
[00:00:00.000 --> 00:00:04.080]  曾經有一個律師想證明基督教不是真實
[00:04:52.280 --> 00:04:55.200]  打一場轟轟烈烈的仗
[00:04:55.200 --> 00:04:57.160]  重建我們以色列的國家
[00:04:57.160 --> 00:04:58.680]  但是現在他死了
[00:04:58.680 --> 00:05:01.640]  所以他們面帶著仇容
[00:05:01.640 --> 00:05:03.360]  耶穌問他們
[00:05:03.360 --> 00:05:05.800]  究竟在談甚麼事
[00:05:05.800 --> 00:05:08.040]  然後這兩個門徒
[00:05:08.040 --> 00:05:09.440]  跟耶穌說
[00:05:09.440 --> 00:05:11.840]  你在耶路撒冷作客
[00:05:11.840 --> 00:05:15.520]  你都不知道發生了這麼大的事嗎
[00:05:15.520 --> 00:05:18.480]  在當時因為是愚節的時間
[00:05:18.480 --> 00:05:22.200]  所以也有很多外邦人
[00:05:22.200 --> 00:05:26.560]  歸信猶太教的外邦人和猶太人
[00:05:26.560 --> 00:05:29.520]  一起去到耶路撒冷
[00:05:29.520 --> 00:05:33.440]  去朝聖守這個節日
[00:05:33.440 --> 00:05:35.600]  如月節和除教節
[00:05:35.600 --> 00:05:37.760]  在猶太人當中是重大的節日
[00:05:37.760 --> 00:05:39.560]  所以很多人在遠道
[00:05:39.560 --> 00:05:42.760]  來到耶路撒冷守節
[00:05:42.760 --> 00:05:45.680]  在守節期間
[00:05:45.680 --> 00:05:49.120]  耶穌是公然受刑
[00:05:49.120 --> 00:05:51.480]  所以這件事在當時來說
[00:05:51.480 --> 00:05:55.360]  應該很多人都知道
[00:05:55.360 --> 00:05:58.520]  有一個自稱為尼塞亞的人
[00:05:58.520 --> 00:06:00.760]  被釘在十字架上
[00:06:00.760 --> 00:06:02.880]  在這裡兩個門徒
[00:06:02.880 --> 00:06:05.440]  用一個「你在耶路撒冷作客」
[00:06:05.440 --> 00:06:08.640]  難道你不知道這件事嗎
[00:06:08.640 --> 00:06:11.560]  大家留意這個用字
[00:06:11.560 --> 00:06:15.040]  好像說耶穌是一個客人
[00:06:15.040 --> 00:06:16.800]  你現在不知道嗎
[00:06:16.800 --> 00:06:20.120]  然後這兩個門徒就說
[00:06:20.120 --> 00:06:21.800]  最近發生了甚麼事
[00:06:21.800 --> 00:06:26.360]  就是有一個拿撒勒人耶穌
[00:06:26.360 --> 00:06:28.600]  一個拿撒勒人
[00:06:28.600 --> 00:06:33.080]  其實是一個大能的先知
[00:06:33.080 --> 00:06:36.040]  他就是上帝所應許
[00:06:36.040 --> 00:06:40.440]  來拯救我們以色列民的那個
[00:06:40.440 --> 00:06:43.680]  但現在卻被他的子民棄絕
[00:06:43.680 --> 00:06:45.480]  被當時的官
[00:06:45.480 --> 00:06:47.440]  也被當時的宗教領袖
[00:06:47.440 --> 00:06:49.480]  釘在十字架上
[00:06:49.480 --> 00:06:53.760]  從這兩個門徒的說論
[00:06:53.760 --> 00:06:55.360]  可以說很簡短
[00:06:55.360 --> 00:06:57.600]  把耶穌的一生說出來
[00:06:57.600 --> 00:06:59.320]  他是一個大能的先知
[00:06:59.320 --> 00:07:00.880]  他是一個拿撒勒人
[00:07:00.880 --> 00:07:02.000]  出生的地方
[00:07:02.000 --> 00:07:07.080]  他來到是要讓一群以色列人有一個盼望
[00:07:07.080 --> 00:07:09.400]  但現在他被釘在十字架上
[00:07:09.400 --> 00:07:10.880]  他死了
[00:07:10.880 --> 00:07:12.800]  從資料上
[00:07:12.800 --> 00:07:16.000]  耶穌的一生某程度上是鋪排了
[00:07:16.000 --> 00:07:17.080]  很簡短
[00:07:17.080 --> 00:07:23.280]  很清楚地把耶穌的一生說出來
[00:07:23.280 --> 00:07:24.840]  不過從這個內容裡
[00:07:24.840 --> 00:07:26.000]  我們可以看到
[00:07:26.000 --> 00:07:29.600]  兩個門徒對耶穌的認識很片面
[00:07:29.600 --> 00:07:35.320]  他只不過是眾多位先知裡的一個
[00:07:35.320 --> 00:07:37.320]  他的身份就是先知
[00:07:37.320 --> 00:07:41.360]  不過他只是眾多位先知裡的其中一個先知
[00:07:41.360 --> 00:07:42.840]  他來到做什麼呢
[00:07:42.840 --> 00:07:46.560]  他來到就是要幫助我們以色列人
[00:07:46.560 --> 00:07:50.480]  從羅馬人的統治中被拯救出來
[00:07:50.480 --> 00:07:51.680]  這是他們的盼望
[00:07:51.680 --> 00:07:53.840]  所以他們兩個門徒
[00:07:53.840 --> 00:07:58.080]  到這一刻仍然是從一個政治上的離賽
[00:07:58.080 --> 00:08:00.400]  可以說是看耶穌的身份
[00:08:00.400 --> 00:08:03.160]  所以當耶穌死了
[00:08:03.160 --> 00:08:06.200]  為什麼耶穌沒有帶領我們
[00:08:06.200 --> 00:08:09.000]  從羅馬人中被釋放出來
[00:08:09.000 --> 00:08:10.120]  他就死了
[00:08:10.120 --> 00:08:13.280]  他沒有完成我們心中的期望
[00:08:13.280 --> 00:08:15.600]  所以這兩個門徒
[00:08:15.600 --> 00:08:20.440]  可以說是面帶著一個仇恨
[00:08:20.440 --> 00:08:21.600]  也可以說
[00:08:21.600 --> 00:08:25.760]  這兩個門徒對耶穌的錯誤認識
[00:08:25.760 --> 00:08:31.040]  和當時一群門徒對耶穌的認識其實一樣
[00:08:31.040 --> 00:08:33.960]  其實他們同樣是從一個政治的角度
[00:08:33.960 --> 00:08:36.520]  去理解耶穌的救贖
[00:08:36.520 --> 00:08:38.920]  耶穌的被釘十字架
[00:08:38.920 --> 00:08:41.720]  但是在上帝的計劃當中
[00:08:41.720 --> 00:08:46.520]  耶穌來到不單是拯救一群以色列人
[00:08:46.520 --> 00:08:50.920]  耶穌來到是要拯救地上每一個人
[00:08:50.920 --> 00:08:53.640]  在這裡
[00:08:53.640 --> 00:08:57.000]  這兩個門徒繼續說
[00:08:57.000 --> 00:08:59.520]  耶穌被釘十字架
[00:08:59.520 --> 00:09:03.280]  接著有一些婦女在墳墓中
[00:09:03.280 --> 00:09:06.120]  看到復活的耶穌
[00:09:06.120 --> 00:09:08.280]  傳出來
[00:09:08.280 --> 00:09:09.520]  我們都聽聞了
[00:09:09.520 --> 00:09:12.880]  不過他們一群人聽見之後
[00:09:12.880 --> 00:09:13.920]  有沒有相信呢?
[00:09:13.920 --> 00:09:14.680]  沒有
[00:09:14.680 --> 00:09:15.840]  很疑惑
[00:09:15.840 --> 00:09:17.440]  仍然是一個很疑惑
[00:09:17.440 --> 00:09:22.000]  不相信這些婦女的見證
[00:09:22.000 --> 00:09:25.640]  耶穌已經復活了
[00:09:25.640 --> 00:09:30.800]  接著耶穌就去跟這兩個門徒說
[00:09:30.800 --> 00:09:33.640]  你們的信太遲鈍了
[00:09:33.640 --> 00:09:37.560]  你們的信心實在太遲鈍了
[00:09:37.560 --> 00:09:38.520]  在這裡
[00:09:38.520 --> 00:09:40.440]  耶穌去跟這兩個門徒說
[00:09:40.440 --> 00:09:42.160]  你們這個無知的人
[00:09:42.160 --> 00:09:46.480]  你們兩個門徒真的很無知
[00:09:46.480 --> 00:09:50.520]  你們還未明白上帝在我身上的工作
[00:09:50.520 --> 00:09:53.840]  所以耶穌在這裡從先知
[00:09:53.840 --> 00:09:57.920]  舊約聖經說到所有關於祂的說話
[00:09:57.920 --> 00:10:01.240]  都讓這兩個門徒明白
[00:10:01.240 --> 00:10:02.920]  所以在這裡
[00:10:02.920 --> 00:10:04.560]  我們可以看到
[00:10:04.560 --> 00:10:09.720]  耶穌是透過幫他們解釋舊約聖經
[00:10:09.720 --> 00:10:12.880]  舊約聖經的先知如何預言彌賽
[00:10:12.880 --> 00:10:14.760]  來到他的工作
[00:10:14.760 --> 00:10:16.760]  接著他的受死
[00:10:16.760 --> 00:10:18.480]  接著他的復活
[00:10:18.480 --> 00:10:20.240]  所有關於他的事
[00:10:20.240 --> 00:10:24.680]  都讓這兩個門徒去明白
[00:10:24.680 --> 00:10:29.880]  從舊約的預言去說自己的復活
[00:10:29.880 --> 00:10:32.200]  所以我們去理解耶穌的復活
[00:10:32.200 --> 00:10:37.040]  我們不單是從耶穌復活這件事件去看
[00:10:37.040 --> 00:10:39.240]  而是這個復活的事件
[00:10:39.240 --> 00:10:41.360]  是要去證明
[00:10:41.360 --> 00:10:44.720]  或者應驗在舊約裡
[00:10:44.720 --> 00:10:46.880]  上帝籍不同的先知
[00:10:46.880 --> 00:10:52.520]  去表達上帝救世人的救贖計劃的工作
[00:10:52.520 --> 00:10:53.880]  所以耶穌在這裡跟他們說
[00:10:53.880 --> 00:10:57.640]  你們的信心信得太遲鈍了
[00:10:57.640 --> 00:10:59.160]  因為他們還不明白
[00:10:59.160 --> 00:11:03.960]  在舊約聖經裡指向自己的預言
[00:11:03.960 --> 00:11:06.120]  耶穌在這裡說著
[00:11:06.120 --> 00:11:09.720]  凡經著指著自己所說的話
[00:11:09.720 --> 00:11:12.200]  都向他們解明了
[00:11:12.200 --> 00:11:13.680]  其實耶穌在這裡說出
[00:11:13.680 --> 00:11:15.800]  我就是上帝所差派來
[00:11:15.800 --> 00:11:21.240]  來到地上要拯救世人的那位救主
[00:11:21.240 --> 00:11:23.480]  接著耶穌跟他們說完之後
[00:11:23.480 --> 00:11:25.520]  耶穌在這裡說我要走了
[00:11:25.520 --> 00:11:26.720]  離開了
[00:11:26.720 --> 00:11:29.560]  接著這兩個門徒有一個動作
[00:11:29.560 --> 00:11:30.720]  路加記載
[00:11:30.720 --> 00:11:32.640]  就是強流耶穌
[00:11:32.640 --> 00:11:33.800]  這個動作
[00:11:33.800 --> 00:11:35.520]  路加強調
[00:11:35.520 --> 00:11:38.560]  是說到他們聽到這裡
[00:11:38.560 --> 00:11:39.960]  心裡火熱
[00:11:39.960 --> 00:11:42.000]  接著強流耶穌在這裡
[00:11:42.000 --> 00:11:44.160]  一起晚餐
[00:11:44.160 --> 00:11:46.720]  在整個事件裡
[00:11:46.720 --> 00:11:49.840]  這裡其實是一個很大的轉捩點
[00:11:49.840 --> 00:11:52.720]  當耶穌用舊約聖經
[00:11:52.720 --> 00:11:57.040]  去說明耶穌的身份
[00:11:57.040 --> 00:11:59.040]  那個使命之後
[00:11:59.040 --> 00:12:00.400]  其實這兩個門徒
[00:12:00.400 --> 00:12:02.960]  心裡仍然是模糊的
[00:12:02.960 --> 00:12:06.440]  但是在他們邀請
[00:12:06.440 --> 00:12:09.040]  即強流耶穌在那個地方裡
[00:12:09.040 --> 00:12:11.040]  接著在晚餐當中
[00:12:11.040 --> 00:12:13.040]  耶穌就擦餅
[00:12:13.040 --> 00:12:14.080]  一擦開
[00:12:14.080 --> 00:12:15.880]  一擦餅那一刻
[00:12:15.880 --> 00:12:17.840]  他們的眼睛就明亮了
[00:12:17.840 --> 00:12:19.880]  他們就認出
[00:12:19.880 --> 00:12:22.360]  原來這個就是主耶穌
[00:12:22.360 --> 00:12:25.360]  原來這個就是復活了的主
[00:12:25.360 --> 00:12:26.560]  所以在之前
[00:12:26.560 --> 00:12:28.880]  耶穌跟他們用舊約聖經去說
[00:12:28.880 --> 00:12:30.560]  打開聖經的說話
[00:12:30.560 --> 00:12:31.880]  讓他們明白
[00:12:31.880 --> 00:12:34.760]  他們真的預備了一部分
[00:12:34.760 --> 00:12:38.880]  直到在這個晚餐裡
[00:12:38.880 --> 00:12:40.720]  耶穌做了一個動作
[00:12:40.720 --> 00:12:42.160]  他就想起
[00:12:42.160 --> 00:12:43.960]  在最後晚餐的時候
[00:12:43.960 --> 00:12:46.160]  耶穌同樣用同一個動作
[00:12:46.160 --> 00:12:48.800]  去表達自己的身份
[00:12:48.800 --> 00:12:52.760]  所以在這個過程當中
[00:12:52.760 --> 00:12:55.160]  可以說耶穌藉著
[00:12:55.160 --> 00:12:58.600]  一步一步帶領著這兩個門徒
[00:12:58.600 --> 00:13:02.200]  讓他們看到或明白
[00:13:02.200 --> 00:13:05.200]  去經歷耶穌已經復活了
[00:13:05.200 --> 00:13:08.200]  我就是那個復活的耶穌
[00:13:08.200 --> 00:13:10.400]  在這段經文的最後一部分
[00:13:10.400 --> 00:13:12.400]  在晚餐裡可以說
[00:13:12.400 --> 00:13:14.400]  都說到時後晚了
[00:13:14.400 --> 00:13:16.000]  白天已經平息
[00:13:16.000 --> 00:13:20.200]  也強調了仍然是第三天
[00:13:20.200 --> 00:13:23.000]  仍然是耶穌說
[00:13:23.000 --> 00:13:26.400]  他死後三天復活的事情的發生
[00:13:26.400 --> 00:13:30.200]  接著這兩個門徒
[00:13:30.200 --> 00:13:32.200]  被耶穌打開了聖經
[00:13:32.200 --> 00:13:34.400]  讓他們明白聖經的說話
[00:13:34.400 --> 00:13:37.800]  接著打開了聖餐
[00:13:37.800 --> 00:13:39.800]  打開了他們的眼睛
[00:13:39.800 --> 00:13:44.400]  接著他們認出
[00:13:44.400 --> 00:13:45.400]  這就是耶穌
[00:13:45.400 --> 00:13:46.400]  就在那一刻
[00:13:46.400 --> 00:13:48.400]  耶穌就不見了
[00:13:48.400 --> 00:13:50.200]  耶穌不見了
[00:13:50.200 --> 00:13:52.200]  當他們有這樣的經歷的時候
[00:13:52.200 --> 00:13:53.400]  他們就很快地
[00:13:53.400 --> 00:13:55.800]  去到使徒的當中
[00:13:55.800 --> 00:13:57.200]  去到其他門徒裡
[00:13:57.200 --> 00:13:59.200]  去說出我們預見了
[00:13:59.200 --> 00:14:03.400]  這個復活的耶穌
[00:14:03.400 --> 00:14:07.200]  在這裡盧加都強調
[00:14:07.200 --> 00:14:13.000]  就是之前向彼得顯現的那個耶穌
[00:14:13.000 --> 00:14:15.600]  也同樣向我們顯現
[00:14:15.600 --> 00:14:16.400]  在這段經文裡
[00:14:16.400 --> 00:14:19.800]  也強調了使徒的地位的重要性
[00:14:19.800 --> 00:14:21.800]  也強調耶穌復活
[00:14:21.800 --> 00:14:25.000]  不單只是顯示給一些門徒看
[00:14:25.000 --> 00:14:26.400]  就是一個兩個
[00:14:26.400 --> 00:14:28.600]  而是很多人
[00:14:28.600 --> 00:14:32.600]  都同樣去見過這個復活的耶穌
[00:14:32.600 --> 00:14:36.600]  也都願意為這件事作見證
[00:14:36.600 --> 00:14:38.200]  所以在這段經文裡
[00:14:38.200 --> 00:14:39.000]  到最後說
[00:14:39.000 --> 00:14:41.200]  他們將他們所預見的
[00:14:41.200 --> 00:14:43.200]  說出來
[00:14:43.200 --> 00:14:44.600]  為什麼在路上
[00:14:44.600 --> 00:14:47.000]  耶穌一步一步引導他們
[00:14:47.000 --> 00:14:48.600]  去明白聖經
[00:14:48.600 --> 00:14:50.200]  一步一步去明白
[00:14:50.200 --> 00:14:53.000]  耶穌已經從死裡復活了
[00:14:53.000 --> 00:14:55.200]  向我們顯現
[00:14:55.200 --> 00:14:57.200]  整個經文裡
[00:14:57.200 --> 00:15:02.400]  正是要表達這個很重要的信息
[00:15:02.400 --> 00:15:04.400]  在這段經文裡
[00:15:04.400 --> 00:15:08.200]  究竟我們可以學習什麼功課呢
[00:15:08.200 --> 00:15:11.200]  有三方面我覺得我們可以思想
[00:15:11.200 --> 00:15:14.200]  第一就是這兩個門徒
[00:15:14.200 --> 00:15:15.600]  一開始的時候
[00:15:15.600 --> 00:15:18.800]  眼睛迷糊
[00:15:18.800 --> 00:15:20.000]  眼睛迷糊了
[00:15:20.000 --> 00:15:21.600]  認不出耶穌
[00:15:21.600 --> 00:15:22.800]  這個眼睛迷糊
[00:15:22.800 --> 00:15:27.000]  可以是指環境的情況看不清楚
[00:15:27.000 --> 00:15:29.200]  也可以指心裡的迷糊
[00:15:29.200 --> 00:15:34.000]  不明白舊約聖經先知的一些預言
[00:15:34.000 --> 00:15:36.000]  也不明白耶穌在地上
[00:15:36.000 --> 00:15:41.200]  去說出祂自己受死復活的預言
[00:15:41.200 --> 00:15:43.400]  所以他們的眼睛迷糊了
[00:15:43.400 --> 00:15:44.600]  當時的心境
[00:15:44.600 --> 00:15:46.200]  在迷糊的眼睛裡
[00:15:46.200 --> 00:15:48.200]  他們心裡幽活實
[00:15:48.200 --> 00:15:49.600]  也有疑惑
[00:15:49.600 --> 00:15:52.600]  因著他們錯誤的期待
[00:15:52.600 --> 00:15:56.800]  因著他們不完全明白
[00:15:56.800 --> 00:15:59.400]  耶穌的身份和使命當中
[00:15:59.400 --> 00:16:01.600]  他們有一個優神
[00:16:01.600 --> 00:16:02.800]  耶穌已經死了
[00:16:02.800 --> 00:16:03.800]  祂只是一個人
[00:16:03.800 --> 00:16:04.800]  已經死了
[00:16:04.800 --> 00:16:06.200]  很疑惑
[00:16:06.200 --> 00:16:08.200]  這不是要上帝
[00:16:08.200 --> 00:16:10.800]  來應許祂拯救我們嗎
[00:16:10.800 --> 00:16:12.200]  為什麼會死呢
[00:16:12.200 --> 00:16:13.800]  心中疑惑
[00:16:14.000 --> 00:16:19.400]  但是在同行的過程中
[00:16:19.400 --> 00:16:21.000]  耶穌在說
[00:16:21.000 --> 00:16:23.000]  他們說耶穌是作客
[00:16:23.000 --> 00:16:25.400]  耶穌只是作客
[00:16:25.400 --> 00:16:27.200]  用這個字眼來形容
[00:16:27.200 --> 00:16:29.000]  這是一個很大的無知
[00:16:29.000 --> 00:16:31.000]  他們還不知道發生什麼事
[00:16:31.000 --> 00:16:34.800]  但其實真正不知道發生什麼事的
[00:16:34.800 --> 00:16:36.600]  是這兩個門徒
[00:16:36.600 --> 00:16:39.200]  是門徒還不知道發生什麼事
[00:16:39.200 --> 00:16:41.400]  所以耶穌是作客
[00:16:41.400 --> 00:16:42.600]  因為主人
[00:16:42.600 --> 00:16:45.600]  其實路加想做一個對比
[00:16:45.600 --> 00:16:47.400]  究竟耶穌是作客人嗎
[00:16:47.400 --> 00:16:49.400]  因為耶穌是主人
[00:16:49.400 --> 00:16:52.200]  在此強調主已經復活了
[00:16:52.200 --> 00:16:54.000]  耶穌就是主
[00:16:54.000 --> 00:16:55.800]  已經復活了
[00:16:55.800 --> 00:16:58.400]  耶穌不是作客人
[00:16:58.400 --> 00:17:01.400]  我們有沒有像這兩個門徒一樣
[00:17:01.400 --> 00:17:03.200]  心中模糊
[00:17:03.200 --> 00:17:05.400]  和心中無知呢
[00:17:05.400 --> 00:17:08.800]  會不會我們只聽到關於耶穌的事
[00:17:08.800 --> 00:17:11.200]  就像這兩個門徒一樣
[00:17:11.200 --> 00:17:14.400]  他們談論的是關於耶穌的一些事情
[00:17:14.400 --> 00:17:17.600]  他們得到的是部分的信息
[00:17:17.600 --> 00:17:19.000]  那些信息是否正確呢
[00:17:19.000 --> 00:17:20.400]  那些信息可能是正確的
[00:17:20.400 --> 00:17:22.400]  不過是部分的信息
[00:17:22.400 --> 00:17:25.000]  所以有錯誤的了解
[00:17:25.000 --> 00:17:26.400]  耶穌是不是彌賽亞呢
[00:17:26.400 --> 00:17:27.600]  是正確的
[00:17:27.600 --> 00:17:30.800]  但耶穌作為彌賽亞的身份
[00:17:30.800 --> 00:17:32.000]  究竟要做些什麼呢
[00:17:32.000 --> 00:17:35.400]  他們有錯誤的理解
[00:17:35.400 --> 00:17:38.200]  所以有時候我們可能
[00:17:38.200 --> 00:17:40.600]  和這兩個門徒一樣
[00:17:40.600 --> 00:17:43.200]  我們也認識耶穌的一些事情
[00:17:43.200 --> 00:17:44.400]  一部分的事情
[00:17:44.400 --> 00:17:47.400]  但是我們有錯誤的理解
[00:17:47.400 --> 00:17:50.000]  我們的心可能和這兩個門徒一樣
[00:17:50.000 --> 00:17:53.200]  我們的心也模糊了
[00:17:53.200 --> 00:17:56.000]  我們不清楚
[00:17:56.000 --> 00:17:58.200]  一直跟隨著的這位耶穌
[00:17:58.200 --> 00:18:00.800]  究竟是一個什麼身份
[00:18:00.800 --> 00:18:05.200]  他是否真正是我們生命當中的主呢
[00:18:05.200 --> 00:18:08.400]  曾經在英國和法國打仗的時候
[00:18:08.400 --> 00:18:10.600]  有一個將軍叫威廉頓將軍
[00:18:10.600 --> 00:18:14.000]  他率領大軍打敗了當時的拿破崙
[00:18:14.000 --> 00:18:16.200]  在他得勝之後
[00:18:16.200 --> 00:18:17.600]  或者取得勝利之後
[00:18:17.600 --> 00:18:19.800]  他就連忙地用一些信息
[00:18:19.800 --> 00:18:23.400]  去報給英國的一些人知道
[00:18:23.400 --> 00:18:25.000]  在這個過程當中
[00:18:25.000 --> 00:18:27.200]  有些誤解
[00:18:27.200 --> 00:18:28.800]  當時有些軍隊
[00:18:28.800 --> 00:18:30.000]  用一些信號
[00:18:30.000 --> 00:18:33.400]  去將這個消息告訴當時倫敦的一些市民知道
[00:18:33.400 --> 00:18:36.000]  但是因為當時倫敦都很大霧
[00:18:36.000 --> 00:18:40.000]  所以他們就將這個信息誤會了
[00:18:40.000 --> 00:18:41.000]  本來的信息就是
[00:18:41.000 --> 00:18:46.000]  威廉頓將軍在滑鐵盧打敗了拿破崙
[00:18:46.000 --> 00:18:47.400]  但是變成了
[00:18:47.400 --> 00:18:51.000]  威廉頓將軍在滑鐵盧打敗了
[00:18:51.000 --> 00:18:54.000]  這樣就有很不同的信息
[00:18:54.000 --> 00:18:57.600]  威廉頓將軍在滑鐵盧打敗了
