
[00:00:00.000 --> 00:00:05.000]  我們回到聖經瑪利基書第三章剛才讀的經文
[00:09:36.000 --> 00:09:40.000]  就知道默基西德是在預表耶穌基督
[00:09:40.000 --> 00:09:46.000]  也意味著阿伯拉罕是奉獻給上帝
[00:09:46.000 --> 00:09:47.000]  當時沒有律法
[00:09:47.000 --> 00:09:51.000]  但他清楚知道神的指引指示
[00:09:51.000 --> 00:09:53.000]  然後他將所得到的十分之一
[00:09:53.000 --> 00:09:56.000]  是獻情給神
[00:09:56.000 --> 00:09:59.000]  在律法之後新約的時候
[00:09:59.000 --> 00:10:02.000]  當主耶穌在四福音
[00:10:02.000 --> 00:10:04.000]  沒有直接提及十分之一
[00:10:04.000 --> 00:10:06.000]  但明顯他是認可
[00:10:06.000 --> 00:10:09.000]  認同十分之一的奉獻
[00:10:09.000 --> 00:10:12.000]  當你讀到馬太二十三章的時候
[00:10:12.000 --> 00:10:13.000]  你會看到當時主耶穌
[00:10:13.000 --> 00:10:16.000]  他責備法利塞人和利美人
[00:10:16.000 --> 00:10:20.000]  責備他們只是將薄荷回鄉芹菜
[00:10:20.000 --> 00:10:22.000]  獻上十分之一
[00:10:22.000 --> 00:10:24.000]  但那些更重要的
[00:10:24.000 --> 00:10:28.000]  就是公義、憐憫和信實的事情
[00:10:28.000 --> 00:10:31.000]  他們卻不去行
[00:10:31.000 --> 00:10:32.000]  當我們讀聖經的時候
[00:10:32.000 --> 00:10:36.000]  以為主耶穌都是在責備他們奉獻
[00:10:36.000 --> 00:10:38.000]  小心看的時候發覺不是
[00:10:38.000 --> 00:10:42.000]  主耶穌是認同他們十一的奉獻
[00:10:42.000 --> 00:10:43.000]  只是責備他們
[00:10:43.000 --> 00:10:44.000]  只是有奉獻
[00:10:44.000 --> 00:10:47.000]  但生活上沒有憐憫人
[00:10:47.000 --> 00:10:51.000]  沒有信實、沒有公義的事情
[00:10:51.000 --> 00:10:54.000]  所以看到無論在律法期間
[00:10:54.000 --> 00:10:57.000]  在沒有頒布律法之前
[00:10:57.000 --> 00:10:59.000]  或者在新約的時候
[00:10:59.000 --> 00:11:04.000]  聖經都是一致提出十分之一的奉獻
[00:11:04.000 --> 00:11:06.000]  我相信十分之一的奉獻
[00:11:06.000 --> 00:11:09.000]  是神對人的吩咐
[00:11:09.000 --> 00:11:11.000]  是每一個屬神的子民
[00:11:11.000 --> 00:11:16.000]  在新約舊約都領受神給人的吩咐
[00:11:16.000 --> 00:11:17.000]  當然在奉獻的時候
[00:11:17.000 --> 00:11:19.000]  神不是在乎我們的錢
[00:11:19.000 --> 00:11:23.000]  因為祂是一切一切的創造者
[00:11:23.000 --> 00:11:25.000]  千山上的生畜是屬於祂的
[00:11:25.000 --> 00:11:27.000]  萬有是祂所擁有
[00:11:27.000 --> 00:11:29.000]  祂不需要我們幫補祂
[00:11:29.000 --> 00:11:32.000]  給那麼多奉獻給祂
[00:11:32.000 --> 00:11:35.000]  但祂盼望我們能夠透過今前的奉獻
[00:11:35.000 --> 00:11:38.000]  表達對祂的尊崇
[00:11:38.000 --> 00:11:40.000]  我看到一篇文章
[00:11:40.000 --> 00:11:41.000]  講到一位弟兄
[00:11:41.000 --> 00:11:44.000]  這位弟兄問教會的牧師
[00:11:44.000 --> 00:11:48.000]  牧師,聖經教導我們要有十分之一的奉獻
[00:11:48.000 --> 00:11:54.000]  是應該在月頭奉獻還是在月尾奉獻呢?
[00:11:54.000 --> 00:11:57.000]  牧師問,為什麼你這樣問呢?
[00:11:57.000 --> 00:12:00.000]  這位弟兄說,坦白說
[00:12:00.000 --> 00:12:01.000]  我都挺好收入的
[00:12:01.000 --> 00:12:03.000]  十分之一都挺多
[00:12:03.000 --> 00:12:07.000]  如果我放在銀行或投資
[00:12:07.000 --> 00:12:09.000]  到月尾才奉獻
[00:12:09.000 --> 00:12:12.000]  我省下很多利息
[00:12:12.000 --> 00:12:16.000]  這位牧師笑著說
[00:12:16.000 --> 00:12:18.000]  如果你月尾奉獻
[00:12:18.000 --> 00:12:23.000]  你把你所得到的利息一起奉獻吧
[00:12:23.000 --> 00:12:28.000]  至於多了利息或少了利息
[00:12:28.000 --> 00:12:31.000]  我想神不會介意
[00:12:31.000 --> 00:12:36.000]  但重要的是神要知道你的心是否會尊崇祂
[00:12:36.000 --> 00:12:43.000]  是真的會把初熟的果子獻給上帝
[00:12:43.000 --> 00:12:45.000]  我想大家看一節你會熟悉的經文
[00:12:45.000 --> 00:12:48.000]  在聖經的針言第三章
[00:12:48.000 --> 00:12:51.000]  你翻看,在詩篇後面的針言
[00:12:57.000 --> 00:13:01.000]  針言的第三章第九節
[00:13:01.000 --> 00:13:07.000]  我們看和合本
[00:13:07.000 --> 00:13:10.000]  第三章九節這樣說
[00:13:10.000 --> 00:13:15.000]  你要以財物和一切初熟的土產
[00:13:15.000 --> 00:13:17.000]  尊榮耶和華
[00:13:17.000 --> 00:13:20.000]  有一些教徒他們奉獻
[00:13:20.000 --> 00:13:23.000]  是自己拿了自己的收入之後
[00:13:23.000 --> 00:13:25.000]  隨便的花費
[00:13:25.000 --> 00:13:27.000]  花費完之後有餘錢
[00:13:27.000 --> 00:13:29.000]  拿來奉獻吧
[00:13:29.000 --> 00:13:31.000]  但聖經就強調
[00:13:31.000 --> 00:13:34.000]  你們將一切初熟的土產
[00:13:34.000 --> 00:13:37.000]  將財富的首先得到的
[00:13:37.000 --> 00:13:41.000]  無論將來會否得到其他
[00:13:41.000 --> 00:13:44.000]  但首先拿出來
[00:13:44.000 --> 00:13:47.000]  來表達對神的尊榮
[00:13:47.000 --> 00:13:49.000]  然後你看第十節
[00:13:49.000 --> 00:13:51.000]  三正這樣應許
[00:13:51.000 --> 00:13:54.000]  他說:這用你的倉庫必充滿有餘
[00:13:54.000 --> 00:13:58.000]  你的酒駕有新酒迎人
[00:13:58.000 --> 00:14:00.000]  一位牧師以前來過
[00:14:00.000 --> 00:14:01.000]  我們中間分享訊息
[00:14:01.000 --> 00:14:03.000]  他提及一個見證
[00:14:03.000 --> 00:14:05.000]  不知道大家有沒有印象
[00:14:05.000 --> 00:14:06.000]  一位牧師說到
[00:14:06.000 --> 00:14:08.000]  在北美的一個家庭
[00:14:08.000 --> 00:14:10.000]  他們到年底的時候
[00:14:10.000 --> 00:14:13.000]  一個全家的大掃除
[00:14:13.000 --> 00:14:15.000]  清理很多物品
[00:14:15.000 --> 00:14:18.000]  然後他們就慢慢清理他們的冰櫃
[00:14:18.000 --> 00:14:20.000]  在北美很多人有一個freezer
[00:14:20.000 --> 00:14:22.000]  清理冰櫃的時候
[00:14:22.000 --> 00:14:24.000]  一直找找找到最底
[00:14:24.000 --> 00:14:26.000]  竟然發現一隻火雞
[00:14:26.000 --> 00:14:29.000]  原來放在最底格
[00:14:29.000 --> 00:14:30.000]  都忘記了吃
[00:14:30.000 --> 00:14:32.000]  可能有其他物品壓著
[00:14:32.000 --> 00:14:33.000]  看不到那隻火雞
[00:14:33.000 --> 00:14:34.000]  找出來之後
[00:14:34.000 --> 00:14:35.000]  一看一看
[00:14:35.000 --> 00:14:37.000]  嘩!過期了
[00:14:37.000 --> 00:14:39.000]  三年前買的
[00:14:39.000 --> 00:14:41.000]  這隻火雞
[00:14:41.000 --> 00:14:43.000]  大家一直在討論
[00:14:43.000 --> 00:14:45.000]  能不能吃呢
[00:14:45.000 --> 00:14:47.000]  可能不太衛生
[00:14:47.000 --> 00:14:48.000]  不過放在冰櫃
[00:14:48.000 --> 00:14:51.000]  一直說著應該沒事可以吃
[00:14:51.000 --> 00:14:52.000]  他們很猶豫的時候
[00:14:52.000 --> 00:14:53.000]  突然間先生就說
[00:14:53.000 --> 00:14:54.000]  行了
[00:14:54.000 --> 00:14:55.000]  有辦法
[00:14:55.000 --> 00:14:56.000]  不會浪費
[00:14:56.000 --> 00:15:00.000]  送給教會吧
[00:15:00.000 --> 00:15:02.000]  眾口而出就說
[00:15:02.000 --> 00:15:04.000]  奉獻給教會吧
[00:15:04.000 --> 00:15:05.000]  捨不得丟
[00:15:05.000 --> 00:15:07.000]  自己又不敢吃
[00:15:07.000 --> 00:15:09.000]  不如就奉獻了
[00:15:09.000 --> 00:15:12.000]  最簡單
[00:15:12.000 --> 00:15:13.000]  有些時候
[00:15:13.000 --> 00:15:16.000]  我們都會有一種心態
[00:15:16.000 --> 00:15:19.000]  剩下的都不是太珍惜
[00:15:19.000 --> 00:15:20.000]  算了
[00:15:20.000 --> 00:15:22.000]  給了神吧
[00:15:22.000 --> 00:15:23.000]  因此你知道
[00:15:23.000 --> 00:15:24.000]  上帝很清楚
[00:15:24.000 --> 00:15:26.000]  跟我們的吩咐就是
[00:15:26.000 --> 00:15:27.000]  以你初熟的土產
[00:15:27.000 --> 00:15:30.000]  尊榮上帝
[00:15:30.000 --> 00:15:31.000]  真正表達出
[00:15:31.000 --> 00:15:36.000]  你對神的真正尊敬
[00:15:36.000 --> 00:15:37.000]  你會發覺
[00:15:37.000 --> 00:15:38.000]  當聖經裡面說到
[00:15:38.000 --> 00:15:41.000]  有關罪的事情
[00:15:41.000 --> 00:15:42.000]  常常看到罪
[00:15:42.000 --> 00:15:46.000]  就是人去違背神的心意
[00:15:46.000 --> 00:15:48.000]  不聽神的旨意
[00:15:48.000 --> 00:15:50.000]  以致產生罪
[00:15:50.000 --> 00:15:53.000]  因此背後是一個自我
[00:15:53.000 --> 00:15:56.000]  我喜歡怎樣做就怎樣做
[00:15:56.000 --> 00:15:58.000]  因此不理會別人
[00:15:58.000 --> 00:15:59.000]  更加不理會上帝
[00:15:59.000 --> 00:16:02.000]  只顧著自己的喜好
[00:16:02.000 --> 00:16:04.000]  自己的好處
[00:16:04.000 --> 00:16:05.000]  因此罪
[00:16:05.000 --> 00:16:07.000]  一個很清楚的表達
[00:16:07.000 --> 00:16:10.000]  就是自我中心
[00:16:10.000 --> 00:16:12.000]  但是上帝吩咐我們奉獻
[00:16:12.000 --> 00:16:14.000]  其實正正是針對著
[00:16:14.000 --> 00:16:17.000]  我們生命的危險
[00:16:17.000 --> 00:16:19.000]  我常常跟弟兄姊妹說
[00:16:19.000 --> 00:16:21.000]  什麼是奉獻
[00:16:21.000 --> 00:16:26.000]  奉獻是自我中心的解約
[00:16:26.000 --> 00:16:27.000]  是幫助我們學習
[00:16:27.000 --> 00:16:29.000]  不會單單看自己
[00:16:29.000 --> 00:16:32.000]  去留心聽從上帝的心意
[00:16:32.000 --> 00:16:35.000]  留心關心別人的需要
[00:16:35.000 --> 00:16:38.000]  以致我們懂得奉獻
[00:16:38.000 --> 00:16:39.000]  當然奉獻的時候
[00:16:39.000 --> 00:16:41.000]  有時候我們以為
[00:16:41.000 --> 00:16:43.000]  奉獻好像少了一點
[00:16:43.000 --> 00:16:47.000]  自己失去了一些自己珍貴的
[00:16:47.000 --> 00:16:49.000]  但是聖經就清楚告訴我們
[00:16:49.000 --> 00:16:51.000]  當我們去轉向上帝
[00:16:51.000 --> 00:16:53.000]  而奉獻的時候
[00:16:53.000 --> 00:16:55.000]  上帝就應許將祂的恩典
[00:16:55.000 --> 00:16:58.000]  傾注在我們生命中
[00:16:58.000 --> 00:17:00.000]  原來好像失去的
[00:17:00.000 --> 00:17:02.000]  其實是得著
[00:17:02.000 --> 00:17:04.000]  似乎是失去了一些
[00:17:04.000 --> 00:17:08.000]  但是要得著真正的豐富
[00:17:08.000 --> 00:17:10.000]  因此上帝不斷呼籲我們奉獻
[00:17:10.000 --> 00:17:12.000]  不是因為他有缺乏
[00:17:12.000 --> 00:17:16.000]  而是他知道我們需要去奉獻
[00:17:16.000 --> 00:17:20.000]  以致他可以將恩典注入我們生命中
[00:17:20.000 --> 00:17:21.000]  我不知道大家有沒有留意到
[00:17:21.000 --> 00:17:23.000]  剛剛上星期四
[00:17:23.000 --> 00:17:25.000]  是美國的什麼節日
[00:17:25.000 --> 00:17:27.000]  感恩節
[00:17:27.000 --> 00:17:28.000]  感恩節之後
[00:17:28.000 --> 00:17:30.000]  一個特別的日子叫做
[00:17:30.000 --> 00:17:33.000]  黑色星期五
[00:17:33.000 --> 00:17:34.000]  大家知道吧
[00:17:34.000 --> 00:17:36.000]  Black Friday
[00:17:36.000 --> 00:17:39.000]  以為是一個不幸的含義
[00:17:39.000 --> 00:17:40.000]  早期是
[00:17:40.000 --> 00:17:43.000]  其中一個理解是商家定出來的
[00:17:43.000 --> 00:17:45.000]  因為他們發覺平時
[00:17:45.000 --> 00:17:47.000]  他的銷售率很低
[00:17:47.000 --> 00:17:49.000]  所以生意不夠
[00:17:49.000 --> 00:17:52.000]  所以他們的數字是紅色的
[00:17:52.000 --> 00:17:53.000]  是赤字
[00:17:53.000 --> 00:17:54.000]  一到星期五
[00:17:54.000 --> 00:17:56.000]  很多人去商舖買物品
[00:17:56.000 --> 00:17:58.000]  因為全部降價
[00:17:58.000 --> 00:17:59.000]  所以突然在天之內
[00:17:59.000 --> 00:18:02.000]  轉虧為盈
[00:18:02.000 --> 00:18:04.000]  錢就漲起來
[00:18:04.000 --> 00:18:06.000]  變成黑色數字
[00:18:06.000 --> 00:18:09.000]  所以叫做Black Friday
[00:18:09.000 --> 00:18:12.000]  但你不知道有沒有看到一些片段
[00:18:12.000 --> 00:18:13.000]  講到星期五
[00:18:13.000 --> 00:18:15.000]  在美國發生的事
[00:18:15.000 --> 00:18:18.000]  全美國很多的省市
[00:18:18.000 --> 00:18:20.000]  很多的大型商店
[00:18:20.000 --> 00:18:22.000]  未開門之前
[00:18:22.000 --> 00:18:24.000]  一大群人擠在門口
