
[00:00:00.000 --> 00:00:02.000]  路加封第23章開始說
[00:05:57.800 --> 00:06:01.800]  就是從上而來的能力
[00:06:01.800 --> 00:06:02.800]  是什麼呢
[00:06:02.800 --> 00:06:05.800]  按著約翰福第十六章說
[00:06:05.800 --> 00:06:06.800]  如果我不離開
[00:06:06.800 --> 00:06:08.800]  我離開是與你們有益的
[00:06:08.800 --> 00:06:09.800]  因為我離開之後
[00:06:09.800 --> 00:06:14.800]  有保衛師聖靈要臨在你們身上
[00:06:14.800 --> 00:06:18.800]  這件事的發生
[00:06:18.800 --> 00:06:22.800]  耶穌升天就是釘十字架後第四十天
[00:06:22.800 --> 00:06:25.800]  耶穌升天
[00:06:25.800 --> 00:06:28.800]  然後什麼時候聖靈臨在呢
[00:06:28.800 --> 00:06:31.800]  就在史唐尊第二章五秦節的時候
[00:06:31.800 --> 00:06:34.800]  就是耶穌復活之後的第五十天
[00:06:34.800 --> 00:06:36.800]  也就是說耶穌升天之後
[00:06:36.800 --> 00:06:38.800]  發生什麼事呢
[00:06:38.800 --> 00:06:41.800]  門徒就要等十天
[00:06:41.800 --> 00:06:44.800]  去領受聖靈
[00:06:44.800 --> 00:06:47.800]  所以就說等
[00:06:47.800 --> 00:06:49.800]  那些門徒等聖靈來
[00:06:49.800 --> 00:06:50.800]  是不是要牽著手呢
[00:06:50.800 --> 00:06:51.800]  也不是的
[00:06:51.800 --> 00:06:54.800]  正如第一回我們看到
[00:06:54.800 --> 00:06:56.800]  最黑暗的時代
[00:06:56.800 --> 00:06:59.800]  亞里馬太城的藥室
[00:06:59.800 --> 00:07:02.800]  不是很被動的等候神的光臨
[00:07:02.800 --> 00:07:03.800]  是很主動的
[00:07:03.800 --> 00:07:05.800]  同樣的門徒
[00:07:05.800 --> 00:07:07.800]  在史唐尊第一章的時候
[00:07:07.800 --> 00:07:08.800]  他們是怎樣等候聖靈光臨呢
[00:07:08.800 --> 00:07:10.800]  他們是很近的祈禱
[00:07:10.800 --> 00:07:13.800]  走在一起仰望神
[00:07:13.800 --> 00:07:15.800]  一批基督徒走在一起祈禱
[00:07:15.800 --> 00:07:17.800]  等候聖靈的光臨
[00:07:17.800 --> 00:07:20.800]  當聖靈來到的時候
[00:07:20.800 --> 00:07:23.800]  發生什麼事呢
[00:07:23.800 --> 00:07:25.800]  經文有說
[00:07:25.800 --> 00:07:29.800]  聖靈在我們身上
[00:07:29.800 --> 00:07:32.800]  在聖耶穌人身上有一個很重要的作用
[00:07:32.800 --> 00:07:36.800]  就是讓我們想起耶穌基督的說話
[00:07:36.800 --> 00:07:39.800]  也是今天早上所說的聖經
[00:07:39.800 --> 00:07:42.800]  讓我們明白到聖經的真理
[00:07:42.800 --> 00:07:44.800]  而這個真理是帶來什麼呢
[00:07:44.800 --> 00:07:46.800]  讓我們不單止明白聖經
[00:07:46.800 --> 00:07:47.800]  認識聖經
[00:07:47.800 --> 00:07:51.800]  並且很願意去宣講聖經
[00:07:51.800 --> 00:07:55.800]  經文一說到閒文
[00:07:55.800 --> 00:07:56.800]  沒錯的
[00:07:56.800 --> 00:07:57.800]  一章八字
[00:07:57.800 --> 00:08:00.800]  我們得到能力
[00:08:00.800 --> 00:08:01.800]  能力
[00:08:01.800 --> 00:08:03.800]  每一個信耶穌的人
[00:08:03.800 --> 00:08:04.800]  得到一個能力
[00:08:04.800 --> 00:08:06.800]  這個能力不是我們有多大的能力
[00:08:06.800 --> 00:08:09.800]  而是屬天的能力
[00:08:09.800 --> 00:08:11.800]  從天而來的能力
[00:08:11.800 --> 00:08:12.800]  叫我們做什麼呢
[00:08:12.800 --> 00:08:13.800]  作見證
[00:08:13.800 --> 00:08:15.800]  在哪裡作見證呢
[00:08:15.800 --> 00:08:18.800]  包括遠和近的地方
[00:08:18.800 --> 00:08:19.800]  遠的去到地極
[00:08:19.800 --> 00:08:21.800]  例如西班牙
[00:08:21.800 --> 00:08:22.800]  近的就是耶路撒冷
[00:08:22.800 --> 00:08:24.800]  甚至是跨文化的
[00:08:24.800 --> 00:08:25.800]  本地的猶太人
[00:08:25.800 --> 00:08:28.800]  或者外地的愛邦人
[00:08:28.800 --> 00:08:34.800]  跨文化跨地域的去作見證
[00:08:34.800 --> 00:08:38.800]  耶穌升天帶著一個很大的祝福給門徒
[00:08:38.800 --> 00:08:42.800]  這個祝福就是讓等候
[00:08:42.800 --> 00:08:44.800]  耶穌基督再來的門徒
[00:08:44.800 --> 00:08:45.800]  去領受聖靈
[00:08:45.800 --> 00:08:48.800]  而這個聖靈是在幫助他們
[00:08:48.800 --> 00:08:50.800]  認識聖經
[00:08:50.800 --> 00:08:51.800]  認識真理
[00:08:51.800 --> 00:08:54.800]  並且得著能力作見證
[00:08:54.800 --> 00:08:56.800]  下一條題目就問
[00:08:56.800 --> 00:08:58.800]  作什麼見證
[00:08:58.800 --> 00:08:59.800]  這麼多的見證
[00:08:59.800 --> 00:09:01.800]  剛才聽到這麼多
[00:09:01.800 --> 00:09:03.800]  四個人站在台上
[00:09:03.800 --> 00:09:04.800]  為主作見證
[00:09:04.800 --> 00:09:06.800]  作什麼見證呢
[00:09:06.800 --> 00:09:08.800]  聖經說得很清楚
[00:09:08.800 --> 00:09:10.800]  作一個很簡單的見證
[00:09:10.800 --> 00:09:13.800]  就是講述耶穌基督
[00:09:13.800 --> 00:09:15.800]  從死裡復活
[00:09:15.800 --> 00:09:16.800]  這個見證
[00:09:16.800 --> 00:09:18.800]  每一個信耶穌的
[00:09:18.800 --> 00:09:20.800]  每一個領受聖靈的人
[00:09:20.800 --> 00:09:22.800]  他要做一個見證
[00:09:22.800 --> 00:09:24.800]  就是見證著耶穌基督
[00:09:24.800 --> 00:09:26.800]  是受死埋葬
[00:09:26.800 --> 00:09:28.800]  但他復活並且升天
[00:09:28.800 --> 00:09:31.800]  2000年前的故事
[00:09:31.800 --> 00:09:33.800]  到今天仍然有人站出來
[00:09:33.800 --> 00:09:35.800]  四個人站出來
[00:09:35.800 --> 00:09:37.800]  剛才講述了一件歷史性的事件
[00:09:37.800 --> 00:09:39.800]  不單只是過去歷史性的事件
[00:09:39.800 --> 00:09:43.800]  到今天仍然充滿著信心能力
[00:09:43.800 --> 00:09:45.800]  去作見證
[00:09:45.800 --> 00:09:47.800]  這個見證
[00:09:47.800 --> 00:09:51.800]  是每一個人都要聽的
[00:09:51.800 --> 00:09:55.800]  我為這四位受浸者當然感恩
[00:09:55.800 --> 00:09:57.800]  但四位受浸者
[00:09:57.800 --> 00:09:59.800]  你們的生命
[00:09:59.800 --> 00:10:01.800]  或你們的邀請
[00:10:01.800 --> 00:10:06.800]  很多親友來聽今天耶穌基督的故事
[00:10:06.800 --> 00:10:09.800]  受死埋葬復活升天的故事
[00:10:09.800 --> 00:10:14.800]  是你們的生命帶領著很多人認識真理
[00:10:14.800 --> 00:10:16.800]  所以我不但為你們感恩
[00:10:16.800 --> 00:10:19.800]  並且為上帝藉著你們的生命
[00:10:19.800 --> 00:10:23.800]  讓眾人聽到這麼好的消息而感恩
[00:10:23.800 --> 00:10:25.800]  其實整本聖經
[00:10:25.800 --> 00:10:30.800]  整本聖經講的東西很簡單
[00:10:30.800 --> 00:10:32.800]  根據羅馬書四個重點
[00:10:32.800 --> 00:10:34.800]  也是我第一晚講的
[00:10:34.800 --> 00:10:35.800]  四個重點
[00:10:35.800 --> 00:10:37.800]  第一,羅馬書三章23節
[00:10:37.800 --> 00:10:39.800]  世人都犯了罪
[00:10:39.800 --> 00:10:41.800]  規缺了神的榮耀
[00:10:41.800 --> 00:10:43.800]  我們每一個人原本是認識神的
[00:10:43.800 --> 00:10:46.800]  但因為罪,我們自我中心
[00:10:46.800 --> 00:10:48.800]  偏行己路,過著自己的生活
[00:10:48.800 --> 00:10:50.800]  我們與神分離
[00:10:50.800 --> 00:10:52.800]  我們不認識神
[00:10:52.800 --> 00:10:54.800]  我們都不知道誰是真神
[00:10:54.800 --> 00:10:55.800]  世界上這麼多神
[00:10:55.800 --> 00:10:58.800]  世人都犯了罪,與神分離
[00:10:58.800 --> 00:11:01.800]  六章,第二點
[00:11:01.800 --> 00:11:03.800]  六章,羅馬書六章23節
[00:11:03.800 --> 00:11:05.800]  罪的功架乃是死
[00:11:05.800 --> 00:11:07.800]  每一個人,包括我在位
[00:11:07.800 --> 00:11:09.800]  有一天我們會離開世界
[00:11:09.800 --> 00:11:12.800]  或早或遲
[00:11:12.800 --> 00:11:14.800]  但我們知道
[00:11:14.800 --> 00:11:16.800]  人人都會一死,死後請有審判
[00:11:16.800 --> 00:11:17.800]  我又知道聖經講
[00:11:17.800 --> 00:11:19.800]  是有審判的一刻
[00:11:19.800 --> 00:11:20.800]  我們每一個人
[00:11:20.800 --> 00:11:21.800]  同神分離
[00:11:21.800 --> 00:11:23.800]  面對神的憤怒的審判
[00:11:23.800 --> 00:11:26.800]  這是非常糟糕的事情
[00:11:26.800 --> 00:11:27.800]  所以怎樣呢?
[00:11:27.800 --> 00:11:30.800]  神又說創造這個世界愛我們
[00:11:30.800 --> 00:11:31.800]  那他怎樣做呢?
[00:11:31.800 --> 00:11:33.800]  羅馬書五章八節
[00:11:33.800 --> 00:11:36.800]  唯有基督在我們還作罪人的時候
[00:11:36.800 --> 00:11:37.800]  為我們死
[00:11:37.800 --> 00:11:40.800]  神的愛就在此向我們顯明
[00:11:40.800 --> 00:11:42.800]  唯有基督
[00:11:42.800 --> 00:11:43.800]  十字架在那邊
[00:11:43.800 --> 00:11:45.800]  擋住了,因為要把板子放開
[00:11:45.800 --> 00:11:47.800]  唯有基督,十字架
[00:11:47.800 --> 00:11:49.800]  我們每年都有復活節
[00:11:49.800 --> 00:11:51.800]  今天有復活節
[00:11:51.800 --> 00:11:54.800]  唯有基督在我們還作罪人的時候
[00:11:54.800 --> 00:11:56.800]  得罪神的時候
[00:11:56.800 --> 00:11:57.800]  不認識神的時候
[00:11:57.800 --> 00:11:59.800]  他二千年前為我們死
[00:11:59.800 --> 00:12:02.800]  神的愛就在此向我們顯明
[00:12:02.800 --> 00:12:04.800]  然後怎樣呢?
[00:12:04.800 --> 00:12:05.800]  今天一會兒
[00:12:05.800 --> 00:12:07.800]  四位受浸者要宣認
[00:12:07.800 --> 00:12:11.800]  出路就是羅馬書十章九節
[00:12:11.800 --> 00:12:15.800]  若有人口裡承認耶穌是主
[00:12:15.800 --> 00:12:17.800]  心裡相信
[00:12:17.800 --> 00:12:19.800]  神叫他從死裡復活
[00:12:19.800 --> 00:12:21.800]  就必得救
[00:12:21.800 --> 00:12:23.800]  口裡承認,心裡相信
[00:12:23.800 --> 00:12:25.800]  耶穌是我的救主
[00:12:25.800 --> 00:12:27.800]  是神叫耶穌從死裡復活
[00:12:27.800 --> 00:12:29.800]  就得救
[00:12:29.800 --> 00:12:31.800]  整本聖經
[00:12:31.800 --> 00:12:34.800]  整本聖經不是說
[00:12:34.800 --> 00:12:36.800]  怎樣推翻羅馬帝國
[00:12:36.800 --> 00:12:38.800]  第一世紀的門徒都有點誤解
[00:12:38.800 --> 00:12:43.800]  以為我們在這麼黑暗的時代受壓制
[00:12:43.800 --> 00:12:47.800]  環境不好,經濟又蕭條,又沒有自由
[00:12:47.800 --> 00:12:49.800]  又被人監控
[00:12:49.800 --> 00:12:52.800]  在這樣的時代,我希望得到自由
[00:12:52.800 --> 00:12:54.800]  耶穌說是
[00:12:54.800 --> 00:12:55.800]  你會得到自由
[00:12:55.800 --> 00:12:57.800]  但真正的自由
[00:12:57.800 --> 00:13:00.800]  唯有在真理裡才有真正的自由
[00:13:00.800 --> 00:13:02.800]  唯有你相信耶穌基督
[00:13:02.800 --> 00:13:07.800]  才能得到神最大的祝福和福氣
[00:13:07.800 --> 00:13:12.800]  耶穌不是解決地上政治的經濟問題
[00:13:12.800 --> 00:13:17.800]  耶穌是解決我們和神的關係的問題
[00:13:17.800 --> 00:13:19.800]  我們得罪神的問題
[00:13:19.800 --> 00:13:21.800]  我們離開上帝的問題
[00:13:21.800 --> 00:13:23.800]  唯有耶穌釘在十字架上
[00:13:23.800 --> 00:13:26.800]  才能解決這個問題
[00:13:26.800 --> 00:13:28.800]  你和我不行
[00:13:28.800 --> 00:13:30.800]  因為我們不能自救
[00:13:30.800 --> 00:13:33.800]  我們不能用任何方法
[00:13:33.800 --> 00:13:38.800]  做任何功德去賺取救恩
[00:13:38.800 --> 00:13:41.800]  是由神自己,耶穌基督
[00:13:41.800 --> 00:13:44.800]  為我們釘在十字架上
[00:13:44.800 --> 00:13:51.800]  才能夠作成同神復和的機遇
[00:13:51.800 --> 00:13:55.800]  而的確,整本聖經
[00:13:55.800 --> 00:13:59.800]  是在說一個納約的關係
[00:13:59.800 --> 00:14:02.800]  無論是和阿伯加罕入約
[00:14:02.800 --> 00:14:04.800]  西乃山之約
[00:14:04.800 --> 00:14:07.800]  和大衛之約,到新約
[00:14:07.800 --> 00:14:09.800]  整本聖經都是說
[00:14:09.800 --> 00:14:11.800]  神希望和我們有一個納約的關係
[00:14:11.800 --> 00:14:13.800]  文約,confidence
[00:14:13.800 --> 00:14:15.800]  即是神不會食言
[00:14:15.800 --> 00:14:17.800]  神說過就算了
[00:14:17.800 --> 00:14:20.800]  神說,你相信我,我會帶你走一生
[00:14:20.800 --> 00:14:22.800]  去要你走的道路
[00:14:22.800 --> 00:14:24.800]  未必是我們想想的
[00:14:24.800 --> 00:14:26.800]  但肯定有神的同在
[00:14:26.800 --> 00:14:29.800]  有神的保守,看顧,引導
[00:14:29.800 --> 00:14:32.800]  所賜下的出人意外的平安
[00:14:32.800 --> 00:14:34.800]  瘋狂的平安
[00:14:34.800 --> 00:14:37.800]  我第一次聽到瘋狂的平安
[00:14:37.800 --> 00:14:39.800]  現在太極的年輕人
[00:14:39.800 --> 00:14:41.800]  我都說不出口
[00:14:41.800 --> 00:14:43.800]  平安也很瘋狂
[00:14:43.800 --> 00:14:48.800]  聖經說過的,神所應許的
[00:14:48.800 --> 00:14:53.800]  全部兌現在信靠他的人身上
[00:14:53.800 --> 00:14:55.800]  一定會,他不會吃虧
[00:14:55.800 --> 00:14:57.800]  他不會走數,我們的神
[00:14:57.800 --> 00:14:59.800]  我相信耶穌三十年了
[00:14:59.800 --> 00:15:01.800]  Ken也相信了很久
[00:15:01.800 --> 00:15:03.800]  你們也在走信仰的路
[00:15:03.800 --> 00:15:06.800]  我們每一個都是神的見證人
[00:15:06.800 --> 00:15:08.800]  神的見證人
[00:15:08.800 --> 00:15:15.800]  這個見證,繼續會下去
[00:15:15.800 --> 00:15:17.800]  因為耶穌說得很明白
[00:15:17.800 --> 00:15:19.800]  或者兩位天使都說到
[00:15:19.800 --> 00:15:23.800]  耶穌,他怎樣離開你們往天上去
[00:15:23.800 --> 00:15:25.800]  他還要怎樣愛
[00:15:25.800 --> 00:15:27.800]  我們知道我們的神
[00:15:27.800 --> 00:15:30.800]  我們的耶穌基督會再回來
[00:15:30.800 --> 00:15:32.800]  我們的耶穌基督會再回來
[00:15:32.800 --> 00:15:36.800]  我們知道我們現在活在一個
[00:15:36.800 --> 00:15:39.800]  每個年代都有他艱難的年代
[00:15:39.800 --> 00:15:41.800]  每個年代都有他的難處
[00:15:41.800 --> 00:15:45.800]  每個年代都會面對不同的掙扎挑戰
[00:15:45.800 --> 00:15:48.800]  不過我們知道有一個神
[00:15:48.800 --> 00:15:50.800]  愛我們的神
[00:15:50.800 --> 00:15:54.800]  愛我們的神,帶我們走每個人生的階段
[00:15:54.800 --> 00:15:56.800]  走到何時呢?
[00:15:56.800 --> 00:15:58.800]  可能我們人生終結
[00:15:58.800 --> 00:16:01.800]  未必一帆風順
[00:16:01.800 --> 00:16:03.800]  不要緊
[00:16:03.800 --> 00:16:05.800]  但重要的是什麼呢?
[00:16:05.800 --> 00:16:07.800]  我們人生走完一生的時候
[00:16:07.800 --> 00:16:09.800]  回頭一看,每一每就看到
[00:16:09.800 --> 00:16:11.800]  上帝施予的恩典
[00:16:11.800 --> 00:16:14.800]  同在,這個就非常寶貴
[00:16:14.800 --> 00:16:17.800]  沒有一樣東西能夠比有神
[00:16:17.800 --> 00:16:20.800]  萬有的神,創造宇宙的神
[00:16:20.800 --> 00:16:25.800]  和我們在一起,渡過任何艱難的歲月風雨
[00:16:25.800 --> 00:16:29.800]  將自己的生命放在神的手中是最好的
[00:16:29.800 --> 00:16:33.800]  我們的神不單止是過去2000年前
[00:16:33.800 --> 00:16:35.800]  我們受死、賣葬、復活
[00:16:35.800 --> 00:16:39.800]  並且今天帶領著我們走當走的路
[00:16:39.800 --> 00:16:43.800]  並且有一天,他日,他會再來
[00:16:43.800 --> 00:16:45.800]  我們的神是榮耀的神
[00:16:45.800 --> 00:16:47.800]  掌權的神
[00:16:47.800 --> 00:16:49.800]  和一個豐盛的神

