
[00:00:00.000 --> 00:00:06.000]  這段日子大家記得我們在教會裏面有一個詭題
[00:05:06.000 --> 00:05:08.000]  如果他肯聽
[00:05:08.000 --> 00:05:11.000]  你就得罪你的弟兄
[00:05:11.000 --> 00:05:13.000]  聖經提到有人犯了罪
[00:05:13.000 --> 00:05:16.000]  或者他是得罪了你
[00:05:16.000 --> 00:05:18.000]  在這種情況之下
[00:05:18.000 --> 00:05:20.000]  聖經就說你要留心
[00:05:20.000 --> 00:05:23.000]  你要去指出他的過失
[00:05:23.000 --> 00:05:25.000]  當然這裡所說的得罪你
[00:05:25.000 --> 00:05:27.000]  並不是說因為他有些事情
[00:05:27.000 --> 00:05:29.000]  有些無心之失
[00:05:29.000 --> 00:05:33.000]  有些時候說了一些話傷害了你
[00:05:33.000 --> 00:05:36.000]  又或者是某些他的性情
[00:05:36.000 --> 00:05:38.000]  你不太喜歡他
[00:05:38.000 --> 00:05:40.000]  不是說這些情況
[00:05:40.000 --> 00:05:43.000]  是說他真的犯了罪
[00:05:43.000 --> 00:05:46.000]  在一些事情上違背了神的心意
[00:05:46.000 --> 00:05:48.000]  得罪了上帝
[00:05:48.000 --> 00:05:49.000]  在這些情況之下
[00:05:49.000 --> 00:05:52.000]  你要去按照神給你的吩咐
[00:05:52.000 --> 00:05:54.000]  你去單獨地
[00:05:54.000 --> 00:05:57.000]  亦都意味著主動的意思
[00:05:57.000 --> 00:05:59.000]  你去單獨地主動地去找他
[00:05:59.000 --> 00:06:02.000]  去指出他的過失來
[00:06:02.000 --> 00:06:05.000]  當承認說你要指出他的過失
[00:06:05.000 --> 00:06:07.000]  可能有些人心裏面說
[00:06:07.000 --> 00:06:09.000]  還不對 還不是
[00:06:09.000 --> 00:06:11.000]  他現在得罪了我
[00:06:11.000 --> 00:06:13.000]  我現在要去省他一身
[00:06:13.000 --> 00:06:17.000]  讓他知道我是按照聖經來指責他的
[00:06:17.000 --> 00:06:20.000]  聖經不是說你去控訴他
[00:06:20.000 --> 00:06:23.000]  甚至不是說你去指罵他
[00:06:23.000 --> 00:06:25.000]  是說你要去幫助他
[00:06:25.000 --> 00:06:29.000]  去明白自己有的過失
[00:06:29.000 --> 00:06:32.000]  去願意承認自己的罪
[00:06:32.000 --> 00:06:35.000]  以至他能夠轉向上帝
[00:06:35.000 --> 00:06:37.000]  去離開他的罪
[00:06:37.000 --> 00:06:41.000]  因為你發覺整個行動的目的
[00:06:41.000 --> 00:06:42.000]  是甚麼呢
[00:06:42.000 --> 00:06:43.000]  在下面你見到
[00:06:43.000 --> 00:06:45.000]  在十五節最後一句說話
[00:06:45.000 --> 00:06:49.000]  你就得著你的弟兄
[00:06:49.000 --> 00:06:51.000]  整個行動的目的
[00:06:51.000 --> 00:06:55.000]  是為了能夠讓你重新得著你的弟兄
[00:06:55.000 --> 00:06:59.000]  這裡所說的得著是得回的意思
[00:06:59.000 --> 00:07:02.000]  也意味著他曾經是失去了
[00:07:02.000 --> 00:07:04.000]  為甚麼失去了呢
[00:07:04.000 --> 00:07:06.000]  當人在罪當中的時候
[00:07:06.000 --> 00:07:10.000]  和神的關係出現了阻隔
[00:07:10.000 --> 00:07:12.000]  出現了問題
[00:07:12.000 --> 00:07:14.000]  亦都表達了
[00:07:14.000 --> 00:07:17.000]  唯有他能夠願意認罪悔改
[00:07:17.000 --> 00:07:19.000]  重建和神的關係
[00:07:19.000 --> 00:07:23.000]  他才會和你重建關係
[00:07:23.000 --> 00:07:27.000]  罪叫我們和神的關係受到破壞
[00:07:27.000 --> 00:07:32.000]  亦都同時影響了弟兄姐妹之間的生命關係
[00:07:32.000 --> 00:07:35.000]  我所說的不單是一種友誼
[00:07:35.000 --> 00:07:37.000]  更加是一種生命之間
[00:07:37.000 --> 00:07:40.000]  教徒之間我們生命的關係
[00:07:40.000 --> 00:07:43.000]  因為罪而受到影響
[00:07:43.000 --> 00:07:45.000]  所以你可以說一個人
[00:07:45.000 --> 00:07:47.000]  一個教徒當他犯罪的時候
[00:07:47.000 --> 00:07:50.000]  其實是你失去了他
[00:07:50.000 --> 00:07:53.000]  但當他何時願意轉向上帝的時候
[00:07:53.000 --> 00:07:57.000]  聖經就說你得回你的弟兄
[00:07:57.000 --> 00:08:03.000]  你重新得著彼此之間在靈裡面的關係
[00:08:03.000 --> 00:08:04.000]  因此你發覺在過程當中
[00:08:04.000 --> 00:08:08.000]  聖經的心意是你去指出過失
[00:08:08.000 --> 00:08:10.000]  不是去責備他
[00:08:10.000 --> 00:08:12.000]  而是幫助他去明白
[00:08:12.000 --> 00:08:15.000]  然後能夠認罪回轉
[00:08:15.000 --> 00:08:19.000]  所以你知道過程裡面帶著一個正確的動機
[00:08:19.000 --> 00:08:22.000]  亦都帶著一份對他的尊重
[00:08:22.000 --> 00:08:25.000]  單獨和他一起傾
[00:08:25.000 --> 00:08:27.000]  不是想羞辱他
[00:08:27.000 --> 00:08:29.000]  是要保護著他
[00:08:29.000 --> 00:08:31.000]  單獨和他傾
[00:08:31.000 --> 00:08:34.000]  亦都憑著一份勇敢去虧欠他
[00:08:34.000 --> 00:08:37.000]  當然當中可能都要付一些代價
[00:08:37.000 --> 00:08:41.000]  可能要冒給他責備的危險
[00:08:41.000 --> 00:08:45.000]  來和他說話
[00:08:45.000 --> 00:08:47.000]  我記得有一次有位的目者
[00:08:47.000 --> 00:08:49.000]  來分享他自己的經歷
[00:08:49.000 --> 00:08:51.000]  在他的教會裡有一位弟兄
[00:08:51.000 --> 00:08:54.000]  亦都有些事情是軟弱跌倒了
[00:08:54.000 --> 00:08:56.000]  他留意到一個情況
[00:08:56.000 --> 00:08:58.000]  這位目者就很想來和他傾
[00:08:58.000 --> 00:09:00.000]  很想來虧欠他
[00:09:00.000 --> 00:09:03.000]  在和他傾談 約他坐下的時候
[00:09:03.000 --> 00:09:06.000]  這位目者都說心裡都有點掛心
[00:09:06.000 --> 00:09:08.000]  不知道他怎樣反應
[00:09:08.000 --> 00:09:10.000]  因此一路來和他傾
[00:09:10.000 --> 00:09:14.000]  將他所知道的事情一路提出來
[00:09:14.000 --> 00:09:18.000]  虧欠弟兄來面對
[00:09:18.000 --> 00:09:22.000]  說完之後這位弟兄靜了一段時間
[00:09:22.000 --> 00:09:25.000]  目者都不知道他心裡在想什麼
[00:09:25.000 --> 00:09:28.000]  突然這位弟兄就說
[00:09:28.000 --> 00:09:30.000]  他說:牧師啊
[00:09:30.000 --> 00:09:37.000]  從來沒有人這麼清楚指出我的錯失
[00:09:37.000 --> 00:09:39.000]  你是第一個
[00:09:39.000 --> 00:09:43.000]  不過我想找人談這件事情找了很久
[00:09:43.000 --> 00:09:46.000]  但我不知道找誰來談
[00:09:46.000 --> 00:09:50.000]  因為很難啟齒 很難說
[00:09:50.000 --> 00:09:52.000]  當他一路這樣說的時候
[00:09:52.000 --> 00:09:54.000]  目者體會到其實他心裡有掙扎
[00:09:54.000 --> 00:09:56.000]  很想面對這件事情
[00:09:56.000 --> 00:09:58.000]  但不知道怎樣能夠面對
[00:09:58.000 --> 00:10:02.000]  反而今天有人可以很坦誠地和他說問題的時候
[00:10:02.000 --> 00:10:06.000]  就幫助他去面對
[00:10:06.000 --> 00:10:09.000]  當然不是每一個弟兄姐妹
[00:10:09.000 --> 00:10:12.000]  在被虧欠的時候有同樣的反應
[00:10:12.000 --> 00:10:14.000]  但你會知道也有很多人
[00:10:14.000 --> 00:10:16.000]  他們內心是在等待
[00:10:16.000 --> 00:10:20.000]  有人能夠去幫助他們面對自己的罪
[00:10:20.000 --> 00:10:25.000]  以致他們有機會 有力量走出來
[00:10:25.000 --> 00:10:28.000]  但如果他們不願意聽的時候
[00:10:28.000 --> 00:10:30.000]  聖經就繼續說
[00:10:30.000 --> 00:10:32.000]  如果他們不願意接受的時候會怎樣呢?
[00:10:32.000 --> 00:10:36.000]  你再讀到第十六節
[00:10:36.000 --> 00:10:39.000]  在第十六節如果他不肯聽
[00:10:39.000 --> 00:10:42.000]  就另外帶一兩個人和他
[00:10:42.000 --> 00:10:48.000]  好似一切話憑兩三個證人的口可以確定
[00:10:48.000 --> 00:10:54.000]  憑著兩三個人他們的說話去證明事情的真實
[00:10:54.000 --> 00:10:57.000]  當然在一次聖經這樣說的時候
[00:10:57.000 --> 00:11:01.000]  是表明出是讓當時犯錯的人
[00:11:01.000 --> 00:11:03.000]  他能夠去承認他的罪
[00:11:03.000 --> 00:11:07.000]  不至於去逃避 不至於去否認
[00:11:07.000 --> 00:11:09.000]  是幫助他更加清楚
[00:11:09.000 --> 00:11:13.000]  讓所說的事情是真實地表達在他面前
[00:11:13.000 --> 00:11:18.000]  當然亦都表明出這些事不是一些個人的偏見
[00:11:18.000 --> 00:11:21.000]  而是真實他曾經有犯的罪
[00:11:21.000 --> 00:11:25.000]  讓他能夠可以不會逃避
[00:11:25.000 --> 00:11:27.000]  我都記得有另一件事情
[00:11:27.000 --> 00:11:30.000]  就是過去我都提及過一位弟兄說
[00:11:30.000 --> 00:11:33.000]  他曾經也跌倒軟弱
[00:11:33.000 --> 00:11:36.000]  他承認以前曾經有婚外情的事情
[00:11:36.000 --> 00:11:39.000]  在過程裏面他自己也有很多掙扎
[00:11:39.000 --> 00:11:42.000]  但是他不能放下這種感情
[00:11:42.000 --> 00:11:45.000]  有幾位弟兄是熟悉他的
[00:11:45.000 --> 00:11:47.000]  都知道他的事情
[00:11:47.000 --> 00:11:50.000]  然後他就說有一次英群弟兄
[00:11:50.000 --> 00:11:54.000]  他們就約在一起在萬間找個地方一起祈禱
[00:11:54.000 --> 00:11:56.000]  他們大家很緊張他
[00:11:56.000 --> 00:11:58.000]  所以一直為他禱告
[00:11:58.000 --> 00:12:02.000]  求神幫助他能夠遠離這種的罪
[00:12:02.000 --> 00:12:04.000]  當他們一直在祈禱的時候
[00:12:04.000 --> 00:12:06.000]  其中一位弟兄有一種感動
[00:12:06.000 --> 00:12:07.000]  他說不行了
[00:12:07.000 --> 00:12:08.000]  不可以只祈禱
[00:12:08.000 --> 00:12:11.000]  我們要上去一起勸他
[00:12:11.000 --> 00:12:15.000]  其他人都同意就立即打電話給這位弟兄
[00:12:15.000 --> 00:12:17.000]  這位弟兄和他們都比較熟悉
[00:12:17.000 --> 00:12:20.000]  所以接受他就上來家裏
[00:12:20.000 --> 00:12:22.000]  大家就一起聊天
[00:12:22.000 --> 00:12:24.000]  聊天裏面這位弟兄就說
[00:12:24.000 --> 00:12:28.000]  當時他們一方面一直勸告自己
[00:12:28.000 --> 00:12:30.000]  指出自己的錯失
[00:12:30.000 --> 00:12:33.000]  一直來分析那些的利害
[00:12:33.000 --> 00:12:38.000]  但感覺自己內心都沒有甚麼的一種改變
[00:12:38.000 --> 00:12:41.000]  自己都覺得自己不能放下
[00:12:41.000 --> 00:12:44.000]  但當這位弟兄一直在說的時候
[00:12:44.000 --> 00:12:46.000]  一段很長的時間
[00:12:46.000 --> 00:12:49.000]  一直感受到他們很關心自己
[00:12:49.000 --> 00:12:53.000]  而且很緊張他會破壞自己的家庭
[00:12:53.000 --> 00:12:56.000]  和破壞和神的關係
[00:12:56.000 --> 00:12:58.000]  當他感受到這群弟兄姐妹
[00:12:58.000 --> 00:13:00.000]  這群弟兄對他的關心的時候
[00:13:00.000 --> 00:13:03.000]  突然間心中一份的力量
[00:13:03.000 --> 00:13:07.000]  覺得自己真的要離開這種不健康
[00:13:07.000 --> 00:13:09.000]  得罪神的關係
[00:13:09.000 --> 00:13:14.000]  然後在那一晚他就決心放棄這種感情
[00:13:14.000 --> 00:13:17.000]  後來他重建和太太的關係
[00:13:17.000 --> 00:13:20.000]  他就說如果不是在那一晚
[00:13:20.000 --> 00:13:22.000]  這群弟兄這樣來勸告我
[00:13:22.000 --> 00:13:25.000]  我都不會走出來
[00:13:25.000 --> 00:13:28.000]  當我記得這位弟兄所分享的時候
[00:13:28.000 --> 00:13:31.000]  我又想起聖經裏面有很多處地方都講述到
[00:13:31.000 --> 00:13:35.000]  一個人當他願意回轉的時候
[00:13:35.000 --> 00:13:42.000]  往往是有身邊的弟兄姐妹給他的鼓勵和幫助
[00:13:42.000 --> 00:13:44.000]  而聖經在這個地方亦都提及到
[00:13:44.000 --> 00:13:47.000]  當他不願意聽一個人的勸告的時候
[00:13:47.000 --> 00:13:52.000]  幾個人一起對他的勸告成為了他的幫助
[00:13:52.000 --> 00:13:54.000]  但聖經再進一步
[00:13:54.000 --> 00:13:58.000]  亦有些情況是不願意聽弟兄們的勸告
[00:13:58.000 --> 00:14:02.000]  所以第十七節你再看
[00:14:02.000 --> 00:14:06.000]  「如果他再不聽就告訴教會
[00:14:06.000 --> 00:14:09.000]  如果連教會他也不聽
[00:14:09.000 --> 00:14:14.000]  就把他看作教外人和稅吏罷」
[00:14:14.000 --> 00:14:17.000]  聖經提及到如果都不願意聽弟兄的勸告
[00:14:17.000 --> 00:14:19.000]  就要告訴教會
[00:14:19.000 --> 00:14:21.000]  這裡所說的教會
[00:14:21.000 --> 00:14:23.000]  當然不是在說一個建築物
[00:14:23.000 --> 00:14:27.000]  是在說不同地方的地方的教會
[00:14:27.000 --> 00:14:29.000]  亦都在實展上
[00:14:29.000 --> 00:14:32.000]  很明顯是在說一些代表教會的領袖
[00:14:32.000 --> 00:14:34.000]  讓領袖們知道
[00:14:34.000 --> 00:14:37.000]  而且去回應這些事情
[00:14:37.000 --> 00:14:41.000]  因此聖經提到在這個情況之下
[00:14:41.000 --> 00:14:44.000]  教會整體是要回應
[00:14:44.000 --> 00:14:50.000]  是要幫助進一步幫助這位在軟弱當中的弟兄
[00:14:50.000 --> 00:14:55.000]  不會去逃避 而是去真實地回應這些需要
[00:14:55.000 --> 00:15:01.000]  作出有所需要的規勸和有需要的紀律
[00:15:01.000 --> 00:15:04.000]  有另一件事情亦都牽涉到一些
[00:15:04.000 --> 00:15:07.000]  剛才所提及的婚外情的問題
[00:15:07.000 --> 00:15:10.000]  有另一個情況我自己知道的
[00:15:10.000 --> 00:15:12.000]  一位教會的弟兄
[00:15:12.000 --> 00:15:14.000]  他講述他自己的教會
[00:15:14.000 --> 00:15:18.000]  有另一位弟兄都有婚外情的軟弱的事
[00:15:18.000 --> 00:15:23.000]  因為他自己去到一位弟兄面前關心他
[00:15:23.000 --> 00:15:25.000]  亦都嘗試勸告他
[00:15:25.000 --> 00:15:30.000]  但講了幾句之後就發覺沒有話可再說
[00:15:30.000 --> 00:15:35.000]  為甚麼呢?因為這位被勸告的弟兄就說
[00:15:35.000 --> 00:15:39.000]  你走來講我有問題
[00:15:39.000 --> 00:15:41.000]  你不如先講教會吧
[00:15:41.000 --> 00:15:43.000]  甚麼事呀?
[00:15:43.000 --> 00:15:45.000]  你見不到我們一位執事
[00:15:45.000 --> 00:15:47.000]  他已經結婚了
[00:15:47.000 --> 00:15:52.000]  但他帶著一位姐妹經常在教會出出入入
[00:15:52.000 --> 00:15:55.000]  很親密的一種行為
[00:15:55.000 --> 00:15:58.000]  沒有人理會他們
[00:15:58.000 --> 00:16:02.000]  牧師都沒有說他一句說話
[00:16:02.000 --> 00:16:04.000]  如果執事都可以這樣做
[00:16:04.000 --> 00:16:08.000]  為甚麼我不可以這樣做?
[00:16:08.000 --> 00:16:10.000]  這位弟兄聽見之後
[00:16:10.000 --> 00:16:13.000]  他就突然間無話可說
[00:16:13.000 --> 00:16:16.000]  都不知道怎樣再勸他
[00:16:16.000 --> 00:16:21.000]  你會見到當神的家裏面有一些得罪神的事情
[00:16:21.000 --> 00:16:24.000]  但大家當作平常
[00:16:24.000 --> 00:16:27.000]  這件事情不會消失
[00:16:27.000 --> 00:16:30.000]  只會不斷再擴散
[00:16:30.000 --> 00:16:32.000]  聖經格林多前書提到
[00:16:32.000 --> 00:16:34.000]  在教會裏面有一些罪
[00:16:34.000 --> 00:16:36.000]  如果不去面對它
[00:16:36.000 --> 00:16:39.000]  就好像一些面教
[00:16:39.000 --> 00:16:41.000]  這些發了的毛
[00:16:41.000 --> 00:16:44.000]  這些教會不斷地延伸
[00:16:44.000 --> 00:16:47.000]  影響整團
[00:16:47.000 --> 00:16:51.000]  當教會不去回應這些事情的時候
[00:16:51.000 --> 00:16:54.000]  帶來的是整體的傷害
[00:16:54.000 --> 00:16:56.000]  所以聖經就說要告訴教會
[00:16:56.000 --> 00:17:00.000]  教會很認真地去虧勸去幫助他
[00:17:00.000 --> 00:17:03.000]  但如果他都不聽的話
[00:17:03.000 --> 00:17:05.000]  你會記得聖經剛才說
[00:17:05.000 --> 00:17:10.000]  「就把他看作教外人和瑞利吧」
[00:17:10.000 --> 00:17:15.000]  當他是一個外面未曾信主的人
[00:17:15.000 --> 00:17:19.000]  當他不再是神家裏面的一員
[00:17:19.000 --> 00:17:24.000]  要當他是一個未信的人士
[00:17:24.000 --> 00:17:26.000]  當聖經這樣說的時候
[00:17:26.000 --> 00:17:27.000]  有兩方面
[00:17:27.000 --> 00:17:33.000]  一方面是提到避免這種情況再影響其他人
[00:17:33.000 --> 00:17:35.000]  但更加重要的一個重點就是
[00:17:35.000 --> 00:17:39.000]  要幫助他能夠可以真是實實在在地
[00:17:39.000 --> 00:17:41.000]  可以審查自己
[00:17:41.000 --> 00:17:42.000]  我想大家這個時候
[00:17:42.000 --> 00:17:44.000]  你去看一看另一段經文
[00:17:44.000 --> 00:17:49.000]  在聖經的哥倫多前書第五章
[00:17:49.000 --> 00:17:56.000]  在前書第五章
[00:17:56.000 --> 00:18:00.000]  我們看第五節
[00:18:00.000 --> 00:18:05.000]  哥倫多前書第五章
[00:18:05.000 --> 00:18:06.000]  當大家讀的時候
[00:18:06.000 --> 00:18:08.000]  你會留意到聖經說
[00:18:08.000 --> 00:18:12.000]  當時的教會犯了一些淫亂的事情
[00:18:12.000 --> 00:18:13.000]  就是有一個人
[00:18:13.000 --> 00:18:17.000]  他竟然和自己的繼母同居
[00:18:17.000 --> 00:18:18.000]  本來說這種情況
[00:18:18.000 --> 00:18:20.000]  就算是在外間的人
[00:18:20.000 --> 00:18:23.000]  都不會有這樣的事情發生
[00:18:23.000 --> 00:18:26.000]  但竟然在基督徒當中有這樣的事
[00:18:26.000 --> 00:18:28.000]  但教會沒有理會他
[00:18:28.000 --> 00:18:31.000]  教會自高自大認為自己沒有問題
[00:18:31.000 --> 00:18:33.000]  也沒有去處理這件事
[00:18:33.000 --> 00:18:35.000]  本來就要虧勸教會
[00:18:35.000 --> 00:18:38.000]  要把這個人趕出去
[00:18:38.000 --> 00:18:42.000]  然後在第十第五章第五節
[00:18:42.000 --> 00:18:45.000]  他說要把這樣的人交給撒旦
[00:18:45.000 --> 00:18:47.000]  敗壞他的身體
[00:18:47.000 --> 00:18:51.000]  使他的靈魂在主的日子可以得救
[00:18:51.000 --> 00:18:53.000]  就這樣表面看的時候就覺得
[00:18:53.000 --> 00:18:56.000]  好像很嚴厲
[00:18:56.000 --> 00:18:59.000]  或者說很殘忍
[00:18:59.000 --> 00:19:02.000]  為什麼要把他交給撒旦
[00:19:02.000 --> 00:19:05.000]  聖經並不是說我們要去救助他
[00:19:05.000 --> 00:19:07.000]  要把他交給撒旦
[00:19:07.000 --> 00:19:13.000]  只是說當他保持在罪裡面的時候
[00:19:13.000 --> 00:19:17.000]  因此教會要把他看作一個教外人
[00:19:17.000 --> 00:19:22.000]  也都意味著他不再是在神家裡的一個成員
[00:19:22.000 --> 00:19:26.000]  不再是在神自己的保守之下
[00:19:26.000 --> 00:19:30.000]  他進入了世界在惡者的權勢之下
[00:19:30.000 --> 00:19:33.000]  因此聖經說到交給撒旦
[00:19:33.000 --> 00:19:36.000]  也都意味著在他離開教會的時候
[00:19:36.000 --> 00:19:39.000]  進入了惡者的權勢
[00:19:39.000 --> 00:19:43.000]  因為這個世界臥在惡者的手下
[00:19:43.000 --> 00:19:46.000]  在這個時候敗壞他的肉體
[00:19:46.000 --> 00:19:48.000]  不是要去傷害他
[00:19:48.000 --> 00:19:52.000]  而是說讓他這種自我中心的肉體
[00:19:52.000 --> 00:19:55.000]  是能夠可以除去的
[00:19:55.000 --> 00:19:57.000]  當他在這個世界
[00:19:57.000 --> 00:20:00.000]  面對著很多不同的罪的時候
[00:20:00.000 --> 00:20:03.000]  當他讓自己在其中生活
[00:20:03.000 --> 00:20:06.000]  他會不斷地體會到那種生命
[00:20:06.000 --> 00:20:08.000]  受到很多方面的傷害
[00:20:08.000 --> 00:20:11.000]  面對罪給他的壓傷
[00:20:11.000 --> 00:20:13.000]  而過程裡面
[00:20:13.000 --> 00:20:15.000]  他的生命產生一種的醒覺
[00:20:15.000 --> 00:20:16.000]  一種的醒察
[00:20:16.000 --> 00:20:19.000]  而他可以轉向神
[00:20:19.000 --> 00:20:21.000]  這個是背後的原因
[00:20:21.000 --> 00:20:23.000]  是盼望他能夠在這個情況之下
[00:20:23.000 --> 00:20:25.000]  他最終能夠醒察到自己
