
[00:00:00.000 --> 00:00:02.000]  地球姐妹平安
[00:02:57.000 --> 00:03:00.000]  週一到週六在哪裡
[00:03:00.000 --> 00:03:02.000]  基本上都在KTV
[00:03:02.000 --> 00:03:03.000]  那些因為跑業務
[00:03:03.000 --> 00:03:05.000]  一定要去那些地方
[00:03:05.000 --> 00:03:08.000]  要請人家喝酒吃飯
[00:03:08.000 --> 00:03:11.000]  到了禮拜天特別掙扎
[00:03:11.000 --> 00:03:12.000]  一到禮拜天
[00:03:12.000 --> 00:03:14.000]  他就趕緊回教會來
[00:03:14.000 --> 00:03:17.000]  禱告 懺悔 悔改
[00:03:17.000 --> 00:03:21.000]  但接下來這個禮拜繼續
[00:03:21.000 --> 00:03:23.000]  他有一次告訴我
[00:03:23.000 --> 00:03:24.000]  他說牧師啊
[00:03:24.000 --> 00:03:26.000]  我每一次進入到這些場合
[00:03:26.000 --> 00:03:28.000]  我不得不去
[00:03:28.000 --> 00:03:31.000]  因為我要拉業務
[00:03:31.000 --> 00:03:33.000]  但是每一次我進去之前
[00:03:33.000 --> 00:03:36.000]  我總有一個很虔誠的禱告
[00:03:36.000 --> 00:03:37.000]  主耶穌啊
[00:03:37.000 --> 00:03:38.000]  你不要跟我進去
[00:03:38.000 --> 00:03:41.000]  裡面那些東西不好
[00:03:41.000 --> 00:03:43.000]  我禮拜天回到教會
[00:03:43.000 --> 00:03:46.000]  向你懺悔 求你赦免
[00:03:46.000 --> 00:03:49.000]  一到六的生活是這樣
[00:03:49.000 --> 00:03:52.000]  禮拜天就很什麼
[00:03:52.000 --> 00:03:54.000]  好虔誠
[00:03:54.000 --> 00:03:57.000]  那一個禮拜早上的崇拜
[00:03:57.000 --> 00:04:01.000]  能不能贏過那六天當中的生活呢
[00:04:01.000 --> 00:04:04.000]  我相信很艱難的
[00:04:04.000 --> 00:04:06.000]  因為在日常的生活裡面
[00:04:06.000 --> 00:04:10.000]  我們會面對這樣各種各樣的情況
[00:04:10.000 --> 00:04:14.000]  今天跟大家分享的是雅各書
[00:04:14.000 --> 00:04:16.000]  第四章
[00:04:16.000 --> 00:04:18.000]  其實在第四章開始的時候
[00:04:18.000 --> 00:04:20.000]  到了第三章就講了一件事
[00:04:20.000 --> 00:04:22.000]  原來很多的智慧
[00:04:22.000 --> 00:04:26.000]  是要從上帝那邊而來的
[00:04:26.000 --> 00:04:29.000]  接下來到了第四章的時候
[00:04:29.000 --> 00:04:31.000]  他就講到了重要的一件事
[00:04:31.000 --> 00:04:36.000]  我們不可以以世俗為友
[00:04:36.000 --> 00:04:37.000]  他就講到
[00:04:37.000 --> 00:04:40.000]  我們內心征戰的一個根源是什麼
[00:04:40.000 --> 00:04:44.000]  因為我們經常跟世界為我們的朋友
[00:04:44.000 --> 00:04:48.000]  我們貪圖這個世界
[00:04:48.000 --> 00:04:50.000]  當我們貪圖這個世界的時候
[00:04:50.000 --> 00:04:51.000]  是怎麼樣
[00:04:51.000 --> 00:04:54.000]  聖經裡面在第四章開始講的時候
[00:04:54.000 --> 00:04:58.000]  你們貪念得不著
[00:04:58.000 --> 00:05:00.000]  你們殺害嫉妒
[00:05:00.000 --> 00:05:02.000]  鬥毆也得不著
[00:05:02.000 --> 00:05:05.000]  其實這裡就講到禱告的這件事
[00:05:05.000 --> 00:05:11.000]  有效的禱告跟他的態度是有關係的
[00:05:11.000 --> 00:05:14.000]  我們經常在我們禱告的當中
[00:05:14.000 --> 00:05:18.000]  我們會心懷惡意
[00:05:18.000 --> 00:05:21.000]  這也就是雅各書第一章裡面所講的
[00:05:21.000 --> 00:05:25.000]  一個人不可能心懷惡意的
[00:05:25.000 --> 00:05:28.000]  也就是講到很重要的一件事
[00:05:28.000 --> 00:05:30.000]  在禱告的這件事上
[00:05:30.000 --> 00:05:33.000]  我們經常浪費
[00:05:33.000 --> 00:05:36.000]  也就是說禱告的這件事上
[00:05:36.000 --> 00:05:40.000]  我們經常不夠專一
[00:05:40.000 --> 00:05:45.000]  所以接下來的經文出現了兩個字叫淫亂
[00:05:45.000 --> 00:05:47.000]  為什麼會出現淫亂兩個字
[00:05:47.000 --> 00:05:49.000]  如果講淫亂的話
[00:05:49.000 --> 00:05:53.000]  你就會想到摩西的十誡的第七誡
[00:05:53.000 --> 00:05:55.000]  不可兼宜
[00:05:55.000 --> 00:05:59.000]  因為在這十誡裡面的其中一誡
[00:05:59.000 --> 00:06:02.000]  你是一個不忠誠的人
[00:06:02.000 --> 00:06:05.000]  特別在婚姻的這件事上
[00:06:05.000 --> 00:06:07.000]  你犯了錯誤
[00:06:07.000 --> 00:06:10.000]  因為你對你另外的一半怎麼樣
[00:06:10.000 --> 00:06:12.000]  不忠誠
[00:06:12.000 --> 00:06:15.000]  雅各在這裡講到淫亂的這個關係
[00:06:15.000 --> 00:06:21.000]  其實是婚姻裡面所遇見的一個難題
[00:06:21.000 --> 00:06:23.000]  我們講到十誡
[00:06:23.000 --> 00:06:25.000]  上帝給我們十誡
[00:06:25.000 --> 00:06:28.000]  其實我們主要是第一誡沒守好
[00:06:28.000 --> 00:06:30.000]  第一誡如果你守好了
[00:06:30.000 --> 00:06:33.000]  後面九誡就不用出現了
[00:06:33.000 --> 00:06:35.000]  贊不贊同
[00:06:35.000 --> 00:06:36.000]  我們第一誡沒有守好
[00:06:36.000 --> 00:06:40.000]  所以後面就這麼多的誡命出現了
[00:06:40.000 --> 00:06:43.000]  接下來雅各就繼續講
[00:06:43.000 --> 00:06:45.000]  講到了什麼
[00:06:45.000 --> 00:06:47.000]  豈不知以世俗為友的
[00:06:47.000 --> 00:06:50.000]  就是以神為敵嗎
[00:06:50.000 --> 00:06:53.000]  所以凡想要以世俗為友的
[00:06:53.000 --> 00:06:57.000]  就是以神為敵
[00:06:57.000 --> 00:07:00.000]  我們生活在這個世界上
[00:07:00.000 --> 00:07:04.000]  會經常遇見一些世俗的東西
[00:07:04.000 --> 00:07:09.000]  這些朋友經常在我們周圍影響我們
[00:07:09.000 --> 00:07:11.000]  我們教會有個長老
[00:07:11.000 --> 00:07:12.000]  教會兩個長老
[00:07:12.000 --> 00:07:15.000]  一個長老是當醫生的已經過世了
[00:07:15.000 --> 00:07:18.000]  有一次禮拜天聖餐崇拜
[00:07:18.000 --> 00:07:19.000]  他沒有來
[00:07:19.000 --> 00:07:21.000]  他是當醫生的
[00:07:21.000 --> 00:07:24.000]  八十幾歲
[00:07:24.000 --> 00:07:26.000]  我說禮拜天聖餐
[00:07:26.000 --> 00:07:28.000]  長老的都沒來
[00:07:28.000 --> 00:07:29.000]  他就告訴我
[00:07:29.000 --> 00:07:31.000]  牧師不好意思
[00:07:31.000 --> 00:07:34.000]  因為崇拜完了我就去探望他們
[00:07:34.000 --> 00:07:36.000]  我說禮拜天聖餐崇拜
[00:07:36.000 --> 00:07:39.000]  你做長老的都沒來
[00:07:39.000 --> 00:07:40.000]  為什麼呢
[00:07:40.000 --> 00:07:41.000]  他就告訴我
[00:07:41.000 --> 00:07:44.000]  牧師不好意思
[00:07:44.000 --> 00:07:48.000]  禮拜天我有個好朋友來找我
[00:07:48.000 --> 00:07:51.000]  所以我就沒有辦法去教會
[00:07:51.000 --> 00:07:54.000]  到了第二個禮拜
[00:07:54.000 --> 00:07:56.000]  崇拜開始結束
[00:07:56.000 --> 00:07:59.000]  我也是沒有看到我們的長老
[00:07:59.000 --> 00:08:01.000]  於是我又跑到他的那邊
[00:08:01.000 --> 00:08:02.000]  又去問他
[00:08:02.000 --> 00:08:05.000]  長老第二個禮拜你怎麼又沒來
[00:08:05.000 --> 00:08:07.000]  牧師不好意思
[00:08:07.000 --> 00:08:11.000]  我那個好朋友又來找我了
[00:08:11.000 --> 00:08:14.000]  我說他每個禮拜天都來找你嗎
[00:08:14.000 --> 00:08:15.000]  他說是的
[00:08:15.000 --> 00:08:17.000]  一到禮拜天就來找我
[00:08:17.000 --> 00:08:19.000]  我要負責陪他
[00:08:19.000 --> 00:08:23.000]  所以我就沒有辦法去教會崇拜
[00:08:23.000 --> 00:08:25.000]  後來我就問他
[00:08:25.000 --> 00:08:29.000]  長老你那個好朋友到底是誰呢
[00:08:29.000 --> 00:08:30.000]  最後他告訴我
[00:08:30.000 --> 00:08:33.000]  我那個好朋友有兩個字
[00:08:33.000 --> 00:08:38.000]  他叫懶惰
[00:08:38.000 --> 00:08:39.000]  弟兄姊妹
[00:08:39.000 --> 00:08:41.000]  我不知道你有沒有好朋友
[00:08:41.000 --> 00:08:44.000]  人進入到一定年齡階段的時候
[00:08:44.000 --> 00:08:47.000]  你會遇上一些好朋友的
[00:08:47.000 --> 00:08:49.000]  這些好朋友會來找你的
[00:08:49.000 --> 00:08:53.000]  這個好朋友可能姓高
[00:08:53.000 --> 00:08:55.000]  高三的那個高
[00:08:55.000 --> 00:08:56.000]  什麼高呢
[00:08:56.000 --> 00:08:57.000]  高血壓
[00:08:57.000 --> 00:08:59.000]  高血脂
[00:08:59.000 --> 00:09:01.000]  姓高的
[00:09:01.000 --> 00:09:02.000]  會不會來找你
[00:09:02.000 --> 00:09:06.000]  你到了一定年齡就會來找你了
[00:09:06.000 --> 00:09:07.000]  這段時間的話呢
[00:09:07.000 --> 00:09:11.000]  我的手沒辦法升高
[00:09:11.000 --> 00:09:12.000]  為什麼呢
[00:09:12.000 --> 00:09:13.000]  因為我剛剛發現
[00:09:13.000 --> 00:09:14.000]  五十歲的時候
[00:09:14.000 --> 00:09:16.000]  有一個好朋友來找你
[00:09:16.000 --> 00:09:19.000]  那個朋友叫五十堅
[00:09:19.000 --> 00:09:21.000]  我剛剛知道的
[00:09:21.000 --> 00:09:22.000]  所以你就很明白
[00:09:22.000 --> 00:09:25.000]  其實在我們生活的過程裡面
[00:09:25.000 --> 00:09:28.000]  我們有很多好朋友來找我們
[00:09:28.000 --> 00:09:32.000]  但是你又想在信仰的世界裡面去尋找
[00:09:32.000 --> 00:09:36.000]  你就必須拒絕這些人
[00:09:36.000 --> 00:09:37.000]  雅各在這裡講
[00:09:37.000 --> 00:09:39.000]  以世俗為友的
[00:09:39.000 --> 00:09:43.000]  就是以上帝為敵
[00:09:43.000 --> 00:09:44.000]  他是什麼意思呢
[00:09:44.000 --> 00:09:46.000]  他的意思是說
[00:09:46.000 --> 00:09:49.000]  當你去取悅這個世界的時候
[00:09:49.000 --> 00:09:53.000]  你就跟天上的上帝開始
[00:09:53.000 --> 00:09:54.000]  怎麼樣
[00:09:54.000 --> 00:09:55.000]  征戰
[00:09:55.000 --> 00:10:02.000]  你開始對抗那位萬君之耶和華
[00:10:02.000 --> 00:10:03.000]  弟兄姊妹
[00:10:03.000 --> 00:10:04.000]  是不是這樣呢
[00:10:04.000 --> 00:10:08.000]  當我們選擇以世俗為友的時候
[00:10:08.000 --> 00:10:11.000]  就是以上帝為敵了
[00:10:11.000 --> 00:10:13.000]  到底我們跟上帝之間
[00:10:13.000 --> 00:10:15.000]  我們是對抗他呢
[00:10:15.000 --> 00:10:17.000]  還是反叛他呢
[00:10:17.000 --> 00:10:20.000]  其實在我們每一天的生活裡面
[00:10:20.000 --> 00:10:22.000]  都經常出現的
[00:10:22.000 --> 00:10:25.000]  一個我們要調整跟世界的關係
[00:10:25.000 --> 00:10:30.000]  另外一個我們要調整跟神的關係
[00:10:30.000 --> 00:10:33.000]  當約翰在這裡講到世俗兩個字的時候
[00:10:33.000 --> 00:10:37.000]  請問你會想到什麼
[00:10:37.000 --> 00:10:40.000]  所有在基督教思想界裡面的人
[00:10:40.000 --> 00:10:41.000]  他會講到
[00:10:41.000 --> 00:10:43.000]  基督教無論在過去
[00:10:43.000 --> 00:10:44.000]  在現在
[00:10:44.000 --> 00:10:45.000]  在將來
[00:10:45.000 --> 00:10:48.000]  都會面對的重大的一個挑戰
[00:10:48.000 --> 00:10:51.000]  就是世俗主義
[00:10:51.000 --> 00:10:53.000]  因為世俗的東西
[00:10:53.000 --> 00:10:55.000]  會影響我們教會
[00:10:55.000 --> 00:10:59.000]  保持它的純正跟真理
[00:10:59.000 --> 00:11:04.000]  我們基督徒剛好在這個社會當中
[00:11:04.000 --> 00:11:07.000]  怎麼辦
[00:11:07.000 --> 00:11:12.000]  約翰告訴我們你不要愛這個世界
[00:11:12.000 --> 00:11:14.000]  雅各在這裡告訴我們
[00:11:14.000 --> 00:11:18.000]  你不要以世界為友
[00:11:18.000 --> 00:11:21.000]  當你跟世界為友的時候
[00:11:21.000 --> 00:11:24.000]  其實你就跟上帝的旨意
[00:11:24.000 --> 00:11:30.000]  跟上帝就慢慢的遠離了
[00:11:30.000 --> 00:11:32.000]  當我的孩子要去讀書的時候
[00:11:32.000 --> 00:11:34.000]  好多人就說
[00:11:34.000 --> 00:11:37.000]  老師還不害怕
[00:11:37.000 --> 00:11:40.000]  一個女孩子去那麼遠地方讀
[00:11:40.000 --> 00:11:42.000]  我說不害怕
[00:11:42.000 --> 00:11:46.000]  因為如果你的孩子敬畏神
[00:11:46.000 --> 00:11:51.000]  他自然就遠離惡世
[00:11:51.000 --> 00:11:53.000]  我們的擔心是什麼呢
[00:11:53.000 --> 00:11:55.000]  我們會擔心好多東西
[00:11:55.000 --> 00:11:56.000]  但真正的是什麼
[00:11:56.000 --> 00:11:58.000]  你的孩子如果敬畏神
[00:11:58.000 --> 00:12:02.000]  他就遠離惡世
[00:12:02.000 --> 00:12:04.000]  我們教會有個姐妹
[00:12:04.000 --> 00:12:07.000]  每一次禱告都很特別的
[00:12:07.000 --> 00:12:10.000]  她說是讓近前的人靠近你
[00:12:10.000 --> 00:12:12.000]  讓那些壞人
[00:12:12.000 --> 00:12:14.000]  她用了一個詞語很好
[00:12:14.000 --> 00:12:16.000]  把它撥開
[00:12:16.000 --> 00:12:18.000]  什麼意思
[00:12:18.000 --> 00:12:19.000]  阻擋你的人
[00:12:19.000 --> 00:12:21.000]  手一揮就撥開了
[00:12:21.000 --> 00:12:23.000]  近前靠近你
[00:12:23.000 --> 00:12:26.000]  那些壞的東西就會幹嘛
[00:12:26.000 --> 00:12:29.000]  讓它撥開遠離你
[00:12:29.000 --> 00:12:33.000]  約翰用了一個不要愛這個世界
[00:12:33.000 --> 00:12:35.000]  但是你很明白
[00:12:35.000 --> 00:12:37.000]  約翰在這裡所講的
[00:12:37.000 --> 00:12:38.000]  不要愛這個世界
[00:12:38.000 --> 00:12:41.000]  不是叫我們離開這個世界
[00:12:41.000 --> 00:12:44.000]  我們冷然在這個世界裡面
[00:12:44.000 --> 00:12:47.000]  雅各接下來怎麼講呢
[00:12:47.000 --> 00:12:49.000]  雅各用了一個詞語叫
[00:12:49.000 --> 00:12:53.000]  不沾染世俗
[00:12:53.000 --> 00:12:57.000]  用一個沾還用了一個染
[00:12:57.000 --> 00:12:59.000]  我不知道當你穿新衣服的時候
[00:12:59.000 --> 00:13:01.000]  經過一些不同的地方
[00:13:01.000 --> 00:13:04.000]  你會不會很小心
[00:13:04.000 --> 00:13:06.000]  特別當你穿白衣服的時候
[00:13:06.000 --> 00:13:08.000]  要經過一些黑的
[00:13:08.000 --> 00:13:10.000]  或者是污染的環境
[00:13:10.000 --> 00:13:11.000]  會不會很小心
[00:13:11.000 --> 00:13:13.000]  因為你害怕會幹嘛
[00:13:13.000 --> 00:13:15.000]  會沾到
[00:13:15.000 --> 00:13:17.000]  還會幹嘛
[00:13:17.000 --> 00:13:22.000]  你身上的顏色會被染到
[00:13:22.000 --> 00:13:24.000]  原來雅各也用這個詞語
[00:13:24.000 --> 00:13:26.000]  不沾染世俗
[00:13:26.000 --> 00:13:27.000]  意思就是說
[00:13:27.000 --> 00:13:31.000]  不受世俗世界的影響
[00:13:31.000 --> 00:13:33.000]  可能會沾到
[00:13:33.000 --> 00:13:34.000]  也可能會幹嘛
[00:13:34.000 --> 00:13:37.000]  沾到是其中一件事
[00:13:37.000 --> 00:13:39.000]  染呢
[00:13:39.000 --> 00:13:41.000]  你原先是白色的
[00:13:41.000 --> 00:13:44.000]  你經過一些地方被染了顏色
[00:13:44.000 --> 00:13:47.000]  你那件衣服就不漂亮了
[00:13:47.000 --> 00:13:50.000]  中國人很奇怪的
[00:13:50.000 --> 00:13:52.000]  有白色
[00:13:52.000 --> 00:13:54.000]  有黑色
[00:13:54.000 --> 00:13:56.000]  對不對
[00:13:56.000 --> 00:13:58.000]  但中間還有一個顏色
[00:13:58.000 --> 00:14:00.000]  什麼顏色
[00:14:00.000 --> 00:14:01.000]  你說他白又不白
[00:14:01.000 --> 00:14:03.000]  說他黑又不黑
[00:14:03.000 --> 00:14:05.000]  那個色叫什麼色
[00:14:05.000 --> 00:14:06.000]  灰色
[00:14:06.000 --> 00:14:08.000]  灰色什麼意思
[00:14:08.000 --> 00:14:10.000]  不正規囉
[00:14:10.000 --> 00:14:11.000]  灰色收入
[00:14:11.000 --> 00:14:13.000]  就是不正規的收入
[00:14:13.000 --> 00:14:15.000]  叫灰色收入囉
[00:14:15.000 --> 00:14:16.000]  你說他正規嗎
[00:14:16.000 --> 00:14:17.000]  不正規
[00:14:17.000 --> 00:14:18.000]  白嗎
[00:14:18.000 --> 00:14:19.000]  不白
[00:14:19.000 --> 00:14:20.000]  黑嗎
[00:14:20.000 --> 00:14:21.000]  不黑
[00:14:21.000 --> 00:14:22.000]  然後中間就出了一個顏色
[00:14:22.000 --> 00:14:24.000]  什麼
[00:14:24.000 --> 00:14:26.000]  灰色地帶
[00:14:26.000 --> 00:14:28.000]  灰色收入
[00:14:28.000 --> 00:14:30.000]  灰色的界線
[00:14:30.000 --> 00:14:32.000]  好多東西出現了
[00:14:32.000 --> 00:14:36.000]  雅各說不沾染世俗
[00:14:36.000 --> 00:14:38.000]  你就想到了保羅
[00:14:38.000 --> 00:14:40.000]  剛才我們唱的那首詩歌
[00:14:40.000 --> 00:14:43.000]  或者是剛才主持人所講的
[00:14:43.000 --> 00:14:45.000]  不要幹嘛
[00:14:45.000 --> 00:14:48.000]  效法這個世界
[00:14:48.000 --> 00:14:49.000]  保羅為什麼說
[00:14:49.000 --> 00:14:51.000]  不要效法這個世界
[00:14:51.000 --> 00:14:52.000]  意思就是說
[00:14:52.000 --> 00:14:56.000]  你不要效法這個世界的樣式
[00:14:56.000 --> 00:15:00.000]  我們經常是跟這個世界來學的
[00:15:00.000 --> 00:15:02.000]  世界什麼樣的方式
[00:15:02.000 --> 00:15:06.000]  它就會塑造我們什麼樣的方式
[00:15:06.000 --> 00:15:09.000]  雅各說不要沾染世俗
[00:15:09.000 --> 00:15:10.000]  意思就是說
[00:15:10.000 --> 00:15:16.000]  你不要與它發展友誼的關係
[00:15:16.000 --> 00:15:18.000]  保羅講
[00:15:18.000 --> 00:15:20.000]  你不要效法這個世界
[00:15:20.000 --> 00:15:21.000]  意思就是說
[00:15:21.000 --> 00:15:25.000]  你不要被這個世界所控制
[00:15:25.000 --> 00:15:26.000]  保羅又說
[00:15:26.000 --> 00:15:30.000]  你要經常思念天上的事
[00:15:30.000 --> 00:15:33.000]  因為地上的事會幹嘛
[00:15:33.000 --> 00:15:34.000]  它是短暫的
[00:15:34.000 --> 00:15:35.000]  是會過去的
[00:15:35.000 --> 00:15:37.000]  唯獨天上的事
[00:15:37.000 --> 00:15:39.000]  它是永恆的
[00:15:39.000 --> 00:15:40.000]  保羅告訴我們
[00:15:40.000 --> 00:15:45.000]  你們要常常思念天上的事
[00:15:45.000 --> 00:15:46.000]  我有一個好朋友
[00:15:46.000 --> 00:15:48.000]  他做財務
[00:15:48.000 --> 00:15:51.000]  這個話我就跟他一起合作
[00:15:51.000 --> 00:15:53.000]  我們在大學裡面
[00:15:53.000 --> 00:15:56.000]  成立了一個財務的團契
[00:15:56.000 --> 00:15:57.000]  那這些學生
[00:15:57.000 --> 00:15:59.000]  全部是做財務的
[00:15:59.000 --> 00:16:01.000]  讀會計的
[00:16:01.000 --> 00:16:03.000]  那我們在整個的過程當中
[00:16:03.000 --> 00:16:04.000]  他經常跟我們分享
[00:16:04.000 --> 00:16:06.000]  當然專業的知識是一方面
[00:16:06.000 --> 00:16:08.000]  更重要的是什麼
[00:16:08.000 --> 00:16:11.000]  屬靈的生命
[00:16:11.000 --> 00:16:14.000]  有一次他跟我分享一件事
[00:16:14.000 --> 00:16:16.000]  有一家公司來找他
[00:16:16.000 --> 00:16:19.000]  他是上市公司的財務總監
[00:16:19.000 --> 00:16:21.000]  那另外一個上市公司
[00:16:21.000 --> 00:16:22.000]  準備來找他
[00:16:22.000 --> 00:16:23.000]  跟他講
[00:16:23.000 --> 00:16:25.000]  我知道你是基督徒
[00:16:25.000 --> 00:16:27.000]  你能不能幫助我
[00:16:27.000 --> 00:16:29.000]  讓我這間公司上市
[00:16:29.000 --> 00:16:31.000]  上市完了之後
[00:16:31.000 --> 00:16:35.000]  我就付錢給你
[00:16:35.000 --> 00:16:38.000]  你知道是要用不同的方式來上市
[00:16:38.000 --> 00:16:43.000]  一定會有很多的陷阱在當中的
[00:16:43.000 --> 00:16:46.000]  那個老闆就問他 你會不會做
[00:16:46.000 --> 00:16:47.000]  我這朋友就告訴他
[00:16:47.000 --> 00:16:49.000]  對不起 我不會做
[00:16:49.000 --> 00:16:51.000]  因為我在大學學的時候
[00:16:51.000 --> 00:16:54.000]  老師也沒有怎麼教我做假賬
[00:16:54.000 --> 00:16:56.000]  老師也沒教你怎麼做假賬
[00:16:56.000 --> 00:16:57.000]  沒有的
[00:16:57.000 --> 00:16:59.000]  是你出來工作完之後
[00:16:59.000 --> 00:17:00.000]  自己去摸索的
[00:17:00.000 --> 00:17:02.000]  老師沒有教
[00:17:02.000 --> 00:17:03.000]  後來那個人講
[00:17:03.000 --> 00:17:04.000]  你幫助我
[00:17:04.000 --> 00:17:06.000]  你幫助我用這種
[00:17:06.000 --> 00:17:08.000]  不是合法的方式
[00:17:08.000 --> 00:17:10.000]  上市完之後
[00:17:10.000 --> 00:17:13.000]  我就給你幾千萬
[00:17:13.000 --> 00:17:14.000]  弟兄姊妹
[00:17:14.000 --> 00:17:17.000]  一二十年前幾千萬
[00:17:17.000 --> 00:17:19.000]  對一個年輕人
[00:17:19.000 --> 00:17:21.000]  剛剛有家庭的人來講
[00:17:21.000 --> 00:17:24.000]  請問多不多
[00:17:24.000 --> 00:17:25.000]  多不多
[00:17:25.000 --> 00:17:26.000]  他能不能做到
[00:17:26.000 --> 00:17:28.000]  可以
[00:17:28.000 --> 00:17:32.000]  但做完之後有什麼後果
[00:17:32.000 --> 00:17:34.000]  他心裡面一直在掙扎
[00:17:34.000 --> 00:17:37.000]  最後他拒絕了
[00:17:37.000 --> 00:17:40.000]  當我將這個故事
[00:17:40.000 --> 00:17:42.000]  跟很多的大學生分享的時候
[00:17:42.000 --> 00:17:46.000]  他們給我的答案五花八門
[00:17:46.000 --> 00:17:48.000]  有一個學生的答案是什麼
[00:17:48.000 --> 00:17:50.000]  先把錢拿過來
[00:17:50.000 --> 00:17:54.000]  然後再到上帝面前去懺悔
[00:17:54.000 --> 00:17:55.000]  先把錢拿過來
[00:17:55.000 --> 00:17:58.000]  然後再奉獻給教會
[00:17:58.000 --> 00:18:01.000]  你知道會講好多這個東西
[00:18:01.000 --> 00:18:02.000]  但這個弟兄
[00:18:02.000 --> 00:18:04.000]  當他再一次見到我的時候
[00:18:04.000 --> 00:18:07.000]  他說我不能做
[00:18:07.000 --> 00:18:09.000]  世間的人都這樣做
[00:18:09.000 --> 00:18:11.000]  我不能做
[00:18:11.000 --> 00:18:12.000]  為什麼呢
