
[00:00:00.000 --> 00:00:01.200]  我們再看回《聖經》
[00:01:17.240 --> 00:01:19.780]  是一直在神對我們的心意
[00:01:19.780 --> 00:01:23.520]  吩咐我們這樣彼此相待
[00:01:23.520 --> 00:01:24.680]  然後你再讀下去
[00:01:24.680 --> 00:01:27.880]  第三章的二十三節
[00:01:27.880 --> 00:01:29.920]  有提到命令
[00:01:29.920 --> 00:01:31.720]  聖經說:神的命令
[00:01:31.720 --> 00:01:34.160]  就是要我們信祂的兒子
[00:01:34.160 --> 00:01:36.220]  耶穌基督的命
[00:01:36.220 --> 00:01:40.700]  並且照著祂的吩咐彼此相愛
[00:01:40.700 --> 00:01:43.260]  好像有兩個的命令
[00:01:43.260 --> 00:01:46.500]  但是兩個命令二而為一
[00:01:46.500 --> 00:01:49.800]  彼此之間是互相扣緊的
[00:01:49.800 --> 00:01:52.640]  神吩咐我們要信靠主耶穌基督
[00:01:52.640 --> 00:01:55.480]  以致我們能夠承受救恩
[00:01:55.480 --> 00:01:57.120]  但不是停在那裡
[00:01:57.120 --> 00:01:59.220]  而是領受救恩之餘
[00:01:59.220 --> 00:02:03.620]  去真實地學習彼此的相愛
[00:02:03.620 --> 00:02:08.120]  以致能夠配合著所領受的救恩
[00:02:08.120 --> 00:02:08.820]  因此你會發覺
[00:02:08.820 --> 00:02:11.320]  聖經裏面很清楚地提醒我們
[00:02:11.320 --> 00:02:12.900]  是神的命令
[00:02:12.900 --> 00:02:16.100]  要我們去接受一份救恩
[00:02:16.100 --> 00:02:18.300]  同時按照這份救恩
[00:02:18.300 --> 00:02:20.240]  讓我們生命的更新
[00:02:20.240 --> 00:02:23.740]  能夠活出愛的生命
[00:02:23.740 --> 00:02:24.640]  當我們很多時候
[00:02:24.640 --> 00:02:26.680]  說到彼此相愛的時候
[00:02:26.680 --> 00:02:29.080]  有些朋友會感覺
[00:02:29.080 --> 00:02:32.120]  你們基督徒很內向
[00:02:32.120 --> 00:02:33.880]  只顧著自己裏面
[00:02:33.880 --> 00:02:35.120]  有什麼關係
[00:02:35.120 --> 00:02:37.720]  有什麼相處
[00:02:37.720 --> 00:02:40.060]  但當聖經說到這種關係的時候
[00:02:40.060 --> 00:02:43.500]  當然是一個很重要的生命關係
[00:02:43.500 --> 00:02:45.360]  但你記得主耶穌說到
[00:02:45.360 --> 00:02:48.760]  當祂吩咐你們要彼此相愛
[00:02:48.760 --> 00:02:50.080]  然後說
[00:02:50.080 --> 00:02:52.960]  「叫眾人因此認出
[00:02:52.960 --> 00:02:56.560]  你們是我的門徒」
[00:02:56.560 --> 00:03:00.400]  當神的子民真的去彼此相愛的時候
[00:03:00.400 --> 00:03:03.600]  是活出一種不同的生命
[00:03:03.600 --> 00:03:08.080]  活出和這個世界不一樣的一種關係
[00:03:08.080 --> 00:03:11.440]  叫人知道的確有一位真神
[00:03:11.440 --> 00:03:14.240]  改變了你和我的生命
[00:03:14.240 --> 00:03:16.720]  叫我們知道去愛
[00:03:16.720 --> 00:03:18.240]  在過程當中
[00:03:18.240 --> 00:03:22.040]  去見證出這位上帝的真實
[00:03:22.040 --> 00:03:24.960]  因此有很多很重要的神學家
[00:03:24.960 --> 00:03:26.880]  曾經這樣說
[00:03:26.880 --> 00:03:31.160]  他說基督徒的愛心的關係
[00:03:31.160 --> 00:03:35.200]  是信仰的最終極的護教
[00:03:35.200 --> 00:03:38.880]  是最終極能夠叫人可以去明白
[00:03:38.880 --> 00:03:42.400]  去體會這位上帝是真實的
[00:03:42.400 --> 00:03:44.040]  是改變了生命
[00:03:44.040 --> 00:03:48.640]  也活出一種不同的生活行為
[00:03:48.640 --> 00:03:51.560]  當我們說到彼此相愛的時候
[00:03:51.560 --> 00:03:54.640]  一方面是說基督徒生命的關係
[00:03:54.640 --> 00:03:56.120]  但同樣你知道
[00:03:56.120 --> 00:03:58.440]  是一個很清楚的
[00:03:58.440 --> 00:04:00.760]  就是透過這種生命的關係
[00:04:00.760 --> 00:04:04.040]  去見證出這位上帝的真實
[00:04:04.040 --> 00:04:05.600]  讓這個世界知道
[00:04:05.600 --> 00:04:10.040]  有一位神也都信靠這位神
[00:04:10.040 --> 00:04:11.880]  因此當我們這樣去了解的時候
[00:04:11.880 --> 00:04:14.600]  我們就明白這一段經文
[00:04:14.600 --> 00:04:16.880]  正是和你同一個世界
[00:04:16.880 --> 00:04:18.880]  都直接有關係
[00:04:18.880 --> 00:04:20.960]  我請大家再回到前面
[00:04:20.960 --> 00:04:21.800]  一開始的時候
[00:04:21.800 --> 00:04:23.080]  聖經就提到
[00:04:23.080 --> 00:04:25.680]  我們是蒙受神的大愛
[00:04:25.680 --> 00:04:27.520]  成為神的兒女
[00:04:27.520 --> 00:04:31.320]  大家看第三章第一節
[00:04:31.320 --> 00:04:31.960]  聖經就說
[00:04:31.960 --> 00:04:36.600]  「你念看神賜給我們的是怎樣的愛
[00:04:36.600 --> 00:04:39.960]  就是讓我們可以稱為神的兒女
[00:04:39.960 --> 00:04:43.600]  我們也珍視他的兒女」
[00:04:43.600 --> 00:04:47.400]  聖經說神賜給我們是怎樣的愛呢?
[00:04:47.400 --> 00:04:48.920]  當聖經提到怎樣的時候
[00:04:48.920 --> 00:04:52.640]  是在說一個叫人驚訝
[00:04:52.640 --> 00:04:56.760]  一種與別不同的表達
[00:04:56.760 --> 00:04:59.480]  這樣看可能你覺得好像一個問題
[00:04:59.480 --> 00:05:01.400]  但聖經其實是在說
[00:05:01.400 --> 00:05:05.320]  這是一種叫人出乎意料
[00:05:05.320 --> 00:05:09.800]  是叫人驚奇的一種神奇妙的工作
[00:05:09.800 --> 00:05:13.080]  是怎樣的一種慈愛
[00:05:13.080 --> 00:05:16.520]  這種慈愛帶來甚麼後果呢?
[00:05:16.520 --> 00:05:18.720]  就是讓我們能夠成為
[00:05:18.720 --> 00:05:22.560]  被稱為神的兒女
[00:05:22.560 --> 00:05:23.360]  各位靈姐妹
[00:05:23.360 --> 00:05:24.560]  我們很多時候都會聽到
[00:05:24.560 --> 00:05:27.080]  聖經說到我們是神的兒女
[00:05:27.080 --> 00:05:28.560]  有些時候可能我們會比較
[00:05:28.560 --> 00:05:29.840]  好像習以為常
[00:05:29.840 --> 00:05:32.280]  覺得很自然的事情
[00:05:32.280 --> 00:05:34.360]  但你小心去想
[00:05:34.360 --> 00:05:38.640]  你就知道絕對不是一件平常的事情
[00:05:38.640 --> 00:05:44.080]  我想回一個大家都很熟悉的故事
[00:05:44.080 --> 00:05:45.240]  馬克·土溫先生
[00:05:45.240 --> 00:05:46.960]  一個出名的小說家
[00:05:46.960 --> 00:05:49.520]  曾經寫了一本小說叫做
[00:05:49.520 --> 00:05:52.720]  《王子與黑丐》
[00:05:52.720 --> 00:05:55.440]  大家知道黑丐王子的故事
[00:05:55.440 --> 00:06:00.320]  兩個的系統相貌差不多一樣
[00:06:00.320 --> 00:06:01.720]  某些時機
[00:06:01.720 --> 00:06:06.960]  突然間兩個人接觸到很多的傾談
[00:06:06.960 --> 00:06:10.600]  突然間他們說不如我們交換身份
[00:06:10.600 --> 00:06:12.360]  因此這個黑丐
[00:06:12.360 --> 00:06:16.640]  他自小在爸爸的一種虐待之下生活
[00:06:16.640 --> 00:06:19.600]  很痛苦、很貧困的生活
[00:06:19.600 --> 00:06:22.000]  突然間進了皇宮
[00:06:22.000 --> 00:06:25.720]  做了王子
[00:06:25.720 --> 00:06:28.240]  很驚奇的事情
[00:06:28.240 --> 00:06:29.120]  我是在說
[00:06:29.120 --> 00:06:33.680]  你和我本來是在過犯罪惡當中
[00:06:33.680 --> 00:06:35.840]  本來是沒有盼望的
[00:06:35.840 --> 00:06:38.960]  但是今天這位天地的君王
[00:06:38.960 --> 00:06:41.360]  以你為他的兒子
[00:06:41.360 --> 00:06:43.640]  為他的女兒
[00:06:43.640 --> 00:06:46.040]  是一件極其驚訝
[00:06:46.040 --> 00:06:49.880]  叫人心中感動的事情
[00:06:49.880 --> 00:06:51.360]  當我們想到這方面的時候
[00:06:51.360 --> 00:06:52.680]  你會知道聖經所說
[00:06:52.680 --> 00:06:55.120]  當我們成為神的兒女的時候
[00:06:55.120 --> 00:06:56.520]  或者你會覺得好像有些人
[00:06:56.520 --> 00:06:58.800]  都未必會很知道
[00:06:58.800 --> 00:06:59.200]  沒錯
[00:06:59.200 --> 00:07:00.360]  聖經就說
[00:07:00.360 --> 00:07:02.760]  這個世界未必知道
[00:07:02.760 --> 00:07:03.920]  聖經就說
[00:07:03.920 --> 00:07:05.880]  世人不認識我們
[00:07:05.880 --> 00:07:08.880]  因為他們不認識我們
[00:07:08.880 --> 00:07:11.000]  但無論他們認識或者不認識
[00:07:11.000 --> 00:07:12.120]  聖經就說
[00:07:12.120 --> 00:07:14.160]  在第一節的中間說
[00:07:14.160 --> 00:07:17.840]  我們也真是他的兒女
[00:07:17.840 --> 00:07:18.920]  是真實的
[00:07:18.920 --> 00:07:20.240]  是他的兒女
[00:07:20.240 --> 00:07:22.160]  現在我們是神的兒女
[00:07:22.160 --> 00:07:24.040]  第二節再說
[00:07:24.040 --> 00:07:24.840]  他說:親愛的
[00:07:24.840 --> 00:07:28.040]  現在我們是神的兒女
[00:07:28.040 --> 00:07:29.040]  將來怎樣
[00:07:29.040 --> 00:07:31.000]  還沒有顯明
[00:07:31.000 --> 00:07:34.080]  但我們知道主若顯現的時候
[00:07:34.080 --> 00:07:35.920]  我們必要像祂
[00:07:35.920 --> 00:07:37.520]  因為我們必要看見
[00:07:37.520 --> 00:07:41.000]  祂本來是怎樣的
[00:07:41.000 --> 00:07:41.920]  聖經不單說
[00:07:41.920 --> 00:07:44.360]  今天你有這種身份
[00:07:44.360 --> 00:07:46.480]  神給你的應許
[00:07:46.480 --> 00:07:49.480]  是超過你和我所能夠想像的
[00:07:49.480 --> 00:07:51.320]  聖經就說到一件事情
[00:07:51.320 --> 00:07:52.120]  或者你可以說
[00:07:52.120 --> 00:07:54.600]  當它是三個步驟
[00:07:54.600 --> 00:07:55.000]  第一
[00:07:55.000 --> 00:07:57.840]  有一天當主耶穌再臨的時候
[00:07:57.840 --> 00:08:00.560]  祂會顯現祂自己
[00:08:00.560 --> 00:08:02.000]  然後第二
[00:08:02.000 --> 00:08:05.840]  你和我會見到祂的真相
[00:08:05.840 --> 00:08:07.880]  沒有人能夠見到神
[00:08:07.880 --> 00:08:11.040]  但當主耶穌再臨的時候
[00:08:11.040 --> 00:08:16.680]  祂會將自己顯露給祂的子民看見
[00:08:16.680 --> 00:08:17.920]  如果你記得聖經裡面
[00:08:17.920 --> 00:08:19.880]  哥林多前書提及到
[00:08:19.880 --> 00:08:21.400]  當我們認識主的時候
[00:08:21.400 --> 00:08:24.280]  好像生命揭開了一個柵欄
[00:08:24.280 --> 00:08:28.360]  我們能夠闖著面看見主
[00:08:28.360 --> 00:08:30.640]  我們靈裡面
[00:08:30.640 --> 00:08:32.760]  見到這位上帝
[00:08:32.760 --> 00:08:33.760]  聖經就說
[00:08:33.760 --> 00:08:35.600]  「榮上加榮」
[00:08:35.600 --> 00:08:38.800]  如同主的形象所變成
[00:08:38.800 --> 00:08:40.520]  我們的心靈認識上帝
[00:08:40.520 --> 00:08:43.360]  一步一步地來去像主
[00:08:43.360 --> 00:08:45.880]  但有一天當主再臨的時候
[00:08:45.880 --> 00:08:47.160]  不單止我們的心靈
[00:08:47.160 --> 00:08:50.400]  我們的身體也要經歷那種改變
[00:08:50.400 --> 00:08:52.840]  我們會見到這位榮耀的上帝
[00:08:52.840 --> 00:08:54.880]  而聖經第三部分就說
[00:08:54.880 --> 00:08:59.240]  「我們也必要像他」
[00:08:59.240 --> 00:09:00.720]  你會即時想起聖經
[00:09:00.720 --> 00:09:01.760]  我們上上提及的
[00:09:01.760 --> 00:09:03.720]  《斐大比書》第三章
[00:09:03.720 --> 00:09:06.200]  第21節就說到
[00:09:06.200 --> 00:09:08.160]  當主顯現的時候
[00:09:08.160 --> 00:09:10.680]  要將我們這個卑賤的身體
[00:09:10.680 --> 00:09:13.360]  改變形象
[00:09:13.360 --> 00:09:20.240]  要和榮耀的主的身體相似
[00:09:20.240 --> 00:09:23.960]  是一件多麼驚訝的事情
[00:09:23.960 --> 00:09:27.720]  我們上上提及的臭皮囊
[00:09:27.720 --> 00:09:29.240]  有很多軟弱
[00:09:29.240 --> 00:09:31.640]  很多不足
[00:09:31.640 --> 00:09:35.120]  但這位上帝讓我們成為神的兒女
[00:09:35.120 --> 00:09:37.160]  是要將我們的生命
[00:09:37.160 --> 00:09:40.520]  身體完全改變過來
[00:09:40.520 --> 00:09:44.840]  賜給我們榮耀永恆的生命
[00:09:44.840 --> 00:09:48.520]  這是神對他神兒女的應許
[00:09:48.520 --> 00:09:49.160]  聖經就說
[00:09:49.160 --> 00:09:51.200]  你既然成為了神的兒女
[00:09:51.200 --> 00:09:53.600]  有真實的這份身份
[00:09:53.600 --> 00:09:58.360]  你要去很小心地珍惜
[00:09:58.360 --> 00:10:00.680]  我記得我之前有一次崇拜
[00:10:00.680 --> 00:10:04.280]  我曾經提及過一位教徒的警察
[00:10:04.280 --> 00:10:06.280]  他在一個警校當中
[00:10:06.280 --> 00:10:10.000]  有一個人來表演神打
[00:10:10.000 --> 00:10:11.080]  都槍不入
[00:10:11.080 --> 00:10:12.200]  劈自己的時候
[00:10:12.200 --> 00:10:13.160]  只是有刀痕
[00:10:13.160 --> 00:10:14.600]  但沒有刀傷
[00:10:14.600 --> 00:10:15.760]  但去到警校
[00:10:15.760 --> 00:10:17.640]  這個教徒面前
[00:10:17.640 --> 00:10:18.600]  見到他
[00:10:18.600 --> 00:10:21.160]  而見到他身上掛著的十字架
[00:10:21.160 --> 00:10:22.680]  突然間他伸一軟
[00:10:22.680 --> 00:10:24.440]  他跌倒在地上
[00:10:24.440 --> 00:10:25.800]  身體上的刀痕
[00:10:25.800 --> 00:10:29.240]  那些地方全部冒血
[00:10:29.240 --> 00:10:31.840]  大家可能都記得我提及這件事情
[00:10:31.840 --> 00:10:34.320]  最近我又留意到一位姐妹講述
[00:10:34.320 --> 00:10:39.000]  她說她自己在自小的時候信耶穌
[00:10:39.000 --> 00:10:41.400]  但當她在中學的時候
[00:10:41.400 --> 00:10:44.200]  她見到一班同學在玩一些東西
[00:10:44.200 --> 00:10:45.760]  走過去看一看
[00:10:45.760 --> 00:10:48.480]  發覺原來他們在玩碟仙
[00:10:48.480 --> 00:10:51.320]  大家會知道甚麼是碟仙
[00:10:51.320 --> 00:10:52.600]  他們發覺很驚訝
[00:10:52.600 --> 00:10:54.600]  竟然碟仙會動
[00:10:54.600 --> 00:10:57.320]  會帶他們走一些所謂的方向
[00:10:57.320 --> 00:10:59.440]  給他們指示
[00:10:59.440 --> 00:11:02.120]  但當一位姐妹走過去看的時候
[00:11:02.120 --> 00:11:04.520]  突然間碟仙就不動了
[00:11:04.520 --> 00:11:06.720]  她說奇怪 為甚麼不動呢
[00:11:06.720 --> 00:11:08.880]  一位姐妹後來走開了
[00:11:08.880 --> 00:11:11.760]  然後碟仙又動了
[00:11:11.760 --> 00:11:13.280]  然後她再走過去的時候
[00:11:13.280 --> 00:11:15.640]  碟仙又停了
[00:11:15.640 --> 00:11:17.480]  那些同學就看著她
[00:11:17.480 --> 00:11:19.280]  他們都知道她是教徒
[00:11:19.280 --> 00:11:20.200]  然後就說
[00:11:20.200 --> 00:11:21.440]  你這個耶穌女
[00:11:21.440 --> 00:11:22.720]  走過來的時候
[00:11:22.720 --> 00:11:26.080]  碟仙就不動了
[00:11:26.080 --> 00:11:29.760]  這位姐妹她自己知道是甚麼事情
[00:11:29.760 --> 00:11:31.000]  她就告訴他們
[00:11:31.000 --> 00:11:32.920]  你們小心
[00:11:32.920 --> 00:11:36.440]  這些東西你易請難送
[00:11:36.440 --> 00:11:38.000]  就警告他們小心
[00:11:38.000 --> 00:11:39.840]  不要玩這些事情
[00:11:39.840 --> 00:11:40.880]  後來她就自己說
[00:11:40.880 --> 00:11:43.880]  她說心裏有一種很特別的體會
[00:11:43.880 --> 00:11:50.520]  好像靈界都知道這位是教徒
[00:11:50.520 --> 00:11:56.320]  都明白有一種生命在她的裏面
[00:11:56.320 --> 00:11:57.040]  各位電影姐妹
[00:11:57.040 --> 00:12:00.880]  有些時候可能你自己未必很意識
[00:12:00.880 --> 00:12:03.280]  但聖經清楚讓我們知道
[00:12:03.280 --> 00:12:06.200]  我們是神的兒女
[00:12:06.200 --> 00:12:09.480]  我們的確是與別不同
[00:12:09.480 --> 00:12:11.160]  不是一種誇口
[00:12:11.160 --> 00:12:12.360]  而是心裏知道
[00:12:12.360 --> 00:12:15.560]  是上帝將祂的生命賜在我們當中
[00:12:15.560 --> 00:12:18.240]  我們已經成為了神的兒女
[00:12:18.240 --> 00:12:21.520]  而且帶著生命的盼望走將來的路
[00:12:21.520 --> 00:12:23.200]  知道神要賜下的
[00:12:23.200 --> 00:12:27.840]  是一個更加完全的一種生命的改變
[00:12:27.840 --> 00:12:28.760]  正因為這樣
[00:12:28.760 --> 00:12:30.560]  領受這份盼望的時候
[00:12:30.560 --> 00:12:31.560]  聖經就說
[00:12:31.560 --> 00:12:33.360]  在第三節
[00:12:33.360 --> 00:12:36.320]  「凡對他存著者盼望的
[00:12:36.320 --> 00:12:37.800]  就潔淨自己
[00:12:37.800 --> 00:12:41.080]  像他一樣的潔淨」
[00:12:41.080 --> 00:12:42.560]  有這份的應許
[00:12:42.560 --> 00:12:43.880]  知道上帝給我的
[00:12:43.880 --> 00:12:45.560]  是神兒女的身份
[00:12:45.560 --> 00:12:47.160]  因此在生活行為上
[00:12:47.160 --> 00:12:53.120]  就會按照這一種的盼望來生活
[00:12:53.120 --> 00:12:54.880]  好像剛才我們說
[00:12:54.880 --> 00:12:57.040]  王子遇黑丐
[00:12:57.040 --> 00:12:58.920]  入了王宮
[00:12:58.920 --> 00:13:01.640]  知道自己是王子
[00:13:01.640 --> 00:13:04.000]  知道這個身份
[00:13:04.000 --> 00:13:09.160]  因此生活行為就學像一個王子
[00:13:09.160 --> 00:13:11.960]  也讓自己的女兒
[00:13:11.960 --> 00:13:15.680]  能夠體現這種王子的真正的身份
[00:13:15.680 --> 00:13:18.840]  活出這種表現出來
[00:13:18.840 --> 00:13:20.880]  因此你發覺聖經上說
[00:13:20.880 --> 00:13:24.760]  如果你真的相信有這份的應許
[00:13:24.760 --> 00:13:29.040]  你不會隨便讓自己過回一般人的生活
[00:13:29.040 --> 00:13:30.400]  你會讓自己
[00:13:30.400 --> 00:13:33.760]  一路準備好走這一條路
[00:13:33.760 --> 00:13:35.560]  也讓你的生活行為
[00:13:35.560 --> 00:13:38.120]  配合你自己那種的身份
[00:13:38.120 --> 00:13:40.360]  配合神將來要給你的
[00:13:40.360 --> 00:13:43.480]  那種的榮耀的身份
[00:13:43.480 --> 00:13:45.800]  以至有一天當你見主的時候
[00:13:45.800 --> 00:13:47.880]  你不會慚愧
[00:13:47.880 --> 00:13:50.320]  你會看回聖經在前面第二章
[00:13:50.320 --> 00:13:52.200]  第28節
[00:13:52.200 --> 00:13:55.120]  剛剛在三章前面所說
[00:13:55.120 --> 00:13:58.680]  「孩子們,你們要住在主裡面
[00:13:58.680 --> 00:14:00.000]  這樣他若顯現
[00:14:00.000 --> 00:14:02.880]  我們就可以坦然無懼
[00:14:02.880 --> 00:14:03.720]  他來的時候
[00:14:03.720 --> 00:14:08.400]  我們也不至於慚愧地躲避他了」
[00:14:08.400 --> 00:14:11.000]  為甚麼有些時候會慚愧呢?
[00:14:11.000 --> 00:14:16.160]  因為不珍惜神給你的這種的應許
[00:14:16.160 --> 00:14:18.000]  甚至輕視這件事情
[00:14:18.000 --> 00:14:20.280]  或者你不相信這件事情
[00:14:20.280 --> 00:14:24.360]  因此就如常地生活
[00:14:24.360 --> 00:14:25.040]  以至有一天
[00:14:25.040 --> 00:14:26.360]  沒錯你會得救
[00:14:26.360 --> 00:14:30.680]  但你發覺你不能盡神要給你的恩惠
[00:14:30.680 --> 00:14:35.000]  以至有一種慚愧的感受
[00:14:35.000 --> 00:14:38.400]  屬神的人知道自己承受這份恩典
[00:14:38.400 --> 00:14:41.760]  就帶著這份盼望潔淨自己
[00:14:41.760 --> 00:14:45.680]  這種潔淨在聖經下提到一種義的生活
[00:14:45.680 --> 00:14:48.040]  然後提到愛人的生活
[00:14:48.040 --> 00:14:52.000]  你看回下面第十節
[00:14:52.000 --> 00:14:53.280]  在中間的說話說
[00:14:53.280 --> 00:14:56.360]  「凡不幸而的,就不是出於神
[00:14:56.360 --> 00:14:59.560]  不愛弟兄的,也是這樣」
[00:14:59.560 --> 00:15:04.560]  突然聖經很清楚將行義和愛人連在一起
[00:15:04.560 --> 00:15:09.640]  同樣是一種明白自己是蒙愛的神兒女
[00:15:09.640 --> 00:15:12.440]  而有的生命的一種自然
[00:15:12.440 --> 00:15:15.160]  或者說應當有的一種表現
[00:15:15.160 --> 00:15:18.240]  就在這裡清楚地講述出來
[00:15:18.240 --> 00:15:19.560]  因此在這個時刻
[00:15:19.560 --> 00:15:24.120]  約翰就清楚再次將主的命令講述
[00:15:24.120 --> 00:15:27.120]  也光循我們讀過的十一節
[00:15:27.120 --> 00:15:29.640]  「我們應當彼此相愛
[00:15:29.640 --> 00:15:33.400]  因為這是你們從起初聽見的訊息
[00:15:33.400 --> 00:15:36.880]  不要像該人他是屬於那惡者的
[00:15:36.880 --> 00:15:39.480]  他殺了自己的弟兄」
[00:15:39.480 --> 00:15:41.480]  我們是不同的
[00:15:41.480 --> 00:15:44.120]  但是這個世界有一個特徵
[00:15:44.120 --> 00:15:47.720]  這個世界的特徵就是仇恨
[00:15:47.720 --> 00:15:52.760]  在人類的歷史開始的先例就是該人
[00:15:52.760 --> 00:15:54.240]  大家讀《創世紀》的時候
[00:15:54.240 --> 00:15:56.720]  知道該人殺了他的弟弟
[00:15:56.720 --> 00:15:59.720]  為什麼要殺他?
[00:15:59.720 --> 00:16:02.840]  是因為他很良善
[00:16:02.840 --> 00:16:03.560]  不是
[00:16:03.560 --> 00:16:04.880]  是他很邪惡
[00:16:04.880 --> 00:16:07.280]  要懲罰他
[00:16:07.280 --> 00:16:08.120]  當你讀《聖經》的時候
[00:16:08.120 --> 00:16:11.280]  覺得有些好像不太合理
[00:16:11.280 --> 00:16:14.080]  他這麼良善為什麼要殺他呢?
[00:16:14.080 --> 00:16:16.080]  但是人心中的仇恨
[00:16:16.080 --> 00:16:18.000]  因此你發覺就是
[00:16:18.000 --> 00:16:23.760]  他要去將那些義的、善的來滅除
[00:16:23.760 --> 00:16:26.160]  這是人那種內心的嫉妒
[00:16:26.160 --> 00:16:30.480]  和那種仇恨產生的一種後果
[00:16:30.480 --> 00:16:32.680]  但是你發覺這件事情出現的時候
[00:16:32.680 --> 00:16:33.640]  《聖經》就說
[00:16:33.640 --> 00:16:34.760]  在第十四節
[00:16:34.760 --> 00:16:36.280]  大家看下去
[00:16:36.280 --> 00:16:37.480]  第十四節
[00:16:37.480 --> 00:16:39.600]  「我們因為愛弟兄
[00:16:39.600 --> 00:16:43.280]  就知道我們已經出死入生了
[00:16:43.280 --> 00:16:44.640]  不愛弟兄的
[00:16:44.640 --> 00:16:47.760]  仍然住在死中」
[00:16:47.760 --> 00:16:50.440]  一個真是屬神的人
[00:16:50.440 --> 00:16:52.400]  領了神給我們的生命
[00:16:52.400 --> 00:16:55.040]  他會是愛人的
[00:16:55.040 --> 00:16:58.080]  而他的愛的行動證明
[00:16:58.080 --> 00:17:00.920]  他已經出死入生了
[00:17:00.920 --> 00:17:02.680]  或者你說
[00:17:02.680 --> 00:17:06.360]  我的愛的行動證明我出死入生
[00:17:06.360 --> 00:17:08.440]  如果我沒有愛的行動
[00:17:08.440 --> 00:17:12.600]  那是表示什麼呢?
[00:17:12.600 --> 00:17:14.680]  大家或者會想起
[00:17:14.680 --> 00:17:16.040]  主耶穌在福音書裡面
[00:17:16.040 --> 00:17:17.880]  曾經有一件事情
[00:17:17.880 --> 00:17:19.760]  一位有罪的女士
[00:17:19.760 --> 00:17:22.480]  她來到耶穌的一個餐聚
[00:17:22.480 --> 00:17:24.440]  一個聚會當中
[00:17:24.440 --> 00:17:25.320]  大家會記得
[00:17:25.320 --> 00:17:27.120]  這位女士來到的時候
[00:17:27.120 --> 00:17:29.440]  她想起神怎麼赦免她
[00:17:29.440 --> 00:17:30.440]  很大的感動
[00:17:30.440 --> 00:17:31.680]  因此流出眼淚
[00:17:31.680 --> 00:17:33.800]  她的眼淚滴濕了她的腳
[00:17:33.800 --> 00:17:35.760]  然後呢?
[00:17:35.760 --> 00:17:36.880]  她散開了頭髮
[00:17:36.880 --> 00:17:39.360]  來幫耶穌的腳抹乾
[00:17:39.360 --> 00:17:41.320]  然後用香膏
[00:17:41.320 --> 00:17:42.560]  極貴的香膏
[00:17:42.560 --> 00:17:44.440]  幫她抹直腳
[00:17:44.440 --> 00:17:46.720]  一路表達出對主的感恩
[00:17:46.720 --> 00:17:49.200]  對主那種尊崇
[00:17:49.200 --> 00:17:50.320]  在那時候
[00:17:50.320 --> 00:17:52.600]  主耶穌突然對著當時的主人
[00:17:52.600 --> 00:17:53.800]  這位西門
[00:17:53.800 --> 00:17:55.880]  說了一句話
[00:17:55.880 --> 00:17:57.160]  祂說
[00:17:57.160 --> 00:18:00.320]  祂許多的罪
[00:18:00.320 --> 00:18:02.040]  都赦免了
[00:18:02.040 --> 00:18:05.080]  因為祂的愛多
[00:18:05.080 --> 00:18:07.120]  祂許多的罪都赦免了
[00:18:07.120 --> 00:18:09.280]  因為祂的愛多
[00:18:09.280 --> 00:18:10.440]  突然這樣看的時候
[00:18:10.440 --> 00:18:12.640]  會覺得有點奇怪
