
[00:00:00.000 --> 00:00:02.720]  一切都是他所賜的
[00:02:33.000 --> 00:02:35.000]  當我們讀聖經的時候
[00:02:35.000 --> 00:02:36.000]  讀到施洗約翰
[00:02:36.000 --> 00:02:38.000]  這個人物很特別
[00:02:38.000 --> 00:02:40.000]  因為他不是主角
[00:02:40.000 --> 00:02:42.000]  他是一個預備者
[00:02:42.000 --> 00:02:45.000]  但當人問及他你的身份的時候
[00:02:45.000 --> 00:02:48.000]  他完全不覺得自己微小
[00:02:48.000 --> 00:02:49.000]  歡喜快樂地承認
[00:02:49.000 --> 00:02:53.000]  唯獨耶穌基督在他心中所高舉
[00:02:53.000 --> 00:02:54.000]  所以我們一起看看
[00:02:54.000 --> 00:02:58.000]  這位人物今天對我們的提醒
[00:02:58.000 --> 00:03:00.000]  在聖經的二十二節
[00:03:00.000 --> 00:03:01.000]  當時聖經提到
[00:03:01.000 --> 00:03:04.000]  耶穌去到猶太地一個郊野的地方
[00:03:04.000 --> 00:03:06.000]  在當中施洗
[00:03:06.000 --> 00:03:07.000]  二十三節提到
[00:03:07.000 --> 00:03:10.000]  約翰也在艾亂的地方施洗
[00:03:10.000 --> 00:03:12.000]  二十五節提到
[00:03:12.000 --> 00:03:14.000]  約翰的門徒和一個猶太人
[00:03:14.000 --> 00:03:17.000]  在辯論潔淨的禮儀
[00:03:17.000 --> 00:03:21.000]  可能當時門徒們受到一些挑戰
[00:03:21.000 --> 00:03:24.000]  或者他們的身份受到一些質疑
[00:03:24.000 --> 00:03:26.000]  帶著些少情緒
[00:03:26.000 --> 00:03:28.000]  來找師父查問
[00:03:28.000 --> 00:03:30.000]  二十六節
[00:03:30.000 --> 00:03:33.000]  他們來到約翰那裡對他說
[00:03:33.000 --> 00:03:34.000]  拉比
[00:03:34.000 --> 00:03:36.000]  你看從前和你在約旦河東
[00:03:36.000 --> 00:03:39.000]  你為他作見證的那一位
[00:03:39.000 --> 00:03:41.000]  他也在施洗
[00:03:41.000 --> 00:03:44.000]  眾人都到他那裡去了
[00:03:44.000 --> 00:03:47.000]  最後一句話
[00:03:47.000 --> 00:03:49.000]  你小心看的時候就發覺
[00:03:49.000 --> 00:03:52.000]  好像有些酸溜溜
[00:03:52.000 --> 00:03:55.000]  眾人都到他那裡了
[00:03:55.000 --> 00:03:57.000]  以前我們多旺啊
[00:03:57.000 --> 00:04:00.000]  現在都過去了
[00:04:00.000 --> 00:04:01.000]  很不開心
[00:04:01.000 --> 00:04:02.000]  為什麼現在突然間
[00:04:02.000 --> 00:04:05.000]  好像每個人都去耶穌那裡了
[00:04:05.000 --> 00:04:10.000]  門徒開始以自己和耶穌做比較
[00:04:10.000 --> 00:04:11.000]  在比較的時候
[00:04:11.000 --> 00:04:14.000]  有一些不太開心的情緒
[00:04:14.000 --> 00:04:15.000]  大家會記得聖經
[00:04:15.000 --> 00:04:17.000]  哥林多前書第三章
[00:04:17.000 --> 00:04:21.000]  保羅很清楚提醒當時的哥林多教會
[00:04:21.000 --> 00:04:22.000]  提醒他們
[00:04:22.000 --> 00:04:23.000]  你們要小心
[00:04:23.000 --> 00:04:26.000]  因為你們是屬肉體的
[00:04:26.000 --> 00:04:29.000]  按照人的樣式去行事
[00:04:29.000 --> 00:04:30.000]  然後解釋
[00:04:30.000 --> 00:04:33.000]  屬肉體的特徵是什麼呢
[00:04:33.000 --> 00:04:34.000]  特徵就是
[00:04:34.000 --> 00:04:37.000]  在他們中間有質度紛爭
[00:04:37.000 --> 00:04:39.000]  有人說我是屬阿波羅的
[00:04:39.000 --> 00:04:42.000]  有人說我是屬於保羅的
[00:04:42.000 --> 00:04:43.000]  我們阿波羅派
[00:04:43.000 --> 00:04:45.000]  我們就很多成就
[00:04:45.000 --> 00:04:49.000]  為什麼你說保羅派比我們厲害
[00:04:49.000 --> 00:04:51.000]  在當中有質度紛爭
[00:04:51.000 --> 00:04:55.000]  證明他們是屬肉體的
[00:04:55.000 --> 00:04:57.000]  有些時候我們都會問一個問題
[00:04:57.000 --> 00:05:01.000]  質度是怎樣會出現的呢
[00:05:01.000 --> 00:05:02.000]  如果你察覺
[00:05:02.000 --> 00:05:03.000]  你看到你的朋友
[00:05:03.000 --> 00:05:05.000]  或者你不太認識的人
[00:05:05.000 --> 00:05:09.000]  突然間發覺他的成就比你高
[00:05:09.000 --> 00:05:11.000]  他的表現比你好
[00:05:11.000 --> 00:05:12.000]  你一聽到
[00:05:12.000 --> 00:05:13.000]  一知道的時候
[00:05:13.000 --> 00:05:17.000]  心裡會覺得有點悲哀
[00:05:17.000 --> 00:05:18.000]  你就知道
[00:05:18.000 --> 00:05:22.000]  有妒忌在你心裡出現
[00:05:22.000 --> 00:05:24.000]  為什麼我們會有妒忌呢
[00:05:24.000 --> 00:05:26.000]  其中一個可能的原因
[00:05:26.000 --> 00:05:29.000]  就是當你發現自己有某一些成就
[00:05:29.000 --> 00:05:32.000]  我完成了一個大的計劃
[00:05:32.000 --> 00:05:34.000]  我完成了一個學位
[00:05:34.000 --> 00:05:36.000]  我賺了多少錢
[00:05:36.000 --> 00:05:38.000]  當你有某些成就的時候
[00:05:38.000 --> 00:05:39.000]  突然間你感覺
[00:05:39.000 --> 00:05:41.000]  這些都是屬於我的
[00:05:41.000 --> 00:05:44.000]  是我所擁有的
[00:05:44.000 --> 00:05:46.000]  當你認為某些成就
[00:05:46.000 --> 00:05:48.000]  是你所擁有的時候
[00:05:48.000 --> 00:05:49.000]  你發覺你的情緒
[00:05:49.000 --> 00:05:54.000]  就隨著你的成就的高低來改變
[00:05:54.000 --> 00:05:56.000]  突然間失去一份工作
[00:05:56.000 --> 00:05:58.000]  或者降職
[00:05:58.000 --> 00:06:00.000]  情緒很低落
[00:06:00.000 --> 00:06:03.000]  突然升職很高興
[00:06:03.000 --> 00:06:06.000]  因為你覺得這些是屬於自己的
[00:06:06.000 --> 00:06:09.000]  而往往將所屬的東西
[00:06:09.000 --> 00:06:13.000]  和你的個人價值等同了
[00:06:13.000 --> 00:06:14.000]  我擁有很多成就
[00:06:14.000 --> 00:06:16.000]  我的價值就高一點
[00:06:16.000 --> 00:06:18.000]  沒有什麼成就我就低一點
[00:06:18.000 --> 00:06:19.000]  因此當你的價值
[00:06:19.000 --> 00:06:22.000]  你的自我不斷升降的時候
[00:06:22.000 --> 00:06:25.000]  你的情緒都受影響
[00:06:25.000 --> 00:06:26.000]  但何時你知道
[00:06:26.000 --> 00:06:30.000]  你一切所有都是神賜給你的
[00:06:30.000 --> 00:06:32.000]  就算你有很少的成就
[00:06:32.000 --> 00:06:33.000]  你也很開心
[00:06:33.000 --> 00:06:36.000]  因為原本你什麼都沒有
[00:06:36.000 --> 00:06:38.000]  原本你是沒有的
[00:06:38.000 --> 00:06:41.000]  所以你無論多或少的成就
[00:06:41.000 --> 00:06:43.000]  你也可以很感恩
[00:06:43.000 --> 00:06:45.000]  有成就離開了
[00:06:45.000 --> 00:06:47.000]  心仍然可以平安
[00:06:47.000 --> 00:06:51.000]  因為主已經賜給我們
[00:06:51.000 --> 00:06:54.000]  有些年長的弟兄姊妹
[00:06:54.000 --> 00:06:56.000]  有時會說
[00:06:56.000 --> 00:06:57.000]  很奇怪
[00:06:57.000 --> 00:06:58.000]  你也不開心
[00:06:58.000 --> 00:07:00.000]  為什麼以前做到的事
[00:07:00.000 --> 00:07:04.000]  現在做不到呢?
[00:07:04.000 --> 00:07:05.000]  以前追巴士
[00:07:05.000 --> 00:07:08.000]  很快就追上了
[00:07:08.000 --> 00:07:09.000]  現在可能也不用追
[00:07:09.000 --> 00:07:12.000]  因為也跑不上了
[00:07:12.000 --> 00:07:14.000]  為什麼以前做到的一些成果
[00:07:14.000 --> 00:07:16.000]  現在做不到?
[00:07:16.000 --> 00:07:18.000]  誰告訴你
[00:07:18.000 --> 00:07:20.000]  你可以一生持續做到
[00:07:20.000 --> 00:07:24.000]  你今天可以做的事?
[00:07:24.000 --> 00:07:25.000]  誰告訴你
[00:07:25.000 --> 00:07:27.000]  你可以永遠不改變
[00:07:27.000 --> 00:07:29.000]  你有你自己今天的力量
[00:07:29.000 --> 00:07:32.000]  能夠長久保持?
[00:07:32.000 --> 00:07:34.000]  神給你今天的成就
[00:07:34.000 --> 00:07:35.000]  是祂賜給你的
[00:07:35.000 --> 00:07:37.000]  到了某個階段
[00:07:37.000 --> 00:07:39.000]  神給你另外的成果
[00:07:39.000 --> 00:07:44.000]  或者給你暫時沒有了一些成果
[00:07:44.000 --> 00:07:45.000]  在當中
[00:07:45.000 --> 00:07:46.000]  你仍然可以感恩
[00:07:46.000 --> 00:07:49.000]  因為原本你什麼都沒有
[00:07:49.000 --> 00:07:50.000]  我跟弟兄姊妹說過
[00:07:50.000 --> 00:07:52.000]  我自己手術的事情
[00:07:52.000 --> 00:07:53.000]  我深刻記得
[00:07:53.000 --> 00:07:55.000]  手術之後身體很軟弱
[00:07:55.000 --> 00:07:58.000]  我請教會把一些證書給我簽
[00:07:58.000 --> 00:07:59.000]  拿到我家
[00:07:59.000 --> 00:08:01.000]  我以為簽名很簡單
[00:08:01.000 --> 00:08:03.000]  不會花很多氣力
[00:08:03.000 --> 00:08:05.000]  我第一次發覺
[00:08:05.000 --> 00:08:07.000]  原來簽名也不是很容易
[00:08:07.000 --> 00:08:10.000]  我簽的名字是全名簽的
[00:08:10.000 --> 00:08:12.000]  蕭秀華
[00:08:12.000 --> 00:08:15.000]  平時一揮就簽完了
[00:08:15.000 --> 00:08:17.000]  但那段日子
[00:08:17.000 --> 00:08:18.000]  我簽的時候
[00:08:18.000 --> 00:08:20.000]  燒
[00:08:20.000 --> 00:08:22.000]  呼吸一下
[00:08:22.000 --> 00:08:24.000]  第二次再簽的時候
[00:08:24.000 --> 00:08:25.000]  停一停
[00:08:25.000 --> 00:08:28.000]  沒什麼力氣再簽「華」字
[00:08:28.000 --> 00:08:30.000]  然後休息一下
[00:08:30.000 --> 00:08:32.000]  再簽「華」字
[00:08:32.000 --> 00:08:33.000]  看看自己的名字
[00:08:33.000 --> 00:08:35.000]  也不像自己的名字
[00:08:35.000 --> 00:08:37.000]  為什麼簽成這樣
[00:08:37.000 --> 00:08:39.000]  連最簡單的事情
[00:08:39.000 --> 00:08:40.000]  都好像做不到
[00:08:40.000 --> 00:08:42.000]  突然間體會
[00:08:42.000 --> 00:08:44.000]  一切都不是必然
[00:08:44.000 --> 00:08:46.000]  神今天給我們的力量
[00:08:46.000 --> 00:08:48.000]  我們可以很感恩
[00:08:48.000 --> 00:08:49.000]  有些時候神容許
[00:08:49.000 --> 00:08:51.000]  這些力量失去
[00:08:51.000 --> 00:08:53.000]  你的心繼續感恩
[00:08:53.000 --> 00:08:55.000]  因為你仍然是寶貴的
[00:08:55.000 --> 00:08:57.000]  是神所愛的
[00:08:57.000 --> 00:08:58.000]  只要你知道
[00:08:58.000 --> 00:09:00.000]  今天所有一切
[00:09:00.000 --> 00:09:01.000]  都是神所賜
[00:09:01.000 --> 00:09:04.000]  你的心就可以救自己
[00:09:04.000 --> 00:09:07.000]  脫離任何的疾度
[00:09:07.000 --> 00:09:10.000]  因為知道不是屬於你自己
[00:09:10.000 --> 00:09:12.000]  一位主學的老師
[00:09:12.000 --> 00:09:14.000]  很坦白地分享說
[00:09:14.000 --> 00:09:15.000]  我有一段時間不開心
[00:09:15.000 --> 00:09:17.000]  因為看到旁邊的老師
[00:09:17.000 --> 00:09:19.000]  學生比我多
[00:09:19.000 --> 00:09:20.000]  還有發覺好幾個學生
[00:09:20.000 --> 00:09:22.000]  以前跟隨自己的
[00:09:22.000 --> 00:09:24.000]  現在都去了那邊
[00:09:24.000 --> 00:09:26.000]  有些不舒服
[00:09:26.000 --> 00:09:28.000]  突然發覺自己的思想就轉了
[00:09:28.000 --> 00:09:31.000]  突然有些話就出在口中
[00:09:31.000 --> 00:09:33.000]  這麼多人跟隨他
[00:09:33.000 --> 00:09:35.000]  他靠那些漂亮的powerpoint
[00:09:35.000 --> 00:09:37.000]  沒什麼內容
[00:09:37.000 --> 00:09:41.000]  有時不知不覺就會去批評對方
[00:09:41.000 --> 00:09:43.000]  因為裡面妒忌
[00:09:43.000 --> 00:09:46.000]  在我們內心裡面
[00:09:46.000 --> 00:09:48.000]  常常勉勵自己
[00:09:48.000 --> 00:09:50.000]  知道一切是神所賜的
[00:09:50.000 --> 00:09:52.000]  神賜給對方
[00:09:52.000 --> 00:09:53.000]  賜給別人
[00:09:53.000 --> 00:09:54.000]  賜給我
[00:09:54.000 --> 00:09:55.000]  無論是誰
[00:09:55.000 --> 00:09:57.000]  我們都可以在其中
[00:09:57.000 --> 00:09:59.000]  為自己為別人感恩
[00:09:59.000 --> 00:10:03.000]  這是我們一切可以學習的事情
[00:10:03.000 --> 00:10:06.000]  如果你留心聖經的時候
[00:10:06.000 --> 00:10:09.000]  你會察覺聖經當時約翰
[00:10:09.000 --> 00:10:12.000]  聽見他的門徒這樣說的時候
[00:10:12.000 --> 00:10:14.000]  他立刻回應一句話
[00:10:14.000 --> 00:10:16.000]  二十七節
[00:10:16.000 --> 00:10:19.000]  二十七節約翰回答
[00:10:19.000 --> 00:10:22.000]  隨你從天上賜下來給他的
[00:10:22.000 --> 00:10:24.000]  人就不能得到什麼
[00:10:24.000 --> 00:10:25.000]  和學本所說
[00:10:25.000 --> 00:10:28.000]  若不是從天上賜的
[00:10:28.000 --> 00:10:30.000]  人就不能得什麼
[00:10:30.000 --> 00:10:32.000]  沒有一樣的成就
[00:10:32.000 --> 00:10:35.000]  不是從天上賜給我們的
[00:10:35.000 --> 00:10:38.000]  因此無論是什麼情況
[00:10:38.000 --> 00:10:42.000]  你記得可以去感謝神
[00:10:42.000 --> 00:10:45.000]  多的、少的、大的、微小的
[00:10:45.000 --> 00:10:47.000]  都可以向神感恩
[00:10:47.000 --> 00:10:49.000]  是祂賜給你的
[00:10:49.000 --> 00:10:50.000]  而約翰很清楚知道
[00:10:50.000 --> 00:10:52.000]  他能夠施洗
[00:10:52.000 --> 00:10:54.000]  能夠傳講悔改的道理
[00:10:54.000 --> 00:10:56.000]  是神賜給他的能力
[00:10:56.000 --> 00:11:01.000]  因此他心裡沒有任何一種忌恨的心
[00:11:01.000 --> 00:11:05.000]  他說都是神賜給我的
[00:11:05.000 --> 00:11:06.000]  我們再看
[00:11:06.000 --> 00:11:07.000]  在下面的經文裡
[00:11:07.000 --> 00:11:09.000]  不單止約翰清楚知道
[00:11:09.000 --> 00:11:10.000]  一切是神賜給他的
[00:11:10.000 --> 00:11:14.000]  他承認自己的身份是什麼
[00:11:14.000 --> 00:11:16.000]  大家看二十八節
[00:11:17.000 --> 00:11:19.000]  你們自己可以為我作證
[00:11:19.000 --> 00:11:22.000]  我曾說我不是基督
[00:11:22.000 --> 00:11:25.000]  不過是奉差遣作他的先鋒的
[00:11:25.000 --> 00:11:28.000]  有人說我從始到現在
[00:11:28.000 --> 00:11:29.000]  從頭到尾都在說
[00:11:29.000 --> 00:11:31.000]  我不是基督
[00:11:31.000 --> 00:11:32.000]  我不是尼塞亞
[00:11:32.000 --> 00:11:35.000]  我是奉差遣在尼塞亞前面
[00:11:35.000 --> 00:11:39.000]  作準備功夫、作先鋒的
[00:11:39.000 --> 00:11:42.000]  然後你會發覺
[00:11:42.000 --> 00:11:43.000]  整卷的經文
[00:11:43.000 --> 00:11:45.000]  當提到約翰的時候
[00:11:45.000 --> 00:11:46.000]  約翰也承認
[00:11:46.000 --> 00:11:49.000]  他只不過是一把聲音
[00:11:49.000 --> 00:11:53.000]  你翻到前面第一章第二十三節
[00:11:53.000 --> 00:12:00.000]  第一章第二十三節
[00:12:00.000 --> 00:12:04.000]  當時有人問施舍約翰你是誰
[00:12:04.000 --> 00:12:06.000]  約翰就回答了
[00:12:06.000 --> 00:12:07.000]  他說
[00:12:07.000 --> 00:12:11.000]  我就是在抗野呼喊者的聲音
[00:12:11.000 --> 00:12:12.000]  我們看到這裡
[00:12:13.000 --> 00:12:15.000]  他說自己是一把聲音
[00:12:15.000 --> 00:12:18.000]  連自己是誰都不提出
[00:12:18.000 --> 00:12:20.000]  I am the voice
[00:12:20.000 --> 00:12:25.000]  那把聲音就是將神自己傳說出來
[00:12:25.000 --> 00:12:26.000]  見證出來
[00:12:26.000 --> 00:12:29.000]  別人認不認識我不重要
[00:12:29.000 --> 00:12:31.000]  最主要是將整個注意力
[00:12:31.000 --> 00:12:35.000]  集中在這位尼塞亞的身上
[00:12:35.000 --> 00:12:37.000]  全心全意高舉著耶穌
[00:12:37.000 --> 00:12:41.000]  引領人到耶穌基督的面前
[00:12:41.000 --> 00:12:43.000]  這個就是約翰
[00:12:43.000 --> 00:12:45.000]  他自己看自己的身份
[00:12:45.000 --> 00:12:46.000]  我過去提及過
[00:12:46.000 --> 00:12:48.000]  我有機會在北美遇到一些
[00:12:48.000 --> 00:12:51.000]  在大學的城市的教會的牧者
[00:12:51.000 --> 00:12:54.000]  見到他們的忠心的侍奉
[00:12:54.000 --> 00:12:55.000]  我很感動
[00:12:55.000 --> 00:12:57.000]  見到他們教會人數
[00:12:57.000 --> 00:13:00.000]  一直都沒有什麼增長
[00:13:00.000 --> 00:13:01.000]  大家明白
[00:13:01.000 --> 00:13:02.000]  大學生從其他城市
[00:13:02.000 --> 00:13:04.000]  去到這個城市讀書
[00:13:04.000 --> 00:13:06.000]  留下他們的教會
[00:13:06.000 --> 00:13:07.000]  得到栽培
[00:13:07.000 --> 00:13:08.000]  慢慢慢慢成長了
[00:13:08.000 --> 00:13:10.000]  牧者一直栽培他們
[00:13:10.000 --> 00:13:12.000]  很成熟可以做領袖了
[00:13:12.000 --> 00:13:14.000]  不過畢業了
[00:13:14.000 --> 00:13:15.000]  不如怎樣
[00:13:15.000 --> 00:13:18.000]  回到自己原本所屬的地方
[00:13:18.000 --> 00:13:21.000]  或者去另一個省打工
[00:13:21.000 --> 00:13:24.000]  因此就離開了這間教會
[00:13:24.000 --> 00:13:25.000]  有時候感覺
[00:13:25.000 --> 00:13:28.000]  他們好像是為別人帶孩子
[00:13:28.000 --> 00:13:29.000]  帶完之後
[00:13:29.000 --> 00:13:32.000]  送回給你
[00:13:32.000 --> 00:13:34.000]  他們的身份
[00:13:34.000 --> 00:13:37.000]  是栽培別人的子民
[00:13:37.000 --> 00:13:39.000]  但是他們不介意
[00:13:39.000 --> 00:13:41.000]  我見到好幾位牧者
[00:13:41.000 --> 00:13:43.000]  他們就忠心在神所交託
[00:13:43.000 --> 00:13:45.000]  給他們的崗位當中服侍
[00:13:45.000 --> 00:13:47.000]  去知道自己的身份
[00:13:47.000 --> 00:13:49.000]  有時候我都會想
[00:13:49.000 --> 00:13:50.000]  這些教會
[00:13:50.000 --> 00:13:53.000]  在將來在神的審判台前
[00:13:53.000 --> 00:13:55.000]  可能他們蒙的恩
[00:13:55.000 --> 00:13:58.000]  不會少過北角宣道會
[00:13:58.000 --> 00:13:59.000]  所得的讚賞
[00:13:59.000 --> 00:14:01.000]  或者甚至高過我們
[00:14:01.000 --> 00:14:03.000]  因為不在乎人數有多少
[00:14:03.000 --> 00:14:05.000]  而是在乎其中的弟兄姊妹
[00:14:05.000 --> 00:14:07.000]  是真是忠心作神
[00:14:07.000 --> 00:14:09.000]  要他們做的事情
[00:14:09.000 --> 00:14:10.000]  你可不可以記得
[00:14:10.000 --> 00:14:12.000]  《聖經》上提到
[00:14:12.000 --> 00:14:14.000]  在初期的教會
[00:14:14.000 --> 00:14:16.000]  剛才提及哥倫多的教會
[00:14:16.000 --> 00:14:19.000]  他們提到阿波羅的事情
[00:14:19.000 --> 00:14:20.000]  阿波羅就說
[00:14:20.000 --> 00:14:23.000]  我殺了種
[00:14:23.000 --> 00:14:25.000]  阿波羅囂觀了
[00:14:25.000 --> 00:14:27.000]  但是殺種的
[00:14:27.000 --> 00:14:28.000]  和囂觀的
[00:14:28.000 --> 00:14:30.000]  都算不得什麼
[00:14:30.000 --> 00:14:33.000]  都是一樣的
[00:14:33.000 --> 00:14:34.000]  你可不可以說
[00:14:34.000 --> 00:14:36.000]  我是教主學的
[00:14:36.000 --> 00:14:38.000]  我認識你教很多學生
[00:14:38.000 --> 00:14:39.000]  我厲害
[00:14:39.000 --> 00:14:40.000]  站在門口派單張
[00:14:40.000 --> 00:14:42.000]  派周刊的人
[00:14:42.000 --> 00:14:46.000]  都是一樣的
[00:14:46.000 --> 00:14:48.000]  按照神給你的恩賜
[00:14:48.000 --> 00:14:50.000]  給你的差派
[00:14:50.000 --> 00:14:52.000]  給你的崗位
[00:14:52.000 --> 00:14:54.000]  在神面前來服侍
[00:14:54.000 --> 00:14:55.000]  最重要的
[00:14:55.000 --> 00:14:58.000]  唯有那使他們得生命的主
[00:14:58.000 --> 00:15:00.000]  是最重要的主
[00:15:00.000 --> 00:15:02.000]  所以當中
[00:15:02.000 --> 00:15:03.000]  約翰很清楚表示
[00:15:03.000 --> 00:15:05.000]  他接受自己的身份
[00:15:05.000 --> 00:15:07.000]  在當中安然作主
[00:15:07.000 --> 00:15:08.000]  要他做的工作
[00:15:08.000 --> 00:15:09.000]  然後再看的時候
[00:15:09.000 --> 00:15:11.000]  接著約翰就回應
[00:15:11.000 --> 00:15:13.000]  所有的屬神的人
[00:15:13.000 --> 00:15:15.000]  是屬於耶穌基督的
[00:15:15.000 --> 00:15:18.000]  你再看29節
[00:15:18.000 --> 00:15:22.000]  娶新娘的是新郎
[00:15:22.000 --> 00:15:23.000]  很合理
[00:15:23.000 --> 00:15:24.000]  很自然
[00:15:24.000 --> 00:15:27.000]  很邏輯的一個說法
[00:15:27.000 --> 00:15:29.000]  新娘屬於新郎
[00:15:29.000 --> 00:15:31.000]  我相信你不會說
[00:15:31.000 --> 00:15:34.000]  娶新娘的是伴郎
[00:15:34.000 --> 00:15:35.000]  也不會說
[00:15:35.000 --> 00:15:40.000]  娶新娘的是新郎的伴郎
[00:15:40.000 --> 00:15:44.000]  因為新娘是屬於新郎
[00:15:44.000 --> 00:15:46.000]  所有的教徒
[00:15:46.000 --> 00:15:47.000]  屬神的子民
[00:15:47.000 --> 00:15:49.000]  是屬於耶穌基督的
[00:15:49.000 --> 00:15:51.000]  正如剛才所說的
[00:15:51.000 --> 00:15:54.000]  這些大學的教會的目者
[00:15:54.000 --> 00:15:56.000]  他們不會認為
[00:15:56.000 --> 00:15:58.000]  這些信徒是屬於我的
[00:15:58.000 --> 00:16:00.000]  我要一生
[00:16:00.000 --> 00:16:05.000]  要他們在我的手下
[00:16:05.000 --> 00:16:07.000]  在當中清楚知道
[00:16:07.000 --> 00:16:09.000]  他們都是屬於主的
[00:16:09.000 --> 00:16:11.000]  但是新郎的朋友
[00:16:11.000 --> 00:16:12.000]  有什麼角色呢?
[00:16:12.000 --> 00:16:13.000]  聖經說
[00:16:13.000 --> 00:16:16.000]  新郎的好友站在那裡聽著
[00:16:16.000 --> 00:16:19.000]  聽見新郎的聲音就非常喜樂
[00:16:19.000 --> 00:16:23.000]  因為我這喜樂滿日了
[00:16:23.000 --> 00:16:24.000]  你會發覺新郎的角色
[00:16:24.000 --> 00:16:26.000]  新郎的朋友的角色
[00:16:26.000 --> 00:16:29.000]  是準備打點一切
[00:16:29.000 --> 00:16:31.000]  新郎來到的時候
[00:16:31.000 --> 00:16:33.000]  他怎樣呢?
[00:16:33.000 --> 00:16:35.000]  他就退居幕後
[00:16:35.000 --> 00:16:36.000]  很開心
[00:16:36.000 --> 00:16:38.000]  他完成他的責任了
[00:16:38.000 --> 00:16:39.000]  現在很開心
[00:16:39.000 --> 00:16:41.000]  這位新郎來到了
[00:16:41.000 --> 00:16:45.000]  大家的目光注目在他的身上
