
[00:00:00.000 --> 00:00:04.740]  我們有了重生的生命之後
[00:09:03.520 --> 00:09:09.480]  叫約拿丹·愛德華
[00:09:09.480 --> 00:09:19.600]  他心裏有一個強烈禱告的感動
[00:09:19.600 --> 00:09:25.400]  他就三天三夜禁食禱告
[00:09:25.400 --> 00:09:35.480]  結果就發生了所謂新英格蘭的大復興
[00:09:35.480 --> 00:09:38.880]  這個復興影響很大
[00:09:38.880 --> 00:09:40.840]  影響美洲
[00:09:40.840 --> 00:09:44.760]  又影響了英國
[00:09:44.760 --> 00:09:46.760]  歷史告訴我們
[00:09:46.760 --> 00:09:54.080]  維斯里·約翰受他的影響很大
[00:09:54.080 --> 00:09:56.000]  不單如此
[00:09:56.000 --> 00:10:01.880]  連普世宣教運動也受了這個復興的影響
[00:10:01.880 --> 00:10:08.240]  有一本書清楚告訴我們
[00:10:08.240 --> 00:10:16.320]  第一個禁食宣教運動的第一位宣教士
[00:10:16.320 --> 00:10:26.080]  禁食禱告運動的第一位宣教士
[00:10:26.080 --> 00:10:32.000]  就是禁食的第一位宣教士
[00:10:32.000 --> 00:10:38.720]  就是禁食的第一位宣教士
[00:10:38.720 --> 00:10:42.480]  第一個宣教士的第一位宣教士
[00:10:42.480 --> 00:10:47.280]  就是威廉·凱瑞
[00:10:47.280 --> 00:10:53.600]  他就是受了這個復興運動很大的影響
[00:10:53.600 --> 00:10:57.200]  他就是受了這個復興運動很大的影響
[00:10:57.200 --> 00:10:58.200]  不單如此
[00:10:58.200 --> 00:11:00.040]  不單只是這樣
[00:11:00.040 --> 00:11:03.520]  這本書也告訴我們
[00:11:03.520 --> 00:11:09.200]  今天的學生福音團體
[00:11:09.200 --> 00:11:15.360]  這個運動追溯上去
[00:11:15.360 --> 00:11:23.520]  都可以追溯到那個運動的強烈的影響
[00:11:23.520 --> 00:11:26.920]  而今天學生福音團體在全世界
[00:11:26.920 --> 00:11:31.000]  學生中間的福音工作有很大的貢獻
[00:11:31.000 --> 00:11:33.360]  而這個學生福音團體
[00:11:33.360 --> 00:11:37.360]  在全世界的學生福音工作有很大的貢獻
[00:11:37.360 --> 00:11:40.480]  我們從種種的方面看來
[00:11:40.480 --> 00:11:42.840]  我們從種種的方面看來
[00:11:42.840 --> 00:11:47.000]  禱告的能力和作用實在是非常大
[00:11:47.000 --> 00:11:50.320]  禱告的能力和作用實在是非常大
[00:11:50.320 --> 00:11:53.320]  就我自己所見所聞來講
[00:11:53.320 --> 00:11:55.920]  就我自己所見所聞來講
[00:11:55.920 --> 00:11:57.720]  我在中國大陸的時候
[00:11:57.720 --> 00:11:59.520]  在中國大陸的時候
[00:11:59.520 --> 00:12:02.280]  輕而聽宋尚捷博士講道
[00:12:02.280 --> 00:12:05.160]  輕而聽宋尚捷博士講道
[00:12:05.160 --> 00:12:07.280]  那個時候
[00:12:07.280 --> 00:12:10.120]  禱告的氣氛很強烈
[00:12:10.120 --> 00:12:12.120]  禱告的氣氛很強烈
[00:12:12.120 --> 00:12:16.000]  宋博士的聚會的特點就是禱告
[00:12:16.000 --> 00:12:21.040]  宋博士聚會的特點之中的特點就是禱告
[00:12:21.040 --> 00:12:24.960]  透過禱告聖靈的能力和工作
[00:12:24.960 --> 00:12:27.600]  很明顯的就發揮出來
[00:12:27.600 --> 00:12:31.680]  聖靈的能力和工作很明顯的就發揮出來
[00:12:31.680 --> 00:12:33.480]  後來
[00:12:33.480 --> 00:12:37.600]  在1944年到1949年
[00:12:37.600 --> 00:12:40.280]  在1944年到1949年
[00:12:40.280 --> 00:12:42.240]  一年五六年的時間
[00:12:42.240 --> 00:12:43.920]  一年五六年的時間
[00:12:43.920 --> 00:12:48.640]  聖靈在中國大陸好多大學裡面工作
[00:12:48.640 --> 00:12:52.360]  聖靈在中國大陸好多大學裡面工作
[00:12:52.360 --> 00:12:55.200]  那個時候正是我自己讀大學的時候
[00:12:55.200 --> 00:12:57.920]  那個時候正是我自己讀大學的時候
[00:12:57.920 --> 00:12:59.920]  很多的學生信主
[00:12:59.920 --> 00:13:01.360]  很多的學生信主
[00:13:01.360 --> 00:13:03.400]  有很多的學生奉獻
[00:13:03.400 --> 00:13:05.280]  也有很多的學生奉獻
[00:13:05.280 --> 00:13:07.000]  在那個運動裡面
[00:13:07.000 --> 00:13:08.400]  在那個運動裡面
[00:13:08.400 --> 00:13:11.840]  有一個很強烈的禱告的心智
[00:13:11.840 --> 00:13:14.320]  有一個很強烈的禱告的心智
[00:13:14.320 --> 00:13:16.440]  每一間大學的團體
[00:13:16.440 --> 00:13:18.000]  每一間大學的團體
[00:13:18.000 --> 00:13:20.000]  都有通宵禱告
[00:13:20.000 --> 00:13:21.720]  都有通宵禱告
[00:13:21.720 --> 00:13:25.520]  我自己也是那個時候學了通宵禱告
[00:13:25.520 --> 00:13:25.520]  我自己也是那個時候學了通宵禱告
[00:13:25.520 --> 00:13:29.520]  藤牧師也是那個時候學會了通宵禱告
[00:13:29.520 --> 00:13:30.600]  現在回頭看
[00:13:30.600 --> 00:13:32.080]  現在回頭看
[00:13:32.080 --> 00:13:33.200]  那段時間
[00:13:33.200 --> 00:13:34.040]  那段時間
[00:13:34.040 --> 00:13:37.000]  是神一個特別的預備的時間
[00:13:37.000 --> 00:13:39.400]  是神一個特別的預備的時間
[00:13:39.400 --> 00:13:42.000]  那些新來的大學生
[00:13:42.000 --> 00:13:43.760]  那些新來的大學生
[00:13:43.760 --> 00:13:45.920]  後來在大陸變色以後
[00:13:45.920 --> 00:13:47.800]  後來在大陸變色以後
[00:13:47.800 --> 00:13:53.520]  他們在教會裡面發生作用
[00:13:53.520 --> 00:13:56.120]  他們在教會裡面發生作用
[00:13:56.120 --> 00:13:58.640]  後來教會停止聚會
[00:13:58.640 --> 00:14:00.800]  後來教會停止聚會
[00:14:00.800 --> 00:14:04.400]  這些人仍然在家庭裡面發生作用
[00:14:04.400 --> 00:14:07.600]  這些人仍然在家庭裡面發生作用
[00:14:07.600 --> 00:14:13.280]  很明顯是神為了那個時期的特殊的需要
[00:14:13.280 --> 00:14:15.200]  而賜下那個福星
[00:14:15.200 --> 00:14:16.680]  很明顯的就是神
[00:14:16.680 --> 00:14:19.440]  為了那個時候的特殊的需要
[00:14:19.440 --> 00:14:22.000]  而賜下這個恩典
[00:14:22.000 --> 00:14:25.120]  1970年
[00:14:25.120 --> 00:14:29.520]  我被邀請到南美的哥倫比亞去
[00:14:29.520 --> 00:14:33.640]  有人邀請藤牧師到南美的哥倫比亞
[00:14:33.640 --> 00:14:38.040]  在那裡有宣道會的西教士的年會
[00:14:38.040 --> 00:14:41.440]  在那裡有宣道會西教士年會
[00:14:41.440 --> 00:14:42.560]  我去的時候
[00:14:42.560 --> 00:14:43.640]  藤牧師去的時候
[00:14:43.640 --> 00:14:44.360]  才發現
[00:14:44.360 --> 00:14:45.600]  到了才發現
[00:14:45.600 --> 00:14:47.240]  到了之後才發現
[00:14:47.240 --> 00:14:50.600]  在那個地區有一個屬靈的福星
[00:14:50.600 --> 00:14:53.560]  在那個地區有一個屬靈的福星
[00:14:53.560 --> 00:14:57.600]  宣道會的工作忽然開始有功效
[00:14:57.600 --> 00:15:01.520]  宣道會的工作忽然之間開始變為有功效
[00:15:01.520 --> 00:15:05.120]  西教士和本國的同工有一個福星
[00:15:05.120 --> 00:15:09.520]  西教士和本國的同工有一個福星
[00:15:09.520 --> 00:15:10.920]  在他們的年會裡面
[00:15:10.920 --> 00:15:12.400]  在他們的年會裡面
[00:15:12.400 --> 00:15:14.880]  禱告的氣氛很強
[00:15:14.880 --> 00:15:17.320]  禱告的氣氛很強
[00:15:17.320 --> 00:15:19.560]  他們晚上八點開始聚會
[00:15:19.560 --> 00:15:21.240]  他們晚上八點開始聚會
[00:15:21.240 --> 00:15:24.200]  他們禱告到半夜一點鐘
[00:15:24.200 --> 00:15:26.080]  他們禱告到半夜一點鐘
[00:15:26.080 --> 00:15:27.040]  然後睡覺
[00:15:27.040 --> 00:15:27.760]  然後睡覺
[00:15:27.760 --> 00:15:30.680]  早上五點半又開始禱告
[00:15:30.680 --> 00:15:33.120]  早上五點半又開始禱告
[00:15:33.120 --> 00:15:35.000]  我到達的第三天
[00:15:35.000 --> 00:15:36.800]  藤牧師到的第三天
[00:15:36.800 --> 00:15:39.520]  他們整天的進食禱告
[00:15:39.520 --> 00:15:42.160]  他們整天的進食禱告
[00:15:42.160 --> 00:15:46.080]  在我的心裡面有一個很深刻的印象
[00:15:46.080 --> 00:15:48.960]  在藤牧師的心裡面留下一個很深的印象
[00:15:48.960 --> 00:15:51.680]  在藤牧師的心裡面留下一個很深的印象
[00:15:51.680 --> 00:15:53.120]  我可以很清楚的看見
[00:15:53.120 --> 00:15:54.120]  他們的禱告
[00:15:54.120 --> 00:15:54.880]  他們的禱告
[00:15:54.880 --> 00:16:01.240]  和當時的教會的工作的加強有密切的關係
[00:16:01.240 --> 00:16:05.160]  他們的禱告和當時教會的工作的加強
[00:16:05.160 --> 00:16:07.120]  是有很密切的關係
[00:16:07.120 --> 00:16:09.880]  是一個不可否認的事實
[00:16:09.880 --> 00:16:13.160]  是一個不可否認的事實
[00:16:13.160 --> 00:16:14.960]  不但團體是如此
[00:16:14.960 --> 00:16:16.720]  不單止團體是這樣
[00:16:16.720 --> 00:16:19.240]  神在各地各方
[00:16:19.240 --> 00:16:23.680]  也興起一些經常禱告的特別的人
[00:16:23.680 --> 00:16:25.360]  神在各地各方
[00:16:25.360 --> 00:16:28.960]  興起一些禱告和特別的人
[00:16:28.960 --> 00:16:32.560]  大概八年前
[00:16:32.560 --> 00:16:37.560]  在日本東京的一個華人教會的夏令會裡面
[00:16:37.560 --> 00:16:44.080]  在日本華人教會的一個華人教會的夏令會裡面
[00:16:44.080 --> 00:16:46.200]  我們都住在一個旅館裡
[00:16:46.200 --> 00:16:47.760]  我們都住在一個旅館裡
[00:16:47.760 --> 00:16:53.120]  我和一位講員同房
[00:16:53.120 --> 00:16:55.880]  講員同房
[00:16:55.880 --> 00:17:01.400]  夏令會早上六點鐘起床
[00:17:01.400 --> 00:17:04.520]  夏令會早上六點鐘起床
[00:17:04.520 --> 00:17:06.400]  我起來的時候
[00:17:06.400 --> 00:17:08.400]  我發現我的同工
[00:17:08.400 --> 00:17:09.600]  發現我的同工
[00:17:09.600 --> 00:17:11.800]  一個內地會的宣教士
[00:17:11.800 --> 00:17:13.600]  一個內地會的宣教士
[00:17:13.600 --> 00:17:16.920]  大概六十歲
[00:17:16.920 --> 00:17:18.480]  他已經在那裡禱告
[00:17:18.480 --> 00:17:20.040]  他已經在那裡祈禱
[00:17:20.040 --> 00:17:22.440]  後來談話之間
[00:17:22.440 --> 00:17:25.440]  我問他
[00:17:25.440 --> 00:17:27.600]  在談話之中
[00:17:27.600 --> 00:17:29.480]  我知道
[00:17:29.480 --> 00:17:33.360]  他經常在四點半鐘起來禱告
[00:17:33.360 --> 00:17:36.560]  他經常在四點半鐘起來禱告
[00:17:36.560 --> 00:17:38.560]  所以六點鐘我起來的時候
[00:17:38.560 --> 00:17:41.320]  他已經為幾十人禱告
[00:17:41.320 --> 00:17:43.320]  所以六點鐘我起來的時候
[00:17:43.320 --> 00:17:46.320]  他已經為幾十人禱告
[00:17:46.320 --> 00:17:47.880]  他差不多六十歲
[00:17:47.880 --> 00:17:50.600]  他差不多六十歲
[00:17:50.600 --> 00:17:51.840]  不是一次這樣
[00:17:51.840 --> 00:17:52.840]  經常這樣
[00:17:52.840 --> 00:17:54.040]  不是一次這樣
[00:17:54.040 --> 00:17:55.360]  而是經常這樣
[00:17:55.360 --> 00:17:56.640]  非常難得
[00:17:56.640 --> 00:17:58.960]  是非常難得
[00:17:58.960 --> 00:18:00.120]  感謝神
[00:18:00.120 --> 00:18:00.800]  感謝神
[00:18:00.800 --> 00:18:02.680]  在世界很多的地方
[00:18:02.680 --> 00:18:03.960]  在世界很多的地方
[00:18:03.960 --> 00:18:05.440]  不同的教會裡面
[00:18:05.440 --> 00:18:07.000]  不同的教會裡面
[00:18:07.000 --> 00:18:11.520]  興起了有堅強的禱告心智的人
[00:18:11.520 --> 00:18:14.640]  興起了有堅強禱告心智的人
[00:18:14.640 --> 00:18:15.600]  他們的作用
[00:18:15.600 --> 00:18:17.240]  他們的貢獻很大
[00:18:17.240 --> 00:18:18.360]  他們的作用
[00:18:18.360 --> 00:18:19.800]  他們的貢獻很大
[00:18:19.800 --> 00:18:23.880]  我要用兩個主日講禱告生活
[00:18:23.880 --> 00:18:26.840]  我們要用兩個主日來講禱告生活
[00:18:26.840 --> 00:18:28.480]  今天因為聖餐
[00:18:28.480 --> 00:18:29.480]  今天因為聖餐
[00:18:29.480 --> 00:18:31.080]  時間已經到了
[00:18:31.080 --> 00:18:32.160]  時間已經到了
[00:18:32.160 --> 00:18:34.840]  必須停止
[00:18:34.840 --> 00:18:38.120]  我們低頭禱告
[00:18:38.120 --> 00:18:41.280]  父神我們懇切地求祢
[00:18:41.280 --> 00:18:44.640]  使我們本堂的眾弟兄姊妹
[00:18:44.640 --> 00:18:47.360]  個人自己在禱告上
[00:18:47.360 --> 00:18:50.160]  能夠蒙您心的恩典
[00:18:50.160 --> 00:18:52.240]  我們也懇切地求祢
[00:18:52.240 --> 00:18:53.720]  使我們本堂
[00:18:53.720 --> 00:18:55.440]  能夠有一個強有力的
[00:18:55.440 --> 00:18:58.400]  教會性的禱告會
[00:18:58.400 --> 00:19:01.280]  使我們成為祢的恩典
[00:19:01.280 --> 00:19:02.880]  能力的出口
[00:19:02.880 --> 00:19:04.800]  使我們看見
[00:19:04.800 --> 00:19:05.680]  了解
[00:19:05.680 --> 00:19:08.320]  抓住這個條件
[00:19:08.320 --> 00:19:11.080]  祝祢的孩子自己肯求祢
[00:19:11.080 --> 00:19:15.160]  更加在禱告上使恩造就
[00:19:15.160 --> 00:19:17.120]  也使我們眾弟兄姊妹
[00:19:17.120 --> 00:19:18.280]  眾同供
[00:19:18.280 --> 00:19:22.280]  在禱告上有一個追求的態度
[00:19:22.280 --> 00:19:24.560]  求主在這件事上
[00:19:24.560 --> 00:19:26.360]  多多的恩待我們
[00:19:26.360 --> 00:19:27.920]  奉主的名禱告
[00:19:27.920 --> 00:19:29.920]  謝謝

