
[00:00:00.000 --> 00:00:03.920]  今天下午有神聖的典禮
[00:16:40.120 --> 00:16:43.640]  我們得到基督的力量
[00:16:43.640 --> 00:16:48.040]  在我們裏面彰顯出來
[00:16:48.040 --> 00:16:50.200]  第五方面
[00:16:50.200 --> 00:16:55.560]  我們的人生是具體的人生
[00:16:55.560 --> 00:17:00.360]  我們注意中間的一句
[00:17:00.360 --> 00:17:07.320]  「並且我如今在肉身活著」
[00:17:07.320 --> 00:17:11.560]  保羅在這裏清楚的講
[00:17:11.560 --> 00:17:16.600]  他是在他的身體裏面活著
[00:17:16.600 --> 00:17:21.480]  身體代表具體的生活
[00:17:21.480 --> 00:17:26.360]  他有一個很真實的人生
[00:17:26.360 --> 00:17:30.760]  他有一個很真實的處境
[00:17:30.760 --> 00:17:34.680]  他的人生不是抽象的
[00:17:34.680 --> 00:17:39.800]  不是像樣在他裏面的
[00:17:39.800 --> 00:17:45.960]  那是在一個現實的社會裏面
[00:17:45.960 --> 00:17:50.360]  有現實的人際的關係
[00:17:50.360 --> 00:17:52.360]  有現實的人際的關係
[00:17:52.360 --> 00:17:54.760]  活在家中
[00:17:54.760 --> 00:17:57.560]  活在社會中
[00:17:57.560 --> 00:18:01.080]  活在教會中
[00:18:01.080 --> 00:18:04.680]  一切都是很具體的
[00:18:04.680 --> 00:18:10.440]  保羅說我如今是這樣的活著
[00:18:10.440 --> 00:18:18.280]  我在這樣現實的人生裏面來活出基督
[00:18:18.280 --> 00:18:22.760]  不是離開了現實去生活
[00:18:22.760 --> 00:18:28.040]  離開了現實每個人都可以幻想他自己活出了基督
[00:18:28.040 --> 00:18:32.280]  離開了現實每一個人都能夠幻想他活出的基督
[00:18:32.280 --> 00:18:35.960]  但那是假象
[00:18:35.960 --> 00:18:39.560]  在這裏保羅說得很清楚
[00:18:39.560 --> 00:18:45.240]  我如今在我的肉身裏面活著
[00:18:45.240 --> 00:18:49.160]  這裏說的肉身不是肉體
[00:18:49.160 --> 00:18:53.560]  我要把肉體和肉身兩個名詞的意義分別清楚
[00:18:53.560 --> 00:19:05.080]  肉體是我們人性裏面那些違反神旨意的東西
[00:19:05.080 --> 00:19:14.040]  而肉身是我們這個身體
[00:19:14.040 --> 00:19:16.840]  肉體是不好的
[00:19:16.840 --> 00:19:19.160]  肉身是好的
[00:19:19.160 --> 00:19:21.480]  是神創造的
[00:19:21.480 --> 00:19:27.880]  不是道成肉身 不是道成肉體
[00:19:27.880 --> 00:19:31.960]  剛才我們讀的五章二十四節
[00:19:31.960 --> 00:19:36.200]  是把肉體釘十字架
[00:19:36.200 --> 00:19:40.280]  不是把肉身釘十字架
[00:19:40.280 --> 00:19:44.920]  這個重要的分別我們都要清楚
[00:19:44.920 --> 00:19:46.760]  弟兄姊妹們
[00:19:46.760 --> 00:19:52.760]  我們的生活是活生生的生活
[00:19:52.760 --> 00:19:55.400]  是現實的生活
[00:19:55.400 --> 00:20:01.240]  在這一切裏面要活出基督
[00:20:01.240 --> 00:20:02.680]  第六
[00:20:02.680 --> 00:20:10.440]  我們的人生是信心的人生
[00:20:10.440 --> 00:20:17.640]  保羅說是因信神的兒子而活
[00:20:17.640 --> 00:20:22.680]  他特別提到信這個因素
[00:20:22.680 --> 00:20:25.560]  是很重要的
[00:20:25.560 --> 00:20:31.640]  從信接受神的能力
[00:20:31.640 --> 00:20:34.840]  在保羅的一生裏面
[00:20:34.840 --> 00:20:38.680]  有一個非常基本的原則
[00:20:38.680 --> 00:20:41.000]  就是信
[00:20:41.000 --> 00:20:46.120]  他透過信來看一切
[00:20:46.120 --> 00:20:52.840]  也藉著信得到力量來做一切
[00:20:52.840 --> 00:20:55.080]  他說了一句話
[00:20:55.080 --> 00:21:02.200]  我靠著那加給我力量的
[00:21:02.200 --> 00:21:04.280]  我凡事都能做
[00:21:04.280 --> 00:21:07.000]  這是一個宣告
[00:21:07.000 --> 00:21:10.280]  這是一個見證
[00:21:10.280 --> 00:21:12.200]  最後
[00:21:12.200 --> 00:21:18.440]  我們的人生是被愛激勵的人生
[00:21:18.440 --> 00:21:21.720]  這一節最後的一句
[00:21:21.720 --> 00:21:25.080]  他是愛我
[00:21:25.080 --> 00:21:29.800]  為我捨己
[00:21:29.800 --> 00:21:34.760]  在保羅的人生裏面
[00:21:34.760 --> 00:21:38.360]  他常常記得一句話
[00:21:38.360 --> 00:21:43.240]  原來基督的愛激勵我
[00:21:43.240 --> 00:21:48.680]  這個愛的激勵使他去侍奉
[00:21:48.680 --> 00:21:53.800]  使他去見證、使他去生活
[00:21:53.800 --> 00:21:57.000]  大德生牧師
[00:21:57.000 --> 00:22:10.280]  他常常要約見許多宣教士的後任人
[00:22:10.280 --> 00:22:15.880]  見他們的時候要問他們心事
[00:22:15.880 --> 00:22:18.920]  他常常問他們
[00:22:18.920 --> 00:22:24.200]  你為什麼願意到中國去傳福音?
[00:22:24.200 --> 00:22:26.440]  有人回答
[00:22:26.440 --> 00:22:30.920]  因為主命令我要去
[00:22:30.920 --> 00:22:33.480]  這是主的旨意
[00:22:33.480 --> 00:22:35.480]  這是大使命
[00:22:35.480 --> 00:22:37.400]  所以我去
[00:22:37.400 --> 00:22:39.960]  大德生說好
[00:22:39.960 --> 00:22:41.800]  再問一個人
[00:22:41.800 --> 00:22:44.360]  你為什麼到中國去?
[00:22:44.360 --> 00:22:46.040]  他說如果我不去
[00:22:46.040 --> 00:22:47.960]  不傳福音他們不能得救
[00:22:47.960 --> 00:22:49.160]  如果我不去
[00:22:49.160 --> 00:22:51.480]  我不傳福音他們就不能得救了
[00:22:51.480 --> 00:22:54.840]  大德生牧師說好
[00:22:54.840 --> 00:22:56.200]  再問
[00:22:56.200 --> 00:22:58.120]  你為什麼去?
[00:22:58.120 --> 00:22:59.640]  有人說
[00:22:59.640 --> 00:23:03.560]  因為基督的愛激勵我
[00:23:03.560 --> 00:23:05.800]  我不能不去
[00:23:05.800 --> 00:23:08.920]  大德生牧師說好
[00:23:08.920 --> 00:23:11.880]  大德生牧師說好
[00:23:11.880 --> 00:23:14.280]  他的意思就是說
[00:23:14.280 --> 00:23:17.880]  出於責任感
[00:23:17.880 --> 00:23:21.640]  這個動力雖然很好
[00:23:21.640 --> 00:23:30.360]  但是可能在關頭的時候就垮了
[00:23:30.360 --> 00:23:35.080]  但是出於基督的愛的激勵
[00:23:35.080 --> 00:23:39.640]  能夠貫徹始終
[00:23:39.640 --> 00:23:41.560]  我們在這裡
[00:23:41.560 --> 00:23:43.160]  無論做什麼
[00:23:43.160 --> 00:23:45.560]  在人生裡面
[00:23:45.560 --> 00:23:47.640]  無論做什麼
[00:23:47.640 --> 00:23:51.320]  有基本的一個動力
[00:23:51.320 --> 00:23:55.080]  基督的愛激勵我們
[00:23:55.080 --> 00:23:58.120]  祂是愛我
[00:23:58.120 --> 00:24:00.760]  為我捨棄
[00:24:00.760 --> 00:24:07.320]  保羅有言外的一句話
[00:24:07.320 --> 00:24:11.080]  我是愛祂也願意為祂捨棄
[00:24:11.080 --> 00:24:14.520]  我是愛祂也願意為祂捨棄
[00:24:14.520 --> 00:24:18.120]  我們低頭祈禱
[00:24:18.120 --> 00:24:23.880]  主啊我們感謝祢
[00:24:23.880 --> 00:24:26.440]  把這個經句擺在我們面前
[00:24:26.440 --> 00:24:29.640]  也求祢放進我們的心中
[00:24:29.640 --> 00:24:32.440]  讓我們能夠了解
[00:24:32.440 --> 00:24:34.040]  能夠接受
[00:24:34.040 --> 00:24:36.840]  也能夠在恩典之中
[00:24:36.840 --> 00:24:39.080]  活出基督的樣式
[00:24:39.080 --> 00:24:42.120]  也讓基督透過我們的順服
[00:24:42.120 --> 00:24:43.720]  我們的信心
[00:24:43.720 --> 00:24:45.720]  我們對主的愛的回應
[00:24:45.720 --> 00:24:47.400]  我們與主的合一
[00:24:47.400 --> 00:24:49.480]  活出主祢自己的樣式
[00:24:49.480 --> 00:24:51.640]  在我們每一個人的身上
[00:24:51.640 --> 00:24:54.040]  奉主的名禱告

