
[00:00:00.000 --> 00:00:05.000]  如果大家有留意的話,會發現我這一年多以來,
[00:03:08.000 --> 00:03:12.000]  餐廳說,我們這裡不收八達通。
[00:03:12.000 --> 00:03:18.000]  最怕的是要上飛機了,發現自己沒帶證件。
[00:03:18.000 --> 00:03:24.000]  要考試了,發現呢,書還沒有看完。
[00:03:24.000 --> 00:03:29.000]  所以呢,沒有預備好呢,人是很慌的。
[00:03:29.000 --> 00:03:36.000]  人生沒有預備呢,就容易到處都撞板。
[00:03:36.000 --> 00:03:44.000]  那一間教會呢?如果一間教會是沒有預備的教會,又會怎樣呢?
[00:03:44.000 --> 00:03:49.000]  所以我們今天來看這段經文的話呢,就是一段有關預備的經文。
[00:03:49.000 --> 00:03:58.000]  我們一起看到《路加福音》的十二章三十五到四十八節。
[00:03:58.000 --> 00:04:02.000]  我們首先看到三十五到三十八節,
[00:04:02.000 --> 00:04:06.000]  這段經文講的是非常有緊迫性的經文。
[00:04:06.000 --> 00:04:15.000]  三十五節一開始就講到,你們要腰里束上帶,燈也要點著。
[00:04:15.000 --> 00:04:20.000]  其實如果你熟悉舊約的話呢,這裡其實是指向了什麼?
[00:04:20.000 --> 00:04:26.000]  指向了出埃及記的玉頁節的傳統。
[00:04:26.000 --> 00:04:29.000]  在出埃及記第十二章裡面講到,
[00:04:29.000 --> 00:04:33.000]  這夜是耶和華的夜,
[00:04:33.000 --> 00:04:39.000]  以色列民要點著燈,束上腰帶,趕緊吃羊羔。
[00:04:39.000 --> 00:04:45.000]  因為耶和華隨時要帶領他們離開埃及。
[00:04:45.000 --> 00:04:50.000]  耶穌引用這句話呢,是想告訴他們的聽眾,
[00:04:50.000 --> 00:04:54.000]  這個拯救馬上就要到了,
[00:04:54.000 --> 00:04:59.000]  那唯有警醒等候的人才可以得到。
[00:04:59.000 --> 00:05:02.000]  因為你想啊,如果耶和華來了,
[00:05:02.000 --> 00:05:04.000]  然後他要帶領你們出埃及,
[00:05:04.000 --> 00:05:07.000]  然後你睡著了,怎麼叫也叫不醒,
[00:05:07.000 --> 00:05:11.000]  那你怎麼跟他去出埃及啊?
[00:05:11.000 --> 00:05:15.000]  所以在三十五到三十八節這個比喻中呢,
[00:05:15.000 --> 00:05:19.000]  我們發現主人是從哪裡回來呢?
[00:05:19.000 --> 00:05:23.000]  從婚宴吃完喜酒回來。
[00:05:23.000 --> 00:05:25.000]  如果熟悉經文的話,就發現
[00:05:25.000 --> 00:05:30.000]  路加福音裡面婚宴呢,一般是指彌賽亞的婚宴,
[00:05:30.000 --> 00:05:34.000]  也就是指天國來臨的意思。
[00:05:34.000 --> 00:05:40.000]  馬太福音在十個童女的故事呢,也有這個意思。
[00:05:40.000 --> 00:05:44.000]  猶太人的婚宴一般要吃很多天,
[00:05:44.000 --> 00:05:49.000]  可以吃一天兩天,最多可以吃滿七天。
[00:05:49.000 --> 00:05:51.000]  以前我老家做喜酒也是這樣,
[00:05:51.000 --> 00:05:55.000]  在鄉村做喜酒通常要吃滿三天,
[00:05:55.000 --> 00:05:58.000]  這種喜酒吃起來比較划算,
[00:05:58.000 --> 00:06:02.000]  因為把送的禮金都賺回來了。
[00:06:02.000 --> 00:06:05.000]  所以主人出去喝喜酒,
[00:06:05.000 --> 00:06:07.000]  因為你不知道他要吃一天兩天,
[00:06:07.000 --> 00:06:09.000]  還是吃滿七天,
[00:06:09.000 --> 00:06:15.000]  所以僕人呢,是不知道他具體什麼時候回來的。
[00:06:15.000 --> 00:06:19.000]  那好的僕人呢,就會怎麼樣呢?
[00:06:19.000 --> 00:06:24.000]  就隨時準備了,就等候主人回來了。
[00:06:24.000 --> 00:06:26.000]  但是不好的僕人就會想,
[00:06:26.000 --> 00:06:27.000]  哎呀,主人不在家,
[00:06:27.000 --> 00:06:30.000]  好了,我們就是我們的happy time,
[00:06:30.000 --> 00:06:33.000]  可能會偷懶睡覺,
[00:06:33.000 --> 00:06:35.000]  或者像我一樣,起床先衝個好茶,
[00:06:35.000 --> 00:06:38.000]  把主人的茶杯拿出來,
[00:06:38.000 --> 00:06:40.000]  看看家裡的冰箱還有什麼,
[00:06:40.000 --> 00:06:42.000]  把主人的東西煮個好吃的。
[00:06:42.000 --> 00:06:45.000]  所以我有個朋友經常回家就數一下,
[00:06:45.000 --> 00:06:51.000]  嗯,我買的螃蟹有沒有少。
[00:06:51.000 --> 00:06:54.000]  所以呢,你們想一下,
[00:06:54.000 --> 00:06:57.000]  你有沒有考試過,有沒有試過,
[00:06:57.000 --> 00:07:03.000]  夜晚回到家,忘記帶鑰匙了,有沒有試過?
[00:07:03.000 --> 00:07:08.000]  然後怎麼敲門都沒有人開門。
[00:07:08.000 --> 00:07:10.000]  我記得我有一次回北京,
[00:07:10.000 --> 00:07:12.000]  在去我阿姨家裡住,
[00:07:12.000 --> 00:07:15.000]  北京晚上沒有香港那麼明亮,
[00:07:15.000 --> 00:07:17.000]  然後我就好不容易憑記憶,
[00:07:17.000 --> 00:07:20.000]  黑蒙蒙的摸到我阿姨那棟樓,
[00:07:20.000 --> 00:07:21.000]  然後上去了,
[00:07:21.000 --> 00:07:25.000]  然後我就使勁敲門,都沒有人開門。
[00:07:25.000 --> 00:07:27.000]  哇,晚上了,我覺得好不好意思啊,
[00:07:27.000 --> 00:07:30.000]  突然之間對面的門開了,
[00:07:30.000 --> 00:07:33.000]  然後我阿姨出來了,說,
[00:07:33.000 --> 00:07:37.000]  小勇,你怎麼敲別人家的門啊?
[00:07:37.000 --> 00:07:38.000]  多恐怖,
[00:07:38.000 --> 00:07:41.000]  我說幸好別人沒聽見,那樣的。
[00:07:41.000 --> 00:07:44.000]  所以呢,你有沒有試過,
[00:07:44.000 --> 00:07:46.000]  下班回到家裡頭,
[00:07:46.000 --> 00:07:48.000]  費用不知道哪裡去了,
[00:07:48.000 --> 00:07:50.000]  沒有人煮飯,
[00:07:50.000 --> 00:07:53.000]  小朋友也不知道哪裡去了,
[00:07:53.000 --> 00:07:55.000]  然後打費用電話又打不通啊,
[00:07:55.000 --> 00:07:58.000]  有沒有試過這種經驗啊?
[00:07:58.000 --> 00:08:01.000]  如果你有過這樣的經驗,
[00:08:01.000 --> 00:08:07.000]  你就會非常理解主人的心情了。
[00:08:07.000 --> 00:08:09.000]  再打一個比方啊,
[00:08:09.000 --> 00:08:11.000]  有一天你很晚回家,
[00:08:11.000 --> 00:08:13.000]  又忘記帶鑰匙了,
[00:08:13.000 --> 00:08:14.000]  你再想,
[00:08:14.000 --> 00:08:18.000]  哎呀,回家敲門會不會吵醒家人呢?
[00:08:18.000 --> 00:08:19.000]  可是一回到家,
[00:08:19.000 --> 00:08:22.000]  你發現家裡的燈還亮著,
[00:08:22.000 --> 00:08:24.000]  家裡的人沒睡,
[00:08:24.000 --> 00:08:26.000]  還在等你呢,
[00:08:26.000 --> 00:08:30.000]  你會有什麼感受?
[00:08:30.000 --> 00:08:32.000]  阿姨推開門之後,
[00:08:32.000 --> 00:08:36.000]  然後還有一碗熱騰騰的宵夜等著你,
[00:08:36.000 --> 00:08:40.000]  你會有什麼感受?
[00:08:40.000 --> 00:08:41.000]  很棒啊,
[00:08:41.000 --> 00:08:43.000]  這個家很棒,
[00:08:43.000 --> 00:08:44.000]  然後呢,
[00:08:44.000 --> 00:08:46.000]  你辛苦工作了回到家一天,
[00:08:46.000 --> 00:08:47.000]  回到家一敲門,
[00:08:47.000 --> 00:08:49.000]  然後你的傭人開門了,
[00:08:49.000 --> 00:08:51.000]  孩子撲過來抱住你,
[00:08:51.000 --> 00:08:53.000]  然後飯菜都已經準備好了,
[00:08:53.000 --> 00:08:54.000]  香噴噴的,
[00:08:54.000 --> 00:08:57.000]  你會有什麼感受?
[00:08:57.000 --> 00:08:59.000]  這個家很好。
[00:08:59.000 --> 00:09:01.000]  當然我知道現在小孩子不會抱住你,
[00:09:01.000 --> 00:09:04.000]  因為小孩子都在裡面打遊戲那樣的,
[00:09:04.000 --> 00:09:06.000]  但是你還是很希望回到家,
[00:09:06.000 --> 00:09:08.000]  小孩子會過來,
[00:09:08.000 --> 00:09:10.000]  所以呢,
[00:09:10.000 --> 00:09:13.000]  你會覺得你的辛苦是值得的,
[00:09:13.000 --> 00:09:16.000]  回家真好。
[00:09:16.000 --> 00:09:18.000]  以前我看過一套電影,
[00:09:18.000 --> 00:09:20.000]  香港電影叫《陶姐》,
[00:09:20.000 --> 00:09:22.000]  大家有沒有看過?
[00:09:22.000 --> 00:09:26.000]  陶姐在那個家裡面幾十年盡心盡力了,
[00:09:26.000 --> 00:09:30.000]  劉德華他們主演的,
[00:09:30.000 --> 00:09:32.000]  對於那個家庭來講,
[00:09:32.000 --> 00:09:34.000]  陶姐不只是一個老傭人,
[00:09:34.000 --> 00:09:39.000]  她已經成了這個家庭不可缺少的一部分,
[00:09:39.000 --> 00:09:41.000]  家有一老,
[00:09:41.000 --> 00:09:44.000]  爐有一煲。
[00:09:44.000 --> 00:09:49.000]  這樣的家庭是不是更值得讓人去過的呢?
[00:09:49.000 --> 00:09:52.000]  所以一間教會也是這樣,
[00:09:52.000 --> 00:09:54.000]  如果你回到教會,
[00:09:54.000 --> 00:09:58.000]  你發現師事人員一點都不盡心,
[00:09:58.000 --> 00:10:03.000]  師班唱歌也不排練,
[00:10:03.000 --> 00:10:07.000]  然後牧者也沒有好好預備講道,
[00:10:07.000 --> 00:10:14.000]  然後會眾唱詩歌都唱得有氣無力,
[00:10:14.000 --> 00:10:20.000]  那你會感覺這間教會是自己屬靈的家嗎?
[00:10:20.000 --> 00:10:24.000]  神會約納這樣的敬拜嗎?
[00:10:24.000 --> 00:10:29.000]  所以一間教會有預備好的會眾,
[00:10:29.000 --> 00:10:33.000]  有預備好的牧者,
[00:10:33.000 --> 00:10:35.000]  有預備好的心,
[00:10:35.000 --> 00:10:40.000]  是不是上好的福分呢?
[00:10:40.000 --> 00:10:41.000]  弟兄姊妹,
[00:10:41.000 --> 00:10:45.000]  這段經文之所以要我們警醒預備,
[00:10:45.000 --> 00:10:48.000]  不僅僅是為了主人,
[00:10:48.000 --> 00:10:50.000]  也是為了我們自己,
[00:10:50.000 --> 00:10:57.000]  因為主人和僕人構成了一個家的關係。
[00:10:57.000 --> 00:10:59.000]  張愛玲講,
[00:10:59.000 --> 00:11:02.000]  她說愛是需要經營的,
[00:11:02.000 --> 00:11:05.000]  經營就是打理生意的意思,
[00:11:05.000 --> 00:11:07.000]  也就是說兩個人相愛,
[00:11:07.000 --> 00:11:09.000]  就像打理生意一樣,
[00:11:09.000 --> 00:11:12.000]  要小心謹慎的,
[00:11:12.000 --> 00:11:14.000]  要有精明預備,
[00:11:14.000 --> 00:11:16.000]  要有長遠打算的,
[00:11:16.000 --> 00:11:17.000]  其實呢,
[00:11:17.000 --> 00:11:22.000]  一個家不也是這樣的嗎?
[00:11:22.000 --> 00:11:23.000]  所以,
[00:11:23.000 --> 00:11:27.000]  家是幫我們擋風遮雨的地方,
[00:11:27.000 --> 00:11:28.000]  是我們在累了,
[00:11:28.000 --> 00:11:29.000]  疲乏了,
[00:11:29.000 --> 00:11:31.000]  可以去休息的地方,
[00:11:31.000 --> 00:11:33.000]  時刻預備,
[00:11:33.000 --> 00:11:35.000]  這個家才有統一的目標,
[00:11:35.000 --> 00:11:37.000]  才會彼此相愛,
[00:11:37.000 --> 00:11:39.000]  互相支持,
[00:11:39.000 --> 00:11:42.000]  才有平安喜樂。
[00:11:42.000 --> 00:11:44.000]  所以我記得我以前,
[00:11:44.000 --> 00:11:45.000]  我去北京讀書的時候,
[00:11:45.000 --> 00:11:49.000]  每年最開心就是放假回家,
[00:11:49.000 --> 00:11:51.000]  因為每到回到家裡的時候,
[00:11:51.000 --> 00:11:52.000]  媽媽都會煮好吃的給我,
[00:11:52.000 --> 00:11:54.000]  然後跟她說,
[00:11:54.000 --> 00:11:56.000]  家就是你的加油站,
[00:11:56.000 --> 00:11:58.000]  你在外面累了,
[00:11:58.000 --> 00:11:59.000]  疲乏了,
[00:11:59.000 --> 00:12:01.000]  回來給你加油。
[00:12:01.000 --> 00:12:03.000]  所以呢,
[00:12:03.000 --> 00:12:06.000]  一間教會也如此,
[00:12:06.000 --> 00:12:08.000]  我們聚在一起,
[00:12:08.000 --> 00:12:09.000]  就是教會,
[00:12:09.000 --> 00:12:11.000]  就是神的殿。
[00:12:11.000 --> 00:12:13.000]  所以當我們都有警醒,
[00:12:13.000 --> 00:12:15.000]  都有預備的時候,
[00:12:15.000 --> 00:12:21.000]  都同心合意的等候主再來的時候,
[00:12:21.000 --> 00:12:24.000]  我們這個家就幸福了,
[00:12:24.000 --> 00:12:26.000]  就美滿了。
[00:12:26.000 --> 00:12:28.000]  等主耶穌再來的時候,
[00:12:28.000 --> 00:12:30.000]  就會好好地伺候我們了,
[00:12:30.000 --> 00:12:38.000]  就像故事裡面家主伺候僕人一樣。
[00:12:38.000 --> 00:12:41.000]  39到40節,
[00:12:41.000 --> 00:12:44.000]  主耶穌就講了另外一個比喻,
[00:12:44.000 --> 00:12:48.000]  這個比喻說主耶穌會像什麼一樣到來呀?
[00:12:48.000 --> 00:12:50.000]  像賊一樣到來。
[00:12:50.000 --> 00:12:52.000]  我們中國人會覺得有點奇怪,
[00:12:52.000 --> 00:12:55.000]  或者我們這個華語文化會覺得有點奇怪,
[00:12:55.000 --> 00:12:57.000]  為什麼你比喻什麼不好呢?
[00:12:57.000 --> 00:13:00.000]  要比喻成賊是吧?
[00:13:00.000 --> 00:13:04.000]  那個巴勒斯坦的賊這麼厲害嗎?
[00:13:04.000 --> 00:13:05.000]  偷東西,
[00:13:05.000 --> 00:13:07.000]  把人家的房子都挖穿了。
[00:13:07.000 --> 00:13:10.000]  你可以想象香港的賊有這麼厲害嗎?
[00:13:10.000 --> 00:13:12.000]  你們家把房子都挖穿了。
[00:13:12.000 --> 00:13:15.000]  所以話說回來,
[00:13:15.000 --> 00:13:19.000]  巴勒斯坦的房子確實沒有香港這麼結實。
[00:13:19.000 --> 00:13:22.000]  大家記不記得路加第五章提到,
[00:13:22.000 --> 00:13:24.000]  有人拆房頂,
[00:13:24.000 --> 00:13:27.000]  把那個毯子放下來,
[00:13:27.000 --> 00:13:30.000]  請耶穌醫治。
[00:13:30.000 --> 00:13:31.000]  雖然你這樣講,
[00:13:31.000 --> 00:13:35.000]  你還是會覺得把主耶穌比喻成賊,
[00:13:35.000 --> 00:13:38.000]  好像有點不太尊敬的感覺。
[00:13:38.000 --> 00:13:43.000]  但這又是主耶穌自己講的。
[00:13:43.000 --> 00:13:44.000]  實際上,
[00:13:44.000 --> 00:13:49.000]  這個比喻也是指向出埃及的傳統。
[00:13:49.000 --> 00:13:53.000]  路加十一章二十二節裡面講到,
[00:13:53.000 --> 00:13:56.000]  講到主來的時候像什麼?
[00:13:56.000 --> 00:14:00.000]  就像打劫的壯士一樣,
[00:14:00.000 --> 00:14:02.000]  把家裡搶了分贓。
[00:14:02.000 --> 00:14:05.000]  你覺得這個比喻是不是也有點奇怪呢?
[00:14:05.000 --> 00:14:07.000]  其實這個比喻不奇怪,
[00:14:07.000 --> 00:14:10.000]  都指向的是出埃及記的傳統。
[00:14:10.000 --> 00:14:14.000]  在出埃及記三章二十二二十三節,
[00:14:14.000 --> 00:14:19.000]  上帝吩咐以色列人要搶走埃及人的財物,
[00:14:19.000 --> 00:14:23.000]  因為埃及人長期欺負以色列。
[00:14:23.000 --> 00:14:26.000]  所以出埃及記的時候,
[00:14:26.000 --> 00:14:29.000]  上帝的審判就臨到了埃及人,
[00:14:29.000 --> 00:14:33.000]  就要搶走他們的財物了。
[00:14:33.000 --> 00:14:36.000]  所以路加講這個兩個比喻,
[00:14:36.000 --> 00:14:38.000]  一個是搶走財物,
[00:14:38.000 --> 00:14:40.000]  一個是偷走財產,
[00:14:40.000 --> 00:14:43.000]  都是指向什麼?
[00:14:43.000 --> 00:14:48.000]  都是指向上帝將來的審判。
[00:14:48.000 --> 00:14:51.000]  所以路加的意思就是講,
[00:14:51.000 --> 00:15:01.000]  上帝的審判是在你意想不到的時候就來到了。
[00:15:01.000 --> 00:15:05.000]  英國很著名的歷史學家湯英彼,
[00:15:05.000 --> 00:15:07.000]  他有一句話,
[00:15:07.000 --> 00:15:11.000]  他說每個人都有一個錯覺,
[00:15:11.000 --> 00:15:16.000]  就是覺得自己總會有明天的。
[00:15:16.000 --> 00:15:18.000]  但現實是,
[00:15:18.000 --> 00:15:24.000]  每個人都有一天會沒有明天的。
[00:15:24.000 --> 00:15:29.000]  我們沒有一個人知道那一天是哪一天。
[00:15:29.000 --> 00:15:35.000]  我們就會懂得為那一天預備。
[00:15:35.000 --> 00:15:38.000]  有一天你就會沒有明天,
[00:15:38.000 --> 00:15:41.000]  但我們需要有預備。
[00:15:41.000 --> 00:15:44.000]  我很小就怕死,
[00:15:44.000 --> 00:15:47.000]  只要下雨天又黑的時候,
[00:15:47.000 --> 00:15:48.000]  我就會很害怕,
[00:15:48.000 --> 00:15:52.000]  心裡想會不會有鬼來啊。
[00:15:52.000 --> 00:15:54.000]  因為我們小時候家裡那邊,
[00:15:54.000 --> 00:15:58.000]  就是那種烏啊神的那種文化很多的,
[00:15:58.000 --> 00:16:01.000]  所以就很怕。
[00:16:01.000 --> 00:16:05.000]  基督徒不需要畏懼死亡,
[00:16:05.000 --> 00:16:09.000]  但我們基督徒也需要有敬畏。
[00:16:09.000 --> 00:16:11.000]  所以,神學家講,
[00:16:11.000 --> 00:16:15.000]  基督徒可以學習一種態度,
[00:16:15.000 --> 00:16:22.000]  那就是把每一天活得就像最後一天一樣。
[00:16:22.000 --> 00:16:23.000]  如果我們把每一天,
[00:16:23.000 --> 00:16:28.000]  我們覺得這是我們的最後一天了,
[00:16:28.000 --> 00:16:30.000]  我們會不會花那麼多時間,
[00:16:30.000 --> 00:16:35.000]  去看那些跟歷史完全沒有關係的戲說乾隆啊,
[00:16:35.000 --> 00:16:37.000]  或者什麼宮心記啊,
[00:16:37.000 --> 00:16:39.000]  金枝玉鎳啊,
[00:16:39.000 --> 00:16:41.000]  會不會花那麼多時間去看呢?
[00:16:41.000 --> 00:16:43.000]  會不會花那麼多時間去打牌,
[00:16:43.000 --> 00:16:46.000]  打麻將呢?
[00:16:46.000 --> 00:16:47.000]  我想不會嘛,
[00:16:47.000 --> 00:16:49.000]  因為這是最後一天了嘛,
[00:16:49.000 --> 00:16:52.000]  我們還有很多事要做的嘛,
[00:16:52.000 --> 00:16:55.000]  比方說,如果我得罪了太太,
[00:16:55.000 --> 00:16:56.000]  這是我最後一天了,
[00:16:56.000 --> 00:16:59.000]  是不是趕緊去和好啊?
[00:16:59.000 --> 00:17:00.000]  如果我欠了父母的,
[00:17:00.000 --> 00:17:03.000]  我是不是趕緊去報恩啊?
[00:17:03.000 --> 00:17:04.000]  如果我想旅行呢,
[00:17:04.000 --> 00:17:08.000]  是不是趕緊去訂票啊?
[00:17:08.000 --> 00:17:10.000]  人生很多無聊的應酬,
[00:17:10.000 --> 00:17:11.000]  虛偽的面具,
[00:17:11.000 --> 00:17:12.000]  通通丟掉,
[00:17:12.000 --> 00:17:13.000]  為什麼?
[00:17:13.000 --> 00:17:14.000]  沒有必要啦,
[00:17:14.000 --> 00:17:16.000]  最後一天啦,
[00:17:16.000 --> 00:17:17.000]  該怎麼好好過,
[00:17:17.000 --> 00:17:19.000]  就怎麼好好過,
[00:17:19.000 --> 00:17:22.000]  考試不要,
[00:17:22.000 --> 00:17:23.000]  乾嘛呢?
[00:17:23.000 --> 00:17:24.000]  有考試的時間,
[00:17:24.000 --> 00:17:26.000]  還不如好好跟爸爸媽媽,
[00:17:26.000 --> 00:17:28.000]  親戚朋友在一起呢,
[00:17:28.000 --> 00:17:29.000]  所以呢,
[00:17:29.000 --> 00:17:30.000]  如果我們這種
[00:17:30.000 --> 00:17:32.000]  只剩最後一天的心態
[00:17:32.000 --> 00:17:34.000]  這樣過著的話呢,
[00:17:34.000 --> 00:17:36.000]  我們就明白呢,
[00:17:36.000 --> 00:17:39.000]  第二個比喻的意思了,
[00:17:39.000 --> 00:17:42.000]  因為我們不知道上帝的審判,
[00:17:42.000 --> 00:17:44.000]  究竟哪一天會來到,
[00:17:44.000 --> 00:17:45.000]  所以呢,
[00:17:45.000 --> 00:17:46.000]  我們不知道哪天
[00:17:46.000 --> 00:17:48.000]  是我們的最後一天,
[00:17:48.000 --> 00:17:50.000]  那我們每天都可以
[00:17:50.000 --> 00:17:52.000]  過得很有意義,
[00:17:52.000 --> 00:17:58.000]  很有預備。
[00:17:58.000 --> 00:18:00.000]  所以有個朋友跟我講,
[00:18:00.000 --> 00:18:01.000]  哎呀,
[00:18:01.000 --> 00:18:03.000]  你們基督教很輕鬆啦,
[00:18:03.000 --> 00:18:06.000]  只要悔改就可以得救啊,
[00:18:06.000 --> 00:18:07.000]  那我不如現在
[00:18:07.000 --> 00:18:08.000]  多做點壞事,
[00:18:08.000 --> 00:18:10.000]  享受多一點,
[00:18:10.000 --> 00:18:12.000]  等到我死前最後一秒,
[00:18:12.000 --> 00:18:14.000]  我說耶穌我悔改啦,
[00:18:14.000 --> 00:18:16.000]  然後我得救啦,
[00:18:16.000 --> 00:18:18.000]  多好啊!
[00:18:18.000 --> 00:18:21.000]  那我笑著對他說,
[00:18:21.000 --> 00:18:23.000]  你能確定
[00:18:23.000 --> 00:18:28.000]  什麼時候是你的最後一秒嗎?
[00:18:28.000 --> 00:18:29.000]  你能確定
[00:18:29.000 --> 00:18:32.000]  那一秒你就能悔改呀,
[00:18:32.000 --> 00:18:34.000]  你就能真心實意悔改,
[00:18:34.000 --> 00:18:35.000]  如果你能夠掌控
[00:18:35.000 --> 00:18:38.000]  你的心思意念時間的話,
[00:18:38.000 --> 00:18:43.000]  那你不就是上帝了?
[00:18:43.000 --> 00:18:46.000]  所以弟兄姊妹,
[00:18:46.000 --> 00:18:49.000]  我們的心態不是等最後一秒,
[00:18:49.000 --> 00:18:51.000]  而是最後一天,
[00:18:51.000 --> 00:18:52.000]  最後一秒之前
[00:18:52.000 --> 00:18:55.000]  我們都有預備警醒,
[00:18:55.000 --> 00:18:58.000]  我們就無懼那個最後一天,
[00:18:58.000 --> 00:19:05.000]  最後一秒。
[00:19:05.000 --> 00:19:07.000]  所以呢,
[00:19:07.000 --> 00:19:13.000]  41到46節繼續,
[00:19:13.000 --> 00:19:16.000]  別人就會問了,
[00:19:16.000 --> 00:19:19.000]  哎呀,警醒等候,警醒等候,
[00:19:19.000 --> 00:19:21.000]  天天在那裡警醒等候,
[00:19:21.000 --> 00:19:26.000]  是不是很累呀?
[00:19:26.000 --> 00:19:30.000]  是不是等在那裡就可以啦?
[00:19:30.000 --> 00:19:31.000]  有的時候好像天天
[00:19:31.000 --> 00:19:32.000]  我們警醒等候,
[00:19:32.000 --> 00:19:33.000]  好像神經繃得很緊,
[00:19:33.000 --> 00:19:36.000]  是不是很累呀?
[00:19:36.000 --> 00:19:38.000]  我經常講,
[00:19:38.000 --> 00:19:40.000]  如果你天天去打球,
[00:19:40.000 --> 00:19:41.000]  打習慣了,
[00:19:41.000 --> 00:19:44.000]  你會覺得打球很累嗎?
[00:19:44.000 --> 00:19:47.000]  你會覺得打球是享受。
[00:19:47.000 --> 00:19:49.000]  所以呢,
[00:19:49.000 --> 00:19:51.000]  我回國內的時候,
[00:19:51.000 --> 00:19:53.000]  經常有人問我,
[00:19:53.000 --> 00:19:55.000]  你信主多少年啦?
[00:19:55.000 --> 00:19:57.000]  好像信主越久,
[00:19:57.000 --> 00:19:59.000]  功力就越高一樣的,
[00:19:59.000 --> 00:20:04.000]  好像信主的內力就越強一樣的,
[00:20:04.000 --> 00:20:06.000]  實際上呢,
[00:20:06.000 --> 00:20:09.000]  信主時間越長,越可怕。
[00:20:09.000 --> 00:20:10.000]  為什麼呢?
[00:20:10.000 --> 00:20:18.000]  容易變成了信仰上的老油條,
[00:20:18.000 --> 00:20:21.000]  很容易變成了來一天教會,
[00:20:21.000 --> 00:20:24.000]  就撞一天鐘。
[00:20:24.000 --> 00:20:26.000]  反正你講什麼我都知道啦,
[00:20:26.000 --> 00:20:28.000]  這些經文我都很熟悉啦,
[00:20:28.000 --> 00:20:30.000]  什麼都講啊,
[00:20:30.000 --> 00:20:34.000]  口水多過茶啊。
