
[00:00:00.000 --> 00:00:05.500]  這一顆是聖經中的十大奧秘
[00:07:08.200 --> 00:07:10.200]  那麼我們今天晚上
[00:07:10.200 --> 00:07:15.200]  要把道成肉身這件奇妙的事
[00:07:15.200 --> 00:07:20.200]  令我們萬分驚奇的事來看一看
[00:07:20.200 --> 00:07:23.200]  來分析一下
[00:07:23.200 --> 00:07:26.200]  來一同領受
[00:07:26.200 --> 00:07:29.200]  我分開幾個要點
[00:07:29.200 --> 00:07:31.200]  第一個要點
[00:07:31.200 --> 00:07:34.200]  我們一共有五方面的要點
[00:07:34.200 --> 00:07:38.200]  現在看第一方面的要點
[00:07:38.200 --> 00:07:43.200]  道就是神
[00:07:43.200 --> 00:07:46.200]  道和神是合一的
[00:07:46.200 --> 00:07:50.200]  道成肉身就是耶穌基督
[00:07:50.200 --> 00:07:54.200]  耶穌基督和神是合一的
[00:07:54.200 --> 00:07:56.200]  耶穌就是神
[00:07:56.200 --> 00:07:59.200]  神就是耶穌
[00:07:59.200 --> 00:08:04.200]  這是一個大的奧秘
[00:08:04.200 --> 00:08:09.200]  提摩太前述三章十六節
[00:08:09.200 --> 00:08:14.200]  乾脆地說神在肉身顯現
[00:08:14.200 --> 00:08:18.200]  這裡不是說道在肉身顯現
[00:08:18.200 --> 00:08:22.200]  那是直接了當乾脆地說
[00:08:22.200 --> 00:08:26.200]  是神在肉身顯現
[00:08:26.200 --> 00:08:28.200]  道在肉身顯現
[00:08:28.200 --> 00:08:30.200]  神在肉身顯現
[00:08:30.200 --> 00:08:31.200]  一樣的意思
[00:08:31.200 --> 00:08:32.200]  由此可見
[00:08:32.200 --> 00:08:34.200]  道就是神
[00:08:34.200 --> 00:08:35.200]  神就是道
[00:08:35.200 --> 00:08:38.200]  是在這裡通用的
[00:08:38.200 --> 00:08:40.200]  可以說道顯現
[00:08:40.200 --> 00:08:42.200]  也可以說神顯現
[00:08:42.200 --> 00:08:45.200]  道就是神
[00:08:45.200 --> 00:08:48.200]  耶穌基督是神
[00:08:48.200 --> 00:08:57.200]  這是聖經很清楚的一個真理
[00:08:57.200 --> 00:09:00.200]  我們常常聽見
[00:09:00.200 --> 00:09:04.200]  耶和華見證人這個名稱
[00:09:04.200 --> 00:09:07.200]  Jehovah's Witnesses
[00:09:07.200 --> 00:09:13.200]  他們還有一個名字叫守望臺
[00:09:13.200 --> 00:09:16.200]  他們的宗旨是什麼
[00:09:16.200 --> 00:09:18.200]  耶和華見證人
[00:09:18.200 --> 00:09:22.200]  就是為耶和華神做見證的人
[00:09:22.200 --> 00:09:24.200]  他們做什麼見證呢
[00:09:24.200 --> 00:09:28.200]  他們見證的重點就是神只有一位
[00:09:28.200 --> 00:09:31.200]  不是三位一體的
[00:09:31.200 --> 00:09:35.200]  耶穌和神不一樣的
[00:09:35.200 --> 00:09:40.200]  他們說其他的基督徒弄錯了
[00:09:40.200 --> 00:09:43.200]  基督教的教會
[00:09:43.200 --> 00:09:47.200]  把這個道理弄錯了
[00:09:47.200 --> 00:09:51.200]  神是神只有一位
[00:09:51.200 --> 00:09:53.200]  耶穌是人
[00:09:53.200 --> 00:09:57.200]  祂和神有特別的關係不錯
[00:09:57.200 --> 00:10:01.200]  但是耶穌和神是有分別的
[00:10:01.200 --> 00:10:04.200]  我們不可以分為一臺
[00:10:04.200 --> 00:10:07.200]  我們不可以說三位一體
[00:10:07.200 --> 00:10:10.200]  而且他們向基督徒發出挑戰
[00:10:10.200 --> 00:10:14.200]  他們說你們在聖經什麼地方
[00:10:14.200 --> 00:10:18.200]  能夠找到三位一體這個名稱呢
[00:10:18.200 --> 00:10:21.200]  如果你能找到出來給我看看
[00:10:21.200 --> 00:10:24.200]  我就不批評你了
[00:10:24.200 --> 00:10:27.200]  他們說的對
[00:10:27.200 --> 00:10:31.200]  因為聖經裡面沒有用三位一體這個名稱
[00:10:31.200 --> 00:10:38.200]  但是聖經的教訓卻是三位一體
[00:10:38.200 --> 00:10:40.200]  沒有這個名稱
[00:10:40.200 --> 00:10:43.200]  但內容卻是如此
[00:10:43.200 --> 00:10:46.200]  那麼我們怎麼樣能夠證明
[00:10:46.200 --> 00:10:50.200]  三位一體真是聖經的真理呢
[00:10:50.200 --> 00:10:54.200]  為什麼我們相信三位一體是正確的呢
[00:10:54.200 --> 00:10:58.200]  當耶和華的見證人向我們挑戰
[00:10:58.200 --> 00:11:01.200]  或者跟我們辯論的時候
[00:11:01.200 --> 00:11:05.200]  我們怎麼樣來傳達我們的信仰呢
[00:11:05.200 --> 00:11:09.200]  我們指出來什麼聖經裡的根據呢
[00:11:09.200 --> 00:11:11.200]  這個很重要
[00:11:11.200 --> 00:11:17.200]  現在我們要看聖經如何的清楚地說
[00:11:17.200 --> 00:11:20.200]  耶穌基督和神是合而為一
[00:11:20.200 --> 00:11:26.200]  是同等的 同權的 同容的
[00:11:26.200 --> 00:11:29.200]  我們看第一處的經文
[00:11:29.200 --> 00:11:33.200]  《約翰福音》一章一節
[00:11:33.200 --> 00:11:40.200]  太初有道 道與神同在 道就是神
[00:11:40.200 --> 00:11:43.200]  你看這裡說得多麼清楚
[00:11:43.200 --> 00:11:45.200]  道就是神
[00:11:45.200 --> 00:11:51.200]  道不但與神同在 而且道就是神
[00:11:51.200 --> 00:11:54.200]  道與神同在表示
[00:11:54.200 --> 00:11:58.200]  道和神之間有分別
[00:11:58.200 --> 00:12:01.200]  但是都是一位神
[00:12:01.200 --> 00:12:05.200]  所以這就表示三位一體
[00:12:05.200 --> 00:12:10.200]  是一體 但是位卻有分別
[00:12:10.200 --> 00:12:15.200]  所以說同在 同在兩個字就表示有所分別
[00:12:15.200 --> 00:12:18.200]  但是道就是神說明
[00:12:18.200 --> 00:12:22.200]  雖然有所分別 卻完全是合一的
[00:12:22.200 --> 00:12:27.200]  是同體的 同位的
[00:12:27.200 --> 00:12:29.200]  第二處的經文
[00:12:29.200 --> 00:12:33.200]  《約翰福音》十七章第五節
[00:12:33.200 --> 00:12:39.200]  「不啊!現在求祢使我同祢享榮耀
[00:12:39.200 --> 00:12:45.200]  就是為有世界一先我同祢所有的榮耀」
[00:12:45.200 --> 00:12:50.200]  你看主耶穌在他快要離開世界的時候
[00:12:50.200 --> 00:12:55.200]  像門徒在一起把他的心事講出來
[00:12:55.200 --> 00:13:00.200]  就是《約翰福音》十四、十五、十六三章
[00:13:00.200 --> 00:13:04.200]  講完了就為門徒禱告
[00:13:04.200 --> 00:13:08.200]  十七章就是主耶穌為門徒的禱告
[00:13:08.200 --> 00:13:12.200]  在這個禱告裡面主耶穌清楚地說
[00:13:12.200 --> 00:13:16.200]  「不啊!我在創立世界以前
[00:13:16.200 --> 00:13:21.200]  已經和你同享榮耀」
[00:13:21.200 --> 00:13:23.200]  就是同榮
[00:13:23.200 --> 00:13:28.200]  耶穌基督的榮耀和神的榮耀是一樣的
[00:13:28.200 --> 00:13:30.200]  沒有分別的
[00:13:30.200 --> 00:13:32.200]  如果祂不是神
[00:13:32.200 --> 00:13:40.200]  怎麼能夠和神有一樣的榮耀呢?
[00:13:40.200 --> 00:13:43.200]  第三節的經文
[00:13:43.200 --> 00:13:52.200]  《師徒行傳》二十章二十八節
[00:13:52.200 --> 00:13:56.200]  在這裡師徒保羅這樣說
[00:13:56.200 --> 00:14:04.200]  牧羊神的教會就是他用自己的血所埋來的
[00:14:04.200 --> 00:14:08.200]  這裡說自己是指著神說的
[00:14:08.200 --> 00:14:12.200]  上文說神的教會
[00:14:12.200 --> 00:14:15.200]  這個教會是怎麼樣的教會呢?
[00:14:15.200 --> 00:14:20.200]  就是神用自己的血所埋屬的
[00:14:20.200 --> 00:14:26.200]  這裡不是說耶穌的血所埋屬的教會
[00:14:26.200 --> 00:14:31.200]  而是說神自己的血所埋屬的教會
[00:14:31.200 --> 00:14:34.200]  很清楚地表示一個意思就是說
[00:14:34.200 --> 00:14:36.200]  耶穌就是神
[00:14:36.200 --> 00:14:38.200]  神就是耶穌
[00:14:38.200 --> 00:14:41.200]  耶穌的血就是神的血
[00:14:41.200 --> 00:14:44.200]  神的血就是耶穌的血
[00:14:44.200 --> 00:14:47.200]  這個意思很清楚
[00:14:47.200 --> 00:14:53.200]  當時師徒保羅向一夫所教會的長老
[00:14:53.200 --> 00:14:56.200]  講出了臨別的話
[00:14:56.200 --> 00:15:01.200]  在分別的時候把他心裡的負擔
[00:15:01.200 --> 00:15:03.200]  講出來給他們聽
[00:15:03.200 --> 00:15:10.200]  保羅說:聖靈赦禮你們做教會的監督
[00:15:10.200 --> 00:15:13.200]  來牧羊神的教會
[00:15:13.200 --> 00:15:19.200]  就是神用祂自己的血所埋來的教會
[00:15:19.200 --> 00:15:22.200]  這個教會多麼寶貴
[00:15:22.200 --> 00:15:24.200]  神愛教會
[00:15:24.200 --> 00:15:26.200]  愛到一個地步
[00:15:26.200 --> 00:15:31.200]  肯用祂的生命的血來埋屬教會
[00:15:31.200 --> 00:15:33.200]  得到教會
[00:15:33.200 --> 00:15:37.200]  既然神這樣的以教會為寶貴
[00:15:37.200 --> 00:15:39.200]  那麼教會裡面的同工
[00:15:39.200 --> 00:15:41.200]  就是那些長老們
[00:15:41.200 --> 00:15:44.200]  就是那些族的僕人使女們
[00:15:44.200 --> 00:15:47.200]  就是所有的弟兄子們
[00:15:47.200 --> 00:15:52.200]  也應該照樣的以教會為寶貴
[00:15:52.200 --> 00:15:55.200]  如果神重視教會
[00:15:55.200 --> 00:15:57.200]  愛教會
[00:15:57.200 --> 00:16:00.200]  那麼我們都要重視教會
[00:16:00.200 --> 00:16:02.200]  愛教會
[00:16:02.200 --> 00:16:04.200]  感謝天父
[00:16:04.200 --> 00:16:06.200]  教會是神所愛的
[00:16:06.200 --> 00:16:09.200]  教會是耶穌所愛的
[00:16:09.200 --> 00:16:12.200]  教會是聖靈所愛的
[00:16:12.200 --> 00:16:16.200]  祂用說不出來的嘆息為我們禱告
[00:16:16.200 --> 00:16:18.200]  這是祂的愛的表現
[00:16:18.200 --> 00:16:20.200]  既然如此
[00:16:20.200 --> 00:16:22.200]  我們在教會裡的每一個人
[00:16:22.200 --> 00:16:24.200]  應該體會神的心
[00:16:24.200 --> 00:16:26.200]  主耶穌的心
[00:16:26.200 --> 00:16:27.200]  聖靈的心
[00:16:27.200 --> 00:16:30.200]  我們都要愛教會
[00:16:30.200 --> 00:16:34.200]  這是一個非常寶貴的真理
[00:16:34.200 --> 00:16:38.200]  我們從這裡看得很清楚的
[00:16:38.200 --> 00:16:41.200]  第四處的經文
[00:16:41.200 --> 00:16:48.200]  羅馬書第九章第五節
[00:16:48.200 --> 00:16:50.200]  安若提說
[00:16:50.200 --> 00:16:52.200]  基督也是從他們
[00:16:52.200 --> 00:16:55.200]  就是以色列人出來的
[00:16:55.200 --> 00:16:57.200]  祂是在萬有之上
[00:16:57.200 --> 00:17:01.200]  永遠可稱頌的神
[00:17:01.200 --> 00:17:02.200]  你看
[00:17:02.200 --> 00:17:05.200]  在第二句說是基督
[00:17:05.200 --> 00:17:08.200]  第三句說祂
[00:17:08.200 --> 00:17:10.200]  就指著基督說的
[00:17:10.200 --> 00:17:12.200]  是誰呢
[00:17:12.200 --> 00:17:14.200]  是在萬有之上
[00:17:14.200 --> 00:17:17.200]  永遠可稱頌的神
[00:17:17.200 --> 00:17:20.200]  這裡把基督和神
[00:17:20.200 --> 00:17:24.200]  完全合而為一了
[00:17:24.200 --> 00:17:27.200]  這裡是直接地告訴我們
[00:17:27.200 --> 00:17:32.200]  基督就是永遠可稱頌的神
[00:17:32.200 --> 00:17:34.200]  三不一體的道理在這裡
[00:17:34.200 --> 00:17:36.200]  多麼清楚
[00:17:36.200 --> 00:17:40.200]  不是我們杜撰出來的
[00:17:40.200 --> 00:17:44.200]  那是聖經本身這麼清楚
[00:17:44.200 --> 00:17:49.200]  這麼確實地告訴我們的真理
[00:17:49.200 --> 00:17:52.200]  第五處的經文
[00:17:52.200 --> 00:17:56.200]  並且等候至大的神
[00:17:56.200 --> 00:17:59.200]  至大的神是誰呢
[00:17:59.200 --> 00:18:01.200]  下面解釋了
[00:18:01.200 --> 00:18:05.200]  就是我們救主耶穌基督
[00:18:05.200 --> 00:18:09.200]  祂有榮耀的顯現
[00:18:09.200 --> 00:18:12.200]  就是祂要再來
[00:18:12.200 --> 00:18:18.200]  至大的神就是我們的救主耶穌基督
[00:18:18.200 --> 00:18:21.200]  神和基督又是同等的
[00:18:21.200 --> 00:18:22.200]  合而為一的
[00:18:22.200 --> 00:18:27.200]  這是批多蘇二章十三節的話
[00:18:27.200 --> 00:18:31.200]  在《詩圖行傳》十六章第七節提到
[00:18:31.200 --> 00:18:35.200]  神的靈也稱為耶穌的靈
[00:18:35.200 --> 00:18:39.200]  這裡把三位一體的三位都帶出來了
[00:18:39.200 --> 00:18:43.200]  聖父、聖子、聖靈
[00:18:43.200 --> 00:18:45.200]  聖靈是神的靈
[00:18:45.200 --> 00:18:49.200]  在這裡也稱為耶穌的靈
[00:18:49.200 --> 00:18:52.200]  聖靈是神的靈我們都知道
[00:18:52.200 --> 00:18:55.200]  但是聖靈是耶穌的靈
[00:18:55.200 --> 00:18:57.200]  很多基督徒不知道
[00:18:57.200 --> 00:19:00.200]  但是在這裡清楚告訴我們
[00:19:00.200 --> 00:19:04.200]  聖靈是神的靈也是耶穌的靈
[00:19:04.200 --> 00:19:08.200]  可見神和耶穌是合而為一的
[00:19:08.200 --> 00:19:15.200]  第七處的經文舊約
[00:19:15.200 --> 00:19:19.200]  第八處的經文也是舊約
[00:19:19.200 --> 00:19:24.200]  頭六處的經文都是從新約裡拿出來的
[00:19:24.200 --> 00:19:26.200]  最後兩處
[00:19:26.200 --> 00:19:28.200]  第七處、第八處的經文
[00:19:28.200 --> 00:19:32.200]  是從舊約裡面引用出來的
[00:19:32.200 --> 00:19:37.200]  第七處的經文是《以賽亞書》九章第六節
[00:19:37.200 --> 00:19:40.200]  《以賽亞書》九章第六節
[00:19:40.200 --> 00:19:43.200]  我們很熟悉的一節《聖經》
[00:19:43.200 --> 00:19:48.200]  在聖誕節的時候我們常常地用這一節《聖經》
[00:19:48.200 --> 00:19:52.200]  它名就是耶穌基督
[00:19:52.200 --> 00:19:56.200]  就是先知所預言的彌賽亞
[00:19:56.200 --> 00:20:00.200]  這個先知就是先知以賽亞
[00:20:00.200 --> 00:20:04.200]  先知以賽亞預言彌賽亞
[00:20:04.200 --> 00:20:06.200]  The Messiah
[00:20:06.200 --> 00:20:07.200]  也就是基督
[00:20:07.200 --> 00:20:10.200]  彌賽亞是希伯來話
[00:20:10.200 --> 00:20:13.200]  基督是希臘話
[00:20:13.200 --> 00:20:17.200]  一樣的意思就是受告者
[00:20:17.200 --> 00:20:20.200]  The Anointed One
[00:20:20.200 --> 00:20:22.200]  受告者
[00:20:22.200 --> 00:20:26.200]  彌賽亞在希伯來話裡面
[00:20:26.200 --> 00:20:29.200]  就是希臘話的基督
[00:20:29.200 --> 00:20:32.200]  中文就是受告者
[00:20:32.200 --> 00:20:38.200]  我們常常把這個名稱的聲音翻過來
[00:20:38.200 --> 00:20:41.200]  彌賽亞是彌賽亞
[00:20:41.200 --> 00:20:46.200]  Christus我們就是基督
[00:20:46.200 --> 00:20:52.200]  這樣的我們就看見清清楚楚的
[00:20:52.200 --> 00:20:54.200]  在舊約時代
[00:20:54.200 --> 00:20:57.200]  彌賽亞先知的時代
[00:20:57.200 --> 00:21:00.200]  就是在主耶穌以前大概八百年的樣子
[00:21:00.200 --> 00:21:02.200]  那個時候
[00:21:02.200 --> 00:21:06.200]  《一經》有了這樣一個清楚的預言說
[00:21:06.200 --> 00:21:10.200]  這位彌賽亞就是基督就是受告者
[00:21:10.200 --> 00:21:12.200]  他的名字是奇妙
[00:21:12.200 --> 00:21:14.200]  他的名字是測試
[00:21:14.200 --> 00:21:16.200]  他的名字是全能的神
[00:21:16.200 --> 00:21:18.200]  他的名字是永在的父
[00:21:18.200 --> 00:21:22.200]  他的名字是和平的君
[00:21:22.200 --> 00:21:26.200]  你看在這五個名稱裡頭
[00:21:26.200 --> 00:21:28.200]  其中有兩個
[00:21:28.200 --> 00:21:30.200]  當中的兩個
[00:21:30.200 --> 00:21:36.200]  直接的告訴我們耶穌基督就是神
[00:21:36.200 --> 00:21:39.200]  這兩個名稱是全能的神
[00:21:39.200 --> 00:21:41.200]  永在的父
[00:21:41.200 --> 00:21:42.200]  非常清楚
[00:21:42.200 --> 00:21:48.200]  這就是我們形容上帝的名稱
[00:21:48.200 --> 00:21:49.200]  有全能的神
[00:21:49.200 --> 00:21:51.200]  我們一聽見這個名字
[00:21:51.200 --> 00:21:53.200]  我們就想到神
[00:21:53.200 --> 00:21:55.200]  永在的父
[00:21:55.200 --> 00:21:57.200]  The Eternal Father
[00:21:57.200 --> 00:21:59.200]  我們聽見這個名稱
[00:21:59.200 --> 00:22:01.200]  我們立刻想到神
[00:22:01.200 --> 00:22:03.200]  但是在這裡
[00:22:03.200 --> 00:22:07.200]  這兩個名稱都是用在耶穌身上
[00:22:07.200 --> 00:22:08.200]  耶穌是誰?
[00:22:08.200 --> 00:22:10.200]  全能的神
[00:22:10.200 --> 00:22:11.200]  耶穌是誰?
[00:22:11.200 --> 00:22:13.200]  永在的父
[00:22:13.200 --> 00:22:15.200]  The Almighty God
[00:22:15.200 --> 00:22:17.200]  And The Eternal Father
[00:22:17.200 --> 00:22:21.200]  都用在耶穌的身上
[00:22:21.200 --> 00:22:23.200]  多麼清楚
[00:22:23.200 --> 00:22:26.200]  所以我們非常確定的
[00:22:26.200 --> 00:22:28.200]  很絕對的
[00:22:28.200 --> 00:22:31.200]  說耶穌基督是神
[00:22:31.200 --> 00:22:33.200]  三位一體的真理
[00:22:33.200 --> 00:22:36.200]  非常非常的清楚
[00:22:36.200 --> 00:22:38.200]  最後一處的經文
[00:22:38.200 --> 00:22:42.200]  就是在舊約撒加利亞書
[00:22:42.200 --> 00:22:44.200]  撒加利亞書
[00:22:44.200 --> 00:22:49.200]  Zechariah 12章第10節
[00:22:49.200 --> 00:22:54.200]  在這裡先知撒加利亞被聖靈感動
[00:22:54.200 --> 00:22:56.200]  說了一句預言
[00:22:56.200 --> 00:22:57.200]  是什麼預言呢?
[00:22:57.200 --> 00:23:00.200]  他們必仰望我
[00:23:00.200 --> 00:23:02.200]  就是他們所宰的
[00:23:02.200 --> 00:23:04.200]  這是神的話
[00:23:04.200 --> 00:23:09.200]  藉著先知撒加利亞的口講出來
[00:23:09.200 --> 00:23:12.200]  神這樣的自我介紹
[00:23:12.200 --> 00:23:15.200]  怎麼樣介紹神自己呢?
[00:23:15.200 --> 00:23:17.200]  他說
[00:23:17.200 --> 00:23:23.200]  我是他們用槍所宰的
[00:23:23.200 --> 00:23:28.200]  這個話當時猶太人一定不了解
[00:23:28.200 --> 00:23:30.200]  他們心裡想
[00:23:30.200 --> 00:23:32.200]  全能的神
[00:23:32.200 --> 00:23:33.200]  永在的父
[00:23:33.200 --> 00:23:35.200]  高高在上
[00:23:35.200 --> 00:23:37.200]  無形無體
[00:23:37.200 --> 00:23:38.200]  大有榮耀
[00:23:38.200 --> 00:23:39.200]  大有能力
[00:23:39.200 --> 00:23:42.200]  怎麼可能被人用槍來砸呢?
[00:23:42.200 --> 00:23:44.200]  來刺呢?
[00:23:44.200 --> 00:23:48.200]  他們絕對無法了解
[00:23:48.200 --> 00:23:52.200]  但是神就是這樣說
[00:23:52.200 --> 00:23:58.200]  他說我就是他們這些敵對神的以色列人
[00:23:58.200 --> 00:24:00.200]  所砸的
[00:24:00.200 --> 00:24:02.200]  所殺害的
[00:24:02.200 --> 00:24:04.200]  所刺傷的
[00:24:04.200 --> 00:24:06.200]  第一句
[00:24:06.200 --> 00:24:08.200]  更奇妙
[00:24:08.200 --> 00:24:11.200]  他們所砸的這位神
[00:24:11.200 --> 00:24:16.200]  最後成了他們所仰望的神
[00:24:16.200 --> 00:24:18.200]  他們原來不認識這位神
[00:24:18.200 --> 00:24:21.200]  他們就殺死他
[00:24:21.200 --> 00:24:23.200]  定他是罪
