
[00:00:00.000 --> 00:00:02.000]  第九個分題
[00:02:45.000 --> 00:02:51.000]  這是加勒太書所告訴我們的
[00:02:51.000 --> 00:02:54.000]  第四高舉獅子架
[00:02:54.000 --> 00:02:56.000]  我們常常唱的一首詩
[00:02:56.000 --> 00:03:00.000]  我要高舉獅子寶架
[00:03:00.000 --> 00:03:04.000]  把獅子架高舉起來
[00:03:04.000 --> 00:03:10.000]  讓許多的人都可以聽到、看到
[00:03:10.000 --> 00:03:13.000]  也能夠和我們一樣地
[00:03:13.000 --> 00:03:16.000]  接受獅子架的恩典
[00:03:16.000 --> 00:03:22.000]  我們以獅子架為榮
[00:03:22.000 --> 00:03:27.000]  我們不是高舉任何人的理論
[00:03:27.000 --> 00:03:31.000]  不是高舉任何人的方法
[00:03:31.000 --> 00:03:34.000]  那是高舉神最高的方法
[00:03:34.000 --> 00:03:38.000]  最大的智慧就是獅子架
[00:03:38.000 --> 00:03:44.000]  神以人看為玉琢的獅子架來拯救人
[00:03:44.000 --> 00:03:48.000]  這就是神的超然的智慧了
[00:03:48.000 --> 00:03:52.000]  在人看為玉琢
[00:03:52.000 --> 00:03:56.000]  但是在每一個瞭解獅子架意義的人
[00:03:56.000 --> 00:03:59.000]  都知道這是神的智慧
[00:03:59.000 --> 00:04:01.000]  我們要將它高舉起來
[00:04:01.000 --> 00:04:06.000]  還有第五我們要傳獅子架
[00:04:06.000 --> 00:04:12.000]  每一個基督徒應該傳揚獅子架的救恩
[00:04:12.000 --> 00:04:16.000]  見證在獅子架上的主
[00:04:16.000 --> 00:04:21.000]  第六背獅子架
[00:04:21.000 --> 00:04:24.000]  我們跟從基督
[00:04:24.000 --> 00:04:27.000]  因為跟從他在路上
[00:04:27.000 --> 00:04:30.000]  所要付的一切的代價
[00:04:30.000 --> 00:04:32.000]  我們願意擔當
[00:04:32.000 --> 00:04:36.000]  那就是背獅子架
[00:04:36.000 --> 00:04:41.000]  最後我們願與基督同釘獅子架
[00:04:41.000 --> 00:04:44.000]  加拿大書二章二十節
[00:04:44.000 --> 00:04:47.000]  我已經與基督同釘獅子架
[00:04:47.000 --> 00:04:50.000]  現在活著的不再是我
[00:04:50.000 --> 00:04:55.000]  乃是基督在我裡面活著
[00:04:55.000 --> 00:05:00.000]  那麼這是保羅的金句
[00:05:00.000 --> 00:05:04.000]  也是很多基督徒的金句
[00:05:04.000 --> 00:05:09.000]  我們與獅子架的關係
[00:05:09.000 --> 00:05:13.000]  不但是主為我釘獅子架
[00:05:13.000 --> 00:05:15.000]  站在我的地位上
[00:05:15.000 --> 00:05:17.000]  與我認同
[00:05:17.000 --> 00:05:19.000]  擔當我的罪
[00:05:19.000 --> 00:05:23.000]  在獅子架上為我死
[00:05:23.000 --> 00:05:26.000]  而且保羅說
[00:05:26.000 --> 00:05:29.000]  我與基督同釘獅子架
[00:05:29.000 --> 00:05:33.000]  不單單是基督為我釘獅子架
[00:05:33.000 --> 00:05:38.000]  還有我們要與基督同釘獅子架
[00:05:38.000 --> 00:05:44.000]  這是獅子架的兩面的基本的真理
[00:05:44.000 --> 00:05:48.000]  基督認同我
[00:05:48.000 --> 00:05:51.000]  站在罪人的地位上
[00:05:51.000 --> 00:05:53.000]  為罪人死
[00:05:53.000 --> 00:05:56.000]  擔當罪人的罪
[00:05:56.000 --> 00:05:58.000]  讓罪人可以得救
[00:05:58.000 --> 00:06:02.000]  所以主與我認同
[00:06:02.000 --> 00:06:04.000]  我就罪得順民
[00:06:04.000 --> 00:06:06.000]  我與主認同
[00:06:06.000 --> 00:06:08.000]  與他同釘獅子架
[00:06:08.000 --> 00:06:12.000]  我就能夠有一個新的人生
[00:06:12.000 --> 00:06:15.000]  現在活著的不再是我
[00:06:15.000 --> 00:06:18.000]  乃是基督在我裡面活著
[00:06:18.000 --> 00:06:23.000]  因為我與基督同釘獅子架
[00:06:23.000 --> 00:06:26.000]  所以主為我釘獅子架
[00:06:26.000 --> 00:06:28.000]  結果是救恩
[00:06:28.000 --> 00:06:30.000]  我與主同釘獅子架
[00:06:30.000 --> 00:06:33.000]  結果是與基督合而為一
[00:06:33.000 --> 00:06:39.000]  讓主的形象在我身上鮮明出來
[00:06:39.000 --> 00:06:41.000]  有很多的基督徒
[00:06:41.000 --> 00:06:46.000]  單單是接受基督為他釘獅子架
[00:06:46.000 --> 00:06:47.000]  贖他的罪
[00:06:47.000 --> 00:06:49.000]  沒有注意到
[00:06:49.000 --> 00:06:55.000]  也沒有進入與基督同釘獅子架的恩典裡面
[00:06:55.000 --> 00:06:57.000]  那個境界裡面
[00:06:57.000 --> 00:07:02.000]  因此就是初步的基督徒
[00:07:02.000 --> 00:07:06.000]  是邊緣上的基督徒
[00:07:06.000 --> 00:07:09.000]  還沒有經歷
[00:07:09.000 --> 00:07:14.000]  活著就是基督
[00:07:14.000 --> 00:07:18.000]  方諾說我已經與基督同釘獅子架
[00:07:18.000 --> 00:07:20.000]  現在活著的不再是我
[00:07:20.000 --> 00:07:24.000]  乃是基督
[00:07:24.000 --> 00:07:28.000]  有人說這就是基督教的定義
[00:07:28.000 --> 00:07:31.000]  不再是我乃是基督
[00:07:31.000 --> 00:07:33.000]  包括了救贖在內
[00:07:33.000 --> 00:07:37.000]  也包括了我與基督合而為一在內
[00:07:37.000 --> 00:07:39.000]  這兩個合在一起
[00:07:39.000 --> 00:07:45.000]  就是整全的基督教的信仰
[00:07:45.000 --> 00:07:49.000]  保定自我肯定基督
[00:07:49.000 --> 00:07:53.000]  這是方諾一生走的路
[00:07:53.000 --> 00:07:56.000]  他一生追求的目標
[00:07:56.000 --> 00:07:59.000]  保定自我肯定基督
[00:07:59.000 --> 00:08:01.000]  不再是我乃是基督
[00:08:01.000 --> 00:08:03.000]  那麼我們要問
[00:08:03.000 --> 00:08:06.000]  為什麼一個人肯保定自己呢?
[00:08:06.000 --> 00:08:09.000]  世界上都是要確定自己
[00:08:09.000 --> 00:08:13.000]  世界上追求的就是self expression
[00:08:13.000 --> 00:08:14.000]  表現自己
[00:08:14.000 --> 00:08:16.000]  自我中心
[00:08:16.000 --> 00:08:20.000]  要榮耀自己
[00:08:20.000 --> 00:08:25.000]  那麼為什麼一個人肯保定自我呢?
[00:08:25.000 --> 00:08:27.000]  這有一個原因
[00:08:27.000 --> 00:08:31.000]  就是因為基督徒發現
[00:08:31.000 --> 00:08:32.000]  清楚的知道
[00:08:32.000 --> 00:08:36.000]  基督比我自己好得多
[00:08:36.000 --> 00:08:40.000]  基督中心比自我中心好得多
[00:08:40.000 --> 00:08:45.000]  所以願意保定自我肯定基督
[00:08:45.000 --> 00:08:47.000]  好多年前
[00:08:47.000 --> 00:08:50.000]  香港的香港大學有一個學生
[00:08:50.000 --> 00:08:55.000]  是一個很會寫作的一個學生
[00:08:55.000 --> 00:08:57.000]  有一次他寫了一篇文章
[00:08:57.000 --> 00:08:59.000]  他自己很滿意
[00:08:59.000 --> 00:09:01.000]  也很得意
[00:09:01.000 --> 00:09:05.000]  他就帶著這篇文章去見他的一個教授
[00:09:05.000 --> 00:09:09.000]  請那個教授來改正
[00:09:09.000 --> 00:09:11.000]  他寫了一封信裡面用兩個字
[00:09:11.000 --> 00:09:13.000]  請"扶正"
[00:09:13.000 --> 00:09:15.000]  拿了一把斧頭來改正
[00:09:15.000 --> 00:09:18.000]  中國人的成語
[00:09:18.000 --> 00:09:22.000]  為什麼他自以為滿意的文章
[00:09:22.000 --> 00:09:27.000]  卻去要別人為他修改呢?
[00:09:27.000 --> 00:09:28.000]  平常我們說
[00:09:28.000 --> 00:09:30.000]  如果你想得罪一個人
[00:09:30.000 --> 00:09:33.000]  最好的辦法就是改他的文章
[00:09:33.000 --> 00:09:34.000]  他會恨你一輩子
[00:09:34.000 --> 00:09:35.000]  他會記得你
[00:09:35.000 --> 00:09:39.000]  因為你否定了他
[00:09:39.000 --> 00:09:43.000]  這個大學生去找那個教授來改他的文章
[00:09:43.000 --> 00:09:56.000]  因為他知道教授的眼光和他的作品高過學生自己
[00:09:56.000 --> 00:09:59.000]  他是更高明的作家
[00:09:59.000 --> 00:10:01.000]  他是個出名的作家
[00:10:01.000 --> 00:10:07.000]  所以他願意謙卑地去請教授來修改他的文章
[00:10:07.000 --> 00:10:12.000]  他知道修改以後一定更好
[00:10:12.000 --> 00:10:15.000]  我們願意否定自己
[00:10:15.000 --> 00:10:19.000]  肯定基督也是一樣的原因
[00:10:19.000 --> 00:10:22.000]  如果我自己被否定
[00:10:22.000 --> 00:10:24.000]  基督來取代我的人生
[00:10:24.000 --> 00:10:27.000]  借著我的人生把他彰顯出來
[00:10:27.000 --> 00:10:32.000]  那我的人生是何等的美好
[00:10:32.000 --> 00:10:37.000]  這是第九個分體
[00:10:37.000 --> 00:10:40.000]  第十個分體
[00:10:40.000 --> 00:10:45.000]  要辨別高興和喜樂
[00:10:45.000 --> 00:10:53.000]  聖經說的喜樂不是感情上的高興而已
[00:10:53.000 --> 00:11:00.000]  我們看菲律賓書四章一節和四節
[00:11:00.000 --> 00:11:07.000]  菲律賓書第四章第一節和第四節
[00:11:07.000 --> 00:11:10.000]  我所親愛所想念的弟兄們
[00:11:10.000 --> 00:11:14.000]  你們就是我的喜樂我的觀念
[00:11:14.000 --> 00:11:15.000]  我親愛的弟兄
[00:11:15.000 --> 00:11:19.000]  你們庸當靠主站立的穩
[00:11:19.000 --> 00:11:21.000]  再看第四節
[00:11:21.000 --> 00:11:24.000]  你們要靠主常常喜樂
[00:11:24.000 --> 00:11:28.000]  我再說你們要喜樂
[00:11:28.000 --> 00:11:31.000]  在這裡第四節
[00:11:31.000 --> 00:11:35.000]  師徒保羅說的話是個命令
[00:11:35.000 --> 00:11:40.000]  你們要喜樂
[00:11:40.000 --> 00:11:43.000]  喜樂怎麼可以命令呢
[00:11:43.000 --> 00:11:47.000]  如果我心裡不高興
[00:11:47.000 --> 00:11:51.000]  別人怎麼能命令我喜樂呢
[00:11:51.000 --> 00:11:54.000]  不可能的事
[00:11:54.000 --> 00:11:58.000]  但是主的話就是這樣說
[00:11:58.000 --> 00:12:01.000]  你們要喜樂
[00:12:01.000 --> 00:12:05.000]  所以我們就由此瞭解
[00:12:05.000 --> 00:12:08.000]  保羅說的喜樂不是一種感覺
[00:12:08.000 --> 00:12:11.000]  乃是一種態度
[00:12:11.000 --> 00:12:16.000]  態度可以由我自己定
[00:12:16.000 --> 00:12:21.000]  保羅可以吩咐我要喜樂
[00:12:21.000 --> 00:12:24.000]  我可以靠著主
[00:12:24.000 --> 00:12:26.000]  用被主的信心
[00:12:26.000 --> 00:12:33.000]  來採取一個喜樂的態度
[00:12:33.000 --> 00:12:35.000]  有了這個態度以後
[00:12:35.000 --> 00:12:41.000]  我們就跟著很容易地有喜樂
[00:12:41.000 --> 00:12:44.000]  當我們感覺不高興的時候
[00:12:44.000 --> 00:12:46.000]  我們可以對自己說
[00:12:46.000 --> 00:12:49.000]  我憑著對自己的信心
[00:12:49.000 --> 00:12:51.000]  我把這一切交托給他
[00:12:51.000 --> 00:12:53.000]  我願意在這件事上
[00:12:53.000 --> 00:12:56.000]  當我感覺不能喜樂的時候
[00:12:56.000 --> 00:13:00.000]  我要採取一個喜樂的態度
[00:13:00.000 --> 00:13:03.000]  這是基督徒的喜樂的
[00:13:03.000 --> 00:13:08.000]  一個最高層的表現
[00:13:08.000 --> 00:13:10.000]  這樣我們就能夠在
[00:13:10.000 --> 00:13:14.000]  任何的處境當中喜樂
[00:13:14.000 --> 00:13:17.000]  所以我們要學習
[00:13:17.000 --> 00:13:21.000]  確定這個態度
[00:13:21.000 --> 00:13:23.000]  這是很重要的一個
[00:13:23.000 --> 00:13:28.000]  熟靈的學習
[00:13:28.000 --> 00:13:31.000]  當保羅這樣講的時候
[00:13:31.000 --> 00:13:34.000]  他加上一句
[00:13:34.000 --> 00:13:38.000]  靠主常常喜樂
[00:13:38.000 --> 00:13:40.000]  所以這個喜樂的態度裡面
[00:13:40.000 --> 00:13:42.000]  一個因素就是靠主
[00:13:42.000 --> 00:13:45.000]  是信心的因素
[00:13:45.000 --> 00:13:49.000]  一個信得過主的基督徒
[00:13:49.000 --> 00:13:52.000]  他才能有這個心態
[00:13:52.000 --> 00:13:54.000]  這個態度
[00:13:54.000 --> 00:14:00.000]  他可以靠著主來選擇這個態度
[00:14:00.000 --> 00:14:05.000]  我們想到保羅自己
[00:14:05.000 --> 00:14:07.000]  按平常來看
[00:14:07.000 --> 00:14:12.000]  他應該是一個沒有喜樂的人
[00:14:12.000 --> 00:14:14.000]  他不該喜樂
[00:14:14.000 --> 00:14:17.000]  我們可以提出好多理由來
[00:14:17.000 --> 00:14:20.000]  他不應該喜樂
[00:14:20.000 --> 00:14:21.000]  第一個理由
[00:14:21.000 --> 00:14:23.000]  他沒有結婚
[00:14:23.000 --> 00:14:25.000]  是個孤單的人
[00:14:25.000 --> 00:14:27.000]  第二
[00:14:27.000 --> 00:14:32.000]  他為福音受很多的苦楚
[00:14:32.000 --> 00:14:34.000]  第三
[00:14:34.000 --> 00:14:37.000]  格林多前書第九章
[00:14:37.000 --> 00:14:42.000]  他說他放下了他一切的自由
[00:14:42.000 --> 00:14:47.000]  來侍奉來傳福音
[00:14:47.000 --> 00:14:49.000]  那麼第四
[00:14:49.000 --> 00:14:52.000]  他在傳福音的工作中
[00:14:52.000 --> 00:14:54.000]  要自己養生
[00:14:54.000 --> 00:14:57.000]  供給自己的生活
[00:14:57.000 --> 00:14:59.000]  要親手做工
[00:14:59.000 --> 00:15:03.000]  他放下了接受別人
[00:15:03.000 --> 00:15:07.000]  供給的權利
[00:15:07.000 --> 00:15:09.000]  他親手做工
[00:15:09.000 --> 00:15:13.000]  來供給自己的生活的需要
[00:15:13.000 --> 00:15:16.000]  這樣就加重了他的擔子
[00:15:16.000 --> 00:15:18.000]  雙重的擔子
[00:15:18.000 --> 00:15:19.000]  維持生活
[00:15:19.000 --> 00:15:21.000]  又去傳福音
[00:15:21.000 --> 00:15:25.000]  所以他不應該喜樂
[00:15:25.000 --> 00:15:26.000]  格林多後書十一章
[00:15:26.000 --> 00:15:29.000]  二十三節到二十八節
[00:15:29.000 --> 00:15:33.000]  你看他提出來
[00:15:33.000 --> 00:15:38.000]  他說為福音經受的苦難
[00:15:38.000 --> 00:15:41.000]  格林多後書十一章
[00:15:41.000 --> 00:15:46.000]  二十三節開始
[00:15:46.000 --> 00:15:48.000]  他們是基督的僕人嗎
[00:15:48.000 --> 00:15:50.000]  我說句狂話
[00:15:50.000 --> 00:15:51.000]  我更是
[00:15:51.000 --> 00:15:53.000]  我比他們多受勞苦
[00:15:53.000 --> 00:15:55.000]  多下煎熬
[00:15:55.000 --> 00:15:57.000]  受鞭打是過重的
[00:15:57.000 --> 00:15:59.000]  冒死是屢次有的
[00:15:59.000 --> 00:16:02.000]  被猶太人鞭打五次
[00:16:02.000 --> 00:16:05.000]  每次四十撿去一下
[00:16:05.000 --> 00:16:07.000]  被棍打了三次
[00:16:07.000 --> 00:16:09.000]  被石頭打了一次
[00:16:09.000 --> 00:16:11.000]  遇著船壞三次
[00:16:11.000 --> 00:16:13.000]  一晝一夜在深海裡
[00:16:13.000 --> 00:16:15.000]  有屢次行原路
[00:16:15.000 --> 00:16:17.000]  遭江河的危險
[00:16:17.000 --> 00:16:18.000]  盜賊的危險
[00:16:18.000 --> 00:16:20.000]  同族的危險
[00:16:20.000 --> 00:16:21.000]  外邦人的危險
[00:16:21.000 --> 00:16:22.000]  城裡的危險
[00:16:22.000 --> 00:16:24.000]  曠野的危險
[00:16:24.000 --> 00:16:25.000]  海中的危險
[00:16:25.000 --> 00:16:27.000]  假弟兄的危險
[00:16:27.000 --> 00:16:28.000]  受勞碌
[00:16:28.000 --> 00:16:29.000]  受困苦
[00:16:29.000 --> 00:16:30.000]  多次不得睡
[00:16:30.000 --> 00:16:32.000]  又飢又渴
[00:16:32.000 --> 00:16:33.000]  多次不得食
[00:16:33.000 --> 00:16:34.000]  受寒冷
[00:16:34.000 --> 00:16:36.000]  持身漏體
[00:16:36.000 --> 00:16:38.000]  除了這外面的事
[00:16:38.000 --> 00:16:41.000]  還有為宗教會掛心的事
[00:16:41.000 --> 00:16:43.000]  天天壓在我身上
[00:16:43.000 --> 00:16:46.000]  有誰軟弱我不軟弱呢?
[00:16:46.000 --> 00:16:51.000]  有誰跌倒我不焦急呢?
[00:16:51.000 --> 00:16:54.000]  這是他的經歷
[00:16:54.000 --> 00:16:57.000]  歷盡艱難
[00:16:57.000 --> 00:16:58.000]  但是
[00:16:58.000 --> 00:17:01.000]  在包羅的書信裡頭
[00:17:01.000 --> 00:17:03.000]  他的喜樂
[00:17:03.000 --> 00:17:08.000]  真是洋溢在他的言詞之間
[00:17:08.000 --> 00:17:10.000]  我們感受得很清楚
[00:17:10.000 --> 00:17:14.000]  他是個蠻有喜樂的人
[00:17:14.000 --> 00:17:20.000]  那麼這是超越一般的觀念的喜樂
[00:17:20.000 --> 00:17:22.000]  是因為他信主
[00:17:22.000 --> 00:17:23.000]  愛主
[00:17:23.000 --> 00:17:26.000]  瞭解他非主的世子家
[00:17:26.000 --> 00:17:29.000]  與基督同輩世子家
[00:17:29.000 --> 00:17:31.000]  他這些苦難
[00:17:31.000 --> 00:17:34.000]  會有美好的收成
[00:17:34.000 --> 00:17:37.000]  帶領人信主得救
[00:17:37.000 --> 00:17:39.000]  讓福音廣傳
[00:17:39.000 --> 00:17:42.000]  他甘心樂意付這些代價
[00:17:42.000 --> 00:17:45.000]  經歷這樣的艱苦
[00:17:45.000 --> 00:17:48.000]  所以他的那個喜樂
[00:17:48.000 --> 00:17:52.000]  是他的用信心而選擇的一個態度
[00:17:52.000 --> 00:17:54.000]  要喜樂
[00:17:54.000 --> 00:17:58.000]  他勸勉菲律賓的弟兄姊妹要喜樂
[00:17:58.000 --> 00:17:59.000]  請問
[00:17:59.000 --> 00:18:01.000]  菲律賓書是怎麼樣寫的
[00:18:01.000 --> 00:18:02.000]  在哪裡寫的
[00:18:02.000 --> 00:18:04.000]  我們都知道
[00:18:04.000 --> 00:18:08.000]  菲律賓書是他坐監的時候寫的
[00:18:08.000 --> 00:18:09.000]  坐監的時候
[00:18:09.000 --> 00:18:12.000]  還有什麼喜樂呢
[00:18:12.000 --> 00:18:14.000]  在菲律賓書裡面
[00:18:14.000 --> 00:18:16.000]  十六次
[00:18:16.000 --> 00:18:17.000]  包羅提到喜樂
[00:18:17.000 --> 00:18:18.000]  喜樂
[00:18:18.000 --> 00:18:19.000]  喜樂
[00:18:19.000 --> 00:18:22.000]  喜樂
[00:18:22.000 --> 00:18:26.000]  是一個充滿喜樂的一卷書
[00:18:26.000 --> 00:18:29.000]  而且呢
[00:18:29.000 --> 00:18:31.000]  他在寫菲律賓書的時候
[00:18:31.000 --> 00:18:34.000]  他一經來到
[00:18:34.000 --> 00:18:37.000]  面對宣道的時候
[00:18:37.000 --> 00:18:40.000]  為基督犧牲生命的時候
[00:18:40.000 --> 00:18:44.000]  在菲律賓書第二章
[00:18:44.000 --> 00:18:48.000]  第十七節
[00:18:48.000 --> 00:18:51.000]  我以你們的信心為貢獻的祭物
[00:18:51.000 --> 00:18:54.000]  我若被澆墊在旗上
[00:18:54.000 --> 00:18:55.000]  也是喜樂
[00:18:55.000 --> 00:18:58.000]  並且與你們眾人一同喜樂
[00:18:58.000 --> 00:19:00.000]  你們也要照樣喜樂
[00:19:00.000 --> 00:19:03.000]  並且與我一同喜樂
[00:19:03.000 --> 00:19:05.000]  在這兩節裡面
[00:19:05.000 --> 00:19:08.000]  就一連四次講喜樂
[00:19:08.000 --> 00:19:09.000]  喜樂
[00:19:09.000 --> 00:19:10.000]  喜樂
[00:19:10.000 --> 00:19:11.000]  喜樂
[00:19:11.000 --> 00:19:13.000]  什麼時候他這樣講呢
[00:19:13.000 --> 00:19:14.000]  他說
[00:19:14.000 --> 00:19:20.000]  他若被澆墊在旗上
[00:19:20.000 --> 00:19:21.000]  這個澆墊
[00:19:21.000 --> 00:19:25.000]  就是當日獻祭的過程裡面
[00:19:25.000 --> 00:19:27.000]  最後的一步
[00:19:27.000 --> 00:19:31.000]  將祭物獻上祭毯
[00:19:31.000 --> 00:19:34.000]  最後將酒澆上去
[00:19:34.000 --> 00:19:38.000]  那個叫澆墊
[00:19:38.000 --> 00:19:40.000]  包盧的意思就是說
[00:19:40.000 --> 00:19:41.000]  他自己的生命
[00:19:41.000 --> 00:19:46.000]  就是那個最後的澆墊
[00:19:46.000 --> 00:19:50.000]  為了完成菲律賓弟兄姊妹的
[00:19:50.000 --> 00:19:54.000]  那個與神的美好的關係
[00:19:54.000 --> 00:19:58.000]  他願意把自己的生命澆墊上
[00:19:58.000 --> 00:20:04.000]  來完成這個獻祭的動作
[00:20:04.000 --> 00:20:06.000]  他這樣做的時候
[00:20:06.000 --> 00:20:09.000]  他說
[00:20:09.000 --> 00:20:13.000]  是喜樂的
[00:20:13.000 --> 00:20:17.000]  四次講到喜樂
[00:20:17.000 --> 00:20:20.000]  所以我們看見一個基督徒
[00:20:20.000 --> 00:20:26.000]  是用信心來確定自己的心態
[00:20:26.000 --> 00:20:29.000]  也好像馬丁路德
[00:20:29.000 --> 00:20:31.000]  他在宗教革命的時候
[00:20:31.000 --> 00:20:34.000]  受很多的艱難
[00:20:34.000 --> 00:20:37.000]  壓力很大
[00:20:37.000 --> 00:20:43.000]  有一次他覺得心情很低沈
[00:20:43.000 --> 00:20:45.000]  那個時候正在下雨
[00:20:45.000 --> 00:20:46.000]  下雨的時候
[00:20:46.000 --> 00:20:50.000]  人很容易受這個陰雨的影響
[00:20:50.000 --> 00:20:53.000]  更覺得孤單低沈
[00:20:53.000 --> 00:20:54.000]  就在那個時候
[00:20:54.000 --> 00:20:58.000]  他聽見杜鵑鳥在歌唱
[00:20:58.000 --> 00:21:00.000]  杜鵑鳥在下雨的時候
[00:21:00.000 --> 00:21:01.000]  特別歌唱
[00:21:01.000 --> 00:21:03.000]  這是他的特點
[00:21:03.000 --> 00:21:05.000]  雨中歌唱
[00:21:05.000 --> 00:21:06.000]  他聽見了
[00:21:06.000 --> 00:21:08.000]  他受感動了
[00:21:08.000 --> 00:21:10.000]  他立刻跪下
[00:21:10.000 --> 00:21:12.000]  他的感謝神贊美神
[00:21:12.000 --> 00:21:15.000]  他回復了喜樂
[00:21:15.000 --> 00:21:18.000]  杜鵑鳥眺望了他的信心
[00:21:18.000 --> 00:21:21.000]  對神的信心
[00:21:21.000 --> 00:21:27.000]  所以他能夠在那樣的艱苦壓力的歲月中
[00:21:27.000 --> 00:21:31.000]  保持他的心靈的喜樂
[00:21:31.000 --> 00:21:33.000]  保羅也是這樣
[00:21:33.000 --> 00:21:36.000]  我們要學這個功課
[00:21:36.000 --> 00:21:39.000]  我們所寶貴的
[00:21:39.000 --> 00:21:42.000]  不是感覺上的高興而已
[00:21:42.000 --> 00:21:44.000]  高興
[00:21:44.000 --> 00:21:46.000]  隨時有隨時沒有
[00:21:46.000 --> 00:21:49.000]  一不如意就不高興了
[00:21:49.000 --> 00:21:50.000]  就憂愁了
[00:21:50.000 --> 00:21:52.000]  就灰心了
[00:21:52.000 --> 00:21:54.000]  就喪膽了
[00:21:54.000 --> 00:21:55.000]  但是
[00:21:55.000 --> 00:21:57.000]  真正的喜樂
[00:21:57.000 --> 00:22:01.000]  是兩件事
[00:22:01.000 --> 00:22:03.000]  聖經又告訴我們
[00:22:03.000 --> 00:22:06.000]  聖靈的工作和喜樂
[00:22:06.000 --> 00:22:08.000]  有密切的關係
[00:22:08.000 --> 00:22:11.000]  舉幾個例子來看
[00:22:11.000 --> 00:22:14.000]  聖靈結的九個果子
[00:22:14.000 --> 00:22:16.000]  第一個是仁愛
[00:22:16.000 --> 00:22:18.000]  這是當然的了
[00:22:18.000 --> 00:22:19.000]  愛第一
[00:22:19.000 --> 00:22:20.000]  愛最寶貴
[00:22:20.000 --> 00:22:22.000]  先提喜樂
[00:22:22.000 --> 00:22:24.000]  這是很自然的
[00:22:24.000 --> 00:22:25.000]  是必然的
[00:22:25.000 --> 00:22:30.000]  但是第二就是喜樂
[00:22:30.000 --> 00:22:32.000]  固然
[00:22:32.000 --> 00:22:34.000]  這個九種果子
[00:22:34.000 --> 00:22:36.000]  先後排列的次序
[00:22:36.000 --> 00:22:39.000]  不一定表示它的重要性
[00:22:39.000 --> 00:22:41.000]  寶貴性的次序
[00:22:41.000 --> 00:22:43.000]  但是
[00:22:43.000 --> 00:22:46.000]  保羅在講完愛之後
[00:22:46.000 --> 00:22:49.000]  緊緊的就提喜樂
[00:22:49.000 --> 00:22:51.000]  我相信不是偶然的
[00:22:51.000 --> 00:22:53.000]  在他的心目中
[00:22:53.000 --> 00:22:54.000]  這個喜樂
[00:22:54.000 --> 00:22:56.000]  一定是很重要
[00:22:56.000 --> 00:22:58.000]  很寶貴
[00:22:58.000 --> 00:23:00.000]  我們又想到
[00:23:00.000 --> 00:23:04.000]  保羅在羅馬書十四章十七節
[00:23:04.000 --> 00:23:07.000]  羅馬書十四章十七節
[00:23:07.000 --> 00:23:09.000]  在那裡提到
[00:23:09.000 --> 00:23:11.000]  神的果度的特性
[00:23:11.000 --> 00:23:12.000]  他說
