
[00:00:00.000 --> 00:00:04.800]  當我們之前讀到主耶穌吩咐我們
[00:02:06.400 --> 00:02:11.000]  當人認為自己就是最高的法官的時候
[00:02:11.000 --> 00:02:13.400]  認為我所說的就是真理
[00:02:13.400 --> 00:02:15.600]  有時不理事實的狀況
[00:02:15.600 --> 00:02:16.600]  就會很多時候
[00:02:16.600 --> 00:02:20.700]  有些很多對別人的批評和攻擊
[00:02:20.700 --> 00:02:22.900]  產生對人的傷害
[00:02:22.900 --> 00:02:24.500]  這正是我們今天
[00:02:24.500 --> 00:02:26.300]  其實在我們所身處的社會
[00:02:26.300 --> 00:02:28.500]  都見到的情況
[00:02:28.500 --> 00:02:31.300]  而主耶穌在很多年之前
[00:02:31.300 --> 00:02:32.800]  當祂和祂的門徒
[00:02:32.800 --> 00:02:35.500]  來講述天國的道理的時候
[00:02:35.500 --> 00:02:38.200]  祂就提醒祂的門徒
[00:02:38.200 --> 00:02:42.300]  要留心不要去論斷人
[00:02:42.300 --> 00:02:46.600]  要去留意用因言去待人
[00:02:46.600 --> 00:02:47.700]  大家看看聖經
[00:02:47.700 --> 00:02:50.000]  主耶穌所說的話
[00:02:50.000 --> 00:02:51.100]  第七章第一節
[00:02:51.100 --> 00:02:51.600]  主耶穌說
[00:02:51.600 --> 00:02:55.600]  「不可判斷人,免得你們被判斷」
[00:02:55.600 --> 00:02:56.600]  在和合本所說
[00:02:56.600 --> 00:03:02.400]  「你們不要論斷人,免得你們被論斷」
[00:03:02.400 --> 00:03:05.000]  這裡所說的論斷
[00:03:05.000 --> 00:03:07.500]  不是我們一般所講及的
[00:03:07.500 --> 00:03:10.300]  我們一些的判斷
[00:03:10.300 --> 00:03:14.900]  這裡所特別指出的是一些惡意的批評
[00:03:14.900 --> 00:03:18.100]  是嘗試不留餘地
[00:03:18.100 --> 00:03:20.300]  一些很高標準的
[00:03:20.300 --> 00:03:22.600]  特別針對某一些人
[00:03:22.600 --> 00:03:25.600]  作出對他們的批評
[00:03:25.600 --> 00:03:29.100]  而且是一種習慣性的行動
[00:03:29.100 --> 00:03:29.700]  主耶穌說
[00:03:29.700 --> 00:03:34.400]  「你們要小心,不要去惡意批評別人」
[00:03:34.400 --> 00:03:35.500]  當然主沒有說
[00:03:35.500 --> 00:03:40.100]  我們不可以作出一些正確的判斷
[00:03:40.100 --> 00:03:42.200]  我們生活上都需要常常留心
[00:03:42.200 --> 00:03:45.800]  作出不同的判斷
[00:03:45.800 --> 00:03:47.200]  聖經也特別提出
[00:03:47.200 --> 00:03:50.100]  我們要按真理作出判斷
[00:03:50.100 --> 00:03:50.700]  如果你記得
[00:03:50.700 --> 00:03:53.700]  主耶穌在《約翰福音》第七章二十四節
[00:03:53.700 --> 00:03:55.200]  同時這樣提
[00:03:55.200 --> 00:03:56.900]  祂說你們要留心
[00:03:56.900 --> 00:04:00.800]  不要按外貌斷定是非
[00:04:00.800 --> 00:04:04.900]  而是要按公平斷定是非
[00:04:04.900 --> 00:04:06.100]  當你要判斷的時候
[00:04:06.100 --> 00:04:08.000]  你不要單單看外貌
[00:04:08.000 --> 00:04:09.800]  就作出一些結論
[00:04:09.800 --> 00:04:11.500]  你要按照公平
[00:04:11.500 --> 00:04:14.400]  也意味著按照真實的狀況
[00:04:14.400 --> 00:04:18.800]  作出一個合理的判斷
[00:04:18.800 --> 00:04:21.700]  主耶穌不是說不可以判斷
[00:04:21.700 --> 00:04:22.800]  但是要留心
[00:04:22.800 --> 00:04:26.100]  不要去惡意批評
[00:04:26.100 --> 00:04:29.400]  當然有些時候我們說一些話
[00:04:29.400 --> 00:04:32.200]  總是以為自己是善意
[00:04:32.200 --> 00:04:34.300]  但是聖經提醒我們
[00:04:34.300 --> 00:04:36.100]  要留心你所說的
[00:04:36.100 --> 00:04:38.500]  是不是一種論斷
[00:04:38.500 --> 00:04:40.100]  為什麼不可以論斷?
[00:04:40.100 --> 00:04:41.400]  主耶穌一開始就說
[00:04:41.400 --> 00:04:46.900]  不可判斷人免得你們被判斷
[00:04:46.900 --> 00:04:48.900]  因為知道有一位天上的主
[00:04:48.900 --> 00:04:51.100]  祂知道一切的隱情
[00:04:51.100 --> 00:04:54.600]  你暗中所說的話祂都知道
[00:04:54.600 --> 00:04:57.200]  所以祂提醒我們不要忘記
[00:04:57.200 --> 00:04:59.700]  我們自己都要面對上帝
[00:04:59.700 --> 00:05:01.500]  最終的判斷
[00:05:01.500 --> 00:05:03.600]  最終的審判
[00:05:03.600 --> 00:05:06.900]  所以祂說你們不要這樣去論斷
[00:05:06.900 --> 00:05:11.100]  因為知道你們都要被判斷
[00:05:11.100 --> 00:05:13.100]  但是接著祂就說第二節
[00:05:13.100 --> 00:05:15.100]  你們怎樣判斷人
[00:05:15.100 --> 00:05:17.700]  也必怎樣被判斷
[00:05:17.700 --> 00:05:20.100]  你們用什麼標準衡量人
[00:05:20.100 --> 00:05:23.100]  也必照樣被衡量
[00:05:23.100 --> 00:05:26.400]  一句很直接的話說
[00:05:26.400 --> 00:05:28.200]  你用什麼標準給人
[00:05:28.200 --> 00:05:32.200]  主會用同樣的標準給你
[00:05:32.200 --> 00:05:34.300]  我們中國人常常都說
[00:05:34.300 --> 00:05:41.100]  要律己以嚴 律人以寬
[00:05:41.100 --> 00:05:42.700]  我們都會懂得這樣提
[00:05:42.700 --> 00:05:44.900]  要給人一些空間
[00:05:44.900 --> 00:05:48.500]  但對自己應該小心警覺
[00:05:48.500 --> 00:05:52.600]  但常常我們見到的情況是剛剛相反的
[00:05:52.600 --> 00:05:57.600]  律己以寬 律人以嚴
[00:05:57.600 --> 00:06:01.000]  這是我們有些時候會見到
[00:06:01.000 --> 00:06:02.200]  但主說你要留心
[00:06:02.200 --> 00:06:04.800]  你無論是寬或是嚴
[00:06:04.800 --> 00:06:11.400]  聖經說主會用你的尺度來量度你
[00:06:11.400 --> 00:06:14.100]  我記得很久之前聽過一個笑話
[00:06:14.100 --> 00:06:15.800]  我都會心微笑
[00:06:15.800 --> 00:06:18.000]  但都放在心裏面
[00:06:18.000 --> 00:06:19.800]  這個笑話說到一個家庭裏面
[00:06:19.800 --> 00:06:22.800]  有三代一起住
[00:06:22.800 --> 00:06:27.800]  這位母親和她的婆婆的關係很惡劣
[00:06:27.800 --> 00:06:31.900]  這位母親很憎惡她的婆婆
[00:06:31.900 --> 00:06:35.400]  有一次她和她的女兒在吃飯的時候
[00:06:35.400 --> 00:06:38.200]  女兒發現桌上有一對筷子
[00:06:38.200 --> 00:06:40.200]  女兒很小 幾歲而已
[00:06:40.200 --> 00:06:44.300]  就說媽媽這對筷子已經崩了
[00:06:44.300 --> 00:06:47.000]  裏面積了一些污糟的東西
[00:06:47.000 --> 00:06:49.500]  媽媽就扔掉了
[00:06:49.500 --> 00:06:51.600]  媽媽一拿著筷子一看
[00:06:51.600 --> 00:06:53.200]  看到情況
[00:06:53.200 --> 00:06:55.900]  不要緊 留給奶奶用
[00:06:55.900 --> 00:06:57.700]  就放下
[00:06:57.700 --> 00:06:59.000]  女兒聽在心裏面
[00:06:59.000 --> 00:07:02.400]  留給奶奶用
[00:07:02.400 --> 00:07:03.600]  過了一段時間之後
[00:07:03.600 --> 00:07:05.500]  有同樣的情景出現
[00:07:05.500 --> 00:07:08.300]  不過這次是媽媽發現的
[00:07:08.300 --> 00:07:10.400]  媽媽發現一對筷子
[00:07:10.400 --> 00:07:14.400]  已經崩了 又污糟 扔掉了
[00:07:14.400 --> 00:07:16.700]  當她只想扔的時候
[00:07:16.700 --> 00:07:18.800]  女兒就跟她說
[00:07:18.800 --> 00:07:19.900]  媽媽不要扔了
[00:07:19.900 --> 00:07:25.500]  留給她 我將來給你用
[00:07:25.500 --> 00:07:28.300]  女兒以為這些筷子
[00:07:28.300 --> 00:07:31.000]  是給年紀大了的人用
[00:07:31.000 --> 00:07:32.500]  所以將來媽媽長大了
[00:07:32.500 --> 00:07:35.400]  就給她用了
[00:07:35.400 --> 00:07:38.000]  在生活上我們都會有些時候體會
[00:07:38.000 --> 00:07:41.700]  何時我們用一些尺度量給別人的時候
[00:07:41.700 --> 00:07:45.700]  別人也會如此量給你
[00:07:45.700 --> 00:07:47.100]  所以主耶穌很清楚地說
[00:07:47.100 --> 00:07:50.100]  你們要知道上帝也是這樣看待你們
[00:07:50.100 --> 00:07:52.200]  你們怎樣判斷別人
[00:07:52.200 --> 00:07:55.500]  也必怎樣被判斷
[00:07:55.500 --> 00:07:59.000]  你們用甚麼標準衡量別人
[00:07:59.000 --> 00:08:03.200]  也必照樣被衡量
[00:08:03.200 --> 00:08:07.100]  人生一種最大的愚昧
[00:08:07.100 --> 00:08:12.300]  就是我們常常以為我們是一致的
[00:08:12.300 --> 00:08:15.500]  常常都以為我怎樣待人
[00:08:15.500 --> 00:08:17.500]  也要怎樣待己
[00:08:17.500 --> 00:08:19.800]  但我們卻是事實裏面
[00:08:19.800 --> 00:08:23.300]  常常有一些的雙重標準
[00:08:23.300 --> 00:08:26.700]  出現在我們的生活裏面
[00:08:26.700 --> 00:08:28.800]  當有人去指責別人
[00:08:28.800 --> 00:08:31.400]  你僭建我
[00:08:31.400 --> 00:08:34.000]  我們這幾年聽過很多
[00:08:34.000 --> 00:08:36.600]  但回過頭來突然有人發現
[00:08:36.600 --> 00:08:41.200]  他自己本身也在家裏僭建
[00:08:41.200 --> 00:08:44.500]  如果不是有一種誠實的反省
[00:08:44.500 --> 00:08:48.900]  人很多時候都會作雙重的標準
[00:08:48.900 --> 00:08:50.700]  但主知道
[00:08:50.700 --> 00:08:54.400]  這位天上的主知道人的實況
[00:08:54.400 --> 00:08:55.800]  因此祂勸告我們
[00:08:55.800 --> 00:09:00.300]  我們自己留心要去以恩慈待人
[00:09:00.300 --> 00:09:01.200]  我想大家這個時候
[00:09:01.200 --> 00:09:03.600]  揭一揭後面的路加福音
[00:09:03.600 --> 00:09:08.000]  主耶穌在這裏同樣說類似的話
[00:09:08.000 --> 00:09:14.600]  在路加福音的第六章
[00:09:14.600 --> 00:09:21.700]  第六章三十五節
[00:09:21.700 --> 00:09:26.000]  我們看和合本
[00:09:26.000 --> 00:09:27.200]  六章三十五節
[00:09:27.200 --> 00:09:30.100]  主耶穌提到愛仇敵的道理
[00:09:30.100 --> 00:09:32.600]  祂說你們都要愛仇敵
[00:09:32.600 --> 00:09:34.600]  也要善待他們
[00:09:34.600 --> 00:09:37.600]  並要藉給人不指望償還
[00:09:37.600 --> 00:09:40.800]  你們的賞賜就必大了
[00:09:40.800 --> 00:09:43.600]  你們也必作至高者的兒子
[00:09:43.600 --> 00:09:50.200]  因為他恩待那忘恩的和作惡的
[00:09:50.200 --> 00:09:51.200]  你們要慈悲
[00:09:51.200 --> 00:09:54.600]  像你們的父慈悲一樣
[00:09:54.600 --> 00:09:56.400]  然後下面就說
[00:09:56.400 --> 00:09:57.400]  三十七節
[00:09:57.400 --> 00:10:00.200]  你們不要論斷人就不必論斷
[00:10:00.200 --> 00:10:03.200]  你們不要定人的罪就不必定罪
[00:10:03.200 --> 00:10:07.400]  你們要饒恕人就必蒙饒恕
[00:10:07.400 --> 00:10:11.200]  三十八節到最後的兩句
[00:10:11.200 --> 00:10:14.600]  因為你們用甚麼良器良給人
[00:10:14.600 --> 00:10:19.200]  也必用甚麼良器良給你們
[00:10:19.200 --> 00:10:22.600]  當主提到不要論斷的時候
[00:10:22.600 --> 00:10:26.800]  前文提及主說要愛仇敵
[00:10:26.800 --> 00:10:35.000]  是用恩慈待那些不值得給予恩典的人
[00:10:35.000 --> 00:10:39.600]  正如天父祂將恩典賜給一切的人
[00:10:39.600 --> 00:10:46.600]  沒錯我們不能阻止或禁止別人用惡言來待你
[00:10:46.600 --> 00:10:51.200]  但你可以以良善回應它
[00:10:51.200 --> 00:10:56.200]  你可以不容許自己以惡言待惡言
[00:10:56.200 --> 00:10:59.400]  你仍然可以保持自己的良善
[00:10:59.400 --> 00:11:01.800]  這正是主對我們的吩咐
[00:11:01.800 --> 00:11:07.200]  就是你以良善去待邪惡
[00:11:07.200 --> 00:11:09.800]  當然在聖經裏面當講到這句話的時候
[00:11:09.800 --> 00:11:14.000]  聖經亦都清楚講到天父是監察的
[00:11:14.000 --> 00:11:16.200]  祂是知道一切的情況
[00:11:16.200 --> 00:11:22.600]  祂亦都以恩慈來待你、賜恩給你
[00:11:22.600 --> 00:11:24.400]  當然各位弟兄姊妹我們都知道
[00:11:24.400 --> 00:11:28.800]  其實在我們生活上有些時候我們未必會出惡言
[00:11:28.800 --> 00:11:31.200]  未必會隨意批評人
[00:11:31.200 --> 00:11:33.800]  但有時會受到一些刺激的時候
[00:11:33.800 --> 00:11:35.600]  都會受到一些影響
[00:11:35.600 --> 00:11:41.200]  不知不覺就會用同樣的方式回應對方
[00:11:41.200 --> 00:11:43.800]  你會發覺有很多的教徒
[00:11:43.800 --> 00:11:46.000]  當面對著這些處境的時候
[00:11:46.000 --> 00:11:49.200]  突然間就會想起一節經文
[00:11:49.200 --> 00:11:51.800]  在聖經詩篇的其中一處地方
[00:11:51.800 --> 00:11:55.000]  三十九篇的第一節就講
[00:11:55.000 --> 00:11:57.400]  詩人很清楚知道這種挑戰
[00:11:57.400 --> 00:12:00.200]  他說在惡人的面前
[00:12:00.200 --> 00:12:05.200]  他就求上帝用爪環勒住他的口
[00:12:05.200 --> 00:12:07.400]  像馬匹一樣有些爪環
[00:12:07.400 --> 00:12:10.000]  讓他可以受到控制
[00:12:10.000 --> 00:12:13.200]  我們的舌頭很多時候是不受控制的
[00:12:13.200 --> 00:12:17.400]  但詩人體會到自己有的軟弱
[00:12:17.400 --> 00:12:20.400]  面對惡人的時候更加要留心
[00:12:20.400 --> 00:12:23.000]  當對方可能發出惡言的時候
[00:12:23.000 --> 00:12:25.200]  仍然自己知道保持住
[00:12:25.200 --> 00:12:30.000]  我不會學他的方式以惡言待他
[00:12:30.000 --> 00:12:33.600]  因此領受神給我們的力量來學習
[00:12:33.600 --> 00:12:36.800]  以良善來待對方
[00:12:36.800 --> 00:12:38.800]  因此你發覺在一個
[00:12:38.800 --> 00:12:40.600]  屬神的人生命裏面
[00:12:40.600 --> 00:12:42.800]  上帝體會到不是自己
[00:12:42.800 --> 00:12:46.800]  是依靠著上帝給我們的感動和幫助
[00:12:46.800 --> 00:12:50.400]  我們來保持住那份良善
[00:12:50.400 --> 00:12:52.200]  當然在過程裏面不表示說
[00:12:52.200 --> 00:12:55.400]  我們不需要作出一些正確的判斷
[00:12:55.400 --> 00:12:58.000]  但無論你的判斷是如何
[00:12:58.000 --> 00:13:01.600]  亦都不可以成為你的藉口
[00:13:01.600 --> 00:13:05.200]  以惡言來批評對方
[00:13:05.200 --> 00:13:07.800]  這正是主耶穌對我們的提醒
[00:13:07.800 --> 00:13:09.600]  我們回到剛才的聖經
[00:13:09.600 --> 00:13:11.600]  《馬太福音》第七章
[00:13:11.600 --> 00:13:15.200]  沒錯,有些時候我們覺得
[00:13:15.200 --> 00:13:16.200]  我們不是想批評
[00:13:16.200 --> 00:13:19.200]  我們只是想幫助他明白自己的問題
[00:13:19.200 --> 00:13:21.800]  想他自己可以有改善
[00:13:21.800 --> 00:13:25.200]  但你再看回下面的第三節
[00:13:26.800 --> 00:13:31.600]  「為何你看見你弟兄眼中的木舌
[00:13:31.600 --> 00:13:35.200]  卻不理會自己眼中的樑木?」
[00:13:35.200 --> 00:13:39.800]  特別大家留意聖經說「不理會」
[00:13:39.800 --> 00:13:42.400]  留意到對方眼中有一些木舌
[00:13:42.400 --> 00:13:46.000]  亦意味著看到他有些個人問題
[00:13:46.000 --> 00:13:50.600]  但卻沒有留意到自己眼中有一條大樑木
[00:13:50.600 --> 00:13:54.200]  自己有很大的個人問題
[00:13:54.200 --> 00:13:56.000]  曾經有主學老師說
[00:13:56.000 --> 00:13:58.000]  一群小孩子
[00:13:58.000 --> 00:14:00.800]  當讀到聖經這段經文的時候
[00:14:00.800 --> 00:14:04.000]  其中幾個一讀到眼中有樑木的時候
[00:14:04.000 --> 00:14:09.000]  他們就在那裡咔咔聲、大笑
[00:14:09.000 --> 00:14:14.000]  「怎麼可能?一條樑木插在眼中?」
[00:14:14.000 --> 00:14:17.000]  我想我們讀慣了的就覺得不以為是
[00:14:17.000 --> 00:14:20.800]  但當你用想像力想像一下
[00:14:20.800 --> 00:14:25.200]  怎麼可能一條樑木插在眼中?
[00:14:25.200 --> 00:14:28.400]  但這個人會不會不知道呢?
[00:14:28.400 --> 00:14:32.000]  不會,他是會知道的
[00:14:32.000 --> 00:14:36.800]  只不過他不理會有一條樑木在那裡
[00:14:36.800 --> 00:14:39.200]  怎麼可能會不理會呢?
[00:14:39.200 --> 00:14:41.400]  我們會明白
[00:14:41.400 --> 00:14:43.800]  有些時候會用很多不同的方法
[00:14:43.800 --> 00:14:47.000]  去合理化自己的問題
[00:14:47.000 --> 00:14:50.400]  去解釋自己的問題
[00:14:50.400 --> 00:14:52.600]  當你做錯一件事情的時候
[00:14:52.600 --> 00:14:54.200]  可能你都會察覺內心
[00:14:54.200 --> 00:14:56.200]  有些時候出現一些原因
[00:14:56.200 --> 00:14:57.400]  馬上就出現
[00:14:57.400 --> 00:15:01.200]  就嘗試去解釋那個錯誤
[00:15:01.200 --> 00:15:02.600]  嘗試合理了它
[00:15:02.600 --> 00:15:04.400]  那就可以不需要理會
[00:15:04.400 --> 00:15:07.400]  讓它繼續存在
[00:15:07.400 --> 00:15:08.800]  因此你發覺主說
[00:15:08.800 --> 00:15:10.200]  你們要小心
[00:15:10.200 --> 00:15:12.600]  你們自己眼中有樑木
[00:15:12.600 --> 00:15:15.000]  怎麼可以不理會呢?
[00:15:15.000 --> 00:15:19.200]  然後當你嘗試去幫助別人的時候
[00:15:19.200 --> 00:15:21.600]  你發覺沒有可能
[00:15:21.600 --> 00:15:23.200]  而你首先要做的
[00:15:23.200 --> 00:15:28.400]  反而就是要首先承認自己有的樑木
[00:15:28.400 --> 00:15:30.000]  我很喜歡一句話
[00:15:30.000 --> 00:15:33.000]  這句話
[00:15:33.000 --> 00:15:35.000]  英文你也會說
[00:15:35.000 --> 00:15:37.800]  它說
[00:15:37.800 --> 00:15:39.400]  或者我把它翻譯成
[00:15:39.400 --> 00:15:43.200]  所有的問題得以改變
[00:15:43.200 --> 00:15:49.200]  是從誠實承認自己的錯失開始
[00:15:49.200 --> 00:15:53.000]  當你能夠誠實地承認自己的錯失的時候
[00:15:53.000 --> 00:15:55.200]  你才會去面對它
[00:15:55.200 --> 00:15:57.400]  你才會去改變它
[00:15:57.400 --> 00:15:59.400]  如果不願意承認的時候
[00:15:59.400 --> 00:16:02.800]  是永遠無從去改變
[00:16:02.800 --> 00:16:05.000]  有些時候我們見到一些家庭裏面
[00:16:05.000 --> 00:16:07.200]  夫妻之間有些爭執
[00:16:07.200 --> 00:16:09.600]  丈夫會指著太太說
[00:16:09.600 --> 00:16:11.400]  弟弟的功課這麼差
[00:16:11.400 --> 00:16:12.800]  為什麼你不給一些
[00:16:12.800 --> 00:16:14.000]  幫一下他們
[00:16:14.000 --> 00:16:16.600]  搞一下他們
[00:16:16.600 --> 00:16:18.000]  言下之意就是說
[00:16:18.000 --> 00:16:22.000]  弟弟讀書不好是太太的責任
[00:16:22.000 --> 00:16:24.800]  但是當丈夫自己下班回家的時候
[00:16:24.800 --> 00:16:26.600]  很累就躺在那裏
[00:16:26.600 --> 00:16:31.200]  自己看報紙、看電視
[00:16:31.200 --> 00:16:34.600]  兒子走過來問爸爸的功課
[00:16:34.600 --> 00:16:37.200]  兩句爸爸就開始罵他
[00:16:37.200 --> 00:16:39.200]  你這麼蠢的
[00:16:39.200 --> 00:16:43.200]  然後兒子哭著就回房了
[00:16:43.200 --> 00:16:46.400]  是誰的問題
[00:16:46.400 --> 00:16:49.400]  當然大家一聽的時候就會知道
[00:16:49.400 --> 00:16:52.200]  絕對不單是哪一個的問題
[00:16:52.200 --> 00:16:56.600]  但肯定就是爸爸有責任
[00:16:56.600 --> 00:16:58.400]  如果看不到自己的責任
[00:16:58.400 --> 00:17:01.200]  只是推卸說是別人的責任
[00:17:01.200 --> 00:17:04.000]  他永遠不會有機會去改變
[00:17:04.000 --> 00:17:06.600]  或者能夠幫助別人
[00:17:06.600 --> 00:17:08.800]  所以主耶穌說的那個次序
[00:17:08.800 --> 00:17:10.800]  你會看回聖經的時候
[00:17:10.800 --> 00:17:12.200]  第四節說
[00:17:12.200 --> 00:17:15.200]  你自己眼中有良目
[00:17:15.200 --> 00:17:17.000]  怎能對弟兄說
[00:17:17.000 --> 00:17:18.200]  怎麼可能呢
[00:17:18.200 --> 00:17:20.800]  讓我除掉你眼中的目線吧
[00:17:20.800 --> 00:17:21.800]  不可以的
[00:17:21.800 --> 00:17:22.600]  第五節
[00:17:22.600 --> 00:17:24.000]  偽君子也
[00:17:24.000 --> 00:17:27.200]  先除掉你眼中的良目
[00:17:27.200 --> 00:17:29.600]  才可以看得清楚
[00:17:29.600 --> 00:17:34.000]  去除掉弟兄眼中的目線
[00:17:34.000 --> 00:17:35.200]  次序是
[00:17:35.200 --> 00:17:38.600]  你先除掉自己眼中的良目
[00:17:38.600 --> 00:17:40.200]  如果你不是這樣做
[00:17:40.200 --> 00:17:43.000]  主耶穌說就是偽君子
[00:17:43.000 --> 00:17:44.800]  就是沒有誠實
[00:17:44.800 --> 00:17:47.800]  去面對自己
[00:17:47.800 --> 00:17:51.200]  也沒有誠實地帶著愛心去幫助別人
[00:17:51.200 --> 00:17:52.800]  說是想幫助別人
[00:17:52.800 --> 00:17:54.400]  幫你除掉那根刺
[00:17:54.400 --> 00:17:59.000]  但其實是偽君子
[00:17:59.000 --> 00:18:01.600]  在這裡我們也可以再思想
[00:18:01.600 --> 00:18:04.800]  在基督徒的相處裡
[00:18:04.800 --> 00:18:07.400]  我們很多時候都會想到一個問題
[00:18:07.400 --> 00:18:09.000]  就是我們之間
[00:18:09.000 --> 00:18:13.800]  如何能夠彼此互相接納
[00:18:13.800 --> 00:18:16.800]  在聖經裡也提及一些論斷
[00:18:16.800 --> 00:18:18.600]  是關乎一些
[00:18:18.600 --> 00:18:22.400]  各人不同的信心的領袖
[00:18:22.400 --> 00:18:25.800]  我請大家翻開聖經羅馬書第十四章
[00:18:25.800 --> 00:18:26.800]  我們看看
[00:18:26.800 --> 00:18:38.200]  聖經羅馬書第十四章第一節
[00:18:38.200 --> 00:18:46.200]  聖經羅馬書第二節
[00:18:46.200 --> 00:18:47.600]  聖經裡提及有一些
[00:18:47.600 --> 00:18:50.200]  有信心軟弱的弟兄姊妹
[00:18:50.200 --> 00:18:52.400]  他們認為只可以吃菜
[00:18:52.400 --> 00:18:53.400]  吃素
[00:18:53.400 --> 00:18:55.200]  不應該吃肉
[00:18:55.200 --> 00:18:57.200]  但有些就認為沒問題
[00:18:57.200 --> 00:18:59.000]  一切都是神所創造的
[00:18:59.000 --> 00:19:01.400]  可以帶著感激的心來領受
[00:19:01.400 --> 00:19:04.000]  他們覺得百物都可以吃
[00:19:04.000 --> 00:19:05.600]  來到第三節的時候
[00:19:05.600 --> 00:19:09.200]  第十四章第三節和合本
[00:19:09.200 --> 00:19:12.800]  它說吃的人不可輕看不吃的人
[00:19:12.800 --> 00:19:16.800]  不吃的人不可論斷吃的人
[00:19:16.800 --> 00:19:20.400]  因為神已經收納他了
[00:19:20.400 --> 00:19:24.800]  不需要去論斷去批評對方
[00:19:24.800 --> 00:19:26.800]  聖經提及有一些事情
[00:19:26.800 --> 00:19:28.800]  是各人按照自己的良心
[00:19:28.800 --> 00:19:31.800]  誠實地去衡量
[00:19:31.800 --> 00:19:33.800]  他知道他不吃
[00:19:33.800 --> 00:19:35.400]  是因為為了主的緣故
[00:19:35.400 --> 00:19:38.200]  覺得這件事情是神不喜歡的
[00:19:38.200 --> 00:19:40.400]  但另一方面有些人去吃的時候
[00:19:40.400 --> 00:19:44.400]  也都覺得是神接納他去享用這些食物
[00:19:44.400 --> 00:19:46.200]  也都帶著一份的信心
[00:19:46.200 --> 00:19:48.400]  來吃這些食物
[00:19:48.400 --> 00:19:50.000]  因此兩個人在神面前
[00:19:50.000 --> 00:19:51.800]  都可以坦然的
[00:19:51.800 --> 00:19:53.800]  但之間就要學習
[00:19:53.800 --> 00:19:56.000]  不要去彼此的批評
[00:19:56.000 --> 00:19:58.800]  認為人這樣做是得罪神
[00:19:58.800 --> 00:20:04.200]  以致產生之間大家的一種惡劣的關係
[00:20:04.200 --> 00:20:06.600]  再看下去的時候
[00:20:06.600 --> 00:20:08.600]  第十節
[00:20:08.600 --> 00:20:14.200]  聖經提及
[00:20:14.200 --> 00:20:18.200]  你這個人為甚麼論斷弟兄呢
[00:20:18.200 --> 00:20:20.600]  又為甚麼輕看弟兄呢
[00:20:20.600 --> 00:20:24.600]  因為我們都要站在神的台前
[00:20:24.600 --> 00:20:26.000]  而未至有一天
