
[00:00:00.000 --> 00:00:02.000]  當你提到在教會裏面
[00:02:46.000 --> 00:02:49.000]  這一整大段的經文是在說
[00:02:49.000 --> 00:02:52.000]  教徒夢受神的拯救
[00:02:52.000 --> 00:02:55.000]  在耶穌基督裡重生
[00:02:55.000 --> 00:02:57.000]  成為新造的人
[00:02:57.000 --> 00:03:01.000]  然後聖經在第三章第一節就說
[00:03:01.000 --> 00:03:05.000]  「所以你們既然和基督一同復活了」
[00:03:05.000 --> 00:03:08.000]  「就應該去思念上面的事情」
[00:03:08.000 --> 00:03:11.000]  「不要思念下面的事情」
[00:03:11.000 --> 00:03:13.000]  然後第三章第三節
[00:03:13.000 --> 00:03:16.000]  「因為你們已經死了」
[00:03:16.000 --> 00:03:19.000]  「你們的生命與基督一同」
[00:03:19.000 --> 00:03:22.000]  「創在神的裡面」
[00:03:22.000 --> 00:03:26.000]  如果有些朋友未曾讀過聖經
[00:03:26.000 --> 00:03:28.000]  一讀到這一節的時候
[00:03:28.000 --> 00:03:30.000]  覺得很奇怪
[00:03:30.000 --> 00:03:32.000]  為什麼說我們死了
[00:03:32.000 --> 00:03:35.000]  大家會明白在整個經文的上下文提到
[00:03:35.000 --> 00:03:39.000]  我們的舊生命已經死了
[00:03:39.000 --> 00:03:41.000]  屬耶穌基督的人
[00:03:41.000 --> 00:03:44.000]  我們領受神給我們新的生命
[00:03:44.000 --> 00:03:48.000]  所以我們的生命是在神的裡面
[00:03:48.000 --> 00:03:50.000]  聖經就說到
[00:03:50.000 --> 00:03:53.000]  其實我們是屬於天國的子民
[00:03:53.000 --> 00:03:56.000]  我們屬於神的天國的子民
[00:03:56.000 --> 00:03:59.000]  現今暫時在地上生活
[00:03:59.000 --> 00:04:01.000]  我們的生命
[00:04:01.000 --> 00:04:04.000]  聖經在第三節剛才所說
[00:04:04.000 --> 00:04:06.000]  我們的生命與基督一同
[00:04:06.000 --> 00:04:09.000]  藏在神的裡面
[00:04:09.000 --> 00:04:12.000]  這種生命的特點
[00:04:12.000 --> 00:04:14.000]  可能一般人未必看到
[00:04:14.000 --> 00:04:17.000]  所以有一種隱藏性
[00:04:17.000 --> 00:04:19.000]  我們在這個世界生活
[00:04:19.000 --> 00:04:22.000]  別人不會看到我們頭上有一個光圈
[00:04:22.000 --> 00:04:24.000]  有一個光環
[00:04:24.000 --> 00:04:27.000]  我們與其他一般人看起來是一樣的
[00:04:27.000 --> 00:04:30.000]  但我們的生命是不同的
[00:04:30.000 --> 00:04:31.000]  聖經清楚說
[00:04:31.000 --> 00:04:36.000]  我們的生命與基督藏在神的裡面
[00:04:36.000 --> 00:04:38.000]  當你小心思想的時候
[00:04:38.000 --> 00:04:39.000]  你就會發覺
[00:04:39.000 --> 00:04:42.000]  你的生命是藏在神的裡面
[00:04:42.000 --> 00:04:44.000]  因此雖然你在地上生活
[00:04:44.000 --> 00:04:49.000]  你是特殊的一個群體之中的一員
[00:04:49.000 --> 00:04:51.000]  在天國的子民
[00:04:51.000 --> 00:04:53.000]  在地上生活
[00:04:53.000 --> 00:04:55.000]  這個群體曾經說
[00:04:55.000 --> 00:04:57.000]  你們應該思念上面的事情
[00:04:57.000 --> 00:05:01.000]  因為我們的生命是屬於天上的
[00:05:01.000 --> 00:05:03.000]  到了第五節的時候
[00:05:03.000 --> 00:05:05.000]  就說你們要自死在地上的肢體
[00:05:05.000 --> 00:05:10.000]  好像淫亂、污穢、邪情、惡慾等等
[00:05:10.000 --> 00:05:16.000]  就將過去與舊生命有聯繫的惡習
[00:05:16.000 --> 00:05:18.000]  那些情慾
[00:05:18.000 --> 00:05:20.000]  要將它們自死
[00:05:20.000 --> 00:05:22.000]  因為那些不再屬於你了
[00:05:22.000 --> 00:05:25.000]  要將舊的惡行
[00:05:25.000 --> 00:05:26.000]  那些性情
[00:05:26.000 --> 00:05:28.000]  要自死了
[00:05:28.000 --> 00:05:31.000]  然後就說到第八節
[00:05:31.000 --> 00:05:32.000]  我們看一看
[00:05:32.000 --> 00:05:36.000]  但現在你們要除去憤怒、惱怒、惡毒
[00:05:36.000 --> 00:05:37.000]  一直說到
[00:05:37.000 --> 00:05:40.000]  這些舊生命的質素
[00:05:40.000 --> 00:05:42.000]  要將它除去
[00:05:42.000 --> 00:05:43.000]  要將它清除
[00:05:43.000 --> 00:05:44.000]  因為
[00:05:44.000 --> 00:05:45.000]  為什麼呢?
[00:05:45.000 --> 00:05:48.000]  第九節
[00:05:48.000 --> 00:05:49.000]  中間所說
[00:05:49.000 --> 00:05:55.000]  因為你們已經脫去了舊人和舊人的行為
[00:05:55.000 --> 00:05:58.000]  一直說到我們的生命的轉變
[00:05:58.000 --> 00:06:01.000]  應該放下舊生命的質素
[00:06:01.000 --> 00:06:04.000]  而進入新的生命的真實裏面
[00:06:04.000 --> 00:06:06.000]  然後去到第十一節
[00:06:06.000 --> 00:06:07.000]  就會說到
[00:06:07.000 --> 00:06:09.000]  我們與其他不同的民族
[00:06:09.000 --> 00:06:11.000]  不同的背景的人
[00:06:11.000 --> 00:06:14.000]  我們在耶穌基督裏面成為一體
[00:06:14.000 --> 00:06:19.000]  就說到那種新的合一的生命關係
[00:06:19.000 --> 00:06:21.000]  然後去到第十二節
[00:06:21.000 --> 00:06:23.000]  所以
[00:06:23.000 --> 00:06:25.000]  既然成為了新造的人
[00:06:25.000 --> 00:06:29.000]  我們是進入一個新的教徒的群體當中
[00:06:29.000 --> 00:06:31.000]  因此在這個群體裏面
[00:06:31.000 --> 00:06:35.000]  你如何與弟兄姊妹相處、相交?
[00:06:35.000 --> 00:06:37.000]  各位弟兄姊妹
[00:06:37.000 --> 00:06:41.000]  信耶穌不是一個單獨個人的事情
[00:06:41.000 --> 00:06:44.000]  你說我受洗歸入基督的名下
[00:06:44.000 --> 00:06:45.000]  是的
[00:06:45.000 --> 00:06:49.000]  但同時你受洗是進入了信徒的群體
[00:06:49.000 --> 00:06:51.000]  當你成為新人的時候
[00:06:51.000 --> 00:06:54.000]  不單止個人生命有品格的轉變
[00:06:54.000 --> 00:06:56.000]  生命的改變
[00:06:56.000 --> 00:06:59.000]  你會發覺你進入了群體當中
[00:06:59.000 --> 00:07:03.000]  上帝期望你和我
[00:07:03.000 --> 00:07:08.000]  在群體裏面有生命的不同表現
[00:07:08.000 --> 00:07:11.000]  因此你發覺在新人的描述之下
[00:07:11.000 --> 00:07:14.000]  就說到教徒的群體
[00:07:14.000 --> 00:07:20.000]  我請大家再讀一次第三章第十二節
[00:07:20.000 --> 00:07:26.000]  所以你們既然是神所揀選的
[00:07:26.000 --> 00:07:28.000]  是聖潔蒙愛的人
[00:07:28.000 --> 00:07:31.000]  就要傳連民的心腸
[00:07:31.000 --> 00:07:36.000]  因此天機均柔和忍耐好
[00:07:36.000 --> 00:07:40.000]  所以我們既然是蒙選的
[00:07:40.000 --> 00:07:41.000]  我們有特別的身份
[00:07:41.000 --> 00:07:42.000]  我們是聖潔的
[00:07:42.000 --> 00:07:44.000]  是蒙神所愛的人
[00:07:44.000 --> 00:07:49.000]  就應該要以下提及的幾方面
[00:07:49.000 --> 00:07:51.000]  來彼此相處
[00:07:51.000 --> 00:07:53.000]  這裡提到有第一
[00:07:53.000 --> 00:07:54.000]  連民
[00:07:54.000 --> 00:07:55.000]  然後恩慈
[00:07:55.000 --> 00:07:56.000]  謙卑
[00:07:56.000 --> 00:07:57.000]  溫柔
[00:07:57.000 --> 00:07:58.000]  忍耐
[00:07:58.000 --> 00:08:00.000]  有多少方面?
[00:08:00.000 --> 00:08:04.000]  有五方面
[00:08:04.000 --> 00:08:08.000]  這五方面提到教徒相處之間的關係
[00:08:08.000 --> 00:08:10.000]  一種的德行
[00:08:10.000 --> 00:08:12.000]  你會留意這裡所提及的
[00:08:12.000 --> 00:08:15.000]  是一種關係性的德行
[00:08:15.000 --> 00:08:17.000]  不是一些個人性的德行
[00:08:17.000 --> 00:08:21.000]  並沒有提及要勤奮
[00:08:21.000 --> 00:08:24.000]  要刻苦耐勞
[00:08:24.000 --> 00:08:26.000]  並不是說個人
[00:08:26.000 --> 00:08:29.000]  是說你和你的弟兄姊妹之間
[00:08:29.000 --> 00:08:32.000]  那種關係的美德
[00:08:32.000 --> 00:08:34.000]  你可以說到教徒的信仰
[00:08:34.000 --> 00:08:36.000]  教的信仰
[00:08:36.000 --> 00:08:38.000]  是一個團體性的信仰
[00:08:38.000 --> 00:08:41.000]  是屬於一個群體之間的
[00:08:41.000 --> 00:08:43.000]  那種相處的特質
[00:08:43.000 --> 00:08:45.000]  而聖經說我們需要
[00:08:45.000 --> 00:08:47.000]  以這幾種生活的態度
[00:08:47.000 --> 00:08:49.000]  來彼此相處
[00:08:49.000 --> 00:08:52.000]  我們未必詳細說這五方面
[00:08:52.000 --> 00:08:54.000]  但這五方面你會留意到
[00:08:54.000 --> 00:08:58.000]  都是耶穌基督有的生命的表現
[00:08:58.000 --> 00:09:01.000]  我們學校的主耶穌
[00:09:01.000 --> 00:09:03.000]  來和我們的弟兄姊妹
[00:09:03.000 --> 00:09:05.000]  彼此相待
[00:09:05.000 --> 00:09:07.000]  聖經說到第一
[00:09:07.000 --> 00:09:12.000]  我們提及全憐憫的心腸
[00:09:12.000 --> 00:09:15.000]  在一個信奴群體當中
[00:09:15.000 --> 00:09:19.000]  我們以憐憫對待別人
[00:09:19.000 --> 00:09:21.000]  有些時候我們發現
[00:09:21.000 --> 00:09:23.000]  在一些家庭裡
[00:09:23.000 --> 00:09:24.000]  小朋友有些事情
[00:09:24.000 --> 00:09:27.000]  他做得不對
[00:09:27.000 --> 00:09:28.000]  或者他發覺
[00:09:28.000 --> 00:09:29.000]  他的妹妹、他的哥哥
[00:09:29.000 --> 00:09:31.000]  有些事情做錯
[00:09:31.000 --> 00:09:33.000]  很快他就會說
[00:09:33.000 --> 00:09:35.000]  你做錯了
[00:09:35.000 --> 00:09:37.000]  我說了不準的
[00:09:37.000 --> 00:09:40.000]  就立刻有一個很清楚的規條
[00:09:40.000 --> 00:09:42.000]  或者守則擺出來
[00:09:42.000 --> 00:09:45.000]  來指出對方的錯誤
[00:09:45.000 --> 00:09:47.000]  但當人成長了之後
[00:09:47.000 --> 00:09:48.000]  他發覺在家庭當中
[00:09:48.000 --> 00:09:51.000]  不單止有律法
[00:09:51.000 --> 00:09:53.000]  更加有憐憫
[00:09:53.000 --> 00:09:54.000]  在憐憫當中
[00:09:54.000 --> 00:09:55.000]  讓人的生命
[00:09:55.000 --> 00:09:59.000]  可以得到空間可以成長
[00:09:59.000 --> 00:10:01.000]  我記得一位姐妹分享
[00:10:01.000 --> 00:10:03.000]  在她的團契裡
[00:10:03.000 --> 00:10:04.000]  她成長的時候
[00:10:04.000 --> 00:10:06.000]  她的初初信主
[00:10:06.000 --> 00:10:09.000]  她自己不知道怎樣靈修
[00:10:09.000 --> 00:10:11.000]  很清楚應該每天靈修親近神
[00:10:11.000 --> 00:10:13.000]  但自己不知道怎樣做
[00:10:13.000 --> 00:10:17.000]  也一直疏淡了自己的信仰
[00:10:17.000 --> 00:10:18.000]  團契裡有一位姐妹
[00:10:18.000 --> 00:10:19.000]  知道她的情況
[00:10:19.000 --> 00:10:22.000]  就說你自己試試自己讀聖經
[00:10:22.000 --> 00:10:25.000]  她就說我不知道怎樣讀
[00:10:25.000 --> 00:10:28.000]  一位姐妹聽她這樣說
[00:10:28.000 --> 00:10:31.000]  就問她你住哪裡
[00:10:31.000 --> 00:10:32.000]  然後就提出
[00:10:32.000 --> 00:10:35.000]  我每天早上來你家附近
[00:10:35.000 --> 00:10:39.000]  找一個茶餐廳或公園
[00:10:39.000 --> 00:10:42.000]  我幫你一起看聖經
[00:10:42.000 --> 00:10:44.000]  這位姐妹聽到都很愕然
[00:10:44.000 --> 00:10:47.000]  對方願意這樣幫助她
[00:10:47.000 --> 00:10:49.000]  就這樣開始了這位姐妹
[00:10:49.000 --> 00:10:51.000]  就一路帶領她
[00:10:51.000 --> 00:10:55.000]  每天早上去到她家的下層
[00:10:55.000 --> 00:10:58.000]  一個地方幫她靈修
[00:10:58.000 --> 00:11:01.000]  然後讓她在信仰上成長
[00:11:01.000 --> 00:11:02.000]  後來她才知道
[00:11:02.000 --> 00:11:05.000]  這位姐妹住得很遠
[00:11:05.000 --> 00:11:08.000]  她很早就來幫她靈修
[00:11:08.000 --> 00:11:10.000]  再坐一輪車上班
[00:11:10.000 --> 00:11:14.000]  然後就繼續有她當日的生活
[00:11:14.000 --> 00:11:16.000]  很多團契的弟兄姐妹都經歷過
[00:11:16.000 --> 00:11:19.000]  別人對自己的憐憫和幫助
[00:11:19.000 --> 00:11:22.000]  以至自己的生命在當中成長
[00:11:22.000 --> 00:11:24.000]  在團契的相處裡
[00:11:24.000 --> 00:11:25.000]  小組的相處裡
[00:11:25.000 --> 00:11:26.000]  聖經所說
[00:11:26.000 --> 00:11:27.000]  以憐憫的心腸
[00:11:27.000 --> 00:11:31.000]  恩慈、謙卑、溫柔、忍耐
[00:11:31.000 --> 00:11:32.000]  忍耐是表示出
[00:11:32.000 --> 00:11:36.000]  縱使對方有時不客氣
[00:11:36.000 --> 00:11:37.000]  當然你知道
[00:11:37.000 --> 00:11:39.000]  在團契小組當中
[00:11:39.000 --> 00:11:42.000]  不一定所有人都很成熟
[00:11:42.000 --> 00:11:45.000]  有時有些說話不太禮貌
[00:11:45.000 --> 00:11:46.000]  聖經教導我們
[00:11:46.000 --> 00:11:48.000]  學習去忍耐
[00:11:48.000 --> 00:11:51.000]  不會以惡言對惡言
[00:11:51.000 --> 00:11:54.000]  內心有一種很清楚的態度
[00:11:54.000 --> 00:11:57.000]  學習去寬容對方
[00:11:57.000 --> 00:12:01.000]  因為耶穌基督正是以忍耐對我們
[00:12:01.000 --> 00:12:03.000]  所以聖經接著就立刻說
[00:12:03.000 --> 00:12:05.000]  第十三節
[00:12:05.000 --> 00:12:08.000]  如果有人對別人有嫌隙
[00:12:08.000 --> 00:12:11.000]  總要彼此寬容、互相饒恕
[00:12:11.000 --> 00:12:13.000]  然後聖經說
[00:12:13.000 --> 00:12:15.000]  主怎樣饒恕了你們
[00:12:15.000 --> 00:12:18.000]  你們也要照樣饒恕人
[00:12:18.000 --> 00:12:21.000]  一個很清楚的吩咐
[00:12:21.000 --> 00:12:25.000]  亦是你能夠饒恕別人的原因
[00:12:25.000 --> 00:12:28.000]  想分析主耶穌曾經怎樣饒恕我
[00:12:28.000 --> 00:12:32.000]  我也可以如此去寬恕別人
[00:12:32.000 --> 00:12:34.000]  因此你發覺在外間
[00:12:34.000 --> 00:12:35.000]  如果一個群體
[00:12:35.000 --> 00:12:38.000]  沒有主耶穌的救恩在當中
[00:12:38.000 --> 00:12:40.000]  很難這樣說
[00:12:40.000 --> 00:12:41.000]  只會說
[00:12:41.000 --> 00:12:42.000]  祂這樣待我
[00:12:42.000 --> 00:12:45.000]  祂做得初一
[00:12:45.000 --> 00:12:49.000]  我接著就可以做了
[00:12:49.000 --> 00:12:51.000]  但在信仰層面
[00:12:51.000 --> 00:12:53.000]  在信徒群體裏
[00:12:53.000 --> 00:12:54.000]  我們每一次上到
[00:12:54.000 --> 00:12:57.000]  主耶穌給我們的拯救和寬恕
[00:12:57.000 --> 00:13:00.000]  我們就可以勉勵自己
[00:13:00.000 --> 00:13:03.000]  我們也可以饒恕、得罪我們的人
[00:13:03.000 --> 00:13:05.000]  在當中一起學習
[00:13:05.000 --> 00:13:07.000]  怎樣來彼此的寬容
[00:13:07.000 --> 00:13:09.000]  但在一切之外
[00:13:09.000 --> 00:13:11.000]  聖經就說第十四節
[00:13:11.000 --> 00:13:14.000]  在一切之上還要有愛心
[00:13:14.000 --> 00:13:17.000]  愛心是聯繫全得的
[00:13:17.000 --> 00:13:19.000]  剛才所說的
[00:13:19.000 --> 00:13:20.000]  無論是憐憫恩慈
[00:13:20.000 --> 00:13:22.000]  謙卑溫柔忍耐
[00:13:22.000 --> 00:13:24.000]  背後的動力
[00:13:24.000 --> 00:13:26.000]  是來自那份愛
[00:13:26.000 --> 00:13:30.000]  帶著愛心來去憐憫去寬容
[00:13:30.000 --> 00:13:32.000]  但背後這種愛心
[00:13:32.000 --> 00:13:34.000]  是將各種美德
[00:13:34.000 --> 00:13:36.000]  連繫在一起
[00:13:36.000 --> 00:13:39.000]  產生一種美滿的關係
[00:13:39.000 --> 00:13:41.000]  我自己想回自己的成長
[00:13:41.000 --> 00:13:42.000]  我體會到
[00:13:42.000 --> 00:13:44.000]  我有很多的成長
[00:13:44.000 --> 00:13:47.000]  是在團契當中得到的
[00:13:47.000 --> 00:13:49.000]  我很感謝神
[00:13:49.000 --> 00:13:51.000]  在我過去
[00:13:51.000 --> 00:13:54.000]  神給我一個很特別的小組
[00:13:54.000 --> 00:13:58.000]  這個小組是一個牧師的小組
[00:13:58.000 --> 00:14:00.000]  有些事情我未必很方便
[00:14:00.000 --> 00:14:02.000]  在其他小組分享
[00:14:02.000 --> 00:14:04.000]  但在那個小組
[00:14:04.000 --> 00:14:06.000]  我就可以很自由地
[00:14:06.000 --> 00:14:08.000]  來分享、分擔
[00:14:08.000 --> 00:14:11.000]  五個牧師來自五間不同的教會
[00:14:11.000 --> 00:14:13.000]  我們在當中
[00:14:13.000 --> 00:14:15.000]  大概一個多月
[00:14:15.000 --> 00:14:16.000]  我們就會坐在一起
[00:14:16.000 --> 00:14:17.000]  吃早餐
[00:14:17.000 --> 00:14:19.000]  然後大家一起分享團契
[00:14:19.000 --> 00:14:23.000]  到今天已經超過25年
[00:14:23.000 --> 00:14:26.000]  我心裏很感謝神
[00:14:26.000 --> 00:14:28.000]  我知道神讓我在團契生活當中
[00:14:28.000 --> 00:14:31.000]  來得到成長、得到建立
[00:14:31.000 --> 00:14:33.000]  而我相信所有基督徒的成長
[00:14:33.000 --> 00:14:35.000]  很大的原因
[00:14:35.000 --> 00:14:38.000]  是因為在群體當中得著幫助
[00:14:38.000 --> 00:14:40.000]  我們再看下
[00:14:40.000 --> 00:14:42.000]  聖經提到
[00:14:42.000 --> 00:14:46.000]  有三個很重要的神給我們的恩典
[00:14:46.000 --> 00:14:49.000]  在第十五節到第十七節
[00:14:49.000 --> 00:14:53.000]  我們稱為耶穌基督的三重恩典
[00:14:53.000 --> 00:14:56.000]  十五節提及基督的平安
[00:14:56.000 --> 00:15:00.000]  然後十六節提及的是基督的道
[00:15:00.000 --> 00:15:02.000]  而十七節提到
[00:15:02.000 --> 00:15:04.000]  在最後所說的
[00:15:04.000 --> 00:15:06.000]  是主耶穌的成名
[00:15:06.000 --> 00:15:08.000]  基督耶穌的成名
[00:15:08.000 --> 00:15:10.000]  我們再看十五節
[00:15:10.000 --> 00:15:11.000]  聖經說
[00:15:11.000 --> 00:15:15.000]  又要讓基督的平安在你們心裏作主
[00:15:15.000 --> 00:15:18.000]  你們蒙照歸為一體
[00:15:18.000 --> 00:15:20.000]  也是為了這個緣故
[00:15:20.000 --> 00:15:23.000]  你們要有感謝的心
[00:15:23.000 --> 00:15:26.000]  在群體的相處裏
[00:15:26.000 --> 00:15:28.000]  第一,聖經再說
[00:15:28.000 --> 00:15:31.000]  要讓基督的平安在你心裏作主
[00:15:31.000 --> 00:15:33.000]  是甚麼意思?
[00:15:33.000 --> 00:15:36.000]  這裏作主有一個很豐富的含義
[00:15:36.000 --> 00:15:39.000]  原來是在說一個賽事
[00:15:39.000 --> 00:15:41.000]  比賽的時候
[00:15:41.000 --> 00:15:44.000]  有幾方面在比賽
[00:15:44.000 --> 00:15:45.000]  兩方面對壘
[00:15:45.000 --> 00:15:48.000]  中間一定有甚麼?
[00:15:48.000 --> 00:15:50.000]  一定有裁判
[00:15:50.000 --> 00:15:52.000]  這個裁判有甚麼爭執的時候
[00:15:52.000 --> 00:15:54.000]  有甚麼不同的看法的時候
[00:15:54.000 --> 00:15:56.000]  作出仲裁
[00:15:56.000 --> 00:16:00.000]  這個就是聖經的作主的含義
[00:16:00.000 --> 00:16:04.000]  在你心裏能夠作仲裁
[00:16:04.000 --> 00:16:08.000]  耶穌基督的平安在你們心裏作主
[00:16:08.000 --> 00:16:10.000]  大家一定會記得
[00:16:10.000 --> 00:16:12.000]  當天耶穌餵飽五千人之後
[00:16:12.000 --> 00:16:14.000]  祂上到山上祈禱
[00:16:14.000 --> 00:16:15.000]  然後下來
[00:16:15.000 --> 00:16:17.000]  就看到祂的門徒在海上
[00:16:17.000 --> 00:16:20.000]  參與著小船很辛苦
[00:16:20.000 --> 00:16:23.000]  聖經說他們搖籠很辛苦
[00:16:23.000 --> 00:16:25.000]  因為大風大浪
[00:16:25.000 --> 00:16:26.000]  在那個時候
[00:16:26.000 --> 00:16:29.000]  耶穌看到他們這樣的情況
[00:16:29.000 --> 00:16:31.000]  祂就行在海面上
[00:16:31.000 --> 00:16:33.000]  大家記得經文
[00:16:33.000 --> 00:16:34.000]  他們很害怕
[00:16:34.000 --> 00:16:35.000]  以為是鬼怪
[00:16:35.000 --> 00:16:37.000]  耶穌說是我
[00:16:37.000 --> 00:16:40.000]  然後主耶穌上了那隻船之後
[00:16:40.000 --> 00:16:42.000]  當時怎樣?
[00:16:42.000 --> 00:16:45.000]  大風就止息了
[00:16:45.000 --> 00:16:49.000]  很快去到他們要去的地方
[00:16:49.000 --> 00:16:51.000]  在一個大風浪裏面
[00:16:51.000 --> 00:16:55.000]  在你面對著很多不同衝擊的時候
[00:16:55.000 --> 00:16:56.000]  特別可能跟人的相處
[00:16:56.000 --> 00:16:58.000]  跟頂尖的相處
[00:16:58.000 --> 00:17:01.000]  有時面對著一些衝擊
[00:17:01.000 --> 00:17:05.000]  當一陣平安進入你的小船上
[00:17:05.000 --> 00:17:08.000]  你會經歷那種和平
[00:17:08.000 --> 00:17:10.000]  經歷那種平安
[00:17:10.000 --> 00:17:13.000]  不單止主耶穌的平安進入你的內心
[00:17:13.000 --> 00:17:16.000]  而且祂成為你內心的仲裁
[00:17:16.000 --> 00:17:17.000]  面對這個人
[00:17:17.000 --> 00:17:19.000]  我們怎樣回應祂呢?
[00:17:19.000 --> 00:17:21.000]  我們怎樣來回答呢?
[00:17:21.000 --> 00:17:24.000]  我們怎樣來作事呢?
[00:17:24.000 --> 00:17:27.000]  讓主在你心中引導你
[00:17:27.000 --> 00:17:31.000]  讓祂的仲裁表達出來
[00:17:31.000 --> 00:17:32.000]  我記得一次
[00:17:32.000 --> 00:17:36.000]  一位弟兄說到他自己的經歷
[00:17:36.000 --> 00:17:39.000]  他們的團契在外面的教會
[00:17:39.000 --> 00:17:40.000]  他們的團契
[00:17:40.000 --> 00:17:44.000]  其中一位團友就跟團長說一件事
[00:17:44.000 --> 00:17:46.000]  就說到另一位團友
[00:17:46.000 --> 00:17:48.000]  就當是團友A
[00:17:48.000 --> 00:17:50.000]  說給團長B聽
[00:17:50.000 --> 00:17:54.000]  團友B就說你
[00:17:54.000 --> 00:17:56.000]  團長說說什麼
[00:17:56.000 --> 00:17:58.000]  他批評你
[00:17:58.000 --> 00:17:59.000]  在外面批評你
[00:17:59.000 --> 00:18:01.000]  帶領團契不是很好
[00:18:01.000 --> 00:18:02.000]  說了很多事情
[00:18:02.000 --> 00:18:04.000]  一直說給團長聽
[00:18:04.000 --> 00:18:05.000]  團長聽到之後
[00:18:05.000 --> 00:18:08.000]  當然心裡不太開心
[00:18:08.000 --> 00:18:10.000]  但這個團友A繼續說的時候
[00:18:10.000 --> 00:18:13.000]  就開始罵團友B
[00:18:13.000 --> 00:18:14.000]  他很自我
[00:18:14.000 --> 00:18:17.000]  經常到處責備人
[00:18:17.000 --> 00:18:20.000]  一直責備團友B
[00:18:20.000 --> 00:18:22.000]  當然團長一邊聽的時候
[00:18:22.000 --> 00:18:25.000]  本來心裡不太開心
[00:18:25.000 --> 00:18:26.000]  但聽到之後
[00:18:26.000 --> 00:18:28.000]  聖靈有一些感動
[00:18:28.000 --> 00:18:30.000]  將一種平安給他
