
[00:00:00.000 --> 00:00:04.320]  今天是宣學界二十週年的一個月日子
[00:05:30.640 --> 00:05:32.040]  願王萬歲
[00:05:32.040 --> 00:05:33.320]  李、陳、鋼、紙
[00:05:33.320 --> 00:05:37.680]  說凡聽見這些樂器聲音的人
[00:05:37.680 --> 00:05:39.800]  都要俯伏敬拜這個金像
[00:05:39.800 --> 00:05:41.960]  如果不俯伏敬拜
[00:05:41.960 --> 00:05:44.760]  必然會冒到烈火的窯中
[00:05:44.760 --> 00:05:46.640]  這些加勒底人就是當時的
[00:05:46.640 --> 00:05:49.520]  巴比倫人本土的人
[00:05:49.520 --> 00:05:55.640]  可能相對於以下幾個猶太人的對比
[00:05:55.640 --> 00:05:58.200]  這些人去控告
[00:05:58.200 --> 00:06:01.720]  是出一個很大的妒忌心理
[00:06:01.720 --> 00:06:03.160]  大家可以想一想
[00:06:03.160 --> 00:06:05.880]  一個自己打仗
[00:06:05.880 --> 00:06:07.880]  去打贏一些國家
[00:06:07.880 --> 00:06:11.240]  將他們的俘虜拿回自己國家的時候
[00:06:11.240 --> 00:06:14.920]  這些人竟然可以成為我的上司
[00:06:14.920 --> 00:06:17.320]  竟然去到這麼高的位置
[00:06:17.320 --> 00:06:19.840]  作為一個本土的人的自己
[00:06:19.840 --> 00:06:22.520]  心裡對這些人其實都有很多不忿
[00:06:22.520 --> 00:06:23.280]  很多憤怒
[00:06:23.280 --> 00:06:26.200]  為什麼皇帝你會這樣做呢?
[00:06:26.200 --> 00:06:27.800]  出於一個很大的妒忌
[00:06:27.800 --> 00:06:29.880]  現在正正找到一個機會
[00:06:29.880 --> 00:06:34.000]  就是這些人公然違背王的命令
[00:06:34.000 --> 00:06:37.800]  所以正正是機會將他們處置
[00:06:37.800 --> 00:06:38.920]  另一方面
[00:06:38.920 --> 00:06:41.600]  尼泊爾獸王聽了之後
[00:06:41.600 --> 00:06:43.480]  他其實也很憤怒
[00:06:43.480 --> 00:06:46.320]  其實我對你們已經很好
[00:06:46.320 --> 00:06:48.520]  你們本來是一個亡國奴
[00:06:48.520 --> 00:06:50.240]  但現在我將你們
[00:06:50.240 --> 00:06:53.120]  放在這麼高的位置上
[00:06:53.120 --> 00:06:57.480]  你們竟然公開違背我的命令
[00:06:57.480 --> 00:06:59.760]  不懂得感恩圖報
[00:06:59.760 --> 00:07:02.800]  實在真是不能原諒這些人
[00:07:02.800 --> 00:07:08.480]  不過當時尼泊爾獸王雖然怒氣沖沖
[00:07:08.480 --> 00:07:09.960]  但他仍然吩咐人
[00:07:09.960 --> 00:07:14.040]  去帶一個撒德拉、米薩、阿伯尼哥過來
[00:07:14.040 --> 00:07:16.160]  叫他們帶到他面前
[00:07:16.160 --> 00:07:17.720]  再問一問
[00:07:17.720 --> 00:07:21.040]  你們撒德拉、米薩、阿伯尼哥
[00:07:21.040 --> 00:07:23.280]  你們是不是不侍奉我的神呢?
[00:07:23.280 --> 00:07:25.680]  是不是不敬拜我所立的金像呢?
[00:07:25.680 --> 00:07:27.640]  是不是故意的呢?
[00:07:27.640 --> 00:07:30.200]  其實巴比倫王在這裡
[00:07:30.200 --> 00:07:31.960]  其實是給他們機會
[00:07:31.960 --> 00:07:33.080]  其實是給他們機會
[00:07:33.080 --> 00:07:34.480]  你們是不是故意的呢?
[00:07:34.480 --> 00:07:38.480]  現在只要你再聽到這些惡戲
[00:07:38.480 --> 00:07:42.240]  只要你肯服敬拜這個像
[00:07:42.240 --> 00:07:44.800]  之前的事就當沒有發生過
[00:07:44.800 --> 00:07:46.000]  其實已經很好
[00:07:46.000 --> 00:07:49.000]  尼泊爾獸王對他們這三個人
[00:07:49.000 --> 00:07:53.040]  真是有一個恩情在裡面
[00:07:53.040 --> 00:07:55.920]  不是立刻將他們扔在烈火的窯中
[00:07:55.920 --> 00:07:57.600]  仍然給他們機會
[00:07:57.600 --> 00:07:59.120]  所以
[00:07:59.120 --> 00:08:00.640]  王的憤怒
[00:08:00.640 --> 00:08:02.960]  的確顯示了加勒底人
[00:08:02.960 --> 00:08:05.200]  這些人的控告是成功的
[00:08:05.200 --> 00:08:08.800]  但是尼泊爾獸王雖然很憤怒
[00:08:08.800 --> 00:08:10.480]  但他仍然先審問
[00:08:10.480 --> 00:08:12.320]  審問再給機會
[00:08:12.320 --> 00:08:14.080]  才給他們刑罰
[00:08:14.080 --> 00:08:16.320]  也許他們都不相信
[00:08:16.320 --> 00:08:19.200]  這些加勒底人的控告
[00:08:19.200 --> 00:08:20.320]  可能他們心想
[00:08:20.320 --> 00:08:24.520]  沒理由他們會做出這樣的事
[00:08:24.520 --> 00:08:28.000]  在這裡
[00:08:28.000 --> 00:08:30.960]  尼泊爾獸王繼續對這三個人說
[00:08:30.960 --> 00:08:36.880]  有何神能夠將你們從我手中拯救出來呢?
[00:08:36.880 --> 00:08:37.840]  在這裡
[00:08:37.840 --> 00:08:39.640]  這個王對他們說
[00:08:39.640 --> 00:08:41.240]  沒有人可以救你們
[00:08:41.240 --> 00:08:45.920]  沒有任何一個神明可以從我手中拯救你們
[00:08:45.920 --> 00:08:46.680]  接著
[00:08:46.680 --> 00:08:49.200]  這三個人的回答是怎樣呢?
[00:08:49.200 --> 00:08:50.080]  這三個人的回答是
[00:08:50.080 --> 00:08:52.760]  撒德拉、米薩、阿伯尼哥對王說
[00:08:52.760 --> 00:08:54.080]  尼泊爾獸王
[00:08:54.080 --> 00:08:57.000]  這件事我們不必回答你
[00:08:57.000 --> 00:08:57.960]  即便如此
[00:08:57.960 --> 00:08:59.360]  我們所侍奉的神
[00:08:59.360 --> 00:09:02.680]  能將我們從烈火的窯中救出來
[00:09:02.680 --> 00:09:03.560]  即或不然
[00:09:03.560 --> 00:09:04.000]  王啊
[00:09:04.000 --> 00:09:04.760]  你當知道
[00:09:04.760 --> 00:09:07.240]  我們缺不侍奉你的神
[00:09:07.240 --> 00:09:10.120]  也不敬拜你所立的金像
[00:09:10.120 --> 00:09:10.640]  在這裡
[00:09:10.640 --> 00:09:13.520]  他們直呼尼泊爾獸王這個名字
[00:09:13.520 --> 00:09:15.400]  有些人說
[00:09:15.400 --> 00:09:17.840]  這個稱呼的譯法
[00:09:17.840 --> 00:09:20.000]  他們真的回答尼泊爾獸王
[00:09:20.000 --> 00:09:21.160]  又或者這麼說
[00:09:21.160 --> 00:09:23.800]  他們直呼尼泊爾獸王的名字
[00:09:23.800 --> 00:09:28.000]  也可能已經作出了最壞的準備
[00:09:28.000 --> 00:09:31.280]  我們最後是寧死不屈
[00:09:31.280 --> 00:09:35.120]  我們不會敬拜你所立的金像
[00:09:35.120 --> 00:09:37.240]  在第17、18節裡面
[00:09:37.240 --> 00:09:39.600]  其實這三個人所說的意思
[00:09:39.600 --> 00:09:40.400]  就是說
[00:09:40.400 --> 00:09:43.120]  我們知道上帝會拯救
[00:09:43.120 --> 00:09:50.200]  他回應尼泊爾獸王的質詢
[00:09:50.200 --> 00:09:52.200]  哪個神可以救你們呢?
[00:09:52.200 --> 00:09:54.000]  尼泊爾獸王這三個人說
[00:09:54.000 --> 00:09:55.640]  我們的神可以救
[00:09:55.640 --> 00:09:56.960]  不過
[00:09:56.960 --> 00:09:59.160]  究竟我們的神是否有能力去救
[00:09:59.160 --> 00:10:00.720]  但是他救不救呢?
[00:10:00.720 --> 00:10:02.040]  我們不知道
[00:10:02.040 --> 00:10:04.160]  他會不會救我們脫離你的手呢?
[00:10:04.160 --> 00:10:05.520]  我們也不知道
[00:10:05.520 --> 00:10:06.520]  不過
[00:10:06.520 --> 00:10:08.440]  他們的重點
[00:10:08.440 --> 00:10:09.520]  不在這裡
[00:10:09.520 --> 00:10:11.200]  上帝拯救我們也好
[00:10:11.200 --> 00:10:13.000]  上帝不拯救我們也好
[00:10:13.000 --> 00:10:14.600]  重點就是
[00:10:14.600 --> 00:10:15.200]  無論如何
[00:10:15.200 --> 00:10:18.160]  我們都不會敬拜你所立的金像
[00:10:18.160 --> 00:10:21.480]  這就是我們的立場
[00:10:21.480 --> 00:10:22.760]  在這件事裡面
[00:10:22.760 --> 00:10:23.960]  他說
[00:10:23.960 --> 00:10:28.600]  這件事我們不必回答你
[00:10:28.600 --> 00:10:30.600]  這裡有幾個可能的意思
[00:10:30.600 --> 00:10:31.400]  就是
[00:10:31.400 --> 00:10:32.440]  當王敢問的時候
[00:10:32.440 --> 00:10:35.800]  我們不用回答你的意思就是說
[00:10:35.800 --> 00:10:36.400]  可能就是
[00:10:36.400 --> 00:10:38.560]  我們根本沒有辯駡的理由
[00:10:38.560 --> 00:10:40.400]  我們沒有任何理由告訴你
[00:10:40.400 --> 00:10:41.200]  為什麼我們不敬拜
[00:10:41.200 --> 00:10:42.800]  這是第一個可能性
[00:10:42.800 --> 00:10:44.800]  也有一個可能性就是說
[00:10:44.800 --> 00:10:47.520]  我不需要跟你辯駁
[00:10:47.520 --> 00:10:49.920]  因為我知道我們所做的是對的
[00:10:49.920 --> 00:10:51.400]  也有一個可能性就是
[00:10:51.400 --> 00:10:52.720]  我們不用解釋
[00:10:52.720 --> 00:10:54.760]  因為我們知道上帝會保護我們
[00:10:54.760 --> 00:10:58.760]  這就是最有力的辯護
[00:10:58.760 --> 00:10:59.680]  他們知道
[00:10:59.680 --> 00:11:02.000]  上帝有能力去拯救
[00:11:02.000 --> 00:11:03.800]  上帝可能會拯救
[00:11:03.800 --> 00:11:06.000]  上帝也可能不拯救
[00:11:06.000 --> 00:11:07.040]  但是他們知道
[00:11:07.040 --> 00:11:08.520]  無論拯救與否
[00:11:08.520 --> 00:11:10.760]  我們都在上帝的旨意當中
[00:11:10.760 --> 00:11:11.520]  不重要
[00:11:11.520 --> 00:11:16.800]  我們仍然會忠心跟從上帝
[00:11:16.800 --> 00:11:17.520]  今天
[00:11:17.520 --> 00:11:19.520]  是二十週年的
[00:11:19.520 --> 00:11:21.960]  堂慶日子
[00:11:21.960 --> 00:11:24.680]  我們都藉著這幾個人的
[00:11:24.680 --> 00:11:28.160]  跟從上帝的心智
[00:11:28.160 --> 00:11:31.280]  去思考我們如何去跟從上帝
[00:11:31.280 --> 00:11:32.920]  什麼是教會呢?
[00:11:32.920 --> 00:11:34.000]  教會
[00:11:34.000 --> 00:11:36.000]  其實是什麼地方呢?
[00:11:36.000 --> 00:11:39.520]  教會就是一群願意跟從耶穌的人
[00:11:39.520 --> 00:11:41.720]  我們聚在一起
[00:11:41.720 --> 00:11:43.240]  去跟從耶穌
[00:11:43.240 --> 00:11:45.040]  不是因為有理想的環境
[00:11:45.040 --> 00:11:46.640]  我們才跟從耶穌
[00:11:46.640 --> 00:11:49.760]  而是無論在任何情況當中
[00:11:49.760 --> 00:11:51.560]  我們都跟從耶穌
[00:11:51.560 --> 00:11:54.120]  這幾個猶太人
[00:11:54.120 --> 00:11:55.720]  他們對上帝的信心就是
[00:11:55.720 --> 00:11:57.720]  他們知道上帝有能力拯救
[00:11:57.720 --> 00:11:59.440]  但是就算不拯救
[00:11:59.440 --> 00:12:00.840]  我的環境如何
[00:12:00.840 --> 00:12:03.280]  都不會影響我跟從上帝
[00:12:03.280 --> 00:12:05.680]  這個行動和決心
[00:12:05.680 --> 00:12:07.960]  所以這幾個猶太人的信心
[00:12:07.960 --> 00:12:09.080]  是很清楚的
[00:12:09.080 --> 00:12:11.360]  他們的信心不是建立在一個
[00:12:11.360 --> 00:12:12.880]  順利的環境
[00:12:12.880 --> 00:12:14.720]  他們的信心也不是建立在一個
[00:12:14.720 --> 00:12:16.520]  安全的環境上
[00:12:16.520 --> 00:12:17.680]  我們今天
[00:12:17.680 --> 00:12:20.120]  我們在想我們的祈禱會是怎樣呢?
[00:12:20.120 --> 00:12:21.480]  有時候我們的祈禱會不會說
[00:12:21.480 --> 00:12:23.720]  上帝,你不應運我祈禱
[00:12:23.720 --> 00:12:25.000]  我就不信你了
[00:12:25.000 --> 00:12:26.680]  或者你不應運我祈禱
[00:12:26.680 --> 00:12:28.120]  我就不會信靠你了
[00:12:28.120 --> 00:12:29.840]  你不應運我祈禱
[00:12:29.840 --> 00:12:31.360]  我就要離開你了
[00:12:31.360 --> 00:12:33.560]  是不是這樣呢?
[00:12:33.560 --> 00:12:36.040]  信,竟逆竟
[00:12:36.040 --> 00:12:37.720]  在我們的信仰當中
[00:12:37.720 --> 00:12:41.440]  其實不應該影響我們跟從上帝
[00:12:41.440 --> 00:12:43.600]  這個信心
[00:12:43.600 --> 00:12:45.520]  在教教裡面
[00:12:45.520 --> 00:12:48.240]  有一本著作叫做《天路歷程》
[00:12:48.240 --> 00:12:49.840]  這一本除了聖經之外
[00:12:49.840 --> 00:12:53.720]  也差不多是最暢銷的一本書籍
[00:12:53.720 --> 00:12:56.080]  就是一個叫做本人約翰所寫的
[00:12:56.080 --> 00:12:59.600]  他藉著一些很特別的方式
[00:12:59.600 --> 00:13:02.600]  去寫出一個未信耶穌的人
[00:13:02.600 --> 00:13:03.760]  到他信耶穌了
[00:13:03.760 --> 00:13:05.200]  到他信耶穌的時候
[00:13:05.200 --> 00:13:07.520]  去到天城的一個過程
[00:13:07.520 --> 00:13:09.080]  將很多的
[00:13:09.080 --> 00:13:12.200]  一些基督徒的品格
[00:13:12.200 --> 00:13:14.040]  化成一個具體的人物
[00:13:14.040 --> 00:13:15.200]  就說到這個基督徒
[00:13:15.200 --> 00:13:16.680]  一開始的時候
[00:13:16.680 --> 00:13:21.280]  也有一群人一起走向天城
[00:13:21.280 --> 00:13:23.320]  但是在過程當中
[00:13:23.320 --> 00:13:24.880]  撒旦用不同的方式
[00:13:24.880 --> 00:13:25.760]  去引誘他們
[00:13:25.760 --> 00:13:27.080]  去攻擊他們
[00:13:27.080 --> 00:13:28.160]  在途中
[00:13:28.160 --> 00:13:29.560]  有一些人
[00:13:29.560 --> 00:13:31.200]  就因著這樣的緣故
[00:13:31.200 --> 00:13:32.720]  犧牲了生命
[00:13:32.720 --> 00:13:34.680]  為了堅守信仰
[00:13:34.680 --> 00:13:36.080]  連生命也沒有了
[00:13:36.080 --> 00:13:38.440]  基督徒自己一個步行
[00:13:38.440 --> 00:13:40.720]  去到天城
[00:13:40.720 --> 00:13:42.880]  在這本書裡面
[00:13:42.880 --> 00:13:44.720]  其實表達了一個信息
[00:13:44.720 --> 00:13:46.960]  就是其實基督徒
[00:13:46.960 --> 00:13:48.080]  信靠耶穌的人
[00:13:48.080 --> 00:13:50.160]  是不是一定上帝會拯救
[00:13:50.160 --> 00:13:53.760]  讓我們能夠免去困難的呢
[00:13:53.760 --> 00:13:55.720]  或者免去逆境的呢
[00:13:55.720 --> 00:13:57.120]  在這本書裡面
[00:13:57.120 --> 00:13:58.880]  作者肯定不是這個意思
[00:13:58.880 --> 00:13:59.880]  上帝可以拯救
[00:13:59.880 --> 00:14:01.720]  上帝拯救了基督徒
[00:14:01.720 --> 00:14:03.720]  但是上帝沒有拯救一些人
[00:14:03.720 --> 00:14:06.960]  讓他們在攻擊裡面
[00:14:06.960 --> 00:14:09.200]  犧牲了生命
[00:14:09.200 --> 00:14:10.920]  在今天這個世代裡面
[00:14:10.920 --> 00:14:11.920]  其實我們也看到
[00:14:11.920 --> 00:14:13.000]  上帝有時候也會用一些
[00:14:13.000 --> 00:14:15.000]  很特別的方法去工作
[00:14:15.000 --> 00:14:15.800]  我不知道大家最近
[00:14:15.800 --> 00:14:18.400]  有沒有看過一個報道會
[00:14:18.400 --> 00:14:19.600]  其中一個見證
[00:14:19.600 --> 00:14:20.640]  我在不同的群眾
[00:14:20.640 --> 00:14:23.480]  我收到一個這樣的信息
[00:14:23.480 --> 00:14:27.560]  就是有一個教會的報道會
[00:14:27.560 --> 00:14:29.320]  請了一個弟兄去分享
[00:14:29.320 --> 00:14:32.760]  這個弟兄的孩子幾歲
[00:14:32.760 --> 00:14:34.520]  他就說他的孩子
[00:14:34.520 --> 00:14:37.080]  曾經在心臟裡面
[00:14:37.080 --> 00:14:39.480]  停頓了半個小時
[00:14:39.480 --> 00:14:42.800]  半個小時之後就復生了
[00:14:42.800 --> 00:14:43.800]  在人來說
[00:14:43.800 --> 00:14:45.800]  這個醫學角度是
[00:14:45.800 --> 00:14:47.720]  很難解釋一個這樣的情況
[00:14:47.720 --> 00:14:49.840]  但是真實的他發生了
[00:14:49.840 --> 00:14:50.520]  我聽的時候
[00:14:50.520 --> 00:14:52.240]  他還說多了一個例子
[00:14:52.240 --> 00:14:54.960]  在這件事的過程裡面
[00:14:54.960 --> 00:14:56.240]  就是長話短說
[00:14:56.240 --> 00:14:59.000]  就是說他在坐的士的過程裡面
[00:14:59.000 --> 00:15:00.600]  他就說
[00:15:00.600 --> 00:15:02.280]  他有一個信心的祈禱
[00:15:02.280 --> 00:15:05.920]  就說好像機電所說
[00:15:05.920 --> 00:15:07.000]  這裡下雨
[00:15:07.000 --> 00:15:08.880]  旁邊就不下雨了
[00:15:08.880 --> 00:15:11.600]  他就說在他的經歷裡面
[00:15:11.600 --> 00:15:13.080]  他在車上走的時候
[00:15:13.080 --> 00:15:14.880]  突然間就撲通撲通大雨
[00:15:14.880 --> 00:15:16.120]  從車上淋下來
[00:15:16.120 --> 00:15:17.000]  但是他打了個槍
[00:15:17.000 --> 00:15:19.200]  看他旁邊的車
[00:15:19.200 --> 00:15:21.480]  全部都是乾的
[00:15:21.480 --> 00:15:25.320]  那個司機也嚇了一跳
[00:15:25.320 --> 00:15:26.320]  有沒有這樣的事情發生呢
[00:15:26.320 --> 00:15:27.600]  上帝有沒有能力去做呢
[00:15:27.600 --> 00:15:28.280]  上帝有
[00:15:28.280 --> 00:15:29.640]  有能力去做
[00:15:29.640 --> 00:15:31.360]  但是上帝是不是一定
[00:15:31.360 --> 00:15:33.680]  會用這樣的方式去做呢
[00:15:33.680 --> 00:15:35.080]  不一定
[00:15:35.080 --> 00:15:37.000]  這段經文裡面記載著
[00:15:37.000 --> 00:15:38.920]  這些迦勒底人
[00:15:38.920 --> 00:15:40.760]  就是因著妒忌的緣故
[00:15:40.760 --> 00:15:42.040]  向尼泊爾教主受訪
[00:15:42.040 --> 00:15:44.960]  告發但以利於三個朋友
[00:15:44.960 --> 00:15:46.840]  作者的結論是很清楚的
[00:15:46.840 --> 00:15:50.760]  如果有權力的人的命令
[00:15:50.760 --> 00:15:53.120]  和上帝的命令有抵觸的時候
[00:15:53.120 --> 00:15:55.640]  我們就信服上帝
[00:15:55.640 --> 00:15:57.520]  我們要跟從上帝
[00:15:57.520 --> 00:15:59.400]  這幾個迦勒底
[00:15:59.400 --> 00:16:03.160]  就是這幾個猶太人
[00:16:03.160 --> 00:16:04.440]  其實我們想一下
