
[00:00:00.000 --> 00:00:02.000]  在我信耶穌的過程裏面
[00:07:31.000 --> 00:07:33.000]  上帝給我們的吩咐
[00:07:33.000 --> 00:07:36.000]  是不是要怎樣做呢
[00:07:36.000 --> 00:07:38.000]  我們要跟隨那個聲音
[00:07:38.000 --> 00:07:39.000]  那個教導
[00:07:39.000 --> 00:07:43.000]  而去決定我們怎樣去過我們的人生
[00:07:43.000 --> 00:07:45.000]  保羅的意思是這樣
[00:07:45.000 --> 00:07:47.000]  我們有個新的生命
[00:07:47.000 --> 00:07:49.000]  但是我們的救我仍然在這裡
[00:07:49.000 --> 00:07:52.000]  我們要讓它不要有工作
[00:07:52.000 --> 00:07:53.000]  保羅在說
[00:07:53.000 --> 00:07:54.000]  一個未信耶穌的人
[00:07:54.000 --> 00:07:57.000]  是一個罪的奴隸
[00:07:57.000 --> 00:08:00.000]  他是跟著罪惡走的
[00:08:00.000 --> 00:08:02.000]  但是一個跟從上帝的人
[00:08:02.000 --> 00:08:04.000]  可以說是上帝的奴隸
[00:08:04.000 --> 00:08:05.000]  用這個字眼
[00:08:05.000 --> 00:08:06.000]  跟隨上帝的人
[00:08:06.000 --> 00:08:09.000]  是跟著上帝去走
[00:08:09.000 --> 00:08:10.000]  人是沒有中立
[00:08:10.000 --> 00:08:12.000]  要麼你就跟著罪惡去走
[00:08:12.000 --> 00:08:16.000]  要麼你就跟著上帝去走
[00:08:16.000 --> 00:08:17.000]  保羅在這裡說
[00:08:17.000 --> 00:08:20.000]  人是不會有這個中立
[00:08:20.000 --> 00:08:21.000]  保羅其實在這裡說到
[00:08:21.000 --> 00:08:27.000]  一個已經整個生命方向改變的人
[00:08:27.000 --> 00:08:29.000]  是已經向罪死的人
[00:08:29.000 --> 00:08:30.000]  這些人
[00:08:30.000 --> 00:08:33.000]  是不會在以後的人生裡
[00:08:33.000 --> 00:08:36.000]  是不會再被罪去定罪
[00:08:36.000 --> 00:08:38.000]  上帝不會因為我們是一個罪
[00:08:38.000 --> 00:08:39.000]  你犯了罪
[00:08:39.000 --> 00:08:40.000]  犯了什麼罪
[00:08:40.000 --> 00:08:42.000]  所以你得不到上帝的救恩
[00:08:42.000 --> 00:08:43.000]  不是
[00:08:43.000 --> 00:08:45.000]  因為我們不是因為自己
[00:08:45.000 --> 00:08:47.000]  做了什麼好事
[00:08:47.000 --> 00:08:50.000]  能夠賺取上帝給我們這個赦免的恩典
[00:08:50.000 --> 00:08:51.000]  不是
[00:08:51.000 --> 00:08:54.000]  是因為上帝藉著耶穌
[00:08:54.000 --> 00:08:56.000]  已經為我們去罪死
[00:08:56.000 --> 00:08:57.000]  向罪死
[00:08:57.000 --> 00:09:00.000]  我們已經完結了他的生命
[00:09:00.000 --> 00:09:03.000]  其實最主要是要向神活著
[00:09:03.000 --> 00:09:04.000]  我們另一面
[00:09:04.000 --> 00:09:08.000]  其實就是要一生的去跟從上帝
[00:09:08.000 --> 00:09:11.000]  因為已經有一個新的生命
[00:09:11.000 --> 00:09:14.000]  保羅在這裡要提醒我們
[00:09:14.000 --> 00:09:16.000]  一群信耶穌的人
[00:09:16.000 --> 00:09:19.000]  如果我們說我們相信了耶穌
[00:09:19.000 --> 00:09:22.000]  我們就不會好像那一群人說
[00:09:22.000 --> 00:09:24.000]  那我就自由的去犯罪
[00:09:24.000 --> 00:09:26.000]  自由犯罪都無所謂
[00:09:26.000 --> 00:09:28.000]  因為上帝必然會赦免我的罪
[00:09:28.000 --> 00:09:31.000]  一個真正跟從上帝的人
[00:09:31.000 --> 00:09:34.000]  是不會有這個想法
[00:09:34.000 --> 00:09:40.000]  其實保羅在羅馬書的整卷書裡面
[00:09:40.000 --> 00:09:42.000]  其實說一個很重要的一個信息
[00:09:42.000 --> 00:09:46.000]  就是人是活在罪惡當中
[00:09:46.000 --> 00:09:49.000]  人是在罪惡的環境裡面
[00:09:49.000 --> 00:09:52.000]  或者在生命裡面去生活
[00:09:52.000 --> 00:09:53.000]  所以保羅說
[00:09:53.000 --> 00:09:56.000]  沒有二人連一個也沒有
[00:09:56.000 --> 00:10:00.000]  沒有一個人是完全按照上帝的標準
[00:10:00.000 --> 00:10:02.000]  而去過他的生活
[00:10:02.000 --> 00:10:06.000]  這個世界其實是上帝所創造
[00:10:06.000 --> 00:10:08.000]  上帝創造這個世界的美好
[00:10:08.000 --> 00:10:11.000]  是讓我們去享用這個世界
[00:10:11.000 --> 00:10:14.000]  讓這個自然界去供應我們的所需
[00:10:14.000 --> 00:10:18.000]  但當阿當犯罪離開了上帝
[00:10:18.000 --> 00:10:21.000]  罪就進入了這個世界
[00:10:21.000 --> 00:10:23.000]  罪的基本意思是什麼呢
[00:10:23.000 --> 00:10:25.000]  就是遠離上帝
[00:10:25.000 --> 00:10:28.000]  不再希望上帝和我有任何的關係
[00:10:28.000 --> 00:10:31.000]  我再不希望跟著上帝去走了
[00:10:31.000 --> 00:10:33.000]  這個是罪的最基本意思
[00:10:33.000 --> 00:10:37.000]  當人和上帝之間的關係破裂了之後
[00:10:37.000 --> 00:10:39.000]  人和大自然的關係破裂
[00:10:39.000 --> 00:10:41.000]  人和人之間的關係破裂
[00:10:41.000 --> 00:10:44.000]  人和自己的關係也都是破裂
[00:10:44.000 --> 00:10:46.000]  上帝去創造這個大自然
[00:10:46.000 --> 00:10:48.000]  是要讓人去管理
[00:10:48.000 --> 00:10:50.000]  好好管理這個大自然
[00:10:50.000 --> 00:10:54.000]  但是當罪惡來臨這個世界的時候
[00:10:54.000 --> 00:10:57.000]  人就沒有這個責任
[00:10:57.000 --> 00:11:00.000]  反而去破壞這個大自然
[00:11:00.000 --> 00:11:02.000]  破壞大自然的後果
[00:11:02.000 --> 00:11:07.000]  其實也是影響自己人的生活
[00:11:07.000 --> 00:11:09.000]  我舉一些例子
[00:11:09.000 --> 00:11:11.000]  不知道大家有時候都留意
[00:11:11.000 --> 00:11:13.000]  有些地區水災
[00:11:13.000 --> 00:11:15.000]  有些國家水災
[00:11:15.000 --> 00:11:18.000]  通常我們會說理由是什麼呢
[00:11:18.000 --> 00:11:19.000]  下大雨
[00:11:19.000 --> 00:11:20.000]  很多場雨
[00:11:20.000 --> 00:11:22.000]  50年一遇
[00:11:22.000 --> 00:11:23.000]  100年一遇
[00:11:23.000 --> 00:11:24.000]  通常都是這樣說
[00:11:24.000 --> 00:11:26.000]  很大雨就水災
[00:11:26.000 --> 00:11:29.000]  但是其實有很多地方的水災
[00:11:29.000 --> 00:11:32.000]  其實都是人為的後果
[00:11:32.000 --> 00:11:34.000]  有一些高窪地方的國家
[00:11:34.000 --> 00:11:38.000]  在他們那裡不斷地砍樹
[00:11:38.000 --> 00:11:40.000]  樹有很多功用
[00:11:40.000 --> 00:11:41.000]  樹有很多狀
[00:11:41.000 --> 00:11:42.000]  其中一種是什麼呢
[00:11:42.000 --> 00:11:45.000]  就是將水吸回到地下
[00:11:45.000 --> 00:11:47.000]  但是當你不停斬樹的時候
[00:11:47.000 --> 00:11:51.000]  水就沒有辦法吸回到地下
[00:11:51.000 --> 00:11:54.000]  所以就由高窪的地方流到低窪的地區
[00:11:54.000 --> 00:11:56.000]  低窪地區的國家是不能避的
[00:11:56.000 --> 00:11:58.000]  所以水就流下去
[00:11:58.000 --> 00:12:00.000]  所以就形成一個水災
[00:12:00.000 --> 00:12:02.000]  接著你就去問
[00:12:02.000 --> 00:12:08.000]  為什麼高窪地方的國家的官員要砍樹呢
[00:12:08.000 --> 00:12:11.000]  其實有很多國家都很環保的
[00:12:11.000 --> 00:12:12.000]  大家知不知道
[00:12:12.000 --> 00:12:14.000]  有些國家是很有規矩的
[00:12:14.000 --> 00:12:15.000]  香港也是
[00:12:15.000 --> 00:12:18.000]  最近要裝修過中大
[00:12:18.000 --> 00:12:19.000]  我才知道
[00:12:19.000 --> 00:12:21.000]  香港其實都很嚴厲的
[00:12:21.000 --> 00:12:22.000]  要移一棵樹
[00:12:22.000 --> 00:12:23.000]  大家知不知道多少錢
[00:12:23.000 --> 00:12:24.000]  不是斬
[00:12:24.000 --> 00:12:25.000]  移去的
[00:12:25.000 --> 00:12:26.000]  知不知道多少錢
[00:12:26.000 --> 00:12:27.000]  是幾十萬元的
[00:12:27.000 --> 00:12:28.000]  移走的
[00:12:28.000 --> 00:12:30.000]  就是幾十萬元
[00:12:30.000 --> 00:12:33.000]  有些國家是規定了
[00:12:33.000 --> 00:12:34.000]  種一棵
[00:12:34.000 --> 00:12:36.000]  斬一棵就種一棵
[00:12:36.000 --> 00:12:37.000]  就是你斬都可以
[00:12:37.000 --> 00:12:38.000]  就是你要種一棵
[00:12:38.000 --> 00:12:41.000]  而且有些樹都不讓你斬
[00:12:41.000 --> 00:12:43.000]  所以是很嚴格規定
[00:12:43.000 --> 00:12:45.000]  在國家又需要這些材料
[00:12:45.000 --> 00:12:46.000]  那怎麼做呢
[00:12:46.000 --> 00:12:49.000]  不在自己國家斬又怎樣
[00:12:49.000 --> 00:12:51.000]  去別人那裡斬
[00:12:51.000 --> 00:12:52.000]  就是我斬你國家那些
[00:12:52.000 --> 00:12:53.000]  你沒有這些規例
[00:12:53.000 --> 00:12:56.000]  那其他國家又為什麼會讓你斬呢
[00:12:56.000 --> 00:12:58.000]  因為窮
[00:12:58.000 --> 00:12:59.000]  很簡單
[00:12:59.000 --> 00:13:00.000]  因為窮
[00:13:00.000 --> 00:13:01.000]  因為我沒有其他資源
[00:13:01.000 --> 00:13:02.000]  我有的是什麼資源呢
[00:13:02.000 --> 00:13:04.000]  自然資源
[00:13:04.000 --> 00:13:06.000]  好 隨便斬
[00:13:06.000 --> 00:13:10.000]  所以其實一個水災這些背後
[00:13:10.000 --> 00:13:12.000]  其實已經反映了很多人
[00:13:12.000 --> 00:13:14.000]  很多很多的罪惡在裡面
[00:13:14.000 --> 00:13:17.000]  很多人為的貪婪在裡面
[00:13:17.000 --> 00:13:20.000]  再進入這個世界
[00:13:20.000 --> 00:13:22.000]  人和上帝的關係破裂
[00:13:22.000 --> 00:13:23.000]  人和人之間的關係
[00:13:23.000 --> 00:13:25.000]  因為人的自我
[00:13:25.000 --> 00:13:30.000]  而產生種種的罪惡和仇殺
[00:13:30.000 --> 00:13:32.000]  我們經常去說
[00:13:32.000 --> 00:13:34.000]  很多時候我們說人是萬物之靈
[00:13:34.000 --> 00:13:36.000]  我們比其他動物更高尚
[00:13:36.000 --> 00:13:37.000]  萬物之靈
[00:13:37.000 --> 00:13:40.000]  但是很多時候人性是不如獸性
[00:13:40.000 --> 00:13:42.000]  在動物界裡面
[00:13:42.000 --> 00:13:45.000]  野獸極少去殘害同類
[00:13:45.000 --> 00:13:48.000]  殘害同類都是為了生存
[00:13:48.000 --> 00:13:50.000]  但是其實在人類社會
[00:13:50.000 --> 00:13:53.000]  那個暴食不是為了生存
[00:13:53.000 --> 00:13:54.000]  不單止為了生存
[00:13:54.000 --> 00:13:56.000]  是為了貪婪
[00:13:56.000 --> 00:14:01.000]  人的貪婪是導致種種殘忍的行為
[00:14:01.000 --> 00:14:03.000]  人類的文明的進步
[00:14:03.000 --> 00:14:05.000]  產生了很多大殺傷力的武器
[00:14:05.000 --> 00:14:10.000]  所以戰爭傷亡的人數越來越多
[00:14:10.000 --> 00:14:13.000]  法國有一個思想家叫做伏爾泰
[00:14:13.000 --> 00:14:15.000]  他講了一個名言
[00:14:15.000 --> 00:14:18.000]  他說人類永遠是瘋狂的
[00:14:18.000 --> 00:14:25.000]  而那些自以為可以去治療別人瘋狂的人
[00:14:25.000 --> 00:14:28.000]  這個人是瘋狂之罪
[00:14:28.000 --> 00:14:29.000]  大家明白我的意思嗎
[00:14:29.000 --> 00:14:32.000]  我的意思是說人類是瘋狂的
[00:14:32.000 --> 00:14:35.000]  如果有人說我可以治好人類的瘋狂
[00:14:35.000 --> 00:14:39.000]  這個人是最瘋狂
[00:14:39.000 --> 00:14:42.000]  意思就是說人的罪性
[00:14:42.000 --> 00:14:43.000]  人是不可以治癒
[00:14:43.000 --> 00:14:45.000]  人的罪性是很強烈
[00:14:45.000 --> 00:14:48.000]  如果你以為人可以治癒人的罪性
[00:14:48.000 --> 00:14:50.000]  你是很瘋狂的
[00:14:50.000 --> 00:14:52.000]  有一個這樣的例子
[00:14:52.000 --> 00:14:57.000]  在1967年在捷克這個地方
[00:14:57.000 --> 00:14:59.000]  有一個人叫做昆德拉
[00:14:59.000 --> 00:15:00.000]  他講出了一個經歷
[00:15:00.000 --> 00:15:03.000]  昆德拉是一個大作家
[00:15:03.000 --> 00:15:07.000]  他在1967年前蘇聯
[00:15:07.000 --> 00:15:09.000]  當時俄羅斯還沒有解體
[00:15:09.000 --> 00:15:11.000]  前蘇聯入侵捷克
[00:15:11.000 --> 00:15:13.000]  攻陷了一個國家
[00:15:13.000 --> 00:15:14.000]  攻陷了之後
[00:15:14.000 --> 00:15:17.000]  當時的士兵就向當地的居民說
[00:15:17.000 --> 00:15:20.000]  當時昆德拉在這個國家裏面
[00:15:20.000 --> 00:15:25.000]  他就說這場是一場大誤會
[00:15:25.000 --> 00:15:27.000]  其實我們是很愛你們的
[00:15:27.000 --> 00:15:30.000]  我們真的希望你們過一個更好的生活
