
[00:00:00.000 --> 00:00:05.000]  大家知道我們過去這一季是在說使命教會
[00:02:41.000 --> 00:02:42.000]  為甚麼?
[00:02:42.000 --> 00:02:44.000]  因為他們的媽媽
[00:02:44.000 --> 00:02:46.000]  在這些人面前
[00:02:46.000 --> 00:02:49.000]  被他們割喉
[00:02:49.000 --> 00:02:52.000]  死在子女面前
[00:02:52.000 --> 00:02:54.000]  這些子女在當中
[00:02:54.000 --> 00:02:56.000]  一直得不到安慰的心
[00:02:56.000 --> 00:02:58.000]  一直掛念著他們的父母
[00:02:58.000 --> 00:03:00.000]  這些事情
[00:03:00.000 --> 00:03:01.000]  我們都會覺得
[00:03:01.000 --> 00:03:03.000]  在某些國家會出現
[00:03:03.000 --> 00:03:04.000]  在一些民主的
[00:03:04.000 --> 00:03:06.000]  或者進步的國家
[00:03:06.000 --> 00:03:08.000]  應該未必會出現
[00:03:08.000 --> 00:03:10.000]  我剛剛在三藩市講到
[00:03:10.000 --> 00:03:12.000]  上星期回來
[00:03:12.000 --> 00:03:14.000]  當地有一位弟兄跟我說
[00:03:14.000 --> 00:03:16.000]  施牧師 我自己也有很大的挑戰
[00:03:16.000 --> 00:03:18.000]  他告訴我
[00:03:18.000 --> 00:03:21.000]  因為他本身在大學讀社工系的
[00:03:21.000 --> 00:03:24.000]  一個碩士學位
[00:03:24.000 --> 00:03:26.000]  他說我們有60個同學
[00:03:26.000 --> 00:03:31.000]  有58個是完全接納同性戀的
[00:03:31.000 --> 00:03:35.000]  60個 有58個
[00:03:35.000 --> 00:03:37.000]  只剩下他和另一位教徒
[00:03:37.000 --> 00:03:40.000]  知道同性戀是神所不喜悅的
[00:03:40.000 --> 00:03:42.000]  是得罪神的
[00:03:42.000 --> 00:03:43.000]  因此很多時候
[00:03:43.000 --> 00:03:46.000]  他們面對著很大的排斥
[00:03:46.000 --> 00:03:48.000]  同學似乎覺得他們很守舊
[00:03:48.000 --> 00:03:51.000]  他們是歧視人的
[00:03:51.000 --> 00:03:53.000]  因此他們都要面對著
[00:03:53.000 --> 00:03:55.000]  這一方面的壓力
[00:03:55.000 --> 00:03:57.000]  在香港有沒有這樣的情況
[00:03:57.000 --> 00:03:59.000]  大家會知道
[00:03:59.000 --> 00:04:00.000]  但無論如何
[00:04:00.000 --> 00:04:01.000]  或多或少
[00:04:01.000 --> 00:04:02.000]  我們會因為信仰
[00:04:02.000 --> 00:04:03.000]  在末世的時候
[00:04:03.000 --> 00:04:05.000]  受到一些壓力
[00:04:05.000 --> 00:04:06.000]  甚至迫不得已
[00:04:06.000 --> 00:04:07.000]  在過程當中
[00:04:07.000 --> 00:04:09.000]  要怎樣去面對呢
[00:04:09.000 --> 00:04:12.000]  亦是我們今天所要思想的事情
[00:04:12.000 --> 00:04:16.000]  我請大家一齊思想聖經路加福音第21章
[00:04:16.000 --> 00:04:22.000]  第21章其中的第十節
[00:04:22.000 --> 00:04:27.000]  「過了一會兒,耶穌又對他們說:
[00:04:27.000 --> 00:04:30.000]  一個民族要起來攻打另一個民族,
[00:04:30.000 --> 00:04:33.000]  一個國家要起來攻打另一個國家,
[00:04:33.000 --> 00:04:35.000]  必有大地震,
[00:04:35.000 --> 00:04:38.000]  到處有饑荒和瘟疫,
[00:04:38.000 --> 00:04:43.000]  天上必有又恐怖又巨大的雨嘯。」
[00:04:43.000 --> 00:04:45.000]  聖經提到在末世的時候
[00:04:45.000 --> 00:04:47.000]  會出現很多天災
[00:04:47.000 --> 00:04:50.000]  很多你意想不到的大的災難
[00:04:50.000 --> 00:04:52.000]  這裡提及有地震
[00:04:52.000 --> 00:04:53.000]  馬太方說到
[00:04:53.000 --> 00:04:54.000]  在末世的時候
[00:04:54.000 --> 00:04:57.000]  多處必有饑荒和地震
[00:04:57.000 --> 00:05:00.000]  我過去都曾經和大家分享過一些數字
[00:05:00.000 --> 00:05:02.000]  我簡單再說
[00:05:02.000 --> 00:05:05.000]  美國研究地震的一個權威的組織
[00:05:05.000 --> 00:05:08.000]  他們嘗試看地震的次數
[00:05:08.000 --> 00:05:12.000]  公元明至到1900年
[00:05:12.000 --> 00:05:14.000]  地震很少
[00:05:14.000 --> 00:05:16.000]  六級以上的地震
[00:05:16.000 --> 00:05:19.000]  每十年有2.8次
[00:05:19.000 --> 00:05:20.000]  很少
[00:05:20.000 --> 00:05:24.000]  但是1901年到2000年
[00:05:24.000 --> 00:05:25.000]  這100年之間
[00:05:25.000 --> 00:05:28.000]  每十年有的地震的次數
[00:05:28.000 --> 00:05:30.000]  是多少?
[00:05:30.000 --> 00:05:34.000]  是400次
[00:05:34.000 --> 00:05:36.000]  2.8
[00:05:36.000 --> 00:05:37.000]  400
[00:05:37.000 --> 00:05:41.000]  2001年到2010年
[00:05:41.000 --> 00:05:42.000]  這10年之內
[00:05:42.000 --> 00:05:45.000]  六級以上的地震有多少次?
[00:05:45.000 --> 00:05:49.000]  1570次
[00:05:49.000 --> 00:05:50.000]  2.8
[00:05:50.000 --> 00:05:51.000]  400
[00:05:51.000 --> 00:05:52.000]  1570
[00:05:52.000 --> 00:05:56.000]  你會發覺那個增幅是非常大
[00:05:56.000 --> 00:05:58.000]  而且不再是六級
[00:05:58.000 --> 00:06:00.000]  而且是七級八級九級
[00:06:00.000 --> 00:06:03.000]  很多研究地震的人
[00:06:03.000 --> 00:06:05.000]  都會一直質問一個問題
[00:06:05.000 --> 00:06:08.000]  這個地球發生了甚麼事?
[00:06:08.000 --> 00:06:10.000]  但是聖經一早已經預言
[00:06:10.000 --> 00:06:12.000]  在末世的時候
[00:06:12.000 --> 00:06:16.000]  會有地震、饑荒和瘟疫
[00:06:16.000 --> 00:06:18.000]  你說瘟疫應該沒有
[00:06:18.000 --> 00:06:23.000]  現在鼠疫等各方面都已經克服了
[00:06:23.000 --> 00:06:24.000]  但是克服了一部分
[00:06:24.000 --> 00:06:29.000]  又會出現了一些基因變異的細菌
[00:06:29.000 --> 00:06:32.000]  又會出現了一些抗藥性的細菌
[00:06:32.000 --> 00:06:35.000]  我們不知道將來會有甚麼瘟疫出現
[00:06:35.000 --> 00:06:38.000]  但聖經就說不單止這樣
[00:06:38.000 --> 00:06:43.000]  天上必有又恐怖又巨大的預兆
[00:06:43.000 --> 00:06:44.000]  是甚麼呢?
[00:06:44.000 --> 00:06:47.000]  會不會是星球碰撞
[00:06:47.000 --> 00:06:50.000]  或者某些星球燃燒起來呢?
[00:06:50.000 --> 00:06:51.000]  我們不知道
[00:06:51.000 --> 00:06:57.000]  但聖經說是有恐怖又巨大的預兆
[00:06:57.000 --> 00:06:59.000]  但在這些事情發生之前
[00:06:59.000 --> 00:07:01.000]  有一些事首先發生
[00:07:01.000 --> 00:07:03.000]  在第十二節
[00:07:03.000 --> 00:07:06.000]  「但在這一切以先
[00:07:06.000 --> 00:07:10.000]  人必為我的名下手拘捕迫害你們
[00:07:10.000 --> 00:07:13.000]  把你們的教級會堂下在監獄
[00:07:13.000 --> 00:07:17.000]  甚至押到君王和總督的面前」
[00:07:17.000 --> 00:07:21.000]  有一些對教徒的審訊會出現
[00:07:21.000 --> 00:07:24.000]  有一些迫不得已的事情會出現
[00:07:24.000 --> 00:07:26.000]  這些事情出現的時候
[00:07:26.000 --> 00:07:28.000]  聖經勉勵我們不要驚慌
[00:07:28.000 --> 00:07:30.000]  因為十三節說
[00:07:30.000 --> 00:07:34.000]  「結果卻成了你們見證的機會」
[00:07:34.000 --> 00:07:38.000]  在當中神容許我們面對一些困難
[00:07:38.000 --> 00:07:42.000]  在當中反成為對主的見證
[00:07:42.000 --> 00:07:43.000]  我過去提及過一位弟兄
[00:07:43.000 --> 00:07:45.000]  他做會計的
[00:07:45.000 --> 00:07:47.000]  他做事很誠實
[00:07:47.000 --> 00:07:51.000]  因此有些同事不喜歡他
[00:07:51.000 --> 00:07:54.000]  因此在上仙面前誣告他
[00:07:54.000 --> 00:08:01.000]  說他在金錢中虧空了公司的一些財富
[00:08:01.000 --> 00:08:03.000]  上仙見到這樣的情況
[00:08:03.000 --> 00:08:05.000]  要他停止一段時間
[00:08:05.000 --> 00:08:07.000]  暫時不用做會計
[00:08:07.000 --> 00:08:11.000]  然後找人把全盤數查過
[00:08:11.000 --> 00:08:15.000]  經過一段時間查過全盤數項後
[00:08:15.000 --> 00:08:21.000]  公司發覺這位同事非常誠實
[00:08:21.000 --> 00:08:24.000]  知道中的數項很清楚
[00:08:24.000 --> 00:08:26.000]  非常準確
[00:08:26.000 --> 00:08:29.000]  因此就請他回來
[00:08:29.000 --> 00:08:30.000]  請他繼續工作
[00:08:30.000 --> 00:08:32.000]  而且公開地讚賞他
[00:08:32.000 --> 00:08:35.000]  這位是好同事
[00:08:35.000 --> 00:08:38.000]  這位弟兄想不到自己被人誣告
[00:08:38.000 --> 00:08:42.000]  反而是一個機會讓他可以見證上帝
[00:08:42.000 --> 00:08:44.000]  神透過他的生命
[00:08:44.000 --> 00:08:47.000]  見證出教徒那種生命的誠實
[00:08:47.000 --> 00:08:49.000]  在當中見證上帝
[00:08:49.000 --> 00:08:51.000]  上仙鼓勵我們
[00:08:51.000 --> 00:08:53.000]  面對這些事情的時候不要害怕
[00:08:53.000 --> 00:08:57.000]  甚至你害怕要回應一些挑戰
[00:08:57.000 --> 00:08:58.000]  你不懂得說
[00:08:58.000 --> 00:09:00.000]  但在15節就說
[00:09:00.000 --> 00:09:04.000]  「因為我必賜給你們口才、智慧
[00:09:04.000 --> 00:09:08.000]  使你們所有的敵人不能抵抗
[00:09:08.000 --> 00:09:10.000]  也不能搏倒敵人」
[00:09:10.000 --> 00:09:12.000]  你說我口才很弱
[00:09:12.000 --> 00:09:14.000]  不懂說話
[00:09:14.000 --> 00:09:16.000]  但上仙說你放心
[00:09:16.000 --> 00:09:19.000]  做你的口的會給你口才
[00:09:19.000 --> 00:09:21.000]  神會賜給你智慧
[00:09:21.000 --> 00:09:24.000]  在當時有些或是臨急的急才
[00:09:24.000 --> 00:09:26.000]  能夠適當地回應這些挑戰
[00:09:26.000 --> 00:09:29.000]  能夠回答這些說話
[00:09:29.000 --> 00:09:32.000]  所以上仙說你們放心
[00:09:32.000 --> 00:09:33.000]  但上仙再說
[00:09:33.000 --> 00:09:36.000]  沒錯那個逼迫可能還不同渠道你
[00:09:36.000 --> 00:09:40.000]  甚至你最親密的人出賣你
[00:09:40.000 --> 00:09:41.000]  16節
[00:09:41.000 --> 00:09:46.000]  你們也會被父母弟兄親戚朋友出賣
[00:09:46.000 --> 00:09:50.000]  他們又要害死你們一些人
[00:09:50.000 --> 00:09:51.000]  不是全部
[00:09:51.000 --> 00:09:53.000]  不過有一些人會受害
[00:09:53.000 --> 00:09:57.000]  你們要因我的名被眾人恨惡
[00:09:57.000 --> 00:10:02.000]  然而連你們的一根頭髮也必不失落
[00:10:02.000 --> 00:10:05.000]  沒錯有些人會殉道
[00:10:05.000 --> 00:10:09.000]  但有很多人一根頭髮都不會掉下來
[00:10:09.000 --> 00:10:13.000]  那你說為何這麼矛盾?
[00:10:13.000 --> 00:10:15.000]  正因為上帝這麼清楚說明
[00:10:15.000 --> 00:10:19.000]  也表示一切事情都在神的掌管當中
[00:10:19.000 --> 00:10:23.000]  不是人按他的意思去傷害你
[00:10:23.000 --> 00:10:25.000]  而是你會發覺一切在神的掌管
[00:10:25.000 --> 00:10:27.000]  若非他容許
[00:10:27.000 --> 00:10:31.000]  你一根頭髮都不會受損傷
[00:10:31.000 --> 00:10:33.000]  所以如果將來某個程度
[00:10:33.000 --> 00:10:35.000]  你受某些傷害
[00:10:35.000 --> 00:10:37.000]  你記得神掌管一切
[00:10:37.000 --> 00:10:39.000]  如果神不容許
[00:10:39.000 --> 00:10:43.000]  你不會受任何的傷害
[00:10:43.000 --> 00:10:45.000]  我記得有一次聽到一位
[00:10:45.000 --> 00:10:50.000]  在中東專門做阿拉伯人工作的宣教士分享
[00:10:50.000 --> 00:10:52.000]  他說我們認識一位弟兄
[00:10:52.000 --> 00:10:57.000]  這位弟兄在阿拉伯人當中是少數
[00:10:57.000 --> 00:11:00.000]  有一次他去探望一個朋友
[00:11:00.000 --> 00:11:01.000]  去到對方家的時候
[00:11:01.000 --> 00:11:02.000]  見到他另一個朋友
[00:11:02.000 --> 00:11:06.000]  是一位極端的一些回教分子
[00:11:06.000 --> 00:11:08.000]  和他聊天
[00:11:08.000 --> 00:11:09.000]  知道他是基督徒
[00:11:09.000 --> 00:11:11.000]  不斷質詢他很多問題
[00:11:11.000 --> 00:11:12.000]  聊著聊著的時候
[00:11:12.000 --> 00:11:14.000]  他忽然大怒
[00:11:14.000 --> 00:11:15.000]  很生氣
[00:11:15.000 --> 00:11:20.000]  這位回教徒就從口袋裡拿出一把槍
[00:11:20.000 --> 00:11:23.000]  不知為何會隨身帶著一把槍
[00:11:23.000 --> 00:11:27.000]  向著這個基督徒連發兩槍
[00:11:27.000 --> 00:11:31.000]  但竟然沒有子彈走出來
[00:11:31.000 --> 00:11:33.000]  這個朋友很害怕
[00:11:33.000 --> 00:11:35.000]  就走出街
[00:11:35.000 --> 00:11:37.000]  過了一段日子
[00:11:37.000 --> 00:11:39.000]  這位基督徒收到一封信
[00:11:39.000 --> 00:11:46.000]  是一位曾經想殺死他的回教朋友寄給他
[00:11:46.000 --> 00:11:48.000]  他說我很感謝你
[00:11:48.000 --> 00:11:52.000]  你讓我認識這位上帝是真實的
[00:11:52.000 --> 00:11:54.000]  那天我開槍開不到的時候
[00:11:54.000 --> 00:11:55.000]  我走出街
[00:11:55.000 --> 00:11:57.000]  我立刻向天開一槍
[00:11:57.000 --> 00:12:00.000]  啪!一粒子彈就出來
[00:12:00.000 --> 00:12:01.000]  他說我突然間發覺
[00:12:01.000 --> 00:12:05.000]  你的上帝帶著大能保護著你
[00:12:05.000 --> 00:12:07.000]  之前我開兩槍
[00:12:07.000 --> 00:12:08.000]  沒有子彈走出來
[00:12:08.000 --> 00:12:10.000]  幾年出去之後就開一槍
[00:12:10.000 --> 00:12:11.000]  他說從那天開始
[00:12:11.000 --> 00:12:13.000]  我開始認識這位上帝
[00:12:13.000 --> 00:12:15.000]  我開始尋求認識祂
[00:12:15.000 --> 00:12:17.000]  現在我是教徒
[00:12:17.000 --> 00:12:19.000]  我想向祢道歉
[00:12:19.000 --> 00:12:22.000]  我當時想傷害祢
[00:12:22.000 --> 00:12:25.000]  當我聽到他們分享的時候
[00:12:25.000 --> 00:12:26.000]  更加給我體會
[00:12:26.000 --> 00:12:28.000]  如果不是神所容許
[00:12:28.000 --> 00:12:30.000]  沒有任何傷害
[00:12:30.000 --> 00:12:33.000]  困難會淋到我們身上
[00:12:33.000 --> 00:12:34.000]  但如果神容許
[00:12:34.000 --> 00:12:37.000]  你在其中你就安然地面對
[00:12:37.000 --> 00:12:40.000]  因為你會作主的見證
[00:12:40.000 --> 00:12:42.000]  但重要的是在十九節說
[00:12:42.000 --> 00:12:44.000]  大家看十九節
[00:12:44.000 --> 00:12:46.000]  好嗎?一起讀出來
[00:12:46.000 --> 00:12:49.000]  「你們要以堅忍的心志
[00:12:49.000 --> 00:12:52.000]  贏取自己的靈魂
[00:12:52.000 --> 00:12:54.000]  面對一切挑戰的時候
[00:12:54.000 --> 00:12:56.000]  堅持你的信仰
[00:12:56.000 --> 00:12:58.000]  堅持對主的信心
[00:12:58.000 --> 00:13:01.000]  保持你的良善
[00:13:01.000 --> 00:13:02.000]  堅忍著
[00:13:02.000 --> 00:13:05.000]  你就贏得你的靈魂」
[00:13:05.000 --> 00:13:07.000]  聖經沒有說你贏得你的身體
[00:13:07.000 --> 00:13:10.000]  可能你的身體會受一些傷害
[00:13:10.000 --> 00:13:11.000]  甚至殉道
[00:13:11.000 --> 00:13:16.000]  但你會得到神給你的那種永遠的生命
[00:13:16.000 --> 00:13:19.000]  你贏得你的靈魂
[00:13:19.000 --> 00:13:21.000]  當主耶穌說到這時候
[00:13:21.000 --> 00:13:23.000]  祂突然轉了課題
[00:13:23.000 --> 00:13:26.000]  說到耶路撒冷將要被毀滅
[00:13:26.000 --> 00:13:30.000]  在接著的二十節到二十四節
[00:13:30.000 --> 00:13:33.000]  就說到耶路撒冷要被軍隊圍困
[00:13:33.000 --> 00:13:36.000]  你們要逃離開這個城市
[00:13:36.000 --> 00:13:38.000]  在當時的人很奇怪
[00:13:38.000 --> 00:13:40.000]  如果有什麼軍隊攻進來
[00:13:40.000 --> 00:13:42.000]  應該進入這個城市
[00:13:42.000 --> 00:13:45.000]  因為城市有圍牆可以保護他們
[00:13:45.000 --> 00:13:47.000]  但怎麼叫他們離開城市
[00:13:47.000 --> 00:13:48.000]  走上山
[00:13:48.000 --> 00:13:51.000]  如果在田裡就不要進城等等
[00:13:51.000 --> 00:13:53.000]  公元七十年
[00:13:53.000 --> 00:13:55.000]  歷史清楚記載
[00:13:55.000 --> 00:14:01.000]  當時羅馬政府揮軍攻打耶路撒冷
[00:14:01.000 --> 00:14:03.000]  有五個月之久
[00:14:03.000 --> 00:14:06.000]  整個城市被圍困
[00:14:06.000 --> 00:14:09.000]  甚至有人吃人的記載
[00:14:09.000 --> 00:14:13.000]  照歷史學家約瑟夫所說
[00:14:13.000 --> 00:14:16.000]  當時一百一十萬人死了
[00:14:16.000 --> 00:14:18.000]  整個耶路撒冷
[00:14:18.000 --> 00:14:22.000]  無論是圍牆、聖殿、房屋
[00:14:22.000 --> 00:14:24.000]  全部被拆毀
[00:14:24.000 --> 00:14:28.000]  在當中一個很大很大的戰爭
[00:14:28.000 --> 00:14:32.000]  而主耶穌當時就預先警告他們
[00:14:32.000 --> 00:14:35.000]  你們將要面對審判
[00:14:35.000 --> 00:14:39.000]  而請大家看第二十二節
[00:14:39.000 --> 00:14:42.000]  因為這是報仇的日子
[00:14:42.000 --> 00:14:44.000]  然後到二十三節最後
[00:14:44.000 --> 00:14:48.000]  「烈怒要臨到者民」
[00:14:48.000 --> 00:14:50.000]  正是表示這些事情
[00:14:50.000 --> 00:14:54.000]  是神容許外邦人來攻打耶路撒冷
[00:14:54.000 --> 00:14:58.000]  用一些背譯上帝的子民面對審判
[00:14:58.000 --> 00:15:01.000]  你比較剛才我們說到
[00:15:01.000 --> 00:15:02.000]  有一些的教徒
[00:15:02.000 --> 00:15:04.000]  他們堅守信仰
[00:15:04.000 --> 00:15:06.000]  面對著一些的逼迫
[00:15:06.000 --> 00:15:07.000]  有一些的人
[00:15:07.000 --> 00:15:08.000]  他們違背上帝
[00:15:08.000 --> 00:15:11.000]  面對神給他們的審判
[00:15:11.000 --> 00:15:14.000]  義者可能都要面對著死亡
[00:15:14.000 --> 00:15:18.000]  但是前者領受神給他們的永遠生命
[00:15:18.000 --> 00:15:24.000]  而後者是神給他們的火壺的奏坐
[00:15:24.000 --> 00:15:25.000]  聖經就說
[00:15:25.000 --> 00:15:28.000]  末世的時候就講述這些情形
[00:15:28.000 --> 00:15:30.000]  當我講述這些情況的時候
[00:15:30.000 --> 00:15:31.000]  去到最後的時候
[00:15:31.000 --> 00:15:32.000]  聖經就說
[00:15:32.000 --> 00:15:35.000]  到最後我們會見到一件事情出現
[00:15:35.000 --> 00:15:38.000]  二十五節
[00:15:38.000 --> 00:15:42.000]  「日月星辰將有異兆
[00:15:42.000 --> 00:15:48.000]  在地上各國也要因著海洋波濤的咆哮
[00:15:48.000 --> 00:15:50.000]  而困苦不安」
[00:15:50.000 --> 00:15:52.000]  我們不知道有什麼異兆
[00:15:52.000 --> 00:15:53.000]  話題方說到
[00:15:53.000 --> 00:15:58.000]  黑曜太陽的光就不再照耀
[00:15:58.000 --> 00:16:00.000]  很多星會移動
[00:16:00.000 --> 00:16:01.000]  或者那個時候
[00:16:01.000 --> 00:16:04.000]  因為影響了潮汐的漲退
[00:16:04.000 --> 00:16:06.000]  很多海洋的情況都不同
[00:16:06.000 --> 00:16:07.000]  聖經就說
[00:16:07.000 --> 00:16:10.000]  這些海洋是怎樣呢?
[00:16:10.000 --> 00:16:13.000]  波濤的咆哮
[00:16:13.000 --> 00:16:16.000]  大家今天應該明白多一點
[00:16:16.000 --> 00:16:19.000]  因為我們經歷了日本的海嘯之後
[00:16:19.000 --> 00:16:22.000]  就明白什麼是海嘯
[00:16:22.000 --> 00:16:24.000]  我這次在三藩市
[00:16:24.000 --> 00:16:26.000]  因為三藩市很多是靠近海邊的
[00:16:26.000 --> 00:16:28.000]  是對著太平洋
[00:16:28.000 --> 00:16:29.000]  去到海邊的時候
[00:16:29.000 --> 00:16:30.000]  他們告訴我
[00:16:30.000 --> 00:16:32.000]  這些海邊一旦燙的房屋
[00:16:32.000 --> 00:16:35.000]  價錢全部下降
[00:16:35.000 --> 00:16:37.000]  我就說
[00:16:37.000 --> 00:16:38.000]  為什麼這麼美的風景
[00:16:38.000 --> 00:16:39.000]  這麼美的房屋
[00:16:39.000 --> 00:16:41.000]  為什麼價錢會下降呢?
[00:16:41.000 --> 00:16:44.000]  他說大家都害怕海嘯
[00:16:44.000 --> 00:16:46.000]  有什麼事情的時候
[00:16:46.000 --> 00:16:49.000]  看他們首先被海水淹沒
[00:16:49.000 --> 00:16:50.000]  聖經就說
[00:16:50.000 --> 00:16:54.000]  「到時的人會困苦不安」
[00:16:54.000 --> 00:16:56.000]  然後第二十六節說
[00:16:56.000 --> 00:16:59.000]  「天上的萬象震動
[00:16:59.000 --> 00:17:02.000]  人因為等候那即將臨到世界的事
[00:17:02.000 --> 00:17:05.000]  都暈倒了
[00:17:05.000 --> 00:17:08.000]  都吃虧了」
[00:17:08.000 --> 00:17:12.000]  英國最近有一個報導
[00:17:12.000 --> 00:17:16.000]  因為有很多現在說末世的電影播放出來
[00:17:16.000 --> 00:17:19.000]  一位女士看完之後很不安
[00:17:19.000 --> 00:17:20.000]  心裏面很擔憂
[00:17:20.000 --> 00:17:23.000]  因此自殺
[00:17:23.000 --> 00:17:26.000]  如果你是認識神的人
[00:17:26.000 --> 00:17:28.000]  你不需要驚慌
[00:17:28.000 --> 00:17:30.000]  因為你知道這一切
[00:17:30.000 --> 00:17:32.000]  是在神的掌管當中
[00:17:32.000 --> 00:17:34.000]  而你發覺聖經接續就說
[00:17:34.000 --> 00:17:37.000]  二十七節
[00:17:37.000 --> 00:17:39.000]  「那時他們要看見人子
[00:17:39.000 --> 00:17:41.000]  戴著能力
[00:17:41.000 --> 00:17:42.000]  滿有榮耀
[00:17:42.000 --> 00:17:46.000]  駕著雲降臨」
[00:17:46.000 --> 00:17:47.000]  聖經在其他地方
[00:17:47.000 --> 00:17:50.000]  包括帖索洛尼加前書第四章就說
[00:17:50.000 --> 00:17:53.000]  「在到時那些已死的聖徒
[00:17:53.000 --> 00:17:54.000]  首先復活
[00:17:54.000 --> 00:17:56.000]  跟著他和我們
[00:17:56.000 --> 00:17:58.000]  如果我們仍然在生
[00:17:58.000 --> 00:18:03.000]  我們提到雲中與主相遇」
[00:18:03.000 --> 00:18:06.000]  你說那雲不是很大嗎?
[00:18:06.000 --> 00:18:09.000]  夠不夠力托著我們?
[00:18:09.000 --> 00:18:11.000]  你可以放心
[00:18:11.000 --> 00:18:15.000]  神讓我們去經歷那種生命的改變
[00:18:15.000 --> 00:18:17.000]  在聖經裏面有無數的預言
[00:18:17.000 --> 00:18:19.000]  講述將會發生的事情
[00:18:19.000 --> 00:18:21.000]  很多人說我找出一個預言
[00:18:21.000 --> 00:18:22.000]  不應驗
[00:18:22.000 --> 00:18:25.000]  我就可以否定整本聖經
[00:18:25.000 --> 00:18:27.000]  但是從歷史到今天
[00:18:27.000 --> 00:18:30.000]  沒有人能否定聖經一個的預言
[00:18:30.000 --> 00:18:33.000]  因為都成全了
[00:18:33.000 --> 00:18:35.000]  而聖經繼續預言
[00:18:35.000 --> 00:18:37.000]  耶穌基督會再回來
[00:18:37.000 --> 00:18:41.000]  祂要成就的事都會成全
[00:18:41.000 --> 00:18:44.000]  而因為知道聖經所說的
