
[00:00:00.000 --> 00:00:02.700]  (主)合起來就是完整的福音
[00:01:04.100 --> 00:01:08.800]  (主)耶穌基督最主要的醫治是生命的醫治
[00:01:08.800 --> 00:01:11.300]  (黃)耶穌基督最主要的醫治是生命的醫治
[00:01:11.300 --> 00:01:13.100]  (主)是心靈的醫治
[00:01:13.100 --> 00:01:14.300]  (黃)是心靈的醫治
[00:01:14.300 --> 00:01:17.500]  (主)人類有心靈的疾病
[00:01:17.500 --> 00:01:19.100]  (黃)人類有心靈的疾病
[00:01:19.100 --> 00:01:21.600]  (主)好像有身體的疾病一樣
[00:01:21.600 --> 00:01:23.300]  (黃)就好像有身體的疾病一樣
[00:01:23.300 --> 00:01:26.800]  (主)自私自利是一種心靈的病
[00:01:26.800 --> 00:01:28.800]  (黃)自私自利是一種心靈的病
[00:01:28.800 --> 00:01:31.800]  (主)仇恨是心靈的疾病
[00:01:31.800 --> 00:01:33.800]  (黃)仇恨也是心靈的疾病
[00:01:33.800 --> 00:01:36.800]  (主)嫉妒是心靈的疾病
[00:01:36.800 --> 00:01:38.300]  (黃)嫉妒也是心靈的疾病
[00:01:38.300 --> 00:01:41.800]  (主)憂傷痛苦是心靈的疾病
[00:01:41.800 --> 00:01:43.800]  (黃)憂傷痛苦也是心靈的疾病
[00:01:43.800 --> 00:01:45.800]  (主)耶穌基督到世上來
[00:01:45.800 --> 00:01:47.300]  (黃)耶穌基督到世上來
[00:01:47.300 --> 00:01:48.800]  (主)把盼望給我們
[00:01:48.800 --> 00:01:49.800]  (黃)把盼望給我們
[00:01:49.800 --> 00:01:50.800]  (主)把愛給我們
[00:01:50.800 --> 00:01:51.800]  (黃)把愛給我們
[00:01:51.800 --> 00:01:52.800]  (主)把喜樂給我們
[00:01:52.800 --> 00:01:53.800]  (黃)把喜樂給我們
[00:01:53.800 --> 00:01:54.800]  (主)把真理給我們
[00:01:54.800 --> 00:01:55.800]  (黃)把真理給我們
[00:01:55.800 --> 00:02:00.800]  (主)醫治我們各樣的心靈的精神的疾病
[00:02:00.800 --> 00:02:03.800]  (黃)醫治我們各樣心靈的精神的疾病
[00:02:03.800 --> 00:02:05.800]  (主)這是主要的醫治
[00:02:05.800 --> 00:02:07.800]  (黃)這是主要的醫治
[00:02:07.800 --> 00:02:12.800]  (主)但是同時呢也有身體健康的恩典
[00:02:12.800 --> 00:02:15.800]  (黃)但是同時也有身體健康上的恩典
[00:02:15.800 --> 00:02:17.800]  (主)因為一個人是個整全的人
[00:02:17.800 --> 00:02:19.800]  (黃)因為一個人是一個整全的人
[00:02:19.800 --> 00:02:20.800]  (主)不但有精神
[00:02:20.800 --> 00:02:21.800]  (黃)不單只有精神
[00:02:21.800 --> 00:02:22.800]  (主)不但有心靈
[00:02:22.800 --> 00:02:23.800]  (黃)不單只有心靈
[00:02:23.800 --> 00:02:24.800]  (主)他也有身體
[00:02:24.800 --> 00:02:25.800]  (黃)也有身體
[00:02:25.800 --> 00:02:27.800]  (主)他的精神需要健康
[00:02:27.800 --> 00:02:28.800]  (黃)他的精神要健康
[00:02:28.800 --> 00:02:30.800]  (主)他的身體也需要健康
[00:02:30.800 --> 00:02:31.800]  (黃)他的身體也需要健康
[00:02:31.800 --> 00:02:33.800]  (主)所以在天賦的恩典裡面
[00:02:33.800 --> 00:02:35.800]  (黃)所以在天賦的恩典裡面
[00:02:35.800 --> 00:02:37.800]  (主)為我們預備了全倍的救恩
[00:02:37.800 --> 00:02:39.800]  (黃)我們預備了全倍的救恩
[00:02:39.800 --> 00:02:40.800]  (主)全倍的愛
[00:02:40.800 --> 00:02:41.800]  (黃)全倍的愛
[00:02:41.800 --> 00:02:42.800]  (主)全倍的供應
[00:02:42.800 --> 00:02:43.800]  (黃)全倍的供應
[00:02:43.800 --> 00:02:47.800]  (主)包括了身體的疾病的醫治在內
[00:02:47.800 --> 00:02:50.800]  (黃)包括了身體的疾病的醫治在內
[00:02:50.800 --> 00:02:52.800]  (主)但是我們要小心
[00:02:52.800 --> 00:02:53.800]  (黃)但是我們要小心
[00:02:53.800 --> 00:02:57.800]  (主)我們不可以高舉身體的疾病的醫治
[00:02:57.800 --> 00:02:59.800]  (黃)我們不能夠高舉身體疾病的醫治
[00:02:59.800 --> 00:03:02.800]  (主)我們一定要把先後的次序弄清楚
[00:03:02.800 --> 00:03:04.800]  (黃)我們一定要把先後的次序弄清楚
[00:03:04.800 --> 00:03:07.800]  (主)不然的話就有屬靈的偏差
[00:03:07.800 --> 00:03:08.800]  (黃)不然的話就有屬靈的偏差
[00:03:08.800 --> 00:03:09.800]  (主)首先
[00:03:09.800 --> 00:03:10.800]  (黃)首先
[00:03:10.800 --> 00:03:11.800]  (主)最基本的
[00:03:11.800 --> 00:03:12.800]  (黃)最基本的
[00:03:12.800 --> 00:03:13.800]  (主)最主要的
[00:03:13.800 --> 00:03:14.800]  (黃)最主要的
[00:03:14.800 --> 00:03:15.800]  (主)就是生命的醫治
[00:03:15.800 --> 00:03:16.800]  (黃)就是生命的醫治
[00:03:16.800 --> 00:03:17.800]  (主)就是生命的醫治
[00:03:17.800 --> 00:03:18.800]  (主)心靈的醫治
[00:03:18.800 --> 00:03:19.800]  (黃)心靈的醫治
[00:03:19.800 --> 00:03:20.800]  (主)精神的醫治
[00:03:20.800 --> 00:03:21.800]  (黃)精神的醫治
[00:03:21.800 --> 00:03:24.800]  (主)然後才來到身體的醫治
[00:03:24.800 --> 00:03:25.800]  (黃)然後才來到身體的醫治
[00:03:25.800 --> 00:03:28.800]  (主)這個先後的次序非常重要
[00:03:28.800 --> 00:03:30.800]  (黃)這個先後的次序是非常重要的
[00:03:30.800 --> 00:03:37.800]  (主)有些宗派誤會宣導會
[00:03:37.800 --> 00:03:38.800]  (黃)誤會了宣導會
[00:03:38.800 --> 00:03:42.800]  (主)因為宣導會把身體的醫治高舉起來
[00:03:42.800 --> 00:03:44.800]  (黃)因為宣導會把身體的醫治高舉起來
[00:03:44.800 --> 00:03:46.800]  (主)當作四重呼應之一
[00:03:46.800 --> 00:03:49.800]  (黃)當作是四重呼應的其中一重
[00:03:49.800 --> 00:03:51.800]  (主)有些批評
[00:03:51.800 --> 00:03:52.800]  (黃)所以有些批評
[00:03:52.800 --> 00:03:54.800]  (主)有些不同的意見
[00:03:54.800 --> 00:03:56.800]  (黃)有些不同的意見
[00:03:56.800 --> 00:03:59.800]  (主)那麼對於這種的處境
[00:03:59.800 --> 00:04:01.800]  (黃)對於這種的處境
[00:04:01.800 --> 00:04:03.800]  (主)我們自己要有一個反省
[00:04:03.800 --> 00:04:05.800]  (黃)我們自己要有一個反省
[00:04:05.800 --> 00:04:07.800]  (主)要有一種正確的認識
[00:04:07.800 --> 00:04:09.800]  (黃)要有一個正確的認識
[00:04:09.800 --> 00:04:12.800]  (主)一方面我們知道身體的醫治
[00:04:12.800 --> 00:04:15.800]  (主)是神的全被的恩典的一部分
[00:04:15.800 --> 00:04:17.800]  (黃)一方面我們要知道身體上的醫治
[00:04:17.800 --> 00:04:19.800]  (主)是神的全被的救恩的一部分
[00:04:19.800 --> 00:04:21.800]  (黃)主耶穌說過一句話
[00:04:21.800 --> 00:04:24.800]  (主)人活著不是單靠食物
[00:04:24.800 --> 00:04:26.800]  (主)人活著不是單靠食物
[00:04:26.800 --> 00:04:29.800]  (黃)主耶穌不是說人活著不靠食物
[00:04:29.800 --> 00:04:31.800]  (主)主耶穌不是說人活著不靠食物
[00:04:31.800 --> 00:04:33.800]  (黃)但是說不是單靠食物
[00:04:33.800 --> 00:04:35.800]  (主)而是說不是單靠食物
[00:04:35.800 --> 00:04:37.800]  (黃)食物也可以翻譯作麵包
[00:04:37.800 --> 00:04:39.800]  (主)食物也可以翻譯作麵包
[00:04:39.800 --> 00:04:41.800]  (黃)人活著不是單靠麵包
[00:04:41.800 --> 00:04:43.800]  (主)人活著不是單靠麵包
[00:04:43.800 --> 00:04:44.800]  (黃)為什麼講這個話
[00:04:44.800 --> 00:04:45.800]  (主)為什麼講這個話
[00:04:45.800 --> 00:04:46.800]  (黃)因為很多人有麵包主義
[00:04:46.800 --> 00:04:49.800]  (主)因為很多人有麵包主義
[00:04:49.800 --> 00:04:55.800]  (黃)很多人有麵包主義
[00:04:55.800 --> 00:04:56.800]  (主)麵包主義
[00:04:56.800 --> 00:04:58.800]  (黃)那就是說有了麵包
[00:04:58.800 --> 00:04:59.800]  (黃)什麼問題都解決了
[00:04:59.800 --> 00:05:00.800]  (主)有麵包就什麼都解決了
[00:05:00.800 --> 00:05:02.800]  (黃)有了物質的供應
[00:05:02.800 --> 00:05:03.800]  (黃)什麼問題都解決了
[00:05:03.800 --> 00:05:04.800]  (主)有物質的供應
[00:05:04.800 --> 00:05:05.800]  (主)什麼問題都解決了
[00:05:05.800 --> 00:05:06.800]  (黃)那是麵包主義
[00:05:06.800 --> 00:05:07.800]  (主)那是麵包主義
[00:05:07.800 --> 00:05:09.800]  (黃)主耶穌反對麵包主義
[00:05:09.800 --> 00:05:11.800]  (主)主耶穌反對麵包主義
[00:05:11.800 --> 00:05:12.800]  (黃)人活著
[00:05:12.800 --> 00:05:13.800]  (主)人活著
[00:05:13.800 --> 00:05:14.800]  (黃)不是單靠麵包
[00:05:14.800 --> 00:05:15.800]  (主)不是單靠麵包
[00:05:15.800 --> 00:05:19.800]  (主)是靠上帝口裡所說的一切的話
[00:05:19.800 --> 00:05:21.800]  (黃)那是靠神口裡所說的一切話
[00:05:21.800 --> 00:05:23.800]  (主)上帝口裡的話是真理
[00:05:23.800 --> 00:05:25.800]  (黃)神口裡所說的話是真理
[00:05:25.800 --> 00:05:27.800]  (主)人生的基本的需要
[00:05:27.800 --> 00:05:28.800]  (黃)是人生基本上的需要
[00:05:28.800 --> 00:05:29.800]  (主)不是麵包
[00:05:29.800 --> 00:05:30.800]  (黃)不是麵包
[00:05:30.800 --> 00:05:31.800]  (主)那是真理
[00:05:31.800 --> 00:05:32.800]  (黃)那是真理
[00:05:32.800 --> 00:05:34.800]  (主)但是不是沒有麵包
[00:05:34.800 --> 00:05:36.800]  (黃)但是不是說沒有麵包
[00:05:36.800 --> 00:05:40.800]  (主)那是麵包之外還有更重要的東西
[00:05:40.800 --> 00:05:42.800]  (黃)而是說麵包之外還有更重要的事情
[00:05:42.800 --> 00:05:43.800]  (主)真理
[00:05:43.800 --> 00:05:44.800]  (黃)就是真理
[00:05:45.800 --> 00:05:46.800]  (主)生命
[00:05:46.800 --> 00:05:47.800]  (黃)生命
[00:05:47.800 --> 00:05:53.800]  (主)我們要把這個先後輕重的次序弄清楚
[00:05:53.800 --> 00:05:55.800]  (黃)將這個先後輕重的次序弄清楚
[00:05:55.800 --> 00:05:56.800]  (主)我再說
[00:05:56.800 --> 00:05:57.800]  (黃)我再說
[00:05:57.800 --> 00:05:59.800]  (主)我們宣導會講的意志
[00:05:59.800 --> 00:06:01.800]  (黃)我們宣導會所講的意志
[00:06:01.800 --> 00:06:02.800]  (主)第一,生命的意志
[00:06:02.800 --> 00:06:03.800]  (黃)第一,是生命的意志
[00:06:03.800 --> 00:06:04.800]  (主)是天命的意志
[00:06:04.800 --> 00:06:05.800]  (黃)是生命的意志
[00:06:05.800 --> 00:06:06.800]  (主)第二,身體的意志
[00:06:06.800 --> 00:06:07.800]  (黃)第二,是身體的意志
[00:06:07.800 --> 00:06:10.800]  (主)我們把這個要點抓清楚
[00:06:10.800 --> 00:06:12.800]  (黃)要點要抓清楚
[00:06:12.800 --> 00:06:15.800]  (主)宣導會來講到意志的時候
[00:06:15.800 --> 00:06:17.800]  (黃)當宣導會講到意志的時候
[00:06:17.800 --> 00:06:18.800]  (主)有一個歷史的背景
[00:06:18.800 --> 00:06:19.800]  (黃)有一個歷史的背景
[00:06:19.800 --> 00:06:24.800]  (主)就是宣導會的創辦人宣信牧師的經驗
[00:06:24.800 --> 00:06:27.800]  (黃)就是宣導會的創辦人宣信牧師的經驗
[00:06:27.800 --> 00:06:29.800]  (主)他在四十多歲的時候
[00:06:29.800 --> 00:06:30.800]  (黃)他四十幾歲的時候
[00:06:30.800 --> 00:06:31.800]  (主)身體很軟弱
[00:06:31.800 --> 00:06:32.800]  (黃)身體很軟弱
[00:06:32.800 --> 00:06:33.800]  (主)有心臟病
[00:06:33.800 --> 00:06:34.800]  (黃)有心臟病
[00:06:34.800 --> 00:06:36.800]  (主)常常令到他的工作受攔阻
[00:06:36.800 --> 00:06:37.800]  (黃)時時令到他的工作受到攔阻
[00:06:37.800 --> 00:06:39.800]  (主)讓他的精神消沉
[00:06:39.800 --> 00:06:40.800]  (黃)讓他的精神消沉
[00:06:40.800 --> 00:06:41.800]  (主)他心裡有擔憂
[00:06:41.800 --> 00:06:42.800]  (黃)他心裡有擔憂
[00:06:42.800 --> 00:06:43.800]  (主)有一天
[00:06:43.800 --> 00:06:44.800]  (黃)有一天
[00:06:44.800 --> 00:06:47.800]  (主)他在一個郊外安靜的地方
[00:06:47.800 --> 00:06:49.800]  (黃)他在一個郊外安靜的地方
[00:06:49.800 --> 00:06:51.800]  (主)在一個湖邊的地方
[00:06:51.800 --> 00:06:53.800]  (黃)在一個湖邊的地方
[00:06:53.800 --> 00:06:57.800]  (主)他在那裡靜默
[00:06:57.800 --> 00:06:58.800]  (黃)他在那裡靜默
[00:06:58.800 --> 00:06:59.800]  (主)沉思
[00:06:59.800 --> 00:07:00.800]  (黃)沉思
[00:07:00.800 --> 00:07:03.800]  (主)他忽然心裡有一個感受
[00:07:03.800 --> 00:07:05.800]  (黃)他突然心裡有一個感受
[00:07:05.800 --> 00:07:08.800]  (主)神能夠醫治他的疾病
[00:07:08.800 --> 00:07:10.800]  (黃)神能夠醫治他的疾病
[00:07:10.800 --> 00:07:12.800]  (主)他得到一個新的信心
[00:07:12.800 --> 00:07:14.800]  (黃)他得到一個新的信心
[00:07:14.800 --> 00:07:16.800]  (主)他開始依靠神
[00:07:16.800 --> 00:07:17.800]  (黃)他開始依靠神
[00:07:17.800 --> 00:07:18.800]  (主)仰望神
[00:07:18.800 --> 00:07:19.800]  (黃)仰望神
[00:07:19.800 --> 00:07:20.800]  (主)求神醫治他
[00:07:20.800 --> 00:07:21.800]  (黃)求神醫治他
[00:07:21.800 --> 00:07:22.800]  (主)很稀奇
[00:07:22.800 --> 00:07:23.800]  (黃)很稀奇
[00:07:23.800 --> 00:07:24.800]  (主)很快
[00:07:24.800 --> 00:07:25.800]  (黃)很快
[00:07:25.800 --> 00:07:26.800]  (主)他的心臟病
[00:07:26.800 --> 00:07:27.800]  (黃)他的心臟病
[00:07:27.800 --> 00:07:28.800]  (主)得到醫治
[00:07:28.800 --> 00:07:29.800]  (黃)得到醫治
[00:07:29.800 --> 00:07:30.800]  (主)他用信心接納這個醫治
[00:07:30.800 --> 00:07:31.800]  (黃)他就用信心接納這個醫治
[00:07:31.800 --> 00:07:32.800]  (主)很短的時間以後
[00:07:32.800 --> 00:07:33.800]  (黃)很短的時間之後
[00:07:33.800 --> 00:07:39.800]  (主)他要試驗他的健康回復的實際
[00:07:39.800 --> 00:07:41.800]  (黃)他要試驗他的健康回復的實際程度
[00:07:41.800 --> 00:07:42.800]  (主)他爬山
[00:07:42.800 --> 00:07:43.800]  (黃)他爬山
[00:07:43.800 --> 00:07:44.800]  (主)他爬到山頂
[00:07:44.800 --> 00:07:45.800]  (黃)他爬到山頂
[00:07:45.800 --> 00:07:50.800]  (主)他能夠身體不受影響
[00:07:50.800 --> 00:07:53.800]  (黃)他爬到山頂身體並沒有受到影響
[00:07:53.800 --> 00:07:56.800]  (主)他的心臟病得到完全的醫治
[00:07:56.800 --> 00:07:58.800]  (黃)他心臟病得到完全的醫治
[00:07:58.800 --> 00:07:59.800]  (主)後來
[00:07:59.800 --> 00:08:00.800]  (黃)後來呢
[00:08:00.800 --> 00:08:01.800]  (主)他工作到七十多歲
[00:08:01.800 --> 00:08:03.800]  (黃)他的工作很繁重
[00:08:03.800 --> 00:08:04.800]  (主)他工作很繁重
[00:08:04.800 --> 00:08:06.800]  (黃)一個人要做好幾個人的工作
[00:08:06.800 --> 00:08:08.800]  (主)一個人要做好幾個人的工作
[00:08:08.800 --> 00:08:10.800]  (黃)在他的傳記裡頭我們都看見
[00:08:10.800 --> 00:08:11.800]  (主)在他的傳記裡頭我們都看見
[00:08:11.800 --> 00:08:13.800]  (黃)他有充沛的精神體力
[00:08:13.800 --> 00:08:15.800]  (主)他有充沛的精神體力
[00:08:15.800 --> 00:08:17.800]  (黃)更有充分的靈力
[00:08:17.800 --> 00:08:18.800]  (主)更有充分的靈力
[00:08:18.800 --> 00:08:21.800]  (黃)來勝任這一切的繁重的工作
[00:08:21.800 --> 00:08:22.800]  (主)來勝任這一切的繁重的工作
[00:08:22.800 --> 00:08:24.800]  (黃)有很大的貢獻
[00:08:24.800 --> 00:08:25.800]  (主)有很大的貢獻
[00:08:25.800 --> 00:08:26.800]  (黃)他的這個經驗
[00:08:26.800 --> 00:08:27.800]  (主)他的這個經驗
[00:08:27.800 --> 00:08:29.800]  (黃)讓他深深的相信
[00:08:29.800 --> 00:08:30.800]  (主)讓他深深的相信
[00:08:30.800 --> 00:08:31.800]  (黃)在神的恩典裡頭
[00:08:31.800 --> 00:08:33.800]  (主)在神的恩典裡頭
[00:08:33.800 --> 00:08:36.800]  (黃)包括了身體醫治的恩典在裡面
[00:08:36.800 --> 00:08:39.800]  (主)包括了身體醫治的恩典在裡面
[00:08:39.800 --> 00:08:41.800]  (黃)在教會歷史裡面
[00:08:41.800 --> 00:08:43.800]  (主)在教會歷史當中
[00:08:43.800 --> 00:08:44.800]  (黃)我們來看一看
[00:08:44.800 --> 00:08:45.800]  (主)我們來看一看
[00:08:45.800 --> 00:08:48.800]  (黃)對於神醫治疾病這個信仰
[00:08:48.800 --> 00:08:50.800]  (黃)是怎麼樣的看法
[00:08:50.800 --> 00:08:53.800]  (主)對於神醫治疾病這個信仰是怎麼樣的看法
[00:08:53.800 --> 00:08:55.800]  (黃)在聖經裡頭
[00:08:55.800 --> 00:08:56.800]  (主)在聖經裡頭
[00:08:56.800 --> 00:08:58.800]  (黃)亞各書第五章
[00:08:58.800 --> 00:08:59.800]  (主)亞各書第五章
[00:08:59.800 --> 00:09:00.800]  (主)十四節到十六節
[00:09:00.800 --> 00:09:01.800]  (黃)十四節到十六節
[00:09:01.800 --> 00:09:02.800]  (主)在那裡提到
[00:09:02.800 --> 00:09:03.800]  (黃)在那裡提到
[00:09:03.800 --> 00:09:05.800]  (主)如果教會裡面有弟兄姊妹患病了
[00:09:05.800 --> 00:09:07.800]  (黃)如果教會裡面有弟兄姊妹患病了
[00:09:07.800 --> 00:09:09.800]  (主)就要請教會的長老來
[00:09:09.800 --> 00:09:10.800]  (黃)就請教會的長老來
[00:09:10.800 --> 00:09:12.800]  (主)換句話說請教會的領袖來
[00:09:12.800 --> 00:09:14.800]  (黃)換句話說請教會的領袖來
[00:09:14.800 --> 00:09:15.800]  (主)奉主的名
[00:09:15.800 --> 00:09:16.800]  (主)奉主的名
[00:09:16.800 --> 00:09:17.800]  (主)為他沒有禱告
[00:09:17.800 --> 00:09:18.800]  (黃)為他沒有禱告
[00:09:19.800 --> 00:09:25.800]  (主)同時這個人要在神的面前自我審查
[00:09:25.800 --> 00:09:26.800]  (黃)同時這個人要在神的面前自我審查
[00:09:26.800 --> 00:09:27.800]  (主)我有沒有犯罪
[00:09:27.800 --> 00:09:28.800]  (黃)我有沒有犯罪
[00:09:28.800 --> 00:09:30.800]  (主)我有沒有做了不應該做的事
[00:09:30.800 --> 00:09:32.800]  (黃)我有沒有做了不應該做的事
[00:09:32.800 --> 00:09:35.800]  (主)我有沒有靈性上道德上的缺欠
[00:09:35.800 --> 00:09:37.800]  (黃)我有沒有靈性上道德上的缺欠
[00:09:37.800 --> 00:09:38.800]  (主)如果有
[00:09:38.800 --> 00:09:39.800]  (黃)如果有的話
[00:09:39.800 --> 00:09:40.800]  (主)向神悔改
[00:09:40.800 --> 00:09:41.800]  (黃)向神悔改
[00:09:41.800 --> 00:09:42.800]  (主)認罪
[00:09:42.800 --> 00:09:43.800]  (黃)認罪
[00:09:43.800 --> 00:09:44.800]  (主)然後
[00:09:44.800 --> 00:09:45.800]  (黃)然後
[00:09:45.800 --> 00:09:46.800]  (主)他的疾病也可以得醫治
[00:09:46.800 --> 00:09:48.800]  (黃)他的疾病也可以得醫治
[00:09:48.800 --> 00:09:50.800]  (主)所以在那裡把兩件事連在一起
[00:09:50.800 --> 00:09:52.800]  (黃)所以在那裡把兩件事連在一起
[00:09:52.800 --> 00:09:53.800]  (主)認罪
[00:09:53.800 --> 00:09:54.800]  (黃)認罪
[00:09:54.800 --> 00:09:55.800]  (主)和得醫治
[00:09:55.800 --> 00:09:56.800]  (黃)和得醫治
[00:09:56.800 --> 00:09:58.800]  (主)這個連繫很重要
[00:09:58.800 --> 00:10:00.800]  (黃)這個連繫很重要
[00:10:00.800 --> 00:10:01.800]  (主)有些時候
[00:10:01.800 --> 00:10:02.800]  (黃)有些時候
[00:10:02.800 --> 00:10:03.800]  (主)疾病
[00:10:03.800 --> 00:10:04.800]  (黃)疾病
[00:10:04.800 --> 00:10:05.800]  (主)與罪有關係
[00:10:05.800 --> 00:10:06.800]  (黃)與罪有關係
[00:10:06.800 --> 00:10:12.800]  (主)疾病是神對犯罪的兒女們的管教
[00:10:12.800 --> 00:10:15.800]  (黃)疾病是神對犯罪的兒女們的管教
[00:10:15.800 --> 00:10:16.800]  (主)但是
[00:10:16.800 --> 00:10:17.800]  (黃)但是呢
[00:10:17.800 --> 00:10:19.800]  (主)很多其他患病的人
[00:10:19.800 --> 00:10:21.800]  (主)都一定與罪有關
[00:10:21.800 --> 00:10:23.800]  (黃)但是很多其他有病的人
[00:10:23.800 --> 00:10:24.800]  (黃)不一定與罪有關
[00:10:24.800 --> 00:10:26.800]  (主)因為聖經有這個記載
[00:10:26.800 --> 00:10:27.800]  (黃)因為聖經有這個記載
[00:10:27.800 --> 00:10:28.800]  (主)有一次有一個人
[00:10:28.800 --> 00:10:29.800]  (黃)有一次有一個人
[00:10:29.800 --> 00:10:30.800]  (主)他失明了
[00:10:30.800 --> 00:10:31.800]  (黃)他失明了
[00:10:31.800 --> 00:10:33.800]  (主)有人帶他到耶穌的面前
[00:10:33.800 --> 00:10:35.800]  (黃)有人帶他到耶穌面前
[00:10:35.800 --> 00:10:36.800]  (主)就問耶穌說
[00:10:36.800 --> 00:10:37.800]  (黃)問耶穌
[00:10:37.800 --> 00:10:38.800]  (主)這個人失明
[00:10:38.800 --> 00:10:39.800]  (黃)這個人失明
[00:10:39.800 --> 00:10:40.800]  (主)說為什麼
[00:10:40.800 --> 00:10:41.800]  (黃)原因是什麼呢
[00:10:41.800 --> 00:10:42.800]  (主)他自己犯的罪還是他的父母犯的罪呢
[00:10:42.800 --> 00:10:44.800]  (黃)他自己犯的罪還是他的父母犯的罪呢
[00:10:44.800 --> 00:10:45.800]  (主)耶穌說
[00:10:45.800 --> 00:10:46.800]  (黃)主耶穌說
[00:10:46.800 --> 00:10:47.800]  (主)不是
[00:10:47.800 --> 00:10:48.800]  (黃)不是的
[00:10:48.800 --> 00:10:49.800]  (主)與罪沒有關係
[00:10:49.800 --> 00:10:50.800]  (黃)與罪是沒有關係的
[00:10:50.800 --> 00:10:51.800]  (主)這個失明
[00:10:51.800 --> 00:10:53.800]  (主)是要在他的身上顯出神的榮耀
[00:10:53.800 --> 00:10:55.800]  (黃)是要在他身上顯出神的榮耀
[00:10:55.800 --> 00:10:58.800]  (主)這是一個新的解釋
[00:10:58.800 --> 00:10:59.800]  (黃)這是一個新的解釋
[00:10:59.800 --> 00:11:00.800]  (主)告訴我們
[00:11:00.800 --> 00:11:01.800]  (黃)告訴我們
[00:11:01.800 --> 00:11:03.800]  (主)不是所有的疾病都和罪有關
[00:11:03.800 --> 00:11:05.800]  (黃)不是所有的疾病和罪都有關
[00:11:05.800 --> 00:11:06.800]  (主)有些人患病
[00:11:06.800 --> 00:11:07.800]  (黃)有些人有病
[00:11:07.800 --> 00:11:11.800]  (主)是要神藉著他的病來恩待他的靈性
[00:11:11.800 --> 00:11:13.800]  (黃)是神藉著他的病來恩待他的靈性
[00:11:13.800 --> 00:11:17.800]  (主)藉著他的病來使他的精神有進步
[00:11:17.800 --> 00:11:19.800]  (黃)藉著他的病使他的精神有進步
[00:11:19.800 --> 00:11:22.800]  (主)藉著他的病讓他的道德有進步
[00:11:22.800 --> 00:11:24.800]  (黃)藉著他的病使他的道德有進步
[00:11:24.800 --> 00:11:26.800]  (主)藉著他的病讓上帝的榮耀
[00:11:26.800 --> 00:11:28.800]  (黃)藉著他的病讓上帝的榮耀
[00:11:28.800 --> 00:11:31.800]  (主)有一個積極的正面的意義在裡面
[00:11:31.800 --> 00:11:34.800]  (黃)有一個積極的正面的意義在裡面
[00:11:34.800 --> 00:11:36.800]  (主)這對我們是一個啟發
[00:11:36.800 --> 00:11:38.800]  (黃)對我來說是一個啟發
[00:11:38.800 --> 00:11:39.800]  (主)有新的亮光
[00:11:39.800 --> 00:11:40.800]  (黃)新的亮光
[00:11:40.800 --> 00:11:42.800]  (主)在我們看見弟兄姊妹患病的時候
[00:11:42.800 --> 00:11:43.800]  (黃)在我們看到弟兄姊妹患病的時候
[00:11:43.800 --> 00:11:46.800]  (主)我們千萬不要預先下一個結論
[00:11:46.800 --> 00:11:48.800]  (黃)所以千萬不要預先下一個結論
[00:11:48.800 --> 00:11:50.800]  (主)他患病一定是因為他犯罪
[00:11:50.800 --> 00:11:51.800]  (黃)他有病當然是因為他有犯罪
[00:11:51.800 --> 00:11:52.800]  (主)不要用那個結論
