
[00:00:00.000 --> 00:00:07.000]  今天我們繼續查考聖經新約裏面七十錄的寶貴的信息
[00:01:51.000 --> 00:01:54.000]  並且萬物要歸於祂
[00:01:54.000 --> 00:01:57.000]  祂是萬物的歸宿
[00:01:57.000 --> 00:02:00.000]  成全都在於祂
[00:02:00.000 --> 00:02:01.000]  我們感謝主
[00:02:01.000 --> 00:02:04.000]  祂是創始成中者
[00:02:04.000 --> 00:02:07.000]  祂對於大自然是如此
[00:02:07.000 --> 00:02:11.000]  對於我們信祂的人也是如此
[00:02:11.000 --> 00:02:13.000]  對於大自然而說
[00:02:13.000 --> 00:02:15.000]  祂創造大自然
[00:02:15.000 --> 00:02:19.000]  有使大自然最後以祂爲歸宿
[00:02:19.000 --> 00:02:23.000]  成全大自然裏面一切的意義
[00:02:23.000 --> 00:02:25.000]  對信徒來說
[00:02:25.000 --> 00:02:29.000]  祂是我們信心的創始成中者
[00:02:29.000 --> 00:02:33.000]  我們因主耶穌基督就有了信心
[00:02:33.000 --> 00:02:36.000]  而我們對祂的信心最後都不落空
[00:02:36.000 --> 00:02:38.000]  都要成全
[00:02:38.000 --> 00:02:42.000]  這是一個寶貴的一對名字
[00:02:42.000 --> 00:02:44.000]  對我們有安慰的作用
[00:02:44.000 --> 00:02:46.000]  有鼓勵的作用
[00:02:46.000 --> 00:02:49.000]  讓我們永遠記得
[00:02:49.000 --> 00:02:52.000]  我們的主耶穌基督是首先的
[00:02:52.000 --> 00:02:54.000]  是末後的
[00:02:54.000 --> 00:02:57.000]  主耶穌基督的第二對名字
[00:02:57.000 --> 00:03:02.000]  我們先看三章十四節
[00:03:02.000 --> 00:03:04.000]  三章十四節
[00:03:04.000 --> 00:03:08.000]  我要讀給大家聽
[00:03:08.000 --> 00:03:11.000]  你要寫信給老弟家教會的使者
[00:03:11.000 --> 00:03:14.000]  說那位阿門的
[00:03:14.000 --> 00:03:17.000]  爲誠信真實見證的
[00:03:17.000 --> 00:03:21.000]  在神創造萬物之上爲元首的
[00:03:21.000 --> 00:03:25.000]  這是主耶穌基督的自我介紹
[00:03:25.000 --> 00:03:26.000]  祂說
[00:03:26.000 --> 00:03:28.000]  祂的名字是阿門
[00:03:28.000 --> 00:03:30.000]  祂的名字又是
[00:03:30.000 --> 00:03:34.000]  誠信真實的見證者
[00:03:34.000 --> 00:03:37.000]  這是一對寶貴的名字
[00:03:37.000 --> 00:03:42.000]  阿門和誠信真實的見證者
[00:03:42.000 --> 00:03:45.000]  這個誠信真實的見證者
[00:03:45.000 --> 00:03:49.000]  在第十九章十一節再一次提到
[00:03:49.000 --> 00:03:52.000]  十一章十九章十一節
[00:03:52.000 --> 00:03:55.000]  我要讀給大家聽
[00:03:55.000 --> 00:03:58.000]  我觀看見天開了
[00:03:58.000 --> 00:03:59.000]  有一匹白馬
[00:03:59.000 --> 00:04:01.000]  騎在馬上的
[00:04:01.000 --> 00:04:04.000]  稱爲誠信真實
[00:04:04.000 --> 00:04:07.000]  這個名字在這裏再一次的出現
[00:04:07.000 --> 00:04:10.000]  代表我們的主耶穌基督
[00:04:10.000 --> 00:04:12.000]  阿門這個名字
[00:04:12.000 --> 00:04:17.000]  是代表耶穌基督與父神的關係
[00:04:17.000 --> 00:04:19.000]  誠信真實見證者
[00:04:19.000 --> 00:04:23.000]  是表示耶穌基督與我們的關係
[00:04:23.000 --> 00:04:27.000]  我很簡單的來解釋一下
[00:04:27.000 --> 00:04:31.000]  阿門是代表主耶穌基督與神的關係
[00:04:31.000 --> 00:04:34.000]  意思就是說
[00:04:34.000 --> 00:04:36.000]  神所給我們的一切的教訓
[00:04:36.000 --> 00:04:39.000]  在基督裏都是阿門的
[00:04:39.000 --> 00:04:42.000]  神給我們的一切的預言
[00:04:42.000 --> 00:04:44.000]  在基督裏都是阿門的
[00:04:44.000 --> 00:04:47.000]  神所給我們的一切的應許
[00:04:47.000 --> 00:04:51.000]  在耶穌基督裏都是阿門的
[00:04:51.000 --> 00:04:54.000]  正如保羅在哥林多後書
[00:04:54.000 --> 00:04:56.000]  第一章第二十節
[00:04:56.000 --> 00:04:58.000]  所說的一句寶貴的話
[00:04:58.000 --> 00:05:00.000]  我要讀給各位聽
[00:05:00.000 --> 00:05:02.000]  哥林多後書第一章二十節
[00:05:02.000 --> 00:05:04.000]  保羅這樣說
[00:05:04.000 --> 00:05:07.000]  神的應許不論有多少
[00:05:07.000 --> 00:05:10.000]  在基督裏都是是的
[00:05:10.000 --> 00:05:13.000]  所以藉着它也都是實在的
[00:05:13.000 --> 00:05:15.000]  下面有幾個小字
[00:05:15.000 --> 00:05:19.000]  說實在原文做阿門
[00:05:19.000 --> 00:05:21.000]  所以神的應許
[00:05:21.000 --> 00:05:25.000]  藉着耶穌基督都是阿門的
[00:05:25.000 --> 00:05:28.000]  教神因我們得榮耀
[00:05:28.000 --> 00:05:31.000]  耶穌基督是神的阿門
[00:05:31.000 --> 00:05:34.000]  神所給我們的一切的一切
[00:05:34.000 --> 00:05:37.000]  因爲耶穌基督都得到確定
[00:05:37.000 --> 00:05:40.000]  得到成全得到實現
[00:05:40.000 --> 00:05:43.000]  所以我們說阿門這個名字
[00:05:43.000 --> 00:05:48.000]  是指着耶穌基督與神的關係
[00:05:48.000 --> 00:05:51.000]  它的另外一半的名字
[00:05:51.000 --> 00:05:55.000]  就是誠信真實的見證者
[00:05:55.000 --> 00:05:59.000]  這是向我們而言的
[00:05:59.000 --> 00:06:05.000]  因爲耶穌基督向我們見證神
[00:06:05.000 --> 00:06:07.000]  他做見證
[00:06:07.000 --> 00:06:09.000]  以至於犧牲他的生命
[00:06:09.000 --> 00:06:12.000]  所以他是非常的誠信的
[00:06:12.000 --> 00:06:14.000]  他是非常的真實的
[00:06:14.000 --> 00:06:17.000]  在他的向我們的見證裏面
[00:06:17.000 --> 00:06:19.000]  一點虛晃也沒有
[00:06:19.000 --> 00:06:21.000]  所以我們看見了他
[00:06:21.000 --> 00:06:23.000]  就是看見了神
[00:06:23.000 --> 00:06:25.000]  我們聽見了他的話
[00:06:25.000 --> 00:06:27.000]  也就是聽見了神的話
[00:06:27.000 --> 00:06:30.000]  耶穌基督爲了爲父神做見證
[00:06:30.000 --> 00:06:33.000]  以至於犧牲他的生命
[00:06:33.000 --> 00:06:36.000]  這就證明了他是何等的真誠
[00:06:36.000 --> 00:06:39.000]  何等的真實
[00:06:39.000 --> 00:06:44.000]  這對我們是何等的寶貴的一件事實
[00:06:44.000 --> 00:06:47.000]  主耶穌基督第三對的名字
[00:06:47.000 --> 00:06:52.000]  我們現在再把兩處的經文做一個對比
[00:06:52.000 --> 00:06:56.000]  我們就發現這一對的兩個名字了
[00:06:56.000 --> 00:07:00.000]  我們先看第十九章十三節
[00:07:00.000 --> 00:07:03.000]  十九章第十三節
[00:07:03.000 --> 00:07:05.000]  我讀給大家聽
[00:07:05.000 --> 00:07:08.000]  他穿着見了血的衣服
[00:07:08.000 --> 00:07:12.000]  他的名稱爲神之道
[00:07:12.000 --> 00:07:17.000]  這裏說主耶穌基督的名字是神的道
[00:07:17.000 --> 00:07:21.000]  這讓我們想到約翰福音第一章第一節
[00:07:21.000 --> 00:07:23.000]  太初有道
[00:07:23.000 --> 00:07:25.000]  道與神同在
[00:07:25.000 --> 00:07:27.000]  道就是神
[00:07:27.000 --> 00:07:31.000]  這是主的這一對名字裏面的第一個名字
[00:07:31.000 --> 00:07:33.000]  神的道
[00:07:33.000 --> 00:07:35.000]  第二個名字
[00:07:35.000 --> 00:07:40.000]  那就是第二十一章第二節
[00:07:40.000 --> 00:07:46.000]  這裏用丈夫這個名稱來代表耶穌基督
[00:07:46.000 --> 00:07:48.000]  聖承新耶路撒冷
[00:07:48.000 --> 00:07:51.000]  有天降下好像新夫
[00:07:51.000 --> 00:07:54.000]  裝飾整齊等候丈夫
[00:07:54.000 --> 00:07:56.000]  就是等候基督
[00:07:56.000 --> 00:07:58.000]  在新耶路撒冷城裏面的
[00:07:58.000 --> 00:08:00.000]  所有的屬基督的人
[00:08:00.000 --> 00:08:02.000]  他們都是新夫
[00:08:02.000 --> 00:08:05.000]  他們裝裝飾整齊了
[00:08:05.000 --> 00:08:07.000]  等候耶穌基督
[00:08:07.000 --> 00:08:09.000]  就是丈夫
[00:08:09.000 --> 00:08:11.000]  這一對的名稱
[00:08:11.000 --> 00:08:14.000]  也是代表了兩方面的關係
[00:08:14.000 --> 00:08:18.000]  與神的關係和與人的關係
[00:08:18.000 --> 00:08:20.000]  耶穌基督是神的道
[00:08:20.000 --> 00:08:24.000]  這是指着他與神的關係而說的
[00:08:24.000 --> 00:08:27.000]  因爲神就是道
[00:08:27.000 --> 00:08:29.000]  道就是神
[00:08:29.000 --> 00:08:32.000]  道是神的彰顯
[00:08:32.000 --> 00:08:34.000]  從來沒有人見過神
[00:08:34.000 --> 00:08:36.000]  但是道承入身
[00:08:36.000 --> 00:08:38.000]  住在人的中間
[00:08:38.000 --> 00:08:41.000]  充充滿滿的有恩典有真理
[00:08:41.000 --> 00:08:44.000]  這個時候我們就看見
[00:08:44.000 --> 00:08:46.000]  神的彰顯在人間了
[00:08:46.000 --> 00:08:49.000]  所以約翰福音第一章第十八節
[00:08:49.000 --> 00:08:50.000]  告訴我們說
[00:08:50.000 --> 00:08:53.000]  從來沒有人看見過神
[00:08:53.000 --> 00:08:57.000]  唯有在父懷裏的獨生子
[00:08:57.000 --> 00:08:59.000]  將祂表明出來
[00:08:59.000 --> 00:09:00.000]  主耶穌說
[00:09:00.000 --> 00:09:02.000]  人看見了祂
[00:09:02.000 --> 00:09:04.000]  就是看見了父
[00:09:04.000 --> 00:09:06.000]  神是無形的
[00:09:06.000 --> 00:09:08.000]  因爲祂是靈
[00:09:08.000 --> 00:09:09.000]  所以人的入眼
[00:09:09.000 --> 00:09:12.000]  永遠不可能看見神
[00:09:12.000 --> 00:09:15.000]  但是神的道
[00:09:15.000 --> 00:09:17.000]  道承入身
[00:09:17.000 --> 00:09:19.000]  住在我們中間
[00:09:19.000 --> 00:09:21.000]  我們就親眼看見了
[00:09:21.000 --> 00:09:23.000]  神道的彰顯
[00:09:23.000 --> 00:09:26.000]  也就是神自己的彰顯
[00:09:26.000 --> 00:09:29.000]  這就是提瑪泰前書
[00:09:29.000 --> 00:09:32.000]  第三章十六節所說的
[00:09:32.000 --> 00:09:35.000]  神在入身顯現
[00:09:35.000 --> 00:09:38.000]  這就是奧祕的真道
[00:09:38.000 --> 00:09:40.000]  所以第一個名字
[00:09:40.000 --> 00:09:41.000]  神的道
[00:09:41.000 --> 00:09:43.000]  是對神而言
[00:09:43.000 --> 00:09:44.000]  彰顯了神
[00:09:44.000 --> 00:09:47.000]  與神合而爲一
[00:09:47.000 --> 00:09:48.000]  第二個名字
[00:09:48.000 --> 00:09:50.000]  耶穌基督是丈夫
[00:09:50.000 --> 00:09:52.000]  這是對我們而言
[00:09:52.000 --> 00:09:55.000]  也是表示和我們合而爲一
[00:09:55.000 --> 00:09:57.000]  我們是心夫
[00:09:57.000 --> 00:09:59.000]  耶穌基督是丈夫
[00:09:59.000 --> 00:10:02.000]  這是在愛中合而爲一
[00:10:02.000 --> 00:10:04.000]  我們感謝主
[00:10:04.000 --> 00:10:07.000]  我們可以以基督的心爲心
[00:10:07.000 --> 00:10:09.000]  我們可以披戴基督
[00:10:09.000 --> 00:10:11.000]  我們可以長成基督的身量
[00:10:11.000 --> 00:10:14.000]  我們可以合足合而爲一
[00:10:14.000 --> 00:10:16.000]  好像保羅說的
[00:10:16.000 --> 00:10:18.000]  我已經與基督同釘十字架
[00:10:18.000 --> 00:10:21.000]  現在活着的不再是我
[00:10:21.000 --> 00:10:24.000]  乃是基督在我裏面活着
[00:10:24.000 --> 00:10:28.000]  保羅活着就是基督
[00:10:28.000 --> 00:10:30.000]  死了就有益處
[00:10:30.000 --> 00:10:33.000]  這是何等高超的真理
[00:10:33.000 --> 00:10:36.000]  何等深入的真理
[00:10:36.000 --> 00:10:38.000]  我們和耶穌基督
[00:10:38.000 --> 00:10:40.000]  完完全全的合而爲一
[00:10:40.000 --> 00:10:42.000]  這是極大的恩典
[00:10:42.000 --> 00:10:44.000]  也是極大的奧祕
[00:10:44.000 --> 00:10:46.000]  我們感謝主
[00:10:46.000 --> 00:10:49.000]  因爲耶穌基督是神的道
[00:10:49.000 --> 00:10:51.000]  與神合而爲一
[00:10:51.000 --> 00:10:54.000]  祂又是我們的贖靈的丈夫
[00:10:54.000 --> 00:10:57.000]  與我們在愛中合而爲一
[00:10:57.000 --> 00:11:01.000]  所以耶穌基督又是神又是人
[00:11:01.000 --> 00:11:03.000]  在這其中
[00:11:03.000 --> 00:11:09.000]  我們得到了非常重要的真理的教導和啓發
[00:11:09.000 --> 00:11:14.000]  現在我們看耶穌基督第四對的名字
[00:11:14.000 --> 00:11:17.000]  我們再把兩節聖經對比
[00:11:17.000 --> 00:11:20.000]  就發現這一對的兩個名字
[00:11:20.000 --> 00:11:26.000]  我們先看三章十四節
[00:11:26.000 --> 00:11:32.000]  三章十四節我要讀給大家聽
[00:11:32.000 --> 00:11:35.000]  在這一節的末了一句
[00:11:35.000 --> 00:11:37.000]  主耶穌自我介紹說
[00:11:37.000 --> 00:11:43.000]  祂是在神創造萬物之上爲元首的
[00:11:43.000 --> 00:11:45.000]  意思就是說
[00:11:45.000 --> 00:11:47.000]  祂不是被造的
[00:11:47.000 --> 00:11:50.000]  祂乃是神所生的
[00:11:50.000 --> 00:11:53.000]  祂在萬物之上爲元首
[00:11:53.000 --> 00:11:55.000]  萬物在祂之下
[00:11:55.000 --> 00:11:58.000]  祂在一切之上
[00:11:58.000 --> 00:12:01.000]  萬物之上爲元首的
[00:12:01.000 --> 00:12:03.000]  這是這一對的第一個名字
[00:12:03.000 --> 00:12:07.000]  我們再看第十九章第十六節
[00:12:07.000 --> 00:12:10.000]  在那裏有第二個名字
[00:12:10.000 --> 00:12:14.000]  第十九章第十六節
[00:12:14.000 --> 00:12:17.000]  我要讀給各位聽
[00:12:17.000 --> 00:12:20.000]  在祂衣服和大腿上
[00:12:20.000 --> 00:12:22.000]  有名寫着說
[00:12:22.000 --> 00:12:25.000]  萬王之王萬族之主
[00:12:25.000 --> 00:12:29.000]  這是一個多麼榮耀偉大的名字
[00:12:29.000 --> 00:12:32.000]  萬王之王
[00:12:32.000 --> 00:12:34.000]  這一對的名字
[00:12:34.000 --> 00:12:38.000]  也是有兩方面的意義
[00:12:38.000 --> 00:12:40.000]  對於人類而言
[00:12:40.000 --> 00:12:43.000]  耶穌基督是萬王之王
[00:12:43.000 --> 00:12:45.000]  在人類的歷史裏面
[00:12:45.000 --> 00:12:47.000]  有很多偉大的領袖
[00:12:47.000 --> 00:12:50.000]  很多偉大的君王
[00:12:50.000 --> 00:12:54.000]  但是都不能夠與耶穌基督相比
[00:12:54.000 --> 00:12:58.000]  耶穌基督是無與倫比的一位君王
[00:12:58.000 --> 00:13:02.000]  祂是萬王之王萬族之主
[00:13:02.000 --> 00:13:04.000]  祂在一切之上
[00:13:04.000 --> 00:13:06.000]  另外一個名字
[00:13:06.000 --> 00:13:10.000]  是表示耶穌基督與萬物的關係
[00:13:10.000 --> 00:13:13.000]  祂在萬物之上爲元首
[00:13:13.000 --> 00:13:16.000]  對於人類說祂是萬王之王
[00:13:16.000 --> 00:13:21.000]  對於萬物說祂是超過萬物的元首
[00:13:21.000 --> 00:13:25.000]  主耶穌基督這樣的自我介紹
[00:13:25.000 --> 00:13:27.000]  給老弟家的教會
[00:13:27.000 --> 00:13:30.000]  其中有一個很重要的意義
[00:13:30.000 --> 00:13:33.000]  就是說老弟家的教會
[00:13:33.000 --> 00:13:36.000]  很注重物質的豐富和享受
[00:13:36.000 --> 00:13:39.000]  他們以爲自己已經發了財
[00:13:39.000 --> 00:13:41.000]  一樣都不缺
[00:13:41.000 --> 00:13:43.000]  他們已經豐豐富富
[00:13:43.000 --> 00:13:45.000]  毫無缺陷
[00:13:45.000 --> 00:13:47.000]  毫無需要
[00:13:47.000 --> 00:13:51.000]  因此他們生出了自滿自足的心
[00:13:51.000 --> 00:13:53.000]  失去了熟領的追求
[00:13:53.000 --> 00:13:55.000]  他們在物質上豐富
[00:13:55.000 --> 00:13:58.000]  但是在靈性上卻很貧窮
[00:13:58.000 --> 00:14:01.000]  這是一個很可憐的情況
[00:14:01.000 --> 00:14:03.000]  老弟家的教會
[00:14:03.000 --> 00:14:05.000]  在某一種意義上說
[00:14:05.000 --> 00:14:09.000]  是象徵末世的教會
[00:14:09.000 --> 00:14:13.000]  今天的教會正是像老弟家的教會一樣
[00:14:13.000 --> 00:14:16.000]  在物質上越來越豐富
[00:14:16.000 --> 00:14:19.000]  但是在靈性上卻是相反的
[00:14:19.000 --> 00:14:23.000]  是貧窮的 是可憐的 是瞎眼的
[00:14:23.000 --> 00:14:25.000]  是赤身露體的
[00:14:25.000 --> 00:14:27.000]  這是他們在主面前的
[00:14:27.000 --> 00:14:30.000]  真實的熟領的情況
[00:14:30.000 --> 00:14:34.000]  所以主很交集 很關心他們
[00:14:34.000 --> 00:14:36.000]  主告訴他們
[00:14:36.000 --> 00:14:40.000]  他們的真相 目的是要他們悔改
[00:14:40.000 --> 00:14:42.000]  是要他們醒過來
[00:14:42.000 --> 00:14:44.000]  要他們有熟領的追求
[00:14:44.000 --> 00:14:48.000]  當主耶穌向老弟家的教會
[00:14:48.000 --> 00:14:50.000]  來介紹他自己的時候
[00:14:50.000 --> 00:14:55.000]  他說 他是在萬物之上爲元首的
[00:14:55.000 --> 00:14:57.000]  這正是針對老弟家
[00:14:57.000 --> 00:14:59.000]  單單要萬物
[00:14:59.000 --> 00:15:02.000]  卻不要萬物之上的元首
[00:15:02.000 --> 00:15:07.000]  他們將主耶穌放在萬物之下的地位上
[00:15:07.000 --> 00:15:11.000]  他們把萬物放在最高的地位上
[00:15:11.000 --> 00:15:14.000]  卻把主耶穌基督放在物質之下
[00:15:14.000 --> 00:15:16.000]  這是他們的估價
[00:15:16.000 --> 00:15:18.000]  這是他們的觀念
[00:15:18.000 --> 00:15:20.000]  他們口裏沒有這樣說
[00:15:20.000 --> 00:15:21.000]  但是實際上
[00:15:21.000 --> 00:15:23.000]  這是他們行動的表現
[00:15:23.000 --> 00:15:27.000]  他們追求物質的豐富和滿足
[00:15:27.000 --> 00:15:30.000]  過於追求主的恩典
[00:15:30.000 --> 00:15:33.000]  過於追求愛慕主自己
[00:15:33.000 --> 00:15:37.000]  這是多麼令主失望 傷心的一種情形
[00:15:37.000 --> 00:15:41.000]  所以主耶穌這樣的介紹他自己的意思
[00:15:41.000 --> 00:15:43.000]  就是要提醒他們
[00:15:43.000 --> 00:15:47.000]  讓他們將主耶穌再放回主
[00:15:47.000 --> 00:15:50.000]  應該有的地位上去
[00:15:50.000 --> 00:15:53.000]  主既然是在萬物之上爲元首的
[00:15:53.000 --> 00:15:57.000]  那麼他應該在信徒的心目中
[00:15:57.000 --> 00:16:00.000]  在教會里面居首位
[00:16:00.000 --> 00:16:03.000]  各位屬主的基督徒們
[00:16:03.000 --> 00:16:07.000]  讓我們接受主這個重要的信息
[00:16:07.000 --> 00:16:09.000]  讓我們把主耶穌基督
[00:16:09.000 --> 00:16:11.000]  放在我們個人的心中
[00:16:11.000 --> 00:16:15.000]  家庭裏面 教會里面的首位上
[00:16:15.000 --> 00:16:17.000]  讓他居首位
[00:16:17.000 --> 00:16:21.000]  我們要將耶穌基督高高地舉起來
[00:16:21.000 --> 00:16:24.000]  得到我們一切的愛慕
[00:16:24.000 --> 00:16:27.000]  他成爲我們追求的最高的對象
[00:16:27.000 --> 00:16:32.000]  他是我們追求的最高的價值的標準
[00:16:32.000 --> 00:16:35.000]  讓他坐在寶座上
[00:16:35.000 --> 00:16:38.000]  他既然是萬王之王
[00:16:38.000 --> 00:16:40.000]  又是萬物之上的元首
[00:16:40.000 --> 00:16:42.000]  那我們就應該這樣
[00:16:42.000 --> 00:16:44.000]  不但接受他做我們的救主
[00:16:44.000 --> 00:16:46.000]  也接受他做我們的主
[00:16:46.000 --> 00:16:48.000]  我們的王 我們的神
[00:16:48.000 --> 00:16:52.000]  就好像多瑪在知道了主
[00:16:52.000 --> 00:16:54.000]  真是復活的主以後
[00:16:54.000 --> 00:16:56.000]  所做的 所說的
[00:16:56.000 --> 00:16:59.000]  他夫婦在主的面前說
[00:16:59.000 --> 00:17:01.000]  我的主 我的神
[00:17:01.000 --> 00:17:04.000]  讓我們今天面對復活的主
[00:17:04.000 --> 00:17:08.000]  也同樣夫婦跪拜在他的面前說
[00:17:08.000 --> 00:17:11.000]  我的主 我的神
[00:17:11.000 --> 00:17:15.000]  我們要把主耶穌基督高高地舉起來
[00:17:15.000 --> 00:17:18.000]  在我們的禮拜當中這樣做
[00:17:18.000 --> 00:17:21.000]  在我們的禱告裏面這樣做
[00:17:21.000 --> 00:17:24.000]  也在我們的實際生活裏面這樣做
[00:17:24.000 --> 00:17:27.000]  讓我們口中有讚美敬拜
[00:17:27.000 --> 00:17:30.000]  也讓我們實際的整個的人生
[00:17:30.000 --> 00:17:32.000]  成爲讚美和敬拜
[00:17:32.000 --> 00:17:36.000]  這樣才能夠滿足我們的主的心
[00:17:36.000 --> 00:17:39.000]  纔是做了我們應該做的事
[00:17:39.000 --> 00:17:43.000]  讓主得到他應該有的地位
[00:17:43.000 --> 00:17:47.000]  現在看主耶穌基督的第五對的名字
[00:17:47.000 --> 00:17:52.000]  我們看22章16節
[00:17:52.000 --> 00:17:55.000]  22章16節
[00:17:55.000 --> 00:17:59.000]  這一對的兩個名字都在這一節裏面
[00:17:59.000 --> 00:18:01.000]  我讀給大家聽
[00:18:01.000 --> 00:18:03.000]  22章16節
[00:18:03.000 --> 00:18:08.000]  我耶穌差遣我的使者爲衆教會
[00:18:08.000 --> 00:18:10.000]  將這些事向你們證明
[00:18:10.000 --> 00:18:12.000]  我是大衛的根
[00:18:12.000 --> 00:18:14.000]  又是他的後裔
[00:18:14.000 --> 00:18:17.000]  我是明亮的晨星
[00:18:17.000 --> 00:18:19.000]  這一對的名字就是
[00:18:19.000 --> 00:18:24.000]  大衛的根和明亮的晨星
[00:18:24.000 --> 00:18:29.000]  這兩個名字也代表兩方面的意義
[00:18:29.000 --> 00:18:33.000]  就是過去的意義和將來的意義
[00:18:33.000 --> 00:18:39.000]  就過去來說耶穌基督是大衛的根
[00:18:39.000 --> 00:18:42.000]  又是大衛的後裔
[00:18:42.000 --> 00:18:45.000]  這是什麼意思呢?
[00:18:45.000 --> 00:18:47.000]  耶穌基督是大衛的根
[00:18:47.000 --> 00:18:48.000]  根就是根源
[00:18:48.000 --> 00:18:49.000]  換句話說
[00:18:49.000 --> 00:18:52.000]  他在大衛之前
[00:18:52.000 --> 00:18:53.000]  按入體說
[00:18:53.000 --> 00:18:55.000]  耶穌基督是大衛的後裔
[00:18:55.000 --> 00:18:57.000]  但是按本源說
[00:18:57.000 --> 00:19:00.000]  按耶穌基督的神性說
[00:19:00.000 --> 00:19:03.000]  他是大衛的根源
[00:19:03.000 --> 00:19:06.000]  大衛在他之後
[00:19:06.000 --> 00:19:10.000]  這個根是個很奇妙的一個象徵
[00:19:10.000 --> 00:19:13.000]  你看根在樹下面
[00:19:13.000 --> 00:19:18.000]  但是根又是在樹之先
[00:19:18.000 --> 00:19:21.000]  樹是從根生出來的
[00:19:21.000 --> 00:19:25.000]  所以根又在下面又在前面
[00:19:25.000 --> 00:19:27.000]  耶穌基督正是這樣
[00:19:27.000 --> 00:19:28.000]  按入體說
[00:19:28.000 --> 00:19:29.000]  他是大衛的後裔
[00:19:29.000 --> 00:19:32.000]  但是按他的神格來說
[00:19:32.000 --> 00:19:36.000]  他是大衛的根源
[00:19:36.000 --> 00:19:41.000]  這是耶穌基督的第一個名字的意義
[00:19:41.000 --> 00:19:46.000]  是與歷史的過去的關係而言的
[00:19:46.000 --> 00:19:47.000]  第二個名字
[00:19:47.000 --> 00:19:49.000]  明亮的晨星
[00:19:49.000 --> 00:19:53.000]  這是與將來有關的一個名字
[00:19:53.000 --> 00:19:56.000]  表示我們的主要再來
[00:19:56.000 --> 00:19:59.000]  今天我們還是在黑夜
[00:19:59.000 --> 00:20:03.000]  等候主再來的黎明來到
[00:20:03.000 --> 00:20:07.000]  黎明來到的時候就有明亮的晨星
[00:20:07.000 --> 00:20:10.000]  我們蜀族的人所盼望的
[00:20:10.000 --> 00:20:14.000]  就是這個明亮的晨星早日的出現
[00:20:14.000 --> 00:20:18.000]  耶穌基督再來是我們的盼望
[00:20:18.000 --> 00:20:20.000]  是我們榮耀的盼望
[00:20:20.000 --> 00:20:26.000]  我們的一切的喜樂都在這個盼望裏面
[00:20:26.000 --> 00:20:27.000]  我們感謝主
[00:20:27.000 --> 00:20:32.000]  整個的七十路都是告訴我們主必再來
[00:20:32.000 --> 00:20:36.000]  其中有預言向我們證明
[00:20:36.000 --> 00:20:39.000]  其中有應許向我們顯明
[00:20:39.000 --> 00:20:45.000]  其中有各樣的關於神的信實的宣告
[00:20:45.000 --> 00:20:46.000]  向我們保證
[00:20:46.000 --> 00:20:48.000]  所以我們讀七十路的時候
[00:20:48.000 --> 00:20:51.000]  我們就再一次的被提醒
[00:20:51.000 --> 00:20:54.000]  我們的主必要再來
[00:20:54.000 --> 00:20:57.000]  祂是明亮的晨星
