
[00:00:00.000 --> 00:00:06.000]  張顯和范國威議員
[00:03:43.000 --> 00:03:49.000]  張國柱議員
[00:03:49.000 --> 00:03:55.000]  張國柱議員
[00:03:55.000 --> 00:04:01.000]  張國柱議員
[00:04:01.000 --> 00:04:07.000]  張國柱議員
[00:04:07.000 --> 00:04:13.000]  張國柱議員
[00:04:14.000 --> 00:04:20.000]  張國柱議員
[00:04:21.000 --> 00:04:27.000]  張國柱議員
[00:04:27.000 --> 00:04:33.000]  張國柱議員
[00:04:34.000 --> 00:04:40.000]  張國柱議員
[00:04:40.000 --> 00:04:46.000]  張國柱議員
[00:04:47.000 --> 00:04:53.000]  張國柱議員
[00:04:54.000 --> 00:05:00.000]  張國柱議員
[00:05:00.000 --> 00:05:06.000]  張國柱議員
[00:05:07.000 --> 00:05:13.000]  張國柱議員
[00:05:13.000 --> 00:05:19.000]  張國柱議員
[00:05:20.000 --> 00:05:26.000]  張國柱議員
[00:05:26.000 --> 00:05:32.000]  張國柱議員
[00:05:32.000 --> 00:05:38.000]  張國柱議員
[00:05:38.000 --> 00:05:44.000]  張國柱議員
[00:05:44.000 --> 00:05:50.000]  張國柱議員
[00:05:51.000 --> 00:05:57.000]  張國柱議員
[00:05:57.000 --> 00:06:03.000]  張國柱議員
[00:06:04.000 --> 00:06:10.000]  張國柱議員
[00:06:10.000 --> 00:06:16.000]  張國柱議員
[00:06:16.000 --> 00:06:22.000]  張國柱議員
[00:06:23.000 --> 00:06:29.000]  張國柱議員
[00:06:29.000 --> 00:06:35.000]  張國柱議員
[00:06:35.000 --> 00:06:41.000]  張國柱議員
[00:06:41.000 --> 00:06:47.000]  張國柱議員
[00:06:47.000 --> 00:06:53.000]  張國柱議員
[00:06:53.000 --> 00:06:59.000]  張國柱議員
[00:07:00.000 --> 00:07:06.000]  張國柱議員
[00:07:07.000 --> 00:07:13.000]  張國柱議員
[00:07:14.000 --> 00:07:20.000]  張國柱議員
[00:07:21.000 --> 00:07:27.000]  張國柱議員
[00:07:27.000 --> 00:07:33.000]  張國柱議員
[00:07:34.000 --> 00:07:40.000]  張國柱議員
[00:07:40.000 --> 00:07:46.000]  張國柱議員
[00:07:47.000 --> 00:07:53.000]  張國柱議員
[00:07:54.000 --> 00:08:00.000]  張國柱議員
[00:08:00.000 --> 00:08:06.000]  張國柱議員
[00:08:07.000 --> 00:08:13.000]  陳志全議員
[00:08:13.000 --> 00:08:19.000]  陳志全議員
[00:08:19.000 --> 00:08:25.000]  陳志全議員
[00:08:26.000 --> 00:08:32.000]  陳志全議員
[00:08:33.000 --> 00:08:39.000]  陳志全議員
[00:08:40.000 --> 00:08:46.000]  主席
[00:08:46.000 --> 00:08:52.000]  梁志祥議員
[00:08:52.000 --> 00:08:58.000]  主席
[00:08:59.000 --> 00:09:05.000]  主席
[00:09:06.000 --> 00:09:12.000]  主席
[00:09:13.000 --> 00:09:19.000]  陳志全議員
[00:09:20.000 --> 00:09:26.000]  陳志全議員
[00:09:26.000 --> 00:09:32.000]  陳志全議員
[00:09:33.000 --> 00:09:39.000]  陳志全議員
[00:09:40.000 --> 00:09:46.000]  陳志全議員
[00:09:46.000 --> 00:09:52.000]  陳志全議員
[00:09:52.000 --> 00:09:58.000]  陳志全議員
[00:09:58.000 --> 00:10:04.000]  陳志全議員
[00:10:04.000 --> 00:10:10.000]  陳志全議員
[00:10:10.000 --> 00:10:16.000]  陳志全議員
[00:10:16.000 --> 00:10:22.000]  陳志全議員
[00:10:23.000 --> 00:10:29.000]  陳志全議員
[00:10:29.000 --> 00:10:35.000]  陳志全議員
[00:10:35.000 --> 00:10:41.000]  陳志全議員
[00:10:41.000 --> 00:10:47.000]  陳志全議員
[00:10:47.000 --> 00:10:53.000]  陳志全議員
[00:10:53.000 --> 00:10:59.000]  主席
[00:10:59.000 --> 00:11:05.000]  陳志全議員
[00:11:05.000 --> 00:11:11.000]  陳志全議員
[00:11:12.000 --> 00:11:18.000]  陳志全議員
[00:11:19.000 --> 00:11:25.000]  陳志全議員
[00:11:25.000 --> 00:11:31.000]  陳志全議員
[00:11:32.000 --> 00:11:38.000]  陳志全議員
[00:11:38.000 --> 00:11:44.000]  陳志全議員
[00:11:44.000 --> 00:11:50.000]  陳志全議員
[00:11:50.000 --> 00:11:56.000]  主席
[00:11:57.000 --> 00:12:03.000]  陳志全議員
[00:12:04.000 --> 00:12:10.000]  陳志全議員
[00:12:11.000 --> 00:12:17.000]  主席
[00:12:17.000 --> 00:12:23.000]  陳志全議員
[00:12:24.000 --> 00:12:30.000]  陳志全議員
[00:12:31.000 --> 00:12:37.000]  陳志全議員
[00:12:37.000 --> 00:12:43.000]  陳志全議員
[00:12:43.000 --> 00:12:49.000]  陳志全議員
[00:12:49.000 --> 00:12:55.000]  陳志全議員
[00:12:56.000 --> 00:13:02.000]  陳志全議員
[00:13:02.000 --> 00:13:08.000]  陳志全議員
[00:13:09.000 --> 00:13:15.000]  陳志全議員
[00:13:15.000 --> 00:13:21.000]  陳志全議員
[00:13:21.000 --> 00:13:27.000]  陳志全議員
[00:13:27.000 --> 00:13:33.000]  陳志全議員
[00:13:33.000 --> 00:13:39.000]  陳志全議員
[00:13:40.000 --> 00:13:46.000]  陳志全議員
[00:13:46.000 --> 00:13:52.000]  陳志全議員
[00:13:53.000 --> 00:13:59.000]  陳志全議員
[00:13:59.000 --> 00:14:05.000]  陳志全議員
[00:14:05.000 --> 00:14:11.000]  陳志全議員
[00:14:12.000 --> 00:14:18.000]  陳志全議員
[00:14:19.000 --> 00:14:25.000]  陳志全議員
[00:14:25.000 --> 00:14:31.000]  陳志全議員
[00:14:32.000 --> 00:14:38.000]  陳志全議員
[00:14:39.000 --> 00:14:45.000]  陳志全議員
[00:14:45.000 --> 00:14:51.000]  陳志全議員
[00:14:52.000 --> 00:14:58.000]  陳志全議員
[00:14:58.000 --> 00:15:04.000]  陳志全議員
[00:15:04.000 --> 00:15:10.000]  陳志全議員
[00:15:10.000 --> 00:15:16.000]  陳志全議員
[00:15:17.000 --> 00:15:23.000]  陳志全議員
[00:15:24.000 --> 00:15:30.000]  陳志全議員
[00:15:30.000 --> 00:15:36.000]  陳志全議員
[00:15:36.000 --> 00:15:42.000]  陳志全議員
[00:15:42.000 --> 00:15:48.000]  陳志全議員
[00:15:48.000 --> 00:15:54.000]  陳志全議員
[00:15:54.000 --> 00:16:00.000]  陳志全議員
[00:16:00.000 --> 00:16:06.000]  陳志全議員
[00:16:06.000 --> 00:16:12.000]  陳志全議員
[00:16:12.000 --> 00:16:18.000]  陳志全議員
[00:16:18.000 --> 00:16:24.000]  陳志全議員
[00:16:24.000 --> 00:16:30.000]  陳志全議員
[00:16:30.000 --> 00:16:36.000]  陳志全議員
[00:16:36.000 --> 00:16:42.000]  陳志全議員
[00:16:43.000 --> 00:16:49.000]  陳志全議員
[00:16:50.000 --> 00:16:56.000]  陳志全議員
[00:16:56.000 --> 00:17:02.000]  陳志全議員
[00:17:02.000 --> 00:17:08.000]  陳志全議員
[00:17:08.000 --> 00:17:14.000]  陳志全議員
[00:17:14.000 --> 00:17:20.000]  陳志全議員
[00:17:20.000 --> 00:17:26.000]  陳志全議員
[00:17:26.000 --> 00:17:32.000]  陳志全議員
[00:17:32.000 --> 00:17:38.000]  陳志全議員
[00:17:39.000 --> 00:17:45.000]  張超雄議員
[00:17:45.000 --> 00:17:51.000]  張超雄議員
[00:17:51.000 --> 00:17:57.000]  張超雄議員
[00:17:58.000 --> 00:18:04.000]  張超雄議員
[00:18:04.000 --> 00:18:10.000]  張超雄議員
[00:18:11.000 --> 00:18:17.000]  張超雄議員
[00:18:17.000 --> 00:18:23.000]  陳志全議員
[00:18:23.000 --> 00:18:29.000]  陳志全議員
[00:18:30.000 --> 00:18:36.000]  陳志全議員
[00:18:36.000 --> 00:18:42.000]  陳志全議員
[00:18:42.000 --> 00:18:48.000]  陳志全議員
[00:18:49.000 --> 00:18:55.000]  陳志全議員
[00:18:56.000 --> 00:19:02.000]  陳志全議員
[00:19:02.000 --> 00:19:08.000]  陳志全議員
[00:19:09.000 --> 00:19:15.000]  陳志全議員
[00:19:15.000 --> 00:19:21.000]  陳志全議員
[00:19:21.000 --> 00:19:27.000]  陳志全議員
[00:19:27.000 --> 00:19:33.000]  陳志全議員
[00:19:34.000 --> 00:19:40.000]  陳志全議員
[00:19:41.000 --> 00:19:47.000]  陳志全議員
[00:19:48.000 --> 00:19:54.000]  陳志全議員
[00:19:54.000 --> 00:20:00.000]  陳志全議員
[00:20:00.000 --> 00:20:06.000]  張國柱議員
[00:20:06.000 --> 00:20:12.000]  張國柱議員
[00:20:13.000 --> 00:20:19.000]  張國柱議員
[00:20:20.000 --> 00:20:26.000]  張國柱議員
[00:20:26.000 --> 00:20:32.000]  張國柱議員
[00:20:33.000 --> 00:20:39.000]  陳志全議員
[00:20:40.000 --> 00:20:46.000]  陳志全議員
[00:20:47.000 --> 00:20:53.000]  陳志全議員
[00:20:53.000 --> 00:20:59.000]  陳志全議員
[00:20:59.000 --> 00:21:05.000]  陳志全議員
[00:21:06.000 --> 00:21:12.000]  陳志全議員
[00:21:12.000 --> 00:21:18.000]  陳志全議員
[00:21:19.000 --> 00:21:25.000]  陳志全議員
[00:21:26.000 --> 00:21:32.000]  陳志全議員
[00:21:32.000 --> 00:21:38.000]  陳志全議員
[00:21:38.000 --> 00:21:44.000]  陳志全議員
[00:21:44.000 --> 00:21:50.000]  陳志全議員
[00:21:50.000 --> 00:21:56.000]  陳志全議員
[00:21:56.000 --> 00:22:02.000]  陳志全議員
[00:22:02.000 --> 00:22:08.000]  陳志全議員
[00:22:08.000 --> 00:22:14.000]  陳志全議員
[00:22:15.000 --> 00:22:21.000]  陳志全議員
[00:22:21.000 --> 00:22:27.000]  陳志全議員
[00:22:27.000 --> 00:22:33.000]  陳志全議員
[00:22:33.000 --> 00:22:39.000]  陳志全議員
[00:22:39.000 --> 00:22:56.000]  陳志全議員
[00:22:56.000 --> 00:23:02.000]  陳志全議員
[00:23:02.000 --> 00:23:08.000]  陳志全議員
[00:23:08.000 --> 00:23:14.000]  陳志全議員
[00:23:14.000 --> 00:23:20.000]  陳志全議員
[00:23:20.000 --> 00:23:26.000]  陳志全議員
[00:23:26.000 --> 00:23:32.000]  陳志全議員
[00:23:32.000 --> 00:23:38.000]  陳志全議員
[00:23:38.000 --> 00:23:44.000]  陳志全議員
[00:23:45.000 --> 00:23:51.000]  陳志全議員
[00:23:52.000 --> 00:23:58.000]  陳志全議員
[00:23:59.000 --> 00:24:05.000]  陳志全議員
[00:24:06.000 --> 00:24:12.000]  陳志全議員
[00:24:13.000 --> 00:24:19.000]  陳志全議員
[00:24:19.000 --> 00:24:25.000]  陳志全議員
[00:24:25.000 --> 00:24:31.000]  陳志全議員
[00:24:31.000 --> 00:24:37.000]  陳志全議員
[00:24:37.000 --> 00:24:43.000]  陳志全議員
[00:24:43.000 --> 00:24:49.000]  陳志全議員
[00:24:50.000 --> 00:24:56.000]  陳志全議員
[00:24:56.000 --> 00:25:02.000]  陳志全議員
[00:25:02.000 --> 00:25:08.000]  陳志全議員
[00:25:08.000 --> 00:25:14.000]  陳志全議員
[00:25:14.000 --> 00:25:20.000]  陳志全議員
[00:25:20.000 --> 00:25:26.000]  陳志全議員
[00:25:26.000 --> 00:25:32.000]  陳志全議員
[00:25:32.000 --> 00:25:38.000]  陳志全議員
[00:25:38.000 --> 00:25:44.000]  陳志全議員
[00:25:44.000 --> 00:25:50.000]  陳志全議員
[00:25:50.000 --> 00:25:56.000]  陳志全議員
[00:25:57.000 --> 00:26:03.000]  陳志全議員
[00:26:03.000 --> 00:26:09.000]  陳志全議員
[00:26:09.000 --> 00:26:15.000]  陳志全議員
[00:26:15.000 --> 00:26:21.000]  陳志全議員
[00:26:22.000 --> 00:26:28.000]  陳志全議員
[00:26:29.000 --> 00:26:35.000]  陳志全議員
[00:26:35.000 --> 00:26:41.000]  陳志全議員
[00:26:41.000 --> 00:26:47.000]  陳志全議員
[00:26:47.000 --> 00:26:53.000]  陳志全議員
[00:26:54.000 --> 00:27:00.000]  陳志全議員
[00:27:00.000 --> 00:27:06.000]  陳志全議員
[00:27:06.000 --> 00:27:12.000]  陳志全議員
[00:27:12.000 --> 00:27:18.000]  陳志全議員
[00:27:18.000 --> 00:27:24.000]  陳志全議員
[00:27:25.000 --> 00:27:31.000]  陳志全議員
[00:27:31.000 --> 00:27:37.000]  陳志全議員
[00:27:37.000 --> 00:27:43.000]  陳志全議員
[00:27:43.000 --> 00:27:49.000]  陳志全議員
[00:27:50.000 --> 00:27:56.000]  陳志全議員
[00:27:56.000 --> 00:28:02.000]  陳志全議員
[00:28:02.000 --> 00:28:08.000]  陳志全議員
[00:28:08.000 --> 00:28:14.000]  陳志全議員
[00:28:14.000 --> 00:28:20.000]  陳志全議員
[00:28:20.000 --> 00:28:26.000]  陳志全議員
[00:28:26.000 --> 00:28:32.000]  陳志全議員
[00:28:32.000 --> 00:28:38.000]  陳志全議員
[00:28:39.000 --> 00:28:45.000]  陳志全議員
[00:28:46.000 --> 00:28:52.000]  陳志全議員
[00:28:52.000 --> 00:28:58.000]  陳志全議員
[00:28:59.000 --> 00:29:05.000]  陳志全議員
[00:29:05.000 --> 00:29:11.000]  陳志全議員
[00:29:11.000 --> 00:29:17.000]  陳志全議員
[00:29:18.000 --> 00:29:24.000]  陳志全議員
[00:29:24.000 --> 00:29:30.000]  陳志全議員
[00:29:30.000 --> 00:29:36.000]  陳志全議員
[00:29:36.000 --> 00:29:42.000]  陳志全議員
[00:29:42.000 --> 00:29:48.000]  陳志全議員
[00:29:48.000 --> 00:29:54.000]  陳志全議員
[00:29:54.000 --> 00:30:00.000]  陳志全議員
[00:30:01.000 --> 00:30:07.000]  陳志全議員
[00:30:07.000 --> 00:30:13.000]  陳志全議員
[00:30:13.000 --> 00:30:19.000]  陳志全議員
[00:30:19.000 --> 00:30:25.000]  陳志全議員
[00:30:25.000 --> 00:30:31.000]  陳志全議員
[00:30:31.000 --> 00:30:37.000]  陳志全議員
[00:30:37.000 --> 00:30:43.000]  陳志全議員
[00:30:43.000 --> 00:30:49.000]  陳志全議員
[00:30:49.000 --> 00:30:55.000]  陳志全議員
[00:30:55.000 --> 00:31:01.000]  陳志全議員
[00:31:01.000 --> 00:31:07.000]  陳志全議員
[00:31:08.000 --> 00:31:14.000]  陳志全議員
[00:31:15.000 --> 00:31:21.000]  陳志全議員
[00:31:21.000 --> 00:31:27.000]  陳志全議員
[00:31:27.000 --> 00:31:33.000]  陳志全議員
[00:31:33.000 --> 00:31:39.000]  陳志全議員
[00:31:39.000 --> 00:31:45.000]  陳志全議員
[00:31:46.000 --> 00:31:52.000]  陳志全議員
[00:31:52.000 --> 00:31:58.000]  陳志全議員
[00:31:58.000 --> 00:32:04.000]  陳志全議員
[00:32:04.000 --> 00:32:10.000]  陳志全議員
[00:32:10.000 --> 00:32:16.000]  陳志全議員
[00:32:16.000 --> 00:32:22.000]  陳志全議員
[00:32:22.000 --> 00:32:28.000]  陳志全議員
[00:32:29.000 --> 00:32:35.000]  陳志全議員
[00:32:35.000 --> 00:32:41.000]  陳志全議員
[00:32:41.000 --> 00:32:47.000]  陳志全議員
[00:32:48.000 --> 00:32:54.000]  陳志全議員
[00:32:55.000 --> 00:33:01.000]  陳志全議員
[00:33:02.000 --> 00:33:08.000]  陳志全議員
[00:33:08.000 --> 00:33:14.000]  陳志全議員
[00:33:15.000 --> 00:33:21.000]  陳志全議員
[00:33:21.000 --> 00:33:27.000]  陳志全議員
[00:33:27.000 --> 00:33:33.000]  陳志全議員
[00:33:33.000 --> 00:33:39.000]  陳志全議員
[00:33:39.000 --> 00:33:45.000]  陳志全議員
[00:33:45.000 --> 00:33:51.000]  陳志全議員
[00:33:52.000 --> 00:33:58.000]  陳志全議員
[00:33:59.000 --> 00:34:05.000]  陳志全議員
[00:34:05.000 --> 00:34:11.000]  陳志全議員
[00:34:12.000 --> 00:34:18.000]  陳志全議員
[00:34:19.000 --> 00:34:25.000]  陳志全議員
[00:34:25.000 --> 00:34:31.000]  陳志全議員
[00:34:31.000 --> 00:34:37.000]  陳志全議員
[00:34:38.000 --> 00:34:44.000]  鄧家彪議員
[00:34:45.000 --> 00:34:51.000]  鄧家彪議員
[00:34:52.000 --> 00:34:58.000]  鄧家彪議員
[00:34:58.000 --> 00:35:04.000]  陳志全議員
[00:35:05.000 --> 00:35:11.000]  陳志全議員
[00:35:12.000 --> 00:35:18.000]  陳志全議員
[00:35:18.000 --> 00:35:24.000]  陳志全議員
[00:35:24.000 --> 00:35:30.000]  陳志全議員
[00:35:30.000 --> 00:35:36.000]  陳志全議員
[00:35:36.000 --> 00:35:42.000]  陳志全議員
[00:35:43.000 --> 00:35:49.000]  陳志全議員
[00:35:50.000 --> 00:35:56.000]  陳志全議員
[00:35:57.000 --> 00:36:03.000]  陳志全議員
[00:36:03.000 --> 00:36:09.000]  陳志全議員
[00:36:10.000 --> 00:36:16.000]  陳志全議員
[00:36:16.000 --> 00:36:22.000]  陳志全議員
[00:36:22.000 --> 00:36:28.000]  陳志全議員
[00:36:29.000 --> 00:36:35.000]  陳志全議員
[00:36:36.000 --> 00:36:42.000]  陳志全議員
[00:36:43.000 --> 00:36:49.000]  陳志全議員
[00:36:49.000 --> 00:36:55.000]  陳志全議員
[00:36:56.000 --> 00:37:02.000]  陳志全議員
[00:37:02.000 --> 00:37:08.000]  陳志全議員
[00:37:08.000 --> 00:37:14.000]  陳志全議員
[00:37:15.000 --> 00:37:21.000]  陳志全議員
[00:37:21.000 --> 00:37:27.000]  陳志全議員
[00:37:27.000 --> 00:37:33.000]  陳志全議員
[00:37:34.000 --> 00:37:40.000]  陳志全議員
[00:37:41.000 --> 00:37:47.000]  陳志全議員
[00:37:47.000 --> 00:37:53.000]  陳志全議員
[00:37:54.000 --> 00:38:00.000]  主席
[00:38:01.000 --> 00:38:07.000]  主席
[00:38:08.000 --> 00:38:14.000]  主席
[00:38:15.000 --> 00:38:21.000]  其他事項

