
[00:00:00.000 --> 00:00:01.160]  在今天的猜拳主日
[00:09:10.640 --> 00:09:13.680]  預備自己27歲去中國
[00:09:13.680 --> 00:09:17.440]  雲南省向律宿族人
[00:09:17.440 --> 00:09:19.000]  來做傳福音工作
[00:09:19.000 --> 00:09:19.920]  這個少數民族
[00:09:19.920 --> 00:09:21.120]  我幾年前去的時候
[00:09:21.120 --> 00:09:22.200]  別人告訴我
[00:09:22.200 --> 00:09:24.200]  律宿族到今天仍然是
[00:09:24.200 --> 00:09:26.280]  基督徒的比例最多的
[00:09:26.280 --> 00:09:28.120]  少數民族
[00:09:28.120 --> 00:09:32.480]  另外更加感動的
[00:09:32.480 --> 00:09:34.720]  就是當她寫這一個自傳的時候
[00:09:34.720 --> 00:09:36.720]  寫完這一段的經歷
[00:09:36.720 --> 00:09:38.560]  在她這張書裡面
[00:09:38.560 --> 00:09:40.440]  最後她那一版我還記得
[00:09:40.440 --> 00:09:42.040]  她說了一個小故事
[00:09:42.040 --> 00:09:43.720]  我說出來
[00:09:43.720 --> 00:09:45.640]  我相信大家都明白她想說什麼
[00:09:45.640 --> 00:09:49.120]  她說當一間房間
[00:09:49.120 --> 00:09:51.920]  全完全黑暗的時候
[00:09:51.920 --> 00:09:54.880]  如果有一點小小的蠟燭
[00:09:54.880 --> 00:09:58.160]  你會去用盡各樣方法去保護它
[00:09:58.160 --> 00:09:59.080]  去珍惜它
[00:09:59.080 --> 00:10:00.640]  不過
[00:10:01.680 --> 00:10:06.080]  當陽光從窗口射進房間
[00:10:06.080 --> 00:10:08.160]  滿室光芒的時候
[00:10:08.160 --> 00:10:10.560]  你就不會覺得有任何的可惜
[00:10:10.560 --> 00:10:12.880]  將這個蠟燭吹熄
[00:10:12.880 --> 00:10:14.160]  大家明白她想說什麼
[00:10:14.160 --> 00:10:16.360]  這個蠟燭就是她那份的愛情
[00:10:16.360 --> 00:10:16.840]  沒錯
[00:10:16.840 --> 00:10:19.160]  她說我見到耶穌基督
[00:10:19.160 --> 00:10:21.040]  我還跟從誰呢
[00:10:21.040 --> 00:10:23.640]  我就可以將這個蠟燭吹熄
[00:10:23.640 --> 00:10:25.120]  這位姐妹就是這樣
[00:10:25.120 --> 00:10:26.760]  去了中國
[00:10:26.760 --> 00:10:28.680]  雲南省的路江
[00:10:28.680 --> 00:10:32.240]  向律叔族的少數民眾
[00:10:32.240 --> 00:10:35.920]  當時是連文字都沒有的地方
[00:10:35.920 --> 00:10:38.480]  去做宣教的工作
[00:10:38.480 --> 00:10:39.320]  沒錯
[00:10:39.320 --> 00:10:41.160]  神一步一步地帶她
[00:10:41.160 --> 00:10:42.480]  不容易走的路
[00:10:42.480 --> 00:10:44.000]  但神說我給你力量
[00:10:44.000 --> 00:10:44.880]  走到
[00:10:44.880 --> 00:10:48.160]  神在二千年前呼召彼得
[00:10:48.160 --> 00:10:52.800]  二千年後呼召楊室貴陵
[00:10:52.800 --> 00:10:56.480]  今日可能仍然同樣的方法
[00:10:56.480 --> 00:10:57.840]  呼召著你
[00:10:57.840 --> 00:10:59.360]  有時候你發覺
[00:10:59.360 --> 00:11:01.600]  神曾經呼召過我
[00:11:01.600 --> 00:11:03.760]  在那次宣教的年會裏面
[00:11:03.760 --> 00:11:04.680]  我走過出來
[00:11:04.680 --> 00:11:05.440]  很受感動
[00:11:05.440 --> 00:11:07.360]  不過過了幾個月又忘記了
[00:11:07.360 --> 00:11:08.280]  不過不要緊
[00:11:08.280 --> 00:11:08.840]  你忘記了
[00:11:08.840 --> 00:11:09.480]  神記得
[00:11:09.480 --> 00:11:11.000]  祂不會放過你的
[00:11:11.000 --> 00:11:11.960]  祂又來
[00:11:11.960 --> 00:11:12.440]  又來
[00:11:12.440 --> 00:11:13.720]  好像耶穌一樣
[00:11:13.720 --> 00:11:14.640]  到了最後
[00:11:14.640 --> 00:11:15.400]  你知道
[00:11:15.400 --> 00:11:17.400]  你的路要繼續走下去
[00:11:17.400 --> 00:11:20.520]  還是你要走在神的路
[00:11:20.520 --> 00:11:23.160]  求主給我們力量
[00:11:23.160 --> 00:11:25.000]  聖經關於彼得的事蹟
[00:11:25.000 --> 00:11:26.440]  還沒說完
[00:11:26.440 --> 00:11:28.920]  因為接著說到彼得
[00:11:28.920 --> 00:11:30.720]  就去決志跟耶穌
[00:11:30.720 --> 00:11:34.320]  不過彼得曾經經歷過最大的自信
[00:11:34.320 --> 00:11:36.640]  也最大的自卑
[00:11:36.640 --> 00:11:38.320]  非常勇氣
[00:11:38.320 --> 00:11:39.720]  來跟隨耶穌
[00:11:39.720 --> 00:11:40.520]  到那個地步
[00:11:40.520 --> 00:11:42.200]  耶穌說我要上十字架
[00:11:42.200 --> 00:11:43.760]  彼得說所有人都走
[00:11:43.760 --> 00:11:44.680]  我不會走
[00:11:44.680 --> 00:11:45.680]  我就跟你
[00:11:45.680 --> 00:11:47.000]  上到十字架
[00:11:47.000 --> 00:11:48.000]  去被人抓也好
[00:11:48.000 --> 00:11:49.840]  我帶著刀去保護你
[00:11:49.840 --> 00:11:53.600]  誰知道到頭來三次不認主
[00:11:53.600 --> 00:11:56.000]  所以你看到彼得是一個很有自信的人
[00:11:56.000 --> 00:11:57.280]  覺得我有勇氣
[00:11:57.280 --> 00:11:58.240]  我可以做
[00:11:58.240 --> 00:12:00.520]  誰知道他崩潰
[00:12:00.520 --> 00:12:01.920]  就在這三次不認主裡面
[00:12:01.920 --> 00:12:02.880]  他出去哭
[00:12:02.880 --> 00:12:03.400]  他崩潰了
[00:12:03.400 --> 00:12:04.840]  原來自己差得這麼厲害
[00:12:04.840 --> 00:12:06.080]  完全沒有信心
[00:12:06.080 --> 00:12:08.560]  是一個完全自卑的人
[00:12:08.560 --> 00:12:09.920]  但我們感謝主
[00:12:09.920 --> 00:12:12.480]  耶穌復活之後主動去找彼得
[00:12:12.480 --> 00:12:13.800]  大家要留意
[00:12:13.800 --> 00:12:15.080]  約翰福音21章
[00:12:15.080 --> 00:12:16.720]  復活的主在海邊
[00:12:16.720 --> 00:12:17.640]  走去找彼得
[00:12:17.640 --> 00:12:19.480]  彼得那時候已經從粗故業
[00:12:19.480 --> 00:12:20.640]  就去打魚了
[00:12:20.640 --> 00:12:22.280]  耶穌說你來
[00:12:22.280 --> 00:12:23.400]  你來
[00:12:23.400 --> 00:12:24.280]  更加著名的
[00:12:24.280 --> 00:12:25.240]  大家應該記得
[00:12:25.240 --> 00:12:26.960]  耶穌問了三次彼得
[00:12:26.960 --> 00:12:28.680]  你愛我嗎?
[00:12:28.680 --> 00:12:31.320]  你愛我比這些更深嗎?
[00:12:31.320 --> 00:12:33.320]  你愛我嗎?
[00:12:33.320 --> 00:12:34.120]  彼得也是
[00:12:34.120 --> 00:12:35.240]  剛才說
[00:12:35.240 --> 00:12:37.200]  耶穌和彼得經常高手過招
[00:12:37.200 --> 00:12:39.360]  彼得很明白耶穌在說什麼
[00:12:39.360 --> 00:12:41.640]  因為彼得說你知道我愛你
[00:12:41.640 --> 00:12:42.880]  不過我都沒有信心
[00:12:42.880 --> 00:12:44.600]  我連自己都不信我自己
[00:12:44.600 --> 00:12:46.240]  我都弄成這樣
[00:12:46.240 --> 00:12:47.280]  你還找我?
[00:12:47.280 --> 00:12:49.080]  耶穌說你餵養我的羊
[00:12:49.080 --> 00:12:50.320]  說了三次
[00:12:50.320 --> 00:12:52.480]  更加著名
[00:12:52.480 --> 00:12:54.600]  因為彼得是得人的漁夫
[00:12:54.600 --> 00:12:55.920]  這個他自己也知道
[00:12:55.920 --> 00:12:57.720]  這是他的花名
[00:12:57.720 --> 00:12:58.800]  但是在世的時候
[00:12:58.800 --> 00:13:02.200]  他知道只有一位有資格說自己是牧羊人
[00:13:02.200 --> 00:13:03.520]  是誰?
[00:13:03.520 --> 00:13:04.240]  主耶穌
[00:13:04.240 --> 00:13:05.160]  我是好牧人
[00:13:05.160 --> 00:13:06.560]  好用人為人
[00:13:06.560 --> 00:13:09.840]  是唯有耶穌基督才能夠稱自己是牧羊人
[00:13:09.840 --> 00:13:12.640]  現在耶穌說你餵養我的羊
[00:13:12.640 --> 00:13:14.080]  意思就是彼得
[00:13:14.080 --> 00:13:15.160]  我在世要做的
[00:13:15.160 --> 00:13:16.560]  現在交給你做
[00:13:16.560 --> 00:13:18.360]  彼得說我不行
[00:13:18.360 --> 00:13:19.080]  我哪有能力
[00:13:19.080 --> 00:13:20.280]  你看我這樣
[00:13:20.280 --> 00:13:21.400]  我三次都不認你
[00:13:21.400 --> 00:13:22.560]  我還有什麼信心
[00:13:22.560 --> 00:13:23.960]  我自卑到無倫
[00:13:23.960 --> 00:13:27.360]  耶穌說你愛我比這些更深
[00:13:27.360 --> 00:13:28.280]  這些是什麼
[00:13:28.280 --> 00:13:30.440]  我們不能完全把握
[00:13:30.440 --> 00:13:32.640]  究竟耶穌所說的這些是什麼
[00:13:32.640 --> 00:13:36.600]  起碼肯定是包括了彼得的自卑感
[00:13:36.600 --> 00:13:38.680]  你是不是因為自卑
[00:13:38.680 --> 00:13:39.800]  你不來跟從我
[00:13:39.800 --> 00:13:41.800]  又或者因為你以為自己很厲害
[00:13:41.800 --> 00:13:43.080]  你不用跟從我
[00:13:43.080 --> 00:13:44.360]  這些都不重要了
[00:13:44.360 --> 00:13:44.680]  彼得
[00:13:44.680 --> 00:13:46.160]  你記得耶穌說了兩次
[00:13:46.160 --> 00:13:47.520]  最重要是什麼?
[00:13:47.520 --> 00:13:49.920]  只管你來跟從我
[00:13:49.920 --> 00:13:50.960]  別人怎麼走
[00:13:50.960 --> 00:13:51.920]  別人的事
[00:13:51.920 --> 00:13:52.800]  若翰怎麼走
[00:13:52.800 --> 00:13:53.840]  將來如何
[00:13:53.840 --> 00:13:55.240]  你不要管
[00:13:55.240 --> 00:13:57.160]  你只管來跟從我
[00:13:57.160 --> 00:13:59.160]  就要走在主的路上
[00:13:59.160 --> 00:14:00.800]  無論不自高
[00:14:00.800 --> 00:14:02.400]  也不追自卑
