
[00:00:00.000 --> 00:00:04.000]  我們已經領受了餅和杯
[00:04:44.000 --> 00:04:45.000]  他做見證
[00:04:45.000 --> 00:04:48.000]  說出來他如何的失敗
[00:04:48.000 --> 00:04:53.000]  然後見證主如何的在他的失敗中恩待他
[00:04:53.000 --> 00:04:58.000]  他說他教諸如學的侍奉之中
[00:04:58.000 --> 00:05:01.000]  漸漸懈怠下來
[00:05:01.000 --> 00:05:05.000]  在一年之中他有十次遲到
[00:05:05.000 --> 00:05:09.000]  要學生在那等他
[00:05:09.000 --> 00:05:12.000]  但是他在政府學校做教員
[00:05:12.000 --> 00:05:15.000]  從來沒有遲到過
[00:05:15.000 --> 00:05:19.000]  他有很好的很高的紀錄
[00:05:19.000 --> 00:05:22.000]  從來沒有遲到
[00:05:22.000 --> 00:05:25.000]  有一天主公照他感動他
[00:05:25.000 --> 00:05:28.000]  讓他覺得很慚愧
[00:05:28.000 --> 00:05:31.000]  打政府的工是廣東話
[00:05:31.000 --> 00:05:34.000]  在政府裡做事很殷勤
[00:05:34.000 --> 00:05:37.000]  很守時很努力
[00:05:37.000 --> 00:05:39.000]  是標準的教員
[00:05:39.000 --> 00:05:42.000]  但是教做主的工作
[00:05:42.000 --> 00:05:44.000]  教諸如學
[00:05:44.000 --> 00:05:47.000]  為了主栽培下一代
[00:05:47.000 --> 00:05:51.000]  他卻一年之中十次遲到
[00:05:51.000 --> 00:05:57.000]  當他看見自己的真正的侍奉的情況的時候
[00:05:57.000 --> 00:06:00.000]  他很慚愧很難過
[00:06:00.000 --> 00:06:04.000]  他在主的面前願意靠著主起來
[00:06:04.000 --> 00:06:09.000]  衷心的努力的盡他所能的侍奉
[00:06:09.000 --> 00:06:12.000]  這是個很好的見證
[00:06:12.000 --> 00:06:14.000]  所以弟兄姊妹們
[00:06:14.000 --> 00:06:17.000]  讓我們在主的愛推動我們以後
[00:06:17.000 --> 00:06:20.000]  自己會立志
[00:06:20.000 --> 00:06:22.000]  有個堅定的心志
[00:06:22.000 --> 00:06:26.000]  盡我們的最好來侍奉主
[00:06:26.000 --> 00:06:30.000]  我們的主配得我們最好的一切
[00:06:30.000 --> 00:06:33.000]  來侍奉他為他所用
[00:06:33.000 --> 00:06:36.000]  有一個師班的指揮
[00:06:36.000 --> 00:06:39.000]  他對師班的班員說
[00:06:39.000 --> 00:06:42.000]  我們要把最好的獻給神
[00:06:42.000 --> 00:06:46.000]  所以你們要受嚴格的訓練
[00:06:46.000 --> 00:06:48.000]  所以我們每一次練習的時候
[00:06:48.000 --> 00:06:51.000]  你們要按時到專精
[00:06:51.000 --> 00:06:54.000]  大家在一起練習
[00:06:54.000 --> 00:06:56.000]  把我們最好的歌聲
[00:06:56.000 --> 00:07:00.000]  把我們最好的演唱獻給主
[00:07:00.000 --> 00:07:03.000]  很好很正確
[00:07:03.000 --> 00:07:06.000]  凡是給主的都應該是最好的
[00:07:06.000 --> 00:07:09.000]  這是聖經的原則
[00:07:09.000 --> 00:07:13.000]  不是把次好的不好的給神
[00:07:13.000 --> 00:07:16.000]  那是把最好的給神
[00:07:16.000 --> 00:07:19.000]  我們生命的最好恩賜的最好
[00:07:19.000 --> 00:07:22.000]  時間的最好一切一切的最好
[00:07:22.000 --> 00:07:24.000]  擺在地毯上
[00:07:24.000 --> 00:07:29.000]  因為我們的神是最好的
[00:07:29.000 --> 00:07:31.000]  第二點
[00:07:31.000 --> 00:07:34.000]  我們的侍奉的奉獻
[00:07:34.000 --> 00:07:38.000]  是活祭同時也是死祭
[00:07:38.000 --> 00:07:41.000]  包羅在第一節這樣說
[00:07:41.000 --> 00:07:46.000]  將身體獻上當作活祭
[00:07:46.000 --> 00:07:48.000]  為主而活
[00:07:48.000 --> 00:07:52.000]  但是在我們能夠做活祭以前
[00:07:52.000 --> 00:07:55.000]  必須先做死祭
[00:07:55.000 --> 00:07:57.000]  在就業獻祭的時候
[00:07:57.000 --> 00:08:02.000]  我們在立位祭第一章第一段看見
[00:08:02.000 --> 00:08:05.000]  當時祭司要獻翻祭
[00:08:05.000 --> 00:08:09.000]  要把翻祭的祭身切碎
[00:08:09.000 --> 00:08:11.000]  切成筷子
[00:08:11.000 --> 00:08:14.000]  整個的身體破開
[00:08:14.000 --> 00:08:17.000]  然後擺在地毯上
[00:08:17.000 --> 00:08:20.000]  死而且死透了
[00:08:20.000 --> 00:08:23.000]  我們如果要做活祭
[00:08:23.000 --> 00:08:25.000]  為主而活
[00:08:25.000 --> 00:08:28.000]  必須先經過死
[00:08:28.000 --> 00:08:30.000]  學習死的道路
[00:08:30.000 --> 00:08:32.000]  向自己死
[00:08:32.000 --> 00:08:34.000]  向世界死
[00:08:34.000 --> 00:08:35.000]  向主一死
[00:08:35.000 --> 00:08:39.000]  然後我們才能夠合足同活
[00:08:39.000 --> 00:08:40.000]  向神活
[00:08:40.000 --> 00:08:43.000]  把自己當作異議的器皿
[00:08:43.000 --> 00:08:45.000]  放在父神的手中
[00:08:45.000 --> 00:08:47.000]  被祂所用
[00:08:47.000 --> 00:08:52.000]  完成祂最好的計劃和指引
[00:08:52.000 --> 00:08:55.000]  死是痛苦的
[00:08:55.000 --> 00:08:58.000]  我們的肉體都不歡迎死
[00:08:58.000 --> 00:09:00.000]  我們都逃避死
[00:09:00.000 --> 00:09:05.000]  但是當初十字架上的手
[00:09:05.000 --> 00:09:09.000]  指示方向的時候
[00:09:09.000 --> 00:09:11.000]  我們清楚看見
[00:09:11.000 --> 00:09:14.000]  那條路是十字架的路
[00:09:14.000 --> 00:09:16.000]  十字架是十字的路
[00:09:16.000 --> 00:09:18.000]  是死的路
[00:09:18.000 --> 00:09:21.000]  我們的內心就有一個相應說
[00:09:21.000 --> 00:09:22.000]  主啊
[00:09:22.000 --> 00:09:24.000]  為我死的主啊
[00:09:24.000 --> 00:09:28.000]  肯為我上十字架的主啊
[00:09:28.000 --> 00:09:30.000]  求你幫助我
[00:09:30.000 --> 00:09:32.000]  用你的有定恨的手
[00:09:32.000 --> 00:09:36.000]  帶領我永遠走在十字架的路上
[00:09:36.000 --> 00:09:38.000]  十字的路上
[00:09:38.000 --> 00:09:41.000]  死的路上
[00:09:41.000 --> 00:09:43.000]  在印度
[00:09:43.000 --> 00:09:46.000]  有一個很出名的將軍
[00:09:46.000 --> 00:09:48.000]  是一個基督徒的將軍
[00:09:48.000 --> 00:09:51.000]  在他死後墳墓上
[00:09:51.000 --> 00:09:53.000]  刻了一句話
[00:09:53.000 --> 00:09:54.000]  很寶貴
[00:09:54.000 --> 00:09:55.000]  這樣說
[00:09:55.000 --> 00:09:57.000]  他什麼都不怕
[00:09:57.000 --> 00:09:59.000]  因為他怕神
[00:09:59.000 --> 00:10:01.000]  什麼都不怕
[00:10:01.000 --> 00:10:03.000]  因為他怕神
[00:10:03.000 --> 00:10:05.000]  He feared nothing
[00:10:05.000 --> 00:10:07.000]  because he feared God
[00:10:07.000 --> 00:10:09.000]  我們如果敬畏神
[00:10:09.000 --> 00:10:11.000]  按照他的指示
[00:10:11.000 --> 00:10:13.000]  而走我們人生的道路
[00:10:13.000 --> 00:10:15.000]  我們就什麼都不怕
[00:10:15.000 --> 00:10:16.000]  不怕付代價
[00:10:16.000 --> 00:10:17.000]  不怕困難
[00:10:17.000 --> 00:10:18.000]  不怕攔阻
[00:10:18.000 --> 00:10:20.000]  不怕人的輕視
[00:10:20.000 --> 00:10:23.000]  我們就能夠在主的手中
[00:10:23.000 --> 00:10:26.000]  做呵護他用的器皿
[00:10:26.000 --> 00:10:28.000]  弟兄姊妹們
[00:10:28.000 --> 00:10:31.000]  今天主在到處尋找
[00:10:31.000 --> 00:10:34.000]  找那些不怕的人
[00:10:34.000 --> 00:10:36.000]  誰不怕
[00:10:36.000 --> 00:10:38.000]  只有敢死隊不怕
[00:10:38.000 --> 00:10:40.000]  誰是敢死隊
[00:10:40.000 --> 00:10:44.060]  就是願意走死的道路的人
[00:10:44.060 --> 00:10:46.580]  今天在幕後的時代
[00:10:46.580 --> 00:10:48.560]  漠視的時代
[00:10:48.560 --> 00:10:51.060]  很缺少這樣的人
[00:10:51.060 --> 00:10:52.640]  有很多的人
[00:10:52.640 --> 00:10:55.180]  特別是住要護照的人
[00:10:55.180 --> 00:10:57.440]  面對住的護照的時候
[00:10:57.440 --> 00:11:01.100]  就產生了怕(怕)
[00:11:01.100 --> 00:11:04.940]  從怕開始產生顧慮(顧慮)
[00:11:04.940 --> 00:11:08.300]  許多的顧慮考慮(考慮)
[00:11:08.300 --> 00:11:11.320]  最後的結論是退後
[00:11:11.320 --> 00:11:15.420]  拒絕租的護照
[00:11:15.420 --> 00:11:17.320]  各位弟兄姊妹
[00:11:17.320 --> 00:11:19.260]  在十個架上的租
[00:11:19.260 --> 00:11:21.380]  生出他有驚恨的時候
[00:11:21.380 --> 00:11:23.940]  向我們發出護照
[00:11:23.940 --> 00:11:30.340]  今天誰樂意向自己獻給野花呢
[00:11:30.340 --> 00:11:31.780]  有的租內的弟兄姊妹
[00:11:31.780 --> 00:11:33.180]  什麼道理都肯聽
[00:11:33.180 --> 00:11:34.140]  都歡喜聽
[00:11:34.140 --> 00:11:36.780]  就是怕聽護照的信息
[00:11:36.780 --> 00:11:38.780]  用他的心底的深處
[00:11:38.780 --> 00:11:40.300]  已經有租的護照
[00:11:40.300 --> 00:11:43.180]  讓他在逃避租的護照
[00:11:43.180 --> 00:11:44.900]  逃避護照
[00:11:44.900 --> 00:11:47.700]  就是逃避神的旨意
[00:11:47.700 --> 00:11:49.860]  逃避神最好的旨意
[00:11:49.860 --> 00:11:54.820]  有哪一個人能夠在神的旨意以外橫通呢
[00:11:54.820 --> 00:11:58.900]  有哪一個人能夠在神的旨意以外蒙福呢
[00:11:58.900 --> 00:12:01.780]  有哪一個人能夠在神的計劃之外
[00:12:01.780 --> 00:12:04.420]  享受神的最好呢
[00:12:04.420 --> 00:12:05.460]  沒有
[00:12:05.460 --> 00:12:07.020]  從來沒有
[00:12:07.020 --> 00:12:09.260]  我們拒絕神主義的時候
[00:12:09.260 --> 00:12:15.580]  就是拒絕了我們自己最大的恩惠福氣
[00:12:15.580 --> 00:12:17.740]  當我們順服的時候
[00:12:17.740 --> 00:12:20.900]  就是接受了神的最好
[00:12:20.900 --> 00:12:24.100]  神永遠把他的恩典福分
[00:12:24.100 --> 00:12:28.020]  藏在我們的順服裡面
[00:12:28.020 --> 00:12:30.140]  讓我們順服
[00:12:30.140 --> 00:12:32.220]  願意付代價
[00:12:32.220 --> 00:12:36.860]  透過識來學習活
[00:12:36.860 --> 00:12:38.780]  我們的活跡
[00:12:38.780 --> 00:12:40.500]  又是識跡
[00:12:40.500 --> 00:12:45.100]  我們的識跡才能夠真正的為主而活
[00:12:45.100 --> 00:12:46.780]  才能夠活得好
[00:12:46.780 --> 00:12:49.540]  才能夠活得像活
[00:12:49.540 --> 00:12:51.180]  有的人做活跡
[00:12:51.180 --> 00:12:55.500]  但是侍奉的不像活跡
[00:12:55.500 --> 00:12:58.340]  活潑地侍奉
[00:12:58.340 --> 00:13:00.980]  有一個人畫了一幅圖畫
[00:13:00.980 --> 00:13:02.620]  很有意思
[00:13:02.620 --> 00:13:04.460]  一隻牛在當中
[00:13:04.460 --> 00:13:06.020]  這邊是鵝
[00:13:06.020 --> 00:13:07.740]  這邊是雞蛋
[00:13:07.740 --> 00:13:10.620]  表示一隻牛活的時候撫鵝
[00:13:10.620 --> 00:13:13.220]  死的時候就在雞蛋上
[00:13:13.220 --> 00:13:16.660]  但是如果我們換一個方式來畫
[00:13:16.660 --> 00:13:20.180]  也許更加表達真意
[00:13:20.180 --> 00:13:24.820]  我們畫一隻牛站在雞蛋上撫鵝
[00:13:24.820 --> 00:13:27.300]  我們就是這只牛
[00:13:27.300 --> 00:13:29.700]  我們站在雞蛋上
[00:13:29.700 --> 00:13:32.380]  站在奉獻的地位上
[00:13:32.380 --> 00:13:34.980]  來撫鵝侍奉
[00:13:34.980 --> 00:13:37.380]  活潑潑地侍奉
[00:13:37.380 --> 00:13:40.260]  按照主的心意來侍奉
[00:13:40.260 --> 00:13:44.580]  裡面有喜樂那樣的來侍奉
[00:13:44.580 --> 00:13:46.380]  第三點
[00:13:46.380 --> 00:13:48.540]  我們這樣的侍奉
[00:13:48.540 --> 00:13:51.580]  一方面是符合神的恩典
[00:13:51.580 --> 00:13:55.820]  同時又是符合情理
[00:13:55.820 --> 00:13:57.700]  貝巴羅在第一節
[00:13:57.700 --> 00:14:00.940]  莫料一句說你們如此侍奉
[00:14:00.940 --> 00:14:04.780]  乃是理所當然的
[00:14:04.780 --> 00:14:09.020]  既符合恩典又符合情理
[00:14:09.020 --> 00:14:10.460]  翻過來講
[00:14:10.460 --> 00:14:14.580]  如果一個蒙了恩而不肯侍奉的人
[00:14:14.580 --> 00:14:20.100]  就是一個不講恩情又不講道理的人
[00:14:20.100 --> 00:14:22.900]  如果一個人又不講恩又不講禮
[00:14:22.900 --> 00:14:25.500]  他是個什麼人
[00:14:25.500 --> 00:14:28.580]  不得了的人
[00:14:28.580 --> 00:14:31.620]  我們永遠不能明白一個蒙了恩
[00:14:31.620 --> 00:14:34.420]  而沒有報恩的心的人
[00:14:34.420 --> 00:14:37.140]  我們永遠不能明白一個蒙了主的愛
[00:14:37.140 --> 00:14:39.900]  而不愛主的人
[00:14:39.900 --> 00:14:43.820]  我們永遠不能明白一個蒙了恩典
[00:14:43.820 --> 00:14:46.180]  被神的愛所得著
[00:14:46.180 --> 00:14:51.620]  而不肯被神使用的人
[00:14:51.620 --> 00:14:53.660]  第四
[00:14:53.660 --> 00:14:55.660]  第三節
[00:14:55.660 --> 00:14:58.700]  我平中所賜給我的恩
[00:14:58.700 --> 00:15:00.380]  對你們個人說
[00:15:00.380 --> 00:15:05.340]  不要看自己過於所當看的
[00:15:05.340 --> 00:15:06.740]  在這裡告訴我們
[00:15:06.740 --> 00:15:10.660]  我們的侍奉要有謙卑的態度
[00:15:10.660 --> 00:15:14.340]  不看自己過於所當看的
[00:15:14.340 --> 00:15:17.060]  謙謙卑卑
[00:15:17.060 --> 00:15:19.260]  做完了我們的工作以後
[00:15:19.260 --> 00:15:21.700]  只說做
[00:15:21.700 --> 00:15:25.540]  我所做的不過是我的本分
[00:15:25.540 --> 00:15:27.980]  不過是我當做的
[00:15:27.980 --> 00:15:31.100]  沒有什麼功德
[00:15:31.100 --> 00:15:34.940]  沒有什麼值得誇獎值得驕傲
[00:15:34.940 --> 00:15:40.460]  是我感謝你給我侍奉的機會
[00:15:40.460 --> 00:15:44.380]  這個謙卑是何等的美麗
[00:15:44.380 --> 00:15:46.540]  父神最喜悅的侍奉
[00:15:46.540 --> 00:15:49.100]  就是帶著謙卑的侍奉
[00:15:49.100 --> 00:15:50.260]  一方面侍奉
[00:15:50.260 --> 00:15:53.020]  一方面說我不配
[00:15:53.020 --> 00:15:54.620]  都是恩典
[00:15:54.620 --> 00:15:56.580]  我原來不配侍奉
[00:15:56.580 --> 00:15:57.820]  我是什麼人
[00:15:57.820 --> 00:15:59.740]  經蒙了恩典
[00:15:59.740 --> 00:16:02.500]  生的恩在我身上不是突然的
[00:16:02.500 --> 00:16:04.700]  今天我成了何等樣的人
[00:16:04.700 --> 00:16:08.340]  都是因為生的愛才成的
[00:16:08.340 --> 00:16:10.020]  都是恩典
[00:16:10.020 --> 00:16:14.900]  沒有任何一件事物是例外
[00:16:14.900 --> 00:16:19.180]  謙謙卑卑的侍奉
[00:16:19.180 --> 00:16:21.220]  有的人很有恩賜
[00:16:21.220 --> 00:16:23.860]  有的人工作也很好
[00:16:23.860 --> 00:16:25.900]  工作很有成績
[00:16:25.900 --> 00:16:29.700]  但是沒有謙卑
[00:16:29.700 --> 00:16:32.500]  這樣就是美中不足
[00:16:32.500 --> 00:16:34.020]  我們的族
[00:16:34.020 --> 00:16:36.100]  約納謙卑的人
[00:16:36.100 --> 00:16:37.780]  賜賦謙卑的人
[00:16:37.780 --> 00:16:41.380]  抵擋驕傲的人
[00:16:41.380 --> 00:16:43.300]  你是一個被族抵擋的人
[00:16:43.300 --> 00:16:46.860]  還是一個被族喜悅的人
[00:16:46.860 --> 00:16:48.260]  一個被族抵擋的人
[00:16:48.260 --> 00:16:51.100]  還能做什麼
[00:16:51.100 --> 00:16:53.740]  被族的手推在一邊的人
[00:16:53.740 --> 00:16:55.420]  還能做什麼
[00:16:55.420 --> 00:16:57.460]  不管他有多少恩賜
[00:16:57.460 --> 00:16:59.780]  多麼的大的本事
[00:16:59.780 --> 00:17:02.900]  都不能夠在極度的國度裡面
[00:17:02.900 --> 00:17:07.060]  有真正的貢獻和成就
[00:17:07.060 --> 00:17:09.060]  他可能做表面的施工
[00:17:09.060 --> 00:17:11.100]  也許很大很興旺
[00:17:11.100 --> 00:17:13.060]  人也不少
[00:17:13.060 --> 00:17:14.460]  也得人的注意
[00:17:14.460 --> 00:17:18.260]  但是在神的天平上
[00:17:18.260 --> 00:17:20.980]  有稻草的悲哀
[00:17:20.980 --> 00:17:23.220]  沒有樹林的重量
[00:17:23.220 --> 00:17:25.780]  在永世裡面沒有價值
[00:17:25.780 --> 00:17:26.940]  沒有意義
[00:17:26.940 --> 00:17:28.620]  不蒙紀念
[00:17:28.620 --> 00:17:30.580]  何等的空虛
[00:17:30.580 --> 00:17:34.340]  有一天他要像做夢一樣醒過來
[00:17:34.340 --> 00:17:40.500]  發現兩手空空歸於土人
[00:17:40.500 --> 00:17:42.020]  我們受不起
[00:17:42.020 --> 00:17:45.980]  受不起受神的抵擋
[00:17:45.980 --> 00:17:48.380]  我們只可以謙卑
[00:17:48.380 --> 00:17:50.180]  得到神的接納
[00:17:50.180 --> 00:17:51.820]  得到神的賜福
[00:17:51.820 --> 00:17:54.900]  得到神的使用
[00:17:54.900 --> 00:17:57.660]  但是同時另外一方面
[00:17:57.660 --> 00:18:01.180]  我們有信心的眼光
[00:18:01.180 --> 00:18:05.180]  謙卑而同時滿有信心
[00:18:05.180 --> 00:18:08.220]  所以這一節下半節告訴我們
[00:18:08.220 --> 00:18:10.860]  要照神所分給個人
[00:18:10.860 --> 00:18:15.260]  信心的大小來看
[00:18:15.260 --> 00:18:18.820]  用信心的眼光來看一切
[00:18:18.820 --> 00:18:21.860]  神教給我們的屠夫
[00:18:21.860 --> 00:18:22.940]  責任
[00:18:22.940 --> 00:18:24.100]  事工
[00:18:24.100 --> 00:18:26.940]  我們怎麼看這些呢
[00:18:26.940 --> 00:18:29.020]  不是從我們自己的立場
[00:18:29.020 --> 00:18:30.380]  我們自己的感覺
[00:18:30.380 --> 00:18:32.420]  我們自己的眼光來看
[00:18:32.420 --> 00:18:37.740]  乃是透過信心的眼光來看這一切
[00:18:37.740 --> 00:18:40.660]  這是足的旨意
[00:18:40.660 --> 00:18:42.220]  我們謙卑
[00:18:42.220 --> 00:18:44.900]  但是必須有信心
[00:18:44.900 --> 00:18:46.500]  信心是什麼
[00:18:46.500 --> 00:18:50.340]  信心就是說神能
[00:18:50.340 --> 00:18:51.460]  我不能
[00:18:51.460 --> 00:18:54.340]  但是神能
[00:18:54.340 --> 00:18:58.020]  神能夠用我一個原來不能的人
[00:18:58.020 --> 00:19:00.900]  能做成他的聖貢
[00:19:00.900 --> 00:19:03.780]  這叫信心
[00:19:03.780 --> 00:19:06.900]  我們必須先知道自己不能
[00:19:06.900 --> 00:19:09.220]  如果一個人還覺得自己能
[00:19:09.220 --> 00:19:12.300]  那就沒有辦法顯出他的能
[00:19:12.300 --> 00:19:15.340]  在這一個自以為能的人身上
[00:19:15.340 --> 00:19:17.420]  我們必須先瞭解
[00:19:17.420 --> 00:19:19.860]  看透我們自己的不能
[00:19:19.860 --> 00:19:21.580]  我們的無能
[00:19:21.580 --> 00:19:24.940]  然後全能的神的右手
[00:19:24.940 --> 00:19:27.020]  才能夠將他抓住
[00:19:27.020 --> 00:19:28.420]  將他舉起來
[00:19:28.420 --> 00:19:31.460]  他在主的右手中來工作
[00:19:31.460 --> 00:19:34.180]  來侍奉來成功
[00:19:34.180 --> 00:19:35.780]  誰能成功
[00:19:35.780 --> 00:19:39.300]  是在基督的右手中被抓住
[00:19:39.300 --> 00:19:41.020]  神的右手的能力
[00:19:41.020 --> 00:19:44.500]  透過他彰顯出來
[00:19:44.500 --> 00:19:47.540]  保羅有很多的恩賜
[00:19:47.540 --> 00:19:49.980]  但是他說一句話
[00:19:49.980 --> 00:19:51.740]  最後的結論
[00:19:51.740 --> 00:19:53.940]  我最後的結論
[00:19:53.940 --> 00:19:54.940]  保羅說
[00:19:54.940 --> 00:19:58.300]  就是誇自己的軟弱
[00:19:58.300 --> 00:19:59.300]  好讓
[00:19:59.300 --> 00:20:03.660]  好讓基督的能力不比我
[00:20:03.660 --> 00:20:05.900]  保羅誇什麼
[00:20:05.900 --> 00:20:07.500]  誇他的軟弱
[00:20:07.500 --> 00:20:10.700]  這個誇字裡面有很寶貴的意思
[00:20:10.700 --> 00:20:12.620]  有很豐富的意思
[00:20:12.620 --> 00:20:14.620]  有很多事實的經歷
[00:20:14.620 --> 00:20:17.500]  他能夠把一個人帶到這個字裡面
[00:20:17.500 --> 00:20:19.540]  誇自己的軟弱
[00:20:19.540 --> 00:20:23.740]  好讓基督的能力恩典福弼他
[00:20:23.740 --> 00:20:27.100]  讓神的能力透過他的軟弱
[00:20:27.100 --> 00:20:29.140]  彰顯流露出來
[00:20:29.140 --> 00:20:30.660]  何等的寶貴
[00:20:30.660 --> 00:20:33.620]  何等的美好
[00:20:33.620 --> 00:20:35.420]  在每一個教會裡面
[00:20:35.420 --> 00:20:41.740]  都有兩種的靈秀傳道人和會友
[00:20:41.740 --> 00:20:43.460]  一種是有信心的
[00:20:43.460 --> 00:20:45.340]  一種是沒有信心的
[00:20:45.340 --> 00:20:47.220]  有信心的那一族
