
[00:00:00.000 --> 00:00:10.000]  我們今天繼續思想聖經希伯來書第三章第四章的經文
[00:02:02.000 --> 00:02:04.000]  很多時候你會發覺
[00:02:04.000 --> 00:02:07.000]  人生出現一些事情衝擊我們的信心
[00:02:07.000 --> 00:02:10.000]  甚至我們到了一個地步
[00:02:10.000 --> 00:02:13.000]  會想到不如放棄了
[00:02:13.000 --> 00:02:16.000]  對信仰放棄了
[00:02:16.000 --> 00:02:19.000]  但你發覺這些事情不單是因為環境
[00:02:19.000 --> 00:02:22.000]  或者是人際關係所產生的一些衝擊
[00:02:22.000 --> 00:02:27.000]  也都明顯有惡者的攻擊
[00:02:27.000 --> 00:02:30.000]  如果你會記得在剛剛過了壽苦節的時候
[00:02:30.000 --> 00:02:34.000]  我自己就特別留意到聖經裏面主耶穌說的話
[00:02:34.000 --> 00:02:36.000]  當時在黑西瑪利縣之前
[00:02:36.000 --> 00:02:39.000]  主耶穌就在儀節晚餐的時候
[00:02:39.000 --> 00:02:43.000]  就跟彼得說和跟其他門徒說
[00:02:43.000 --> 00:02:48.000]  他就說西門西門撒旦想要得著你們
[00:02:48.000 --> 00:02:51.000]  撒旦想要得著你們
[00:02:51.000 --> 00:02:55.000]  要篩你們好像篩墨紙一樣
[00:02:55.000 --> 00:02:57.000]  大家知道篩
[00:02:57.000 --> 00:02:59.000]  在當時的農業社會裏面
[00:02:59.000 --> 00:03:02.000]  他們用一些好像筲箕的器具
[00:03:02.000 --> 00:03:04.000]  將墨紙放上去
[00:03:04.000 --> 00:03:06.000]  然後大力地搖晃
[00:03:06.000 --> 00:03:08.000]  甚至去撞擊它
[00:03:08.000 --> 00:03:11.000]  讓筲箕和墨紙可以分開出來
[00:03:11.000 --> 00:03:16.000]  在這個過程當中墨紙遭受很大的衝擊
[00:03:16.000 --> 00:03:19.000]  主耶穌就說撒旦要篩你們
[00:03:19.000 --> 00:03:22.000]  像篩墨紙一樣
[00:03:22.000 --> 00:03:25.000]  之後你會見到很多的門徒
[00:03:25.000 --> 00:03:28.000]  有很多軟弱跌倒的地方
[00:03:28.000 --> 00:03:29.000]  你會發覺
[00:03:29.000 --> 00:03:32.000]  惡者會用很多不同的方式
[00:03:32.000 --> 00:03:34.000]  用各種的苦難迷惑
[00:03:34.000 --> 00:03:36.000]  要去試探你
[00:03:36.000 --> 00:03:37.000]  要去引誘你
[00:03:37.000 --> 00:03:39.000]  叫你放棄你的信仰
[00:03:39.000 --> 00:03:42.000]  或者說他的攻擊最重要的目的
[00:03:42.000 --> 00:03:45.000]  是要你攻擊你的信心
[00:03:45.000 --> 00:03:47.000]  叫你對神的信心就算沒有放棄
[00:03:47.000 --> 00:03:50.000]  也是變得很冷淡
[00:03:50.000 --> 00:03:53.000]  算了,都不用這麼認真了
[00:03:53.000 --> 00:03:54.000]  而你會發覺背後
[00:03:54.000 --> 00:03:57.000]  如果你不是警醒面對
[00:03:57.000 --> 00:04:01.000]  你不是有力量來抗拒這些衝擊
[00:04:01.000 --> 00:04:03.000]  因為正如法國聖經裏面
[00:04:03.000 --> 00:04:06.000]  很多地方提醒我們警覺住
[00:04:06.000 --> 00:04:09.000]  也提出很多在舊約經文裏面
[00:04:09.000 --> 00:04:11.000]  有很多不同的以色列人
[00:04:11.000 --> 00:04:12.000]  特別在抗疫的時候
[00:04:12.000 --> 00:04:15.000]  他們埋怨上帝
[00:04:15.000 --> 00:04:17.000]  他們背棄上帝
[00:04:17.000 --> 00:04:19.000]  他們不信上帝
[00:04:19.000 --> 00:04:21.000]  但是曾經去到哥林多前書
[00:04:21.000 --> 00:04:24.000]  其中一節經文提到這些事的時候
[00:04:24.000 --> 00:04:27.000]  特別解釋背後的原因是什麼
[00:04:27.000 --> 00:04:29.000]  背後的原因就是要警戒我們
[00:04:29.000 --> 00:04:31.000]  在末世裏面的人
[00:04:31.000 --> 00:04:35.000]  免得我們會跌落同樣的試探
[00:04:35.000 --> 00:04:37.000]  哥林多前書第十章
[00:04:37.000 --> 00:04:41.000]  在前面我們看到
[00:04:41.000 --> 00:04:42.000]  然後聖經就說
[00:04:42.000 --> 00:04:45.000]  所以自以為站得穩的人
[00:04:45.000 --> 00:04:48.000]  必須謹慎
[00:04:48.000 --> 00:04:50.000]  免得跌倒
[00:04:50.000 --> 00:04:51.000]  要謹慎
[00:04:51.000 --> 00:04:53.000]  不要以為順住了幾十年
[00:04:53.000 --> 00:04:55.000]  應該沒有什麼事
[00:04:55.000 --> 00:04:57.000]  但是仍然要謹慎
[00:04:57.000 --> 00:04:59.000]  免得跌倒
[00:04:59.000 --> 00:05:02.000]  但是聖經接著給我們一個很大的安慰
[00:05:02.000 --> 00:05:03.000]  經文下面說
[00:05:03.000 --> 00:05:05.000]  大家會留意到
[00:05:05.000 --> 00:05:07.000]  你們所受的考驗
[00:05:07.000 --> 00:05:10.000]  聖經用一個字眼描述這些衝擊
[00:05:10.000 --> 00:05:14.000]  考驗無非是人所承受得了的
[00:05:14.000 --> 00:05:16.000]  甚至信實的
[00:05:16.000 --> 00:05:20.000]  它不會讓你們遭受無法承受的考驗
[00:05:20.000 --> 00:05:23.000]  而未盡你所承受的衝擊
[00:05:23.000 --> 00:05:26.000]  是你能夠承受得到的
[00:05:26.000 --> 00:05:27.000]  在受考驗的時候
[00:05:27.000 --> 00:05:29.000]  總會給你們開一條出路
[00:05:29.000 --> 00:05:34.000]  讓你們能忍受得了
[00:05:34.000 --> 00:05:38.000]  你會遲或早經歷不同的考驗
[00:05:38.000 --> 00:05:40.000]  但是在你面對考驗的時候
[00:05:40.000 --> 00:05:42.000]  你要記得
[00:05:42.000 --> 00:05:45.000]  這些考驗不是過於你能夠承受的
[00:05:45.000 --> 00:05:48.000]  你在當中繼續堅持你的信心
[00:05:48.000 --> 00:05:52.000]  繼續放心去忍耐面對
[00:05:52.000 --> 00:05:56.000]  這些考驗會始終成為你的生命的祝福
[00:05:56.000 --> 00:05:58.000]  考驗帶來的
[00:05:58.000 --> 00:06:02.000]  是更加成熟更加堅固的信心生命
[00:06:02.000 --> 00:06:06.000]  當聖經一路提醒我們警覺的時候
[00:06:06.000 --> 00:06:09.000]  你知道神背後一切的事情的目的
[00:06:09.000 --> 00:06:11.000]  是要你更清晰的
[00:06:11.000 --> 00:06:14.000]  更知道這位是上帝
[00:06:14.000 --> 00:06:16.000]  剛才我們所唱的詩歌
[00:06:16.000 --> 00:06:19.000]  是深刻的認識這位是偉大的上帝
[00:06:19.000 --> 00:06:22.000]  是可信可靠的上帝
[00:06:22.000 --> 00:06:26.000]  以致你有堅定的信心來跟隨他
[00:06:26.000 --> 00:06:28.000]  我們再讀到希伯來書的時候
[00:06:28.000 --> 00:06:30.000]  你要發覺希伯來書
[00:06:30.000 --> 00:06:32.000]  剛才我們讀的三章十二節開始
[00:06:32.000 --> 00:06:36.000]  一段經文特別提醒我們要小心
[00:06:36.000 --> 00:06:41.000]  不要讓我們的信心變得剛硬
[00:06:41.000 --> 00:06:42.000]  你有沒有想過
[00:06:42.000 --> 00:06:45.000]  信心有些時候會變得剛硬
[00:06:45.000 --> 00:06:47.000]  聖經三章十二節說
[00:06:47.000 --> 00:06:49.000]  弟兄們你們要小心
[00:06:49.000 --> 00:06:52.000]  我們中間有人懷著邪惡不信的心
[00:06:52.000 --> 00:06:59.000]  以致離棄永活的神
[00:06:59.000 --> 00:07:04.000]  聖經說到這種信心是一種邪惡的不信
[00:07:04.000 --> 00:07:09.000]  信心當離棄不再相信的時候
[00:07:09.000 --> 00:07:13.000]  聖經說是邪惡的事情
[00:07:13.000 --> 00:07:14.000]  當你讀聖經的時候
[00:07:14.000 --> 00:07:19.000]  請大家好好的翻開聖經
[00:07:19.000 --> 00:07:22.000]  你要發覺聖經希伯來書裡面的上下文
[00:07:22.000 --> 00:07:23.000]  當你讀的時候
[00:07:23.000 --> 00:07:27.000]  你會更加體會到警告是多麼的嚴肅
[00:07:27.000 --> 00:07:30.000]  多麼重要地提出
[00:07:30.000 --> 00:07:33.000]  有些時候我們都習慣了
[00:07:33.000 --> 00:07:35.000]  我們看外面投影的經文
[00:07:35.000 --> 00:07:36.000]  但我都鼓勵大家
[00:07:36.000 --> 00:07:38.000]  有些時候可以拿回聖經出來
[00:07:38.000 --> 00:07:41.000]  你會更清楚看到經文的上下文
[00:07:41.000 --> 00:07:44.000]  你會更知道經文的意思
[00:07:44.000 --> 00:07:53.000]  希伯來書第三章
[00:07:53.000 --> 00:07:55.000]  在第十二節之前
[00:07:55.000 --> 00:07:57.000]  你會看到聖經在描述
[00:07:57.000 --> 00:07:59.000]  以色列人在抗野
[00:07:59.000 --> 00:08:02.000]  如何去違背上帝的情況
[00:08:02.000 --> 00:08:04.000]  說完之後就提到
[00:08:04.000 --> 00:08:06.000]  你們要小心
[00:08:06.000 --> 00:08:10.000]  免得你們中間懷著邪惡不信的心
[00:08:10.000 --> 00:08:13.000]  這裡是在描述以前的人的情況
[00:08:13.000 --> 00:08:16.000]  但同時會出現在我們今天
[00:08:16.000 --> 00:08:17.000]  聖經就提到
[00:08:17.000 --> 00:08:19.000]  當時的這些以色列人
[00:08:19.000 --> 00:08:22.000]  他們去到迦南地之前
[00:08:22.000 --> 00:08:23.000]  他們會派探子
[00:08:23.000 --> 00:08:27.000]  摩西派十個探子去試探當地的情況
[00:08:27.000 --> 00:08:28.000]  大家記得
[00:08:28.000 --> 00:08:30.000]  其中十個探子回來的時候
[00:08:30.000 --> 00:08:35.000]  就向以色列人報惡信
[00:08:35.000 --> 00:08:37.000]  這個地方很凶險
[00:08:37.000 --> 00:08:38.000]  我們進不去
[00:08:38.000 --> 00:08:41.000]  我們只會受死
[00:08:41.000 --> 00:08:42.000]  當時的以色列人
[00:08:42.000 --> 00:08:46.000]  他們就很懷疑神的英雄
[00:08:46.000 --> 00:08:48.000]  不相信神的保護
[00:08:48.000 --> 00:08:51.000]  不相信神的話是真實的
[00:08:51.000 --> 00:08:54.000]  他們就開始產生那種對神的不信
[00:08:54.000 --> 00:08:55.000]  甚至埋怨上帝
[00:08:55.000 --> 00:08:57.000]  神為何要帶我們出來
[00:08:57.000 --> 00:09:00.000]  要我們死在迦南地
[00:09:00.000 --> 00:09:05.000]  然後埋怨我們寧願死在埃及地
[00:09:05.000 --> 00:09:09.000]  不需要走出來死在曠野的地方
[00:09:09.000 --> 00:09:10.000]  在這個時候
[00:09:10.000 --> 00:09:13.000]  聖經在當時的文素記十四章
[00:09:13.000 --> 00:09:14.000]  在外面我們看到
[00:09:14.000 --> 00:09:16.000]  耶和華對摩西說
[00:09:16.000 --> 00:09:21.000]  這百姓藐視我要到何時呢
[00:09:21.000 --> 00:09:26.000]  看人的不信是一種對他的藐視
[00:09:26.000 --> 00:09:30.000]  不認為他能夠保護我
[00:09:30.000 --> 00:09:35.000]  不認為他按照他的應許會成全
[00:09:35.000 --> 00:09:37.000]  眼前的形勢這麼困難
[00:09:37.000 --> 00:09:41.000]  明顯神不會帶我們進入迦南地
[00:09:41.000 --> 00:09:43.000]  因此在這個不信過程當中
[00:09:43.000 --> 00:09:46.000]  產生對神的一種藐視
[00:09:46.000 --> 00:09:50.000]  這種藐視引發神的怒氣
[00:09:50.000 --> 00:09:53.000]  引發神公義的審判
[00:09:53.000 --> 00:09:56.000]  但是回看剛才的經文的時候
[00:09:56.000 --> 00:09:57.000]  在第三章
[00:09:57.000 --> 00:10:00.000]  大家讀的經文的十二到十四節的時候
[00:10:00.000 --> 00:10:04.000]  聖經提出一個防範的機制
[00:10:04.000 --> 00:10:08.000]  這個防範的機制在十三節這樣說
[00:10:08.000 --> 00:10:11.000]  「你們趁著還有稱為今日的時候
[00:10:11.000 --> 00:10:13.000]  天天彼此勸勉
[00:10:13.000 --> 00:10:16.000]  免得你們中間有人被罪惡迷惑
[00:10:16.000 --> 00:10:20.000]  而變得心裡剛硬」
[00:10:20.000 --> 00:10:22.000]  聖經提到一個危機
[00:10:22.000 --> 00:10:26.000]  就是當你面對著試探的時候
[00:10:26.000 --> 00:10:31.000]  其實是被罪迷惑
[00:10:31.000 --> 00:10:33.000]  被罪迷惑不去抗拒的時候
[00:10:33.000 --> 00:10:37.000]  因此產生的後果就會心裡剛硬
[00:10:37.000 --> 00:10:38.000]  各位在電視節目你會留意到
[00:10:38.000 --> 00:10:41.000]  聖經常常講述一件事情
[00:10:41.000 --> 00:10:44.000]  就是罪有一種迷惑性
[00:10:44.000 --> 00:10:45.000]  以撒旦
[00:10:45.000 --> 00:10:49.000]  聖經說他是說方人之父
[00:10:49.000 --> 00:10:54.000]  他是在很多的方話裡面迷惑人
[00:10:54.000 --> 00:10:57.000]  而聖經裡面在啟述十二章就提到
[00:10:57.000 --> 00:11:02.000]  撒旦的工作是迷惑普天下的
[00:11:02.000 --> 00:11:05.000]  迷惑這個字的相關詞句
[00:11:05.000 --> 00:11:10.000]  在聖經的新舊約出現超過一百五十次
[00:11:10.000 --> 00:11:13.000]  常常講到惡者如何透過不同的迷惑方式
[00:11:13.000 --> 00:11:15.000]  叫他的子民
[00:11:15.000 --> 00:11:18.000]  叫神的子民跌倒
[00:11:18.000 --> 00:11:21.000]  迷惑如果再直接地講
[00:11:21.000 --> 00:11:26.000]  就是惡者要透過一種假象
[00:11:26.000 --> 00:11:28.000]  一種謊言
[00:11:28.000 --> 00:11:30.000]  叫你相信你這樣做的時候
[00:11:30.000 --> 00:11:32.000]  你就得到這樣的利益
[00:11:32.000 --> 00:11:35.000]  你一定記得在伊甸園的時候
[00:11:35.000 --> 00:11:39.000]  魔鬼怎樣去迷惑夏娃
[00:11:39.000 --> 00:11:42.000]  你放心吃吧
[00:11:42.000 --> 00:11:45.000]  你知不知道你吃完禁果之後
[00:11:45.000 --> 00:11:47.000]  你的眼睛就明亮
[00:11:47.000 --> 00:11:51.000]  就好像神一樣能夠知道善惡
[00:11:51.000 --> 00:11:53.000]  給你一個假象
[00:11:53.000 --> 00:11:57.000]  以為你做某件事情就得到某些你想得到的事情
[00:11:57.000 --> 00:11:58.000]  或者另一方面
[00:11:58.000 --> 00:12:02.000]  當你要做一件事情會得到一筆金錢的時候
[00:12:02.000 --> 00:12:05.000]  你知道其實都不是很應該做的
[00:12:05.000 --> 00:12:07.000]  但可能會有一些假象會出現
[00:12:07.000 --> 00:12:09.000]  你放心
[00:12:09.000 --> 00:12:11.000]  你得到這筆錢
[00:12:11.000 --> 00:12:13.000]  你就快樂無憂了
[00:12:13.000 --> 00:12:15.000]  你得到這筆錢
[00:12:15.000 --> 00:12:17.000]  很多人就會尊重你
[00:12:17.000 --> 00:12:20.000]  不會再輕視你了
[00:12:20.000 --> 00:12:22.000]  有時候那種迷惑
[00:12:22.000 --> 00:12:24.000]  透過一種你想不到的方式
[00:12:24.000 --> 00:12:26.000]  在你心思裡面出現
[00:12:26.000 --> 00:12:30.000]  惡者是可以將惡念放在你的心裡面
[00:12:30.000 --> 00:12:32.000]  有時候突然間面對一件事情
[00:12:32.000 --> 00:12:34.000]  有一些試探
[00:12:34.000 --> 00:12:38.000]  有人對你有些特別的要求
[00:12:38.000 --> 00:12:40.000]  你在掙扎的時候
[00:12:40.000 --> 00:12:42.000]  突然間有個意念
[00:12:42.000 --> 00:12:44.000]  就是你控制不了的了
[00:12:44.000 --> 00:12:46.000]  順其自然吧
[00:12:46.000 --> 00:12:48.000]  做吧
[00:12:48.000 --> 00:12:50.000]  甚至你可能突然間想起那個廣告
[00:12:50.000 --> 00:12:52.000]  一個大的點在你面前
[00:12:52.000 --> 00:12:54.000]  Just do it
[00:12:54.000 --> 00:12:58.000]  突然間好像不顧一切
[00:12:58.000 --> 00:13:00.000]  我都是控制不了的了
[00:13:00.000 --> 00:13:02.000]  突然間好像自己不肯再作主
[00:13:02.000 --> 00:13:04.000]  去拒絕這件事
[00:13:04.000 --> 00:13:07.000]  認為自己不能夠控制的了
[00:13:07.000 --> 00:13:09.000]  就順其自然吧
[00:13:09.000 --> 00:13:10.000]  各位聽眾
[00:13:10.000 --> 00:13:12.000]  在你人生的路上
[00:13:12.000 --> 00:13:15.000]  你會面對著迷惑
[00:13:15.000 --> 00:13:19.000]  而迷惑會帶來了剛硬的心
[00:13:19.000 --> 00:13:21.000]  是叫你不信的
[00:13:21.000 --> 00:13:22.000]  因此你會明白
[00:13:22.000 --> 00:13:24.000]  為什麼主耶穌在赫西瑪利園
[00:13:24.000 --> 00:13:27.000]  當祂自己面對十字架的時候
[00:13:27.000 --> 00:13:30.000]  祂自己都要小心的祈禱
[00:13:30.000 --> 00:13:32.000]  祂也吩咐祂的門徒
[00:13:32.000 --> 00:13:34.000]  你們要警醒禱告
[00:13:34.000 --> 00:13:38.000]  免得入了迷惑
[00:13:38.000 --> 00:13:42.000]  能夠勝過迷惑的是警醒禱告
[00:13:42.000 --> 00:13:44.000]  在禱告當中
[00:13:44.000 --> 00:13:46.000]  你的心靈比較清醒
[00:13:46.000 --> 00:13:48.000]  你會分辨是非
[00:13:48.000 --> 00:13:50.000]  也有力量
[00:13:50.000 --> 00:13:51.000]  不是你的力量
[00:13:51.000 --> 00:13:53.000]  是求神所賜的力量
[00:13:53.000 --> 00:13:55.000]  可以去勝過迷惑
[00:13:55.000 --> 00:13:57.000]  有些弟兄告訴我
[00:13:57.000 --> 00:14:00.000]  他說聖母師我常常祈禱的
[00:14:00.000 --> 00:14:02.000]  我說感謝神你常常祈禱
[00:14:02.000 --> 00:14:04.000]  我說你怎樣常常祈禱
[00:14:04.000 --> 00:14:06.000]  我有感動我就默禱
[00:14:06.000 --> 00:14:09.000]  默禱兩句就繼續做事
[00:14:09.000 --> 00:14:12.000]  好,為祂感恩
[00:14:12.000 --> 00:14:15.000]  但你知道當主耶穌面對衝擊的時候
[00:14:15.000 --> 00:14:21.000]  祂也要跪下長時間這樣祈禱
[00:14:21.000 --> 00:14:23.000]  何況你
[00:14:23.000 --> 00:14:25.000]  你不要以為輕易兩三句祈禱
[00:14:25.000 --> 00:14:28.000]  就有力量
[00:14:28.000 --> 00:14:31.000]  你需要幫助自己
[00:14:31.000 --> 00:14:33.000]  是真的讓你的意志
[00:14:33.000 --> 00:14:35.000]  你的心思能夠集中
[00:14:35.000 --> 00:14:39.000]  你可以全心全意去尋求恩典
[00:14:39.000 --> 00:14:41.000]  在集中的過程當中
[00:14:41.000 --> 00:14:43.000]  你的心靈能夠清醒
[00:14:43.000 --> 00:14:45.000]  能夠分辨迷惑
[00:14:45.000 --> 00:14:49.000]  你才能夠勝過一切的邪惡
[00:14:49.000 --> 00:14:51.000]  很多的教徒
[00:14:51.000 --> 00:14:54.000]  有時候會有信心軟弱的時候
[00:14:54.000 --> 00:14:57.000]  但總不會是一時間出現
[00:14:57.000 --> 00:15:00.000]  是一個過程慢慢慢慢疏忽
[00:15:00.000 --> 00:15:01.000]  放鬆放鬆
[00:15:01.000 --> 00:15:04.000]  而跌入那個陷阱當中
[00:15:04.000 --> 00:15:06.000]  所以聖經裡面提到
[00:15:06.000 --> 00:15:07.000]  你們留心
[00:15:07.000 --> 00:15:10.000]  免得你們中間有人被罪惡迷惑
[00:15:10.000 --> 00:15:13.000]  而變得心裡剛硬
[00:15:13.000 --> 00:15:15.000]  但當你讀前面的時候
[00:15:15.000 --> 00:15:17.000]  你會留意到聖經特別提及
[00:15:17.000 --> 00:15:19.000]  趁著還有稱為今日的時候
[00:15:19.000 --> 00:15:22.000]  天天彼此勸勉
[00:15:22.000 --> 00:15:24.000]  聖經提到今日
[00:15:24.000 --> 00:15:26.000]  也就是說在救恩的時期
[00:15:26.000 --> 00:15:29.000]  你仍然可以求赦免的機會
[00:15:29.000 --> 00:15:31.000]  仍然有的時候
[00:15:31.000 --> 00:15:33.000]  你要把握這個機會
[00:15:33.000 --> 00:15:36.000]  你可以回轉去尋求神的赦罪
[00:15:36.000 --> 00:15:38.000]  但過程裡面聖經特別提到
[00:15:38.000 --> 00:15:41.000]  天天彼此勸勉
[00:15:41.000 --> 00:15:42.000]  立前你看到
[00:15:42.000 --> 00:15:44.000]  聖經很清楚提到
[00:15:44.000 --> 00:15:45.000]  能夠勝過迷惑
[00:15:45.000 --> 00:15:47.000]  一個關鍵
[00:15:47.000 --> 00:15:52.000]  是因為你有弟兄姊妹
[00:15:52.000 --> 00:15:53.000]  我們常常都說
[00:15:53.000 --> 00:15:56.000]  團契對基督徒生命很重要
[00:15:56.000 --> 00:15:58.000]  這個不是一個口號
[00:15:58.000 --> 00:16:02.000]  是真正屬靈生命的需要
[00:16:02.000 --> 00:16:05.000]  你會發覺聖經提到天天彼此勸勉
[00:16:05.000 --> 00:16:09.000]  未必你能夠和你的弟兄姊妹天天見面
[00:16:09.000 --> 00:16:13.000]  但肯定是常常聯繫著
[00:16:13.000 --> 00:16:15.000]  在聯繫過程當中
[00:16:15.000 --> 00:16:17.000]  當然有很多快樂歡聚的時間
[00:16:17.000 --> 00:16:18.000]  很多不同的活動
[00:16:18.000 --> 00:16:23.000]  但當中必須包含一種彼此的勸勉
[00:16:23.000 --> 00:16:26.000]  勸勉這個字在聖經原來的意思
[00:16:26.000 --> 00:16:29.000]  包含了一個將軍
[00:16:29.000 --> 00:16:31.000]  面對一隊的軍人
[00:16:31.000 --> 00:16:33.000]  在出征之前
[00:16:33.000 --> 00:16:36.000]  將軍跟他們很清楚地說
[00:16:36.000 --> 00:16:41.000]  去勉勵他們放膽、剛強面對挑戰
[00:16:41.000 --> 00:16:45.000]  去幫助他們謹慎面對惡者
[00:16:45.000 --> 00:16:48.000]  面對敵軍的很多的惡勢力
[00:16:48.000 --> 00:16:51.000]  這個叫勸勉
[00:16:51.000 --> 00:16:54.000]  在弟兄姊妹的相處當中
[00:16:54.000 --> 00:16:57.000]  尋求一種誠實的彼此的勸勉
[00:16:57.000 --> 00:17:00.000]  我們就能夠勝過彼此的迷
[00:17:00.000 --> 00:17:02.000]  惡者的迷惑
[00:17:02.000 --> 00:17:05.000]  然後可以堅定地信教神
[00:17:05.000 --> 00:17:07.000]  在過程當中你會發覺
[00:17:07.000 --> 00:17:09.000]  神恩使幫助我們
[00:17:09.000 --> 00:17:11.000]  在下面第十四節說
[00:17:11.000 --> 00:17:16.000]  因為我們若真的持守起初確實的信心
[00:17:16.000 --> 00:17:18.000]  沒錯,當初很清楚知道
[00:17:18.000 --> 00:17:19.000]  這位是真神
[00:17:19.000 --> 00:17:22.000]  他所指的真道是必然成全的
[00:17:22.000 --> 00:17:26.000]  但有些時候突然間慢慢鬆弛了
[00:17:26.000 --> 00:17:27.000]  灰心了
[00:17:27.000 --> 00:17:29.000]  因此放棄了
[00:17:29.000 --> 00:17:33.000]  但聖經說要持守著確實的信心
[00:17:33.000 --> 00:17:36.000]  就在基督裡面有份
[00:17:36.000 --> 00:17:40.000]  永遠真實的關係
[00:17:40.000 --> 00:17:42.000]  我想回到一件事情
[00:17:42.000 --> 00:17:44.000]  在很多年前
[00:17:44.000 --> 00:17:46.000]  當我在教會在職服事的時候
[00:17:46.000 --> 00:17:50.000]  有一段日子比較低沉
[00:17:50.000 --> 00:17:54.000]  在當時面對一些攻擊
[00:17:54.000 --> 00:17:57.000]  也留意到其他在教會界裡
[00:17:57.000 --> 00:18:00.000]  有些人物的一些行為
[00:18:00.000 --> 00:18:04.000]  一些我感覺很詭詐的行為
[00:18:04.000 --> 00:18:08.000]  我很難接受這些領袖竟然是這樣
[00:18:08.000 --> 00:18:12.000]  在那時候我發覺自己也有些灰心
[00:18:12.000 --> 00:18:14.000]  有些想法覺得
[00:18:14.000 --> 00:18:19.000]  你怎麼努力都會有人批評你
[00:18:19.000 --> 00:18:24.000]  你做得多麼好也會有人批評
[00:18:24.000 --> 00:18:27.000]  在那時候我裡面產生一種灰心
[00:18:27.000 --> 00:18:31.000]  好像沒有了一種動力繼續來服事
[00:18:31.000 --> 00:18:33.000]  在那段時間自己祈禱的時候
[00:18:33.000 --> 00:18:37.000]  有一次想起神一句話
[00:18:37.000 --> 00:18:39.000]  神對以利亞先知所說
[00:18:39.000 --> 00:18:41.000]  當時以利亞不斷來批評
[00:18:41.000 --> 00:18:45.000]  在以利亞當中很多人背棄上帝
[00:18:45.000 --> 00:18:47.000]  但神就跟以利亞說
[00:18:47.000 --> 00:18:53.000]  我留下七千人未曾向巴黎屈臣
[00:18:53.000 --> 00:18:56.000]  這句話一直鼓勵我的心
[00:18:56.000 --> 00:18:57.000]  神是信實的
[00:18:57.000 --> 00:19:00.000]  祂保守著祂的子民
[00:19:00.000 --> 00:19:02.000]  也讓很多不同的子民
[00:19:02.000 --> 00:19:05.000]  仍然堅定地侍奉祂跟隨祂
[00:19:05.000 --> 00:19:08.000]  因此我也要堅守我的良善
[00:19:08.000 --> 00:19:10.000]  無論看到什麼壞榜樣
[00:19:10.000 --> 00:19:15.000]  仍然堅定地信靠神
[00:19:15.000 --> 00:19:19.000]  在那時候你發覺在禱告裡
[00:19:19.000 --> 00:19:22.000]  神會用不同的方法去兼顧你的信心
[00:19:22.000 --> 00:19:25.000]  才可以繼續走應走的路
[00:19:25.000 --> 00:19:29.000]  繼續堅持良善跟隨著
[00:19:29.000 --> 00:19:30.000]  我們再讀聖經的時候
[00:19:30.000 --> 00:19:34.000]  《夏天經文》提到一個安息的問題
[00:19:34.000 --> 00:19:37.000]  有些人不能夠進入安息
[00:19:37.000 --> 00:19:40.000]  不能夠進入永恆神給我們的安息裡
