
[00:00:00.000 --> 00:00:05.000]  今天和大家一起思想《新命記》第七章的經文
[00:02:14.000 --> 00:02:17.000]  當我們講到他們將快去到迦南地
[00:02:17.000 --> 00:02:20.000]  摩世在迦南地的門口
[00:02:20.000 --> 00:02:22.000]  就和他們講了很多話
[00:02:22.000 --> 00:02:25.000]  其中一方面就是不斷地警告他們
[00:02:25.000 --> 00:02:28.000]  你們將要去到迦南地面對著很多其他的民族
[00:02:28.000 --> 00:02:29.000]  你們要很小心
[00:02:29.000 --> 00:02:33.000]  不要和其他的民族混雜
[00:02:33.000 --> 00:02:36.000]  要很小心保存你的神傳
[00:02:36.000 --> 00:02:38.000]  要去聽從我的吩咐
[00:02:38.000 --> 00:02:40.000]  聽從神的吩咐
[00:02:40.000 --> 00:02:42.000]  免得我的愛
[00:02:42.000 --> 00:02:46.000]  神的慈愛不能夠淋到你的身上
[00:02:46.000 --> 00:02:49.000]  神語重心長地叮囑他們
[00:02:49.000 --> 00:02:54.000]  要小心保存你和神之間那種獨特的關係
[00:02:54.000 --> 00:02:55.000]  免得混雜
[00:02:55.000 --> 00:02:57.000]  免得失去那種神傳
[00:02:57.000 --> 00:03:00.000]  因此在《生命記》第七章
[00:03:00.000 --> 00:03:04.000]  正正是摩西對以色列人所講的一番話
[00:03:04.000 --> 00:03:09.000]  請大家再看回《生命記》第七章
[00:03:09.000 --> 00:03:11.000]  在第七章我們先看的
[00:03:11.000 --> 00:03:13.000]  是其中的第六節
[00:03:13.000 --> 00:03:18.000]  第六節可以說是這張聖經中的中心經節
[00:03:18.000 --> 00:03:20.000]  在第六節這樣說
[00:03:20.000 --> 00:03:21.000]  「因為你歸也」
[00:03:21.000 --> 00:03:25.000]  「你神為聖潔的民」
[00:03:25.000 --> 00:03:27.000]  「也」「你神從地上的萬民中」
[00:03:27.000 --> 00:03:31.000]  「揀選你 特作自己的子民」
[00:03:31.000 --> 00:03:34.000]  聖經提到一班人他們是歸向神
[00:03:34.000 --> 00:03:37.000]  是作聖潔的民
[00:03:37.000 --> 00:03:38.000]  我們常常都說
[00:03:38.000 --> 00:03:40.000]  聖潔就是分別出來的意思
[00:03:40.000 --> 00:03:43.000]  是和其他地上的萬族是不同的
[00:03:43.000 --> 00:03:45.000]  是特別被神揀選
[00:03:45.000 --> 00:03:48.000]  分別出來是歸於神的
[00:03:48.000 --> 00:03:53.000]  聖經說他們是特作神自己的子民
[00:03:53.000 --> 00:03:55.000]  這裡的子民有很豐富的含義
[00:03:55.000 --> 00:03:57.000]  包含了一個產業的意思
[00:03:57.000 --> 00:04:01.000]  是特別是屬於神的產業
[00:04:01.000 --> 00:04:02.000]  在當時的君王
[00:04:02.000 --> 00:04:05.000]  如果他說某一些東西是他的產業
[00:04:05.000 --> 00:04:10.000]  也意味著是他自己私人特別珍愛的產業
[00:04:10.000 --> 00:04:13.000]  沒錯 全個國家都是英國君王的
[00:04:13.000 --> 00:04:16.000]  一切的田產 一切的土地是屬於他的
[00:04:16.000 --> 00:04:18.000]  但是有些地方 有些東西
[00:04:18.000 --> 00:04:23.000]  是他自己最心愛的私人的產業
[00:04:23.000 --> 00:04:26.000]  有英文聖經將這經文譯作
[00:04:26.000 --> 00:04:28.000]  Treasured Possession
[00:04:28.000 --> 00:04:31.000]  是他最珍愛 最寶貴的產業
[00:04:31.000 --> 00:04:36.000]  而神就用這句話描寫他的子民和他的關係
[00:04:36.000 --> 00:04:39.000]  沒錯 全世界天地都是屬於神的
[00:04:39.000 --> 00:04:42.000]  一切受造之物都是屬於他的
[00:04:42.000 --> 00:04:48.000]  聖經就說 神特別以他的子民為他最珍愛的產業
[00:04:48.000 --> 00:04:51.000]  特作自己的子民
[00:04:51.000 --> 00:04:52.000]  各位弟兄姊妹
[00:04:52.000 --> 00:04:54.000]  當你覺得在這個世界裡
[00:04:54.000 --> 00:04:56.000]  只是其中一個很平凡的人
[00:04:56.000 --> 00:04:58.000]  但你要記得一件事情
[00:04:58.000 --> 00:05:02.000]  就是聖經不會當你是平凡的
[00:05:02.000 --> 00:05:03.000]  某一方面說你是平凡
[00:05:03.000 --> 00:05:05.000]  另一方面說你是特別
[00:05:05.000 --> 00:05:09.000]  因為是神以你為他的兒子
[00:05:09.000 --> 00:05:11.000]  以你為他的女兒
[00:05:11.000 --> 00:05:14.000]  在一間小學裡
[00:05:14.000 --> 00:05:17.000]  有一次一大班同學放學
[00:05:17.000 --> 00:05:18.000]  放學的時候
[00:05:18.000 --> 00:05:20.000]  其中一位老師就牽著一位小學生
[00:05:20.000 --> 00:05:22.000]  很親切地牽著他
[00:05:22.000 --> 00:05:24.000]  又搭著肩膀一路聊天
[00:05:24.000 --> 00:05:26.000]  低著頭 很親切地跟他聊天
[00:05:26.000 --> 00:05:29.000]  一路跟他離開校園
[00:05:29.000 --> 00:05:30.000]  有人見到這樣的情況
[00:05:30.000 --> 00:05:32.000]  就對這位老師說
[00:05:32.000 --> 00:05:34.000]  你真是很疼愛學生
[00:05:34.000 --> 00:05:37.000]  這麼親密 帶著學生走啊
[00:05:37.000 --> 00:05:39.000]  這位老師就笑笑口說
[00:05:39.000 --> 00:05:43.000]  不是 這是我兒子
[00:05:43.000 --> 00:05:44.000]  原來自己的兒子
[00:05:44.000 --> 00:05:46.000]  在同一間學校裡讀書
[00:05:46.000 --> 00:05:47.000]  放學的時候
[00:05:47.000 --> 00:05:49.000]  媽媽帶著他一起離開學校
[00:05:49.000 --> 00:05:50.000]  在這班裡
[00:05:50.000 --> 00:05:52.000]  很多學生都是他所愛的
[00:05:52.000 --> 00:05:54.000]  但其中有特別的是
[00:05:54.000 --> 00:05:56.000]  他自己的兒子
[00:05:56.000 --> 00:05:58.000]  也是在當中讀書
[00:05:58.000 --> 00:06:00.000]  我們常常記得
[00:06:00.000 --> 00:06:02.000]  我們是屬於神的
[00:06:02.000 --> 00:06:04.000]  我們是神的兒女
[00:06:04.000 --> 00:06:06.000]  因此我們要深刻體會
[00:06:06.000 --> 00:06:08.000]  神和我們之間的關係
[00:06:08.000 --> 00:06:11.000]  因此聖經第七節
[00:06:11.000 --> 00:06:13.000]  接著說
[00:06:13.000 --> 00:06:16.000]  耶和華尊愛你們
[00:06:16.000 --> 00:06:17.000]  這種尊愛表達出
[00:06:17.000 --> 00:06:20.000]  一種很強烈的愛情
[00:06:20.000 --> 00:06:22.000]  耶和華尊愛你們
[00:06:22.000 --> 00:06:24.000]  揀選你們
[00:06:24.000 --> 00:06:27.000]  並非因你們的人數多於別民
[00:06:27.000 --> 00:06:29.000]  原來你們的人數
[00:06:29.000 --> 00:06:32.000]  在萬民中是最少的
[00:06:32.000 --> 00:06:33.000]  或者當時的意思
[00:06:33.000 --> 00:06:34.000]  人們會覺得
[00:06:34.000 --> 00:06:35.000]  神這麼愛我們
[00:06:35.000 --> 00:06:36.000]  揀選我們
[00:06:36.000 --> 00:06:38.000]  因為我們最了得
[00:06:38.000 --> 00:06:39.000]  當我們香港人
[00:06:39.000 --> 00:06:41.000]  一說到揀選的時候
[00:06:41.000 --> 00:06:44.000]  一定會聯想到兩個字
[00:06:44.000 --> 00:06:46.000]  就是精英
[00:06:46.000 --> 00:06:48.000]  精英所以揀選他
[00:06:48.000 --> 00:06:49.000]  他表現好
[00:06:49.000 --> 00:06:50.000]  他成績好
[00:06:50.000 --> 00:06:51.000]  所以揀選他
[00:06:51.000 --> 00:06:53.000]  好像總有些我的原因
[00:06:53.000 --> 00:06:55.000]  所以別人揀選我
[00:06:55.000 --> 00:06:58.000]  神要以色列人不要誤會
[00:06:58.000 --> 00:07:00.000]  不是因為他們有什麼特別之處
[00:07:00.000 --> 00:07:02.000]  所以神揀選他們
[00:07:02.000 --> 00:07:04.000]  他們不是人數眾多
[00:07:04.000 --> 00:07:07.000]  以致神說你們發展得最快
[00:07:07.000 --> 00:07:08.000]  因此揀選你們
[00:07:08.000 --> 00:07:09.000]  聖經就說
[00:07:09.000 --> 00:07:14.000]  在萬民當中的人數是最少的
[00:07:14.000 --> 00:07:18.000]  反而是最不值得神揀選的
[00:07:18.000 --> 00:07:20.000]  但是神就揀選他們
[00:07:20.000 --> 00:07:23.000]  其實後來經文都提出其他的原因
[00:07:23.000 --> 00:07:24.000]  當時的人以為
[00:07:24.000 --> 00:07:26.000]  是神揀選他們的原因
[00:07:26.000 --> 00:07:29.000]  大家看看後面的第八章
[00:07:29.000 --> 00:07:32.000]  第十七 第十八節
[00:07:32.000 --> 00:07:35.000]  有些人以為他們因為財富多
[00:07:35.000 --> 00:07:37.000]  所以神揀選他們
[00:07:37.000 --> 00:07:39.000]  在第十七節說
[00:07:39.000 --> 00:07:41.000]  恐怕你心裡說
[00:07:41.000 --> 00:07:43.000]  這貨才是我的力量
[00:07:43.000 --> 00:07:45.000]  我能力得來的
[00:07:45.000 --> 00:07:47.000]  你要紀念耶和華你的神
[00:07:47.000 --> 00:07:50.000]  因為得貨才的力量是他給你的
[00:07:50.000 --> 00:07:53.000]  我要堅定他向你列祖起誓
[00:07:53.000 --> 00:07:56.000]  所立的約像今天一樣
[00:07:56.000 --> 00:07:57.000]  不要誤會
[00:07:57.000 --> 00:07:59.000]  當時他們有一些財富
[00:07:59.000 --> 00:08:01.000]  以為他們得來的
[00:08:01.000 --> 00:08:03.000]  然後神就揀選他們
[00:08:03.000 --> 00:08:06.000]  神說其實一切財富都是我給你的
[00:08:06.000 --> 00:08:09.000]  你有的財學 你有的知識
[00:08:09.000 --> 00:08:12.000]  你有的學問 知力等等
[00:08:12.000 --> 00:08:14.000]  不是神揀選你的原因
[00:08:14.000 --> 00:08:17.000]  反之因為神賜福給你
[00:08:17.000 --> 00:08:19.000]  將這些賜給你
[00:08:19.000 --> 00:08:21.000]  第三個可能的原因
[00:08:21.000 --> 00:08:23.000]  大家看看第九章
[00:08:23.000 --> 00:08:26.000]  是不是他們被人公義
[00:08:26.000 --> 00:08:27.000]  所以神揀選他們呢?
[00:08:27.000 --> 00:08:31.000]  第九章第四節
[00:08:31.000 --> 00:08:33.000]  耶和華你的神將這些國民
[00:08:33.000 --> 00:08:36.000]  從你面前連出以後
[00:08:36.000 --> 00:08:37.000]  你心裡不可說
[00:08:37.000 --> 00:08:39.000]  耶和華將我領進來得者地
[00:08:39.000 --> 00:08:42.000]  是因我的義
[00:08:42.000 --> 00:08:45.000]  其實耶和華將他們從你面前趕出去
[00:08:45.000 --> 00:08:47.000]  是因他們的惡
[00:08:47.000 --> 00:08:49.000]  因為他們是邪惡的
[00:08:49.000 --> 00:08:52.000]  所以神將他們的土地奪回來
[00:08:52.000 --> 00:08:53.000]  歸給以色列人
[00:08:53.000 --> 00:08:56.000]  並不是因為以色列人被人公義
[00:08:56.000 --> 00:09:00.000]  大家再看第六節
[00:09:00.000 --> 00:09:04.000]  第六節:你當知道耶和華你神將這美地賜你為業
[00:09:04.000 --> 00:09:06.000]  並不是因你的義
[00:09:06.000 --> 00:09:10.000]  你本是硬著頸看的百姓
[00:09:10.000 --> 00:09:14.000]  他們的本性常常違背神
[00:09:14.000 --> 00:09:15.000]  因此你看回聖經所說
[00:09:15.000 --> 00:09:19.000]  其實以色列人是最不值得神揀選的人
[00:09:19.000 --> 00:09:23.000]  那你問:為何神揀選他們?
[00:09:23.000 --> 00:09:26.000]  為何神會選擇我?
[00:09:26.000 --> 00:09:28.000]  為何神會選擇你?
[00:09:28.000 --> 00:09:33.000]  聖經沒有給一個很邏輯的結論
[00:09:33.000 --> 00:09:36.000]  它只是說:因為神愛我們
[00:09:36.000 --> 00:09:40.000]  所以祂愛我們
[00:09:40.000 --> 00:09:41.000]  就是這麼簡單
[00:09:41.000 --> 00:09:43.000]  因為祂本性就是愛
[00:09:43.000 --> 00:09:45.000]  神的本質就是愛
[00:09:45.000 --> 00:09:47.000]  按祂自己最高的美意
[00:09:47.000 --> 00:09:48.000]  或者未必我們完全明白
[00:09:48.000 --> 00:09:51.000]  祂揀選一個民族
[00:09:51.000 --> 00:09:54.000]  選擇你和我成為祂的子民
[00:09:54.000 --> 00:09:56.000]  因為祂的愛的緣故
[00:09:56.000 --> 00:09:59.000]  因此沒有人在神面前能夠站著說
[00:09:59.000 --> 00:10:02.000]  是因為我所以祂選擇我
[00:10:02.000 --> 00:10:03.000]  因為沒有人能夠在神面前
[00:10:03.000 --> 00:10:06.000]  在祂的愛面前可以自誇
[00:10:06.000 --> 00:10:10.000]  因為完全是出於神自己的恩典
[00:10:10.000 --> 00:10:11.000]  是祂的愛
[00:10:11.000 --> 00:10:13.000]  以至我們今天成為了祂的子民
[00:10:13.000 --> 00:10:17.000]  剛剛上星期我有機會聽到一位目者從北美過來
[00:10:17.000 --> 00:10:22.000]  分享他如何向一個囚犯傳福音的經歷
[00:10:22.000 --> 00:10:26.000]  這個囚犯本來是在國內非法移民去了美國
[00:10:26.000 --> 00:10:29.000]  在一個小城鎮當中做餐館的生意
[00:10:29.000 --> 00:10:30.000]  他本身有多好的學歷
[00:10:30.000 --> 00:10:32.000]  因此常常屈屈不得志
[00:10:32.000 --> 00:10:35.000]  覺得自己好像被埋沒在這個地方
[00:10:35.000 --> 00:10:38.000]  沒有機會發揮、發展
[00:10:38.000 --> 00:10:41.000]  因此他裡面有很大的不忿、很大的怨憤
[00:10:41.000 --> 00:10:42.000]  所以常常發脾氣
[00:10:42.000 --> 00:10:46.000]  下班回家之後就常常打罵自己的家人
[00:10:46.000 --> 00:10:49.000]  後來甚至在街上和人打架
[00:10:49.000 --> 00:10:51.000]  發洩他們的脾氣
[00:10:51.000 --> 00:10:53.000]  後來被人抓去坐牢
[00:10:53.000 --> 00:10:57.000]  當坐牢的時候脾氣仍然是非常不好
[00:10:57.000 --> 00:10:59.000]  常常責罵官員
[00:10:59.000 --> 00:11:01.000]  又在晚上睡不著
[00:11:01.000 --> 00:11:04.000]  有很多煩躁的情緒
[00:11:04.000 --> 00:11:07.000]  家人知道這個情況就到處找
[00:11:07.000 --> 00:11:09.000]  可不可以有人探望他呢?
[00:11:09.000 --> 00:11:12.000]  就邀請了一位牧師去探望他
[00:11:12.000 --> 00:11:15.000]  但是這個朋友的所在之地
[00:11:15.000 --> 00:11:17.000]  和牧師所在的相隔很遠
[00:11:17.000 --> 00:11:20.000]  內會要十二個小時駕車
[00:11:20.000 --> 00:11:22.000]  因此牧師很大掙扎
[00:11:22.000 --> 00:11:24.000]  但是心中有一種感動
[00:11:24.000 --> 00:11:27.000]  覺得好像神要他去探訪這位朋友
[00:11:27.000 --> 00:11:28.000]  因此他去探望他
[00:11:28.000 --> 00:11:30.000]  隔著玻璃和他聊天
[00:11:30.000 --> 00:11:32.000]  雖然很難聊
[00:11:32.000 --> 00:11:33.000]  但最後牧師就告訴他
[00:11:33.000 --> 00:11:36.000]  不如你祈禱吧
[00:11:36.000 --> 00:11:38.000]  這個牧師就教他
[00:11:38.000 --> 00:11:40.000]  你向神祈禱吧
[00:11:40.000 --> 00:11:41.000]  他當時不肯
[00:11:41.000 --> 00:11:43.000]  但當牧師離開之後
[00:11:43.000 --> 00:11:44.000]  他在很無助的時候
[00:11:44.000 --> 00:11:46.000]  就真的向神祈禱
[00:11:46.000 --> 00:11:48.000]  一祈禱的時候
[00:11:48.000 --> 00:11:50.000]  他突然間心裏面的感受
[00:11:50.000 --> 00:11:53.000]  一種很特別的平安就充滿著他
[00:11:53.000 --> 00:11:55.000]  從來沒有試過一個晚上
[00:11:55.000 --> 00:11:57.000]  可以這麼安寧地睡覺
[00:11:57.000 --> 00:12:00.000]  因此那個晚上很安寧地休息了
[00:12:00.000 --> 00:12:04.000]  他心裏面感受到這個神是真的
[00:12:04.000 --> 00:12:06.000]  接著他開始認識追求
[00:12:06.000 --> 00:12:08.000]  後來他放出來之後
[00:12:08.000 --> 00:12:11.000]  他就一直來找這位牧師
[00:12:11.000 --> 00:12:15.000]  請牧師帶領他正式信耶穌
[00:12:15.000 --> 00:12:16.000]  當他信耶穌之後
[00:12:16.000 --> 00:12:18.000]  家人都不相信他會改變
[00:12:18.000 --> 00:12:19.000]  但他發覺很奇怪
[00:12:19.000 --> 00:12:20.000]  為何會這樣?
[00:12:20.000 --> 00:12:21.000]  以前打打罵罵
[00:12:21.000 --> 00:12:24.000]  現在回來這麼客氣、這麼溫和
[00:12:24.000 --> 00:12:27.000]  因此家人都信耶穌
[00:12:27.000 --> 00:12:29.000]  後來這個朋友可能有危險
[00:12:29.000 --> 00:12:30.000]  被遞解出境
[00:12:30.000 --> 00:12:32.000]  但他完全不介意
[00:12:32.000 --> 00:12:34.000]  他說如果神要我回到自己的國家
[00:12:34.000 --> 00:12:35.000]  沒有問題
[00:12:35.000 --> 00:12:36.000]  我回到家
[00:12:36.000 --> 00:12:38.000]  我很想能夠幫助其他人
[00:12:38.000 --> 00:12:41.000]  都能夠認識耶穌
[00:12:41.000 --> 00:12:43.000]  這些人得到的故事
[00:12:43.000 --> 00:12:45.000]  我們間中就會聽到
[00:12:45.000 --> 00:12:47.000]  永遠不會想到
[00:12:47.000 --> 00:12:51.000]  十二個小時有人會肯去他坐牢的地方
[00:12:51.000 --> 00:12:54.000]  來幫他認識耶穌
[00:12:54.000 --> 00:12:55.000]  一個生命沒有盼望的人
[00:12:55.000 --> 00:12:57.000]  對前途沒有盼望的人
[00:12:57.000 --> 00:12:59.000]  對人對己憤怒的人
[00:12:59.000 --> 00:13:02.000]  現今神去尋找他
[00:13:02.000 --> 00:13:05.000]  有很多很多這樣的故事
[00:13:05.000 --> 00:13:09.000]  但甚麼原因神揀選他?
[00:13:09.000 --> 00:13:10.000]  聖經的解釋
[00:13:10.000 --> 00:13:13.000]  因為神愛他們
[00:13:13.000 --> 00:13:14.000]  神愛我們
[00:13:14.000 --> 00:13:16.000]  而帶給我們救恩
[00:13:16.000 --> 00:13:19.000]  我們再看第七章的經文
[00:13:19.000 --> 00:13:21.000]  聖經提到我們有獨特的身份
[00:13:21.000 --> 00:13:25.000]  但同時期望我們不要沾污自己
[00:13:25.000 --> 00:13:27.000]  不要讓自己沾染污穢
[00:13:27.000 --> 00:13:29.000]  因此第七章一開始提到
[00:13:29.000 --> 00:13:31.000]  有七個國家
[00:13:31.000 --> 00:13:33.000]  他們的民族都比以色列人強大
[00:13:33.000 --> 00:13:36.000]  但神可以將他們擊退
[00:13:36.000 --> 00:13:38.000]  交給以色列人
[00:13:38.000 --> 00:13:40.000]  所以第二節說
[00:13:40.000 --> 00:13:43.000]  「耶和華,你神將他們交給你擊殺
[00:13:43.000 --> 00:13:46.000]  那時你要把他們滅絕盡盡
[00:13:46.000 --> 00:13:47.000]  不可與他們納約
[00:13:47.000 --> 00:13:49.000]  也不可連戌他們
[00:13:49.000 --> 00:13:50.000]  不可與他們結親
[00:13:50.000 --> 00:13:53.000]  不可將你的女兒嫁給他們的兒子
[00:13:53.000 --> 00:13:58.000]  也不可叫你的兒子娶他們的女兒」
[00:13:58.000 --> 00:14:02.000]  這裡提到神要求以色列人和他們合作
[00:14:02.000 --> 00:14:04.000]  不是他們打勝那些強敵
[00:14:04.000 --> 00:14:08.000]  但要求當攻擊他們的時候
[00:14:08.000 --> 00:14:11.000]  要將他們滅絕盡盡
[00:14:11.000 --> 00:14:13.000]  或者你一聽到這四個字
[00:14:13.000 --> 00:14:16.000]  你會問「嘩!很殘忍
[00:14:16.000 --> 00:14:19.000]  為什麼要滅絕這一班人?
[00:14:19.000 --> 00:14:21.000]  為什麼要這樣做?」
[00:14:21.000 --> 00:14:23.000]  當聖經提到滅絕盡盡的時候
[00:14:23.000 --> 00:14:26.000]  我們記得絕對不是因為神要清理場地
[00:14:26.000 --> 00:14:28.000]  所以給地方給以色列人
[00:14:28.000 --> 00:14:30.000]  所以把他們全部殺掉
[00:14:30.000 --> 00:14:32.000]  剛才讀第九章提到
[00:14:32.000 --> 00:14:34.000]  是因為他們的惡
[00:14:34.000 --> 00:14:37.000]  所以神要將他們趕出去
[00:14:37.000 --> 00:14:41.000]  聖經提到神是多次地勸告這些人
[00:14:41.000 --> 00:14:43.000]  如果大家留心到《小仙之書》
[00:14:43.000 --> 00:14:45.000]  其中《亞摩斯書》
[00:14:45.000 --> 00:14:48.000]  提到很多異國、很多民族
[00:14:48.000 --> 00:14:50.000]  神三番四次
[00:14:50.000 --> 00:14:52.000]  這是聖經用的字眼
[00:14:52.000 --> 00:14:54.000]  三番四次勸告他們
[00:14:54.000 --> 00:14:56.000]  你們要回轉、你們要歸回
[00:14:56.000 --> 00:14:57.000]  但是他們不願意聽
[00:14:57.000 --> 00:15:00.000]  所以神讓審判留不到他們
[00:15:00.000 --> 00:15:02.000]  因此神是因為他們的惡
[00:15:02.000 --> 00:15:04.000]  來滅絕他們
[00:15:04.000 --> 00:15:07.000]  但你說「不滅絕行不行?」
[00:15:07.000 --> 00:15:10.000]  或者從另一個角度去問
[00:15:10.000 --> 00:15:14.000]  如果你突然間發覺你的親人有癌症
[00:15:14.000 --> 00:15:17.000]  有癌細胞在身體裏面
[00:15:17.000 --> 00:15:21.000]  醫生說這個情況未擴散
[00:15:21.000 --> 00:15:22.000]  沒有問題的
[00:15:22.000 --> 00:15:25.000]  可以將它切除就可以了
[00:15:25.000 --> 00:15:27.000]  你不會說
[00:15:27.000 --> 00:15:30.000]  「醫生,是他的細胞,不要切走它」
[00:15:30.000 --> 00:15:32.000]  我想你不會
[00:15:32.000 --> 00:15:34.000]  因為你知道這些惡細胞
[00:15:34.000 --> 00:15:37.000]  會影響整個身體
[00:15:37.000 --> 00:15:38.000]  在神的眼中
[00:15:38.000 --> 00:15:40.000]  整個世上各種民族
[00:15:40.000 --> 00:15:43.000]  神將一些得罪神的
[00:15:43.000 --> 00:15:47.000]  一些長久違背神的
[00:15:47.000 --> 00:15:50.000]  他的心要將它清理
[00:15:50.000 --> 00:15:52.000]  免至影響其他
[00:15:52.000 --> 00:15:55.000]  這是我們對這段經文的第一方面的理解
[00:15:55.000 --> 00:15:58.000]  當聖經提到滅絕淨盡的時候
[00:15:58.000 --> 00:16:00.000]  其實另一個翻譯
[00:16:00.000 --> 00:16:02.000]  不是「滅盡」
[00:16:02.000 --> 00:16:04.000]  另一個含義的翻譯就是
[00:16:04.000 --> 00:16:07.000]  「完全的離棄」
[00:16:07.000 --> 00:16:08.000]  甚麼是離棄呢?
[00:16:08.000 --> 00:16:11.000]  就是不願意因為跟他們結盟
[00:16:11.000 --> 00:16:14.000]  而得到任何的利益
[00:16:14.000 --> 00:16:19.000]  拒絕要得到他們給以色列人的利益
[00:16:19.000 --> 00:16:20.000]  因此你發覺後來
[00:16:20.000 --> 00:16:24.000]  聖經提到不要將他們的女兒嫁給他們的兒子
[00:16:24.000 --> 00:16:26.000]  如果全部將他們滅盡
[00:16:26.000 --> 00:16:28.000]  還有沒有兒子剩下?
[00:16:28.000 --> 00:16:31.000]  還有沒有女兒剩下?
[00:16:31.000 --> 00:16:32.000]  應該就是沒有
[00:16:32.000 --> 00:16:34.000]  所以當時所說的滅絕
[00:16:34.000 --> 00:16:39.000]  未必是說將全部的迦南人殺滅
[00:16:39.000 --> 00:16:42.000]  只不過在內心裏很清楚知道
[00:16:42.000 --> 00:16:45.000]  是不可以跟他們有甚麼的關聯
[00:16:45.000 --> 00:16:50.000]  以致影響了他們對神尊一敬拜的心
[00:16:50.000 --> 00:16:52.000]  所以你見到聖經跟著說
[00:16:52.000 --> 00:16:55.000]  你們不要跟他們納約
[00:16:55.000 --> 00:16:57.000]  是甚麼的約呢?
[00:16:57.000 --> 00:16:58.000]  是一個政治的盟約
[00:16:58.000 --> 00:17:00.000]  是一種互利的關係
[00:17:00.000 --> 00:17:03.000]  納約之後彼此之間互相幫助
[00:17:03.000 --> 00:17:06.000]  或者互相利益交流
[00:17:06.000 --> 00:17:08.000]  但這種納約是影響了以色列人
[00:17:08.000 --> 00:17:11.000]  向神那種絕對的效忠
[00:17:11.000 --> 00:17:13.000]  而納約納時帶來的
[00:17:13.000 --> 00:17:17.000]  是跟很多的恩親建立關係
[00:17:17.000 --> 00:17:19.000]  很多婚姻的關係建立
[00:17:19.000 --> 00:17:22.000]  而帶來的是敬拜他們的假神
[00:17:22.000 --> 00:17:25.000]  因此就轉向了假神
[00:17:25.000 --> 00:17:27.000]  大家留意聖經所提到的偶像
[00:17:27.000 --> 00:17:29.000]  第五節
[00:17:29.000 --> 00:17:30.000]  拆毀他們的祭壇
[00:17:30.000 --> 00:17:33.000]  打碎他們的柱像
[00:17:33.000 --> 00:17:34.000]  陷下他們的木偶
[00:17:34.000 --> 00:17:37.000]  用火焚燒他們挑剔的偶像
[00:17:37.000 --> 00:17:39.000]  這些柱像、這些偶像
[00:17:39.000 --> 00:17:42.000]  很多考古學的研究
[00:17:42.000 --> 00:17:45.000]  全部都屬於一些叫做土地神
