
[00:00:00.000 --> 00:00:03.880]  今天是教會二十二週年的堂慶
[00:07:39.560 --> 00:07:43.360]  這個節期是激發他們的愛國心
[00:07:43.360 --> 00:07:45.160]  可以說是那個聚力點
[00:07:45.160 --> 00:07:46.360]  在這一刻裡面
[00:07:46.360 --> 00:07:48.760]  他們的愛國情緒
[00:07:48.760 --> 00:07:49.760]  因為很高漲
[00:07:49.760 --> 00:07:50.960]  就在這個時候
[00:07:50.960 --> 00:07:52.960]  看到耶穌行一個這樣的神蹟
[00:07:52.960 --> 00:07:55.960]  所以馬上就要將耶穌捧為王
[00:07:55.960 --> 00:07:58.760]  成為我們宗教的領袖
[00:07:58.760 --> 00:07:59.960]  不是宗教領袖
[00:07:59.960 --> 00:08:01.560]  是政治的領袖
[00:08:01.560 --> 00:08:04.360]  所以在這裡去記載一個
[00:08:04.360 --> 00:08:06.560]  如預知的時間點
[00:08:06.560 --> 00:08:09.360]  是有這兩方面的作用在裡面
[00:08:09.360 --> 00:08:11.960]  接著在第六章的第五至第六節這麼說
[00:08:11.960 --> 00:08:14.760]  耶穌舉目看見許多人來
[00:08:14.760 --> 00:08:16.560]  就對肥力說
[00:08:16.560 --> 00:08:19.560]  我們從哪裡買餅叫這些人吃呢
[00:08:19.560 --> 00:08:20.560]  他說者說
[00:08:20.560 --> 00:08:22.360]  是要試驗肥力
[00:08:22.360 --> 00:08:25.960]  他自己原知道要怎樣行
[00:08:25.960 --> 00:08:29.160]  在馬克風裡面
[00:08:29.160 --> 00:08:31.160]  我們看到一群群眾
[00:08:31.160 --> 00:08:34.160]  來到耶穌的面前
[00:08:34.160 --> 00:08:41.360]  然後耶穌對他們進行了一個很長期的教導
[00:08:41.360 --> 00:08:42.560]  所以耶穌覺得
[00:08:42.560 --> 00:08:44.560]  應該要餵飽他們
[00:08:44.560 --> 00:08:47.160]  他們沒東西吃了,肚子餓了
[00:08:47.160 --> 00:08:48.560]  但在馬克風裡面
[00:08:48.560 --> 00:08:50.560]  首先提出問題的人
[00:08:50.560 --> 00:08:52.560]  就是一些門徒
[00:08:52.560 --> 00:08:54.960]  但約翰福音很強調
[00:08:54.960 --> 00:08:58.160]  提出這個問題的人是耶穌
[00:08:58.160 --> 00:09:01.960]  耶穌首先提出這個問題
[00:09:01.960 --> 00:09:04.360]  在這裡其實是強調
[00:09:04.360 --> 00:09:08.360]  耶穌對整個的情況
[00:09:08.360 --> 00:09:10.160]  是完全的掌握
[00:09:10.160 --> 00:09:13.960]  他是很主動的去完成每一件事
[00:09:13.960 --> 00:09:16.760]  在這裡約翰看到有兩個門徒
[00:09:16.760 --> 00:09:18.760]  一個肥力,一個安德烈
[00:09:18.760 --> 00:09:20.760]  其他的方書都是很籠統地說
[00:09:20.760 --> 00:09:23.760]  有些門徒沒有說明字
[00:09:23.760 --> 00:09:25.560]  其實耶穌去問肥力
[00:09:25.560 --> 00:09:27.360]  也是一個很對的人
[00:09:27.360 --> 00:09:30.560]  因為肥力他自己來的地方
[00:09:30.560 --> 00:09:34.160]  就是在附近的白菜大城的一個地方
[00:09:34.160 --> 00:09:37.960]  所以這些細節很明顯就看到
[00:09:37.960 --> 00:09:42.960]  寫記載事蹟的人是當時的一個目擊者
[00:09:42.960 --> 00:09:47.160]  他是回想當日發生的一些事情
[00:09:47.160 --> 00:09:48.960]  而在第六節裡面
[00:09:48.960 --> 00:09:51.360]  約翰去補充這句話
[00:09:51.360 --> 00:09:52.160]  其實他說
[00:09:52.160 --> 00:09:56.360]  耶穌原知道自己要怎樣行
[00:09:56.360 --> 00:09:58.360]  其實他是想表示
[00:09:58.360 --> 00:10:01.960]  耶穌沒有被任何的局面攔阻
[00:10:01.960 --> 00:10:04.760]  行這個神蹟不是在意料之外
[00:10:04.760 --> 00:10:06.960]  是在耶穌的掌握當中
[00:10:06.960 --> 00:10:09.160]  耶穌已經知道自己要怎樣做
[00:10:09.160 --> 00:10:11.360]  不過現在來問問你們
[00:10:11.360 --> 00:10:15.960]  給機會磨練一下信徒的信心
[00:10:15.960 --> 00:10:17.960]  所以第七至第九節這樣說
[00:10:17.960 --> 00:10:19.160]  肥力回答說
[00:10:19.160 --> 00:10:20.960]  就是二十兩銀子的餅
[00:10:20.960 --> 00:10:23.960]  叫他們各人吃一點也是不夠的
[00:10:23.960 --> 00:10:27.960]  有一個門徒就是西門彼得的兄弟安德烈
[00:10:27.960 --> 00:10:29.160]  對耶穌說
[00:10:29.160 --> 00:10:32.360]  在這裡有一個孩童帶著五個餅
[00:10:32.360 --> 00:10:34.560]  五個大麥餅兩條魚
[00:10:34.560 --> 00:10:37.960]  只是分給許多人還算什麼呢
[00:10:37.960 --> 00:10:41.760]  肥力的回覆透露了一個事實
[00:10:41.760 --> 00:10:44.960]  他從一個很正常的情況去理解
[00:10:44.960 --> 00:10:47.160]  就是說我們這麼多人
[00:10:47.160 --> 00:10:49.760]  二十兩銀子買個餅也不夠用
[00:10:49.760 --> 00:10:51.360]  二十兩銀子是多少呢
[00:10:51.360 --> 00:10:59.560]  直譯的意思就是大約有二百個低拿流單位
[00:10:59.560 --> 00:11:04.560]  而一個單位就是等於一個人一天的工資
[00:11:04.560 --> 00:11:06.560]  所以大約來說
[00:11:06.560 --> 00:11:10.560]  二十兩銀子就是一個人八個月的工資
[00:11:10.560 --> 00:11:13.360]  所以也不少
[00:11:13.360 --> 00:11:14.560]  八個月的工資
[00:11:14.560 --> 00:11:16.160]  但是肥力在說
[00:11:16.160 --> 00:11:20.960]  就算用這麼多錢去買也不夠這麼多人去食用
[00:11:20.960 --> 00:11:22.960]  他的意思就是這樣
[00:11:22.960 --> 00:11:24.960]  安德烈在這裡
[00:11:24.960 --> 00:11:25.960]  他的貢獻
[00:11:25.960 --> 00:11:27.360]  接著有另一個門徒就說
[00:11:27.360 --> 00:11:28.360]  介紹一個孩童
[00:11:28.360 --> 00:11:32.160]  他帶著五個大麥餅兩條魚
[00:11:32.160 --> 00:11:33.560]  在這裡
[00:11:33.560 --> 00:11:35.160]  只是在這裡
[00:11:35.160 --> 00:11:36.160]  在楊枫記載
[00:11:36.160 --> 00:11:37.960]  這個餅叫大麥餅
[00:11:37.960 --> 00:11:43.160]  這個餅是當時一些比較低下階層的人
[00:11:43.160 --> 00:11:45.160]  食用一些廉價的食物
[00:11:45.160 --> 00:11:46.760]  安德烈的意思就是
[00:11:46.760 --> 00:11:48.960]  用這麼少的食物
[00:11:48.960 --> 00:11:50.360]  真的只有這麼少
[00:11:50.360 --> 00:11:55.360]  也不可能餵到這麼多人的所需
[00:11:55.360 --> 00:11:57.360]  所以約翰其實是要凸顯
[00:11:57.360 --> 00:11:59.360]  這個是一個神蹟
[00:11:59.360 --> 00:12:00.960]  是一個神蹟
[00:12:00.960 --> 00:12:03.960]  我還記得在我的信主初期
[00:12:03.960 --> 00:12:05.960]  有一個同事問
[00:12:05.960 --> 00:12:07.960]  他有看過聖經跟我說
[00:12:07.960 --> 00:12:08.960]  五餅二魚
[00:12:08.960 --> 00:12:10.360]  耶穌行這個神蹟
[00:12:10.360 --> 00:12:11.960]  五餅二魚的神蹟
[00:12:11.960 --> 00:12:12.960]  便有可能
[00:12:12.960 --> 00:12:14.960]  那兩條魚一定是鯨魚
[00:12:14.960 --> 00:12:18.960]  只有鯨魚才可以餵飽這麼多人
[00:12:18.960 --> 00:12:20.960]  我還記得他這句話
[00:12:20.960 --> 00:12:22.960]  當然這個是不是鯨魚呢
[00:12:22.960 --> 00:12:23.960]  大家想想
[00:12:23.960 --> 00:12:26.960]  兩條小魚加五個大麥餅
[00:12:26.960 --> 00:12:28.960]  餵飽五千人
[00:12:28.960 --> 00:12:30.960]  其實是一個神蹟
[00:12:30.960 --> 00:12:33.960]  接著在第十節至十三節
[00:12:33.960 --> 00:12:34.960]  這樣說
[00:12:34.960 --> 00:12:35.960]  耶穌說
[00:12:35.960 --> 00:12:37.960]  你們叫眾人坐下
[00:12:37.960 --> 00:12:39.960]  原來那地方的草多
[00:12:39.960 --> 00:12:40.960]  眾人就坐下
[00:12:40.960 --> 00:12:42.960]  數目約有五千
[00:12:42.960 --> 00:12:43.960]  耶穌拿起餅來
[00:12:43.960 --> 00:12:44.960]  捉謝了
[00:12:44.960 --> 00:12:45.960]  就分給那坐著的人
[00:12:45.960 --> 00:12:48.960]  吩咐也是這樣
[00:12:48.960 --> 00:12:49.960]  都隨著他們所要的
[00:12:49.960 --> 00:12:50.960]  他們吃飽了
[00:12:50.960 --> 00:12:51.960]  耶穌對門徒說
[00:12:51.960 --> 00:12:54.960]  把剩下的零碎收拾起來
[00:12:54.960 --> 00:12:56.960]  免得有糟蹋的
[00:12:56.960 --> 00:12:59.960]  他們便將那五個大麥餅的零碎
[00:12:59.960 --> 00:13:01.960]  就是眾人吃了剩下的
[00:13:01.960 --> 00:13:02.960]  收拾起來
[00:13:02.960 --> 00:13:05.960]  裝滿了十二個籃子
[00:13:05.960 --> 00:13:07.960]  群眾的數目是很龐大
[00:13:07.960 --> 00:13:10.960]  耶穌開始採取一個很有秩序的安排
[00:13:10.960 --> 00:13:12.960]  叫眾人坐下
[00:13:12.960 --> 00:13:13.960]  在馬可方記載
[00:13:13.960 --> 00:13:15.960]  一排一排的坐下
[00:13:15.960 --> 00:13:16.960]  有一百一排的
[00:13:16.960 --> 00:13:18.960]  有五十一排的
[00:13:18.960 --> 00:13:21.960]  而且當時的草地還是青色的
[00:13:21.960 --> 00:13:23.960]  證明事件發生
[00:13:23.960 --> 00:13:25.960]  大約在三月至四月期間
[00:13:25.960 --> 00:13:28.960]  即是靠近逾月節的時間
[00:13:28.960 --> 00:13:30.960]  那時太陽也不是很猛
[00:13:30.960 --> 00:13:33.960]  沒有一個很猛烈的太陽
[00:13:33.960 --> 00:13:35.960]  去曬乾地上的草
[00:13:35.960 --> 00:13:37.960]  所以草地仍然是青綠色
[00:13:37.960 --> 00:13:40.960]  耶穌叫眾人坐下
[00:13:40.960 --> 00:13:42.960]  男人的數目是有五千
[00:13:42.960 --> 00:13:43.960]  總共的人數
[00:13:43.960 --> 00:13:45.960]  連同婦女和小孩子
[00:13:45.960 --> 00:13:47.960]  應該大約超過二萬人
[00:13:47.960 --> 00:13:51.960]  根據《約翰福音》十五章所說
[00:13:51.960 --> 00:13:53.960]  其實約翰寫這個數目
[00:13:53.960 --> 00:13:55.960]  也有一個意思在裡面
[00:13:55.960 --> 00:13:57.960]  因為眾人試圖
[00:13:57.960 --> 00:13:59.960]  見到神蹟
[00:13:59.960 --> 00:14:02.960]  然後擁戴耶穌為一個政治領袖
[00:14:02.960 --> 00:14:04.960]  約翰在這裡說
[00:14:04.960 --> 00:14:06.960]  如果當時耶穌
[00:14:06.960 --> 00:14:10.960]  是想自己成為一個政治領袖
[00:14:10.960 --> 00:14:12.960]  這個正正是一個好的時機
[00:14:12.960 --> 00:14:15.960]  因為有這麼多人一起
[00:14:15.960 --> 00:14:18.960]  而且有這麼多人都期望
[00:14:18.960 --> 00:14:20.960]  祂成為一個政治領袖
[00:14:20.960 --> 00:14:23.960]  所以如果耶穌一揭竿而起
[00:14:23.960 --> 00:14:26.960]  這個正正是一個相當好的時機
[00:14:26.960 --> 00:14:28.960]  讓耶穌成就一個
[00:14:28.960 --> 00:14:31.960]  即時的英雄感的滿足
[00:14:31.960 --> 00:14:33.960]  但是耶穌有沒有這樣做呢
[00:14:33.960 --> 00:14:34.960]  我們繼續看下去
[00:14:34.960 --> 00:14:36.960]  耶穌在這裡說
[00:14:36.960 --> 00:14:38.960]  當祂一開始的時候
[00:14:38.960 --> 00:14:40.960]  祂餵到這五條魚
[00:14:40.960 --> 00:14:42.960]  兩條魚
[00:14:42.960 --> 00:14:44.960]  即是五個大麥餅
[00:14:44.960 --> 00:14:46.960]  就是稱頌上帝
[00:14:46.960 --> 00:14:47.960]  感謝上帝
[00:14:47.960 --> 00:14:49.960]  祂不是餵食物去祝福
[00:14:49.960 --> 00:14:51.960]  祂是稱頌上帝
[00:14:51.960 --> 00:14:52.960]  感謝上帝
[00:14:52.960 --> 00:14:53.960]  因為祂強調一樣東西
[00:14:53.960 --> 00:14:55.960]  這個的供應是很豐富的
[00:14:55.960 --> 00:14:58.960]  眾人都隨著他們所需要的吃了
[00:14:58.960 --> 00:15:00.960]  吃完之後
[00:15:00.960 --> 00:15:03.960]  超過一個人八個月的薪水
[00:15:03.960 --> 00:15:05.960]  都不能夠滿足
[00:15:05.960 --> 00:15:06.960]  這一班人的需要
[00:15:06.960 --> 00:15:07.960]  都供應不到
[00:15:07.960 --> 00:15:10.960]  但是那一個從天上來的
[00:15:10.960 --> 00:15:12.960]  真正的糧
[00:15:12.960 --> 00:15:13.960]  即是耶穌
[00:15:13.960 --> 00:15:15.960]  可以滿足他們的需要
[00:15:15.960 --> 00:15:18.960]  更加可以說超過了
[00:15:18.960 --> 00:15:23.960]  當時在他們的認識裡面
[00:15:23.960 --> 00:15:24.960]  在曠野當中
[00:15:24.960 --> 00:15:26.960]  上帝如何藉著這些馬拿
[00:15:26.960 --> 00:15:28.960]  供應以色列人的所需
[00:15:28.960 --> 00:15:30.960]  所有的人都飽足了
[00:15:30.960 --> 00:15:32.960]  他們吃飽了
[00:15:32.960 --> 00:15:33.960]  這裡是一個神蹟
[00:15:33.960 --> 00:15:35.960]  讓人說這是一個神蹟
[00:15:35.960 --> 00:15:38.960]  雖然耶穌的供應是很豐富的
[00:15:38.960 --> 00:15:40.960]  但是這裡有一個細節
[00:15:40.960 --> 00:15:41.960]  在這裡說什麼呢
[00:15:41.960 --> 00:15:44.960]  就是說不容許有糟蹋
[00:15:44.960 --> 00:15:46.960]  將剩下的那些
[00:15:46.960 --> 00:15:47.960]  不要糟蹋
[00:15:47.960 --> 00:15:48.960]  拿回去
[00:15:48.960 --> 00:15:49.960]  有多少呢
[00:15:49.960 --> 00:15:51.960]  有十二個男子
[00:15:51.960 --> 00:15:54.960]  在猶太人當中
[00:15:54.960 --> 00:15:55.960]  的確有一個傳統
[00:15:55.960 --> 00:15:56.960]  如果大家還記得
[00:15:56.960 --> 00:15:59.960]  當一班人在一個禾場裡
[00:15:59.960 --> 00:16:01.960]  去收穫禾的時候
[00:16:01.960 --> 00:16:02.960]  掉下了那些
[00:16:02.960 --> 00:16:03.960]  不要撿
[00:16:03.960 --> 00:16:05.960]  讓那些有需要的人
[00:16:05.960 --> 00:16:06.960]  來到的時候
[00:16:06.960 --> 00:16:09.960]  可以供他們的食用
[00:16:09.960 --> 00:16:10.960]  有一個可以說
[00:16:10.960 --> 00:16:12.960]  社會責任的涵義在裡面
[00:16:12.960 --> 00:16:13.960]  在這裡說
[00:16:13.960 --> 00:16:17.960]  剩下的那些
[00:16:17.960 --> 00:16:19.960]  是有十二個男子
[00:16:19.960 --> 00:16:21.960]  為什麼用十二個男子呢
[00:16:21.960 --> 00:16:23.960]  其實也有一個意義在裡面
[00:16:23.960 --> 00:16:25.960]  這裡也許是代表著
[00:16:25.960 --> 00:16:27.960]  耶穌的供應
[00:16:27.960 --> 00:16:29.960]  是足以供應
[00:16:29.960 --> 00:16:31.960]  以色列十二個支派的需要
[00:16:31.960 --> 00:16:35.960]  在主後第四世紀之後
[00:16:35.960 --> 00:16:37.960]  當時的教會一般來說
[00:16:37.960 --> 00:16:38.960]  都認為
[00:16:38.960 --> 00:16:42.960]  這個餵飽五餅而魚的神蹟
[00:16:42.960 --> 00:16:43.960]  是代表著
[00:16:43.960 --> 00:16:45.960]  耶穌是可以供應
[00:16:45.960 --> 00:16:48.960]  猶太人所有的需要
[00:16:48.960 --> 00:16:49.960]  而另一個神蹟
[00:16:49.960 --> 00:16:52.960]  就是餵飽四千人
[00:16:52.960 --> 00:16:57.960]  但是剩下的那七個男子
[00:16:57.960 --> 00:16:58.960]  這個神蹟
[00:16:58.960 --> 00:16:59.960]  是代表著耶穌
[00:16:59.960 --> 00:17:02.960]  是可以供應外邦人的一些需要
