
[00:00:00.000 --> 00:00:05.000]  我相信大家已經醒過來了
[00:04:32.800 --> 00:04:34.300]  我們順潮流
[00:04:34.300 --> 00:04:35.800]  但是
[00:04:35.800 --> 00:04:39.800]  我們看見潮流當中
[00:04:39.800 --> 00:04:43.800]  有許多許多是與正道為敵的
[00:04:43.800 --> 00:04:45.300]  在那些事上
[00:04:45.300 --> 00:04:46.800]  我們反潮流
[00:04:46.800 --> 00:04:49.300]  所以我們的腳步
[00:04:49.300 --> 00:04:52.300]  不是看潮流來做決定
[00:04:52.300 --> 00:04:55.300]  而是跟隨耶穌
[00:04:55.300 --> 00:04:57.800]  跟定耶穌
[00:04:57.800 --> 00:05:02.300]  我們一起來看
[00:05:02.300 --> 00:05:04.800]  保羅所講到
[00:05:04.800 --> 00:05:08.800]  末世的日子有什麼危險
[00:05:08.800 --> 00:05:10.800]  第一
[00:05:10.800 --> 00:05:13.300]  第二節
[00:05:14.300 --> 00:05:17.300]  人要專顧自己
[00:05:17.300 --> 00:05:19.800]  那用今天的話來講
[00:05:19.800 --> 00:05:22.300]  就是自我中心
[00:05:22.300 --> 00:05:25.300]  就是egoism
[00:05:25.300 --> 00:05:28.800]  自我中心主義
[00:05:28.800 --> 00:05:33.800]  那麼這樣的一種潮流
[00:05:33.800 --> 00:05:36.300]  在個人的層面上講
[00:05:36.300 --> 00:05:39.800]  就是自私自利
[00:05:39.800 --> 00:05:42.800]  在哲學的層面上來講
[00:05:43.300 --> 00:05:44.300]  可以拿
[00:05:44.300 --> 00:05:50.300]  存在主義做一個代表
[00:05:50.300 --> 00:05:53.300]  存在主義的精髓
[00:05:53.300 --> 00:05:56.300]  就是不再去研究
[00:05:56.300 --> 00:06:00.300]  the ultimate substance of this universe
[00:06:00.300 --> 00:06:04.300]  宇宙的最後的本體是什麼
[00:06:04.300 --> 00:06:07.300]  這個研討的對象
[00:06:07.300 --> 00:06:08.800]  已經放棄了
[00:06:09.300 --> 00:06:11.300]  取而代之的是
[00:06:11.300 --> 00:06:18.300]  人自己做一切哲學思考的主題標準
[00:06:18.300 --> 00:06:23.300]  我就是我的哲學思考的標準
[00:06:23.300 --> 00:06:26.300]  在文化的層面來講
[00:06:26.300 --> 00:06:31.300]  自我中心就是人本主義
[00:06:31.300 --> 00:06:37.300]  和神本主義剛剛是針鋒相對的
[00:06:37.800 --> 00:06:40.800]  在這樣的一個時代的潮流當中
[00:06:40.800 --> 00:06:43.300]  基督徒應該怎麼樣呢
[00:06:43.300 --> 00:06:47.300]  我們要認定、吃定
[00:06:47.300 --> 00:06:50.300]  基督中心
[00:06:50.300 --> 00:06:56.300]  我們看見保羅自己追求的對象
[00:06:56.300 --> 00:06:59.800]  加拿大書二章二十節
[00:06:59.800 --> 00:07:02.800]  非常寶貴的一節
[00:07:02.800 --> 00:07:06.300]  許多人許多基督徒的金句
[00:07:06.800 --> 00:07:09.800]  我已經與基督同定十字架
[00:07:09.800 --> 00:07:12.800]  現在活著的不再是我
[00:07:12.800 --> 00:07:15.300]  乃是基督
[00:07:15.300 --> 00:07:18.800]  不再是我乃是基督
[00:07:18.800 --> 00:07:23.300]  這八個字有人說就是基督教的定義
[00:07:23.300 --> 00:07:25.800]  我覺得很有意思
[00:07:25.800 --> 00:07:30.300]  否定自我,確定基督
[00:07:30.300 --> 00:07:33.800]  在菲律賓書第一章第二十節
[00:07:34.300 --> 00:07:38.300]  保羅說:無論是生是死
[00:07:38.300 --> 00:07:44.300]  總叫基督在我身上照常顯大
[00:07:44.300 --> 00:07:47.300]  生也好,死也好
[00:07:47.300 --> 00:07:50.800]  將生死置於度外
[00:07:50.800 --> 00:07:55.300]  向著一個目標來追求來前進
[00:07:55.300 --> 00:08:00.300]  讓基督在他的身上顯大
[00:08:00.300 --> 00:08:03.800]  他跟著又說:這樣的追求的結果
[00:08:03.800 --> 00:08:06.800]  就是我活著就是基督
[00:08:06.800 --> 00:08:09.800]  I live as Christ
[00:08:09.800 --> 00:08:12.300]  I live for Christ
[00:08:12.300 --> 00:08:14.800]  I live by Christ
[00:08:14.800 --> 00:08:17.800]  我活著就是基督
[00:08:17.800 --> 00:08:21.300]  我說講的,大家聽到嗎?
[00:08:21.300 --> 00:08:22.800]  聽到
[00:08:22.800 --> 00:08:29.800]  我們看第二方面潮流的表現
[00:08:31.800 --> 00:08:33.800]  跟著的那一句
[00:08:33.800 --> 00:08:36.800]  貪愛錢財
[00:08:36.800 --> 00:08:41.800]  貪愛錢財,用今天的話來講
[00:08:41.800 --> 00:08:44.800]  就是物質主義
[00:08:44.800 --> 00:08:47.800]  在個人的層面
[00:08:47.800 --> 00:08:50.800]  那就是享樂主義
[00:08:50.800 --> 00:08:54.800]  在哲學的層面,是唯物論
[00:08:54.800 --> 00:08:59.800]  也在政治的層面,就是共產主義
[00:09:00.800 --> 00:09:05.800]  在這樣的物質主義的潮流的衝擊之下
[00:09:05.800 --> 00:09:08.800]  基督徒應該怎麼樣呢?
[00:09:08.800 --> 00:09:12.800]  應該好像主耶穌所提出來的
[00:09:12.800 --> 00:09:16.800]  他的國度的價值觀
[00:09:16.800 --> 00:09:22.800]  馬太福音第六章三十三節
[00:09:22.800 --> 00:09:28.800]  你們要求神的國和祂的義
[00:09:29.300 --> 00:09:32.800]  這是基督徒的價值觀,追求觀
[00:09:32.800 --> 00:09:37.300]  先求神的國和祂的義
[00:09:37.300 --> 00:09:39.800]  先,放在第一位
[00:09:39.800 --> 00:09:43.300]  是至高的標準
[00:09:43.300 --> 00:09:46.300]  其他的都是其次的
[00:09:46.300 --> 00:09:50.300]  先求神的國和祂的義
[00:09:50.300 --> 00:09:53.800]  這是神的國的價值觀
[00:09:53.800 --> 00:09:57.800]  求神的國和求神的國的義
[00:09:58.300 --> 00:09:59.800]  有什麼分別呢?
[00:09:59.800 --> 00:10:02.800]  有,求神的國
[00:10:02.800 --> 00:10:07.800]  重點是讓神的國度的範圍擴大
[00:10:07.800 --> 00:10:14.800]  讓更多更多的人,更多更多的地區包在其中
[00:10:14.800 --> 00:10:20.800]  求神的義是那個國度的素質
[00:10:20.800 --> 00:10:22.800]  國度的素質
[00:10:22.800 --> 00:10:26.800]  The quality of the kingdom of God
[00:10:27.300 --> 00:10:30.800]  一個是the extension of the kingdom of God
[00:10:30.800 --> 00:10:34.800]  一個是the quality of the kingdom of God
[00:10:34.800 --> 00:10:37.800]  不但求範圍的擴展
[00:10:37.800 --> 00:10:42.800]  更求神的國的素質的實現
[00:10:42.800 --> 00:10:45.800]  我感覺到,這個聲音大一點了
[00:10:45.800 --> 00:10:47.800]  開始有作用了
[00:10:47.800 --> 00:10:50.800]  那麼我是不是可以小聲一點了呢?
[00:10:55.300 --> 00:11:02.800]  我們以神的國的價值觀作為我們人生的標準
[00:11:02.800 --> 00:11:11.800]  那麼現在我們來到第三方面
[00:11:11.800 --> 00:11:15.800]  那就是反叛主義
[00:11:15.800 --> 00:11:21.800]  我們用第二節的「叛獨」這兩個字來做代表
[00:11:22.300 --> 00:11:25.800]  「叛獨」就是抗拒
[00:11:25.800 --> 00:11:28.800]  反叛
[00:11:28.800 --> 00:11:31.800]  反權威
[00:11:31.800 --> 00:11:34.800]  反傳統的權威
[00:11:34.800 --> 00:11:36.800]  反道德的權威
[00:11:36.800 --> 00:11:39.800]  反宗教的權威
[00:11:39.800 --> 00:11:43.800]  一概要傳出的
[00:11:44.300 --> 00:11:51.800]  這是這個時代的潮流的很重要的一個表現
[00:11:51.800 --> 00:11:57.800]  這是相對主義的結果
[00:11:57.800 --> 00:12:00.800]  在相對主義流行之下
[00:12:00.800 --> 00:12:04.800]  一切的權威都要被消除了
[00:12:04.800 --> 00:12:10.800]  我們不再注重過去的傳統如何如何
[00:12:11.300 --> 00:12:15.800]  我們不再持守固有的道德
[00:12:15.800 --> 00:12:21.800]  我們要消除一切宗教的權威權柄
[00:12:21.800 --> 00:12:26.800]  在這樣的一個反叛主義的時代
[00:12:26.800 --> 00:12:32.800]  常常出現的口號就是「Anti-Establishment」
[00:12:32.800 --> 00:12:38.800]  所有已經有的建制都要反對
[00:12:39.300 --> 00:12:41.800]  都要瓦解
[00:12:41.800 --> 00:12:45.800]  這是今天流行的心態
[00:12:45.800 --> 00:12:48.800]  在這樣的一個潮流裡面
[00:12:48.800 --> 00:12:51.800]  基督徒的立場是什麼呢?
[00:12:51.800 --> 00:12:57.800]  是「順不爭理」
[00:12:57.800 --> 00:13:02.800]  我們記得在《馬太布音》18章37節
[00:13:02.800 --> 00:13:05.800]  賓拉多問耶穌基督
[00:13:06.300 --> 00:13:09.800]  你是王嗎?主耶穌回答
[00:13:09.800 --> 00:13:13.800]  你說我是王,你說的是
[00:13:13.800 --> 00:13:17.800]  主耶穌承認祂是王
[00:13:17.800 --> 00:13:22.800]  但是祂緊緊地解釋祂是怎麼樣的王
[00:13:22.800 --> 00:13:26.800]  祂不是來世上做政治的王
[00:13:26.800 --> 00:13:28.800]  祂做真理的王
[00:13:28.800 --> 00:13:34.800]  我到世間來特為真理做見證
[00:13:35.300 --> 00:13:39.800]  將屬真理的人就跟隨我
[00:13:39.800 --> 00:13:46.800]  真理的王將真理的旗幟高高地舉起來
[00:13:46.800 --> 00:13:49.800]  將屬真理的人召集
[00:13:49.800 --> 00:13:52.800]  環繞他、跟從他
[00:13:52.800 --> 00:13:57.800]  和他一起為真理做見證
[00:13:57.800 --> 00:14:00.800]  主耶穌在十字架上的時候
[00:14:00.800 --> 00:14:03.800]  一個牌子祂是王
[00:14:04.300 --> 00:14:06.800]  用三種文字寫
[00:14:06.800 --> 00:14:10.800]  希臘文、希伯來文、拉丁文
[00:14:10.800 --> 00:14:16.800]  代表人類歷史的三個大的重要範圍
[00:14:16.800 --> 00:14:19.800]  希臘文文化
[00:14:19.800 --> 00:14:22.800]  希伯來文代表宗教
[00:14:22.800 --> 00:14:25.800]  拉丁文代表政治
[00:14:25.800 --> 00:14:28.800]  在這三個圈子裡頭
[00:14:28.800 --> 00:14:32.800]  在人類歷史當中影響最大的
[00:14:33.300 --> 00:14:35.800]  是耶穌基督
[00:14:35.800 --> 00:14:38.800]  所以那一個戲弄祂
[00:14:38.800 --> 00:14:40.800]  諷刺祂的牌子
[00:14:40.800 --> 00:14:42.800]  祂是王
[00:14:42.800 --> 00:14:47.800]  其實是一個在神的恩典的安排之下的
[00:14:47.800 --> 00:14:50.800]  一個見證、一個預告
[00:14:50.800 --> 00:14:53.800]  在十字架上被釘死的基督
[00:14:53.800 --> 00:14:56.800]  祂是王
[00:14:56.800 --> 00:14:58.800]  有一次我看
[00:15:01.300 --> 00:15:03.800]  世界文明史綱
[00:15:03.800 --> 00:15:05.800]  Professor Durant
[00:15:05.800 --> 00:15:07.800]  是
[00:15:07.800 --> 00:15:14.800]  Rutger大學的著名教授
[00:15:14.800 --> 00:15:20.800]  他的十大冊的世界文明史綱裡面提到的人物
[00:15:20.800 --> 00:15:23.800]  添付最多的是耶穌基督
[00:15:23.800 --> 00:15:26.800]  我數一數五百多頁
[00:15:27.300 --> 00:15:32.800]  這是一個文化遠久著名的學者
[00:15:32.800 --> 00:15:36.800]  顯出來他對耶穌基督的重視
[00:15:36.800 --> 00:15:40.800]  在文化上的影響力
[00:15:40.800 --> 00:15:43.800]  耶穌基督真理的王
[00:15:43.800 --> 00:15:46.800]  我們高舉祂
[00:15:46.800 --> 00:15:48.800]  我們跟從祂
[00:15:48.800 --> 00:15:50.800]  我們見證祂
[00:15:50.800 --> 00:15:53.800]  我們順服祂
[00:15:54.300 --> 00:15:57.800]  這樣在一個反叛主義的時代
[00:15:57.800 --> 00:16:01.800]  我們認定我們的真理的王
[00:16:01.800 --> 00:16:03.800]  有一次一個青年人問我
[00:16:03.800 --> 00:16:05.800]  耶穌基督是王
[00:16:05.800 --> 00:16:07.800]  你們說耶穌基督是王
[00:16:07.800 --> 00:16:09.800]  祂是哪一種的王呢
[00:16:09.800 --> 00:16:14.800]  是立憲制度的王呢
[00:16:14.800 --> 00:16:18.800]  還是絕對君主制度的王呢
[00:16:18.800 --> 00:16:21.800]  我的回答也是
[00:16:21.800 --> 00:16:23.800]  兩樣都是
[00:16:23.800 --> 00:16:26.300]  祂是絕對的君王
[00:16:26.300 --> 00:16:29.300]  因為祂是創造之主
[00:16:29.300 --> 00:16:32.300]  這個宇宙是祂的
[00:16:32.300 --> 00:16:34.300]  當然祂是王
[00:16:34.300 --> 00:16:38.300]  我們絕對的順服祂
[00:16:38.300 --> 00:16:43.300]  祂也是立憲君主制的王
[00:16:43.300 --> 00:16:47.300]  因為祂不能違反祂的本性
[00:16:47.300 --> 00:16:50.300]  祂的本性是真理
[00:16:50.300 --> 00:16:52.300]  祂無論做什麼
[00:16:52.800 --> 00:16:56.300]  都是按照祂的真理的本性
[00:16:56.300 --> 00:16:58.300]  祂的愛的本性
[00:16:58.300 --> 00:17:02.300]  祂的聖潔的本性來做一切
[00:17:02.300 --> 00:17:07.300]  所以祂不會違反自己的本性
[00:17:07.300 --> 00:17:11.300]  祂是立憲的君王
[00:17:11.300 --> 00:17:14.300]  祂的憲法就是祂的本性
[00:17:14.300 --> 00:17:19.300]  我們跟從順服這樣一位真理的王
[00:17:19.800 --> 00:17:23.300]  萬無一失萬無一錯
[00:17:23.300 --> 00:17:29.300]  我們可以非常平安的喜樂的知道
[00:17:29.300 --> 00:17:33.300]  這一位釘十字架的是王
[00:17:33.300 --> 00:17:37.300]  最後祂要在宇宙間做王
[00:17:37.300 --> 00:17:41.300]  跟從祂的人和祂一起做王
[00:17:41.300 --> 00:17:43.300]  我們再看
[00:17:43.300 --> 00:17:47.300]  在末世的潮流當中
[00:17:47.800 --> 00:17:52.300]  人們違背父母
[00:17:52.300 --> 00:17:57.300]  我們用今天的話來講
[00:17:57.300 --> 00:17:59.300]  在北美常常用
[00:17:59.300 --> 00:18:04.300]  Anti-Family Value
[00:18:04.300 --> 00:18:12.300]  那也就是家庭破碎在這個潮流當中出現
[00:18:12.300 --> 00:18:14.300]  離婚
[00:18:14.300 --> 00:18:17.300]  同性結婚
[00:18:18.300 --> 00:18:19.800]  家庭破碎
[00:18:19.800 --> 00:18:22.800]  兒童與父母對立
[00:18:22.800 --> 00:18:23.800]  兒童
[00:18:23.800 --> 00:18:29.800]  兒女不再接受父母的約束玩具
[00:18:29.800 --> 00:18:37.800]  從青少年期已經開始要從父母獨立出來
[00:18:37.800 --> 00:18:40.800]  這是家庭的破碎
[00:18:41.300 --> 00:18:46.800]  家庭原來是社會制度的基本的條件
[00:18:46.800 --> 00:18:48.800]  基石
[00:18:48.800 --> 00:18:53.800]  但是在這樣的潮流當中
[00:18:53.800 --> 00:18:59.800]  社會的基本的穩定的因素受到威脅破壞
[00:18:59.800 --> 00:19:04.800]  這是有目共睹的事實
[00:19:04.800 --> 00:19:07.800]  在這樣的一個潮流當中
[00:19:07.800 --> 00:19:09.800]  基督徒的取向是什麼
[00:19:10.300 --> 00:19:14.800]  那就是約束押所宣告的
[00:19:14.800 --> 00:19:16.800]  他的立場
[00:19:16.800 --> 00:19:18.800]  他的方向
[00:19:18.800 --> 00:19:23.800]  約束押記二十四章十五節
[00:19:23.800 --> 00:19:26.800]  他說:至於我和我的全家
[00:19:26.800 --> 00:19:31.800]  我們都要侍奉耶和華
[00:19:31.800 --> 00:19:34.800]  這是他的選擇
[00:19:34.800 --> 00:19:36.800]  這是他的決定
[00:19:37.300 --> 00:19:42.800]  我和我全家都要侍奉耶和華
[00:19:42.800 --> 00:19:44.800]  全家歸主
[00:19:44.800 --> 00:19:49.800]  也就是今天所有基督徒
[00:19:49.800 --> 00:19:53.800]  要注意的、要追求的、要學習的
[00:19:53.800 --> 00:19:58.800]  我們如果將家人帶到神的面前
[00:19:58.800 --> 00:20:03.800]  我們事實上已經是加倍、加倍
[00:20:04.300 --> 00:20:10.800]  基督徒的人數會按照集合基數增加
[00:20:10.800 --> 00:20:18.800]  現代潮流第五方面的表現和衝擊
[00:20:18.800 --> 00:20:22.800]  就是色情主義
[00:20:22.800 --> 00:20:28.800]  這裡第二節末了一句
[00:20:29.300 --> 00:20:33.800]  心不勝解
[00:20:33.800 --> 00:20:41.800]  這是今天我們眼前最顯著的潮流的表現
[00:20:41.800 --> 00:20:44.800]  色情氾濫
[00:20:44.800 --> 00:20:47.800]  而且我們看見哪裡色情氾濫
[00:20:47.800 --> 00:20:51.800]  哪裡毒品流行
[00:20:51.800 --> 00:20:53.800]  哪裡毒品流行
[00:20:53.800 --> 00:20:56.800]  哪裡有暴力主義
[00:20:57.300 --> 00:21:01.800]  所以黃色、白色、黑色
[00:21:01.800 --> 00:21:05.800]  三色一直是合一的
[00:21:05.800 --> 00:21:09.800]  色情,黃色來表達
[00:21:09.800 --> 00:21:12.800]  毒品,白色來表達
[00:21:12.800 --> 00:21:17.800]  暴力,黑色,黑色會來表達
[00:21:17.800 --> 00:21:21.800]  這三種顏色一直合在一起
[00:21:21.800 --> 00:21:25.800]  這三種作風一直連在一起
[00:21:26.300 --> 00:21:31.800]  這三種的表現、方向一直連在一起
[00:21:31.800 --> 00:21:35.800]  這是真正的三合一
[00:21:35.800 --> 00:21:42.800]  三合會,我相信這才是最正確的解釋和內容了
[00:21:42.800 --> 00:21:52.800]  在七十六第九章三節四節提到那個鞋子
[00:21:53.300 --> 00:21:58.800]  那個鞋子刺人
[00:21:58.800 --> 00:22:00.800]  傷害人
[00:22:00.800 --> 00:22:03.800]  但是在那六九章的四節說
[00:22:03.800 --> 00:22:10.800]  只能傷害那沒有神印記的人
[00:22:10.800 --> 00:22:12.800]  為什麼這樣說呢
[00:22:12.800 --> 00:22:16.800]  難道撒旦他毒害人
[00:22:16.800 --> 00:22:21.800]  向基督徒屬神的人手下留情嗎
[00:22:22.300 --> 00:22:23.800]  當然不是
[00:22:23.800 --> 00:22:26.800]  他不能加害屬神的人
[00:22:26.800 --> 00:22:31.800]  是因為他不能加害屬神的人
[00:22:31.800 --> 00:22:36.800]  在這些人的身上有生命的印記
[00:22:36.800 --> 00:22:40.800]  屬神,他們的生命屬神
[00:22:40.800 --> 00:22:43.800]  他們的生活屬神
[00:22:43.800 --> 00:22:46.800]  他們是在神的管制之下
[00:22:47.300 --> 00:22:52.800]  在神的生命的能力的控制之下
[00:22:52.800 --> 00:22:57.800]  撒旦不能夠傷害他們
[00:22:57.800 --> 00:23:03.800]  我們看見今天那個真正脫離撒旦的毒害的人
[00:23:03.800 --> 00:23:06.800]  是那些真正屬主的人
[00:23:06.800 --> 00:23:09.800]  有基督的生命在他們的裡面
[00:23:09.800 --> 00:23:13.800]  他們有內在得勝的能力
[00:23:14.300 --> 00:23:18.800]  這是撒旦無可奈何的人
[00:23:18.800 --> 00:23:20.800]  感謝主
[00:23:20.800 --> 00:23:24.800]  在第六方面
[00:23:24.800 --> 00:23:30.800]  末世潮流的表現就是暴力主義
[00:23:30.800 --> 00:23:37.800]  在這裡提到性情凶暴
[00:23:37.800 --> 00:23:43.800]  這是今天我們無論在哪一個城市裡都看見的
[00:23:43.800 --> 00:23:46.300]  Violence
[00:23:46.300 --> 00:23:52.300]  一直的在普世展開
[00:23:52.300 --> 00:23:55.300]  它的範圍越來越大
[00:23:55.300 --> 00:24:02.300]  今天沒有任何一個地方沒有暴力的表現
[00:24:02.300 --> 00:24:05.300]  這樣的一種情況之下
[00:24:05.300 --> 00:24:08.300]  我們在聖經裡看見
[00:24:08.300 --> 00:24:11.300]  雅各書二章五節
[00:24:11.800 --> 00:24:16.300]  神為那些愛他的人所預備的果
[00:24:16.300 --> 00:24:20.300]  這個果就是愛之果
[00:24:20.300 --> 00:24:23.300]  愛的果
[00:24:23.300 --> 00:24:27.300]  基督的果度是愛的果度
[00:24:27.300 --> 00:24:32.300]  這是何等寶貴的一件事
[00:24:32.300 --> 00:24:36.300]  在七書裡面有一個意象
[00:24:36.800 --> 00:24:42.300]  它的真實的意義很值得我們注意
[00:24:42.300 --> 00:24:47.300]  請大家翻到七十路第二十一章
[00:24:47.300 --> 00:24:50.300]  七十路第二十一章
[00:24:50.300 --> 00:24:57.300]  在這裡提到新耶路撒冷的一個特點
[00:24:57.300 --> 00:24:59.300]  非常顯著
[00:24:59.300 --> 00:25:01.300]  耶路撒冷十二個門
[00:25:01.300 --> 00:25:05.300]  每個門上一字列十二個支派的名字
[00:25:05.800 --> 00:25:09.300]  新耶路撒冷這個城有十二個根基
[00:25:09.300 --> 00:25:16.300]  每個根基上有基督的使徒之名
[00:25:16.300 --> 00:25:18.300]  然後呢
[00:25:18.300 --> 00:25:21.300]  這一個新耶路撒冷
[00:25:21.300 --> 00:25:25.300]  被天使用尺度量一量的時候
[00:25:25.300 --> 00:25:29.300]  這裡的形容是長寬高
[00:25:29.300 --> 00:25:33.300]  都是四千里
[00:25:33.800 --> 00:25:38.300]  四千里的原文是一萬二千study
[00:25:38.300 --> 00:25:42.300]  十二乘一千
[00:25:42.300 --> 00:25:46.300]  還是十二完全的意思
[00:25:46.300 --> 00:25:50.300]  我們看見在這個新耶路撒冷裡面
[00:25:50.300 --> 00:25:54.300]  有舊約和新約書神的人
[00:25:54.300 --> 00:25:57.300]  在愛中的合一
[00:25:57.300 --> 00:25:59.300]  完全的合一
[00:25:59.800 --> 00:26:04.300]  我們看見在這個新耶路撒冷城裡面
[00:26:04.300 --> 00:26:06.300]  是天人合一
[00:26:06.300 --> 00:26:11.300]  神和世上屬他的人完全的合一
[00:26:11.300 --> 00:26:15.300]  所以一萬二千study
[00:26:15.300 --> 00:26:20.300]  千是時間上的完全的數字
[00:26:20.300 --> 00:26:26.300]  十二是關係上的完全的數字
[00:26:26.800 --> 00:26:33.300]  一萬二千是永恆的完合為一
[00:26:33.300 --> 00:26:36.300]  無限的合而為一
[00:26:36.300 --> 00:26:38.300]  神人合一
[00:26:38.300 --> 00:26:40.300]  天人合一
[00:26:40.300 --> 00:26:42.300]  中國人的這個理想
[00:26:42.300 --> 00:26:47.300]  在基督的舊書裡面得到完成
[00:26:47.300 --> 00:26:49.300]  最後的十七節
[00:26:49.300 --> 00:26:52.300]  這個城牆高一百四十四軸
[00:26:52.300 --> 00:26:56.300]  十二乘十二等於一百四十四
[00:26:56.300 --> 00:27:00.800]  這是人和天使之間的合而為一
[00:27:00.800 --> 00:27:04.800]  這些都是在愛中的合而為一
[00:27:04.800 --> 00:27:07.800]  用來形容新耶路撒冷
[00:27:07.800 --> 00:27:11.800]  我們感謝主這個愛的果度裡面
[00:27:11.800 --> 00:27:15.800]  是這樣完全的在基督的無限的
[00:27:15.800 --> 00:27:20.800]  偉大的愛當中合而為一
[00:27:20.800 --> 00:27:24.800]  然後在第七方面
[00:27:25.300 --> 00:27:28.800]  我們要來看一位潮流的表現
[00:27:28.800 --> 00:27:37.800]  那就是像文說的任意妄為
[00:27:37.800 --> 00:27:42.800]  用今天的話來講就是放任主義
[00:27:42.800 --> 00:27:44.800]  放任主義
[00:27:44.800 --> 00:27:47.800]  我們說這是一個permissive age
[00:27:47.800 --> 00:27:49.800]  什麼都可以
[00:27:49.800 --> 00:27:51.800]  什麼都可以做
[00:27:51.800 --> 00:27:54.800]  什麼都是被許可的
[00:27:54.800 --> 00:27:56.300]  不可以這樣不可以做
[00:27:56.300 --> 00:27:59.300]  就是你不可以說這件事
