
[00:00:00.000 --> 00:00:03.640]  教會是活出聖潔生活的一個群體
[00:03:41.320 --> 00:03:43.120]  緊接的是什麼呢
[00:03:43.120 --> 00:03:44.160]  就是說
[00:03:44.160 --> 00:03:48.920]  他們做了一些耶和華沒有吩咐的事
[00:03:48.920 --> 00:03:50.000]  這個才是重點
[00:03:50.000 --> 00:03:51.600]  這個才是重點
[00:03:51.600 --> 00:03:54.760]  那些內容可能有其他不同的內容
[00:03:54.760 --> 00:03:56.360]  但是最重要的就是
[00:03:56.360 --> 00:03:59.760]  他們兩個人沒有按上帝的吩咐去做
[00:03:59.760 --> 00:04:02.560]  祭司在當時來說
[00:04:02.560 --> 00:04:05.400]  是相當重要的一個職份
[00:04:05.400 --> 00:04:07.880]  他們可以說某程度上
[00:04:07.880 --> 00:04:11.120]  是上帝和以色列人當中的一個中間人
[00:04:11.280 --> 00:04:14.120]  他們要傳遞上帝的教訓
[00:04:14.120 --> 00:04:17.480]  所以他們更加應該以身作則
[00:04:17.480 --> 00:04:20.000]  一個怎樣跟從上帝的人
[00:04:20.000 --> 00:04:23.240]  或者聽從上帝吩咐的人的生活應該是怎樣的
[00:04:23.240 --> 00:04:24.920]  他們應該是一個榜樣
[00:04:24.920 --> 00:04:28.880]  上帝要在這個群體裡面
[00:04:28.880 --> 00:04:31.240]  去彰顯上帝的榮耀
[00:04:31.240 --> 00:04:32.720]  彰顯為聖
[00:04:32.720 --> 00:04:35.520]  但是這兩個人
[00:04:35.520 --> 00:04:36.960]  他沒有這樣做
[00:04:36.960 --> 00:04:39.000]  上帝說的他沒有聽
[00:04:39.000 --> 00:04:40.760]  如果從上下文裡面
[00:04:40.760 --> 00:04:41.800]  我們都會發覺
[00:04:41.800 --> 00:04:49.000]  在祭司按納禮的過程裡面
[00:04:49.000 --> 00:04:51.360]  他們要獻很多不同的祭
[00:04:51.360 --> 00:04:54.120]  最後又要獻一個贖罪祭
[00:04:54.120 --> 00:04:58.800]  贖罪祭是要將一些的祭肉
[00:04:58.800 --> 00:05:01.080]  一些血帶進去聖所裡面
[00:05:01.080 --> 00:05:03.520]  然後在聖所裡面
[00:05:03.520 --> 00:05:07.920]  祭司要吃掉這些的祭身的肉
[00:05:07.920 --> 00:05:09.720]  但是在這裡我們看到
[00:05:09.720 --> 00:05:10.960]  拿達亞比胡
[00:05:10.960 --> 00:05:12.000]  他們沒有
[00:05:12.000 --> 00:05:14.440]  他們拿著香爐
[00:05:14.440 --> 00:05:15.720]  拿著一些香
[00:05:15.720 --> 00:05:17.320]  進了聖所
[00:05:17.320 --> 00:05:20.880]  他們沒有帶這些祭身的肉
[00:05:20.880 --> 00:05:22.920]  或者血進去聖所裡面
[00:05:22.920 --> 00:05:24.840]  從我們的角度去講
[00:05:24.840 --> 00:05:27.000]  可能只是做錯一點點
[00:05:27.000 --> 00:05:29.360]  他說做漏了一點點
[00:05:29.360 --> 00:05:31.320]  為什麼這麼嚴重呢
[00:05:31.320 --> 00:05:32.680]  在我們來說
[00:05:32.680 --> 00:05:35.280]  就是說在崇拜裡面的安排
[00:05:35.280 --> 00:05:36.800]  總有漏掉的
[00:05:36.800 --> 00:05:38.600]  漏掉的話
[00:05:38.600 --> 00:05:40.800]  我們就不用這麼緊張
[00:05:40.800 --> 00:05:42.520]  我們就過了
[00:05:42.520 --> 00:05:44.120]  我們現代人
[00:05:44.120 --> 00:05:45.560]  我們就這樣看
[00:05:45.560 --> 00:05:49.080]  但是當時他們沒有做到
[00:05:49.080 --> 00:05:50.920]  或者他們在這個場合裡面
[00:05:50.920 --> 00:05:56.840]  因為阿倫自己都沒有進去做這個動作
[00:05:56.840 --> 00:05:57.440]  可以說
[00:05:57.440 --> 00:06:01.280]  他們自己私自去做了一個行動
[00:06:01.280 --> 00:06:04.200]  而在過程裡面的程序
[00:06:04.200 --> 00:06:07.160]  也都不是按照上帝
[00:06:07.160 --> 00:06:09.040]  直象摩根所講的程序
[00:06:09.040 --> 00:06:11.600]  所以在過程裡面
[00:06:11.600 --> 00:06:12.680]  最重要是什麼呢
[00:06:12.680 --> 00:06:15.040]  就是他們沒有聽上帝的話
[00:06:15.040 --> 00:06:16.320]  結果是怎樣呢
[00:06:16.320 --> 00:06:18.040]  結果就是有火
[00:06:18.040 --> 00:06:19.400]  從上帝那裡
[00:06:19.400 --> 00:06:21.400]  將他們兩個人燒死了
[00:06:21.400 --> 00:06:24.040]  這個後果是很嚴重的
[00:06:24.040 --> 00:06:25.120]  相當嚴重
[00:06:25.120 --> 00:06:28.560]  而且他們兩個是非自然死亡
[00:06:28.560 --> 00:06:30.080]  當時的人都看到
[00:06:30.080 --> 00:06:31.640]  是非自然死亡
[00:06:31.640 --> 00:06:34.040]  不是一個突然間
[00:06:34.040 --> 00:06:36.040]  就是說要死就死了
[00:06:36.040 --> 00:06:37.960]  在這裡他們
[00:06:37.960 --> 00:06:39.520]  摩西話叫人
[00:06:39.520 --> 00:06:40.720]  去到聖所裡面
[00:06:40.720 --> 00:06:42.360]  去將他們兩個人
[00:06:42.360 --> 00:06:45.240]  連同他們穿這個祭司袍
[00:06:45.240 --> 00:06:46.640]  一起抬出來
[00:06:46.640 --> 00:06:48.720]  大家可以想像一下情況
[00:06:48.720 --> 00:06:49.600]  他們進去的時候
[00:06:49.600 --> 00:06:50.880]  是穿著那個祭司袍
[00:06:50.880 --> 00:06:54.520]  但是當有火將他們燒死的時候
[00:06:54.520 --> 00:06:56.440]  祭司袍是沒有爛掉的
[00:06:56.440 --> 00:06:59.680]  將那個祭司袍一起抬出來
[00:06:59.680 --> 00:07:01.040]  這個情況就好像什麼呢
[00:07:01.040 --> 00:07:03.120]  我不知道大家有沒有看過類似這樣的電影
[00:07:03.440 --> 00:07:05.680]  就是有一些電影
[00:07:05.680 --> 00:07:08.280]  然後突然間有些火在那裡
[00:07:08.280 --> 00:07:09.640]  整個人就變成了骷髏頭
[00:07:09.640 --> 00:07:10.720]  然後衣服還在那裡
[00:07:10.720 --> 00:07:12.080]  大家有沒有看過類似的電影
[00:07:12.080 --> 00:07:13.560]  不知道大家有沒有看過
[00:07:13.560 --> 00:07:15.080]  類似情況就是這樣
[00:07:15.080 --> 00:07:16.760]  應該當時也是這樣
[00:07:16.760 --> 00:07:18.400]  所以當時的人很清楚知道
[00:07:18.400 --> 00:07:21.640]  這個是上帝一個刑罰
[00:07:21.640 --> 00:07:23.480]  淋到他們兩個人的身上
[00:07:23.480 --> 00:07:27.480]  然後抬出去營外埋葬
[00:07:27.480 --> 00:07:31.560]  然後摩西說了一些話
[00:07:31.560 --> 00:07:34.080]  我們聽的時候
[00:07:34.080 --> 00:07:35.960]  摩西好像不近人情
[00:07:35.960 --> 00:07:38.640]  摩西就跟阿倫說
[00:07:38.640 --> 00:07:43.400]  你們這個家族廳不可以做吊喪
[00:07:43.400 --> 00:07:46.920]  你不可以為他們兩個人做喪事
[00:07:46.920 --> 00:07:48.880]  我們這樣去看的時候
[00:07:48.880 --> 00:07:51.880]  我們好像覺得摩西是不近人情
[00:07:51.880 --> 00:07:54.280]  家人有事
[00:07:54.280 --> 00:07:59.000]  為什麼不可以做喪事呢
[00:07:59.280 --> 00:08:01.480]  簡單來說就好像當中
[00:08:01.480 --> 00:08:03.200]  如果有人受傷之後
[00:08:03.200 --> 00:08:04.880]  我跟你說不准哭
[00:08:04.880 --> 00:08:06.960]  不准哭就是這樣
[00:08:06.960 --> 00:08:08.760]  痛哭都不准
[00:08:08.760 --> 00:08:10.640]  好像不近人情一樣
[00:08:10.640 --> 00:08:13.200]  但其實摩西在說什麼呢
[00:08:13.200 --> 00:08:15.840]  摩西在說
[00:08:15.840 --> 00:08:17.920]  現在是在做一個
[00:08:17.920 --> 00:08:23.080]  按納祭司的一個過程
[00:08:23.080 --> 00:08:25.760]  如果你們現在放下了
[00:08:25.760 --> 00:08:27.840]  這些按納的程序
[00:08:28.120 --> 00:08:30.480]  而去做這些喪事
[00:08:30.480 --> 00:08:33.800]  你是不尊重這個身份
[00:08:33.800 --> 00:08:35.640]  和這個儀式
[00:08:35.640 --> 00:08:38.440]  還有就是當你們如果這樣做的時候
[00:08:38.440 --> 00:08:41.680]  可能會將這些罪
[00:08:41.680 --> 00:08:43.280]  連累給以色列人
[00:08:43.280 --> 00:08:44.920]  所以摩西跟他說
[00:08:44.920 --> 00:08:46.360]  你們不可以自己去做
[00:08:46.360 --> 00:08:48.760]  但是摩西在說
[00:08:48.760 --> 00:08:52.400]  讓這些事讓全以色列人去做
[00:08:52.400 --> 00:08:56.200]  讓全以色列人為他們而哀哭
[00:08:56.520 --> 00:08:58.120]  所以其實摩西在這裡
[00:08:58.120 --> 00:09:00.280]  不是不近人情
[00:09:00.280 --> 00:09:02.560]  他在這裡著重這個積分
[00:09:02.560 --> 00:09:03.640]  這個程序
[00:09:03.640 --> 00:09:04.400]  這個過程
[00:09:04.400 --> 00:09:05.920]  這個重要性
[00:09:05.920 --> 00:09:07.560]  也都去處理
[00:09:07.560 --> 00:09:10.760]  這些突發的事件
[00:09:10.760 --> 00:09:15.640]  剛才朱小姐跟我說
[00:09:15.640 --> 00:09:16.760]  她說很明白的
[00:09:16.760 --> 00:09:18.520]  如果我們崇拜當中
[00:09:18.520 --> 00:09:19.120]  如果我講講
[00:09:19.120 --> 00:09:20.280]  突然間暈倒了
[00:09:20.280 --> 00:09:23.200]  這個崇拜都要繼續的
[00:09:23.200 --> 00:09:26.360]  因為我們尊重崇拜的一個程序
[00:09:26.560 --> 00:09:28.360]  當然可能有人抬我出去
[00:09:28.360 --> 00:09:32.240]  這個是一個很真實的情況
[00:09:32.240 --> 00:09:33.320]  情況就是這樣
[00:09:33.320 --> 00:09:36.360]  那個程序是很重要
[00:09:36.360 --> 00:09:37.600]  要繼續的
[00:09:37.600 --> 00:09:39.240]  但是也都要兼顧
[00:09:39.240 --> 00:09:42.000]  那個事件發生之後的處理
[00:09:42.000 --> 00:09:44.320]  所以摩西可以說情理兼備在這裡
[00:09:44.320 --> 00:09:45.400]  又有情
[00:09:45.400 --> 00:09:48.040]  又有一個道理在裡面
[00:09:48.040 --> 00:09:51.000]  接著摩西繼續去講出
[00:09:51.000 --> 00:09:55.320]  整個再重新整個程序應該怎樣去進行
[00:09:56.120 --> 00:09:59.680]  祭司進入去這個聖所裡面
[00:09:59.680 --> 00:10:02.760]  清酒濃酒都不可以喝
[00:10:02.760 --> 00:10:06.760]  因為祭司要保持一個清醒
[00:10:06.760 --> 00:10:10.160]  很警醒的去進行這個侍奉
[00:10:10.160 --> 00:10:11.640]  也要分辨
[00:10:11.640 --> 00:10:14.600]  聖的、俗的、聖潔的、不聖潔的
[00:10:14.600 --> 00:10:17.480]  祭司的責任除了獻祭之外
[00:10:17.480 --> 00:10:19.520]  還有一個重要的責任
[00:10:19.520 --> 00:10:24.440]  是要將上帝的律法去教導一班的百姓
[00:10:25.200 --> 00:10:27.440]  摩西去監督著整個
[00:10:27.440 --> 00:10:28.600]  可以說是
[00:10:28.600 --> 00:10:31.680]  安納祭司的整個過程
[00:10:31.680 --> 00:10:33.200]  他在這裡再重新
[00:10:33.200 --> 00:10:34.560]  再重新
[00:10:34.560 --> 00:10:36.600]  整個內容是怎樣
[00:10:36.600 --> 00:10:37.560]  要獻什麼祭
[00:10:37.560 --> 00:10:40.560]  仔細到有些什麼祭物
[00:10:40.560 --> 00:10:41.560]  祭司是
[00:10:41.560 --> 00:10:42.760]  祭司的墳
[00:10:42.760 --> 00:10:46.440]  上帝是預留了這些獻祭的物給一班祭司
[00:10:46.440 --> 00:10:47.960]  祭司可以帶回家
[00:10:47.960 --> 00:10:49.280]  回到家之後
[00:10:49.280 --> 00:10:50.320]  哪些人可以吃
[00:10:50.320 --> 00:10:51.360]  哪些人不可以吃
[00:10:51.360 --> 00:10:53.880]  都很鉅細無遺的去講出來
[00:10:54.520 --> 00:10:56.240]  女兒可以吃
[00:10:56.240 --> 00:10:58.920]  但是出嫁了的女兒就不可以吃了
[00:10:58.920 --> 00:11:00.840]  女兒出嫁了
[00:11:00.840 --> 00:11:02.400]  丈夫離世了
[00:11:02.400 --> 00:11:03.480]  又可以吃
[00:11:03.480 --> 00:11:05.560]  或者被休了的女兒
[00:11:05.560 --> 00:11:07.040]  都可以吃
[00:11:07.040 --> 00:11:08.920]  你可以看看
[00:11:08.920 --> 00:11:11.080]  基本上什麼情況都講了
[00:11:11.080 --> 00:11:13.160]  很具體的去講出
[00:11:13.160 --> 00:11:15.880]  怎樣去有個執行
[00:11:15.880 --> 00:11:17.200]  接著
[00:11:17.200 --> 00:11:20.160]  摩西在過程裡面去
[00:11:20.160 --> 00:11:21.880]  去看著整個過程
[00:11:21.880 --> 00:11:23.080]  他就發現了
[00:11:23.560 --> 00:11:26.920]  那個贖罪祭的公山羊的肉
[00:11:26.920 --> 00:11:27.880]  不見了
[00:11:27.880 --> 00:11:29.760]  剛才所講
[00:11:29.760 --> 00:11:31.800]  在這個
[00:11:31.800 --> 00:11:33.400]  祭司在過程裡面
[00:11:33.400 --> 00:11:34.760]  有獻梵祭
[00:11:34.760 --> 00:11:35.360]  贖罪祭
[00:11:35.360 --> 00:11:36.680]  就是梵祭、平安祭
[00:11:36.680 --> 00:11:37.440]  獻了其他祭
[00:11:37.440 --> 00:11:39.200]  接著就要獻贖罪祭
[00:11:39.200 --> 00:11:43.880]  就是祭司要將一些公山羊的脂油燒了
[00:11:43.880 --> 00:11:45.400]  接著要將它的肉
[00:11:45.400 --> 00:11:46.720]  帶進去
[00:11:46.720 --> 00:11:47.760]  聖所
[00:11:47.760 --> 00:11:49.640]  接著祭司在
[00:11:49.640 --> 00:11:51.080]  這個
[00:11:51.200 --> 00:11:55.240]  聖所裡面吃掉了這些肉
[00:11:55.240 --> 00:11:56.840]  但是現在
[00:11:56.840 --> 00:11:58.840]  這些肉不見了
[00:11:58.840 --> 00:12:00.240]  摩西在那裡
[00:12:00.240 --> 00:12:01.080]  就是說
[00:12:01.080 --> 00:12:02.080]  那個
[00:12:02.080 --> 00:12:03.560]  懲罪
[00:12:03.560 --> 00:12:05.680]  是有問題出在
[00:12:05.680 --> 00:12:06.960]  摩西當時
[00:12:06.960 --> 00:12:08.840]  可以說是發怒
[00:12:08.840 --> 00:12:09.960]  他生氣
[00:12:09.960 --> 00:12:11.520]  為什麼會這樣呢
[00:12:11.520 --> 00:12:12.800]  當時
[00:12:12.800 --> 00:12:14.920]  亞倫立刻去解釋
[00:12:14.920 --> 00:12:17.760]  摩西發怒其實都有原因的
[00:12:17.760 --> 00:12:19.480]  他不是一個情緒的發洩
[00:12:19.480 --> 00:12:20.640]  因為
[00:12:21.120 --> 00:12:23.720]  這些公山羊的肉不見了
[00:12:23.720 --> 00:12:26.480]  是沒有按照上帝的吩咐去做
[00:12:26.480 --> 00:12:29.320]  而這些應該程序是很重要的
[00:12:29.320 --> 00:12:30.880]  是上帝吩咐
[00:12:30.880 --> 00:12:32.680]  你要按照很謹慎
[00:12:32.680 --> 00:12:33.920]  一步一步的去做
[00:12:33.920 --> 00:12:36.640]  沒有按照上帝的吩咐去做很嚴重
[00:12:36.640 --> 00:12:37.840]  第二就是
[00:12:37.840 --> 00:12:38.560]  這些
[00:12:38.560 --> 00:12:41.600]  吃這個贖罪祭的肉
[00:12:41.600 --> 00:12:42.800]  其實是代表著
[00:12:42.800 --> 00:12:45.360]  那些獻祭的人的罪
[00:12:45.360 --> 00:12:47.200]  已經轉移了到
[00:12:47.200 --> 00:12:47.880]  這個
[00:12:47.880 --> 00:12:49.560]  祭身的上面
[00:12:49.600 --> 00:12:50.640]  也代表著
[00:12:50.640 --> 00:12:52.640]  上帝已經赦免了這個
[00:12:52.640 --> 00:12:53.800]  獻祭的
[00:12:53.800 --> 00:12:57.360]  拿祭物來獻祭的那個人的罪
[00:12:57.360 --> 00:13:00.160]  這個人可以和上帝重新有一個和好
[00:13:00.160 --> 00:13:01.440]  所以
[00:13:01.440 --> 00:13:03.680]  這個步驟是很重要的
[00:13:03.680 --> 00:13:06.160]  吃祭肉也代表著
[00:13:06.160 --> 00:13:07.520]  上帝把這些的
[00:13:07.520 --> 00:13:08.200]  份
[00:13:08.200 --> 00:13:09.680]  給了一班的祭司
[00:13:09.680 --> 00:13:11.520]  讓他們一代一代的
[00:13:11.520 --> 00:13:14.080]  專職的去做祭司的職份
[00:13:14.080 --> 00:13:16.320]  而不需要做其他的工作
[00:13:16.320 --> 00:13:17.400]  所以
[00:13:17.400 --> 00:13:19.480]  不吃這個祭肉
[00:13:19.480 --> 00:13:20.400]  基本上
[00:13:20.400 --> 00:13:21.760]  可以解釋為
[00:13:21.760 --> 00:13:22.920]  他們不尊重
[00:13:22.920 --> 00:13:25.120]  上帝賜給他們這個的職份
[00:13:25.120 --> 00:13:28.360]  摩西這個發怒
[00:13:28.360 --> 00:13:30.560]  其實是有他的原因
[00:13:30.560 --> 00:13:31.480]  當然
[00:13:31.480 --> 00:13:32.160]  亞倫
[00:13:32.160 --> 00:13:33.560]  在當時
[00:13:33.560 --> 00:13:35.360]  如果你是亞倫有什麼反應呢?
[00:13:35.360 --> 00:13:37.840]  剛剛你有兩個兒子
[00:13:37.840 --> 00:13:40.320]  就因為沒有遵守上帝的吩咐
[00:13:40.320 --> 00:13:41.880]  在過程裡面
[00:13:41.880 --> 00:13:43.560]  就馬上有火
[00:13:43.560 --> 00:13:47.080]  就是將他們兩個消滅
[00:13:47.080 --> 00:13:48.760]  我現在有兩個兒子
[00:13:48.880 --> 00:13:49.960]  又有兩個兒子
[00:13:49.960 --> 00:13:52.040]  又沒有遵守上帝的吩咐
[00:13:52.040 --> 00:13:54.040]  會不會他們馬上
[00:13:54.040 --> 00:13:55.320]  又要面對死亡呢?
[00:13:55.320 --> 00:13:56.560]  如果我是亞倫
[00:13:56.560 --> 00:13:58.600]  我那一刻的擔心是很大的
[00:13:58.600 --> 00:14:00.240]  所以馬上
[00:14:00.240 --> 00:14:01.480]  他就和摩西
[00:14:01.480 --> 00:14:02.600]  解釋
[00:14:02.600 --> 00:14:03.600]  為什麼是這樣
[00:14:03.600 --> 00:14:04.520]  他就說
[00:14:04.520 --> 00:14:05.640]  我這兩個兒子
[00:14:05.640 --> 00:14:07.200]  爾利亞撒和爾他瑪
[00:14:07.200 --> 00:14:09.080]  他們已經很努力的
[00:14:09.080 --> 00:14:11.640]  去做了這個獻祭的
[00:14:11.640 --> 00:14:12.840]  所有的程序
[00:14:12.840 --> 00:14:15.160]  凡祭、平安祭
[00:14:15.160 --> 00:14:16.520]  努力的去做
[00:14:16.520 --> 00:14:18.560]  盡力的去遵守
[00:14:18.680 --> 00:14:20.600]  上帝的吩咐
[00:14:20.600 --> 00:14:22.200]  現在
[00:14:22.200 --> 00:14:23.400]  最後
[00:14:23.400 --> 00:14:24.720]  獻上贖罪祭
[00:14:24.720 --> 00:14:27.760]  他們將那些肉
[00:14:27.760 --> 00:14:29.320]  怎麼處理那些肉呢?
[00:14:29.320 --> 00:14:31.080]  但是剛剛
[00:14:31.080 --> 00:14:32.680]  亞倫就說
[00:14:32.680 --> 00:14:33.680]  剛剛在這裡
[00:14:33.680 --> 00:14:35.480]  我們預見這個災害
[00:14:35.480 --> 00:14:36.240]  就是說
[00:14:36.240 --> 00:14:38.160]  他的家人
[00:14:38.160 --> 00:14:39.280]  他的兄弟
[00:14:39.280 --> 00:14:40.680]  在裡面死亡
[00:14:40.680 --> 00:14:43.040]  所以如果現在實行的時候
[00:14:43.040 --> 00:14:46.280]  好像整個不是一個很和諧的
[00:14:46.280 --> 00:14:48.520]  一個很協調的狀況
[00:14:48.960 --> 00:14:50.760]  當然有兩個可能性
[00:14:50.760 --> 00:14:52.160]  可能可以理解就是
[00:14:52.160 --> 00:14:52.920]  那幫的
[00:14:52.920 --> 00:14:54.680]  這兩個兄弟
[00:14:54.680 --> 00:14:57.680]  是沒有辦法再吃下去了
[00:14:57.680 --> 00:14:58.160]  這個心情
[00:14:58.160 --> 00:14:59.160]  這個可以這樣解釋
[00:14:59.160 --> 00:15:00.120]  也可以說
[00:15:00.120 --> 00:15:01.560]  整個的
[00:15:01.560 --> 00:15:03.680]  獻祭的環境和氣氛
[00:15:03.680 --> 00:15:04.680]  好像不是很協調
[00:15:04.680 --> 00:15:05.560]  所以
[00:15:05.560 --> 00:15:06.760]  他們就不做了
[00:15:06.760 --> 00:15:08.440]  所以他們就將這些肉
[00:15:08.440 --> 00:15:09.800]  燒了出去
[00:15:09.800 --> 00:15:10.840]  這樣
[00:15:10.840 --> 00:15:12.200]  就不按照
[00:15:12.200 --> 00:15:13.400]  那個程序
[00:15:13.400 --> 00:15:14.840]  去完成
[00:15:14.840 --> 00:15:17.000]  吃祭肉最後的這一步
[00:15:18.120 --> 00:15:19.400]  摩西聽完之後
[00:15:19.400 --> 00:15:21.080]  他覺得
[00:15:21.080 --> 00:15:22.320]  亞倫這個解釋
[00:15:22.320 --> 00:15:23.720]  合情合理
[00:15:23.720 --> 00:15:26.120]  所以接受這個解釋
[00:15:26.120 --> 00:15:28.000]  上帝也直象摩西
[00:15:28.000 --> 00:15:28.600]  就是說
[00:15:28.600 --> 00:15:30.360]  接納這個解釋
[00:15:30.360 --> 00:15:32.520]  道理
[00:15:32.520 --> 00:15:33.320]  人情
[00:15:33.320 --> 00:15:34.200]  並存
[00:15:34.200 --> 00:15:36.880]  在這個處境當中
[00:15:36.880 --> 00:15:40.680]  整個
[00:15:40.680 --> 00:15:43.360]  第十章一至二十節
[00:15:43.360 --> 00:15:45.360]  就說出了這樣的情況
[00:15:45.360 --> 00:15:47.720]  其實這一段經文的內容
[00:15:48.720 --> 00:15:50.840]  我們不是經常去看的
[00:15:50.840 --> 00:15:54.440]  或者去看相似的情況
[00:15:54.440 --> 00:15:56.520]  我想從三方面去看看
[00:15:56.520 --> 00:15:58.800]  究竟我在當中可以學到什麼
[00:15:58.800 --> 00:16:01.320]  或者對我們的提醒是什麼
[00:16:01.320 --> 00:16:02.800]  第一方面
[00:16:02.800 --> 00:16:05.080]  從這裡我們可以看到
[00:16:05.080 --> 00:16:06.480]  上帝的威嚴
[00:16:06.480 --> 00:16:08.640]  是多麼的
[00:16:08.640 --> 00:16:12.960]  多麼的嚴厲
[00:16:12.960 --> 00:16:15.000]  上帝的公義的判斷
[00:16:15.000 --> 00:16:16.240]  是多麼的嚴重
[00:16:16.720 --> 00:16:17.960]  正如我剛才所說
[00:16:17.960 --> 00:16:20.120]  其實我只是做錯一點點事情
[00:16:20.120 --> 00:16:21.640]  用不著這麼嚴重
[00:16:21.640 --> 00:16:23.640]  用不著這麼嚴重
