
[00:00:00.000 --> 00:00:01.640]  我都忘記了 我一時之間不懂回答
[00:05:09.040 --> 00:05:11.120]  奉獻出來給上帝的時候
[00:05:11.120 --> 00:05:14.120]  我就可以不用供養我的父母
[00:05:14.120 --> 00:05:16.760]  我就不用照顧我的父母
[00:05:16.760 --> 00:05:17.960]  更具體指出
[00:05:17.960 --> 00:05:20.440]  當時這群巴里塞人的問題
[00:05:20.440 --> 00:05:21.720]  他們只是認為
[00:05:21.720 --> 00:05:23.000]  我在宗教上面
[00:05:23.000 --> 00:05:23.960]  在我生命裡面
[00:05:23.960 --> 00:05:26.400]  我做某一部分的宗教行為
[00:05:26.400 --> 00:05:28.240]  當時有個傳統
[00:05:28.240 --> 00:05:31.320]  就是已經將跟從上帝的人
[00:05:31.320 --> 00:05:32.960]  將十分之一奉獻出來
[00:05:32.960 --> 00:05:34.920]  讓在上帝的聖殿裡面
[00:05:34.920 --> 00:05:37.080]  各方面可以使用
[00:05:37.080 --> 00:05:40.240]  這群人以為做了一些部分的
[00:05:40.240 --> 00:05:42.480]  一些宗教的行為
[00:05:42.480 --> 00:05:44.640]  其他的事情上帝就猜不到
[00:05:44.640 --> 00:05:45.880]  上帝就不會理會
[00:05:45.880 --> 00:05:49.560]  我也對上帝在我生命當中的位置
[00:05:49.560 --> 00:05:52.560]  完全可以不需要理會
[00:05:52.560 --> 00:05:54.480]  所以耶穌在這裡第一個告訴他們
[00:05:54.480 --> 00:05:55.880]  你們整個生命
[00:05:55.880 --> 00:05:59.440]  都不是一個跟從上帝的生命
[00:05:59.440 --> 00:06:01.680]  第二個告訴他們
[00:06:01.680 --> 00:06:05.920]  縱然你們做了一些部分的宗教行為
[00:06:05.920 --> 00:06:08.440]  但是你們做那些部分的宗教行為
[00:06:08.440 --> 00:06:10.680]  都不是為了上帝
[00:06:10.680 --> 00:06:11.720]  都是為自己
[00:06:11.720 --> 00:06:13.160]  所以在第二和裡面
[00:06:13.160 --> 00:06:15.240]  耶穌就說
[00:06:15.240 --> 00:06:16.680]  你們發理塞人有和了
[00:06:16.680 --> 00:06:18.960]  因為你們喜愛會堂裡的守衛
[00:06:18.960 --> 00:06:22.800]  又喜愛人在街上問你們的愛
[00:06:22.800 --> 00:06:24.520]  在這裡耶穌更指出
[00:06:24.520 --> 00:06:27.040]  就算你們做了一些部分的宗教行為
[00:06:27.040 --> 00:06:29.320]  都不是要榮耀上帝
[00:06:29.320 --> 00:06:33.080]  你們只是希望其他人去稱讚你們
[00:06:33.080 --> 00:06:35.240]  讓你們自己的名聲
[00:06:35.240 --> 00:06:38.240]  更加被人去稱頌
[00:06:38.240 --> 00:06:39.760]  所以耶穌指出
[00:06:39.760 --> 00:06:43.080]  這班發理塞人其實口中有上帝
[00:06:43.080 --> 00:06:46.720]  但心中完全沒有上帝
[00:06:46.720 --> 00:06:49.800]  最後耶穌更大的指責是什麼呢?
[00:06:49.800 --> 00:06:51.000]  一班發理塞人
[00:06:51.000 --> 00:06:52.240]  一班宗教的領袖
[00:06:52.240 --> 00:06:53.800]  他們應該有責任
[00:06:53.800 --> 00:06:57.640]  自己去跟從上帝的榜樣
[00:06:57.640 --> 00:06:59.520]  帶領人去認識上帝
[00:06:59.520 --> 00:07:00.440]  但耶穌說
[00:07:00.440 --> 00:07:05.400]  你們就好像隱藏的墳墓一樣
[00:07:05.400 --> 00:07:07.240]  所以在第44節說
[00:07:07.240 --> 00:07:08.280]  「你們有禍了
[00:07:08.280 --> 00:07:11.480]  因為你們如同不顯露的墳墓
[00:07:11.480 --> 00:07:15.240]  走在上面的人並不知道」
[00:07:15.240 --> 00:07:17.320]  當時在《舊約聖經》裡說到
[00:07:17.320 --> 00:07:21.240]  一些屍體是不潔症
[00:07:21.240 --> 00:07:24.040]  當人摸過這些屍體時
[00:07:24.040 --> 00:07:26.280]  自己也變成不潔症
[00:07:26.280 --> 00:07:31.440]  耶穌就用他們生活的傳統來跟他們說
[00:07:31.440 --> 00:07:35.040]  你們就好像一些屍流一樣不潔
[00:07:35.040 --> 00:07:36.520]  碰過你們的人
[00:07:36.520 --> 00:07:39.240]  以為藉著你們可以去認識上帝
[00:07:39.240 --> 00:07:41.800]  但其實聽你們的話的人
[00:07:41.800 --> 00:07:44.320]  其實都是遠離上帝
[00:07:44.320 --> 00:07:47.120]  因為你們沒有指出一條明確的方向
[00:07:47.120 --> 00:07:50.360]  讓人知道怎樣去跟從上帝
[00:07:50.360 --> 00:07:52.520]  耶穌很嚴厲地指出
[00:07:52.520 --> 00:07:55.800]  這一班發理塞人的問題
[00:07:55.800 --> 00:07:57.320]  其實可以說
[00:07:57.320 --> 00:07:58.600]  這一班發理塞人
[00:07:58.600 --> 00:08:01.800]  有做十分之一的奉獻
[00:08:01.800 --> 00:08:02.680]  有沒有錯呢?
[00:08:02.680 --> 00:08:04.760]  這個行為本身是沒有錯的
[00:08:04.760 --> 00:08:08.840]  不過他們犯了兩個很嚴重的錯誤
[00:08:08.840 --> 00:08:09.800]  第一個錯誤就是
[00:08:09.800 --> 00:08:14.000]  他們以為部份宗教的行為
[00:08:14.000 --> 00:08:16.720]  就等於信仰
[00:08:16.720 --> 00:08:19.840]  而且他們做這部份宗教的行為
[00:08:19.840 --> 00:08:21.720]  都不是為了上帝
[00:08:21.720 --> 00:08:25.840]  而是為了自己的名聲
[00:08:25.840 --> 00:08:27.360]  信仰是什麼呢?
[00:08:27.360 --> 00:08:29.960]  信仰是我們整個生命
[00:08:29.960 --> 00:08:33.840]  以上帝為我們生命的主
[00:08:33.840 --> 00:08:36.440]  上帝在我們的生命當中
[00:08:36.440 --> 00:08:41.280]  可以說是擁有絕對的掌管的權
[00:08:41.280 --> 00:08:42.640]  在我們的人生裏
[00:08:42.640 --> 00:08:43.480]  我們都會問
[00:08:43.480 --> 00:08:47.400]  究竟上帝在人生的每一個部份裏
[00:08:47.400 --> 00:08:50.440]  我應該怎樣做才能夠表達
[00:08:50.440 --> 00:08:51.680]  我們是一個跟從祢的人
[00:08:51.680 --> 00:08:54.040]  怎樣彰顯祢自己的榮耀
[00:08:54.040 --> 00:08:57.080]  所以生命的一切都是屬於上帝
[00:08:57.080 --> 00:09:00.320]  不是我生命的某部份是屬於上帝
[00:09:00.320 --> 00:09:03.760]  生命的其餘部份就是屬於自己
[00:09:03.760 --> 00:09:05.160]  不是
[00:09:05.160 --> 00:09:08.440]  我記得我自己在信耶穌的過程裏
[00:09:08.440 --> 00:09:12.240]  我何時開始操練十一奉獻呢?
[00:09:12.240 --> 00:09:16.600]  就是在我信耶穌大約半年後的時間
[00:09:16.600 --> 00:09:22.080]  我記得當時在一個不知道什麼場合裏
[00:09:22.080 --> 00:09:23.440]  我聽到一個訊息
[00:09:23.440 --> 00:09:25.640]  作為一個基督徒跟從上帝的人
[00:09:25.640 --> 00:09:31.080]  有一個學習就是要將你收入的十分之一
[00:09:31.080 --> 00:09:32.320]  奉獻給上帝
[00:09:32.320 --> 00:09:38.320]  我聽完之後馬上去實踐這個學習
[00:09:38.320 --> 00:09:40.640]  我當時記得我心裏還有一個想法
[00:09:40.640 --> 00:09:44.800]  我問為何我身邊的基督徒沒有人跟我說呢?
[00:09:44.800 --> 00:09:46.120]  如果早些跟我說
[00:09:46.120 --> 00:09:48.240]  我可否早些實踐這個學習呢?
[00:09:48.240 --> 00:09:50.400]  我當時真的有這個想法
[00:09:50.400 --> 00:09:51.400]  但我再想起
[00:09:51.400 --> 00:09:54.800]  我有這個毫不猶豫的學習實踐
[00:09:54.800 --> 00:09:58.320]  是基於我背後有一個很強的心態
[00:09:58.320 --> 00:09:59.840]  當我信了耶穌之後
[00:09:59.840 --> 00:10:02.280]  我很強的心態
[00:10:02.280 --> 00:10:05.000]  我如何遵守上帝的吩咐呢?
[00:10:05.000 --> 00:10:06.640]  所以當我知道的時候
[00:10:06.640 --> 00:10:07.960]  我就努力去做
[00:10:07.960 --> 00:10:10.080]  當時我不是一個完全的人
[00:10:10.080 --> 00:10:11.480]  也不是完美的人
[00:10:11.480 --> 00:10:14.480]  我不是百分之一百可以做到上帝的要求的人
[00:10:14.480 --> 00:10:16.840]  但我在上帝面前有一個態度
[00:10:16.840 --> 00:10:18.880]  就是努力地去學習
[00:10:18.880 --> 00:10:21.120]  我想這個學習成為了
[00:10:21.120 --> 00:10:24.440]  我在其他方面知道的時候
[00:10:24.440 --> 00:10:28.240]  我就努力地去學習去操練
[00:10:28.240 --> 00:10:31.680]  當我們學習將十分之一奉獻給上帝的時候
[00:10:31.680 --> 00:10:33.720]  是不是我其餘十分之九
[00:10:33.720 --> 00:10:36.440]  就可以任意自己怎樣去用呢?
[00:10:36.440 --> 00:10:37.720]  其實不是
[00:10:37.720 --> 00:10:41.720]  其實我們整個的生命都是屬於上帝
[00:10:41.720 --> 00:10:43.360]  我們所有的都是屬於上帝
[00:10:43.360 --> 00:10:44.760]  我們作為一個管家
[00:10:44.760 --> 00:10:48.360]  我們怎樣去用我生命的所有呢?
[00:10:48.360 --> 00:10:49.640]  包括我的金錢
[00:10:49.640 --> 00:10:50.880]  包括我的時間
[00:10:50.880 --> 00:10:52.320]  包括我的恩賜
[00:10:52.320 --> 00:10:54.000]  我應該怎樣去運用
[00:10:54.000 --> 00:10:57.520]  即是完成上帝在我身上的心意
[00:10:57.520 --> 00:10:58.680]  這是最重要的
[00:10:58.680 --> 00:11:01.040]  所以不是我生命某部分是屬於上帝
[00:11:01.040 --> 00:11:03.160]  其餘的就不是屬於上帝
[00:11:03.160 --> 00:11:04.160]  其實不是
[00:11:04.160 --> 00:11:05.800]  是有一個整體上
[00:11:05.800 --> 00:11:07.680]  即是跟從上帝的心
[00:11:07.680 --> 00:11:09.120]  正如耶穌所說
[00:11:09.120 --> 00:11:10.960]  有一個愛上帝的心
[00:11:10.960 --> 00:11:13.440]  有一個因為愛上帝的緣故
[00:11:13.440 --> 00:11:15.240]  願意實踐公義的心
[00:11:15.240 --> 00:11:17.720]  這是整個生命的方向
[00:11:17.720 --> 00:11:21.200]  以致我們在一些行為上
[00:11:21.200 --> 00:11:25.360]  我們有一些外顯的行為的表現
[00:11:25.360 --> 00:11:27.480]  接著一群律法師
[00:11:27.480 --> 00:11:28.920]  律法師是另一群人
[00:11:28.920 --> 00:11:33.000]  在當時聽耶穌這樣去責備一群法理錯人的時候
[00:11:33.000 --> 00:11:34.080]  他們就知道
[00:11:34.080 --> 00:11:36.360]  其實耶穌不單止責備一群法理錯人
[00:11:36.360 --> 00:11:37.960]  還責備了他們
[00:11:37.960 --> 00:11:40.640]  一群律法師有另一個名稱
[00:11:40.640 --> 00:11:42.680]  一群文士
[00:11:42.680 --> 00:11:44.480]  文士的角色是什麼呢?
[00:11:44.480 --> 00:11:46.480]  就是將上帝的律法
[00:11:46.480 --> 00:11:49.040]  去教導一些人知道
[00:11:49.040 --> 00:11:52.680]  以致人知道上帝的律法的心的意思
[00:11:52.680 --> 00:11:55.280]  好去進行上帝的誡命
[00:11:55.280 --> 00:11:56.880]  他們有一個責任
[00:11:56.880 --> 00:11:59.840]  或者有一個角色去教導律法
[00:11:59.840 --> 00:12:03.320]  但是耶穌指出有三個禍
[00:12:03.320 --> 00:12:05.120]  對一群律法師同樣指出
[00:12:05.120 --> 00:12:06.520]  「你們有禍了」
[00:12:06.520 --> 00:12:08.800]  第一個禍是什麼呢?
[00:12:08.800 --> 00:12:12.000]  耶穌說
[00:12:12.000 --> 00:12:13.600]  「你們律法師也有禍了
[00:12:13.600 --> 00:12:17.280]  因為你們將藍丹的擔子放在人身上
[00:12:17.280 --> 00:12:19.880]  自己一個指頭也不肯動」
[00:12:19.880 --> 00:12:21.000]  簡單來說
[00:12:21.000 --> 00:12:22.440]  就是一群律法師
[00:12:22.440 --> 00:12:25.520]  他們只是要求別人
[00:12:25.520 --> 00:12:26.920]  或者說出來
[00:12:26.920 --> 00:12:29.600]  但是自己卻不會做
[00:12:29.600 --> 00:12:31.640]  信仰在他們來說
[00:12:31.640 --> 00:12:32.840]  或者跟從上帝來說
[00:12:32.840 --> 00:12:35.760]  就是停在口中去教導別人
[00:12:35.760 --> 00:12:36.720]  你應該要這樣做
[00:12:36.720 --> 00:12:38.680]  但是自己不肯做
[00:12:38.680 --> 00:12:42.200]  這個背後還有一個當時的情況
[00:12:42.200 --> 00:12:45.240]  就是當時一群宗教領袖
[00:12:45.240 --> 00:12:46.840]  將上帝的律法
[00:12:46.840 --> 00:12:49.680]  再加上很多人為的傳統
[00:12:49.680 --> 00:12:52.400]  加上人為的傳統
[00:12:52.400 --> 00:12:55.400]  也等於上帝的誡命
[00:12:55.400 --> 00:12:58.360]  所以將很多不是上帝的心意
[00:12:58.360 --> 00:13:01.040]  都混雜在人為的傳統裡
[00:13:01.040 --> 00:13:03.640]  所以耶穌指出
[00:13:03.640 --> 00:13:07.560]  「你們是能說不能行的一群人」
[00:13:07.560 --> 00:13:09.600]  第二個
[00:13:09.600 --> 00:13:11.800]  就是耶穌說出「你們有禍了」
[00:13:11.800 --> 00:13:14.160]  有什麼禍呢?
[00:13:14.160 --> 00:13:15.520]  耶穌說
[00:13:15.520 --> 00:13:16.560]  在第47節
[00:13:16.560 --> 00:13:19.240]  「因為你們修造先知的墳墓
[00:13:19.240 --> 00:13:21.920]  那先知正是你們的祖宗所殺的
[00:13:21.920 --> 00:13:23.720]  可見你們祖宗所做的事
[00:13:23.720 --> 00:13:26.000]  你們又精明又喜歡
[00:13:26.000 --> 00:13:27.920]  因為他們殺了先知
[00:13:27.920 --> 00:13:29.880]  你們修造先知的墳墓
[00:13:29.880 --> 00:13:32.280]  所以神用智慧陳說
[00:13:32.280 --> 00:13:33.800]  我要差遣先知
[00:13:33.800 --> 00:13:36.160]  和仕途到他們那裡去
[00:13:36.160 --> 00:13:37.400]  有的他們要殺害
[00:13:37.400 --> 00:13:39.160]  有的他們要迫
[00:13:39.160 --> 00:13:42.600]  使創世以來所留眾先知的罪
[00:13:42.600 --> 00:13:45.240]  都要問在這世代的人身上
[00:13:45.240 --> 00:13:47.160]  就是從阿伯的血起
[00:13:47.160 --> 00:13:48.760]  直到被殺在潭
[00:13:48.760 --> 00:13:51.720]  和殿中間撒加利亞的血為止
[00:13:51.720 --> 00:13:53.080]  我實在告訴你們
[00:13:53.080 --> 00:13:57.240]  這都要問在這世代的人身上」
[00:13:57.240 --> 00:13:57.920]  在這裡
[00:13:57.920 --> 00:13:59.480]  耶穌說出
[00:13:59.480 --> 00:14:01.120]  一群律法師
[00:14:01.120 --> 00:14:01.920]  有另一個禍
[00:14:01.920 --> 00:14:02.480]  你們有禍
[00:14:02.480 --> 00:14:04.120]  你們修造先知的墳墓
[00:14:04.120 --> 00:14:04.960]  在當時來說
[00:14:04.960 --> 00:14:06.160]  一群的民事就是
[00:14:06.160 --> 00:14:08.200]  我們修造先知的墳墓
[00:14:08.200 --> 00:14:09.120]  豈不是代表
[00:14:09.120 --> 00:14:12.640]  我們是延續先知的角色
[00:14:12.640 --> 00:14:17.760]  以致我們傳講上帝的真理嗎?
[00:14:17.760 --> 00:14:18.760]  耶穌說
[00:14:18.760 --> 00:14:20.480]  這些先知的墳
[00:14:20.480 --> 00:14:21.840]  為何會在這裡呢?
[00:14:21.840 --> 00:14:23.680]  就是你們的祖宗
[00:14:23.680 --> 00:14:25.640]  殺害了一群先知
[00:14:25.640 --> 00:14:27.000]  神差派一些先知
[00:14:27.000 --> 00:14:29.000]  來到宣講上帝的心意
[00:14:29.000 --> 00:14:30.520]  叫人離開偶像
[00:14:30.520 --> 00:14:31.920]  歸向上帝
[00:14:31.920 --> 00:14:33.360]  遵行上帝的吩咐
[00:14:33.360 --> 00:14:34.560]  但你們的祖宗
[00:14:34.560 --> 00:14:36.360]  卻仍然敬拜偶像
[00:14:36.360 --> 00:14:40.160]  不聽這些先知的吩咐和宣講
[00:14:40.160 --> 00:14:41.960]  以致殺害了先知
[00:14:41.960 --> 00:14:43.160]  殺害先知後
[00:14:43.160 --> 00:14:45.760]  就為先知造一個墳墓
[00:14:45.760 --> 00:14:52.640]  所以當你們修造先知的墳墓
[00:14:52.640 --> 00:14:54.080]  正是代表著
[00:14:54.080 --> 00:14:56.640]  你們是延續你們祖宗所做的
[00:14:56.640 --> 00:14:59.800]  上帝叫人去跟從祂
[00:14:59.800 --> 00:15:01.080]  離開偶像
[00:15:01.080 --> 00:15:03.040]  以整個生命
[00:15:03.040 --> 00:15:04.720]  去朝向上帝
[00:15:04.720 --> 00:15:05.880]  遵行上帝的吩咐
[00:15:05.880 --> 00:15:07.280]  但你們沒有這樣做
[00:15:07.280 --> 00:15:11.840]  你們其實是延續你們祖宗所作的
[00:15:11.840 --> 00:15:13.520]  使人離開上帝
[00:15:13.520 --> 00:15:15.720]  而不是使人歸向上帝
[00:15:15.720 --> 00:15:17.720]  但耶穌繼續說
[00:15:17.720 --> 00:15:21.240]  你們祖宗的罪
[00:15:21.240 --> 00:15:22.480]  包括你的罪
[00:15:22.480 --> 00:15:23.400]  一切的罪
[00:15:23.400 --> 00:15:25.720]  都要文在世代裡彰顯
[00:15:25.720 --> 00:15:26.880]  意思是什麼呢?
[00:15:26.880 --> 00:15:29.520]  耶穌說從阿伯的血
[00:15:29.520 --> 00:15:32.240]  到撒加利亞的血為止
[00:15:32.240 --> 00:15:34.240]  其實阿伯是創世紀裡
[00:15:34.240 --> 00:15:37.200]  人類第一宗的命案
[00:15:37.200 --> 00:15:38.320]  在我們所知的
[00:15:38.320 --> 00:15:40.920]  就是他的兄弟殺了阿伯
[00:15:40.920 --> 00:15:43.240]  撒加利亞在歷代之下
[00:15:43.240 --> 00:15:45.480]  記載有一個祭司
[00:15:45.480 --> 00:15:46.960]  因為要宣講
[00:15:46.960 --> 00:15:50.240]  信上帝席了撒加利亞
[00:15:50.240 --> 00:15:51.680]  叫人離開偶像
[00:15:51.680 --> 00:15:52.480]  歸向上帝
[00:15:52.480 --> 00:15:55.640]  但當時的人殺了撒加利亞
[00:15:55.640 --> 00:15:56.680]  歷代之下
[00:15:56.680 --> 00:15:57.960]  在舊約聖經裡
[00:15:57.960 --> 00:16:00.200]  其實是最後一卷書
[00:16:00.200 --> 00:16:01.400]  其實耶穌在說
[00:16:01.400 --> 00:16:04.480]  整個舊約從創世
[00:16:04.480 --> 00:16:06.120]  到耶穌降世之前
[00:16:06.120 --> 00:16:08.320]  整個世代的罪
[00:16:08.320 --> 00:16:10.320]  所流的血
[00:16:10.320 --> 00:16:11.720]  在這個世代裡
[00:16:11.720 --> 00:16:12.800]  在這一刻裡
[00:16:12.800 --> 00:16:15.160]  要顯明上帝的審判
[00:16:15.160 --> 00:16:16.240]  耶穌來到
[00:16:16.240 --> 00:16:18.520]  就要彰顯上帝的審判
[00:16:18.520 --> 00:16:21.040]  所以耶穌被釘在十字架上
[00:16:21.040 --> 00:16:23.440]  要顯明上帝對人的愛
[00:16:23.440 --> 00:16:28.040]  也要顯明上帝對人的罪的懲罰
[00:16:28.040 --> 00:16:30.400]  對上帝的真理
[00:16:30.400 --> 00:16:32.200]  上帝的救恩有回應的人
[00:16:32.200 --> 00:16:34.320]  就要接納上帝的慈愛
[00:16:34.320 --> 00:16:36.840]  但拒絕上帝的救恩的人
[00:16:36.840 --> 00:16:39.640]  就要面對上帝的審判
[00:16:39.640 --> 00:16:41.520]  所以耶穌在這裡說
[00:16:41.520 --> 00:16:44.160]  你們民事有禍
[00:16:44.160 --> 00:16:46.760]  因為你們整個心中
[00:16:46.760 --> 00:16:48.000]  口中有上帝
[00:16:48.000 --> 00:16:49.800]  心中沒有上帝
[00:16:49.800 --> 00:16:51.200]  第三個禍
[00:16:51.200 --> 00:16:52.160]  耶穌在說
[00:16:52.160 --> 00:16:53.600]  你們有禍了
