
[00:00:00.000 --> 00:00:04.800]  大家一定會記得聖經講及到馬大馬尼亞的故事
[00:03:14.320 --> 00:03:16.320]  詩篇第一篇
[00:03:18.440 --> 00:03:20.440]  在詩篇的第一篇裡面
[00:03:20.440 --> 00:03:22.440]  總共有六節的經文
[00:03:22.440 --> 00:03:23.800]  《詩經》就說到
[00:03:23.800 --> 00:03:26.320]  「惡人的路是怎樣的呢?」
[00:03:26.320 --> 00:03:27.800]  第一到第三節
[00:03:27.800 --> 00:03:29.320]  去到第四到第五節就說到
[00:03:29.320 --> 00:03:31.720]  「惡人的路又是怎樣的呢?」
[00:03:31.720 --> 00:03:33.320]  而去到最後第六節
[00:03:33.320 --> 00:03:35.440]  就說到惡人和惡人
[00:03:35.440 --> 00:03:39.320]  他們將來的終局有甚麼分別呢?
[00:03:39.320 --> 00:03:42.320]  我們首先看第一章第一節
[00:03:42.320 --> 00:03:43.800]  《詩經》就這樣說
[00:03:43.800 --> 00:03:45.800]  「別人的路是怎樣的呢?」
[00:03:46.800 --> 00:03:48.160]  《詩經》就這樣說
[00:03:48.160 --> 00:03:50.040]  「不從惡人的計謀
[00:03:50.040 --> 00:03:51.800]  不站罪人的道路
[00:03:51.800 --> 00:03:53.800]  不坐舌萬人的座位
[00:03:53.800 --> 00:03:55.800]  唯喜愛耶和華的律法
[00:03:55.800 --> 00:03:57.120]  晝夜思想
[00:03:57.120 --> 00:04:00.120]  這人便為有福」
[00:04:00.120 --> 00:04:02.120]  《詩經》提到
[00:04:02.120 --> 00:04:04.640]  這個人是有福的
[00:04:04.640 --> 00:04:05.760]  在原來的字眼
[00:04:05.760 --> 00:04:08.200]  這個人是強調的字眼
[00:04:08.200 --> 00:04:10.200]  這個人是有福的
[00:04:10.200 --> 00:04:14.200]  應該放在第一節的第一句
[00:04:14.200 --> 00:04:16.200]  一開始就說誰是有福的呢?
[00:04:16.200 --> 00:04:19.200]  就是那些疑人
[00:04:19.200 --> 00:04:22.200]  但是疑人和惡人的最大分別在哪裡呢?
[00:04:22.200 --> 00:04:25.600]  就是他能夠喜愛耶和華的律法
[00:04:25.600 --> 00:04:27.600]  晝夜思想
[00:04:27.600 --> 00:04:29.600]  有神的道的人
[00:04:29.600 --> 00:04:34.600]  就能夠靠著神成為疑人
[00:04:34.600 --> 00:04:37.600]  拒絕神的道的就是惡人
[00:04:37.600 --> 00:04:39.600]  所以就將「疑」與「惡」
[00:04:39.600 --> 00:04:42.600]  和《聖經》接受或者與否
[00:04:42.600 --> 00:04:45.600]  並排列去談論
[00:04:45.600 --> 00:04:46.600]  《詩經》提到
[00:04:46.600 --> 00:04:48.600]  那些疑人不單止喜愛神的話
[00:04:48.600 --> 00:04:51.600]  他更加留心不從惡人的計謀
[00:04:51.600 --> 00:04:53.600]  意思是他們不願意聽從
[00:04:53.600 --> 00:04:55.600]  那些很不正當
[00:04:55.600 --> 00:04:58.600]  很不光明的一些意見
[00:04:58.600 --> 00:05:00.600]  或者你在辦公室裏面
[00:05:00.600 --> 00:05:03.600]  發覺你的上司很不合理
[00:05:03.600 --> 00:05:05.600]  上上令你很困擾
[00:05:05.600 --> 00:05:07.600]  因此你很不開心
[00:05:07.600 --> 00:05:09.600]  你有個同事知道你這樣的情況
[00:05:09.600 --> 00:05:11.600]  就問你很不開心嗎?
[00:05:11.600 --> 00:05:13.600]  對呀,老闆
[00:05:13.600 --> 00:05:15.600]  他就告訴你
[00:05:15.600 --> 00:05:18.600]  不要緊的,你給他一點麻煩吧
[00:05:18.600 --> 00:05:20.600]  怎樣給他麻煩呢?
[00:05:20.600 --> 00:05:22.600]  很簡單
[00:05:22.600 --> 00:05:24.600]  你寫一封匿名信
[00:05:24.600 --> 00:05:26.600]  寫給ICAC
[00:05:26.600 --> 00:05:29.600]  然後說他收受不正當利益
[00:05:29.600 --> 00:05:31.600]  他要煩一陣子
[00:05:31.600 --> 00:05:33.600]  你說又是辦法
[00:05:33.600 --> 00:05:38.600]  你就會聽從惡人的計謀
[00:05:38.600 --> 00:05:42.600]  各位電視節目人從光明進入黑暗
[00:05:42.600 --> 00:05:44.600]  有三部曲
[00:05:44.600 --> 00:05:49.600]  第一部曲就是你聽了惡人的意見去行惡
[00:05:49.600 --> 00:05:52.600]  第二部曲聖經在說
[00:05:52.600 --> 00:05:54.600]  站在罪人的道路
[00:05:54.600 --> 00:05:58.600]  你學會了他們的生活方式
[00:05:58.600 --> 00:06:00.600]  不單止聽他們的意見
[00:06:00.600 --> 00:06:04.600]  更加學會了他們的一般處事行為的方式
[00:06:04.600 --> 00:06:08.600]  第三,坐在蝕萬人的座位
[00:06:08.600 --> 00:06:13.600]  意味著你和惡人是平排並坐
[00:06:13.600 --> 00:06:15.600]  一起做搭檔
[00:06:15.600 --> 00:06:20.600]  好像是朋友做夥伴
[00:06:20.600 --> 00:06:21.600]  大家結伴
[00:06:21.600 --> 00:06:23.600]  不單止學他們的方式
[00:06:23.600 --> 00:06:25.600]  更加一起生活
[00:06:25.600 --> 00:06:30.600]  以他們的生活為你自己一個習慣了的方式
[00:06:30.600 --> 00:06:33.600]  因此互相影響產生更大的問題
[00:06:33.600 --> 00:06:37.600]  但是義人會很留心
[00:06:37.600 --> 00:06:40.600]  他不會讓自己聽從惡人的計謀
[00:06:40.600 --> 00:06:42.600]  不會學他們的生活方式
[00:06:42.600 --> 00:06:44.600]  也不會和他們結伴
[00:06:44.600 --> 00:06:46.600]  不單止這樣
[00:06:46.600 --> 00:06:47.600]  聖經繼續說
[00:06:47.600 --> 00:06:52.600]  他更加正面地去喜愛耶和華的律法
[00:06:52.600 --> 00:06:54.600]  大家再讀第二節
[00:06:54.600 --> 00:06:57.600]  為喜愛耶和華的律法
[00:06:57.600 --> 00:06:59.600]  就也思想
[00:06:59.600 --> 00:07:01.600]  這人便為有福
[00:07:01.600 --> 00:07:05.600]  這個義人會就也思想神的話
[00:07:05.600 --> 00:07:07.600]  這裡所說的思想
[00:07:07.600 --> 00:07:09.600]  也包含了默想的意思
[00:07:09.600 --> 00:07:12.600]  今天我們很多時候都很怕默想
[00:07:12.600 --> 00:07:14.600]  因為默想的時候
[00:07:14.600 --> 00:07:16.600]  就會靜默
[00:07:16.600 --> 00:07:17.600]  然後沉默
[00:07:17.600 --> 00:07:20.600]  然後便睡覺
[00:07:20.600 --> 00:07:22.600]  香港人很忙碌
[00:07:22.600 --> 00:07:24.600]  靜下來便想睡覺
[00:07:24.600 --> 00:07:26.600]  因此我們所吸收的很多資訊
[00:07:26.600 --> 00:07:28.600]  都是很表面的
[00:07:28.600 --> 00:07:31.600]  因此讀聖經一個最大的忌
[00:07:31.600 --> 00:07:33.600]  一個最大的問題
[00:07:33.600 --> 00:07:35.600]  就是我們常常說
[00:07:35.600 --> 00:07:39.600]  水過鴨背
[00:07:39.600 --> 00:07:40.600]  聽了之後忘記
[00:07:40.600 --> 00:07:42.600]  不入心的
[00:07:42.600 --> 00:07:43.600]  曾經提到默想
[00:07:43.600 --> 00:07:46.600]  在以前的舊約聖經裏面
[00:07:46.600 --> 00:07:47.600]  當時的希伯來人
[00:07:47.600 --> 00:07:48.600]  以色列人
[00:07:48.600 --> 00:07:49.600]  他們讀聖經的時候
[00:07:49.600 --> 00:07:52.600]  他們沒有機會有一本文字的聖經在手
[00:07:52.600 --> 00:07:55.600]  他們怎樣學聖經呢?
[00:07:55.600 --> 00:07:56.600]  聽祭司
[00:07:56.600 --> 00:07:57.600]  聽文士
[00:07:57.600 --> 00:07:59.600]  來中讀聖經
[00:07:59.600 --> 00:08:00.600]  去聽
[00:08:00.600 --> 00:08:01.600]  在聽的時候
[00:08:01.600 --> 00:08:03.600]  他們放在心裏面
[00:08:03.600 --> 00:08:04.600]  然後在口中
[00:08:04.600 --> 00:08:05.600]  反覆地來去
[00:08:05.600 --> 00:08:07.600]  低聲地來去
[00:08:07.600 --> 00:08:09.600]  重念
[00:08:09.600 --> 00:08:12.600]  這個就是默想
[00:08:12.600 --> 00:08:13.600]  他將神的話
[00:08:13.600 --> 00:08:14.600]  不斷地來到口中
[00:08:14.600 --> 00:08:16.600]  來到去再中讀
[00:08:16.600 --> 00:08:18.600]  輕輕地再不斷地中讀出來
[00:08:18.600 --> 00:08:23.600]  就將整個話語滲入自己的內心裏面
[00:08:23.600 --> 00:08:24.600]  因此當你讀聖經的時候
[00:08:24.600 --> 00:08:27.600]  你鼓勵自己不單單明白
[00:08:27.600 --> 00:08:31.600]  而且讓神的話停留在你的心裏面
[00:08:31.600 --> 00:08:33.600]  反覆地思想
[00:08:33.600 --> 00:08:35.600]  去默想神的道
[00:08:35.600 --> 00:08:36.600]  給自己機會
[00:08:36.600 --> 00:08:40.600]  有一些安靜清醒的時刻
[00:08:40.600 --> 00:08:42.600]  以致你可以將神的話
[00:08:42.600 --> 00:08:44.600]  反覆地思想
[00:08:44.600 --> 00:08:47.600]  吸收在心靈裏面
[00:08:47.600 --> 00:08:48.600]  今天
[00:08:48.600 --> 00:08:50.600]  有一些未信主的朋友
[00:08:50.600 --> 00:08:52.600]  有些時候當他們接觸教會的時候
[00:08:52.600 --> 00:08:54.600]  他們都會說
[00:08:54.600 --> 00:08:55.600]  聖經我讀過了
[00:08:55.600 --> 00:08:56.600]  以前回考的時候
[00:08:56.600 --> 00:08:58.600]  我拿A的
[00:08:58.600 --> 00:09:00.600]  他沒錯他懂得聖經
[00:09:00.600 --> 00:09:03.600]  但聖經不能改變他的生命
[00:09:03.600 --> 00:09:04.600]  很清楚的時候
[00:09:04.600 --> 00:09:06.600]  人頭腦明白聖經
[00:09:06.600 --> 00:09:09.600]  但聖經沒有成為他生命的一部份
[00:09:09.600 --> 00:09:10.600]  最明顯的例子
[00:09:10.600 --> 00:09:14.600]  大家看回當主耶穌在伯尼罕降生的時候
[00:09:14.600 --> 00:09:18.600]  哪些人知道他在伯尼罕出生
[00:09:18.600 --> 00:09:20.600]  當時那些熟悉聖經的文士
[00:09:20.600 --> 00:09:24.600]  但他們有沒有動機去尋找聖經
[00:09:24.600 --> 00:09:26.600]  他們沒有
[00:09:26.600 --> 00:09:27.600]  哦在伯尼罕嘛
[00:09:27.600 --> 00:09:28.600]  你去吧
[00:09:28.600 --> 00:09:30.600]  他自己不會去
[00:09:30.600 --> 00:09:34.600]  但不知道耶穌在哪裏出生的人
[00:09:34.600 --> 00:09:35.600]  那些東方博士
[00:09:35.600 --> 00:09:36.600]  他們去尋找
[00:09:36.600 --> 00:09:38.600]  神讓他們知道
[00:09:38.600 --> 00:09:41.600]  原來他們尋得聖經
[00:09:41.600 --> 00:09:43.600]  我見過很多的教徒
[00:09:43.600 --> 00:09:45.600]  有些信主很多年熟悉聖經
[00:09:45.600 --> 00:09:48.600]  但你感受他的生命
[00:09:48.600 --> 00:09:52.600]  不能夠有聖經活出來
[00:09:52.600 --> 00:09:54.600]  因此讀聖經的目的
[00:09:54.600 --> 00:09:55.600]  不單單明白
[00:09:55.600 --> 00:09:58.600]  而是要將它成為你生命的一部份
[00:09:58.600 --> 00:10:01.600]  關鍵就是晝夜默想
[00:10:01.600 --> 00:10:03.600]  你告訴自己
[00:10:03.600 --> 00:10:04.600]  很忙的
[00:10:04.600 --> 00:10:06.600]  晝夜默想
[00:10:06.600 --> 00:10:07.600]  正中日讀聖經
[00:10:07.600 --> 00:10:09.600]  其他事甚麼都不用做
[00:10:09.600 --> 00:10:11.600]  當時在說晝夜的時候
[00:10:11.600 --> 00:10:12.600]  沒錯是在說
[00:10:12.600 --> 00:10:14.600]  你會分辨時間出來
[00:10:14.600 --> 00:10:18.600]  在當中專心思想神的話
[00:10:18.600 --> 00:10:19.600]  但同時在說
[00:10:19.600 --> 00:10:21.600]  你每一天日常生活的時候
[00:10:21.600 --> 00:10:24.600]  會常常回想神的話
[00:10:24.600 --> 00:10:27.600]  給自己機會再反覆揣摩
[00:10:27.600 --> 00:10:29.600]  明白
[00:10:29.600 --> 00:10:30.600]  我記得有一次
[00:10:30.600 --> 00:10:33.600]  當我自己遇到一些事情
[00:10:33.600 --> 00:10:35.600]  感覺自己信心很軟弱
[00:10:35.600 --> 00:10:38.600]  心裡也有些低落的感覺
[00:10:38.600 --> 00:10:41.600]  為何自己信心這麼小
[00:10:41.600 --> 00:10:43.600]  但突然想起聖經
[00:10:43.600 --> 00:10:50.600]  「仰望那為我創信心創始成中的耶穌」
[00:10:50.600 --> 00:10:53.600]  突然想起甚麼是創始
[00:10:53.600 --> 00:10:55.600]  甚麼是成中
[00:10:55.600 --> 00:10:57.600]  一邊思想的時候
[00:10:57.600 --> 00:10:59.600]  我就感受聖經鼓勵我
[00:10:59.600 --> 00:11:01.600]  不是你自己的信心
[00:11:01.600 --> 00:11:03.600]  是你全心仰望神
[00:11:03.600 --> 00:11:06.600]  神將信心開始在你的生命裡
[00:11:06.600 --> 00:11:08.600]  而祂也會在你裡面
[00:11:08.600 --> 00:11:10.600]  繼續保持
[00:11:10.600 --> 00:11:13.600]  讓你可以繼續領受神給你的信心
[00:11:13.600 --> 00:11:17.600]  因為祂是創始又成中的主
[00:11:17.600 --> 00:11:19.600]  有些時候
[00:11:19.600 --> 00:11:20.600]  或者當你坐巴士
[00:11:20.600 --> 00:11:21.600]  有機會靜一靜
[00:11:21.600 --> 00:11:25.600]  或者當你有機會稍為停頓一下的時候
[00:11:25.600 --> 00:11:28.600]  給自己機會上上去默念神的話
[00:11:28.600 --> 00:11:32.600]  讓神的話可以不斷滲入你的內心
[00:11:32.600 --> 00:11:33.600]  剛剛前兩天
[00:11:33.600 --> 00:11:35.600]  我的女兒突然問我
[00:11:35.600 --> 00:11:39.600]  「爸爸,甚麼叫先求他的國和他的義」
[00:11:39.600 --> 00:11:42.600]  我就試著解釋給她知道
[00:11:42.600 --> 00:11:43.600]  接著她就說了一句話
[00:11:43.600 --> 00:11:46.600]  她說「很奇怪啊,我在教會這麼多年
[00:11:46.600 --> 00:11:52.600]  我的朋友很多都常常說先求他的國和他的義
[00:11:52.600 --> 00:11:56.600]  但問他們的時候沒甚麼誰會的」
[00:11:56.600 --> 00:11:58.600]  很多經文你聽了之後
[00:11:58.600 --> 00:11:59.600]  好像明白
[00:11:59.600 --> 00:12:02.600]  但其實你沒有真正的消化
[00:12:02.600 --> 00:12:04.600]  你幫自己
[00:12:04.600 --> 00:12:07.600]  不要滿足於單單聽過
[00:12:07.600 --> 00:12:09.600]  而是去問清楚
[00:12:09.600 --> 00:12:13.600]  甚麼叫先求他的國和他的義
[00:12:13.600 --> 00:12:16.600]  有誰知道為甚麼?
[00:12:16.600 --> 00:12:19.600]  不用你們舉手
[00:12:19.600 --> 00:12:20.600]  我的意思是說
[00:12:20.600 --> 00:12:21.600]  你可以留心
[00:12:21.600 --> 00:12:23.600]  讓你的心上上去揣摩去明白
[00:12:23.600 --> 00:12:25.600]  不單止研讀經文
[00:12:25.600 --> 00:12:28.600]  你更加給機會讓經文停留在你心中
[00:12:28.600 --> 00:12:31.600]  去領受經文
[00:12:31.600 --> 00:12:34.600]  你留心回第二節的開始
[00:12:34.600 --> 00:12:39.600]  「為喜愛耶和華的律法就夜思想」
[00:12:39.600 --> 00:12:41.600]  當你很喜愛神的話的時候
[00:12:41.600 --> 00:12:43.600]  你很喜歡讀神的話的時候
[00:12:43.600 --> 00:12:47.600]  你就會自然去思想
[00:12:47.600 --> 00:12:49.600]  如果你不喜歡神的話
[00:12:49.600 --> 00:12:52.600]  你就不會有動力去思想神的話
[00:12:52.600 --> 00:12:56.600]  那你說「是啦,我也不是很喜歡
[00:12:56.600 --> 00:12:57.600]  沒甚麼喜愛的心
[00:12:57.600 --> 00:13:00.600]  難怪我不想讀聖經」
[00:13:00.600 --> 00:13:02.600]  但你留心回聖經所說的
[00:13:02.600 --> 00:13:06.600]  這個後果同時是一個原因
[00:13:06.600 --> 00:13:10.600]  你能夠可以上上去幫助自己
[00:13:10.600 --> 00:13:13.600]  去留心去讀神的話
[00:13:13.600 --> 00:13:14.600]  去思想神的話
[00:13:14.600 --> 00:13:17.600]  你就會產生一種喜愛
[00:13:17.600 --> 00:13:20.600]  因也是果,果也是因
[00:13:20.600 --> 00:13:22.600]  大家明白我的意思嗎?
[00:13:22.600 --> 00:13:23.600]  或者我舉個比喻
[00:13:23.600 --> 00:13:25.600]  有一個弟兄他很喜歡跑步
[00:13:25.600 --> 00:13:27.600]  有時候有人問他
[00:13:27.600 --> 00:13:30.600]  你只要跑步你不會悶嗎?
[00:13:30.600 --> 00:13:34.600]  這個弟兄就說「悶?不知多開心啊
[00:13:34.600 --> 00:13:36.600]  跑完之後全身爽了
[00:13:36.600 --> 00:13:40.600]  精神靈活,很開心的」
[00:13:40.600 --> 00:13:43.600]  你會明白當人開始操練運動的時候
[00:13:43.600 --> 00:13:44.600]  開始的時候
[00:13:44.600 --> 00:13:47.600]  他會不會享受過運動呢?
[00:13:47.600 --> 00:13:49.600]  大多數開始的時候未必會的
[00:13:49.600 --> 00:13:50.600]  都是很艱難
[00:13:50.600 --> 00:13:51.600]  起床又做運動
[00:13:51.600 --> 00:13:53.600]  但他堅持著
[00:13:53.600 --> 00:13:55.600]  慢慢他發覺他享受到運動
[00:13:55.600 --> 00:13:57.600]  感受到身體的好處
[00:13:57.600 --> 00:14:01.600]  因此他喜愛做運動
[00:14:01.600 --> 00:14:03.600]  因此當你讀聖經的時候
[00:14:03.600 --> 00:14:04.600]  或者你初初的時候
[00:14:04.600 --> 00:14:06.600]  未必有很大的喜愛的心
[00:14:06.600 --> 00:14:07.600]  但你不要放棄
[00:14:07.600 --> 00:14:08.600]  一路讀的時候
[00:14:08.600 --> 00:14:11.600]  慢慢你開始嘗到那些滋味
[00:14:11.600 --> 00:14:13.600]  你開始喜愛神的道
[00:14:13.600 --> 00:14:15.600]  當你喜愛神的話的時候
[00:14:15.600 --> 00:14:18.600]  你就更加能夠晝夜思賞
[00:14:18.600 --> 00:14:21.600]  「這人便為有福」
[00:14:21.600 --> 00:14:22.600]  各位弟兄姊妹
[00:14:22.600 --> 00:14:24.600]  去得到這種福氣
[00:14:24.600 --> 00:14:26.600]  不要失去這種福氣
[00:14:26.600 --> 00:14:28.600]  去常常思賞神的話
[00:14:28.600 --> 00:14:30.600]  這個人的福氣是什麼呢?
[00:14:30.600 --> 00:14:32.600]  大家一起讀第三節
[00:14:32.600 --> 00:14:36.600]  他要像一棵樹栽在溪水旁
[00:14:36.600 --> 00:14:38.600]  時候結果子
[00:14:38.600 --> 00:14:40.600]  葉子也不枯乾
[00:14:40.600 --> 00:14:44.600]  凡他所做的盡都純美
[00:14:44.600 --> 00:14:46.600]  一棵樹在溪水旁邊
[00:14:46.600 --> 00:14:48.600]  有好的滋潤
[00:14:48.600 --> 00:14:51.600]  因此它不斷不斷的結果子
[00:14:51.600 --> 00:14:52.600]  在炎熱的天氣
[00:14:52.600 --> 00:14:55.600]  仍然有清脆的樹葉
[00:14:55.600 --> 00:14:57.600]  聖經說到
[00:14:57.600 --> 00:15:00.600]  當人能夠這樣聽從神的話的時候
[00:15:00.600 --> 00:15:01.600]  他的生命就茂盛
[00:15:01.600 --> 00:15:03.600]  就結果子
[00:15:03.600 --> 00:15:04.600]  我想問問大家
[00:15:04.600 --> 00:15:07.600]  是不是一種獎賞呢?
[00:15:07.600 --> 00:15:08.600]  你讀聖經
[00:15:08.600 --> 00:15:09.600]  你乖
[00:15:09.600 --> 00:15:10.600]  好像上主學一樣
[00:15:10.600 --> 00:15:11.600]  給你一張貼紙
[00:15:11.600 --> 00:15:13.600]  給你一些獎賞
[00:15:13.600 --> 00:15:16.600]  聖經並不是說獎賞
[00:15:16.600 --> 00:15:18.600]  聖經說一種很自然的
[00:15:18.600 --> 00:15:20.600]  生命的結果
[00:15:20.600 --> 00:15:21.600]  當你讀聖經的時候
[00:15:21.600 --> 00:15:24.600]  好像溪水旁的一棵樹
[00:15:24.600 --> 00:15:27.600]  自然就會結果子
[00:15:27.600 --> 00:15:28.600]  你不需要逼出來
[00:15:28.600 --> 00:15:29.600]  不需要勉強
[00:15:29.600 --> 00:15:33.600]  當神的話滲入你的內心的時候
[00:15:33.600 --> 00:15:36.600]  你就會記得去遵行
[00:15:36.600 --> 00:15:38.600]  一個弟兄說
[00:15:38.600 --> 00:15:40.600]  當有人罵他的時候
[00:15:40.600 --> 00:15:41.600]  自己也很不開心
[00:15:41.600 --> 00:15:43.600]  想罵他一遍
[00:15:43.600 --> 00:15:46.600]  突然間心裡就浮出一句話
[00:15:46.600 --> 00:15:48.600]  不要咒詛
[00:15:48.600 --> 00:15:50.600]  只要祝福
[00:15:50.600 --> 00:15:52.600]  他就學習去忍耐著
[00:15:52.600 --> 00:15:54.600]  嘗試去體諒對方
[00:15:54.600 --> 00:15:57.600]  嘗試去說一些善良的話
[00:15:57.600 --> 00:15:59.600]  人的心裡面有神的道的時候
[00:15:59.600 --> 00:16:01.600]  就會自然結出果子
[00:16:01.600 --> 00:16:03.600]  就好像一棵樹在溪水旁
[00:16:03.600 --> 00:16:05.600]  按時候結果子
[00:16:05.600 --> 00:16:07.600]  葉子也不枯乾
[00:16:07.600 --> 00:16:08.600]  凡他所做的
[00:16:08.600 --> 00:16:10.600]  怎樣呢?
[00:16:10.600 --> 00:16:11.600]  盡都順利
[00:16:11.600 --> 00:16:13.600]  你說不是
[00:16:13.600 --> 00:16:14.600]  我最近流感
[00:16:14.600 --> 00:16:15.600]  又流鼻涕
[00:16:15.600 --> 00:16:17.600]  又咳又傷風
[00:16:17.600 --> 00:16:19.600]  都不是很順利
[00:16:19.600 --> 00:16:21.600]  當然聖經不是說你
[00:16:21.600 --> 00:16:23.600]  風調雨順
[00:16:23.600 --> 00:16:24.600]  什麼問題都沒有
[00:16:24.600 --> 00:16:25.600]  聖經說的是
[00:16:25.600 --> 00:16:28.600]  神會保守你在最艱難的環境當中
[00:16:28.600 --> 00:16:30.600]  神會看顧著你
[00:16:30.600 --> 00:16:33.600]  讓你經歷祂奇妙的保守
[00:16:33.600 --> 00:16:34.600]  一個最明顯的例子
[00:16:34.600 --> 00:16:36.600]  大家記不記得舊約的約瑟
[00:16:36.600 --> 00:16:39.600]  約瑟他被兄弟賣了去哪裡?
[00:16:39.600 --> 00:16:40.600]  賣了去埃及
[00:16:40.600 --> 00:16:41.600]  做奴隸
[00:16:41.600 --> 00:16:43.600]  很淒涼的故事
[00:16:43.600 --> 00:16:45.600]  但是面對著一位主人
[00:16:45.600 --> 00:16:47.600]  竟然看重他
[00:16:47.600 --> 00:16:49.600]  叫他做管家
[00:16:49.600 --> 00:16:51.600]  管理整個家庭
[00:16:51.600 --> 00:16:53.600]  為什麼?
[00:16:53.600 --> 00:16:54.600]  因為這位主人發現
[00:16:54.600 --> 00:16:57.600]  耶和華與他同在
[00:16:57.600 --> 00:17:01.600]  他就百事順利
[00:17:01.600 --> 00:17:03.600]  很明顯在這個困難當中
[00:17:03.600 --> 00:17:06.600]  神讓他經歷那種保守和順利
[00:17:06.600 --> 00:17:09.600]  後來被人誣告去坐牢
