
[00:00:00.000 --> 00:00:02.000]  當我們看聖經的時候
[00:04:47.000 --> 00:04:49.000]  他的慈愛永遠長存
[00:04:49.000 --> 00:04:51.000]  願以色列
[00:04:51.000 --> 00:04:53.000]  就是一般的以色列人
[00:04:53.000 --> 00:04:55.000]  願亞倫德加第三節
[00:04:55.000 --> 00:04:57.000]  就是那些祭司們
[00:04:57.000 --> 00:04:59.000]  第四節願敬畏耶和華
[00:04:59.000 --> 00:05:03.000]  就是包括了一切愛幫敬畏神的人
[00:05:03.000 --> 00:05:06.000]  所有的屬神的人都要牢記
[00:05:06.000 --> 00:05:10.000]  他的慈愛是永遠長存的
[00:05:10.000 --> 00:05:12.000]  我讀舊約聖經的時候
[00:05:12.000 --> 00:05:14.000]  很多時候會想起一個地方
[00:05:14.000 --> 00:05:17.000]  這個地方大家會熟悉叫做米尼巴
[00:05:17.000 --> 00:05:19.000]  米尼巴是什麼地方呢?
[00:05:19.000 --> 00:05:22.000]  就是當以色列人出埃及的時候
[00:05:22.000 --> 00:05:25.000]  他們來到一個曠野的地方
[00:05:25.000 --> 00:05:28.000]  突然間他們發覺沒有水喝
[00:05:28.000 --> 00:05:30.000]  他們就說
[00:05:30.000 --> 00:05:31.000]  就罵摩西
[00:05:31.000 --> 00:05:33.000]  摩西你把我們帶來一個鬼地方
[00:05:33.000 --> 00:05:35.000]  一個壞地方
[00:05:35.000 --> 00:05:39.000]  你叫我們和百姓一起死在這裡
[00:05:39.000 --> 00:05:41.000]  以前我們在埃及不是很好嗎?
[00:05:41.000 --> 00:05:44.000]  有葡萄樹有無花果樹有水喝
[00:05:44.000 --> 00:05:46.000]  現在我們沒有水喝沒有東西吃
[00:05:46.000 --> 00:05:49.000]  不斷地埋怨摩西
[00:05:49.000 --> 00:05:52.000]  神就吩咐摩西吩咐盤石出水
[00:05:52.000 --> 00:05:55.000]  這個地方叫做米尼巴
[00:05:55.000 --> 00:05:59.000]  米尼巴的意思就是爭鬥的意思
[00:05:59.000 --> 00:06:00.000]  是他們埋怨神
[00:06:00.000 --> 00:06:02.000]  是他們向神爭鬥
[00:06:02.000 --> 00:06:04.000]  因此在後來大家知道
[00:06:04.000 --> 00:06:06.000]  他們被神厭棄
[00:06:06.000 --> 00:06:09.000]  他們死在曠野當中
[00:06:09.000 --> 00:06:10.000]  很多時候在困難的時候
[00:06:10.000 --> 00:06:13.000]  我們忘記了以前出紅海
[00:06:13.000 --> 00:06:15.000]  那些偉大的經歷
[00:06:15.000 --> 00:06:16.000]  以前怎樣改變
[00:06:16.000 --> 00:06:18.000]  怎樣經歷神的保守
[00:06:18.000 --> 00:06:19.000]  忘記了
[00:06:19.000 --> 00:06:22.000]  在當中出現了米尼巴
[00:06:22.000 --> 00:06:25.000]  出現了爭鬥
[00:06:25.000 --> 00:06:26.000]  但是聖經提醒我們
[00:06:26.000 --> 00:06:31.000]  要牢記耶和伯的慈愛永遠長存
[00:06:31.000 --> 00:06:34.000]  在一切情況下是不會改變的
[00:06:34.000 --> 00:06:36.000]  這個時候我請大家看看聖經
[00:06:36.000 --> 00:06:38.000]  我們去到新約的雅各書
[00:06:38.000 --> 00:06:45.000]  新約的252頁
[00:06:45.000 --> 00:06:47.000]  雅各書的第一章
[00:06:47.000 --> 00:06:54.000]  在第一章的聖經
[00:06:54.000 --> 00:06:56.000]  去到第十五節的時候
[00:06:56.000 --> 00:06:58.000]  十四十五節
[00:06:58.000 --> 00:07:00.000]  就在說私慾的問題
[00:07:00.000 --> 00:07:02.000]  人內心有些慾望
[00:07:02.000 --> 00:07:04.000]  想得到一些他不必要得到
[00:07:04.000 --> 00:07:06.000]  不應該得到的東西
[00:07:06.000 --> 00:07:08.000]  然後去到第十六節
[00:07:08.000 --> 00:07:09.000]  第十七節就說
[00:07:09.000 --> 00:07:11.000]  親愛的弟兄不要看錯了
[00:07:11.000 --> 00:07:12.000]  第十七節
[00:07:12.000 --> 00:07:25.000]  聖經提到私慾
[00:07:25.000 --> 00:07:27.000]  人的內心很想得到很多
[00:07:27.000 --> 00:07:30.000]  自己渴望得到的
[00:07:30.000 --> 00:07:33.000]  無論是身體的滿足
[00:07:33.000 --> 00:07:35.000]  情慾的滿足
[00:07:35.000 --> 00:07:37.000]  或者財富的滿足
[00:07:37.000 --> 00:07:40.000]  但神告訴他們不要搞錯
[00:07:40.000 --> 00:07:44.000]  一切的美善是從神那裡來
[00:07:44.000 --> 00:07:45.000]  你放心向祂求
[00:07:45.000 --> 00:07:48.000]  祂會給你各樣的恩惠
[00:07:48.000 --> 00:07:51.000]  祂不會改變的
[00:07:51.000 --> 00:07:52.000]  聖經繼續說
[00:07:52.000 --> 00:07:54.000]  在他並沒有改變
[00:07:54.000 --> 00:07:56.000]  也沒有轉動的影移
[00:07:56.000 --> 00:07:58.000]  稍微的轉動的影移
[00:07:58.000 --> 00:08:01.000]  也不會有
[00:08:01.000 --> 00:08:04.000]  當你按你的情慾尋求的時候
[00:08:04.000 --> 00:08:05.000]  你得不到
[00:08:05.000 --> 00:08:07.000]  不要以為神不愛你
[00:08:07.000 --> 00:08:08.000]  要記得
[00:08:08.000 --> 00:08:10.000]  神的慈愛永遠不改變
[00:08:10.000 --> 00:08:11.000]  當你尋求
[00:08:11.000 --> 00:08:13.000]  祂會按祂的心意
[00:08:13.000 --> 00:08:15.000]  將最美善的給你
[00:08:15.000 --> 00:08:20.000]  所以大家再看一百一十八篇
[00:08:20.000 --> 00:08:23.000]  因此詩人呼籲我們
[00:08:23.000 --> 00:08:25.000]  要牢記一個事實
[00:08:25.000 --> 00:08:29.000]  就是「他本為善,他的慈愛永遠長存」
[00:08:29.000 --> 00:08:32.000]  我想大家一起讀一讀
[00:08:32.000 --> 00:08:35.000]  「他本為善,他的慈愛永遠長存」
[00:08:35.000 --> 00:08:37.000]  我們一起一二三
[00:08:37.000 --> 00:08:42.000]  「他本為善,他的慈愛永遠長存」
[00:08:42.000 --> 00:08:43.000]  常常記得
[00:08:43.000 --> 00:08:45.000]  這是永恆的真理
[00:08:45.000 --> 00:08:48.000]  神的慈愛是不會改變的
[00:08:48.000 --> 00:08:49.000]  然後聖經再說
[00:08:49.000 --> 00:08:51.000]  在第二方面提醒我們
[00:08:51.000 --> 00:08:52.000]  不要倚靠人的幫助
[00:08:52.000 --> 00:08:54.000]  在第五到第九節
[00:08:54.000 --> 00:08:56.000]  我們先看第八第九節
[00:08:56.000 --> 00:08:59.000]  「投靠耶和華強似倚賴人
[00:08:59.000 --> 00:09:02.000]  投靠耶和華強似倚賴王子」
[00:09:02.000 --> 00:09:04.000]  王子是指當時的君王
[00:09:04.000 --> 00:09:07.000]  有權勢的政治領袖
[00:09:07.000 --> 00:09:09.000]  不要倚靠他們
[00:09:09.000 --> 00:09:11.000]  因為倚靠神
[00:09:11.000 --> 00:09:13.000]  比倚靠這些有權勢的人
[00:09:13.000 --> 00:09:15.000]  更加重要
[00:09:15.000 --> 00:09:17.000]  當然我們大家
[00:09:17.000 --> 00:09:18.000]  在我們現在的處境
[00:09:18.000 --> 00:09:20.000]  很明白到
[00:09:20.000 --> 00:09:23.000]  不要倚靠那些政治的勢力
[00:09:23.000 --> 00:09:26.000]  也不要倚靠那些經濟的勢力
[00:09:26.000 --> 00:09:28.000]  那些最特別的銀行
[00:09:28.000 --> 00:09:32.000]  都會破產
[00:09:32.000 --> 00:09:34.000]  雷曼兄弟
[00:09:34.000 --> 00:09:36.000]  我們最近常常說
[00:09:36.000 --> 00:09:38.000]  過去哪有人會相信
[00:09:38.000 --> 00:09:40.000]  他會破產
[00:09:40.000 --> 00:09:43.000]  全美國的第五大投資銀行
[00:09:43.000 --> 00:09:45.000]  一百年的歷史的老銀行
[00:09:45.000 --> 00:09:47.000]  很有信譽
[00:09:47.000 --> 00:09:50.000]  突然倒台
[00:09:50.000 --> 00:09:52.000]  突然破產
[00:09:52.000 --> 00:09:54.000]  這些日子讓我們體會到
[00:09:54.000 --> 00:09:56.000]  很多我們以為可靠的東西
[00:09:56.000 --> 00:09:59.000]  其實都是不可靠的
[00:09:59.000 --> 00:10:01.000]  突然體會到
[00:10:01.000 --> 00:10:03.000]  這些一切的經濟力量
[00:10:03.000 --> 00:10:05.000]  政治力量
[00:10:05.000 --> 00:10:07.000]  都是有限制的
[00:10:07.000 --> 00:10:08.000]  正如我剛才說到
[00:10:08.000 --> 00:10:09.000]  斯人的體會就是
[00:10:09.000 --> 00:10:10.000]  第五節
[00:10:10.000 --> 00:10:12.000]  「我在急難中求告耶和華
[00:10:12.000 --> 00:10:14.000]  祂就應允我
[00:10:14.000 --> 00:10:16.000]  把我安置在寬闊之處」
[00:10:16.000 --> 00:10:18.000]  這裡所說的求告
[00:10:18.000 --> 00:10:19.000]  似乎中文的意思
[00:10:19.000 --> 00:10:21.000]  好像比較一般性
[00:10:21.000 --> 00:10:22.000]  但原來是一個
[00:10:22.000 --> 00:10:25.000]  很深切的懇求
[00:10:25.000 --> 00:10:26.000]  哭求
[00:10:26.000 --> 00:10:27.000]  因此英文成語叫
[00:10:27.000 --> 00:10:29.000]  Cry out
[00:10:29.000 --> 00:10:31.000]  「我的心在急難中呼求神
[00:10:31.000 --> 00:10:32.000]  神就應允我
[00:10:32.000 --> 00:10:35.000]  把我安置在寬闊的地方」
[00:10:35.000 --> 00:10:36.000]  寬闊或者說
[00:10:36.000 --> 00:10:37.000]  自由的地方
[00:10:37.000 --> 00:10:40.000]  一個地方沒有人會再捆綁你
[00:10:40.000 --> 00:10:41.000]  沒有任何的勢力
[00:10:41.000 --> 00:10:44.000]  來捆綁著你
[00:10:44.000 --> 00:10:45.000]  我記得以前
[00:10:45.000 --> 00:10:47.000]  我曾經和電影節目分享
[00:10:47.000 --> 00:10:49.000]  一個我自己很深刻的故事
[00:10:49.000 --> 00:10:51.000]  我們中間一位姐妹
[00:10:51.000 --> 00:10:54.000]  她的女兒當時十四五歲
[00:10:54.000 --> 00:10:55.000]  一起過馬路
[00:10:55.000 --> 00:10:56.000]  過馬路的時候
[00:10:56.000 --> 00:10:59.000]  女兒一步走出去
[00:10:59.000 --> 00:11:00.000]  媽媽看看環境
[00:11:00.000 --> 00:11:03.000]  咦 有車子衝過來
[00:11:03.000 --> 00:11:05.000]  衝向女兒那裡
[00:11:05.000 --> 00:11:09.000]  但她沒有辦法制止女兒再向前走
[00:11:09.000 --> 00:11:11.000]  在那時候她沒有其他辦法
[00:11:11.000 --> 00:11:12.000]  她就大聲地喊
[00:11:12.000 --> 00:11:15.000]  主啊 救她啊
[00:11:15.000 --> 00:11:17.000]  一個很簡單的祈禱
[00:11:17.000 --> 00:11:20.000]  在當時發生
[00:11:20.000 --> 00:11:23.000]  在那時候車子就撞向女兒
[00:11:23.000 --> 00:11:25.000]  然後把女兒拋高了
[00:11:25.000 --> 00:11:27.000]  很遠的地方
[00:11:27.000 --> 00:11:29.000]  啪 掉下來
[00:11:29.000 --> 00:11:31.000]  媽媽很擔心
[00:11:31.000 --> 00:11:34.000]  和老人一起衝向女兒
[00:11:34.000 --> 00:11:36.000]  可能想像她是
[00:11:36.000 --> 00:11:38.000]  真的頭破血流
[00:11:38.000 --> 00:11:40.000]  不知道會怎樣
[00:11:40.000 --> 00:11:42.000]  突然大家圍著她的時候
[00:11:42.000 --> 00:11:46.000]  女兒站起來
[00:11:46.000 --> 00:11:48.000]  拍拍那些塵
[00:11:48.000 --> 00:11:50.000]  我的眼鏡在哪裡
[00:11:50.000 --> 00:11:54.000]  完全沒事
[00:11:54.000 --> 00:11:56.000]  很驚訝
[00:11:56.000 --> 00:11:57.000]  我當時就問她真的沒事嗎
[00:11:57.000 --> 00:12:00.000]  是啊 剛才後來去醫院檢查過之後
[00:12:00.000 --> 00:12:01.000]  真的沒事
[00:12:01.000 --> 00:12:03.000]  我想告訴她
[00:12:03.000 --> 00:12:07.000]  當時一定是有天使在下面墊著她
[00:12:07.000 --> 00:12:09.000]  在人體沒有可能的事情
[00:12:09.000 --> 00:12:12.000]  但是竟然不受損傷
[00:12:12.000 --> 00:12:14.000]  各位弟兄姊妹
[00:12:14.000 --> 00:12:18.000]  在急難的時候去求過她
[00:12:18.000 --> 00:12:20.000]  有些時候我們容易依靠人
[00:12:20.000 --> 00:12:22.000]  但是上上念問我們
[00:12:22.000 --> 00:12:26.000]  提醒我們去依靠她
[00:12:26.000 --> 00:12:28.000]  我和大家分享多一件事情
[00:12:28.000 --> 00:12:30.000]  就是我自己幾年前
[00:12:30.000 --> 00:12:33.000]  曾經在羅省有一次安息連假進修
[00:12:33.000 --> 00:12:36.000]  我去到有一段時間讀書
[00:12:36.000 --> 00:12:37.000]  後來有過多一個月
[00:12:37.000 --> 00:12:40.000]  我的家人就來一起會合
[00:12:40.000 --> 00:12:41.000]  我自己去的時候
[00:12:41.000 --> 00:12:42.000]  一個人住沒什麼所謂
[00:12:42.000 --> 00:12:44.000]  隨便一個地方都可以
[00:12:44.000 --> 00:12:46.000]  但我就想我家人來到
[00:12:46.000 --> 00:12:48.000]  我希望有個好一點的地方
[00:12:48.000 --> 00:12:51.000]  一家四口可以有一個安樂的暑假
[00:12:51.000 --> 00:12:53.000]  快樂的暑假
[00:12:53.000 --> 00:12:54.000]  我去到的時候沒什麼掛心
[00:12:54.000 --> 00:12:57.000]  因為我認識很多在羅省的弟兄姊妹朋友
[00:12:57.000 --> 00:12:58.000]  目者
[00:12:58.000 --> 00:13:00.000]  我相信他們會幫到我
[00:13:00.000 --> 00:13:01.000]  因此一直都沒什麼掛心
[00:13:01.000 --> 00:13:04.000]  就通知一些朋友幫我留意
[00:13:04.000 --> 00:13:06.000]  有沒有一個地方可以讓我們四個住
[00:13:06.000 --> 00:13:09.000]  過幾個月的時間
[00:13:09.000 --> 00:13:11.000]  但日子一天一天過
[00:13:11.000 --> 00:13:13.000]  有些答應了說沒問題的
[00:13:13.000 --> 00:13:17.000]  後來都說有問題找不到
[00:13:17.000 --> 00:13:20.000]  去到日子差不多家人來到
[00:13:20.000 --> 00:13:22.000]  有一個晚上我很焦急
[00:13:22.000 --> 00:13:25.000]  我就知道真的要小心祈禱
[00:13:25.000 --> 00:13:26.000]  當我祈禱的時候
[00:13:26.000 --> 00:13:30.000]  我就覺得我要認罪
[00:13:30.000 --> 00:13:33.000]  因為我察覺自己內心很大的把握
[00:13:33.000 --> 00:13:36.000]  以為很多人能夠幫到我
[00:13:36.000 --> 00:13:39.000]  我沒有很認真向神祈禱
[00:13:39.000 --> 00:13:41.000]  我求神赦免我
[00:13:41.000 --> 00:13:43.000]  因為我依靠這些關係
[00:13:43.000 --> 00:13:46.000]  人事的幫助多於依靠神
[00:13:46.000 --> 00:13:48.000]  然後我就向神祈禱
[00:13:48.000 --> 00:13:52.000]  神求你為我們預備好地方
[00:13:52.000 --> 00:13:53.000]  在我祈禱之後
[00:13:53.000 --> 00:13:54.000]  我很奇怪
[00:13:54.000 --> 00:13:57.000]  也有很大的神的恩典
[00:13:57.000 --> 00:13:59.000]  突然間就收到電話
[00:13:59.000 --> 00:14:00.000]  一位姐妹就打給我
[00:14:00.000 --> 00:14:02.000]  她說師母你來了嗎
[00:14:02.000 --> 00:14:05.000]  過幾天你來我家坐坐吧
[00:14:05.000 --> 00:14:06.000]  我當時沒什麼事情
[00:14:06.000 --> 00:14:09.000]  就答應了去她家吃飯聊天
[00:14:09.000 --> 00:14:12.000]  放下電話後我就想
[00:14:12.000 --> 00:14:14.000]  這位姐妹的家庭
[00:14:14.000 --> 00:14:16.000]  很快就會回香港
[00:14:16.000 --> 00:14:18.000]  她的家會空置了
[00:14:18.000 --> 00:14:21.000]  不知道是不是這個地方呢
[00:14:21.000 --> 00:14:22.000]  但我再想
[00:14:22.000 --> 00:14:24.000]  因為她的丈夫未曾信主
[00:14:24.000 --> 00:14:26.000]  我就想我不應該提出
[00:14:26.000 --> 00:14:29.000]  免得有任何的誤會
[00:14:29.000 --> 00:14:30.000]  然後我向神說
[00:14:30.000 --> 00:14:32.000]  神如果是你像的地方
[00:14:32.000 --> 00:14:37.000]  求你讓他們主動向我提出
[00:14:37.000 --> 00:14:38.000]  那天去到她家
[00:14:38.000 --> 00:14:39.000]  大家聊天
[00:14:39.000 --> 00:14:40.000]  談論信仰
[00:14:40.000 --> 00:14:42.000]  談談生活的事
[00:14:42.000 --> 00:14:43.000]  但臨走的時候
[00:14:43.000 --> 00:14:46.000]  他們都沒有提出
[00:14:46.000 --> 00:14:48.000]  我回家的時候就有點後悔
[00:14:48.000 --> 00:14:49.000]  我應該坦白一點
[00:14:49.000 --> 00:14:51.000]  說出自己的需要
[00:14:51.000 --> 00:14:54.000]  不用別人猜測
[00:14:54.000 --> 00:14:55.000]  但當時的心就覺得
[00:14:55.000 --> 00:14:57.000]  既然有這樣的感動
[00:14:57.000 --> 00:14:59.000]  就真的交給神
[00:14:59.000 --> 00:15:02.000]  第二天早上靈修繼續教徒祈禱
[00:15:02.000 --> 00:15:03.000]  到了傍晚的時候
[00:15:03.000 --> 00:15:05.000]  突然間這位姐妹打電話來
[00:15:05.000 --> 00:15:07.000]  她說施牧師
[00:15:07.000 --> 00:15:10.000]  今早我丈夫自言自語
[00:15:10.000 --> 00:15:12.000]  他說施牧師來到沒有地方
[00:15:12.000 --> 00:15:14.000]  不如叫他們來我家住
[00:15:14.000 --> 00:15:16.000]  我們丟空了
[00:15:16.000 --> 00:15:19.000]  然後就打電話來給我
[00:15:19.000 --> 00:15:21.000]  當我接到電話的時候
[00:15:21.000 --> 00:15:24.000]  我的心是很感恩
[00:15:24.000 --> 00:15:26.000]  我知道神恩代憐憫
[00:15:26.000 --> 00:15:28.000]  一個不懂得依靠他的人
[00:15:28.000 --> 00:15:31.000]  但將好的恩惠賜下
[00:15:31.000 --> 00:15:33.000]  那個暑假因為在這個地方
[00:15:33.000 --> 00:15:36.000]  我們家庭蒙受很大的祝福
[00:15:36.000 --> 00:15:38.000]  但我不會忘記
[00:15:38.000 --> 00:15:40.000]  當中神對我的提醒
[00:15:40.000 --> 00:15:42.000]  依靠神
[00:15:42.000 --> 00:15:46.000]  強持依賴其他的資源
[00:15:46.000 --> 00:15:48.000]  而且就是這樣
[00:15:48.000 --> 00:15:49.000]  不斷鼓勵我們的心
[00:15:49.000 --> 00:15:50.000]  去仰望他
[00:15:50.000 --> 00:15:52.000]  他要恩代我們
[00:15:52.000 --> 00:15:54.000]  然後第六第七節繼續說
[00:15:54.000 --> 00:15:56.000]  有耶和華幫助我
[00:15:56.000 --> 00:15:57.000]  我必不懼怕
[00:15:57.000 --> 00:15:59.000]  人能把我怎麼樣呢
[00:15:59.000 --> 00:16:01.000]  在那幫助我的人中
[00:16:01.000 --> 00:16:03.000]  有耶和華幫助我
[00:16:03.000 --> 00:16:08.000]  所以我要看見那恨我的人遭報
[00:16:08.000 --> 00:16:09.000]  施經提到的幫助
[00:16:09.000 --> 00:16:12.000]  可以翻譯為在我的旁邊
[00:16:12.000 --> 00:16:16.000]  或者說在我的旁邊與我同在
[00:16:16.000 --> 00:16:18.000]  所以我就必不懼怕
[00:16:18.000 --> 00:16:19.000]  祂在我身邊
[00:16:19.000 --> 00:16:21.000]  我必不懼怕
[00:16:21.000 --> 00:16:22.000]  第七節說
[00:16:22.000 --> 00:16:24.000]  神在我的旁邊
[00:16:24.000 --> 00:16:27.000]  作我的幫助者
[00:16:27.000 --> 00:16:29.000]  這是當中的含義
[00:16:29.000 --> 00:16:31.000]  在我旁邊幫助我
[00:16:31.000 --> 00:16:32.000]  我常常看一本書
[00:16:32.000 --> 00:16:34.000]  大家可能會記得
[00:16:34.000 --> 00:16:35.000]  這本書的英文叫
[00:16:35.000 --> 00:16:38.000]  God is closer than you think
[00:16:38.000 --> 00:16:42.000]  神比你想像更接近你
[00:16:42.000 --> 00:16:44.000]  我們不感覺神的同在
[00:16:44.000 --> 00:16:46.000]  只不過我們分了心
[00:16:46.000 --> 00:16:49.000]  我們的內心有很多掛慮
[00:16:49.000 --> 00:16:52.000]  所以不意識到祂在我們身邊
[00:16:52.000 --> 00:16:53.000]  你只要留心
[00:16:53.000 --> 00:16:57.000]  你就察覺祂一直在你旁邊
[00:16:57.000 --> 00:16:59.000]  因此你可以不懼怕
[00:16:59.000 --> 00:17:02.000]  留意神與你同在
[00:17:02.000 --> 00:17:03.000]  我又說有一次
