
[00:00:00.000 --> 00:00:02.720]  在祖的恩代之下
[00:02:05.200 --> 00:02:09.400]  同时有一个福音的重性
[00:02:09.400 --> 00:02:12.480]  这次大会的题目是
[00:02:12.480 --> 00:02:16.320]  北美华人福音世宫推进会议
[00:02:16.320 --> 00:02:21.560]  顾闽思义这个重点是在福音世宫的推进上
[00:02:21.560 --> 00:02:27.320]  所以这几天我们茶经的重点也是在这个题目上
[00:02:27.320 --> 00:02:30.200]  我们要在师徒心转里面查看
[00:02:30.200 --> 00:02:36.320]  当日师徒们在初期的教会里面是如何的表现
[00:02:36.320 --> 00:02:41.800]  给我们留下什么光样、亮光、吉利
[00:02:41.800 --> 00:02:47.280]  第一个分题是师徒们所见的意象
[00:02:47.280 --> 00:02:52.280]  和这些意象在传福音的世宫上的意义
[00:02:52.280 --> 00:02:57.760]  第二个分题就是师徒们在初期的教会里面
[00:02:57.760 --> 00:03:02.080]  在传福音的世宫上所起的领导作用
[00:03:02.080 --> 00:03:09.960]  第三个分题就是师徒们在传福音的世宫上所采取的战略
[00:03:09.960 --> 00:03:18.520]  第四个分题就是师徒们在传福音的世宫上所具有的绝对的信念
[00:03:18.520 --> 00:03:21.240]  我的讲章的大纲
[00:03:21.240 --> 00:03:24.840]  用英文写出来已经印好
[00:03:24.840 --> 00:03:29.960]  在每一次茶经的会后就分开给大家
[00:03:29.960 --> 00:03:33.520]  今天我们看第一个分题
[00:03:33.520 --> 00:03:38.240]  就是师徒心转里面所记载的意象
[00:03:38.240 --> 00:03:42.760]  师徒心转里面一共记载了十个意象
[00:03:42.760 --> 00:03:46.040]  这十个意象可以分作五对
[00:03:46.040 --> 00:03:51.120]  这五对的意象与传福音的世宫有密切的关系
[00:03:51.120 --> 00:03:54.640]  具有很重要的意义
[00:03:54.640 --> 00:03:57.880]  意象是每一个侍奉族的人
[00:03:57.880 --> 00:04:02.600]  每一个跟随族的人所必须有的
[00:04:02.600 --> 00:04:04.720]  我们大家很熟悉一节圣经
[00:04:04.720 --> 00:04:08.400]  就是《箴言》二十九章十八节
[00:04:08.400 --> 00:04:12.280]  中文的圣经在这一节里面的翻译说
[00:04:12.280 --> 00:04:15.560]  没有意象 民就放肆
[00:04:15.560 --> 00:04:18.600]  和英文的圣经的翻译有出入
[00:04:18.600 --> 00:04:21.200]  但是在经文考据学上说
[00:04:21.200 --> 00:04:24.920]  中文的翻译有很好的根据
[00:04:24.920 --> 00:04:28.480]  没有意象 民就放肆
[00:04:28.480 --> 00:04:32.240]  放肆就是随便的意思
[00:04:32.240 --> 00:04:36.720]  没有意象 人就随机而行
[00:04:36.720 --> 00:04:38.760]  我欢喜怎么样就怎么样
[00:04:38.760 --> 00:04:41.000]  我想怎么样就怎么样
[00:04:41.000 --> 00:04:43.680]  没有目标 没有道路
[00:04:43.680 --> 00:04:47.240]  因此也没有行动
[00:04:47.240 --> 00:04:49.280]  在圣经里面我们看见
[00:04:49.280 --> 00:04:51.960]  在三种的状况之下
[00:04:51.960 --> 00:04:54.480]  人随意而行
[00:04:54.480 --> 00:04:56.240]  第一种的状况
[00:04:56.240 --> 00:05:00.160]  那就是在十世纪十七章第六节所说的
[00:05:00.160 --> 00:05:03.640]  当学一世恋人没有亡
[00:05:03.640 --> 00:05:06.480]  百姓随意而行
[00:05:06.480 --> 00:05:09.520]  没有亡 人就随意而行
[00:05:09.520 --> 00:05:11.880]  欢喜如何就如何
[00:05:11.880 --> 00:05:13.800]  如果一个侍奉主的人
[00:05:13.800 --> 00:05:15.680]  或者任何一个基督徒
[00:05:15.680 --> 00:05:19.600]  没有耶稣基督为他的君王
[00:05:19.600 --> 00:05:23.240]  没有接受耶稣基督的主主
[00:05:23.240 --> 00:05:25.640]  他就会随意而行
[00:05:25.640 --> 00:05:27.400]  他的人生里面没有目标
[00:05:27.400 --> 00:05:29.640]  因此没有追求 没有努力
[00:05:29.640 --> 00:05:32.240]  没有奉献
[00:05:32.240 --> 00:05:33.840]  第二种的情况
[00:05:33.840 --> 00:05:36.640]  那就是十篇一百一十九篇
[00:05:36.640 --> 00:05:39.560]  一百零一节所说的
[00:05:39.560 --> 00:05:43.920]  主的话禁止我的脚步
[00:05:43.920 --> 00:05:45.200]  翻过来讲
[00:05:45.200 --> 00:05:48.440]  如果没有神的话
[00:05:48.440 --> 00:05:50.480]  脚步就不受禁止
[00:05:50.480 --> 00:05:53.480]  换句话说任意而行
[00:05:53.480 --> 00:05:55.360]  如果在我们的心中
[00:05:55.360 --> 00:05:57.640]  没有主的话充满
[00:05:57.640 --> 00:05:59.960]  我们就会按照自己的意思
[00:05:59.960 --> 00:06:02.480]  去行事为人 工作
[00:06:02.480 --> 00:06:04.640]  结果我们走自己的道路
[00:06:04.640 --> 00:06:07.160]  最后的结果是失败
[00:06:07.160 --> 00:06:08.840]  不能够满足神的心
[00:06:08.840 --> 00:06:12.440]  也不能够做成他的真正的事工
[00:06:12.440 --> 00:06:14.160]  第三种的情况
[00:06:14.160 --> 00:06:16.160]  就是没有异象
[00:06:16.160 --> 00:06:18.840]  民就放弃
[00:06:18.840 --> 00:06:20.880]  我们需要异象
[00:06:20.880 --> 00:06:21.840]  在这个大会里面
[00:06:21.840 --> 00:06:23.920]  我们求主清清楚楚
[00:06:23.920 --> 00:06:26.840]  摆在我们每个人心灵的眼前
[00:06:26.840 --> 00:06:28.160]  这个异象
[00:06:28.160 --> 00:06:31.440]  是适合我们每一个人的真正的需要
[00:06:31.440 --> 00:06:33.440]  也是适合北美
[00:06:33.440 --> 00:06:36.200]  华侨 宗教会 中茶经丹
[00:06:36.200 --> 00:06:38.960]  的真正的需要
[00:06:38.960 --> 00:06:40.720]  我们在研究圣经的时候
[00:06:40.720 --> 00:06:43.080]  有一个发现
[00:06:43.080 --> 00:06:46.040]  我自己深深有这样一个感觉
[00:06:46.040 --> 00:06:49.240]  就是在异象出现的时候
[00:06:49.240 --> 00:06:51.760]  常常有一种的情况
[00:06:51.760 --> 00:06:55.240]  那就是先有伪迹
[00:06:55.240 --> 00:06:58.240]  跟着神 四象 异象
[00:06:58.240 --> 00:07:01.360]  随后就有转机
[00:07:01.360 --> 00:07:05.240]  伪迹 异象 转机
[00:07:05.240 --> 00:07:11.040]  常常有这样三步的联系的过程
[00:07:11.040 --> 00:07:14.880]  就好像在伊斯列人的历史里面
[00:07:14.880 --> 00:07:17.520]  有四个大关头
[00:07:17.520 --> 00:07:19.360]  也可以说是关键
[00:07:19.360 --> 00:07:21.400]  在这四个重要的关键里面
[00:07:21.400 --> 00:07:25.200]  我们都看见这种的情形
[00:07:25.200 --> 00:07:26.880]  第一个关键
[00:07:26.880 --> 00:07:30.080]  神呼召亚伯拉罕
[00:07:30.080 --> 00:07:34.480]  为了要借助他赐夫给世上的人
[00:07:34.480 --> 00:07:36.800]  又要借助他建立一个国度
[00:07:36.800 --> 00:07:41.600]  借助这个国度赐夫给全世界的人
[00:07:41.600 --> 00:07:44.080]  在这个重大的关头里面
[00:07:44.080 --> 00:07:47.400]  神在异象中向亚伯拉罕显现
[00:07:47.400 --> 00:07:49.680]  又在异象中向亚伯拉罕听见
[00:07:49.680 --> 00:07:52.400]  那个最重要的声音
[00:07:52.400 --> 00:07:55.320]  就是神要赐夫给他
[00:07:55.320 --> 00:07:59.000]  也要借他赐夫给别人
[00:07:59.000 --> 00:08:03.400]  神要拣选他做赐夫的器皿
[00:08:03.400 --> 00:08:05.800]  这是一个重大的关头
[00:08:05.800 --> 00:08:07.120]  不能借助他自己
[00:08:07.120 --> 00:08:10.400]  也借助从他而出的伊斯列人
[00:08:10.400 --> 00:08:12.240]  做赐夫的器皿
[00:08:12.240 --> 00:08:15.520]  完成神的旨意
[00:08:15.520 --> 00:08:17.280]  在这一个异象里面
[00:08:17.280 --> 00:08:19.560]  亚伯拉罕有所看见
[00:08:19.560 --> 00:08:20.880]  有所感受
[00:08:20.880 --> 00:08:22.120]  有所接受
[00:08:22.120 --> 00:08:23.480]  完全的顺服
[00:08:23.480 --> 00:08:25.560]  完全的摆上
[00:08:25.560 --> 00:08:27.600]  第二个大的关键
[00:08:27.600 --> 00:08:30.280]  就是伊斯列人在埃及
[00:08:30.280 --> 00:08:32.360]  在奴隶的生活之中
[00:08:32.360 --> 00:08:34.960]  神要把他们拯救出来
[00:08:34.960 --> 00:08:36.080]  在那个时候
[00:08:36.080 --> 00:08:38.840]  他们越来越下沉之中
[00:08:38.840 --> 00:08:42.400]  神就将异象显现给摩西
[00:08:42.400 --> 00:08:45.160]  就是和略山上的异象
[00:08:45.160 --> 00:08:46.720]  这一个异象
[00:08:46.720 --> 00:08:49.120]  是摩西奉献自己
[00:08:49.120 --> 00:08:52.120]  这个异象成了摩西后来
[00:08:52.120 --> 00:08:54.560]  侍奉神的事工里面
[00:08:54.560 --> 00:08:57.800]  一个重要的能力的来源
[00:08:57.800 --> 00:08:59.800]  他带领伊斯列人出埃及
[00:08:59.800 --> 00:09:01.040]  经过矿源
[00:09:01.040 --> 00:09:02.520]  那个艰巨的事工
[00:09:02.520 --> 00:09:07.160]  实在困难万倍
[00:09:07.160 --> 00:09:09.240]  但是在这一切中
[00:09:09.240 --> 00:09:10.360]  这个异象
[00:09:10.360 --> 00:09:13.120]  常常成为他的一个鼓励的来源
[00:09:13.120 --> 00:09:14.720]  一个能力的来源
[00:09:14.720 --> 00:09:17.320]  一个盼望的来源
[00:09:17.320 --> 00:09:19.800]  第三个关键
[00:09:19.800 --> 00:09:21.600]  那就是伊斯列人
[00:09:21.600 --> 00:09:23.240]  在矿源里面漂流了
[00:09:23.240 --> 00:09:25.440]  差不多四十年的时候
[00:09:25.440 --> 00:09:28.280]  神带领他们进入迦南
[00:09:28.280 --> 00:09:29.680]  殷须的美地
[00:09:29.680 --> 00:09:32.240]  流南与密之地
[00:09:32.240 --> 00:09:33.680]  在那个时候
[00:09:33.680 --> 00:09:35.920]  耶稣亚看见一个异象
[00:09:35.920 --> 00:09:39.800]  就是以后华的一位特别的使者
[00:09:39.800 --> 00:09:41.560]  站在他的面前
[00:09:41.560 --> 00:09:43.000]  耶稣亚问他说
[00:09:43.000 --> 00:09:44.600]  你来是帮助谁的
[00:09:44.600 --> 00:09:46.120]  他说我来是做
[00:09:46.120 --> 00:09:48.120]  以后华的军队的元帅
[00:09:48.120 --> 00:09:49.920]  我不是来帮助谁
[00:09:49.920 --> 00:09:53.120]  我是来指挥神的百姓
[00:09:53.120 --> 00:09:54.120]  有多少时候
[00:09:54.120 --> 00:09:58.400]  我们让主让神做一个帮忙的
[00:09:58.400 --> 00:10:01.080]  而不是做一个指挥者
[00:10:01.080 --> 00:10:02.200]  在那个异象里面
[00:10:02.200 --> 00:10:04.120]  耶稣亚重新得力
[00:10:04.120 --> 00:10:05.960]  他就刚强百倍
[00:10:05.960 --> 00:10:08.720]  带领伊斯列人勇往直前
[00:10:08.720 --> 00:10:11.960]  去承受殷须之地
[00:10:11.960 --> 00:10:13.720]  第四个大的关键
[00:10:13.720 --> 00:10:17.000]  伊斯列人被掳到巴比伦
[00:10:17.000 --> 00:10:19.680]  当神计划要把他们带回本国
[00:10:19.680 --> 00:10:21.680]  重新建立他们的信仰
[00:10:21.680 --> 00:10:22.520]  他们的国家
[00:10:22.520 --> 00:10:24.600]  他们的圣殿的时候
[00:10:24.600 --> 00:10:27.080]  他们曾经在建筑圣殿的过程中
[00:10:27.080 --> 00:10:28.240]  停顿下来
[00:10:28.240 --> 00:10:30.640]  因为周围的敌人恐吓他们
[00:10:30.640 --> 00:10:32.040]  他们身上的压力
[00:10:32.040 --> 00:10:34.480]  是过于他们所能够担受的
[00:10:34.480 --> 00:10:36.040]  他们停顿的时候
[00:10:36.040 --> 00:10:37.280]  神就将异象
[00:10:37.280 --> 00:10:40.440]  显明给撒加利亚先知看见
[00:10:40.440 --> 00:10:41.440]  这个异象记载在
[00:10:41.440 --> 00:10:44.000]  撒加利亚书第四章里面
[00:10:44.000 --> 00:10:46.200]  因此撒加利亚振奋起来
[00:10:46.200 --> 00:10:48.680]  他将所得的异象中的信息
[00:10:48.680 --> 00:10:50.640]  传达给他的同胞
[00:10:50.640 --> 00:10:52.480]  因此他们再接再离
[00:10:52.480 --> 00:10:54.040]  那个建成圣殿
[00:10:54.040 --> 00:10:57.520]  也同时完成了他们的
[00:10:57.520 --> 00:11:00.080]  复兴的大业
[00:11:00.080 --> 00:11:01.720]  所以我们看见这样的
[00:11:01.720 --> 00:11:04.120]  一个联系的过程
[00:11:04.120 --> 00:11:07.400]  危机异象转机
[00:11:07.400 --> 00:11:09.040]  在《十度星庄》里面
[00:11:09.040 --> 00:11:13.560]  我们也看见这些非常有意义的异象
[00:11:13.560 --> 00:11:17.200]  我把这五对的异象
[00:11:17.200 --> 00:11:21.400]  给他们起了不同的名字
[00:11:21.400 --> 00:11:23.480]  第一对的异象
[00:11:23.480 --> 00:11:28.520]  我把它们叫做超越的异象
[00:11:28.520 --> 00:11:31.880]  Visions of Transcendence
[00:11:31.880 --> 00:11:35.280]  就是说神借助这一对的异象
[00:11:35.280 --> 00:11:38.600]  使他的仆人能够超越
[00:11:38.600 --> 00:11:42.080]  能够超过越过他们原来的观念
[00:11:42.080 --> 00:11:46.320]  他们传统的路线方式限制
[00:11:46.320 --> 00:11:49.920]  而进入一个新的境界里面
[00:11:49.920 --> 00:11:51.320]  有了新的了解
[00:11:51.320 --> 00:11:54.520]  因此有了新的作为
[00:11:54.520 --> 00:11:57.160]  这一对超越的异象
[00:11:57.160 --> 00:11:58.880]  我们先看第一个
[00:11:58.880 --> 00:12:00.720]  这是记载在
[00:12:00.720 --> 00:12:05.680]  《十度星庄》的十章九节到十六节
[00:12:05.680 --> 00:12:08.600]  因为时间的关系我们不必读了
[00:12:08.600 --> 00:12:11.480]  如果你有圣经请你翻到这儿
[00:12:11.480 --> 00:12:14.880]  《书信传》十章九节到十六节
[00:12:14.880 --> 00:12:19.800]  我将这个异象的内容简单地说一说
[00:12:19.800 --> 00:12:24.240]  当时斯图彼得在房顶上
[00:12:24.240 --> 00:12:29.040]  守住他无证就是十二点的祷告
[00:12:29.040 --> 00:12:31.920]  他在祷告之中看见这个异象
[00:12:31.920 --> 00:12:35.960]  就从天上坠下一片大布来
[00:12:35.960 --> 00:12:41.080]  在这片大布里面有各样的动物
[00:12:41.080 --> 00:12:43.200]  他就听见一个声音对他说
[00:12:43.200 --> 00:12:46.680]  彼得 起来 宰了吃
[00:12:46.680 --> 00:12:48.480]  当他听见这个声音的时候
[00:12:48.480 --> 00:12:49.440]  他回答说
[00:12:49.440 --> 00:12:54.120]  主啊 我从来没有吃过不洁净的东西
[00:12:54.120 --> 00:12:58.320]  但是这个声音一连三次向他发出
[00:12:58.320 --> 00:13:02.840]  最后这块大布就收回天上
[00:13:02.840 --> 00:13:06.160]  当时彼得在猜疑之间
[00:13:06.160 --> 00:13:09.440]  那就是说他对这个异象的真正的意义
[00:13:09.440 --> 00:13:12.000]  还没有充分地了解
[00:13:12.000 --> 00:13:17.120]  但是第二个异象的报告来到他的耳中
[00:13:17.120 --> 00:13:20.440]  那就是记载在同章的第一节到第五节
[00:13:20.440 --> 00:13:22.240]  十章第一节到第五节
[00:13:22.240 --> 00:13:26.240]  神同时将同样异象
[00:13:26.240 --> 00:13:28.320]  贤持给戈壁流
[00:13:28.320 --> 00:13:29.680]  所以这两个异象
[00:13:29.680 --> 00:13:32.520]  这一对异象彼此的印证
[00:13:32.520 --> 00:13:34.320]  彼此的坚固
[00:13:34.320 --> 00:13:36.040]  彼此的贤明
[00:13:36.040 --> 00:13:38.600]  就让彼得充分地了解
[00:13:38.600 --> 00:13:40.880]  这个异象真正的意义
[00:13:40.880 --> 00:13:43.880]  后来他在工作之中
[00:13:43.880 --> 00:13:49.800]  更加逐步完全深入了解这个异象的意义
[00:13:49.800 --> 00:13:55.360]  这个异象让彼得放下了过去的成见
[00:13:55.360 --> 00:13:58.560]  民族的优越感
[00:13:58.560 --> 00:14:01.560]  开始向外邦人传扶印
[00:14:01.560 --> 00:14:04.560]  超越了传统的限制
[00:14:04.560 --> 00:14:07.920]  进到一个新的传扶印的境界里
[00:14:07.920 --> 00:14:08.960]  所以这个异象
[00:14:08.960 --> 00:14:14.480]  可以名副其实地称为超越的异象
[00:14:14.480 --> 00:14:17.040]  我们在圣经里面和教会历史里面
[00:14:17.040 --> 00:14:21.520]  也看见一些有超越异议的事情
[00:14:21.520 --> 00:14:23.920]  先说在圣经里面
[00:14:23.920 --> 00:14:27.520]  先知耶律弥向以色列人说
[00:14:27.520 --> 00:14:29.120]  日子将到
[00:14:29.120 --> 00:14:32.960]  依克华要刑罚一切受过隔离
[00:14:32.960 --> 00:14:36.760]  心里却未曾受过隔离的人
[00:14:36.760 --> 00:14:38.520]  当他说这句话的时候
[00:14:38.520 --> 00:14:43.680]  他就是超越了这个入体的隔离的观念
[00:14:43.680 --> 00:14:47.600]  而进入了苏联的隔离的境界里面
[00:14:47.600 --> 00:14:52.160]  这是一个非常重要的超越
[00:14:52.160 --> 00:14:54.640]  主耶稣对当时的人说
[00:14:54.640 --> 00:14:57.440]  无人有话说如何如何
[00:14:57.440 --> 00:15:00.800]  但是我告诉你们如何如何
[00:15:00.800 --> 00:15:02.640]  当主耶稣这样说的时候
[00:15:02.640 --> 00:15:05.040]  他就是超越了律法的自据
[00:15:05.040 --> 00:15:06.960]  进入了律法的精英
[00:15:06.960 --> 00:15:09.840]  这是一个宝贵的超越
[00:15:09.840 --> 00:15:13.520]  当主耶稣在约翰福音第二章里面说
[00:15:13.520 --> 00:15:15.000]  你们将这圣经撤回
[00:15:15.000 --> 00:15:16.240]  我在三日之内
[00:15:16.240 --> 00:15:18.480]  让它重新建造起来
[00:15:18.480 --> 00:15:20.080]  当主耶稣这样说的时候
[00:15:20.080 --> 00:15:23.880]  他是超越了那个游行的圣殿的意义
[00:15:23.880 --> 00:15:28.360]  而进入了那一个真正的圣殿的实际
[00:15:28.360 --> 00:15:30.320]  那就是神在基督里
[00:15:30.320 --> 00:15:32.280]  使我们与祂面对面
[00:15:32.280 --> 00:15:34.000]  使我们与祂交通
[00:15:34.000 --> 00:15:38.520]  我们在基督里享受了圣殿的意义的实际
[00:15:38.520 --> 00:15:41.440]  外面的圣殿被撤回
[00:15:41.440 --> 00:15:45.320]  耶稣基督就是成全了那个苏林的圣殿
[00:15:45.320 --> 00:15:48.960]  今天我们就是在这个苏林的圣殿里面
[00:15:48.960 --> 00:15:53.000]  与天父有密切的完美的交通
[00:15:53.000 --> 00:15:55.800]  在教会的历史里我们看
[00:15:55.800 --> 00:16:00.680]  当约翰威斯理开始了露天步道的时候
[00:16:00.680 --> 00:16:04.600]  他就是超越了礼拜堂里面
[00:16:04.600 --> 00:16:09.240]  和礼拜堂外面那一个分别的界限
[00:16:09.240 --> 00:16:13.240]  当因果开始诸如雪地工作的时候
[00:16:13.240 --> 00:16:15.920]  那就是超越了在传福音的施工上
[00:16:15.920 --> 00:16:18.800]  年龄上的界限
[00:16:18.800 --> 00:16:22.760]  当查尔斯·西敏在坎贝尔
[00:16:22.760 --> 00:16:25.160]  开始了大学生的工作的时候
[00:16:25.160 --> 00:16:27.000]  而成了IVF
[00:16:27.000 --> 00:16:31.360]  在这里说IVCF工作的开始者的时候
[00:16:31.360 --> 00:16:33.440]  就在传福音的施工上
[00:16:33.440 --> 00:16:37.160]  超越了智识的界限
[00:16:37.160 --> 00:16:43.360]  当救世经开始将福音带进贫民库的时候
[00:16:43.360 --> 00:16:45.480]  他就是超越了
[00:16:45.480 --> 00:16:49.080]  那一个在礼拜堂里等候人来听福音
[00:16:49.080 --> 00:16:51.880]  和去将福音给外面的人的
[00:16:51.880 --> 00:16:53.680]  那个之间的界限
[00:16:53.680 --> 00:16:56.400]  使福音有了一个新的发展
[00:16:56.400 --> 00:17:01.120]  当比利·格兰姆他竭力地坚持
[00:17:01.120 --> 00:17:04.640]  在他所举行的大步道会之中
[00:17:04.640 --> 00:17:07.680]  那个城市里面的各宗派必须合作
[00:17:07.680 --> 00:17:09.800]  他在肯诸灵的时候
[00:17:09.800 --> 00:17:11.000]  那就是超越了
[00:17:11.000 --> 00:17:15.800]  在传福音的施工上宗派之间的界限
[00:17:15.800 --> 00:17:21.160]  当聚会所在中国的大陆
[00:17:21.160 --> 00:17:25.600]  开始了特大侍奉训练
[00:17:25.600 --> 00:17:27.880]  和这个观念的实行的时候
[00:17:27.880 --> 00:17:32.520]  就是中国的教会有一个新的开始
[00:17:32.520 --> 00:17:37.840]  那就是超越了传道人的侍奉
[00:17:37.840 --> 00:17:41.600]  和一般弟兄姊妹们的侍奉之间的界限
[00:17:41.600 --> 00:17:43.360]  就好像在西方那个
[00:17:43.360 --> 00:17:46.160]  Evangelism in Death
[00:17:46.160 --> 00:17:49.920]  在南美洲所发动的步道运动
[00:17:49.920 --> 00:17:53.120]  在这个运动里面使传福音的工作
[00:17:53.120 --> 00:17:56.000]  从传道人的重点
[00:17:56.000 --> 00:17:58.880]  转移到平行图的重点
[00:17:58.880 --> 00:18:04.000]  而开始了一个全教会动员的一个新纪元
[00:18:04.000 --> 00:18:06.400]  今天我们每个人的脑海中
[00:18:06.400 --> 00:18:08.240]  心中都有这个观念
[00:18:08.240 --> 00:18:10.400]  全教会总动员
[00:18:10.400 --> 00:18:13.080]  是这样的广传开了
[00:18:13.080 --> 00:18:14.800]  当每个人都有这个观念的时候
[00:18:14.800 --> 00:18:16.600]  一个新的时代就开始了
[00:18:16.600 --> 00:18:18.960]  一个新的努力就开始了
[00:18:18.960 --> 00:18:23.200]  在福音施工的一个新的纪元就开始了
[00:18:23.200 --> 00:18:25.920]  所以我们需要超越意向
[00:18:25.920 --> 00:18:28.480]  求主在这个时代里面
[00:18:28.480 --> 00:18:30.960]  给我们这个意向
[00:18:30.960 --> 00:18:36.000]  我们回想当日彼得面对这个意向的时候
[00:18:36.000 --> 00:18:39.800]  也就是面对一个大的矛盾
[00:18:39.800 --> 00:18:42.440]  而且他很清楚地看见这个矛盾
[00:18:42.440 --> 00:18:45.560]  是神自己造出来的
[00:18:45.560 --> 00:18:48.000]  神在旧约里面清楚地说
[00:18:48.000 --> 00:18:50.520]  有些动物是不解禁的
[00:18:50.520 --> 00:18:53.200]  以色列人绝对不可以吃
[00:18:53.200 --> 00:18:57.520]  但是现在神又亲口对彼得说
[00:18:57.520 --> 00:19:01.400]  神说解禁的你不可以当作不解禁
[00:19:01.400 --> 00:19:05.480]  神把他自己的话语里面说的不解禁的东西
[00:19:05.480 --> 00:19:07.520]  现在称为解禁
[00:19:07.520 --> 00:19:10.120]  那不是神自相矛盾
[00:19:10.120 --> 00:19:12.120]  我现在彼得的心中
[00:19:12.120 --> 00:19:14.160]  这是有一个很大的问号
[00:19:14.160 --> 00:19:17.200]  这是怎么一回事
[00:19:17.200 --> 00:19:19.040]  我们从这一点去
[00:19:19.040 --> 00:19:21.880]  看见三个真理的亮光
[00:19:21.880 --> 00:19:24.240]  与我们有密切的关系
[00:19:24.240 --> 00:19:25.800]  第一
[00:19:25.800 --> 00:19:28.720]  就是神的作为和神的话语
[00:19:28.720 --> 00:19:30.560]  有的时候在表面上看
[00:19:30.560 --> 00:19:33.320]  是互相矛盾互相冲突的
[00:19:33.320 --> 00:19:36.840]  但是这种表面的矛盾和冲突
[00:19:36.840 --> 00:19:40.160]  这是真理的外壳
[00:19:40.160 --> 00:19:45.280]  这是构成了神真正的内的统一
[00:19:45.280 --> 00:19:47.080]  我们是有限的
[00:19:47.080 --> 00:19:48.480]  神是无限的
[00:19:48.480 --> 00:19:50.360]  无限的神像有限的人
[00:19:50.360 --> 00:19:51.920]  其实他自己的时候
[00:19:51.920 --> 00:19:54.240]  在我们有限的人心目中来看
[00:19:54.240 --> 00:19:57.360]  他依然是有某些矛盾
[00:19:57.360 --> 00:19:59.280]  这是因为我们的有限
[00:19:59.280 --> 00:20:01.840]  而不是神本身的矛盾
[00:20:01.840 --> 00:20:05.720]  圣经里面在以色列书第四十五章
[00:20:05.720 --> 00:20:08.120]  第十五节有这样一句话说
[00:20:08.120 --> 00:20:11.080]  耶和华是紫云的神
[00:20:11.080 --> 00:20:14.080]  是隐藏自己的神
[00:20:14.080 --> 00:20:17.160]  明显的真理是提示给我们的
[00:20:17.160 --> 00:20:19.920]  但是奥比斯是属于耶和华的
[00:20:19.920 --> 00:20:21.840]  因为隐藏的真理
[00:20:21.840 --> 00:20:23.040]  隐藏的奥比
[00:20:23.040 --> 00:20:24.400]  只有神自己知道
[00:20:24.400 --> 00:20:27.400]  我们有限的人是不可能知道
[00:20:27.400 --> 00:20:29.200]  就像神要提示给我们
[00:20:29.200 --> 00:20:30.320]  在今天的时代
[00:20:30.320 --> 00:20:33.120]  都不可能完全的启齿
[00:20:33.120 --> 00:20:35.680]  所以表面的矛盾不是矛盾
[00:20:35.680 --> 00:20:36.800]  我们凭着信心
[00:20:36.800 --> 00:20:41.080]  来接受神的绝对的一致和统一
[00:20:41.080 --> 00:20:43.560]  第二个真理的亮光
[00:20:43.560 --> 00:20:45.000]  我们在这看见
[00:20:45.000 --> 00:20:48.240]  那就是绿化的自己
[00:20:48.240 --> 00:20:50.840]  不过是婴儿
[00:20:50.840 --> 00:20:54.960]  当婴儿的实体出现的时候
[00:20:54.960 --> 00:20:58.160]  那个婴儿的本身就要消灭
[00:20:58.160 --> 00:20:59.120]  在这个时代
[00:20:59.120 --> 00:21:01.800]  神用物质的事物
