
[00:00:00.000 --> 00:00:03.560]  因為今天我們會從歷史神學的角度觀點
[00:02:19.000 --> 00:02:20.600]  不能夠明白的地方
[00:02:20.600 --> 00:02:23.240]  主我們對祢產生一種驚訝和驚歎
[00:02:23.240 --> 00:02:25.600]  對祢更加有謙卑在祢面前
[00:02:25.600 --> 00:02:28.040]  去欣賞祢自己的偉大
[00:02:28.040 --> 00:02:30.040]  主我們知道我們將來離開世界
[00:02:30.040 --> 00:02:31.840]  在祢面前
[00:02:31.840 --> 00:02:33.400]  永恆的日子當中
[00:02:33.400 --> 00:02:35.160]  不斷的驚訝祢自己
[00:02:35.160 --> 00:02:38.640]  我們沒有辦法測得透的奇妙
[00:02:38.640 --> 00:02:41.480]  主我們知道我們還有永恆的日子裡面去了解
[00:02:41.480 --> 00:02:43.200]  永恆的日子裡面發掘祢自己
[00:02:43.200 --> 00:02:46.240]  主今日當祢明顯給我們生命
[00:02:46.240 --> 00:02:48.720]  讓我們在這個有限的軀體
[00:02:48.720 --> 00:02:50.560]  有限的頭腦當中
[00:02:50.560 --> 00:02:53.360]  去盡我們力量少少的去明白祢的時候
[00:02:53.360 --> 00:02:54.840]  求主因待我們
[00:02:54.840 --> 00:02:57.440]  求聖靈引導我們進入祢自己的真理
[00:02:57.440 --> 00:02:59.640]  特別在主耶穌基督的身份上面
[00:02:59.640 --> 00:03:00.840]  來挑戰我們
[00:03:00.840 --> 00:03:03.040]  讓我們知道今天我們考慮祢
[00:03:03.040 --> 00:03:04.960]  究竟應該想些什麼問題
[00:03:04.960 --> 00:03:06.440]  奉耶穌的名祈禱
[00:03:06.440 --> 00:03:07.440]  阿們
[00:03:07.440 --> 00:03:12.600]  我將它分為三個部分
[00:03:12.600 --> 00:03:15.720]  我問三個時期的問題
[00:03:15.720 --> 00:03:16.720]  第一
[00:03:16.720 --> 00:03:19.520]  究竟耶穌
[00:03:19.520 --> 00:03:22.320]  怎麼看祂自己的基督論
[00:03:22.320 --> 00:03:23.560]  你說基督論
[00:03:23.560 --> 00:03:24.160]  說耶穌
[00:03:24.160 --> 00:03:26.400]  討論耶穌的身份
[00:03:26.400 --> 00:03:29.400]  討論耶穌的神聖人性
[00:03:29.400 --> 00:03:30.720]  所關注的問題
[00:03:30.720 --> 00:03:31.800]  我們第一個問題問
[00:03:31.800 --> 00:03:33.480]  耶穌自己怎麼看自己
[00:03:33.480 --> 00:03:35.160]  這個問題很有趣
[00:03:35.160 --> 00:03:36.280]  如果耶穌
[00:03:36.280 --> 00:03:38.840]  看祂自己已經回答到我們將來要問的問題
[00:03:38.840 --> 00:03:39.680]  那就簡單很多
[00:03:39.680 --> 00:03:41.520]  可惜沒有
[00:03:41.520 --> 00:03:42.800]  不過我待會兒會看見
[00:03:42.800 --> 00:03:44.520]  其實耶穌沒有回答這個問題
[00:03:44.520 --> 00:03:45.720]  所以才好玩
[00:03:45.720 --> 00:03:46.960]  才耐說
[00:03:46.960 --> 00:03:47.600]  如果不是的話
[00:03:47.600 --> 00:03:48.320]  就沒話說了
[00:03:48.320 --> 00:03:50.200]  耶穌兩句都說了
[00:03:50.200 --> 00:03:51.440]  那就不用說了
[00:03:51.440 --> 00:03:52.600]  第二
[00:03:52.600 --> 00:03:54.440]  我們問所謂巴勒斯坦的基督教
[00:03:54.440 --> 00:03:56.000]  Palestinian Christianity
[00:03:56.000 --> 00:03:56.840]  就是說
[00:03:56.840 --> 00:04:00.000]  在耶穌基督升天之後
[00:04:00.000 --> 00:04:02.520]  在耶路撒冷
[00:04:02.520 --> 00:04:05.800]  做中心的基督教
[00:04:05.800 --> 00:04:09.440]  由猶太教脫胎換骨成為基督教
[00:04:10.120 --> 00:04:14.520]  在巴勒斯坦這個地域裡面的教會
[00:04:14.520 --> 00:04:15.880]  所主要的
[00:04:15.880 --> 00:04:17.960]  所了解的基督論的問題是什麼
[00:04:17.960 --> 00:04:20.640]  這個資料當然
[00:04:20.640 --> 00:04:23.000]  大部分是來自司藤傳
[00:04:23.000 --> 00:04:25.280]  然後第三
[00:04:25.280 --> 00:04:27.320]  就是當保羅將福音
[00:04:27.320 --> 00:04:29.720]  打破了猶太人的界限
[00:04:29.720 --> 00:04:30.840]  去到外邦
[00:04:30.840 --> 00:04:33.800]  所以當時的外邦其實就是希臘羅馬文化
[00:04:33.800 --> 00:04:35.440]  Greek Roman World
[00:04:35.440 --> 00:04:39.960]  一個以希臘文化做背景的羅馬社會
[00:04:39.960 --> 00:04:43.120]  開始有一些羅馬人
[00:04:43.120 --> 00:04:45.840]  或者希臘的信仰
[00:04:45.840 --> 00:04:48.480]  和希臘哲學背景的文化
[00:04:48.480 --> 00:04:50.360]  進入到教會裡面
[00:04:50.360 --> 00:04:51.280]  我們知道
[00:04:51.280 --> 00:04:55.160]  就是以保羅傳道的小亞細亞地方
[00:04:55.160 --> 00:04:57.760]  一直到希臘的群島
[00:04:57.760 --> 00:05:00.000]  那一帶的教會
[00:05:00.000 --> 00:05:03.160]  那些教會是有希臘文化背景的
[00:05:03.160 --> 00:05:05.200]  我們叫做Hellenistic Christianity
[00:05:05.200 --> 00:05:08.000]  就是希臘文化洗禮的教會裡面
[00:05:08.000 --> 00:05:09.600]  所面對的基督論的問題
[00:05:09.600 --> 00:05:14.400]  我們看看這三個時間上和空間上的轉變
[00:05:14.400 --> 00:05:17.000]  所面對的基督論的問題有沒有不同
[00:05:17.000 --> 00:05:18.240]  我不知道大家有沒有想過
[00:05:18.240 --> 00:05:19.400]  在聖經裡面有的
[00:05:19.400 --> 00:05:22.360]  當然就是我們以保羅書信裡面所說的
[00:05:22.360 --> 00:05:24.280]  再作為第三者的資料
[00:05:24.280 --> 00:05:26.440]  這三者你想一下
[00:05:26.440 --> 00:05:30.040]  究竟對耶穌要發問的問題
[00:05:30.040 --> 00:05:30.800]  是否不同
[00:05:30.800 --> 00:05:32.920]  講完之後我們就問一下
[00:05:32.920 --> 00:05:35.040]  今天我們問的問題是什麼
[00:05:35.040 --> 00:05:37.640]  我想你們給我一些意見
[00:05:37.640 --> 00:05:39.440]  如果要你寫一條問題
[00:05:39.440 --> 00:05:41.840]  你最想問關於耶穌的問題是問什麼
[00:05:41.840 --> 00:05:44.360]  關於祂
[00:05:44.360 --> 00:05:47.520]  就是關於Jesus the man and the person
[00:05:47.520 --> 00:05:48.400]  就是祂
[00:05:48.400 --> 00:05:52.360]  不是說關於神學的問題
[00:05:52.360 --> 00:05:53.000]  關於耶穌
[00:05:53.000 --> 00:05:54.320]  如果你最想問的問題
[00:05:54.320 --> 00:05:56.760]  你覺得香港人現在
[00:05:56.760 --> 00:05:59.560]  最想問關於耶穌的是什麼問題
[00:05:59.560 --> 00:06:01.880]  不知道有沒有想過
[00:06:01.880 --> 00:06:03.400]  現在我們先看看
[00:06:03.400 --> 00:06:06.560]  耶穌覺得祂最需要告訴別人的是什麼
[00:06:06.560 --> 00:06:07.760]  關於祂自己的
[00:06:07.880 --> 00:06:10.240]  然後巴勒斯坦這群基督徒
[00:06:10.240 --> 00:06:12.840]  最重要回答關於耶穌的問題是什麼
[00:06:12.840 --> 00:06:15.480]  然後在希臘文化背景
[00:06:15.480 --> 00:06:20.000]  那群基督徒最需要回答關於耶穌的問題是什麼
[00:06:20.000 --> 00:06:20.520]  OK
[00:06:20.520 --> 00:06:22.920]  我們現在開始看一些聖經
[00:06:22.920 --> 00:06:27.080]  首先我們看耶穌怎麼看自己的基督徒的問題
[00:06:27.080 --> 00:06:30.480]  耶穌面對什麼呢
[00:06:30.480 --> 00:06:32.600]  當祂出來傳道的時候
[00:06:32.600 --> 00:06:34.480]  祂當然很明白自己的身份
[00:06:35.760 --> 00:06:37.760]  耶穌從來都不會懷疑
[00:06:37.760 --> 00:06:40.960]  不會對自己的身份有所模糊
[00:06:40.960 --> 00:06:42.760]  祂很清楚自己的身份
[00:06:42.760 --> 00:06:43.760]  好了
[00:06:43.760 --> 00:06:44.880]  但問題是
[00:06:44.880 --> 00:06:48.280]  祂要將一個什麼的Jesus image
[00:06:48.280 --> 00:06:50.920]  就是一個怎樣的形象
[00:06:50.920 --> 00:06:53.160]  給祂當時的人
[00:06:53.160 --> 00:06:55.280]  這就是祂的困難的地方
[00:06:55.280 --> 00:06:58.640]  困難不是耶穌的身份本身的困難
[00:06:58.640 --> 00:07:02.040]  而是那群人怎麼去接受啟示的困難
[00:07:02.040 --> 00:07:04.080]  那個困難
[00:07:04.640 --> 00:07:07.480]  大部分的聖經學者都用一句話來形容的
[00:07:07.480 --> 00:07:08.280]  就是什麼呢
[00:07:08.280 --> 00:07:10.240]  受苦的尼塞亞
[00:07:10.240 --> 00:07:11.960]  A suffering desire
[00:07:11.960 --> 00:07:12.960]  為什麼呢
[00:07:12.960 --> 00:07:18.080]  因為這句話在當時的文化背景和那群人的受眾來說
[00:07:18.080 --> 00:07:21.040]  是自相矛盾句
[00:07:21.040 --> 00:07:24.720]  尼塞亞在舊約的預言
[00:07:24.720 --> 00:07:26.480]  到了兩約之間的形式
[00:07:26.480 --> 00:07:29.480]  如果大家讀過《新約背景》就知道
[00:07:29.480 --> 00:07:31.280]  那個形象是什麼呢
[00:07:31.280 --> 00:07:33.000]  一想起尼塞亞是什麼呢
[00:07:33.000 --> 00:07:34.280]  是受高者
[00:07:34.280 --> 00:07:37.160]  哪位要來拯救以色列人的受高者
[00:07:37.160 --> 00:07:39.040]  這個是在舊約說得很清楚的
[00:07:39.040 --> 00:07:40.200]  到了兩約之間
[00:07:40.200 --> 00:07:43.680]  就越來越說得在文獻當中很清楚
[00:07:43.680 --> 00:07:46.240]  所以一說尼塞亞
[00:07:46.240 --> 00:07:49.280]  就立刻想起那位大而有力
[00:07:49.280 --> 00:07:51.760]  輝煌的勝利者
[00:07:51.760 --> 00:07:53.080]  那種受高的皇帝
[00:07:53.080 --> 00:07:55.200]  就是軍事皇帝的姿態出現
[00:07:55.200 --> 00:07:56.040]  要來的話
[00:07:56.040 --> 00:07:58.600]  帶領以色列人擺脫他的仇敵
[00:07:58.600 --> 00:07:59.560]  戰勝仇敵
[00:07:59.560 --> 00:08:01.840]  踐踏仇敵的形象
[00:08:01.840 --> 00:08:02.880]  尼塞亞
[00:08:03.400 --> 00:08:04.920]  所以是尼塞亞
[00:08:04.920 --> 00:08:06.480]  就不應該要受苦的
[00:08:06.480 --> 00:08:09.520]  受苦的就沒有資格做尼塞亞
[00:08:09.520 --> 00:08:10.600]  大家明白了嗎?
[00:08:10.600 --> 00:08:12.440]  所以你明白耶穌的難處了
[00:08:12.440 --> 00:08:15.400]  耶穌來就要扮演一個受苦的尼塞亞角色
[00:08:15.400 --> 00:08:16.840]  這真的是不容易的
[00:08:16.840 --> 00:08:18.640]  所以呢
[00:08:18.640 --> 00:08:22.800]  耶穌很少自稱祂就是尼塞亞的
[00:08:22.800 --> 00:08:23.760]  有沒有留意?
[00:08:23.760 --> 00:08:25.920]  不是耶穌懷疑祂自己是尼塞亞
[00:08:25.920 --> 00:08:28.320]  有這句話難說得出口
[00:08:28.320 --> 00:08:30.520]  舊約就是
[00:08:31.520 --> 00:08:33.360]  希伯來文就叫尼塞亞
[00:08:33.360 --> 00:08:34.440]  Messiah
[00:08:34.440 --> 00:08:40.520]  新約的相通字眼就是
[00:08:40.520 --> 00:08:42.520]  Christos
[00:08:42.520 --> 00:08:43.840]  就是基督
[00:08:43.840 --> 00:08:45.520]  所以耶穌一生裡面
[00:08:45.520 --> 00:08:47.520]  很少說祂自己是基督
[00:08:47.520 --> 00:08:49.680]  自稱祂自己是基督的
[00:08:49.680 --> 00:08:51.120]  別人說祂是基督的
[00:08:51.120 --> 00:08:52.040]  你是基督
[00:08:52.040 --> 00:08:53.440]  耶穌沒有否認
[00:08:53.440 --> 00:08:54.200]  明白了嗎?
[00:08:54.200 --> 00:08:55.960]  但是耶穌沒有說我就是基督
[00:08:55.960 --> 00:08:57.520]  祂出來宣講的時候
[00:08:57.520 --> 00:08:59.040]  祂自稱是什麼呢?
[00:08:59.040 --> 00:09:00.400]  大家記得嗎?
[00:09:00.400 --> 00:09:02.120]  祂自稱最多的是什麼呢?
[00:09:02.120 --> 00:09:03.120]  人子
[00:09:03.120 --> 00:09:04.600]  那當然要想一下
[00:09:04.600 --> 00:09:06.920]  為什麼祂叫自己人子呢?
[00:09:06.920 --> 00:09:08.680]  當然如果你讀過新教神的話
[00:09:08.680 --> 00:09:09.840]  也會有很多的研究
[00:09:09.840 --> 00:09:11.960]  我在這裡簡單交代幾句
[00:09:11.960 --> 00:09:13.560]  跟我們的討論有關
[00:09:13.560 --> 00:09:15.400]  祂自稱人子
[00:09:15.400 --> 00:09:18.760]  我相信是有意用這個名字
[00:09:18.760 --> 00:09:22.440]  來取代了尼塞亞這個直接稱呼
[00:09:22.440 --> 00:09:24.120]  因為人子
[00:09:24.120 --> 00:09:26.840]  就能夠並肩了受苦
[00:09:26.840 --> 00:09:30.080]  和尼塞亞的意義
[00:09:31.080 --> 00:09:34.000]  至於當時的人有沒有這麼聰明
[00:09:34.000 --> 00:09:34.640]  知道的話
[00:09:34.640 --> 00:09:36.560]  那就要提外話了
[00:09:36.560 --> 00:09:38.080]  但是耶穌這麼說的時候
[00:09:38.080 --> 00:09:41.280]  有祂自己一定的苦衷在這裡
[00:09:41.280 --> 00:09:43.880]  用到人子這個字
[00:09:43.880 --> 00:09:44.600]  首先我們問
[00:09:44.600 --> 00:09:46.640]  人子有沒有尼塞亞那種
[00:09:46.640 --> 00:09:49.040]  輝煌降臨勝利者的姿態呢?
[00:09:49.040 --> 00:09:49.640]  有
[00:09:49.640 --> 00:09:50.840]  舊約裡面有沒有呢?
[00:09:50.840 --> 00:09:51.880]  有,不過不多
[00:09:51.880 --> 00:09:53.560]  最出名的當然就是
[00:09:53.560 --> 00:09:56.080]  但以理書第七章十三至十四節
[00:09:57.800 --> 00:10:00.320]  但以理書第七章十三至十四節
[00:10:00.320 --> 00:10:01.720]  我們一起翻譯一下
[00:10:01.720 --> 00:10:10.280]  但以理在異象當中
[00:10:10.280 --> 00:10:11.800]  觀看見有一位
[00:10:11.800 --> 00:10:14.320]  象人子的
[00:10:14.320 --> 00:10:18.240]  一位好像人子那樣
[00:10:18.240 --> 00:10:19.920]  駕著天雲而來
[00:10:19.920 --> 00:10:21.800]  被領導耿鼓常在者的面前
[00:10:21.800 --> 00:10:23.400]  得了權柄榮耀國度
[00:10:23.400 --> 00:10:27.120]  有史各國各族的人都侍奉他
[00:10:27.120 --> 00:10:28.840]  他的權柄是永遠不能廢的
[00:10:28.840 --> 00:10:33.120]  他的國是並不敗壞
[00:10:33.120 --> 00:10:35.560]  這就是但以理書所說的
[00:10:35.560 --> 00:10:37.920]  其實整段的描述
[00:10:37.920 --> 00:10:40.160]  你可以套尼塞亞下去的
[00:10:40.160 --> 00:10:42.640]  不過他就用了人子這個字
[00:10:42.640 --> 00:10:46.080]  所以在這裡耶穌就用了這個字眼
[00:10:46.080 --> 00:10:47.440]  希望當時
[00:10:47.440 --> 00:10:51.600]  我們相信當時不少猶太背景的人
[00:10:51.600 --> 00:10:53.400]  一聽見人子的時候
[00:10:53.400 --> 00:10:56.720]  會想起但以理書第七章所說的這一段
[00:10:56.840 --> 00:10:58.120]  所以人子的字
[00:10:58.120 --> 00:11:03.520]  一方面是被人聯想起這種大而有力的江南者
[00:11:03.520 --> 00:11:06.680]  以至聯想到尼塞亞這個意思
[00:11:06.680 --> 00:11:08.840]  如果你看完兩者之間的
[00:11:08.840 --> 00:11:10.680]  所謂similarities of Enoch
[00:11:10.680 --> 00:11:12.520]  今天我不和大家慢慢讀
[00:11:12.520 --> 00:11:14.280]  因為兩者之間的作品的時候
[00:11:14.280 --> 00:11:16.360]  你會越來越清楚
[00:11:16.360 --> 00:11:18.520]  人子是一個開始當時
[00:11:18.520 --> 00:11:21.400]  是更多人接受了的意義
[00:11:21.400 --> 00:11:24.440]  是從天而來帶有權柄的審判者的意義
[00:11:24.440 --> 00:11:26.520]  好了
[00:11:26.800 --> 00:11:29.120]  那麼耶穌有沒有用到這個意義呢?
[00:11:29.120 --> 00:11:31.240]  如果我們只是說舊作裡面不斷地說
[00:11:31.240 --> 00:11:33.360]  一廂情願猜耶穌想這麼說
[00:11:33.360 --> 00:11:33.880]  不是
[00:11:33.880 --> 00:11:36.600]  耶穌用到人子這個字
[00:11:36.600 --> 00:11:38.800]  他也說到這個意思的
[00:11:38.800 --> 00:11:40.360]  有幾段
[00:11:40.360 --> 00:11:41.200]  譬如
[00:11:41.200 --> 00:11:42.200]  有幾段
[00:11:42.200 --> 00:11:43.400]  有三段聖經
[00:11:43.400 --> 00:11:44.400]  起碼我們看見
[00:11:44.400 --> 00:11:47.040]  所謂對觀福音都有記載的
[00:11:47.040 --> 00:11:48.160]  大家都知道
[00:11:48.160 --> 00:11:51.120]  如果馬太、馬可、盧格都同時記載的
[00:11:51.120 --> 00:11:54.040]  表示那段話是耶穌很公開說的
[00:11:54.040 --> 00:11:55.160]  公開到一個地步
[00:11:55.160 --> 00:11:56.360]  幾乎是人人都知道的
[00:11:56.760 --> 00:11:57.320]  是不是?
[00:11:57.320 --> 00:12:00.200]  表示譬如一句話是其他兩個方法沒有說
[00:12:00.200 --> 00:12:01.640]  不是表示耶穌沒有說過
[00:12:01.640 --> 00:12:02.200]  不過
[00:12:02.200 --> 00:12:04.760]  就是可能在比較私人的場合
[00:12:04.760 --> 00:12:08.040]  或者是沒有那麼多人知道的場合裡面
[00:12:08.040 --> 00:12:08.680]  所以
[00:12:08.680 --> 00:12:10.280]  耶穌用到人子
[00:12:10.280 --> 00:12:11.800]  這麼公開的場合說
[00:12:11.800 --> 00:12:13.120]  很明顯
[00:12:13.120 --> 00:12:14.600]  他有意讓很多人知道的
[00:12:14.600 --> 00:12:16.560]  那麼這三段
[00:12:16.560 --> 00:12:19.240]  都是擺明了耶穌用人子這個字
[00:12:19.240 --> 00:12:22.240]  是讓人聯想起
[00:12:22.240 --> 00:12:23.800]  那個由天降臨
[00:12:23.800 --> 00:12:26.760]  偉大的勝利者、審判者
[00:12:26.760 --> 00:12:28.000]  那個姿態
[00:12:28.000 --> 00:12:30.000]  我們看其中一些的
[00:12:30.000 --> 00:12:31.760]  片段
[00:12:31.760 --> 00:12:33.640]  譬如馬可福音的八章三十八節
[00:12:33.640 --> 00:12:34.960]  我們只是用馬可福音來說
[00:12:34.960 --> 00:12:37.680]  八章三十八節
[00:12:37.680 --> 00:12:38.560]  那裡說
[00:12:38.560 --> 00:12:41.760]  凡在者淫亂的世代
[00:12:41.760 --> 00:12:44.440]  把我和我者道當作可恥的
[00:12:44.440 --> 00:12:47.320]  人子
[00:12:47.320 --> 00:12:49.240]  在他乎榮耀
[00:12:49.240 --> 00:12:51.800]  屢向和眾天使降臨的時候
[00:12:51.800 --> 00:12:53.840]  要把那人當作可恥的
[00:12:53.840 --> 00:12:56.080]  但是這裡耶穌特別用人子
[00:12:56.080 --> 00:12:57.200]  他不是說我
[00:12:57.200 --> 00:12:58.200]  其實耶穌
[00:12:58.200 --> 00:13:00.040]  上下文大家都知道耶穌說的是我
[00:13:00.040 --> 00:13:01.200]  耶穌沒有用我這個字
[00:13:01.200 --> 00:13:03.200]  耶穌沒有用尼塞亞
[00:13:03.200 --> 00:13:04.720]  不過耶穌說用人子
[00:13:04.720 --> 00:13:06.920]  聽的人會聽得明白的
[00:13:06.920 --> 00:13:08.600]  他是將他自己
[00:13:08.600 --> 00:13:10.000]  等同了舊約
[00:13:10.000 --> 00:13:11.040]  一直到兩天之間
[00:13:11.040 --> 00:13:13.600]  說的是從天而降的
[00:13:13.600 --> 00:13:16.040]  六十八頁玩十三章二十六節
[00:13:17.040 --> 00:13:21.680]  馬可福音十三章二十六節
[00:13:21.680 --> 00:13:22.880]  也是這樣說的
[00:13:22.880 --> 00:13:26.560]  耶穌最後的預言的時候
[00:13:26.560 --> 00:13:27.520]  他說什麼呢?
[00:13:27.520 --> 00:13:29.120]  那時他們要看見
[00:13:29.120 --> 00:13:32.720]  人子有大能力大榮耀
[00:13:32.720 --> 00:13:33.920]  駕魂降臨
[00:13:33.920 --> 00:13:36.520]  然後在審判的時候
[00:13:36.520 --> 00:13:38.360]  馬可福音十四章
[00:13:38.360 --> 00:13:39.960]  六十二節
[00:13:39.960 --> 00:13:41.440]  跟著後面那裡
[00:13:41.440 --> 00:13:43.520]  十四章六十二節那裡
[00:13:44.400 --> 00:13:46.400]  當人去質問他的時候
[00:13:46.400 --> 00:13:47.200]  被審的時候
[00:13:47.200 --> 00:13:48.000]  耶穌就說
[00:13:48.000 --> 00:13:48.800]  耶穌說
[00:13:48.800 --> 00:13:49.600]  我是
[00:13:49.600 --> 00:13:52.320]  你是乃當稱頌者的兒子
[00:13:52.320 --> 00:13:53.360]  基督不是
[00:13:53.360 --> 00:13:53.960]  耶穌說
[00:13:53.960 --> 00:13:54.640]  我是
[00:13:54.640 --> 00:13:55.360]  留意了
[00:13:55.360 --> 00:13:57.120]  第六十一節問他是否基督
[00:13:57.120 --> 00:13:58.320]  耶穌說我是
[00:13:58.320 --> 00:14:01.000]  跟著說你們必看見
[00:14:01.000 --> 00:14:01.840]  人子
[00:14:01.840 --> 00:14:03.920]  坐在權能者的右邊
[00:14:03.920 --> 00:14:04.720]  加上一條文字
[00:14:04.720 --> 00:14:05.840]  這個很明顯
[00:14:05.840 --> 00:14:07.200]  耶穌就說
[00:14:07.200 --> 00:14:09.200]  別人問你是否基督
[00:14:09.200 --> 00:14:10.000]  耶穌說
[00:14:10.000 --> 00:14:11.000]  我是
[00:14:11.000 --> 00:14:11.640]  然後說
[00:14:11.640 --> 00:14:12.440]  人子
[00:14:12.440 --> 00:14:13.080]  降臨
[00:14:13.080 --> 00:14:13.920]  就是說
[00:14:13.920 --> 00:14:15.040]  其實他用人子的字
[00:14:15.040 --> 00:14:18.280]  是有意將它從另外一個層面
[00:14:18.280 --> 00:14:19.560]  或者是用一個方式
[00:14:19.560 --> 00:14:20.720]  去等同了
[00:14:20.720 --> 00:14:24.280]  取代了基督這個字眼
[00:14:24.280 --> 00:14:26.520]  而為什麼用人子呢?
[00:14:26.520 --> 00:14:28.520]  相信人子本身的字義
[00:14:28.520 --> 00:14:30.120]  本身已經有一種
[00:14:30.120 --> 00:14:31.920]  跟人認同的意義了
[00:14:31.920 --> 00:14:32.600]  就不是
[00:14:32.600 --> 00:14:34.120]  是超然的
[00:14:34.120 --> 00:14:35.920]  是另外一個世界而來的
[00:14:35.920 --> 00:14:36.560]  人子嘛
[00:14:36.560 --> 00:14:37.800]  The son of man
[00:14:37.800 --> 00:14:38.800]  人子就是
[00:14:38.800 --> 00:14:40.120]  人子的兒子
[00:14:40.120 --> 00:14:41.040]  The son of man
[00:14:41.040 --> 00:14:41.960]  人之子
[00:14:41.960 --> 00:14:43.160]  人類之子
[00:14:43.160 --> 00:14:44.200]  也有一種
[00:14:44.200 --> 00:14:45.000]  不僅認同
[00:14:45.000 --> 00:14:46.560]  還有一種卑微
[00:14:46.560 --> 00:14:48.440]  是信服
[00:14:48.440 --> 00:14:49.960]  可以說是
[00:14:49.960 --> 00:14:50.840]  就是跟人
[00:14:50.840 --> 00:14:52.160]  沒什麼分別
[00:14:52.160 --> 00:14:54.520]  那個的意義在這裡
[00:14:54.520 --> 00:14:55.480]  所以呢
[00:14:55.480 --> 00:14:58.920]  一方面有榮耀的力量
