
[00:00:00.000 --> 00:00:04.000]  今天和大家思想的路加福音第四章
[00:08:28.000 --> 00:08:31.000]  所以很多人就在小小的座地
[00:08:31.000 --> 00:08:33.000]  禮拜堂的堂外
[00:08:33.000 --> 00:08:35.000]  在窗口望進去
[00:08:35.000 --> 00:08:39.000]  看著這個崇拜的程序就在那裡敬拜
[00:08:39.000 --> 00:08:41.000]  但是到了冬天的時候
[00:08:41.000 --> 00:08:45.000]  有一天弟兄姊妹在堂內堂外一起敬拜
[00:08:45.000 --> 00:08:47.000]  但外面天氣很冷
[00:08:47.000 --> 00:08:49.000]  下雪
[00:08:49.000 --> 00:08:50.000]  後來經過一段時間之後
[00:08:50.000 --> 00:08:52.000]  其中一個參加的小朋友
[00:08:52.000 --> 00:08:54.000]  大概七八歲八九歲
[00:08:54.000 --> 00:08:57.000]  回家之後他就病了
[00:08:57.000 --> 00:08:59.000]  後來很嚴重有肺炎
[00:08:59.000 --> 00:09:02.000]  牧師聽到這個消息就很擔心
[00:09:02.000 --> 00:09:04.000]  都是因為教會好像沒有地方
[00:09:04.000 --> 00:09:06.000]  讓他們進來崇拜這隻雀鳥
[00:09:06.000 --> 00:09:08.000]  因此就有肺炎
[00:09:08.000 --> 00:09:10.000]  因此就去探望他
[00:09:10.000 --> 00:09:12.000]  去到這個家庭的時候
[00:09:12.000 --> 00:09:14.000]  發現這個小孩子的病很重
[00:09:14.000 --> 00:09:16.000]  而且很危險
[00:09:16.000 --> 00:09:17.000]  去到過去的時候
[00:09:17.000 --> 00:09:19.000]  這個小朋友用很微弱的聲音
[00:09:19.000 --> 00:09:21.000]  就跟牧師說
[00:09:21.000 --> 00:09:24.000]  牧師,我有一個心願
[00:09:24.000 --> 00:09:28.000]  然後他請媽媽拿一些東西來給他
[00:09:28.000 --> 00:09:30.000]  媽媽幫他拿的時候
[00:09:30.000 --> 00:09:33.000]  原來是一個很小的錢箱
[00:09:33.000 --> 00:09:35.000]  是他用來存錢的
[00:09:35.000 --> 00:09:37.000]  小孩子拿了這個小的錢箱
[00:09:37.000 --> 00:09:40.000]  然後就遞給牧師
[00:09:40.000 --> 00:09:42.000]  他說牧師,我們教會
[00:09:42.000 --> 00:09:45.000]  拿這些錢去抗旱
[00:09:48.000 --> 00:09:50.000]  牧師拿了這個小的錢箱
[00:09:50.000 --> 00:09:52.000]  戳幾個眼睛
[00:09:52.000 --> 00:09:55.000]  但是他的眼淚就流出來
[00:09:55.000 --> 00:09:58.000]  過去很多時候鼓勵弟兄姊妹
[00:09:58.000 --> 00:09:59.000]  這方面祈禱
[00:09:59.000 --> 00:10:00.000]  但是似乎大家都覺得
[00:10:00.000 --> 00:10:02.000]  沒有這樣的需要
[00:10:02.000 --> 00:10:04.000]  也沒有這樣的力量
[00:10:04.000 --> 00:10:07.000]  很感覺這些小錢
[00:10:07.000 --> 00:10:09.000]  怎麼能夠做到什麼呢?
[00:10:09.000 --> 00:10:11.000]  牧師後來回到教會崇拜
[00:10:11.000 --> 00:10:12.000]  就在崇拜當中
[00:10:12.000 --> 00:10:14.000]  告訴弟兄姊妹一件事情
[00:10:14.000 --> 00:10:15.000]  他就說
[00:10:15.000 --> 00:10:16.000]  弟兄姊妹
[00:10:16.000 --> 00:10:20.000]  我們有第一筆的抗旱基金
[00:10:20.000 --> 00:10:24.000]  弟兄姊妹都很受感動
[00:10:24.000 --> 00:10:27.000]  然後很多人就開始奉獻
[00:10:27.000 --> 00:10:28.000]  在很短的時間
[00:10:28.000 --> 00:10:29.000]  就集了一筆的金錢
[00:10:29.000 --> 00:10:32.000]  他們就開始重建他們的教堂
[00:10:32.000 --> 00:10:34.000]  當我聽這個故事的時候
[00:10:34.000 --> 00:10:36.000]  我心就想起
[00:10:36.000 --> 00:10:38.000]  聖經福音書的故事
[00:10:38.000 --> 00:10:40.000]  你一定會想起的
[00:10:40.000 --> 00:10:42.000]  小孩子奉獻什麼給神?
[00:10:45.000 --> 00:10:48.000]  五餅二魚
[00:10:48.000 --> 00:10:50.000]  小孩子將五餅二魚奉獻給上帝
[00:10:50.000 --> 00:10:52.000]  在主耶穌的手當中
[00:10:52.000 --> 00:10:54.000]  能夠張開成為多人的祝福
[00:10:54.000 --> 00:10:57.000]  這個小孩子少少的金錢的奉獻
[00:10:57.000 --> 00:11:00.000]  成為了整個教會的很大的祝福
[00:11:00.000 --> 00:11:02.000]  是誰的工作?
[00:11:02.000 --> 00:11:04.000]  是聖靈的工作
[00:11:04.000 --> 00:11:06.000]  在當中感動、使用
[00:11:06.000 --> 00:11:08.000]  而成為整個教會的祝福
[00:11:08.000 --> 00:11:09.000]  各位弟兄姊妹
[00:11:09.000 --> 00:11:11.000]  我常常都這樣提
[00:11:11.000 --> 00:11:13.000]  不要小看自己
[00:11:13.000 --> 00:11:16.000]  只要當你自己願意奉獻的時候
[00:11:16.000 --> 00:11:18.000]  聖靈能夠作奇妙的工作
[00:11:18.000 --> 00:11:23.000]  能夠讓你產生寶貴的生命的作用
[00:11:23.000 --> 00:11:25.000]  因此當我們想到在侍奉神
[00:11:25.000 --> 00:11:28.000]  回應祂給我們的使命的時候
[00:11:28.000 --> 00:11:31.000]  尋求聖靈在你生命當中的工作
[00:11:31.000 --> 00:11:33.000]  或者我們也想多一點
[00:11:33.000 --> 00:11:35.000]  就是要能夠被聖靈使用
[00:11:35.000 --> 00:11:38.000]  其中一個重要的關鍵就是恩賜
[00:11:38.000 --> 00:11:40.000]  神賜給我們各種恩賜
[00:11:40.000 --> 00:11:43.000]  能夠去服侍
[00:11:43.000 --> 00:11:47.000]  但是這些恩賜是來自哪裡的呢?
[00:11:47.000 --> 00:11:51.000]  聖經說是聖靈隨著祂的意思
[00:11:51.000 --> 00:11:54.000]  分配給不同的弟兄姊妹
[00:11:54.000 --> 00:11:55.000]  而聖經說所有的弟兄姊妹
[00:11:55.000 --> 00:11:57.000]  都有聖靈所賜的恩賜
[00:11:57.000 --> 00:11:59.000]  各有不同
[00:11:59.000 --> 00:12:01.000]  如果你領受某些恩賜的時候
[00:12:01.000 --> 00:12:05.000]  你記得恩賜就是差遣
[00:12:05.000 --> 00:12:08.000]  我再說恩賜就是差遣
[00:12:08.000 --> 00:12:11.000]  神不會無緣無故將恩賜給你
[00:12:11.000 --> 00:12:13.000]  讓你去裝飾一下自己
[00:12:13.000 --> 00:12:16.000]  不是,祂是給你用的
[00:12:16.000 --> 00:12:17.000]  如果祂給你某些恩賜
[00:12:17.000 --> 00:12:19.000]  意味著祂想你用那些恩賜
[00:12:19.000 --> 00:12:22.000]  在某方面來服侍祂
[00:12:22.000 --> 00:12:25.000]  所以當你做一個負責任的教徒的時候
[00:12:25.000 --> 00:12:29.000]  你要去留心去發掘自己的恩賜
[00:12:29.000 --> 00:12:32.000]  你也要留心去運用你的恩賜
[00:12:32.000 --> 00:12:33.000]  以致神給你的
[00:12:33.000 --> 00:12:36.000]  你不會將它放在一邊
[00:12:36.000 --> 00:12:37.000]  當你這樣做的時候
[00:12:37.000 --> 00:12:40.000]  你發覺當你運用恩賜去侍奉
[00:12:40.000 --> 00:12:44.000]  聖靈就在你生命當中工作
[00:12:44.000 --> 00:12:48.000]  因此弟兄姊妹留心去讓聖靈幫助你
[00:12:48.000 --> 00:12:51.000]  能夠完成神給你的使命
[00:12:51.000 --> 00:12:53.000]  我們再看另一方面
[00:12:53.000 --> 00:12:55.000]  當聖經提到主耶穌說
[00:12:55.000 --> 00:12:58.000]  主的靈在我身上
[00:12:58.000 --> 00:13:01.000]  然後因為祂告我去
[00:13:01.000 --> 00:13:03.000]  傳福音給貧窮的人
[00:13:03.000 --> 00:13:06.000]  剛才的第十八節
[00:13:06.000 --> 00:13:08.000]  聖經提到的是傳福音
[00:13:08.000 --> 00:13:11.000]  大家常常都提到聖經提及傳福音的事情
[00:13:11.000 --> 00:13:13.000]  但聖經裡面用的字眼
[00:13:13.000 --> 00:13:16.000]  常常用一個特別的名詞
[00:13:16.000 --> 00:13:18.000]  就是好消息
[00:13:18.000 --> 00:13:20.000]  原文是說好消息
[00:13:20.000 --> 00:13:23.000]  所以很多聖經英文就譯作
[00:13:23.000 --> 00:13:26.000]  Good news
[00:13:26.000 --> 00:13:27.000]  是好消息
[00:13:27.000 --> 00:13:31.000]  這個好消息是臨到那些有困難
[00:13:31.000 --> 00:13:35.000]  但沒有出路的人
[00:13:35.000 --> 00:13:38.000]  譬如說一個癌病人
[00:13:38.000 --> 00:13:40.000]  到了末期的時候
[00:13:40.000 --> 00:13:42.000]  醫生說沒有辦法
[00:13:42.000 --> 00:13:45.000]  好像沒有希望甚至絕望
[00:13:45.000 --> 00:13:48.000]  突然聽到某一間藥廠
[00:13:48.000 --> 00:13:50.000]  發現一種新的藥品
[00:13:50.000 --> 00:13:53.000]  能夠治療他的癌症
[00:13:53.000 --> 00:13:54.000]  他一聽到的時候
[00:13:54.000 --> 00:13:58.000]  就會感覺好消息
[00:13:58.000 --> 00:14:00.000]  好消息是帶給人一個出路
[00:14:00.000 --> 00:14:02.000]  帶給我們有盼望
[00:14:02.000 --> 00:14:05.000]  帶給我們有新的方向
[00:14:05.000 --> 00:14:07.000]  當主耶穌來到的時候
[00:14:07.000 --> 00:14:08.000]  祂就說
[00:14:08.000 --> 00:14:09.000]  神告我
[00:14:09.000 --> 00:14:12.000]  藉著聖靈在我生命當中工作
[00:14:12.000 --> 00:14:14.000]  傳好消息
[00:14:14.000 --> 00:14:17.000]  而這個傳揚不是在耳邊說兩句
[00:14:17.000 --> 00:14:19.000]  而是要宣告出來
[00:14:19.000 --> 00:14:22.000]  下帝差遣我去宣告
[00:14:22.000 --> 00:14:24.000]  被擄的得釋放
[00:14:24.000 --> 00:14:26.000]  核硬的得看見
[00:14:26.000 --> 00:14:28.000]  受壓制的得自由
[00:14:28.000 --> 00:14:29.000]  十九節
[00:14:29.000 --> 00:14:32.000]  宣告主越南人的欺憐
[00:14:32.000 --> 00:14:35.000]  去宣告出這件事情
[00:14:35.000 --> 00:14:36.000]  兄弟弟兄姊妹
[00:14:36.000 --> 00:14:37.000]  第一
[00:14:37.000 --> 00:14:38.000]  聖靈的工作
[00:14:38.000 --> 00:14:39.000]  第二
[00:14:39.000 --> 00:14:42.000]  就是宣告釋放的訊息
[00:14:42.000 --> 00:14:45.000]  主耶穌你宣告釋放的訊息
[00:14:45.000 --> 00:14:50.000]  你跟我接續地去宣告釋放的訊息
[00:14:50.000 --> 00:14:52.000]  我很感謝神有一次機會
[00:14:52.000 --> 00:14:53.000]  去到北角區
[00:14:53.000 --> 00:14:54.000]  就在英皇道
[00:14:54.000 --> 00:14:58.000]  去探訪一個獨居的一位長者
[00:14:58.000 --> 00:15:00.000]  去到他家的時候
[00:15:00.000 --> 00:15:01.000]  發現一個單位
[00:15:01.000 --> 00:15:03.000]  是切開四個小的單位
[00:15:03.000 --> 00:15:06.000]  這位長者七十幾歲男士
[00:15:06.000 --> 00:15:07.000]  一個人住
[00:15:07.000 --> 00:15:09.000]  甚至很多疾病
[00:15:09.000 --> 00:15:11.000]  令中門沒有工作
[00:15:11.000 --> 00:15:13.000]  家人也不再理會他
[00:15:13.000 --> 00:15:15.000]  去到他家的時候
[00:15:15.000 --> 00:15:17.000]  我和另一位弟兄一起去
[00:15:17.000 --> 00:15:18.000]  去到的時候
[00:15:18.000 --> 00:15:21.000]  發覺必須我們其中一個人站在那裡
[00:15:21.000 --> 00:15:23.000]  因為他全屋只有兩張椅子
[00:15:23.000 --> 00:15:25.000]  他和另一位坐
[00:15:25.000 --> 00:15:26.000]  另一位就要再站
[00:15:26.000 --> 00:15:27.000]  就站在那裡
[00:15:27.000 --> 00:15:29.000]  問他怎麼吃飯
[00:15:29.000 --> 00:15:31.000]  他就買飯盒
[00:15:31.000 --> 00:15:35.000]  那間店15元就買到飯盒
[00:15:35.000 --> 00:15:39.000]  我只可以買這樣的價錢的飯盒
[00:15:39.000 --> 00:15:41.000]  我就問你煮不煮飯
[00:15:41.000 --> 00:15:44.000]  其實我問你可能有點尷尬
[00:15:44.000 --> 00:15:47.000]  因為他家裡沒有廚房
[00:15:47.000 --> 00:15:51.000]  但看到有一個小小的電子電爐
[00:15:51.000 --> 00:15:54.000]  我就問你自己有沒有煮東西吃
[00:15:54.000 --> 00:15:56.000]  他說不能煮那麼多
[00:15:56.000 --> 00:15:59.000]  電費很貴
[00:15:59.000 --> 00:16:00.000]  一開電爐
[00:16:00.000 --> 00:16:03.000]  用電費我付不起
[00:16:03.000 --> 00:16:04.000]  一直說的時候
[00:16:04.000 --> 00:16:07.000]  我就稍微體會到他的困境
[00:16:07.000 --> 00:16:09.000]  然後再問他
[00:16:09.000 --> 00:16:11.000]  子女有沒有來探望你
[00:16:11.000 --> 00:16:13.000]  他就輕輕一句
[00:16:13.000 --> 00:16:18.000]  但充滿著那種心靈的難受
[00:16:18.000 --> 00:16:23.000]  他說他們不記得我了
[00:16:23.000 --> 00:16:28.000]  香港有16萬獨居長者
[00:16:28.000 --> 00:16:31.000]  這只不過是其中一個
[00:16:31.000 --> 00:16:34.000]  他們需要聽到有福音
[00:16:34.000 --> 00:16:37.000]  生存不是等死的
[00:16:37.000 --> 00:16:40.000]  生存是有價值的
[00:16:40.000 --> 00:16:42.000]  我最近看到一篇文章
[00:16:42.000 --> 00:16:45.000]  講到一些少女被擄的情況
[00:16:45.000 --> 00:16:47.000]  講到在很多不同的國家
[00:16:47.000 --> 00:16:49.000]  都有很多少女被擄掠
[00:16:49.000 --> 00:16:53.000]  去做一些妓寨的妓女
[00:16:53.000 --> 00:16:55.000]  中國有四個少女
[00:16:55.000 --> 00:16:59.000]  人家欺騙她說會帶她們去泰國打工
[00:16:59.000 --> 00:17:00.000]  可以賺到錢
[00:17:00.000 --> 00:17:02.000]  然後去的時候
[00:17:02.000 --> 00:17:04.000]  原來去到馬來西亞
[00:17:04.000 --> 00:17:06.000]  去到一個妓寨
[00:17:06.000 --> 00:17:10.000]  去到的時候就被人禁錮了
[00:17:10.000 --> 00:17:13.000]  然後要求她們做那些生意
[00:17:13.000 --> 00:17:15.000]  不做就打到她們做
[00:17:15.000 --> 00:17:17.000]  幾經辛苦逃走了
[00:17:17.000 --> 00:17:19.000]  去到警察局
[00:17:19.000 --> 00:17:21.000]  警察局一見到她們就說
[00:17:21.000 --> 00:17:25.000]  你們是非法入境者
[00:17:25.000 --> 00:17:26.000]  沒辦法
[00:17:26.000 --> 00:17:29.000]  他說遞解你們出境
[00:17:29.000 --> 00:17:30.000]  去到泰國的邊境
[00:17:30.000 --> 00:17:31.000]  她們也好
[00:17:31.000 --> 00:17:33.000]  去到那裡找到那邊的警察
[00:17:33.000 --> 00:17:36.000]  或者有機會回到自己的家鄉
[00:17:36.000 --> 00:17:37.000]  誰知去到的時候
[00:17:37.000 --> 00:17:39.000]  警察收受賄賂
[00:17:39.000 --> 00:17:45.000]  將她們賣給另一家的妓寨
[00:17:45.000 --> 00:17:47.000]  當我一邊看的時候
[00:17:47.000 --> 00:17:51.000]  我就想這個世界是一個怎樣的世界
[00:17:51.000 --> 00:17:52.000]  但是感謝神
[00:17:52.000 --> 00:17:55.000]  她們在泰國遇到教徒
[00:17:55.000 --> 00:17:58.000]  將福音告訴她們
[00:17:58.000 --> 00:18:03.000]  一步步幫助她們從那個困境中釋放出來
[00:18:03.000 --> 00:18:08.000]  正所謂神將聖靈賜給耶穌
