
[00:00:00.000 --> 00:00:03.640]  上一次我們就講了很多有關的課題
[00:02:54.520 --> 00:02:57.520]  見到主在其中帶領我們
[00:02:57.520 --> 00:02:58.520]  引導我們
[00:02:58.520 --> 00:03:00.520]  堅固我們
[00:03:00.520 --> 00:03:02.520]  我們仰望聖靈的工作
[00:03:02.520 --> 00:03:04.520]  仰望你的幫助
[00:03:04.520 --> 00:03:05.520]  我們同心祈禱
[00:03:05.520 --> 00:03:06.520]  奉主耶穌
[00:03:06.520 --> 00:03:07.520]  聖名求
[00:03:07.520 --> 00:03:09.520]  阿們
[00:03:09.520 --> 00:03:14.520]  今天我們就接著來分享
[00:03:14.520 --> 00:03:16.520]  大家手上應該有一份大綱
[00:03:16.520 --> 00:03:18.520]  在門口大家拿了
[00:03:18.520 --> 00:03:20.520]  這份大綱很簡單
[00:03:20.520 --> 00:03:22.520]  把重點提出來
[00:03:22.520 --> 00:03:24.520]  我會按照這裡所提的幾個重點
[00:03:24.520 --> 00:03:26.520]  跟大家分享
[00:03:26.520 --> 00:03:28.520]  如果大家有什麼想問的問題
[00:03:28.520 --> 00:03:31.520]  我是很樂意跟大家回答的
[00:03:31.520 --> 00:03:35.520]  不知道大家會不會有一些紙
[00:03:35.520 --> 00:03:37.520]  可能你會一邊聽
[00:03:37.520 --> 00:03:39.520]  一邊有一些問題想寫下來
[00:03:39.520 --> 00:03:41.520]  然後一會兒想我回答
[00:03:41.520 --> 00:03:44.520]  如果你們有這樣的問題
[00:03:44.520 --> 00:03:46.520]  一會兒可能有同工會幫忙
[00:03:46.520 --> 00:03:48.520]  傳一些紙給大家
[00:03:48.520 --> 00:03:49.520]  大家可以寫下來
[00:03:49.520 --> 00:03:51.520]  或者某些地方
[00:03:51.520 --> 00:03:53.520]  把紙撕下來也可以
[00:03:53.520 --> 00:03:55.520]  不要把講座撕下來
[00:03:55.520 --> 00:03:58.520]  把筆記撕下來
[00:03:58.520 --> 00:04:01.520]  我希望我所說的
[00:04:01.520 --> 00:04:04.520]  是回應到實際的處境
[00:04:04.520 --> 00:04:05.520]  如果你覺得
[00:04:05.520 --> 00:04:07.520]  有些你自己身經歷的事情
[00:04:07.520 --> 00:04:10.520]  不是很能夠說出來
[00:04:10.520 --> 00:04:13.520]  也歡迎你提出來
[00:04:13.520 --> 00:04:16.520]  某些方法地提出來
[00:04:16.520 --> 00:04:19.520]  就可以回應到你的處境
[00:04:19.520 --> 00:04:21.520]  首先我想說一些人言
[00:04:21.520 --> 00:04:24.520]  就是香港色情社會的情況
[00:04:24.520 --> 00:04:25.520]  這裡其實我不用多說
[00:04:25.520 --> 00:04:27.520]  大家都會在不同的場合
[00:04:27.520 --> 00:04:28.520]  有了解到
[00:04:28.520 --> 00:04:32.520]  關於香港一些色情文化的發展
[00:04:32.520 --> 00:04:34.520]  我簡單來說一件事情
[00:04:34.520 --> 00:04:36.520]  其實在很多的傳媒
[00:04:36.520 --> 00:04:38.520]  特別在報紙裡面
[00:04:38.520 --> 00:04:40.520]  很明顯色情的元素
[00:04:40.520 --> 00:04:44.520]  這幾年是不斷地攀升的
[00:04:44.520 --> 00:04:46.520]  在新聞記者協會裡面
[00:04:46.520 --> 00:04:48.520]  有一個內部的調查
[00:04:48.520 --> 00:04:49.520]  是問記者
[00:04:49.520 --> 00:04:50.520]  問他們覺得
[00:04:50.520 --> 00:04:53.520]  在現在的報刊裡面
[00:04:53.520 --> 00:04:56.520]  色情元素是不是真的增加了
[00:04:56.520 --> 00:04:59.520]  還是一般的情況
[00:04:59.520 --> 00:05:01.520]  這個調查在1999年做
[00:05:01.520 --> 00:05:04.520]  竟然有43%的記者
[00:05:04.520 --> 00:05:06.520]  差不多一半的記者
[00:05:06.520 --> 00:05:07.520]  是清楚表示
[00:05:07.520 --> 00:05:09.520]  現在的報刊
[00:05:09.520 --> 00:05:12.520]  有太多的色情元素
[00:05:12.520 --> 00:05:15.520]  他們自己是經常接觸很多報紙的
[00:05:15.520 --> 00:05:17.520]  他們都看到整個的走勢
[00:05:17.520 --> 00:05:19.520]  他們就清楚看到
[00:05:19.520 --> 00:05:21.520]  一個很清楚的情況
[00:05:21.520 --> 00:05:24.520]  色情元素是不斷地增加
[00:05:24.520 --> 00:05:28.520]  這個是我們可以很清楚地看到的
[00:05:28.520 --> 00:05:29.520]  大家都一定會知道
[00:05:29.520 --> 00:05:31.520]  香港我眼中有提及的
[00:05:31.520 --> 00:05:34.520]  三份最暢銷的報紙
[00:05:34.520 --> 00:05:36.520]  我不想和他們宣傳
[00:05:36.520 --> 00:05:38.520]  所以我就不說哪三份
[00:05:38.520 --> 00:05:40.520]  但你都會知道的
[00:05:40.520 --> 00:05:42.520]  其中一個很重要的情況
[00:05:42.520 --> 00:05:44.520]  是全世界都沒有的
[00:05:44.520 --> 00:05:46.520]  就是在這些報紙裡面
[00:05:46.520 --> 00:05:48.520]  除了有所謂的風月版之外
[00:05:48.520 --> 00:05:52.520]  還有很多是令到外國人都很驚訝的
[00:05:52.520 --> 00:05:55.520]  就是有些嫖妓指拿
[00:05:55.520 --> 00:05:56.520]  大家有聽過
[00:05:56.520 --> 00:05:59.520]  就是這些報紙裡面會有一些介紹
[00:05:59.520 --> 00:06:02.520]  介紹你去某一些的家暴
[00:06:02.520 --> 00:06:04.520]  在當中會介紹那些女士
[00:06:04.520 --> 00:06:07.520]  然後就鼓勵你去光顧
[00:06:07.520 --> 00:06:11.520]  甚至有些時間是涉及一些叫做嫖妓券
[00:06:11.520 --> 00:06:12.520]  優待券
[00:06:12.520 --> 00:06:14.520]  你拿了那張嫖妓券
[00:06:14.520 --> 00:06:16.520]  去到那些地方的時候
[00:06:16.520 --> 00:06:19.520]  可以拿到優惠券
[00:06:19.520 --> 00:06:22.520]  這些情況是就我們所知道
[00:06:22.520 --> 00:06:26.520]  是絕少在任何的社會裡面出現
[00:06:26.520 --> 00:06:27.520]  而竟然這些報刊
[00:06:27.520 --> 00:06:33.520]  是公開地去為一些的娼妓去宣傳
[00:06:33.520 --> 00:06:36.520]  還有派一些嫖妓券
[00:06:36.520 --> 00:06:37.520]  在一些外國的國家
[00:06:37.520 --> 00:06:40.520]  大報紙一般來說都是一些比較謹慎
[00:06:40.520 --> 00:06:42.520]  比較審慎的報道
[00:06:42.520 --> 00:06:45.520]  就絕少一些這樣的內容
[00:06:45.520 --> 00:06:46.520]  但香港的所謂大報
[00:06:46.520 --> 00:06:50.520]  反而有很多很多充斥著這些色情的元素
[00:06:50.520 --> 00:06:53.520]  所以你和我在香港的環境要特別的謹慎
[00:06:53.520 --> 00:06:57.520]  因為這些色情的問題是籠罩著我們
[00:06:57.520 --> 00:06:58.520]  我自己很多時候
[00:06:58.520 --> 00:07:00.520]  每當我說這些講座的時候
[00:07:00.520 --> 00:07:04.520]  我心裡都有一些的擇心
[00:07:04.520 --> 00:07:06.520]  我是感覺到在我們的弟兄姊妹
[00:07:06.520 --> 00:07:09.520]  特別是青年弟兄姊妹的周圍
[00:07:09.520 --> 00:07:12.520]  有很多的危機
[00:07:12.520 --> 00:07:14.520]  我感覺到一種危機感
[00:07:14.520 --> 00:07:16.520]  我希望你們也感覺到
[00:07:16.520 --> 00:07:17.520]  這種危機裡面
[00:07:17.520 --> 00:07:20.520]  你要很小心保護自己
[00:07:20.520 --> 00:07:22.520]  因為你不小心
[00:07:22.520 --> 00:07:23.520]  你就會被潮流
[00:07:23.520 --> 00:07:26.520]  好像洪水一樣把你沖走了
[00:07:26.520 --> 00:07:28.520]  所以在我的聚會當中
[00:07:28.520 --> 00:07:30.520]  我盼望神賜福給你
[00:07:30.520 --> 00:07:32.520]  在當中有祂給你的提醒
[00:07:32.520 --> 00:07:33.520]  接著我會直接說
[00:07:33.520 --> 00:07:35.520]  有一個防範的途徑有幾方面
[00:07:35.520 --> 00:07:38.520]  第一方面保護自己的心思
[00:07:38.520 --> 00:07:40.520]  畢利格林曾經說過一件事情
[00:07:40.520 --> 00:07:42.520]  他說如果在人心裡面
[00:07:42.520 --> 00:07:46.520]  有心思和自己的意志
[00:07:46.520 --> 00:07:48.520]  thinking和will
[00:07:48.520 --> 00:07:50.520]  當中有爭執的時候
[00:07:50.520 --> 00:07:56.520]  你猜哪一樣最終會勝利呢
[00:07:56.520 --> 00:07:58.520]  你說意志
[00:07:58.520 --> 00:07:59.520]  我堅持這樣做
[00:07:59.520 --> 00:08:01.520]  就一定會勝利
[00:08:01.520 --> 00:08:02.520]  不是
[00:08:02.520 --> 00:08:03.520]  一般來說
[00:08:03.520 --> 00:08:08.520]  是思想會戰勝了意志
[00:08:08.520 --> 00:08:10.520]  人的意志一般來說是比較弱
[00:08:10.520 --> 00:08:12.520]  反而在裡面有什麼思想
[00:08:12.520 --> 00:08:15.520]  思想最終會決定你會有什麼行動
[00:08:15.520 --> 00:08:18.520]  思想是帶來行動
[00:08:18.520 --> 00:08:20.520]  所以你的思想裡面有什麼
[00:08:20.520 --> 00:08:25.520]  大程度是影響你怎麼行動
[00:08:25.520 --> 00:08:26.520]  所以你要留心
[00:08:26.520 --> 00:08:29.520]  就是怎麼保守著你裡面的思想
[00:08:29.520 --> 00:08:30.520]  而思想來自哪裡呢
[00:08:30.520 --> 00:08:34.520]  大多數的情況是來自你所見到的東西
[00:08:34.520 --> 00:08:36.520]  你看到什麼
[00:08:36.520 --> 00:08:40.520]  就影響了你怎麼去思想
[00:08:40.520 --> 00:08:42.520]  所以你會發覺很多時候
[00:08:42.520 --> 00:08:44.520]  如果你眼睛所接觸的
[00:08:44.520 --> 00:08:45.520]  無論是書本也好
[00:08:45.520 --> 00:08:46.520]  圖畫也好
[00:08:46.520 --> 00:08:48.520]  一些外在的環境也好
[00:08:48.520 --> 00:08:50.520]  你所看到的東西
[00:08:50.520 --> 00:08:52.520]  成為了你思想的引導
[00:08:52.520 --> 00:08:54.520]  所以如果你想要保護自己的思想
[00:08:54.520 --> 00:08:56.520]  首先要把關
[00:08:56.520 --> 00:08:57.520]  哪裡把關呢
[00:08:57.520 --> 00:08:59.520]  你眼目要把關
[00:08:59.520 --> 00:09:01.520]  如果你不把好這裡的關
[00:09:01.520 --> 00:09:03.520]  什麼都可以進入你的思想
[00:09:03.520 --> 00:09:07.520]  這些思想就會影響你後來有的行動
[00:09:07.520 --> 00:09:09.520]  有人就說
[00:09:09.520 --> 00:09:13.520]  You become what you see
[00:09:13.520 --> 00:09:14.520]  你看到的東西
[00:09:14.520 --> 00:09:16.520]  慢慢慢慢放在心思裡面
[00:09:16.520 --> 00:09:18.520]  而你行出來
[00:09:18.520 --> 00:09:20.520]  這些行動成為了你的一部分
[00:09:20.520 --> 00:09:22.520]  慢慢你不斷行的時候
[00:09:22.520 --> 00:09:24.520]  你的人本身就是這樣
[00:09:24.520 --> 00:09:27.520]  So you become what you see
[00:09:27.520 --> 00:09:29.520]  或者從另一個角度看
[00:09:29.520 --> 00:09:32.520]  You think what you see
[00:09:32.520 --> 00:09:34.520]  你看到什麼
[00:09:34.520 --> 00:09:36.520]  這些元素就在你心思當中
[00:09:36.520 --> 00:09:40.520]  你都可以引導你思想一些什麼東西
[00:09:40.520 --> 00:09:42.520]  所以當你要面對著
[00:09:42.520 --> 00:09:44.520]  你自己的掙扎的時候
[00:09:44.520 --> 00:09:46.520]  首先問一個問題就是
[00:09:46.520 --> 00:09:49.520]  我怎樣去守衛著我的眼目
[00:09:49.520 --> 00:09:52.520]  以至你能夠帶領著你的心思
[00:09:52.520 --> 00:09:54.520]  我記得有一次你去到一間教會
[00:09:54.520 --> 00:09:57.520]  剛剛那次聚會是說了關於
[00:09:57.520 --> 00:10:01.520]  一些男女性的關係的一個崇拜講道
[00:10:01.520 --> 00:10:03.520]  很特別這次的講道
[00:10:03.520 --> 00:10:06.520]  牧師很直接地提及這方面的聖經信息
[00:10:06.520 --> 00:10:09.520]  但之前有一首詩歌是大家一起唱的
[00:10:09.520 --> 00:10:12.520]  這首詩歌可能有些人都已經懂得唱
[00:10:12.520 --> 00:10:14.520]  願我口中的言語
[00:10:14.520 --> 00:10:17.520]  心裡的意念在你面前蒙月那
[00:10:17.520 --> 00:10:20.520]  我聽見那個師班一路唱的時候
[00:10:20.520 --> 00:10:21.520]  我自己也投入唱
[00:10:21.520 --> 00:10:24.520]  一路唱的時候我裡面有一個很大的感動
[00:10:24.520 --> 00:10:27.520]  我向神求神啊求你幫助我
[00:10:27.520 --> 00:10:29.520]  讓我講的說話
[00:10:29.520 --> 00:10:31.520]  讓我心所想的
[00:10:31.520 --> 00:10:35.520]  在你面前可以蒙月那
[00:10:35.520 --> 00:10:38.520]  一種很深切的期望在我裡面出現
[00:10:38.520 --> 00:10:39.520]  弟兄姊妹
[00:10:39.520 --> 00:10:43.520]  或者我沒什麼機會和大家個別地聊天
[00:10:43.520 --> 00:10:45.520]  但我心裡面很渴望見到你們
[00:10:45.520 --> 00:10:48.520]  是能夠向神這樣祈禱
[00:10:48.520 --> 00:10:51.520]  向神求神啊給我的心思
[00:10:51.520 --> 00:10:52.520]  我的意念
[00:10:52.520 --> 00:10:53.520]  我的言語
[00:10:53.520 --> 00:10:56.520]  在你面前都是你所蒙月那
[00:10:56.520 --> 00:10:58.520]  而一個關鍵的地方就是
[00:10:58.520 --> 00:11:02.520]  你要留心保守你的眼目
[00:11:02.520 --> 00:11:04.520]  接著我再要講的就是
[00:11:04.520 --> 00:11:06.520]  怎樣保守你的眼目呢
[00:11:06.520 --> 00:11:09.520]  下面提及有拒絕色情物品
[00:11:09.520 --> 00:11:12.520]  有幾方面和大家一起聊的思想
[00:11:12.520 --> 00:11:15.520]  很多人提及就是
[00:11:15.520 --> 00:11:17.520]  只要我不做出來
[00:11:17.520 --> 00:11:19.520]  沒什麼錯的
[00:11:19.520 --> 00:11:21.520]  這是一般人的觀念
[00:11:21.520 --> 00:11:23.520]  但聖經的觀念就是告訴我們
[00:11:23.520 --> 00:11:25.520]  當你有性的幻想
[00:11:25.520 --> 00:11:27.520]  Sex Fantasy
[00:11:27.520 --> 00:11:29.520]  其實已經是有一種意識淫亂
[00:11:29.520 --> 00:11:31.520]  大家一定會記得登山寶訓
[00:11:31.520 --> 00:11:32.520]  主耶穌所說
[00:11:32.520 --> 00:11:36.520]  如果你看見婦女動淫念
[00:11:36.520 --> 00:11:38.520]  就等於什麼
[00:11:38.520 --> 00:11:41.520]  等於犯了奸淫
[00:11:41.520 --> 00:11:43.520]  你說很不公平啊
[00:11:43.520 --> 00:11:45.520]  我沒有做過啊
[00:11:45.520 --> 00:11:47.520]  但聖經清楚指出
[00:11:47.520 --> 00:11:49.520]  人的心思裏面
[00:11:49.520 --> 00:11:51.520]  你的心思是引發行動的
[00:11:51.520 --> 00:11:53.520]  就算你沒有直接的行動
[00:11:53.520 --> 00:11:55.520]  你不斷地想
[00:11:55.520 --> 00:11:59.520]  其實已經進入了行動的精要裏面
[00:11:59.520 --> 00:12:00.520]  所以聖經就說
[00:12:00.520 --> 00:12:02.520]  你看見而動淫念
[00:12:02.520 --> 00:12:05.520]  就等於了奸淫
[00:12:05.520 --> 00:12:07.520]  當然我們都有講過
[00:12:07.520 --> 00:12:08.520]  上次我和大家講過
[00:12:08.520 --> 00:12:10.520]  雀巢的事
[00:12:10.520 --> 00:12:12.520]  但好像沒有和你們講
[00:12:12.520 --> 00:12:13.520]  我和其他同學有講
[00:12:13.520 --> 00:12:16.520]  我再講一個很有名的
[00:12:16.520 --> 00:12:19.520]  馬丁路德的說話
[00:12:19.520 --> 00:12:25.520]  他說你不可以防止鳥鳥在你頭上飛過
[00:12:25.520 --> 00:12:27.520]  有時候防止不了
[00:12:27.520 --> 00:12:29.520]  這是我加上去的
[00:12:29.520 --> 00:12:32.520]  一隻白鴿在你頭上飛過的時候
[00:12:32.520 --> 00:12:34.520]  掉了掉在你頭頂上
[00:12:34.520 --> 00:12:36.520]  我真的試過了
[00:12:36.520 --> 00:12:38.520]  所以有時候我看見很多白鴿的時候
[00:12:38.520 --> 00:12:39.520]  我就會害怕
[00:12:39.520 --> 00:12:40.520]  不想走近
[00:12:40.520 --> 00:12:42.520]  因為牠們飛上去的時候
[00:12:42.520 --> 00:12:44.520]  會有東西掉下來
[00:12:44.520 --> 00:12:48.520]  沒錯你不能夠防止鳥鳥在你頭上飛過
[00:12:48.520 --> 00:12:53.520]  但你可以防止鳥鳥在你頭上觸巢
[00:12:53.520 --> 00:12:56.520]  你可不可以防止
[00:12:56.520 --> 00:12:57.520]  如果牠擔之處之利
[00:12:57.520 --> 00:12:59.520]  在你頭上開始觸巢
[00:12:59.520 --> 00:13:01.520]  你會覺得多好
[00:13:01.520 --> 00:13:03.520]  我頭上有多平坦的地方
[00:13:03.520 --> 00:13:06.520]  就讓牠慢慢觸巢吧
[00:13:06.520 --> 00:13:09.520]  你不可以說你沒有力量去拒絕牠
[00:13:09.520 --> 00:13:11.520]  你是可以的
[00:13:11.520 --> 00:13:13.520]  而性的幻想
[00:13:13.520 --> 00:13:17.520]  一般來說是有你的個人意志參與
[00:13:17.520 --> 00:13:21.520]  你是容許牠繼續去想
[00:13:21.520 --> 00:13:24.520]  而產生一種自己的參與
[00:13:24.520 --> 00:13:27.520]  而聖經就提及這種性的幻想
[00:13:27.520 --> 00:13:30.520]  聖經所說的動人念
[00:13:30.520 --> 00:13:33.520]  是等於奸淫的
[00:13:33.520 --> 00:13:36.520]  有一些調查就是調查中學生
[00:13:36.520 --> 00:13:39.520]  看色情畫報之後的情況
[00:13:39.520 --> 00:13:42.520]  調查發現有很多中學生
[00:13:42.520 --> 00:13:45.520]  這裡大概有一千多個樣本
[00:13:45.520 --> 00:13:47.520]  他們發現絕大多數學生
[00:13:47.520 --> 00:13:50.520]  有八成學生在看完色情畫報之後
[00:13:50.520 --> 00:13:53.520]  都會有性的幻想
[00:13:53.520 --> 00:13:55.520]  你會說我猜我是那兩成
[00:13:55.520 --> 00:13:58.520]  我多數都不會有什麼問題
[00:13:58.520 --> 00:13:59.520]  但原來調查再說
[00:13:59.520 --> 00:14:01.520]  剩下的兩成
[00:14:01.520 --> 00:14:05.520]  其中的18.3%
[00:14:05.520 --> 00:14:07.520]  他們有性幻想
[00:14:07.520 --> 00:14:10.520]  而且他們不會克制自己
[00:14:10.520 --> 00:14:13.520]  讓自己繼續去想
[00:14:13.520 --> 00:14:14.520]  大家明白嗎
[00:14:14.520 --> 00:14:16.520]  有八成是有性幻想
[00:14:16.520 --> 00:14:18.520]  但之後就克制住
[00:14:18.520 --> 00:14:20.520]  不讓自己繼續想下去
[00:14:20.520 --> 00:14:23.520]  另外的18.3%
[00:14:23.520 --> 00:14:24.520]  是有性幻想
[00:14:24.520 --> 00:14:27.520]  而且他們繼續想
[00:14:27.520 --> 00:14:30.520]  所以98.3%的人
[00:14:30.520 --> 00:14:32.520]  中學生看完色情畫報之後
[00:14:32.520 --> 00:14:35.520]  都會有很多的性幻想
[00:14:35.520 --> 00:14:36.520]  所以有時候你會以為
[00:14:36.520 --> 00:14:37.520]  不要緊的
[00:14:37.520 --> 00:14:39.520]  看一看了解一下
[00:14:39.520 --> 00:14:41.520]  但其實當中產生很多的試探
[00:14:41.520 --> 00:14:43.520]  在內心裡面出現
[00:14:43.520 --> 00:14:44.520]  在《藏世紀》第六章第五節
[00:14:44.520 --> 00:14:46.520]  大家記得當時的人
[00:14:46.520 --> 00:14:48.520]  他們是犯罪
[00:14:48.520 --> 00:14:50.520]  後來神用洪水毀滅大地
[00:14:50.520 --> 00:14:52.520]  《詩經》就描述當時的人的情況
[00:14:52.520 --> 00:14:58.520]  終日所想的盡都是惡
[00:14:58.520 --> 00:14:59.520]  那種的思想
[00:14:59.520 --> 00:15:01.520]  那種的想像
[00:15:01.520 --> 00:15:03.520]  那種想像著很多的罪惡的事情
[00:15:03.520 --> 00:15:06.520]  以至神要審判當時的人
[00:15:06.520 --> 00:15:08.520]  這是我們需要留心的
[00:15:08.520 --> 00:15:10.520]  接著我提及逃避試探
[00:15:10.520 --> 00:15:11.520]  面對著一些危險
[00:15:11.520 --> 00:15:13.520]  如何逃避呢
[00:15:13.520 --> 00:15:16.520]  有時候我們就這樣看
[00:15:16.520 --> 00:15:17.520]  似乎覺得
[00:15:17.520 --> 00:15:18.520]  這些簡單的事情
[00:15:18.520 --> 00:15:21.520]  不是我們一般青少年都有的問題
[00:15:21.520 --> 00:15:23.520]  我記得有一位姐妹
[00:15:23.520 --> 00:15:25.520]  來分享她過去的情況
[00:15:25.520 --> 00:15:26.520]  在文字上分享
[00:15:26.520 --> 00:15:29.520]  她說她用了20年的時間
[00:15:29.520 --> 00:15:32.520]  才能克服自己內心的傷痕
[00:15:32.520 --> 00:15:34.520]  醫治自己的傷痕
[00:15:34.520 --> 00:15:36.520]  20年前發生什麼事呢
[00:15:36.520 --> 00:15:37.520]  當時她10歲
[00:15:37.520 --> 00:15:38.520]  在10歲的時候
[00:15:38.520 --> 00:15:40.520]  哥哥12歲
[00:15:40.520 --> 00:15:42.520]  哥哥在那天
[00:15:42.520 --> 00:15:45.520]  看了一些色情的畫報
[00:15:45.520 --> 00:15:49.520]  然後就強暴了她
[00:15:49.520 --> 00:15:50.520]  12歲的哥哥
[00:15:50.520 --> 00:15:54.520]  強暴了自己10歲的妹妹
[00:15:54.520 --> 00:15:57.520]  你很難想像當時發生什麼事情
[00:15:57.520 --> 00:16:00.520]  這位小姐
[00:16:00.520 --> 00:16:02.520]  她說經過了20年的掙扎
[00:16:02.520 --> 00:16:04.520]  到她30歲的時候
[00:16:04.520 --> 00:16:07.520]  她說我才能克服自己內心
[00:16:07.520 --> 00:16:10.520]  很多很多的傷痕
[00:16:10.520 --> 00:16:11.520]  其實很多時候
[00:16:11.520 --> 00:16:13.520]  好像一些很簡單的事情
[00:16:13.520 --> 00:16:16.520]  但是帶來的後果是很嚴重的
[00:16:16.520 --> 00:16:18.520]  因此在面對著這些情況之下
[00:16:18.520 --> 00:16:21.520]  我們留心要逃避這些試探
[00:16:21.520 --> 00:16:23.520]  逃避這些色情的物品
[00:16:23.520 --> 00:16:25.520]  對我們的影響
[00:16:25.520 --> 00:16:26.520]  有些人說如何逃避呢
[00:16:26.520 --> 00:16:28.520]  我們經常都看到
[00:16:28.520 --> 00:16:31.520]  沒錯,有些時候的確難於逃避
[00:16:31.520 --> 00:16:33.520]  但是其中一個方式
[00:16:33.520 --> 00:16:34.520]  你可以逃避的
[00:16:34.520 --> 00:16:36.520]  你會知道某一些的報紙
[00:16:36.520 --> 00:16:38.520]  去到某一些的地方
[00:16:38.520 --> 00:16:40.520]  是有一些色情的內容的
[00:16:40.520 --> 00:16:41.520]  或者你走在街上
[00:16:41.520 --> 00:16:42.520]  去到某一些地方
[00:16:42.520 --> 00:16:44.520]  知道那裡有一種大海報
[00:16:44.520 --> 00:16:46.520]  永遠都是一些色情海報
[00:16:46.520 --> 00:16:47.520]  你可能事先知道
[00:16:47.520 --> 00:16:50.520]  某一些地方會有試探來到
[00:16:50.520 --> 00:16:51.520]  好像什麼呢
[00:16:51.520 --> 00:16:52.520]  好像一個人開車
[00:16:52.520 --> 00:16:55.520]  他經常走那條路上班
[00:16:55.520 --> 00:16:56.520]  他走那條路上班
[00:16:56.520 --> 00:16:59.520]  知道在那裡一定有一個地洞
