
[00:00:00.000 --> 00:00:01.280]  五丈的經文
[00:01:38.720 --> 00:01:40.880]  可以帶人到主的面前
[00:01:40.880 --> 00:01:44.800]  而這班同學後來一路來信靠耶穌
[00:01:44.800 --> 00:01:46.440]  我聽見的時候
[00:01:46.440 --> 00:01:48.000]  我都想起自己一件事情
[00:01:48.000 --> 00:01:50.160]  就是很多年前我信耶穌的時候
[00:01:50.160 --> 00:01:52.280]  我是比較早的時候信耶穌
[00:01:52.280 --> 00:01:54.120]  我是中一就信主
[00:01:54.840 --> 00:01:58.280]  但當年我讀書的時候已經不小了
[00:01:58.280 --> 00:02:00.400]  我十四歲才讀中一
[00:02:00.400 --> 00:02:02.960]  在學校的時候
[00:02:02.960 --> 00:02:04.000]  去到新的地方
[00:02:04.000 --> 00:02:05.440]  環境很不熟悉
[00:02:05.440 --> 00:02:08.720]  但我很深刻記得一位同學
[00:02:08.720 --> 00:02:10.800]  中五姓翁
[00:02:10.800 --> 00:02:13.600]  他就走來我們班房
[00:02:13.600 --> 00:02:15.040]  在我們班房門口
[00:02:15.040 --> 00:02:16.480]  我們當時說的話
[00:02:16.480 --> 00:02:18.040]  在那裡抱來抱去
[00:02:18.040 --> 00:02:20.200]  他不認識我們
[00:02:20.200 --> 00:02:21.080]  我們又不認識他
[00:02:21.080 --> 00:02:22.960]  不知道為什麼經常走來我們班房門口
[00:02:22.960 --> 00:02:23.920]  走來走去
[00:02:24.360 --> 00:02:26.120]  又找機會去認識我們
[00:02:26.120 --> 00:02:28.840]  我當時因為想著
[00:02:28.840 --> 00:02:30.560]  認識一個大哥哥也挺好的
[00:02:30.560 --> 00:02:32.240]  所以就走過去
[00:02:32.240 --> 00:02:33.520]  跟他聊聊天
[00:02:33.520 --> 00:02:34.920]  聊聊天的時候
[00:02:34.920 --> 00:02:37.160]  他就一路來關心我
[00:02:37.160 --> 00:02:39.040]  怎樣認識不認識這個學校
[00:02:39.040 --> 00:02:40.720]  然後他就鼓勵我
[00:02:40.720 --> 00:02:43.520]  不如你們參加教徒團契
[00:02:43.520 --> 00:02:46.320]  我因為想認識一個大哥哥
[00:02:46.320 --> 00:02:47.560]  所以就不推遲
[00:02:47.560 --> 00:02:51.000]  第一次一生人參加教徒的聚會
[00:02:52.000 --> 00:02:54.520]  在這個團契裡一路參與
[00:02:54.520 --> 00:02:56.560]  大概大半年之後
[00:02:56.560 --> 00:02:58.440]  我就決志信耶穌
[00:02:58.440 --> 00:03:03.680]  這位同學他不單帶我回團契信耶穌
[00:03:03.680 --> 00:03:06.920]  他邀請我們幾個初信主的方溫仔
[00:03:06.920 --> 00:03:10.080]  就說不如和你們查聖經
[00:03:10.080 --> 00:03:11.160]  什麼時間?
[00:03:11.160 --> 00:03:12.360]  早點回來
[00:03:12.360 --> 00:03:14.080]  我們很聽話
[00:03:14.080 --> 00:03:16.200]  很早就回到學校
[00:03:16.200 --> 00:03:17.840]  他帶我們查聖經
[00:03:17.840 --> 00:03:19.800]  一步步認識信仰
[00:03:21.600 --> 00:03:23.320]  到今天回想這件事的時候
[00:03:23.320 --> 00:03:25.440]  我仍然很感謝這位同學
[00:03:25.440 --> 00:03:29.200]  這位同學對我一生太大的幫助
[00:03:29.200 --> 00:03:32.120]  我想他也不會想到這位同學
[00:03:32.120 --> 00:03:33.920]  後來神憐憫
[00:03:33.920 --> 00:03:36.440]  讓我可以在教會侍奉
[00:03:36.440 --> 00:03:39.720]  今天在教會裡面做牧師的服侍工作
[00:03:39.720 --> 00:03:43.160]  但是我回想這位同學的時候
[00:03:43.160 --> 00:03:45.360]  就想到如果不是他當時
[00:03:45.360 --> 00:03:47.520]  樂意尷尬一點
[00:03:47.520 --> 00:03:49.280]  來去抱一下
[00:03:49.400 --> 00:03:51.600]  那些中一的學生的課室
[00:03:51.600 --> 00:03:55.080]  我今天也沒有機會去信教耶穌
[00:03:55.080 --> 00:03:58.960]  神的救恩是透過蒙恩的人
[00:03:58.960 --> 00:04:01.600]  臨到其他人身上
[00:04:01.600 --> 00:04:03.400]  蒙恩的人
[00:04:03.400 --> 00:04:07.000]  是蒙恩可以成為私恩的管道
[00:04:07.000 --> 00:04:08.800]  可以將恩典
[00:04:08.800 --> 00:04:11.120]  將福音帶給其他人
[00:04:11.120 --> 00:04:15.400]  神給我們有的是一種權柄
[00:04:15.400 --> 00:04:17.920]  甚至我們可以放膽說
[00:04:18.000 --> 00:04:19.760]  我們領受一份權柄
[00:04:19.760 --> 00:04:23.600]  可以讓人聽福音之後出死入生
[00:04:23.600 --> 00:04:26.360]  那種的分別太大了
[00:04:26.360 --> 00:04:28.800]  領受福音之餘
[00:04:28.800 --> 00:04:31.960]  生命的不同是太大了
[00:04:31.960 --> 00:04:35.800]  而神就將這種權柄賜給我們
[00:04:35.800 --> 00:04:38.000]  大家會記得聖經說
[00:04:38.000 --> 00:04:41.360]  神將叫人與他和好的職份
[00:04:41.360 --> 00:04:43.840]  是賜給我們
[00:04:43.840 --> 00:04:46.640]  不要以為是一個責任
[00:04:46.800 --> 00:04:47.800]  不做不行
[00:04:47.800 --> 00:04:49.600]  不做神會責怪的
[00:04:49.600 --> 00:04:51.560]  聖經所說
[00:04:51.560 --> 00:04:53.560]  是神所賜的恩惠
[00:04:53.560 --> 00:04:58.160]  讓我們能夠成為神所用的一條管道
[00:04:58.160 --> 00:04:59.800]  將恩典帶給人
[00:04:59.800 --> 00:05:01.840]  在近幾年
[00:05:01.840 --> 00:05:03.440]  其實已經十多年
[00:05:03.440 --> 00:05:06.480]  已經有很多的見證出現
[00:05:06.480 --> 00:05:07.840]  特別我留意到
[00:05:07.840 --> 00:05:09.560]  很多的見證是談及
[00:05:09.560 --> 00:05:13.720]  他們很奇妙地進入地獄裡面
[00:05:13.720 --> 00:05:15.680]  片刻的時間
[00:05:15.920 --> 00:05:17.400]  見到地獄的狀況
[00:05:17.400 --> 00:05:19.520]  然後出來或者醒過來
[00:05:19.520 --> 00:05:21.360]  然後將他們所經歷的事情
[00:05:21.360 --> 00:05:24.040]  寫成一些見證文集
[00:05:24.040 --> 00:05:25.240]  或者一本書
[00:05:25.240 --> 00:05:28.000]  你在基督教書局會買到這些書
[00:05:28.000 --> 00:05:29.800]  特別這段時間
[00:05:29.800 --> 00:05:32.080]  很多這些經歷出現
[00:05:32.080 --> 00:05:34.800]  這些弟兄姊妹講述
[00:05:34.800 --> 00:05:36.720]  在地獄當中所見到的情況
[00:05:36.720 --> 00:05:37.840]  很恐怖
[00:05:37.840 --> 00:05:40.480]  很恐怖的情景
[00:05:40.480 --> 00:05:41.720]  我不詳細說
[00:05:41.720 --> 00:05:43.040]  但很明顯就是
[00:05:43.040 --> 00:05:44.960]  這班弟兄姊妹出來之後
[00:05:45.200 --> 00:05:46.840]  是很迫切地跟別人說
[00:05:46.840 --> 00:05:47.920]  你們要傳福音
[00:05:47.920 --> 00:05:49.200]  你們要信耶穌
[00:05:49.200 --> 00:05:52.440]  因為神是有公義的審判的
[00:05:52.440 --> 00:05:54.120]  這位上帝
[00:05:54.120 --> 00:05:56.040]  祂是慈愛的上帝
[00:05:56.040 --> 00:05:57.760]  也是公義的上帝
[00:05:57.760 --> 00:05:59.640]  祂不會讓所有
[00:05:59.640 --> 00:06:01.520]  地上無論你是
[00:06:01.520 --> 00:06:03.040]  良善的
[00:06:03.040 --> 00:06:05.120]  或者是邪惡的人
[00:06:05.120 --> 00:06:07.200]  最終的結局是一樣的
[00:06:07.200 --> 00:06:08.720]  是不會的
[00:06:08.720 --> 00:06:10.920]  神是會有審判的
[00:06:10.920 --> 00:06:14.520]  當這些弟兄姊妹講述這些見證的時候
[00:06:14.520 --> 00:06:16.120]  他們也很清楚地說
[00:06:16.120 --> 00:06:17.480]  跟我們所認識
[00:06:17.480 --> 00:06:19.640]  聖經所講述的情況
[00:06:19.640 --> 00:06:21.440]  是一樣的
[00:06:21.440 --> 00:06:23.040]  他們說到
[00:06:23.040 --> 00:06:24.040]  聖經所說
[00:06:24.040 --> 00:06:26.240]  在地獄裡面
[00:06:26.240 --> 00:06:28.120]  火是不滅的
[00:06:28.120 --> 00:06:30.280]  蟲是不死的
[00:06:30.280 --> 00:06:32.160]  而他們所見到的情況
[00:06:32.160 --> 00:06:34.520]  正正是聖經所講述的情形
[00:06:34.520 --> 00:06:35.920]  各位弟兄姊妹
[00:06:35.920 --> 00:06:37.640]  當我們上到傳福音的時候
[00:06:37.640 --> 00:06:38.360]  有些時候
[00:06:38.360 --> 00:06:39.920]  基督會有一種感覺
[00:06:39.920 --> 00:06:41.280]  很麻煩
[00:06:41.280 --> 00:06:43.080]  又要我去做些事情
[00:06:44.160 --> 00:06:45.680]  只是當你感受到
[00:06:45.680 --> 00:06:47.920]  主將這份恩惠賜給你
[00:06:47.920 --> 00:06:49.200]  還有你感受到
[00:06:49.200 --> 00:06:51.560]  人生命的需要
[00:06:51.560 --> 00:06:53.000]  我們就會
[00:06:53.000 --> 00:06:55.160]  感覺到神給我們的力量
[00:06:55.160 --> 00:06:56.200]  還有幫助
[00:06:56.200 --> 00:06:58.640]  你去將福音帶出去
[00:06:58.640 --> 00:07:00.720]  當然很多弟兄姊妹在教會裡面
[00:07:00.720 --> 00:07:02.960]  都是很積極地參與不同的服事
[00:07:02.960 --> 00:07:04.080]  不同的工作
[00:07:04.080 --> 00:07:05.040]  不同的侍奉
[00:07:05.040 --> 00:07:06.720]  但是我們也要留心
[00:07:06.720 --> 00:07:08.360]  在侍奉的時候
[00:07:08.360 --> 00:07:10.760]  小心不讓我們傳方的心
[00:07:10.760 --> 00:07:13.040]  也漸漸地失去了
[00:07:13.360 --> 00:07:14.360]  冷淡了
[00:07:14.360 --> 00:07:16.280]  沒時間再理會到
[00:07:16.280 --> 00:07:17.760]  其他人的需要
[00:07:17.760 --> 00:07:19.200]  以致我們失去了
[00:07:19.200 --> 00:07:22.000]  神給我們一份的福分
[00:07:22.000 --> 00:07:24.680]  也忘記了神對我們的吩咐
[00:07:24.680 --> 00:07:26.920]  當我們看回《善良傳》的時候
[00:07:26.920 --> 00:07:29.000]  就發覺當時很多的使徒
[00:07:29.000 --> 00:07:30.560]  他們很迫切
[00:07:30.560 --> 00:07:33.120]  要將這份福音帶出去
[00:07:33.120 --> 00:07:34.640]  而今天讀到的聖經
[00:07:34.640 --> 00:07:37.080]  正正描述他們那種迫切的
[00:07:37.080 --> 00:07:38.440]  那種的心情
[00:07:38.440 --> 00:07:40.880]  我們一起看聖經第十二節
[00:07:43.120 --> 00:07:45.880]  聖經描述當時神藉著使徒的手
[00:07:45.880 --> 00:07:47.880]  行了很多神蹟騎士
[00:07:47.880 --> 00:07:49.960]  神透過這些神蹟騎士
[00:07:49.960 --> 00:07:52.200]  去印證他們所說的道
[00:07:52.200 --> 00:07:54.160]  是從神而來的
[00:07:54.160 --> 00:07:56.720]  因此很多人信靠耶穌
[00:07:56.720 --> 00:08:00.480]  但因為他們很多人跟隨了使徒
[00:08:00.480 --> 00:08:02.760]  因此當時的一些宗教領袖
[00:08:02.760 --> 00:08:05.080]  他們就有妒忌了
[00:08:05.080 --> 00:08:06.760]  大家看第十七節
[00:08:06.760 --> 00:08:08.680]  第十七節
[00:08:08.680 --> 00:08:10.440]  大祭司和他的同黨
[00:08:10.440 --> 00:08:12.160]  殺到各人都起來
[00:08:12.160 --> 00:08:13.840]  滿心忌恨
[00:08:13.840 --> 00:08:15.880]  於是下手拿著使徒
[00:08:15.880 --> 00:08:18.440]  把他們押在公共拘留所
[00:08:18.440 --> 00:08:22.000]  夜間有天使來將他們領出來
[00:08:22.000 --> 00:08:23.960]  當你看到這裡的時候
[00:08:23.960 --> 00:08:26.160]  你發覺當時的人
[00:08:26.160 --> 00:08:29.360]  對使徒很多的妒忌
[00:08:29.360 --> 00:08:32.080]  這麼多人擁戴他們
[00:08:32.080 --> 00:08:33.920]  這麼多人聽他們說
[00:08:33.920 --> 00:08:36.080]  因此接受不到
[00:08:36.080 --> 00:08:37.280]  出於妒忌的心
[00:08:37.280 --> 00:08:38.800]  就將他們抓了去
[00:08:39.120 --> 00:08:41.160]  將他們放在監牢裡
[00:08:41.160 --> 00:08:43.120]  是當時的一些宗教領袖
[00:08:43.120 --> 00:08:45.480]  有權並可以做的事情
[00:08:45.480 --> 00:08:47.360]  但聖經就描述
[00:08:47.360 --> 00:08:50.880]  當時有天使來到他們中間
[00:08:50.880 --> 00:08:53.400]  將他們釋放出來
[00:08:53.400 --> 00:08:55.280]  你再看剛才的聖經
[00:08:55.280 --> 00:08:56.720]  在第二十節
[00:08:56.720 --> 00:09:00.600]  「你們去站在殿裡
[00:09:00.600 --> 00:09:03.120]  把一切有關者生命的話
[00:09:03.120 --> 00:09:05.400]  都講給眾民聽」
[00:09:05.400 --> 00:09:07.520]  旁邊的和學本提到
[00:09:07.920 --> 00:09:09.480]  「你們去站在殿裡
[00:09:09.480 --> 00:09:11.080]  把一切有關者生命的話
[00:09:11.080 --> 00:09:13.360]  都講給眾民聽」
[00:09:13.360 --> 00:09:16.480]  當天使這樣說的時候
[00:09:16.480 --> 00:09:18.080]  你會看到神的心情
[00:09:18.080 --> 00:09:19.240]  何等的迫切
[00:09:19.240 --> 00:09:21.800]  一方面祂用奇妙的能力
[00:09:21.800 --> 00:09:23.840]  讓他們被釋放出來
[00:09:23.840 --> 00:09:26.560]  同時很清楚地表示出主的心意
[00:09:26.560 --> 00:09:29.200]  不讓這些全方位的人
[00:09:29.200 --> 00:09:30.400]  受到難阻
[00:09:30.400 --> 00:09:32.320]  一釋放他們的時候
[00:09:32.320 --> 00:09:33.320]  立刻吩咐
[00:09:33.320 --> 00:09:34.400]  你們要去
[00:09:34.400 --> 00:09:36.240]  你們繼續去
[00:09:36.240 --> 00:09:37.600]  不要停止
[00:09:37.800 --> 00:09:40.880]  繼續地讓人聽到福音
[00:09:40.880 --> 00:09:42.720]  將生命的道
[00:09:42.720 --> 00:09:44.680]  講述出去
[00:09:44.680 --> 00:09:49.440]  當你看到一段話的時候
[00:09:49.440 --> 00:09:51.360]  你會感受到主的心
[00:09:51.360 --> 00:09:52.880]  何等的渴望
[00:09:52.880 --> 00:09:55.120]  人能夠聽見福音
[00:09:55.120 --> 00:09:58.360]  大家可能聽過一位人物
[00:09:58.360 --> 00:09:59.840]  叫做慕迪先生
[00:09:59.840 --> 00:10:00.840]  很早年的時候
[00:10:00.840 --> 00:10:02.520]  在美國的一位報導家
[00:10:02.520 --> 00:10:04.880]  他帶領了很多人信耶穌
[00:10:04.880 --> 00:10:07.480]  有一次他被邀請到英國
[00:10:07.720 --> 00:10:09.960]  在英國開一些報導聚會
[00:10:09.960 --> 00:10:12.720]  有一次他和一群牧師傳道
[00:10:12.720 --> 00:10:14.240]  大家坐下來聊天
[00:10:14.240 --> 00:10:15.640]  在一個房間裡面
[00:10:15.640 --> 00:10:18.240]  在當時聚會還沒開始
[00:10:18.240 --> 00:10:19.880]  他去到窗口旁邊
[00:10:19.880 --> 00:10:22.160]  有幾位牧師走過去和他聊天
[00:10:22.160 --> 00:10:23.960]  問他:慕迪先生
[00:10:23.960 --> 00:10:25.960]  神這麼使用你
[00:10:25.960 --> 00:10:29.480]  你報導的策略在哪裡呢?
[00:10:29.480 --> 00:10:32.040]  這麼多人信耶穌
[00:10:32.040 --> 00:10:33.760]  你傳福音的時候
[00:10:33.760 --> 00:10:36.280]  那個秘訣重點在哪裡呢?
[00:10:36.280 --> 00:10:37.800]  跟我們分享一下
[00:10:37.800 --> 00:10:42.520]  慕迪先生當時竟然沒有說話
[00:10:42.520 --> 00:10:43.680]  沒有回應他們
[00:10:43.680 --> 00:10:45.200]  他們很奇怪
[00:10:45.200 --> 00:10:46.840]  看一看慕迪先生
[00:10:46.840 --> 00:10:48.520]  竟然他流眼淚
[00:10:48.520 --> 00:10:51.360]  什麼事情突然哭了
[00:10:51.360 --> 00:10:53.760]  看到他望著窗口出面
[00:10:53.760 --> 00:10:54.920]  大家就問他
[00:10:54.920 --> 00:10:56.520]  慕迪先生有什麼事情
[00:10:56.520 --> 00:10:58.360]  有什麼令你這麼傷心
[00:10:58.360 --> 00:11:01.360]  他就跟他們說
[00:11:01.360 --> 00:11:03.160]  你們看一看外面
[00:11:03.160 --> 00:11:05.400]  他們看一看外面
[00:11:05.560 --> 00:11:06.400]  外面沒有什麼
[00:11:06.400 --> 00:11:08.480]  都是一條行人街道
[00:11:08.480 --> 00:11:09.880]  很多行人在那裡走
[00:11:09.880 --> 00:11:12.680]  有些長者坐在街邊的長椅上
[00:11:12.680 --> 00:11:15.320]  他說外面的街道沒什麼
[00:11:15.320 --> 00:11:17.480]  慕迪先生就說
[00:11:17.480 --> 00:11:18.680]  你們看不到
[00:11:18.680 --> 00:11:20.960]  這些長者
[00:11:20.960 --> 00:11:22.680]  很快他們沒有機會
[00:11:22.680 --> 00:11:24.640]  聽到主耶穌的福音
[00:11:24.640 --> 00:11:27.960]  很快他們會滅亡
[00:11:27.960 --> 00:11:29.760]  很多人很忙碌
[00:11:29.760 --> 00:11:31.160]  在那裡跑來跑去
[00:11:31.160 --> 00:11:34.440]  他們沒有時間去聽主的福音
[00:11:35.000 --> 00:11:38.600]  他們會失去主給他們奇妙的救恩
[00:11:38.600 --> 00:11:40.680]  你們看不到嗎
[00:11:40.680 --> 00:11:45.360]  突然間這一班牧師傳到
[00:11:45.360 --> 00:11:46.840]  他們突然間很明白
[00:11:46.840 --> 00:11:49.400]  不是什麼技巧
[00:11:49.400 --> 00:11:50.560]  什麼策略
[00:11:50.560 --> 00:11:53.320]  而是神將一顆愛人的心
[00:11:53.320 --> 00:11:56.760]  很深刻地放在慕迪先生的裡面
[00:11:56.760 --> 00:11:59.000]  他看到人的需要
[00:11:59.000 --> 00:12:01.160]  以至他帶著一種很迫切的心
[00:12:01.160 --> 00:12:05.600]  來講述這個叫人得救的福音
[00:12:05.600 --> 00:12:08.600]  因此這一班牧師傳到
[00:12:08.600 --> 00:12:10.240]  不敢再問其他問題
[00:12:10.240 --> 00:12:11.680]  他們只知道
[00:12:11.680 --> 00:12:16.640]  愛、生命成為了傳福音最重要的動力
[00:12:16.640 --> 00:12:18.800]  在香港
[00:12:18.800 --> 00:12:20.120]  我不知道大家很多時候
[00:12:20.120 --> 00:12:22.360]  在你的公司、在你的家
[00:12:22.360 --> 00:12:24.240]  看到很多不同的人的情況
[00:12:24.240 --> 00:12:25.760]  你的感受如何
[00:12:25.760 --> 00:12:27.640]  剛剛過了農曆新年
[00:12:27.640 --> 00:12:29.160]  我不知道大家有沒有留意
[00:12:29.160 --> 00:12:30.400]  每年的新年
[00:12:30.720 --> 00:12:32.880]  通常你會看到電視有報導
[00:12:32.880 --> 00:12:36.120]  有一些男士在廟宇的門口
[00:12:36.120 --> 00:12:38.040]  他們擠在那裡
[00:12:38.040 --> 00:12:42.640]  每個人都拿著一些很粗的香
[00:12:42.640 --> 00:12:45.480]  預備擠進去做什麼
[00:12:45.480 --> 00:12:48.520]  要插頭炷香
[00:12:48.520 --> 00:12:50.800]  好幾次我看到電視
[00:12:50.800 --> 00:12:52.240]  一直拍攝他們的時候
[00:12:52.240 --> 00:12:54.120]  他們被人鬆了一爪
[00:12:54.120 --> 00:12:56.200]  然後他們的眼睛都閉起來了
[00:12:56.200 --> 00:12:58.520]  因為煙影分得很辛苦
[00:12:58.520 --> 00:13:00.480]  然後一開門的時候
[00:13:00.480 --> 00:13:01.440]  就衝進去
[00:13:01.440 --> 00:13:02.320]  有些跌倒
[00:13:02.320 --> 00:13:03.680]  真的有些人跌倒了
[00:13:03.680 --> 00:13:04.400]  然後衝過去
[00:13:04.400 --> 00:13:05.600]  啞開人家插頭
[00:13:05.600 --> 00:13:08.920]  為什麼這麼緊張
[00:13:08.920 --> 00:13:11.920]  因為他們認為插到頭炷香
[00:13:11.920 --> 00:13:14.160]  就可以得到福氣
[00:13:14.160 --> 00:13:17.040]  他們不知道
[00:13:17.040 --> 00:13:18.920]  真正的福氣
[00:13:18.920 --> 00:13:20.800]  不是來自插香
[00:13:20.800 --> 00:13:23.200]  他們不認識到
[00:13:23.200 --> 00:13:25.360]  神要賜給人的
[00:13:25.360 --> 00:13:27.600]  是真正永恆的福氣
[00:13:28.800 --> 00:13:31.520]  但是他們還沒有認識耶穌
[00:13:31.520 --> 00:13:35.680]  當你留心回想你身邊的朋友
[00:13:35.680 --> 00:13:37.680]  有些時候你覺得
[00:13:37.680 --> 00:13:39.760]  好像跟他們沒有什麼認識
[00:13:39.760 --> 00:13:42.000]  但如果你為他們祈禱的時候
[00:13:42.000 --> 00:13:44.560]  你會發覺內心開始留心到
[00:13:44.560 --> 00:13:45.520]  這個人
[00:13:45.520 --> 00:13:47.080]  他的將來
[00:13:47.080 --> 00:13:48.840]  感受到他的需要
[00:13:48.840 --> 00:13:51.120]  神會感動你的心
[00:13:51.120 --> 00:13:52.560]  派出萬能
[00:13:52.560 --> 00:13:55.160]  來幫助他們認識耶穌
[00:13:55.160 --> 00:13:57.360]  當醒的時候看到
[00:13:57.360 --> 00:14:00.080]  主耶穌說「我令我有羊」
[00:14:00.080 --> 00:14:03.040]  「不在這圈內的」
[00:14:03.040 --> 00:14:05.560]  「我必須令他們來」
[00:14:05.560 --> 00:14:08.680]  「讓他們可以聽我的聲音」
[00:14:08.680 --> 00:14:11.760]  「合成一群歸於一位的牧者」
[00:14:11.760 --> 00:14:14.200]  你留心主耶穌說這句話的時候
[00:14:14.200 --> 00:14:16.560]  祂說「我令我有」
[00:14:16.560 --> 00:14:17.320]  什麼?
[00:14:17.320 --> 00:14:18.720]  「有羊」
[00:14:18.720 --> 00:14:21.240]  那些未曾認識耶穌的人
[00:14:21.240 --> 00:14:23.960]  主耶穌竟然都稱他們為羊
[00:14:25.000 --> 00:14:27.600]  在主耶穌的計劃裡面
[00:14:27.600 --> 00:14:29.760]  有很多人祂要拯救
[00:14:29.760 --> 00:14:32.440]  他們仍然未曾認識耶穌
[00:14:32.440 --> 00:14:35.080]  而主耶穌很願意我們出去
[00:14:35.080 --> 00:14:38.800]  來將他們都帶進羊圈裡面
[00:14:38.800 --> 00:14:40.640]  主的心很渴望
[00:14:40.640 --> 00:14:42.520]  人能夠進入祂的羊圈
[00:14:42.520 --> 00:14:44.880]  因此祂常常來呼籲我們
[00:14:44.880 --> 00:14:45.920]  你們出去
[00:14:45.920 --> 00:14:46.960]  你們出去
[00:14:46.960 --> 00:14:49.600]  將人帶到我的羊圈裡面
[00:14:49.600 --> 00:14:51.600]  我記得有一次
[00:14:51.600 --> 00:14:53.600]  我聽一位牧師來分享
[00:14:53.600 --> 00:14:54.760]  很多年之前
[00:14:55.760 --> 00:14:56.960]  一位牧師說到
[00:14:56.960 --> 00:15:00.440]  他被邀請到前蘇聯的地方
[00:15:00.440 --> 00:15:02.040]  去聖彼得堡
[00:15:02.040 --> 00:15:05.240]  當時是大雪天
[00:15:05.240 --> 00:15:06.240]  很寒冷
[00:15:06.240 --> 00:15:08.080]  有人邀請他去了當地一個
[00:15:08.080 --> 00:15:09.680]  很高級的餐廳
[00:15:09.680 --> 00:15:11.360]  進了餐廳之後
[00:15:11.360 --> 00:15:12.720]  裡面很溫暖
[00:15:12.720 --> 00:15:15.360]  然後很多美食在他的面前
[00:15:15.360 --> 00:15:17.720]  到處都是衣衫奔影
[00:15:17.720 --> 00:15:21.920]  很多人在享受美味的食物
[00:15:22.560 --> 00:15:27.240]  這餐廳對著街道有一塊玻璃窗
[00:15:27.240 --> 00:15:29.440]  外面正在下大雪
[00:15:29.440 --> 00:15:31.360]  但這位牧師說
[00:15:31.360 --> 00:15:33.440]  他看到在玻璃窗外面
[00:15:33.440 --> 00:15:35.720]  有三四個少年
[00:15:35.720 --> 00:15:39.280]  看上去就知道是流浪的少年人
[00:15:39.280 --> 00:15:42.240]  穿著衣服很男柳
[00:15:42.240 --> 00:15:45.000]  很貧窮的少年人
[00:15:45.000 --> 00:15:47.120]  他們看著裡面的賓客
[00:15:47.120 --> 00:15:49.600]  在吃著很美味的食品
[00:15:50.200 --> 00:15:52.920]  看到他們很渴望
[00:15:52.920 --> 00:15:53.920]  想吃東西
[00:15:53.920 --> 00:15:58.600]  牧師正在猶豫如何回應這個情況
[00:15:58.600 --> 00:16:01.400]  突然發現有一個侍應走過來
[00:16:01.400 --> 00:16:03.040]  毫不留情
[00:16:03.040 --> 00:16:08.360]  就把玻璃隔開餐廳和街道的
[00:16:08.360 --> 00:16:11.080]  玻璃上的一塊大的布簾
[00:16:11.080 --> 00:16:13.440]  就拉近了
[00:16:13.440 --> 00:16:16.960]  那幾個少年立即什麼都看不到
[00:16:16.960 --> 00:16:18.400]  然後就跟大家說
[00:16:18.400 --> 00:16:19.880]  繼續吃東西
[00:16:19.880 --> 00:16:28.880]  因為牧師當時他說:我感覺有些好像在教會裏面,
[00:16:28.880 --> 00:16:33.880]  有些時候教會裏面我們蒙恩的人,
[00:16:33.880 --> 00:16:38.880]  我們都忘記了外面有好多人是沒有得到恩典,
[00:16:38.880 --> 00:16:42.880]  享受我們的恩典之餘,關上門,
[00:16:42.880 --> 00:16:45.880]  沒有理會我們的需要。
