
[00:00:00.000 --> 00:00:03.400]  在上文講到耶穌與一群人
[00:01:39.600 --> 00:01:41.000]  在這裡耶穌說
[00:01:41.000 --> 00:01:44.000]  你們若常常遵守我的道
[00:01:44.000 --> 00:01:46.600]  就真是我的門徒
[00:01:46.600 --> 00:01:49.400]  一個真正相信耶穌的人
[00:01:49.400 --> 00:01:53.800]  他是會堅持不懈的去遵守耶穌的教訓
[00:01:53.800 --> 00:01:56.200]  無論在順境還是逆境當中
[00:01:56.200 --> 00:01:58.600]  都遵守耶穌的教訓
[00:01:58.600 --> 00:02:02.600]  而當人願意去遵守上帝耶穌的吩咐的時候
[00:02:02.600 --> 00:02:06.200]  這一群人是會得到一個真正的自由
[00:02:06.200 --> 00:02:08.200]  當耶穌說這句話的時候
[00:02:08.200 --> 00:02:09.800]  也已經假設了
[00:02:09.800 --> 00:02:12.200]  這一群猶太人
[00:02:12.200 --> 00:02:14.000]  他們其實是不自由的
[00:02:14.000 --> 00:02:16.000]  他們是在捆綁當中
[00:02:16.000 --> 00:02:17.600]  而這一群猶太人
[00:02:17.600 --> 00:02:19.600]  他們到最後也表明了
[00:02:19.600 --> 00:02:22.200]  他們不承認自己是罪的奴隸
[00:02:22.200 --> 00:02:23.600]  所以他們也不相信
[00:02:23.600 --> 00:02:26.600]  耶穌可以給我們真正的自由
[00:02:26.600 --> 00:02:28.600]  在猶太人的教導裡面
[00:02:28.600 --> 00:02:32.800]  當我們是阿伯拉罕的後裔
[00:02:32.800 --> 00:02:35.800]  我們願意學習遵守律法
[00:02:35.800 --> 00:02:38.600]  我們就是一個自由人
[00:02:38.600 --> 00:02:41.200]  我們沒有任何的捆綁
[00:02:41.200 --> 00:02:44.600]  但是耶穌在這裡很清楚地說出
[00:02:44.600 --> 00:02:49.000]  整個的律法其實都是指向祂自己
[00:02:49.000 --> 00:02:54.000]  律法就是指向祂來到地上為人的罪而死
[00:02:54.000 --> 00:02:55.200]  這個救恩
[00:02:55.200 --> 00:02:57.000]  所以耶穌就是真理
[00:02:57.000 --> 00:02:59.000]  祂有恩典有真理
[00:02:59.000 --> 00:03:01.000]  所以願意相信祂的人
[00:03:01.000 --> 00:03:03.800]  才會得到一個真正的自由
[00:03:03.800 --> 00:03:06.000]  接著耶穌在下面
[00:03:06.000 --> 00:03:08.800]  祂有一個需要
[00:03:08.800 --> 00:03:12.600]  再去解釋什麼是真正的自由呢
[00:03:12.600 --> 00:03:15.200]  在第三十三、三十四節
[00:03:15.200 --> 00:03:19.200]  這一群人聽完耶穌一句話之後
[00:03:19.200 --> 00:03:20.600]  他們有這樣的回應
[00:03:20.600 --> 00:03:22.000]  他們回答說
[00:03:22.000 --> 00:03:24.000]  我們是阿伯拉罕的後裔
[00:03:24.000 --> 00:03:26.600]  從來沒有作過誰的奴僕
[00:03:26.600 --> 00:03:29.600]  你怎麼說你們必得以自由呢
[00:03:29.600 --> 00:03:30.600]  耶穌回答說
[00:03:30.600 --> 00:03:32.600]  我實實在在的告訴你們
[00:03:32.600 --> 00:03:36.600]  所有犯罪的就是罪的奴僕
[00:03:36.600 --> 00:03:39.200]  在這裡可以說
[00:03:39.200 --> 00:03:42.800]  一群猶太人他們很極力的去否認
[00:03:42.800 --> 00:03:47.200]  我們不是被捆綁的
[00:03:47.200 --> 00:03:50.000]  因為我們是阿伯拉罕的後裔
[00:03:50.000 --> 00:03:51.200]  我們有遵守律法
[00:03:51.200 --> 00:03:53.200]  為什麼我們是奴隸呢
[00:03:53.200 --> 00:03:54.800]  其實猶太人裡面
[00:03:54.800 --> 00:03:56.600]  很明顯的
[00:03:56.600 --> 00:03:59.000]  他們不是從一個政治上的角度去理解
[00:03:59.000 --> 00:04:00.600]  這個奴隸
[00:04:00.600 --> 00:04:03.000]  因為如果從一個客觀的事實
[00:04:03.000 --> 00:04:05.000]  如果大家去看舊的聖經
[00:04:05.000 --> 00:04:06.200]  到新約
[00:04:06.200 --> 00:04:09.800]  你會發覺猶太人這麼多年裡面
[00:04:09.800 --> 00:04:12.200]  其實被很多國家統治過
[00:04:12.200 --> 00:04:15.000]  被埃及的人統治過
[00:04:15.000 --> 00:04:18.200]  被當時亞述的大帝國統治過
[00:04:18.200 --> 00:04:20.600]  巴比倫的大帝國統治過
[00:04:20.600 --> 00:04:23.000]  希臘 羅馬
[00:04:23.000 --> 00:04:26.800]  這些不同的帝國統治過他們
[00:04:26.800 --> 00:04:29.000]  所以如果從政治上的角度
[00:04:29.000 --> 00:04:31.600]  他們都已經被人管轄過很多次
[00:04:31.600 --> 00:04:33.800]  可以說做奴隸過很多次
[00:04:33.800 --> 00:04:36.400]  但是在這裡
[00:04:36.400 --> 00:04:38.000]  其實一群的猶太人
[00:04:38.000 --> 00:04:41.200]  他們去看那個自由
[00:04:41.200 --> 00:04:43.200]  不是那個政治上的角度
[00:04:43.200 --> 00:04:44.800]  而是他們的身份
[00:04:44.800 --> 00:04:48.400]  在我們民族這個自信裡面
[00:04:48.400 --> 00:04:52.200]  我們因為有阿伯拉罕為我們的祖先
[00:04:52.200 --> 00:04:54.200]  阿伯拉罕是上帝所揀選
[00:04:54.200 --> 00:04:56.000]  我們是上帝的選民
[00:04:56.000 --> 00:04:58.200]  所以我們有這個很獨特
[00:04:58.200 --> 00:05:00.600]  很尊貴的一個身份
[00:05:00.600 --> 00:05:02.600]  所以一群的猶太人
[00:05:02.600 --> 00:05:03.800]  他就和耶穌說
[00:05:03.800 --> 00:05:06.000]  耶穌為什麼你說我們不自由呢
[00:05:06.000 --> 00:05:08.400]  就是基本上貶低我們
[00:05:08.400 --> 00:05:10.800]  所以他們有這樣的回應
[00:05:10.800 --> 00:05:12.600]  在34節
[00:05:12.600 --> 00:05:18.200]  耶穌有一個很具體的告訴他們
[00:05:18.200 --> 00:05:21.000]  我實實在在的告訴你們知道
[00:05:21.000 --> 00:05:24.800]  在罪當中的就是罪的奴僕
[00:05:24.800 --> 00:05:27.200]  在罪當中的就得不到自由
[00:05:27.200 --> 00:05:30.000]  所以耶穌說這個奴僕
[00:05:30.000 --> 00:05:32.200]  是從一個罪的角度去說
[00:05:32.200 --> 00:05:34.200]  當人遠離上帝
[00:05:34.200 --> 00:05:35.800]  不是跟從上帝的時候
[00:05:35.800 --> 00:05:37.000]  就在罪中
[00:05:37.000 --> 00:05:39.600]  在罪中的人就是被罪捆綁
[00:05:39.600 --> 00:05:43.400]  這一群人是得不著真正的自由
[00:05:43.400 --> 00:05:46.000]  接著耶穌繼續去說
[00:05:46.000 --> 00:05:46.800]  哪些人
[00:05:46.800 --> 00:05:48.600]  就是你怎樣才能在罪裡面
[00:05:48.600 --> 00:05:50.600]  得到一個真正的自由呢
[00:05:50.600 --> 00:05:52.400]  35、36節那裡說
[00:05:52.400 --> 00:05:54.800]  奴僕不能永遠住在迦勒
[00:05:54.800 --> 00:05:57.400]  兒子是永遠住在迦勒
[00:05:57.400 --> 00:05:59.000]  所以天父的兒子
[00:05:59.000 --> 00:06:00.400]  若叫你們自由
[00:06:00.400 --> 00:06:02.400]  你們就真自由了
[00:06:02.400 --> 00:06:05.200]  在當時的制度裡面可以說
[00:06:05.200 --> 00:06:09.000]  當一個人在家裡做一個奴隸的時候
[00:06:09.000 --> 00:06:11.600]  有一個主人有權去釋放他
[00:06:11.600 --> 00:06:12.800]  你不用再做奴隸
[00:06:12.800 --> 00:06:13.800]  你自由了
[00:06:13.800 --> 00:06:16.000]  在這裡耶穌說
[00:06:16.000 --> 00:06:18.400]  在上帝的家庭裡面
[00:06:18.400 --> 00:06:23.400]  他就是真正的獨一的兒子
[00:06:23.400 --> 00:06:28.400]  他才有權去將人釋放
[00:06:28.400 --> 00:06:32.600]  從罪的當中被釋放出來
[00:06:32.600 --> 00:06:36.200]  在這裡耶穌可以說
[00:06:36.200 --> 00:06:39.800]  帶出了一個很重要的方向
[00:06:39.800 --> 00:06:42.600]  為什麼會在罪當中
[00:06:42.600 --> 00:06:46.000]  我可以使你們得到真正的自由呢
[00:06:46.000 --> 00:06:48.000]  因為我為你們的罪
[00:06:48.000 --> 00:06:50.000]  為人的罪釘在十字架上
[00:06:50.000 --> 00:06:51.200]  所以唯有祂自己
[00:06:51.200 --> 00:06:54.600]  才能使人得到一個真正的自由
[00:06:54.600 --> 00:06:56.600]  接著耶穌繼續去說
[00:06:56.600 --> 00:06:58.200]  因為一群猶太人
[00:06:58.200 --> 00:07:01.800]  他用一個阿伯拉罕的侯睿的角度
[00:07:01.800 --> 00:07:04.400]  去說出他們這個尊貴的身份
[00:07:04.400 --> 00:07:07.600]  所以耶穌繼續從他們這個想法裡面
[00:07:07.600 --> 00:07:09.000]  跟他們有個辯論
[00:07:09.000 --> 00:07:11.600]  在37至38節說
[00:07:11.600 --> 00:07:14.000]  我知道你們是阿伯拉罕的子孫
[00:07:14.000 --> 00:07:15.600]  你們卻想要殺我
[00:07:15.600 --> 00:07:19.000]  因為你們心裡容不下我的道
[00:07:19.000 --> 00:07:22.400]  我所說的是在我腹那裡聽見的
[00:07:22.400 --> 00:07:27.400]  你們所行的是在你們的腹那裡聽見的
[00:07:27.400 --> 00:07:29.600]  猶太人就是這些猶太人
[00:07:29.600 --> 00:07:31.400]  他們說我們有尊貴的身份
[00:07:31.400 --> 00:07:32.400]  我們是自由的
[00:07:32.400 --> 00:07:34.400]  我們沒有被任何的捆綁
[00:07:34.400 --> 00:07:36.800]  在這裡耶穌跟他們說血統
[00:07:36.800 --> 00:07:40.000]  可以說你們是不是真的阿伯拉罕的子孫呢
[00:07:40.000 --> 00:07:41.200]  在猶太人來說
[00:07:41.200 --> 00:07:42.600]  他說我肉身上是
[00:07:42.600 --> 00:07:45.400]  我們肉身上就是阿伯拉罕的子孫
[00:07:45.400 --> 00:07:47.000]  但是耶穌在這裡說
[00:07:47.000 --> 00:07:50.200]  從阿伯拉罕信心的傳統
[00:07:50.200 --> 00:07:53.000]  這個血統是從信心的血統裡面
[00:07:53.000 --> 00:07:56.400]  去說你們不是阿伯拉罕的子孫
[00:07:56.400 --> 00:07:58.200]  在這群群眾
[00:07:58.200 --> 00:07:59.400]  可以說一開始的時候
[00:07:59.400 --> 00:08:01.400]  他們聽見耶穌的一些講論
[00:08:01.400 --> 00:08:03.000]  就相信耶穌
[00:08:03.000 --> 00:08:06.000]  但是當耶穌再多說一些道理
[00:08:06.000 --> 00:08:08.800]  而跟他們所認識的不同的時候
[00:08:08.800 --> 00:08:10.800]  他們就有一個很大的改變
[00:08:10.800 --> 00:08:12.400]  他們質疑耶穌的說法
[00:08:12.400 --> 00:08:15.800]  更加到最後他們想要殺害耶穌
[00:08:15.800 --> 00:08:17.600]  在這裡
[00:08:17.600 --> 00:08:19.600]  就是耶穌在這裡說
[00:08:19.600 --> 00:08:21.800]  在你們的行為裡面
[00:08:21.800 --> 00:08:25.200]  你們所做的不是做阿伯拉罕的
[00:08:25.200 --> 00:08:27.200]  那一個信心的事
[00:08:27.200 --> 00:08:30.000]  所以你們不是阿伯拉罕的子孫
[00:08:30.000 --> 00:08:32.400]  如果你們是阿伯拉罕的子孫
[00:08:32.400 --> 00:08:35.800]  你們就必行阿伯拉罕所行的事
[00:08:35.800 --> 00:08:38.800]  所以你們沒有聽我去說
[00:08:38.800 --> 00:08:40.800]  如果你們是阿伯拉罕的子孫
[00:08:40.800 --> 00:08:43.200]  必定會聽我的教訓
[00:08:43.200 --> 00:08:44.600]  但現在你們沒有聽
[00:08:44.600 --> 00:08:48.000]  你們心中用不下我的道
[00:08:48.000 --> 00:08:50.200]  所以其實耶穌在這裡說
[00:08:50.200 --> 00:08:52.000]  我是從父來的
[00:08:52.000 --> 00:08:53.800]  所以父叫我說什麼
[00:08:53.800 --> 00:08:55.000]  我就做什麼
[00:08:55.000 --> 00:08:58.800]  如果阿伯拉罕是你們的父親
[00:08:58.800 --> 00:09:01.800]  你們也必然會聽他所說的事
[00:09:01.800 --> 00:09:03.800]  但現在你們沒有聽
[00:09:03.800 --> 00:09:09.200]  你們沒有去遵照阿伯拉罕的信心
[00:09:09.200 --> 00:09:11.200]  來行事為人
[00:09:11.200 --> 00:09:13.200]  所以耶穌在這裡說
[00:09:13.200 --> 00:09:15.800]  你們不是阿伯拉罕的子孫
[00:09:15.800 --> 00:09:18.200]  你們的父親另有人
[00:09:18.200 --> 00:09:21.600]  你們另外一個的父親是另一個
[00:09:21.600 --> 00:09:23.600]  但不是阿伯拉罕
[00:09:23.600 --> 00:09:25.600]  所以這樣說
[00:09:25.600 --> 00:09:28.800]  其實就是說在屬靈的層面上
[00:09:28.800 --> 00:09:31.400]  這一群人不是屬於阿伯拉罕
[00:09:31.400 --> 00:09:32.800]  更加就是說
[00:09:32.800 --> 00:09:34.800]  你們根本不是屬於上帝
[00:09:34.800 --> 00:09:37.800]  你們的父親另有其人
[00:09:37.800 --> 00:09:40.600]  當一群猶太人聽完這樣說的時候
[00:09:40.600 --> 00:09:42.000]  如果你是一個猶太人
[00:09:42.000 --> 00:09:43.000]  聽完你會怎樣呢
[00:09:43.000 --> 00:09:44.400]  當然很生氣
[00:09:44.400 --> 00:09:46.800]  你竟然說我們在屬靈上
[00:09:46.800 --> 00:09:48.400]  是一個私生子
[00:09:48.400 --> 00:09:51.600]  所以他們就立刻有一個反應
[00:09:51.600 --> 00:09:53.600]  可以說39至41節
[00:09:53.600 --> 00:09:56.400]  他們說我們的父親就是阿伯拉罕
[00:09:56.400 --> 00:09:58.800]  耶穌說你們若是阿伯拉罕的兒子
[00:09:58.800 --> 00:10:01.000]  就必行阿伯拉罕所行的事
[00:10:01.000 --> 00:10:04.200]  我將在神那裡聽見的真理告訴了你們
[00:10:04.200 --> 00:10:06.200]  現在你們卻想要殺我
[00:10:06.200 --> 00:10:08.200]  這不是阿伯拉罕所行的事
[00:10:08.200 --> 00:10:10.800]  你們若行你父所行的事
[00:10:10.800 --> 00:10:14.200]  他們說我們不是從淫亂生的
[00:10:14.200 --> 00:10:17.600]  我們只有一位父就是神
[00:10:17.600 --> 00:10:24.200]  在這裡將討論和爭論白熱化
[00:10:24.200 --> 00:10:27.400]  耶穌繼續重覆地說
[00:10:27.400 --> 00:10:30.200]  如果你們是阿伯拉罕的兒子
[00:10:30.200 --> 00:10:34.000]  你們就必然遵守祂所說的內容
[00:10:34.000 --> 00:10:37.400]  因為如果阿伯拉罕在面前
[00:10:37.400 --> 00:10:39.400]  他也會去聽我的教訓
[00:10:39.400 --> 00:10:42.600]  因為他知道我是從上帝差派而來
[00:10:42.600 --> 00:10:44.600]  現在你們不聽我的教訓
[00:10:44.600 --> 00:10:48.800]  所以你們不是出於阿伯拉罕
[00:10:48.800 --> 00:10:51.000]  更兼且你們不是屬於上帝
[00:10:51.000 --> 00:10:56.600]  這群人立刻作出反應和爭論
[00:10:56.600 --> 00:11:01.000]  我們上帝是我們的父
[00:11:01.000 --> 00:11:03.000]  我們是屬於上帝的
[00:11:03.000 --> 00:11:04.800]  在這裡可以說
[00:11:04.800 --> 00:11:10.600]  耶穌很針鋒相對
[00:11:10.600 --> 00:11:12.200]  去指出他們的問題
[00:11:12.200 --> 00:11:15.200]  這群人也提出他們的辯護
[00:11:15.200 --> 00:11:17.800]  他們說我們不是淫亂生的
[00:11:17.800 --> 00:11:20.600]  有些人去看這句話
[00:11:20.600 --> 00:11:26.000]  可能一群猶太人有一個反擊的耶穌
[00:11:26.000 --> 00:11:27.400]  我們不是從淫亂生的
[00:11:27.400 --> 00:11:28.600]  我們是正宗的
[00:11:28.600 --> 00:11:32.000]  我們是正宗的阿伯拉罕的兒子
[00:11:32.000 --> 00:11:33.600]  我們不是淫亂生的
[00:11:33.600 --> 00:11:35.800]  反而耶穌你是
[00:11:35.800 --> 00:11:41.600]  當你的父母未曾正式結婚而有你
[00:11:41.600 --> 00:11:43.000]  所以在當時來說
[00:11:43.000 --> 00:11:45.800]  有些人會說耶穌是你的私生子
[00:11:45.800 --> 00:11:47.400]  所以可能這群人
[00:11:47.400 --> 00:11:51.200]  這句話可能是反擊耶穌也不一定
[00:11:51.200 --> 00:11:54.200]  接著耶穌在第四十二、四十三節
[00:11:54.200 --> 00:11:59.000]  繼續說出了他們的錯誤
[00:11:59.000 --> 00:12:01.600]  耶穌在四十二節說
[00:12:01.600 --> 00:12:03.200]  倘若神是你們的父
[00:12:03.200 --> 00:12:04.400]  你們就必愛我
[00:12:04.400 --> 00:12:06.400]  因為我本是出於神
[00:12:06.400 --> 00:12:07.800]  乃是從神而來
[00:12:07.800 --> 00:12:09.200]  並不是由著自己來
[00:12:09.200 --> 00:12:10.800]  乃是他差我來
[00:12:10.800 --> 00:12:12.600]  你們為何不明白我的話呢
[00:12:12.600 --> 00:12:16.400]  無非是因你們不能聽我的道
[00:12:16.400 --> 00:12:19.400]  耶穌在這裡明確地說
[00:12:19.400 --> 00:12:23.600]  如果是阿伯拉罕的兒子或子孫
[00:12:23.600 --> 00:12:25.800]  你們必然愛我
[00:12:25.800 --> 00:12:27.600]  必然聽我的教導
[00:12:27.600 --> 00:12:29.800]  因為我是從上帝而來
[00:12:29.800 --> 00:12:31.400]  上帝差派我來
[00:12:31.400 --> 00:12:34.000]  但現在你們沒有聽我的教訓
[00:12:34.000 --> 00:12:35.400]  你們沒有去跟從我
[00:12:35.400 --> 00:12:37.800]  所以你們不認識上帝
[00:12:37.800 --> 00:12:40.400]  你們是遠離上帝
[00:12:40.400 --> 00:12:42.600]  耶穌在這裡也暗示了
[00:12:42.600 --> 00:12:44.600]  你們不明白我的話
[00:12:44.600 --> 00:12:46.600]  是因為你們不聽我的道
[00:12:46.600 --> 00:12:48.000]  你們沒有聽道
[00:12:48.000 --> 00:12:49.200]  原因是什麼呢
[00:12:49.200 --> 00:12:51.000]  正如剛才所說
[00:12:51.000 --> 00:12:54.200]  當一群猶太人信耶穌的時候
[00:12:54.200 --> 00:12:56.400]  耶穌說的話是對的
[00:12:56.400 --> 00:12:58.000]  和我所認識的一樣
[00:12:58.000 --> 00:12:59.000]  我就相信你
[00:12:59.000 --> 00:13:00.400]  但當耶穌所說的
[00:13:00.400 --> 00:13:04.200]  和我一直以來所認識的不同的時候
[00:13:04.200 --> 00:13:06.400]  這樣我就不相信你
[00:13:06.400 --> 00:13:08.400]  所以問題是耶穌在這裡說
[00:13:08.400 --> 00:13:11.000]  不是在於傳道者
[00:13:11.000 --> 00:13:13.000]  不是在於傳講信息的人
[00:13:13.000 --> 00:13:16.400]  而是在於聽信息的人
[00:13:16.400 --> 00:13:19.800]  因為他們有一個很大的偏見
[00:13:19.800 --> 00:13:24.400]  以致他們聽不進耶穌的教導
[00:13:24.400 --> 00:13:25.400]  接著在44節
[00:13:25.400 --> 00:13:27.400]  耶穌繼續很清楚地說
[00:13:27.400 --> 00:13:29.600]  你們的父是誰呢
[00:13:29.600 --> 00:13:31.400]  在第44節說
[00:13:31.400 --> 00:13:34.200]  你們是出於你們的父魔鬼
[00:13:34.200 --> 00:13:35.800]  你們的父的私慾
[00:13:35.800 --> 00:13:37.000]  你們偏要行
[00:13:37.000 --> 00:13:39.000]  祂從起初是殺人的
[00:13:39.000 --> 00:13:40.000]  不守真理
[00:13:40.000 --> 00:13:42.000]  因祂心裡沒有真理
[00:13:42.000 --> 00:13:44.400]  祂說謊出於自己
[00:13:44.400 --> 00:13:47.200]  因祂本來是說謊的
[00:13:47.200 --> 00:13:49.600]  也是說謊之人的父
[00:13:49.600 --> 00:13:53.200]  在這裡耶穌首次可以明確地說出
[00:13:53.200 --> 00:13:54.200]  這一群人
[00:13:54.200 --> 00:13:56.200]  你們的父親不是阿伯拉罕
[00:13:56.200 --> 00:13:57.800]  你們的父親不是上帝
[00:13:57.800 --> 00:14:00.200]  你們的父親是魔鬼
[00:14:00.200 --> 00:14:03.600]  因為你們的行為和魔鬼相似
[00:14:03.600 --> 00:14:05.400]  在這裡耶穌說出
[00:14:05.400 --> 00:14:07.000]  魔鬼的私慾
[00:14:07.000 --> 00:14:09.000]  魔鬼的私慾是你們沒做
[00:14:09.000 --> 00:14:10.200]  祂說出兩點
[00:14:10.200 --> 00:14:11.400]  第一點就是
[00:14:11.400 --> 00:14:13.600]  魔鬼從起初是殺人的
[00:14:13.600 --> 00:14:16.000]  可能是指到
[00:14:16.000 --> 00:14:19.600]  魔鬼引誘亞當和夏娃墮落
[00:14:19.600 --> 00:14:23.800]  以致死亡臨到人間
[00:14:23.800 --> 00:14:25.400]  亞當和夏娃面對死亡
[00:14:25.400 --> 00:14:27.000]  他的後裔面對死亡
[00:14:27.000 --> 00:14:30.400]  人和上帝之間的關係也破裂了
[00:14:30.400 --> 00:14:34.400]  所以這個魔鬼從起初就是殺人的
[00:14:34.400 --> 00:14:36.000]  而這一群猶太人
[00:14:36.000 --> 00:14:38.600]  最後在第一章的結尾
[00:14:38.600 --> 00:14:42.000]  也因為跟耶穌的教導
[00:14:42.000 --> 00:14:43.600]  他們接受不到
[00:14:43.600 --> 00:14:45.800]  到最後是想殺耶穌
[00:14:45.800 --> 00:14:46.600]  所以耶穌說
[00:14:46.600 --> 00:14:49.800]  你們和魔鬼所行的都是一樣
[00:14:49.800 --> 00:14:52.000]  接著在第二方面就是
[00:14:52.000 --> 00:14:55.400]  魔鬼是說謊之人的父親
[00:14:55.400 --> 00:14:57.800]  在創世紀裡說
[00:14:57.800 --> 00:15:02.400]  上帝讓亞當夏娃在怡田裡
[00:15:02.400 --> 00:15:05.200]  他就說園中所有的果子你都可以吃
[00:15:05.200 --> 00:15:07.800]  唯獨分辨善惡樹的果子
[00:15:07.800 --> 00:15:09.200]  你們不可以吃
[00:15:09.200 --> 00:15:12.000]  而且你們吃的日子必定死
[00:15:12.000 --> 00:15:13.400]  大家記不記得這句話
[00:15:13.400 --> 00:15:15.000]  接著撒旦怎麼說呢
[00:15:15.000 --> 00:15:16.000]  撒旦說
[00:15:16.000 --> 00:15:17.000]  不是的
[00:15:17.000 --> 00:15:20.000]  你們吃的日子必定不死
[00:15:20.000 --> 00:15:22.000]  跟上帝對立
[00:15:22.000 --> 00:15:24.200]  上帝說一面他又說另一面
[00:15:24.200 --> 00:15:26.200]  所以到最後是怎樣呢
[00:15:26.200 --> 00:15:30.200]  騙夏娃和亞當
[00:15:30.200 --> 00:15:33.000]  最後亞當上了當
[00:15:33.000 --> 00:15:34.400]  聽了這個謊言
[00:15:34.400 --> 00:15:36.600]  最後死亡就臨到人間
[00:15:36.600 --> 00:15:38.400]  你魔鬼說謊
[00:15:38.400 --> 00:15:40.400]  其實耶穌說你們都說謊
[00:15:40.400 --> 00:15:41.600]  說什麼謊呢
[00:15:41.600 --> 00:15:43.800]  你們根本就不是亞伯倫的子孫
[00:15:43.800 --> 00:15:46.000]  但你們說自己是亞伯倫的子孫
[00:15:46.000 --> 00:15:47.400]  所以你們是說謊的
[00:15:47.400 --> 00:15:48.800]  耶穌的意思是這樣
[00:15:48.800 --> 00:15:51.000]  所以耶穌一個對比
[00:15:51.000 --> 00:15:52.800]  魔鬼做的事你們都做
[00:15:52.800 --> 00:15:55.200]  所以你們是魔鬼的兒女
[00:15:55.200 --> 00:15:57.600]  而不是上帝的兒女
[00:15:57.600 --> 00:16:01.400]  這是耶穌對他們一個很嚴厲的指控
[00:16:01.400 --> 00:16:02.800]  在這段經文裡
[00:16:02.800 --> 00:16:05.800]  究竟我們可以學到什麼呢
[00:16:05.800 --> 00:16:09.000]  或者從中得到什麼學習的地方呢
[00:16:09.000 --> 00:16:11.800]  我想最少有三個角度我們可以去看
[00:16:11.800 --> 00:16:12.800]  第一方面
[00:16:12.800 --> 00:16:14.200]  在這段經文裡
[00:16:14.200 --> 00:16:19.400]  很強調一個真正自由人的身份是什麼
[00:16:19.400 --> 00:16:21.400]  在這裡很清楚地說
[00:16:21.400 --> 00:16:23.200]  自由的根源
[00:16:23.200 --> 00:16:24.800]  什麼是真正的自由
[00:16:24.800 --> 00:16:25.800]  耶穌在這裡說
[00:16:25.800 --> 00:16:28.800]  不聽從祂的教訓
[00:16:28.800 --> 00:16:31.400]  不遵守祂的教訓的人就在罪惡當中
[00:16:31.400 --> 00:16:32.600]  都是罪的奴隸
[00:16:32.600 --> 00:16:34.400]  都是魔鬼的兒女
[00:16:34.400 --> 00:16:35.600]  在人的分類裡
[00:16:35.600 --> 00:16:37.800]  我想我們可能有不同的分類
[00:16:37.800 --> 00:16:39.800]  有人有些分類說
[00:16:39.800 --> 00:16:41.000]  這個世界只有兩類人
[00:16:41.000 --> 00:16:42.200]  一種是男人
[00:16:42.200 --> 00:16:43.400]  一種是女人
[00:16:43.400 --> 00:16:45.400]  又或者這個世界裡只有兩類人
[00:16:45.400 --> 00:16:46.400]  一個是好人
[00:16:46.400 --> 00:16:48.200]  一個是壞人
[00:16:48.200 --> 00:16:50.800]  通常在十歲以下的小朋友
[00:16:50.800 --> 00:16:52.000]  通常會問你
[00:16:52.000 --> 00:16:54.400]  這個人是好人還是壞人
[00:16:54.400 --> 00:16:55.200]  通常這樣問你
