
[00:00:00.000 --> 00:00:02.240]  《史坦傳》第九章
[00:03:53.120 --> 00:03:55.960]  我是受正統的猶太教訓練
[00:03:55.960 --> 00:03:57.360]  所以他的猶太話
[00:03:57.360 --> 00:04:00.000]  他的本土的認識很深刻
[00:04:00.000 --> 00:04:04.800]  但是保羅也是一個有羅馬國籍的公民
[00:04:04.800 --> 00:04:06.680]  也是一個很有學問
[00:04:06.680 --> 00:04:11.480]  在希臘羅馬的文化上受訓練的人
[00:04:11.480 --> 00:04:15.880]  純粹流利的希臘文寫作和說話
[00:04:15.880 --> 00:04:18.320]  用今天我們的說法來說
[00:04:18.320 --> 00:04:20.320]  這個可以說是一個bi-lingual
[00:04:20.320 --> 00:04:22.000]  bi-cultural
[00:04:22.000 --> 00:04:23.160]  就是雙語
[00:04:23.160 --> 00:04:25.520]  雙文化的一個人才
[00:04:25.520 --> 00:04:27.240]  神看中他
[00:04:27.240 --> 00:04:28.360]  偏偏就要他
[00:04:28.360 --> 00:04:29.760]  不過保羅
[00:04:29.760 --> 00:04:32.240]  或者當時的蘇羅未信主之前
[00:04:32.240 --> 00:04:34.600]  是一個極度反對基督教的人
[00:04:34.600 --> 00:04:36.240]  但是在神的手裡
[00:04:36.240 --> 00:04:37.360]  預備了這個人
[00:04:37.360 --> 00:04:39.040]  就要選取這個人
[00:04:39.040 --> 00:04:40.600]  所以大馬士革的路上
[00:04:40.600 --> 00:04:41.920]  大家都很熟悉
[00:04:41.920 --> 00:04:43.040]  復活的耶穌基督
[00:04:43.040 --> 00:04:44.880]  用四面的光照他
[00:04:44.880 --> 00:04:46.320]  將他打倒在地上
[00:04:46.320 --> 00:04:49.440]  不過我們整件事看回頭的時候
[00:04:49.440 --> 00:04:53.720]  一切是來自神自己的計劃和恩典
[00:04:53.720 --> 00:04:55.800]  神永遠是一個主動者
[00:04:55.800 --> 00:04:57.520]  神到時候
[00:04:57.520 --> 00:04:59.600]  他要做的事就要做出來
[00:04:59.600 --> 00:05:01.120]  縱然人不知道
[00:05:01.120 --> 00:05:02.480]  蘇羅做夢都沒想過
[00:05:02.480 --> 00:05:03.600]  原來選了他
[00:05:03.600 --> 00:05:06.000]  所有人都不知道的時候
[00:05:06.000 --> 00:05:06.960]  神已經動功
[00:05:06.960 --> 00:05:08.840]  神早已預備好
[00:05:08.840 --> 00:05:10.880]  神就好像一個導演
[00:05:10.880 --> 00:05:12.640]  神就好像一個寫劇本的人
[00:05:12.640 --> 00:05:13.400]  已經預備好了
[00:05:13.400 --> 00:05:14.640]  不過他要有演員
[00:05:14.640 --> 00:05:17.320]  今天我們看到的這個
[00:05:17.320 --> 00:05:19.600]  保羅和阿娜妮婭
[00:05:19.600 --> 00:05:21.480]  就是神手裡面的演員
[00:05:21.480 --> 00:05:23.720]  一齣戲要演得好
[00:05:23.720 --> 00:05:26.160]  要成為一個成功的一台戲
[00:05:26.160 --> 00:05:27.360]  需要好的導演
[00:05:27.360 --> 00:05:29.200]  當然有好的劇本
[00:05:29.200 --> 00:05:31.040]  但是需要有好的演員
[00:05:31.040 --> 00:05:33.040]  今天你和我都是演員
[00:05:33.040 --> 00:05:33.960]  保羅是演員
[00:05:33.960 --> 00:05:35.240]  阿娜妮婭是演員
[00:05:35.240 --> 00:05:38.720]  那你說阿娜妮婭和保羅有什麼長處呢?
[00:05:38.720 --> 00:05:39.440]  我們覺得
[00:05:39.440 --> 00:05:40.640]  回頭看的時候
[00:05:40.640 --> 00:05:42.080]  雖然神在部署
[00:05:42.080 --> 00:05:44.360]  但是神不是要人做機械人
[00:05:44.360 --> 00:05:45.840]  讓他在那裡不動
[00:05:45.840 --> 00:05:47.080]  推你就做
[00:05:47.080 --> 00:05:48.720]  按個按鈕你就唱歌
[00:05:48.720 --> 00:05:49.720]  不是這樣的
[00:05:49.720 --> 00:05:51.880]  每一個人都有他自己的主動性
[00:05:51.880 --> 00:05:53.680]  也有他自己的參與
[00:05:53.680 --> 00:05:54.880]  但是我們今天看到
[00:05:54.880 --> 00:05:55.680]  蘇羅
[00:05:55.680 --> 00:05:56.640]  保羅
[00:05:56.640 --> 00:05:57.960]  或者是阿娜妮婭
[00:05:57.960 --> 00:05:59.800]  他真的是一個神大用的人
[00:05:59.800 --> 00:06:01.280]  因為他自己有這個質素
[00:06:01.280 --> 00:06:04.080]  他願意走上神的計劃裡面
[00:06:04.080 --> 00:06:07.840]  我們說保羅有什麼特別呢?
[00:06:08.120 --> 00:06:11.600]  保羅雖然他一直以來都是反對基督教
[00:06:11.600 --> 00:06:14.520]  他所做的事情裡面殘害基督教
[00:06:14.520 --> 00:06:17.680]  但是他的生命有一個很好的質素
[00:06:17.680 --> 00:06:19.080]  這個質素是什麼呢?
[00:06:19.080 --> 00:06:21.240]  就是他很認真的面對生命
[00:06:21.240 --> 00:06:24.760]  當然以他的背景
[00:06:24.760 --> 00:06:27.240]  他所受的教育
[00:06:27.240 --> 00:06:33.280]  他一直都相信所謂耶穌和跟耶穌這群人是叛徒
[00:06:33.280 --> 00:06:35.560]  所以從他的宗教熱情出發
[00:06:35.560 --> 00:06:39.920]  他一定要將基督宗教所謂基督耶穌的跟隨者
[00:06:39.920 --> 00:06:42.880]  將他們完全毀滅
[00:06:42.880 --> 00:06:44.840]  但是這個動機當然
[00:06:44.840 --> 00:06:47.120]  是出於一種殘害的動機
[00:06:47.120 --> 00:06:50.120]  但是動機的背後更深是因為他對信仰
[00:06:50.120 --> 00:06:53.640]  以及對真理的一種很強烈的堅持
[00:06:53.640 --> 00:06:54.720]  認真
[00:06:54.720 --> 00:06:56.400]  雖然他走錯了路
[00:06:56.400 --> 00:06:57.280]  但是他認真
[00:06:57.280 --> 00:06:58.800]  所以我信耶穌四十年了
[00:06:58.800 --> 00:07:00.560]  我見過無數這麼多基督
[00:07:00.560 --> 00:07:03.960]  跟別人說耶穌的福音
[00:07:04.560 --> 00:07:07.360]  我從來都不怕那些反對耶穌基督教的人
[00:07:07.360 --> 00:07:11.120]  不怕那些一開口就跟你吵架
[00:07:11.120 --> 00:07:12.360]  打你一頓
[00:07:12.360 --> 00:07:14.120]  打到你通宵都不肯睡覺的人
[00:07:14.120 --> 00:07:15.120]  那些才是好東西
[00:07:15.120 --> 00:07:16.480]  那些遲早一定信的
[00:07:16.480 --> 00:07:17.840]  因為他對認真
[00:07:17.840 --> 00:07:19.640]  最怕那些老油條
[00:07:19.640 --> 00:07:20.160]  是不是?
[00:07:20.160 --> 00:07:22.280]  就是跟他說的時候
[00:07:22.280 --> 00:07:24.320]  說耶穌說什麼都沒空
[00:07:24.320 --> 00:07:26.400]  賺錢都沒空
[00:07:26.400 --> 00:07:27.760]  說了之後再說
[00:07:27.760 --> 00:07:29.520]  那些沒有心的人才難
[00:07:29.520 --> 00:07:30.680]  有心就不怕
[00:07:30.680 --> 00:07:32.040]  好像保羅這些人
[00:07:32.040 --> 00:07:33.120]  他走錯路了
[00:07:33.120 --> 00:07:34.320]  是的,他走錯路了
[00:07:34.320 --> 00:07:35.720]  但是他對生命認真
[00:07:35.720 --> 00:07:37.360]  他對生命認真的時候
[00:07:37.360 --> 00:07:38.360]  神就抓住他
[00:07:38.360 --> 00:07:40.000]  就將他轉化
[00:07:40.000 --> 00:07:41.840]  在他轉化的過程當中
[00:07:41.840 --> 00:07:44.760]  我今天想送給大家幾句很短的聖經
[00:07:44.760 --> 00:07:47.560]  但是我覺得背後有很深刻的意思
[00:07:47.560 --> 00:07:51.120]  兩句是來自保羅的經歷
[00:07:51.120 --> 00:07:53.880]  兩句是來自阿拿尼亞經歷
[00:07:53.880 --> 00:07:55.360]  保羅的經歷裡面
[00:07:55.360 --> 00:07:56.880]  我想送哪兩句話呢?
[00:07:56.880 --> 00:07:58.400]  兩句都是保羅說的
[00:07:58.400 --> 00:07:59.320]  你說不是啊
[00:07:59.320 --> 00:08:00.480]  剛才我們讀聖經的時候
[00:08:00.480 --> 00:08:01.800]  如果你留意到第九章
[00:08:01.800 --> 00:08:03.000]  讀了一句而已
[00:08:03.000 --> 00:08:04.600]  保羅說了一句話而已
[00:08:04.600 --> 00:08:06.120]  其實他說了兩句
[00:08:06.120 --> 00:08:06.800]  因為
[00:08:06.800 --> 00:08:09.520]  這個經驗除了在第九章
[00:08:09.520 --> 00:08:13.000]  由路加這個史能傳的作者描述之外
[00:08:13.000 --> 00:08:16.480]  其實保羅在史能傳裡面
[00:08:16.480 --> 00:08:18.320]  曾經有兩次自述
[00:08:18.320 --> 00:08:19.320]  描述過的
[00:08:19.320 --> 00:08:20.680]  一個是二十二章那裡
[00:08:20.680 --> 00:08:24.320]  保羅曾經在猶太的群眾面前
[00:08:24.320 --> 00:08:27.960]  他再說一次他大馬士革的經歷
[00:08:27.960 --> 00:08:30.000]  然後第二十六章
[00:08:30.000 --> 00:08:37.160]  他在羅馬的官員面前
[00:08:37.160 --> 00:08:39.080]  重新再說一次
[00:08:39.080 --> 00:08:42.160]  他大馬士革的經歷
[00:08:42.160 --> 00:08:44.760]  所以二十二章和二十六章
[00:08:44.760 --> 00:08:47.560]  都是能夠記載同樣的事情
[00:08:47.560 --> 00:08:50.000]  不過由他第一身自己說出來的時候
[00:08:50.000 --> 00:08:50.760]  當然
[00:08:50.760 --> 00:08:52.920]  那些資料就更加豐富
[00:08:52.920 --> 00:08:54.400]  我們對比這幾個
[00:08:54.400 --> 00:08:56.280]  當然今天我們的時間有限
[00:08:56.280 --> 00:08:59.440]  我們特別以第九章作為藍本
[00:08:59.440 --> 00:09:01.480]  但是我們也要參考其他的時候
[00:09:01.480 --> 00:09:03.400]  我們留意到原來
[00:09:03.400 --> 00:09:06.480]  在大馬士革路上的經歷當中
[00:09:06.480 --> 00:09:09.120]  保羅說過兩句話
[00:09:09.120 --> 00:09:10.080]  不是只一句
[00:09:10.080 --> 00:09:11.920]  第一句當然就是
[00:09:11.920 --> 00:09:16.400]  當光打到保羅身上的時候
[00:09:16.400 --> 00:09:17.960]  聽見耶穌基督
[00:09:17.960 --> 00:09:19.520]  復活的耶穌基督
[00:09:19.520 --> 00:09:20.720]  在天上跟他說
[00:09:20.720 --> 00:09:23.240]  「蘇羅蘇羅,你為什麼逼迫我?」
[00:09:23.240 --> 00:09:26.480]  然後保羅就說了一句話
[00:09:26.480 --> 00:09:28.480]  這句就是今天送給大家的第一句話
[00:09:28.480 --> 00:09:29.280]  這是什麼呢?
[00:09:29.680 --> 00:09:32.320]  「主啊,你是誰?」
[00:09:32.320 --> 00:09:35.040]  你是誰?
[00:09:35.040 --> 00:09:39.000]  突然間他感覺到
[00:09:39.000 --> 00:09:40.760]  原來他人生要走的路
[00:09:40.760 --> 00:09:42.560]  一直走的時候都是錯的
[00:09:42.560 --> 00:09:45.680]  人生有很不尋常的經歷
[00:09:45.680 --> 00:09:49.120]  不尋常的經歷帶來什麼呢?
[00:09:49.120 --> 00:09:50.360]  就是第二句
[00:09:50.360 --> 00:09:52.240]  在二十二章第十節
[00:09:52.240 --> 00:09:54.360]  原來保羅再說多一句話
[00:09:54.360 --> 00:09:56.560]  第十節那裡說
[00:09:56.560 --> 00:10:00.600]  「主啊,我應當作什麼呢?」
[00:10:00.600 --> 00:10:03.680]  這兩句話真的厲害
[00:10:03.680 --> 00:10:05.480]  代表蘇羅
[00:10:05.480 --> 00:10:10.600]  這個人他突然間經歷一個很不尋常的體驗的時候
[00:10:10.600 --> 00:10:13.560]  他信仰生命裡面的一個轉捩點
[00:10:13.560 --> 00:10:18.560]  當然我們不是每個人都跟保羅很不同
[00:10:18.560 --> 00:10:19.600]  你也說我
[00:10:19.600 --> 00:10:21.200]  也不像保羅那樣
[00:10:21.200 --> 00:10:21.920]  蘇羅那樣
[00:10:21.920 --> 00:10:22.720]  是反對基督教
[00:10:22.720 --> 00:10:23.160]  我沒有
[00:10:23.160 --> 00:10:24.200]  我信耶穌很多年
[00:10:24.240 --> 00:10:25.920]  不過曾幾何時
[00:10:25.920 --> 00:10:27.800]  你和我或早或遲
[00:10:27.800 --> 00:10:29.680]  第一天我們都會問一個問題
[00:10:29.680 --> 00:10:31.320]  主啊你是誰?
[00:10:31.320 --> 00:10:34.560]  就好像當天那群門徒跟耶穌上海的時候
[00:10:34.560 --> 00:10:36.320]  在海上突然風浪大作
[00:10:36.320 --> 00:10:38.720]  然後看到耶穌平靜風浪之後
[00:10:38.720 --> 00:10:42.840]  這群門徒看著一個他已經跟了一年多的耶穌
[00:10:42.840 --> 00:10:45.360]  問主啊你是誰?
[00:10:45.360 --> 00:10:46.440]  沒錯
[00:10:46.440 --> 00:10:48.200]  有時候我們走了很長的日子
[00:10:48.200 --> 00:10:49.880]  或者信了耶穌
[00:10:49.880 --> 00:10:51.280]  信了神某一個時間
[00:10:51.280 --> 00:10:52.240]  某一段日子
[00:10:52.240 --> 00:10:53.840]  我們以為神是這樣
[00:10:53.840 --> 00:10:55.840]  我們所了解的神就是這樣
[00:10:55.840 --> 00:10:57.840]  我們以為信仰就是這麼多的東西的時候
[00:10:57.840 --> 00:11:00.960]  突然間有些人生一個很特別的經歷
[00:11:00.960 --> 00:11:02.800]  就好像蘇羅那樣
[00:11:02.800 --> 00:11:04.160]  大馬式上路上的
[00:11:04.160 --> 00:11:05.360]  又或者在你的經歷裡面
[00:11:05.360 --> 00:11:06.880]  有某一件事情的發生
[00:11:06.880 --> 00:11:07.920]  有些你走到
[00:11:07.920 --> 00:11:10.840]  然後你以為已經是走堂無路的日子裡面
[00:11:10.840 --> 00:11:12.120]  突然間看到神的手
[00:11:12.120 --> 00:11:14.560]  怎麼將整件事一下子扭轉
[00:11:14.560 --> 00:11:17.160]  或者在一個很危難的時間裡面
[00:11:17.160 --> 00:11:18.680]  竟然他們發覺
[00:11:18.680 --> 00:11:19.920]  無端端的
[00:11:19.920 --> 00:11:22.080]  神就這樣將你拯救過來的時候
[00:11:22.080 --> 00:11:24.080]  生命有一個很大的震撼
[00:11:24.080 --> 00:11:25.680]  然後你開始發覺
[00:11:25.680 --> 00:11:27.240]  原來你所相信的神
[00:11:27.240 --> 00:11:28.560]  不是一直以為
[00:11:28.560 --> 00:11:29.920]  你所以為的神
[00:11:29.920 --> 00:11:32.240]  是遠超過你所了解的神
[00:11:32.240 --> 00:11:34.440]  你和心裡面發出好像蘇羅一樣
[00:11:34.440 --> 00:11:35.920]  主啊你是誰?
[00:11:35.920 --> 00:11:37.200]  你究竟是誰?
[00:11:37.200 --> 00:11:39.680]  對神有一種嶄新的認識
[00:11:39.680 --> 00:11:41.040]  不過蘇羅厲害
[00:11:41.040 --> 00:11:42.640]  對神有一個嶄新的認識之後
[00:11:42.640 --> 00:11:43.520]  接著第二句
[00:11:43.520 --> 00:11:44.600]  很多人都沒有說的
[00:11:44.600 --> 00:11:45.640]  保羅說
[00:11:45.640 --> 00:11:47.440]  主啊如果是這樣的話
[00:11:47.440 --> 00:11:49.600]  我應該作什麼呢?
[00:11:49.600 --> 00:11:50.680]  真的厲害
[00:11:50.880 --> 00:11:52.280]  所以他就聽見
[00:11:52.280 --> 00:11:53.840]  神說你進去城裡面
[00:11:53.840 --> 00:11:55.240]  有人會指示你
[00:11:55.240 --> 00:11:58.480]  我不知道弟兄姊妹
[00:11:58.480 --> 00:12:00.040]  很多時候在我們人生的路上
[00:12:00.040 --> 00:12:01.400]  有沒有像保羅一樣
[00:12:01.400 --> 00:12:02.960]  當一些很特別的事情
[00:12:02.960 --> 00:12:04.680]  發生在你身上的時候
[00:12:04.680 --> 00:12:06.000]  你有沒有想過
[00:12:06.000 --> 00:12:08.320]  這個就是神給你的一個契機
[00:12:08.320 --> 00:12:09.520]  在你的生命裡面
[00:12:09.520 --> 00:12:11.880]  要做一個扭轉歷史的契機
[00:12:11.880 --> 00:12:13.640]  你說不是這麼嚴重吧
[00:12:13.640 --> 00:12:15.120]  保羅那些扭轉歷史
[00:12:15.120 --> 00:12:16.320]  我扭轉什麼歷史呢?
[00:12:16.320 --> 00:12:17.160]  我這麼平凡
[00:12:17.160 --> 00:12:18.240]  我家裡又這麼平凡
[00:12:18.240 --> 00:12:19.520]  我的工作也是這樣
[00:12:19.520 --> 00:12:20.800]  幾年都沒有改變工作
[00:12:20.800 --> 00:12:21.520]  改什麼歷史呢?
[00:12:21.520 --> 00:12:22.280]  不是
[00:12:22.280 --> 00:12:24.360]  在某個意義來說
[00:12:24.360 --> 00:12:25.440]  每一個人
[00:12:25.440 --> 00:12:26.400]  在你的身上
[00:12:26.400 --> 00:12:28.480]  神都有他的劇本
[00:12:28.480 --> 00:12:32.280]  你也是他要選照的演員
[00:12:32.280 --> 00:12:34.520]  起碼首先第一件事
[00:12:34.520 --> 00:12:35.560]  今天你坐在這裡
[00:12:35.560 --> 00:12:36.120]  你記得嗎?
[00:12:36.120 --> 00:12:36.800]  你幾年前
[00:12:36.800 --> 00:12:38.440]  你去喝茶的這個時間
[00:12:38.440 --> 00:12:40.720]  你的歷史已經變了
[00:12:40.720 --> 00:12:42.560]  不單止這麼簡單
[00:12:42.560 --> 00:12:43.920]  你信了耶穌之後
[00:12:43.920 --> 00:12:45.560]  你整個人生已經變了
[00:12:45.560 --> 00:12:47.240]  還有神要透過你的生命
[00:12:47.240 --> 00:12:48.960]  影響你周圍的人
[00:12:49.080 --> 00:12:51.000]  正在改變你家裡的歷史
[00:12:51.000 --> 00:12:53.400]  神要透過你改變你公司的歷史
[00:12:53.400 --> 00:12:54.200]  你知不知道?
[00:12:54.200 --> 00:12:55.400]  你說那些很小事
[00:12:55.400 --> 00:12:56.040]  不是小事
[00:12:56.040 --> 00:12:57.360]  這是永恆的事情
[00:12:57.360 --> 00:12:58.960]  誰敢說小事
[00:12:58.960 --> 00:13:00.360]  今天我們有機會
[00:13:00.360 --> 00:13:01.320]  我們很幸運
[00:13:01.320 --> 00:13:02.320]  我們看回歷史
[00:13:02.320 --> 00:13:02.840]  2000年
[00:13:02.840 --> 00:13:04.560]  哇!保羅真的厲害了
[00:13:04.560 --> 00:13:07.400]  改變了整個基督教歷史的方向
[00:13:07.400 --> 00:13:08.920]  傳到了歐洲
[00:13:08.920 --> 00:13:10.560]  在這樣的文化土壤裡面
[00:13:10.560 --> 00:13:12.120]  成為歐洲的宗教
[00:13:12.120 --> 00:13:14.280]  接著傳到美國
[00:13:14.280 --> 00:13:16.960]  然後整個世界就因為這樣而改變
[00:13:16.960 --> 00:13:18.040]  是,我們都明白
[00:13:18.040 --> 00:13:19.680]  從歷史的角度來說
[00:13:19.680 --> 00:13:20.560]  很偉大
[00:13:20.560 --> 00:13:21.640]  因為我們看到
[00:13:21.640 --> 00:13:24.080]  但是我想你和我都沒辦法知道
[00:13:24.080 --> 00:13:25.640]  或者有一天到我們天堂的時候
[00:13:25.640 --> 00:13:26.640]  我們才會明白
[00:13:26.640 --> 00:13:28.880]  今天你和我所做的某一件事
[00:13:28.880 --> 00:13:29.960]  某一些的經歷
[00:13:29.960 --> 00:13:31.960]  其實是扭轉了很多的歷史
[00:13:31.960 --> 00:13:33.840]  扭轉了很多人的歷史
[00:13:33.840 --> 00:13:35.920]  你不知道你所說的那句話
[00:13:35.920 --> 00:13:36.920]  你傳了一個福音
[00:13:36.920 --> 00:13:37.920]  給你的同事
[00:13:37.920 --> 00:13:40.120]  後來這個同事離開了職位之後
[00:13:40.120 --> 00:13:41.080]  去了哪裡
[00:13:41.080 --> 00:13:42.160]  他影響了哪個人
[00:13:42.160 --> 00:13:43.640]  後來那個人又會變成怎樣
[00:13:43.640 --> 00:13:44.440]  我們真的不知道
[00:13:44.440 --> 00:13:45.600]  如果說下去的時候
[00:13:45.600 --> 00:13:46.320]  沒有人知道
[00:13:46.320 --> 00:13:46.800]  你不知道
[00:13:46.800 --> 00:13:47.920]  我也未必知道
[00:13:47.920 --> 00:13:49.720]  但是有一天我們天堂看回頭
[00:13:49.720 --> 00:13:50.760]  我相信我們很興奮
[00:13:50.760 --> 00:13:52.200]  哎呀,原來就是那一次
[00:13:52.200 --> 00:13:54.080]  幸好和他一起喝水的時候
[00:13:54.080 --> 00:13:55.280]  和他說兩句福音
[00:13:55.280 --> 00:13:57.400]  原來,哇,影響了這麼多事情
[00:13:57.400 --> 00:13:58.600]  我告訴你,真的
[00:13:58.600 --> 00:14:00.200]  你不知道
[00:14:00.200 --> 00:14:01.840]  你是在影響歷史的
[00:14:01.840 --> 00:14:04.280]  問題就是你有沒有像保羅一樣
[00:14:04.280 --> 00:14:07.720]  願意做一個很好的演員
[00:14:07.720 --> 00:14:09.720]  認真的,跟著劇本去做
[00:14:09.720 --> 00:14:11.160]  就是跟著整個說話去做
[00:14:11.160 --> 00:14:12.880]  保羅厲害
[00:14:12.880 --> 00:14:15.080]  保羅突然間發現他人生走了這麼久
[00:14:15.080 --> 00:14:16.040]  原來錯的時候
[00:14:16.040 --> 00:14:17.120]  他一回轉
[00:14:17.120 --> 00:14:18.520]  主一下你是誰
[00:14:18.520 --> 00:14:20.400]  接著他聽見就說
[00:14:20.400 --> 00:14:21.840]  我就是你那個逼迫的耶穌
[00:14:21.840 --> 00:14:23.480]  哎呀,原來我搞錯了
[00:14:23.480 --> 00:14:25.240]  逼迫這麼久的耶穌
[00:14:25.240 --> 00:14:26.800]  原來真的復活了他
[00:14:26.800 --> 00:14:29.360]  突然間一醒悟的時候
[00:14:29.360 --> 00:14:30.320]  接著他第二句就說
[00:14:30.320 --> 00:14:32.360]  主一下我當作什麼
[00:14:32.360 --> 00:14:34.560]  然後神說你為我懸故
[00:14:34.560 --> 00:14:35.760]  要去做宣教士
[00:14:35.760 --> 00:14:36.800]  這件事很厲害
[00:14:36.800 --> 00:14:39.440]  和我們一般的觀念真的不同
[00:14:39.440 --> 00:14:40.880]  我們一般的基督教觀念
[00:14:40.880 --> 00:14:42.280]  以為信耶穌之後
[00:14:42.280 --> 00:14:44.400]  三五年就隨隨便便的
[00:14:44.400 --> 00:14:45.720]  後來也有些復興
[00:14:45.720 --> 00:14:48.000]  然後五年之後
