
[00:00:00.000 --> 00:00:05.040]  今天我們所讀的經文是在以弗所書的第三章14-21節
[00:06:10.480 --> 00:06:11.440]  耶穌不是在那裡
[00:06:11.440 --> 00:06:12.000]  不是在這裡
[00:06:12.000 --> 00:06:12.800]  在心裡面
[00:06:12.800 --> 00:06:14.160]  在你的心裡面
[00:06:14.160 --> 00:06:16.080]  保羅不是說那一刻
[00:06:16.080 --> 00:06:18.720]  保羅是說當人信了耶穌之後
[00:06:18.720 --> 00:06:20.160]  我們在生命裡面
[00:06:20.160 --> 00:06:23.920]  如何去持續地彰顯
[00:06:23.920 --> 00:06:26.240]  耶穌是我們生命的主
[00:06:26.240 --> 00:06:30.400]  如何能夠做到這個地步
[00:06:30.400 --> 00:06:32.560]  接著在第十八十九節
[00:06:32.560 --> 00:06:33.680]  保羅繼續說
[00:06:33.680 --> 00:06:38.480]  能以和眾聖徒一同明白基督的愛是何等長闊高深
[00:06:38.480 --> 00:06:43.760]  並知道這愛是過於人所能察覺的
[00:06:43.760 --> 00:06:47.520]  便叫神一切所充滿的充滿了你們
[00:06:47.520 --> 00:06:50.240]  在這裡可以說是祈禱的第二部分
[00:06:50.240 --> 00:06:54.160]  就是神的能力運行在我們生命當中的時候
[00:06:54.160 --> 00:06:55.440]  在信徒裡面的時候
[00:06:55.440 --> 00:06:56.880]  有什麼事情發生呢
[00:06:56.880 --> 00:06:58.480]  保羅在這裡說
[00:06:58.480 --> 00:07:02.160]  當我們上帝的能力臨到我們的時候
[00:07:02.160 --> 00:07:05.120]  我們會更加明白基督的愛
[00:07:05.120 --> 00:07:10.400]  更加能夠明白耶穌的愛是何等的長闊高深
[00:07:10.400 --> 00:07:12.080]  保羅在這裡祈求
[00:07:12.080 --> 00:07:13.520]  不單是個人
[00:07:13.520 --> 00:07:17.200]  一個體的生命更加明白耶穌的愛
[00:07:17.200 --> 00:07:19.600]  而是整個群體一同明白
[00:07:19.600 --> 00:07:23.040]  耶穌的愛是何等的長闊高深
[00:07:23.040 --> 00:07:25.840]  所以保羅在這裡說
[00:07:25.840 --> 00:07:29.920]  除非上帝的能力臨到我們身上
[00:07:29.920 --> 00:07:34.560]  讓我們明白耶穌基督的愛是何等的偉大
[00:07:34.560 --> 00:07:37.440]  否則我們裡面的人
[00:07:37.440 --> 00:07:39.760]  裡面的生命就不會有成長
[00:07:39.760 --> 00:07:41.600]  也不會有成熟
[00:07:41.600 --> 00:07:43.760]  不會去到成熟的一個地步
[00:07:43.760 --> 00:07:47.520]  更加沒有能力去遵守上帝的吩咐
[00:07:47.520 --> 00:07:49.840]  保羅在這裡說
[00:07:49.840 --> 00:07:53.360]  明白基督的愛不是一個頭腦上
[00:07:53.360 --> 00:07:54.320]  我告訴你
[00:07:54.320 --> 00:07:56.560]  我想你未信耶穌的人
[00:07:56.560 --> 00:07:57.760]  你未信耶穌之前
[00:07:57.760 --> 00:07:59.600]  已經有人跟你說耶穌愛你
[00:07:59.600 --> 00:08:00.960]  接著你信了耶穌
[00:08:00.960 --> 00:08:03.040]  我們又說耶穌愛你
[00:08:03.040 --> 00:08:04.240]  信了五年後
[00:08:04.240 --> 00:08:05.840]  也說耶穌愛你
[00:08:05.840 --> 00:08:07.760]  到今天你信了三十年
[00:08:07.760 --> 00:08:09.120]  又是聽他的話
[00:08:09.120 --> 00:08:11.120]  耶穌愛你
[00:08:11.120 --> 00:08:12.880]  我們以為已經明白了
[00:08:12.880 --> 00:08:15.040]  但其實我們是否真的明白呢
[00:08:15.040 --> 00:08:17.920]  我們從保羅的角度去看
[00:08:17.920 --> 00:08:20.960]  當時猶太人有一個很強的觀念
[00:08:20.960 --> 00:08:24.240]  就是只有我們這群人
[00:08:24.240 --> 00:08:25.760]  只有我們這些猶太人
[00:08:25.760 --> 00:08:27.200]  可以去跟從上帝
[00:08:27.200 --> 00:08:29.200]  那些不是猶太人的人
[00:08:29.200 --> 00:08:31.200]  就是外邦人
[00:08:31.200 --> 00:08:32.160]  沒有機會
[00:08:32.160 --> 00:08:34.480]  也沒有這個福分去跟從上帝
[00:08:34.480 --> 00:08:36.640]  這一群人
[00:08:36.640 --> 00:08:38.400]  等待著上帝的審判
[00:08:38.400 --> 00:08:39.760]  臨到他們的身上
[00:08:39.760 --> 00:08:41.760]  這是他們的想法
[00:08:41.760 --> 00:08:43.120]  但保羅在這裡說
[00:08:43.120 --> 00:08:44.720]  上帝的奧秘
[00:08:44.720 --> 00:08:46.000]  現在已經顯現了
[00:08:46.000 --> 00:08:47.360]  這個奧秘是什麼呢
[00:08:47.360 --> 00:08:48.960]  就是上帝藉著耶穌
[00:08:48.960 --> 00:08:50.480]  去打破了
[00:08:50.480 --> 00:08:54.160]  猶太人和外邦人之間的隔閡
[00:08:54.160 --> 00:08:56.480]  現在上帝藉著耶穌
[00:08:56.480 --> 00:09:00.880]  幫助我們成為一個合一的群體
[00:09:00.880 --> 00:09:03.440]  一個群體去敬拜上帝
[00:09:03.440 --> 00:09:06.880]  在第三章的禱告
[00:09:06.880 --> 00:09:10.320]  其實是接續保羅在《耳突所書》
[00:09:10.320 --> 00:09:14.880]  第一章17至19節的祈禱主題
[00:09:14.880 --> 00:09:16.480]  在第一章裏面
[00:09:16.480 --> 00:09:17.680]  保羅在說
[00:09:17.680 --> 00:09:19.360]  保羅的禱告是什麼呢
[00:09:19.360 --> 00:09:22.400]  祈禱就是信徒能夠認識
[00:09:22.400 --> 00:09:27.040]  上帝運行在他們身上的大能大力
[00:09:27.040 --> 00:09:29.200]  上帝運行在他們身上的能力
[00:09:29.200 --> 00:09:31.200]  是何等的浩大
[00:09:31.200 --> 00:09:32.400]  有多大呢
[00:09:32.400 --> 00:09:34.240]  接著保羅就在這裡說
[00:09:34.240 --> 00:09:36.400]  當向天父祈求的時候
[00:09:36.400 --> 00:09:38.560]  當我們能夠得著這個能力的時候
[00:09:38.560 --> 00:09:40.560]  我們就能夠去體會
[00:09:40.560 --> 00:09:42.560]  耶穌基督的愛
[00:09:42.560 --> 00:09:44.400]  更深體會耶穌的愛
[00:09:44.400 --> 00:09:48.640]  以至我們的生命才會更加的成熟
[00:09:48.640 --> 00:09:50.080]  保羅強調
[00:09:50.080 --> 00:09:52.080]  如果我們不體會
[00:09:52.080 --> 00:09:54.080]  更深體會耶穌的愛
[00:09:54.080 --> 00:09:57.840]  我們就不能夠去遵從上帝的吩咐
[00:09:57.840 --> 00:10:01.440]  這也將之後第四五六章的經文
[00:10:01.440 --> 00:10:03.600]  打下一個很重要的基礎
[00:10:03.600 --> 00:10:05.680]  因為第四五六章是說
[00:10:05.680 --> 00:10:07.680]  作為一個相信耶穌的人
[00:10:07.680 --> 00:10:09.680]  我們怎樣去生活
[00:10:09.680 --> 00:10:12.560]  在這裡保羅也肯定的是什麼呢
[00:10:12.560 --> 00:10:16.240]  就是上帝給我們的能力
[00:10:16.240 --> 00:10:20.240]  經歷上帝的能力的豐富
[00:10:20.240 --> 00:10:23.040]  是超過我們所想所求
[00:10:23.040 --> 00:10:26.320]  所以保羅在這裡說
[00:10:26.320 --> 00:10:28.320]  一想到這一方面的時候
[00:10:28.320 --> 00:10:30.320]  保羅在這裡說
[00:10:30.320 --> 00:10:33.040]  看到救恩已經很讚嘆
[00:10:33.040 --> 00:10:36.080]  上帝奇妙的救贖的作為
[00:10:36.080 --> 00:10:38.080]  更加想到上帝藉著的靈
[00:10:38.080 --> 00:10:40.480]  在我們信耶穌的人的生命當中
[00:10:40.480 --> 00:10:42.480]  所彰顯的能力
[00:10:42.480 --> 00:10:44.480]  想讓我們能夠明白
[00:10:44.480 --> 00:10:45.680]  基督的愛
[00:10:45.680 --> 00:10:47.120]  這個深度
[00:10:47.120 --> 00:10:49.120]  這個欽點
[00:10:49.120 --> 00:10:51.120]  他不能不讚嘆
[00:10:51.120 --> 00:10:52.560]  這個上帝
[00:10:52.560 --> 00:10:55.840]  接著在二十一節保羅繼續說
[00:10:55.840 --> 00:10:58.720]  神昭著運行在我們心裡的大力
[00:10:58.720 --> 00:11:03.600]  充充足足地成就超過一切所求所想的
[00:11:03.600 --> 00:11:05.120]  但願他在教會中
[00:11:05.120 --> 00:11:07.760]  並在基督耶穌裡得著榮耀
[00:11:07.760 --> 00:11:10.320]  直到世世代代永遠永遠
[00:11:10.320 --> 00:11:11.760]  Amen
[00:11:11.760 --> 00:11:13.280]  在這裡保羅說
[00:11:13.280 --> 00:11:15.600]  為什麼我們生命要成長呢
[00:11:15.600 --> 00:11:16.960]  為什麼要成熟呢
[00:11:16.960 --> 00:11:21.440]  因為上帝的榮耀在我們身上就彰顯出來了
[00:11:21.440 --> 00:11:23.440]  上帝的榮耀在哪裡彰顯呢
[00:11:23.440 --> 00:11:28.000]  上帝的榮耀不是說這間教會有多少成就
[00:11:28.000 --> 00:11:29.680]  有多少豐功偉績
[00:11:29.680 --> 00:11:30.720]  保羅不是這麼說的
[00:11:30.720 --> 00:11:31.520]  保羅在這裡說
[00:11:31.520 --> 00:11:34.000]  當我們的生命能夠彰顯到
[00:11:34.000 --> 00:11:37.120]  一個愛上帝的群體
[00:11:37.120 --> 00:11:38.080]  一個這樣的生命
[00:11:38.080 --> 00:11:41.600]  這個就是上帝榮耀的一個彰顯
[00:11:41.600 --> 00:11:43.600]  保羅在這裡說
[00:11:43.600 --> 00:11:45.600]  上帝可以幫助我們
[00:11:45.600 --> 00:11:48.160]  超過我們所想所求
[00:11:48.160 --> 00:11:50.720]  在第十六和十八節都提到
[00:11:50.720 --> 00:11:53.280]  上帝賜能力給一群信徒
[00:11:53.280 --> 00:11:59.040]  叫裡面的一個生命能夠剛強起來
[00:11:59.040 --> 00:12:01.920]  可以說保羅在這裡不是說
[00:12:01.920 --> 00:12:04.160]  上帝是有求必應
[00:12:04.160 --> 00:12:06.560]  就是說你有什麼祈求
[00:12:06.560 --> 00:12:07.440]  上帝就答應你
[00:12:07.440 --> 00:12:10.400]  加倍答應你那個祈求
[00:12:10.400 --> 00:12:11.040]  不是
[00:12:11.040 --> 00:12:12.240]  保羅在這裡說
[00:12:12.320 --> 00:12:14.320]  上帝的應許是
[00:12:14.320 --> 00:12:16.560]  上帝對我們的幫助
[00:12:16.560 --> 00:12:20.000]  是超過我們所求所想的
[00:12:20.000 --> 00:12:23.520]  在這裡保羅想到上帝的幫助的時候
[00:12:23.520 --> 00:12:27.280]  他就將一切的榮耀重讚歸給上帝
[00:12:27.280 --> 00:12:28.640]  阿門到最後
[00:12:28.640 --> 00:12:30.400]  直到永永遠遠
[00:12:30.400 --> 00:12:32.400]  阿門的意思就是一個
[00:12:32.400 --> 00:12:34.640]  肯定上帝的信實
[00:12:34.640 --> 00:12:36.560]  也都我們在現實上
[00:12:36.560 --> 00:12:37.840]  如果我們說有人祈禱
[00:12:37.840 --> 00:12:38.800]  你說阿門
[00:12:38.800 --> 00:12:41.200]  就是你很認同這個祈禱
[00:12:41.200 --> 00:12:43.200]  一起祈禱的時候
[00:12:43.200 --> 00:12:44.480]  這個祈禱的內容
[00:12:44.480 --> 00:12:46.880]  也都肯定
[00:12:46.880 --> 00:12:49.120]  上帝你是一個信實的上帝
[00:12:49.120 --> 00:12:51.440]  你會按照你的應許
[00:12:51.440 --> 00:12:54.000]  成就我們這個祈禱
[00:12:54.000 --> 00:12:56.960]  這個阿門是這個意思
[00:12:56.960 --> 00:12:59.120]  也都在這個阿門裡面
[00:12:59.120 --> 00:13:01.600]  結束了這個祈禱
[00:13:01.600 --> 00:13:04.320]  結束了第一至第三章裡面
[00:13:04.320 --> 00:13:07.280]  這一段經文的一些內容
[00:13:07.280 --> 00:13:11.120]  我們很快的看了這幾節的經文
[00:13:11.120 --> 00:13:12.960]  我希望從三個角度
[00:13:12.960 --> 00:13:14.160]  去和大家分享一下
[00:13:14.160 --> 00:13:16.240]  究竟保羅在這個祈禱裡面
[00:13:16.240 --> 00:13:19.040]  對我們有什麼提醒呢
[00:13:19.040 --> 00:13:20.080]  第一方面
[00:13:20.080 --> 00:13:22.000]  保羅很清楚的說
[00:13:22.000 --> 00:13:24.560]  祈禱的根基究竟是什麼
[00:13:24.560 --> 00:13:26.480]  保羅在這裡說
[00:13:26.480 --> 00:13:29.840]  他在父面前屈膝敬拜
[00:13:29.840 --> 00:13:31.360]  因此他一開始
[00:13:31.360 --> 00:13:35.440]  因著上帝的傲卑已經顯現
[00:13:35.440 --> 00:13:37.920]  外邦人和猶太人
[00:13:37.920 --> 00:13:42.240]  可以在同一個群體去敬拜上帝
[00:13:42.240 --> 00:13:44.080]  教會
[00:13:44.080 --> 00:13:45.840]  什麼人都有
[00:13:45.840 --> 00:13:47.120]  什麼人都有
[00:13:47.120 --> 00:13:48.400]  保羅去想到
[00:13:48.400 --> 00:13:51.440]  看到這個情況的時候
[00:13:51.440 --> 00:13:53.600]  去看到上帝的偉大
[00:13:53.600 --> 00:13:56.000]  去向天父祈禱
[00:13:56.000 --> 00:13:57.760]  這個上帝是什麼上帝呢
[00:13:57.760 --> 00:13:59.440]  就是一個這樣的上帝
[00:13:59.440 --> 00:14:02.320]  一個有掌管天地的上帝
[00:14:02.320 --> 00:14:05.360]  賜下救恩的上帝
[00:14:05.360 --> 00:14:08.960]  保羅在這裡以敬拜為一個起點
[00:14:08.960 --> 00:14:11.280]  跟著他為其他人去祈禱
[00:14:11.280 --> 00:14:15.360]  特別為生命軟弱的肢體祈禱
[00:14:15.360 --> 00:14:16.800]  靠上帝的能力
[00:14:16.800 --> 00:14:19.360]  能夠淋到我們每一個人的生命裡面
[00:14:19.360 --> 00:14:21.440]  能夠使我們更加明白
[00:14:21.440 --> 00:14:23.120]  主耶穌的愛
[00:14:23.120 --> 00:14:25.520]  保羅在這裡自己敬拜上帝
[00:14:25.520 --> 00:14:26.960]  他也會祈求
[00:14:26.960 --> 00:14:29.280]  希望有更多人能夠進入
[00:14:29.280 --> 00:14:32.000]  敬拜上帝的一個行列
[00:14:32.000 --> 00:14:35.520]  其實我們不是完全明白所有事情
[00:14:35.520 --> 00:14:39.040]  我們不是完全明白所有上帝的聖情
[00:14:39.040 --> 00:14:41.120]  作為我們才敬拜上帝
[00:14:41.120 --> 00:14:42.240]  不是的
[00:14:42.240 --> 00:14:44.480]  是因為看到上帝的偉大
[00:14:44.480 --> 00:14:46.320]  而我們敬拜上帝
[00:14:46.320 --> 00:14:50.080]  在聖經當中最少有兩個角度去講上帝的偉大
[00:14:50.080 --> 00:14:51.440]  第一個角度就是
[00:14:51.440 --> 00:14:54.080]  當我們看到上帝的創造
[00:14:54.080 --> 00:14:57.040]  如果大家還記得我們講詩篇第八篇的時候
[00:14:57.040 --> 00:14:58.560]  詩人這樣說
[00:14:58.560 --> 00:15:00.800]  我觀看你指頭所造的天
[00:15:00.800 --> 00:15:02.800]  便說人算什麼
[00:15:02.800 --> 00:15:04.800]  你竟顧念他
[00:15:04.800 --> 00:15:06.000]  世人算什麼
[00:15:06.000 --> 00:15:07.840]  你竟眷顧他
[00:15:07.840 --> 00:15:09.520]  大至一個宇宙
[00:15:09.520 --> 00:15:11.280]  小至一個自然界
[00:15:11.280 --> 00:15:12.560]  一個植物的構造
[00:15:12.560 --> 00:15:13.760]  人的構造
[00:15:13.760 --> 00:15:15.120]  人與人之間
[00:15:15.120 --> 00:15:18.400]  人和自然界之間的和諧共存
[00:15:18.400 --> 00:15:21.680]  能夠可以生存在這裡
[00:15:21.680 --> 00:15:25.120]  讚歎造物主的偉大
[00:15:25.120 --> 00:15:26.960]  看到上帝的創造
[00:15:26.960 --> 00:15:30.000]  去讚歎造物主的奇功
[00:15:30.000 --> 00:15:30.960]  就好像什麼呢
[00:15:30.960 --> 00:15:33.680]  當我們看到一個宏偉的建築物
[00:15:33.680 --> 00:15:36.240]  很漂亮
[00:15:36.240 --> 00:15:38.080]  不其然我們會說
[00:15:38.080 --> 00:15:39.600]  誰去造這個建築物的呢
[00:15:39.600 --> 00:15:43.200]  不知道大家有沒有見過一些
[00:15:43.200 --> 00:15:46.400]  一看見到這樣的建築物
[00:15:46.400 --> 00:15:48.080]  雖然現實上不太見得
[00:15:48.080 --> 00:15:50.480]  不過我看YouTube看了很多
[00:15:50.480 --> 00:15:51.920]  這樣的建築物
[00:15:51.920 --> 00:15:54.400]  這樣的建築造出來的
[00:15:54.400 --> 00:15:56.000]  真的很漂亮
[00:15:56.000 --> 00:15:58.240]  真的很想知道誰設計的
[00:15:58.240 --> 00:15:59.760]  又或者我們看到一個
[00:15:59.760 --> 00:16:02.880]  很精緻的藝術品
[00:16:02.880 --> 00:16:03.920]  我們都不其然說
[00:16:03.920 --> 00:16:05.440]  誰去造出來的呢
[00:16:05.440 --> 00:16:08.320]  我們都想認識一下這個創作者
[00:16:08.320 --> 00:16:11.520]  去敬佩他們這個創作
[00:16:11.520 --> 00:16:13.760]  看到上帝這個
[00:16:13.760 --> 00:16:16.160]  這麼奇妙的創造的自然界
[00:16:16.160 --> 00:16:18.320]  我們就知道上帝的偉大
[00:16:18.320 --> 00:16:21.120]  因而我們敬拜上帝
[00:16:21.120 --> 00:16:22.400]  第二個向度就是
[00:16:22.480 --> 00:16:26.160]  保羅在聖經裏經常說
[00:16:26.160 --> 00:16:29.840]  因著望見十字架的救贖
[00:16:29.840 --> 00:16:32.560]  就見到上帝的偉大
[00:16:32.560 --> 00:16:35.360]  在當時的猶太人不能想像
[00:16:35.360 --> 00:16:37.760]  竟然外邦人能夠有機會
[00:16:37.760 --> 00:16:39.120]  去敬拜上帝
[00:16:39.120 --> 00:16:41.680]  所以當時很多猶太人都不接受
[00:16:41.680 --> 00:16:43.920]  保羅所傳的福音
[00:16:43.920 --> 00:16:45.120]  因為他們覺得
[00:16:45.120 --> 00:16:46.800]  就算耶穌的福音
[00:16:46.800 --> 00:16:48.880]  都只是傳給我們猶太人
[00:16:48.880 --> 00:16:50.400]  不是傳給外邦人
[00:16:50.400 --> 00:16:51.920]  但保羅說不是
[00:16:51.920 --> 00:16:54.000]  上帝的偉大
[00:16:54.000 --> 00:16:55.840]  就是他的救贖工作
[00:16:55.840 --> 00:16:57.360]  不單止給我們猶太人
[00:16:57.360 --> 00:16:59.840]  也給地上每一個人
[00:16:59.840 --> 00:17:02.960]  所以保羅在望見上帝的救恩
[00:17:02.960 --> 00:17:05.280]  藉著耶穌基督所承受的救恩
[00:17:05.280 --> 00:17:08.320]  他就俯伏敬拜上帝
[00:17:08.320 --> 00:17:09.280]  第二方面
[00:17:09.280 --> 00:17:14.400]  保羅看到上帝的拯救偉大
[00:17:14.400 --> 00:17:16.000]  救恩的偉大
[00:17:16.000 --> 00:17:17.280]  去敬拜上帝
[00:17:17.280 --> 00:17:18.320]  他也想到
[00:17:18.320 --> 00:17:19.680]  當我們信了耶穌
[00:17:19.680 --> 00:17:21.600]  我們這群人信了耶穌
[00:17:21.600 --> 00:17:24.160]  我們如何能夠
[00:17:24.160 --> 00:17:25.920]  持續地在地上
[00:17:25.920 --> 00:17:28.160]  面對不同困難的時候
