
[00:00:00.000 --> 00:00:03.080]  各位弟兄姊妹 各位朋友 轉內平安
[00:02:06.400 --> 00:02:07.400]  將它撮寫
[00:02:07.400 --> 00:02:11.200]  最重要的元帥將它抽出來的時候
[00:02:11.200 --> 00:02:14.600]  有3個字可以去表達
[00:02:14.600 --> 00:02:16.600]  大家覺得是哪3個字呢
[00:02:19.600 --> 00:02:22.400]  果然我們稀堂的弟兄姊妹真好
[00:02:22.400 --> 00:02:24.600]  就是「神差我」這3個字
[00:02:24.600 --> 00:02:28.800]  看到這3個字
[00:02:28.800 --> 00:02:32.400]  但是我們有沒有想過
[00:02:32.400 --> 00:02:37.600]  約瑟他在講第5節之前的第4節
[00:02:37.600 --> 00:02:39.200]  他講了一個事實
[00:02:39.200 --> 00:02:43.200]  就是其實他沒有忘記
[00:02:43.200 --> 00:02:46.000]  當初他之所以來到埃及
[00:02:46.600 --> 00:02:50.400]  是因為他的哥哥賣他來的
[00:02:50.400 --> 00:02:53.800]  第4節他清楚講到
[00:02:53.800 --> 00:02:55.800]  「我是你們的兄弟約瑟
[00:02:55.800 --> 00:02:59.200]  是你們賣我去埃及的」
[00:02:59.200 --> 00:03:04.000]  不過在經過二十多年之後
[00:03:04.000 --> 00:03:05.200]  這一刻的約瑟
[00:03:05.200 --> 00:03:08.000]  他看到的是一幅更大的圖畫
[00:03:08.000 --> 00:03:11.200]  他看到的是他所信靠的上帝
[00:03:11.200 --> 00:03:13.200]  是那位轉惡為善的神
[00:03:14.000 --> 00:03:16.800]  神轉化了約瑟被賣的惡事
[00:03:16.800 --> 00:03:17.800]  這個事實
[00:03:17.800 --> 00:03:21.800]  而變成在他的觀念裏面
[00:03:21.800 --> 00:03:24.000]  是神差他來到埃及
[00:03:24.000 --> 00:03:26.800]  一步一步去成就神的救恩
[00:03:26.800 --> 00:03:28.600]  拯救了很多人的生命
[00:03:28.600 --> 00:03:32.000]  所以我相信
[00:03:32.000 --> 00:03:35.200]  「神差我」這3個字
[00:03:35.200 --> 00:03:40.200]  不會是當初那個十七歲被賣
[00:03:40.200 --> 00:03:42.400]  被迫離開自己的家
[00:03:42.600 --> 00:03:46.000]  去到埃及成為奴隸的那個約瑟
[00:03:46.000 --> 00:03:48.000]  他一開始就有的想法
[00:03:48.000 --> 00:03:52.400]  而是經過了二十多年人生的歷練
[00:03:52.400 --> 00:03:56.200]  他才得到「神差我」這個結論
[00:03:56.200 --> 00:03:57.800]  所以接下來
[00:03:57.800 --> 00:04:00.400]  我今天想和大家一起嘗試
[00:04:00.400 --> 00:04:03.800]  由約瑟他人生很重要的3個場景裏面
[00:04:03.800 --> 00:04:06.800]  去看看作為一個有血有肉
[00:04:06.800 --> 00:04:08.000]  有思想的人
[00:04:08.000 --> 00:04:11.200]  他當時應該會有的一些感受
[00:04:11.200 --> 00:04:12.200]  一些想法
[00:04:13.600 --> 00:04:15.600]  在《聖經》裏面
[00:04:15.600 --> 00:04:17.800]  約瑟他正式登場的時候
[00:04:17.800 --> 00:04:20.200]  是出現在《創世紀》的37章
[00:04:20.200 --> 00:04:22.200]  當時他十七歲
[00:04:22.200 --> 00:04:25.000]  他有十個哥哥和一個弟弟
[00:04:25.000 --> 00:04:28.400]  他們十二個兄弟是由四個媽媽去生的
[00:04:28.400 --> 00:04:30.600]  十二個人裏面
[00:04:30.600 --> 00:04:33.600]  只有弟弟辯雅敏和約瑟
[00:04:33.600 --> 00:04:36.200]  是同一個爸爸同一個媽媽
[00:04:36.200 --> 00:04:37.400]  同父同母
[00:04:37.400 --> 00:04:40.600]  其他的都是同父異母
[00:04:40.600 --> 00:04:42.800]  而《聖經》記載的是
[00:04:42.800 --> 00:04:45.000]  充滿人性的真實情況
[00:04:45.000 --> 00:04:46.800]  它告訴我們
[00:04:46.800 --> 00:04:50.800]  在爸爸雅各有的十二個兒子裏面
[00:04:50.800 --> 00:04:52.800]  他是偏愛約瑟
[00:04:52.800 --> 00:04:55.800]  還要是偏心到出世面
[00:04:55.800 --> 00:05:01.400]  他只是回到遺約瑟去做一段採醫
[00:05:01.400 --> 00:05:03.600]  其他的兒子是沒有份的
[00:05:03.600 --> 00:05:08.400]  結果令到哥哥他們有什麼反應呢?
[00:05:08.400 --> 00:05:10.600]  我邀請大家一起讀出
[00:05:10.600 --> 00:05:13.200]  《創世紀》37章第四節經文
[00:05:13.200 --> 00:05:14.600]  我們一起讀出來
[00:05:14.600 --> 00:05:16.800]  約瑟的哥哥們
[00:05:16.800 --> 00:05:20.400]  見父親愛約瑟過於愛他們
[00:05:20.400 --> 00:05:24.600]  就恨約瑟不與他說和睦的話
[00:05:24.600 --> 00:05:27.000]  所以我們見到
[00:05:27.000 --> 00:05:29.200]  原來父母偏心
[00:05:29.200 --> 00:05:32.600]  會令到手足之間有很大的心結
[00:05:34.000 --> 00:05:38.400]  這班哥哥他們很憤怒約瑟
[00:05:38.400 --> 00:05:40.200]  不與他說和睦的話
[00:05:40.200 --> 00:05:43.400]  即是連希伯來人見面時會說的
[00:05:43.400 --> 00:05:45.800]  Shalom 主持平安
[00:05:45.800 --> 00:05:48.000]  可能都不說
[00:05:48.000 --> 00:05:49.600]  可能一直直到他
[00:05:49.600 --> 00:05:51.200]  剛才可以為我們讀出來的
[00:05:51.200 --> 00:05:52.800]  在45章的時候
[00:05:52.800 --> 00:05:54.600]  就是當他們去重聚
[00:05:54.600 --> 00:05:56.000]  去商議的時候
[00:05:56.000 --> 00:05:59.000]  那班哥哥又開始與他說話
[00:05:59.000 --> 00:06:01.600]  你想想原來父母的偏愛
[00:06:01.600 --> 00:06:04.800]  是會令到兄弟姐妹之間
[00:06:04.800 --> 00:06:06.400]  組成的那個心結
[00:06:06.400 --> 00:06:07.400]  是會那麼久
[00:06:07.400 --> 00:06:08.800]  那麼大的傷痕
[00:06:08.800 --> 00:06:10.200]  有傷害的
[00:06:10.200 --> 00:06:16.200]  而跟著在37章裏面的發展
[00:06:16.200 --> 00:06:17.200]  我們見到
[00:06:17.200 --> 00:06:19.000]  不只是停留在這裏
[00:06:19.000 --> 00:06:21.600]  原來之後約瑟又發了兩個夢
[00:06:21.600 --> 00:06:23.400]  這兩個夢
[00:06:23.400 --> 00:06:24.800]  就令到哥哥們
[00:06:24.800 --> 00:06:26.400]  他們的憤怒
[00:06:26.400 --> 00:06:28.600]  是更加直線的上升
[00:06:28.600 --> 00:06:31.200]  認定他要做他們的王
[00:06:31.200 --> 00:06:33.200]  日後要管轄他們
[00:06:33.200 --> 00:06:34.600]  關於夢的內容
[00:06:34.600 --> 00:06:37.000]  大家可以看看創世紀的
[00:06:37.000 --> 00:06:41.800]  37章裏面和11節的經文
[00:06:41.800 --> 00:06:44.000]  不過總結來說
[00:06:44.000 --> 00:06:46.600]  就是他們越來越生氣
[00:06:46.600 --> 00:06:49.000]  恨約瑟和越來越妒忌他
[00:06:49.000 --> 00:06:52.800]  對約瑟來說
[00:06:52.800 --> 00:06:54.400]  其實這一切
[00:06:54.400 --> 00:06:56.000]  他都很無辜的
[00:06:56.000 --> 00:06:57.200]  剛才我們說
[00:06:57.200 --> 00:06:58.800]  爸爸很偏心他
[00:06:58.800 --> 00:06:59.800]  你可能會說
[00:06:59.800 --> 00:07:01.200]  爸爸那麼偏心他
[00:07:01.200 --> 00:07:04.000]  會否是他只做爸爸喜歡做的事情
[00:07:04.000 --> 00:07:06.400]  很懂得哄爸爸開心
[00:07:06.400 --> 00:07:07.000]  我們知道
[00:07:07.000 --> 00:07:08.600]  如果我們家裏有多個小朋友
[00:07:08.600 --> 00:07:11.200]  總會有些很懂得做的事情
[00:07:11.200 --> 00:07:13.800]  那麼他是不是做了這些事情呢?
[00:07:13.800 --> 00:07:16.400]  不過整件事裏面告訴你
[00:07:16.400 --> 00:07:20.000]  原來雅各之所以偏心約瑟
[00:07:20.000 --> 00:07:23.400]  不是因為約瑟他很多的心計
[00:07:23.400 --> 00:07:25.000]  而是因為
[00:07:25.000 --> 00:07:27.400]  這件事
[00:07:27.400 --> 00:07:29.000]  37章3節那裏
[00:07:29.000 --> 00:07:31.000]  說以色列原來愛約瑟
[00:07:31.000 --> 00:07:32.400]  過於愛他的眾子
[00:07:32.400 --> 00:07:35.600]  因為約瑟是他年老生的
[00:07:35.600 --> 00:07:38.000]  雅各之所以偏心約瑟
[00:07:38.000 --> 00:07:42.600]  是因為他年紀很大的時候生他的
[00:07:42.600 --> 00:07:43.800]  出世的次序
[00:07:43.800 --> 00:07:46.200]  其實我們沒有選擇
[00:07:46.200 --> 00:07:47.400]  我以前小時候經常說
[00:07:47.400 --> 00:07:48.800]  為什麼我要做姐姐
[00:07:48.800 --> 00:07:50.400]  我喜歡做妹妹
[00:07:50.400 --> 00:07:51.200]  經常說
[00:07:51.200 --> 00:07:54.000]  媽媽為什麼你要第一個生我的媽媽
[00:07:54.000 --> 00:07:56.200]  我都沒有選擇
[00:07:56.200 --> 00:07:59.200]  我們出世的次序是沒有選擇的
[00:07:59.200 --> 00:08:02.800]  約瑟是沒有控制的
[00:08:02.800 --> 00:08:04.200]  而做了什麼夢
[00:08:04.200 --> 00:08:07.000]  我們更加沒有控制
[00:08:07.000 --> 00:08:08.200]  大家有沒有人很厲害
[00:08:08.200 --> 00:08:10.600]  可以控制自己今天做了什麼夢
[00:08:10.600 --> 00:08:11.800]  沒有吧?
[00:08:11.800 --> 00:08:14.200]  真的很神奇很厲害
[00:08:14.200 --> 00:08:15.000]  沒有的
[00:08:15.000 --> 00:08:15.800]  你做了什麼夢
[00:08:15.800 --> 00:08:17.800]  你有沒有做過一些夢
[00:08:17.800 --> 00:08:18.600]  你記不記得那些夢
[00:08:18.600 --> 00:08:22.000]  可能你都控制不了
[00:08:22.000 --> 00:08:24.200]  不過可能有人會說
[00:08:24.200 --> 00:08:25.600]  這些出世的次序
[00:08:25.600 --> 00:08:26.400]  他做了什麼夢
[00:08:26.400 --> 00:08:27.400]  我們控制不了
[00:08:27.400 --> 00:08:29.400]  但我們口中說什麼
[00:08:29.400 --> 00:08:30.800]  我們都控制得到
[00:08:30.800 --> 00:08:32.800]  他做了就算了
[00:08:32.800 --> 00:08:35.400]  何必要告訴哥哥
[00:08:35.400 --> 00:08:38.400]  其實都知道他們不喜歡自己
[00:08:38.400 --> 00:08:41.000]  還要告訴他們
[00:08:41.000 --> 00:08:43.000]  這個傻子
[00:08:43.000 --> 00:08:44.000]  他不說
[00:08:44.000 --> 00:08:47.800]  他什麼事都沒有了
[00:08:47.800 --> 00:08:50.800]  但我們想一想
[00:08:50.800 --> 00:08:53.400]  大家想一想自己還是十七歲的時候
[00:08:53.400 --> 00:08:55.000]  我們當中有一個少年人
[00:08:55.000 --> 00:08:58.000]  各位,你是十七歲是嗎?
[00:08:58.000 --> 00:08:59.200]  PonPon是十七歲嗎?
[00:08:59.200 --> 00:09:00.400]  有沒有記錯?
[00:09:00.400 --> 00:09:01.200]  十七歲
[00:09:01.200 --> 00:09:02.600]  其實十七歲的時候
[00:09:02.600 --> 00:09:03.400]  你想一想
[00:09:03.400 --> 00:09:05.200]  當你十七歲的時候
[00:09:05.200 --> 00:09:07.200]  你單純地和你的家人
[00:09:07.200 --> 00:09:10.600]  分享你的夢境
[00:09:10.600 --> 00:09:14.000]  其實有什麼問題呢?
[00:09:14.000 --> 00:09:16.000]  而約瑟當時的言行
[00:09:16.000 --> 00:09:17.600]  其實只是顯示出
[00:09:17.600 --> 00:09:19.000]  一個十七歲少年人
[00:09:19.000 --> 00:09:22.600]  應該有的單純和誠實
[00:09:22.600 --> 00:09:25.200]  沒有問題
[00:09:25.200 --> 00:09:26.000]  只能夠說
[00:09:26.000 --> 00:09:27.400]  其實言者無心
[00:09:27.400 --> 00:09:29.600]  但聽者有耳
[00:09:29.600 --> 00:09:31.800]  加上一直以來累積的憤怒
[00:09:31.800 --> 00:09:32.400]  妒忌
[00:09:32.400 --> 00:09:34.200]  這些心結
[00:09:34.200 --> 00:09:36.600]  所以才導致出事
[00:09:36.600 --> 00:09:39.400]  就是哥哥他們出手
[00:09:39.400 --> 00:09:40.800]  他們才是同謀地
[00:09:40.800 --> 00:09:44.400]  將約瑟放在坑裡
[00:09:44.400 --> 00:09:46.600]  然後用二十塊銀子
[00:09:46.600 --> 00:09:49.200]  將他賣到埃及
[00:09:49.200 --> 00:09:51.000]  約瑟被賣
[00:09:51.000 --> 00:09:55.800]  代表的是他被拒絕的那個
[00:09:55.800 --> 00:09:57.400]  這些哥哥他們的行為
[00:09:57.400 --> 00:10:00.000]  其實是在告訴約瑟
[00:10:00.000 --> 00:10:02.000]  你不是我們弟弟
[00:10:02.000 --> 00:10:04.400]  我們沒有當你是我們弟弟
[00:10:04.400 --> 00:10:08.000]  我們不承認你是我們家的一份子
[00:10:08.000 --> 00:10:14.000]  所以你去埃及當奴隸吧
[00:10:14.000 --> 00:10:16.600]  對一個十七歲的少年人約瑟來說
[00:10:16.600 --> 00:10:19.800]  當他遭遇到這一切不幸的經歷的時候
[00:10:19.800 --> 00:10:21.800]  他會否問
[00:10:21.800 --> 00:10:22.600]  神啊
[00:10:22.600 --> 00:10:26.600]  為什麼你要讓我出生在一個這麼複雜的家呢?
[00:10:26.600 --> 00:10:31.200]  還有你為什麼無緣無故讓我做那兩個夢呢?
[00:10:31.200 --> 00:10:32.600]  弄得那些哥哥
[00:10:32.600 --> 00:10:34.600]  那麼憎恨我
[00:10:34.600 --> 00:10:38.600]  甚至要賣我去埃及當奴隸
[00:10:38.600 --> 00:10:39.800]  神啊
[00:10:39.800 --> 00:10:44.000]  你是不是在耍我呢?
[00:10:44.000 --> 00:10:46.000]  當約瑟賣到埃及之後
[00:10:46.000 --> 00:10:49.600]  我們跟著他來到他人生另一個很重要的場景
[00:10:49.600 --> 00:10:52.400]  在《創世紀》三十九章告訴他
[00:10:52.400 --> 00:10:56.400]  約瑟是被埃及法老的內臣
[00:10:56.400 --> 00:11:00.600]  胡惠長波提弗買回家幫他工作
[00:11:00.600 --> 00:11:05.400]  這是約瑟離開家之後第一個的職場
[00:11:05.400 --> 00:11:07.000]  經文告訴他
[00:11:07.000 --> 00:11:10.400]  約瑟雖然是職場裡的新鮮人
[00:11:10.400 --> 00:11:11.800]  第一份工
[00:11:11.800 --> 00:11:14.800]  不過因為有上帝的同在
[00:11:14.800 --> 00:11:17.400]  所以他每件事都很順利
[00:11:17.400 --> 00:11:18.600]  步步高升
[00:11:18.600 --> 00:11:24.000]  很快就由工作食物鏈的最低層搖身一變
[00:11:24.000 --> 00:11:26.800]  成為老闆身邊的大紅人
[00:11:26.800 --> 00:11:28.000]  很縱容他
[00:11:28.000 --> 00:11:31.200]  在《創世紀》三十九章六節那裡
[00:11:31.200 --> 00:11:32.200]  他這樣說
[00:11:32.200 --> 00:11:34.000]  他說波提弗就是他的老闆
[00:11:34.000 --> 00:11:37.400]  將一切所有的都交在約瑟的手裡
[00:11:37.400 --> 00:11:38.800]  除了自己吃的飯
[00:11:38.800 --> 00:11:41.200]  其他東西什麼都不知道
[00:11:41.200 --> 00:11:45.400]  多麼信任他
[00:11:45.400 --> 00:11:46.600]  在這樣的情況
[00:11:46.600 --> 00:11:47.600]  可能約瑟也會想
[00:11:47.600 --> 00:11:51.200]  以後我也有些安樂的日子過
[00:11:51.200 --> 00:11:53.400]  誰知道就出事了
[00:11:53.400 --> 00:11:55.800]  就是因為他瘦瓦盡美
[00:11:55.800 --> 00:11:58.000]  長得帥
[00:11:58.000 --> 00:12:01.400]  長得帥其實也很容易出事
[00:12:01.400 --> 00:12:02.600]  什麼事呢
[00:12:02.600 --> 00:12:04.600]  就是因為他太帥
[00:12:04.600 --> 00:12:06.800]  令波提弗的太太
[00:12:06.800 --> 00:12:09.800]  就是他的女主人
[00:12:09.800 --> 00:12:12.000]  心心眼
[00:12:12.000 --> 00:12:14.400]  主動的就是以目全情
[00:12:14.400 --> 00:12:18.200]  很想向他投懷送抱
[00:12:18.200 --> 00:12:20.600]  但約瑟他因為不想得罪神
[00:12:20.600 --> 00:12:23.600]  所以他明確拒絕了他
[00:12:23.600 --> 00:12:27.200]  不過對一個有心心眼的人來說
[00:12:27.200 --> 00:12:29.800]  他怎會這麼容易放棄呢
[00:12:29.800 --> 00:12:32.800]  所以在三十九章十節那裡
[00:12:32.800 --> 00:12:35.800]  他的女主人是這樣的回應
[00:12:35.800 --> 00:12:38.600]  他說後來他天天跟約瑟說
[00:12:38.600 --> 00:12:40.600]  約瑟不聽從他
[00:12:40.600 --> 00:12:41.600]  不跟他同寢
[00:12:41.600 --> 00:12:44.200]  也不跟他在一起
[00:12:44.200 --> 00:12:47.000]  他天天和約瑟說
[00:12:47.000 --> 00:12:49.800]  不知道大家過往看經文時
[00:12:49.800 --> 00:12:52.400]  有沒有留意到這個說話
[00:12:52.400 --> 00:12:54.200]  天天
[00:12:54.200 --> 00:12:58.000]  他不是有空沒事就跟他說
[00:12:58.000 --> 00:13:00.800]  不是 是天天
[00:13:00.800 --> 00:13:01.600]  天天
[00:13:01.600 --> 00:13:04.800]  代表約瑟遇到的試探是每一天
[00:13:04.800 --> 00:13:09.000]  他每一天都很努力地拒絕這個試探
[00:13:09.000 --> 00:13:11.400]  而他在職場遇到的試探
[00:13:11.400 --> 00:13:13.800]  如果用我們現在的說話去說
[00:13:13.800 --> 00:13:19.800]  我會形容他遇到的是職場性騷擾
[00:13:19.800 --> 00:13:21.200]  而最慘的是
[00:13:21.200 --> 00:13:23.400]  如果現在我們遇到職場性騷擾
[00:13:23.400 --> 00:13:27.600]  我們可以去評機會去告他
[00:13:27.600 --> 00:13:31.000]  或者我們說東家不打 打西家
[00:13:31.000 --> 00:13:32.000]  這麼瘋狂的人
[00:13:32.000 --> 00:13:34.800]  我去另一份工 轉工
[00:13:34.800 --> 00:13:38.400]  但是作為一個在埃及做奴隸的約瑟來說
[00:13:38.400 --> 00:13:41.600]  他根本沒有選擇
[00:13:41.600 --> 00:13:47.000]  他不能去投訴 他又不能去轉工
[00:13:47.000 --> 00:13:50.600]  在權力不對等 又不能走的情況下
[00:13:50.600 --> 00:13:55.800]  他唯一能夠做的就是極力逃避他
[00:13:55.800 --> 00:13:57.200]  所以我們不難想像
[00:13:57.200 --> 00:14:00.800]  每一天對約瑟來說都是非常不容易
[00:14:00.800 --> 00:14:03.400]  可能由他的老闆波提法一來
[00:14:03.400 --> 00:14:05.200]  到家裡去工作
[00:14:05.200 --> 00:14:08.600]  他就很擔驚受怕
[00:14:08.600 --> 00:14:10.800]  還會想我比今天沒事
[00:14:10.800 --> 00:14:13.200]  那我明天又如何呢?
[00:14:13.200 --> 00:14:16.000]  可能他心裡有些說話會說
[00:14:16.000 --> 00:14:18.200]  神啊 其實來到這裡
[00:14:18.200 --> 00:14:21.000]  我只是想好好地做好這份工
[00:14:21.000 --> 00:14:23.400]  很想平安地過日子
[00:14:23.400 --> 00:14:24.200]  為什麼?
[00:14:24.200 --> 00:14:27.800]  為什麼你會讓我遇到一個這麼瘋狂的女人?
[00:14:27.800 --> 00:14:29.600]  我不想成為一個壞了的人
[00:14:29.600 --> 00:14:31.200]  我不想得罪你
[00:14:31.200 --> 00:14:35.400]  神啊 我什麼時候才能走?
[00:14:35.400 --> 00:14:38.200]  後來 約瑟真的能走
[00:14:38.200 --> 00:14:40.600]  他脫離這個女魔掌
[00:14:40.600 --> 00:14:44.600]  不過原因是什麼呢?
[00:14:44.600 --> 00:14:46.800]  根據《創世紀》三十九章
[00:14:46.800 --> 00:14:48.800]  那裡說到
[00:14:48.800 --> 00:14:53.600]  原來這個女主人
[00:14:53.600 --> 00:14:56.800]  她越來越變本加厲
[00:14:56.800 --> 00:14:59.400]  她主動出擊出手
[00:14:59.400 --> 00:15:01.400]  而當約瑟拒絕她
[00:15:01.400 --> 00:15:03.600]  寧願金蟬脫殼
[00:15:03.600 --> 00:15:04.800]  連衣服都不要了
[00:15:04.800 --> 00:15:05.800]  扔給她了
[00:15:05.800 --> 00:15:07.400]  自己走了出去
[00:15:07.400 --> 00:15:09.600]  要逃避她
[00:15:09.600 --> 00:15:10.800]  這位女士
[00:15:10.800 --> 00:15:12.400]  她使出一招
[00:15:12.400 --> 00:15:15.400]  就是「賊喊捉賊」
[00:15:15.400 --> 00:15:18.800]  她冤枉的是約瑟想非禮她
[00:15:18.800 --> 00:15:21.400]  完全是顛倒是非
[00:15:21.400 --> 00:15:23.800]  歪曲事實
[00:15:23.800 --> 00:15:26.000]  但是她的老公波提弗
[00:15:26.000 --> 00:15:28.600]  就是相信她的一面之詞
[00:15:28.600 --> 00:15:32.200]  結果約瑟就被抓去坐牢
[00:15:32.200 --> 00:15:34.000]  為了不得罪神
[00:15:34.000 --> 00:15:38.000]  而忍耐著每一天的試探
[00:15:38.000 --> 00:15:39.200]  度日如年
[00:15:39.200 --> 00:15:42.200]  但最後竟然換來的是
[00:15:42.200 --> 00:15:45.000]  被人冤枉去坐牢
[00:15:45.000 --> 00:15:46.600]  得到這樣的下場
[00:15:46.600 --> 00:15:48.000]  而相反來說
[00:15:48.000 --> 00:15:51.200]  那個挑起整個事端
[00:15:51.200 --> 00:15:52.800]  風搞雨的人
[00:15:52.800 --> 00:15:56.400]  就平安無事
[00:15:56.400 --> 00:15:57.600]  其實
[00:15:57.600 --> 00:15:59.200]  約瑟會不會想
[00:15:59.200 --> 00:16:00.000]  神呀
[00:16:00.000 --> 00:16:03.800]  祢是不是耍我呢?
[00:16:03.800 --> 00:16:07.200]  最後來到第三個場景
[00:16:07.200 --> 00:16:09.800]  就是約瑟坐牢的日子
[00:16:09.800 --> 00:16:11.000]  長話短說
[00:16:11.000 --> 00:16:12.200]  經文告訴我們
[00:16:12.200 --> 00:16:17.200]  約瑟派去服侍兩位VIP級數的囚犯
[00:16:17.200 --> 00:16:19.600]  就是法老的酒證和膳長
[00:16:19.600 --> 00:16:22.800]  即是負責法老飲食的人
[00:16:22.800 --> 00:16:26.600]  這些角色很重要
[00:16:26.600 --> 00:16:27.800]  然後我們知道
[00:16:27.800 --> 00:16:30.200]  約瑟透過解夢
[00:16:30.200 --> 00:16:33.600]  將可以離開監獄的希望
[00:16:33.600 --> 00:16:37.000]  寄託在酒證的身上
[00:16:37.000 --> 00:16:40.000]  創世紀四十章十二至十五節
[00:16:40.000 --> 00:16:41.200]  跟我們說
[00:16:41.200 --> 00:16:45.000]  約瑟很清楚地跟酒證說這番說話
[00:16:45.000 --> 00:16:47.200]  他說:你得好處的時候
[00:16:47.200 --> 00:16:48.600]  求你紀念我
[00:16:48.600 --> 00:16:49.800]  求你記得我
[00:16:49.800 --> 00:16:51.200]  施恩與我
[00:16:51.200 --> 00:16:52.400]  在法老的面前
[00:16:52.400 --> 00:16:54.600]  要幫我講一些說話
[00:16:54.600 --> 00:16:57.000]  救我離開這個監牢
[00:16:57.000 --> 00:17:01.600]  這個說話他很清楚地告訴酒證
[00:17:01.600 --> 00:17:05.000]  不過結果是怎樣呢?
[00:17:05.000 --> 00:17:10.400]  很快的,創世紀四十章二十至二十三節說到
[00:17:10.400 --> 00:17:12.400]  當官服完職
[00:17:12.400 --> 00:17:16.200]  再次受到法老重用的酒證
[00:17:16.200 --> 00:17:18.400]  其實只是三天後的事
[00:17:18.400 --> 00:17:21.200]  不過他已經完全忘記了約瑟
[00:17:21.200 --> 00:17:24.400]  和對約瑟的承諾
[00:17:24.400 --> 00:17:27.600]  二十三節說酒證卻不紀念約瑟
[00:17:27.600 --> 00:17:31.400]  竟忘了他
[00:17:31.400 --> 00:17:34.000]  最初還在監獄裡的約瑟
[00:17:34.000 --> 00:17:36.200]  他不知道這一切的事情
[00:17:36.200 --> 00:17:38.200]  他還是滿懷期待
[00:17:38.200 --> 00:17:39.400]  滿懷著希望
[00:17:39.400 --> 00:17:43.800]  去等待酒證帶給他的好消息
[00:17:43.800 --> 00:17:46.200]  他想很快就會出監
[00:17:46.200 --> 00:17:51.400]  但日子是一天一天地過的時候
[00:17:51.400 --> 00:17:53.400]  他就會想
[00:17:53.400 --> 00:17:56.200]  可能他出監之後很忙
[00:17:56.200 --> 00:17:59.600]  很多人要應酬
[00:17:59.600 --> 00:18:01.800]  所以還未說
[00:18:01.800 --> 00:18:06.200]  又或許他回到服侍法老
[00:18:06.200 --> 00:18:09.800]  酒證也需要時間揣摩主子的心意
[00:18:09.800 --> 00:18:12.200]  稍後他就會說
[00:18:12.200 --> 00:18:14.200]  又或許他會想
[00:18:14.200 --> 00:18:16.600]  最近很多傷風感冒
[00:18:16.600 --> 00:18:18.600]  可能他也生病了
[00:18:18.600 --> 00:18:21.600]  稍後他康復後會幫我說
[00:18:21.600 --> 00:18:24.800]  他也會想很多很多不同的理由
[00:18:24.800 --> 00:18:28.400]  去幫酒證說話
[00:18:28.400 --> 00:18:31.000]  不過他這樣等著等著
[00:18:31.000 --> 00:18:34.400]  等了兩年
[00:18:34.400 --> 00:18:36.600]  相信兩年之後的他
[00:18:36.600 --> 00:18:39.600]  他不得不承認一個事實
[00:18:39.600 --> 00:18:40.600]  很殘酷
