
[00:00:00.000 --> 00:00:04.000]  我想大家這段時間常常看新聞報紙
[00:02:31.000 --> 00:02:39.000]  第三章大家知道是在說末世的情況
[00:02:39.000 --> 00:02:41.000]  第三章第一節就說
[00:02:41.000 --> 00:02:44.000]  你應當知道末後的日子
[00:02:44.000 --> 00:02:47.000]  必有艱難的時候來到
[00:02:47.000 --> 00:02:51.000]  在末世的時候會有艱難的日子
[00:02:51.000 --> 00:02:53.000]  這些日子裡面有很多的問題
[00:02:53.000 --> 00:02:55.000]  人會很敗壞
[00:02:55.000 --> 00:02:57.000]  所以接下來的二三四五節
[00:02:57.000 --> 00:03:00.000]  就一直在說很多敗壞的情況
[00:03:00.000 --> 00:03:02.000]  或者我們抽幾句話說
[00:03:02.000 --> 00:03:06.000]  一開始就說人會尊愛誰?
[00:03:06.000 --> 00:03:07.000]  自己
[00:03:07.000 --> 00:03:09.000]  不會理會別人的
[00:03:09.000 --> 00:03:13.000]  你看很多國內很多不同的有毒的食品
[00:03:13.000 --> 00:03:16.000]  你就會知道人的心很多時候尊顧自己
[00:03:16.000 --> 00:03:18.000]  不理會他人死活
[00:03:18.000 --> 00:03:20.000]  一直說的時候又說到
[00:03:20.000 --> 00:03:22.000]  人是容易衝動的
[00:03:22.000 --> 00:03:27.000]  又說到人是愛享樂過於愛神
[00:03:27.000 --> 00:03:29.000]  很多這些末世的問題
[00:03:29.000 --> 00:03:32.000]  我們會一步步更多地體會到
[00:03:32.000 --> 00:03:34.000]  在這種情況之下就發覺
[00:03:34.000 --> 00:03:37.000]  這些情況是不是會有好轉的機會呢?
[00:03:37.000 --> 00:03:40.000]  你再看下跳下去看第十三節
[00:03:40.000 --> 00:03:44.000]  三章第十三節
[00:03:44.000 --> 00:03:49.000]  但惡人和騙子必越來越壞
[00:03:49.000 --> 00:03:51.000]  他們欺騙人
[00:03:51.000 --> 00:03:53.000]  自己也受到欺騙
[00:03:53.000 --> 00:03:56.000]  但仍然繼續欺騙人
[00:03:56.000 --> 00:03:59.000]  在過去金融海嘯的日子
[00:03:59.000 --> 00:04:03.000]  大家會好體會到什麼叫做欺騙
[00:04:03.000 --> 00:04:05.000]  很多的迷債
[00:04:05.000 --> 00:04:06.000]  迷你的債券
[00:04:06.000 --> 00:04:10.000]  很多背後的很多人那種的詭詐
[00:04:10.000 --> 00:04:13.000]  帶來了給這個世界很多的災禍
[00:04:13.000 --> 00:04:15.000]  其實不單止是金融海嘯
[00:04:15.000 --> 00:04:17.000]  很多生活上的事情
[00:04:17.000 --> 00:04:20.000]  你會體會到這個世界很多的惡事
[00:04:20.000 --> 00:04:24.000]  而聖經就說這個惡事是越來越壞的
[00:04:24.000 --> 00:04:29.000]  不表示我們不應該積極去做一些改善的工作
[00:04:29.000 --> 00:04:32.000]  但我們體會到聖經所描述這個世界
[00:04:32.000 --> 00:04:35.000]  是會越來越壞
[00:04:35.000 --> 00:04:38.000]  在這種情況之下要守著真理
[00:04:38.000 --> 00:04:39.000]  聖經就面臨我們
[00:04:39.000 --> 00:04:41.000]  我們去回前面第一章
[00:04:42.000 --> 00:04:44.000]  一開始的時候
[00:04:44.000 --> 00:04:47.000]  保羅在第一章就說到第十三節
[00:04:47.000 --> 00:04:50.000]  第十三節
[00:04:50.000 --> 00:04:55.000]  他說你要靠著在基督耶穌裡的信心和愛心
[00:04:55.000 --> 00:04:59.000]  常常堅守從我這裡聽過的話
[00:04:59.000 --> 00:05:02.000]  作為純正話語的模範
[00:05:02.000 --> 00:05:05.000]  是用什麼來守著真理呢?
[00:05:05.000 --> 00:05:07.000]  是用在耶穌基督裡面
[00:05:07.000 --> 00:05:12.000]  神所賜給我們的信心和愛心去守著
[00:05:12.000 --> 00:05:14.000]  然後十四節
[00:05:14.000 --> 00:05:18.000]  又要靠著那住在我們裡面的
[00:05:18.000 --> 00:05:19.000]  什麼?
[00:05:19.000 --> 00:05:20.000]  聖靈
[00:05:20.000 --> 00:05:21.000]  不是我們自己
[00:05:21.000 --> 00:05:24.000]  但神將聖靈賜在我們心中
[00:05:24.000 --> 00:05:26.000]  我們靠著聖靈
[00:05:26.000 --> 00:05:28.000]  我們就可以守著真理
[00:05:28.000 --> 00:05:29.000]  聖經所說
[00:05:29.000 --> 00:05:33.000]  保守所交託你的善度
[00:05:33.000 --> 00:05:37.000]  神將他的真道託付給我們
[00:05:37.000 --> 00:05:41.000]  我們要很小心去保存
[00:05:41.000 --> 00:05:43.000]  去保守著
[00:05:43.000 --> 00:05:47.000]  我記得以前我們曾經分享過一位弟兄
[00:05:47.000 --> 00:05:50.000]  這位弟兄在我們當中聚會
[00:05:50.000 --> 00:05:51.000]  他曾經分享過
[00:05:51.000 --> 00:05:53.000]  在他公司有一段日子很艱難
[00:05:53.000 --> 00:05:54.000]  什麼這麼艱難?
[00:05:54.000 --> 00:05:58.000]  因為他負責一個重要的職份
[00:05:58.000 --> 00:06:03.000]  就是要將公司一大組的人辭退
[00:06:03.000 --> 00:06:05.000]  他是人事管理的
[00:06:05.000 --> 00:06:06.000]  大老闆吩咐他
[00:06:06.000 --> 00:06:08.000]  我們公司有困難
[00:06:08.000 --> 00:06:10.000]  你辭退這班人
[00:06:10.000 --> 00:06:14.000]  這位弟兄感覺到很為難
[00:06:14.000 --> 00:06:16.000]  看到自己的同事會突然失去工作
[00:06:16.000 --> 00:06:17.000]  很為他們擔心
[00:06:17.000 --> 00:06:18.000]  但沒辦法
[00:06:18.000 --> 00:06:21.000]  自己的職責就要辭退他們
[00:06:21.000 --> 00:06:22.000]  他怎麼做呢?
[00:06:22.000 --> 00:06:23.000]  一邊祈禱的時候
[00:06:23.000 --> 00:06:25.000]  會思考自己的信仰
[00:06:25.000 --> 00:06:26.000]  在這樣的情況下
[00:06:26.000 --> 00:06:29.000]  可以怎樣有見證呢?
[00:06:29.000 --> 00:06:30.000]  後來他就想
[00:06:30.000 --> 00:06:33.000]  或許我可以幫他們安排新的工作
[00:06:33.000 --> 00:06:35.000]  他最後得到老闆的同意
[00:06:35.000 --> 00:06:37.000]  跟其他有關的公司聯繫
[00:06:37.000 --> 00:06:39.000]  然後盡量去問他們
[00:06:39.000 --> 00:06:43.000]  有沒有崗位可以接收我們的同事
[00:06:43.000 --> 00:06:45.000]  經過他一段的努力之後
[00:06:45.000 --> 00:06:48.000]  有幾間公司就表示接受
[00:06:48.000 --> 00:06:49.000]  然後他盡所能
[00:06:49.000 --> 00:06:53.000]  將自己的同事轉介給其他的公司
[00:06:53.000 --> 00:06:55.000]  當然不是每個人都能夠找到工作
[00:06:55.000 --> 00:06:59.000]  但有很多人因此找到新的工作
[00:06:59.000 --> 00:07:01.000]  當他一直做的時候
[00:07:01.000 --> 00:07:04.000]  到最後要走的是誰呢?
[00:07:04.000 --> 00:07:05.000]  是自己
[00:07:05.000 --> 00:07:06.000]  但他走的時候
[00:07:06.000 --> 00:07:08.000]  他心裡很平安
[00:07:08.000 --> 00:07:10.000]  也很感謝神
[00:07:10.000 --> 00:07:13.000]  因為他能夠做他要做的事情
[00:07:13.000 --> 00:07:15.000]  因為基督徒在世上
[00:07:15.000 --> 00:07:16.000]  正如聖經所說
[00:07:16.000 --> 00:07:18.000]  要能夠按真理生活
[00:07:18.000 --> 00:07:21.000]  有些時候是面對很多衝擊的
[00:07:21.000 --> 00:07:22.000]  但聖經就勉勵我們
[00:07:22.000 --> 00:07:27.000]  要靠著在基督耶穌裡的信心和愛心
[00:07:27.000 --> 00:07:31.000]  向上堅守著神自己的真道
[00:07:31.000 --> 00:07:33.000]  在你的生命當中
[00:07:33.000 --> 00:07:34.000]  能夠活出來
[00:07:34.000 --> 00:07:38.000]  能夠繼續堅守著
[00:07:38.000 --> 00:07:40.000]  我們再看後面的經文
[00:07:40.000 --> 00:07:41.000]  經文就提及過
[00:07:41.000 --> 00:07:43.000]  神給我們的真理太寶貴了
[00:07:43.000 --> 00:07:49.000]  我們回到三章第十五節
[00:07:49.000 --> 00:07:52.000]  聖經是神給人的生命之道
[00:07:52.000 --> 00:07:55.000]  因此聖經在第十五節就這樣說
[00:07:55.000 --> 00:07:59.000]  他說「並且知道自己從小就明白聖經」
[00:07:59.000 --> 00:08:00.000]  提到提摩太
[00:08:00.000 --> 00:08:01.000]  很小的時候
[00:08:01.000 --> 00:08:02.000]  從他的家人
[00:08:02.000 --> 00:08:03.000]  第一章所說
[00:08:03.000 --> 00:08:05.000]  及他的媽媽、外祖母身上
[00:08:05.000 --> 00:08:08.000]  有很多真理的學習
[00:08:08.000 --> 00:08:09.000]  至少是學習
[00:08:09.000 --> 00:08:11.000]  然後他就說
[00:08:11.000 --> 00:08:14.000]  「並且知道你自己從小就明白聖經」
[00:08:14.000 --> 00:08:17.000]  「這聖經能夠使你有智慧」
[00:08:17.000 --> 00:08:22.000]  「可以因信基督耶穌得著救恩」
[00:08:22.000 --> 00:08:26.000]  「人能夠領受救恩是因為神的話」
[00:08:26.000 --> 00:08:27.000]  「領受神的話」
[00:08:27.000 --> 00:08:31.000]  「叫我們真正能夠明白」
[00:08:31.000 --> 00:08:34.000]  「真理的救恩之道」
[00:08:34.000 --> 00:08:35.000]  「領受一份智慧」
[00:08:35.000 --> 00:08:38.000]  「以至能夠得救」
[00:08:38.000 --> 00:08:40.000]  我記得有一次看到一篇文章
[00:08:40.000 --> 00:08:41.000]  講及一件事情
[00:08:41.000 --> 00:08:44.000]  心裡也有很特別的一種感受
[00:08:44.000 --> 00:08:46.000]  那種感受就是發覺
[00:08:46.000 --> 00:08:47.000]  神自己的工作
[00:08:47.000 --> 00:08:50.000]  神自己的說話太奇妙了
[00:08:50.000 --> 00:08:52.000]  在很多年前在泰國
[00:08:52.000 --> 00:08:55.000]  當他們很想開始做一些聖經翻譯
[00:08:55.000 --> 00:08:58.000]  將聖經翻譯成泰文的時候
[00:08:58.000 --> 00:08:59.000]  就發覺在當地
[00:08:59.000 --> 00:09:00.000]  因為是一個佛教國家
[00:09:00.000 --> 00:09:04.000]  也都不多人能夠掌握有關的語言
[00:09:04.000 --> 00:09:07.000]  所以很難找到一些當地人幫助做翻譯
[00:09:07.000 --> 00:09:09.000]  最後找到一個都很合適
[00:09:09.000 --> 00:09:11.000]  語言能力很高的人
[00:09:11.000 --> 00:09:12.000]  找到他翻譯的時候
[00:09:12.000 --> 00:09:15.000]  發覺原來他是和尚
[00:09:15.000 --> 00:09:19.000]  和尚可不可以參與翻譯聖經呢?
[00:09:19.000 --> 00:09:21.000]  當時他們沒有什麼選擇
[00:09:21.000 --> 00:09:23.000]  他們就決定用他
[00:09:23.000 --> 00:09:26.000]  這個和尚一看到翻譯聖經的時候
[00:09:26.000 --> 00:09:28.000]  他說沒有,我當作是工作而已
[00:09:28.000 --> 00:09:30.000]  有三個條件
[00:09:30.000 --> 00:09:33.000]  第一,我不會做教徒
[00:09:33.000 --> 00:09:40.000]  第二,我會按照時鐘計身
[00:09:40.000 --> 00:09:42.000]  很高要求
[00:09:42.000 --> 00:09:44.000]  做多少個小時就計多少錢
[00:09:44.000 --> 00:09:47.000]  第三,我可以隨時不做
[00:09:47.000 --> 00:09:49.000]  如果我覺得不喜歡做
[00:09:49.000 --> 00:09:51.000]  或者跟我信仰抵觸
[00:09:51.000 --> 00:09:53.000]  我就不做了
[00:09:53.000 --> 00:09:56.000]  這些條件我們一般的公司都不會請
[00:09:56.000 --> 00:10:00.000]  但當時的聖經公會就沒有選擇
[00:10:00.000 --> 00:10:03.000]  他們就嘗試一下
[00:10:03.000 --> 00:10:06.000]  因為和尚一直協助翻譯過程當中
[00:10:06.000 --> 00:10:11.000]  《馬太福音》、《馬可福音》、《路加福音》
[00:10:11.000 --> 00:10:13.000]  到《路加福音》23章的時候
[00:10:13.000 --> 00:10:17.000]  講到主耶穌受難釘十字架的過程
[00:10:17.000 --> 00:10:19.000]  一邊翻譯的時候
[00:10:19.000 --> 00:10:22.000]  心中有很大的感動
[00:10:22.000 --> 00:10:26.000]  有一天,他自己的心清楚知道
[00:10:26.000 --> 00:10:28.000]  耶穌基督才是真神
[00:10:28.000 --> 00:10:30.000]  他就一個人跪下
[00:10:30.000 --> 00:10:32.000]  在主耶穌的面前
[00:10:32.000 --> 00:10:36.000]  他就悔改、認罪、信靠耶穌
[00:10:36.000 --> 00:10:38.000]  當他信耶穌之後
[00:10:38.000 --> 00:10:40.000]  他和有關的負責人說
[00:10:40.000 --> 00:10:42.000]  他說我信了耶穌
[00:10:42.000 --> 00:10:45.000]  聖經說的主耶穌是真神
[00:10:45.000 --> 00:10:49.000]  我現在將之前的三個條件改變
[00:10:49.000 --> 00:10:52.000]  這個負責人就不知道他想怎樣改
[00:10:52.000 --> 00:10:57.000]  他說第一,我現在做基督徒
[00:10:57.000 --> 00:11:00.000]  他說第二,我將我有的
[00:11:00.000 --> 00:11:03.000]  那個薪水全部奉獻出來
[00:11:03.000 --> 00:11:09.000]  我想自己義務地幫助做翻譯
[00:11:09.000 --> 00:11:16.000]  第三,他說我以後都跟從主耶穌
[00:11:16.000 --> 00:11:19.000]  神的說話對生命的改變
[00:11:19.000 --> 00:11:22.000]  在歷世歷代當中
[00:11:22.000 --> 00:11:24.000]  是有很多的生命
[00:11:24.000 --> 00:11:27.000]  是清楚地見證出
[00:11:27.000 --> 00:11:30.000]  他們的改變是何等的大
[00:11:30.000 --> 00:11:35.000]  因為神的道是帶著生命叫人改變
[00:11:35.000 --> 00:11:37.000]  各位聽眾,當時已經說到
[00:11:37.000 --> 00:11:39.000]  神的道叫我們領受智慧
[00:11:39.000 --> 00:11:41.000]  能夠進入神的救恩裡面
[00:11:41.000 --> 00:11:44.000]  不單只是過去信主的過程
[00:11:44.000 --> 00:11:47.000]  在將來我們會繼續的蒙恩
[00:11:47.000 --> 00:11:50.000]  所以聖經接著三章十六節
[00:11:50.000 --> 00:11:53.000]  我請大家一起讀一讀三章十六節
[00:11:53.000 --> 00:11:57.000]  全部聖經都是神所默示的
[00:11:57.000 --> 00:12:02.000]  再教訓、責備、矯正和公義的訓練
[00:12:02.000 --> 00:12:05.000]  各方面都是有益的
[00:12:05.000 --> 00:12:10.000]  先說到全部的聖經都是神所默示
[00:12:10.000 --> 00:12:12.000]  神所默示很多人讀主學就會知道
[00:12:12.000 --> 00:12:16.000]  這個字的意思是神吹氣
[00:12:16.000 --> 00:12:22.000]  神吹氣就是這裡所說的神默示的意思
[00:12:22.000 --> 00:12:26.000]  當說到吹氣的時候你想起什麼呢?
[00:12:26.000 --> 00:12:28.000]  創世紀
[00:12:28.000 --> 00:12:30.000]  當神創造生命的時候
[00:12:30.000 --> 00:12:31.000]  從泥土做人
[00:12:31.000 --> 00:12:34.000]  然後從祂鼻孔吹一口氣
[00:12:34.000 --> 00:12:38.000]  使祂成為有靈的活人
[00:12:38.000 --> 00:12:44.000]  這口氣也表示神將生命放在人的裡面
[00:12:44.000 --> 00:12:45.000]  當主耶穌復活之後
[00:12:45.000 --> 00:12:47.000]  悶到在房屋裡面的時候
[00:12:47.000 --> 00:12:49.000]  耶穌向他們顯現
[00:12:49.000 --> 00:12:52.000]  然後向他們吹一口氣說
[00:12:52.000 --> 00:12:56.000]  你們都要受成靈
[00:12:56.000 --> 00:13:01.000]  成靈帶給人的生命是透過這種表達
[00:13:01.000 --> 00:13:05.000]  我們看到聖經是神所默示的
[00:13:05.000 --> 00:13:06.000]  是神吹氣
[00:13:06.000 --> 00:13:09.000]  當我們學習聖經、明白聖經的時候
[00:13:09.000 --> 00:13:14.000]  就好像讓神的氣不斷吹進我們的心中
[00:13:14.000 --> 00:13:19.000]  神的生命不斷活躍起來
[00:13:19.000 --> 00:13:25.000]  這是聖經所帶給我們生命的極其重要的影響
[00:13:25.000 --> 00:13:26.000]  在一次聚會當中
[00:13:26.000 --> 00:13:29.000]  一位84歲的長者
[00:13:29.000 --> 00:13:31.000]  他就起來講見證
[00:13:31.000 --> 00:13:36.000]  他說我信了耶穌55年
[00:13:36.000 --> 00:13:38.000]  他說我很感謝神
[00:13:38.000 --> 00:13:40.000]  在55年之內
[00:13:40.000 --> 00:13:43.000]  我讀了聖經161次
[00:13:43.000 --> 00:13:45.000]  大家很驚訝
[00:13:45.000 --> 00:13:47.000]  161次
[00:13:47.000 --> 00:13:50.000]  一本聖經幾多讀一次?
[00:13:50.000 --> 00:13:51.000]  然後大家看一看
[00:13:51.000 --> 00:13:54.000]  發現原來他是單眼失明的
[00:13:54.000 --> 00:13:57.000]  一隻眼看不到
[00:13:57.000 --> 00:14:00.000]  他說我每天讀聖經的時候
[00:14:00.000 --> 00:14:02.000]  我都感覺神的話
[00:14:02.000 --> 00:14:06.000]  是把一種生命的復甦賜給我
[00:14:06.000 --> 00:14:09.000]  讓我內心深刻的感受到
[00:14:09.000 --> 00:14:11.000]  好像重新得力
[00:14:11.000 --> 00:14:13.000]  他說當我讀聖經的時候
[00:14:13.000 --> 00:14:19.000]  我就感受到自己領受神給我新的力量
[00:14:19.000 --> 00:14:21.000]  然後坐下來
[00:14:21.000 --> 00:14:25.000]  當我第一次會思想這位長者所講的話的時候
[00:14:25.000 --> 00:14:28.000]  就體會很多人是因為神的道
[00:14:28.000 --> 00:14:30.000]  所以才能夠存在
[00:14:30.000 --> 00:14:34.000]  才能夠堅定地面對一切的挑戰
[00:14:34.000 --> 00:14:37.000]  能夠繼續活潑地生活
[00:14:37.000 --> 00:14:39.000]  因為聖經所講
[00:14:39.000 --> 00:14:42.000]  神的話是在教訓責備
[00:14:42.000 --> 00:14:44.000]  這兩個字特別是在講
[00:14:44.000 --> 00:14:47.000]  在知識上、心思、學問上
[00:14:47.000 --> 00:14:49.000]  能夠正確地認識
[00:14:49.000 --> 00:14:51.000]  一些錯誤的思想
[00:14:51.000 --> 00:14:56.000]  在責備的過程中能夠糾正我們錯誤的思想
[00:14:56.000 --> 00:14:58.000]  然後兩句話
[00:14:58.000 --> 00:15:00.000]  兩個說話講
[00:15:00.000 --> 00:15:02.000]  矯正和公義的訓練
[00:15:02.000 --> 00:15:05.000]  特別是在講實踐上
[00:15:05.000 --> 00:15:09.000]  在實踐上能夠調整我們的行為
[00:15:09.000 --> 00:15:14.000]  也能夠幫助我們學習如何行公義的事
[00:15:14.000 --> 00:15:20.000]  因此聖經無論在認識真理和實踐真理上
[00:15:20.000 --> 00:15:23.000]  都是有益的
[00:15:23.000 --> 00:15:27.000]  都能夠產生到真正的作用
[00:15:27.000 --> 00:15:29.000]  因此當我們讀聖經的時候
[00:15:29.000 --> 00:15:31.000]  你開創你的心
[00:15:31.000 --> 00:15:32.000]  你就會發覺
[00:15:32.000 --> 00:15:37.000]  神的道一直在你的生命當中幫助你
[00:15:37.000 --> 00:15:41.000]  這位學生年紀很輕
[00:15:41.000 --> 00:15:43.000]  他初上主母多久
[00:15:43.000 --> 00:15:47.000]  在學校裡的成績不錯
[00:15:47.000 --> 00:15:51.000]  他察覺有些同學經常問他一些問題
[00:15:51.000 --> 00:15:54.000]  有些時候覺得很煩躁
[00:15:54.000 --> 00:15:57.000]  但後來他在幫同學的過程中
[00:15:57.000 --> 00:15:59.000]  突然想起聖經的說話
[00:15:59.000 --> 00:16:01.000]  也是我們北宣家很熟悉的
[00:16:01.000 --> 00:16:05.000]  聖經說「施比受更為有福」
[00:16:05.000 --> 00:16:08.000]  我幫他們,我不會損失的
[00:16:08.000 --> 00:16:12.000]  因此鼓勵自己繼續幫他身邊很多同學
[00:16:12.000 --> 00:16:14.000]  他後來很快樂
[00:16:14.000 --> 00:16:16.000]  因為很多同學得到他的幫助
[00:16:16.000 --> 00:16:18.000]  成績有改善
[00:16:18.000 --> 00:16:20.000]  有些同學的成績比他更好
[00:16:20.000 --> 00:16:22.000]  但沒有他那麼快樂
[00:16:22.000 --> 00:16:23.000]  因為他自己無福
[00:16:23.000 --> 00:16:25.000]  也幫助別人無福
[00:16:25.000 --> 00:16:28.000]  因為神的話鼓勵了他
[00:16:28.000 --> 00:16:31.000]  神的話叫我們能夠行善
[00:16:31.000 --> 00:16:33.000]  因此在第十七節繼續說
[00:16:33.000 --> 00:16:39.000]  「為要使屬神的人裝備好,可以完成」
[00:16:39.000 --> 00:16:40.000]  這裡所說的可以完成
[00:16:40.000 --> 00:16:44.000]  是表示可以很熟練於行動
[00:16:44.000 --> 00:16:49.000]  可以有力量去行各樣的善功
[00:16:49.000 --> 00:16:51.000]  各位弟兄姊妹
[00:16:51.000 --> 00:16:53.000]  如果你說你讀了很多年聖經
[00:16:53.000 --> 00:16:55.000]  也讀了很多主一學
[00:16:55.000 --> 00:16:57.000]  但如果你單單熟悉聖經
[00:16:57.000 --> 00:16:59.000]  但沒有行善
[00:16:59.000 --> 00:17:02.000]  你就忘記原來聖經的目的
[00:17:02.000 --> 00:17:05.000]  是要幫助我們行善
[00:17:05.000 --> 00:17:08.000]  是幫我們行公義的事
[00:17:08.000 --> 00:17:11.000]  我見過一些聖經學者
[00:17:11.000 --> 00:17:13.000]  他們熟悉聖經
[00:17:13.000 --> 00:17:17.000]  但我完全不會尊敬他們
[00:17:17.000 --> 00:17:22.000]  因為他們只能夠在經文上揣摩
[00:17:22.000 --> 00:17:27.000]  但生命與他們的學識是兩回事
[00:17:27.000 --> 00:17:30.000]  一個真正領受聖經的人
[00:17:30.000 --> 00:17:33.000]  是讓他的生活能夠活出聖經
[00:17:33.000 --> 00:17:36.000]  因為聖經幫助我們的目的
[00:17:36.000 --> 00:17:40.000]  是要使我們可以行各樣的善功
[00:17:40.000 --> 00:17:43.000]  而你和我都是這樣追求
[00:17:43.000 --> 00:17:47.000]  求神幫我們能夠行出聖經所教導我們
[00:17:47.000 --> 00:17:51.000]  用信心和愛心來堅守
[00:17:51.000 --> 00:17:56.000]  還有藉著一章十四節
[00:17:56.000 --> 00:18:01.000]  我們裡面的聖靈來行出神自己的道
[00:18:01.000 --> 00:18:04.000]  但願我們在北村教裡面
[00:18:04.000 --> 00:18:07.000]  正如我們今年開始的五年的計劃
[00:18:07.000 --> 00:18:09.000]  當中所講的口號
[00:18:09.000 --> 00:18:13.000]  我們都能夠明道行道
[00:18:13.000 --> 00:18:17.000]  大家一起說明道行道
[00:18:17.000 --> 00:18:21.000]  一起來去遵從領受神自己的真理
[00:18:21.000 --> 00:18:23.000]  我們一起祈禱

