
[00:00:00.000 --> 00:00:04.360]  在初期教會面對其中一個很大的問題
[00:04:17.800 --> 00:04:20.080]  在這裡彼得用了一個字眼
[00:04:20.080 --> 00:04:24.480]  說耶穌周遊四方,行善事
[00:04:24.480 --> 00:04:27.600]  這個善事
[00:04:27.600 --> 00:04:28.960]  在當時來說
[00:04:28.960 --> 00:04:33.160]  有一些統治者用在身上
[00:04:33.160 --> 00:04:35.600]  說我是一個行善的人
[00:04:35.600 --> 00:04:38.840]  但是彼得在這裡用這個行善
[00:04:38.840 --> 00:04:42.760]  其實是說到什麼是真正的善呢?
[00:04:42.760 --> 00:04:45.560]  那些統治者說
[00:04:45.560 --> 00:04:47.760]  我做了很多善事,我行很多善事
[00:04:47.760 --> 00:04:51.080]  但是耶穌所做的善事
[00:04:51.080 --> 00:04:53.640]  是將人帶到上帝的面前
[00:04:53.640 --> 00:04:55.920]  是幫助人去認識上帝
[00:04:55.920 --> 00:04:59.640]  使得離開上帝的人能夠去認識上帝
[00:04:59.640 --> 00:05:04.080]  這個就是真正的善
[00:05:04.080 --> 00:05:06.200]  在這裡也說出
[00:05:06.200 --> 00:05:08.560]  上帝也直著耶穌去顯明
[00:05:08.560 --> 00:05:13.040]  上帝有能力在地上去管治這個世界
[00:05:13.040 --> 00:05:15.120]  能夠壓制邪惡的力量
[00:05:15.120 --> 00:05:18.240]  壓制撒旦的那些勢力
[00:05:18.240 --> 00:05:21.000]  接著在39-41節就說到
[00:05:21.000 --> 00:05:25.080]  耶穌很簡短地在四上四奉的生平
[00:05:25.080 --> 00:05:26.720]  39-41節就這麼說
[00:05:26.720 --> 00:05:28.160]  祂在猶太人之地
[00:05:28.160 --> 00:05:30.200]  在耶路撒冷所難的一時
[00:05:30.200 --> 00:05:31.920]  有我們作見證
[00:05:31.920 --> 00:05:35.080]  他們竟把祂掛在木頭上殺了
[00:05:35.080 --> 00:05:38.480]  第三天,神叫祂復活,顯現出來
[00:05:38.480 --> 00:05:39.920]  不是顯現給眾人看
[00:05:39.920 --> 00:05:42.360]  乃是顯現給神所預備
[00:05:42.360 --> 00:05:45.000]  所揀選為祂作見證的人看
[00:05:45.000 --> 00:05:48.240]  就是我們這些在祂從死裡復活以後
[00:05:48.240 --> 00:05:50.920]  和祂同吃同喝的人
[00:05:50.920 --> 00:05:58.520]  在這裡說到耶穌被掛在木頭上
[00:05:58.520 --> 00:06:00.520]  如果大家去看聖經傳
[00:06:00.520 --> 00:06:03.800]  會發覺當彼得對猶太人說道的時候
[00:06:03.800 --> 00:06:06.120]  他就說是你們這些猶太人
[00:06:06.120 --> 00:06:08.360]  去將耶穌釘在十字架上
[00:06:08.360 --> 00:06:09.560]  但是現在這裡
[00:06:09.560 --> 00:06:11.840]  彼得是對外邦人說道
[00:06:11.840 --> 00:06:14.760]  他說到耶穌被釘在十字架上
[00:06:14.760 --> 00:06:18.360]  是應驗了舊約聖經所說的預言
[00:06:18.360 --> 00:06:21.600]  所以耶穌降生、受死
[00:06:21.600 --> 00:06:24.280]  釘在十字架上不是一件偶然的事
[00:06:24.280 --> 00:06:25.840]  不是這件事發生了
[00:06:25.840 --> 00:06:27.760]  然後就說祂是救主
[00:06:27.760 --> 00:06:29.200]  祂是上帝所差派來
[00:06:29.200 --> 00:06:30.320]  不是
[00:06:30.320 --> 00:06:31.480]  在舊約聖經裡
[00:06:31.480 --> 00:06:35.120]  一路一路說了很多關於上帝差派來的僕人
[00:06:35.120 --> 00:06:36.840]  祂的使命、祂的工作
[00:06:36.840 --> 00:06:40.440]  祂用什麼方式完成上帝的工作
[00:06:40.440 --> 00:06:42.640]  不同的年代上帝說得很清楚
[00:06:42.640 --> 00:06:43.720]  耶穌來到
[00:06:43.720 --> 00:06:46.640]  就是要去完成上帝為人
[00:06:46.640 --> 00:06:49.720]  為罪人所要預備的救恩計劃
[00:06:49.720 --> 00:06:51.080]  所以在這裡強調
[00:06:51.080 --> 00:06:56.040]  耶穌是應驗了舊約聖經裡所說的預言
[00:06:56.040 --> 00:06:58.240]  所謂掛在木頭上
[00:06:58.240 --> 00:07:01.360]  這是舊約聖經裡所形容的
[00:07:01.360 --> 00:07:03.640]  將來的救主裡的情況
[00:07:03.640 --> 00:07:06.200]  接著上帝叫耶穌從死裡
[00:07:06.200 --> 00:07:09.160]  第三天從死裡復活
[00:07:09.160 --> 00:07:11.680]  從死人中復活過來
[00:07:11.680 --> 00:07:14.480]  然後就揀選了一些人
[00:07:14.480 --> 00:07:15.560]  去顯現給你看
[00:07:15.560 --> 00:07:16.400]  我們可以去問
[00:07:16.400 --> 00:07:19.640]  為什麼耶穌不去顯現給所有人看呢?
[00:07:19.640 --> 00:07:24.080]  為什麼是一些獨特或特別揀選的人呢?
[00:07:24.080 --> 00:07:26.240]  其實這裡有個意義
[00:07:26.240 --> 00:07:28.880]  為什麼要顯現給那些人看呢?
[00:07:28.880 --> 00:07:31.280]  其實見過耶穌復活的人
[00:07:31.280 --> 00:07:32.600]  其實有個使命
[00:07:32.600 --> 00:07:35.320]  他們要向其他人作見證
[00:07:35.320 --> 00:07:38.880]  所以不是見完就算了
[00:07:38.880 --> 00:07:40.320]  所以耶穌是揀選一些
[00:07:40.320 --> 00:07:42.200]  在祂在生的年日
[00:07:42.200 --> 00:07:44.920]  和祂在一起的門徒
[00:07:44.920 --> 00:07:46.360]  一群門徒知道祂的身份
[00:07:46.360 --> 00:07:47.960]  也知道祂的使命
[00:07:47.960 --> 00:07:50.240]  現在見到祂復活了
[00:07:50.240 --> 00:07:51.960]  作耶穌的見證
[00:07:51.960 --> 00:07:54.240]  去其他人說
[00:07:54.240 --> 00:07:56.040]  耶穌已經復活了
[00:07:56.040 --> 00:08:00.720]  上帝為人所預備的救恩是真實的
[00:08:00.720 --> 00:08:04.960]  在第42、43節說
[00:08:04.960 --> 00:08:08.760]  「他吩咐我們全道給眾人證明他是神所立的
[00:08:08.760 --> 00:08:11.120]  要作審判活人死人的主
[00:08:11.120 --> 00:08:13.480]  眾先知有為他作見證說
[00:08:13.480 --> 00:08:17.200]  凡信他的人必因他的名得蒙謝罪」
[00:08:17.200 --> 00:08:20.800]  在這裡說出一個很重要的福音內容
[00:08:20.800 --> 00:08:23.000]  耶穌從死裡復活
[00:08:23.000 --> 00:08:23.840]  顯明了一件事
[00:08:23.840 --> 00:08:25.840]  上帝的審判是真實的
[00:08:25.840 --> 00:08:27.640]  上帝已經立定耶穌
[00:08:27.640 --> 00:08:33.480]  就是審判活人死人的主
[00:08:33.480 --> 00:08:36.200]  如果耶穌沒有復活
[00:08:36.200 --> 00:08:37.640]  保羅說
[00:08:37.640 --> 00:08:40.000]  「你所信和我所信都是謊言」
[00:08:40.000 --> 00:08:43.160]  因為在聖經裡
[00:08:43.160 --> 00:08:44.680]  基督教的信仰基礎就是因為
[00:08:44.680 --> 00:08:46.320]  耶穌已經復活了
[00:08:46.320 --> 00:08:50.000]  上帝在人間的審判也是真實的
[00:08:50.000 --> 00:08:51.560]  因為耶穌的復活
[00:08:51.560 --> 00:08:54.360]  以做顯明上帝在人間裡
[00:08:54.360 --> 00:08:57.160]  對人的審判是真真實實的存在
[00:08:57.160 --> 00:08:59.600]  必定會實現
[00:08:59.600 --> 00:09:02.560]  然後彼得考勒很廣闊地說
[00:09:02.560 --> 00:09:04.480]  眾先知說
[00:09:04.480 --> 00:09:06.920]  「哪些人能夠逃避上帝的審判呢?
[00:09:06.920 --> 00:09:12.480]  凡信他的人必因他的名得蒙謝罪」
[00:09:12.480 --> 00:09:14.040]  在這裡說出了一個
[00:09:14.040 --> 00:09:15.240]  福音內容很重要的
[00:09:15.240 --> 00:09:17.000]  「信靠他的人
[00:09:17.000 --> 00:09:18.080]  信靠上帝
[00:09:18.080 --> 00:09:21.040]  信靠耶穌為他罪的十字架上的人
[00:09:21.040 --> 00:09:23.400]  都蒙謝罪」
[00:09:23.400 --> 00:09:25.040]  然後
[00:09:25.040 --> 00:09:26.840]  一個很簡短的
[00:09:26.840 --> 00:09:29.200]  用了兩分鐘不夠
[00:09:29.200 --> 00:09:30.160]  我們看
[00:09:30.160 --> 00:09:32.680]  已經說出了一個很完整的
[00:09:32.680 --> 00:09:34.120]  福音信息
[00:09:34.120 --> 00:09:35.520]  耶穌在地上
[00:09:35.520 --> 00:09:37.640]  侍奉的生平的事蹟
[00:09:37.640 --> 00:09:39.680]  耶穌被釘在十字架上
[00:09:39.680 --> 00:09:42.480]  他因著他第三天復活
[00:09:42.480 --> 00:09:44.200]  以至上帝的審判
[00:09:44.200 --> 00:09:45.680]  是很真實的
[00:09:45.680 --> 00:09:47.280]  上帝對人間的審判
[00:09:47.280 --> 00:09:49.520]  對每個人的審判必然會臨到
[00:09:49.520 --> 00:09:51.880]  哪一個能夠逃避上帝的審判呢?
[00:09:51.880 --> 00:09:54.240]  凡因信靠耶穌的人
[00:09:54.240 --> 00:09:56.840]  都得蒙上帝的謝罪
[00:09:56.840 --> 00:09:59.360]  很簡短的一個福音信息
[00:09:59.360 --> 00:10:01.280]  接著就說了什麼情況呢?
[00:10:01.280 --> 00:10:02.280]  在當時
[00:10:02.280 --> 00:10:04.720]  聽道的人的情況
[00:10:04.720 --> 00:10:05.680]  有這樣的
[00:10:05.680 --> 00:10:07.520]  第44節說
[00:10:07.520 --> 00:10:10.480]  「彼得還說這話的時候
[00:10:10.480 --> 00:10:13.720]  聖靈降在一切聽道的人身上
[00:10:13.720 --> 00:10:16.760]  那些奉葛禮和彼得同來的信徒
[00:10:16.760 --> 00:10:20.720]  見聖靈的恩賜也囂在外邦人身上
[00:10:20.720 --> 00:10:22.240]  就都稀奇
[00:10:22.240 --> 00:10:23.880]  因聽見他們說方言
[00:10:23.880 --> 00:10:26.320]  稱讚神為大」
[00:10:26.320 --> 00:10:29.280]  在當時有一群外邦人
[00:10:29.280 --> 00:10:30.840]  聽完彼得的講道
[00:10:30.840 --> 00:10:32.440]  聖靈降臨
[00:10:32.440 --> 00:10:33.280]  有什麼表現呢?
[00:10:33.280 --> 00:10:35.000]  他們能夠說方言
[00:10:35.000 --> 00:10:36.320]  在這裡可以說
[00:10:36.320 --> 00:10:37.760]  一群外邦人
[00:10:37.760 --> 00:10:39.120]  是憑著信心
[00:10:39.120 --> 00:10:42.320]  去接受了上帝的恩典
[00:10:42.320 --> 00:10:44.160]  接受了這個福音
[00:10:44.160 --> 00:10:45.280]  另一個角度來說
[00:10:45.280 --> 00:10:48.040]  上帝也藉著這個特別的事件
[00:10:48.040 --> 00:10:50.000]  這個特別的
[00:10:50.000 --> 00:10:52.080]  能夠說方言的情況
[00:10:52.080 --> 00:10:53.960]  他們顯明上帝的恩典
[00:10:53.960 --> 00:10:56.240]  是臨到這群人的身上
[00:10:56.240 --> 00:10:58.760]  顯明了上帝接納外邦人
[00:10:58.760 --> 00:11:02.640]  都能夠得到福音的一個確據
[00:11:02.640 --> 00:11:05.840]  在這裡彼得當然很清楚地想起
[00:11:05.840 --> 00:11:09.840]  當在《聖人傳》第二章
[00:11:09.840 --> 00:11:13.200]  聖靈降臨在這群門徒身上的時候
[00:11:13.200 --> 00:11:14.840]  那種警惕
[00:11:14.840 --> 00:11:17.120]  他們的方言
[00:11:17.120 --> 00:11:19.680]  是指到地上的言語
[00:11:19.680 --> 00:11:22.880]  他們有很多不同的民族
[00:11:22.880 --> 00:11:24.200]  很多不同的語言
[00:11:24.200 --> 00:11:28.920]  但是還沒學過潮州語的人
[00:11:28.920 --> 00:11:31.440]  就懂得說「道照撈」
[00:11:31.440 --> 00:11:35.040]  還沒學過普通話的人
[00:11:35.040 --> 00:11:36.400]  就懂得說「煲冬瓜」
[00:11:36.400 --> 00:11:38.720]  說普通話
[00:11:38.720 --> 00:11:39.840]  還沒學過那種語言
[00:11:39.840 --> 00:11:41.200]  就馬上懂得說
[00:11:41.200 --> 00:11:43.760]  用這個神跡啟示
[00:11:43.760 --> 00:11:45.160]  就能夠去顯明
[00:11:45.160 --> 00:11:48.840]  上帝臨在的真實
[00:11:48.840 --> 00:11:50.640]  這是很明顯的證據
[00:11:50.640 --> 00:11:54.640]  去證明上帝是不偏待人
[00:11:54.640 --> 00:11:57.680]  不偏待地上任何一個人
[00:11:57.680 --> 00:12:01.120]  這是一個獨特的事件
[00:12:01.120 --> 00:12:02.760]  今天我們可不可以說
[00:12:02.760 --> 00:12:04.080]  信耶穌的人
[00:12:04.080 --> 00:12:06.400]  都必定會有這樣的現象呢?
[00:12:06.400 --> 00:12:07.400]  就是說
[00:12:07.400 --> 00:12:08.720]  凡是信耶穌的人
[00:12:08.720 --> 00:12:10.760]  必定會懂得說這種方言
[00:12:10.760 --> 00:12:13.360]  以顯明聖靈的降臨呢?
[00:12:13.360 --> 00:12:14.720]  其實不是
[00:12:14.720 --> 00:12:17.920]  我們今天信耶穌的過程中
[00:12:17.920 --> 00:12:19.560]  我們都看不到這樣的情況
[00:12:19.560 --> 00:12:22.240]  這不是一個普遍的原則
[00:12:22.240 --> 00:12:25.720]  這是當時上帝在初期教會
[00:12:25.720 --> 00:12:26.960]  為了顯明
[00:12:26.960 --> 00:12:28.680]  外邦人
[00:12:28.680 --> 00:12:29.640]  不是猶太人的人
[00:12:29.640 --> 00:12:32.200]  都有機會得到這個福音
[00:12:32.200 --> 00:12:34.560]  以致用了這個方式
[00:12:34.560 --> 00:12:36.640]  證明給教會聽
[00:12:36.640 --> 00:12:37.320]  這個福音
[00:12:37.320 --> 00:12:40.360]  應該全面地上每一個人都知道
[00:12:40.360 --> 00:12:43.000]  所以這是一個獨特的事件
[00:12:43.000 --> 00:12:46.920]  我們不能視為一個普遍的情況
[00:12:46.920 --> 00:12:48.720]  最後彼得說
[00:12:48.720 --> 00:12:51.480]  既然上帝都告訴我們
[00:12:51.480 --> 00:12:55.040]  接納這些人成為教會的群體一部分
[00:12:55.040 --> 00:12:58.280]  所以他就立刻用水幫他們施洗
[00:12:58.280 --> 00:12:59.880]  接受洗禮
[00:12:59.880 --> 00:13:01.680]  洗禮是表示
[00:13:01.680 --> 00:13:06.120]  一個內心的決定的行動
[00:13:06.120 --> 00:13:12.160]  所以洗禮沒有任何神秘的法力
[00:13:12.160 --> 00:13:13.880]  洗禮只不過是一個形式
[00:13:13.880 --> 00:13:16.640]  去表示我們願意去相信耶穌
[00:13:16.640 --> 00:13:18.640]  表示一個悔改的心態
[00:13:18.640 --> 00:13:22.320]  所以我們在今年第二次的受浸
[00:13:22.320 --> 00:13:23.720]  我們將會舉行
[00:13:23.720 --> 00:13:28.760]  有一群弟妹會藉著浸禮
[00:13:28.760 --> 00:13:31.040]  去表示他們願意一生一世地
[00:13:31.040 --> 00:13:33.960]  去跟從耶穌
[00:13:33.960 --> 00:13:35.840]  很簡短的內容
[00:13:35.840 --> 00:13:40.160]  講出了一個很重要的訊息
[00:13:40.160 --> 00:13:41.840]  我們都可以在這段經文裏面
[00:13:41.840 --> 00:13:43.840]  看到三個很重要的
[00:13:43.840 --> 00:13:46.800]  反省的內容
[00:13:46.800 --> 00:13:49.000]  第一,彼得在這裏講出了一件事
[00:13:49.000 --> 00:13:51.280]  就是什麼是福音呢?
[00:13:51.280 --> 00:13:53.320]  我們說相信福音
[00:13:53.320 --> 00:13:54.480]  什麼是福音呢?
[00:13:54.480 --> 00:13:57.400]  彼得在這裏很清楚地說
[00:13:57.400 --> 00:14:00.200]  福音不是拯救善人
[00:14:00.200 --> 00:14:03.000]  不是拯救好人
[00:14:03.000 --> 00:14:08.840]  福音是拯救罪人
[00:14:08.840 --> 00:14:12.400]  保羅在羅馬書第一章和第二章
[00:14:12.400 --> 00:14:13.400]  他在這裏說
[00:14:13.400 --> 00:14:15.480]  去證明人有罪
[00:14:15.480 --> 00:14:17.640]  我們都是罪人
[00:14:17.640 --> 00:14:19.280]  當我們說人有罪的時候
[00:14:19.280 --> 00:14:21.480]  我們要有一個標準
[00:14:21.480 --> 00:14:23.240]  你為什麼說我是罪人?
[00:14:23.240 --> 00:14:27.320]  為什麼說你憑什麼標準說我是罪人呢?
[00:14:27.320 --> 00:14:29.080]  保羅在羅馬書裏面說
[00:14:29.080 --> 00:14:30.960]  在猶太人裏面
[00:14:30.960 --> 00:14:31.960]  他們有一個標準
[00:14:31.960 --> 00:14:35.240]  上帝將律法賜給他們
[00:14:35.240 --> 00:14:37.240]  律法是一個標準
[00:14:37.240 --> 00:14:38.960]  猶太人有一個標準
[00:14:38.960 --> 00:14:40.000]  所以他們知道
[00:14:40.000 --> 00:14:44.040]  他們做不到上帝的要求
[00:14:44.040 --> 00:14:45.600]  達不到上帝的標準
[00:14:45.600 --> 00:14:48.040]  這就是罪人
[00:14:48.040 --> 00:14:52.840]  接著猶太人有律法做一個標準
[00:14:52.840 --> 00:14:55.840]  那外邦人呢?
[00:14:55.840 --> 00:15:01.640]  外邦人是否有這個標準呢?
[00:15:01.640 --> 00:15:07.480]  外邦人有這個良知
[00:15:07.480 --> 00:15:09.880]  保羅在羅馬書的第二章說
[00:15:09.880 --> 00:15:14.680]  有這個良知去做一個標準
[00:15:14.680 --> 00:15:16.280]  良知是什麼呢?
[00:15:16.280 --> 00:15:17.760]  我們與生俱來
[00:15:17.760 --> 00:15:21.480]  我們都有對與錯的標準
[00:15:21.480 --> 00:15:22.600]  從小到大
[00:15:22.600 --> 00:15:24.680]  可能你的標準和我的標準不同
[00:15:24.680 --> 00:15:25.680]  可能我小時候
[00:15:25.680 --> 00:15:29.040]  我覺得搶別人的食物是對的
[00:15:29.040 --> 00:15:30.480]  你打不過我
[00:15:30.480 --> 00:15:31.760]  所以我搶得對
[00:15:31.760 --> 00:15:32.920]  那就是我厲害
[00:15:32.920 --> 00:15:35.160]  所以在我來說可能是對的
[00:15:35.160 --> 00:15:35.960]  在其他人來說
[00:15:35.960 --> 00:15:39.160]  搶別人的食物是不對的
[00:15:39.160 --> 00:15:40.640]  可能每個人的標準都不同
[00:15:40.640 --> 00:15:42.920]  不過起碼你自己都有一個標準
[00:15:42.920 --> 00:15:45.360]  有對與錯
[00:15:45.360 --> 00:15:46.760]  我想問問大家
[00:15:46.760 --> 00:15:49.360]  在你從小到大
[00:15:49.360 --> 00:15:50.680]  你覺得
[00:15:50.680 --> 00:15:53.480]  你認為對的事情你都做了
[00:15:53.480 --> 00:15:54.480]  你認為不對的事情
[00:15:54.480 --> 00:15:55.560]  我一樣都沒有做
[00:15:55.560 --> 00:15:58.080]  你舉手給我看看
[00:15:58.080 --> 00:15:59.880]  按照你自己的標準
[00:15:59.880 --> 00:16:01.120]  就是我的標準
[00:16:01.120 --> 00:16:02.160]  認為對的事情
[00:16:02.160 --> 00:16:03.760]  我完全做得到
[00:16:03.760 --> 00:16:04.840]  我認為不對的事情
[00:16:04.840 --> 00:16:08.000]  我一樣都沒有做
[00:16:08.000 --> 00:16:10.800]  我相信沒有人可以達到這個要求
[00:16:10.800 --> 00:16:13.400]  我們都過不了我們的標準
[00:16:13.400 --> 00:16:16.200]  我們自己定的標準都過不了
[00:16:16.200 --> 00:16:17.640]  上帝給我們有良知
[00:16:17.640 --> 00:16:20.320]  讓我們知道我們有罪
[00:16:20.320 --> 00:16:23.720]  所以《羅馬書》第三章23節就說
[00:16:23.720 --> 00:16:25.920]  世人都犯了罪
[00:16:25.920 --> 00:16:28.280]  規缺了上帝的榮耀
[00:16:28.280 --> 00:16:30.400]  其實保羅就要證明
[00:16:30.400 --> 00:16:32.280]  人都在罪當中
[00:16:32.280 --> 00:16:33.880]  世人都犯了罪
[00:16:33.880 --> 00:16:37.360]  規缺了上帝的榮耀
[00:16:37.360 --> 00:16:39.320]  在《創世紀》裏面就說到
[00:16:39.320 --> 00:16:42.840]  上帝創造了一個世界
[00:16:42.840 --> 00:16:46.720]  上帝創造了一個世界讓我們去享受
[00:16:46.720 --> 00:16:48.480]  上帝在伊甸園裏面
[00:16:48.480 --> 00:16:50.240]  和亞當同在
[00:16:50.240 --> 00:16:53.520]  上帝是亞當生命的主
[00:16:53.520 --> 00:16:55.520]  上帝也因為愛的緣故
[00:16:55.520 --> 00:16:56.880]  給人有一個選擇
[00:16:56.880 --> 00:16:59.320]  人有自由去選擇
[00:16:59.320 --> 00:17:02.200]  是否以上帝為我們生命的主
[00:17:02.200 --> 00:17:05.080]  所以上帝也給我們製造一個環境
[00:17:05.080 --> 00:17:06.400]  讓亞當做一個選擇
[00:17:06.400 --> 00:17:08.760]  究竟你願不願意聽我的話
[00:17:08.760 --> 00:17:12.120]  所以《玄宗》有一個分辨善惡術的果子
[00:17:12.120 --> 00:17:13.440]  神竇對亞當說
[00:17:13.440 --> 00:17:16.680]  你不可以吃這棵樹
[00:17:16.680 --> 00:17:18.280]  你吃的日子就必定死
[00:17:18.280 --> 00:17:21.800]  這個死代表著和上帝關係的破裂
[00:17:21.800 --> 00:17:24.520]  也代表著肉身的死亡
[00:17:24.520 --> 00:17:29.720]  當亞當去掙扎吃不吃那棵果子的時候
[00:17:29.720 --> 00:17:30.640]  其實他在想
[00:17:30.640 --> 00:17:32.800]  究竟我聽不聽上帝的話
[00:17:32.800 --> 00:17:35.560]  我是否以上帝為我生命的主
[00:17:35.560 --> 00:17:37.080]  亞當做了一個決定
[00:17:37.080 --> 00:17:39.720]  我要做我生命的主
[00:17:39.720 --> 00:17:42.240]  我要自己作主
[00:17:42.240 --> 00:17:44.800]  罪就進入了這個世界
[00:17:44.800 --> 00:17:48.760]  人和神之間的關係也破裂了
[00:17:48.760 --> 00:17:51.520]  根據亞當的緣故
[00:17:51.520 --> 00:17:52.640]  我們這個世界
[00:17:52.640 --> 00:17:55.880]  其實一直越來越充滿了很多罪惡
[00:17:55.880 --> 00:17:58.200]  我不知道大家是否同意我的判斷
[00:17:58.200 --> 00:18:02.000]  其實這個世界充滿了很多罪惡
[00:18:02.000 --> 00:18:03.880]  我們生活在香港
[00:18:03.880 --> 00:18:06.960]  我們都是相當幸福的一群
[00:18:06.960 --> 00:18:09.680]  香港沒有天災
[00:18:09.680 --> 00:18:13.840]  也沒有政治的很大的衝擊
[00:18:13.840 --> 00:18:16.160]  我們沒有內戰
