
[00:00:00.000 --> 00:00:03.760]  今天我們繼續從《石圖行傳》裏面
[00:01:41.760 --> 00:01:45.760]  就眺望我們依靠聖靈能力的心
[00:01:45.760 --> 00:01:49.760]  我們願意好像當時的教會一樣
[00:01:49.760 --> 00:01:51.760]  透過禱告
[00:01:51.760 --> 00:01:53.760]  熱心的禱告
[00:01:53.760 --> 00:01:55.760]  信心的禱告
[00:01:55.760 --> 00:01:58.760]  來汲取聖靈的能力
[00:01:58.760 --> 00:02:01.760]  讓聖靈在今天的教會里面
[00:02:01.760 --> 00:02:06.760]  全世界各地各方各民各族的教會里面
[00:02:06.760 --> 00:02:08.760]  大大的做工
[00:02:08.760 --> 00:02:10.760]  吸引許多的人
[00:02:10.760 --> 00:02:14.760]  悔改相信主耶穌基督所天賦的兒女
[00:02:14.760 --> 00:02:17.760]  人的力量是有限的
[00:02:17.760 --> 00:02:19.760]  不能夠救人
[00:02:19.760 --> 00:02:22.760]  人不能夠使人知罪悔改
[00:02:22.760 --> 00:02:23.760]  謙卑
[00:02:23.760 --> 00:02:26.760]  降服在神的面前
[00:02:26.760 --> 00:02:30.760]  這個工作只有聖靈能夠做成
[00:02:30.760 --> 00:02:35.760]  我們今天要在聖靈的工作的信心上
[00:02:35.760 --> 00:02:38.760]  得到一個復興
[00:02:38.760 --> 00:02:40.760]  好,我們現在看《石圖行傳》裏面
[00:02:40.760 --> 00:02:44.760]  第一處記載聖靈充滿的地方
[00:02:44.760 --> 00:02:47.760]  是第二章第四節
[00:02:47.760 --> 00:02:51.760]  我把這一節讀出來給各位聽
[00:02:51.760 --> 00:02:54.760]  他們就都被聖靈充滿
[00:02:54.760 --> 00:02:57.760]  按照聖靈所賜的口才
[00:02:57.760 --> 00:03:00.760]  說起別過的話來
[00:03:00.760 --> 00:03:03.760]  這是聖靈第一次的降臨
[00:03:03.760 --> 00:03:05.760]  在無心節的時候
[00:03:05.760 --> 00:03:07.760]  聖靈降臨
[00:03:07.760 --> 00:03:11.760]  同時充滿在門徒的裏面
[00:03:11.760 --> 00:03:13.760]  這一次的充滿
[00:03:13.760 --> 00:03:17.760]  可以說是化石代的作爲
[00:03:17.760 --> 00:03:20.760]  在當時的情形裏面
[00:03:20.760 --> 00:03:23.760]  有神蹟的現象
[00:03:23.760 --> 00:03:25.760]  我們特別注意
[00:03:25.760 --> 00:03:28.760]  這些現象當中的一件
[00:03:28.760 --> 00:03:31.760]  就是門徒們被聖靈充滿的時候
[00:03:31.760 --> 00:03:35.760]  就充滿了火熱喘不印的心
[00:03:35.760 --> 00:03:37.760]  彼得就站起來
[00:03:37.760 --> 00:03:41.760]  向當時許多的人做見證
[00:03:41.760 --> 00:03:44.760]  見證耶穌基督從死裏復活
[00:03:44.760 --> 00:03:48.760]  以大能顯出祂是神的兒子
[00:03:48.760 --> 00:03:51.760]  祂就是神爲整個人類
[00:03:51.760 --> 00:03:53.760]  所預備的救主
[00:03:53.760 --> 00:03:57.760]  祂就是救援所預言的基督
[00:03:57.760 --> 00:03:59.760]  祂是受告者
[00:03:59.760 --> 00:04:02.760]  祂是神爲人類所預備的先知
[00:04:02.760 --> 00:04:04.760]  祭司 君王
[00:04:04.760 --> 00:04:07.760]  當他這樣在聖靈的能力之中
[00:04:07.760 --> 00:04:09.760]  降到的時候
[00:04:09.760 --> 00:04:13.760]  就有許多的人聽見覺得咋心
[00:04:13.760 --> 00:04:16.760]  他們就悔改 相信主
[00:04:16.760 --> 00:04:21.760]  而且要求奉主耶穌基督的名受洗
[00:04:21.760 --> 00:04:24.760]  彼得在聖靈的感動之下
[00:04:24.760 --> 00:04:26.760]  看見他們真是悔改了
[00:04:26.760 --> 00:04:30.760]  就奉主耶穌基督的名爲他們受洗
[00:04:30.760 --> 00:04:35.760]  那一天門徒就增加了三千人
[00:04:35.760 --> 00:04:40.760]  這是聖靈的大能的作爲的證明
[00:04:40.760 --> 00:04:44.760]  當時這些人原來是心裏剛硬的
[00:04:44.760 --> 00:04:47.760]  他們原來是反對耶穌的
[00:04:47.760 --> 00:04:49.760]  他們逼迫識圖
[00:04:49.760 --> 00:04:55.760]  但是現在他們聽見彼得在聖靈充滿之下做見證
[00:04:55.760 --> 00:04:57.760]  心裏大受感動
[00:04:57.760 --> 00:05:00.760]  知道自己的罪過深重
[00:05:00.760 --> 00:05:06.760]  瞭解自己竟然是逼迫神所設立的救主的人
[00:05:06.760 --> 00:05:10.760]  所以他們心裏非常羞愧 非常難過
[00:05:10.760 --> 00:05:14.760]  真真實實地相信主耶穌基督
[00:05:14.760 --> 00:05:16.760]  接受祂做自己的救主
[00:05:16.760 --> 00:05:21.760]  同時奉主耶穌基督的名接受洗禮
[00:05:21.760 --> 00:05:26.760]  這是第一次聖靈充滿的特殊現象
[00:05:26.760 --> 00:05:30.760]  就是他們充滿了見證基督的能力
[00:05:30.760 --> 00:05:33.760]  讓許許多多的人悔改
[00:05:33.760 --> 00:05:35.760]  這種能力繼續下去
[00:05:35.760 --> 00:05:40.760]  所以在第二章47節有這樣的話說
[00:05:40.760 --> 00:05:44.760]  他們讚美神 得衆民的喜愛
[00:05:44.760 --> 00:05:48.760]  主將得救的人天天加給他們
[00:05:48.760 --> 00:05:54.760]  不單單是一次有三千人悔改信主而已
[00:05:54.760 --> 00:05:59.760]  而且是這種能力的作爲繼續下去
[00:05:59.760 --> 00:06:05.760]  每天每天都有人悔改信主加入教會
[00:06:05.760 --> 00:06:09.760]  現在我們看第二次記載
[00:06:09.760 --> 00:06:11.760]  門徒被聖靈充滿的經文
[00:06:11.760 --> 00:06:14.760]  就是第四章第八節
[00:06:14.760 --> 00:06:16.760]  這裏這樣說
[00:06:16.760 --> 00:06:19.760]  那時彼得被聖靈充滿
[00:06:19.760 --> 00:06:23.760]  對他們說 至民的官府和長老
[00:06:23.760 --> 00:06:28.760]  倘若今日因爲在殘疾人身上所行的善事
[00:06:28.760 --> 00:06:32.760]  查問我們他是怎樣得了痊癒
[00:06:32.760 --> 00:06:36.760]  你們衆人和以色列百姓都當知道
[00:06:36.760 --> 00:06:39.760]  站在你們面前的這人得痊癒
[00:06:39.760 --> 00:06:41.760]  是因你們所釘十字架
[00:06:41.760 --> 00:06:44.760]  神叫他從死裏復活的
[00:06:44.760 --> 00:06:47.760]  那是樂人耶穌基督的名
[00:06:47.760 --> 00:06:50.760]  他是你們匠人所騎的石頭
[00:06:50.760 --> 00:06:53.760]  已成了綁腳的頭快石頭
[00:06:53.760 --> 00:06:55.760]  除他意外別無拯救
[00:06:55.760 --> 00:06:59.760]  因爲在天下人間沒有賜下別的名
[00:06:59.760 --> 00:07:02.760]  我們可以靠着得救
[00:07:02.760 --> 00:07:04.760]  他們見彼得約翰的膽量
[00:07:04.760 --> 00:07:07.760]  又看出他們原是沒有學問的小民
[00:07:07.760 --> 00:07:12.760]  就稀奇認明他們是跟過耶穌的
[00:07:12.760 --> 00:07:14.760]  在這裏我們看見
[00:07:14.760 --> 00:07:18.760]  彼得第二次被聖靈充滿的時候
[00:07:18.760 --> 00:07:21.760]  站起來向衆人做見證
[00:07:21.760 --> 00:07:25.760]  當時他們正在逼迫之下
[00:07:25.760 --> 00:07:28.760]  你看上文第三節告訴我們
[00:07:28.760 --> 00:07:31.760]  於是下手拿住他們
[00:07:31.760 --> 00:07:34.760]  把他們壓到第二天
[00:07:34.760 --> 00:07:39.760]  當時彼得是在很大的壓力逼迫之下
[00:07:39.760 --> 00:07:42.760]  但是當他被聖靈充滿的時候
[00:07:42.760 --> 00:07:44.760]  就滿了膽量
[00:07:44.760 --> 00:07:47.760]  不怕這許多的壓力
[00:07:47.760 --> 00:07:49.760]  不怕這許多敵對的人
[00:07:49.760 --> 00:07:54.760]  他能夠剛強毫無懼怕地這樣說
[00:07:54.760 --> 00:07:57.760]  除他意外別無拯救
[00:07:57.760 --> 00:08:01.760]  因爲在天下人間沒有賜下別的名
[00:08:01.760 --> 00:08:03.760]  我們可以靠着得救
[00:08:03.760 --> 00:08:07.760]  他們最終的膽量連他們的仇敵
[00:08:07.760 --> 00:08:11.760]  就是那些領袖們都感覺驚奇
[00:08:11.760 --> 00:08:13.760]  所以第三節說
[00:08:13.760 --> 00:08:16.760]  他們見彼得約翰的膽量
[00:08:16.760 --> 00:08:18.760]  他們就稀奇
[00:08:18.760 --> 00:08:21.760]  不但是因爲彼得的膽量稀奇
[00:08:21.760 --> 00:08:25.760]  而且又看見另外一種的情況
[00:08:25.760 --> 00:08:27.760]  使他們也是感覺稀奇
[00:08:27.760 --> 00:08:32.760]  就是彼得原來是一個沒有學問的僑民
[00:08:32.760 --> 00:08:34.760]  他不過是一個語夫
[00:08:34.760 --> 00:08:37.760]  但是他被聖靈充滿的時候
[00:08:37.760 --> 00:08:39.760]  他能夠很清楚地
[00:08:39.760 --> 00:08:41.760]  很有能力地
[00:08:41.760 --> 00:08:42.760]  很確定地
[00:08:42.760 --> 00:08:45.760]  爲主耶穌做了寶貴的見證
[00:08:45.760 --> 00:08:46.760]  這就是說
[00:08:46.760 --> 00:08:52.760]  聖靈充滿帶來贖靈的能力和恩賜和膽量
[00:08:52.760 --> 00:08:56.760]  勝過一切的逼迫和壓力和困難
[00:08:56.760 --> 00:09:01.760]  這是聖靈充滿的第二次記載的特點
[00:09:01.760 --> 00:09:04.760]  我們願望在今天
[00:09:04.760 --> 00:09:08.760]  仍然能夠得到聖靈充滿最終的能力
[00:09:08.760 --> 00:09:11.760]  雖然我們的學問不一定是大的
[00:09:11.760 --> 00:09:14.760]  雖然我們的社會地位不一定是高的
[00:09:14.760 --> 00:09:17.760]  但是隻要我們被聖靈充滿
[00:09:17.760 --> 00:09:19.760]  我們就能夠用清楚的
[00:09:19.760 --> 00:09:20.760]  確定的
[00:09:20.760 --> 00:09:21.760]  剛強的
[00:09:21.760 --> 00:09:23.760]  有力的話語
[00:09:23.760 --> 00:09:24.760]  爲主做見證
[00:09:24.760 --> 00:09:25.760]  使人悔改
[00:09:25.760 --> 00:09:27.760]  信主
[00:09:27.760 --> 00:09:30.760]  現在看第三處的經文
[00:09:30.760 --> 00:09:35.760]  就是第四章第三十一節
[00:09:35.760 --> 00:09:38.760]  四章三十一節這樣記載說
[00:09:38.760 --> 00:09:40.760]  禱告完了
[00:09:40.760 --> 00:09:42.760]  聚會的地方震動
[00:09:42.760 --> 00:09:44.760]  他們就都被聖靈充滿
[00:09:44.760 --> 00:09:46.760]  放膽講論
[00:09:46.760 --> 00:09:47.760]  省得道
[00:09:47.760 --> 00:09:50.760]  在這裏提到聖靈充滿
[00:09:50.760 --> 00:09:55.760]  是和當時門徒們大有信心的禱告連在一起的
[00:09:55.760 --> 00:09:57.760]  他們一禱告完了
[00:09:57.760 --> 00:10:00.760]  就被聖靈充滿
[00:10:00.760 --> 00:10:03.760]  而且那個地方震動
[00:10:03.760 --> 00:10:05.760]  禱告和聖靈充滿
[00:10:05.760 --> 00:10:07.760]  常常是連在一起的
[00:10:07.760 --> 00:10:09.760]  這是這一段的經文
[00:10:09.760 --> 00:10:13.760]  給我們的一個很重要的啓示
[00:10:13.760 --> 00:10:16.760]  你看在上文記載
[00:10:16.760 --> 00:10:19.760]  門徒們聚集在一起
[00:10:19.760 --> 00:10:22.760]  他們同心合一的禱告文
[00:10:22.760 --> 00:10:25.760]  他們怎麼樣禱告呢?
[00:10:25.760 --> 00:10:27.760]  很值得我們再讀一次
[00:10:27.760 --> 00:10:31.760]  就是四章二十四節開始記載的
[00:10:31.760 --> 00:10:34.760]  他們聽見了就同心合一的
[00:10:34.760 --> 00:10:36.760]  高聲向神說
[00:10:36.760 --> 00:10:42.760]  主啊!你是造天、造地、造海和其中萬物的
[00:10:42.760 --> 00:10:46.760]  你曾藉着聖靈託尼撲人
[00:10:46.760 --> 00:10:48.760]  我們祖宗大位的口說
[00:10:48.760 --> 00:10:50.760]  外邦爲什麼爭道
[00:10:50.760 --> 00:10:53.760]  外民爲什麼謀算希望的事
[00:10:53.760 --> 00:10:56.760]  世上的君王一起起來
[00:10:56.760 --> 00:10:57.760]  臣宰也聚集
[00:10:57.760 --> 00:11:00.760]  有狄當族兵族的受告者
[00:11:00.760 --> 00:11:03.760]  西律和本丟彼拉多
[00:11:03.760 --> 00:11:05.760]  外邦人和伊斯列民
[00:11:05.760 --> 00:11:08.760]  果然在這城裏聚集
[00:11:08.760 --> 00:11:11.760]  要攻打你所高的聖普耶穌
[00:11:11.760 --> 00:11:16.760]  成就你手和你旨意所預定必有的事
[00:11:16.760 --> 00:11:20.760]  他們恭賀我們現在求主見察
[00:11:20.760 --> 00:11:22.760]  一面叫你撲人大放膽量
[00:11:22.760 --> 00:11:24.760]  講你的道
[00:11:24.760 --> 00:11:27.760]  一面伸出你的手來醫治疾病
[00:11:27.760 --> 00:11:30.760]  並且是神蹟啓示
[00:11:30.760 --> 00:11:34.760]  因着你聖普耶穌的名醒出來
[00:11:34.760 --> 00:11:35.760]  禱告完了
[00:11:35.760 --> 00:11:37.760]  聚會的地方振動
[00:11:37.760 --> 00:11:41.760]  他們就都被聖靈充滿放膽講論
[00:11:41.760 --> 00:11:42.760]  省得道
[00:11:42.760 --> 00:11:43.760]  在這裏
[00:11:43.760 --> 00:11:45.760]  他們在禱告中
[00:11:45.760 --> 00:11:50.760]  把他們的信心很充分地表達出來
[00:11:50.760 --> 00:11:52.760]  他們的禱告有三個重點
[00:11:52.760 --> 00:11:53.760]  第一
[00:11:53.760 --> 00:11:56.760]  他們知道他們所信仰的神
[00:11:56.760 --> 00:12:00.760]  是造天地海和其中萬物的神
[00:12:00.760 --> 00:12:02.760]  他是萬物的主宰
[00:12:02.760 --> 00:12:05.760]  他是萬物之源
[00:12:05.760 --> 00:12:07.760]  是萬有之本
[00:12:07.760 --> 00:12:08.760]  第二
[00:12:08.760 --> 00:12:09.760]  在禱告中
[00:12:09.760 --> 00:12:11.760]  他們表示
[00:12:11.760 --> 00:12:15.760]  這一位萬有的主宰神
[00:12:15.760 --> 00:12:17.760]  他有計劃
[00:12:17.760 --> 00:12:20.760]  他的計劃是救恩的計劃
[00:12:20.760 --> 00:12:23.760]  他設立了他的受告者
[00:12:23.760 --> 00:12:28.760]  就是耶穌基督要做人類的救主
[00:12:28.760 --> 00:12:31.760]  並且這位神
[00:12:31.760 --> 00:12:33.760]  叫做先知預言
[00:12:33.760 --> 00:12:36.760]  當這位救主降臨世上的時候
[00:12:36.760 --> 00:12:38.760]  他要受逼迫
[00:12:38.760 --> 00:12:39.760]  第三點
[00:12:39.760 --> 00:12:43.760]  就是神所預定的
[00:12:43.760 --> 00:12:47.760]  所預言的這一切的事
[00:12:47.760 --> 00:12:49.760]  到了時候都應驗了
[00:12:49.760 --> 00:12:52.760]  歷史是按照神的預言
[00:12:52.760 --> 00:12:54.760]  而進行的
[00:12:54.760 --> 00:12:57.760]  這三個要點就構成了
[00:12:57.760 --> 00:12:59.760]  當時門徒們的禱告
[00:12:59.760 --> 00:13:01.760]  這個禱告充分地表現了
[00:13:01.760 --> 00:13:03.760]  他們的信心
[00:13:03.760 --> 00:13:05.760]  他們對於神的認識
[00:13:05.760 --> 00:13:07.760]  他們對於神的信靠
[00:13:07.760 --> 00:13:10.760]  他們對於神的執意的瞭解
[00:13:10.760 --> 00:13:13.760]  他們這樣的禱告完了
[00:13:13.760 --> 00:13:16.760]  充滿信心的禱告的時候
[00:13:16.760 --> 00:13:19.760]  他們就被聖靈充滿
[00:13:19.760 --> 00:13:22.760]  結果他們更加有膽量
[00:13:22.760 --> 00:13:23.760]  講論
[00:13:23.760 --> 00:13:26.760]  省得到毫無懼怕
[00:13:26.760 --> 00:13:28.760]  我們從這一次的
[00:13:28.760 --> 00:13:30.760]  聖靈充滿的記載裏面
[00:13:30.760 --> 00:13:33.760]  得到一個信息的重點
[00:13:33.760 --> 00:13:36.760]  就是禱告和聖靈充滿
[00:13:36.760 --> 00:13:38.760]  密切地連在一起
[00:13:38.760 --> 00:13:41.760]  如果今天我們願意得到
[00:13:41.760 --> 00:13:43.760]  聖靈的能力和作爲的話
[00:13:43.760 --> 00:13:46.760]  我們也沒有第二條路可走
[00:13:46.760 --> 00:13:49.760]  我們必須走在同一條路上
[00:13:49.760 --> 00:13:51.760]  就是藉着禱告
[00:13:51.760 --> 00:13:57.760]  而追求聖靈充滿的能力和作爲
[00:13:57.760 --> 00:13:59.760]  現在我們要看
[00:13:59.760 --> 00:14:03.760]  聖靈充滿的第四處的記載
[00:14:03.760 --> 00:14:07.760]  在第六章第三節
[00:14:07.760 --> 00:14:09.760]  六章三節
[00:14:09.760 --> 00:14:11.760]  所以弟兄們
[00:14:11.760 --> 00:14:14.760]  當從你們中間選出七個
[00:14:14.760 --> 00:14:16.760]  有好名聲
[00:14:16.760 --> 00:14:17.760]  被聖靈充滿
[00:14:17.760 --> 00:14:19.760]  智慧充足的人
[00:14:19.760 --> 00:14:22.760]  我們就派他們管理這事
[00:14:22.760 --> 00:14:27.760]  但我們要專心以祈禱傳導爲事
[00:14:27.760 --> 00:14:29.760]  在這裏提到
[00:14:29.760 --> 00:14:31.760]  當時門徒們
[00:14:31.760 --> 00:14:34.760]  發現一個問題和難處
[00:14:34.760 --> 00:14:37.760]  就是在教會里面
[00:14:37.760 --> 00:14:40.760]  有些瓜父們被忽略
[00:14:40.760 --> 00:14:45.760]  在他們應該得到的供養上
[00:14:45.760 --> 00:14:47.760]  有了問題
[00:14:47.760 --> 00:14:51.760]  當門徒們發現這種情況的時候
[00:14:51.760 --> 00:14:53.760]  他們就感覺
[00:14:53.760 --> 00:14:55.760]  有一個組織的需要
[00:14:55.760 --> 00:14:59.760]  他們應該使教會的組織更加健全
[00:14:59.760 --> 00:15:02.760]  使他們能夠分工合作
[00:15:02.760 --> 00:15:06.760]  讓使徒們能夠做那最重要的事
[00:15:06.760 --> 00:15:10.760]  就是專心禱告傳道
[00:15:10.760 --> 00:15:14.760]  他們不願意讓管理事務方面的責任
[00:15:14.760 --> 00:15:17.760]  佔住他們的時間
[00:15:17.760 --> 00:15:22.760]  削弱他們禱告和傳道的力量
[00:15:22.760 --> 00:15:24.760]  這個時候
[00:15:24.760 --> 00:15:27.760]  他們就選出來七位知事
[00:15:27.760 --> 00:15:31.760]  來擔當教會里面事務的責任
[00:15:31.760 --> 00:15:33.760]  而這七位知事
[00:15:33.760 --> 00:15:35.760]  都是教會的領袖
[00:15:35.760 --> 00:15:37.760]  他們是好弟兄
[00:15:37.760 --> 00:15:40.760]  他們有三樣的資格
[00:15:40.760 --> 00:15:43.760]  其中有聖靈充滿
[00:15:43.760 --> 00:15:48.760]  另外兩樣就是有好名聲和智慧充足
[00:15:48.760 --> 00:15:49.760]  在這裏
[00:15:49.760 --> 00:15:53.760]  聖靈充滿和好名聲連在一起
[00:15:53.760 --> 00:15:57.760]  又和智慧充足連在一起
[00:15:57.760 --> 00:16:00.760]  聖靈充滿與另外的兩樣
[00:16:00.760 --> 00:16:03.760]  是有密切的關係的
[00:16:03.760 --> 00:16:05.760]  聖靈充滿的人
[00:16:05.760 --> 00:16:08.760]  他們就有好的品格
[00:16:08.760 --> 00:16:11.760]  因此有好的名聲
[00:16:11.760 --> 00:16:13.760]  一個被聖靈充滿的人
[00:16:13.760 --> 00:16:16.760]  得到聖靈所賜給他的智慧
[00:16:16.760 --> 00:16:18.760]  殊靈的智慧
[00:16:18.760 --> 00:16:21.760]  這三樣合在一起
[00:16:21.760 --> 00:16:26.760]  就構成了當時教會領袖的資格
[00:16:26.760 --> 00:16:32.760]  而這三樣都是綜合在聖靈充滿之內的
[00:16:32.760 --> 00:16:35.760]  從這裏我們可以看出來
[00:16:35.760 --> 00:16:42.760]  聖靈充滿與教會的辦事有很重要的關係
[00:16:42.760 --> 00:16:46.760]  不但祈禱傳道做見證
[00:16:46.760 --> 00:16:48.760]  需要聖靈充滿
[00:16:48.760 --> 00:16:51.760]  連教會里面一切的工作
[00:16:51.760 --> 00:16:54.760]  都需要聖靈充滿的人
[00:16:54.760 --> 00:16:58.760]  聖靈充滿使我們能夠有正確的
[00:16:58.760 --> 00:17:00.760]  殊靈的標準
[00:17:00.760 --> 00:17:03.760]  使我們有正確的殊靈的資格
[00:17:03.760 --> 00:17:08.760]  使我們有正確的殊靈的領導能力
[00:17:08.760 --> 00:17:12.760]  聖靈充滿是今天的教會所需要的
[00:17:12.760 --> 00:17:15.760]  今天教會選舉領袖的時候
[00:17:15.760 --> 00:17:19.760]  是否仍然有同樣的標準呢?
[00:17:19.760 --> 00:17:21.760]  有不少的教會里面
[00:17:21.760 --> 00:17:23.760]  選舉的時候
[00:17:23.760 --> 00:17:26.760]  他們所注重的是人的因素
[00:17:26.760 --> 00:17:28.760]  人的條件
[00:17:28.760 --> 00:17:33.760]  看看候選人在社會里面地位如何
[00:17:33.760 --> 00:17:36.760]  看他們的學問程度如何
[00:17:36.760 --> 00:17:39.760]  看他們的經驗如何
[00:17:39.760 --> 00:17:41.760]  把這些放在第一位
[00:17:41.760 --> 00:17:44.760]  而忽略了他們的殊靈的資格
[00:17:44.760 --> 00:17:46.760]  初期的教會
[00:17:46.760 --> 00:17:49.760]  在師徒的帶領之下不是那樣
[00:17:49.760 --> 00:17:52.760]  他們有很正確的
[00:17:52.760 --> 00:17:55.760]  有教會領袖的選舉的標準
[00:17:55.760 --> 00:17:58.760]  這些標準都是殊靈的標準
[00:17:58.760 --> 00:18:03.760]  我們應該學習 效法
[00:18:03.760 --> 00:18:08.760]  當時教會的領袖們有三個必須的條件
[00:18:08.760 --> 00:18:10.760]  第一 就是有好名聲
[00:18:10.760 --> 00:18:12.760]  就是好品格
[00:18:12.760 --> 00:18:15.760]  也就是在非基督徒當中受尊重
[00:18:15.760 --> 00:18:20.760]  也在基督徒當中有好的生活的表現
[00:18:20.760 --> 00:18:23.760]  第二 就是智慧充足
[00:18:23.760 --> 00:18:28.760]  他們的智慧是根據他們對神的執意的瞭解
[00:18:28.760 --> 00:18:30.760]  他們瞭解了神的心意
[00:18:30.760 --> 00:18:34.760]  然後按照神的心意去辦一切的事
[00:18:34.760 --> 00:18:36.760]  當然就有智慧
[00:18:36.760 --> 00:18:41.760]  所以他們的智慧不是普通的俗世的智慧
[00:18:41.760 --> 00:18:43.760]  那是屬天的智慧
[00:18:43.760 --> 00:18:47.760]  那是因爲了解神的話語而有的智慧
[00:18:47.760 --> 00:18:52.760]  同時他們也是被聖靈充滿的人
[00:18:52.760 --> 00:18:56.760]  聖靈在他們裏面給他們信心和能力
[00:18:56.760 --> 00:18:59.760]  讓他們把教會的事做得好
[00:18:59.760 --> 00:19:01.760]  不是死板地去做
[00:19:01.760 --> 00:19:03.760]  那是從心靈裏面去做
[00:19:03.760 --> 00:19:05.760]  活潑地去做
[00:19:05.760 --> 00:19:08.760]  這樣的侍奉纔會大有果效
[00:19:08.760 --> 00:19:11.760]  結出贖靈的果子來
[00:19:11.760 --> 00:19:15.760]  這是何等寶貴的情形
[00:19:15.760 --> 00:19:19.760]  現在看第五處的經文第五節
[00:19:19.760 --> 00:19:21.760]  第六章第五節
[00:19:21.760 --> 00:19:23.760]  《讀習樂》這話
[00:19:23.760 --> 00:19:26.760]  就簡選了斯蒂凡乃是大有信心
[00:19:26.760 --> 00:19:29.760]  聖靈充滿的人
[00:19:29.760 --> 00:19:32.760]  在這裏特別提到斯蒂凡
[00:19:32.760 --> 00:19:35.760]  他是聖靈充滿的人
[00:19:35.760 --> 00:19:39.760]  同時就說他是大有信心的人
[00:19:39.760 --> 00:19:46.760]  聖靈充滿和信心常常是連在一起的
[00:19:46.760 --> 00:19:50.760]  正如一幅所述第一章第十七節
[00:19:50.760 --> 00:19:53.760]  第十九節所告訴我們的
[00:19:53.760 --> 00:19:57.760]  聖靈光照我們心中的眼睛的時候
[00:19:57.760 --> 00:20:01.760]  就讓我們看見神像有信心的人
[00:20:01.760 --> 00:20:05.760]  所顯得能力是何等的浩大
[00:20:05.760 --> 00:20:10.760]  聖靈充滿永遠帶來大的信心
[00:20:10.760 --> 00:20:12.760]  所以如果我們想有大的信心
[00:20:12.760 --> 00:20:14.760]  我們只有一個方法
[00:20:14.760 --> 00:20:17.760]  就是追求聖靈的充滿
[00:20:17.760 --> 00:20:19.760]  聖靈充滿一個人的時候
[00:20:19.760 --> 00:20:21.760]  他裏面是熱切的
[00:20:21.760 --> 00:20:22.760]  是喜樂的
[00:20:22.760 --> 00:20:23.760]  是活潑的
[00:20:23.760 --> 00:20:25.760]  是有信心的
[00:20:25.760 --> 00:20:27.760]  信心就是能力
[00:20:27.760 --> 00:20:29.760]  沒有信心就沒有能力
[00:20:29.760 --> 00:20:33.760]  主耶穌說:我岐沒有對你們說過
[00:20:33.760 --> 00:20:36.760]  你若信就必看見神的榮耀嗎?
[00:20:36.760 --> 00:20:38.760]  主向我們說了
[00:20:38.760 --> 00:20:41.760]  多次地向門徒說
[00:20:41.760 --> 00:20:44.760]  又透過那些話向我們說
[00:20:44.760 --> 00:20:48.760]  我們應該牢牢地記在心中
[00:20:48.760 --> 00:20:52.760]  聖靈充滿加強我們的信心
[00:20:52.760 --> 00:20:56.760]  這是我們這個時代的極大的需要
[00:20:56.760 --> 00:20:59.760]  在今天這個信仰破產的時代裏面
[00:20:59.760 --> 00:21:02.760]  我們需要堅強的信仰
[00:21:02.760 --> 00:21:04.760]  堅定的信心
[00:21:04.760 --> 00:21:06.760]  能夠爲主做大事
[00:21:06.760 --> 00:21:07.760]  信心大
[00:21:07.760 --> 00:21:09.760]  樹林的容量就大
[00:21:09.760 --> 00:21:10.760]  信心小
