
[00:00:00.000 --> 00:00:02.800]  今天我們要講到主耶穌的降生
[00:02:29.600 --> 00:02:30.600]  第十五節
[00:02:30.600 --> 00:02:32.200]  第十五節
[00:02:32.200 --> 00:02:34.200]  哥羅西書一章十五節
[00:02:34.200 --> 00:02:37.800]  哥羅西書一章十五節
[00:02:37.800 --> 00:02:42.200]  這裡說:愛子是那不能看見之神的像
[00:02:42.200 --> 00:02:43.600]  是守生的
[00:02:43.600 --> 00:02:47.400]  在一切被造的意思
[00:02:47.400 --> 00:02:56.000]  他是在一切被造的意思
[00:02:56.000 --> 00:03:00.000]  他是那不能看見之神的像
[00:03:00.000 --> 00:03:03.000]  他是那個不能看見神的像
[00:03:03.000 --> 00:03:04.400]  神是一個零
[00:03:04.400 --> 00:03:05.400]  神是零
[00:03:05.400 --> 00:03:08.000]  我們人用我們肉體的眼看不見
[00:03:08.000 --> 00:03:11.000]  我們人用肉體的眼睛是看不見的
[00:03:11.000 --> 00:03:14.400]  我們傳道的時候
[00:03:14.400 --> 00:03:15.800]  有的時候問我們
[00:03:15.800 --> 00:03:17.400]  你們的耶穌在哪裡呢?
[00:03:17.400 --> 00:03:19.600]  有人問我們你的耶穌在哪裡呢?
[00:03:19.600 --> 00:03:21.200]  為什麼不拿出來給我們看一看呢?
[00:03:21.200 --> 00:03:23.400]  為什麼不拿出來給我們看一看呢?
[00:03:23.400 --> 00:03:25.600]  什麼觀音菩薩什麼這些
[00:03:25.600 --> 00:03:27.200]  我想是可以看見的
[00:03:27.200 --> 00:03:30.800]  什麼觀音菩薩什麼偶像是可以看得見的
[00:03:30.800 --> 00:03:35.400]  但是我們的耶穌是不能看見神的像
[00:03:35.400 --> 00:03:38.800]  但是我們的主耶穌是不能看見的神的像
[00:03:38.800 --> 00:03:41.800]  因為神要人能夠看見
[00:03:41.800 --> 00:03:45.800]  祂才讓耶穌成為人神
[00:03:45.800 --> 00:03:47.400]  因為祂要讓人看見
[00:03:47.400 --> 00:03:50.800]  所以就要耶穌來成為人身
[00:03:50.800 --> 00:03:55.800]  祂是在受造之物的一先
[00:03:55.800 --> 00:04:00.200]  祂是在受造之物之先的
[00:04:00.200 --> 00:04:02.200]  不是說耶穌是被造的
[00:04:02.200 --> 00:04:04.000]  不是說耶穌是被造的
[00:04:04.000 --> 00:04:07.800]  祂不是一切從永遠就有了
[00:04:07.800 --> 00:04:11.200]  祂與神是一切從永遠就已經有的
[00:04:11.200 --> 00:04:16.400]  意思就是說祂是在一切宇宙一切之上
[00:04:16.400 --> 00:04:20.000]  意思就是說祂在一切宇宙的萬物之上
[00:04:20.000 --> 00:04:22.000]  再請看第十八節
[00:04:22.000 --> 00:04:25.200]  又看哥羅西一章第十八節
[00:04:25.200 --> 00:04:26.000]  這裡說:
[00:04:26.000 --> 00:04:36.600]  「祂也是教會全體之首,祂是原始,是從死裡首先復生的,使祂可以在凡事上居首位。」
[00:04:36.600 --> 00:04:39.600]  教會之首
[00:04:39.600 --> 00:04:41.600]  教會的首,教會的頭
[00:04:41.600 --> 00:04:44.600]  祂是原始
[00:04:44.600 --> 00:04:52.600]  祂是從死裡首先復生的
[00:04:52.600 --> 00:04:55.600]  主耶穌從死裡復活
[00:04:55.600 --> 00:04:59.600]  這是神的大能大力
[00:04:59.600 --> 00:05:01.600]  敗壞了魔鬼
[00:05:01.600 --> 00:05:05.000]  並且拿到十全的就是魔鬼
[00:05:05.000 --> 00:05:08.600]  敗壞了魔鬼就是這個掌死權的魔鬼
[00:05:08.600 --> 00:05:11.600]  主耶穌是從復生
[00:05:11.600 --> 00:05:14.600]  一切在一切的一先
[00:05:14.600 --> 00:05:18.000]  主耶穌是與父神在一切的萬物之先
[00:05:18.000 --> 00:05:20.800]  歡迎再看羅馬的八章二十九節
[00:05:20.800 --> 00:05:24.600]  我們又看看羅馬第八章的二十九節
[00:05:24.600 --> 00:05:35.600]  「因為祂預先所知道的人,就預先定下效法他兒子的模樣,使他兒子在許多弟兄中作長子。」
[00:05:35.600 --> 00:05:39.600]  在信耶穌
[00:05:39.600 --> 00:05:43.600]  一切靠他成為神兒子的人
[00:05:43.600 --> 00:05:47.600]  信耶穌一切靠他成為神的兒子的人
[00:05:47.600 --> 00:05:50.600]  他們都是弟兄
[00:05:50.600 --> 00:05:53.600]  但是主耶穌是在眾弟兄之先
[00:05:53.600 --> 00:05:57.600]  祂是作長子
[00:05:57.600 --> 00:06:01.600]  祂是神的模範兒子
[00:06:01.600 --> 00:06:03.600]  祂是神的模範兒子
[00:06:03.600 --> 00:06:07.600]  那麼加勒太書的四章的四節告訴我們
[00:06:07.600 --> 00:06:10.600]  在加勒太書的第四章第四節就告訴我們
[00:06:10.600 --> 00:06:13.600]  主耶穌來是按照時候來的
[00:06:13.600 --> 00:06:16.600]  主耶穌來是按著時候來的
[00:06:16.600 --> 00:06:17.600]  四章四節
[00:06:17.600 --> 00:06:19.600]  第四章的第四節說
[00:06:19.600 --> 00:06:28.600]  「及至時候滿足,神就差遣他的兒子為女子所生,且生在律法以下。」
[00:06:28.600 --> 00:06:32.600]  神一切的計劃都有時候的
[00:06:32.600 --> 00:06:34.600]  神一切的計劃都有時候的
[00:06:34.600 --> 00:06:37.600]  祂不會誤點的
[00:06:37.600 --> 00:06:39.600]  祂不會誤點的
[00:06:39.600 --> 00:06:43.600]  這一次我從美國來
[00:06:43.600 --> 00:06:47.600]  我到了韓國的漢城
[00:06:47.600 --> 00:06:49.600]  我要在那裏要換飛機
[00:06:49.600 --> 00:06:51.600]  在那裏我要換飛機了
[00:06:51.600 --> 00:06:55.600]  我一到機場
[00:06:55.600 --> 00:07:02.600]  他們就告訴我我應當搭的這架飛機恐怕要五點五個鐘頭
[00:07:02.600 --> 00:07:08.600]  他就告訴我你要換這架飛機恐怕要遲了五個鐘頭
[00:07:08.600 --> 00:07:11.600]  我就很不耐煩
[00:07:11.600 --> 00:07:15.600]  在那裏要坐五六個鐘頭
[00:07:15.600 --> 00:07:19.600]  各位這是人的事情
[00:07:19.600 --> 00:07:23.600]  我們常常有誤點的事情
[00:07:23.600 --> 00:07:25.600]  為什麼在這個時間
[00:07:25.600 --> 00:07:32.600]  或者你沒有趕到巴士沒有趕到火車沒有趕到飛機
[00:07:32.600 --> 00:07:39.600]  但是主耶穌是按著時候準時來的
[00:07:39.600 --> 00:07:47.600]  在神的計劃裏面祂是應當在那個時候出現的
[00:07:47.600 --> 00:07:49.600]  祂就來了
[00:07:49.600 --> 00:07:54.600]  各位主耶穌生在世上
[00:07:54.600 --> 00:07:59.600]  祂取了一個人的身體
[00:07:59.600 --> 00:08:02.600]  祂是瑪利亞所生
[00:08:02.600 --> 00:08:07.600]  這裏面也有一點很寶貴的意思
[00:08:07.600 --> 00:08:15.600]  在《創世記》第三章十五節
[00:08:15.600 --> 00:08:19.600]  這裏是清楚的指正
[00:08:19.600 --> 00:08:24.600]  這位教主是女人的子
[00:08:24.600 --> 00:08:30.600]  這個地方很清楚講到這位教主是女人的後裔
[00:08:30.600 --> 00:08:32.600]  為什麼不是男人的後裔
[00:08:32.600 --> 00:08:34.600]  為什麼不說他是男人的後裔呢
[00:08:34.600 --> 00:08:37.600]  因為耶穌沒有父親
[00:08:37.600 --> 00:08:43.600]  他是由聖靈感動瑪利亞而生在世界
[00:08:43.600 --> 00:08:46.600]  他是由聖靈感動和女瑪利亞所生的
[00:08:46.600 --> 00:08:50.600]  各位這是一件真理我們絕不可否認
[00:08:50.600 --> 00:08:53.600]  各位這是一件真理我們絕不能否認的
[00:08:53.600 --> 00:08:56.600]  現在有很多基督徒
[00:08:56.600 --> 00:08:59.600]  他們不認耶穌是同性女瑪利亞所生
[00:08:59.600 --> 00:09:02.600]  他們不承認耶穌是同性女瑪利亞所生的
[00:09:02.600 --> 00:09:07.600]  各位如果這一些真理我們信不過去
[00:09:07.600 --> 00:09:10.600]  各位如果這個真理我們不信得過下去
[00:09:10.600 --> 00:09:14.600]  另外還有許許多多奇妙的事情我們都信不過去
[00:09:14.600 --> 00:09:18.600]  另外還有很多奇妙的事我們都會不信得過下去
[00:09:18.600 --> 00:09:23.600]  耶穌祂是同性女瑪利亞所生
[00:09:23.600 --> 00:09:27.600]  祂的父親就是父神
[00:09:27.600 --> 00:09:34.600]  各位祂生在世界祂得了一個人的身體
[00:09:34.600 --> 00:09:39.600]  那麼這樣祂就有兩個性情了
[00:09:39.600 --> 00:09:43.600]  祂有神性,祂有人性
[00:09:43.600 --> 00:09:48.600]  這兩個性在這一個人裏面活動
[00:09:48.600 --> 00:09:51.600]  這兩個性在一個人裏面活動
[00:09:51.600 --> 00:09:56.600]  各位主耶穌祂也是人也是神
[00:09:56.600 --> 00:09:58.600]  各位主耶穌祂是人也是神
[00:09:58.600 --> 00:10:01.600]  請我們看提摩太前書三章十六節
[00:10:01.600 --> 00:10:05.600]  請看提摩太前書的三章十六節
[00:10:05.600 --> 00:10:13.600]  這裏說:大哉敬天的奧秘無人不以為然
[00:10:13.600 --> 00:10:15.600]  就是神在肉身顯現
[00:10:15.600 --> 00:10:20.600]  被聖靈稱義,被天使看見,被傳於外邦
[00:10:20.600 --> 00:10:25.600]  被世人信服,被接在榮耀裏
[00:10:25.600 --> 00:10:30.600]  最近基督教裏面有一個很大的運動
[00:10:30.600 --> 00:10:33.600]  最近基督教裏面有一個很大的運動
[00:10:33.600 --> 00:10:39.600]  他們說我們不可以向飛機的同僚講
[00:10:39.600 --> 00:10:42.600]  他們說我們不可以向飛機的同僚講
[00:10:42.600 --> 00:10:45.600]  只有在耶穌裏才有救恩
[00:10:45.600 --> 00:10:47.600]  只有在耶穌裏才有救恩
[00:10:47.600 --> 00:10:50.600]  因為這是我們太驕傲了
[00:10:50.600 --> 00:10:52.600]  因為這是我們太驕傲了
[00:10:52.600 --> 00:10:56.600]  各位如果聖經這樣講我們一定要講
[00:10:56.600 --> 00:10:59.600]  各位如果聖經是這樣講的話我們一定要這樣講
[00:10:59.600 --> 00:11:02.600]  在耶穌以外絕沒有救恩
[00:11:02.600 --> 00:11:04.600]  在耶穌以外絕沒有救恩
[00:11:04.600 --> 00:11:08.600]  這裏說大哉敬天的奧秘
[00:11:08.600 --> 00:11:12.600]  大哉敬天的奧秘
[00:11:12.600 --> 00:11:15.600]  無人不以為然
[00:11:15.600 --> 00:11:20.600]  就是神在肉身顯現
[00:11:20.600 --> 00:11:23.600]  主耶穌就是神在人中間
[00:11:23.600 --> 00:11:26.600]  主耶穌就是神在人中間
[00:11:26.600 --> 00:11:29.600]  不是耶穌的悶頭給耶穌說
[00:11:29.600 --> 00:11:33.600]  將父在我們看我們就行了
[00:11:33.600 --> 00:11:35.600]  有一次悶頭對耶穌說
[00:11:35.600 --> 00:11:38.600]  將父顯給我們看我們就心滿意足了
[00:11:38.600 --> 00:11:41.600]  耶穌說肥力你還不認識我嗎
[00:11:41.600 --> 00:11:44.600]  耶穌說肥力你還不認識我嗎
[00:11:44.600 --> 00:11:48.600]  耶穌就是神在人中間顯現
[00:11:48.600 --> 00:11:51.600]  耶穌就是神在人中間行走
[00:11:51.600 --> 00:11:53.600]  神在肉身顯現了
[00:11:53.600 --> 00:11:56.600]  神在肉身中中顯現了
[00:11:56.600 --> 00:12:00.600]  各位這是何等大的愛心
[00:12:00.600 --> 00:12:02.600]  神愛我們人
[00:12:02.600 --> 00:12:06.600]  神親自來救我們
[00:12:06.600 --> 00:12:10.600]  再一次我們看哥羅西第二章
[00:12:10.600 --> 00:12:15.600]  哥羅西第二章第九節
[00:12:15.600 --> 00:12:19.600]  哥羅西第二章第九節
[00:12:19.600 --> 00:12:23.600]  這裏聖經說
[00:12:23.600 --> 00:12:31.600]  因為神本性一切的豐盛都有形有體的居住在基督裏面
[00:12:31.600 --> 00:12:37.600]  神一切的豐盛都有形有體的居住在基督裏面
[00:12:37.600 --> 00:12:41.600]  神一切的豐盛都有形有體的居住在基督裏面
[00:12:41.600 --> 00:12:44.600]  這就證明耶穌就是神
[00:12:44.600 --> 00:12:46.600]  這就是證明耶穌是神
[00:12:46.600 --> 00:12:48.600]  你問我怎麼能夠有這樣的事呢
[00:12:48.600 --> 00:12:51.600]  你問我怎麼能有這樣的事呢
[00:12:51.600 --> 00:12:52.600]  我不能說錯
[00:12:52.600 --> 00:12:53.600]  我不能夠說出來的
[00:12:53.600 --> 00:12:58.600]  我不明白神的奇妙
[00:12:58.600 --> 00:13:00.600]  但是我知道祂愛我
[00:13:00.600 --> 00:13:02.600]  祂為我降生在這個世界
[00:13:02.600 --> 00:13:03.600]  我知道祂愛我
[00:13:03.600 --> 00:13:05.600]  祂為我降生在這個世界
[00:13:05.600 --> 00:13:10.600]  祂為我流血賒命為的就是救我
[00:13:10.600 --> 00:13:13.600]  再一次我們看提多二章十三節
[00:13:13.600 --> 00:13:20.600]  我們又看提多第二章的十三節
[00:13:20.600 --> 00:13:23.600]  提多二章十三節
[00:13:23.600 --> 00:13:28.600]  等候所盼望的福並等候至大的神
[00:13:28.600 --> 00:13:32.600]  和我們救主耶穌基督的榮耀顯現
[00:13:32.600 --> 00:13:40.600]  在聖經裏面這個孝子說不用誤這個和字
[00:13:40.600 --> 00:13:44.600]  在這裏和字的說法下細節說或作沒有這個和字
[00:13:44.600 --> 00:13:47.600]  我們就等候至大的神
[00:13:47.600 --> 00:13:49.600]  我們救主耶穌基督
[00:13:49.600 --> 00:13:52.600]  這裏就說我們等候至大的神
[00:13:52.600 --> 00:13:54.600]  我們的救主耶穌基督
[00:13:54.600 --> 00:13:58.600]  我們切不要小看我們的主耶穌基督
[00:13:58.600 --> 00:14:01.600]  千萬不要小看我們的主耶穌基督
[00:14:01.600 --> 00:14:04.600]  我們要認清楚祂的地位
[00:14:04.600 --> 00:14:06.600]  祂是怎樣的神聖
[00:14:06.600 --> 00:14:08.600]  我們要認清楚祂的地位
[00:14:08.600 --> 00:14:10.600]  祂是怎樣的神聖
[00:14:10.600 --> 00:14:13.600]  祂這樣稱為人
[00:14:13.600 --> 00:14:15.600]  萬分是要救你救我
[00:14:15.600 --> 00:14:16.600]  祂這樣稱為人
[00:14:16.600 --> 00:14:18.600]  完全是為拯救你拯救我
[00:14:18.600 --> 00:14:21.600]  除了這個辦法沒有第二個辦法
[00:14:21.600 --> 00:14:23.600]  除了這個辦法沒有第二個辦法
[00:14:23.600 --> 00:14:28.600]  如果另外有辦法我相信神也不用這個辦法
[00:14:28.600 --> 00:14:30.600]  我相信如果是有辦法
[00:14:30.600 --> 00:14:32.600]  神就可以不用這個辦法了
[00:14:32.600 --> 00:14:35.600]  因為只有這個方法祂就親自來了
[00:14:35.600 --> 00:14:38.600]  因為只有這個方法所以祂就親自來了
[00:14:38.600 --> 00:14:40.600]  祂救你的時候
[00:14:40.600 --> 00:14:47.600]  祂同時也滅絕了也打敗了魔鬼
[00:14:47.600 --> 00:14:49.600]  就是這個張詩勸
[00:14:49.600 --> 00:14:51.600]  祂救我們的時候
[00:14:51.600 --> 00:14:55.600]  同時祂也滅絕了打敗了這個掌死拳的魔鬼
[00:14:55.600 --> 00:15:02.600]  各位我們怎樣看出來主耶穌有神的位格
[00:15:02.600 --> 00:15:06.600]  這樣我們看見主耶穌是有神的位格
[00:15:06.600 --> 00:15:08.600]  讚美感謝我們的主
[00:15:08.600 --> 00:15:15.600]  當一些獵人在當日看見主耶穌的時候
[00:15:15.600 --> 00:15:18.600]  當一些獵人他們見到主的時候
[00:15:18.600 --> 00:15:20.600]  有的人認識他
[00:15:20.600 --> 00:15:25.600]  有的人看他就是約瑟的兒子
[00:15:25.600 --> 00:15:28.600]  有人看他以為是約瑟的兒子
[00:15:28.600 --> 00:15:30.600]  各位這是為什麼關係呢
[00:15:30.600 --> 00:15:32.600]  各位這是為什麼緣故呢
[00:15:32.600 --> 00:15:35.600]  因為神光照我們靈性的眼睛
[00:15:35.600 --> 00:15:37.600]  因為神光照我們靈性的眼睛
[00:15:37.600 --> 00:15:39.600]  為什麼西面到聖殿去
[00:15:39.600 --> 00:15:41.600]  為什麼西面到聖殿去
[00:15:41.600 --> 00:15:45.600]  聖靈提示他這就是神的高仰
[00:15:45.600 --> 00:15:47.600]  這就是神的兒子
[00:15:47.600 --> 00:15:50.600]  聖靈指示光照西面
[00:15:50.600 --> 00:15:54.600]  祂知道這個就是主耶穌是神的兒子
[00:15:54.600 --> 00:15:58.600]  祂就抱起了耶穌就祝福就感謝神
[00:15:58.600 --> 00:16:00.600]  祂就抱起了這個英華的耶穌
[00:16:00.600 --> 00:16:01.600]  祝福感謝神
[00:16:01.600 --> 00:16:04.600]  現在我可以安全的去世了
[00:16:04.600 --> 00:16:07.600]  現在我可以釋放僕人安然去世了
[00:16:07.600 --> 00:16:10.600]  因為他已經看見神的高仰
[00:16:10.600 --> 00:16:13.600]  因為我已經看見神的高仰
[00:16:13.600 --> 00:16:17.600]  各位我們的主耶穌
[00:16:17.600 --> 00:16:20.600]  祂來到世界是這樣
[00:16:20.600 --> 00:16:22.600]  各位我們的主耶穌來到這個世界就是這樣
[00:16:22.600 --> 00:16:25.600]  那麼我們看約翰福音
[00:16:25.600 --> 00:16:28.600]  我們看約翰福音第十四節
[00:16:28.600 --> 00:16:30.600]  第一章十四節
[00:16:30.600 --> 00:16:34.600]  道成了如神
[00:16:34.600 --> 00:16:41.600]  主在我們中間充充滿滿有恩典有真理
[00:16:41.600 --> 00:16:46.600]  我們也見過祂的榮光
[00:16:46.600 --> 00:16:51.600]  各位你的靈性的眼睛打開了
[00:16:51.600 --> 00:16:55.600]  你看清楚了主耶穌的救恩
[00:16:55.600 --> 00:16:57.600]  你認識祂
[00:16:57.600 --> 00:16:59.600]  你看祂為子房
[00:16:59.600 --> 00:17:01.600]  你看祂為寶
[00:17:01.600 --> 00:17:05.600]  你覺得祂的榮耀是超過這個世界的榮光
[00:17:05.600 --> 00:17:08.600]  你覺得祂的榮耀是超過這個世界一切的榮光
[00:17:08.600 --> 00:17:10.600]  再看第十八節
[00:17:10.600 --> 00:17:13.600]  我們再看約翰一章十八節
[00:17:13.600 --> 00:17:16.600]  從來沒有人看見神
[00:17:16.600 --> 00:17:20.600]  只有在過往裡的獨生子將祂表明出來
[00:17:20.600 --> 00:17:22.600]  感謝讚美主
[00:17:22.600 --> 00:17:24.600]  如果沒有耶穌
[00:17:24.600 --> 00:17:27.600]  我們根本不知道神是怎麼樣
[00:17:27.600 --> 00:17:30.600]  如果沒有耶穌我們根本不認識神是怎麼樣
[00:17:30.600 --> 00:17:32.600]  各位耶穌來
[00:17:32.600 --> 00:17:38.600]  祂把父母把聖父彰顯給人看
[00:17:38.600 --> 00:17:41.600]  各位主耶穌來將聖父彰顯給人看
[00:17:41.600 --> 00:17:45.600]  祂取了人的樣式
[00:17:45.600 --> 00:17:48.600]  當神造人的時候
[00:17:48.600 --> 00:17:54.600]  是神按照自己的形象造人
[00:17:54.600 --> 00:17:56.600]  但是人犯了罪
[00:17:56.600 --> 00:17:58.600]  人離開了神
[00:17:58.600 --> 00:18:02.600]  所以說失去了神的形象
[00:18:02.600 --> 00:18:06.600]  現在神又一次教人看
[00:18:06.600 --> 00:18:09.600]  人這個模範人的樣式是怎麼樣
[00:18:09.600 --> 00:18:14.600]  神讓我們再一次看見這個模範人的樣子到底是怎麼樣的
[00:18:14.600 --> 00:18:17.600]  所以說這是圓滿的啟示
[00:18:17.600 --> 00:18:19.600]  啟示了神的樣式
[00:18:19.600 --> 00:18:21.600]  這個可以說是一個圓滿的啟示
[00:18:21.600 --> 00:18:23.600]  將神的樣式顯露出來
[00:18:23.600 --> 00:18:26.600]  還有一樣很寶貴的
[00:18:26.600 --> 00:18:33.600]  等到主耶穌在這個世界為人捨命流血
[00:18:33.600 --> 00:18:36.600]  祂復活生天
[00:18:36.600 --> 00:18:41.600]  祂到腐壞離去的時候
[00:18:41.600 --> 00:18:45.600]  祂帶了人的樣式
[00:18:45.600 --> 00:18:52.600]  各位現在在主身的右邊為我們祭祀的耶穌
[00:18:52.600 --> 00:18:55.600]  各位今天在父神的右邊為我們代求的耶穌
[00:18:55.600 --> 00:18:58.600]  就是仁子
[00:18:58.600 --> 00:19:04.600]  祂是那一位真正神心目中所計劃的人
[00:19:04.600 --> 00:19:07.600]  祂真是神心目中所計劃的那個人
[00:19:07.600 --> 00:19:10.600]  祂現在在父神那邊
[00:19:10.600 --> 00:19:12.600]  祂現在在父神的那一邊
[00:19:12.600 --> 00:19:13.600]  這是神的計劃
[00:19:13.600 --> 00:19:15.600]  這些是神的計劃
[00:19:15.600 --> 00:19:19.600]  當神要造人的時候
[00:19:19.600 --> 00:19:24.600]  祂在三位一體的關係裏面
[00:19:24.600 --> 00:19:28.600]  讓我們按照自己的形象來造人
[00:19:28.600 --> 00:19:31.600]  讓我們按照自己的形象來造人
[00:19:31.600 --> 00:19:36.600]  那一位在父神右邊的就是神的模範
[00:19:36.600 --> 00:19:39.600]  在神的右邊的這位就是神的模範的人
[00:19:39.600 --> 00:19:43.600]  但是我們千萬不要錯誤
[00:19:43.600 --> 00:19:46.600]  有好多人他們說耶穌就是我們的模範
[00:19:46.600 --> 00:19:49.600]  有好多人說耶穌就是我們的模範
[00:19:49.600 --> 00:19:50.600]  祂是最好的人
[00:19:50.600 --> 00:19:51.600]  祂是最好的人
[00:19:51.600 --> 00:19:52.600]  我們都要奉孝祂
[00:19:52.600 --> 00:19:53.600]  我們都要奉孝祂
[00:19:53.600 --> 00:19:54.600]  我們跟祂說
[00:19:54.600 --> 00:19:55.600]  我們跟祂學習
[00:19:55.600 --> 00:19:58.600]  我們做耶穌的門徒
[00:19:58.600 --> 00:20:00.600]  各位你做不到
[00:20:00.600 --> 00:20:01.600]  各位你做不到
[00:20:01.600 --> 00:20:05.600]  唯獨神的靈把你改變過來
[00:20:05.600 --> 00:20:09.600]  讓祂的靈住在你裏面
[00:20:09.600 --> 00:20:14.600]  你才能夠成為祂的樣式
[00:20:14.600 --> 00:20:18.600]  各位我們感謝撒亞彌主
[00:20:18.600 --> 00:20:26.600]  當約翰在啟示錄看見主的時候
[00:20:26.600 --> 00:20:30.600]  他看見的是人子
[00:20:30.600 --> 00:20:32.600]  當斯蒂芬被害
[00:20:32.600 --> 00:20:35.600]  他拒無望天地看見
[00:20:35.600 --> 00:20:40.600]  向任志一位在神的右邊站著歡迎他
[00:20:40.600 --> 00:20:42.600]  當斯蒂芬被害的時候
[00:20:42.600 --> 00:20:45.600]  他又是看見天上的異象
[00:20:45.600 --> 00:20:49.600]  就是這個人子站在神的右邊
[00:20:49.600 --> 00:20:55.600]  主耶穌帶著一個人的身體
[00:20:55.600 --> 00:20:58.600]  我剛才說一般人看不出來祂是神的
[00:20:58.600 --> 00:21:01.600]  我剛才說一般人看不出祂是神的兒子
[00:21:01.600 --> 00:21:05.600]  有的時候我們看見耶穌的像
[00:21:05.600 --> 00:21:11.600]  祂的頭有一個光圈
[00:21:11.600 --> 00:21:14.600]  我不相信主耶穌是那樣
[00:21:14.600 --> 00:21:16.600]  我不相信耶穌在世界上的時候是那樣
[00:21:16.600 --> 00:21:22.600]  因為普通人看祂是像一個普通人一樣
[00:21:22.600 --> 00:21:29.600]  但是聖靈光照誰,誰就認識祂
[00:21:29.600 --> 00:21:35.600]  彼得後書一章十六十七節
[00:21:35.600 --> 00:21:42.600]  這是司徒彼得自己作見證
[00:21:42.600 --> 00:21:49.600]  說我們從前將我們主耶穌基督的大能和他降臨的事告訴你們
[00:21:49.600 --> 00:21:53.600]  並不是隨從乖巧捏造的為虛擬
[00:21:53.600 --> 00:21:56.600]  乃是親眼見過祂的威榮
[00:21:56.600 --> 00:21:59.600]  祂從故神得尊貴榮耀的時候
[00:21:59.600 --> 00:22:04.600]  從極大榮光之中有聲音出來向他說
[00:22:04.600 --> 00:22:08.600]  這是我的愛子,我所喜悅的
[00:22:08.600 --> 00:22:15.600]  這是彼得作見證輪到在登山登象的事
