
[00:00:00.000 --> 00:00:02.320]  罪是大家比較熟悉的題材
[00:01:51.520 --> 00:01:52.920]  因為裡面有罪性
[00:01:52.920 --> 00:01:54.760]  而罪性是屬於我人性的一部分
[00:01:54.760 --> 00:01:57.120]  正如我的骨羊是屬於我身體的一部分
[00:01:57.120 --> 00:01:58.880]  那時候
[00:01:58.880 --> 00:02:01.880]  回過頭來
[00:02:01.880 --> 00:02:03.080]  就要問
[00:02:03.080 --> 00:02:04.680]  亞當為什麼會犯罪
[00:02:04.680 --> 00:02:07.640]  問題來了
[00:02:07.640 --> 00:02:09.960]  亞當第一個人為什麼會犯罪
[00:02:09.960 --> 00:02:12.240]  那麼亞當犯罪按照理論
[00:02:12.240 --> 00:02:13.840]  就是因為人有罪性
[00:02:13.840 --> 00:02:14.400]  是不是
[00:02:14.400 --> 00:02:15.800]  好了
[00:02:15.800 --> 00:02:17.520]  亞當是從哪裡來的
[00:02:17.520 --> 00:02:18.720]  神造的
[00:02:21.080 --> 00:02:23.000]  那就是說神造人的時候
[00:02:23.000 --> 00:02:24.080]  在他人性裡面
[00:02:24.080 --> 00:02:25.640]  要佈下一些局
[00:02:25.640 --> 00:02:26.320]  是不是
[00:02:26.320 --> 00:02:28.680]  於是他就造件
[00:02:28.680 --> 00:02:30.880]  吃他太太的蘋果
[00:02:30.880 --> 00:02:32.160]  那個行動出來
[00:02:32.160 --> 00:02:33.760]  那時候
[00:02:33.760 --> 00:02:35.920]  變成神就要對這個
[00:02:35.920 --> 00:02:37.680]  人的罪
[00:02:37.680 --> 00:02:39.280]  終歸來講要負責任
[00:02:39.280 --> 00:02:40.080]  是不是
[00:02:40.080 --> 00:02:41.600]  所以
[00:02:41.600 --> 00:02:43.160]  要說明這件事
[00:02:43.160 --> 00:02:44.720]  第二
[00:02:44.720 --> 00:02:46.280]  如果人性
[00:02:46.280 --> 00:02:48.200]  罪是
[00:02:48.200 --> 00:02:49.600]  人性的一部分
[00:02:49.600 --> 00:02:50.800]  罪性出來的
[00:02:51.360 --> 00:02:53.800]  那時候發覺人人都有罪性
[00:02:53.800 --> 00:02:54.200]  是不是
[00:02:54.200 --> 00:02:55.920]  人人都有罪性
[00:02:55.920 --> 00:02:56.640]  那怎麼來的
[00:02:56.640 --> 00:02:57.680]  傳過來的
[00:02:57.680 --> 00:02:58.920]  我爸爸媽媽傳過來的
[00:02:58.920 --> 00:02:59.800]  那爸爸從哪裡來的
[00:02:59.800 --> 00:03:00.680]  我爺爺傳過來的
[00:03:00.680 --> 00:03:01.200]  就這樣傳
[00:03:01.200 --> 00:03:02.640]  亞當亞媽傳過來的
[00:03:02.640 --> 00:03:04.200]  怎麼傳呢
[00:03:04.200 --> 00:03:06.720]  於是就有很多理論
[00:03:06.720 --> 00:03:08.320]  生物上的傳法
[00:03:08.320 --> 00:03:10.160]  遺傳因子之類的
[00:03:10.160 --> 00:03:10.960]  是不是
[00:03:10.960 --> 00:03:12.840]  那時候能不能解釋
[00:03:12.840 --> 00:03:14.280]  照我自己所了解
[00:03:14.280 --> 00:03:15.080]  多數都解釋不了
[00:03:15.080 --> 00:03:16.000]  是不是
[00:03:16.000 --> 00:03:19.200]  就是究竟人在哪部分扭歪了
[00:03:19.440 --> 00:03:20.680]  以致生出來的
[00:03:20.680 --> 00:03:22.480]  裡面扭歪的東西就會出來的
[00:03:22.480 --> 00:03:23.440]  是不是
[00:03:23.440 --> 00:03:27.600]  就是說你解釋不了傳遞的意義
[00:03:27.600 --> 00:03:29.440]  第三
[00:03:29.440 --> 00:03:30.560]  得救之後
[00:03:30.560 --> 00:03:32.600]  得救之後
[00:03:32.600 --> 00:03:33.800]  對於裡面的東西
[00:03:33.800 --> 00:03:34.680]  罪性
[00:03:34.680 --> 00:03:35.760]  怎麼處理
[00:03:35.760 --> 00:03:36.240]  究竟神
[00:03:36.240 --> 00:03:38.360]  你說神拿走罪性嗎
[00:03:38.360 --> 00:03:39.840]  基督徒還會犯罪
[00:03:39.840 --> 00:03:40.760]  是不是
[00:03:40.760 --> 00:03:42.000]  削減一半
[00:03:42.000 --> 00:03:43.280]  不見得
[00:03:43.280 --> 00:03:44.200]  是不是
[00:03:44.200 --> 00:03:46.000]  那又沒有理會到他嗎
[00:03:46.000 --> 00:03:47.160]  又不是
[00:03:47.400 --> 00:03:49.920]  加多一個姓名的人姓下去
[00:03:49.920 --> 00:03:51.760]  壓制他就變成二元論
[00:03:51.760 --> 00:03:54.600]  你會發覺不容易的
[00:03:54.600 --> 00:03:56.600]  所以我一直傳統覺得
[00:03:56.600 --> 00:03:59.360]  罪性是一個實體的觀念
[00:03:59.360 --> 00:04:00.320]  有很多的困難
[00:04:00.320 --> 00:04:01.680]  好了
[00:04:01.680 --> 00:04:03.600]  於是另外一個說法
[00:04:03.600 --> 00:04:05.560]  另外一些神學家的說法
[00:04:05.560 --> 00:04:06.120]  就是罪
[00:04:06.120 --> 00:04:07.800]  罪的不是一個實體
[00:04:07.800 --> 00:04:08.600]  罪沒有實體
[00:04:08.600 --> 00:04:09.960]  non-substantial的
[00:04:09.960 --> 00:04:10.880]  understanding
[00:04:10.880 --> 00:04:13.480]  罪沒有實體就是說罪是一種關係
[00:04:13.480 --> 00:04:15.640]  一種不正常的關係
[00:04:15.640 --> 00:04:18.040]  罪是一種不正常的關係狀態
[00:04:18.040 --> 00:04:19.400]  state of relation
[00:04:19.400 --> 00:04:23.280]  不正常的關係狀態的意思就是說
[00:04:23.280 --> 00:04:25.920]  沒有一樣東西叫做罪性
[00:04:25.920 --> 00:04:28.280]  以致產生罪行出來的
[00:04:28.280 --> 00:04:31.560]  而只不過罪性是一種錯智的關係
[00:04:31.560 --> 00:04:33.160]  正如沒有一樣東西
[00:04:33.160 --> 00:04:34.400]  眼
[00:04:34.400 --> 00:04:36.160]  近視
[00:04:36.160 --> 00:04:38.320]  沒有一樣東西叫做近視性
[00:04:38.320 --> 00:04:39.640]  產生近視出來的
[00:04:39.640 --> 00:04:40.760]  是因為什麼呢
[00:04:40.760 --> 00:04:43.480]  眼球和裡面的眼壁
[00:04:43.480 --> 00:04:44.160]  那個的
[00:04:44.160 --> 00:04:45.000]  或者那個的
[00:04:45.520 --> 00:04:47.640]  焦點的關係歪了
[00:04:47.640 --> 00:04:49.560]  所以產生近視這回事
[00:04:49.560 --> 00:04:50.080]  大家明白了
[00:04:50.080 --> 00:04:51.880]  所以近視這個現象
[00:04:51.880 --> 00:04:53.600]  不是來自近視性
[00:04:53.600 --> 00:04:54.960]  人性的一部分出來
[00:04:54.960 --> 00:04:55.440]  而是
[00:04:55.440 --> 00:04:56.560]  只不過是人
[00:04:56.560 --> 00:04:57.680]  本來你也是人
[00:04:57.680 --> 00:04:58.000]  我是人
[00:04:58.000 --> 00:04:59.320]  不過我這個人裡面
[00:04:59.320 --> 00:05:00.360]  是某些時間
[00:05:00.360 --> 00:05:01.720]  我就是這樣睡在那裡看書
[00:05:01.720 --> 00:05:02.800]  小時候不知道死
[00:05:02.800 --> 00:05:03.600]  好了
[00:05:03.600 --> 00:05:05.720]  眼睛的肌肉扯啊扯啊扯啊扯
[00:05:05.720 --> 00:05:06.400]  不夠力了
[00:05:06.400 --> 00:05:07.080]  歪了
[00:05:07.080 --> 00:05:08.040]  那你就戴眼鏡
[00:05:08.040 --> 00:05:08.640]  好像我這樣
[00:05:08.640 --> 00:05:10.000]  那時候
[00:05:10.000 --> 00:05:11.280]  變成就不是
[00:05:11.280 --> 00:05:12.800]  人性的一部分了
[00:05:12.800 --> 00:05:14.200]  不是你身體的一部分
[00:05:14.200 --> 00:05:14.800]  大家明白了吧
[00:05:15.080 --> 00:05:16.400]  是錯智的關係
[00:05:16.400 --> 00:05:17.440]  不正常的關係
[00:05:17.440 --> 00:05:18.200]  產生那樣東西
[00:05:18.200 --> 00:05:19.680]  裡面沒有一種這樣的
[00:05:19.680 --> 00:05:21.280]  所謂實神體裡面出來的
[00:05:21.280 --> 00:05:23.360]  如果這樣的時候
[00:05:23.360 --> 00:05:24.480]  好處是什麼呢
[00:05:24.480 --> 00:05:26.960]  好處就是
[00:05:26.960 --> 00:05:29.160]  神就不需要對亞當負責任了
[00:05:29.160 --> 00:05:30.360]  為什麼呢
[00:05:30.360 --> 00:05:31.080]  因為呢
[00:05:31.080 --> 00:05:32.200]  如果這樣的話
[00:05:32.200 --> 00:05:33.160]  就在乎
[00:05:33.160 --> 00:05:36.440]  他用錯了關係
[00:05:36.440 --> 00:05:38.960]  那麼神做亞當做什麼呢
[00:05:38.960 --> 00:05:41.240]  他只不過做一個自由意志給他
[00:05:41.240 --> 00:05:42.360]  我們也說過了
[00:05:42.360 --> 00:05:44.440]  神做一個自由意志給他
[00:05:44.800 --> 00:05:45.520]  就是
[00:05:45.520 --> 00:05:46.240]  對不對呢
[00:05:46.240 --> 00:05:46.800]  對
[00:05:46.800 --> 00:05:47.960]  為什麼呢
[00:05:47.960 --> 00:05:48.880]  如果你不做自由意志
[00:05:48.880 --> 00:05:49.920]  對人根本就不尊重
[00:05:49.920 --> 00:05:52.000]  但是做了自由意志
[00:05:52.000 --> 00:05:52.600]  神就
[00:05:52.600 --> 00:05:54.160]  給了自由意志人的時候
[00:05:54.160 --> 00:05:54.880]  我們也說過了
[00:05:54.880 --> 00:05:56.400]  那麼人真的有這個自由了
[00:05:56.400 --> 00:05:57.240]  有了這個自由的時候
[00:05:57.240 --> 00:05:58.440]  他就可以用這個自由
[00:05:58.440 --> 00:06:00.040]  去一種正常的關係
[00:06:00.040 --> 00:06:01.360]  或者錯智的關係
[00:06:01.360 --> 00:06:01.840]  是不是
[00:06:01.840 --> 00:06:03.360]  不正常的關係
[00:06:03.360 --> 00:06:04.240]  於是呢
[00:06:04.240 --> 00:06:06.960]  亞當就選取了不正常的關係
[00:06:06.960 --> 00:06:08.240]  就產生了
[00:06:08.240 --> 00:06:10.200]  罪這件罪行出來了
[00:06:10.200 --> 00:06:11.560]  所以這個罪行
[00:06:11.560 --> 00:06:13.560]  根源並不在亞當裡面
[00:06:13.560 --> 00:06:15.000]  有一些破壞了的東西
[00:06:15.000 --> 00:06:17.080]  只不過亞當用了他
[00:06:17.080 --> 00:06:19.080]  尊聖的自由
[00:06:19.080 --> 00:06:21.240]  他選擇了一個不合乎
[00:06:21.240 --> 00:06:23.520]  就是正常的關係
[00:06:23.520 --> 00:06:24.840]  和神的關係破裂了
[00:06:24.840 --> 00:06:26.080]  所以就產生罪
[00:06:26.080 --> 00:06:27.120]  所以這樣的時候
[00:06:27.120 --> 00:06:28.920]  神就只是創造自由意志
[00:06:28.920 --> 00:06:29.960]  他沒有做錯
[00:06:29.960 --> 00:06:31.600]  他沒有創造罪性
[00:06:31.600 --> 00:06:33.800]  所以他不需要對亞當的罪犯
[00:06:33.800 --> 00:06:34.720]  犯罪
[00:06:34.720 --> 00:06:35.600]  有負責任
[00:06:35.600 --> 00:06:36.760]  因為他不是他做出來的
[00:06:36.760 --> 00:06:38.040]  那麼就說
[00:06:38.040 --> 00:06:39.560]  不如你不要做自由意志
[00:06:39.560 --> 00:06:40.160]  是
[00:06:40.160 --> 00:06:41.400]  你不做自由意志的時候
[00:06:41.400 --> 00:06:42.680]  那麼時候你說
[00:06:43.440 --> 00:06:44.640]  那又不想
[00:06:44.640 --> 00:06:46.720]  神沒有給人自由意志
[00:06:46.720 --> 00:06:48.320]  那麼你就不尊重人
[00:06:48.320 --> 00:06:51.960]  難道神想人是一個公仔嗎
[00:06:51.960 --> 00:06:53.640]  公仔當然不會犯錯
[00:06:53.640 --> 00:06:54.920]  在神的手裡
[00:06:54.920 --> 00:06:55.600]  神不會犯錯
[00:06:55.600 --> 00:06:56.800]  所以從這樣的角度
[00:06:56.800 --> 00:06:57.280]  就是所謂
[00:06:57.280 --> 00:06:59.400]  一種辯證的方法來說
[00:06:59.400 --> 00:07:01.720]  神是不需要對第一件罪
[00:07:01.720 --> 00:07:02.440]  負責任的
[00:07:02.440 --> 00:07:03.680]  誰負責任呢
[00:07:03.680 --> 00:07:05.040]  亞當
[00:07:05.040 --> 00:07:06.400]  亞當
[00:07:06.400 --> 00:07:07.640]  好了
[00:07:07.640 --> 00:07:09.040]  而且呢
[00:07:09.040 --> 00:07:12.280]  在得救和未得救的關係裡面
[00:07:12.640 --> 00:07:13.640]  就比較容許
[00:07:13.640 --> 00:07:14.520]  鬆動一點
[00:07:14.520 --> 00:07:15.480]  因為呢
[00:07:15.480 --> 00:07:16.720]  那個關係裡面
[00:07:16.720 --> 00:07:18.680]  有比較嚴重的錯誤
[00:07:18.680 --> 00:07:20.200]  比較弱的錯誤
[00:07:20.200 --> 00:07:21.040]  那麼而且呢
[00:07:21.040 --> 00:07:22.320]  每一次呢
[00:07:22.320 --> 00:07:23.680]  你都可以做好
[00:07:23.680 --> 00:07:24.520]  也可以信服
[00:07:24.520 --> 00:07:25.080]  可以不信服
[00:07:25.080 --> 00:07:25.760]  有選擇
[00:07:25.760 --> 00:07:27.600]  所以每一次選擇的時候
[00:07:27.600 --> 00:07:29.000]  你就對自己有負責任
[00:07:29.000 --> 00:07:30.640]  那麼我們得救之後呢
[00:07:30.640 --> 00:07:32.240]  那個改變的過程呢
[00:07:32.240 --> 00:07:33.560]  就不是人性裡面
[00:07:33.560 --> 00:07:34.400]  拔走一些東西
[00:07:34.400 --> 00:07:35.600]  或者加一些東西進去
[00:07:35.600 --> 00:07:36.280]  而是呢
[00:07:36.280 --> 00:07:37.440]  仍然是這個人
[00:07:37.440 --> 00:07:38.520]  不過呢
[00:07:38.520 --> 00:07:41.280]  你有了一個新的方向
[00:07:41.680 --> 00:07:43.120]  新的真理給你
[00:07:43.120 --> 00:07:43.920]  於是呢
[00:07:43.920 --> 00:07:44.720]  也都可能呢
[00:07:44.720 --> 00:07:46.520]  有一個新的吸引力給你
[00:07:46.520 --> 00:07:48.440]  正如很多神學家所說的
[00:07:48.440 --> 00:07:49.600]  我們看到耶穌基督了
[00:07:49.600 --> 00:07:51.200]  我們有一個新的吸引力
[00:07:51.200 --> 00:07:53.800]  所以我們向著耶穌基督去
[00:07:53.800 --> 00:07:55.160]  去邁進的時候
[00:07:55.160 --> 00:07:57.080]  去和祂有一個好的關係的時候
[00:07:57.080 --> 00:07:58.600]  我們自然就會脫離這個
[00:07:58.600 --> 00:08:00.880]  和這個世界的吸引力的關係
[00:08:00.880 --> 00:08:02.000]  那麼這個呢
[00:08:02.000 --> 00:08:04.680]  是一個兩重關係的爭奪
[00:08:04.680 --> 00:08:06.160]  明白嗎
[00:08:06.160 --> 00:08:08.880]  不是人性裡面結構的一個改變
[00:08:08.880 --> 00:08:09.960]  不是我舉手的時候
[00:08:10.320 --> 00:08:12.920]  神在我身體裡面扭一些東西去
[00:08:12.920 --> 00:08:14.080]  或者加一些東西進去
[00:08:14.080 --> 00:08:14.360]  不是
[00:08:14.360 --> 00:08:15.200]  只不過呢
[00:08:15.200 --> 00:08:16.960]  是加了一個關係給我
[00:08:16.960 --> 00:08:18.400]  好像我認識多了
[00:08:18.400 --> 00:08:19.920]  我就找回我父母了
[00:08:19.920 --> 00:08:21.440]  從那個時候開始
[00:08:21.440 --> 00:08:22.920]  我的人生有一個很大的改變了
[00:08:22.920 --> 00:08:24.400]  有我父母愛我
[00:08:24.400 --> 00:08:25.680]  我有家庭的溫暖
[00:08:25.680 --> 00:08:27.240]  我不會再走出去街裡面呢
[00:08:27.240 --> 00:08:28.920]  就是放學或者放工
[00:08:28.920 --> 00:08:29.720]  就到處去抱了
[00:08:29.720 --> 00:08:30.320]  我不想了
[00:08:30.320 --> 00:08:32.320]  那麼不是我有什麼改變
[00:08:32.320 --> 00:08:34.240]  而是我多了一個新的關係
[00:08:34.240 --> 00:08:35.440]  這個關係的
[00:08:35.440 --> 00:08:36.320]  就是
[00:08:36.320 --> 00:08:38.440]  相繼影響裡面呢
[00:08:38.440 --> 00:08:39.480]  變成可以解釋
[00:08:39.760 --> 00:08:40.600]  很多不同的基礎
[00:08:40.600 --> 00:08:42.320]  和不同程度的成長
[00:08:42.320 --> 00:08:42.880]  那些東西
[00:08:42.880 --> 00:08:45.960]  就不需要有機械性的解釋人性
[00:08:45.960 --> 00:08:46.800]  好了
[00:08:46.800 --> 00:08:48.040]  那麼這個是好處
[00:08:48.040 --> 00:08:49.120]  有沒有困難呢
[00:08:49.120 --> 00:08:49.920]  都有困難的
[00:08:49.920 --> 00:08:51.320]  有困難
[00:08:51.320 --> 00:08:52.640]  有什麼困難呢
[00:08:52.640 --> 00:08:53.200]  就是這樣
[00:08:53.200 --> 00:08:55.400]  第一個困難
[00:08:55.400 --> 00:08:57.920]  就是沒有了必然性
[00:08:57.920 --> 00:09:01.840]  就沒有犯罪的必然性
[00:09:01.840 --> 00:09:03.280]  大家聽明白了嗎
[00:09:03.280 --> 00:09:03.720]  為什麼
[00:09:03.720 --> 00:09:05.040]  剛才說如果用
[00:09:05.040 --> 00:09:07.240]  近視來說
[00:09:07.240 --> 00:09:09.120]  如果
[00:09:10.080 --> 00:09:11.720]  近視這個現象
[00:09:11.720 --> 00:09:13.800]  是來自人錯置了的
[00:09:13.800 --> 00:09:15.480]  眼球的關係的話
[00:09:15.480 --> 00:09:16.640]  那麼這個時候
[00:09:16.640 --> 00:09:19.720]  你就要對自己的眼球的錯置負責任
[00:09:19.720 --> 00:09:22.000]  醫生不要罵我
[00:09:22.000 --> 00:09:22.920]  我都是
[00:09:22.920 --> 00:09:24.400]  亂來的
[00:09:24.400 --> 00:09:25.480]  我的醫學常識
[00:09:25.480 --> 00:09:27.080]  有沒有遺傳可能都有
[00:09:27.080 --> 00:09:27.520]  未定下
[00:09:27.520 --> 00:09:29.520]  討論問題的原罪出來就是這個意思
[00:09:29.520 --> 00:09:31.560]  有沒有遺傳近視
[00:09:31.560 --> 00:09:33.680]  如果你沒有遺傳近視
[00:09:33.680 --> 00:09:34.680]  你會有近視的
[00:09:34.680 --> 00:09:36.760]  有遺傳近視
[00:09:36.760 --> 00:09:37.960]  可不可以不近視呢
[00:09:38.760 --> 00:09:39.720]  這個我們不說生物
[00:09:39.720 --> 00:09:41.000]  我們說回罪的問題
[00:09:41.000 --> 00:09:42.560]  這個時候
[00:09:42.560 --> 00:09:43.960]  就是我要對我負責任
[00:09:43.960 --> 00:09:45.160]  不要叫你小時候
[00:09:45.160 --> 00:09:47.320]  睡在那裡看書
[00:09:47.320 --> 00:09:47.840]  好
[00:09:47.840 --> 00:09:49.040]  就是說
[00:09:49.040 --> 00:09:50.480]  我有一個可能性
[00:09:50.480 --> 00:09:51.920]  如果我從小到大
[00:09:51.920 --> 00:09:53.160]  我不睡在那裡看書
[00:09:53.160 --> 00:09:55.600]  那我就會不近視
[00:09:55.600 --> 00:09:57.080]  聽得明白意思嗎
[00:09:57.080 --> 00:09:58.760]  你聽得明白神學意義在哪裡嗎
[00:09:58.760 --> 00:09:59.800]  就是說
[00:09:59.800 --> 00:10:01.160]  我有可能
[00:10:01.160 --> 00:10:02.800]  如果我可以避開了
[00:10:02.800 --> 00:10:05.040]  我就不會有原罪這回事了
[00:10:05.040 --> 00:10:06.080]  是不是
[00:10:06.080 --> 00:10:07.440]  我不是生下來
[00:10:07.440 --> 00:10:08.480]  注定要犯罪的
[00:10:08.800 --> 00:10:10.040]  就像我不是生下來
[00:10:10.040 --> 00:10:12.760]  注定要近視一樣
[00:10:12.760 --> 00:10:13.240]  因為如果
[00:10:13.240 --> 00:10:15.400]  罪是一種關係
[00:10:15.400 --> 00:10:17.680]  是通過我的抉擇
[00:10:17.680 --> 00:10:19.200]  而得到一個結果的話
[00:10:19.200 --> 00:10:21.560]  那就是每一次我都容易有機會
[00:10:21.560 --> 00:10:23.440]  可以說我可以犯可以不犯
[00:10:23.440 --> 00:10:24.400]  那
[00:10:24.400 --> 00:10:25.760]  變成在理論上
[00:10:25.760 --> 00:10:27.600]  我總有機會我每次都不犯
[00:10:27.600 --> 00:10:28.720]  是不是
[00:10:28.720 --> 00:10:29.960]  那我就可以
[00:10:29.960 --> 00:10:31.000]  起碼一段時間裡面
[00:10:31.000 --> 00:10:31.920]  或者一生裡面
[00:10:31.920 --> 00:10:32.520]  有個人
[00:10:32.520 --> 00:10:33.320]  威風成這樣
[00:10:33.320 --> 00:10:34.320]  那他就
[00:10:34.320 --> 00:10:35.280]  他沒有犯罪
[00:10:35.280 --> 00:10:35.800]  那就是說
[00:10:35.800 --> 00:10:37.040]  什麼叫原罪
[00:10:37.040 --> 00:10:38.160]  那就是說
[00:10:38.880 --> 00:10:39.840]  在理論上
[00:10:39.840 --> 00:10:40.520]  絕對理論上
[00:10:40.520 --> 00:10:41.440]  如果我們相信
[00:10:41.440 --> 00:10:42.920]  罪是關係的話
[00:10:42.920 --> 00:10:44.280]  原罪這件事
[00:10:44.280 --> 00:10:46.000]  可能不能夠成立的
[00:10:46.000 --> 00:10:46.680]  大家聽不聽得明白
[00:10:46.680 --> 00:10:48.880]  好了
[00:10:48.880 --> 00:10:50.760]  還有一個
[00:10:50.760 --> 00:10:53.080]  也是關係的說法裡面
[00:10:53.080 --> 00:10:53.720]  說不
[00:10:53.720 --> 00:10:55.920]  不能夠要解釋的
[00:10:55.920 --> 00:10:56.760]  就是
[00:10:56.760 --> 00:10:59.120]  我們犯罪的時候
[00:10:59.120 --> 00:11:00.520]  我們感覺到裡面有些東西
[00:11:00.520 --> 00:11:01.640]  很強的衝動
[00:11:01.640 --> 00:11:02.160]  是不是
[00:11:02.160 --> 00:11:03.800]  就好像裡面有些東西
[00:11:03.800 --> 00:11:04.680]  就是如果我們
[00:11:04.680 --> 00:11:06.120]  發脾氣的人
[00:11:06.120 --> 00:11:06.920]  脾氣不好的時候
[00:11:06.920 --> 00:11:07.600]  發脾氣的時候
[00:11:07.600 --> 00:11:08.280]  裡面
[00:11:08.280 --> 00:11:11.320]  一團火湧出來的
[00:11:11.320 --> 00:11:14.080]  那火很難說是錯刺的關係
[00:11:14.080 --> 00:11:14.880]  這麼簡單
[00:11:14.880 --> 00:11:16.600]  很有主動性的
[00:11:16.600 --> 00:11:17.200]  我們說
[00:11:17.200 --> 00:11:19.040]  裡面湧出來的那一下
[00:11:19.040 --> 00:11:19.440]  是一個
[00:11:19.440 --> 00:11:20.440]  很強的主動
[00:11:20.440 --> 00:11:22.240]  似乎裡面有一個活生生的
[00:11:22.240 --> 00:11:24.520]  動感的一個主動
[00:11:24.520 --> 00:11:25.080]  就是這樣的
[00:11:25.080 --> 00:11:27.120]  有意志的主體
[00:11:27.120 --> 00:11:27.720]  這樣去
[00:11:27.720 --> 00:11:29.120]  推出來犯罪的
[00:11:29.120 --> 00:11:30.520]  如果是這樣的話
[00:11:30.520 --> 00:11:32.280]  那變成我們說很難說
[00:11:32.280 --> 00:11:33.440]  罪只不過是
[00:11:33.440 --> 00:11:35.400]  每一次的決擇上的錯誤
[00:11:35.400 --> 00:11:35.640]  就是這樣
[00:11:35.640 --> 00:11:36.560]  為什麼呢
[00:11:36.560 --> 00:11:37.880]  如果是這麼中性的話
[00:11:37.880 --> 00:11:39.000]  每次做一個決擇的時候
[00:11:39.000 --> 00:11:40.480]  為什麼好像很多時候
[00:11:40.480 --> 00:11:41.200]  我們犯罪
[00:11:41.200 --> 00:11:42.400]  就不是這麼中性的
[00:11:42.400 --> 00:11:43.280]  我們裡面湧出來
[00:11:43.280 --> 00:11:43.640]  好像
[00:11:43.640 --> 00:11:45.440]  很難有時候我們說
[00:11:45.440 --> 00:11:45.720]  哎呀
[00:11:45.720 --> 00:11:46.440]  我好像保羅說
[00:11:46.440 --> 00:11:47.240]  我想犯的
[00:11:47.240 --> 00:11:48.560]  我不想做的事情
[00:11:48.560 --> 00:11:49.360]  我又做了出來
[00:11:49.360 --> 00:11:51.680]  那種掙扎的痛苦
[00:11:51.680 --> 00:11:53.360]  似乎裡面真的有些東西
[00:11:53.360 --> 00:11:54.000]  湧出來的
[00:11:54.000 --> 00:11:55.920]  那怎麼可以從那個
[00:11:55.920 --> 00:11:57.520]  關係這樣這麼
[00:11:57.520 --> 00:11:58.840]  中性的
[00:11:58.840 --> 00:12:00.600]  角度
[00:12:00.600 --> 00:12:01.800]  去說得出
[00:12:01.800 --> 00:12:03.080]  他這麼強烈的
[00:12:03.080 --> 00:12:04.360]  所謂的衝動的
