
[00:00:00.000 --> 00:00:03.640]   [Music]
[00:03:03.760 --> 00:03:06.160]   but we don't know how to communicate with people
[00:03:06.160 --> 00:03:07.680]   But he also observed one thing
[00:03:07.680 --> 00:03:09.040]   It turns out that people
[00:03:09.040 --> 00:03:11.800]   have a deep relationship with others
[00:03:11.800 --> 00:03:13.240]   It's very important
[00:03:13.240 --> 00:03:14.240]   So he said
[00:03:14.240 --> 00:03:17.160]   What phenomenon will technology bring?
[00:03:17.160 --> 00:03:20.360]   We are looking forward to having a deep communication with people
[00:03:20.360 --> 00:03:23.480]   But we are not very good at doing things
[00:03:23.480 --> 00:03:25.400]   because of the influence of technology
[00:03:25.400 --> 00:03:27.640]   It brings such an impact
[00:03:27.640 --> 00:03:29.080]   I especially like
[00:03:29.080 --> 00:03:31.200]   This author is not a Christian
[00:03:31.200 --> 00:03:33.240]   But the results of his research
[00:03:33.240 --> 00:03:35.440]   are very consistent with what the Bible says
[00:03:35.440 --> 00:03:36.680]   The Bible says
[00:03:36.680 --> 00:03:38.960]   Loneliness is a bad thing
[00:03:38.960 --> 00:03:40.040]   Lonely
[00:03:40.040 --> 00:03:42.520]   So God wants to solve loneliness
[00:03:42.520 --> 00:03:44.160]   Maybe he uses a lot of animals in the beginning
[00:03:44.160 --> 00:03:45.720]   to see if he can be his companion
[00:03:45.720 --> 00:03:47.040]   But it doesn't work
[00:03:47.040 --> 00:03:49.880]   God eventually has to be a man
[00:03:49.880 --> 00:03:52.120]   And we immediately find that
[00:03:52.120 --> 00:03:56.040]   it is a very troublesome thing
[00:03:56.040 --> 00:03:57.880]   Maybe God requires a lot from us
[00:03:57.880 --> 00:04:00.640]   Maybe God has a lot of restrictions
[00:04:00.640 --> 00:04:05.240]   It is very difficult for us to love each other
[00:04:05.240 --> 00:04:06.800]   But according to this author
[00:04:06.800 --> 00:04:09.200]   if we only put our relationship with others
[00:04:09.200 --> 00:04:11.600]   in a state of "I am comfortable"
[00:04:11.600 --> 00:04:13.920]   and "It's for my own good"
[00:04:13.920 --> 00:04:17.000]   it is not a very satisfactory relationship
[00:04:17.000 --> 00:04:18.480]   Let's go back to the Bible
[00:04:18.480 --> 00:04:21.800]   God bestowed the cross to Adam
[00:04:21.800 --> 00:04:24.760]   But in the end, everyone committed a crime
[00:04:24.760 --> 00:04:26.640]   and it was very troublesome
[00:04:26.640 --> 00:04:27.640]   The interesting thing is
[00:04:27.640 --> 00:04:29.000]   our interpersonal relationship
[00:04:29.000 --> 00:04:31.080]   may teach us that
[00:04:31.080 --> 00:04:32.480]   yes, love each other
[00:04:32.480 --> 00:04:34.480]   It may be very troublesome to
[00:04:34.480 --> 00:04:35.720]   hold on to someone I don't like
[00:04:35.720 --> 00:04:38.240]   But the richness of our life
[00:04:38.240 --> 00:04:39.560]   our love for each other
[00:04:39.560 --> 00:04:41.880]   can be obtained in these relationships
[00:04:41.880 --> 00:04:44.920]   So I think this book is very open
[00:04:44.920 --> 00:04:46.960]   If you have time to read it
[00:04:46.960 --> 00:04:48.960]   I hope you will like it
[00:04:48.960 --> 00:04:53.960]   [music]

