
[00:00:00.000 --> 00:00:04.000]  各位聽眾我們今天會接續思想大義理書的經文
[00:01:57.000 --> 00:01:59.000]  夢中見到什麼?
[00:01:59.000 --> 00:02:00.000]  聖經所說
[00:02:00.000 --> 00:02:04.000]  有四隻巨型的獸從海中來
[00:02:04.000 --> 00:02:07.000]  這四隻獸分別是獅子
[00:02:07.000 --> 00:02:10.000]  好像獅子、熊、豹
[00:02:10.000 --> 00:02:15.000]  和有一隻有十個角的巨獸
[00:02:15.000 --> 00:02:18.000]  聖經提到這四隻巨獸的時候
[00:02:18.000 --> 00:02:21.000]  在後面我們讀到的第十七節
[00:02:21.000 --> 00:02:24.000]  你就見到有使者向大義利解釋
[00:02:24.000 --> 00:02:26.000]  是代表著什麼呢?
[00:02:26.000 --> 00:02:28.000]  第十七節大家再看一看
[00:02:28.000 --> 00:02:31.000]  聖經說這四隻巨獸
[00:02:31.000 --> 00:02:36.000]  就是將要在世上興起的四個王
[00:02:36.000 --> 00:02:41.000]  這裡所提及的是在世上將會一步步興起的四個王
[00:02:41.000 --> 00:02:45.000]  或者說四個國家、四個王國
[00:02:45.000 --> 00:02:49.000]  聖經學者很多時候都一路來到去研讀的時候
[00:02:49.000 --> 00:02:51.000]  他們都有一致的想法
[00:02:51.000 --> 00:02:53.000]  就是這四個的獸
[00:02:53.000 --> 00:02:59.000]  也是象徵著在後來歷史當中出現的四個國家
[00:02:59.000 --> 00:03:01.000]  分別是巴比倫帝國
[00:03:01.000 --> 00:03:03.000]  是馬代波斯國
[00:03:03.000 --> 00:03:05.000]  是希臘國
[00:03:05.000 --> 00:03:08.000]  和後來的羅馬帝國
[00:03:08.000 --> 00:03:13.000]  這些經文和這些國家某一些特徵是很相配合的
[00:03:13.000 --> 00:03:15.000]  因此一路來到了解的時候
[00:03:15.000 --> 00:03:20.000]  是指出這四個將會出現的在歷史當中的國家
[00:03:20.000 --> 00:03:22.000]  但是這四個國家其中一個特點
[00:03:22.000 --> 00:03:26.000]  就是聖經說他們從海中上來
[00:03:26.000 --> 00:03:28.000]  從海中上來
[00:03:28.000 --> 00:03:32.000]  這裡所說的海在聖經裡面存有一個象徵的含義
[00:03:32.000 --> 00:03:37.000]  是代表著混亂和邪惡
[00:03:37.000 --> 00:03:41.000]  在混亂和邪惡裡面出現的這些惡的勢力
[00:03:41.000 --> 00:03:44.000]  聖經說到這四個的國
[00:03:44.000 --> 00:03:47.000]  聖經說到在這四個國裡面
[00:03:47.000 --> 00:03:49.000]  這些海中出現的獸
[00:03:49.000 --> 00:03:53.000]  如果你留意聖經前面第八章開始的時候
[00:03:53.000 --> 00:03:58.000]  聖經說到第七章開始的時候所提及的
[00:03:58.000 --> 00:04:03.000]  就是看見天的四方攪動大海
[00:04:03.000 --> 00:04:07.000]  然後這些巨獸就出現
[00:04:07.000 --> 00:04:08.000]  這裡所說的四方
[00:04:08.000 --> 00:04:14.000]  也就是說在四方八面或者說全地的四個國
[00:04:14.000 --> 00:04:17.000]  也都表達在全地的各處
[00:04:17.000 --> 00:04:21.000]  這些風出現的時候攪動大海
[00:04:21.000 --> 00:04:23.000]  而出現了這些惡獸
[00:04:23.000 --> 00:04:25.000]  換一個角度來說
[00:04:25.000 --> 00:04:28.000]  這些四風正在表達
[00:04:28.000 --> 00:04:34.000]  從世界不同地方會出現的這些人的國度
[00:04:34.000 --> 00:04:37.000]  這些人的國度的特點就是
[00:04:37.000 --> 00:04:39.000]  他們是敵對上帝的
[00:04:39.000 --> 00:04:41.000]  從海中出來的
[00:04:41.000 --> 00:04:43.000]  敵對上帝的這些國度
[00:04:43.000 --> 00:04:47.000]  是在歷史當中一個一個出現的
[00:04:47.000 --> 00:04:48.000]  然後聖經又再說到
[00:04:48.000 --> 00:04:50.000]  去到第四隻獸的時候
[00:04:50.000 --> 00:04:52.000]  有特別的情況
[00:04:52.000 --> 00:04:55.000]  大家可以再看回第二十四節
[00:04:55.000 --> 00:04:57.000]  七章二十四節
[00:04:57.000 --> 00:05:03.000]  聖經提到使者解釋
[00:05:03.000 --> 00:05:07.000]  第四隻獸有一個特徵就是有十隻國
[00:05:07.000 --> 00:05:09.000]  至於那十國
[00:05:09.000 --> 00:05:12.000]  就是從這國中將要興起的十個王
[00:05:12.000 --> 00:05:15.000]  在他們以後必有另一個王興起
[00:05:15.000 --> 00:05:19.000]  和先前的王都不相同
[00:05:19.000 --> 00:05:22.000]  他必制服三個王
[00:05:22.000 --> 00:05:26.000]  聖經提到國和國
[00:05:26.000 --> 00:05:30.000]  大家很容易會混亂的兩個語音
[00:05:30.000 --> 00:05:33.000]  但其實都是在說一件事情
[00:05:33.000 --> 00:05:35.000]  就是這些獸的國
[00:05:35.000 --> 00:05:39.000]  是象徵著將會出現的國家
[00:05:39.000 --> 00:05:43.000]  聖經提到第四隻獸是特別兇猛的
[00:05:43.000 --> 00:05:47.000]  而他在他的發展當中
[00:05:47.000 --> 00:05:50.000]  出現了一個小的國
[00:05:50.000 --> 00:05:52.000]  雖然說是小的國
[00:05:52.000 --> 00:05:56.000]  但在後來經文說他比其他更加兇猛
[00:05:56.000 --> 00:05:57.000]  而且他出現的時候
[00:05:57.000 --> 00:06:01.000]  將他先前的三個國家征服了
[00:06:01.000 --> 00:06:03.000]  聖經在二十節提及
[00:06:03.000 --> 00:06:07.000]  這三個國家在小國的面前倒下
[00:06:07.000 --> 00:06:09.000]  這三個國家
[00:06:09.000 --> 00:06:12.000]  我們都會問究竟是哪三個呢?
[00:06:12.000 --> 00:06:15.000]  或者這十個是究竟哪十個呢?
[00:06:15.000 --> 00:06:20.000]  我們不一定要隨便去猜測
[00:06:20.000 --> 00:06:24.000]  但會知道是一些人的惡的角度
[00:06:24.000 --> 00:06:27.000]  邪惡的角度
[00:06:27.000 --> 00:06:30.000]  在其中殺害神的子民
[00:06:30.000 --> 00:06:33.000]  亦帶來很多邪惡的事情
[00:06:33.000 --> 00:06:36.000]  事實上聖經很多時候在啟示的文學上
[00:06:36.000 --> 00:06:39.000]  但以你是屬於其中一部份
[00:06:39.000 --> 00:06:41.000]  所提到的一些數目
[00:06:41.000 --> 00:06:43.000]  有些時候是一種象徵的意思
[00:06:43.000 --> 00:06:47.000]  我相信十是代表一種多數
[00:06:47.000 --> 00:06:52.000]  而三是說三幾個一種的情況
[00:06:52.000 --> 00:06:56.000]  這些國家會在羅馬帝國之後
[00:06:56.000 --> 00:06:59.000]  直至主耶穌在來之前
[00:06:59.000 --> 00:07:02.000]  在期間一個一個出現
[00:07:02.000 --> 00:07:04.000]  這些國家的出現
[00:07:04.000 --> 00:07:05.000]  當你再看的時候
[00:07:05.000 --> 00:07:07.000]  你會發覺他們有很多事情
[00:07:07.000 --> 00:07:10.000]  是敵對上帝的一種表現
[00:07:10.000 --> 00:07:12.000]  我們再留意一下下面的時候
[00:07:12.000 --> 00:07:15.000]  你會看到下面再繼續說
[00:07:15.000 --> 00:07:21.000]  或者特別我們看剛才說的第二十三節
[00:07:21.000 --> 00:07:23.000]  二十三節
[00:07:23.000 --> 00:07:28.000]  那第四隻獸就是世上必有的第四國
[00:07:28.000 --> 00:07:30.000]  和其他各國的都不相同
[00:07:30.000 --> 00:07:32.000]  它必吞吃全地
[00:07:32.000 --> 00:07:35.000]  踐踏咬碎全地
[00:07:35.000 --> 00:07:37.000]  前面的第十八節
[00:07:37.000 --> 00:07:39.000]  聖經亦都講述到
[00:07:39.000 --> 00:07:43.000]  第四隻獸有一個特徵
[00:07:43.000 --> 00:07:45.000]  就是它十分恐怖
[00:07:45.000 --> 00:07:47.000]  有鐵牙銅爪
[00:07:47.000 --> 00:07:49.000]  咬碎了的
[00:07:49.000 --> 00:07:51.000]  就算是餘剩的
[00:07:51.000 --> 00:07:54.000]  都用腳來踐踏
[00:07:54.000 --> 00:07:56.000]  當我們讀這些經文的時候
[00:07:56.000 --> 00:07:58.000]  歷史上給我們看到
[00:07:58.000 --> 00:08:00.000]  在當年的羅馬帝國
[00:08:00.000 --> 00:08:02.000]  一個很特別的情況就是
[00:08:02.000 --> 00:08:06.000]  他們是大量運用鐵器的國家
[00:08:06.000 --> 00:08:09.000]  因此他們的軍隊很強猛
[00:08:09.000 --> 00:08:11.000]  是所向無敵
[00:08:11.000 --> 00:08:13.000]  但是他們去到不同的國家征服之後
[00:08:13.000 --> 00:08:15.000]  他們不留餘情
[00:08:15.000 --> 00:08:18.000]  他們會大肆殘殺
[00:08:18.000 --> 00:08:20.000]  而且他們亦都會將很多的
[00:08:20.000 --> 00:08:22.000]  無論是城牆城堡
[00:08:22.000 --> 00:08:24.000]  全部倒塌
[00:08:24.000 --> 00:08:26.000]  破壞
[00:08:26.000 --> 00:08:29.000]  沒有打算保存這些文明
[00:08:29.000 --> 00:08:32.000]  或者這些城市將來再發展
[00:08:32.000 --> 00:08:34.000]  因此去到不同的地方的時候
[00:08:34.000 --> 00:08:38.000]  很多地方都受到很大的破壞和傷害
[00:08:38.000 --> 00:08:41.000]  聖經就描述這個國家
[00:08:41.000 --> 00:08:44.000]  它有鐵牙銅爪
[00:08:44.000 --> 00:08:47.000]  而且它吞吃咬碎
[00:08:47.000 --> 00:08:51.000]  其中餘剩的都用腳踐踏
[00:08:51.000 --> 00:08:52.000]  正正給我們體會到
[00:08:52.000 --> 00:08:56.000]  英國國家所產生的傷害
[00:08:56.000 --> 00:09:00.000]  而正在這個國家出現了這些情況
[00:09:00.000 --> 00:09:01.000]  當讀到這裡的時候
[00:09:01.000 --> 00:09:03.000]  就會覺得將來好像整個世界
[00:09:03.000 --> 00:09:05.000]  會面對著很多這些惡的國家
[00:09:05.000 --> 00:09:08.000]  所帶來的災禍
[00:09:08.000 --> 00:09:12.000]  但大家都會想起另一個異象
[00:09:12.000 --> 00:09:14.000]  大家記得第二章我們讀到
[00:09:14.000 --> 00:09:17.000]  尼泊爾吉尼撒旺有一個夢
[00:09:17.000 --> 00:09:20.000]  這個夢當時看到什麼呢
[00:09:20.000 --> 00:09:22.000]  一個大象
[00:09:22.000 --> 00:09:26.000]  有四種元素組成
[00:09:26.000 --> 00:09:30.000]  金、銀和鐵
[00:09:30.000 --> 00:09:34.000]  然後鐵和泥是聯合在一起
[00:09:34.000 --> 00:09:38.000]  但請講述到這四個元素的時候
[00:09:38.000 --> 00:09:41.000]  亦都可以讓我們體會到
[00:09:41.000 --> 00:09:45.000]  它指向這四個剛才所說的歷史國家
[00:09:45.000 --> 00:09:47.000]  但特別的地方就是
[00:09:47.000 --> 00:09:49.000]  這四個國家出現之後
[00:09:49.000 --> 00:09:52.000]  有一塊什麼石頭呢
[00:09:52.000 --> 00:09:56.000]  一塊特別請講不是人手所作成的石頭
[00:09:56.000 --> 00:10:01.000]  意味著不是人所建立的國度
[00:10:01.000 --> 00:10:04.000]  是神而來的國
[00:10:04.000 --> 00:10:08.000]  這塊石頭框碎了這個大象
[00:10:08.000 --> 00:10:10.000]  然後請講這個石頭
[00:10:10.000 --> 00:10:12.000]  變成了一座大山
[00:10:12.000 --> 00:10:15.000]  而且充滿全地
[00:10:15.000 --> 00:10:18.000]  聖經裏面說一個將來會發生的事情
[00:10:18.000 --> 00:10:20.000]  就是神的國度來到的時候
[00:10:20.000 --> 00:10:25.000]  要叫邪惡的國被破壞、被毀滅
[00:10:25.000 --> 00:10:28.000]  然後上帝的國在地上充滿全地
[00:10:28.000 --> 00:10:32.000]  永遠的來掌權
[00:10:32.000 --> 00:10:33.000]  讀到這些聖經的時候
[00:10:33.000 --> 00:10:35.000]  大家或許會想起
[00:10:35.000 --> 00:10:37.000]  在聖經裏面有很多很多的經文
[00:10:37.000 --> 00:10:39.000]  是一些預言性的經文
[00:10:39.000 --> 00:10:41.000]  不知道大家有沒有留意到
[00:10:41.000 --> 00:10:45.000]  聖經裏面有超過一千八百處的地方
[00:10:45.000 --> 00:10:47.000]  是講述到很多預言的經文
[00:10:47.000 --> 00:10:49.000]  我曾經有些地方提及過
[00:10:49.000 --> 00:10:51.000]  當你讀到聖經的預言的時候
[00:10:51.000 --> 00:10:56.000]  你知道全世界不同的宗教宣稱有上帝
[00:10:56.000 --> 00:11:00.000]  在他們的經書當中講述很多屬靈的事情
[00:11:00.000 --> 00:11:04.000]  但沒有一本經書是會有預言的成份
[00:11:04.000 --> 00:11:06.000]  因為你會知道如果有預言
[00:11:06.000 --> 00:11:09.000]  到時不能夠應驗的時候
[00:11:09.000 --> 00:11:11.000]  結論是甚麼呢?
[00:11:11.000 --> 00:11:15.000]  這本是假的經書、錯的經書
[00:11:15.000 --> 00:11:18.000]  但聖經裏面一千八百多處的預言的經文
[00:11:18.000 --> 00:11:21.000]  可以歸納為兩大類
[00:11:21.000 --> 00:11:26.000]  第一類是關乎耶穌基督的降生
[00:11:26.000 --> 00:11:28.000]  尼塞亞的臨到
[00:11:28.000 --> 00:11:29.000]  很多這方面的預言
[00:11:29.000 --> 00:11:30.000]  當你小心讀聖經的時候
[00:11:30.000 --> 00:11:32.000]  你都會看到
[00:11:32.000 --> 00:11:35.000]  絕大部份已經應驗了
[00:11:35.000 --> 00:11:38.000]  第二類的預言是提及到
[00:11:38.000 --> 00:11:40.000]  主耶穌基督再回來
[00:11:40.000 --> 00:11:44.000]  和祂回來之前各種的預兆
[00:11:44.000 --> 00:11:48.000]  這些事情有一部份已經應驗了
[00:11:48.000 --> 00:11:51.000]  而部份你會經歷到
[00:11:51.000 --> 00:11:54.000]  這些事情會成就將來
[00:11:54.000 --> 00:11:57.000]  回一步步的成就
[00:11:57.000 --> 00:12:00.000]  當你讀到聖經裏面講述到將來
[00:12:00.000 --> 00:12:02.000]  世界各家的發展
[00:12:02.000 --> 00:12:04.000]  和神始終的掌權的時候
[00:12:04.000 --> 00:12:06.000]  弟兄姊妹
[00:12:06.000 --> 00:12:08.000]  常常將你的眼光
[00:12:08.000 --> 00:12:11.000]  放在永恆的事上
[00:12:11.000 --> 00:12:13.000]  當你發覺你的心裏面
[00:12:13.000 --> 00:12:15.000]  真的相信、真的知道
[00:12:15.000 --> 00:12:17.000]  有一位掌權的上帝的時候
[00:12:17.000 --> 00:12:19.000]  你會有很不同的眼光
[00:12:19.000 --> 00:12:22.000]  看你今天所面對的事
[00:12:22.000 --> 00:12:24.000]  正如當時的猶太人
[00:12:24.000 --> 00:12:26.000]  他們在一個被擄的狀況
[00:12:26.000 --> 00:12:29.000]  特別對於但耶利來說
[00:12:29.000 --> 00:12:30.000]  其實他們很知道
[00:12:30.000 --> 00:12:33.000]  國家已經家破人亡
[00:12:33.000 --> 00:12:36.000]  猶太國已經滅絕了
[00:12:36.000 --> 00:12:38.000]  他們已經被擄在外地
[00:12:38.000 --> 00:12:42.000]  但在你講述這些意象的時候
[00:12:42.000 --> 00:12:45.000]  我相信很多猶太人都深刻的體會到
[00:12:45.000 --> 00:12:49.000]  他們的將來仍然在那位掌管一切
[00:12:49.000 --> 00:12:53.000]  公義又慈愛的神的手中
[00:12:53.000 --> 00:12:57.000]  而他們心裏面出現了盲盲
[00:12:57.000 --> 00:12:58.000]  弟兄姊妹
[00:12:58.000 --> 00:13:00.000]  今天或者你在不同的處境
[00:13:00.000 --> 00:13:02.000]  你有不同所面對的困難
[00:13:02.000 --> 00:13:07.000]  但你記得一切一切在神的掌管當中
[00:13:07.000 --> 00:13:12.000]  而你可以知道在祂的恩手的帶領之下
[00:13:12.000 --> 00:13:18.000]  祂一定按祂的恩賜來引導你
[00:13:18.000 --> 00:13:20.000]  按祂的旨意成全
[00:13:20.000 --> 00:13:23.000]  我過去曾經提及一件事情
[00:13:23.000 --> 00:13:24.000]  不知道大家有沒有印象
[00:13:24.000 --> 00:13:25.000]  我很深刻
[00:13:25.000 --> 00:13:28.000]  有一次我自己去到北美的地方
[00:13:28.000 --> 00:13:30.000]  和一對夫婦聊天
[00:13:30.000 --> 00:13:33.000]  這對夫婦跟我說了一件事
[00:13:33.000 --> 00:13:36.000]  他們說他們有一次有家庭的旅行
[00:13:36.000 --> 00:13:40.000]  就開著車去不同地方自駕遊
[00:13:40.000 --> 00:13:42.000]  去到一個地方
[00:13:42.000 --> 00:13:44.000]  去到一間旅館住下
[00:13:44.000 --> 00:13:47.000]  明天就會想去哪裡
[00:13:47.000 --> 00:13:50.000]  但那晚太太就做了一個夢
[00:13:50.000 --> 00:13:53.000]  她夢見一家人很開心
[00:13:53.000 --> 00:13:55.000]  在車上聊天、說笑
[00:13:55.000 --> 00:13:58.000]  突然間先生就一邊開車一邊笑的時候
[00:13:58.000 --> 00:14:05.000]  不為意就撞向路旁一棵大樹
[00:14:05.000 --> 00:14:08.000]  整輛車嚴重破壞
[00:14:08.000 --> 00:14:14.000]  但他們當時就可以艱難地爬出來
[00:14:14.000 --> 00:14:17.000]  沒有很大的損傷
[00:14:17.000 --> 00:14:19.000]  然後她就醒了
[00:14:19.000 --> 00:14:21.000]  這位姐妹後來就覺得很奇怪
[00:14:21.000 --> 00:14:23.000]  為什麼會有這樣的夢呢
[00:14:23.000 --> 00:14:25.000]  不過後來都不理會了
[00:14:25.000 --> 00:14:28.000]  就繼續上路
[00:14:28.000 --> 00:14:31.000]  但也意想不到在他們路程裏面
[00:14:31.000 --> 00:14:35.000]  在路上很開心地談笑的時候
[00:14:35.000 --> 00:14:38.000]  突然間車禍真的發生
[00:14:38.000 --> 00:14:40.000]  在那一刻發生事情的時候
[00:14:40.000 --> 00:14:43.000]  這位姐妹突然間想起那個夢
[00:14:43.000 --> 00:14:45.000]  她說為什麼這麼奇怪
[00:14:45.000 --> 00:14:49.000]  這件事情是會發生的
[00:14:49.000 --> 00:14:51.000]  但當她這樣想的時候
[00:14:51.000 --> 00:14:54.000]  她就說我心裏突然間有一種很大的平安
[00:14:54.000 --> 00:14:59.000]  我知道這件事情是神定義要成就的事
[00:14:59.000 --> 00:15:02.000]  就算當時是很困難
[00:15:02.000 --> 00:15:04.000]  他們有受傷
[00:15:04.000 --> 00:15:06.000]  雖然不至很嚴重
[00:15:06.000 --> 00:15:08.000]  但姐妹就說她內心有一種力量
[00:15:08.000 --> 00:15:12.000]  她知道是神容許他們發生的事
[00:15:12.000 --> 00:15:14.000]  甚至已經預早讓她知道
[00:15:14.000 --> 00:15:16.000]  所以她就很放膽地
[00:15:16.000 --> 00:15:19.000]  繼續一直面對當時的處境
[00:15:19.000 --> 00:15:20.000]  怎樣聯絡救傷車
[00:15:20.000 --> 00:15:24.000]  怎樣去面對當時的情況
[00:15:24.000 --> 00:15:26.000]  當我聽到她所分享的時候
[00:15:26.000 --> 00:15:27.000]  也體會到有些時候
[00:15:27.000 --> 00:15:30.000]  未必是神特別讓我們預先知道
[00:15:30.000 --> 00:15:33.000]  但你會很清楚體會這件事情
[00:15:33.000 --> 00:15:36.000]  既然這位是掌管萬有的上帝
[00:15:36.000 --> 00:15:39.000]  一切在你身上所發生的事情
[00:15:39.000 --> 00:15:41.000]  如果不是祂容許
[00:15:41.000 --> 00:15:43.000]  是必然不會發生
[00:15:43.000 --> 00:15:45.000]  而上帝只有祝福
[00:15:45.000 --> 00:15:47.000]  沒有就坐
[00:15:47.000 --> 00:15:48.000]  祂所容許的事情
[00:15:48.000 --> 00:15:52.000]  會成為了對你的某一方面的祝福
[00:15:52.000 --> 00:15:55.000]  因此你可以在面對困難的時候
[00:15:55.000 --> 00:15:57.000]  你可以放膽面對
[00:15:57.000 --> 00:16:00.000]  可以坦然地面對
[00:16:00.000 --> 00:16:02.000]  而在當中去體會
[00:16:02.000 --> 00:16:06.000]  一切在神的恩慈的掌管當中
[00:16:06.000 --> 00:16:09.000]  但姐妹當你讀這些意象的時候
[00:16:09.000 --> 00:16:11.000]  你要記得上帝的心
[00:16:11.000 --> 00:16:14.000]  是要你信靠祂
[00:16:14.000 --> 00:16:17.000]  知道歷史在祂的掌權當中
[00:16:17.000 --> 00:16:19.000]  我們再讀下一個經文
[00:16:19.000 --> 00:16:20.000]  當再讀下一個的時候
[00:16:20.000 --> 00:16:22.000]  請你再繼續進一步再說
[00:16:22.000 --> 00:16:24.000]  這個小的角
[00:16:24.000 --> 00:16:27.000]  大家再看看二十節
[00:16:27.000 --> 00:16:32.000]  在第二十節裏面提到這隻小的角
[00:16:32.000 --> 00:16:35.000]  曾經提到有三個王在他面前倒下
[00:16:35.000 --> 00:16:37.000]  然後中間說
[00:16:37.000 --> 00:16:38.000]  這小角有眼
[00:16:38.000 --> 00:16:41.000]  有說誇大話的嘴
[00:16:41.000 --> 00:16:45.000]  他的形狀比他的同類更威猛
[00:16:45.000 --> 00:16:49.000]  曾經提到這個角他有誇大話的嘴
[00:16:49.000 --> 00:16:52.000]  這裏正正是我們讀新約的時候
[00:16:52.000 --> 00:16:55.000]  貼索萊利加後書所描述的
[00:16:55.000 --> 00:16:57.000]  狄基督的情況
[00:16:57.000 --> 00:16:59.000]  在主耶穌再回來之前
[00:16:59.000 --> 00:17:01.000]  會出現了狄基督
[00:17:01.000 --> 00:17:04.000]  我相信就是這裏所說的小角
[00:17:04.000 --> 00:17:06.000]  貼索萊利加後書
[00:17:06.000 --> 00:17:08.000]  其中有一段的描述
[00:17:08.000 --> 00:17:10.000]  我讀給大家聽
[00:17:10.000 --> 00:17:12.000]  這段描述就講述到
[00:17:12.000 --> 00:17:15.000]  狄基督是沉淪之子
[00:17:15.000 --> 00:17:17.000]  意思是
[00:17:17.000 --> 00:17:21.000]  他是沒有任何的法則來規範
[00:17:21.000 --> 00:17:24.000]  所以叫做son of lawlessness
[00:17:24.000 --> 00:17:25.000]  是一個沉淪之子
[00:17:25.000 --> 00:17:27.000]  但是他最大的特徵就是
[00:17:27.000 --> 00:17:30.000]  他口裏面說誇大的話
[00:17:30.000 --> 00:17:32.000]  他是極其驕傲的
[00:17:32.000 --> 00:17:35.000]  承認說他抵擋住高抬自己
[00:17:35.000 --> 00:17:37.000]  超過一切稱為神的
[00:17:37.000 --> 00:17:39.000]  和一切受人敬拜的
[00:17:39.000 --> 00:17:42.000]  貼索萊利加後書第二章第四節
[00:17:42.000 --> 00:17:43.000]  然後他跟著說
[00:17:43.000 --> 00:17:46.000]  他甚至坐在神的殿中
[00:17:46.000 --> 00:17:48.000]  自稱為神
[00:17:48.000 --> 00:17:51.000]  他以自己為神
[00:17:51.000 --> 00:17:52.000]  超越一切
[00:17:52.000 --> 00:17:56.000]  背後是一個極其大的一種的自傲
[00:17:56.000 --> 00:18:00.000]  而成為了狄基督的特徵
[00:18:00.000 --> 00:18:02.000]  當你讀大義理書的時候
[00:18:02.000 --> 00:18:04.000]  大家記得之前我們曾經讀過
[00:18:04.000 --> 00:18:05.000]  不同的君王
[00:18:05.000 --> 00:18:08.000]  有尼布甲尼撒王
[00:18:08.000 --> 00:18:11.000]  還有白沙撒王等等
[00:18:11.000 --> 00:18:14.000]  他們都要面對神給他們的審判
[00:18:14.000 --> 00:18:18.000]  但你發覺他們的特徵就是驕傲
[00:18:18.000 --> 00:18:22.000]  當尼布甲尼撒王見到整個國度的時候
[00:18:22.000 --> 00:18:24.000]  他就說這個都是我的榮耀
[00:18:24.000 --> 00:18:27.000]  是我的能力所建立的
[00:18:27.000 --> 00:18:28.000]  在那個時候
[00:18:28.000 --> 00:18:34.000]  他就變成了一隻像野獸的東西
[00:18:34.000 --> 00:18:38.000]  曾經提到在人的角度裏面
[00:18:38.000 --> 00:18:41.000]  一個很明顯的一種危險
[00:18:41.000 --> 00:18:45.000]  就是人的心自驕自傲
[00:18:45.000 --> 00:18:47.000]  基本上分析《針研》的經文
[00:18:47.000 --> 00:18:49.000]  常常我們都會提起
[00:18:49.000 --> 00:18:52.000]  《針研》十六章十八節講述一件事情
[00:18:52.000 --> 00:18:58.000]  曾經說驕傲在敗壞而先
[00:18:58.000 --> 00:19:02.000]  狂心在跌倒之前
[00:19:02.000 --> 00:19:04.000]  有一個特別的次序
[00:19:04.000 --> 00:19:06.000]  為什麼會跌倒?
[00:19:06.000 --> 00:19:08.000]  為什麼會敗壞?
[00:19:08.000 --> 00:19:11.000]  因為之前有驕傲
[00:19:11.000 --> 00:19:13.000]  有狂心
[00:19:13.000 --> 00:19:17.000]  因為我是超越一切
[00:19:17.000 --> 00:19:19.000]  沒有人能夠比得上我
[00:19:19.000 --> 00:19:23.000]  因此帶來了敗壞和跌倒
[00:19:23.000 --> 00:19:25.000]  各位電影姊妹
[00:19:25.000 --> 00:19:26.000]  我相信這裡所講及
[00:19:26.000 --> 00:19:29.000]  不單止是在講國家裏面的君王
[00:19:29.000 --> 00:19:31.000]  一個人的國度
[00:19:31.000 --> 00:19:33.000]  帶來了很多敗壞
[00:19:33.000 --> 00:19:37.000]  因為其中一個人驕傲
[00:19:37.000 --> 00:19:39.000]  驕傲成為一個很重要
[00:19:39.000 --> 00:19:44.000]  是秘訣來延伸發展的入口
[00:19:44.000 --> 00:19:47.000]  在過去我自己接觸一些朋友
[00:19:47.000 --> 00:19:49.000]  一些電影姊妹的時候
[00:19:49.000 --> 00:19:51.000]  有幾次一個很深刻的體會
[00:19:51.000 --> 00:19:53.000]  人內心的驕傲
[00:19:53.000 --> 00:19:56.000]  是一直都不願意承認自己需要幫助
[00:19:56.000 --> 00:19:58.000]  需要提醒
