
[00:00:00.000 --> 00:00:02.800]  上帝給予他的心意
[00:01:33.000 --> 00:01:36.760]  這班門徒其實都不明白耶穌的身份
[00:01:36.760 --> 00:01:40.200]  耶穌來到地上的使命是甚麼
[00:01:40.200 --> 00:01:46.280]  路加記載了兩個很重要的事蹟
[00:01:46.280 --> 00:01:47.560]  第一個事蹟是說到
[00:01:47.560 --> 00:01:50.120]  耶穌將近耶利哥的時候
[00:01:50.120 --> 00:01:54.360]  去醫好路上盲眼的一個乞丐
[00:01:54.360 --> 00:01:59.720]  接納讓瑞利長薩蓋
[00:01:59.720 --> 00:02:01.640]  去遇見耶穌
[00:02:01.640 --> 00:02:04.040]  得著這個救音
[00:02:04.040 --> 00:02:10.760]  在第35至43節說到
[00:02:10.760 --> 00:02:12.760]  耶穌將近耶利哥的時候
[00:02:12.760 --> 00:02:16.040]  在路旁有一個盲眼的乞丐
[00:02:16.040 --> 00:02:20.040]  這個盲眼的乞丐聽見有很多喧嘩聲
[00:02:20.040 --> 00:02:21.400]  問甚麼事發生
[00:02:21.400 --> 00:02:23.160]  其他人就跟他說
[00:02:23.160 --> 00:02:28.680]  是拿撒勒人耶穌經過
[00:02:28.680 --> 00:02:32.360]  接著這個乞丐怎樣說呢
[00:02:32.360 --> 00:02:36.920]  他說大衛的子孫可憐我爸
[00:02:36.920 --> 00:02:40.040]  其他人都叫他不要那麼大聲
[00:02:40.040 --> 00:02:40.840]  不要那麼吵
[00:02:40.840 --> 00:02:42.680]  但這個人再說一次
[00:02:42.680 --> 00:02:45.880]  大衛的子孫可憐我爸
[00:02:45.880 --> 00:02:51.000]  這個稱呼跟群眾對耶穌的稱呼很不同
[00:02:51.000 --> 00:02:52.600]  群眾對耶穌的認識
[00:02:52.600 --> 00:02:53.560]  耶穌是哪一個呢
[00:02:53.560 --> 00:02:55.960]  他是拿撒勒人耶穌
[00:02:55.960 --> 00:02:58.680]  但這個乞丐對耶穌的稱呼是
[00:02:58.680 --> 00:03:01.880]  大衛的子孫可憐我爸
[00:03:01.880 --> 00:03:03.800]  在路加夫音裡說到
[00:03:03.800 --> 00:03:07.080]  稱呼耶穌是大衛的子孫的時候
[00:03:07.080 --> 00:03:12.760]  是說到耶穌就是上帝差派來的救主
[00:03:12.760 --> 00:03:16.840]  耶穌就是上帝差派來的救主
[00:03:16.840 --> 00:03:20.120]  所以這個盲眼的乞丐可以這麼說
[00:03:20.120 --> 00:03:23.560]  他應該在之前已經透過不同的途徑
[00:03:23.560 --> 00:03:26.200]  他或者聽過耶穌的講道
[00:03:26.200 --> 00:03:27.960]  聽見耶穌所說的福音
[00:03:27.960 --> 00:03:34.040]  又或者其他人跟他說過關於耶穌的講論和事蹟
[00:03:34.040 --> 00:03:38.200]  在他的心中他已經去接受或去認順
[00:03:38.200 --> 00:03:43.320]  耶穌就是差派來的救主
[00:03:43.320 --> 00:03:48.280]  在一個事蹟裡表明一個真理
[00:03:48.280 --> 00:03:52.040]  上帝願意拯救那些無助
[00:03:52.040 --> 00:03:54.920]  等候上帝救贖的人
[00:03:54.920 --> 00:03:58.840]  在外表上這個盲眼的乞丐
[00:03:58.840 --> 00:04:02.920]  對舊約聖經不太認識
[00:04:02.920 --> 00:04:05.320]  他對耶穌的認識也不太多
[00:04:05.320 --> 00:04:10.760]  但他聽見耶穌說或其他人說
[00:04:10.760 --> 00:04:15.000]  耶穌就是上帝差派來拯救人的救主的時候
[00:04:15.000 --> 00:04:18.200]  他心裡馬上去認順
[00:04:18.200 --> 00:04:24.040]  去認定耶穌就是上帝差派來的救主
[00:04:24.040 --> 00:04:28.840]  對比上文裡說到少年的財主的官
[00:04:28.840 --> 00:04:30.840]  他雙眼沒有盲
[00:04:30.840 --> 00:04:34.120]  他很熟悉舊約的聖經
[00:04:34.120 --> 00:04:36.760]  他很清楚那些是條文
[00:04:36.760 --> 00:04:41.800]  他在地獄上也做了很多好事
[00:04:41.800 --> 00:04:47.560]  但少年的官卻認不出耶穌的身份
[00:04:47.560 --> 00:04:53.000]  但盲眼的乞丐卻認出了耶穌的身份
[00:04:53.000 --> 00:04:57.320]  路加想在這裡做一個很大的對比
[00:04:57.320 --> 00:05:01.240]  盲眼的乞丐說
[00:05:01.240 --> 00:05:03.720]  大衛的子孫可憐我吧
[00:05:03.720 --> 00:05:08.840]  這句話強調了盲眼的乞丐的心態
[00:05:08.840 --> 00:05:11.480]  他在祈求上帝的恩典
[00:05:11.480 --> 00:05:14.040]  祈求上帝的幫助
[00:05:14.040 --> 00:05:18.040]  他就求耶穌求祢幫助我
[00:05:18.040 --> 00:05:22.760]  在這段記載裡正正說出了
[00:05:22.760 --> 00:05:24.280]  上文裡的一句話
[00:05:24.280 --> 00:05:27.320]  說到「凡要承受神的國的人
[00:05:27.320 --> 00:05:30.680]  如果不著小孩子,斷不能進去」
[00:05:30.680 --> 00:05:34.520]  一個小孩子的最重要的內容
[00:05:34.520 --> 00:05:38.520]  就是一個無助等待著別人去幫助
[00:05:38.520 --> 00:05:42.360]  祈求別人做一些事在自己的身上
[00:05:42.360 --> 00:05:46.200]  就好像人知道自己再無力去拯救自己
[00:05:46.200 --> 00:05:49.480]  祈求上帝的恩典臨到自己身上
[00:05:49.480 --> 00:05:51.720]  當人有這樣的心的時候
[00:05:51.720 --> 00:05:54.200]  上帝的救恩、上帝的應許
[00:05:54.200 --> 00:05:57.720]  必然臨到這個人的身上
[00:05:57.720 --> 00:05:59.720]  路加強調這個人
[00:05:59.720 --> 00:06:03.880]  是欲身上的殘障得到醫治之外
[00:06:03.880 --> 00:06:07.240]  本來是盲的,然後他痊癒了
[00:06:07.240 --> 00:06:10.440]  路加更加強調這個人在路旁裡
[00:06:10.440 --> 00:06:12.040]  去討飯吃
[00:06:12.040 --> 00:06:15.000]  是說到這個人是被社會的人
[00:06:15.000 --> 00:06:17.960]  可以說他不會再理會他
[00:06:17.960 --> 00:06:21.560]  這個盲眼的乞丐對社會來說已經沒有用
[00:06:21.560 --> 00:06:23.160]  他已經沒有功用
[00:06:23.160 --> 00:06:25.640]  對其他人沒有用,對社會沒有用
[00:06:25.640 --> 00:06:28.520]  是被其他人唾棄的一個人
[00:06:28.520 --> 00:06:33.400]  但在這裡他形容到當耶穌醫好這個乞丐的時候
[00:06:33.400 --> 00:06:37.640]  他跟隨了耶穌,成為瞞徒的一分子
[00:06:37.640 --> 00:06:41.880]  在這裡他說到上帝會顧念那些
[00:06:41.880 --> 00:06:45.480]  就算人沒有理會,被人唾棄
[00:06:45.480 --> 00:06:47.560]  被人不會理會的一個人
[00:06:47.560 --> 00:06:49.960]  上帝都不會放棄
[00:06:49.960 --> 00:06:52.120]  在這裡耶穌說了一句話
[00:06:52.120 --> 00:06:54.200]  這個乞丐就康復了
[00:06:54.200 --> 00:06:57.000]  耶穌說你的信救了你
[00:06:57.000 --> 00:06:58.440]  一句宣告
[00:06:58.440 --> 00:07:02.120]  這個乞丐從黑暗的世界裡
[00:07:02.120 --> 00:07:04.120]  能夠轉向光明
[00:07:04.120 --> 00:07:07.000]  其實在這裡路加更加強調
[00:07:07.000 --> 00:07:10.360]  這個乞丐不單止對眼看得見
[00:07:10.360 --> 00:07:13.080]  從黑暗裡轉為光明
[00:07:13.080 --> 00:07:16.200]  還有就是在生命裡,本來在黑暗當中
[00:07:16.200 --> 00:07:18.680]  當他跟隨了耶穌的時候
[00:07:18.680 --> 00:07:22.600]  他的生命變為一個光明的生命
[00:07:22.600 --> 00:07:27.080]  他的信心不單止幫助他的肉眼能夠看到
[00:07:27.080 --> 00:07:32.840]  而且讓他整個生命能夠從黑暗罪惡中歸向光明
[00:07:32.840 --> 00:07:36.040]  路加再說出一個事蹟
[00:07:36.040 --> 00:07:43.240]  殺該一個稅吏長能夠得到救恩的一件事
[00:07:43.240 --> 00:07:46.520]  這件事是發生在耶利哥的一個地方
[00:07:46.520 --> 00:07:53.160]  耶利哥當時是一個經濟相當富庶繁榮的城市
[00:07:53.160 --> 00:07:56.840]  稅吏是一個收稅的官員
[00:07:56.840 --> 00:08:01.480]  稅吏長就好像我們現在香港的稅務局長
[00:08:01.480 --> 00:08:07.560]  當時的稅吏長是一個相當的肥缺的官員
[00:08:07.560 --> 00:08:11.160]  當時羅馬政府規定一些稅項
[00:08:11.160 --> 00:08:14.280]  當時如果你做一個稅吏長
[00:08:14.280 --> 00:08:18.200]  你只要上繳政府規定的稅項
[00:08:18.200 --> 00:08:21.400]  之後那些多了的
[00:08:21.400 --> 00:08:23.880]  或者你可以隨意加多一些稅項
[00:08:23.880 --> 00:08:27.080]  那些多了出來就是由你自己放進口袋
[00:08:27.080 --> 00:08:28.520]  是你自己收取的
[00:08:28.520 --> 00:08:33.080]  所以當時的稅吏長或稅吏是相當有錢的
[00:08:33.080 --> 00:08:35.320]  這裡形容他是一個財主
[00:08:35.320 --> 00:08:37.880]  所以累積相當多的財富
[00:08:37.880 --> 00:08:40.360]  擁有很多不公義的手法
[00:08:40.360 --> 00:08:42.120]  當然在這個背景來說
[00:08:42.120 --> 00:08:44.120]  大家也知道一個這樣的稅吏長
[00:08:44.120 --> 00:08:46.680]  是會被當時的人相當厭惡的
[00:08:46.680 --> 00:08:48.920]  因為他藉著自己的權力
[00:08:48.920 --> 00:08:52.040]  去收取很多不應該收取的稅項
[00:08:52.040 --> 00:08:57.160]  所以當時的稅吏長就等於罪人
[00:08:57.160 --> 00:09:03.000]  是社會平民百姓或很多人都不喜歡的一個人
[00:09:03.000 --> 00:09:08.680]  這裡記載一個稅吏長薩蓋的一件事
[00:09:08.680 --> 00:09:13.400]  當薩蓋聽見耶穌又來了
[00:09:13.400 --> 00:09:14.520]  來到這個城市的時候
[00:09:14.520 --> 00:09:18.280]  他很想去見耶穌
[00:09:18.280 --> 00:09:20.280]  但是他的人很矮
[00:09:20.280 --> 00:09:21.160]  他見不到
[00:09:21.160 --> 00:09:23.560]  所以他就爬上一個桑樹上
[00:09:23.560 --> 00:09:25.080]  他想見耶穌
[00:09:25.080 --> 00:09:27.640]  然後耶穌見到薩蓋
[00:09:27.640 --> 00:09:29.160]  就叫他下來
[00:09:29.160 --> 00:09:30.440]  耶穌就跟他說
[00:09:30.440 --> 00:09:33.160]  我今天要住在你的家裡
[00:09:33.160 --> 00:09:36.280]  然後耶穌就去到家裡
[00:09:36.280 --> 00:09:37.640]  然後耶穌再說
[00:09:37.640 --> 00:09:41.800]  今天救恩就來到你的家裡
[00:09:41.800 --> 00:09:44.840]  整個薩蓋的事跡
[00:09:44.840 --> 00:09:47.800]  其實是回答上文一個問題
[00:09:47.800 --> 00:09:51.160]  在少年的官很有錢
[00:09:51.160 --> 00:09:53.560]  官是一個少年人
[00:09:53.560 --> 00:09:55.080]  耶穌問他一個問題
[00:09:55.080 --> 00:09:58.280]  究竟你所擁有的重要
[00:09:58.280 --> 00:10:00.840]  抑或上帝重要呢?
[00:10:00.840 --> 00:10:03.880]  究竟你所擁有的金錢重要
[00:10:03.880 --> 00:10:06.600]  抑或跟從上帝重要呢?
[00:10:06.600 --> 00:10:09.320]  耶穌問了少年的官一個問題
[00:10:09.320 --> 00:10:10.440]  可以這樣說
[00:10:10.440 --> 00:10:12.760]  少年的官最後的選擇就是
[00:10:12.760 --> 00:10:15.560]  我所擁有的金錢是最重要
[00:10:15.560 --> 00:10:18.360]  我所擁有的一切是最重要
[00:10:18.360 --> 00:10:20.360]  跟從上帝不是最重要
[00:10:20.360 --> 00:10:23.000]  接著群眾就問一個問題
[00:10:23.000 --> 00:10:24.840]  如果是這樣的時候
[00:10:24.840 --> 00:10:26.760]  誰能夠得救呢?
[00:10:26.760 --> 00:10:27.960]  耶穌就回答
[00:10:27.960 --> 00:10:32.040]  在神不能,在神卻能
[00:10:32.040 --> 00:10:34.280]  薩蓋的事跡正正說明
[00:10:34.280 --> 00:10:35.720]  在人來看是很難
[00:10:35.720 --> 00:10:39.160]  一個擁有這麼多錢財的人
[00:10:39.160 --> 00:10:40.520]  怎可以放下
[00:10:40.520 --> 00:10:44.920]  說上帝比我所擁有的一切重要
[00:10:44.920 --> 00:10:47.160]  在人來說是很難,做不到
[00:10:47.160 --> 00:10:51.080]  但耶穌說在人不能,在神卻能
[00:10:51.080 --> 00:10:57.560]  所以這件事正正回答群眾的問題
[00:10:57.560 --> 00:10:59.960]  這個薩蓋同樣是很有錢
[00:10:59.960 --> 00:11:02.360]  同樣是一個官
[00:11:02.360 --> 00:11:06.120]  但因著他遇見到耶穌
[00:11:06.120 --> 00:11:08.120]  經歷了耶穌對他的寬恕的時候
[00:11:08.120 --> 00:11:10.200]  他的生命有一個很大的改變
[00:11:10.200 --> 00:11:12.040]  在第八節說
[00:11:12.040 --> 00:11:13.640]  薩蓋最主說
[00:11:13.640 --> 00:11:16.200]  我把所有的一半給窮人
[00:11:16.200 --> 00:11:17.800]  我若訛詐了誰
[00:11:17.800 --> 00:11:19.720]  就還他四倍
[00:11:19.720 --> 00:11:22.680]  在這裡薩蓋有一個改變
[00:11:22.680 --> 00:11:27.240]  他說他願意將一半分給窮人
[00:11:27.240 --> 00:11:28.360]  我騙過人的
[00:11:28.360 --> 00:11:34.120]  我將他四倍還給我曾經騙過的人
[00:11:34.120 --> 00:11:37.640]  薩蓋和核子這兩個事跡
[00:11:37.640 --> 00:11:40.840]  其實有幾個相似的地方
[00:11:40.840 --> 00:11:46.600]  核子盲眼的乞丐看不到東西
[00:11:46.600 --> 00:11:50.040]  但薩蓋的身量很小
[00:11:50.040 --> 00:11:53.000]  同樣看不見耶穌
[00:11:53.000 --> 00:11:56.680]  這個核子坐在路旁
[00:11:56.680 --> 00:12:00.040]  沒有人願意去接觸他
[00:12:00.040 --> 00:12:03.240]  被社會人唾棄的一個人
[00:12:03.240 --> 00:12:09.560]  而薩蓋亦被當時社會人視為罪人
[00:12:09.560 --> 00:12:12.360]  亦被唾棄的一個人
[00:12:12.360 --> 00:12:16.760]  這個核子的眼睛康復後
[00:12:16.760 --> 00:12:18.360]  他跟從了耶穌
[00:12:18.360 --> 00:12:24.600]  這個薩蓋經歷了耶穌對他的接納和寬恕時
[00:12:24.600 --> 00:12:28.200]  他亦同樣跟隨了耶穌
[00:12:28.200 --> 00:12:31.960]  「發蓋」這個字的原來意思
[00:12:31.960 --> 00:12:36.200]  是純潔和清白無罪的意思
[00:12:36.200 --> 00:12:39.800]  可以想像當他父母生下他的時候
[00:12:39.800 --> 00:12:43.800]  很希望這個孩子是一個純潔
[00:12:43.800 --> 00:12:47.080]  是一個清白無罪的一個人
[00:12:47.080 --> 00:12:50.520]  過一個合乎上帝喜悅的生活
[00:12:50.520 --> 00:12:53.320]  但這個孩子一直長大
[00:12:53.320 --> 00:12:55.080]  他成為了稅吏
[00:12:55.080 --> 00:12:57.240]  他成為了殺稅吏長
[00:12:57.240 --> 00:13:01.240]  他亦成為了眾人公認的罪人
[00:13:01.240 --> 00:13:04.600]  跟父母的期望差很遠
[00:13:04.600 --> 00:13:08.040]  但在這裡當他遇見到耶穌
[00:13:08.040 --> 00:13:13.480]  與藉著耶穌所說的道理行動的接納時
[00:13:13.480 --> 00:13:15.560]  他的生命有一個很大的改變
[00:13:15.560 --> 00:13:17.400]  現在他在上帝面前
[00:13:17.400 --> 00:13:21.240]  就像一個純潔無罪的一個人一樣
[00:13:21.240 --> 00:13:24.520]  所以路加在短短的幾節經文裡
[00:13:24.520 --> 00:13:27.640]  說出「薩蓋」這幾個名字有三次
[00:13:27.640 --> 00:13:28.840]  其實都有一個意思
[00:13:28.840 --> 00:13:33.480]  是希望讀者看到薩蓋背後的含義
[00:13:33.480 --> 00:13:38.280]  現在這個薩蓋已經在上帝面前被上帝接納
[00:13:38.280 --> 00:13:40.760]  他已經是一個在上帝的眼中
[00:13:40.760 --> 00:13:43.400]  看來是一個無罪的人
[00:13:43.400 --> 00:13:46.200]  在這兩個的核子的盲眼
[00:13:46.200 --> 00:13:49.880]  和這個薩蓋的記載裡
[00:13:49.880 --> 00:13:55.240]  其實那個「體見」是一個很重要的字眼
[00:13:55.240 --> 00:13:58.280]  這個盲眼的乞丐他看不到
[00:13:58.280 --> 00:13:59.800]  但他看不到耶
[00:13:59.800 --> 00:14:01.000]  他看不到耶穌
[00:14:01.000 --> 00:14:02.680]  但他很想見到耶穌
[00:14:02.680 --> 00:14:04.680]  所以他大聲地喊著
[00:14:04.680 --> 00:14:06.120]  希望耶穌聽到
[00:14:06.120 --> 00:14:08.840]  「大衛的子孫啊 可憐我爸」
[00:14:08.840 --> 00:14:10.760]  這個「遂利長薩蓋」
[00:14:10.760 --> 00:14:13.160]  他雖然對眼睛看得見
[00:14:13.160 --> 00:14:16.520]  但他同樣因為自己的身材很小
[00:14:16.520 --> 00:14:18.120]  他看不到耶穌
[00:14:18.120 --> 00:14:22.440]  但他仍然堅持他要見到耶穌
[00:14:22.440 --> 00:14:24.680]  最後值得留意的是
[00:14:24.680 --> 00:14:27.880]  薩蓋也不是因為自己的能力去見到耶穌
[00:14:27.880 --> 00:14:28.600]  不是
[00:14:28.600 --> 00:14:31.640]  是因為耶穌見到薩蓋
[00:14:31.640 --> 00:14:32.840]  是因為耶穌見到
[00:14:32.840 --> 00:14:36.120]  讓核子的眼睛能夠看得見
[00:14:36.120 --> 00:14:40.360]  是因為耶穌讓薩蓋見到他
[00:14:40.360 --> 00:14:44.600]  在這裡可以這樣說
[00:14:44.600 --> 00:14:48.120]  當耶穌讓薩蓋見到他的時候
[00:14:48.120 --> 00:14:50.280]  他願意去接納薩蓋
[00:14:50.280 --> 00:14:54.120]  然後薩蓋也願意去接待耶穌
[00:14:54.120 --> 00:14:55.640]  去到他的家裡
[00:14:55.640 --> 00:14:57.720]  在這裡也可以說到
[00:14:57.720 --> 00:15:01.080]  薩蓋和耶穌的關係
[00:15:01.080 --> 00:15:02.040]  見到耶穌的時候
[00:15:02.040 --> 00:15:03.960]  他願意接納他、跟從他
[00:15:03.960 --> 00:15:11.000]  在這段經文裡沒有提到「薩蓋悔改」
[00:15:11.000 --> 00:15:13.720]  不過從他的行動裡
[00:15:13.720 --> 00:15:19.240]  他的行動反映了他內心的悔改
[00:15:19.240 --> 00:15:21.960]  在上帝面前的悔改心
[00:15:21.960 --> 00:15:25.880]  從他的行動中看到他的心態
[00:15:25.880 --> 00:15:28.840]  在這段經文裡也提到「救恩」
[00:15:28.840 --> 00:15:30.520]  一個很重要的意義
[00:15:30.520 --> 00:15:35.400]  耶穌說「今日救恩臨到你家裡」
[00:15:35.400 --> 00:15:39.240]  耶穌說「今日我必住在你的家裡」
[00:15:39.240 --> 00:15:41.800]  這兩句話是把「救恩」
[00:15:41.800 --> 00:15:44.840]  和他的同在拉上關係
[00:15:44.840 --> 00:15:47.880]  所以什麼是「救恩」呢?
[00:15:47.880 --> 00:15:50.520]  「救恩」不是一個很抽象的名詞
[00:15:50.520 --> 00:15:52.680]  「救恩」是說到一個人
[00:15:52.680 --> 00:15:55.560]  能夠和上帝同行的生活
[00:15:55.560 --> 00:15:57.160]  這就是「救恩」
[00:15:57.160 --> 00:16:01.640]  我們說某某人得著神的「救恩」
[00:16:01.640 --> 00:16:04.040]  就是說這個人已經是
[00:16:04.040 --> 00:16:09.240]  上帝和他同行的一個生活
[00:16:09.240 --> 00:16:13.880]  在這段經文裡說到罪人
[00:16:13.880 --> 00:16:15.880]  究竟是什麼人呢?
[00:16:15.880 --> 00:16:18.360]  當時的群眾說
[00:16:18.360 --> 00:16:21.480]  如果有些人需要被拯救
[00:16:21.480 --> 00:16:23.480]  「薩蓋」這些就應該被拯救
[00:16:23.480 --> 00:16:24.600]  因為是罪人
[00:16:24.600 --> 00:16:26.200]  公認的罪人
[00:16:26.200 --> 00:16:28.840]  但是路加在這裡強調一件事
[00:16:28.840 --> 00:16:33.400]  就是其實這群群眾都是罪人
[00:16:33.400 --> 00:16:34.680]  我們都是罪人
[00:16:34.680 --> 00:16:35.800]  群眾是罪人
[00:16:35.800 --> 00:16:37.080]  「薩蓋」是罪人
[00:16:37.080 --> 00:16:38.760]  所以耶穌最後說
[00:16:38.760 --> 00:16:48.760]  「人子來是要尋找拯救那失喪的人」
[00:16:48.760 --> 00:16:50.920]  在這段簡短的經文裡
[00:16:50.920 --> 00:16:52.440]  我們有幾個很重要的
[00:16:52.440 --> 00:16:56.440]  道教教的真理在當中可以得到和學習
[00:16:56.440 --> 00:16:59.000]  第一,從這段經文裡
[00:16:59.000 --> 00:17:01.480]  我們可以肯定的
[00:17:01.480 --> 00:17:06.600]  我們都是罪人
[00:17:06.600 --> 00:17:08.280]  當時有群眾說
[00:17:08.280 --> 00:17:10.040]  哪些是罪人?哪些需要拯救?
[00:17:10.040 --> 00:17:12.200]  「薩蓋」需要被拯救
[00:17:12.200 --> 00:17:15.160]  我們不需要的
[00:17:15.160 --> 00:17:18.600]  如果我們問當時的群眾
[00:17:18.600 --> 00:17:21.000]  我們問少年的官
[00:17:21.000 --> 00:17:22.600]  一個這麼有錢的官
[00:17:22.600 --> 00:17:26.120]  一個少年的財主
[00:17:26.120 --> 00:17:28.040]  需不需要被拯救呢?
[00:17:28.040 --> 00:17:30.360]  當時的群眾說不需要
[00:17:30.360 --> 00:17:33.000]  這個少年的官需要被拯救嗎?
[00:17:33.000 --> 00:17:36.680]  他已經熟讀律法
[00:17:36.680 --> 00:17:39.800]  但是他做人也很好
[00:17:39.800 --> 00:17:42.680]  少年的官是不需要被上帝拯救
[00:17:42.680 --> 00:17:47.400]  這個「核子」需要被上帝拯救嗎?
[00:17:47.400 --> 00:17:49.720]  這個「核子」不值得被上帝拯救
[00:17:49.720 --> 00:17:51.240]  因為它沒有用
[00:17:51.240 --> 00:17:52.920]  救了它有什麼用呢?
[00:17:52.920 --> 00:17:54.360]  對其他人沒有用
[00:17:54.360 --> 00:17:55.720]  對社會沒有用
[00:17:55.720 --> 00:17:59.880]  這個「核子」不值得上帝的拯救
[00:17:59.880 --> 00:18:04.520]  「薩蓋」這個罪人不配得上帝拯救
[00:18:04.520 --> 00:18:05.960]  這個公認的罪人
[00:18:05.960 --> 00:18:09.720]  用這麼多不公義的手法去賺取金錢
[00:18:09.720 --> 00:18:13.880]  這個「薩蓋」不配得上帝拯救
[00:18:13.880 --> 00:18:17.320]  但是耶穌說了一句很真實的話
[00:18:17.320 --> 00:18:21.480]  「人子來,謂要尋找拯救那失喪的人」
[00:18:21.480 --> 00:18:22.920]  世人都犯了罪
[00:18:22.920 --> 00:18:25.640]  規絕了上帝的榮耀
[00:18:25.640 --> 00:18:30.760]  所以聖經說我們都是罪人
[00:18:30.760 --> 00:18:33.400]  當我們
[00:18:33.400 --> 00:18:37.240]  有些人未信耶穌的人
[00:18:37.240 --> 00:18:38.440]  可能這樣說
[00:18:38.440 --> 00:18:40.440]  哪些人需要信耶穌呢?
[00:18:40.440 --> 00:18:41.320]  他就需要
[00:18:41.320 --> 00:18:42.200]  我朋友需要
[00:18:42.200 --> 00:18:44.200]  因為他罪孽深重
[00:18:44.200 --> 00:18:46.200]  他做了很多不好的事
[00:18:46.200 --> 00:18:49.160]  所以他就需要被上帝救贖
[00:18:49.160 --> 00:18:49.880]  這個是罪人
[00:18:49.880 --> 00:18:51.320]  我不需要
[00:18:51.320 --> 00:18:52.760]  是不是這樣呢?
[00:18:52.760 --> 00:18:53.720]  其實不是
[00:18:53.720 --> 00:18:57.400]  聖經說每一個人在上帝面前都犯了罪
[00:18:57.400 --> 00:18:58.840]  得罪了上帝
[00:18:58.840 --> 00:19:02.360]  所以我們每一個人都需要上帝的拯救
[00:19:02.360 --> 00:19:03.800]  從另一個角度去說
[00:19:03.800 --> 00:19:05.720]  當我們信了耶穌的時候
[00:19:05.720 --> 00:19:08.840]  可能我們剛剛信主的初期
[00:19:08.840 --> 00:19:10.840]  我們很感受自己犯罪
[00:19:10.840 --> 00:19:11.560]  得罪上帝
[00:19:11.560 --> 00:19:12.680]  上帝很愛我們
[00:19:12.680 --> 00:19:14.840]  上帝恩典臨到我們的身上
[00:19:14.840 --> 00:19:19.080]  我們對上帝的感謝心會強烈很多
[00:19:19.080 --> 00:19:22.040]  但當我們信了耶穌一段時間之後
[00:19:22.040 --> 00:19:22.920]  不知為何
[00:19:22.920 --> 00:19:26.760]  我們的焦點可能會慢慢轉移
[00:19:26.760 --> 00:19:28.600]  可能我們會覺得
[00:19:28.600 --> 00:19:30.200]  我們都很好
[00:19:30.200 --> 00:19:32.040]  我們都穩定了教會
[00:19:32.040 --> 00:19:33.960]  我們有穩定的奉獻
[00:19:33.960 --> 00:19:36.120]  我們有穩定的聚會
[00:19:36.120 --> 00:19:41.080]  我們可能慢慢將焦點變成法利賽人的禱告心態一樣
[00:19:41.080 --> 00:19:42.280]  我不像別人
[00:19:42.280 --> 00:19:44.280]  我不像其他人勒索
[00:19:44.280 --> 00:19:46.120]  我不像其他人做那麼多壞事
[00:19:46.120 --> 00:19:47.880]  我沒有犯奸淫
[00:19:47.880 --> 00:19:49.480]  我也不像這些稅吏
[00:19:49.480 --> 00:19:52.280]  我一星期禁食兩次
[00:19:52.280 --> 00:19:57.320]  我將我所有收入的十分之一奉獻給上帝所使用
[00:19:57.320 --> 00:20:00.120]  我在上帝面前多好
[00:20:00.120 --> 00:20:05.000]  可能我們慢慢都有這樣的心態的改變和轉移
[00:20:05.000 --> 00:20:06.200]  但若我們記得
[00:20:06.200 --> 00:20:07.480]  其實我們一生裡
[00:20:07.480 --> 00:20:09.960]  我們都要學習去體會
