
[00:00:00.000 --> 00:00:05.120]  馬夫有七個大點,我希望大家可以嘗試去掌握
[00:03:14.080 --> 00:03:19.120]  耶穌最後一個星期的事蹟
[00:03:19.120 --> 00:03:23.160]  馬賀福音多次記載了很多條問題
[00:03:23.160 --> 00:03:27.480]  所以未來這半年,二十多篇的訊息
[00:03:27.480 --> 00:03:29.960]  總是有問題出現
[00:03:29.960 --> 00:03:31.680]  超過一百條問題
[00:03:31.680 --> 00:03:36.520]  可以來自耶穌、門徒、法利賽人、民事
[00:03:36.520 --> 00:03:39.880]  又或者是鬼魔
[00:03:39.880 --> 00:03:44.160]  今天經文也有很多條問題出現
[00:03:44.160 --> 00:03:48.360]  最後馬賀福音想展現一件事
[00:03:48.360 --> 00:03:50.360]  無論是什麼人
[00:03:50.360 --> 00:03:52.360]  總是有失敗的地方
[00:03:52.360 --> 00:03:57.760]  猶大、彼得、門徒、希律、比拉多
[00:03:57.760 --> 00:03:59.400]  總是人是軟弱的
[00:03:59.400 --> 00:04:03.080]  唯有耶穌基督與別不同
[00:04:03.080 --> 00:04:07.080]  耶穌基督是要成為多人的救主
[00:04:07.080 --> 00:04:08.920]  多人的贖駕
[00:04:08.920 --> 00:04:12.400]  所以整卷書希望能夠捕捉到
[00:04:12.400 --> 00:04:16.200]  耶穌基督的完美
[00:04:16.200 --> 00:04:20.320]  以及看到祂的榮光
[00:04:20.320 --> 00:04:26.720]  Tony Campolo是賓夕凡尼亞大學的社會學家
[00:04:26.720 --> 00:04:28.720]  也是一位報道家
[00:04:28.720 --> 00:04:30.000]  有雙重身份
[00:04:30.000 --> 00:04:31.440]  又是教授
[00:04:31.440 --> 00:04:33.440]  又是報道者
[00:04:33.440 --> 00:04:36.440]  他曾經在課堂上問過學生
[00:04:36.440 --> 00:04:41.440]  如何描述一個完美的人
[00:04:41.440 --> 00:04:43.440]  他應該有什麼素質
[00:04:43.440 --> 00:04:45.440]  問台下的學生
[00:04:45.440 --> 00:04:55.440]  有些人說應該充滿愛、正直、誠信、勇敢等等
[00:04:55.440 --> 00:04:59.120]  接著教授問台下的學生
[00:04:59.120 --> 00:05:01.920]  你有沒有見過一個人擁有你們所說的
[00:05:01.920 --> 00:05:05.920]  所有以上所說過的特質呢
[00:05:05.920 --> 00:05:07.920]  是沒有的
[00:05:07.920 --> 00:05:08.920]  接著教授說
[00:05:08.920 --> 00:05:10.920]  我認識一個
[00:05:10.920 --> 00:05:12.920]  我認識一個人
[00:05:12.920 --> 00:05:14.920]  就是耶穌基督
[00:05:14.920 --> 00:05:16.920]  所以我們從馬克福音當中
[00:05:16.920 --> 00:05:21.920]  讓我們進入了進入耶穌基督的心
[00:05:21.920 --> 00:05:23.920]  我們說完一些背景
[00:05:23.920 --> 00:05:25.920]  就進入今天的經文
[00:05:25.920 --> 00:05:30.920]  經文是21-28節的一段落
[00:05:30.920 --> 00:05:34.920]  因為21節是說到耶穌進入了會堂
[00:05:34.920 --> 00:05:37.920]  而29節是說到離開了會堂
[00:05:37.920 --> 00:05:40.920]  所以21-28節是一個大段落
[00:05:40.920 --> 00:05:42.920]  在這個段落當中一開始
[00:05:42.920 --> 00:05:48.920]  他會說到在加勒比海一個城市當中
[00:05:48.920 --> 00:05:50.920]  在會堂裡
[00:05:50.920 --> 00:05:52.920]  在安息日做一些事情
[00:05:52.920 --> 00:05:57.920]  會堂也是當時猶太人學習神的話語
[00:05:57.920 --> 00:05:59.920]  敬拜上帝的地方
[00:05:59.920 --> 00:06:00.920]  我們都知道
[00:06:00.920 --> 00:06:02.920]  在這個地方
[00:06:02.920 --> 00:06:06.920]  今天的事蹟記載了耶穌基督第一個的神蹟
[00:06:06.920 --> 00:06:08.920]  第一個的神蹟
[00:06:08.920 --> 00:06:10.920]  而這個主題是說到權柄
[00:06:10.920 --> 00:06:14.920]  權柄在第22和27節
[00:06:14.920 --> 00:06:16.920]  權柄
[00:06:16.920 --> 00:06:18.920]  耶穌基督是滿有權柄的主
[00:06:18.920 --> 00:06:20.920]  什麼叫權柄呢
[00:06:20.920 --> 00:06:22.920]  用一個例子
[00:06:22.920 --> 00:06:23.920]  大家都知道的
[00:06:23.920 --> 00:06:25.920]  你可以聯想一下
[00:06:25.920 --> 00:06:26.920]  有一個大貨車
[00:06:26.920 --> 00:06:27.920]  斜路那裡
[00:06:27.920 --> 00:06:29.920]  由上慢慢駛下來
[00:06:29.920 --> 00:06:31.920]  越開越快
[00:06:31.920 --> 00:06:32.920]  開了一會兒
[00:06:32.920 --> 00:06:34.920]  他們看到前面有個人
[00:06:34.920 --> 00:06:36.920]  然後這輛大貨車
[00:06:36.920 --> 00:06:39.920]  停在這個人的面前
[00:06:39.920 --> 00:06:43.920]  這個人不是超人
[00:06:43.920 --> 00:06:46.920]  這個人叫做警察
[00:06:46.920 --> 00:06:48.920]  伸手出來
[00:06:48.920 --> 00:06:53.920]  貨車就停在警察的跟前
[00:06:53.920 --> 00:06:56.920]  這個警察不是因為他有超自然的能力
[00:06:56.920 --> 00:06:59.920]  可以令到大貨車停下來
[00:06:59.920 --> 00:07:01.920]  而是因為這個警察有權柄
[00:07:01.920 --> 00:07:02.920]  明白嗎
[00:07:02.920 --> 00:07:03.920]  管治
[00:07:03.920 --> 00:07:07.920]  或者是他自己的身份
[00:07:07.920 --> 00:07:10.920]  帶來他有一個能力
[00:07:10.920 --> 00:07:12.920]  他自己本身沒有能力
[00:07:12.920 --> 00:07:15.920]  不過他的身份是管理
[00:07:15.920 --> 00:07:18.920]  或者是統治這個地方
[00:07:18.920 --> 00:07:20.920]  這個就是權柄
[00:07:20.920 --> 00:07:21.920]  耶穌基督
[00:07:21.920 --> 00:07:23.920]  他滿有權柄
[00:07:23.920 --> 00:07:24.920]  今天從英文見聞當中
[00:07:24.920 --> 00:07:26.920]  有四個向度
[00:07:26.920 --> 00:07:27.920]  我們可以思想
[00:07:27.920 --> 00:07:30.920]  耶穌基督為什麼滿有權柄
[00:07:30.920 --> 00:07:31.920]  是什麼意思
[00:07:31.920 --> 00:07:32.920]  第一
[00:07:32.920 --> 00:07:37.920]  耶穌基督的權柄與別不同
[00:07:37.920 --> 00:07:39.920]  在今日的經文當中
[00:07:39.920 --> 00:07:41.920]  有一個三文治式
[00:07:41.920 --> 00:07:43.920]  其實很多經文在馬福音
[00:07:43.920 --> 00:07:45.920]  有一個結構
[00:07:45.920 --> 00:07:47.920]  這段經文也有結構
[00:07:47.920 --> 00:07:51.920]  在第21至28節當中
[00:07:51.920 --> 00:07:54.920]  有一個三文治式的ABA結構
[00:07:54.920 --> 00:07:57.920]  包括漢堡包
[00:07:57.920 --> 00:07:59.920]  有麵包和底層
[00:07:59.920 --> 00:08:04.920]  上下的麵包就是21和22節
[00:08:04.920 --> 00:08:07.920]  最後就是27和28節
[00:08:07.920 --> 00:08:08.920]  中間的餡料
[00:08:08.920 --> 00:08:12.920]  那塊漢堡就是23和26節
[00:08:12.920 --> 00:08:14.920]  兩個麵包是在說什麼
[00:08:14.920 --> 00:08:16.920]  眾人都很驚訝
[00:08:16.920 --> 00:08:22.920]  很驚訝耶穌所說的每一句話和教導
[00:08:22.920 --> 00:08:26.920]  特別是經文講到有別於當時的文士
[00:08:26.920 --> 00:08:28.920]  我們知道當時的文士
[00:08:28.920 --> 00:08:32.920]  是很熟悉舊約的一些老師
[00:08:32.920 --> 00:08:37.920]  他可以將摩西五經解釋得清楚
[00:08:37.920 --> 00:08:38.920]  背出來
[00:08:38.920 --> 00:08:41.920]  並且他們秉承著一個拉比的傳統
[00:08:41.920 --> 00:08:43.920]  他們的師父是怎樣教他的
[00:08:43.920 --> 00:08:45.920]  他聽完之後就說
[00:08:45.920 --> 00:08:50.920]  其實應該是一個很有知識水平的人
[00:08:50.920 --> 00:08:54.920]  一班的教授
[00:08:54.920 --> 00:08:56.920]  不過耶穌所說的話
[00:08:56.920 --> 00:08:57.920]  眾人聽到的時候
[00:08:57.920 --> 00:09:01.920]  就覺得他耶穌所說的每一句話
[00:09:01.920 --> 00:09:03.920]  比文士更加優勝
[00:09:03.920 --> 00:09:06.920]  與別不同
[00:09:06.920 --> 00:09:09.920]  然後經文又說
[00:09:09.920 --> 00:09:12.920]  耶穌的權柄不單止與別不同
[00:09:12.920 --> 00:09:15.920]  是說他超越一切
[00:09:15.920 --> 00:09:17.920]  在第23節說
[00:09:17.920 --> 00:09:19.920]  當耶穌在做教導的時候
[00:09:19.920 --> 00:09:22.920]  有一個人進入到場景當中
[00:09:22.920 --> 00:09:23.920]  這個人是什麼人呢
[00:09:23.920 --> 00:09:27.920]  是一個被污穢附著的人
[00:09:27.920 --> 00:09:30.920]  說著說著的時候
[00:09:30.920 --> 00:09:34.920]  耶穌就被打斷了他的教導
[00:09:34.920 --> 00:09:36.920]  從第26節當中
[00:09:36.920 --> 00:09:39.920]  整個場景可能是這個人失控
[00:09:39.920 --> 00:09:41.920]  很混亂的情況
[00:09:41.920 --> 00:09:43.920]  有一個人突然間進入到場景當中
[00:09:43.920 --> 00:09:46.920]  在搞亂那個場景
[00:09:46.920 --> 00:09:48.920]  接著這個污鬼
[00:09:48.920 --> 00:09:49.920]  很特別的
[00:09:49.920 --> 00:09:50.920]  在第24節
[00:09:50.920 --> 00:09:53.920]  他認得出耶穌有兩個身份
[00:09:53.920 --> 00:09:54.920]  第一
[00:09:54.920 --> 00:09:57.920]  他說的是拿撒勒人的耶穌
[00:09:57.920 --> 00:10:00.920]  我們知道耶穌出生於伯利恆
[00:10:00.920 --> 00:10:03.920]  不過他長大的地方就是拿撒勒
[00:10:03.920 --> 00:10:06.920]  所以耶穌是拿撒勒人的耶穌
[00:10:06.920 --> 00:10:09.920]  在那裡成長
[00:10:09.920 --> 00:10:11.920]  那裡是一個小鄉村
[00:10:11.920 --> 00:10:12.920]  不多人的
[00:10:12.920 --> 00:10:14.920]  但是很不顯眼的地方
[00:10:14.920 --> 00:10:19.920]  卻是讓他成為一個長大的地方
[00:10:19.920 --> 00:10:21.920]  這個污鬼也說了什麼呢
[00:10:21.920 --> 00:10:23.920]  我知道你是誰
[00:10:23.920 --> 00:10:26.920]  乃是神的聖者
[00:10:26.920 --> 00:10:31.920]  除了看到耶穌的人
[00:10:31.920 --> 00:10:33.920]  樣式的一面
[00:10:33.920 --> 00:10:35.920]  這個污鬼也看到
[00:10:35.920 --> 00:10:40.920]  耶穌就是從上而來的神聖者
[00:10:40.920 --> 00:10:43.920]  一般人坐在會堂當中
[00:10:43.920 --> 00:10:45.920]  都會看到耶穌
[00:10:45.920 --> 00:10:46.920]  做教導
[00:10:46.920 --> 00:10:47.920]  是很不同的
[00:10:47.920 --> 00:10:48.920]  不過這個污鬼不是
[00:10:48.920 --> 00:10:53.920]  他更加看到耶穌神聖的一面
[00:10:53.920 --> 00:10:55.920]  接著他再說什麼呢
[00:10:55.920 --> 00:10:56.920]  這個污鬼說了
[00:10:56.920 --> 00:10:59.920]  你來滅我們嗎
[00:10:59.920 --> 00:11:01.920]  這一句就顯示
[00:11:01.920 --> 00:11:05.920]  耶穌的權柄是超過一切
[00:11:05.920 --> 00:11:08.920]  無論是地上的
[00:11:08.920 --> 00:11:10.920]  甚至是靈界上的
[00:11:10.920 --> 00:11:13.920]  怪不得在
[00:11:13.920 --> 00:11:15.920]  在肥羅比書第二章
[00:11:15.920 --> 00:11:20.920]  他會說到耶穌基督的身份
[00:11:20.920 --> 00:11:22.920]  超越性
[00:11:22.920 --> 00:11:25.920]  你們以基督耶穌的心為心
[00:11:25.920 --> 00:11:27.920]  他本有神的形象
[00:11:27.920 --> 00:11:31.920]  不以神為同等為強奪
[00:11:31.920 --> 00:11:32.920]  反倒虛己
[00:11:32.920 --> 00:11:34.920]  取了奴僕的形象
[00:11:34.920 --> 00:11:35.920]  成為人的樣式
[00:11:35.920 --> 00:11:36.920]  既有人的樣子
[00:11:36.920 --> 00:11:37.920]  就自己卑微
[00:11:37.920 --> 00:11:38.920]  全心存服
[00:11:38.920 --> 00:11:39.920]  以至於死
[00:11:39.920 --> 00:11:41.920]  且死在十字架上
[00:11:41.920 --> 00:11:43.920]  所以
[00:11:43.920 --> 00:11:44.920]  死在十字架上
[00:11:44.920 --> 00:11:45.920]  所以
[00:11:45.920 --> 00:11:49.920]  後面那段就顯示出重要性
[00:11:49.920 --> 00:11:53.920]  所以神升他為至高
[00:11:53.920 --> 00:11:57.920]  又賜給他超乎萬名之上的名
[00:11:57.920 --> 00:11:59.920]  叫一切地上的
[00:11:59.920 --> 00:12:02.920]  天上的地上的地底下的
[00:12:02.920 --> 00:12:03.920]  無不屈膝
[00:12:03.920 --> 00:12:04.920]  因耶穌的名
[00:12:04.920 --> 00:12:05.920]  無不屈膝
[00:12:05.920 --> 00:12:07.920]  無不口稱耶穌基督為主
[00:12:07.920 --> 00:12:08.920]  使榮耀歸於父神
[00:12:08.920 --> 00:12:10.920]  你會看到耶穌基督
[00:12:10.920 --> 00:12:12.920]  不單止他有人子的樣式
[00:12:12.920 --> 00:12:16.920]  並且他本身是神自己
[00:12:16.920 --> 00:12:18.920]  馬可福音的作者馬可
[00:12:18.920 --> 00:12:21.920]  希望我們能夠捕捉到第一件的神蹟
[00:12:21.920 --> 00:12:24.920]  不單止耶穌所說的與別不同
[00:12:24.920 --> 00:12:27.920]  並且他的權柄是超越一切
[00:12:27.920 --> 00:12:29.920]  包括連污鬼都會說
[00:12:29.920 --> 00:12:31.920]  你是不是來滅我們
[00:12:31.920 --> 00:12:34.920]  這個超越性
[00:12:34.920 --> 00:12:37.920]  對我們是很有直接關係
[00:12:37.920 --> 00:12:38.920]  弟兄姊妹
[00:12:38.920 --> 00:12:42.920]  你現在生命當中有什麼難題
[00:12:42.920 --> 00:12:44.920]  你生命當中
[00:12:44.920 --> 00:12:46.920]  無論是在物質上的
[00:12:46.920 --> 00:12:47.920]  肉體上的
[00:12:47.920 --> 00:12:48.920]  或者靈性上的
[00:12:48.920 --> 00:12:51.920]  有什麼難處
[00:12:51.920 --> 00:12:55.920]  當我們知道我們的處境的時候
[00:12:55.920 --> 00:12:58.920]  我們又如何將這些事
[00:12:58.920 --> 00:12:59.920]  或者將我們的處境
[00:12:59.920 --> 00:13:05.920]  帶到滿有權柄的耶穌基督的前面
[00:13:05.920 --> 00:13:10.920]  在比拉多的故事當中
[00:13:10.920 --> 00:13:11.920]  告訴我們
[00:13:11.920 --> 00:13:13.920]  耶穌基督確是滿有權柄的
[00:13:13.920 --> 00:13:15.920]  比拉多對耶穌說
[00:13:15.920 --> 00:13:18.920]  你知不知道我有權放你
[00:13:18.920 --> 00:13:22.920]  我有權釘你十字架
[00:13:22.920 --> 00:13:23.920]  然後耶穌說
[00:13:23.920 --> 00:13:24.920]  如果你的權柄
[00:13:24.920 --> 00:13:26.920]  比拉多你擁有的權柄
[00:13:26.920 --> 00:13:27.920]  不是從天上來的
[00:13:27.920 --> 00:13:30.920]  你根本沒有權去審我
[00:13:30.920 --> 00:13:32.920]  一切的權柄
[00:13:32.920 --> 00:13:36.920]  地上掌權者所擁有的所謂的權柄
[00:13:36.920 --> 00:13:38.920]  都是來自上面
[00:13:38.920 --> 00:13:41.920]  是上帝所容許的
[00:13:41.920 --> 00:13:43.920]  所委任的
[00:13:43.920 --> 00:13:45.920]  所以當我們面對剛才我說的
[00:13:45.920 --> 00:13:46.920]  不同的處境的時候
[00:13:46.920 --> 00:13:52.920]  物質、靈性、健康、經濟
[00:13:52.920 --> 00:13:55.920]  各方面不同的需要的時候
[00:13:55.920 --> 00:13:57.920]  我們可以將我們的問題
[00:13:57.920 --> 00:14:00.920]  帶到耶穌的前面
[00:14:00.920 --> 00:14:02.920]  特別是在屬靈的真善當中
[00:14:02.920 --> 00:14:04.920]  當我們說要傳福音
[00:14:04.920 --> 00:14:09.920]  要如何將基督介紹給身邊的親友的時候
[00:14:09.920 --> 00:14:14.920]  或者我們有什麼下令的暑期活動班
[00:14:14.920 --> 00:14:16.920]  星期六有街頭報道
[00:14:16.920 --> 00:14:17.920]  又去小西灣
[00:14:17.920 --> 00:14:19.920]  很多時候我們知道
[00:14:19.920 --> 00:14:23.920]  唯有是神自己掌管萬有
[00:14:23.920 --> 00:14:25.920]  祂是我們隨時的幫助
[00:14:25.920 --> 00:14:28.920]  我們可以將所有的
[00:14:28.920 --> 00:14:32.920]  都放在神的恩手當中
[00:14:32.920 --> 00:14:34.920]  神的權柄
[00:14:34.920 --> 00:14:36.920]  說了不單止是與別不同
[00:14:36.920 --> 00:14:37.920]  超越萬有
[00:14:37.920 --> 00:14:39.920]  並且神的權柄
[00:14:39.920 --> 00:14:40.920]  是要叫一切的
[00:14:40.920 --> 00:14:43.920]  應當馴服和聽從
[00:14:43.920 --> 00:14:46.920]  在第25-27節
[00:14:46.920 --> 00:14:48.920]  經文說到
[00:14:48.920 --> 00:14:51.920]  耶穌斥責和叫當時
[00:14:51.920 --> 00:14:56.920]  附在人身上的污鬼出來
[00:14:56.920 --> 00:14:58.920]  如何出來呢?
[00:14:58.920 --> 00:15:00.920]  用祂的話語
[00:15:00.920 --> 00:15:02.920]  耶穌吩咐祂出來
[00:15:02.920 --> 00:15:04.920]  用祂的話語吩咐
[00:15:04.920 --> 00:15:06.920]  耶穌吩咐的時候發生什麼事呢?
[00:15:06.920 --> 00:15:07.920]  在第26節
[00:15:07.920 --> 00:15:11.920]  污鬼在地上抽一抽
[00:15:11.920 --> 00:15:12.920]  滾動了
[00:15:12.920 --> 00:15:14.920]  然後大聲叫了一聲
[00:15:14.920 --> 00:15:16.920]  就出來了
[00:15:16.920 --> 00:15:19.920]  所有人看著這件事都覺得
[00:15:19.920 --> 00:15:21.920]  發生什麼事了?
[00:15:21.920 --> 00:15:23.920]  這是一個新的道理
[00:15:23.920 --> 00:15:25.920]  從來都沒見過的
[00:15:25.920 --> 00:15:26.920]  從來都沒見過
[00:15:26.920 --> 00:15:29.920]  連污鬼都聽從他
[00:15:29.920 --> 00:15:34.920]  連靈界都聽從了耶穌基督
[00:15:34.920 --> 00:15:38.920]  如果連靈界的污鬼都聽從耶穌基督
[00:15:38.920 --> 00:15:42.920]  世上在會堂裡的人
[00:15:42.920 --> 00:15:43.920]  在柴孫家
[00:15:43.920 --> 00:15:44.920]  我們現在坐在這裡
[00:15:44.920 --> 00:15:46.920]  聽著神話語的人
[00:15:46.920 --> 00:15:54.920]  豈不更加要聽從神的心意和說話?
[00:15:54.920 --> 00:15:58.920]  在上個月
[00:15:58.920 --> 00:16:01.920]  上一次在柴Man我們
[00:16:01.920 --> 00:16:03.920]  有個主題叫退休
[00:16:03.920 --> 00:16:05.920]  可能是五月份
[00:16:05.920 --> 00:16:06.920]  不要緊
[00:16:06.920 --> 00:16:07.920]  我們說退休
[00:16:07.920 --> 00:16:08.920]  因為我們差不多要退休了
[00:16:08.920 --> 00:16:10.920]  我期盼那個日子
[00:16:10.920 --> 00:16:11.920]  快點 兩塊錢
[00:16:11.920 --> 00:16:13.920]  快點
[00:16:13.920 --> 00:16:15.920]  說退休
[00:16:15.920 --> 00:16:17.920]  其中一個主題是
[00:16:17.920 --> 00:16:19.920]  我看了一篇報導
[00:16:19.920 --> 00:16:21.920]  退休要四百萬
[00:16:21.920 --> 00:16:22.920]  他有點擔憂
[00:16:22.920 --> 00:16:24.920]  可能不知道怎麼算
[00:16:24.920 --> 00:16:27.920]  可能要有醫療保險
[00:16:27.920 --> 00:16:30.920]  又要住宿
[00:16:30.920 --> 00:16:32.920]  吃東西等等
[00:16:32.920 --> 00:16:35.920]  以香港平均男性有八十多歲
[00:16:35.920 --> 00:16:37.920]  退休五到八十年
[00:16:37.920 --> 00:16:38.920]  有二十年
[00:16:38.920 --> 00:16:40.920]  二十年退休四百萬
[00:16:40.920 --> 00:16:43.920]  每人用二十萬都不算過份
[00:16:43.920 --> 00:16:45.920]  又要吃住行
[00:16:45.920 --> 00:16:47.920]  要四百萬
[00:16:47.920 --> 00:16:49.920]  接著我看了自己
[00:16:49.920 --> 00:16:50.920]  四百萬
[00:16:50.920 --> 00:16:51.920]  不要說四百萬
[00:16:51.920 --> 00:16:52.920]  四萬都沒有
[00:16:52.920 --> 00:16:53.920]  現在歐銀行戶口
[00:16:53.920 --> 00:16:55.920]  真的
[00:16:55.920 --> 00:16:59.920]  不過當我們有不同的議題
[00:16:59.920 --> 00:17:01.920]  或者剛才說的憂慮
[00:17:01.920 --> 00:17:05.920]  會不會我們聽一下神自己怎麼說
[00:17:05.920 --> 00:17:09.920]  我的神必照他榮耀的豐富
[00:17:09.920 --> 00:17:11.920]  在基督耶穌裡
[00:17:11.920 --> 00:17:15.920]  使你們一切所需用的都充足
[00:17:15.920 --> 00:17:17.920]  肥雅比書四章十九節
[00:17:17.920 --> 00:17:21.920]  你們要先求他的國和他的兒
[00:17:21.920 --> 00:17:24.920]  其他一切都加給你們要
[00:17:24.920 --> 00:17:27.920]  不要為明天憂慮
[00:17:27.920 --> 00:17:30.920]  因為明天只有明天的憂慮
[00:17:30.920 --> 00:17:32.920]  明天的難處
[00:17:32.920 --> 00:17:36.920]  一天當就夠了
[00:17:36.920 --> 00:17:40.920]  可能有時候我們的眼光
[00:17:40.920 --> 00:17:44.920]  看到我們周遭的事物
[00:17:44.920 --> 00:17:46.920]  世情
[00:17:46.920 --> 00:17:51.920]  和看到一般人的自然反應
[00:17:51.920 --> 00:17:54.920]  會不會我們又轉一下視野
[00:17:54.920 --> 00:17:57.920]  戴上一個眼鏡
[00:17:57.920 --> 00:17:59.920]  看一看調教一下
[00:17:59.920 --> 00:18:03.920]  看看神怎麼看待這件事
[00:18:03.920 --> 00:18:05.920]  耶穌滿有權柄的主
[00:18:05.920 --> 00:18:11.920]  希望我們降服和聽從他的話語
[00:18:11.920 --> 00:18:13.920]  不過當我們說了
[00:18:13.920 --> 00:18:15.920]  耶穌的權柄與別不同
[00:18:15.920 --> 00:18:17.920]  超越一切
[00:18:17.920 --> 00:18:19.920]  應當馴服聽從
[00:18:19.920 --> 00:18:22.920]  其實耶穌的權柄的彰顯
[00:18:22.920 --> 00:18:25.920]  是怎樣彰顯的呢
[00:18:25.920 --> 00:18:31.920]  是在他的軟弱和痛苦中
[00:18:31.920 --> 00:18:33.920]  彰顯出來的
[00:18:33.920 --> 00:18:38.920]  經文說到二十五節
[00:18:38.920 --> 00:18:41.920]  耶穌給鬼父的人
[00:18:41.920 --> 00:18:42.920]  給污鬼的人
[00:18:42.920 --> 00:18:44.920]  不要作聖
[00:18:44.920 --> 00:18:46.920]  閉嘴
[00:18:46.920 --> 00:18:50.920]  因為污鬼知道耶穌的身份
[00:18:50.920 --> 00:18:52.920]  除了他是拿撒人的耶穌
[00:18:52.920 --> 00:18:54.920]  他還是神的聖者
[00:18:54.920 --> 00:18:56.920]  神的兒子
[00:18:56.920 --> 00:18:58.920]  耶穌基督的起頭
[00:18:58.920 --> 00:19:00.920]  為什麼要求他閉嘴呢
[00:19:00.920 --> 00:19:02.920]  這與馬學福音
[00:19:02.920 --> 00:19:04.920]  很多學者都認為是對的
[00:19:04.920 --> 00:19:06.920]  有一個主線
[00:19:06.920 --> 00:19:08.920]  是很有關係的
[00:19:08.920 --> 00:19:10.920]  Messianic Secret
[00:19:10.920 --> 00:19:12.920]  尼塞亞的秘密
[00:19:12.920 --> 00:19:14.920]  在多處經文當中
[00:19:14.920 --> 00:19:16.920]  一章三十四節
[00:19:16.920 --> 00:19:17.920]  一章四十四節
[00:19:17.920 --> 00:19:18.920]  三章十二節
[00:19:18.920 --> 00:19:22.920]  還有八章二十九和三十節
[00:19:22.920 --> 00:19:25.920]  都提到耶穌多次吩咐
[00:19:25.920 --> 00:19:27.920]  無論是人還是污鬼
[00:19:27.920 --> 00:19:29.920]  不准揭露他自己
[00:19:29.920 --> 00:19:31.920]  作為神兒子的身份
[00:19:31.920 --> 00:19:34.920]  譬如在八章二十九和三十節
[00:19:34.920 --> 00:19:36.920]  當耶穌問門徒
[00:19:36.920 --> 00:19:40.920]  在凱撒尼亞的肥立比那裡問
[00:19:40.920 --> 00:19:43.920]  你們覺得我是什麼身份呢
[00:19:43.920 --> 00:19:46.920]  彼得就說你是基督
[00:19:46.920 --> 00:19:48.920]  舊約尼塞亞的軍王
[00:19:48.920 --> 00:19:50.920]  受高的軍王
[00:19:50.920 --> 00:19:54.920]  耶穌就說不准告訴別人
