
[00:00:00.000 --> 00:00:06.360]  鐵達尼號的故事已經是皆知巷聞
[00:03:18.280 --> 00:03:22.280]  在這計劃當中,你會看到
[00:03:22.280 --> 00:03:26.280]  耶穌基督早已安排好
[00:03:26.280 --> 00:03:28.280]  在四章一開始
[00:03:28.280 --> 00:03:34.520]  你會看到,祂在靠近海邊的教訓人
[00:03:34.520 --> 00:03:36.520]  很多人聚集
[00:03:36.520 --> 00:03:39.160]  耶穌上了船去教訓人
[00:03:39.160 --> 00:03:43.560]  這艘船,很可能是彼得的船
[00:03:43.560 --> 00:03:46.600]  也就是說,在今天的故事當中
[00:03:46.600 --> 00:03:48.600]  在晚上發生
[00:03:48.600 --> 00:03:54.280]  早上,耶穌已經在船上教訓岸邊的群眾
[00:03:54.280 --> 00:03:56.280]  然後在三十五節
[00:03:56.280 --> 00:03:58.280]  耶穌對門徒說
[00:03:58.280 --> 00:04:00.280]  來吧,跟我上船
[00:04:00.280 --> 00:04:04.280]  我們要去到海的另一邊
[00:04:04.280 --> 00:04:07.880]  你會知道,整個事件發生
[00:04:07.880 --> 00:04:13.080]  無論是風浪前,風浪期間,或是風浪後
[00:04:13.080 --> 00:04:17.080]  耶穌也在,同在
[00:04:17.080 --> 00:04:21.080]  這是神給予我們寶貴的應許
[00:04:21.080 --> 00:04:23.080]  耶穌與我們同在
[00:04:23.080 --> 00:04:25.080]  不單止神有祂的計劃和目的
[00:04:25.080 --> 00:04:29.080]  在我們人生每一個故事當中
[00:04:29.080 --> 00:04:33.080]  或是說,神也有自己的寶貴的應許
[00:04:33.080 --> 00:04:35.080]  神與我們同在
[00:04:35.080 --> 00:04:37.080]  我曾經提及過這個主題
[00:04:37.080 --> 00:04:39.080]  神與我們同在
[00:04:39.080 --> 00:04:41.080]  在整本聖經當中
[00:04:41.080 --> 00:04:45.080]  從雅各、摩西、約書亞
[00:04:45.080 --> 00:04:47.080]  所有門、以塞亞
[00:04:47.080 --> 00:04:49.080]  或是門徒
[00:04:49.080 --> 00:04:51.080]  都帶有這個應許
[00:04:51.080 --> 00:04:53.080]  你們要去使萬民作我的門徒
[00:04:53.080 --> 00:04:55.080]  奉父子聖靈的名
[00:04:55.080 --> 00:04:57.080]  給他們施洗
[00:04:57.080 --> 00:04:59.080]  凡我所吩咐你們的,都教訓他們忠守
[00:04:59.080 --> 00:05:03.080]  我就尚與你們同在
[00:05:03.080 --> 00:05:05.080]  直到世界的末了
[00:05:05.080 --> 00:05:07.080]  弟兄姊妹,我們知道
[00:05:07.080 --> 00:05:09.080]  在馬太福音1:23
[00:05:09.080 --> 00:05:11.080]  他的名字翻譯成
[00:05:11.080 --> 00:05:13.080]  神與我們同在
[00:05:13.080 --> 00:05:15.080]  以馬來尼
[00:05:15.080 --> 00:05:17.080]  所以第一件事
[00:05:17.080 --> 00:05:19.080]  作者馬可會鋪陳
[00:05:19.080 --> 00:05:21.080]  第一個場景
[00:05:21.080 --> 00:05:23.080]  我們會看到
[00:05:23.080 --> 00:05:25.080]  故事有風浪
[00:05:25.080 --> 00:05:27.080]  不過整個故事當中
[00:05:27.080 --> 00:05:29.080]  耶穌基督有祂自己
[00:05:29.080 --> 00:05:31.080]  在門徒,在我們身上
[00:05:31.080 --> 00:05:33.080]  祂的計劃,祂的旨意
[00:05:33.080 --> 00:05:35.080]  和祂的應許
[00:05:35.080 --> 00:05:37.080]  同在的應許
[00:05:37.080 --> 00:05:39.080]  這是很重要的
[00:05:39.080 --> 00:05:41.080]  我們看第二個場景
[00:05:41.080 --> 00:05:43.080]  第二個場景就是
[00:05:43.080 --> 00:05:45.080]  門徒遇上了很大的問題
[00:05:45.080 --> 00:05:47.080]  遇上了很大的問題
[00:05:47.080 --> 00:05:49.080]  37節忽然起了暴風
[00:05:49.080 --> 00:05:51.080]  波浪打入船內
[00:05:51.080 --> 00:05:53.080]  甚至船滿了水
[00:05:53.080 --> 00:05:55.080]  這個暴風
[00:05:55.080 --> 00:05:57.080]  是來得很突然
[00:05:57.080 --> 00:05:59.080]  和很大
[00:05:59.080 --> 00:06:01.080]  我們知道門徒當中
[00:06:01.080 --> 00:06:03.080]  12個當中,最少有4個是漁夫
[00:06:03.080 --> 00:06:05.080]  比德
[00:06:05.080 --> 00:06:07.080]  安德烈
[00:06:07.080 --> 00:06:09.080]  雅各和約翰
[00:06:09.080 --> 00:06:11.080]  他們應該很有經驗
[00:06:11.080 --> 00:06:13.080]  有什麼風浪都沒有見過
[00:06:13.080 --> 00:06:15.080]  不過這次就不同了
[00:06:15.080 --> 00:06:17.080]  這次不同
[00:06:17.080 --> 00:06:19.080]  不同在於
[00:06:19.080 --> 00:06:21.080]  這個風浪突然而且很大
[00:06:21.080 --> 00:06:23.080]  大到
[00:06:23.080 --> 00:06:25.080]  整艘船
[00:06:25.080 --> 00:06:27.080]  差不多沉滿了水
[00:06:27.080 --> 00:06:29.080]  差不多沉了
[00:06:29.080 --> 00:06:31.080]  其實門徒現在
[00:06:31.080 --> 00:06:35.080]  他們處於一個很危急的狀況
[00:06:35.080 --> 00:06:37.080]  生命也危在旦夕
[00:06:37.080 --> 00:06:41.080]  我們基督徒的生命也是這樣
[00:06:41.080 --> 00:06:45.080]  有時候我們遇上一些考驗
[00:06:45.080 --> 00:06:47.080]  一些處境
[00:06:47.080 --> 00:06:49.080]  是很突然
[00:06:49.080 --> 00:06:53.080]  而且大到我們從來都沒有遇過
[00:06:53.080 --> 00:06:57.080]  這些可能是我們的健康
[00:06:57.080 --> 00:06:59.080]  財政
[00:06:59.080 --> 00:07:01.080]  可以發生在家庭
[00:07:01.080 --> 00:07:03.080]  辦公室
[00:07:03.080 --> 00:07:05.080]  教會
[00:07:05.080 --> 00:07:09.080]  越上了年紀
[00:07:09.080 --> 00:07:11.080]  越知道人生
[00:07:11.080 --> 00:07:13.080]  真的充滿著這些風浪
[00:07:13.080 --> 00:07:15.080]  38節
[00:07:15.080 --> 00:07:17.080]  耶穌在船尾上
[00:07:17.080 --> 00:07:19.080]  有一個枕頭
[00:07:19.080 --> 00:07:21.080]  在船尾上
[00:07:21.080 --> 00:07:23.080]  睡著了
[00:07:23.080 --> 00:07:25.080]  這麼大的風浪
[00:07:25.080 --> 00:07:27.080]  當中
[00:07:27.080 --> 00:07:29.080]  耶穌竟然
[00:07:29.080 --> 00:07:31.080]  在船尾上睡著了
[00:07:31.080 --> 00:07:33.080]  跟門徒的驚慌和恐懼
[00:07:33.080 --> 00:07:37.080]  造成了一個很強烈的對比
[00:07:37.080 --> 00:07:41.080]  有些人以為耶穌是假裝睡覺
[00:07:41.080 --> 00:07:43.080]  假裝睡覺
[00:07:43.080 --> 00:07:45.080]  看門徒的反應
[00:07:45.080 --> 00:07:47.080]  但如果看39節
[00:07:47.080 --> 00:07:49.080]  他說耶穌醒了
[00:07:49.080 --> 00:07:51.080]  耶穌醒了
[00:07:51.080 --> 00:07:53.080]  假裝睡覺就不需要耶穌醒了
[00:07:53.080 --> 00:07:55.080]  其實真的睡著了
[00:07:55.080 --> 00:07:57.080]  不奇怪
[00:07:57.080 --> 00:07:59.080]  大家記得
[00:07:59.080 --> 00:08:01.080]  在《赫西瑪利園》
[00:08:01.080 --> 00:08:03.080]  當耶穌禱告的時候
[00:08:03.080 --> 00:08:05.080]  三次告訴門徒
[00:08:05.080 --> 00:08:07.080]  為什麼他睡著了
[00:08:07.080 --> 00:08:09.080]  其實有時候我們累到一個程度
[00:08:09.080 --> 00:08:11.080]  可以突然睡著了
[00:08:11.080 --> 00:08:13.080]  沉睡
[00:08:13.080 --> 00:08:15.080]  差不多斷片
[00:08:15.080 --> 00:08:17.080]  不知道發生什麼事
[00:08:17.080 --> 00:08:19.080]  又或者另一個解釋
[00:08:19.080 --> 00:08:21.080]  其實耶穌在裡面
[00:08:21.080 --> 00:08:23.080]  有一件事
[00:08:23.080 --> 00:08:25.080]  是我們應該擁有的
[00:08:25.080 --> 00:08:27.080]  會不會是在大風浪當中
[00:08:27.080 --> 00:08:29.080]  出人意外的平安
[00:08:29.080 --> 00:08:31.080]  那份對天父的信靠
[00:08:31.080 --> 00:08:33.080]  這也是值得我們去思考的
[00:08:33.080 --> 00:08:35.080]  但無論如何
[00:08:35.080 --> 00:08:37.080]  在故事當中
[00:08:37.080 --> 00:08:39.080]  當耶穌睡著了
[00:08:39.080 --> 00:08:41.080]  睡著的時候
[00:08:41.080 --> 00:08:43.080]  門徒做了兩件事
[00:08:43.080 --> 00:08:45.080]  38節
[00:08:45.080 --> 00:08:47.080]  門徒說:夫子,我們喪命
[00:08:47.080 --> 00:08:49.080]  你們不顧嗎?
[00:08:49.080 --> 00:08:51.080]  第一,就叫醒耶穌
[00:08:51.080 --> 00:08:53.080]  第二,就告訴耶穌
[00:08:53.080 --> 00:08:55.080]  他們快要死了
[00:08:55.080 --> 00:08:57.080]  當門徒這樣表達的時候
[00:08:57.080 --> 00:09:01.080]  是說了一些他們所關注的事情
[00:09:01.080 --> 00:09:05.080]  第一,他們已經做了所有應該做的事情
[00:09:05.080 --> 00:09:07.080]  舀水酒
[00:09:07.080 --> 00:09:09.080]  控制船
[00:09:09.080 --> 00:09:11.080]  做了他們應該做的事情
[00:09:11.080 --> 00:09:13.080]  但都沒有果效
[00:09:13.080 --> 00:09:15.080]  第二,他們是一個很無助
[00:09:15.080 --> 00:09:19.080]  和很徬徨的狀況
[00:09:19.080 --> 00:09:23.080]  第三,他們期望耶穌做一些事情
[00:09:23.080 --> 00:09:27.080]  他們期望耶穌做一些事情
[00:09:27.080 --> 00:09:29.080]  在我們很多人生的考驗當中
[00:09:29.080 --> 00:09:31.080]  其實我們也會有類似的狀況
[00:09:31.080 --> 00:09:35.080]  用盡我們的方法
[00:09:35.080 --> 00:09:37.080]  透過很多人際網絡關係
[00:09:37.080 --> 00:09:39.080]  甚至呼求耶和華神
[00:09:39.080 --> 00:09:41.080]  去幫助我們解決問題
[00:09:41.080 --> 00:09:43.080]  不過很多時候
[00:09:43.080 --> 00:09:47.080]  問題未必即時解決到
[00:09:47.080 --> 00:09:49.080]  甚至我們祈禱了很久
[00:09:49.080 --> 00:09:55.080]  神也好像沒有回覆我們的答案
[00:09:55.080 --> 00:09:57.080]  在這個時候
[00:09:57.080 --> 00:10:01.080]  我們會不會產生了三個對神的疑惑呢?
[00:10:01.080 --> 00:10:03.080]  包括可能是
[00:10:03.080 --> 00:10:05.080]  究竟神是否存在?
[00:10:05.080 --> 00:10:07.080]  神是否存在?
[00:10:07.080 --> 00:10:09.080]  又或者
[00:10:09.080 --> 00:10:11.080]  神,如果祢真的這麼厲害
[00:10:11.080 --> 00:10:13.080]  祢應該介入在我的生命當中
[00:10:13.080 --> 00:10:15.080]  祢是否有能力?
[00:10:15.080 --> 00:10:17.080]  祢是否有能力幫助自己?
[00:10:17.080 --> 00:10:19.080]  第三,會不會在想
[00:10:19.080 --> 00:10:21.080]  如果神這麼愛我
[00:10:21.080 --> 00:10:23.080]  祢怎會不理我呢?
[00:10:23.080 --> 00:10:25.080]  現在我在這樣的處境
[00:10:25.080 --> 00:10:29.080]  是否代表著神不愛我,不理我呢?
[00:10:29.080 --> 00:10:33.080]  門徒在大風浪當中
[00:10:33.080 --> 00:10:35.080]  他們覺得耶穌沒有理他們
[00:10:35.080 --> 00:10:37.080]  最少一起幫忙吧
[00:10:37.080 --> 00:10:39.080]  幫忙吧
[00:10:39.080 --> 00:10:43.080]  手也不只要挽,還要睡覺?
[00:10:43.080 --> 00:10:45.080]  這麼不近人情
[00:10:45.080 --> 00:10:47.080]  耶穌,祢在哪裡呢?
[00:10:47.080 --> 00:10:49.080]  其實這個故事
[00:10:49.080 --> 00:10:51.080]  對門徒
[00:10:51.080 --> 00:10:53.080]  對我們
[00:10:53.080 --> 00:10:57.080]  是一個很大的警告
[00:10:57.080 --> 00:10:59.080]  聖經有很多故事
[00:10:59.080 --> 00:11:03.080]  反映出我們真正的本相
[00:11:03.080 --> 00:11:05.080]  例如今天的故事
[00:11:05.080 --> 00:11:07.080]  當我們在危急當中
[00:11:07.080 --> 00:11:09.080]  危難當中
[00:11:09.080 --> 00:11:11.080]  覺得耶穌喪命,不顧我們嗎?
[00:11:11.080 --> 00:11:15.080]  好像耶穌不理我們一樣
[00:11:15.080 --> 00:11:17.080]  祂不是我們親愛的天父
[00:11:17.080 --> 00:11:19.080]  如果祢是我的天父
[00:11:19.080 --> 00:11:21.080]  祢就會把一切的好處給我
[00:11:21.080 --> 00:11:23.080]  為什麼我現在在這樣的處境
[00:11:23.080 --> 00:11:25.080]  祢不顧我們嗎?
[00:11:25.080 --> 00:11:27.080]  聖經有很多故事
[00:11:27.080 --> 00:11:29.080]  好像哥林多前書第十章
[00:11:29.080 --> 00:11:31.080]  那麼說
[00:11:31.080 --> 00:11:33.080]  以色列人在礦業當中
[00:11:33.080 --> 00:11:35.080]  遭遇了很多事
[00:11:35.080 --> 00:11:37.080]  沒有水的時候就埋怨神
[00:11:37.080 --> 00:11:39.080]  沒有東西吃的時候又埋怨神
[00:11:39.080 --> 00:11:41.080]  每一件事記載的是什麼呢?
[00:11:41.080 --> 00:11:45.080]  是要作為尷尬
[00:11:45.080 --> 00:11:47.080]  警惕我們後世的人
[00:11:47.080 --> 00:11:49.080]  免得我們跌倒
[00:11:49.080 --> 00:11:51.080]  今天的故事也是
[00:11:51.080 --> 00:11:57.080]  或者我們也有類似門徒的反應
[00:11:57.080 --> 00:12:03.080]  特別是我們在一個突然來到困難當中
[00:12:03.080 --> 00:12:05.080]  耶穌在哪裡?
[00:12:05.080 --> 00:12:07.080]  你不顧我嗎?
[00:12:07.080 --> 00:12:09.080]  門徒所面對的處境
[00:12:09.080 --> 00:12:11.080]  不單是外在的風浪
[00:12:11.080 --> 00:12:13.080]  並且是他們的內心
[00:12:13.080 --> 00:12:17.080]  究竟他們信不信得過耶穌基督
[00:12:17.080 --> 00:12:19.080]  是否值得信靠耶穌基督
[00:12:19.080 --> 00:12:21.080]  耶穌基督是否真的顧我
[00:12:21.080 --> 00:12:23.080]  看著我的生命
[00:12:23.080 --> 00:12:25.080]  這才是真正的問題
[00:12:25.080 --> 00:12:27.080]  外在的風浪很快就過去
[00:12:27.080 --> 00:12:31.080]  而且下一個風浪又會再來
[00:12:31.080 --> 00:12:35.080]  門徒會經歷一浪又一浪的風浪
[00:12:35.080 --> 00:12:39.080]  而那一浪會比另一個更大
[00:12:39.080 --> 00:12:41.080]  人生就是這樣的
[00:12:41.080 --> 00:12:47.080]  但我們的內心是否真的有平靜和安穩呢?
[00:12:47.080 --> 00:12:49.080]  我們來到第三幕
[00:12:49.080 --> 00:12:53.080]  第三幕的情景是耶穌的能力
[00:12:53.080 --> 00:12:59.080]  耶穌醒了,叱咤風向海說住了吧,靜了吧
[00:12:59.080 --> 00:13:03.080]  風就指著大大平靜了
[00:13:03.080 --> 00:13:07.080]  很戲劇性的
[00:13:07.080 --> 00:13:13.080]  這麼大的風浪突然靜得像一塊倒影
[00:13:13.080 --> 00:13:15.080]  像一塊湖一樣倒影
[00:13:15.080 --> 00:13:17.080]  這麼誇張
[00:13:17.080 --> 00:13:21.080]  比耶穌在風浪中睡覺更誇張
[00:13:21.080 --> 00:13:25.080]  當然在馬克風第一章到第三章
[00:13:25.080 --> 00:13:28.080]  過去一個多月所研讀的經文當中
[00:13:28.080 --> 00:13:30.080]  我們會看到耶穌的能力
[00:13:30.080 --> 00:13:33.080]  門徒也會看到
[00:13:33.080 --> 00:13:38.080]  說鬼,醫治癱瘓的病人
[00:13:38.080 --> 00:13:41.080]  敷乾手也可以治好等等
[00:13:41.080 --> 00:13:43.080]  有的,有的
[00:13:43.080 --> 00:13:45.080]  但門徒從來沒有見過
[00:13:45.080 --> 00:13:49.080]  耶穌的能力可以超越大自然界
[00:13:49.080 --> 00:13:52.080]  沒有見過
[00:13:52.080 --> 00:13:55.080]  不過當我們讀者,第一世紀的讀者
[00:13:55.080 --> 00:13:57.080]  讀到這個故事的時候
[00:13:57.080 --> 00:13:59.080]  又有些門徒有這樣的經歷的時候
[00:13:59.080 --> 00:14:03.080]  當我們讀這個故事的時候
[00:14:03.080 --> 00:14:05.080]  很自然會聯想到
[00:14:05.080 --> 00:14:08.080]  舊約一個很鄰近的故事
[00:14:08.080 --> 00:14:12.080]  這個故事其實互相成為輝映
[00:14:12.080 --> 00:14:17.080]  互相顯出上帝的心意和計劃
[00:14:17.080 --> 00:14:21.080]  在約牙書第一章
[00:14:21.080 --> 00:14:24.080]  約牙聽到耶和華神的命令
[00:14:24.080 --> 00:14:28.080]  他應該要去尼尼美的東走
[00:14:28.080 --> 00:14:31.080]  他就踏絲向西走
[00:14:31.080 --> 00:14:34.080]  上了一艘船,遇上大風浪
[00:14:34.080 --> 00:14:38.080]  水手不斷去扔貨
[00:14:38.080 --> 00:14:40.080]  減輕船的重量
[00:14:40.080 --> 00:14:43.080]  希望穩定船身,但也沒有效
[00:14:43.080 --> 00:14:47.080]  後來他們看到約牙在艙底睡覺
[00:14:47.080 --> 00:14:49.080]  叫醒他
[00:14:49.080 --> 00:14:54.080]  原來知道他就是耶和華神的僕人
[00:14:54.080 --> 00:14:56.080]  他們抽籤,抽到籤
[00:14:56.080 --> 00:15:00.080]  原來知道這個風浪是來自於逃難
[00:15:00.080 --> 00:15:04.080]  逃避上帝命令的約拿
[00:15:04.080 --> 00:15:07.080]  最後,我們又知道
[00:15:07.080 --> 00:15:10.080]  水手就扔了到約牙的大海
[00:15:10.080 --> 00:15:14.080]  然後整個海平靜
[00:15:14.080 --> 00:15:19.080]  然後很多水手大大敬畏神
[00:15:19.080 --> 00:15:22.080]  看到兩個故事嗎?
[00:15:22.080 --> 00:15:25.080]  很相似,很相似
[00:15:25.080 --> 00:15:28.080]  不過,這兩個故事還會在下集
[00:15:28.080 --> 00:15:30.080]  上集只不過是情景
[00:15:30.080 --> 00:15:32.080]  下集在約牙書第二章
[00:15:32.080 --> 00:15:35.080]  約牙發出一個討文
[00:15:35.080 --> 00:15:39.080]  他的中心思想是在第二章第九節
[00:15:39.080 --> 00:15:46.080]  「救恩出於耶和華神」
[00:15:46.080 --> 00:15:49.080]  在路加分第十一章二十九到三十二節
[00:15:49.080 --> 00:15:52.080]  其實耶穌也用過約拿這個故事
[00:15:52.080 --> 00:15:55.080]  來跟周圍的人說
[00:15:55.080 --> 00:15:57.080]  你們要看神蹟
[00:15:57.080 --> 00:16:00.080]  這個世界再沒有其他神蹟
[00:16:00.080 --> 00:16:02.080]  除了約拿的神蹟之外
[00:16:02.080 --> 00:16:07.080]  他三日三夜如何在大禹的禱福當中
[00:16:07.080 --> 00:16:10.080]  他引申到自己將有三日三夜
[00:16:10.080 --> 00:16:15.080]  就被受死埋葬復活這件事件
[00:16:15.080 --> 00:16:19.080]  約拿書第二章是突顯到耶和華的救贖
[00:16:19.080 --> 00:16:23.080]  是出於耶和華神自己的心意
[00:16:23.080 --> 00:16:26.080]  而耶穌也透過約拿的故事
[00:16:26.080 --> 00:16:31.080]  突顯到自己將會顯出最大的神蹟和能力
[00:16:31.080 --> 00:16:36.080]  就是他在十字架上受死埋葬和復活
[00:16:36.080 --> 00:16:38.080]  所以,平靜風和朗這個故事
[00:16:38.080 --> 00:16:41.080]  只不過是一個引言
[00:16:41.080 --> 00:16:43.080]  是要讀者去記得
[00:16:43.080 --> 00:16:48.080]  約拿書本身的救贖
[00:16:48.080 --> 00:16:50.080]  更加特別的是
[00:16:50.080 --> 00:16:54.080]  這個故事在平靜風和朗的故事中
[00:16:54.080 --> 00:16:56.080]  他會提及到一件事件
[00:16:56.080 --> 00:16:58.080]  你看看第36節的下半節
[00:16:58.080 --> 00:17:00.080]  無端端他會提及
[00:17:00.080 --> 00:17:02.080]  不,是第36節
[00:17:02.080 --> 00:17:04.080]  我讀給大家聽,第36節
[00:17:04.080 --> 00:17:05.080]  四章36節
[00:17:05.080 --> 00:17:08.080]  門徒離開眾人,耶穌仍在船上
[00:17:08.080 --> 00:17:10.080]  門徒即是他們
[00:17:10.080 --> 00:17:14.080]  門徒就和耶穌一起帶去
[00:17:14.080 --> 00:17:16.080]  最後聖經文是怎樣說的
[00:17:16.080 --> 00:17:20.080]  也有別的船和他同行
[00:17:20.080 --> 00:17:23.080]  不單止在風浪當中
[00:17:23.080 --> 00:17:25.080]  有十二個門徒和耶穌在船上
[00:17:25.080 --> 00:17:29.080]  還有其他船都跟著耶穌
[00:17:29.080 --> 00:17:31.080]  這些人是甚麼人呢
[00:17:31.080 --> 00:17:33.080]  如果按照第四章的故事
[00:17:33.080 --> 00:17:35.080]  就是很多的群眾
[00:17:35.080 --> 00:17:38.080]  有猶太人,有外邦人
[00:17:38.080 --> 00:17:40.080]  東南西北不同的人
[00:17:40.080 --> 00:17:42.080]  都會聽耶穌的故事
[00:17:42.080 --> 00:17:45.080]  聽他的道,希望得到醫治
[00:17:45.080 --> 00:17:48.080]  耶和華的救贖
[00:17:48.080 --> 00:17:50.080]  整個平靜風和朗的故事
[00:17:50.080 --> 00:17:52.080]  不單止是十二個門徒
[00:17:52.080 --> 00:17:55.080]  得到神的幫助
[00:17:55.080 --> 00:17:58.080]  所有周圍的其他船隻
[00:17:58.080 --> 00:17:59.080]  跟著耶穌的船隻
[00:17:59.080 --> 00:18:02.080]  都得到解決他們的問題
[00:18:02.080 --> 00:18:04.080]  耶和華神的救贖
[00:18:04.080 --> 00:18:06.080]  不單止臨在猶太人當中
[00:18:06.080 --> 00:18:09.080]  並且臨在外邦人當中
[00:18:09.080 --> 00:18:12.080]  人子來不是受人的服事
[00:18:12.080 --> 00:18:14.080]  乃是服事人並且捨己
[00:18:14.080 --> 00:18:16.080]  作多人
[00:18:16.080 --> 00:18:18.080]  Many people
[00:18:18.080 --> 00:18:20.080]  猶太人,外邦人
[00:18:20.080 --> 00:18:22.080]  作多人的贖價
[00:18:22.080 --> 00:18:24.080]  整個故事
[00:18:24.080 --> 00:18:26.080]  是讓我們看到耶和華的心意
[00:18:26.080 --> 00:18:29.080]  就是神要拯救萬民
[00:18:29.080 --> 00:18:32.080]  神要拯救萬民
[00:18:33.080 --> 00:18:35.080]  耶穌透過四章
[00:18:35.080 --> 00:18:38.080]  一到三十四節
[00:18:38.080 --> 00:18:41.080]  是耶穌一大段落的教導
[00:18:41.080 --> 00:18:44.080]  四章一到三十四節
[00:18:44.080 --> 00:18:46.080]  是耶穌一大段落的教導
[00:18:46.080 --> 00:18:49.080]  包括第四章
[00:18:49.080 --> 00:18:51.080]  散種的比喻
[00:18:51.080 --> 00:18:53.080]  解釋散種的比喻
[00:18:53.080 --> 00:18:56.080]  種子長大的比喻
[00:18:56.080 --> 00:18:58.080]  皆菜種的比喻
[00:18:58.080 --> 00:19:01.080]  耶穌用很多道理比喻
[00:19:01.080 --> 00:19:03.080]  來講天國的事情
[00:19:03.080 --> 00:19:04.080]  教導門徒
[00:19:04.080 --> 00:19:07.080]  然後才有平靜風和的故事
[00:19:07.080 --> 00:19:08.080]  即是說
[00:19:08.080 --> 00:19:11.080]  其實耶穌用兩個途徑
[00:19:11.080 --> 00:19:13.080]  來幫助門徒認識
[00:19:13.080 --> 00:19:15.080]  耶穌基督是誰
[00:19:15.080 --> 00:19:17.080]  包括客觀的真理
[00:19:17.080 --> 00:19:20.080]  又包括主觀的經歷
[00:19:20.080 --> 00:19:21.080]  而客觀的真理
[00:19:21.080 --> 00:19:23.080]  是永遠先行的
[00:19:23.080 --> 00:19:25.080]  整本聖經是說
[00:19:25.080 --> 00:19:27.080]  究竟我們的神是怎樣的神
[00:19:27.080 --> 00:19:30.080]  透過一個我們認知
[00:19:30.080 --> 00:19:32.080]  去到明白
[00:19:32.080 --> 00:19:35.080]  神的心意藏在心中
[00:19:35.080 --> 00:19:36.080]  但也不足夠的
[00:19:36.080 --> 00:19:38.080]  我們有主觀的經歷
[00:19:38.080 --> 00:19:41.080]  平靜風和是一個很大的經歷
[00:19:41.080 --> 00:19:42.080]  對於門徒
[00:19:42.080 --> 00:19:44.080]  他知道再一次見到
[00:19:44.080 --> 00:19:46.080]  耶和華神或耶穌基督
[00:19:46.080 --> 00:19:49.080]  是一個怎樣的神的意旨
[00:19:49.080 --> 00:19:56.080]  故事其實還有第四幕
[00:19:56.080 --> 00:19:58.080]  第四十節
