
[00:00:00.000 --> 00:00:07.000]  我們感謝主聖靈是最好的翻譯員
[00:04:18.000 --> 00:04:21.000]  最後的那個總結金
[00:04:21.000 --> 00:04:25.000]  就是我們天上第三次的根據
[00:04:25.000 --> 00:04:29.000]  如果你希望神將來給你賞賜
[00:04:29.000 --> 00:04:32.000]  你這個盼望有根據嗎?
[00:04:32.000 --> 00:04:34.000]  還是空想呢?
[00:04:34.000 --> 00:04:39.000]  還是有事實的根據的那種盼望呢?
[00:04:39.000 --> 00:04:42.000]  這件事很重要
[00:04:42.000 --> 00:04:46.000]  聖經說不要自欺
[00:04:46.000 --> 00:04:50.000]  那麼一個人怎麼會自欺呢?
[00:04:50.000 --> 00:04:55.000]  他知道自己到底說的話是真的是假的
[00:04:55.000 --> 00:04:59.000]  怎麼能夠欺騙自己呢?
[00:04:59.000 --> 00:05:01.000]  自欺是可能的
[00:05:01.000 --> 00:05:05.000]  因為我們有一些想法
[00:05:05.000 --> 00:05:11.000]  想想想就想假成真
[00:05:11.000 --> 00:05:14.000]  我想我不錯
[00:05:14.000 --> 00:05:17.000]  我想我這個人很好
[00:05:17.000 --> 00:05:19.000]  我想我很誠實
[00:05:19.000 --> 00:05:21.000]  我想我很愛走
[00:05:21.000 --> 00:05:23.000]  我這樣想
[00:05:23.000 --> 00:05:25.000]  我想的次數多了
[00:05:25.000 --> 00:05:30.000]  我就信以為真了
[00:05:30.000 --> 00:05:34.000]  我們常常聽說一句話很真實
[00:05:34.000 --> 00:05:39.000]  謊話說三次就是真的了
[00:05:39.000 --> 00:05:46.000]  我們對自己那個感覺來當作事實
[00:05:46.000 --> 00:05:50.000]  這就是為什麼自欺是可能的
[00:05:50.000 --> 00:05:58.000]  雅各說我們的虔誠可能自欺
[00:05:58.000 --> 00:06:00.000]  怎麼回事呢?
[00:06:00.000 --> 00:06:02.000]  我覺得很虔誠
[00:06:02.000 --> 00:06:03.000]  但是這是個感覺
[00:06:03.000 --> 00:06:07.000]  我就把我這個感覺當作事實了
[00:06:07.000 --> 00:06:08.000]  三次當作事實
[00:06:08.000 --> 00:06:13.000]  我就認為我真是虔誠了
[00:06:13.000 --> 00:06:16.000]  我們的愛
[00:06:16.000 --> 00:06:19.000]  愛主愛人的那個愛
[00:06:19.000 --> 00:06:22.000]  有根有機嗎?
[00:06:22.000 --> 00:06:25.000]  我們常常要問自己這個問題
[00:06:25.000 --> 00:06:30.000]  今天晚上我們就再一次的問
[00:06:30.000 --> 00:06:33.000]  我沒想到有多次自問的時候
[00:06:33.000 --> 00:06:39.000]  就立刻很自然的聯想到當日主耶穌問彼得
[00:06:39.000 --> 00:06:43.000]  三次你愛我嗎?
[00:06:43.000 --> 00:06:45.000]  你愛我嗎?
[00:06:45.000 --> 00:06:47.000]  你愛我嗎?
[00:06:47.000 --> 00:06:52.000]  這個問題對我有特別的意義
[00:06:52.000 --> 00:06:56.000]  我在18歲同聲的酒
[00:06:56.000 --> 00:06:59.000]  19歲奉獻自己
[00:06:59.000 --> 00:07:03.000]  要一生一世傳福音是公主
[00:07:03.000 --> 00:07:06.000]  後來我在大學中
[00:07:06.000 --> 00:07:09.000]  後一段的時間
[00:07:09.000 --> 00:07:15.000]  我慢慢的被許多的大學的事情占據了
[00:07:15.000 --> 00:07:19.000]  我的靈性開始退步了
[00:07:19.000 --> 00:07:23.000]  愛主的心開始減少了
[00:07:23.000 --> 00:07:27.000]  有一個宣教士很關心我
[00:07:27.000 --> 00:07:32.000]  有一天我見他的時候
[00:07:32.000 --> 00:07:36.000]  他就向我舉起一根手指
[00:07:36.000 --> 00:07:41.000]  然後他說我只有一件事
[00:07:41.000 --> 00:07:44.000]  說完了他轉身走開了
[00:07:44.000 --> 00:07:46.000]  我莫名其妙
[00:07:46.000 --> 00:07:51.000]  向我舉起一根手指說我只有一件事
[00:07:51.000 --> 00:07:54.000]  什麼意思呢?我不瞭解
[00:07:54.000 --> 00:07:58.000]  但後來一想啊明白了
[00:07:58.000 --> 00:08:03.000]  意思就是說保羅說我只有一件事
[00:08:03.000 --> 00:08:10.000]  而你滕慶輝有許多事
[00:08:10.000 --> 00:08:13.000]  你的心已經散了
[00:08:13.000 --> 00:08:17.000]  你的人生的目標已經失去焦點了
[00:08:17.000 --> 00:08:20.000]  你不是一件事
[00:08:20.000 --> 00:08:24.000]  因為許多的事思慮煩擾
[00:08:24.000 --> 00:08:28.000]  鄭尊卒跟馬大講的話
[00:08:28.000 --> 00:08:30.000]  我明白了
[00:08:30.000 --> 00:08:34.000]  那個信息傳到我心中了
[00:08:34.000 --> 00:08:37.000]  就在那個時期
[00:08:37.000 --> 00:08:39.000]  在戰時的首都
[00:08:39.000 --> 00:08:44.000]  中日戰爭時期的首都重慶
[00:08:44.000 --> 00:08:50.000]  舉行全國各大學第一屆學生教育會
[00:08:50.000 --> 00:08:53.000]  重慶南山舉行
[00:08:53.000 --> 00:08:58.000]  這個宣教士就對我說你想不想去
[00:08:58.000 --> 00:09:02.000]  如果你想去我陪你去
[00:09:02.000 --> 00:09:08.000]  我想他的意思就是如果你不想去我陪你去
[00:09:08.000 --> 00:09:10.000]  就是要我去
[00:09:10.000 --> 00:09:13.000]  我說我去
[00:09:13.000 --> 00:09:19.000]  我們就坐了兩天的沒有停的貨車
[00:09:19.000 --> 00:09:26.000]  我們坐車的人彼此的取笑說我們都是徒弟
[00:09:26.000 --> 00:09:34.000]  意思就是說灰塵把我們的頭面身體都蓋起來了
[00:09:34.000 --> 00:09:37.000]  我們都成了徒弟了
[00:09:37.000 --> 00:09:40.000]  那樣到了重慶
[00:09:40.000 --> 00:09:42.000]  參加了教育會
[00:09:42.000 --> 00:09:44.000]  第一個晚上
[00:09:44.000 --> 00:09:46.000]  信息是什麼
[00:09:46.000 --> 00:09:52.000]  約翰的兒子西門你愛我比這些更深嗎
[00:09:52.000 --> 00:09:58.000]  那個講人趙君尹牧師
[00:09:58.000 --> 00:10:02.000]  他一直在重複
[00:10:02.000 --> 00:10:06.000]  你愛我嗎你愛我嗎你愛我嗎
[00:10:06.000 --> 00:10:11.000]  每一次重複的時候進到我的心裡
[00:10:11.000 --> 00:10:13.000]  好像刺我
[00:10:13.000 --> 00:10:15.000]  講完以後
[00:10:15.000 --> 00:10:18.000]  大家都跪下禱告
[00:10:18.000 --> 00:10:23.000]  六百大學生在主的面前禱告
[00:10:23.000 --> 00:10:26.000]  那個聲音非常響亮
[00:10:26.000 --> 00:10:28.000]  從心裡發出來
[00:10:28.000 --> 00:10:31.000]  聖靈大大作功
[00:10:31.000 --> 00:10:33.000]  在那個時期
[00:10:33.000 --> 00:10:38.000]  聖靈有個非常強的覆電的工作
[00:10:38.000 --> 00:10:43.000]  很多的大學裡面都興起了基督徒團體
[00:10:43.000 --> 00:10:45.000]  而且很熱心
[00:10:45.000 --> 00:10:46.000]  很追求
[00:10:46.000 --> 00:10:48.000]  很注重禱告
[00:10:48.000 --> 00:10:51.000]  很注重聖母音
[00:10:51.000 --> 00:10:53.000]  那天晚上
[00:10:53.000 --> 00:10:57.000]  我和幾位同學一起
[00:10:57.000 --> 00:10:58.000]  跪在那裡禱告
[00:10:58.000 --> 00:11:00.000]  我們流淚
[00:11:00.000 --> 00:11:01.000]  淚水
[00:11:01.000 --> 00:11:02.000]  回來
[00:11:02.000 --> 00:11:06.000]  我們得到了復興
[00:11:06.000 --> 00:11:12.000]  所以教育會對我一個很重要的意義
[00:11:12.000 --> 00:11:16.000]  我參加教育會的時候常常想到這個經驗
[00:11:16.000 --> 00:11:18.000]  我不曉得在今年的
[00:11:18.000 --> 00:11:22.000]  在這裡的教育會當中
[00:11:22.000 --> 00:11:27.000]  聖靈會不會藉著主當日問彼得的話
[00:11:27.000 --> 00:11:29.000]  來問我們
[00:11:29.000 --> 00:11:32.000]  而你因為主問你
[00:11:32.000 --> 00:11:36.000]  你得到復興
[00:11:36.000 --> 00:11:38.000]  每一次在教育會裡頭
[00:11:38.000 --> 00:11:43.000]  我都希望聖靈做同樣的工作
[00:11:43.000 --> 00:11:45.000]  如何的過去恩待了我
[00:11:45.000 --> 00:11:50.000]  也照樣恩待許多的弟兄姊妹
[00:11:50.000 --> 00:11:55.000]  讓我們能夠再一次和彼得一樣回答說
[00:11:55.000 --> 00:11:56.000]  主啊
[00:11:56.000 --> 00:11:57.000]  使者
[00:11:57.000 --> 00:11:59.000]  你知道我愛你
[00:11:59.000 --> 00:12:01.000]  今天晚上
[00:12:01.000 --> 00:12:07.000]  我們要看這個問題裡面包裹的五種的考驗
[00:12:07.000 --> 00:12:10.000]  我們是不是受得起
[00:12:10.000 --> 00:12:14.000]  這個問題裡面的五種的考驗呢
[00:12:14.000 --> 00:12:15.000]  如果受得起
[00:12:15.000 --> 00:12:21.000]  我們就是愛身上有根有機
[00:12:21.000 --> 00:12:25.000]  第一個考驗是時間的考驗
[00:12:25.000 --> 00:12:30.000]  主要是三次問彼得同樣的問題
[00:12:30.000 --> 00:12:31.000]  有人說
[00:12:31.000 --> 00:12:36.000]  這大概是因為彼得曾經三次不認主
[00:12:36.000 --> 00:12:38.000]  所以主三次問他
[00:12:38.000 --> 00:12:40.000]  你愛我嗎
[00:12:40.000 --> 00:12:44.000]  我相信這是一個很正確的解釋
[00:12:44.000 --> 00:12:49.000]  但是我相信主三次問彼得的原因
[00:12:49.000 --> 00:12:54.000]  也不單單是因為他過去曾經三次跌倒
[00:12:54.000 --> 00:12:59.000]  也是因為主知道在彼得的一生當中
[00:12:59.000 --> 00:13:01.000]  需要主一次
[00:13:01.000 --> 00:13:02.000]  兩次
[00:13:02.000 --> 00:13:03.000]  三次
[00:13:03.000 --> 00:13:07.000]  多次來提醒他這件事
[00:13:07.000 --> 00:13:11.000]  愛主嗎
[00:13:11.000 --> 00:13:16.000]  我們每一個人不是愛主一次到永遠
[00:13:16.000 --> 00:13:21.000]  我相信我們中間沒有一個人那麼好
[00:13:21.000 --> 00:13:24.000]  一次愛主就愛到永遠
[00:13:24.000 --> 00:13:26.000]  沒有冷淡過
[00:13:26.000 --> 00:13:29.000]  沒有退後過
[00:13:29.000 --> 00:13:32.000]  我們每一個人需要主
[00:13:32.000 --> 00:13:36.000]  每過一段時間就問我們一次
[00:13:36.000 --> 00:13:37.000]  提醒我們一次
[00:13:37.000 --> 00:13:40.000]  你現在怎麼樣
[00:13:40.000 --> 00:13:44.000]  還是愛主嗎
[00:13:44.000 --> 00:13:47.000]  在我們愛主的路
[00:13:47.000 --> 00:13:49.000]  是一個點
[00:13:49.000 --> 00:13:50.000]  起點
[00:13:50.000 --> 00:13:51.000]  什麼的人生中
[00:13:51.000 --> 00:13:55.000]  有一天我們開始愛主了
[00:13:55.000 --> 00:13:58.000]  我們為了那一天感謝神
[00:13:58.000 --> 00:14:00.000]  我們唱的感謝神的一首詩
[00:14:00.000 --> 00:14:02.000]  三折都寶貴
[00:14:02.000 --> 00:14:04.000]  如果有第四折的話
[00:14:04.000 --> 00:14:10.000]  也許就是我們為了開始愛主的那一天感謝主
[00:14:10.000 --> 00:14:12.000]  主的大恩典
[00:14:12.000 --> 00:14:15.000]  但是那一個點變成條線
[00:14:15.000 --> 00:14:19.000]  成了愛主的道路
[00:14:19.000 --> 00:14:22.000]  然後那條線上有許多的點
[00:14:22.000 --> 00:14:25.000]  就是復興的時候
[00:14:25.000 --> 00:14:30.000]  重新愛主的心被眺望的時候
[00:14:30.000 --> 00:14:33.000]  一個點一個點一個點
[00:14:33.000 --> 00:14:36.000]  每一個人可以自己回想一下
[00:14:36.000 --> 00:14:41.000]  在你的生命過程中已經有幾個點了
[00:14:41.000 --> 00:14:45.000]  也為每一個人感謝主
[00:14:45.000 --> 00:14:48.000]  這是時間的考驗
[00:14:48.000 --> 00:14:51.000]  有的人說不起時間的考驗
[00:14:51.000 --> 00:14:56.000]  開始愛主一年以後減退
[00:14:56.000 --> 00:14:59.000]  兩年以後減退更多
[00:14:59.000 --> 00:15:01.000]  三年冷淡
[00:15:01.000 --> 00:15:05.000]  以後就忘記住了
[00:15:05.000 --> 00:15:09.000]  在時間的考驗下失敗了
[00:15:09.000 --> 00:15:14.000]  時間考驗是很厲害的一件事
[00:15:14.000 --> 00:15:17.000]  許多很剛強的人
[00:15:17.000 --> 00:15:21.000]  像鋼鐵一樣剛強的人
[00:15:21.000 --> 00:15:24.000]  但是他改變了
[00:15:24.000 --> 00:15:27.000]  好像鋼鐵放在露天的地方
[00:15:27.000 --> 00:15:30.000]  風吹日曬雨淋
[00:15:30.000 --> 00:15:33.000]  慢慢生鏽了
[00:15:33.000 --> 00:15:37.000]  鋼鐵都會破爛了
[00:15:37.000 --> 00:15:40.000]  考驗厲害
[00:15:40.000 --> 00:15:43.000]  我們聽著自己受不起考驗
[00:15:43.000 --> 00:15:45.000]  但是感謝主他的愛
[00:15:45.000 --> 00:15:48.000]  一次一次的給我們
[00:15:48.000 --> 00:15:50.000]  撫心我們
[00:15:50.000 --> 00:15:52.000]  通望我們
[00:15:52.000 --> 00:15:57.000]  我們冷淡的時候又回轉來愛主了
[00:15:57.000 --> 00:15:59.000]  我們又新起來了
[00:15:59.000 --> 00:16:04.000]  那一個一個的點何等寶貴
[00:16:04.000 --> 00:16:07.000]  我不曉得在這次的夏令會裡頭
[00:16:07.000 --> 00:16:09.000]  我們中間有沒有人
[00:16:09.000 --> 00:16:12.000]  又來到一個點的時候
[00:16:12.000 --> 00:16:15.000]  主要撫心裡
[00:16:15.000 --> 00:16:19.000]  主問你說某某人
[00:16:19.000 --> 00:16:24.000]  你愛我比這些更什麼
[00:16:24.000 --> 00:16:28.000]  第二個考驗是比較
[00:16:28.000 --> 00:16:32.000]  而產生出來的考驗
[00:16:32.000 --> 00:16:33.000]  主耶穌問彼得說
[00:16:33.000 --> 00:16:36.000]  你愛我比這些更什麼
[00:16:36.000 --> 00:16:40.000]  裡面有個比較
[00:16:40.000 --> 00:16:43.000]  有的時候沒有比較
[00:16:43.000 --> 00:16:44.000]  我們就憑感覺
[00:16:44.000 --> 00:16:46.000]  我覺得很愛主
[00:16:46.000 --> 00:16:49.000]  但是經過比較以後
[00:16:49.000 --> 00:16:52.000]  我們就發現我們愛主不夠
[00:16:52.000 --> 00:16:56.000]  不過是個感覺而已
[00:16:56.000 --> 00:16:58.000]  我記得很清楚的一件事
[00:16:58.000 --> 00:17:01.000]  一個很簡單的小事
[00:17:01.000 --> 00:17:04.000]  但是很深刻的印象
[00:17:04.000 --> 00:17:07.000]  在我的記憶中
[00:17:07.000 --> 00:17:10.000]  大概四十年前
[00:17:10.000 --> 00:17:13.000]  只有七十多歲的人才會開口
[00:17:13.000 --> 00:17:16.000]  三四十年前
[00:17:16.000 --> 00:17:20.000]  這是我現在的權利了
[00:17:20.000 --> 00:17:24.000]  大概四十年前我在香港開始
[00:17:24.000 --> 00:17:28.000]  侍奉的時候
[00:17:28.000 --> 00:17:31.000]  教會裡面有一個青年
[00:17:31.000 --> 00:17:34.000]  他來到青年團體
[00:17:34.000 --> 00:17:36.000]  做了一個見證
[00:17:36.000 --> 00:17:38.000]  他這樣說
[00:17:38.000 --> 00:17:41.000]  今天晚上的聚會開始之前
[00:17:41.000 --> 00:17:45.000]  我在家裡在征戰
[00:17:45.000 --> 00:17:46.000]  因為那天晚上
[00:17:46.000 --> 00:17:48.000]  有個電視很好的節目
[00:17:48.000 --> 00:17:50.000]  我心裡想我是留在家裡
[00:17:50.000 --> 00:17:53.000]  看這個精彩的節目呢
[00:17:53.000 --> 00:17:55.000]  還是去清淨主呢
[00:17:55.000 --> 00:17:57.000]  征戰
[00:17:57.000 --> 00:17:59.000]  後來他決定
[00:17:59.000 --> 00:18:03.000]  要去參加團體清淨主
[00:18:03.000 --> 00:18:06.000]  他到了團體
[00:18:06.000 --> 00:18:10.000]  聚會節目最後見證交通
[00:18:10.000 --> 00:18:12.000]  他就站起來
[00:18:12.000 --> 00:18:15.000]  把這個見證講出來
[00:18:15.000 --> 00:18:18.000]  我覺得一個青年人
[00:18:18.000 --> 00:18:23.000]  能夠在這樣的一個比較之下
[00:18:23.000 --> 00:18:26.000]  選擇愛主清淨主
[00:18:26.000 --> 00:18:29.000]  不簡單
[00:18:29.000 --> 00:18:32.000]  不容易
[00:18:32.000 --> 00:18:34.000]  這個青年一直到今天
[00:18:34.000 --> 00:18:36.000]  還是很愛主
[00:18:36.000 --> 00:18:40.000]  現在不是青年了
[00:18:40.000 --> 00:18:43.000]  在我的記憶中他永遠是青年
[00:18:43.000 --> 00:18:47.000]  因為他後來到另外一個地方
[00:18:47.000 --> 00:18:52.000]  我們有許多的事情發生
[00:18:52.000 --> 00:18:56.000]  要爭取我們人生的守衛
[00:18:56.000 --> 00:18:59.000]  要爭取我們的心
[00:18:59.000 --> 00:19:01.000]  要爭取我們的愛
[00:19:01.000 --> 00:19:05.000]  是我們愛那個人那件事
[00:19:05.000 --> 00:19:08.000]  過於愛主
[00:19:08.000 --> 00:19:11.000]  經不起比較
[00:19:11.000 --> 00:19:14.000]  主耶穌我們比較的時候
[00:19:14.000 --> 00:19:17.000]  他沒有說這些是什麼
[00:19:17.000 --> 00:19:19.000]  感謝主他沒有說出來
[00:19:19.000 --> 00:19:24.000]  如果說出來我們就把它固定化了
[00:19:24.000 --> 00:19:25.000]  沒有說出來
[00:19:25.000 --> 00:19:27.000]  我們每一個人有自己
[00:19:27.000 --> 00:19:33.000]  需要比較而得勝的事情
[00:19:33.000 --> 00:19:35.000]  每一個人處境不同
[00:19:35.000 --> 00:19:36.000]  事態不同
[00:19:36.000 --> 00:19:37.000]  比較不同
[00:19:37.000 --> 00:19:42.000]  但是我們都願意在這些事上
[00:19:42.000 --> 00:19:46.000]  能夠愛主比這些更深
[00:19:46.000 --> 00:19:48.000]  第三
[00:19:48.000 --> 00:19:53.000]  那就是屠夫的考驗
[00:19:53.000 --> 00:19:55.000]  當彼得德說主啊
[00:19:55.000 --> 00:19:59.000]  是的你知道我愛你三次之後
[00:19:59.000 --> 00:20:04.000]  主重複了三次的話
[00:20:04.000 --> 00:20:11.000]  你餵養我的羊
[00:20:11.000 --> 00:20:14.000]  主託付工作給他
[00:20:14.000 --> 00:20:15.000]  那就是說
[00:20:15.000 --> 00:20:20.000]  只有主知道一個人真正愛他的時候
[00:20:20.000 --> 00:20:23.000]  才願意把工作託付給他
[00:20:23.000 --> 00:20:26.000]  主知道一個不愛主的人
[00:20:26.000 --> 00:20:31.000]  不肯接受託付
[00:20:31.000 --> 00:20:32.000]  你看教父裡面
[00:20:32.000 --> 00:20:35.000]  一個歡歡喜喜伸出雙手
[00:20:35.000 --> 00:20:40.000]  來接受侍奉的崗位責任託付的時候
[00:20:40.000 --> 00:20:43.000]  都是為主的愛而致力
[00:20:43.000 --> 00:20:44.000]  不錯
[00:20:44.000 --> 00:20:48.000]  有一個人是為了自己的興趣
[00:20:48.000 --> 00:20:50.000]  性格好動
[00:20:50.000 --> 00:20:57.000]  歡喜交際而做一些工作在教會裡
[00:20:57.000 --> 00:21:00.000]  這些事我們另當別論
[00:21:00.000 --> 00:21:02.000]  一般來說
[00:21:02.000 --> 00:21:04.000]  一個忙碌的人
[00:21:04.000 --> 00:21:07.000]  有許多的工作要做的人
[00:21:07.000 --> 00:21:09.000]  已經忙不過來的人
[00:21:09.000 --> 00:21:11.000]  還肯伸出他的手
[00:21:11.000 --> 00:21:14.000]  在主的家中說主啊
[00:21:14.000 --> 00:21:16.000]  我願意侍奉你
[00:21:16.000 --> 00:21:18.000]  願意接受你的託付
[00:21:18.000 --> 00:21:21.000]  站上侍奉的崗位
[00:21:21.000 --> 00:21:26.000]  而且堅持堅持跟進的侍奉
[00:21:26.000 --> 00:21:32.000]  只有愛主的人才肯才能這樣做
[00:21:32.000 --> 00:21:34.000]  他在這樣做的時候
[00:21:34.000 --> 00:21:37.000]  沒有後悔沒有勉強
[00:21:37.000 --> 00:21:41.000]  而且是感恩的來做
[00:21:41.000 --> 00:21:44.000]  一念做一念感謝
[00:21:44.000 --> 00:21:46.000]  主啊我不配
[00:21:46.000 --> 00:21:52.000]  但是你給我侍奉你的權利恩典機會
[00:21:52.000 --> 00:21:55.000]  有個人一念侍奉一念抱怨
[00:21:55.000 --> 00:21:58.000]  一念侍奉一念批評
[00:21:58.000 --> 00:22:01.000]  他也不侍奉他也不侍奉
[00:22:01.000 --> 00:22:03.000]  就是我侍奉
[00:22:03.000 --> 00:22:05.000]  哎呀很苦啊
[00:22:05.000 --> 00:22:07.000]  越侍奉越苦
[00:22:07.000 --> 00:22:08.000]  最後說算了
[00:22:08.000 --> 00:22:12.000]  你們都不做我也不做
[00:22:12.000 --> 00:22:15.000]  我們看見主要主義的愛而致力的人
[00:22:15.000 --> 00:22:24.000]  才能夠在託付的考驗上站得住
[00:22:24.000 --> 00:22:29.000]  有根有機的愛
[00:22:29.000 --> 00:22:36.000]  第四種的考驗是道義的考驗
[00:22:36.000 --> 00:22:38.000]  主要是問彼得你愛我嗎
[00:22:38.000 --> 00:22:43.000]  這個愛字用了兩個不同的字在原文裡頭
[00:22:43.000 --> 00:22:46.000]  一個字是道義的愛
[00:22:46.000 --> 00:22:52.000]  另外一個字是朋友的愛感情的愛
[00:22:52.000 --> 00:22:54.000]  兩個字主都用了
[00:22:54.000 --> 00:23:02.000]  我相信是因為主要彼得用這兩種的愛來愛他
[00:23:02.000 --> 00:23:04.000]  第一道義的愛
[00:23:04.000 --> 00:23:07.000]  什麼叫道義的愛
[00:23:07.000 --> 00:23:09.000]  主自己解釋了
[00:23:09.000 --> 00:23:12.000]  約翰福音14章21節
[00:23:12.000 --> 00:23:14.000]  主耶穌說
[00:23:14.000 --> 00:23:17.000]  有了我的命令有遵守的
[00:23:17.000 --> 00:23:20.000]  這人就是愛我的
[00:23:20.000 --> 00:23:22.000]  愛我的必蒙我父
[00:23:22.000 --> 00:23:25.000]  愛他我也要愛他
[00:23:25.000 --> 00:23:29.000]  並且要向他顯現
[00:23:29.000 --> 00:23:32.000]  有了主的命令有遵守的這個人
[00:23:32.000 --> 00:23:34.000]  就是愛主的
[00:23:34.000 --> 00:23:38.000]  就是道義上愛主
[00:23:38.000 --> 00:23:45.000]  有的人在這個意義上受不起考驗
[00:23:45.000 --> 00:23:47.000]  他愛主不錯
[00:23:47.000 --> 00:23:50.000]  但是沒有遵守主的命令
[00:23:50.000 --> 00:23:52.000]  他有那個愛主的心
[00:23:52.000 --> 00:23:59.000]  但是沒有遵守主的道
[00:23:59.000 --> 00:24:04.000]  在這個考驗上跌倒了
[00:24:04.000 --> 00:24:10.000]  還有感情上的考驗
[00:24:10.000 --> 00:24:17.000]  那就是由情的那個愛字所表達的
[00:24:17.000 --> 00:24:21.000]  主要我們道義那樣愛他
[00:24:21.000 --> 00:24:24.000]  主要我們的感情愛他
[00:24:24.000 --> 00:24:27.000]  好像我們對父母一樣
[00:24:27.000 --> 00:24:30.000]  父母對我們的期待也是一樣
[00:24:30.000 --> 00:24:36.000]  如果一個孩子在道義上孝敬父母
[00:24:36.000 --> 00:24:38.000]  供給他一切所需要的
[00:24:38.000 --> 00:24:40.000]  衣食住行
[00:24:40.000 --> 00:24:42.000]  衣物缺少
[00:24:42.000 --> 00:24:46.000]  但是對父母沒有感情的愛
[00:24:46.000 --> 00:24:48.000]  父母滿不滿足
[00:24:48.000 --> 00:24:51.000]  我相信不滿足
[00:24:51.000 --> 00:24:53.000]  他什麼都不缺少
[00:24:53.000 --> 00:24:56.000]  但是看不見孩子
[00:24:56.000 --> 00:25:00.000]  知道孩子心裡沒有他
[00:25:00.000 --> 00:25:01.000]  他不滿足
[00:25:01.000 --> 00:25:05.000]  沒有感情的愛
[00:25:05.000 --> 00:25:10.000]  有的人對主很病人
[00:25:10.000 --> 00:25:15.000]  所有的信仰都是一種儀式的信仰
[00:25:15.000 --> 00:25:19.000]  都是遵守條規的信仰
