
[00:00:00.000 --> 00:00:01.360]  我們記得在上一季
[00:03:13.600 --> 00:03:15.560]  作分的見證
[00:03:15.560 --> 00:03:17.280]  或者是傳福音
[00:03:17.280 --> 00:03:19.240]  或者是社會當中來關心
[00:03:19.240 --> 00:03:21.520]  周圍的社群的時候
[00:03:21.520 --> 00:03:26.040]  有些時候面對一個很特別的危險
[00:03:26.040 --> 00:03:30.200]  就是之間出現了很多的紛爭的事情
[00:03:30.200 --> 00:03:32.520]  或者生命本身裏面
[00:03:32.520 --> 00:03:34.720]  出現了一些的自我中心
[00:03:34.720 --> 00:03:38.760]  以致不能夠成為真正的見證
[00:03:38.760 --> 00:03:40.760]  在保羅見到菲律賓教會
[00:03:40.760 --> 00:03:42.360]  這樣的情況的時候
[00:03:42.360 --> 00:03:46.200]  去到第二章他就很直接地勸告他們
[00:03:46.200 --> 00:03:48.280]  你們要彼此同心
[00:03:48.280 --> 00:03:50.280]  所以第二章一開始的時候
[00:03:50.280 --> 00:03:53.040]  就提及這方面的勸勉
[00:03:53.040 --> 00:03:56.520]  然後立時他就提到關於主耶穌的榜樣
[00:03:56.520 --> 00:03:57.720]  聖經很清楚地說
[00:03:57.720 --> 00:04:01.040]  唯有跟隨主耶穌榜樣的人
[00:04:01.040 --> 00:04:03.880]  才能夠真正在社會上發光
[00:04:03.880 --> 00:04:05.640]  作福音的見證
[00:04:05.640 --> 00:04:09.880]  所以去到聖經的第五節
[00:04:09.880 --> 00:04:13.120]  保羅說你們應當有這樣的思念
[00:04:13.120 --> 00:04:15.320]  或者說異念
[00:04:15.320 --> 00:04:19.240]  這也是基督耶穌的異念
[00:04:19.240 --> 00:04:23.640]  按照耶穌基督的異念來行事為人
[00:04:23.640 --> 00:04:27.200]  然後第六節就開始一路說述主的榜樣
[00:04:27.200 --> 00:04:29.360]  我們再看第六節
[00:04:29.360 --> 00:04:32.120]  他本來有神的形象
[00:04:32.120 --> 00:04:36.840]  卻不堅持自己與神平等的地位
[00:04:36.840 --> 00:04:38.280]  和本所說
[00:04:38.280 --> 00:04:43.000]  不以自己與神同等為強奪的
[00:04:43.000 --> 00:04:44.240]  我們都知道主耶穌
[00:04:44.240 --> 00:04:46.440]  祂是永恆的上帝
[00:04:46.440 --> 00:04:48.400]  祂是創造的主
[00:04:48.400 --> 00:04:49.920]  祂是神
[00:04:49.920 --> 00:04:52.280]  祂有神的地位
[00:04:52.280 --> 00:04:53.640]  但是當聖經提到
[00:04:53.640 --> 00:04:55.720]  當祂來到世上的時候
[00:04:55.720 --> 00:04:57.520]  祂不去堅執著
[00:04:57.520 --> 00:05:00.920]  不去堅持著這個權位
[00:05:00.920 --> 00:05:04.040]  或者說權利
[00:05:04.040 --> 00:05:07.800]  祂樂意放下這些權位、地位
[00:05:07.800 --> 00:05:11.000]  以致能夠將救恩帶給你
[00:05:11.000 --> 00:05:13.480]  以及帶給我
[00:05:13.480 --> 00:05:16.720]  聖經提到主耶穌一個重要的榜樣
[00:05:16.720 --> 00:05:20.400]  其實祂可以得到人的尊崇
[00:05:20.400 --> 00:05:21.520]  祂是上帝
[00:05:21.520 --> 00:05:24.640]  可以得到人應該有給他的尊崇
[00:05:24.640 --> 00:05:27.400]  祂絕對不需要受苦
[00:05:27.400 --> 00:05:31.800]  也不需要接受人各種生活的限制
[00:05:31.800 --> 00:05:36.440]  受時間、空間、地域各方面的限制
[00:05:36.440 --> 00:05:39.520]  祂完全不需要有這些限制
[00:05:39.520 --> 00:05:43.600]  但是祂這麼願意放下這些地位
[00:05:43.600 --> 00:05:48.720]  為了能夠成為人的拯救
[00:05:48.720 --> 00:05:50.000]  今天大家會留意到
[00:05:50.000 --> 00:05:53.000]  在社會上有很多不公義的事情
[00:05:53.000 --> 00:05:58.640]  是因為要爭取到個人的權力而產生
[00:05:58.640 --> 00:06:00.920]  為了能夠得到自己的權力
[00:06:00.920 --> 00:06:03.880]  因此很多時候用很多不同的手段
[00:06:03.880 --> 00:06:06.360]  來奪取權力
[00:06:06.360 --> 00:06:07.520]  人在權力當中
[00:06:07.520 --> 00:06:10.720]  有些時候也用各種的方法
[00:06:10.720 --> 00:06:12.880]  去鞏固自己的權力
[00:06:12.880 --> 00:06:16.040]  而帶來了很多對人的傷害
[00:06:16.040 --> 00:06:18.400]  在權力的運用裏面
[00:06:18.400 --> 00:06:20.080]  大家都會看見
[00:06:20.080 --> 00:06:23.080]  就是人嘗試要操控別人
[00:06:23.080 --> 00:06:26.520]  去服事自己的目的
[00:06:26.520 --> 00:06:29.320]  因此權力帶來了很多的操控
[00:06:29.320 --> 00:06:32.480]  帶來了對人的傷害
[00:06:32.480 --> 00:06:35.120]  但你發覺當聖經裏面提到一位主耶穌
[00:06:35.120 --> 00:06:38.280]  沒錯,祂是滿有權柄的上帝
[00:06:38.280 --> 00:06:41.840]  但祂這麼願意放下自己的權位
[00:06:41.840 --> 00:06:43.200]  祂的權力
[00:06:43.200 --> 00:06:45.920]  為了能夠服事人
[00:06:45.920 --> 00:06:49.720]  成為人的一個服事
[00:06:49.720 --> 00:06:51.960]  大家可能都會聽過一位作者
[00:06:51.960 --> 00:06:54.280]  這位作者有很多人讀他的書
[00:06:54.280 --> 00:06:55.760]  得到幫助
[00:06:55.760 --> 00:06:56.880]  美國一位弟兄
[00:06:56.880 --> 00:06:58.400]  Charles Coulson
[00:06:58.400 --> 00:06:59.920]  或者Chuck Coulson
[00:06:59.920 --> 00:07:01.760]  裘爾森先生
[00:07:01.760 --> 00:07:05.040]  在尼克遜總統當政的時候
[00:07:05.040 --> 00:07:08.040]  他是他一位很重要的特別的顧問
[00:07:08.040 --> 00:07:09.920]  政治顧問
[00:07:09.920 --> 00:07:13.760]  他當時參與了很多政治活動裏面
[00:07:13.760 --> 00:07:16.200]  後來他因為水門事件
[00:07:16.200 --> 00:07:18.640]  他也進入了監牢裏面
[00:07:18.640 --> 00:07:20.320]  後來他信了耶穌
[00:07:20.320 --> 00:07:21.640]  他信了耶穌之後
[00:07:21.640 --> 00:07:23.400]  後來自己生命很大的改變
[00:07:23.400 --> 00:07:25.440]  成為了很多人的幫助
[00:07:25.440 --> 00:07:28.800]  特別是他做了很多監牢裏面的服務
[00:07:28.800 --> 00:07:31.920]  以及探訪全方位的工作
[00:07:31.920 --> 00:07:32.880]  他曾經說
[00:07:32.880 --> 00:07:38.000]  當我去體驗很多地上的政權的時候
[00:07:38.000 --> 00:07:40.360]  我發現人的角度
[00:07:40.360 --> 00:07:45.080]  和神的角度最大的分別是甚麼呢?
[00:07:45.080 --> 00:07:48.760]  就是在行駛各權的時候
[00:07:48.760 --> 00:07:51.760]  是完全相反的
[00:07:51.760 --> 00:07:54.800]  人在行駛各權的時候
[00:07:54.800 --> 00:07:58.160]  是嘗試以權去制人
[00:07:58.160 --> 00:08:00.640]  制服、去控制
[00:08:00.640 --> 00:08:02.680]  但是神的角
[00:08:02.680 --> 00:08:04.720]  在行駛各權的時候
[00:08:04.720 --> 00:08:09.520]  卻是去追求去服役別人
[00:08:09.520 --> 00:08:10.680]  人的角
[00:08:10.680 --> 00:08:13.240]  是要不斷地高升自己
[00:08:13.240 --> 00:08:14.360]  神的角
[00:08:14.360 --> 00:08:16.840]  是至今卑微
[00:08:16.840 --> 00:08:20.040]  以致用自己的生命
[00:08:20.040 --> 00:08:22.920]  能夠去服侍別人
[00:08:22.920 --> 00:08:26.240]  當你看到當主耶穌在世上的時候
[00:08:26.240 --> 00:08:29.720]  聖經說祂本有神的形象
[00:08:29.720 --> 00:08:32.200]  是至高的權柄
[00:08:32.200 --> 00:08:35.840]  但是祂不堅持著這種身份
[00:08:35.840 --> 00:08:40.520]  因為愛的緣故樂意來服侍人
[00:08:40.520 --> 00:08:42.480]  聖經就說
[00:08:42.480 --> 00:08:46.040]  這種服侍帶來了一個很清楚的表現
[00:08:46.040 --> 00:08:48.320]  大家再看看
[00:08:48.320 --> 00:08:52.880]  在這種放下自己權位的情況下
[00:08:52.880 --> 00:08:55.320]  然後聖經就說第七節
[00:08:55.320 --> 00:08:57.520]  反而倒空自己
[00:08:57.520 --> 00:09:00.120]  取了奴僕的形象
[00:09:00.120 --> 00:09:02.560]  成為人的樣式
[00:09:02.560 --> 00:09:03.840]  去倒空了自己
[00:09:03.840 --> 00:09:05.040]  或者我們很難明白
[00:09:05.040 --> 00:09:07.600]  甚麼叫做倒空了自己
[00:09:07.600 --> 00:09:10.440]  本來是那個自我在生命裏面
[00:09:10.440 --> 00:09:11.760]  突然聖經說到
[00:09:11.760 --> 00:09:13.320]  主耶穌來到的時候
[00:09:13.320 --> 00:09:16.240]  將這個自我倒空了
[00:09:16.240 --> 00:09:17.560]  這兩翻譯很特別
[00:09:17.560 --> 00:09:18.880]  大家會留意到
[00:09:18.880 --> 00:09:22.400]  用一個字叫做self-emptying
[00:09:22.400 --> 00:09:26.080]  將這個自我倒空了出來
[00:09:26.080 --> 00:09:30.120]  不再介懷別人是否尊敬自己
[00:09:30.120 --> 00:09:32.360]  這個自我有沒有機會得到一種
[00:09:32.360 --> 00:09:35.640]  被欣賞、被尊重的地位
[00:09:35.640 --> 00:09:36.840]  這個自我是否得到
[00:09:36.840 --> 00:09:40.240]  想得到的舒適或者滿足
[00:09:40.240 --> 00:09:46.360]  不是耶穌所要堅持得著的
[00:09:46.360 --> 00:09:47.240]  如果大家記得
[00:09:47.240 --> 00:09:50.440]  我以前曾經提及過一位姐妹
[00:09:50.440 --> 00:09:52.680]  我常常想起她的見證
[00:09:52.680 --> 00:09:54.240]  這位姐妹她本身出自一個
[00:09:54.240 --> 00:09:56.240]  比較富貴的家庭
[00:09:56.240 --> 00:09:59.400]  家裏有幾個工人服侍她
[00:09:59.400 --> 00:10:00.920]  但是她很想服侍神
[00:10:00.920 --> 00:10:02.400]  所以常常都問有甚麼機會
[00:10:02.400 --> 00:10:04.600]  可以參與侍奉
[00:10:04.600 --> 00:10:06.040]  後來有人告訴她
[00:10:06.040 --> 00:10:07.520]  有一間機構
[00:10:07.520 --> 00:10:09.080]  露宿者之家
[00:10:09.080 --> 00:10:11.200]  你去幫一下他們吧
[00:10:11.200 --> 00:10:12.160]  她去到的時候
[00:10:12.160 --> 00:10:13.440]  負責人問她
[00:10:13.440 --> 00:10:16.400]  你懂得甚麼服侍
[00:10:16.400 --> 00:10:18.400]  她說我甚麼都不懂
[00:10:18.400 --> 00:10:21.680]  很多人服侍我
[00:10:21.680 --> 00:10:22.480]  但是她說
[00:10:22.480 --> 00:10:23.960]  我很喜歡幫人剪頭髮
[00:10:23.960 --> 00:10:26.400]  我懂得剪頭髮
[00:10:26.400 --> 00:10:27.720]  這位負責人就告訴她
[00:10:27.720 --> 00:10:29.600]  好,對了
[00:10:29.600 --> 00:10:32.880]  露宿者沒有人幫她剪頭髮
[00:10:32.880 --> 00:10:35.880]  因此她開始了服侍
[00:10:35.880 --> 00:10:37.560]  當然你記得
[00:10:37.560 --> 00:10:42.240]  這種服侍是不同一般的服侍
[00:10:42.240 --> 00:10:44.640]  這些頭髮和那些頭髮
[00:10:44.640 --> 00:10:47.040]  是很大分別的
[00:10:47.040 --> 00:10:47.920]  當她學習的時候
[00:10:47.920 --> 00:10:49.640]  發覺這些露宿者的頭髮
[00:10:49.640 --> 00:10:52.200]  是一塊一塊的
[00:10:52.200 --> 00:10:53.520]  長期沒有剪
[00:10:53.520 --> 00:10:54.240]  很骯髒
[00:10:54.240 --> 00:10:56.760]  很多的污垢污漬
[00:10:56.760 --> 00:10:57.680]  而且她說
[00:10:57.680 --> 00:10:59.360]  當她剪的時候
[00:10:59.360 --> 00:11:04.240]  發覺有些小動物跳出來
[00:11:04.240 --> 00:11:06.080]  所以她很害怕
[00:11:06.080 --> 00:11:07.520]  但是她的心就覺得
[00:11:07.520 --> 00:11:08.800]  不要緊
[00:11:08.800 --> 00:11:10.320]  試一下
[00:11:10.320 --> 00:11:12.560]  就這樣開始了很長時間
[00:11:12.560 --> 00:11:15.640]  為露宿者剪頭髮
[00:11:15.640 --> 00:11:16.960]  有人問她
[00:11:16.960 --> 00:11:17.840]  你不害怕嗎?
[00:11:17.840 --> 00:11:21.480]  你為什麼會願意這樣做?
[00:11:21.480 --> 00:11:26.080]  她的說話是我常常記得的
[00:11:26.080 --> 00:11:27.880]  她說不要緊
[00:11:27.880 --> 00:11:29.160]  I am nothing
[00:11:29.160 --> 00:11:30.200]  幫他們剪頭髮
[00:11:30.200 --> 00:11:32.720]  我很樂意
[00:11:32.720 --> 00:11:33.920]  這句英文的說話
[00:11:33.920 --> 00:11:35.520]  I am nothing
[00:11:35.520 --> 00:11:40.000]  我不算是什麼
[00:11:40.000 --> 00:11:42.760]  因為她不會自視很高
[00:11:42.760 --> 00:11:44.600]  她不會自以為是
[00:11:44.600 --> 00:11:47.720]  所以她可以服侍別人
[00:11:47.720 --> 00:11:50.640]  一個人自己以為自己很有地位
[00:11:50.640 --> 00:11:53.960]  很高貴的時候
[00:11:53.960 --> 00:11:57.600]  反而她不能夠放下自己
[00:11:57.600 --> 00:12:01.040]  來服侍有需要的人
[00:12:01.040 --> 00:12:03.920]  一個人當她能夠知道
[00:12:03.920 --> 00:12:06.200]  倒空自己的時候
[00:12:06.200 --> 00:12:07.560]  反而她能夠明白
[00:12:07.560 --> 00:12:10.600]  耶穌基督那種生命的服侍
[00:12:10.600 --> 00:12:13.960]  她就可以走出來
[00:12:13.960 --> 00:12:14.920]  當時已經說到
[00:12:14.920 --> 00:12:16.920]  主耶穌去倒空自己
[00:12:16.920 --> 00:12:18.600]  以致祂馴服
[00:12:18.600 --> 00:12:20.480]  所以聖經再繼續說到
[00:12:20.480 --> 00:12:23.640]  因為祂成為了奴僕的形象
[00:12:23.640 --> 00:12:26.080]  成為了人的樣式
[00:12:26.080 --> 00:12:27.440]  既然有人的樣子
[00:12:27.440 --> 00:12:30.880]  就自今卑微馴服至死
[00:12:30.880 --> 00:12:33.760]  因為祂願意成為奴僕
[00:12:33.760 --> 00:12:35.160]  所以祂很能夠
[00:12:35.160 --> 00:12:38.080]  馴服神對祂的心意
[00:12:38.080 --> 00:12:40.360]  很願意按照神對祂的引導
[00:12:40.360 --> 00:12:41.680]  來作事
[00:12:41.680 --> 00:12:46.760]  甚至馴服至死十字架上
[00:12:46.760 --> 00:12:48.200]  最近有一對宣教士
[00:12:48.200 --> 00:12:50.880]  來香港分享當地的情況
[00:12:50.880 --> 00:12:52.880]  他們來自馬達加斯加
[00:12:52.880 --> 00:12:55.320]  大家知不知道在哪裡
[00:12:55.320 --> 00:12:59.640]  不只是看電影知道這個地方
[00:12:59.640 --> 00:13:01.880]  這個地方其實是一個很貧困的地方
[00:13:01.880 --> 00:13:03.640]  一個很貧困的國家
[00:13:03.640 --> 00:13:04.840]  很多年之前
[00:13:04.840 --> 00:13:08.080]  當這個地方發生政變的時候
[00:13:08.080 --> 00:13:10.080]  整個國家很混亂
[00:13:10.080 --> 00:13:11.800]  有一個人士
[00:13:11.800 --> 00:13:13.040]  一位朋友叫做
[00:13:13.040 --> 00:13:14.840]  Pascal 巴斯哥先生
[00:13:14.840 --> 00:13:16.840]  他本來是大學的教授
[00:13:16.840 --> 00:13:18.800]  但是被抓去坐牢
[00:13:18.800 --> 00:13:21.720]  在監獄裏面經歷很多很多痛苦
[00:13:21.720 --> 00:13:23.000]  後來他放監了
[00:13:23.000 --> 00:13:24.320]  出來之後
[00:13:24.320 --> 00:13:27.360]  感謝上帝讓他認識了主耶穌
[00:13:27.360 --> 00:13:29.280]  他自己開始做一些小生意
[00:13:29.280 --> 00:13:30.600]  做一些進出口的
[00:13:30.600 --> 00:13:33.120]  來維持生活
[00:13:33.120 --> 00:13:35.120]  但是他心裏有一個很特別的感動
[00:13:35.120 --> 00:13:37.960]  他很想探望那些囚友
[00:13:37.960 --> 00:13:39.360]  過去認識他們
[00:13:39.360 --> 00:13:40.800]  很想來關心他們
[00:13:40.800 --> 00:13:42.560]  也傳福音給他們
[00:13:42.560 --> 00:13:45.000]  所以他就常常進去探望他們
[00:13:45.000 --> 00:13:46.920]  有一次探望完之後
[00:13:46.920 --> 00:13:49.960]  經過了在監獄裏面的醫療室
[00:13:49.960 --> 00:13:51.800]  看進去的時候嚇了一跳
[00:13:51.800 --> 00:13:54.800]  發覺有五六十具屍體
[00:13:54.800 --> 00:13:57.000]  在裏面擺放
[00:13:57.000 --> 00:14:02.760]  這位弟兄就馬上去問一個負責人
[00:14:02.760 --> 00:14:04.080]  是不是發生了瘟疫
[00:14:04.080 --> 00:14:06.280]  為甚麼這麼多人死了
[00:14:06.280 --> 00:14:08.200]  負責人就告訴他
[00:14:08.200 --> 00:14:10.600]  你不知道我們國家很貧困嗎
[00:14:10.600 --> 00:14:13.720]  我們沒有力量給他們甚麼食物
[00:14:13.720 --> 00:14:17.680]  他們全部是營養不良而死
[00:14:17.680 --> 00:14:18.960]  這位弟兄聽到之後
[00:14:18.960 --> 00:14:21.200]  心裏有很特別的感動
[00:14:21.200 --> 00:14:22.400]  因此他出獄之後
[00:14:22.400 --> 00:14:25.200]  他就不斷地嘗試找一些機構
[00:14:25.200 --> 00:14:28.560]  去支援裏面的食物的需要
[00:14:28.560 --> 00:14:29.920]  但是找不到
[00:14:29.920 --> 00:14:31.720]  最後他自己就決心
[00:14:31.720 --> 00:14:33.840]  他盡他們的能力
[00:14:33.840 --> 00:14:36.120]  他們定期夫妻兩個
[00:14:36.120 --> 00:14:39.720]  就運送食物進去一個監房
[00:14:39.720 --> 00:14:42.400]  來供應這些囚犯
[00:14:42.400 --> 00:14:44.080]  一些非正式的統計
[00:14:44.080 --> 00:14:47.400]  因為他們供應的營養食物
[00:14:47.400 --> 00:14:50.440]  有救回了幾百位的囚友
[00:14:50.440 --> 00:14:53.200]  不至於死亡
[00:14:53.200 --> 00:14:53.800]  在那段日子
[00:14:53.800 --> 00:14:56.760]  當然他不斷地進去坐牢
[00:14:56.760 --> 00:14:59.320]  其實他是出了監
[00:14:59.320 --> 00:15:03.120]  但是他樂意繼續進去監牢裏面
[00:15:03.120 --> 00:15:05.840]  來服侍這些囚友
[00:15:05.840 --> 00:15:08.800]  因為他倒空自己
[00:15:08.800 --> 00:15:12.080]  也願意馴服神在他心中的感動
[00:15:12.080 --> 00:15:15.240]  作神要他做的事情
[00:15:15.240 --> 00:15:16.080]  因此你見到
[00:15:16.080 --> 00:15:18.200]  當保羅再繼續說的時候
[00:15:18.200 --> 00:15:21.560]  你們要將光照耀在這個世界上的時候
[00:15:21.560 --> 00:15:22.440]  在十二節
[00:15:22.440 --> 00:15:24.320]  他首先這樣說
[00:15:24.320 --> 00:15:27.400]  「這讓看來我所親愛的
[00:15:27.400 --> 00:15:29.640]  你們素來是馴服的」
[00:15:29.640 --> 00:15:30.680]  下一節再說
[00:15:30.680 --> 00:15:32.760]  「就應當恐懼戰驚地
[00:15:32.760 --> 00:15:35.920]  作成自己的救恩」
[00:15:35.920 --> 00:15:38.280]  神為了要承傳自己的美意
[00:15:38.280 --> 00:15:40.160]  在你們裏面動功
[00:15:40.160 --> 00:15:43.480]  所以你們可以立志和行事
[00:15:43.480 --> 00:15:46.760]  去做那些美善的事
[00:15:46.760 --> 00:15:47.760]  保羅告訴他們
[00:15:47.760 --> 00:15:49.600]  你們留心神在你們心中
[00:15:49.600 --> 00:15:51.120]  是不斷地感動
[00:15:51.120 --> 00:15:54.040]  引導你們繼續作光明的事
[00:15:54.040 --> 00:15:56.080]  你們要恐懼戰驚
[00:15:56.080 --> 00:15:59.640]  也意味著要很警覺
[00:15:59.640 --> 00:16:01.720]  要很認真的
[00:16:01.720 --> 00:16:03.760]  讓神的救恩計劃
[00:16:03.760 --> 00:16:07.040]  能夠承傳在你們裏面
[00:16:07.040 --> 00:16:09.360]  神不單止讓你緊緊得救
[00:16:09.360 --> 00:16:12.240]  祂讓你成為一個豐盛的生命
[00:16:12.240 --> 00:16:15.560]  祂引導你去馴服祂給你的帶領
[00:16:15.560 --> 00:16:20.200]  以致你能夠領受神給你一個完全的拯救
[00:16:20.200 --> 00:16:22.720]  一個完全的恩惠
[00:16:22.720 --> 00:16:24.840]  因此提醒你們要留心
[00:16:24.840 --> 00:16:27.400]  要馴服神在你心中的感動
[00:16:27.400 --> 00:16:29.320]  立志或者行動
[00:16:29.320 --> 00:16:31.000]  有祂給你的感動
[00:16:31.000 --> 00:16:32.960]  你去行出來
[00:16:32.960 --> 00:16:34.720]  但在過程裏面要留心
[00:16:34.720 --> 00:16:37.800]  不要被一些惡事
[00:16:37.800 --> 00:16:42.400]  影響了你的生命
[00:16:42.400 --> 00:16:44.440]  所以你再看下面
[00:16:44.440 --> 00:16:46.640]  保羅提供有三個方面
[00:16:46.640 --> 00:16:49.560]  我們看看第十四節
[00:16:49.560 --> 00:16:50.480]  第一
[00:16:50.480 --> 00:16:52.720]  不要發怨、延起、爭論
[00:16:52.720 --> 00:16:53.480]  第二
[00:16:53.480 --> 00:16:55.920]  無可指責、純真無邪
[00:16:55.920 --> 00:16:58.440]  或者說是誠實無偽
[00:16:58.440 --> 00:16:59.400]  第三
[00:16:59.400 --> 00:17:01.160]  在一個黑暗的世代
[00:17:01.160 --> 00:17:04.560]  作神的無瑕疵的兒女
[00:17:04.560 --> 00:17:07.160]  將光照耀出來
[00:17:07.160 --> 00:17:10.320]  能夠可以如此見證
[00:17:10.320 --> 00:17:12.920]  或者我們稍為看看這幾方面
[00:17:12.920 --> 00:17:14.520]  大家會留意到聖經說
[00:17:14.520 --> 00:17:17.240]  不要發怨、延起、爭論
[00:17:17.240 --> 00:17:20.280]  不單單說我們不要投訴那麼多
[00:17:20.280 --> 00:17:22.760]  即是多些滿足
[00:17:22.760 --> 00:17:25.360]  聖經在新約的時候用這個字眼
[00:17:25.360 --> 00:17:29.480]  特別說到那種自私的心態
[00:17:29.480 --> 00:17:31.520]  為了自己得到更多
[00:17:31.520 --> 00:17:33.160]  就不斷埋怨別人
[00:17:33.160 --> 00:17:36.200]  責備別人不給自己
[00:17:36.200 --> 00:17:40.040]  大家可能在香港都常常聽見一句說話
[00:17:40.040 --> 00:17:43.120]  「為什麼不給我多一點」
[00:17:43.120 --> 00:17:45.200]  「為什麼不給我多一點」
[00:17:45.200 --> 00:17:48.280]  「為什麼他有我沒有」
[00:17:48.280 --> 00:17:51.480]  很多裏面的自私的心
[00:17:51.480 --> 00:17:54.920]  就不斷產生一種投訴
[00:17:54.920 --> 00:17:59.000]  這個是聖經所說的一種埋怨
[00:17:59.000 --> 00:18:00.600]  不可以埋怨
[00:18:00.600 --> 00:18:01.760]  不可以起爭論
[00:18:01.760 --> 00:18:04.360]  爭論不是說我們不可以議論一些事情
[00:18:04.360 --> 00:18:07.680]  而是說內心那種埋怨的狀況
[00:18:07.680 --> 00:18:09.080]  內心裏面
[00:18:09.080 --> 00:18:13.800]  是有一種埋怨的心思和態度
[00:18:13.800 --> 00:18:16.320]  我過去認識一些
[00:18:16.320 --> 00:18:19.240]  很積極參與社會行動的弟兄姊妹
[00:18:19.240 --> 00:18:21.160]  很欣賞他們
