
[00:00:00.000 --> 00:00:03.320]  剛才帶領唱詩的弟兄說
[00:01:56.960 --> 00:01:59.160]  我說我要喜樂
[00:01:59.160 --> 00:02:02.360]  我們的感情呢
[00:02:02.360 --> 00:02:06.040]  我們的感情和我們的意志合作
[00:02:06.040 --> 00:02:07.720]  和我們的理性合作
[00:02:07.720 --> 00:02:14.520]  所以我們整個人感情意志理性一起喜樂
[00:02:14.520 --> 00:02:16.400]  這個是喜樂的操練
[00:02:16.400 --> 00:02:20.840]  我常常做喜樂的操練
[00:02:21.040 --> 00:02:25.200]  我回到香港在教會裡的同工弟兄姊妹我說
[00:02:25.200 --> 00:02:28.560]  你們都要學習喜樂的操練
[00:02:28.560 --> 00:02:32.720]  聖經要我們有敬虔的操練
[00:02:32.720 --> 00:02:37.120]  我們也要做喜樂的操練
[00:02:37.120 --> 00:02:40.560]  感謝主我們可以喜樂
[00:02:40.560 --> 00:02:45.320]  有個人親近主聚會是苦差使
[00:02:47.160 --> 00:02:50.960]  在詩篇122篇第一節
[00:02:50.960 --> 00:02:52.080]  大衛說
[00:02:52.080 --> 00:02:58.240]  人對我說我們往優化的墊去我就歡喜
[00:02:58.240 --> 00:02:59.880]  有的人剛剛相反
[00:02:59.880 --> 00:03:03.480]  有的人對我說做禮拜去我就憂愁
[00:03:03.480 --> 00:03:07.160]  大衛認識神
[00:03:07.160 --> 00:03:08.960]  經歷神的愛
[00:03:08.960 --> 00:03:15.520]  所以他整個人意志理性感情都與神有了關係
[00:03:15.720 --> 00:03:17.720]  密切的關係
[00:03:17.720 --> 00:03:20.720]  所以他就有其中的喜樂
[00:03:20.720 --> 00:03:23.720]  親近神是他的喜樂
[00:03:23.720 --> 00:03:26.600]  我們在這裡有喜樂
[00:03:26.600 --> 00:03:29.320]  剛才弟兄帶領我們唱詩
[00:03:29.320 --> 00:03:31.920]  我感覺到有樹林的喜樂
[00:03:31.920 --> 00:03:35.120]  森林的果子就是喜樂
[00:03:35.120 --> 00:03:37.120]  一個被森林扣滿的人
[00:03:37.120 --> 00:03:38.920]  不需要再想意志
[00:03:38.920 --> 00:03:40.640]  不需要再想理性
[00:03:40.640 --> 00:03:42.640]  不需要再想他的感情
[00:03:42.640 --> 00:03:45.320]  他那個自然的流露出來
[00:03:45.320 --> 00:03:47.320]  他內在的喜樂
[00:03:47.320 --> 00:03:54.720]  我們真是願意被提升進入在森林中的喜樂
[00:03:54.720 --> 00:03:57.720]  在烏雲滿天的時候
[00:03:57.720 --> 00:04:00.720]  仍然高唱讚美主
[00:04:00.720 --> 00:04:04.720]  撒旦最怕的就是一個喜樂的基督徒
[00:04:04.720 --> 00:04:08.320]  他對這個基督徒無可奈何
[00:04:08.320 --> 00:04:12.320]  我們真是願意讓森林的果子一樣
[00:04:12.320 --> 00:04:20.720]  在我們的生命中、生活中、時空中、見證中流露出來
[00:04:20.720 --> 00:04:22.720]  有的人這樣說
[00:04:22.720 --> 00:04:24.720]  參加特別的聚會
[00:04:24.720 --> 00:04:27.720]  好像冬季會、夏年會
[00:04:27.720 --> 00:04:30.720]  好像是達強心針一樣
[00:04:30.720 --> 00:04:34.720]  言外之意何必多此一舉
[00:04:34.720 --> 00:04:39.720]  但是聖經不是說達強心針
[00:04:39.720 --> 00:04:41.720]  聖經怎麼說
[00:04:41.720 --> 00:04:45.720]  如何眺望起來
[00:04:45.720 --> 00:04:48.720]  我們聚集在主的面前
[00:04:48.720 --> 00:04:49.720]  親近他
[00:04:49.720 --> 00:04:51.720]  我們的心向他打開
[00:04:51.720 --> 00:04:54.720]  我們的眼睛向他舉目
[00:04:54.720 --> 00:05:00.720]  森林藉著聖經的話在我們的心靈裡工作
[00:05:00.720 --> 00:05:04.720]  那個時候我們的靈、我們的魂
[00:05:04.720 --> 00:05:10.720]  我們的身體的感覺都被眺望起來
[00:05:10.720 --> 00:05:14.720]  我們每天活如沒過一段時間
[00:05:14.720 --> 00:05:18.720]  要眺望一下
[00:05:18.720 --> 00:05:20.720]  我是在中國北方長大
[00:05:20.720 --> 00:05:24.720]  冬天的時候大家圍著活如
[00:05:24.720 --> 00:05:26.720]  總有一個人要眺望
[00:05:26.720 --> 00:05:28.720]  眺望,眺望那個活兒
[00:05:28.720 --> 00:05:30.720]  洗下去的時候眺望起來
[00:05:30.720 --> 00:05:33.720]  沒有一個人說他何必多此一舉
[00:05:33.720 --> 00:05:36.720]  眺望起來還會洗下去
[00:05:36.720 --> 00:05:37.720]  沒有一個人這樣講
[00:05:37.720 --> 00:05:39.720]  你看他眺望就很高興
[00:05:39.720 --> 00:05:42.720]  他能夠享受那個暖氣
[00:05:42.720 --> 00:05:44.720]  我們來到主的面前
[00:05:44.720 --> 00:05:46.720]  我們真是說
[00:05:46.720 --> 00:05:50.720]  聖靈啊,求你眺望我的靈
[00:05:50.720 --> 00:05:52.720]  眺望我的喜樂
[00:05:52.720 --> 00:05:54.720]  眺望我愛主的心
[00:05:54.720 --> 00:05:56.720]  眺望我追求的心
[00:05:56.720 --> 00:06:03.720]  讓我能夠跟從主向前奔走靈程
[00:06:03.720 --> 00:06:06.720]  被主吸引快跑跟從他
[00:06:06.720 --> 00:06:10.720]  那是何等的美好
[00:06:10.720 --> 00:06:13.720]  昨天晚上我們開始看
[00:06:13.720 --> 00:06:17.720]  一部所書裡面聖靈的工作
[00:06:17.720 --> 00:06:19.720]  我們看見聖靈是一個人
[00:06:19.720 --> 00:06:23.720]  信主寵生的救
[00:06:23.720 --> 00:06:27.720]  我們看見聖靈是我們的印記
[00:06:27.720 --> 00:06:29.720]  印記的第一個意義是
[00:06:29.720 --> 00:06:32.720]  表示說有權
[00:06:32.720 --> 00:06:34.720]  我們屬於神
[00:06:34.720 --> 00:06:35.720]  屬於主
[00:06:35.720 --> 00:06:37.720]  屬於聖靈
[00:06:37.720 --> 00:06:41.720]  第二個意義是證據
[00:06:41.720 --> 00:06:45.720]  證據裡面包括了那個「直」的意思
[00:06:45.720 --> 00:06:51.720]  我們預先嘗到將來榮耀中的味道
[00:06:51.720 --> 00:06:53.720]  喜樂、福分
[00:06:53.720 --> 00:06:55.720]  今天我們的心靈中
[00:06:55.720 --> 00:06:58.720]  榮譽、榮譽、榮譽
[00:06:58.720 --> 00:06:59.720]  所謂的愛
[00:06:59.720 --> 00:07:03.720]  不但是將來要與我們永遠同在
[00:07:03.720 --> 00:07:05.720]  就在我們的心中
[00:07:05.720 --> 00:07:06.720]  充滿我們
[00:07:06.720 --> 00:07:07.720]  我們能夠唱
[00:07:07.720 --> 00:07:10.720]  主愛榮譽、榮譽、榮譽
[00:07:10.720 --> 00:07:12.720]  我心靈
[00:07:12.720 --> 00:07:15.720]  我相信大家唱那句的時候
[00:07:15.720 --> 00:07:18.720]  從心裡面唱出來
[00:07:18.720 --> 00:07:21.720]  真是主的愛是如此的寶貴
[00:07:21.720 --> 00:07:23.720]  神的愛怎麼樣
[00:07:23.720 --> 00:07:26.720]  在我們的心中這樣榮譽呢
[00:07:26.720 --> 00:07:29.720]  羅馬書五章五節
[00:07:29.720 --> 00:07:32.720]  原來說賜給我們的聖靈
[00:07:32.720 --> 00:07:36.720]  神的愛交換在我們心裡
[00:07:36.720 --> 00:07:38.720]  交換是大量的
[00:07:38.720 --> 00:07:40.720]  是豐富的意思
[00:07:40.720 --> 00:07:42.720]  聖靈把神的愛
[00:07:42.720 --> 00:07:45.720]  不是一點點的交換在我們的心中
[00:07:45.720 --> 00:07:50.720]  那是傾倒充滿在我們的心中
[00:07:50.720 --> 00:07:53.720]  我們被神的愛充滿的時候
[00:07:53.720 --> 00:07:55.720]  我們自然能夠歌唱
[00:07:55.720 --> 00:07:59.720]  主愛榮譽我心靈
[00:07:59.720 --> 00:08:02.720]  我們昨天晚上也開始看第一章
[00:08:02.720 --> 00:08:05.720]  十七節高羅的禱告
[00:08:05.720 --> 00:08:08.720]  他自己已經得到這個經歷
[00:08:08.720 --> 00:08:10.720]  他也要所有的弟兄姊妹
[00:08:10.720 --> 00:08:13.720]  同樣的得到這個經歷
[00:08:13.720 --> 00:08:16.720]  所以他就為弟兄姊妹們禱告說
[00:08:16.720 --> 00:08:19.720]  求我們主耶穌基督的神
[00:08:19.720 --> 00:08:21.720]  榮耀的父
[00:08:21.720 --> 00:08:24.720]  將那賜人智慧和奇事的靈
[00:08:24.720 --> 00:08:25.720]  賞給你們
[00:08:25.720 --> 00:08:28.720]  是你們真知道他
[00:08:28.720 --> 00:08:32.720]  聖靈工作是我們真知道神
[00:08:32.720 --> 00:08:34.720]  不是第二手的知道
[00:08:34.720 --> 00:08:35.720]  不是間接的知道
[00:08:35.720 --> 00:08:38.720]  那是直接的認識
[00:08:38.720 --> 00:08:39.720]  第一手的認識
[00:08:39.720 --> 00:08:41.720]  我們經歷神
[00:08:41.720 --> 00:08:42.720]  感謝神
[00:08:42.720 --> 00:08:46.720]  這個知道裡面有一個愛的關係
[00:08:46.720 --> 00:08:50.720]  因為在格林多前書八章第三節
[00:08:50.720 --> 00:08:53.720]  保羅說若有人愛神
[00:08:53.720 --> 00:08:56.720]  這人是神所知道的
[00:08:56.720 --> 00:09:00.720]  愛神是神所知道的
[00:09:00.720 --> 00:09:02.720]  神的那個知識
[00:09:02.720 --> 00:09:03.720]  聖靈在我們裡面
[00:09:03.720 --> 00:09:06.720]  把我們帶進去的那個知識
[00:09:06.720 --> 00:09:08.720]  裡面有愛的因素
[00:09:08.720 --> 00:09:11.720]  阿摩四書三章第二節
[00:09:11.720 --> 00:09:12.720]  有話說
[00:09:12.720 --> 00:09:15.720]  在萬民中我只認識以色列人
[00:09:15.720 --> 00:09:17.720]  那個認識那個知道
[00:09:17.720 --> 00:09:19.720]  又是一個愛的關係
[00:09:19.720 --> 00:09:20.720]  感謝主
[00:09:20.720 --> 00:09:23.720]  屬靈的那個認識
[00:09:23.720 --> 00:09:26.720]  一定產生一個愛的關係
[00:09:26.720 --> 00:09:29.720]  把我們帶進與主耶穌基督的
[00:09:29.720 --> 00:09:33.720]  那個好朋友的友情裡面
[00:09:33.720 --> 00:09:38.720]  你看在約翰福音十五章十五節
[00:09:38.720 --> 00:09:39.720]  主耶穌說
[00:09:39.720 --> 00:09:43.720]  以後我不在村裡面為僕人
[00:09:43.720 --> 00:09:46.720]  因為僕人不知道主人所做的
[00:09:46.720 --> 00:09:48.720]  我來村裡面為朋友
[00:09:48.720 --> 00:09:51.720]  因為我從我父聽見的
[00:09:51.720 --> 00:09:54.720]  都已經告訴你們了
[00:09:54.720 --> 00:09:56.720]  意思就是說
[00:09:56.720 --> 00:09:57.720]  我們是主的朋友
[00:09:57.720 --> 00:09:58.720]  為什麼呢
[00:09:58.720 --> 00:10:01.720]  因為我們知道他的心事
[00:10:01.720 --> 00:10:04.720]  他從父所聽見的
[00:10:04.720 --> 00:10:07.720]  就是在他心中的那一切
[00:10:07.720 --> 00:10:09.720]  都已經告訴我們的
[00:10:09.720 --> 00:10:11.720]  我們了解他
[00:10:11.720 --> 00:10:15.720]  我們與他有知心之交
[00:10:15.720 --> 00:10:18.720]  我們中國人形容真的朋友
[00:10:18.720 --> 00:10:20.720]  是知心之交
[00:10:20.720 --> 00:10:22.720]  你懂得我的心
[00:10:22.720 --> 00:10:23.720]  我懂得你的心
[00:10:23.720 --> 00:10:25.720]  那是真正的朋友
[00:10:25.720 --> 00:10:26.720]  主耶穌說
[00:10:26.720 --> 00:10:29.720]  你們不在村裡面為僕人
[00:10:29.720 --> 00:10:32.720]  因為僕人會工作
[00:10:32.720 --> 00:10:35.720]  但是不了解主人的心意
[00:10:35.720 --> 00:10:38.720]  我們來村裡面為朋友
[00:10:38.720 --> 00:10:42.720]  因為我心裡的一切已經告訴你們
[00:10:42.720 --> 00:10:43.720]  你們聽見了
[00:10:43.720 --> 00:10:44.720]  你們了解了
[00:10:44.720 --> 00:10:46.720]  你們知道了
[00:10:46.720 --> 00:10:47.720]  你們認識我
[00:10:47.720 --> 00:10:50.720]  是朋友的認識
[00:10:50.720 --> 00:10:51.720]  朋友的認識
[00:10:51.720 --> 00:10:56.720]  真知道神就是進入這個愛的認識
[00:10:56.720 --> 00:10:57.720]  愛的關係裡面
[00:10:57.720 --> 00:10:59.720]  我們和他的獨生子
[00:10:59.720 --> 00:11:05.720]  耶穌基督成為密切的知心之交的朋友
[00:11:05.720 --> 00:11:08.720]  我們也懂得天父的心
[00:11:08.720 --> 00:11:10.720]  我們有了兒子的靈
[00:11:10.720 --> 00:11:12.720]  產生了兒子的心
[00:11:12.720 --> 00:11:15.720]  我們懂得父親的心是如何
[00:11:15.720 --> 00:11:18.720]  父子的情由然而生
[00:11:18.720 --> 00:11:21.720]  那是何等的寶貴
[00:11:21.720 --> 00:11:27.720]  有的兒女只有法律上的立位是過濟的
[00:11:27.720 --> 00:11:29.720]  是兒女
[00:11:29.720 --> 00:11:34.720]  但是有的時候沒有兒女的心
[00:11:34.720 --> 00:11:39.720]  因為他知道不是真的孩子
[00:11:39.720 --> 00:11:40.720]  不錯
[00:11:40.720 --> 00:11:44.720]  有很多知道自己不是父母的真孩子的孩子
[00:11:44.720 --> 00:11:46.720]  仍然愛父母
[00:11:46.720 --> 00:11:48.720]  因為看見父母那樣的愛他
[00:11:48.720 --> 00:11:52.720]  但是一般來說
[00:11:52.720 --> 00:11:53.720]  真的兒女
[00:11:53.720 --> 00:11:56.720]  他的感受是不同的
[00:11:56.720 --> 00:12:02.720]  他的感受的深度、強度是更深、更高一層的
[00:12:02.720 --> 00:12:05.720]  我們進到森林裡面
[00:12:05.720 --> 00:12:11.720]  森林把我們帶進我們兒子的心意當中
[00:12:11.720 --> 00:12:13.720]  我們心裡衝出來
[00:12:13.720 --> 00:12:15.720]  流露出來
[00:12:15.720 --> 00:12:16.720]  呼叫出來
[00:12:16.720 --> 00:12:17.720]  阿爸父
[00:12:17.720 --> 00:12:21.720]  那就代表我們與神之間的那個活潑的
[00:12:21.720 --> 00:12:22.720]  親切的
[00:12:22.720 --> 00:12:23.720]  自然的
[00:12:23.720 --> 00:12:26.720]  生命的流露的那種的禱告
[00:12:26.720 --> 00:12:27.720]  感謝神
[00:12:27.720 --> 00:12:31.720]  有許多的弟兄姊妹有這樣的經歷
[00:12:31.720 --> 00:12:33.720]  那個時候以後
[00:12:33.720 --> 00:12:36.720]  你就覺得禱告有味道
[00:12:36.720 --> 00:12:37.720]  是甜蜜的
[00:12:37.720 --> 00:12:40.720]  你禱告就不是苦差時
[00:12:40.720 --> 00:12:42.720]  你會享受禱告
[00:12:42.720 --> 00:12:45.720]  你和其他的弟兄姊妹一起
[00:12:45.720 --> 00:12:48.720]  向天父打開你的心門的時候
[00:12:48.720 --> 00:12:49.720]  傾倒出來
[00:12:49.720 --> 00:12:52.720]  你對子母對父母對生命的感情
[00:12:52.720 --> 00:12:55.720]  你心裡有真正的喜樂
[00:12:55.720 --> 00:12:57.720]  是生命的喜樂
[00:12:57.720 --> 00:12:59.720]  我們再繼續的想一想
[00:12:59.720 --> 00:13:03.720]  真知道神還有一節聖經
[00:13:03.720 --> 00:13:06.720]  給我們很寶貴的提醒
[00:13:06.720 --> 00:13:07.720]  請大家
[00:13:07.720 --> 00:13:14.720]  翻到哥羅西書第一章第九節和第十節
[00:13:14.720 --> 00:13:19.720]  哥羅西書第一章第九節第十節
[00:13:19.720 --> 00:13:23.720]  這也是保羅的禱告
[00:13:23.720 --> 00:13:27.720]  因此我們自從聽見的日子
[00:13:27.720 --> 00:13:30.720]  也就為你們不住的禱告祈求
[00:13:30.720 --> 00:13:34.720]  願你們在一切孰靈的智慧悟性上
[00:13:34.720 --> 00:13:36.720]  滿心知道神的旨意
[00:13:36.720 --> 00:13:39.720]  好叫你們行事為人對得起主
[00:13:39.720 --> 00:13:42.720]  觀世蒙他喜悅
[00:13:42.720 --> 00:13:47.720]  在一切善事上結果自漸漸的多知道神
[00:13:47.720 --> 00:13:52.720]  這兩節裡面每一節都有知道神這三個字
[00:13:52.720 --> 00:13:55.720]  但是這兩節所說的知道神
[00:13:55.720 --> 00:13:59.720]  在程度上範圍上不同
[00:13:59.720 --> 00:14:02.720]  其中有一個進步
[00:14:02.720 --> 00:14:05.720]  到了一個更高的層面的認識
[00:14:05.720 --> 00:14:07.720]  我們看這九節
[00:14:07.720 --> 00:14:14.720]  第九節末了一句滿心知道神的旨意
[00:14:14.720 --> 00:14:17.720]  這是指著什麼說的呢
[00:14:17.720 --> 00:14:24.720]  在一切孰靈的智慧悟性上滿心知道神的旨意
[00:14:24.720 --> 00:14:29.720]  這是在了解上知道神的旨意
[00:14:29.720 --> 00:14:32.720]  第十節呢不同了
[00:14:32.720 --> 00:14:39.720]  第十節末了的一句漸漸的多知道神
[00:14:39.720 --> 00:14:43.720]  既然在第九節說滿心知道神了
[00:14:43.720 --> 00:14:45.720]  滿心就是一百分了
[00:14:45.720 --> 00:14:51.720]  一百分之後怎麼能夠繼續說漸漸的更多知道神呢
[00:14:51.720 --> 00:14:56.720]  那不是一百零一、一百零五、一百一十分了嗎
[00:14:56.720 --> 00:14:59.720]  為什麼在滿心知道神的旨意之後
[00:14:59.720 --> 00:15:05.720]  繼續的說漸漸的更多更多知道神呢
[00:15:05.720 --> 00:15:06.720]  不是矛盾
[00:15:06.720 --> 00:15:12.720]  那是第十節是講另外一個層面
[00:15:12.720 --> 00:15:14.720]  另外一個範圍
[00:15:14.720 --> 00:15:20.720]  第九節是在悟性上了解上滿心知道神的旨意
[00:15:20.720 --> 00:15:23.720]  滿心知道以後第十節
[00:15:23.720 --> 00:15:26.720]  我們進入生活的精力的層面
[00:15:26.720 --> 00:15:29.720]  所以第十節提到你們行事不為人
[00:15:29.720 --> 00:15:30.720]  對待其主
[00:15:30.720 --> 00:15:35.720]  又說凡事是就是生活所做的事
[00:15:35.720 --> 00:15:39.720]  在一切善事上生活的精力
[00:15:39.720 --> 00:15:40.720]  結出果自來
[00:15:40.720 --> 00:15:45.720]  這個時候就深一層的在精力中
[00:15:45.720 --> 00:15:50.720]  在生活的過程中來認識神
[00:15:50.720 --> 00:15:57.720]  所以悟性的知道變成了經驗的知道
[00:15:57.720 --> 00:16:01.720]  真知道神就是經驗的知道神
[00:16:01.720 --> 00:16:05.720]  精力神現在能夠說我過去風聞
[00:16:05.720 --> 00:16:08.720]  由你現在親眼見底
[00:16:08.720 --> 00:16:14.720]  和主和天父之間的那個關係提高到一個新的層面
[00:16:14.720 --> 00:16:18.720]  一個晉升到一個更深的層面
[00:16:18.720 --> 00:16:24.720]  感謝主神靈能夠光照我們心中的眼睛
[00:16:24.720 --> 00:16:30.720]  使我們這樣的真認識神
[00:16:30.720 --> 00:16:35.720]  這是神靈非常寶貴的工作
[00:16:35.720 --> 00:16:37.720]  還有一節聖經
[00:16:37.720 --> 00:16:42.720]  也是幫助我們了解真知道神的意思
[00:16:42.720 --> 00:16:45.720]  請大家翻到還是一部所述
[00:16:45.720 --> 00:16:47.720]  第一章第六節
[00:16:47.720 --> 00:16:49.720]  第一章第六節
[00:16:49.720 --> 00:16:53.720]  這福音傳到你們那裡
[00:16:53.720 --> 00:16:55.720]  也傳到普天之下
[00:16:55.720 --> 00:16:58.720]  並且絕不增長
[00:16:58.720 --> 00:17:02.720]  如同在你們中間自從你們聽見福音
[00:17:02.720 --> 00:17:06.720]  真知道神恩惠的日子一樣
[00:17:06.720 --> 00:17:09.720]  這裡又有一個真知道
[00:17:09.720 --> 00:17:12.720]  真知道神的恩惠
[00:17:12.720 --> 00:17:15.720]  就是神的愛
[00:17:15.720 --> 00:17:17.720]  因此
[00:17:17.720 --> 00:17:19.720]  哥羅西的弟兄姊妹
[00:17:19.720 --> 00:17:21.720]  他們聽見了福音就接受
[00:17:21.720 --> 00:17:23.720]  不能接受
[00:17:23.720 --> 00:17:27.720]  而且把福音傳到他們意外的地方去
[00:17:27.720 --> 00:17:31.720]  你看保羅在第六節稱讚他們說
[00:17:31.720 --> 00:17:34.720]  這福音傳到你們那裡
[00:17:34.720 --> 00:17:37.720]  也傳到普天之下
[00:17:37.720 --> 00:17:39.720]  並且絕不增長
[00:17:39.720 --> 00:17:41.720]  福音到了哥羅西
[00:17:41.720 --> 00:17:44.720]  被那些弟兄姊妹接受
[00:17:44.720 --> 00:17:45.720]  接受了以後
[00:17:45.720 --> 00:17:48.720]  福音不是停止在他們中間
[00:17:48.720 --> 00:17:52.720]  福音是結果增長
[00:17:52.720 --> 00:17:56.720]  結果是質的增長
[00:17:56.720 --> 00:18:00.720]  這個增長兩個字是量的增長
[00:18:00.720 --> 00:18:03.720]  結果質的增長
[00:18:03.720 --> 00:18:05.720]  也有量的增長
[00:18:05.720 --> 00:18:07.720]  兩樣一起增長
[00:18:07.720 --> 00:18:08.720]  換句話說
[00:18:08.720 --> 00:18:10.720]  福音到了他們中間
[00:18:10.720 --> 00:18:12.720]  沒有停止在那裡
[00:18:12.720 --> 00:18:15.720]  從他們又傳出去
[00:18:15.720 --> 00:18:17.720]  傳給別人
[00:18:17.720 --> 00:18:19.720]  為什麼他們有這個表現
[00:18:19.720 --> 00:18:21.720]  為什麼他們傳福音
[00:18:21.720 --> 00:18:24.720]  保羅把原因講出來
[00:18:24.720 --> 00:18:28.720]  就是自從你們聽見福音
[00:18:28.720 --> 00:18:32.720]  真知道神的福音中的那個愛
[00:18:32.720 --> 00:18:36.720]  那個恩惠的日子一樣
[00:18:36.720 --> 00:18:39.720]  所以哥羅西的弟兄姊妹
[00:18:39.720 --> 00:18:43.720]  真的體會了經歷了感受了
[00:18:43.720 --> 00:18:47.720]  在福音中神的無限的恩愛
[00:18:47.720 --> 00:18:49.720]  他們就被這個恩愛激勵與感動
[00:18:49.720 --> 00:18:51.720]  去傳福音
[00:18:51.720 --> 00:18:54.720]  每一個傳福音的弟兄姊妹
[00:18:54.720 --> 00:18:56.720]  都有這個特點
[00:18:56.720 --> 00:18:58.720]  不是頭腦知道足
[00:18:58.720 --> 00:19:02.720]  不如我定思在十字架上
[00:19:02.720 --> 00:19:03.720]  僅此而已
[00:19:03.720 --> 00:19:04.720]  不是的
[00:19:04.720 --> 00:19:06.720]  那是在心靈的深處
[00:19:06.720 --> 00:19:08.720]  有一個經歷
[00:19:08.720 --> 00:19:10.720]  有一個感受
[00:19:10.720 --> 00:19:13.720]  那個內心的知道
[00:19:13.720 --> 00:19:14.720]  就推動他們
[00:19:14.720 --> 00:19:18.720]  激勵他們去傳福音給別人聽
[00:19:18.720 --> 00:19:21.720]  凡是熱心做個人佈導工作的人
[00:19:21.720 --> 00:19:24.720]  都有這個特點
[00:19:24.720 --> 00:19:27.720]  真知道神的恩惠
[00:19:27.720 --> 00:19:30.720]  我們真是願意在聖人的工作之下
[00:19:30.720 --> 00:19:33.720]  進入這個真知道三個寶貴的
[00:19:33.720 --> 00:19:36.720]  寶貴的寶貴的字裡面
[00:19:36.720 --> 00:19:38.720]  不再是頭腦的知道
[00:19:38.720 --> 00:19:41.720]  不再是道聽途說
[00:19:41.720 --> 00:19:43.720]  人云亦云的知道
[00:19:43.720 --> 00:19:47.720]  那是向我們這裡看見
[00:19:47.720 --> 00:19:49.720]  保有自己的知道
[00:19:49.720 --> 00:19:51.720]  和他為了信徒禱告
[00:19:51.720 --> 00:19:55.720]  求聖靈帶他們進入的那個真
[00:19:55.720 --> 00:19:58.720]  認識住裡面
[00:19:58.720 --> 00:20:00.720]  好我們現在再讀下去
[00:20:00.720 --> 00:20:02.720]  這翻回一副所書
[00:20:02.720 --> 00:20:04.720]  第一章十七節
[00:20:04.720 --> 00:20:05.720]  我們看的第一句
[00:20:05.720 --> 00:20:09.720]  現在我們要看第二句
[00:20:09.720 --> 00:20:12.720]  第二句是跟著第一句下來的
[00:20:12.720 --> 00:20:16.720]  都是聖靈的工作
[00:20:16.720 --> 00:20:19.720]  第一個工作是我們真知道神
[00:20:19.720 --> 00:20:21.720]  第二個工作十八節
[00:20:21.720 --> 00:20:24.720]  並且就是加上
[00:20:24.720 --> 00:20:27.720]  照明你們心中的眼睛
[00:20:27.720 --> 00:20:30.720]  是你們知道他的恩兆
[00:20:30.720 --> 00:20:34.720]  有何等之望
[00:20:34.720 --> 00:20:36.720]  何等之望
[00:20:36.720 --> 00:20:42.720]  就是榮耀的豐富的奇妙的美好的內容
[00:20:42.720 --> 00:20:47.720]  神在基督裡給我們的恩典的護照
[00:20:47.720 --> 00:20:50.720]  有何等豐盛榮耀奇妙
[00:20:50.720 --> 00:20:54.720]  滿足我們的心的內涵
[00:20:54.720 --> 00:20:56.720]  聖靈在我們的心裡
[00:20:56.720 --> 00:20:58.720]  是我們心中的眼睛
[00:20:58.720 --> 00:21:01.720]  開了被照明了
[00:21:01.720 --> 00:21:05.720]  我們就清清楚楚的知道這件事
[00:21:05.720 --> 00:21:08.720]  就是說我們屬靈的恩典
[00:21:08.720 --> 00:21:11.720]  有何等豐盛的內容
[00:21:11.720 --> 00:21:15.720]  立刻我們的心被他吸引
[00:21:15.720 --> 00:21:18.720]  有許多的基督徒愛世界
[00:21:18.720 --> 00:21:19.720]  為什麼愛世界
