
[00:00:00.000 --> 00:00:03.800]  今天是崇拜教育的主日
[00:01:48.000 --> 00:01:52.400]  然後上帝參與他們回到他們的日常生活當中
[00:01:52.400 --> 00:01:55.200]  去作他們自己的見證
[00:01:55.200 --> 00:01:59.800]  整個內容就好像我們今天在崇拜裡面
[00:01:59.800 --> 00:02:02.200]  內容的編排
[00:02:02.200 --> 00:02:05.000]  某程度上都是按照這個框架
[00:02:05.000 --> 00:02:07.600]  一步一步地去實踐出來
[00:02:07.600 --> 00:02:11.800]  在這一段經文說到
[00:02:11.800 --> 00:02:17.400]  神吩咐摩西上三去聽從祂的話
[00:02:17.400 --> 00:02:20.800]  然後有一班長老遠遠地站在另一處
[00:02:20.800 --> 00:02:22.600]  去敬拜上帝
[00:02:22.600 --> 00:02:25.600]  唯獨摩西可以更加近前地
[00:02:25.600 --> 00:02:28.200]  去到上帝那裡去親近神
[00:02:28.200 --> 00:02:32.800]  之後摩西就將面回到百姓那裡
[00:02:32.800 --> 00:02:36.200]  去轉述上帝對他們的吩咐
[00:02:36.200 --> 00:02:37.800]  然後一班以色列人
[00:02:37.800 --> 00:02:39.600]  他們異口同聲地說
[00:02:39.600 --> 00:02:44.200]  我們願意去順服進行上帝的吩咐
[00:02:44.200 --> 00:02:47.200]  然後摩西就將上帝的命令寫下
[00:02:47.200 --> 00:02:49.800]  也都捉了一座壇
[00:02:49.800 --> 00:02:52.200]  還有立了一個柱子
[00:02:52.200 --> 00:02:54.400]  去作為這個紀念
[00:02:54.400 --> 00:02:56.400]  紀念上帝的約
[00:02:56.400 --> 00:02:58.600]  也都紀念一班以色列人說
[00:02:58.600 --> 00:03:01.800]  願意遵守上帝的約
[00:03:01.800 --> 00:03:04.200]  接著摩西又吩咐百姓
[00:03:04.200 --> 00:03:07.600]  去獻上這個繁祭和平安祭
[00:03:07.600 --> 00:03:10.800]  意思就是代表著一班以色列人
[00:03:10.800 --> 00:03:15.800]  願意將自己整個生命呈獻在上帝的面前
[00:03:15.800 --> 00:03:20.200]  願意一生中心地去跟從神
[00:03:20.200 --> 00:03:22.400]  遵守上帝的說話
[00:03:22.400 --> 00:03:28.000]  接著摩西再次宣讀上帝的約書
[00:03:28.000 --> 00:03:30.200]  百姓也都再次地說
[00:03:30.200 --> 00:03:34.200]  我們永遠願意去順服聽從神的命令
[00:03:34.200 --> 00:03:37.200]  接著在第八節就說
[00:03:37.200 --> 00:03:40.800]  敬拜的高峰就是摩西用血
[00:03:40.800 --> 00:03:45.600]  有一些血灑在壇上
[00:03:45.600 --> 00:03:49.400]  有些血灑在一班百姓的身上
[00:03:49.400 --> 00:03:55.200]  代表著上帝會紀念他自己所訂立的約
[00:03:55.200 --> 00:03:57.600]  上帝也都會紀念百姓
[00:03:57.600 --> 00:04:02.200]  他們願意去遵守上帝所立的這個憑據
[00:04:02.200 --> 00:04:05.200]  可以說隨著這個儀式的結束
[00:04:05.200 --> 00:04:08.000]  西乃山的約正式的啟動
[00:04:08.000 --> 00:04:11.600]  代表著以色列人願意將自己分別出來
[00:04:11.600 --> 00:04:16.400]  成為上帝所揀選的一班特別的子民
[00:04:16.400 --> 00:04:18.200]  這一班人願意說
[00:04:18.200 --> 00:04:19.600]  我要在萬民當中
[00:04:19.600 --> 00:04:21.400]  我要在其他人面前去見證
[00:04:21.400 --> 00:04:24.400]  我們願意去跟從上帝
[00:04:24.400 --> 00:04:26.800]  我們是上帝的子民
[00:04:26.800 --> 00:04:32.000]  我們要去侍奉敬拜這個拯救我們的上帝
[00:04:32.000 --> 00:04:35.000]  在整個過程裏面
[00:04:35.000 --> 00:04:40.800]  摩西成為了上帝和人納約之間的一個中間人
[00:04:40.800 --> 00:04:48.400]  摩西代表著上帝將他的律法講明給一班百姓知道
[00:04:48.400 --> 00:04:52.000]  而摩西也都代表著一班以色列人
[00:04:52.000 --> 00:04:54.600]  在上帝的面前獻上這個祭
[00:04:54.600 --> 00:04:56.400]  代表著這一班以色列人
[00:04:56.400 --> 00:05:00.600]  他們願意去緊緊的去跟從上帝
[00:05:00.600 --> 00:05:03.400]  在獻祭的前和後
[00:05:03.400 --> 00:05:09.200]  摩西同樣去讀出上帝的律法
[00:05:09.200 --> 00:05:10.200]  上帝的吩咐
[00:05:10.200 --> 00:05:13.000]  當時就是十誡和一些約書
[00:05:13.000 --> 00:05:15.400]  也都表現出一班人
[00:05:15.400 --> 00:05:17.600]  他們聽完之後再重申的就是
[00:05:17.600 --> 00:05:19.600]  我們願意去毀身給上帝
[00:05:19.600 --> 00:05:22.600]  願意去遵行上帝的一個吩咐
[00:05:22.600 --> 00:05:26.800]  其實整個的禮儀都是相當的隆重
[00:05:26.800 --> 00:05:28.200]  大家可以想一想
[00:05:28.200 --> 00:05:30.800]  想像如果你是當時的以色列人
[00:05:30.800 --> 00:05:34.000]  你在埃及地作奴隸一段時間
[00:05:34.000 --> 00:05:36.000]  受苦了一段很長的時間
[00:05:36.000 --> 00:05:38.000]  上帝直採十災
[00:05:38.000 --> 00:05:41.200]  去降下給當時的埃及地
[00:05:41.200 --> 00:05:42.200]  當時的埃及王
[00:05:42.200 --> 00:05:45.600]  他願意才放一班以色列人出去
[00:05:45.600 --> 00:05:46.800]  離開埃及
[00:05:46.800 --> 00:05:49.400]  接著經過了紅海的大神跡
[00:05:49.400 --> 00:05:50.800]  就是紅海分開
[00:05:50.800 --> 00:05:52.600]  經過了乾地
[00:05:52.600 --> 00:05:55.600]  一班追來的埃及追兵
[00:05:55.600 --> 00:05:57.600]  淹死在紅海當中
[00:05:57.600 --> 00:05:59.600]  去到現在這個地步
[00:05:59.600 --> 00:06:01.000]  西乃山那裡
[00:06:01.000 --> 00:06:03.600]  上帝頒下這個約
[00:06:03.600 --> 00:06:06.400]  那個情況是相當的
[00:06:06.400 --> 00:06:08.200]  跟我們現在坐在這裡
[00:06:08.200 --> 00:06:09.600]  這樣聽是很不同的
[00:06:09.600 --> 00:06:11.400]  是很有動感的
[00:06:11.400 --> 00:06:13.400]  是一步一步去到這個時候
[00:06:13.400 --> 00:06:16.000]  我們來到拯救我們的上帝
[00:06:16.000 --> 00:06:17.800]  經歷過去拯救的大難
[00:06:17.800 --> 00:06:19.000]  接著來到這一刻
[00:06:19.000 --> 00:06:20.800]  我們現在說我們願意永遠的
[00:06:20.800 --> 00:06:23.800]  去跟從這個上帝
[00:06:23.800 --> 00:06:26.600]  憲制是公開的舉行
[00:06:26.600 --> 00:06:27.600]  每個人都看到
[00:06:27.600 --> 00:06:29.400]  看到那個情況
[00:06:29.400 --> 00:06:34.200]  所以他們都經歷了上帝的拯救
[00:06:34.200 --> 00:06:35.400]  他們願意說
[00:06:35.400 --> 00:06:38.200]  我們願意跟上帝立下這個約
[00:06:38.200 --> 00:06:39.000]  大家也都記得
[00:06:39.000 --> 00:06:40.400]  這個約不是平等的
[00:06:40.400 --> 00:06:42.400]  就是跟我們一般的納約有不同
[00:06:42.400 --> 00:06:45.400]  我們跟人簽合同就是平等的關係
[00:06:45.400 --> 00:06:46.800]  就是說我願意這樣做
[00:06:46.800 --> 00:06:48.200]  你是願意這樣做
[00:06:48.200 --> 00:06:50.400]  但是我們說在聖經來說
[00:06:50.400 --> 00:06:52.600]  這個納約基本上
[00:06:52.600 --> 00:06:55.400]  是上帝做了所有的事情
[00:06:55.400 --> 00:06:58.200]  接著我們只不過是一個回應
[00:06:58.200 --> 00:07:03.800]  我們願不願意去回應上帝這個行動
[00:07:03.800 --> 00:07:05.200]  所以某程度
[00:07:05.200 --> 00:07:06.800]  上帝不是一個平等的約
[00:07:06.800 --> 00:07:08.200]  不平等的意思就是說
[00:07:08.200 --> 00:07:10.200]  上帝對我們
[00:07:10.200 --> 00:07:11.800]  做了我們
[00:07:11.800 --> 00:07:13.800]  不需要我們做什麼
[00:07:13.800 --> 00:07:16.000]  祂願意做完所有的事情
[00:07:16.000 --> 00:07:17.000]  但是上帝就是說
[00:07:17.000 --> 00:07:21.000]  你願不願意領受我這個欽點呢
[00:07:21.000 --> 00:07:23.000]  整個納約的基礎
[00:07:23.000 --> 00:07:27.200]  是建基於上帝那個救贖的欽點
[00:07:27.200 --> 00:07:29.200]  如果沒有上帝的拯救
[00:07:29.200 --> 00:07:32.400]  根本就沒有這個所謂的納約
[00:07:32.400 --> 00:07:36.200]  所以這個納約本身
[00:07:36.200 --> 00:07:39.000]  不是人做了什麼
[00:07:39.000 --> 00:07:42.200]  是值得跟上帝有這樣的關係
[00:07:42.200 --> 00:07:43.200]  不是
[00:07:43.200 --> 00:07:46.200]  整個的過程都是顯出了
[00:07:46.200 --> 00:07:48.000]  上帝拯救
[00:07:48.000 --> 00:07:50.000]  上帝賜下欽點
[00:07:50.000 --> 00:07:53.800]  上帝賜下憐憫給一群以色列人
[00:07:53.800 --> 00:07:58.600]  在這裡可以說讓一群百姓都知道
[00:07:58.600 --> 00:08:04.200]  敬拜上帝最重要的不是那一刻
[00:08:04.200 --> 00:08:06.200]  有什麼儀式
[00:08:06.200 --> 00:08:10.400]  那個重要的是表達一群以色列人的心態
[00:08:10.400 --> 00:08:12.800]  而更重要的就是讓他們明白
[00:08:12.800 --> 00:08:16.200]  你們要在日常的生活當中
[00:08:16.200 --> 00:08:19.200]  去表示你們真是一個人
[00:08:19.200 --> 00:08:21.200]  敬拜我的一個群體
[00:08:21.200 --> 00:08:23.400]  所以在之前和之後
[00:08:23.400 --> 00:08:25.600]  都說了很多的
[00:08:25.600 --> 00:08:30.000]  就是跟從上帝的人應該怎樣去行事為人
[00:08:30.000 --> 00:08:31.600]  有的生活的準則
[00:08:31.600 --> 00:08:34.200]  在日常生活裡面應該怎樣去做
[00:08:34.200 --> 00:08:36.600]  應該做些什麼應該不做些什麼
[00:08:36.600 --> 00:08:38.600]  是很清楚的去講清楚
[00:08:38.600 --> 00:08:40.000]  講清楚出來
[00:08:40.000 --> 00:08:42.800]  其實目的就是要讓一群以色列人知道
[00:08:42.800 --> 00:08:45.400]  你們要在具體的生活當中
[00:08:45.400 --> 00:08:48.000]  去見證我住在你們當中
[00:08:48.000 --> 00:08:50.800]  你們是一群願意跟從我的一群人
[00:08:50.800 --> 00:08:54.000]  所以獻這個梵祭是代表著
[00:08:54.000 --> 00:08:58.400]  他們願意把整個生命都仰望在上帝的手裡
[00:08:58.400 --> 00:09:01.200]  讓祂去管理我們這個民族
[00:09:01.200 --> 00:09:03.400]  讓祂去管理我們這個家庭
[00:09:03.400 --> 00:09:06.400]  讓祂去管理我們這個生命
[00:09:06.400 --> 00:09:13.400]  這是獻梵祭的一個很重要的意思
[00:09:13.400 --> 00:09:14.800]  在這段經文裡面
[00:09:14.800 --> 00:09:21.600]  我們可以去對一些敬拜的涵義
[00:09:21.600 --> 00:09:25.200]  有一些深一步的反省
[00:09:25.200 --> 00:09:28.000]  上帝的呼召
[00:09:28.000 --> 00:09:29.400]  呼召我們的目的
[00:09:29.400 --> 00:09:31.200]  拯救我們的目的是什麼呢
[00:09:31.200 --> 00:09:32.800]  就是要我們敬拜祂
[00:09:32.800 --> 00:09:35.200]  所以上帝的拯救不是目的
[00:09:35.200 --> 00:09:37.200]  不是上帝拯救完你出埃及就算了
[00:09:37.200 --> 00:09:38.200]  我不理你了
[00:09:38.200 --> 00:09:39.800]  你自己繼續上路吧
[00:09:39.800 --> 00:09:42.200]  走你們人生的路吧
[00:09:42.200 --> 00:09:42.800]  不是
[00:09:42.800 --> 00:09:46.200]  上帝的拯救是有一個目的的
[00:09:46.200 --> 00:09:49.600]  目的就是要一群以色列人去敬拜祂
[00:09:49.600 --> 00:09:51.000]  去跟從祂
[00:09:51.000 --> 00:09:54.000]  所以一群以色列人
[00:09:54.000 --> 00:09:55.600]  他們來到這一刻
[00:09:55.600 --> 00:09:59.000]  就是上帝要做一個這樣的行動
[00:09:59.000 --> 00:10:00.400]  要提醒一群以色列人
[00:10:00.400 --> 00:10:01.600]  你們現在要做一個決定
[00:10:01.600 --> 00:10:05.400]  是否願意永遠地去跟從我呢
[00:10:05.400 --> 00:10:08.400]  如果你們願意去跟從我的時候
[00:10:08.400 --> 00:10:13.800]  這個約就成為了你和我中間的一個見證
[00:10:13.800 --> 00:10:15.600]  這個約也很重要
[00:10:15.600 --> 00:10:19.800]  見證著上帝是一個守約斯慈愛的上帝
[00:10:19.800 --> 00:10:21.600]  上帝說在這一刻裡面
[00:10:21.600 --> 00:10:24.600]  其實他們還沒有進入迦南地
[00:10:24.600 --> 00:10:29.000]  離開了埃及的地方
[00:10:29.000 --> 00:10:30.600]  經過了一段很長的路
[00:10:30.600 --> 00:10:32.400]  然後在中間
[00:10:32.400 --> 00:10:34.400]  然後他們等待著進入
[00:10:34.400 --> 00:10:36.400]  上帝所應許他們的地方
[00:10:36.400 --> 00:10:37.800]  迦南地的地方
[00:10:37.800 --> 00:10:40.400]  當他們願意去守這個約的時候
[00:10:40.400 --> 00:10:42.000]  也意味著他們知道
[00:10:42.000 --> 00:10:48.400]  上帝是會繼續帶領他們進入迦南地的地方
[00:10:48.400 --> 00:10:52.000]  上帝的約必定是會成就
[00:10:52.000 --> 00:10:53.400]  從我們今天的角度來說
[00:10:53.400 --> 00:10:57.400]  可以說當我們願意去跟從上帝的時候
[00:10:57.400 --> 00:11:00.400]  上帝也說我必會帶領你們進入
[00:11:00.400 --> 00:11:05.600]  和我永遠同在的這個福分當中
[00:11:05.600 --> 00:11:09.600]  上帝和人之間的納約
[00:11:09.600 --> 00:11:13.400]  有很多的誡明和規條
[00:11:13.400 --> 00:11:15.200]  有很多人會將一個焦點
[00:11:15.200 --> 00:11:16.600]  放在上帝的吩咐
[00:11:16.600 --> 00:11:18.600]  做什麼不做什麼的上面
[00:11:18.600 --> 00:11:21.400]  但其實不應該是這樣
[00:11:21.400 --> 00:11:23.200]  其實在一個過程裡面
[00:11:23.200 --> 00:11:26.200]  上帝是先讓他們經歷
[00:11:26.200 --> 00:11:27.600]  上帝是拯救他們
[00:11:27.600 --> 00:11:29.600]  上帝是愛他們的上帝
[00:11:29.600 --> 00:11:31.400]  先讓他們明白
[00:11:31.400 --> 00:11:33.000]  上帝是一個這樣的上帝
[00:11:33.000 --> 00:11:35.800]  先有一個這樣的關係
[00:11:35.800 --> 00:11:39.400]  然後他們才去回應
[00:11:39.400 --> 00:11:41.000]  我們上帝要跟從你
[00:11:41.000 --> 00:11:42.200]  我們應該怎麼做呢
[00:11:42.200 --> 00:11:43.400]  我們怎樣才去表達
[00:11:43.400 --> 00:11:45.000]  我們是一個跟從你的人呢
[00:11:45.000 --> 00:11:47.400]  然後上帝才頒布很多的
[00:11:47.400 --> 00:11:49.600]  律法、誡明給他們知道
[00:11:49.600 --> 00:11:53.000]  先有一個正常的關係
[00:11:53.000 --> 00:11:55.600]  先有一個正確的關係
[00:11:55.600 --> 00:11:58.400]  才有這個心態裡面
[00:11:58.400 --> 00:12:01.600]  去實踐上帝的吩咐
[00:12:01.600 --> 00:12:06.600]  整個敬拜上帝的禮儀裡面
[00:12:06.600 --> 00:12:10.800]  上帝的道可以說成為了一個中心
[00:12:10.800 --> 00:12:12.800]  直著去遵行上帝的道
[00:12:12.800 --> 00:12:14.400]  去表達這一群人
[00:12:14.400 --> 00:12:16.800]  是願意去跟從上帝
[00:12:16.800 --> 00:12:19.800]  所以我們說有一個好的良好的敬拜
[00:12:19.800 --> 00:12:22.000]  不單只是在一個星期天
[00:12:22.000 --> 00:12:24.600]  星期天只是我們整個生命裡面
[00:12:24.600 --> 00:12:27.600]  敬拜的其中一部分
[00:12:27.600 --> 00:12:29.600]  上帝的道
[00:12:29.600 --> 00:12:32.200]  實踐上帝的真理在這個常心裡面
[00:12:32.200 --> 00:12:33.600]  才能夠表達
[00:12:33.600 --> 00:12:37.400]  我們是一群願意敬拜上帝的一個人
[00:12:37.400 --> 00:12:41.000]  直著上帝的道去改變我們的生命
[00:12:41.000 --> 00:12:46.200]  改變我們的外在行為的表現
[00:12:46.200 --> 00:12:48.200]  先有內在生命的改變
[00:12:48.200 --> 00:12:52.000]  後有外在行為的改變
[00:12:52.000 --> 00:12:54.000]  曾經有一個牧者給了一封信圖
[00:12:54.000 --> 00:12:55.200]  問了一個問題
[00:12:55.200 --> 00:12:58.800]  就是為什麼牧者有些信息
[00:12:58.800 --> 00:13:01.800]  說來說去都是差不多的呢?
[00:13:01.800 --> 00:13:04.000]  然後這個牧者怎麼回答你呢?
[00:13:04.000 --> 00:13:05.600]  這個牧者就說
[00:13:05.600 --> 00:13:07.600]  再問他一個問題
[00:13:07.600 --> 00:13:09.600]  那你做了沒有呢?
[00:13:09.600 --> 00:13:12.600]  你做了我就不說了
[00:13:12.600 --> 00:13:15.200]  這個回應很有意思
[00:13:15.200 --> 00:13:18.400]  上帝的道不是讓人去明白的
[00:13:18.400 --> 00:13:20.200]  明白就是第一步
[00:13:20.200 --> 00:13:24.200]  第二最重要明白之後是實踐
[00:13:24.200 --> 00:13:29.400]  我們要在日常心裡面去實踐上帝的真理
[00:13:29.400 --> 00:13:32.600]  明白只是第一步
[00:13:32.600 --> 00:13:34.600]  上帝頒佈這麼多的律法
[00:13:34.600 --> 00:13:38.000]  就是讓摩西讓他們去知道
[00:13:38.000 --> 00:13:39.600]  然後去明白
[00:13:39.600 --> 00:13:40.800]  最重要的就是在生活裡面
[00:13:40.800 --> 00:13:43.600]  去將上帝的道實踐出來
[00:13:43.600 --> 00:13:49.000]  敬拜是上帝呼召我們必然的一個回應
[00:13:49.000 --> 00:13:50.800]  去敬拜神
[00:13:50.800 --> 00:13:54.000]  昔日以色列人去敬拜上帝的心態
[00:13:54.000 --> 00:13:56.600]  其實是一個恐懼戰經
[00:13:56.600 --> 00:13:58.400]  就是如果你看在舊的聖經裡面
[00:13:58.400 --> 00:14:06.000]  上帝有一個很威嚴的形象出現的時候
[00:14:06.000 --> 00:14:09.200]  就算你回到以色列看到上帝出現的形象
[00:14:09.200 --> 00:14:11.600]  也是一個恐懼戰經
[00:14:11.600 --> 00:14:16.200]  連摩西都不能面對面去見到上帝
[00:14:16.200 --> 00:14:19.000]  但是在希伯來書裡面所說
[00:14:19.000 --> 00:14:20.400]  在舊約的時代
[00:14:20.400 --> 00:14:23.600]  他們去敬拜上帝還是一種隔膜
[00:14:23.600 --> 00:14:25.600]  但是當耶穌來到
[00:14:25.600 --> 00:14:28.200]  來為我們聚死的時候
[00:14:28.200 --> 00:14:31.400]  可以將這些隔膜完全地去打破
[00:14:31.400 --> 00:14:32.800]  所以希伯來書的作者就說
[00:14:32.800 --> 00:14:36.800]  我們可以坦然無懼地來到師恩的寶藏面前
[00:14:36.800 --> 00:14:41.000]  去敬拜那個師憐憫給我們的上帝
[00:14:41.000 --> 00:14:43.200]  所以我們可以全心全意地
[00:14:43.200 --> 00:14:46.600]  俯伏敬拜這個愛我們的主
[00:14:46.600 --> 00:14:49.800]  以整個生命去作一個回應
[00:14:49.800 --> 00:14:52.600]  獻上我們感恩的一個祭
[00:14:52.600 --> 00:14:55.800]  崇拜的意義是什麼呢?
[00:14:55.800 --> 00:14:57.200]  在崇拜裡面
[00:14:57.200 --> 00:15:00.200]  其實我們首先要知道
[00:15:00.200 --> 00:15:03.200]  是因著耶穌的救贖
[00:15:03.200 --> 00:15:06.600]  我們才可以聚集在一起
[00:15:06.600 --> 00:15:08.600]  如果沒有耶穌的救贖
[00:15:08.600 --> 00:15:13.200]  我們基本上是不可以聚在一起的
[00:15:13.200 --> 00:15:14.200]  在群體裡面
[00:15:14.200 --> 00:15:18.000]  我們是彰顯著福音的大能
[00:15:18.000 --> 00:15:19.600]  在我們今天能夠有
[00:15:19.600 --> 00:15:23.000]  在八號風球我們還仍然坐在一起
[00:15:23.000 --> 00:15:23.800]  其實也不容易
[00:15:23.800 --> 00:15:26.800]  大家來到當中
[00:15:26.800 --> 00:15:28.800]  一起去敬拜上帝
[00:15:28.800 --> 00:15:31.000]  如果不是福音的能力
[00:15:31.000 --> 00:15:32.800]  我們不會有一個動力
[00:15:32.800 --> 00:15:34.000]  在八號風球裡面
[00:15:34.000 --> 00:15:36.000]  仍然離開自己的家
[00:15:36.000 --> 00:15:38.800]  回來當中一起去敬拜上帝
[00:15:38.800 --> 00:15:40.600]  在我們個人的生命當中
[00:15:40.600 --> 00:15:44.600]  福音的能力也在我們生命裡面是彰顯
[00:15:44.600 --> 00:15:45.800]  在我們生命裡面
[00:15:45.800 --> 00:15:48.600]  有些人可能覺得自己沒有能力去改變
[00:15:48.600 --> 00:15:51.000]  但是上帝給我們能力去改變
[00:15:51.000 --> 00:15:53.000]  改變我們自己
[00:15:53.000 --> 00:15:56.800]  可以說超過了我們生命很多的限制
[00:15:56.800 --> 00:16:01.400]  在我們生活當中去經歷上帝對我們的保守和同在
[00:16:01.400 --> 00:16:03.600]  我們都以讚美和敬拜
[00:16:03.600 --> 00:16:08.200]  去回應上帝所救贖我們的一份恩典
[00:16:08.200 --> 00:16:09.400]  在程序表裡面
[00:16:09.400 --> 00:16:10.600]  其實整個鋪排
[00:16:10.600 --> 00:16:11.800]  如果大家留心
[00:16:11.800 --> 00:16:15.200]  我們都用敬拜神作為一個焦點
[00:16:15.200 --> 00:16:16.200]  一開始的時候
[00:16:16.200 --> 00:16:18.600]  我們說以等候敬拜主
[00:16:18.600 --> 00:16:20.400]  就是預備我們的心態
[00:16:20.400 --> 00:16:21.400]  此禮重
[00:16:21.400 --> 00:16:22.600]  去預備我們的心
[00:16:22.600 --> 00:16:25.400]  去敬拜一位愛我們的上帝
[00:16:25.400 --> 00:16:29.400]  接著我們以詩歌頌讚敬拜上帝
[00:16:29.400 --> 00:16:32.400]  頌讚上帝救贖的奇妙
[00:16:32.400 --> 00:16:35.200]  接著以神的道去敬拜主
[00:16:35.200 --> 00:16:36.400]  藉著上帝的僕人
[00:16:36.400 --> 00:16:37.800]  將上帝的話顯明
[00:16:37.800 --> 00:16:38.800]  讓我們明白
[00:16:38.800 --> 00:16:39.800]  讓我們知道
[00:16:39.800 --> 00:16:42.400]  也讓我們在生活當中去實踐
[00:16:42.400 --> 00:16:44.200]  接著有奉獻
[00:16:44.200 --> 00:16:46.800]  藉著奉獻去敬拜上帝是什麼意思呢?
[00:16:46.800 --> 00:16:48.800]  其實奉獻這個行動
[00:16:48.800 --> 00:16:52.400]  是表示當我們聽完上帝的真理道的時候
[00:16:52.400 --> 00:16:56.800]  我願意去將自己再一次讓上帝去管理
[00:16:56.800 --> 00:16:58.800]  我願意去遵守上帝的道
[00:16:58.800 --> 00:17:02.800]  我這個行動是表達我這個內心
[00:17:02.800 --> 00:17:06.200]  所以在崇拜裡面的奉獻
[00:17:06.200 --> 00:17:09.400]  有一個行動是有這個意義在裡面的
[00:17:09.400 --> 00:17:11.200]  整個崇拜的安排裡面
[00:17:11.200 --> 00:17:15.800]  是講到人對上帝一個回應
[00:17:15.800 --> 00:17:18.000]  我願意在我生活當中
[00:17:18.000 --> 00:17:20.200]  讓上帝繼續去管理我
[00:17:20.200 --> 00:17:22.800]  我繼續去遵守上帝的真理
[00:17:22.800 --> 00:17:25.800]  接著到最後一個猜拳
[00:17:25.800 --> 00:17:27.800]  猜拳就是完結了崇拜
[00:17:27.800 --> 00:17:31.200]  猜拳等於是去到日常的生活當中
[00:17:31.200 --> 00:17:34.400]  繼續去見證上帝自己的名
[00:17:34.400 --> 00:17:37.000]  活出一個有使命的人生
[00:17:37.000 --> 00:17:40.200]  所以整個崇拜的程序的安排
[00:17:40.200 --> 00:17:45.000]  基本上都是有這樣的目的在裡面
[00:17:45.000 --> 00:17:48.600]  整個都是一個敬拜的過程
[00:17:48.600 --> 00:17:51.400]  上帝呼召我們去跟從祂
[00:17:51.400 --> 00:17:56.000]  是上帝主動安排這個救贖的行動
[00:17:56.000 --> 00:17:59.400]  唯有藉著耶穌我們去敬拜上帝
[00:17:59.400 --> 00:18:02.800]  異端有兩個很明顯的錯誤
[00:18:02.800 --> 00:18:05.600]  一些異端的思想
[00:18:05.600 --> 00:18:08.400]  信仰的焦點不在耶穌的救贖那裡
[00:18:08.400 --> 00:18:12.600]  耶穌的救贖在異端的信仰裡面
[00:18:12.600 --> 00:18:14.400]  基本上是沒有位置的
[00:18:14.400 --> 00:18:18.800]  第二方面就是不靠上帝給我們的恩典
[00:18:18.800 --> 00:18:21.000]  我能夠得到現世的福分
[00:18:21.000 --> 00:18:22.400]  或者永恆的福分
[00:18:22.400 --> 00:18:24.200]  都是因為我的行為
[00:18:24.200 --> 00:18:27.800]  因為我做了很多的事情
[00:18:27.800 --> 00:18:31.200]  所以我是賺取了自己得到現世的福分
[00:18:31.200 --> 00:18:35.200]  或者永恆的福分的一個內容
[00:18:35.200 --> 00:18:37.200]  但是在聖經來說
[00:18:37.200 --> 00:18:39.600]  我們能夠聚集敬拜上帝
[00:18:39.600 --> 00:18:41.000]  是因為耶穌的救贖
[00:18:41.000 --> 00:18:43.000]  我們能夠聚集敬拜上帝
[00:18:43.000 --> 00:18:44.400]  遵循上帝的吩咐
[00:18:44.400 --> 00:18:47.000]  都是上帝給我們的恩典
[00:18:47.000 --> 00:18:51.800]  其他的宗教是人去找到一些道理
[00:18:51.800 --> 00:18:53.400]  我發現了一個道理
[00:18:53.400 --> 00:18:55.000]  所以有一個宗教
[00:18:55.000 --> 00:18:56.600]  但是教教和其他宗教
[00:18:56.600 --> 00:18:58.800]  其中一個很大的不同的地方就是
[00:18:58.800 --> 00:19:01.400]  是上帝去找人
[00:19:01.400 --> 00:19:05.800]  這個真理去找祂所創造的人
[00:19:05.800 --> 00:19:08.000]  是上帝去找人
[00:19:08.000 --> 00:19:12.200]  是很不同的一個內容
