
[00:00:00.000 --> 00:00:03.640]  我們翻譯成《馬太福音》第五章
[00:04:01.640 --> 00:04:05.600]  就成為了凡順從他的人
[00:04:05.600 --> 00:04:09.400]  永遠得救的根源
[00:04:09.400 --> 00:04:12.520]  他本身成全了律法
[00:04:12.520 --> 00:04:15.360]  因此哪一個願意順從他
[00:04:15.640 --> 00:04:18.960]  就成為了我們得救的根源
[00:04:18.960 --> 00:04:22.800]  我記得有一次我去到一個營地
[00:04:22.800 --> 00:04:24.840]  要在當地負責講道
[00:04:24.840 --> 00:04:26.880]  那個營地很大
[00:04:26.880 --> 00:04:27.880]  我不熟悉
[00:04:27.880 --> 00:04:30.880]  我不知道在哪裡進行
[00:04:30.880 --> 00:04:33.440]  正在猶豫的時候
[00:04:33.440 --> 00:04:35.440]  有一位弟兄在門口等我
[00:04:35.440 --> 00:04:37.280]  他就帶我進去
[00:04:37.280 --> 00:04:38.400]  走很多路
[00:04:38.400 --> 00:04:39.720]  然後去到一個小禮堂
[00:04:39.720 --> 00:04:43.280]  然後就讓我知道在那個地方聚會
[00:04:43.960 --> 00:04:45.600]  他很熟悉那個環境
[00:04:45.600 --> 00:04:47.680]  也都去過很多不同的地方
[00:04:47.680 --> 00:04:49.520]  然後他出來門口
[00:04:49.520 --> 00:04:51.120]  帶我進去
[00:04:51.120 --> 00:04:54.360]  清楚指引我去到要去的地方
[00:04:54.360 --> 00:04:56.880]  而可以去到那個禮堂
[00:04:56.880 --> 00:04:58.760]  我的意思是說
[00:04:58.760 --> 00:05:00.520]  當主耶穌在世上
[00:05:00.520 --> 00:05:02.040]  他完成了
[00:05:02.040 --> 00:05:03.800]  成全了神的律法
[00:05:03.800 --> 00:05:06.360]  他可以帶領我們
[00:05:06.360 --> 00:05:08.880]  進入神自己的真理裡面
[00:05:08.880 --> 00:05:10.080]  因此
[00:05:10.080 --> 00:05:11.520]  順從他的人
[00:05:11.720 --> 00:05:15.840]  可以領受神給我們真正的救恩
[00:05:15.840 --> 00:05:17.800]  聖經就說
[00:05:17.800 --> 00:05:20.480]  這位主他成全了律法
[00:05:20.480 --> 00:05:22.760]  而且他讓一切一切
[00:05:22.760 --> 00:05:23.720]  這些律法
[00:05:23.720 --> 00:05:25.120]  很清楚表明出
[00:05:25.120 --> 00:05:27.120]  是神永恆的道
[00:05:27.120 --> 00:05:28.880]  所以你再看第十八節
[00:05:28.880 --> 00:05:32.000]  我實在告訴你們
[00:05:32.000 --> 00:05:33.560]  就算天地過去
[00:05:33.560 --> 00:05:36.440]  律法的一點一劃也不會廢去
[00:05:36.440 --> 00:05:38.600]  全部都要成就
[00:05:39.400 --> 00:05:41.680]  天地有一天會過去的
[00:05:41.680 --> 00:05:43.520]  英文翻譯是pass away
[00:05:43.520 --> 00:05:44.960]  會過去的
[00:05:44.960 --> 00:05:47.040]  但是神的律法
[00:05:47.040 --> 00:05:48.720]  最微小的部分
[00:05:48.720 --> 00:05:50.360]  都不會過去
[00:05:50.360 --> 00:05:52.160]  在永恆當中
[00:05:52.160 --> 00:05:53.160]  神的道
[00:05:53.160 --> 00:05:56.040]  是會得到完全的應驗
[00:05:56.040 --> 00:05:58.000]  完全的成就
[00:05:58.000 --> 00:05:59.760]  而且在永恆當中
[00:05:59.760 --> 00:06:01.960]  是仍然有效的
[00:06:01.960 --> 00:06:05.080]  神的道是永恆的道
[00:06:05.080 --> 00:06:06.560]  因此主耶穌說
[00:06:06.560 --> 00:06:08.640]  我來到不會去廢除
[00:06:08.680 --> 00:06:10.240]  只會去成全
[00:06:10.240 --> 00:06:14.960]  但是有一些人嘗試去廢除了神的道
[00:06:14.960 --> 00:06:16.640]  大家看第十九節
[00:06:16.640 --> 00:06:18.880]  因此無論誰廢除
[00:06:18.880 --> 00:06:21.040]  誡命中最小的一條
[00:06:21.040 --> 00:06:23.000]  又這樣去教導人
[00:06:23.000 --> 00:06:26.240]  他在天國中必稱為最小的
[00:06:26.240 --> 00:06:28.120]  在下面的經文
[00:06:28.120 --> 00:06:28.920]  大家會看到
[00:06:28.920 --> 00:06:29.720]  聖經提及
[00:06:29.720 --> 00:06:31.560]  有很多當時的文士
[00:06:31.560 --> 00:06:32.600]  聖經叫做
[00:06:32.600 --> 00:06:33.800]  《釋經學者》
[00:06:33.800 --> 00:06:35.920]  或者說是《利經學家》
[00:06:35.920 --> 00:06:38.400]  他們當時做什麼呢?
[00:06:39.040 --> 00:06:42.400]  他們嘗試將舊約這些真理的原則
[00:06:42.400 --> 00:06:44.240]  舊約很多的原則
[00:06:44.240 --> 00:06:45.760]  是一些大的原則
[00:06:45.760 --> 00:06:49.160]  但是當時生活大小不同的處境
[00:06:49.160 --> 00:06:51.200]  如何可以實踐出來呢?
[00:06:51.200 --> 00:06:54.400]  他們就嘗試訂出很多很多的規條
[00:06:54.400 --> 00:06:57.560]  來限制著很多的生活
[00:06:57.560 --> 00:07:00.680]  如果人不聽從這些規條
[00:07:00.680 --> 00:07:03.480]  就好像違背了神的命令
[00:07:03.480 --> 00:07:04.800]  他們得罪神了
[00:07:04.800 --> 00:07:06.760]  或者舉個例子
[00:07:06.880 --> 00:07:09.360]  他們提及說安息日不可作供
[00:07:09.360 --> 00:07:12.280]  他們就問什麼是工作?
[00:07:12.280 --> 00:07:14.840]  他們就嘗試去定義
[00:07:14.840 --> 00:07:16.480]  聖經所說的工作
[00:07:16.480 --> 00:07:19.240]  在他們的生活上等於什麼
[00:07:19.240 --> 00:07:21.320]  譬如說你在家裡
[00:07:21.320 --> 00:07:22.600]  安息日的時候
[00:07:22.600 --> 00:07:23.680]  有一盞檯燈
[00:07:23.680 --> 00:07:25.080]  將它從下格
[00:07:25.080 --> 00:07:26.880]  放上去上格
[00:07:26.880 --> 00:07:29.240]  哦!你做了工作了
[00:07:29.240 --> 00:07:31.520]  因此你犯了安息日
[00:07:31.520 --> 00:07:33.400]  你不要動那個檯燈
[00:07:33.400 --> 00:07:35.320]  否則你犯了安息日
[00:07:36.280 --> 00:07:37.040]  有一個女士
[00:07:37.040 --> 00:07:38.280]  當她出門的時候
[00:07:38.280 --> 00:07:39.560]  戴著假髮
[00:07:39.560 --> 00:07:43.200]  她就說你犯了安息日
[00:07:43.200 --> 00:07:44.920]  因為你戴了物品
[00:07:44.920 --> 00:07:46.240]  逛街
[00:07:46.240 --> 00:07:49.720]  你做了一些工作
[00:07:49.720 --> 00:07:51.840]  一個裁縫
[00:07:51.840 --> 00:07:53.040]  她平時工作
[00:07:53.040 --> 00:07:54.040]  安息日休息
[00:07:54.040 --> 00:07:56.720]  不過她身上有些裁縫針
[00:07:56.720 --> 00:07:58.440]  所以她戴著裁縫針
[00:07:58.440 --> 00:07:59.800]  在她身上出門
[00:07:59.800 --> 00:08:02.480]  所以她犯了安息日
[00:08:02.480 --> 00:08:04.840]  因為戴著針逛街
[00:08:05.920 --> 00:08:06.960]  很多這些規條
[00:08:06.960 --> 00:08:09.040]  他們是一路寫出來的
[00:08:09.040 --> 00:08:10.960]  是要求人遵守
[00:08:10.960 --> 00:08:13.640]  否則就是違背神的律法
[00:08:13.640 --> 00:08:15.440]  大家如果有機會
[00:08:15.440 --> 00:08:17.840]  你今天去到以色列的地方
[00:08:17.840 --> 00:08:20.120]  看到一些很敬虔的猶太人
[00:08:20.120 --> 00:08:22.680]  你會發覺他們都有很多的
[00:08:22.680 --> 00:08:25.400]  安息日的規條在進行
[00:08:25.400 --> 00:08:28.280]  如果你去他們所住的大廈
[00:08:28.280 --> 00:08:29.680]  你進去的時候
[00:08:29.680 --> 00:08:30.920]  剛剛是安息日
[00:08:30.920 --> 00:08:33.720]  你會發覺為什麼連電梯
[00:08:33.720 --> 00:08:35.400]  每一層都停下來
[00:08:36.200 --> 00:08:37.600]  哪個小朋友這麼頑皮
[00:08:37.600 --> 00:08:39.040]  把電梯都按了
[00:08:39.040 --> 00:08:41.080]  原來不是
[00:08:41.080 --> 00:08:43.040]  他們電梯的設計
[00:08:43.040 --> 00:08:46.160]  是可以每一層自動開關的
[00:08:46.160 --> 00:08:48.520]  因為他們按一按按鈕
[00:08:48.520 --> 00:08:50.520]  就犯了安息日
[00:08:50.520 --> 00:08:52.800]  做了一些工作
[00:08:52.800 --> 00:08:55.400]  所以就不可以按電梯按鈕
[00:08:55.400 --> 00:08:58.520]  所以去到每一層都會自動打開
[00:08:58.520 --> 00:09:01.120]  你就可以自動出入
[00:09:01.120 --> 00:09:02.040]  不用按按鈕
[00:09:02.040 --> 00:09:03.160]  當然
[00:09:03.160 --> 00:09:04.760]  如果你坐那些電梯
[00:09:04.840 --> 00:09:07.560]  你可能花幾分鐘才上到四樓
[00:09:07.560 --> 00:09:12.400]  有一位基督徒說
[00:09:12.400 --> 00:09:14.040]  他和一些敬虔的猶太人
[00:09:14.040 --> 00:09:15.800]  一起在一個地區住
[00:09:15.800 --> 00:09:19.080]  在安息日有一次突然有人按門鈴
[00:09:19.080 --> 00:09:23.200]  就說你是華人
[00:09:23.200 --> 00:09:25.680]  你可不可以過來幫我
[00:09:25.680 --> 00:09:27.280]  把電梯關了
[00:09:27.280 --> 00:09:29.960]  關電梯?
[00:09:29.960 --> 00:09:31.000]  為什麼你不關
[00:09:31.000 --> 00:09:32.320]  他說不行
[00:09:32.320 --> 00:09:34.400]  安息日我不可以關電梯
[00:09:35.080 --> 00:09:37.520]  所以就叫他過去幫他關門
[00:09:37.520 --> 00:09:40.160]  這些事情當你聽的時候
[00:09:40.160 --> 00:09:41.800]  你會覺得很奇怪
[00:09:41.800 --> 00:09:45.720]  但是人將一些敬虔
[00:09:45.720 --> 00:09:49.480]  化成為一些規條
[00:09:49.480 --> 00:09:52.760]  而一些只不過好像是表面
[00:09:52.760 --> 00:09:55.280]  表達敬虔的一種方式
[00:09:55.280 --> 00:09:58.200]  但實際上卻是帶來了
[00:09:58.200 --> 00:09:59.960]  給人很多的捆綁
[00:09:59.960 --> 00:10:03.440]  人要能夠表現自己的敬虔
[00:10:03.440 --> 00:10:06.320]  未必能夠從內心著手
[00:10:06.320 --> 00:10:08.720]  就從外表著手
[00:10:08.720 --> 00:10:12.720]  嘗試去有好的外表
[00:10:12.720 --> 00:10:14.760]  證明他被人敬虔
[00:10:14.760 --> 00:10:19.240]  在《聖經》羅馬書其中第十章提到
[00:10:19.240 --> 00:10:23.720]  因為人不認識神的義
[00:10:23.720 --> 00:10:27.640]  就想納自己的義
[00:10:27.640 --> 00:10:29.760]  製造一些規條
[00:10:29.760 --> 00:10:31.160]  我又遵守的
[00:10:32.120 --> 00:10:33.720]  但因為納自己的義
[00:10:33.720 --> 00:10:36.560]  就不能服神的義
[00:10:36.560 --> 00:10:39.800]  因此不明白神的義師
[00:10:39.800 --> 00:10:42.120]  沒有按照神的意思行
[00:10:42.120 --> 00:10:44.880]  而反而在當中
[00:10:44.880 --> 00:10:48.400]  以為自己已經很敬畏神
[00:10:48.400 --> 00:10:50.840]  今天在香港的社會
[00:10:50.840 --> 00:10:52.160]  大家都會體會
[00:10:52.160 --> 00:10:57.360]  越來越多人將很多的心思、時間、金錢
[00:10:57.520 --> 00:11:04.280]  放在外在的堆砌形象上
[00:11:04.280 --> 00:11:06.960]  大家有沒有留意
[00:11:06.960 --> 00:11:10.440]  近期很多香港建的新建築物、大廈
[00:11:10.440 --> 00:11:16.320]  如果你進入他們的看監廳或大門口
[00:11:16.320 --> 00:11:18.760]  突然間「嘩!進了一間酒店?」
[00:11:18.760 --> 00:11:22.360]  很輝煌、豪華的入口
[00:11:22.360 --> 00:11:24.760]  但你再上去,進入別人的家
[00:11:24.760 --> 00:11:26.840]  「嘩!怎會只有二百呎?」
[00:11:27.840 --> 00:11:31.240]  裡面和外面是完全不同的情況
[00:11:31.240 --> 00:11:35.120]  當然,你知道在很多人的生命上
[00:11:35.120 --> 00:11:38.280]  你會留意到很重視外表
[00:11:38.280 --> 00:11:41.840]  放很多精神、時間在裡面
[00:11:41.840 --> 00:11:44.200]  當然外表不是不重要
[00:11:44.200 --> 00:11:47.880]  但不合比例地關注外表
[00:11:47.880 --> 00:11:51.240]  而輕忽了自己生命的真實狀況
[00:11:51.240 --> 00:11:53.440]  其實剛剛相反
[00:11:54.960 --> 00:11:57.960]  而主耶穌在聖經裡很清楚地說
[00:11:57.960 --> 00:12:00.160]  一個跟隨耶穌基督的人
[00:12:00.160 --> 00:12:04.960]  他是知道從心裡誠實聽從主
[00:12:04.960 --> 00:12:09.160]  離開那些外在、虛浮的表現
[00:12:09.160 --> 00:12:14.200]  真實地進入那種真實聽從神的生活上
[00:12:14.200 --> 00:12:17.240]  你知道在聖經繼續再說的時候
[00:12:17.240 --> 00:12:18.960]  你看看第二十節
[00:12:18.960 --> 00:12:22.520]  主耶穌說:我告訴你們
[00:12:22.520 --> 00:12:26.560]  你們的義若不勝過經學家和法利塞人的義
[00:12:26.560 --> 00:12:28.800]  就不能進天國
[00:12:28.800 --> 00:12:34.320]  如果一個小孩子穿上成人的西裝
[00:12:34.320 --> 00:12:38.080]  他不可以說我現在是一個成年人
[00:12:38.080 --> 00:12:42.680]  主耶穌說:如果你只有法利塞人的義
[00:12:42.680 --> 00:12:46.280]  法利塞人就是按照民事所定的規條
[00:12:46.280 --> 00:12:48.760]  是很謹慎遵守的人
[00:12:49.240 --> 00:12:52.880]  因此他們在人面前自誇自己是很謹虔
[00:12:52.880 --> 00:12:57.680]  但聖經說:如果你的義只是保留在表面的義
[00:12:57.680 --> 00:12:59.320]  不是真實的義
[00:12:59.320 --> 00:13:00.360]  你留心
[00:13:00.360 --> 00:13:03.560]  主說你必不能進天國
[00:13:03.560 --> 00:13:07.640]  信靠耶穌的人領受生命的重生
[00:13:07.640 --> 00:13:11.360]  我們可以有聖靈在我們裡面
[00:13:11.360 --> 00:13:13.560]  幫助我們遵行神的旨意
[00:13:13.560 --> 00:13:15.320]  但有時候有個試探
[00:13:15.320 --> 00:13:19.120]  會走向一些表面的主義
[00:13:20.120 --> 00:13:23.120]  而輕忽了裡面真正實際的追求
[00:13:23.120 --> 00:13:28.120]  以致他失去了真正的生命的實質
[00:13:28.120 --> 00:13:30.720]  一位弟兄跟我們分享
[00:13:30.720 --> 00:13:34.520]  這位弟兄他當時很重要的一個分享
[00:13:34.520 --> 00:13:36.400]  他跟我們說
[00:13:36.400 --> 00:13:41.520]  他說他去到一個比較特殊的地區
[00:13:41.520 --> 00:13:44.520]  在當地不可以公開傳福音
[00:13:45.000 --> 00:13:49.800]  他嘗試透過營商開一間小店
[00:13:49.800 --> 00:13:52.600]  做一些生意來做福音的見證
[00:13:52.600 --> 00:13:56.400]  有一次有個客人來買一件T恤
[00:13:56.400 --> 00:13:59.200]  他選了一輪很漂亮的
[00:13:59.200 --> 00:14:00.600]  拿出來說我要這件
[00:14:00.600 --> 00:14:03.600]  這位弟兄一見到
[00:14:03.600 --> 00:14:05.520]  他說:對不起先生
[00:14:05.520 --> 00:14:07.320]  這件T恤不可以賣
[00:14:07.320 --> 00:14:08.960]  對方很奇怪
[00:14:08.960 --> 00:14:10.520]  為什麼你不買這件T恤
[00:14:10.520 --> 00:14:14.000]  他說因為我看到T恤後面有個小洞
[00:14:14.000 --> 00:14:15.920]  所以不好意思有瑕疵的貨
[00:14:15.920 --> 00:14:17.120]  我不敢賣給你
[00:14:17.120 --> 00:14:19.000]  你選他第二件吧
[00:14:19.000 --> 00:14:21.800]  他一邊選,一邊選,選不到第二件
[00:14:21.800 --> 00:14:24.440]  最後我還是喜歡這件
[00:14:24.440 --> 00:14:25.720]  他說這樣吧
[00:14:25.720 --> 00:14:26.840]  我送給你吧
[00:14:26.840 --> 00:14:28.320]  不可以要你的錢
[00:14:28.320 --> 00:14:31.480]  對方說我不喜歡人送給我的
[00:14:31.480 --> 00:14:32.840]  我不要的
[00:14:32.840 --> 00:14:34.800]  最後他就走了
[00:14:34.800 --> 00:14:36.680]  他走了之後
[00:14:36.680 --> 00:14:38.120]  旁邊有一個朋友
[00:14:38.120 --> 00:14:41.080]  當地的朋友看到這位弟兄所做的事
[00:14:41.080 --> 00:14:43.080]  你虧本了
[00:14:43.600 --> 00:14:45.000]  明明有錢賺
[00:14:45.000 --> 00:14:47.360]  自己賭自己生意
[00:14:47.360 --> 00:14:49.480]  但這位弟兄就說
[00:14:49.480 --> 00:14:52.680]  我不應該做這些事
[00:14:52.680 --> 00:14:55.440]  過了一段時間
[00:14:55.440 --> 00:14:58.480]  一位當地人就走過來跟這位弟兄說
[00:14:58.480 --> 00:14:59.840]  他說弟兄
[00:14:59.840 --> 00:15:02.520]  我都相信你的神
[00:15:02.520 --> 00:15:04.600]  都應該是真神
[00:15:04.600 --> 00:15:08.440]  這位弟兄雖然沒有機會講述福音
[00:15:08.440 --> 00:15:10.160]  但他透過他的生命
[00:15:10.160 --> 00:15:12.640]  清楚表現出他是屬神的人
[00:15:13.640 --> 00:15:14.880]  他的生命意義
[00:15:14.880 --> 00:15:17.480]  在他的生活當中表達出來
[00:15:17.480 --> 00:15:20.760]  而是讓人可以清楚的看到
[00:15:20.760 --> 00:15:23.480]  師兄就在彼得前書
[00:15:23.480 --> 00:15:27.440]  當彼得勸告當時的一些使徒的時候
[00:15:27.440 --> 00:15:28.360]  信徒的時候
[00:15:28.360 --> 00:15:29.520]  就跟他們說
[00:15:29.520 --> 00:15:32.480]  你們既因順從了真理
[00:15:32.480 --> 00:15:35.040]  潔淨了自己的心
[00:15:35.040 --> 00:15:39.360]  以致你們愛弟兄沒有虛假
[00:15:39.920 --> 00:15:44.920]  就當從心裡切實的彼此相愛
[00:15:44.920 --> 00:15:48.720]  上帝給我們有生命的潔淨
[00:15:48.720 --> 00:15:50.360]  領受新的生命
[00:15:50.360 --> 00:15:53.440]  就當除去那些虛假
[00:15:53.440 --> 00:15:55.960]  從心裡切實的相愛
[00:15:55.960 --> 00:15:58.840]  這正是跟隨耶穌的門徒
[00:15:58.840 --> 00:16:01.040]  一種生命真實的表現
[00:16:01.040 --> 00:16:03.600]  當主耶穌這樣說的時候
[00:16:03.600 --> 00:16:06.840]  然後他就在下面有六個小段落
[00:16:07.080 --> 00:16:10.000]  說到不同的生活範圍
[00:16:10.000 --> 00:16:11.080]  不同的事情
[00:16:11.080 --> 00:16:13.280]  但都用一句話開始
[00:16:13.280 --> 00:16:14.360]  第21節
[00:16:14.360 --> 00:16:17.800]  你們聽過有者又吩咐古人的話
[00:16:17.800 --> 00:16:18.840]  不可殺人
[00:16:18.840 --> 00:16:20.920]  殺人的必被判罪
[00:16:20.920 --> 00:16:23.680]  可恃我告訴你們
[00:16:23.680 --> 00:16:26.160]  每一次都是說
[00:16:26.160 --> 00:16:28.080]  你聽過一些古人
[00:16:28.080 --> 00:16:29.760]  吩咐古人的話
[00:16:29.760 --> 00:16:31.480]  是說一些經學家
[00:16:31.480 --> 00:16:35.240]  他們吩咐人的規條的一些說話
[00:16:35.240 --> 00:16:36.640]  但主耶穌說
[00:16:36.640 --> 00:16:38.400]  但我告訴你
[00:16:38.400 --> 00:16:40.200]  主耶穌帶著權兵
[00:16:40.200 --> 00:16:41.960]  吩咐人
[00:16:41.960 --> 00:16:46.160]  神自己的真道那種含義是怎樣
[00:16:46.160 --> 00:16:48.920]  然後在這一段小段落裡面
[00:16:48.920 --> 00:16:50.040]  主耶穌就說
[00:16:50.040 --> 00:16:51.040]  第22節
[00:16:51.040 --> 00:16:52.840]  可恃我告訴你們
[00:16:52.840 --> 00:16:54.640]  凡是向弟兄發怒的
[00:16:54.640 --> 00:16:57.120]  都要被判罪
[00:16:57.120 --> 00:17:01.280]  你們誰罵自己的兄弟是拉加
[00:17:01.280 --> 00:17:04.280]  就要被公會判罪
[00:17:04.840 --> 00:17:08.440]  如果你說你的弟兄是摩利
[00:17:08.440 --> 00:17:13.160]  就難於逃避地獄的火
[00:17:13.160 --> 00:17:16.840]  當時人看到的是外在的行為
[00:17:16.840 --> 00:17:20.160]  你殺人一定要面對懲罰
[00:17:20.160 --> 00:17:22.000]  但主耶穌就說
[00:17:22.000 --> 00:17:23.800]  不單止那些殺人的人
[00:17:23.800 --> 00:17:26.960]  那些心裡面出現仇恨的
[00:17:26.960 --> 00:17:29.400]  大家都會很明白
[00:17:29.400 --> 00:17:32.440]  當一個人有殺人的行為的時候
[00:17:32.440 --> 00:17:34.280]  背後在他的內心
[00:17:34.440 --> 00:17:37.640]  一定有不同的一種仇恨的情緒
[00:17:37.640 --> 00:17:39.920]  或者是報復的心理
[00:17:39.920 --> 00:17:42.760]  覺得自己被人傷害了
[00:17:42.760 --> 00:17:44.000]  要傷害別人
[00:17:44.000 --> 00:17:44.960]  要殺別人
[00:17:44.960 --> 00:17:48.400]  主耶穌從人的外在行為
[00:17:48.400 --> 00:17:49.880]  進到他的內心
[00:17:49.880 --> 00:17:51.640]  因為人看到行為
[00:17:51.640 --> 00:17:55.720]  但神同樣看到人的內心的狀況
[00:17:55.720 --> 00:17:58.600]  他一間監察人的心思
[00:17:58.600 --> 00:18:03.840]  一位我們中間的信徒宣教士
[00:18:03.840 --> 00:18:07.480]  他分享到在穆斯林的地區
[00:18:07.480 --> 00:18:10.320]  看到一些穆斯林的歸主者
[00:18:10.320 --> 00:18:13.200]  他分享到這位穆斯林的歸主者
[00:18:13.200 --> 00:18:14.280]  有一次去看醫生
[00:18:14.280 --> 00:18:16.840]  醫生幫他照X-ray心臟
[00:18:16.840 --> 00:18:17.880]  看看有什麼事
[00:18:17.880 --> 00:18:19.760]  那張片子
[00:18:19.760 --> 00:18:21.960]  看到的時候發覺
[00:18:21.960 --> 00:18:25.040]  為什麼心臟旁邊有一個影
[00:18:25.040 --> 00:18:28.120]  這個影是一隻羊羔的影
[00:18:28.120 --> 00:18:31.200]  大家都知道我們內臟
[00:18:31.200 --> 00:18:33.320]  沒有什麼內臟像羊羔
[00:18:34.200 --> 00:18:35.080]  他們很奇怪
[00:18:35.080 --> 00:18:36.720]  解釋不了為什麼有這樣的影
[00:18:36.720 --> 00:18:41.000]  後來一位穆斯林朋友
[00:18:41.000 --> 00:18:42.040]  當時未信主
[00:18:42.040 --> 00:18:44.800]  就接觸到一位宣教士
[00:18:44.800 --> 00:18:46.760]  這位宣教士跟他解釋
[00:18:46.760 --> 00:18:49.960]  你知不知道聖經所說的羊羔
[00:18:49.960 --> 00:18:51.280]  就是耶穌基督
[00:18:51.280 --> 00:18:54.280]  祂是待罪的羔羊
[00:18:54.280 --> 00:18:56.120]  為我們承傳救恩
[00:18:56.120 --> 00:18:57.800]  一直解釋給他知道
[00:18:57.800 --> 00:18:59.960]  後來這位朋友信了耶穌
[00:18:59.960 --> 00:19:01.720]  信了耶穌之後
