
[00:00:00.000 --> 00:00:03.320]  我們來到2022年的最後一天了
[00:05:10.600 --> 00:05:12.360]  在這個世界裡面
[00:05:12.360 --> 00:05:15.080]  我們仍然可以找到一個積極
[00:05:15.080 --> 00:05:17.960]  還有意義的一個人生
[00:05:17.960 --> 00:05:19.640]  在
[00:05:19.640 --> 00:05:21.240]  他說一頭一尾
[00:05:21.240 --> 00:05:22.360]  到這個
[00:05:22.360 --> 00:05:23.960]  傳卷書其實不是很多
[00:05:23.960 --> 00:05:25.600]  傳道書12張
[00:05:25.600 --> 00:05:26.920]  鼓勵大家
[00:05:26.920 --> 00:05:28.640]  真的回去
[00:05:28.640 --> 00:05:31.440]  看一下又重複看
[00:05:31.440 --> 00:05:32.360]  我
[00:05:32.360 --> 00:05:34.040]  在我年輕信主的時候
[00:05:34.040 --> 00:05:36.320]  我看傳道書是看得最多的
[00:05:36.320 --> 00:05:39.000]  我看得最多次的就是傳道書
[00:05:39.000 --> 00:05:41.760]  我是很喜歡裡面的一些內容
[00:05:41.760 --> 00:05:43.280]  很發人深省
[00:05:43.280 --> 00:05:44.560]  傳道書一開始
[00:05:44.560 --> 00:05:45.400]  一到結尾
[00:05:45.400 --> 00:05:48.320]  就去說出人生的虛空
[00:05:48.320 --> 00:05:49.960]  人生有沒有意義呢
[00:05:49.960 --> 00:05:52.280]  人生有很多東西都是沒有意義的
[00:05:52.280 --> 00:05:54.160]  但是是不是真的沒有意義呢
[00:05:54.160 --> 00:05:56.200]  作者在這裡
[00:05:56.200 --> 00:05:59.200]  幫我們去了解
[00:05:59.200 --> 00:06:00.320]  我們的人生
[00:06:00.320 --> 00:06:02.160]  怎樣過一個更有
[00:06:02.160 --> 00:06:04.160]  充實的一個人生
[00:06:04.160 --> 00:06:06.080]  所以他用虛空的虛空
[00:06:06.080 --> 00:06:07.400]  是那個最高級
[00:06:07.400 --> 00:06:10.240]  最盡的一個說法
[00:06:10.240 --> 00:06:13.600]  這個世界其實是虛空的
[00:06:13.600 --> 00:06:14.480]  什麼意思呢
[00:06:14.480 --> 00:06:17.040]  有些人形容虛空是荒謬
[00:06:17.040 --> 00:06:18.800]  就是說這個世界是荒謬的
[00:06:18.800 --> 00:06:20.000]  什麼意思呢
[00:06:20.000 --> 00:06:21.520]  其實的意思就是說
[00:06:21.520 --> 00:06:22.920]  我們總有期望的
[00:06:22.920 --> 00:06:25.400]  我們對人世間的東西總有期望
[00:06:25.400 --> 00:06:27.320]  但是現實的世界
[00:06:27.320 --> 00:06:29.000]  發生的事情和我們的期望
[00:06:29.000 --> 00:06:30.480]  卻是不相符
[00:06:30.480 --> 00:06:32.480]  譬如我們的期望是什麼呢
[00:06:32.480 --> 00:06:33.920]  我們總期望
[00:06:33.920 --> 00:06:34.920]  好人
[00:06:34.920 --> 00:06:35.960]  有好報
[00:06:35.960 --> 00:06:37.600]  這是我們的期望
[00:06:37.600 --> 00:06:39.320]  惡人應該有惡報
[00:06:39.320 --> 00:06:40.920]  這是我們的期望
[00:06:40.920 --> 00:06:42.000]  但是在現實裡
[00:06:42.000 --> 00:06:43.840]  我們發覺不是的
[00:06:43.840 --> 00:06:45.520]  好人不一定有好報
[00:06:45.520 --> 00:06:47.680]  惡人也不一定有惡報
[00:06:47.680 --> 00:06:49.680]  這就是在現實世界裡
[00:06:49.680 --> 00:06:52.320]  我們所見到的真實情況
[00:06:52.320 --> 00:06:54.440]  現實和期望
[00:06:54.440 --> 00:06:55.760]  是不一致的時候
[00:06:55.760 --> 00:06:58.280]  就製造了很多張力
[00:06:58.280 --> 00:06:59.520]  在這個過程裡
[00:06:59.520 --> 00:07:01.120]  我們也有很多灰心
[00:07:01.120 --> 00:07:04.120]  所以有些人會說
[00:07:04.120 --> 00:07:06.440]  做好人又不一定有好報
[00:07:06.440 --> 00:07:08.880]  做惡人又不一定有惡報
[00:07:08.880 --> 00:07:10.200]  在現實世界裡
[00:07:10.200 --> 00:07:12.320]  做惡人就比做好人好
[00:07:12.320 --> 00:07:14.520]  因為起碼做惡人
[00:07:14.520 --> 00:07:18.320]  得到的結果好像更多
[00:07:18.320 --> 00:07:20.600]  所以作者在這裡說
[00:07:20.600 --> 00:07:22.800]  這個世界有很多
[00:07:22.800 --> 00:07:25.920]  荒謬的例子
[00:07:25.920 --> 00:07:28.280]  異人和惡人的人生的命運
[00:07:28.280 --> 00:07:29.800]  很多時候都顛倒
[00:07:29.800 --> 00:07:31.640]  所以作者在這裡
[00:07:31.640 --> 00:07:33.160]  帶出了這個虛空
[00:07:33.160 --> 00:07:35.360]  人生就好像很虛空
[00:07:35.360 --> 00:07:38.000]  在不同的經文裡
[00:07:38.000 --> 00:07:39.120]  他講虛空
[00:07:39.120 --> 00:07:41.400]  也有不同的意思
[00:07:41.400 --> 00:07:42.320]  可以表達什麼呢
[00:07:42.320 --> 00:07:44.160]  就是一些短暫
[00:07:44.160 --> 00:07:46.320]  這個世界是很短暫的
[00:07:46.320 --> 00:07:48.480]  這個世界好像沒有意義
[00:07:48.480 --> 00:07:50.560]  這個世界好像沒有任何
[00:07:50.560 --> 00:07:53.000]  恆久的益處
[00:07:53.000 --> 00:07:54.800]  這就是作者所表達的
[00:07:54.800 --> 00:07:57.360]  一個虛空的重要意思
[00:07:57.360 --> 00:07:59.880]  接著在第三節至十一節
[00:07:59.880 --> 00:08:01.000]  他接著再說
[00:08:01.000 --> 00:08:03.960]  他如何觀察到這個現象呢
[00:08:03.960 --> 00:08:07.080]  在第三節說
[00:08:07.080 --> 00:08:08.720]  他說
[00:08:08.720 --> 00:08:10.120]  人一切的勞碌
[00:08:10.120 --> 00:08:11.800]  就是在日光之下的勞碌
[00:08:11.800 --> 00:08:13.400]  有什麼益處呢
[00:08:13.400 --> 00:08:15.200]  他一開始說
[00:08:15.200 --> 00:08:18.640]  人在日光之下就是我們的人生
[00:08:18.640 --> 00:08:20.480]  在太陽底下所發生的事
[00:08:20.480 --> 00:08:21.880]  究竟對我們來說
[00:08:21.880 --> 00:08:23.640]  我們所有做的事
[00:08:23.640 --> 00:08:25.760]  有沒有幫助我們有一些益處呢
[00:08:25.760 --> 00:08:27.720]  這個益處是恆久的益處
[00:08:27.720 --> 00:08:30.080]  可不可以得到一個持續恆久的益處呢
[00:08:30.080 --> 00:08:32.800]  其實他問了一個這樣的問題
[00:08:32.800 --> 00:08:35.520]  答案其實很多時候都是否定的
[00:08:35.520 --> 00:08:38.840]  接著在第四節至十一節
[00:08:38.840 --> 00:08:42.160]  他就透過兩方面去回答這個問題
[00:08:42.160 --> 00:08:44.200]  第一個就是大自然
[00:08:44.200 --> 00:08:46.160]  第二就是人生
[00:08:46.160 --> 00:08:48.160]  在歷史裏面可以說
[00:08:48.160 --> 00:08:50.840]  在大自然裏面他怎麼說呢
[00:08:50.840 --> 00:08:57.640]  在第四節至第七節說
[00:08:57.640 --> 00:08:59.920]  一代過去一代又來
[00:08:59.920 --> 00:09:01.920]  地卻永遠長存
[00:09:01.920 --> 00:09:04.600]  太陽上升太陽落下
[00:09:04.600 --> 00:09:06.400]  急歸所出之地
[00:09:06.400 --> 00:09:08.760]  風往南刮右向不轉
[00:09:08.760 --> 00:09:11.120]  不停的旋轉繞回原路
[00:09:11.120 --> 00:09:12.840]  江河都往海裏流
[00:09:12.840 --> 00:09:13.920]  海卻不滿
[00:09:13.920 --> 00:09:15.440]  江河從何處流
[00:09:15.440 --> 00:09:17.520]  仍歸回原處
[00:09:17.520 --> 00:09:19.440]  在這裏作者用了大自然的景象
[00:09:19.440 --> 00:09:22.200]  大家想想太陽風江河
[00:09:22.200 --> 00:09:23.600]  這些動作
[00:09:23.600 --> 00:09:25.680]  講到這些動作基本上是無止境的
[00:09:25.680 --> 00:09:28.160]  和很單調的循環
[00:09:28.160 --> 00:09:30.520]  事情好像在變
[00:09:30.520 --> 00:09:31.720]  每一刻都好像在變
[00:09:31.720 --> 00:09:33.320]  時代的更替
[00:09:33.320 --> 00:09:35.640]  但實際上有沒有變呢
[00:09:35.640 --> 00:09:38.800]  地都是一樣
[00:09:38.800 --> 00:09:40.800]  這就是這幾節帶出的訊息
[00:09:40.800 --> 00:09:41.760]  太陽落下
[00:09:41.760 --> 00:09:42.840]  太陽升起
[00:09:42.840 --> 00:09:44.320]  循環的不息
[00:09:44.320 --> 00:09:47.200]  接著說到風一連串的動作
[00:09:47.200 --> 00:09:48.160]  風向這裏吹
[00:09:48.160 --> 00:09:49.240]  又向這裏吹
[00:09:49.240 --> 00:09:51.240]  接著又返回原處
[00:09:51.240 --> 00:09:52.280]  兜兜轉轉
[00:09:52.280 --> 00:09:54.280]  循環不息
[00:09:54.280 --> 00:09:55.880]  太陽風
[00:09:55.880 --> 00:10:00.200]  海水流到一個地方
[00:10:00.200 --> 00:10:01.560]  流到江河裏面
[00:10:01.560 --> 00:10:03.760]  永遠都沖不滿
[00:10:03.760 --> 00:10:06.880]  所以說到河水由何處來
[00:10:06.880 --> 00:10:08.720]  就回何處
[00:10:08.720 --> 00:10:11.000]  無論這裏的經文是說
[00:10:11.000 --> 00:10:14.200]  無論是太陽上升下沉也好
[00:10:14.200 --> 00:10:16.400]  無論風向何處吹
[00:10:16.400 --> 00:10:18.640]  何處返回也好
[00:10:18.640 --> 00:10:20.160]  江河由何處去
[00:10:20.160 --> 00:10:21.320]  又返回江河也好
[00:10:21.320 --> 00:10:24.040]  最終都是返回原處
[00:10:24.040 --> 00:10:25.760]  再一次的重覆
[00:10:25.760 --> 00:10:26.680]  重重覆覆
[00:10:26.680 --> 00:10:28.120]  無止境的重覆
[00:10:28.120 --> 00:10:29.240]  單調的
[00:10:29.240 --> 00:10:33.760]  很單調的循環不息的運作
[00:10:33.760 --> 00:10:36.000]  江河怎樣向海流也好
[00:10:36.000 --> 00:10:37.920]  海水都不滿
[00:10:37.920 --> 00:10:39.040]  再帶出了
[00:10:39.040 --> 00:10:41.000]  可以說是一種無奈
[00:10:41.000 --> 00:10:42.760]  一個作者說出
[00:10:42.760 --> 00:10:46.280]  從大自然裏面說出了
[00:10:46.280 --> 00:10:49.120]  萬事萬物好像是循環不息
[00:10:49.120 --> 00:10:51.600]  但很單調的循環
[00:10:51.600 --> 00:10:52.840]  就是一個這樣的狀態
[00:10:52.840 --> 00:10:54.680]  接著在第八節說
[00:10:54.680 --> 00:10:56.120]  萬事令人厭煩
[00:10:56.120 --> 00:10:57.200]  人不能說盡
[00:10:57.200 --> 00:10:58.200]  眼看看不飽
[00:10:58.200 --> 00:11:00.000]  耳聽聽不足
[00:11:00.000 --> 00:11:03.720]  在這裏要理解
[00:11:03.720 --> 00:11:05.680]  如果連接第七節去理解
[00:11:05.680 --> 00:11:09.000]  就好像江河的川流不息
[00:11:09.000 --> 00:11:10.280]  填滿一樣
[00:11:10.280 --> 00:11:11.760]  你看東西
[00:11:11.760 --> 00:11:13.400]  永遠都看不完
[00:11:13.400 --> 00:11:14.360]  聽一聽
[00:11:14.360 --> 00:11:15.400]  永遠聽不足
[00:11:15.400 --> 00:11:16.520]  其實這個都是
[00:11:16.520 --> 00:11:17.520]  某程度
[00:11:17.520 --> 00:11:21.120]  都是說到很多東西是無法訴盡
[00:11:21.120 --> 00:11:23.160]  無法說盡一樣
[00:11:23.160 --> 00:11:25.720]  在這裏萬事的道理
[00:11:25.720 --> 00:11:27.880]  為何會看
[00:11:27.880 --> 00:11:30.080]  某程度看不飽
[00:11:30.080 --> 00:11:33.680]  就是看不合乎自己的心水
[00:11:33.680 --> 00:11:34.280]  可以這樣說
[00:11:34.280 --> 00:11:35.520]  不合乎自己的期望
[00:11:35.520 --> 00:11:36.960]  其實第八節
[00:11:36.960 --> 00:11:38.240]  這個內容
[00:11:38.240 --> 00:11:40.840]  傳道者用整本書去說
[00:11:40.840 --> 00:11:42.120]  為何他看到些甚麼
[00:11:42.120 --> 00:11:43.240]  他聽到些甚麼
[00:11:43.240 --> 00:11:44.840]  所以有個感嘆
[00:11:44.840 --> 00:11:48.760]  最後就是萬事好像令人厭煩一樣
[00:11:48.760 --> 00:11:50.640]  接著在第九節十一節
[00:11:50.640 --> 00:11:52.160]  接著他再說
[00:11:52.160 --> 00:11:53.640]  在社會的事是怎樣
[00:11:53.640 --> 00:11:55.600]  人類的歷史是怎樣
[00:11:55.600 --> 00:11:57.280]  已有的事後必再有
[00:11:57.280 --> 00:11:59.160]  已行的事後必再行
[00:11:59.160 --> 00:12:01.320]  日光之下並無新事
[00:12:01.320 --> 00:12:03.320]  豈有一件事能指著說
[00:12:03.320 --> 00:12:04.520]  這個是新的
[00:12:04.520 --> 00:12:05.160]  哪知
[00:12:05.160 --> 00:12:06.640]  在我忘記以前的世代
[00:12:06.640 --> 00:12:07.440]  早已有了
[00:12:07.440 --> 00:12:09.600]  已過的世代無人紀念
[00:12:09.600 --> 00:12:10.680]  將來的世代
[00:12:10.680 --> 00:12:11.680]  後來的人
[00:12:11.680 --> 00:12:13.280]  也不紀念
[00:12:13.280 --> 00:12:14.480]  大自然的世界
[00:12:14.480 --> 00:12:15.720]  充滿無止境
[00:12:15.720 --> 00:12:17.240]  很單調的重複
[00:12:17.240 --> 00:12:18.520]  人類的社會
[00:12:18.520 --> 00:12:20.000]  亦都是一樣
[00:12:20.000 --> 00:12:22.600]  日光之下無新事
[00:12:22.600 --> 00:12:24.040]  即是說在這個世界裏面
[00:12:24.040 --> 00:12:26.040]  無一件事是新的
[00:12:26.040 --> 00:12:28.640]  這句可能是很籠統的說話
[00:12:28.640 --> 00:12:29.360]  不過
[00:12:29.360 --> 00:12:31.280]  傳道者在這裏想說的是甚麼呢
[00:12:31.280 --> 00:12:33.560]  無一件事是新的
[00:12:33.560 --> 00:12:36.680]  無一件事是有恆久的益處的
[00:12:36.680 --> 00:12:38.200]  無一件事是不空虛的
[00:12:38.200 --> 00:12:39.200]  可以這樣說
[00:12:39.200 --> 00:12:41.320]  過去的世代無人紀念
[00:12:41.320 --> 00:12:42.640]  將來的世代
[00:12:42.640 --> 00:12:44.840]  後來的人也不會紀念
[00:12:44.840 --> 00:12:46.320]  你記不記得
[00:12:46.320 --> 00:12:49.480]  即是在歷史上
[00:12:49.480 --> 00:12:51.120]  很多巨細無遺的一些事
[00:12:51.120 --> 00:12:51.960]  一些人
[00:12:51.960 --> 00:12:52.760]  沒有
[00:12:52.760 --> 00:12:54.400]  在這裏其實重點去說
[00:12:54.400 --> 00:12:56.520]  人的記憶是不可靠的
[00:12:56.520 --> 00:12:57.520]  人是不會記得的
[00:12:57.520 --> 00:12:59.480]  無論人的事
[00:12:59.480 --> 00:13:02.400]  都不會永遠被人紀念
[00:13:02.400 --> 00:13:03.960]  就好像
[00:13:03.960 --> 00:13:06.680]  在《傳道書》二章十六節所說
[00:13:06.680 --> 00:13:09.760]  智慧人和愚昧人一樣
[00:13:09.760 --> 00:13:10.600]  他們死了
[00:13:10.600 --> 00:13:12.160]  永遠都沒有人紀念
[00:13:12.160 --> 00:13:13.880]  日後都會被忘記
[00:13:13.880 --> 00:13:17.000]  這是一個很無奈的感慨
[00:13:17.000 --> 00:13:18.400]  一代又來
[00:13:18.400 --> 00:13:19.400]  一代過去
[00:13:19.400 --> 00:13:20.760]  一代又來
[00:13:20.760 --> 00:13:21.560]  地
[00:13:21.560 --> 00:13:23.240]  這個自然界
[00:13:23.240 --> 00:13:24.640]  仍然是這樣運作
[00:13:24.640 --> 00:13:25.600]  始終如一
[00:13:25.600 --> 00:13:26.760]  沒有改變
[00:13:26.760 --> 00:13:27.600]  但是
[00:13:27.600 --> 00:13:28.200]  在這裏
[00:13:28.200 --> 00:13:28.880]  人
[00:13:28.880 --> 00:13:30.040]  在這裏
[00:13:30.040 --> 00:13:31.040]  好像是否重複
[00:13:31.040 --> 00:13:32.440]  重重複複
[00:13:32.440 --> 00:13:33.680]  一切的活動
[00:13:33.680 --> 00:13:36.280]  都好像一個循環一樣
[00:13:36.280 --> 00:13:38.640]  我們在當中周而復始
[00:13:38.640 --> 00:13:39.840]  自然界是這樣
[00:13:39.840 --> 00:13:41.720]  人類的社會也是這樣
[00:13:41.720 --> 00:13:43.760]  所以這個世界是沒有新事的
[00:13:43.760 --> 00:13:45.760]  這個新當然是一些內容的新
[00:13:45.760 --> 00:13:48.040]  如果大家從一個角度去看
[00:13:48.040 --> 00:13:50.040]  人類的社會
[00:13:50.040 --> 00:13:51.840]  可以說是人犯罪
[00:13:51.840 --> 00:13:54.040]  見到人性罪惡的歷史
[00:13:54.040 --> 00:13:55.520]  從這個角度去看
[00:13:55.520 --> 00:13:57.520]  其實真的沒有新事
[00:13:57.520 --> 00:13:59.760]  人類社會是不會有新事的
[00:13:59.760 --> 00:14:00.360]  過去
[00:14:00.360 --> 00:14:01.800]  今天發生的事
[00:14:01.800 --> 00:14:02.680]  過去
[00:14:02.680 --> 00:14:05.920]  也曾經發生過無數次
[00:14:05.920 --> 00:14:08.640]  作者就是透過這兩個去說出了
[00:14:08.640 --> 00:14:10.520]  一個循環不息的
[00:14:10.520 --> 00:14:11.920]  一個
[00:14:11.920 --> 00:14:14.520]  他的觀察可以這麼說
[00:14:14.520 --> 00:14:15.760]  在觀察裏面他覺得
[00:14:15.760 --> 00:14:18.680]  人生在這裏有什麼意義呢
[00:14:18.680 --> 00:14:20.800]  然後在第十二至十五節
[00:14:20.800 --> 00:14:22.320]  他再去說
[00:14:22.320 --> 00:14:23.480]  他在說
[00:14:23.480 --> 00:14:26.440]  他自己是一個很有智慧的人
[00:14:26.440 --> 00:14:27.920]  第十二至十五節說
[00:14:27.920 --> 00:14:31.000]  我傳道者在耶路撒冷作過以色列的王
[00:14:31.000 --> 00:14:32.800]  我專心用智慧
[00:14:32.800 --> 00:14:35.640]  尋求考察天下所做的一切事
[00:14:35.640 --> 00:14:37.920]  乃至上帝叫人所經歷的
[00:14:37.920 --> 00:14:39.520]  是極重的勞苦
[00:14:39.520 --> 00:14:41.840]  我見日光之下所做的一切事
[00:14:41.840 --> 00:14:42.720]  都是虛空
[00:14:42.720 --> 00:14:43.760]  都是暴風
[00:14:43.760 --> 00:14:45.800]  萬曲的不能變值
[00:14:45.800 --> 00:14:48.560]  缺少的不能足數
[00:14:48.560 --> 00:14:49.960]  在這裏
[00:14:49.960 --> 00:14:50.920]  可以說
[00:14:50.920 --> 00:14:52.680]  傳道者在這裏說
[00:14:52.680 --> 00:14:53.680]  我去尋求
[00:14:53.680 --> 00:14:54.640]  我去考察
[00:14:54.640 --> 00:14:57.560]  世間的萬事萬物
[00:14:57.560 --> 00:14:58.400]  這就是
[00:14:58.400 --> 00:15:00.400]  他講出他自己的決心
[00:15:00.400 --> 00:15:02.120]  去探究究竟
[00:15:02.120 --> 00:15:04.200]  在天下的事
[00:15:04.200 --> 00:15:05.160]  究竟有什麼事
[00:15:05.160 --> 00:15:07.120]  有沒有事是有意義的呢
[00:15:07.120 --> 00:15:07.840]  或者
[00:15:07.840 --> 00:15:08.840]  在人世間裏面
[00:15:08.840 --> 00:15:09.760]  究竟我怎樣做
[00:15:09.760 --> 00:15:12.080]  才可以令自己滿足呢
[00:15:12.080 --> 00:15:13.080]  在這裏
[00:15:13.080 --> 00:15:13.920]  他講
[00:15:13.920 --> 00:15:16.600]  這個考察其實是一個大工程
[00:15:16.600 --> 00:15:19.560]  是一個很艱辛的工程
[00:15:19.560 --> 00:15:21.200]  因為有很多事
[00:15:21.200 --> 00:15:22.720]  人類永遠不能夠明白
