
[00:00:00.000 --> 00:00:08.000]  請聽耶穌講的比喻,馬太福音13:44-46,
[00:04:45.000 --> 00:04:51.000]  原來他就這樣在一個山的下面捧著這塊石頭,
[00:04:51.000 --> 00:04:55.000]  然後呢據說他就哭了三天三夜,
[00:04:55.000 --> 00:05:00.000]  因為就是一個男子漢捧著一塊石頭哭了三天三夜,
[00:05:00.000 --> 00:05:03.000]  這個事情就傳到了皇宮裡面,
[00:05:03.000 --> 00:05:09.000]  然後楚文王呢就很想知道為什麼呢?他哭什麼呢?
[00:05:09.000 --> 00:05:12.000]  然後他就派了一個人去問他,你為什麼那麼傷心呢?
[00:05:12.000 --> 00:05:17.000]  要哭了三天三夜,然後辯和他是這樣回答的,
[00:05:17.000 --> 00:05:24.000]  他說我哭呢不是因為被砍掉了我的雙腳,
[00:05:24.000 --> 00:05:28.000]  而是我哭是因為這塊明明是寶玉,
[00:05:28.000 --> 00:05:33.000]  但就被人一次兩次地當成石頭,
[00:05:33.000 --> 00:05:37.000]  而我明明是一個很忠貞的人,
[00:05:37.000 --> 00:05:42.000]  卻被人當成這個欺君的騙子,
[00:05:42.000 --> 00:05:45.000]  我覺得很冤枉。
[00:05:45.000 --> 00:05:53.000]  聽到這個的事情以後,文王就派人把他這個石頭拿到皇宮裡面,
[00:05:53.000 --> 00:06:02.000]  然後就吩咐他的工匠把這個寶玉外面的岩石用方法把它除掉了,
[00:06:02.000 --> 00:06:08.000]  結果就看到裡面真的是一塊寶玉,從來都沒有看過的。
[00:06:08.000 --> 00:06:14.000]  所以楚文王就把這塊玉壁叫做和氏壁,
[00:06:14.000 --> 00:06:18.000]  這個是不是和氏壁的來源?
[00:06:18.000 --> 00:06:22.000]  我們從這個歷史上的一個故事我們就會看到,
[00:06:22.000 --> 00:06:25.000]  辯和他只是一個很普通的人,
[00:06:25.000 --> 00:06:30.000]  但是因為他深深地相信他自己發現的是一塊寶玉,
[00:06:30.000 --> 00:06:35.000]  真寶玉,所以就算一次兩次不被人認同,
[00:06:35.000 --> 00:06:39.000]  甚至因此他背上了這個欺君之罪,
[00:06:39.000 --> 00:06:44.000]  雙腳都被砍掉了,承受著極大的屈辱,
[00:06:44.000 --> 00:06:49.000]  因為全部的人都會覺得他是撒謊,
[00:06:49.000 --> 00:06:53.000]  但是我們看到就是他沒有放棄,
[00:06:53.000 --> 00:06:58.000]  他始終堅信他得到的就是一塊真寶玉,
[00:06:58.000 --> 00:07:02.000]  而絕對不是一塊普通的石頭。
[00:07:02.000 --> 00:07:08.000]  我在想,有人就為了一塊人間的寶玉,
[00:07:08.000 --> 00:07:12.000]  他會願意願意地付上這麼大的代價,
[00:07:12.000 --> 00:07:16.000]  那麼不知道我們為了天國,
[00:07:16.000 --> 00:07:21.000]  我們又願意付上怎麼樣的代價呢?
[00:07:21.000 --> 00:07:24.000]  感謝剛才弟兄幫我們讀出了今天的經文,
[00:07:24.000 --> 00:07:29.000]  《馬太福音》13章44到46節的經文,
[00:07:29.000 --> 00:07:31.000]  很短的三節經文,
[00:07:31.000 --> 00:07:34.000]  我相信大家應該不會感到太陌生,
[00:07:34.000 --> 00:07:37.000]  而裡面的比喻其實一點也不複雜,
[00:07:37.000 --> 00:07:39.000]  就是寶貝還有珍珠,
[00:07:39.000 --> 00:07:42.000]  就是象徵天國的寶貴,
[00:07:42.000 --> 00:07:45.000]  不過我們常常說天國天國天國,
[00:07:45.000 --> 00:07:47.000]  但是如果有人問你,
[00:07:47.000 --> 00:07:50.000]  那麼天國是什麼意思呢?
[00:07:50.000 --> 00:07:54.000]  不知道你會怎麼去為他解釋呢?
[00:07:54.000 --> 00:08:00.000]  天國是什麼意思呢?
[00:08:00.000 --> 00:08:03.000]  天國有這兩個字,
[00:08:03.000 --> 00:08:04.000]  我們可以看得到,
[00:08:04.000 --> 00:08:08.000]  其實他指的就是熟天的國度,
[00:08:08.000 --> 00:08:12.000]  熟天的國度指的就是上帝去施行祂主權的地方,
[00:08:12.000 --> 00:08:15.000]  強調的就是上帝旨意的實現,
[00:08:15.000 --> 00:08:17.000]  簡單一點來說,
[00:08:17.000 --> 00:08:19.000]  天國就是有上帝說了算,
[00:08:19.000 --> 00:08:23.000]  廣東話就是要算在我心,
[00:08:23.000 --> 00:08:28.000]  另外天國指的不是任何的組織制度,
[00:08:28.000 --> 00:08:32.000]  而是人對上帝要全心全意的順服和敬仰,
[00:08:32.000 --> 00:08:37.000]  所以在《路加福音》17章20到21節裡面,
[00:08:37.000 --> 00:08:42.000]  記載到當法利塞人問耶穌,
[00:08:42.000 --> 00:08:44.000]  神的國什麼時候才會來到,
[00:08:44.000 --> 00:08:47.000]  就是天國什麼時候才會來到的時候,
[00:08:47.000 --> 00:08:49.000]  耶穌是這樣回答的,
[00:08:49.000 --> 00:08:53.000]  祂說神的國來到不是你的眼睛可以看得到的,
[00:08:53.000 --> 00:08:56.000]  人也不可以說看啊在這裡,
[00:08:56.000 --> 00:08:58.000]  看啊在那裡,
[00:08:58.000 --> 00:09:08.000]  祂說因為神的國就在你們我們的心裡,
[00:09:08.000 --> 00:09:12.000]  總而言之天國不是我們死後的事情,
[00:09:12.000 --> 00:09:17.000]  而是現在此時此刻我們就要面對的,
[00:09:17.000 --> 00:09:21.000]  關於藏寶和尋珠的比喻,
[00:09:21.000 --> 00:09:23.000]  亦是很接近,
[00:09:23.000 --> 00:09:25.000]  但也是有不同的地方,
[00:09:25.000 --> 00:09:30.000]  所以現在我就想和大家一起我們去看第一個比喻,
[00:09:30.000 --> 00:09:36.000]  我們邀請大家一起先讀出這個《馬太福音》13章40節的經文,
[00:09:36.000 --> 00:09:38.000]  好我們預備開始,
[00:09:38.000 --> 00:09:42.000]  天國好像寶貝藏在地裡,
[00:09:42.000 --> 00:09:45.000]  人遇見了就把它藏起來,
[00:09:45.000 --> 00:09:51.000]  歡歡喜喜的去變賣一切所有的買這塊地,
[00:09:51.000 --> 00:09:54.000]  我們現在讀的這個版本是何何本呢,
[00:09:54.000 --> 00:09:58.000]  剛才弟兄幫我們讀的是何修本,
[00:09:58.000 --> 00:10:04.000]  但是我們就看到不同的版本那個翻譯其實很接近,
[00:10:04.000 --> 00:10:09.000]  一看第一個這個比喻裡面講的是什麼一個背後的背景呢,
[00:10:09.000 --> 00:10:13.000]  其實讀聖經研究這個背景很重要的,
[00:10:13.000 --> 00:10:15.000]  這個是說因為當時候呢,
[00:10:15.000 --> 00:10:16.000]  在古代的時候,
[00:10:16.000 --> 00:10:18.000]  原來不單單是中國,
[00:10:18.000 --> 00:10:20.000]  在中東的地方也是一樣,
[00:10:20.000 --> 00:10:26.000]  就是很多戰亂的情況,
[00:10:26.000 --> 00:10:30.000]  所以你看到變成一個人就經歷了三個的君主對不對,
[00:10:30.000 --> 00:10:33.000]  楚力王,楚文王,楚武王這樣,
[00:10:33.000 --> 00:10:36.000]  很短的時間應經歷不同的君王,
[00:10:36.000 --> 00:10:39.000]  所以當時候那麼混亂的情況呢,
[00:10:39.000 --> 00:10:40.000]  人就沒有安全感,
[00:10:40.000 --> 00:10:44.000]  所以也不可能就把你貴重的物品放在家裡面,
[00:10:44.000 --> 00:10:45.000]  因為太危險了,
[00:10:45.000 --> 00:10:47.000]  那麼人會做的事情是什麼呢,
[00:10:47.000 --> 00:10:49.000]  這是一個很普通的做法,
[00:10:49.000 --> 00:10:52.000]  他們就會拿一個器皿,
[00:10:52.000 --> 00:10:54.000]  可能一個小罐子,
[00:10:54.000 --> 00:10:57.000]  然後呢就把他們家裡面覺得很貴重的東西呢,
[00:10:57.000 --> 00:10:59.000]  就把它放進裡面,
[00:10:59.000 --> 00:11:01.000]  然後把它蓋好,
[00:11:01.000 --> 00:11:03.000]  接著就藏在哪裡呢,
[00:11:03.000 --> 00:11:06.000]  就藏在地裡面,
[00:11:06.000 --> 00:11:09.000]  然後他們可能就是要逃走的時候,
[00:11:09.000 --> 00:11:11.000]  過了一段時間再回來的時候,
[00:11:11.000 --> 00:11:13.000]  就把它拿出來這樣子,
[00:11:13.000 --> 00:11:15.000]  這個是很普遍的做法,
[00:11:15.000 --> 00:11:18.000]  就是把貴重的東西放在地裡面,
[00:11:18.000 --> 00:11:23.000]  不過如果你不是貴重東西的主人,
[00:11:23.000 --> 00:11:29.000]  而你真的要找到一些別人貴重的東西的話呢,
[00:11:29.000 --> 00:11:32.000]  就好像這個比喻裡面講的,
[00:11:32.000 --> 00:11:34.000]  這個例子是十分的罕有,
[00:11:34.000 --> 00:11:36.000]  所以在這個比喻裡面,
[00:11:36.000 --> 00:11:43.000]  正正就是想突出的就是有人偶然就發現了別人藏寶的地方,
[00:11:43.000 --> 00:11:45.000]  還有裡面貴重的東西,
[00:11:45.000 --> 00:11:48.000]  所以呢他發現了以後,
[00:11:48.000 --> 00:11:53.000]  他做的事情就是歡歡喜喜的去變賣一切所有的,
[00:11:53.000 --> 00:11:55.000]  來買這塊地,
[00:11:55.000 --> 00:11:57.000]  因為當這塊地屬於他的時候呢,
[00:11:57.000 --> 00:12:00.000]  就連裡面的東西都是屬於他的,
[00:12:00.000 --> 00:12:03.000]  他有這個擁有權,
[00:12:03.000 --> 00:12:07.000]  可能旁邊的人看了就說他是不是瘋了,
[00:12:07.000 --> 00:12:10.000]  這塊地地段又不好,
[00:12:10.000 --> 00:12:12.000]  很普通嘛,
[00:12:12.000 --> 00:12:14.000]  這個權利也很低呀,
[00:12:14.000 --> 00:12:17.000]  根本就不值得去投資,
[00:12:17.000 --> 00:12:19.000]  應該買其他的地方,
[00:12:19.000 --> 00:12:22.000]  可是對買的那個人來說呢,
[00:12:22.000 --> 00:12:24.000]  他就覺得物超所值,
[00:12:24.000 --> 00:12:27.000]  因為最有翁之意不在酒啊,
[00:12:27.000 --> 00:12:31.000]  他在乎的是在田裡面的寶貝,
[00:12:31.000 --> 00:12:34.000]  這個才是真正的價值。
[00:12:34.000 --> 00:12:36.000]  看完第一個的比喻以後呢,
[00:12:36.000 --> 00:12:38.000]  我們再看第二個比喻,
[00:12:38.000 --> 00:12:42.000]  我邀請大家也一起讀出來45到46節的經文,
[00:12:42.000 --> 00:12:44.000]  預備開始。
[00:12:44.000 --> 00:12:48.000]  天國又好像買賣人尋找好珠子,
[00:12:48.000 --> 00:12:51.000]  遇見一顆中價的珠子,
[00:12:51.000 --> 00:12:54.000]  就去變賣他一切所有的,
[00:12:54.000 --> 00:12:58.000]  買了這顆珠子。
[00:12:58.000 --> 00:13:00.000]  在這個第二個比喻裡面,
[00:13:00.000 --> 00:13:02.000]  我們就看到了另外一個情況,
[00:13:02.000 --> 00:13:05.000]  就是說有一個買賣珠寶的商人,
[00:13:05.000 --> 00:13:09.000]  他在經過一番很努力很努力的去尋找以後,
[00:13:09.000 --> 00:13:12.000]  就發現了一顆很貴重的珍珠,
[00:13:12.000 --> 00:13:15.000]  然後他就變賣所有東西,
[00:13:15.000 --> 00:13:19.000]  為這個珍珠呢就付出所有。
[00:13:19.000 --> 00:13:21.000]  兩種很不一樣的情況,
[00:13:21.000 --> 00:13:24.000]  當我就看這兩種情況的時候,
[00:13:24.000 --> 00:13:26.000]  我想起的是什麼呢?
[00:13:26.000 --> 00:13:28.000]  很開心,因為今天呢,
[00:13:28.000 --> 00:13:32.000]  在我們當中有一個以前我們一起去短算的隊員,
[00:13:32.000 --> 00:13:35.000]  就是慕雪在我們當中,
[00:13:35.000 --> 00:13:40.000]  那以往呢就是每年和弟兄姐妹有機會去短算的時候呢,
[00:13:40.000 --> 00:13:42.000]  如果我負責帶隊的時候,
[00:13:42.000 --> 00:13:44.000]  我通常都有一個要求,
[00:13:44.000 --> 00:13:46.000]  就是出發之前我們會有一些訓練,
[00:13:46.000 --> 00:13:51.000]  那訓練的時候我會要求每一個隊員都要寫下他們的得救鑒證,
[00:13:51.000 --> 00:13:55.000]  然後呢,首先要在我們的短算隊裡面分享,
[00:13:55.000 --> 00:13:57.000]  然後有機會到東廠裡面的時候呢,
[00:13:57.000 --> 00:14:00.000]  也可以跟其他人去分享,
[00:14:00.000 --> 00:14:02.000]  這個是指定的作業,
[00:14:02.000 --> 00:14:04.000]  然後呢,為什麼這樣做?
[00:14:04.000 --> 00:14:07.000]  因為很想就是大家互相的去分享,
[00:14:07.000 --> 00:14:10.000]  去聽大家那個得救的故事是怎麼樣,
[00:14:10.000 --> 00:14:12.000]  你怎麼去遇上耶穌的,
[00:14:12.000 --> 00:14:14.000]  我覺得這個點很重要,
[00:14:14.000 --> 00:14:19.000]  而發現呢每一個人他跟主耶穌就是相遇的故事呢,
[00:14:19.000 --> 00:14:21.000]  其實都不一樣的,
[00:14:21.000 --> 00:14:23.000]  沒有重復的,
[00:14:23.000 --> 00:14:26.000]  有的人真的有一顆很單純的信心,
[00:14:26.000 --> 00:14:28.000]  他有人跟他傳福音,
[00:14:28.000 --> 00:14:32.000]  他的信就相信了,就接受了,
[00:14:32.000 --> 00:14:35.000]  但有的人呢,聽過他們的分享就這樣,
[00:14:35.000 --> 00:14:37.000]  不知道你們是不是,
[00:14:37.000 --> 00:14:39.000]  就是他要花很多的時間,
[00:14:39.000 --> 00:14:41.000]  然後就繞了一大圈,
[00:14:41.000 --> 00:14:43.000]  可能再繞一個大圈,
[00:14:43.000 --> 00:14:45.000]  然後最後他決定,
[00:14:45.000 --> 00:14:48.000]  對,主耶穌是真的神,
[00:14:48.000 --> 00:14:50.000]  我決定要跟隨他了,
[00:14:50.000 --> 00:14:54.000]  不管是很單純的,
[00:14:54.000 --> 00:14:56.000]  很快就接受了,
[00:14:56.000 --> 00:14:59.000]  還是要花很長的時間才接受,
[00:14:59.000 --> 00:15:01.000]  但是我們看到就是過程不一樣,
[00:15:01.000 --> 00:15:03.000]  但結果卻是一樣的,
[00:15:03.000 --> 00:15:10.000]  就是同樣的都得到了天國這份寶貴的禮物,
[00:15:10.000 --> 00:15:12.000]  不過常常在想,
[00:15:12.000 --> 00:15:17.000]  如果就說是有人發現了天國福音,
[00:15:17.000 --> 00:15:19.000]  不論你說是偶然遇上,
[00:15:19.000 --> 00:15:21.000]  還是刻意尋找,
[00:15:21.000 --> 00:15:24.000]  其實真相應該是,
[00:15:24.000 --> 00:15:26.000]  不是我們發現,
[00:15:26.000 --> 00:15:30.000]  而是神主動的被我們發現,
[00:15:30.000 --> 00:15:34.000]  我們每一個人都是被造物,
[00:15:34.000 --> 00:15:37.000]  只有上帝是創造主,
[00:15:37.000 --> 00:15:40.000]  如果神要隱藏起來的話,
[00:15:40.000 --> 00:15:43.000]  我相信我們沒有任何一個人,
[00:15:43.000 --> 00:15:46.000]  有能力的去找到他,
[00:15:46.000 --> 00:15:48.000]  而這個情況呢,
[00:15:48.000 --> 00:15:49.000]  我就會想起,
[00:15:49.000 --> 00:15:51.000]  因為我很喜歡小朋友,
[00:15:51.000 --> 00:15:52.000]  小孩子,
[00:15:52.000 --> 00:15:53.000]  然後呢,
[00:15:53.000 --> 00:15:54.000]  我常常會跟他們玩一個遊戲,
[00:15:54.000 --> 00:15:57.000]  不知道你們有沒有跟小孩子玩這個遊戲,
[00:15:57.000 --> 00:15:58.000]  就是什麼遊戲嗎,
[00:15:58.000 --> 00:16:02.000]  大家猜得到嗎?
[00:16:02.000 --> 00:16:03.000]  我聽到了,
[00:16:03.000 --> 00:16:04.000]  這邊廣東話,
[00:16:04.000 --> 00:16:06.000]  這邊是講普通話,
[00:16:06.000 --> 00:16:09.000]  就是捉迷藏,
[00:16:09.000 --> 00:16:15.000]  如果你跟很小很小的小朋友玩捉迷藏的時候呢,
[00:16:15.000 --> 00:16:17.000]  你就是為了讓他們開心一點呢,
[00:16:17.000 --> 00:16:20.000]  我不知道你們會不會做這件事,
[00:16:20.000 --> 00:16:22.000]  我會怎麼做呢?
[00:16:22.000 --> 00:16:24.000]  就是會主動的,
[00:16:24.000 --> 00:16:26.000]  不小心露出,
[00:16:26.000 --> 00:16:28.000]  就是可能衣服的一部分,
[00:16:28.000 --> 00:16:29.000]  然後呢,
[00:16:29.000 --> 00:16:30.000]  就被他們發現,
[00:16:30.000 --> 00:16:32.000]  或者還沒發現我,
[00:16:32.000 --> 00:16:34.000]  又怎麼辦呢?
[00:16:34.000 --> 00:16:36.000]  我就會不小心,
[00:16:36.000 --> 00:16:37.000]  主動的,
[00:16:37.000 --> 00:16:38.000]  然後呢,
[00:16:38.000 --> 00:16:39.000]  他們聽到聲音就,
[00:16:39.000 --> 00:16:40.000]  哦,
[00:16:40.000 --> 00:16:41.000]  你藏在那裡,
[00:16:41.000 --> 00:16:42.000]  我找到你了,
[00:16:42.000 --> 00:16:44.000]  他們就非常非常的開心,
[00:16:44.000 --> 00:16:46.000]  因為他們覺得自己很聰明啊,
[00:16:46.000 --> 00:16:50.000]  他們是靠他們的能力才找到我這個大人的,
[00:16:50.000 --> 00:16:54.000]  但是他們不知道背後是不小心啊,
[00:16:54.000 --> 00:16:56.000]  所以心情他們很快樂,
[00:16:56.000 --> 00:16:58.000]  很開心,
[00:16:58.000 --> 00:16:59.000]  是的,
[00:16:59.000 --> 00:17:01.000]  當我看到這個的情景的時候,
[00:17:01.000 --> 00:17:02.000]  就想起,
[00:17:02.000 --> 00:17:06.000]  其實神也是主動的,
[00:17:06.000 --> 00:17:11.000]  被我們去發現的,
[00:17:11.000 --> 00:17:13.000]  那麼當人找到天國,
[00:17:13.000 --> 00:17:16.000]  這份寶貝的時候會怎麼樣呢?
[00:17:16.000 --> 00:17:19.000]  在剛才所說的兩個比喻裡面,
[00:17:19.000 --> 00:17:21.000]  都用了同樣的描述,
[00:17:21.000 --> 00:17:25.000]  我就是把它就是highlight起來,
[00:17:25.000 --> 00:17:27.000]  就是說他們都一樣,
[00:17:27.000 --> 00:17:30.000]  就是去辯罵一切所有的,
[00:17:30.000 --> 00:17:32.000]  辯罵一切所有的,
[00:17:32.000 --> 00:17:34.000]  去辯罵在原文,
[00:17:34.000 --> 00:17:36.000]  原文大家知道是希臘文,
[00:17:36.000 --> 00:17:38.000]  希臘文裡面呢,
[00:17:38.000 --> 00:17:39.000]  它是有這個的表達,
[00:17:39.000 --> 00:17:40.000]  這個情緒,
[00:17:40.000 --> 00:17:42.000]  或者是速度的,
[00:17:42.000 --> 00:17:44.000]  它裡面所表達的去辯罵,
[00:17:44.000 --> 00:17:45.000]  在希臘文裡面,
[00:17:45.000 --> 00:17:48.000]  它表達出來的一個狀況呢,
[00:17:48.000 --> 00:17:50.000]  就是馬上要去,
[00:17:50.000 --> 00:17:51.000]  立刻去,
[00:17:51.000 --> 00:17:54.000]  一秒鐘也不願意拖延,
[00:17:54.000 --> 00:17:57.000]  他們馬上的就把自己擁有的東西,
[00:17:57.000 --> 00:18:00.000]  全部通通賣掉,
[00:18:00.000 --> 00:18:03.000]  這樣做就是很明確的去表明,
[00:18:03.000 --> 00:18:05.000]  是天國是多麼的寶貴,
[00:18:05.000 --> 00:18:09.000]  就值得人馬上的付出任何的代價,
[00:18:09.000 --> 00:18:10.000]  去得到,
[00:18:10.000 --> 00:18:14.000]  為了天國辯罵一切所有的東西,
[00:18:14.000 --> 00:18:16.000]  其實不是只是一個過去的行動,
[00:18:16.000 --> 00:18:21.000]  而是一生的承諾和終身的實踐,
[00:18:21.000 --> 00:18:24.000]  弟兄姐妹都邀請你們可以回想一下,
[00:18:24.000 --> 00:18:32.000]  就是你們是什麼時候決志跟隨主耶穌的呢?
[00:18:32.000 --> 00:18:34.000]  回想起來,
[00:18:34.000 --> 00:18:37.000]  不知道當我們以前決定去跟隨耶穌的時候,
[00:18:37.000 --> 00:18:39.000]  是不是很年輕呢?
[00:18:39.000 --> 00:18:41.000]  或者,
[00:18:41.000 --> 00:18:43.000]  還很年幼?
[00:18:43.000 --> 00:18:45.000]  這裡看到有的是信二代,
[00:18:45.000 --> 00:18:46.000]  對不對?
[00:18:46.000 --> 00:18:47.000]  可能你說很小的時候,
[00:18:47.000 --> 00:18:51.000]  在媽媽的肚子裡面已經來教會啦。
[00:18:51.000 --> 00:18:52.000]  我自己呢,
[00:18:52.000 --> 00:18:53.000]  因為我是第一代信徒,
[00:18:53.000 --> 00:18:56.000]  我是中學的時候,
[00:18:56.000 --> 00:19:00.000]  感謝主帶我到一個基督教的學校,
[00:19:00.000 --> 00:19:02.000]  然後我才第一次聽到福音,
[00:19:02.000 --> 00:19:04.000]  在那裡信主的。
[00:19:04.000 --> 00:19:05.000]  我回想起來,
[00:19:05.000 --> 00:19:07.000]  那個時候,
[00:19:07.000 --> 00:19:11.000]  當你說你跟隨耶穌就要擺上一切所有的時候,
[00:19:11.000 --> 00:19:12.000]  我會在想,
[00:19:12.000 --> 00:19:17.000]  那時候還是一個中學一年級的學生,
[00:19:17.000 --> 00:19:18.000]  對我來說,
[00:19:18.000 --> 00:19:19.000]  一切所有,
[00:19:19.000 --> 00:19:21.000]  其實也沒有什麼東西吧?
[00:19:21.000 --> 00:19:23.000]  這樣子,
[00:19:23.000 --> 00:19:24.000]  也不太多。
[00:19:24.000 --> 00:19:25.000]  但是弟兄姐妹,
[00:19:25.000 --> 00:19:26.000]  大家可以想一下,
[00:19:26.000 --> 00:19:28.000]  如果現在,
[00:19:28.000 --> 00:19:33.000]  現在說跟隨耶穌是個持續的動作,
[00:19:33.000 --> 00:19:34.000]  要我們擺上,
[00:19:34.000 --> 00:19:36.000]  放上我們所有,
[00:19:36.000 --> 00:19:38.000]  今天你結了婚,
[00:19:38.000 --> 00:19:39.000]  有了家庭,
[00:19:39.000 --> 00:19:40.000]  有了兒女,
[00:19:40.000 --> 00:19:44.000]  甚至我們當中可能有的有第三代,
[00:19:44.000 --> 00:19:47.000]  孫子、孫女的話,
[00:19:47.000 --> 00:19:51.000]  上帝要求我們是放上所有,
[00:19:51.000 --> 00:19:52.000]  那弟兄姐妹,
[00:19:52.000 --> 00:19:55.000]  你們又覺得怎麼樣呢?
[00:19:55.000 --> 00:20:00.000]  捨得嗎?
[00:20:00.000 --> 00:20:04.000]  剛才很感謝金巴隊帶我們唱的最後一首歌,
[00:20:04.000 --> 00:20:07.000]  就是《我已經決定》。
[00:20:07.000 --> 00:20:10.000]  這一首歌是我當年蒙照的時候,
[00:20:10.000 --> 00:20:11.000]  在聚會裡面,
[00:20:11.000 --> 00:20:13.000]  一首很觸動我的詩歌,
[00:20:13.000 --> 00:20:14.000]  所以很感謝,
[00:20:14.000 --> 00:20:16.000]  我相信這個是聖靈的帶領。
[00:20:16.000 --> 00:20:17.000]  也讓我回想起來,
[00:20:17.000 --> 00:20:19.000]  就是那個時候,
[00:20:19.000 --> 00:20:21.000]  就是2011年的時候,
[00:20:21.000 --> 00:20:24.000]  去泰國參加那個大會,
[00:20:24.000 --> 00:20:25.000]  然後這首詩歌,
[00:20:25.000 --> 00:20:28.000]  還有就是呼叫的經文,
[00:20:28.000 --> 00:20:29.000]  然後讓我決定,
