
[00:00:00.000 --> 00:00:13.560]  各位歡迎大家回到神學茶館
[00:10:39.320 --> 00:10:42.320]  如果他在恩寵裏面去世
[00:10:42.320 --> 00:10:44.320]  即是他沒有犯罪
[00:10:44.320 --> 00:10:47.320]  他就不需要去煉獄裏面做補償
[00:10:47.320 --> 00:10:49.320]  他就直接去天堂
[00:10:49.320 --> 00:10:51.320]  這個情況是這樣的
[00:10:51.320 --> 00:10:56.320]  這個就是十一世紀的時候的情況
[00:10:56.320 --> 00:11:01.320]  仍然和告解聖事有關係
[00:11:01.320 --> 00:11:07.320]  因為真正的分離是在十三、十四世紀才正式分離
[00:11:07.320 --> 00:11:13.320]  這個分離本身是想達至什麼?
[00:11:13.320 --> 00:11:16.320]  還是只是一個意外
[00:11:16.320 --> 00:11:19.320]  所以令到這兩件事分開了?
[00:11:19.320 --> 00:11:21.320]  我估計是這樣的
[00:11:21.320 --> 00:11:25.320]  因為以前當一個人辦了告解
[00:11:25.320 --> 00:11:28.320]  神父給他一個非常嚴厲的補償
[00:11:28.320 --> 00:11:31.320]  到他做完補償了
[00:11:31.320 --> 00:11:33.320]  神父才會給他罪的赦免
[00:11:33.320 --> 00:11:36.320]  我想這個因為造成很多人承擔不了
[00:11:36.320 --> 00:11:38.320]  他根本承擔不了
[00:11:38.320 --> 00:11:39.320]  因為那個補償太嚴厲
[00:11:39.320 --> 00:11:41.320]  有時去到幾年
[00:11:41.320 --> 00:11:44.320]  譬如你犯了很嚴重的罪
[00:11:44.320 --> 00:11:45.320]  你要做幾年補償
[00:11:45.320 --> 00:11:46.320]  做完了
[00:11:46.320 --> 00:11:47.320]  你回去和神父說
[00:11:47.320 --> 00:11:49.320]  我現在赦你的罪 赦你的暫罰
[00:11:49.320 --> 00:11:53.320]  但根本可能有些人完全做不到
[00:11:53.320 --> 00:11:56.320]  可能他中間已經死了
[00:11:56.320 --> 00:11:59.320]  當然紀律性的罪
[00:11:59.320 --> 00:12:02.320]  死了就自然取消了
[00:12:02.320 --> 00:12:04.320]  但天主給的罰
[00:12:04.320 --> 00:12:05.320]  我講錯了
[00:12:05.320 --> 00:12:07.320]  紀律性的處罰
[00:12:07.320 --> 00:12:09.320]  當然死了就沒得做
[00:12:09.320 --> 00:12:12.320]  但天主給你的暫罰仍然存在
[00:12:12.320 --> 00:12:14.320]  這個人就要去煉獄
[00:12:14.320 --> 00:12:18.320]  這裡本身產生了一個很嚴重的問題
[00:12:18.320 --> 00:12:21.320]  所以我估計是因為教會看到
[00:12:21.320 --> 00:12:25.320]  這裡本身有一些我們預測不到的變化
[00:12:25.320 --> 00:12:27.320]  因為要這麼悠長的補償時間
[00:12:27.320 --> 00:12:30.320]  所以我估計慢慢造成一個想法
[00:12:30.320 --> 00:12:31.320]  如果是這樣
[00:12:31.320 --> 00:12:34.320]  為了教友的另一個益處
[00:12:34.320 --> 00:12:42.320]  我們將告解聖事和赦免的暫罰分開了
[00:12:42.320 --> 00:12:43.320]  告解聖事
[00:12:43.320 --> 00:12:45.320]  犯了告解就赦了罪
[00:12:45.320 --> 00:12:46.320]  罪一定全部赦了
[00:12:46.320 --> 00:12:49.320]  但是他可以滿全
[00:12:49.320 --> 00:12:50.320]  在告解聖事之外
[00:12:50.320 --> 00:12:52.320]  他如果滿全其他的條件
[00:12:52.320 --> 00:12:53.320]  他就赦了他的暫罰
[00:12:53.320 --> 00:12:55.320]  好處在哪裡呢
[00:12:55.320 --> 00:12:59.320]  這些條件比以前沒有這麼嚴厲
[00:12:59.320 --> 00:13:03.320]  譬如我們現在要得到全大赦
[00:13:03.320 --> 00:13:05.320]  包括有什麼條件呢
[00:13:05.320 --> 00:13:08.320]  譬如他一定要棄絕所有致死的罪
[00:13:08.320 --> 00:13:09.320]  不致死的罪
[00:13:09.320 --> 00:13:13.320]  連傾向 醫院都要棄絕
[00:13:13.320 --> 00:13:15.320]  第二他必須要先辦了告解
[00:13:15.320 --> 00:13:18.320]  因為他的罪要得到赦免
[00:13:18.320 --> 00:13:21.320]  然後可能他要求去朝聖
[00:13:21.320 --> 00:13:24.320]  去一間教黨朝聖在裡面做祈禱
[00:13:24.320 --> 00:13:26.320]  或者他做了什麼祈禱
[00:13:26.320 --> 00:13:27.320]  他做了祈禱
[00:13:27.320 --> 00:13:31.320]  教會就可以給他一個大赦
[00:13:31.320 --> 00:13:32.320]  就是赦免他的暫罰
[00:13:32.320 --> 00:13:33.320]  這樣一個好處是什麼呢
[00:13:33.320 --> 00:13:35.320]  他做的過程裡面
[00:13:35.320 --> 00:13:37.320]  他深刻地
[00:13:37.320 --> 00:13:39.320]  對他是一個模樣來的
[00:13:39.320 --> 00:13:42.320]  幫助他深刻地認識自己的錯誤
[00:13:42.320 --> 00:13:43.320]  深刻地悔改
[00:13:43.320 --> 00:13:47.320]  還有他也可以在一個比較容易
[00:13:47.320 --> 00:13:49.320]  他做得來的情況之下
[00:13:49.320 --> 00:13:51.320]  他得到全大赦
[00:13:51.320 --> 00:13:55.320]  我想比起以前將那個告解聖事
[00:13:55.320 --> 00:13:58.320]  和一個很嚴厲的全大赦綁起來
[00:13:58.320 --> 00:13:59.320]  這個做法
[00:13:59.320 --> 00:14:00.320]  他有個好處就是
[00:14:00.320 --> 00:14:02.320]  大部分都做到
[00:14:02.320 --> 00:14:04.320]  就不會中間身故
[00:14:04.320 --> 00:14:06.320]  他都做不到
[00:14:06.320 --> 00:14:10.320]  變成為大部分的益處比較好一點
[00:14:10.320 --> 00:14:12.320]  我估計是和這個有關係的
[00:14:12.320 --> 00:14:16.320]  剛才神父你提到有全大赦
[00:14:16.320 --> 00:14:21.320]  或者全大赦和大赦有什麼分別呢
[00:14:21.320 --> 00:14:24.320]  是不是在歷史的流程裡面
[00:14:24.320 --> 00:14:27.320]  發展出來的不同的項目呢
[00:14:27.320 --> 00:14:28.320]  其實不是
[00:14:28.320 --> 00:14:30.320]  大赦就是表示
[00:14:30.320 --> 00:14:33.320]  他的原意是赦免暫罰
[00:14:33.320 --> 00:14:37.320]  全大赦就是赦免全部的暫罰
[00:14:37.320 --> 00:14:38.320]  有一個叫限大赦
[00:14:38.320 --> 00:14:39.320]  就是有限的大赦
[00:14:39.320 --> 00:14:42.320]  就是赦免一部分的暫罰
[00:14:42.320 --> 00:14:46.320]  所以大赦包括限大赦和全大赦
[00:14:46.320 --> 00:14:48.320]  是這個意思
[00:14:48.320 --> 00:14:52.320]  都是在大赦這個項目下
[00:14:52.320 --> 00:14:54.320]  但現在教會很少給限大赦
[00:14:54.320 --> 00:14:56.320]  多數給全大赦
[00:14:56.320 --> 00:15:00.320]  因為既然你有心真誠悔改
[00:15:00.320 --> 00:15:03.320]  如果你滿全了教會所規定的
[00:15:03.320 --> 00:15:05.320]  善功和祈禱
[00:15:05.320 --> 00:15:08.320]  和你辦了告解
[00:15:08.320 --> 00:15:09.320]  罪已經赦了
[00:15:09.320 --> 00:15:10.320]  教會會給你全大
[00:15:10.320 --> 00:15:11.320]  通常會給你全大
[00:15:11.320 --> 00:15:13.320]  即是現代教會
[00:15:13.320 --> 00:15:14.320]  不過以前呢
[00:15:14.320 --> 00:15:16.320]  你做了某些就給你有限的大赦
[00:15:16.320 --> 00:15:18.320]  你做某些就給你完全的大赦
[00:15:18.320 --> 00:15:21.320]  但現在我們一般都給全大赦
[00:15:21.320 --> 00:15:23.320]  一般的做法
[00:15:23.320 --> 00:15:26.320]  我想另外一個爭議就是
[00:15:26.320 --> 00:15:28.320]  在路德的時代
[00:15:28.320 --> 00:15:31.320]  開始教會有提出
[00:15:31.320 --> 00:15:34.320]  對大赦一個新的詮釋
[00:15:34.320 --> 00:15:37.320]  就是全大赦
[00:15:37.320 --> 00:15:40.320]  不只是可以應用在在生的人那裡
[00:15:40.320 --> 00:15:44.320]  也可以連去世的人
[00:15:44.320 --> 00:15:47.320]  他們的靈魂就在煉獄裏面
[00:15:47.320 --> 00:15:50.320]  去煉證
[00:15:50.320 --> 00:15:54.320]  而全大赦對這些在煉獄裏面的靈魂
[00:15:54.320 --> 00:15:56.320]  都有功效
[00:15:56.320 --> 00:15:57.320]  據我所知
[00:15:57.320 --> 00:16:00.320]  這個想法就是十五世紀開始
[00:16:00.320 --> 00:16:03.320]  可不可以神父都講解一下
[00:16:03.320 --> 00:16:06.320]  歷史一直發展的時候
[00:16:06.320 --> 00:16:09.320]  大公教會他們再有一個新的詮釋
[00:16:09.320 --> 00:16:13.320]  對大赦是怎樣發生的呢?
[00:16:13.320 --> 00:16:15.320]  十五世紀之前
[00:16:15.320 --> 00:16:20.320]  大赦是針對那些在生的教友
[00:16:20.320 --> 00:16:22.320]  就卸了他們的贊佛
[00:16:22.320 --> 00:16:23.320]  但我們知道
[00:16:23.320 --> 00:16:25.320]  我們公教會看基督奧體是這樣
[00:16:25.320 --> 00:16:27.320]  基督奧體包括三部份
[00:16:27.320 --> 00:16:29.320]  一部份就是地上教會
[00:16:29.320 --> 00:16:31.320]  我們所見到的有形教會
[00:16:31.320 --> 00:16:32.320]  另一部份就是天國
[00:16:32.320 --> 00:16:33.320]  就是永恆天國
[00:16:33.320 --> 00:16:35.320]  那個就是天上的教會
[00:16:35.320 --> 00:16:37.320]  但還有一個就是煉獄
[00:16:37.320 --> 00:16:40.320]  煉獄的靈魂已經得救了
[00:16:40.320 --> 00:16:43.320]  只不過它有些贊佛還沒有做完
[00:16:43.320 --> 00:16:47.320]  它在煉獄裏面去淨化它自己
[00:16:47.320 --> 00:16:48.320]  做它的補修
[00:16:48.320 --> 00:16:49.320]  淨化它自己
[00:16:49.320 --> 00:16:52.320]  所以實際上煉獄都是基督奧體之內
[00:16:52.320 --> 00:16:54.320]  所以教會認為
[00:16:54.320 --> 00:16:59.320]  既然我們可以為在世的教會
[00:16:59.320 --> 00:17:01.320]  為它代禱
[00:17:01.320 --> 00:17:03.320]  耶穌基督所賺得的功德
[00:17:03.320 --> 00:17:05.320]  卸免了它的贊佛
[00:17:05.320 --> 00:17:09.320]  我們也可以為那些在煉獄裏面
[00:17:09.320 --> 00:17:11.320]  已經得救的靈魂祈禱
[00:17:11.320 --> 00:17:13.320]  因為都是屬於基督奧體
[00:17:13.320 --> 00:17:15.320]  都是諸性相通
[00:17:15.320 --> 00:17:17.320]  奧體之內諸性相通
[00:17:17.320 --> 00:17:19.320]  所以在十五世紀
[00:17:19.320 --> 00:17:21.320]  這個大社的觀念
[00:17:21.320 --> 00:17:25.320]  就可以抗禦煉獄的靈魂
[00:17:25.320 --> 00:17:28.320]  我們在生的人可以為煉獄的靈魂祈禱
[00:17:28.320 --> 00:17:30.320]  為它求一個全大社
[00:17:30.320 --> 00:17:32.320]  讓它完成全大社
[00:17:32.320 --> 00:17:34.320]  去永恆天國
[00:17:34.320 --> 00:17:38.320]  這個就是十五世紀的時候的結論
[00:17:38.320 --> 00:17:40.320]  都是基於諸性相通功
[00:17:40.320 --> 00:17:41.320]  這個神學原理
[00:17:41.320 --> 00:17:42.320]  因為這個諸性相通功
[00:17:42.320 --> 00:17:45.320]  在信經裏面很清楚講到出來
[00:17:45.320 --> 00:17:52.320]  我們一下子都談了一個很長的時段
[00:17:52.320 --> 00:17:56.320]  由初期教會的殉道者
[00:17:56.320 --> 00:18:00.320]  他們會為一些犯罪的人去祈禱
[00:18:00.320 --> 00:18:02.320]  求主赦免他們
[00:18:02.320 --> 00:18:06.320]  然後我又看到愛爾蘭的操作
[00:18:06.320 --> 00:18:09.320]  他們真的有一些手冊
[00:18:09.320 --> 00:18:15.320]  指導神父可以怎樣幫助罪人去糾正
[00:18:15.320 --> 00:18:17.320]  不過就比較嚴厲
[00:18:17.320 --> 00:18:23.320]  所以就出現了一些比較輕散的懲罰
[00:18:23.320 --> 00:18:25.320]  就叫做替代的懲罰
[00:18:25.320 --> 00:18:30.320]  然後再去到十一、十二世紀的時候
[00:18:30.320 --> 00:18:36.320]  教會就開始有一個全大社的事實出現
[00:18:36.320 --> 00:18:39.320]  但是一個比較重要的轉折期
[00:18:39.320 --> 00:18:44.320]  就是十三、十四世紀
[00:18:44.320 --> 00:18:50.320]  大社和懺悔聖事開始完全分離了
[00:18:50.320 --> 00:18:55.320]  變成了一個像是行政特區的狀態
[00:18:55.320 --> 00:18:58.320]  即是分開社
[00:18:58.320 --> 00:19:01.320]  告解聖事就是社罪
[00:19:01.320 --> 00:19:04.320]  這個大社就是社的贊罰
[00:19:04.320 --> 00:19:06.320]  分開來比較
[00:19:06.320 --> 00:19:08.320]  以前是兩個扣連的
[00:19:08.320 --> 00:19:10.320]  十三、十四世紀就分開了
[00:19:10.320 --> 00:19:12.320]  根據神父的解釋
[00:19:12.320 --> 00:19:17.320]  其實就是教會希望大家可以容易一點
[00:19:17.320 --> 00:19:20.320]  去得到贊罰的豐免
[00:19:20.320 --> 00:19:22.320]  最終做得到才行
[00:19:22.320 --> 00:19:24.320]  做不到也沒有辦法
[00:19:24.320 --> 00:19:28.320]  所以本身也是從一個牧羊的方向
[00:19:28.320 --> 00:19:30.320]  幫助罪人悔改
[00:19:30.320 --> 00:19:32.320]  希望幫助他們悔改
[00:19:32.320 --> 00:19:36.320]  所以就有一個早期的情況
[00:19:36.320 --> 00:19:38.320]  有一個形成期
[00:19:38.320 --> 00:19:42.320]  最後就有一個分離的情況
[00:19:42.320 --> 00:19:45.320]  我們說馬丁路德的年代
[00:19:45.320 --> 00:19:50.320]  其實就已經是屬於最後的一個分離的情況
[00:19:50.320 --> 00:19:54.320]  在那個情況裏面他又見到很多訴罪券
[00:19:54.320 --> 00:19:57.320]  大社的銷售是怎樣的情況
[00:19:57.320 --> 00:20:01.320]  換言之其實大社是一個
[00:20:01.320 --> 00:20:04.320]  在教會歷史裏面源遠流長的做法
[00:20:04.320 --> 00:20:06.320]  當中有一些的轉變
[00:20:06.320 --> 00:20:11.320]  去到最後的時候就和和解聖事完全分離了
[00:20:11.320 --> 00:20:15.320]  不過其實馬丁路德他最反對的
[00:20:15.320 --> 00:20:18.320]  就不是大社本身的神學
[00:20:18.320 --> 00:20:20.320]  或者他的歷史一路的發展
[00:20:20.320 --> 00:20:23.320]  而是怎樣銷售的問題
[00:20:23.320 --> 00:20:25.320]  我們下一節的時候
