
[00:00:00.000 --> 00:00:04.800]  今天是我們這個季題的最後一次提到家庭有關的訊息
[00:03:06.500 --> 00:03:09.000]  就完全傾倒出來
[00:03:09.000 --> 00:03:10.100]  很大聲地哭到
[00:03:10.100 --> 00:03:12.600]  就算那些僕人離開了他
[00:03:12.600 --> 00:03:15.000]  這些埃及人在另外的房間
[00:03:15.000 --> 00:03:18.000]  都聽見約瑟的哭聲
[00:03:18.000 --> 00:03:21.900]  可以想像哭得很厲害
[00:03:21.900 --> 00:03:23.600]  在他哭的時候
[00:03:23.600 --> 00:03:25.400]  很清楚表達出
[00:03:25.400 --> 00:03:29.400]  他已經對自己的兄弟寬恕了
[00:03:29.400 --> 00:03:32.400]  表達了對他們的原諒
[00:03:32.400 --> 00:03:35.400]  可能他會想起剛才兄弟所說的
[00:03:35.400 --> 00:03:38.200]  如果大家看第四十四章就會知道
[00:03:38.200 --> 00:03:42.600]  當時法國的兄弟仍然彼此相愛護
[00:03:42.600 --> 00:03:46.200]  也愛護他們的老父尤大
[00:03:46.200 --> 00:03:50.200]  甚至願意為變亞敏來做奴僕
[00:03:50.200 --> 00:03:52.400]  代替變亞敏做奴僕
[00:03:52.400 --> 00:03:55.400]  他也無所謂
[00:03:55.400 --> 00:03:58.100]  還有相信約瑟當時想起自己
[00:03:58.100 --> 00:03:59.900]  十七歲被出賣
[00:03:59.900 --> 00:04:02.600]  到現在差不多二十年的時間
[00:04:02.600 --> 00:04:05.200]  人生經歷很多的事情
[00:04:05.200 --> 00:04:06.500]  但在這個時刻
[00:04:06.500 --> 00:04:08.700]  一想起過去的日子的時候
[00:04:08.700 --> 00:04:13.000]  神的恩惠很清楚地一幕一幕重現
[00:04:13.000 --> 00:04:16.200]  神的愛眷沒有離開他
[00:04:16.200 --> 00:04:18.400]  很多的思想一出現的時候
[00:04:18.400 --> 00:04:21.400]  他就忍不住就哭出來
[00:04:21.400 --> 00:04:25.400]  他清楚知道雖然兄弟出賣他
[00:04:25.400 --> 00:04:29.000]  但天父沒有離開他
[00:04:29.000 --> 00:04:31.200]  神的愛眷在他的身上
[00:04:31.200 --> 00:04:34.600]  因此心中很感動他就哭
[00:04:34.600 --> 00:04:35.800]  各位弟兄姊妹
[00:04:35.800 --> 00:04:38.700]  有些時候有機會坐下來
[00:04:38.700 --> 00:04:41.100]  想起自己人生的經歷
[00:04:41.100 --> 00:04:44.200]  或者有些曾經受傷害的經歷
[00:04:44.200 --> 00:04:47.200]  但從一個熟天的眼光
[00:04:47.200 --> 00:04:50.200]  去留心其中神的工作
[00:04:50.200 --> 00:04:52.200]  突然間你會很感動
[00:04:52.200 --> 00:04:55.800]  原來神以後恩待我
[00:04:55.800 --> 00:04:58.200]  祂未曾離棄我
[00:04:58.200 --> 00:05:02.200]  在這個時候你會知道神的工作
[00:05:02.200 --> 00:05:05.100]  約瑟當時想起過去的日子
[00:05:05.100 --> 00:05:07.300]  亦都產生一種新鮮的力量
[00:05:07.300 --> 00:05:09.200]  去寬恕他的兄弟
[00:05:09.200 --> 00:05:12.200]  大家看看第三節
[00:05:12.200 --> 00:05:14.500]  在這個時候他就開始承認
[00:05:14.500 --> 00:05:16.600]  自己是他們的兄弟
[00:05:16.600 --> 00:05:18.600]  約瑟對他的兄弟們說
[00:05:18.600 --> 00:05:20.000]  「我是就是約瑟
[00:05:20.000 --> 00:05:22.300]  我的父親還在嗎?」
[00:05:22.300 --> 00:05:24.800]  兄弟們不能回答
[00:05:24.800 --> 00:05:26.700]  為何答不到?
[00:05:26.700 --> 00:05:28.600]  甚麼都不敢說
[00:05:28.600 --> 00:05:30.800]  因為太害怕
[00:05:30.800 --> 00:05:32.200]  甚麼?
[00:05:32.200 --> 00:05:35.200]  這個宰相是我們的兄弟約瑟?
[00:05:35.200 --> 00:05:37.400]  簡直不敢相信
[00:05:37.400 --> 00:05:39.100]  所以他們都不敢回答
[00:05:39.100 --> 00:05:41.500]  不知道真還是假
[00:05:41.500 --> 00:05:43.600]  在這個時候約瑟繼續說
[00:05:43.600 --> 00:05:44.600]  第四節
[00:05:44.600 --> 00:05:46.600]  約瑟對他的兄弟們說
[00:05:46.600 --> 00:05:48.700]  「請你們上前來」
[00:05:48.700 --> 00:05:49.800]  他們就上前去
[00:05:49.800 --> 00:05:51.800]  他說「我就是被你們
[00:05:51.800 --> 00:05:56.100]  賣到埃及的弟弟約瑟」
[00:05:56.100 --> 00:05:58.000]  有誰會知道這十個兄弟
[00:05:58.000 --> 00:06:00.900]  曾經出賣自己的弟弟呢?
[00:06:00.900 --> 00:06:03.600]  除了那些商人
[00:06:03.600 --> 00:06:05.300]  那些米電人帶他們來
[00:06:05.300 --> 00:06:07.500]  帶約瑟來埃及之外
[00:06:07.500 --> 00:06:08.500]  沒有人會知道
[00:06:08.500 --> 00:06:11.100]  除了約瑟自己
[00:06:11.100 --> 00:06:13.100]  他一說出這件事的時候
[00:06:13.100 --> 00:06:15.600]  兄弟們馬上知道是約瑟
[00:06:15.600 --> 00:06:17.600]  是約瑟
[00:06:17.600 --> 00:06:19.000]  而且約瑟清楚說
[00:06:19.000 --> 00:06:21.300]  「你們行前來」
[00:06:21.300 --> 00:06:24.500]  表達出他很接納他的哥哥
[00:06:24.500 --> 00:06:25.500]  「你們來吧
[00:06:25.500 --> 00:06:26.400]  看看
[00:06:26.400 --> 00:06:28.600]  是約瑟」
[00:06:28.600 --> 00:06:29.800]  當他這樣說的時候
[00:06:29.800 --> 00:06:32.400]  已經表達出他原諒的心
[00:06:32.400 --> 00:06:33.800]  但不單這樣
[00:06:33.800 --> 00:06:35.900]  你會發覺他不單原諒
[00:06:35.900 --> 00:06:36.700]  第二方面
[00:06:36.700 --> 00:06:39.300]  他不斷安慰
[00:06:39.300 --> 00:06:42.500]  這些曾經出賣他的弟兄
[00:06:42.500 --> 00:06:46.200]  大家再看第五節
[00:06:46.200 --> 00:06:49.200]  我請大家一起讀第五節
[00:06:49.200 --> 00:06:51.800]  「現在你們不要因為
[00:06:51.800 --> 00:06:54.200]  把我賣到這裡來
[00:06:54.200 --> 00:06:56.400]  而自憂自責
[00:06:56.400 --> 00:06:58.500]  這原是神差派
[00:06:58.500 --> 00:07:01.600]  我在你們而先來這裡
[00:07:01.600 --> 00:07:04.700]  為要保存性命」
[00:07:04.700 --> 00:07:07.500]  約瑟知道他們會自憂自責
[00:07:07.500 --> 00:07:08.300]  很多內疚
[00:07:08.300 --> 00:07:10.600]  很明白他們這種心情
[00:07:10.600 --> 00:07:12.200]  因此告訴他們
[00:07:12.200 --> 00:07:15.100]  不要以為是你們出賣我
[00:07:15.100 --> 00:07:18.200]  是神在你們而先
[00:07:18.200 --> 00:07:23.500]  首先差派我來到埃及地
[00:07:23.500 --> 00:07:27.400]  突然間他的觀點改變了
[00:07:27.400 --> 00:07:30.200]  是神差派我來到
[00:07:30.200 --> 00:07:32.000]  讓你們先行一步
[00:07:32.000 --> 00:07:33.400]  準備妥當
[00:07:33.400 --> 00:07:35.500]  以後你們可以來到埃及
[00:07:35.500 --> 00:07:37.600]  得到祝福
[00:07:37.600 --> 00:07:39.700]  突然間他體會到一種
[00:07:39.700 --> 00:07:42.100]  很清楚的信念就是
[00:07:42.100 --> 00:07:43.500]  這位上帝
[00:07:43.500 --> 00:07:47.200]  竟然能夠把人的惡行
[00:07:47.200 --> 00:07:51.400]  成為了神尾善計劃的一部分
[00:07:51.400 --> 00:07:52.500]  或者你說
[00:07:52.500 --> 00:07:53.900]  尾善的行動成為
[00:07:53.900 --> 00:07:55.600]  神尾善計劃的一部分
[00:07:55.600 --> 00:07:56.400]  很自然
[00:07:56.400 --> 00:07:57.900]  很理所當然
[00:07:57.900 --> 00:08:01.100]  但這位掌管天地的上帝
[00:08:01.100 --> 00:08:05.100]  竟然能夠扭轉人的惡行
[00:08:05.100 --> 00:08:10.300]  成為神良善計劃的一部分
[00:08:10.300 --> 00:08:11.000]  各位弟兄姊妹
[00:08:11.000 --> 00:08:12.800]  當我們看到這裡的時候
[00:08:12.800 --> 00:08:14.400]  聖經沒有直接說
[00:08:14.400 --> 00:08:16.300]  但很清楚地表示出
[00:08:16.300 --> 00:08:21.200]  這位上帝是至高的掌權者
[00:08:21.200 --> 00:08:25.200]  如果你真的相信有一位上帝
[00:08:25.200 --> 00:08:27.400]  我們都可以相信
[00:08:27.400 --> 00:08:29.200]  很確定地相信
[00:08:29.200 --> 00:08:34.100]  這位上帝是掌管萬事的主
[00:08:34.100 --> 00:08:35.900]  我想自己過去看到
[00:08:35.900 --> 00:08:37.300]  威尼克廉特的資料
[00:08:37.300 --> 00:08:38.400]  William Carey
[00:08:38.400 --> 00:08:41.700]  是最重要的印度宣教之父
[00:08:41.700 --> 00:08:43.700]  他的傳記
[00:08:43.700 --> 00:08:44.600]  提及一件事情
[00:08:44.600 --> 00:08:45.800]  我很深刻
[00:08:45.800 --> 00:08:47.300]  就是提到他自己
[00:08:47.300 --> 00:08:51.800]  在當地翻譯很多印度語文的文字
[00:08:51.800 --> 00:08:54.700]  以及翻譯成為聖經
[00:08:54.700 --> 00:08:57.100]  後來他自己建立一間印刷廠
[00:08:57.100 --> 00:09:00.700]  一直翻譯和印刷很多的聖經
[00:09:00.700 --> 00:09:03.900]  有一次突然間聽到一個噩耗
[00:09:03.900 --> 00:09:08.400]  印刷廠被火燒盡了
[00:09:08.400 --> 00:09:09.100]  很傷心
[00:09:09.100 --> 00:09:10.900]  因為很多的稿件
[00:09:10.900 --> 00:09:12.300]  什麼稿件?
[00:09:12.300 --> 00:09:16.100]  經過很辛苦翻譯成的聖經的稿件
[00:09:16.100 --> 00:09:19.100]  以及很多的聖經的字的圓粒
[00:09:19.100 --> 00:09:21.500]  全部燒盡
[00:09:21.500 --> 00:09:25.200]  很多的功夫一夜之間沒有了
[00:09:25.200 --> 00:09:28.000]  很傷心、很低沉
[00:09:28.000 --> 00:09:30.500]  但是想不到一年之後
[00:09:30.500 --> 00:09:33.300]  這間印刷廠重新興建
[00:09:33.300 --> 00:09:38.300]  當中很多各式各樣的文字的圓粒重新製造
[00:09:38.300 --> 00:09:39.900]  而且一年之後
[00:09:39.900 --> 00:09:42.100]  1814年的時間
[00:09:42.100 --> 00:09:44.700]  在當時竟然
[00:09:44.700 --> 00:09:47.400]  這些印刷的聖經的數量
[00:09:47.400 --> 00:09:49.300]  以及語文的種類
[00:09:49.300 --> 00:09:55.600]  比一年之前更多
[00:09:55.600 --> 00:09:59.700]  威尼克年是不能夠相信這個事實
[00:09:59.700 --> 00:10:03.200]  但是在過程當中突然間他體會到
[00:10:03.200 --> 00:10:06.400]  這個好像是災難的事情
[00:10:06.400 --> 00:10:11.900]  竟然會成為了神更大的恩惠的一個開始
[00:10:11.900 --> 00:10:12.900]  各位弟兄姊妹
[00:10:12.900 --> 00:10:18.500]  這位上帝讓我們去經歷祂的偉大
[00:10:18.500 --> 00:10:21.000]  這位弟兄跟我們分享
[00:10:21.000 --> 00:10:23.400]  他在政府部門工作
[00:10:23.400 --> 00:10:26.000]  接了一個很不合理的投訴
[00:10:26.000 --> 00:10:27.700]  而且有律師信
[00:10:27.700 --> 00:10:32.200]  不斷來投訴他們部門
[00:10:32.200 --> 00:10:33.400]  在投訴過程當中
[00:10:33.400 --> 00:10:36.600]  他們要處理覺得很煩惱
[00:10:36.600 --> 00:10:37.900]  沒有辦法要面對
[00:10:37.900 --> 00:10:39.400]  一直祈禱依靠神
[00:10:39.400 --> 00:10:41.400]  一直收集很多資料
[00:10:41.400 --> 00:10:43.400]  跟對方來溝通
[00:10:43.400 --> 00:10:45.900]  最終解決了問題
[00:10:45.900 --> 00:10:47.500]  事情過了之後
[00:10:47.500 --> 00:10:49.900]  突然間想不到上師
[00:10:49.900 --> 00:10:52.900]  突然間就在公開的場合
[00:10:52.900 --> 00:10:55.400]  來讚揚這個部門
[00:10:55.400 --> 00:10:57.100]  還有這位弟兄
[00:10:57.100 --> 00:10:59.700]  讚揚他所做的事情
[00:10:59.700 --> 00:11:02.900]  因此他們得到很大的肯定
[00:11:02.900 --> 00:11:03.600]  這位弟兄說
[00:11:03.600 --> 00:11:06.000]  永遠想不到一個投訴
[00:11:06.000 --> 00:11:08.200]  最終帶來這個部門
[00:11:08.200 --> 00:11:16.300]  和他得到這麼重要的一種的獎賞、讚賞
[00:11:16.300 --> 00:11:17.300]  各位弟兄姊妹
[00:11:17.300 --> 00:11:19.300]  在你遇到困難的時候
[00:11:19.300 --> 00:11:20.300]  你會覺得艱難
[00:11:20.300 --> 00:11:21.100]  沒錯
[00:11:21.100 --> 00:11:22.700]  會很不容易
[00:11:22.700 --> 00:11:23.800]  但你知道
[00:11:23.800 --> 00:11:27.800]  神能夠在其中做奇妙的事
[00:11:27.800 --> 00:11:28.700]  你發覺
[00:11:28.700 --> 00:11:30.700]  約瑟在講及這件事的時候
[00:11:30.700 --> 00:11:32.500]  提及差派
[00:11:32.500 --> 00:11:34.100]  如果你小心看
[00:11:34.100 --> 00:11:36.400]  約瑟三次提及差派
[00:11:36.400 --> 00:11:40.600]  你看看第五節
[00:11:40.600 --> 00:11:42.100]  第五節最後他說
[00:11:42.100 --> 00:11:46.200]  「神差派我在你們以先來者裡」
[00:11:46.200 --> 00:11:48.300]  第七節
[00:11:48.300 --> 00:11:51.900]  「神差派我在你們以先來者裡」
[00:11:51.900 --> 00:11:53.300]  第八節
[00:11:53.300 --> 00:11:54.200]  「這讓害難
[00:11:54.200 --> 00:11:57.100]  差派我到這裡來的不是你們
[00:11:57.100 --> 00:11:59.200]  而是神」
[00:11:59.200 --> 00:12:00.700]  約瑟的內心很清楚
[00:12:00.700 --> 00:12:02.100]  重複地強調
[00:12:02.100 --> 00:12:03.300]  是神的工作
[00:12:03.300 --> 00:12:04.900]  是神的差派
[00:12:04.900 --> 00:12:06.800]  而目的是甚麼
[00:12:06.800 --> 00:12:10.100]  目的是為了保存生命
[00:12:10.100 --> 00:12:11.800]  然後聖經所說
[00:12:11.800 --> 00:12:13.400]  「留下餘種」
[00:12:13.400 --> 00:12:15.900]  第七節大家再看
[00:12:15.900 --> 00:12:19.700]  「神差派我在你們以先來者裡
[00:12:19.700 --> 00:12:22.700]  我要給你們在地上留下」
[00:12:22.700 --> 00:12:23.600]  甚麼
[00:12:23.600 --> 00:12:26.000]  「餘種
[00:12:26.000 --> 00:12:28.200]  大大施行拯救
[00:12:28.200 --> 00:12:30.600]  保存你們的性命」
[00:12:30.600 --> 00:12:32.100]  餘種
[00:12:32.100 --> 00:12:33.100]  好像甚麼呢
[00:12:33.100 --> 00:12:34.700]  好像一些火種
[00:12:34.700 --> 00:12:36.600]  本來很快熄滅
[00:12:36.600 --> 00:12:41.100]  但竟然繼續燃點起很多很多的火種
[00:12:41.100 --> 00:12:42.400]  很多的
[00:12:42.400 --> 00:12:47.800]  烈烈的火一直燃點開去
[00:12:47.800 --> 00:12:49.300]  餘種又好像甚麼呢
[00:12:49.300 --> 00:12:51.500]  大家記得我們上次曾經說到
[00:12:51.500 --> 00:12:54.300]  約瑟會感覺到被遺棄
[00:12:54.300 --> 00:12:56.000]  被人遺棄了
[00:12:56.000 --> 00:13:00.900]  但好像一顆被珍藏的種子
[00:13:00.900 --> 00:13:03.700]  然後種子發芽生長
[00:13:03.700 --> 00:13:07.300]  長出很多的子粒來
[00:13:07.300 --> 00:13:09.800]  想不到這件事帶來的
[00:13:09.800 --> 00:13:12.400]  是更大的生命得到祝福
[00:13:12.400 --> 00:13:15.300]  所以說「大大施行拯救」
[00:13:15.300 --> 00:13:17.500]  是意味著很多的生命
[00:13:17.500 --> 00:13:19.600]  是得到保存
[00:13:19.600 --> 00:13:23.000]  能夠繼續的生還
[00:13:23.000 --> 00:13:26.700]  這些事情是叫人驚訝的
[00:13:26.700 --> 00:13:28.600]  或者我們大家想一想
[00:13:28.600 --> 00:13:30.800]  或者我們都會想
[00:13:30.800 --> 00:13:34.500]  當然了是約瑟
[00:13:34.500 --> 00:13:37.500]  不一定每個人都是這樣的
[00:13:37.500 --> 00:13:40.500]  是否每個人遇到家庭的困難
[00:13:40.500 --> 00:13:44.800]  都一定有好的結果呢?
[00:13:44.800 --> 00:13:46.200]  當我們上聖經的時候
[00:13:46.200 --> 00:13:47.200]  大家一定會熟悉
[00:13:47.200 --> 00:13:50.700]  羅莽書第八章二十八節怎樣說
[00:13:50.700 --> 00:13:52.800]  聖經說「我們都曉得
[00:13:52.800 --> 00:13:56.100]  萬事都互相效力
[00:13:56.100 --> 00:13:58.900]  叫愛神的人得益處」
[00:13:58.900 --> 00:14:03.400]  就是那些按他旨意被召的人
[00:14:03.400 --> 00:14:06.200]  聖經說到哪些人會得到益處呢?
[00:14:06.200 --> 00:14:09.800]  就是那些按他旨意被召
[00:14:09.800 --> 00:14:12.000]  意味著所有屬神的人
[00:14:12.000 --> 00:14:12.800]  各位弟兄姊妹
[00:14:12.800 --> 00:14:14.700]  你信耶穌的人
[00:14:14.700 --> 00:14:17.600]  我們都是其中一份子
[00:14:17.600 --> 00:14:18.700]  聖經同樣說
[00:14:18.700 --> 00:14:21.500]  就是那些愛神的人
[00:14:21.500 --> 00:14:23.400]  哪些是愛神的人
[00:14:23.400 --> 00:14:26.000]  或者你說我愛神都不太足夠
[00:14:26.000 --> 00:14:28.500]  可能我都不會得到什麼益處
[00:14:28.500 --> 00:14:29.900]  但你放心
[00:14:29.900 --> 00:14:32.400]  聖經特別所說的愛神
[00:14:32.400 --> 00:14:36.300]  是說當你面對著不同的難處的時候
[00:14:36.300 --> 00:14:39.500]  你仍然相信祂的慈愛
[00:14:39.500 --> 00:14:42.100]  因此繼續信靠祂
[00:14:42.100 --> 00:14:45.500]  因此繼續愛祂
[00:14:45.500 --> 00:14:47.300]  你信任祂的慈愛
[00:14:47.300 --> 00:14:50.400]  正如我們這個月的金句所說
[00:14:50.400 --> 00:14:53.000]  當你信任祂的慈愛的時候
[00:14:53.000 --> 00:14:55.700]  神的恩典就不會受到難阻
[00:14:55.700 --> 00:14:59.000]  可以傾注在你身上
[00:14:59.000 --> 00:15:01.100]  因此這個結果
[00:15:01.100 --> 00:15:05.900]  是可以臨到所有人的身上
[00:15:05.900 --> 00:15:09.000]  因為萬事神叫萬事互相效力
[00:15:09.000 --> 00:15:12.400]  叫愛祂的人都得益處
[00:15:12.400 --> 00:15:15.200]  無論你的成長背景是怎樣
[00:15:15.200 --> 00:15:18.300]  你知道神能夠在你生命當中
[00:15:18.300 --> 00:15:21.100]  做奇妙的事
[00:15:21.100 --> 00:15:22.400]  我們剛才說
[00:15:22.400 --> 00:15:24.600]  約瑟他原諒兄弟
[00:15:24.600 --> 00:15:26.000]  安慰他們
[00:15:26.000 --> 00:15:29.400]  然後他為他們作出很多的部署
[00:15:29.400 --> 00:15:34.300]  大家再看下第九節
[00:15:34.300 --> 00:15:36.300]  在第九節到第十一節
[00:15:36.300 --> 00:15:39.700]  這裡說到很多關於約瑟的部署
[00:15:39.700 --> 00:15:41.200]  提醒兄弟
[00:15:41.200 --> 00:15:42.800]  這裡有兩年的饑荒
[00:15:42.800 --> 00:15:44.900]  但還有五年的饑荒來到
[00:15:44.900 --> 00:15:46.900]  你們快快叫爸爸下來
[00:15:46.900 --> 00:15:47.900]  在這個地方
[00:15:47.900 --> 00:15:52.800]  在埃及地一起來得到供應
[00:15:52.800 --> 00:15:54.400]  得到安居
[00:15:54.400 --> 00:15:57.800]  然後講述怎樣為他們安排
[00:15:57.800 --> 00:16:00.100]  我們不小心讀了
[00:16:00.100 --> 00:16:02.800]  但你可以看到約瑟在當中
[00:16:02.800 --> 00:16:04.400]  不單止原諒
[00:16:04.400 --> 00:16:08.000]  還有很小心關懷他們的兄弟
[00:16:08.000 --> 00:16:11.600]  為他們將來設想
[00:16:11.600 --> 00:16:16.600]  寬恕是帶來了相應的行動
[00:16:16.600 --> 00:16:18.000]  最後我們看看
[00:16:18.000 --> 00:16:20.900]  在接著我們看到的一件事情
[00:16:20.900 --> 00:16:24.900]  兄弟他們願意和約瑟和好
[00:16:24.900 --> 00:16:30.900]  大家看到第四十五章第十五節
[00:16:30.900 --> 00:16:33.900]  約瑟猶如眾兄弟親嘴
[00:16:33.900 --> 00:16:36.300]  擁抱著他們哭
[00:16:36.300 --> 00:16:42.300]  然後他的兄弟們就跟他說話
[00:16:42.300 --> 00:16:43.500]  我看到一本書
[00:16:43.500 --> 00:16:45.700]  是我們中間一位姊妹所寫的
[00:16:45.700 --> 00:16:49.800]  這本書是到創傷和饒恕
[00:16:49.800 --> 00:16:52.400]  這本書裡面提及一件事情
[00:16:52.400 --> 00:16:54.500]  講到一位弟兄
[00:16:54.500 --> 00:16:56.900]  他本身和太太關係很惡劣
[00:16:56.900 --> 00:17:00.100]  因為他經常挑剔太太
[00:17:00.100 --> 00:17:01.900]  太太盡量關心家人
[00:17:01.900 --> 00:17:03.900]  做很多不同的家務
[00:17:03.900 --> 00:17:05.900]  但總是不合他心意
[00:17:05.900 --> 00:17:07.700]  他常常挑剔
[00:17:07.700 --> 00:17:10.100]  因此有一次太太突然跟他說
[00:17:10.100 --> 00:17:12.300]  對不起,我忍不住
[00:17:12.300 --> 00:17:14.000]  我忍受不住了
[00:17:14.000 --> 00:17:15.900]  他就離開了家庭
[00:17:15.900 --> 00:17:18.800]  和丈夫分居
[00:17:18.800 --> 00:17:20.100]  在其中一段時間
[00:17:20.100 --> 00:17:21.900]  這位男士不斷反省
[00:17:21.900 --> 00:17:22.900]  發生什麼事情
[00:17:22.900 --> 00:17:24.700]  為什麼會這樣呢?
[00:17:24.700 --> 00:17:27.400]  後來慢慢他想起他媽媽
[00:17:27.400 --> 00:17:29.900]  想起他媽媽的事情的時候
[00:17:29.900 --> 00:17:34.200]  他就想到他媽媽也是很挑剔
[00:17:34.200 --> 00:17:35.600]  想到這件事的時候
[00:17:35.600 --> 00:17:37.900]  突然間他想到自己小時候
[00:17:37.900 --> 00:17:39.900]  很小的時候
[00:17:39.900 --> 00:17:41.900]  家庭很貧困
[00:17:41.900 --> 00:17:45.400]  但他自己用一個月的零用錢
[00:17:45.400 --> 00:17:47.100]  買一條絲巾
[00:17:47.100 --> 00:17:49.600]  在媽媽生日的時候送給媽媽
[00:17:49.600 --> 00:17:52.500]  滿意為媽媽一定很開心
[00:17:52.500 --> 00:17:55.100]  誰知媽媽收到這份禮物的時候
[00:17:55.100 --> 00:17:57.700]  看了一會就對著他說
[00:17:57.700 --> 00:18:00.700]  你怎麼這麼浪費錢?
[00:18:00.700 --> 00:18:05.700]  買這麼不值錢的物品給我?
[00:18:05.700 --> 00:18:08.000]  這個孩子很傷心
[00:18:08.000 --> 00:18:11.500]  躲起來哭了一天
[00:18:11.500 --> 00:18:13.500]  後來他一直長大的時候
[00:18:13.500 --> 00:18:15.800]  發覺媽媽有很多挑剔
[00:18:15.800 --> 00:18:18.100]  當他將兩件事連在一起的時候
[00:18:18.100 --> 00:18:21.400]  突然間很生媽媽的氣
[00:18:21.400 --> 00:18:23.100]  很憤怒
[00:18:23.100 --> 00:18:24.200]  不單是生媽媽的氣
[00:18:24.200 --> 00:18:26.000]  還生自己的氣
[00:18:26.000 --> 00:18:29.800]  為什麼我學了媽媽這麼挑剔?
[00:18:29.800 --> 00:18:31.900]  各位電影姊妹你都會明白
[00:18:31.900 --> 00:18:33.900]  有些你最不想出現的
