
[00:00:00.000 --> 00:00:09.000]  各位弟兄姊妹,今天我要和大家一同領受一個很重要的信息是關於禱告的。
[00:06:41.000 --> 00:06:43.000]  現在求助檢查,
[00:06:43.000 --> 00:06:45.000]  他們在這個禱告裡說,
[00:06:45.000 --> 00:06:48.000]  主啊,我們現在所遭遇的事,
[00:06:48.000 --> 00:06:50.000]  您過去說清楚告訴我們的,
[00:06:50.000 --> 00:06:52.000]  您的計劃一步一步的完成,
[00:06:52.000 --> 00:06:55.000]  這個時候他們滿有信心,
[00:06:55.000 --> 00:06:57.000]  知道一切都在神的手裡,
[00:06:57.000 --> 00:06:59.000]  這個時候他們禱告向神求兩件事,
[00:06:59.000 --> 00:07:04.000]  第一,一面叫你僕人大放膽量講你的道,
[00:07:04.000 --> 00:07:06.000]  這是他們的第一個請求,
[00:07:06.000 --> 00:07:08.000]  請求神給他們力量,
[00:07:08.000 --> 00:07:11.000]  大放膽量講道做見證,
[00:07:11.000 --> 00:07:13.000]  他們求的第二件事,
[00:07:13.000 --> 00:07:16.000]  一面伸出你的手來醫治疾病,
[00:07:16.000 --> 00:07:18.000]  並使神及其士,
[00:07:18.000 --> 00:07:20.000]  引領著你聖徒耶穌的名行出來,
[00:07:20.000 --> 00:07:22.000]  神及其士,
[00:07:22.000 --> 00:07:25.000]  願神的大能大力顯明出來,
[00:07:25.000 --> 00:07:29.000]  一方面大放膽量做見證講道,
[00:07:29.000 --> 00:07:32.000]  另外一方面讓神顯露他的全能的幫臂,
[00:07:32.000 --> 00:07:33.000]  行神蹟,
[00:07:33.000 --> 00:07:36.000]  叫人知道他們所聽見的道,
[00:07:36.000 --> 00:07:37.000]  是真的,
[00:07:37.000 --> 00:07:38.000]  是從上頭來的,
[00:07:38.000 --> 00:07:41.000]  而耶穌基督是神為人所預備的救助,
[00:07:41.000 --> 00:07:44.000]  這兩件事他們求的好,
[00:07:44.000 --> 00:07:46.000]  神聽了他們的禱告,
[00:07:46.000 --> 00:07:49.000]  你看三十一屆說他們禱告完了,
[00:07:49.000 --> 00:07:50.000]  聚會的地方震動,
[00:07:50.000 --> 00:07:52.000]  他們就都被聖靈充滿,
[00:07:52.000 --> 00:07:54.000]  他們就放膽講論神的道,
[00:07:54.000 --> 00:07:56.000]  神聽了他們的禱告,
[00:07:56.000 --> 00:07:57.000]  使他們放膽,
[00:07:57.000 --> 00:07:58.000]  使他們蠻有勇敢,
[00:07:58.000 --> 00:08:00.000]  而且後來也告訴我們,
[00:08:00.000 --> 00:08:02.000]  神藉著他們行神蹟,
[00:08:02.000 --> 00:08:04.000]  他們求的好,
[00:08:04.000 --> 00:08:05.000]  他們求的對,
[00:08:05.000 --> 00:08:07.000]  他們這個時候在患言中逼迫中,
[00:08:07.000 --> 00:08:09.000]  受了很大的壓力,
[00:08:09.000 --> 00:08:10.000]  官府的壓力,
[00:08:10.000 --> 00:08:12.000]  宗教領袖的壓力,
[00:08:12.000 --> 00:08:15.000]  都周圍團團包圍他們,
[00:08:15.000 --> 00:08:17.000]  但是他們在這個時候,
[00:08:17.000 --> 00:08:19.000]  曉得如何的藉著禱告,
[00:08:19.000 --> 00:08:22.000]  將他們所需要的告訴神,
[00:08:22.000 --> 00:08:23.000]  神聽了禱告,
[00:08:23.000 --> 00:08:24.000]  因為他們的禱告,
[00:08:24.000 --> 00:08:26.000]  地方震動,
[00:08:26.000 --> 00:08:28.000]  不但那個地方震動,
[00:08:28.000 --> 00:08:31.000]  他們的仇敵的心靈也震動,
[00:08:31.000 --> 00:08:32.000]  耶路撒冷也震動,
[00:08:32.000 --> 00:08:34.000]  這是禱告的震動,
[00:08:34.000 --> 00:08:37.000]  我們感謝主禱告是震動的力量,
[00:08:37.000 --> 00:08:39.000]  這是神為我們預備最大的力量,
[00:08:39.000 --> 00:08:41.000]  如果我們能夠有信心的,
[00:08:41.000 --> 00:08:42.000]  這樣的禱告,
[00:08:42.000 --> 00:08:44.000]  我們也會發現有震動,
[00:08:44.000 --> 00:08:47.000]  神會震動人心使他們迴轉,
[00:08:47.000 --> 00:08:50.000]  神會震動弟兄姊妹們的心使他們復心,
[00:08:50.000 --> 00:08:52.000]  沒有信徒的人信徒,
[00:08:52.000 --> 00:08:54.000]  已經信徒的人熱心奉獻,
[00:08:54.000 --> 00:08:56.000]  跟從主愛主,
[00:08:56.000 --> 00:09:00.000]  這都是從禱告裡面產生出來的,
[00:09:00.000 --> 00:09:02.000]  第三個關頭,
[00:09:02.000 --> 00:09:04.000]  我們看第七章,
[00:09:04.000 --> 00:09:05.000]  末了一節,
[00:09:05.000 --> 00:09:06.000]  就是第六十節,
[00:09:06.000 --> 00:09:08.000]  在這裡我們看見斯蒂凡跪下,
[00:09:08.000 --> 00:09:10.000]  大聲喊著說主啊,
[00:09:10.000 --> 00:09:12.000]  不要將這罪歸於他們,
[00:09:12.000 --> 00:09:14.000]  說了這話就睡了,
[00:09:14.000 --> 00:09:16.000]  撒羅也喜悅他被害,
[00:09:16.000 --> 00:09:19.000]  我們在這看見斯蒂凡在臨死的時候,
[00:09:19.000 --> 00:09:22.000]  就是被猶太人用石頭打死的時候,
[00:09:22.000 --> 00:09:23.000]  他有一個勝利的禱告,
[00:09:23.000 --> 00:09:25.000]  充滿愛心的禱告,
[00:09:25.000 --> 00:09:29.000]  他的禱告和主耶穌在十字架上的禱告完全一樣,
[00:09:29.000 --> 00:09:32.000]  主耶穌在十字架上為定死他的人禱告,
[00:09:32.000 --> 00:09:35.000]  說父啊赦免他們,
[00:09:35.000 --> 00:09:37.000]  因為他們說做了他們不曉得,
[00:09:37.000 --> 00:09:42.000]  照樣斯蒂凡被充滿耶穌的靈所充滿,
[00:09:42.000 --> 00:09:44.000]  他也一樣做了禱告說主啊,
[00:09:44.000 --> 00:09:46.000]  不要將這罪歸於他們,
[00:09:46.000 --> 00:09:48.000]  這是一個勝利的禱告,
[00:09:48.000 --> 00:09:49.000]  榮耀的禱告,
[00:09:49.000 --> 00:09:50.000]  在他臨死的時候,
[00:09:50.000 --> 00:09:52.000]  受痛苦最深的時候,
[00:09:52.000 --> 00:09:54.000]  做了這樣的禱告,
[00:09:54.000 --> 00:09:56.000]  這個禱告關係很大,
[00:09:56.000 --> 00:09:58.000]  為什麼我說這個是一個關頭呢?
[00:09:58.000 --> 00:10:00.000]  因為在下半節告訴我們,
[00:10:00.000 --> 00:10:01.000]  撒羅也在那裡,
[00:10:01.000 --> 00:10:03.000]  那就是保羅,
[00:10:03.000 --> 00:10:06.000]  當時撒羅的心很剛硬,
[00:10:06.000 --> 00:10:12.000]  但是我相信斯蒂凡的禱告深深的印在他的心中,
[00:10:12.000 --> 00:10:14.000]  是他心受感動,
[00:10:14.000 --> 00:10:16.000]  雖然他的心像石頭一樣,
[00:10:16.000 --> 00:10:19.000]  但是這個禱告也震動他的心,
[00:10:19.000 --> 00:10:24.000]  我相信這是後來撒羅歸主的一個準備之一,
[00:10:24.000 --> 00:10:25.000]  動力之一,
[00:10:25.000 --> 00:10:27.000]  感動之一,
[00:10:27.000 --> 00:10:28.000]  撒羅悔改,
[00:10:28.000 --> 00:10:30.000]  變成了保羅,
[00:10:30.000 --> 00:10:32.000]  這是教父歷史裡面一件大事,
[00:10:32.000 --> 00:10:33.000]  這是個重要的關頭,
[00:10:33.000 --> 00:10:37.000]  而這個關頭與斯蒂凡的禱告有密切的關係,
[00:10:37.000 --> 00:10:38.000]  斯蒂凡的禱告沒有落空,
[00:10:38.000 --> 00:10:40.000]  斯蒂凡的尋道沒有落空,
[00:10:40.000 --> 00:10:42.000]  斯蒂凡的犧牲沒有落空,
[00:10:42.000 --> 00:10:47.000]  斯蒂凡說父的代價有了一個到寶貴的收穫,
[00:10:47.000 --> 00:10:50.000]  主耶穌在天上站起來迎接他,
[00:10:50.000 --> 00:10:53.000]  他進入榮耀之中,
[00:10:53.000 --> 00:10:55.000]  帶他應該得的光年,
[00:10:55.000 --> 00:10:57.000]  得到他所應該得的賞賜,
[00:10:57.000 --> 00:11:00.000]  而他留在這個世界上的榜樣,
[00:11:00.000 --> 00:11:04.000]  感動是歷史歷代以來非常強的,
[00:11:04.000 --> 00:11:06.000]  不曉得結了多少寶貴的果子,
[00:11:06.000 --> 00:11:09.000]  今天我們看見這個見證,
[00:11:09.000 --> 00:11:10.000]  我們讀到這個記載,
[00:11:10.000 --> 00:11:13.000]  我們的心再一次受感動的激勵,
[00:11:13.000 --> 00:11:16.000]  我們也看見他的禱告不落空,
[00:11:16.000 --> 00:11:18.000]  影響了撒羅,
[00:11:18.000 --> 00:11:21.000]  我們從這得到一個很重要的提醒,
[00:11:21.000 --> 00:11:25.000]  我們的禱告可能當時沒有建造什麼果效,
[00:11:25.000 --> 00:11:29.000]  就好像斯蒂凡禱告當時沒有真正的讓撒羅完全悔改一樣,
[00:11:29.000 --> 00:11:32.000]  但是到了時候,
[00:11:32.000 --> 00:11:34.000]  到了神所定的時候,
[00:11:34.000 --> 00:11:35.000]  我們的禱告不落空,
[00:11:35.000 --> 00:11:37.000]  一定結果子,
[00:11:37.000 --> 00:11:39.000]  所以求主鼓勵我們,
[00:11:39.000 --> 00:11:40.000]  幫助我們,
[00:11:40.000 --> 00:11:43.000]  使我們能夠在禱告中堅持下去,
[00:11:43.000 --> 00:11:44.000]  有信心,
[00:11:44.000 --> 00:11:45.000]  有力量,
[00:11:45.000 --> 00:11:46.000]  有負擔,
[00:11:46.000 --> 00:11:50.000]  叫我們的禱告能夠結出許許多多的果子來,
[00:11:50.000 --> 00:11:52.000]  想不到的果子,
[00:11:52.000 --> 00:11:54.000]  讓我們有一天充滿了感謝,
[00:11:54.000 --> 00:11:55.000]  咱們說主啊,
[00:11:55.000 --> 00:11:57.000]  謝謝你聽了我的禱告,
[00:11:57.000 --> 00:11:58.000]  你感動我,
[00:11:58.000 --> 00:11:59.000]  賜給我力量,
[00:11:59.000 --> 00:12:00.000]  讓我代求,
[00:12:00.000 --> 00:12:02.000]  我現在看見了你代求的果效,
[00:12:02.000 --> 00:12:03.000]  這是你的恩典,
[00:12:03.000 --> 00:12:08.000]  但我們每一個人都能夠多有多有這樣的見證,
[00:12:08.000 --> 00:12:09.000]  第四個關頭,
[00:12:09.000 --> 00:12:12.000]  在第十章第九節,
[00:12:12.000 --> 00:12:13.000]  十章九節,
[00:12:13.000 --> 00:12:15.000]  第二天他們行路,
[00:12:15.000 --> 00:12:16.000]  將近那城,
[00:12:16.000 --> 00:12:19.000]  彼得約在吾鎮上房頂去禱告,
[00:12:19.000 --> 00:12:23.000]  彼得在吾鎮的時候上房頂禱告,
[00:12:23.000 --> 00:12:26.000]  吾鎮是很熱的時候,
[00:12:26.000 --> 00:12:28.000]  在帕勒斯坦吾鎮的時候,
[00:12:28.000 --> 00:12:30.000]  連羊也不動,
[00:12:30.000 --> 00:12:33.000]  要跑到樹蔭下伏在那休息,
[00:12:33.000 --> 00:12:36.000]  沒有人在吾鎮的時候走路,
[00:12:36.000 --> 00:12:38.000]  在這樣炎熱的時候,
[00:12:38.000 --> 00:12:43.000]  為什麼彼得要跑到屋頂上去禱告,
[00:12:43.000 --> 00:12:45.000]  那裡太陽很厲害,
[00:12:45.000 --> 00:12:47.000]  猶太人的屋頂是平的屋頂,
[00:12:47.000 --> 00:12:50.000]  好像香港的屋頂一樣,
[00:12:50.000 --> 00:12:52.000]  叫做天台,
[00:12:52.000 --> 00:12:53.000]  彼得跑到天台上去,
[00:12:53.000 --> 00:12:54.000]  在吾鎮的時候,
[00:12:54.000 --> 00:12:57.000]  太陽曬得最厲害的時候去禱告,
[00:12:57.000 --> 00:12:58.000]  為什麼?
[00:12:58.000 --> 00:13:00.000]  他為什麼在那樣的時候禱告?
[00:13:00.000 --> 00:13:01.000]  我相信那個原因就是,
[00:13:01.000 --> 00:13:05.000]  彼得常常守住吾鎮的禱告,
[00:13:05.000 --> 00:13:07.000]  這是他經常禱告的時間,
[00:13:07.000 --> 00:13:09.000]  到了時候他就去禱告,
[00:13:09.000 --> 00:13:10.000]  不管熱不熱,
[00:13:10.000 --> 00:13:11.000]  不管難不難,
[00:13:11.000 --> 00:13:13.000]  在這三章第一節,
[00:13:13.000 --> 00:13:16.000]  我們看見約翰彼得在神出的時候,
[00:13:16.000 --> 00:13:17.000]  到聖殿去禱告,
[00:13:17.000 --> 00:13:19.000]  那是下午三點鐘的時候,
[00:13:19.000 --> 00:13:21.000]  他們在下午三點鐘的時候,
[00:13:21.000 --> 00:13:22.000]  到聖殿去禱告,
[00:13:22.000 --> 00:13:25.000]  他們守住那個禱告的時間,
[00:13:25.000 --> 00:13:27.000]  正午的時候是十二點,
[00:13:27.000 --> 00:13:29.000]  下午三點鐘的時候,
[00:13:29.000 --> 00:13:32.000]  我們可不可以這樣做一個推論說,
[00:13:32.000 --> 00:13:35.000]  使徒們每三個鐘頭禱告一次呢?
[00:13:35.000 --> 00:13:37.000]  我們不敢確定地講,
[00:13:37.000 --> 00:13:38.000]  但是有這個可能,
[00:13:38.000 --> 00:13:39.000]  總而言之,
[00:13:39.000 --> 00:13:42.000]  彼得在吾鎮的時候,
[00:13:42.000 --> 00:13:44.000]  守住他的禱告,
[00:13:44.000 --> 00:13:46.000]  他的禱告是有規律的禱告,
[00:13:46.000 --> 00:13:49.000]  他在禱告上受了主的訓練,
[00:13:49.000 --> 00:13:51.000]  他在禱告上有一定的時間,
[00:13:51.000 --> 00:13:54.000]  他到了時候就做這個禱告的功夫,
[00:13:54.000 --> 00:13:57.000]  所以他在吾鎮的時候上房頂去,
[00:13:57.000 --> 00:13:58.000]  同時還有一個原因,
[00:13:58.000 --> 00:14:00.000]  就是他這個時候是做客,
[00:14:00.000 --> 00:14:01.000]  住在人的家裡,
[00:14:01.000 --> 00:14:03.000]  他要禱告的時候不能對人說,
[00:14:03.000 --> 00:14:04.000]  好了,你們現在都不要做,
[00:14:04.000 --> 00:14:05.000]  不要出聲,
[00:14:05.000 --> 00:14:06.000]  你們走開,讓我禱告,
[00:14:06.000 --> 00:14:08.000]  當然他不能這樣做,
[00:14:08.000 --> 00:14:10.000]  所以他只好到房頂上去禱告,
[00:14:10.000 --> 00:14:13.000]  在那安安靜靜地面對神,
[00:14:13.000 --> 00:14:15.000]  就在這個時候,
[00:14:15.000 --> 00:14:16.000]  一件大事發生,
[00:14:16.000 --> 00:14:19.000]  神將意象向他寫明,
[00:14:19.000 --> 00:14:20.000]  在這個意象中,
[00:14:20.000 --> 00:14:21.000]  他瞭解了,
[00:14:21.000 --> 00:14:23.000]  不應是要傳給外邦人,
[00:14:23.000 --> 00:14:24.000]  神說接近你,
[00:14:24.000 --> 00:14:26.000]  他不可以認為誤會,
[00:14:26.000 --> 00:14:28.000]  過去以色列人認為外邦人是誤會的,
[00:14:28.000 --> 00:14:29.000]  是不配的,
[00:14:29.000 --> 00:14:31.000]  只有以色列人是神的選民,
[00:14:31.000 --> 00:14:32.000]  是聖民,
[00:14:32.000 --> 00:14:33.000]  是聖潔的,
[00:14:33.000 --> 00:14:34.000]  蒙慈愛的,
[00:14:34.000 --> 00:14:35.000]  是特別的,
[00:14:35.000 --> 00:14:36.000]  他們與神有特別的關係,
[00:14:36.000 --> 00:14:39.000]  所以他們傾看外邦人,
[00:14:39.000 --> 00:14:44.000]  所以門徒們從來沒有想到向外邦人做見證,
[00:14:44.000 --> 00:14:45.000]  但是現在,
[00:14:45.000 --> 00:14:47.000]  神將意象向他寫明,
[00:14:47.000 --> 00:14:50.000]  要他打破這個攔阻,
[00:14:50.000 --> 00:14:53.000]  讓他超越這個藩籬,
[00:14:53.000 --> 00:14:57.000]  神帶領他走向格尼留的家中,
[00:14:57.000 --> 00:14:58.000]  在那裡,
[00:14:58.000 --> 00:14:59.000]  神靈已經做了預備,
[00:14:59.000 --> 00:15:01.000]  是格尼留的親友聚集在一起,
[00:15:01.000 --> 00:15:03.000]  他們要聽神的作為,
[00:15:03.000 --> 00:15:05.000]  他們要聽神的福音,
[00:15:05.000 --> 00:15:09.000]  彼得就按照神靈的帶領向他們開口,
[00:15:09.000 --> 00:15:13.000]  結果神的恩典大大降臨在他們身上,
[00:15:13.000 --> 00:15:15.000]  他們相信也被神靈充滿,
[00:15:15.000 --> 00:15:17.000]  得到神靈的教誥,
[00:15:17.000 --> 00:15:20.000]  他們要講起方言來稱讚神偉大,
[00:15:20.000 --> 00:15:25.000]  這是福音開始向外邦廣傳的開始,
[00:15:25.000 --> 00:15:26.000]  這是一個關頭,
[00:15:26.000 --> 00:15:27.000]  一個重要的關頭,
[00:15:27.000 --> 00:15:32.000]  這是福音衝破了以色列人的那個範圍,
[00:15:32.000 --> 00:15:34.000]  往外發展,
[00:15:34.000 --> 00:15:37.000]  這個重要的關頭和禱告連在一起,
[00:15:37.000 --> 00:15:38.000]  感謝主,
[00:15:38.000 --> 00:15:39.000]  福音的擴展,
[00:15:39.000 --> 00:15:40.000]  教會的擴展,
[00:15:40.000 --> 00:15:41.000]  我們靈性的擴展,
[00:15:41.000 --> 00:15:44.000]  常常與禱告連在一起,
[00:15:44.000 --> 00:15:45.000]  主要用我們的時候,
[00:15:45.000 --> 00:15:46.000]  祂先給我們禱告,
[00:15:46.000 --> 00:15:49.000]  祂先提醒我們要禱告,
[00:15:49.000 --> 00:15:51.000]  祂先鼓勵我們要禱告,
[00:15:51.000 --> 00:15:53.000]  祂把禱告的負擔也賜給我們,
[00:15:53.000 --> 00:15:54.000]  但是我們要接受,
[00:15:54.000 --> 00:15:57.000]  有多少時候我們在猶豫無議之間,
[00:15:57.000 --> 00:16:00.000]  就拒絕了神這個禱告的負擔的賜予,
[00:16:00.000 --> 00:16:01.000]  我們就不可能這樣做,
[00:16:01.000 --> 00:16:04.000]  結果神的恩惠就漏過了,
[00:16:04.000 --> 00:16:05.000]  就跳過了,
[00:16:05.000 --> 00:16:06.000]  就失去了,
[00:16:06.000 --> 00:16:08.000]  這是何等可惜的事情,
[00:16:08.000 --> 00:16:11.000]  所以我們一想到神的擴展,
[00:16:11.000 --> 00:16:13.000]  是從禱告開始的時候,
[00:16:13.000 --> 00:16:14.000]  我們就不敢不禱告,
[00:16:14.000 --> 00:16:16.000]  如果我們希望擴展,
[00:16:16.000 --> 00:16:18.000]  我們自己的團體擴展,
[00:16:18.000 --> 00:16:19.000]  我們的教會擴展,
[00:16:19.000 --> 00:16:22.000]  我們個人有用的繁衛擴展,
[00:16:22.000 --> 00:16:24.000]  我們的諸如學擴展,
[00:16:24.000 --> 00:16:27.000]  我們的任何的一種特別的侍奉要擴展,
[00:16:27.000 --> 00:16:30.000]  我們必須從禱告開始,
[00:16:30.000 --> 00:16:33.000]  這是聖經給我們的原則的顯明,
[00:16:33.000 --> 00:16:34.000]  我們必須領受,
[00:16:34.000 --> 00:16:35.000]  我們必須記得,
[00:16:35.000 --> 00:16:36.000]  我們必須實行,
[00:16:36.000 --> 00:16:38.000]  不然我們只有願望,
