
[00:00:00.000 --> 00:00:01.200]  我們很感謝神
[00:01:48.880 --> 00:01:52.000]  因為祢的真理是永恆的道
[00:01:52.000 --> 00:01:54.880]  是我們生命的真理
[00:01:54.880 --> 00:01:56.840]  求祢讓我們明白領受
[00:01:56.840 --> 00:01:59.640]  讓我們知道如何在生活當中實踐出來
[00:01:59.640 --> 00:02:02.120]  讓我們力量能夠勝過很多的試探
[00:02:02.120 --> 00:02:05.000]  很多世俗的一些觀念
[00:02:05.000 --> 00:02:06.640]  讓我們能夠靠著祢
[00:02:06.640 --> 00:02:09.480]  能夠得勝又得勝
[00:02:09.480 --> 00:02:12.320]  求主將恩惠賜給各位弟兄姐妹
[00:02:12.320 --> 00:02:13.480]  在他們的生命
[00:02:13.480 --> 00:02:14.800]  在他們的將來
[00:02:14.800 --> 00:02:16.600]  或者在家庭當中
[00:02:16.600 --> 00:02:19.440]  真的見到主奇妙的保守
[00:02:19.440 --> 00:02:21.240]  如人祢賜福這段時間
[00:02:21.240 --> 00:02:23.240]  祢與我們同在
[00:02:23.240 --> 00:02:25.080]  我們同心仰望祈禱
[00:02:25.080 --> 00:02:26.840]  奉耶穌成名求
[00:02:26.840 --> 00:02:29.040]  阿們
[00:02:29.040 --> 00:02:32.320]  首先我想說一些前言
[00:02:32.320 --> 00:02:33.240]  大家會體會到
[00:02:33.240 --> 00:02:34.040]  其實已經幾年
[00:02:34.040 --> 00:02:37.080]  整個世界和香港的性犯案問題
[00:02:37.080 --> 00:02:39.320]  是很嚴重的
[00:02:39.320 --> 00:02:40.560]  只要你稍為留意
[00:02:40.560 --> 00:02:41.320]  你就會發覺
[00:02:41.320 --> 00:02:43.680]  周圍對性的開放程度
[00:02:43.680 --> 00:02:46.560]  是令到你吃驚的
[00:02:46.560 --> 00:02:48.760]  有一次我記得看電視的時候
[00:02:48.760 --> 00:02:52.800]  剛剛訪問在英國街頭的一些男士
[00:02:52.800 --> 00:02:54.600]  訪問他們
[00:02:54.600 --> 00:02:58.760]  你們有多少個性伴侶
[00:02:58.760 --> 00:02:59.760]  他不是訪問他們
[00:02:59.760 --> 00:03:02.080]  有沒有婚前的性行為
[00:03:02.080 --> 00:03:03.600]  或者性生活情況
[00:03:03.600 --> 00:03:04.880]  是問及他們
[00:03:04.880 --> 00:03:07.760]  究竟你們有多少個性伴侶
[00:03:07.760 --> 00:03:09.200]  而作出很多的調查
[00:03:09.200 --> 00:03:11.840]  我記得記者一直逐個街頭
[00:03:11.840 --> 00:03:13.400]  有些好像很不好意思
[00:03:13.400 --> 00:03:15.280]  但大多數都很直言
[00:03:15.280 --> 00:03:17.360]  說我有三個
[00:03:17.360 --> 00:03:18.960]  我有四個
[00:03:18.960 --> 00:03:20.720]  我有五個
[00:03:20.720 --> 00:03:23.440]  有些說我有十幾個
[00:03:23.440 --> 00:03:24.960]  絕大多數的人都表示
[00:03:24.960 --> 00:03:28.400]  他有數個的性伴侶
[00:03:28.400 --> 00:03:31.520]  這是英國當時街頭的訪問
[00:03:31.520 --> 00:03:32.480]  但我最深刻印象
[00:03:32.480 --> 00:03:34.120]  是訪問到其中一個男士
[00:03:34.120 --> 00:03:35.600]  是唯一一個男士
[00:03:35.600 --> 00:03:37.040]  訪問他
[00:03:37.040 --> 00:03:38.960]  你有多少個性伴侶
[00:03:38.960 --> 00:03:41.240]  這個男士很清楚
[00:03:41.240 --> 00:03:42.840]  很膽壯地說
[00:03:42.840 --> 00:03:44.520]  我有一個
[00:03:44.520 --> 00:03:46.360]  這個就是我太太
[00:03:46.360 --> 00:03:50.320]  太太之外沒有其他的性伴侶
[00:03:50.320 --> 00:03:52.440]  當時記者好像不太相信
[00:03:52.440 --> 00:03:55.400]  但我看這個男士的回答神情
[00:03:55.400 --> 00:03:56.720]  是很誠實
[00:03:56.720 --> 00:03:58.840]  而且是很清楚確實地
[00:03:58.840 --> 00:04:00.840]  將他的信念表達出來
[00:04:00.840 --> 00:04:03.080]  他的立場、他的觀念就是
[00:04:03.080 --> 00:04:04.800]  一生是他太太
[00:04:04.800 --> 00:04:06.880]  成為他的性伴侶
[00:04:06.880 --> 00:04:08.680]  當時我心裏的一種鼓勵就是
[00:04:08.680 --> 00:04:10.480]  但願有更多人能這樣做
[00:04:10.480 --> 00:04:12.240]  能夠清楚知道自己的生命
[00:04:12.240 --> 00:04:14.600]  那種立場和取向
[00:04:14.600 --> 00:04:17.280]  基督徒說我們會相信
[00:04:17.280 --> 00:04:19.040]  聖經給我們的指引就是
[00:04:19.040 --> 00:04:21.840]  一切婚前婚外的性行為
[00:04:21.840 --> 00:04:23.120]  都是得罪神的
[00:04:23.120 --> 00:04:24.760]  因此我們堅守著
[00:04:24.760 --> 00:04:26.640]  性在婚姻裏面
[00:04:26.640 --> 00:04:28.440]  但這個立場未必是一個
[00:04:28.440 --> 00:04:30.040]  很多人接受的立場
[00:04:30.040 --> 00:04:31.560]  甚至會取笑你
[00:04:31.560 --> 00:04:34.640]  你這麼老套
[00:04:34.640 --> 00:04:36.960]  而你當時要靠神的恩典
[00:04:36.960 --> 00:04:38.720]  站穩你的立場
[00:04:38.720 --> 00:04:39.600]  這個提督及就是
[00:04:39.600 --> 00:04:41.520]  很多時候個人享受
[00:04:41.520 --> 00:04:44.320]  是出發而引誘到性濫交
[00:04:44.320 --> 00:04:45.640]  為何會有性濫交的情況
[00:04:45.640 --> 00:04:46.800]  因為很多人都覺得
[00:04:46.800 --> 00:04:49.520]  我喜歡快樂一下
[00:04:49.520 --> 00:04:50.600]  大家記得我今早
[00:04:50.600 --> 00:04:52.040]  如果你有聽我講道
[00:04:52.040 --> 00:04:53.600]  是講快樂的
[00:04:53.600 --> 00:04:57.680]  但快樂的基礎是敬畏神
[00:04:57.680 --> 00:04:58.840]  按著神的心意
[00:04:58.840 --> 00:05:00.240]  你真正會快樂
[00:05:00.240 --> 00:05:01.800]  但很多人為了享樂
[00:05:01.800 --> 00:05:05.680]  為了去放縱自己的一種情慾
[00:05:05.680 --> 00:05:07.880]  所帶來的是濫交
[00:05:07.880 --> 00:05:11.640]  我將一些統計數字和大家講一講
[00:05:11.640 --> 00:05:14.600]  現在全世界的少女懷孕率
[00:05:14.600 --> 00:05:16.760]  是不斷飆升
[00:05:16.760 --> 00:05:18.920]  而且年齡不斷下降
[00:05:18.920 --> 00:05:20.800]  更多是年紀很小的
[00:05:20.800 --> 00:05:23.280]  十二、三歲的少女懷孕
[00:05:23.280 --> 00:05:25.320]  這個情況在美國更加明顯
[00:05:25.320 --> 00:05:30.440]  在美國一年有一百萬的少女懷孕
[00:05:30.440 --> 00:05:32.240]  其中有四成
[00:05:32.240 --> 00:05:36.200]  四十多萬都是二十歲以下的少女懷孕
[00:05:36.200 --> 00:05:38.960]  這個情況是性濫、泛濫
[00:05:38.960 --> 00:05:41.760]  性濫交產生的很明顯的後果
[00:05:41.760 --> 00:05:42.640]  而在過程當中
[00:05:42.640 --> 00:05:43.840]  你會發覺情況是
[00:05:43.840 --> 00:05:46.120]  越來越多女孩早懷孕
[00:05:46.120 --> 00:05:48.840]  因此有很多墮胎的情況
[00:05:48.840 --> 00:05:50.280]  有些調查發現
[00:05:50.280 --> 00:05:54.560]  所有出生的新的小朋友
[00:05:54.560 --> 00:06:00.080]  其中一成是少女懷孕生出來的
[00:06:00.080 --> 00:06:02.280]  而其中墮胎的數字
[00:06:02.280 --> 00:06:04.000]  全世界流產的數字
[00:06:04.000 --> 00:06:05.280]  其中一成
[00:06:05.280 --> 00:06:06.480]  即是十個有一個
[00:06:06.480 --> 00:06:09.680]  是由十五到十九歲
[00:06:09.680 --> 00:06:13.120]  這麼小的女孩生出來的
[00:06:13.120 --> 00:06:14.680]  到處都有很多這樣的情況
[00:06:14.680 --> 00:06:16.800]  是讓我們很吃驚的
[00:06:16.800 --> 00:06:17.920]  接著產生的情況就是
[00:06:17.920 --> 00:06:20.120]  既然有這麼多人有性的泛濫
[00:06:20.120 --> 00:06:21.360]  因此有很多的地方
[00:06:21.360 --> 00:06:23.840]  就會有很多的所謂初期
[00:06:23.840 --> 00:06:24.800]  如果你留意到報紙
[00:06:24.800 --> 00:06:25.920]  特別是中南亞的情況
[00:06:25.920 --> 00:06:27.880]  很簡單講講數字就是
[00:06:27.880 --> 00:06:31.480]  全世界每一年有一百萬的兒童
[00:06:31.480 --> 00:06:32.960]  一百萬
[00:06:32.960 --> 00:06:37.880]  被人拐賣去做初期
[00:06:37.880 --> 00:06:42.120]  而在泰國曼谷
[00:06:42.120 --> 00:06:45.720]  有九成的初期
[00:06:45.720 --> 00:06:48.600]  是染上了愛滋病
[00:06:48.600 --> 00:06:49.960]  九成
[00:06:49.960 --> 00:06:51.680]  十四到十九歲的初期
[00:06:51.680 --> 00:06:53.200]  是有愛滋病的
[00:06:53.200 --> 00:06:56.120]  因為他們面對著很多濫交的人士
[00:06:56.120 --> 00:07:00.120]  而他們也不斷地去感染這些疾病
[00:07:00.120 --> 00:07:01.000]  很多這些數字
[00:07:01.000 --> 00:07:03.240]  大家找一些資料就會看到
[00:07:03.240 --> 00:07:04.640]  這些數字讓我們發現一件事情
[00:07:04.640 --> 00:07:09.120]  就是現在的性泛濫的情況是嚴重的
[00:07:09.120 --> 00:07:11.320]  而你和我都在這個影響當中
[00:07:11.320 --> 00:07:13.280]  面對著這些衝擊
[00:07:13.280 --> 00:07:14.640]  接著我想提醒
[00:07:14.640 --> 00:07:16.120]  現在很多人說要有性教育
[00:07:16.120 --> 00:07:18.000]  讓青少年至少可以認識
[00:07:18.000 --> 00:07:19.880]  甚麼叫做合適的性教育
[00:07:19.880 --> 00:07:22.760]  但你發覺性教育現在是當作
[00:07:22.760 --> 00:07:24.280]  教你怎樣去避孕
[00:07:24.280 --> 00:07:27.360]  就等於是性教育
[00:07:27.360 --> 00:07:28.200]  而且你發覺
[00:07:28.200 --> 00:07:30.360]  在當中不會提出甚麼叫做對
[00:07:30.360 --> 00:07:31.400]  甚麼叫做不對
[00:07:31.400 --> 00:07:33.400]  不會有道德的立場給你
[00:07:33.400 --> 00:07:35.600]  大家不知道有沒有試過
[00:07:35.600 --> 00:07:38.160]  現在香港的很多組織
[00:07:38.160 --> 00:07:39.040]  他們會調查
[00:07:39.040 --> 00:07:41.640]  譬如青年協會曾經訪問香港人
[00:07:41.640 --> 00:07:44.960]  訪問香港人對一些性的觀念
[00:07:44.960 --> 00:07:46.600]  亦都會問及
[00:07:46.600 --> 00:07:50.720]  你認為有多大一個可以有性的關係呢?
[00:07:50.720 --> 00:07:51.800]  他們沒有一個類別
[00:07:51.800 --> 00:07:53.560]  就是已婚或未婚
[00:07:53.560 --> 00:07:55.640]  就問20歲
[00:07:55.640 --> 00:07:57.000]  19歲
[00:07:57.000 --> 00:07:58.040]  16歲
[00:07:58.040 --> 00:07:58.920]  13歲
[00:07:58.920 --> 00:08:00.920]  一直讓你去看
[00:08:00.920 --> 00:08:01.920]  看哪些人
[00:08:01.920 --> 00:08:03.040]  最多人認為
[00:08:03.040 --> 00:08:05.600]  那個歲數可能是一個參考的數字
[00:08:05.600 --> 00:08:06.920]  我不告訴你
[00:08:06.920 --> 00:08:08.800]  最終的結果是甚麼
[00:08:08.800 --> 00:08:09.560]  但你可以看到
[00:08:09.560 --> 00:08:11.320]  沒有一個所謂道德的判斷
[00:08:11.320 --> 00:08:12.400]  只是告訴你
[00:08:12.400 --> 00:08:13.480]  最多人認為
[00:08:13.480 --> 00:08:17.320]  多少歲就可以有性的關係
[00:08:17.320 --> 00:08:19.240]  純粹是一個這樣的調查
[00:08:19.240 --> 00:08:22.640]  不是一種道德的指引給我們
[00:08:22.640 --> 00:08:23.920]  現在很多人都知道
[00:08:23.920 --> 00:08:28.240]  英國是全歐洲少女懷孕率最高的
[00:08:28.240 --> 00:08:32.720]  它比法國高三倍
[00:08:32.720 --> 00:08:35.760]  比德國高兩倍
[00:08:35.760 --> 00:08:38.560]  在英國少女懷孕率的情況是很嚴重的
[00:08:38.560 --> 00:08:41.720]  我記得有一次我自己去蘇格蘭
[00:08:41.720 --> 00:08:43.160]  我們聽到的情況就是
[00:08:43.160 --> 00:08:45.320]  任何少女懷孕
[00:08:45.320 --> 00:08:47.000]  當她生了嬰兒的時候
[00:08:47.000 --> 00:08:51.280]  政府給一個住居單位給她
[00:08:51.280 --> 00:08:53.200]  讓她免費在那裏住
[00:08:53.200 --> 00:08:53.880]  原因就是
[00:08:53.880 --> 00:08:56.280]  這些少女懷孕沒有工作能力
[00:08:56.280 --> 00:08:58.040]  政府要幫助她們
[00:08:58.040 --> 00:09:00.160]  給她們一個居住單位
[00:09:00.160 --> 00:09:03.440]  因此你知道會產生甚麼後果
[00:09:03.440 --> 00:09:04.880]  很多人就說
[00:09:04.880 --> 00:09:05.760]  想住屋嗎?
[00:09:05.760 --> 00:09:07.080]  你懷孕吧
[00:09:07.080 --> 00:09:09.040]  有地方住的
[00:09:09.040 --> 00:09:11.080]  一個很混亂的情況
[00:09:11.080 --> 00:09:13.520]  而歐洲曾經有些研究調查發現
[00:09:13.520 --> 00:09:17.520]  為甚麼在英國有這麼嚴重的少女懷孕情況呢?
[00:09:17.520 --> 00:09:18.840]  原來他們發覺
[00:09:18.840 --> 00:09:22.920]  不是因為這些青少年沒有機會拿到避孕套
[00:09:22.920 --> 00:09:24.080]  不懂得避孕
[00:09:24.080 --> 00:09:26.120]  因為很多的病房
[00:09:26.120 --> 00:09:31.360]  只要說我是青少年進去就馬上免費給一些避孕套
[00:09:31.360 --> 00:09:33.880]  原因是因為他們發覺
[00:09:33.880 --> 00:09:39.240]  沒有人敢向這些青少年提出一些道德的指引
[00:09:39.240 --> 00:09:41.320]  不會告訴他們甚麼是對的
[00:09:41.320 --> 00:09:43.480]  甚麼是不對的
[00:09:43.480 --> 00:09:46.120]  完全沒有所謂的道德指引給他們
[00:09:46.120 --> 00:09:47.760]  因此青少年覺得沒所謂
[00:09:47.760 --> 00:09:49.000]  只要我小心點
[00:09:49.000 --> 00:09:49.800]  不怕懷孕
[00:09:49.800 --> 00:09:52.120]  就可以隨便濫交
[00:09:52.120 --> 00:09:53.400]  而最終英國就是
[00:09:53.400 --> 00:09:54.640]  現在歐洲來說
[00:09:54.640 --> 00:09:57.720]  是全歐洲懷孕率最高的
[00:09:57.720 --> 00:10:01.840]  12歲有一次有一個警察去幫助處理一個問題
[00:10:01.840 --> 00:10:04.840]  他說有一個少女在家裏預備生產
[00:10:04.840 --> 00:10:06.560]  他打開門口
[00:10:06.560 --> 00:10:12.000]  發覺有一個25歲的媽媽出來
[00:10:12.000 --> 00:10:14.760]  這個媽媽說「是嗎?我家裏有這樣的事嗎?」
[00:10:14.760 --> 00:10:19.040]  原來發覺她的女兒在洗手間正在生產
[00:10:19.040 --> 00:10:20.680]  問一問這個媽媽
[00:10:20.680 --> 00:10:23.040]  原來她13歲的時候懷孕
[00:10:23.040 --> 00:10:24.320]  生了一個女兒
[00:10:24.320 --> 00:10:25.760]  現在她的女兒12歲
[00:10:25.760 --> 00:10:29.640]  他一年就懷孕了
[00:10:29.640 --> 00:10:33.800]  有些情況是幸好是在英國
[00:10:33.800 --> 00:10:37.760]  但是現在香港的情況是不斷追趕
[00:10:37.760 --> 00:10:39.520]  我想先說說這些情況
[00:10:39.520 --> 00:10:40.720]  因為整個社會性的情況
[00:10:40.720 --> 00:10:42.760]  是值得我們小心留意的
[00:10:42.760 --> 00:10:44.200]  回到我們自己
[00:10:44.200 --> 00:10:45.040]  大家看看下面
[00:10:45.040 --> 00:10:46.240]  我特別提出
[00:10:46.240 --> 00:10:47.480]  很多人都說
[00:10:47.480 --> 00:10:49.320]  我很愛她的
[00:10:49.320 --> 00:10:51.280]  性讓我們更加親密
[00:10:51.280 --> 00:10:53.400]  為甚麼不可以有性呢?
[00:10:53.400 --> 00:10:56.480]  為甚麼不可以在婚前有性的關係呢?
[00:10:56.480 --> 00:10:58.160]  接著我希望大家和我
[00:10:58.160 --> 00:11:00.400]  小心看一些聖經
[00:11:00.400 --> 00:11:06.120]  聖經葛羅倫多前書第七章
[00:11:06.120 --> 00:11:07.320]  在第七章第二節
[00:11:07.320 --> 00:11:08.600]  聖經提及
[00:11:08.600 --> 00:11:11.080]  「但要免淫亂的事
[00:11:11.080 --> 00:11:14.000]  男人男子當各有自己的妻子
[00:11:14.000 --> 00:11:17.440]  女子也當各有自己的丈夫」
[00:11:17.440 --> 00:11:18.640]  這裡提出一件事情
[00:11:18.640 --> 00:11:21.360]  好像是一個間接的表達
[00:11:21.360 --> 00:11:23.320]  但其實很清楚地說出
[00:11:23.320 --> 00:11:25.600]  如果男女的性的關係
[00:11:25.600 --> 00:11:27.400]  不是在婚姻以內
[00:11:27.400 --> 00:11:30.000]  聖經稱為淫亂
[00:11:30.000 --> 00:11:32.000]  為了避免淫亂的事情
[00:11:32.000 --> 00:11:34.960]  男女之間的七類關係
[00:11:34.960 --> 00:11:37.440]  需要在婚姻裏面表達
[00:11:37.440 --> 00:11:39.400]  所以為了免淫亂的事情
[00:11:39.400 --> 00:11:41.320]  各人有一個正常的婚姻生活
[00:11:41.320 --> 00:11:43.280]  這是聖經所強調的
[00:11:43.280 --> 00:11:47.080]  你再看下面第九節
[00:11:47.080 --> 00:11:49.320]  「倘若自己禁止不住
[00:11:49.320 --> 00:11:50.440]  就可以嫁娶
[00:11:50.440 --> 00:11:51.720]  與其辱火攻心
[00:11:51.720 --> 00:11:53.720]  倒不如嫁娶為妙」
[00:11:53.720 --> 00:11:56.400]  這裡我不是說
[00:11:56.400 --> 00:11:57.680]  在什麼情況下要結婚
[00:11:57.680 --> 00:11:59.240]  什麼情況下不結婚
[00:11:59.240 --> 00:12:00.440]  只是讓我們看見一件事情
[00:12:00.440 --> 00:12:01.560]  聖經在強調
[00:12:01.560 --> 00:12:04.280]  有些時候有情慾在裏面
[00:12:04.280 --> 00:12:08.840]  如果讓它在其他情況下出現
[00:12:08.840 --> 00:12:10.280]  那個時候帶來的
[00:12:10.280 --> 00:12:12.400]  是很大的問題
[00:12:12.400 --> 00:12:13.800]  而聖經說倒不如
[00:12:13.800 --> 00:12:16.360]  有正常的婚姻生活
[00:12:16.360 --> 00:12:18.040]  不需要堅持要獨生
[00:12:18.040 --> 00:12:19.360]  因為聖經當時的處境
[00:12:19.360 --> 00:12:21.640]  是說有些人堅持獨生的情況
[00:12:21.640 --> 00:12:22.920]  不需要堅持獨生
[00:12:22.920 --> 00:12:24.280]  你可以讓性慾
[00:12:24.280 --> 00:12:28.160]  在正當的關係當中表達出來
[00:12:28.160 --> 00:12:29.880]  所以他說「與其辱火攻心
[00:12:29.880 --> 00:12:31.520]  倒不如嫁娶」
[00:12:31.520 --> 00:12:36.680]  這是一個更加合適的表達渠道
[00:12:36.680 --> 00:12:39.200]  在經文當中提及一點
[00:12:39.200 --> 00:12:41.160]  你自然會看見一件事情
[00:12:41.160 --> 00:12:42.880]  就是這裡我所寫的
[00:12:42.880 --> 00:12:45.520]  就是「神在創造上的設計」
[00:12:45.520 --> 00:12:47.600]  「Creation Design」
[00:12:47.600 --> 00:12:52.280]  「性愛旨在可以長久毀身」
[00:12:52.280 --> 00:12:53.600]  「長久的毀身」
[00:12:53.600 --> 00:12:56.000]  「和專一的相愛關係當中出現」
[00:12:56.000 --> 00:12:58.640]  這個關係是指婚姻的關係
[00:12:58.640 --> 00:13:01.520]  是能夠大家長久毀身給對方
[00:13:01.520 --> 00:13:03.440]  而是單一的專注於對方
[00:13:03.440 --> 00:13:05.840]  在一個這麼安全的環境當中
[00:13:05.840 --> 00:13:07.320]  來有性的關係
[00:13:07.320 --> 00:13:09.240]  這是神的設計
[00:13:09.240 --> 00:13:12.040]  是神的心意
[00:13:12.040 --> 00:13:13.320]  大家再看回
[00:13:13.320 --> 00:13:14.560]  在下面第二點提及
[00:13:14.560 --> 00:13:17.600]  性愛關係是兩個人成為一體
[00:13:17.600 --> 00:13:18.600]  這裡大家也會記得
[00:13:18.600 --> 00:13:20.560]  《聖經》創世紀有說
[00:13:20.560 --> 00:13:22.360]  人要離開父母
[00:13:22.360 --> 00:13:23.640]  與妻子聯合
[00:13:23.640 --> 00:13:27.720]  然後二人成為一體
[00:13:27.720 --> 00:13:29.000]  一體其實在《聖經》裏面
[00:13:29.000 --> 00:13:29.880]  是很重要的觀念
[00:13:29.880 --> 00:13:31.480]  有時候我在家裡
[00:13:31.480 --> 00:13:34.000]  嘗試讓我的孩子明白
[00:13:34.000 --> 00:13:36.040]  夫妻的小小的關係
[00:13:36.040 --> 00:13:38.800]  有時候我們跟他們玩
[00:13:38.800 --> 00:13:40.960]  因為過去他們會問
[00:13:40.960 --> 00:13:44.960]  「爸爸你疼我多還是哥哥多?」
[00:13:44.960 --> 00:13:45.640]  又問媽媽
[00:13:45.640 --> 00:13:47.160]  「媽媽你疼哥哥多
[00:13:47.160 --> 00:13:49.880]  疼妹妹多還是疼我多?」
[00:13:49.880 --> 00:13:52.320]  我們怎樣回答他們呢?
[00:13:52.320 --> 00:13:54.280]  我們會告訴他們
[00:13:54.280 --> 00:13:57.120]  「我最疼的是天父
[00:13:57.120 --> 00:13:59.480]  其次是媽媽
[00:13:59.480 --> 00:14:01.000]  然後才是你們」
[00:14:01.000 --> 00:14:04.080]  (笑聲)
[00:14:04.080 --> 00:14:05.640]  (笑聲)
[00:14:05.640 --> 00:14:07.280]  但我們很清楚地告訴他們
[00:14:07.280 --> 00:14:09.640]  我們夫妻的關係
[00:14:09.640 --> 00:14:12.720]  是比與他們的關係優先
[00:14:12.720 --> 00:14:16.040]  當然實質上我們也很愛護他們
[00:14:16.040 --> 00:14:16.960]  但你會發覺
[00:14:16.960 --> 00:14:19.360]  這樣不會令他們不安
[00:14:19.360 --> 00:14:20.960]  反而會令他們安心
[00:14:20.960 --> 00:14:23.520]  看到父母是相愛和諧
[00:14:23.520 --> 00:14:27.200]  他們會很安樂地在家庭中生活
[00:14:27.200 --> 00:14:28.280]  有時候我們跟他們玩
[00:14:28.280 --> 00:14:29.120]  我們兩個說
[00:14:29.120 --> 00:14:31.080]  「我們是二人成為一體的」
[00:14:31.080 --> 00:14:32.640]  有時候他們在房間裡
[00:14:32.640 --> 00:14:34.480]  我們兩個就搭著肩膀
[00:14:34.480 --> 00:14:38.360]  二人三足搭著房間
[00:14:38.360 --> 00:14:41.400]  我們一起同樣開口說話
[00:14:41.400 --> 00:14:44.320]  「爸爸、媽媽現在進來了」
[00:14:44.320 --> 00:14:46.720]  我們說話也會一起說
[00:14:46.720 --> 00:14:48.400]  他們會不停地笑
[00:14:48.400 --> 00:14:49.760]  其實我們也想他們知道
[00:14:49.760 --> 00:14:53.920]  神是與他們的父母在一起的
[00:14:53.920 --> 00:14:55.360]  而他們將來也有一種意識
[00:14:55.360 --> 00:14:57.360]  就是如果他們結婚
[00:14:57.360 --> 00:14:58.360]  他們要知道他們的生命
[00:14:58.360 --> 00:14:59.920]  是毀身於一個人
[00:14:59.920 --> 00:15:03.960]  是二人成為一體的毀身的生命
[00:15:03.960 --> 00:15:05.040]  聖經裡面強調
[00:15:05.040 --> 00:15:05.920]  二人成為一體
[00:15:05.920 --> 00:15:10.480]  我們看回前面第六章的經文
[00:15:10.480 --> 00:15:12.000]  聖經第六章
[00:15:12.000 --> 00:15:16.160]  哥林多前書第六章第十六節
[00:15:16.160 --> 00:15:16.800]  聖經說
[00:15:16.800 --> 00:15:19.080]  「豈不知與娼妓聯合的
[00:15:19.080 --> 00:15:23.000]  便是與他成為一體嗎?」
[00:15:23.000 --> 00:15:24.520]  聖經強調當時的人
[00:15:24.520 --> 00:15:27.920]  他們有跟一些娼妓有性的關係
[00:15:27.920 --> 00:15:29.600]  那個性的關係
[00:15:29.600 --> 00:15:33.360]  聖經說他們二人成為了一體
[00:15:33.360 --> 00:15:34.960]  因此你會發覺聖經在強調
[00:15:34.960 --> 00:15:36.400]  那個一體關係
[00:15:36.400 --> 00:15:38.800]  很多時候是透過
[00:15:38.800 --> 00:15:41.360]  兩人的生命的契合建立
[00:15:41.360 --> 00:15:44.720]  亦都是在身體的性的關係當中
[00:15:44.720 --> 00:15:46.720]  很清楚地將那種一體
[00:15:46.720 --> 00:15:50.360]  體現出來、表達出來
[00:15:50.360 --> 00:15:52.720]  而性亦都將兩人的靈魂
[00:15:52.720 --> 00:15:55.040]  連繫在一起
[00:15:55.040 --> 00:15:56.200]  所以很多人以為
[00:15:56.200 --> 00:15:57.000]  可以很隨便
[00:15:57.000 --> 00:15:59.960]  有一些妓女、有娼妓的滿足
[00:15:59.960 --> 00:16:00.800]  但是他們不明白
[00:16:00.800 --> 00:16:02.000]  這種關係其實是
[00:16:02.000 --> 00:16:05.080]  將兩人連繫在一起
[00:16:05.080 --> 00:16:07.000]  而你會留意到聖經後來就說到
[00:16:07.000 --> 00:16:08.680]  在第十八節
[00:16:08.680 --> 00:16:11.880]  我們再看後面第十八節
[00:16:11.880 --> 00:16:14.280]  十八節聖經說
[00:16:14.280 --> 00:16:17.000]  「你們要逃避淫行
