
[00:00:00.000 --> 00:00:10.000]  父神,禰有永遠的救恩的計劃,在聖經裡面向我們啓示出來,
[00:10:22.000 --> 00:10:23.000]  最後,
[00:10:23.000 --> 00:10:26.000]  我們是把榮耀歸給神的。
[00:10:26.000 --> 00:10:28.000]  第四點,
[00:10:28.000 --> 00:10:31.000]  教會的失敗與缺點。
[00:10:31.000 --> 00:10:35.000]  主不單單看教會的優點,
[00:10:35.000 --> 00:10:39.000]  也注意到教會的弱點、缺點、
[00:10:39.000 --> 00:10:43.000]  失敗的地方、虧欠的地方。
[00:10:43.000 --> 00:10:45.000]  主一一地提出來,
[00:10:45.000 --> 00:10:47.000]  要他們改正,
[00:10:47.000 --> 00:10:49.000]  讓他們悔改,
[00:10:49.000 --> 00:10:53.000]  讓他們努力地去追求。
[00:10:53.000 --> 00:10:54.000]  第五,
[00:10:54.000 --> 00:10:57.000]  主的免力。
[00:10:57.000 --> 00:10:58.000]  第六,
[00:10:58.000 --> 00:11:00.000]  聖靈的呼聲。
[00:11:00.000 --> 00:11:03.000]  剛才我們讀的二章第七節,
[00:11:03.000 --> 00:11:07.000]  所謂代表的。
[00:11:07.000 --> 00:11:09.000]  第七,
[00:11:09.000 --> 00:11:14.000]  主對得勝者的允許。
[00:11:14.000 --> 00:11:16.000]  這個得勝者,
[00:11:16.000 --> 00:11:21.000]  是非常寶貴的一群人。
[00:11:21.000 --> 00:11:24.000]  我們讀聖經的時候,
[00:11:24.000 --> 00:11:27.000]  我們看見每一個時代裡頭,
[00:11:27.000 --> 00:11:31.000]  都有一些得勝的人,
[00:11:31.000 --> 00:11:34.000]  他們對神有信心,
[00:11:34.000 --> 00:11:35.000]  有忠心。
[00:11:35.000 --> 00:11:38.000]  他們在當時的潮流裡面,
[00:11:38.000 --> 00:11:40.000]  能夠得勝,
[00:11:40.000 --> 00:11:42.000]  能夠超越他們的潮流,
[00:11:42.000 --> 00:11:47.000]  按照神的旨意來行事為人。
[00:11:47.000 --> 00:11:48.000]  這些人,
[00:11:48.000 --> 00:11:54.000]  是聖經歷史的主角。
[00:11:54.000 --> 00:11:57.000]  從創世記一直到七十六,
[00:11:57.000 --> 00:12:00.000]  聖經特別記載的,
[00:12:00.000 --> 00:12:05.000]  就是這些各時代的得勝者,
[00:12:05.000 --> 00:12:07.000]  他們是我們的榜樣。
[00:12:07.000 --> 00:12:09.000]  我們可以說,
[00:12:09.000 --> 00:12:13.000]  在聖經裡頭有三條的線,
[00:12:13.000 --> 00:12:16.000]  貫穿全部的聖經。
[00:12:16.000 --> 00:12:19.000]  第一條線是紅色的線,
[00:12:19.000 --> 00:12:22.000]  那就是基督的寶學。
[00:12:22.000 --> 00:12:25.000]  從創世記開始,
[00:12:25.000 --> 00:12:30.000]  就預表到基督的寶學,
[00:12:30.000 --> 00:12:34.000]  有先祭的學來做預表。
[00:12:34.000 --> 00:12:38.000]  舊約裡面那個學是先祭的學,
[00:12:38.000 --> 00:12:42.000]  而舊約的先祭是預表基督。
[00:12:42.000 --> 00:12:44.000]  新約我們看見,
[00:12:44.000 --> 00:12:47.000]  基督流量寶學在十字架上,
[00:12:47.000 --> 00:12:50.000]  就是我們洗淨我們的罪,
[00:12:50.000 --> 00:12:52.000]  這個寶學的救恩,
[00:12:52.000 --> 00:12:56.000]  貫穿在全部的新約裡頭。
[00:12:56.000 --> 00:13:00.000]  這樣我們把舊約、新約連在一起看,
[00:13:00.000 --> 00:13:04.000]  就看見這條紅色的線,
[00:13:04.000 --> 00:13:08.000]  從始至終都鮮明出來。
[00:13:08.000 --> 00:13:09.000]  第二條線,
[00:13:09.000 --> 00:13:13.000]  可以把它叫做金色的線,
[00:13:13.000 --> 00:13:15.000]  金色的心,
[00:13:15.000 --> 00:13:18.000]  那就是信心的線。
[00:13:18.000 --> 00:13:24.000]  聖經用金來象徵信心,
[00:13:24.000 --> 00:13:26.000]  所以師徒彼得說,
[00:13:26.000 --> 00:13:28.000]  我們的試煉,
[00:13:28.000 --> 00:13:30.000]  我們的信心受過試煉,
[00:13:30.000 --> 00:13:37.000]  就比金火仍然能壞的金子更寶貴。
[00:13:37.000 --> 00:13:45.000]  聖經好些地方用金子來形容信心的寶貴。
[00:13:45.000 --> 00:13:47.000]  在聖經裡面,
[00:13:47.000 --> 00:13:55.000]  有始至終是信心的道路。
[00:13:55.000 --> 00:13:59.000]  每一個時代裡頭有信神的人,
[00:13:59.000 --> 00:14:01.000]  他們信仰神,
[00:14:01.000 --> 00:14:05.000]  同時在生活裡頭對神有信心。
[00:14:05.000 --> 00:14:08.000]  他們的信仰的表現,
[00:14:08.000 --> 00:14:11.000]  他們的生活的信心的表現,
[00:14:11.000 --> 00:14:14.000]  我們在全部的聖經裡面,
[00:14:14.000 --> 00:14:19.000]  有始至終都看見這樣的人物。
[00:14:19.000 --> 00:14:22.000]  這是金色的線。
[00:14:22.000 --> 00:14:24.000]  第三條線,
[00:14:24.000 --> 00:14:27.000]  可以說是白色的線。
[00:14:27.000 --> 00:14:32.000]  白色在七十路裡面是象徵勝利的。
[00:14:32.000 --> 00:14:35.000]  我們舉一個例子,
[00:14:35.000 --> 00:14:42.000]  二章七十路第二章第十七節,
[00:14:42.000 --> 00:14:44.000]  二章十七節,
[00:14:44.000 --> 00:14:47.000]  聖靈向眾教會說出的話,
[00:14:47.000 --> 00:14:50.000]  凡有耳的就應當聽,
[00:14:50.000 --> 00:14:54.000]  得勝的我必將那銀藏的麻囊賜給他,
[00:14:54.000 --> 00:14:57.000]  並賜他一塊白石,
[00:14:57.000 --> 00:14:59.000]  石上寫著姓名,
[00:14:59.000 --> 00:15:01.000]  除了那靈獸之外,
[00:15:01.000 --> 00:15:03.000]  沒有人能認識。
[00:15:03.000 --> 00:15:08.000]  得勝的人要接受一塊白石,
[00:15:08.000 --> 00:15:10.000]  白色的石頭。
[00:15:10.000 --> 00:15:15.000]  這個白色是代表勝利。
[00:15:15.000 --> 00:15:19.000]  所以在羅馬時代,
[00:15:19.000 --> 00:15:23.000]  將軍勝利歸來的時候,
[00:15:23.000 --> 00:15:26.000]  披了白色的袍子,
[00:15:26.000 --> 00:15:28.000]  騎在白色的馬上,
[00:15:28.000 --> 00:15:31.000]  白袍白馬,
[00:15:31.000 --> 00:15:34.000]  凱旋勝利歸來。
[00:15:34.000 --> 00:15:36.000]  在這裡呢,
[00:15:36.000 --> 00:15:39.000]  白石還有一個同時有意思的,
[00:15:39.000 --> 00:15:43.000]  尊貴,得勝尊貴。
[00:15:43.000 --> 00:15:50.000]  所以得勝的結果就是尊貴。
[00:15:50.000 --> 00:15:53.000]  我們看見聖經裡面,
[00:15:53.000 --> 00:15:58.000]  每一個時代都記載了一些得勝者,
[00:15:58.000 --> 00:16:03.000]  他們的事跡真是可歌可泣,
[00:16:03.000 --> 00:16:07.000]  感動我們,成為我們的榜樣。
[00:16:07.000 --> 00:16:10.000]  在七個教會裡頭,
[00:16:10.000 --> 00:16:14.000]  每一封書信,
[00:16:14.000 --> 00:16:20.000]  最後都提到得勝者的賞賜。
[00:16:20.000 --> 00:16:25.000]  現在我們就舉十例來看,
[00:16:25.000 --> 00:16:31.000]  就是我們從依附所教會所接受的,
[00:16:31.000 --> 00:16:37.000]  主耶穌的信舉這個實際的例子來看。
[00:16:37.000 --> 00:16:43.000]  《西施祿二章》一節到七節,
[00:16:43.000 --> 00:16:47.000]  我很快地讀一讀。
[00:16:47.000 --> 00:16:51.000]  你要寫信給依附所教會的使者說,
[00:16:51.000 --> 00:16:53.000]  那右手拿著七星,
[00:16:53.000 --> 00:16:57.000]  在七個金燈台中間行走的說,
[00:16:57.000 --> 00:17:00.000]  我知道你的行為勞碌忍耐,
[00:17:00.000 --> 00:17:03.000]  也知道你不能容忍惡人,
[00:17:03.000 --> 00:17:06.000]  你也曾試驗拿字稱為師徒,
[00:17:06.000 --> 00:17:08.000]  卻不是師徒的,
[00:17:08.000 --> 00:17:10.000]  看出他們是假的來,
[00:17:10.000 --> 00:17:12.000]  你也能忍耐,
[00:17:12.000 --> 00:17:15.000]  曾為我的名勞苦並不罰倦。
[00:17:15.000 --> 00:17:18.000]  然而有一件事我要責備你,
[00:17:18.000 --> 00:17:21.000]  就是你把起初的愛心離棄了,
[00:17:21.000 --> 00:17:25.000]  所以應當回想你是從哪裡墜落的,
[00:17:25.000 --> 00:17:28.000]  並要悔改行起初所行的事。
[00:17:28.000 --> 00:17:30.000]  你若不悔改,
[00:17:30.000 --> 00:17:31.000]  我就臨到你那裡,
[00:17:31.000 --> 00:17:34.000]  把你的燈台從原處挪去。
[00:17:34.000 --> 00:17:37.000]  然而你還有一件可取的事,
[00:17:37.000 --> 00:17:40.000]  就是你恨惡尼格拉裕黨的人的行為,
[00:17:40.000 --> 00:17:43.000]  這也是我所恨惡的。
[00:17:43.000 --> 00:17:46.000]  聖靈向眾教會說出的話,
[00:17:46.000 --> 00:17:48.000]  凡有耳的就應當聽,
[00:17:48.000 --> 00:17:49.000]  得聖的,
[00:17:49.000 --> 00:17:53.000]  我必將神樂園中生命樹的果子,
[00:17:53.000 --> 00:17:55.000]  賜給他吃。
[00:17:55.000 --> 00:18:02.000]  現在我們就按照剛才所提的內容的七個要點來看這一封書信。
[00:18:02.000 --> 00:18:05.000]  第一個要點是教會的名稱,
[00:18:05.000 --> 00:18:10.000]  這裡我們看見是依夫所教會。
[00:18:10.000 --> 00:18:16.000]  那麼依夫所這個名字在原文有一個意思,
[00:18:16.000 --> 00:18:21.000]  就是可愛慕,可愛慕的。
[00:18:21.000 --> 00:18:26.000]  這讓我們想到依夫所教會實在是一個很好的教會,
[00:18:26.000 --> 00:18:34.000]  是人可羨慕,也神可寶貴的。
[00:18:34.000 --> 00:18:39.000]  那麼這個城當時有一個外號,
[00:18:39.000 --> 00:18:40.000]  一個綽號,
[00:18:40.000 --> 00:18:45.000]  發明就是"壓洲之光"。
[00:18:45.000 --> 00:18:51.000]  因為在這個城裡面有一個很大的圖書館,
[00:18:51.000 --> 00:19:01.000]  當時他們說收藏的書卷有二十萬卷。
[00:19:01.000 --> 00:19:04.000]  那麼當時還是用陽體的書卷,
[00:19:04.000 --> 00:19:08.000]  所以二十萬卷佔的地方很大,
[00:19:08.000 --> 00:19:11.000]  是一個很大的圖書館。
[00:19:11.000 --> 00:19:16.000]  所以依夫所被稱為"壓洲之光"。
[00:19:16.000 --> 00:19:24.000]  主就用這個背景來勉勵依夫所教會的弟兄姊妹,
[00:19:24.000 --> 00:19:28.000]  所以在這一封書信裡頭主提到燈台,
[00:19:28.000 --> 00:19:34.000]  主說你們要得回來你們的祈求的愛,
[00:19:34.000 --> 00:19:38.000]  如果不悔改得回來的話,
[00:19:38.000 --> 00:19:41.000]  主要把他們的燈台挪去。
[00:19:41.000 --> 00:19:48.000]  主就用當時依夫所教會的這個綽號,
[00:19:48.000 --> 00:19:54.000]  來引導這個書靈的意義,
[00:19:54.000 --> 00:20:04.000]  讓他們在壓洲之光的城市裡頭能夠為主發光。
[00:20:04.000 --> 00:20:18.000]  在這裡主把這個書信寫給使者的,
[00:20:18.000 --> 00:20:20.000]  這一點下面還有,
[00:20:20.000 --> 00:20:22.000]  所以我們現在就略過,
[00:20:22.000 --> 00:20:27.000]  等到下面ABCC的綜述的時候,
[00:20:27.000 --> 00:20:30.000]  我們再講這個信息,
[00:20:30.000 --> 00:20:37.000]  為什麼主把信息寫給教會的使者,
[00:20:37.000 --> 00:20:41.000]  而不是寫給全教會的。
[00:20:41.000 --> 00:20:46.000]  那麼第二個內容的要點就是主的自稱,
[00:20:46.000 --> 00:20:49.000]  或者說主的自我介紹。
[00:20:49.000 --> 00:20:52.000]  在這裡說,
[00:20:52.000 --> 00:20:55.000]  那右手拿著七星,
[00:20:55.000 --> 00:21:00.000]  在七個金燈台中間行走的,
[00:21:00.000 --> 00:21:04.000]  主耶穌拿著七星。
[00:21:04.000 --> 00:21:13.000]  那麼這個形容詞是從上文主耶穌的那個榮耀的意象裡面取來的。
[00:21:13.000 --> 00:21:15.000]  請大家注意,
[00:21:15.000 --> 00:21:20.000]  這七封書信裡面主的自我介紹,
[00:21:20.000 --> 00:21:30.000]  所用的話語都是從上文第一章下半章主的榮耀的意象裡面取來的。
[00:21:30.000 --> 00:21:31.000]  意思就是說,
[00:21:31.000 --> 00:21:39.000]  耶穌基督祂可以供應教會的一切的需要。
[00:21:39.000 --> 00:21:48.000]  在這裡主的自我介紹就是針對當時一部說教會的需要而發出來的。
[00:21:48.000 --> 00:21:51.000]  他右手拿著七星,
[00:21:51.000 --> 00:21:57.000]  那就是上文第一章第二十節給我們看見的。
[00:21:57.000 --> 00:21:58.000]  那裡說,
[00:21:58.000 --> 00:22:06.000]  論到你所看見在我右手中的七星和七個金燈台。
[00:22:06.000 --> 00:22:09.000]  右手拿著七星,
[00:22:09.000 --> 00:22:11.000]  七星是什麼?
[00:22:11.000 --> 00:22:14.000]  就是使者,
[00:22:14.000 --> 00:22:16.000]  就是教會的領袖。
[00:22:16.000 --> 00:22:18.000]  這個解釋,
[00:22:18.000 --> 00:22:21.000]  一經是在第一章末了,
[00:22:21.000 --> 00:22:26.000]  就是剛才讀的二十節下半節給我們看見的。
[00:22:26.000 --> 00:22:29.000]  一章二十節的下半節,
[00:22:29.000 --> 00:22:33.000]  那七星就是七個教會的使者,
[00:22:33.000 --> 00:22:37.000]  使者就是領袖。
[00:22:37.000 --> 00:22:41.000]  七個教會的領袖就是七星。
[00:22:41.000 --> 00:22:42.000]  七星在哪裡?
[00:22:42.000 --> 00:22:47.000]  是在基督的右手裡面。
[00:22:47.000 --> 00:22:53.000]  是表示主耶穌基督潛選領袖,
[00:22:53.000 --> 00:22:57.000]  主耶穌基督使用領袖,
[00:22:57.000 --> 00:23:01.000]  主耶穌基督將力量給領袖,
[00:23:01.000 --> 00:23:04.000]  主耶穌基督保守領袖,
[00:23:04.000 --> 00:23:11.000]  主耶穌基督的手供應領袖的一切的需要。
[00:23:11.000 --> 00:23:14.000]  這是一個很大的安慰,
[00:23:14.000 --> 00:23:16.000]  對教會的領袖,
[00:23:16.000 --> 00:23:20.000]  就是在教會裡面侍奉主的人,
[00:23:20.000 --> 00:23:22.000]  無論是傳道人也好,
[00:23:22.000 --> 00:23:24.000]  是弟兄姊妹也好,
[00:23:24.000 --> 00:23:28.000]  只要你是在聖公上有份的,
[00:23:28.000 --> 00:23:31.000]  你就是使者之一,
[00:23:31.000 --> 00:23:33.000]  你是教會的領袖之一,
[00:23:33.000 --> 00:23:35.000]  統公之一。
[00:23:35.000 --> 00:23:44.000]  你要記得,你是在主的右手的支持之中,
[00:23:44.000 --> 00:23:46.000]  保守之中,
[00:23:46.000 --> 00:23:48.000]  使用之下,
[00:23:48.000 --> 00:23:51.000]  供應之中,
[00:23:51.000 --> 00:23:55.000]  你的力量是從主的右手來的。
[00:23:55.000 --> 00:23:58.000]  如果你是在主的右手裡頭,
[00:23:58.000 --> 00:24:00.000]  你可以放心,
[00:24:00.000 --> 00:24:03.000]  你可以安心地來侍奉,
[00:24:03.000 --> 00:24:08.000]  主的右手的力量就是你的能源,
[00:24:08.000 --> 00:24:11.000]  主能夠保守你,
[00:24:11.000 --> 00:24:15.000]  主能夠常常地不斷地施用你,
[00:24:15.000 --> 00:24:22.000]  只要你肯繼續地讓主把你放在祂的右手中,
[00:24:22.000 --> 00:24:28.000]  這是一個很大的安慰,一個鼓勵。
[00:24:28.000 --> 00:24:33.000]  還有,主耶穌介紹祂自己說,
[00:24:33.000 --> 00:24:37.000]  祂在七個金燈台中間行走,
[00:24:37.000 --> 00:24:48.000]  這是上文第一章第十二節給我們看見的。
[00:24:48.000 --> 00:24:53.000]  我轉過身來,要看是誰發聲與我說話。
[00:24:53.000 --> 00:24:56.000]  起床過來就看見七個金燈台,
[00:24:56.000 --> 00:25:01.000]  金燈台中間有一位是人子耶穌基督。
[00:25:01.000 --> 00:25:07.000]  耶穌基督在金燈台中間行走,
[00:25:07.000 --> 00:25:10.000]  金燈台就是教會,
[00:25:10.000 --> 00:25:14.000]  金表示寶貴,
[00:25:14.000 --> 00:25:17.000]  教會在聖力言中很寶貴,
[00:25:17.000 --> 00:25:23.000]  燈台是教會的見證,
[00:25:23.000 --> 00:25:26.000]  發光,為主發光。
[00:25:26.000 --> 00:25:30.000]  耶穌基督在七個金燈台,
[00:25:30.000 --> 00:25:33.000]  就是七個教會中間行走,
[00:25:33.000 --> 00:25:35.000]  行走做什麼?
[00:25:35.000 --> 00:25:42.000]  在那裡檢查,在那裡幫助,
[00:25:42.000 --> 00:25:46.000]  這是另外一個大的安慰。
[00:25:46.000 --> 00:25:50.000]  一方面提醒我們教會的情況,
[00:25:50.000 --> 00:25:52.000]  主知道我們的弱點,
[00:25:52.000 --> 00:25:56.000]  祂知道,祂檢查我們的實際的情況,
[00:25:56.000 --> 00:25:58.000]  是好還是壞,
[00:25:58.000 --> 00:26:02.000]  是討祂的喜悅還是虧欠,
[00:26:02.000 --> 00:26:04.000]  祂在中間行走,
[00:26:04.000 --> 00:26:08.000]  祂知道一切,瞭解一切,
[00:26:08.000 --> 00:26:15.000]  同時祂的行走也是供應每一個燈台的需要。
[00:26:15.000 --> 00:26:20.000]  看看哪一個燈台,哪一個燈光開始弱下去,
[00:26:20.000 --> 00:26:24.000]  祂要把那個燈提亮,
[00:26:24.000 --> 00:26:29.000]  用燈剪,把那個燒焦的燈芯剪一剪,
