
[00:00:00.000 --> 00:00:03.340]  在《哥羅西書》第三章一至第四節
[00:03:00.000 --> 00:03:02.000]  在舊約聖經裡面形容
[00:03:02.000 --> 00:03:05.240]  以色列上帝選民的身份
[00:03:05.240 --> 00:03:07.000]  其實保羅現在說
[00:03:07.000 --> 00:03:09.740]  我們這群被耶穌救贖的一群人
[00:03:09.740 --> 00:03:11.740]  就是上帝的選民
[00:03:11.740 --> 00:03:14.740]  所以我們有上帝選民
[00:03:14.740 --> 00:03:16.740]  我一個生活的方式
[00:03:16.740 --> 00:03:18.740]  保羅在這裡列出一個清單
[00:03:18.740 --> 00:03:20.740]  這個方式是什麼呢
[00:03:20.740 --> 00:03:22.740]  生命的內涵
[00:03:22.740 --> 00:03:26.740]  有憐憫有恩慈有謙虛溫柔忍耐
[00:03:26.740 --> 00:03:30.740]  這些品格
[00:03:30.740 --> 00:03:32.740]  這些品格在新約聖經裡面
[00:03:32.740 --> 00:03:34.740]  在不同地方都出現了
[00:03:34.740 --> 00:03:39.740]  去描繪屬於耶穌基督身體的群體
[00:03:39.740 --> 00:03:42.740]  應該有這些特性
[00:03:42.740 --> 00:03:44.740]  當我們有這樣的態度的時候
[00:03:44.740 --> 00:03:47.740]  行為上會有什麼表現呢
[00:03:47.740 --> 00:03:48.740]  保羅在這裡說
[00:03:48.740 --> 00:03:51.740]  彼此包容彼此的饒恕
[00:03:51.740 --> 00:03:53.740]  建立這個新的群體
[00:03:53.740 --> 00:03:54.740]  這個新的身體
[00:03:54.740 --> 00:03:56.740]  一個很重要的特性
[00:03:56.740 --> 00:03:59.740]  第一步就是要彼此的包容
[00:03:59.740 --> 00:04:01.740]  我們要忍耐
[00:04:01.740 --> 00:04:03.740]  在這個群體裡有不同的人
[00:04:03.740 --> 00:04:05.740]  有些初信耶穌的
[00:04:05.740 --> 00:04:06.740]  有些信了耶穌五年的
[00:04:06.740 --> 00:04:08.740]  有些信了耶穌十年的
[00:04:08.740 --> 00:04:11.740]  有些有不同性格的人
[00:04:11.740 --> 00:04:15.740]  在這樣的群體裡成為一個群體
[00:04:15.740 --> 00:04:17.740]  第一步就是要學習
[00:04:17.740 --> 00:04:20.740]  如何去包容如何去忍耐
[00:04:20.740 --> 00:04:22.740]  有些人成熟一點
[00:04:22.740 --> 00:04:23.740]  包容一些相對來說
[00:04:23.740 --> 00:04:26.740]  他就說生命沒有這麼成熟的人
[00:04:26.740 --> 00:04:29.740]  成熟的人要包容不成熟的人
[00:04:29.740 --> 00:04:31.740]  生命成長的人
[00:04:31.740 --> 00:04:33.740]  要去容忍一些走慢一點的人
[00:04:33.740 --> 00:04:34.740]  我們要停下來
[00:04:34.740 --> 00:04:36.740]  慢慢扶持起來
[00:04:36.740 --> 00:04:37.740]  包容
[00:04:37.740 --> 00:04:40.740]  在包容裡還有彼此的饒恕
[00:04:40.740 --> 00:04:41.740]  在這裡保羅說
[00:04:41.740 --> 00:04:43.740]  當你覺得你不能夠饒恕別人的時候
[00:04:43.740 --> 00:04:46.740]  你要看一看你和上帝的關係
[00:04:46.740 --> 00:04:48.740]  你看看上帝也這樣饒恕你
[00:04:48.740 --> 00:04:49.740]  你應該要學習
[00:04:49.740 --> 00:04:51.740]  上帝怎樣饒恕你
[00:04:51.740 --> 00:04:53.740]  你就饒恕身邊的人
[00:04:53.740 --> 00:04:55.740]  保羅在這裡說
[00:04:55.740 --> 00:04:56.740]  最根本的是什麼呢
[00:04:56.740 --> 00:04:58.740]  是出自一份的愛
[00:04:58.740 --> 00:04:59.740]  上帝怎樣去愛你
[00:04:59.740 --> 00:05:02.740]  你就怎樣去愛其他的人
[00:05:02.740 --> 00:05:04.740]  當你有一份這樣的愛的時候
[00:05:04.740 --> 00:05:06.740]  你就怎樣去學習饒恕
[00:05:06.740 --> 00:05:08.740]  學習包容
[00:05:08.740 --> 00:05:12.740]  這是作為耶穌基督這個新的群體裡
[00:05:12.740 --> 00:05:14.740]  一個很重要的特性
[00:05:14.740 --> 00:05:16.740]  接著在第十五節保羅說
[00:05:16.740 --> 00:05:18.740]  如果你們這樣做的時候
[00:05:18.740 --> 00:05:21.740]  耶穌基督的平安就會在你們中間
[00:05:21.740 --> 00:05:22.740]  十五節說
[00:05:22.740 --> 00:05:25.740]  又要叫基督的平安在你們心裡作主
[00:05:25.740 --> 00:05:27.740]  你們也為此夢照
[00:05:27.740 --> 00:05:28.740]  歸為一體
[00:05:28.740 --> 00:05:32.740]  且要存心感謝
[00:05:32.740 --> 00:05:35.740]  在這裡保羅說
[00:05:35.740 --> 00:05:38.740]  這麼多不同的人
[00:05:38.740 --> 00:05:40.740]  在一個身體裡
[00:05:40.740 --> 00:05:41.740]  是為了什麼呢
[00:05:41.740 --> 00:05:43.740]  耶穌基督就是要我們有一個平安
[00:05:43.740 --> 00:05:44.740]  有一個和諧
[00:05:44.740 --> 00:05:45.740]  有一個和好
[00:05:45.740 --> 00:05:49.740]  在這裡保羅說
[00:05:49.740 --> 00:05:54.740]  如果我們有這個心態
[00:05:54.740 --> 00:05:55.740]  有一個行為
[00:05:55.740 --> 00:05:59.740]  如果不違反上帝的真理裡
[00:05:59.740 --> 00:06:01.740]  我們要極力的去包容
[00:06:01.740 --> 00:06:02.740]  學習怎樣去寬恕
[00:06:02.740 --> 00:06:04.740]  如果是這樣的時候
[00:06:04.740 --> 00:06:07.740]  耶穌基督的平安就會在你們中間
[00:06:07.740 --> 00:06:10.740]  保羅在這裡很簡短的說
[00:06:10.740 --> 00:06:11.740]  接著他說
[00:06:11.740 --> 00:06:15.740]  怎樣有這樣的心態呢
[00:06:15.740 --> 00:06:17.740]  保羅在這裡再一次的說
[00:06:17.740 --> 00:06:21.740]  我們要有一個感謝的心
[00:06:21.740 --> 00:06:24.740]  我們能夠得著的都是上帝所賜
[00:06:24.740 --> 00:06:28.740]  當我們有一個感謝上帝的心的時候
[00:06:28.740 --> 00:06:31.740]  我們才能夠學習
[00:06:31.740 --> 00:06:35.740]  怎樣藉著上帝的愛去愛身邊的人
[00:06:35.740 --> 00:06:37.740]  保羅在這裡很強調
[00:06:37.740 --> 00:06:40.740]  我們要學習去感謝上帝
[00:06:40.740 --> 00:06:41.740]  接著保羅繼續說
[00:06:41.740 --> 00:06:43.740]  什麼是感謝上帝呢
[00:06:43.740 --> 00:06:45.740]  16 17就在這裡說
[00:06:45.740 --> 00:06:46.740]  當用各樣的智慧
[00:06:46.740 --> 00:06:47.740]  把基督的道理
[00:06:47.740 --> 00:06:49.740]  豐豐富富的存在心裡
[00:06:49.740 --> 00:06:51.740]  用詩唱頌持靈歌
[00:06:51.740 --> 00:06:52.740]  彼此教導
[00:06:52.740 --> 00:06:53.740]  互相勸誡
[00:06:53.740 --> 00:06:56.740]  心被恩感歌頌神
[00:06:56.740 --> 00:06:57.740]  無論做什麼
[00:06:57.740 --> 00:06:58.740]  說話或行事
[00:06:58.740 --> 00:07:01.740]  都要奉耶穌的名
[00:07:01.740 --> 00:07:04.740]  藉著祂感謝父神
[00:07:04.740 --> 00:07:06.740]  在這裡保羅說
[00:07:06.740 --> 00:07:08.740]  我們要把耶穌基督的道理
[00:07:08.740 --> 00:07:11.740]  上帝的話語放在我們心中
[00:07:11.740 --> 00:07:15.740]  這是我們屬靈生命經驗的一個很重要的基礎
[00:07:15.740 --> 00:07:19.740]  用不同的方式去歌頌上帝
[00:07:19.740 --> 00:07:20.740]  用音樂
[00:07:20.740 --> 00:07:22.740]  用我們的生命去歌頌上帝
[00:07:22.740 --> 00:07:24.740]  而且在過程裡
[00:07:24.740 --> 00:07:25.740]  保羅在這裡說
[00:07:25.740 --> 00:07:27.740]  我們要把道理教導別人
[00:07:27.740 --> 00:07:29.740]  所以去教導
[00:07:29.740 --> 00:07:31.740]  或將上帝的話傳開
[00:07:31.740 --> 00:07:33.740]  不是一些特別的人的專利
[00:07:33.740 --> 00:07:35.740]  或是一些職責
[00:07:35.740 --> 00:07:36.740]  保羅在這裡說
[00:07:36.740 --> 00:07:37.740]  每一個信耶穌的人
[00:07:37.740 --> 00:07:39.740]  都要有這個責任
[00:07:39.740 --> 00:07:41.740]  去將上帝的真理
[00:07:41.740 --> 00:07:42.740]  藉著我們的言語
[00:07:42.740 --> 00:07:44.740]  藉著我們的生命去傳開
[00:07:44.740 --> 00:07:46.740]  讓更多人知道
[00:07:46.740 --> 00:07:48.740]  這也是一個侍奉
[00:07:48.740 --> 00:07:51.740]  接著保羅繼續說
[00:07:51.740 --> 00:07:53.740]  在17節裡說
[00:07:53.740 --> 00:07:56.740]  一般性的勸勉之後
[00:07:56.740 --> 00:07:58.740]  保羅其實最重要的說
[00:07:58.740 --> 00:08:00.740]  一切的標準是什麼呢
[00:08:00.740 --> 00:08:01.740]  就是耶穌基督
[00:08:01.740 --> 00:08:04.740]  他回應在第三章一開始說
[00:08:04.740 --> 00:08:07.740]  我們是奉耶穌的命去做
[00:08:07.740 --> 00:08:10.740]  一切都是遵他而行
[00:08:10.740 --> 00:08:11.740]  在這裡
[00:08:11.740 --> 00:08:14.740]  當時的錯誤的道理
[00:08:14.740 --> 00:08:16.740]  或是教會裡有一個很大的問題
[00:08:16.740 --> 00:08:20.740]  有很多人說自己有很多神秘的經驗
[00:08:20.740 --> 00:08:23.740]  有很多在神秘經驗裡經歷了上帝
[00:08:23.740 --> 00:08:27.740]  所以我所說的就是權威
[00:08:27.740 --> 00:08:29.740]  就是真理
[00:08:29.740 --> 00:08:30.740]  但保羅在這裡說
[00:08:30.740 --> 00:08:31.740]  不是
[00:08:31.740 --> 00:08:34.740]  不是你們所謂的神秘經驗
[00:08:34.740 --> 00:08:36.740]  而是最主要的是什麼呢
[00:08:36.740 --> 00:08:39.740]  就是奉耶穌基督的命而行
[00:08:39.740 --> 00:08:44.740]  一切都是彰顯耶穌基督為主
[00:08:44.740 --> 00:08:46.740]  接著保羅說
[00:08:46.740 --> 00:08:48.740]  在教會這個大的身體
[00:08:48.740 --> 00:08:49.740]  大的家庭
[00:08:49.740 --> 00:08:51.740]  應該這樣做的時候
[00:08:51.740 --> 00:08:58.740]  保羅在三章十八節到四章一節再說
[00:08:58.740 --> 00:09:01.740]  究竟耶穌不單在教會當中做主
[00:09:01.740 --> 00:09:03.740]  還要在屬世當中
[00:09:03.740 --> 00:09:05.740]  我們生活的裡面
[00:09:05.740 --> 00:09:08.740]  他仍然是我們那位的主
[00:09:08.740 --> 00:09:12.740]  所以在下面的經文裡
[00:09:12.740 --> 00:09:14.740]  保羅用了一個家庭
[00:09:14.740 --> 00:09:17.740]  一個角色或不同的身份
[00:09:17.740 --> 00:09:20.740]  有丈夫有妻子有兒女有父母
[00:09:20.740 --> 00:09:21.740]  有僕人有主人
[00:09:21.740 --> 00:09:23.740]  在不同的角色裡
[00:09:23.740 --> 00:09:25.740]  如何表達我們是一群
[00:09:25.740 --> 00:09:27.740]  我是跟從耶穌
[00:09:27.740 --> 00:09:29.740]  信耶穌的一群人
[00:09:29.740 --> 00:09:30.740]  所以十八至二十一節
[00:09:30.740 --> 00:09:31.740]  保羅這樣說
[00:09:31.740 --> 00:09:32.740]  你們作妻子的
[00:09:32.740 --> 00:09:34.740]  當信服自己的丈夫
[00:09:34.740 --> 00:09:36.740]  這在主裡是相宜的
[00:09:36.740 --> 00:09:37.740]  你們作丈夫的
[00:09:37.740 --> 00:09:38.740]  要愛你們的妻子
[00:09:38.740 --> 00:09:40.740]  不可輔待他們
[00:09:40.740 --> 00:09:41.740]  你們作兒女的
[00:09:41.740 --> 00:09:43.740]  要凡事聽從父母
[00:09:43.740 --> 00:09:45.740]  因為這是主所喜悅的
[00:09:45.740 --> 00:09:46.740]  你們作父親的
[00:09:46.740 --> 00:09:47.740]  不要惹兒女的氣
[00:09:47.740 --> 00:09:50.740]  恐怕他們失了志氣
[00:09:50.740 --> 00:09:51.740]  在這裡可以說
[00:09:51.740 --> 00:09:54.740]  保羅將一個家庭的角色
[00:09:54.740 --> 00:09:55.740]  這裡有主人和僕人
[00:09:55.740 --> 00:09:57.740]  因為當時是有一個奴隸的制度
[00:09:57.740 --> 00:09:59.740]  所以在一個家庭裡
[00:09:59.740 --> 00:10:01.740]  是有一些奴隸在的
[00:10:01.740 --> 00:10:02.740]  所以有一個角色
[00:10:02.740 --> 00:10:04.740]  其實有不同的身份
[00:10:04.740 --> 00:10:05.740]  我可能
[00:10:05.740 --> 00:10:07.740]  我是太太的丈夫
[00:10:07.740 --> 00:10:09.740]  我是兒女的父親
[00:10:09.740 --> 00:10:13.740]  我也是奴隸的一個主人
[00:10:13.740 --> 00:10:16.740]  保羅用了一個不同的角色
[00:10:16.740 --> 00:10:18.740]  在家庭裡表達
[00:10:18.740 --> 00:10:21.740]  每個角色有不同的責任
[00:10:21.740 --> 00:10:23.740]  不同的責任表達一件事
[00:10:23.740 --> 00:10:24.740]  保羅在這裡說
[00:10:24.740 --> 00:10:26.740]  我們都應該怎樣
[00:10:26.740 --> 00:10:28.740]  以耶穌基督為主
[00:10:28.740 --> 00:10:31.740]  去做我們每一個角色和每一件事
[00:10:31.740 --> 00:10:32.740]  我們活在耶穌裡面
[00:10:32.740 --> 00:10:34.740]  不單在教會當中
[00:10:34.740 --> 00:10:36.740]  在我們人生的每一個範圍裡
[00:10:36.740 --> 00:10:38.740]  耶穌都是我們的主
[00:10:38.740 --> 00:10:42.740]  所以作妻子的要信服丈夫
[00:10:42.740 --> 00:10:43.740]  不是因為社會的要求
[00:10:43.740 --> 00:10:45.740]  不是因為社會的秩序
[00:10:45.740 --> 00:10:47.740]  而是因為在上帝的角度裡
[00:10:47.740 --> 00:10:50.740]  去做這個行動
[00:10:50.740 --> 00:10:52.740]  信服丈夫
[00:10:52.740 --> 00:10:55.740]  如同教會信服耶穌基督
[00:10:55.740 --> 00:10:57.740]  耶穌基督信服上帝一樣
[00:10:57.740 --> 00:11:01.740]  而作丈夫的怎樣去愛妻子
[00:11:01.740 --> 00:11:03.740]  就好像耶穌基督愛教會一樣
[00:11:03.740 --> 00:11:05.740]  不是一個極權
[00:11:05.740 --> 00:11:07.740]  就是一個
[00:11:07.740 --> 00:11:08.740]  你要信服我
[00:11:08.740 --> 00:11:10.740]  你要聽我每一句話
[00:11:10.740 --> 00:11:11.740]  保羅在這裡說
[00:11:11.740 --> 00:11:14.740]  是一個愛的權兵
[00:11:14.740 --> 00:11:17.740]  在你深深的展現你愛的過程裡
[00:11:17.740 --> 00:11:19.740]  去彰顯領導權
[00:11:19.740 --> 00:11:22.740]  在父母要好好教導兒女
[00:11:22.740 --> 00:11:26.740]  不要讓他們失了志氣
[00:11:26.740 --> 00:11:28.740]  要教導他們怎樣去跟從上帝
[00:11:28.740 --> 00:11:29.740]  父母
[00:11:29.740 --> 00:11:31.740]  兒女也要怎樣去學習
[00:11:31.740 --> 00:11:32.740]  跟從
[00:11:32.740 --> 00:11:33.740]  信服父親
[00:11:33.740 --> 00:11:35.740]  如同信服主一樣
[00:11:35.740 --> 00:11:38.740]  這是一個基督化的家庭
[00:11:38.740 --> 00:11:41.740]  我們很多家庭裡
[00:11:41.740 --> 00:11:43.740]  基督徒也有一個叫做
[00:11:43.740 --> 00:11:45.740]  基督是我家之主的牌
[00:11:45.740 --> 00:11:47.740]  就是我家也有一個這樣的牌
[00:11:47.740 --> 00:11:50.740]  這個牌是不是就這樣掛在家裡
[00:11:50.740 --> 00:11:52.740]  這個牌其實是提醒我們
[00:11:52.740 --> 00:11:54.740]  基督怎樣是我們家之主
[00:11:54.740 --> 00:11:57.740]  怎樣去落實我們每一個人裡
[00:11:57.740 --> 00:12:02.740]  整個家庭的每一個角色裡
[00:12:02.740 --> 00:12:07.740]  保羅是藉著這個關係去表達
[00:12:07.740 --> 00:12:08.740]  我們要小心
[00:12:08.740 --> 00:12:11.740]  做的每一件事都是為主而做
[00:12:11.740 --> 00:12:17.740]  接著在第23章22召4章1節
[00:12:17.740 --> 00:12:21.740]  保羅繼續說主人和僕人的關係
[00:12:21.740 --> 00:12:23.740]  他很強調這個角色
[00:12:23.740 --> 00:12:25.740]  33章22節說
[00:12:25.740 --> 00:12:26.740]  你們作僕人的
[00:12:26.740 --> 00:12:29.740]  要凡是聽從你們肉身的主人
[00:12:29.740 --> 00:12:30.740]  不要只在眼前侍奉
[00:12:30.740 --> 00:12:32.740]  像是土人喜歡的
[00:12:32.740 --> 00:12:35.740]  總要全誠實敬畏主
[00:12:35.740 --> 00:12:37.740]  無論做什麼都要從心裡做
[00:12:37.740 --> 00:12:39.740]  像是給主做的
[00:12:39.740 --> 00:12:40.740]  不是給人做的
[00:12:40.740 --> 00:12:42.740]  因為你們知道
[00:12:42.740 --> 00:12:46.740]  從主那裡必得著基業為賞賜
[00:12:46.740 --> 00:12:48.740]  你們所侍奉的乃是主基督
[00:12:48.740 --> 00:12:51.740]  那含不義的必受不義的報應
[00:12:51.740 --> 00:12:54.740]  主並不偏待人
[00:12:54.740 --> 00:12:55.740]  你們作主人的
[00:12:55.740 --> 00:12:57.740]  要公公平平地待僕人
[00:12:57.740 --> 00:13:01.740]  因為知道你們也有一位主在天上
[00:13:01.740 --> 00:13:06.740]  保羅繼續處理家庭裡的另一種關係
[00:13:06.740 --> 00:13:08.740]  主人和僕人之間的關係
[00:13:08.740 --> 00:13:12.740]  保羅鼓勵
[00:13:12.740 --> 00:13:15.740]  如果你是作一個僕
[00:13:15.740 --> 00:13:16.740]  一個奴隸
[00:13:16.740 --> 00:13:17.740]  你信了耶穌
[00:13:17.740 --> 00:13:18.740]  你應該怎麼做呢
[00:13:18.740 --> 00:13:20.740]  保羅說
[00:13:20.740 --> 00:13:24.740]  你要存著一個忠誠的心
[00:13:24.740 --> 00:13:27.740]  一個忠心服侍主人
[00:13:27.740 --> 00:13:29.740]  但是你所做的
[00:13:29.740 --> 00:13:32.740]  不是為了你的肉身的主人
[00:13:32.740 --> 00:13:34.740]  而是為了天上的主人
[00:13:34.740 --> 00:13:36.740]  在這裡誠實
[00:13:36.740 --> 00:13:37.740]  可以說是專一的意思
[00:13:37.740 --> 00:13:38.740]  你要專一的
[00:13:38.740 --> 00:13:39.740]  怎麼去做呢
[00:13:39.740 --> 00:13:40.740]  你專一不是對
[00:13:40.740 --> 00:13:42.740]  你的對象不是肉身的主人
[00:13:42.740 --> 00:13:44.740]  而是天上這一位的主
[00:13:44.740 --> 00:13:48.740]  所以保羅在這裡帶出了
[00:13:48.740 --> 00:13:52.740]  作為一個僕人的態度
[00:13:52.740 --> 00:13:54.740]  其實保羅在這裡
[00:13:54.740 --> 00:13:57.740]  其實如果大家留心去說
[00:13:57.740 --> 00:13:59.740]  其實保羅不是一面倒的
[00:13:59.740 --> 00:14:02.740]  在當時的社會當中
[00:14:02.740 --> 00:14:05.740]  可能存著一面倒的
[00:14:05.740 --> 00:14:07.740]  就是那一個男性
[00:14:07.740 --> 00:14:08.740]  在家裡
[00:14:08.740 --> 00:14:10.740]  他就是最大的權威
[00:14:10.740 --> 00:14:12.740]  但是保羅在這裡說
[00:14:12.740 --> 00:14:13.740]  是雙面性
[00:14:13.740 --> 00:14:15.740]  作為一個父親你要怎麼樣
[00:14:15.740 --> 00:14:17.740]  作為一個妻子你要怎麼樣
[00:14:17.740 --> 00:14:19.740]  作為一個兒女你要怎麼樣
[00:14:19.740 --> 00:14:20.740]  作為一個父親要怎麼樣
[00:14:20.740 --> 00:14:22.740]  作為主人你要怎麼樣
[00:14:22.740 --> 00:14:24.740]  作為僕人你要怎麼樣
[00:14:24.740 --> 00:14:26.740]  有一個相互性在裡面
[00:14:26.740 --> 00:14:28.740]  每個人有每個人的角色
[00:14:28.740 --> 00:14:30.740]  最後是什麼呢
[00:14:30.740 --> 00:14:33.740]  每一件事是要向上帝負責
[00:14:33.740 --> 00:14:35.740]  是要向上帝負責
[00:14:35.740 --> 00:14:37.740]  所以保羅很提醒
[00:14:37.740 --> 00:14:40.740]  耶穌基督怎麼樣在教會當中做主
[00:14:40.740 --> 00:14:42.740]  怎麼樣在你家庭當中做主
[00:14:42.740 --> 00:14:44.740]  耶穌基督就是你生命的主
[00:14:44.740 --> 00:14:46.740]  其實保羅在這段經文裡面
[00:14:46.740 --> 00:14:49.740]  正正就是要表達一個這麼重要的信息
[00:14:49.740 --> 00:14:51.740]  脫去你的舊人
[00:14:51.740 --> 00:14:54.740]  穿上耶穌基督這個新人
[00:14:54.740 --> 00:14:58.740]  我們說信耶穌有一個新的生活
[00:14:58.740 --> 00:15:00.740]  在這段經文裡面
[00:15:00.740 --> 00:15:01.740]  很快的和大家去看
[00:15:01.740 --> 00:15:05.740]  保羅已經很精簡的去說出了
[00:15:05.740 --> 00:15:07.740]  當我們說去相信耶穌的時候
[00:15:07.740 --> 00:15:11.740]  要有的態度和要有的行動究竟是什麼
[00:15:11.740 --> 00:15:13.740]  在這裡我想從三方面和大家思考
[00:15:13.740 --> 00:15:15.740]  究竟對我們有什麼提醒呢
[00:15:15.740 --> 00:15:18.740]  在這裡保羅很強調一件事
[00:15:18.740 --> 00:15:19.740]  什麼是信仰
[00:15:19.740 --> 00:15:23.740]  信仰和我們的生活其實是不能分割的
[00:15:23.740 --> 00:15:26.740]  信仰不是遠離我們的生活
[00:15:26.740 --> 00:15:28.740]  遠離我們的人生
[00:15:28.740 --> 00:15:30.740]  很多時候我經常去說
[00:15:30.740 --> 00:15:32.740]  很多時候有些人的心理狀態就是
[00:15:32.740 --> 00:15:34.740]  我相信耶穌已經相信了耶穌了
[00:15:34.740 --> 00:15:36.740]  拿了天堂的入門券
[00:15:36.740 --> 00:15:39.740]  所以現在到我離開世界之後
[00:15:39.740 --> 00:15:40.740]  這一段的人生
[00:15:40.740 --> 00:15:42.740]  耶穌和我沒有什麼關係
[00:15:42.740 --> 00:15:43.740]  各走各路
[00:15:43.740 --> 00:15:44.740]  你走你的路
[00:15:44.740 --> 00:15:45.740]  我走我的路
[00:15:45.740 --> 00:15:47.740]  你和我是完全沒有關係
[00:15:47.740 --> 00:15:50.740]  在這裡也有些人去說
[00:15:50.740 --> 00:15:53.740]  等我離世之前我就會相信耶穌了
[00:15:53.740 --> 00:15:55.740]  不知道大家有沒有聽過這樣的人
[00:15:55.740 --> 00:15:56.740]  你等一會吧
[00:15:56.740 --> 00:15:57.740]  我會相信的
[00:15:57.740 --> 00:16:00.740]  我離世之前我就告訴你
[00:16:00.740 --> 00:16:02.740]  我會相信耶穌的了
[00:16:02.740 --> 00:16:07.740]  在這裡除了一些人的態度
[00:16:07.740 --> 00:16:08.740]  不是很正確
[00:16:08.740 --> 00:16:11.740]  大家知道真正相信耶穌不應該有這樣的態度
[00:16:11.740 --> 00:16:13.740]  還有就是
[00:16:13.740 --> 00:16:15.740]  如果有人這樣跟你說
[00:16:15.740 --> 00:16:17.740]  你很實際地告訴他
[00:16:17.740 --> 00:16:18.740]  你有這樣的機會嗎
[00:16:18.740 --> 00:16:20.740]  你一定有這樣的機會
[00:16:20.740 --> 00:16:22.740]  人生太多意外
[00:16:22.740 --> 00:16:23.740]  你一出街可能被車撞到
[00:16:23.740 --> 00:16:24.740]  有意外
[00:16:24.740 --> 00:16:26.740]  你就生命都沒了
[00:16:26.740 --> 00:16:28.740]  你未必有這樣的機會
