
[00:00:00.000 --> 00:00:07.000]  今天我們要從大衛的經歷中來學功課
[00:06:17.000 --> 00:06:19.000]  不是天上的榮耀
[00:06:19.000 --> 00:06:20.000]  福分
[00:06:20.000 --> 00:06:22.000]  那一切的一切
[00:06:22.000 --> 00:06:27.000]  好像其實末了兩章所形容的
[00:06:27.000 --> 00:06:31.000]  乃是神自己的面
[00:06:31.000 --> 00:06:32.000]  他見到神
[00:06:32.000 --> 00:06:36.000]  他就心滿意足了
[00:06:36.000 --> 00:06:38.000]  這是他心滿意足的
[00:06:38.000 --> 00:06:44.000]  最高最高的那個原因
[00:06:44.000 --> 00:06:46.000]  很多的人希望到天家去
[00:06:46.000 --> 00:06:50.000]  就是想在天家繼續享受
[00:06:50.000 --> 00:06:52.000]  但是感謝神
[00:06:52.000 --> 00:06:54.000]  許多的人科目天家
[00:06:54.000 --> 00:06:57.000]  就是在那裡要見神的面
[00:06:57.000 --> 00:07:02.000]  要見為他釘十字架的主的慈愛的面容
[00:07:02.000 --> 00:07:06.000]  那個時候得到真正的滿足
[00:07:06.000 --> 00:07:10.000]  我們再看一百三十一篇
[00:07:10.000 --> 00:07:15.000]  一百三十一篇第二節
[00:07:15.000 --> 00:07:18.000]  大衛說
[00:07:18.000 --> 00:07:22.000]  我的心平靜聽聞安靜
[00:07:22.000 --> 00:07:24.000]  好像斷過來的孩子
[00:07:24.000 --> 00:07:26.000]  在他母親的懷中
[00:07:26.000 --> 00:07:28.000]  我的心在我裡面
[00:07:28.000 --> 00:07:32.000]  真像斷過來的孩子
[00:07:32.000 --> 00:07:35.000]  大衛的這一句話是什麼意思呢
[00:07:35.000 --> 00:07:37.000]  他在母親的懷中
[00:07:37.000 --> 00:07:40.000]  像斷過來的孩子
[00:07:40.000 --> 00:07:41.000]  那請問
[00:07:41.000 --> 00:07:43.000]  斷過來的孩子
[00:07:43.000 --> 00:07:45.000]  和沒有斷過來的孩子
[00:07:45.000 --> 00:07:48.000]  在母親的懷中有什麼分別呢
[00:07:48.000 --> 00:07:51.000]  一個沒有斷奶的孩子
[00:07:51.000 --> 00:07:52.000]  母親抱著他
[00:07:52.000 --> 00:07:57.000]  他一定要吃奶吃奶吃奶
[00:07:57.000 --> 00:08:00.000]  一直到飽足了就睡了
[00:08:00.000 --> 00:08:03.000]  他要的是媽媽的奶
[00:08:03.000 --> 00:08:07.000]  是他滿足的是媽媽的奶
[00:08:07.000 --> 00:08:09.000]  但是斷過來以後呢
[00:08:09.000 --> 00:08:10.000]  不需要奶了
[00:08:10.000 --> 00:08:12.000]  他在媽媽的懷中的滿足
[00:08:12.000 --> 00:08:14.000]  就是媽媽的愛
[00:08:14.000 --> 00:08:19.000]  媽媽自己讓他滿足
[00:08:19.000 --> 00:08:21.000]  一到了母親懷中
[00:08:21.000 --> 00:08:22.000]  非常的安靜
[00:08:22.000 --> 00:08:25.000]  非常的喜樂滿足
[00:08:25.000 --> 00:08:28.000]  這是一個很大的分別
[00:08:28.000 --> 00:08:31.000]  大衛在這裡的意思就是如此
[00:08:31.000 --> 00:08:35.000]  是他滿足的是天父的愛
[00:08:35.000 --> 00:08:37.000]  主的愛
[00:08:37.000 --> 00:08:42.000]  這些心意都是很自然
[00:08:42.000 --> 00:08:46.000]  在他寫的詩篇裡面流露出來的
[00:08:46.000 --> 00:08:51.000]  不是刻意寫的
[00:08:51.000 --> 00:08:53.000]  有人寫詩
[00:08:53.000 --> 00:08:55.000]  有很多人都沒有寫
[00:08:55.000 --> 00:08:59.000]  我們反而不覺得有什麼特別的感動
[00:08:59.000 --> 00:09:01.000]  有的人寫詩很簡單
[00:09:01.000 --> 00:09:04.000]  幾句話就摸到我們的心
[00:09:04.000 --> 00:09:08.000]  我們感受到這是從心裡發出來的
[00:09:08.000 --> 00:09:12.000]  這是內心的精力的回升
[00:09:12.000 --> 00:09:16.000]  大衛寫的就是如此
[00:09:16.000 --> 00:09:24.000]  大衛以神自己為至高的至深的滿足
[00:09:24.000 --> 00:09:29.000]  我們又看大衛愛神到一個地步
[00:09:29.000 --> 00:09:32.000]  他忘記了自己
[00:09:32.000 --> 00:09:37.000]  請大家翻到《撒末爾夏》七章十四節
[00:09:37.000 --> 00:09:44.000]  撒夏七章十四節
[00:09:44.000 --> 00:09:45.000]  對不起
[00:09:45.000 --> 00:09:48.000]  撒上還是撒上
[00:09:48.000 --> 00:09:52.000]  七章十四節
[00:09:52.000 --> 00:09:55.000]  對 撒夏六章十四節
[00:09:55.000 --> 00:09:59.000]  對不起
[00:09:59.000 --> 00:10:04.000]  這是講到的人最痛苦的時刻
[00:10:04.000 --> 00:10:10.000]  自己講的經文找不到了
[00:10:10.000 --> 00:10:14.000]  六章十四節
[00:10:14.000 --> 00:10:17.000]  大衛穿著細麻布的衣服德
[00:10:17.000 --> 00:10:20.000]  在佑華面前極力跳舞
[00:10:20.000 --> 00:10:24.000]  這樣大衛和以色列的全家歡呼吹角
[00:10:24.000 --> 00:10:29.000]  將佑華的月桂抬上來
[00:10:29.000 --> 00:10:31.000]  佑華的月桂進了大衛城的時候
[00:10:31.000 --> 00:10:33.000]  騷擾了女兒米賈
[00:10:33.000 --> 00:10:34.000]  就是王侯
[00:10:34.000 --> 00:10:37.000]  從窗戶裡觀看見大衛王
[00:10:37.000 --> 00:10:40.000]  在佑華面前踴躍跳舞
[00:10:40.000 --> 00:10:44.000]  心裡就輕視她
[00:10:44.000 --> 00:10:51.000]  我們再看第二十二節
[00:10:51.000 --> 00:10:54.000]  大衛說我也比更加卑微
[00:10:54.000 --> 00:10:58.000]  自己看未親見
[00:10:58.000 --> 00:11:03.000]  在這裡有很動人的一個景象
[00:11:03.000 --> 00:11:05.000]  大衛將神的月桂
[00:11:05.000 --> 00:11:13.000]  抬進他的當時的京城西柏崙的時候
[00:11:13.000 --> 00:11:16.000]  他在眾人面前
[00:11:16.000 --> 00:11:20.000]  像個小孩子一樣跳舞
[00:11:20.000 --> 00:11:24.000]  那麼有的人說這是當時的風俗
[00:11:24.000 --> 00:11:26.000]  一個人高興地跳舞
[00:11:26.000 --> 00:11:28.000]  沒有什麼特別
[00:11:28.000 --> 00:11:30.000]  但是事實不是那樣
[00:11:30.000 --> 00:11:32.000]  因為他這樣做的時候
[00:11:32.000 --> 00:11:36.000]  王侯都批評他
[00:11:36.000 --> 00:11:39.000]  說諷刺的話
[00:11:39.000 --> 00:11:44.000]  今天以色列人的王好威風啊
[00:11:44.000 --> 00:11:48.000]  那個言外之意是何等的奸客
[00:11:48.000 --> 00:11:51.000]  一定是他做了很特別的事
[00:11:51.000 --> 00:11:54.000]  所以王侯才有那個反應
[00:11:54.000 --> 00:11:56.000]  他像一個小孩子
[00:11:56.000 --> 00:12:00.000]  忘記了他的王的尊貴
[00:12:00.000 --> 00:12:03.000]  在神面前跳舞
[00:12:03.000 --> 00:12:07.000]  充滿了對神的感謝讚美敬拜
[00:12:07.000 --> 00:12:13.000]  忘記自己是愛最高的境界
[00:12:13.000 --> 00:12:16.000]  捨棄是愛
[00:12:16.000 --> 00:12:18.000]  也是個很高的境界
[00:12:18.000 --> 00:12:19.000]  但是呢
[00:12:19.000 --> 00:12:23.000]  捨棄裡面還有一點勉強的意思
[00:12:23.000 --> 00:12:26.000]  要把自己捨下放下
[00:12:26.000 --> 00:12:28.000]  還有點勉強的意思
[00:12:28.000 --> 00:12:31.000]  但是忘記的愛
[00:12:31.000 --> 00:12:34.000]  是個最高的層面的愛
[00:12:34.000 --> 00:12:36.000]  所有的注意力
[00:12:36.000 --> 00:12:39.000]  所有的心思感情
[00:12:39.000 --> 00:12:41.000]  都集中在愛的對象
[00:12:41.000 --> 00:12:43.000]  那個人身上
[00:12:43.000 --> 00:12:48.000]  完全忘記了自己
[00:12:48.000 --> 00:12:49.000]  感謝神
[00:12:49.000 --> 00:12:53.000]  大衛到了這個地步
[00:12:53.000 --> 00:12:55.000]  有一次
[00:12:55.000 --> 00:12:57.000]  有一群鳥
[00:12:57.000 --> 00:12:59.000]  猴鳥
[00:12:59.000 --> 00:13:03.000]  他們按著季節千飛
[00:13:03.000 --> 00:13:04.000]  大家知道
[00:13:04.000 --> 00:13:08.000]  這個猴鳥千飛的本性很強
[00:13:08.000 --> 00:13:09.000]  他們一直飛
[00:13:09.000 --> 00:13:12.000]  什麼都不能叫他們停止飛翔
[00:13:12.000 --> 00:13:14.000]  這一次
[00:13:14.000 --> 00:13:15.000]  在飛的時候
[00:13:15.000 --> 00:13:18.000]  有兩隻鳥
[00:13:18.000 --> 00:13:21.000]  就停下來降落田間
[00:13:21.000 --> 00:13:23.000]  一個是小鳥
[00:13:23.000 --> 00:13:24.000]  另外一個呢
[00:13:24.000 --> 00:13:26.000]  是母鳥
[00:13:26.000 --> 00:13:28.000]  這個小鳥受傷了
[00:13:28.000 --> 00:13:29.000]  那個母鳥呢
[00:13:29.000 --> 00:13:34.000]  雖然牠有很強的繼續千飛的天性
[00:13:34.000 --> 00:13:35.000]  但是
[00:13:35.000 --> 00:13:40.000]  牠被另外一種更強的天性勝過了
[00:13:40.000 --> 00:13:43.000]  就是母愛的天性
[00:13:43.000 --> 00:13:45.000]  牠也降落了
[00:13:45.000 --> 00:13:48.000]  一個農夫看見兩隻鳥降下來
[00:13:48.000 --> 00:13:50.000]  跑過去看
[00:13:50.000 --> 00:13:52.000]  就發現了一隻小鳥
[00:13:52.000 --> 00:13:54.000]  一隻母鳥
[00:13:54.000 --> 00:13:58.000]  所以我們看見
[00:13:58.000 --> 00:14:02.000]  我們的原來的天性
[00:14:02.000 --> 00:14:04.000]  很強
[00:14:04.000 --> 00:14:07.000]  但是因為我們領受了神的愛
[00:14:07.000 --> 00:14:09.000]  牠的愛
[00:14:09.000 --> 00:14:11.000]  在我們的裡面感動我們
[00:14:11.000 --> 00:14:13.000]  激勵我們
[00:14:13.000 --> 00:14:14.000]  成了我們另外
[00:14:14.000 --> 00:14:18.000]  屬靈的一個新的天性
[00:14:18.000 --> 00:14:19.000]  這個愛
[00:14:19.000 --> 00:14:24.000]  能夠勝過我們原來對自己的愛
[00:14:24.000 --> 00:14:26.000]  有不少的基督徒
[00:14:26.000 --> 00:14:30.000]  表現了這種情況
[00:14:30.000 --> 00:14:33.000]  大衛在此也是一樣
[00:14:33.000 --> 00:14:38.000]  在那一個最重要的典禮當中
[00:14:38.000 --> 00:14:41.000]  貴為君王的大衛
[00:14:41.000 --> 00:14:44.000]  竟然那樣的自卑
[00:14:44.000 --> 00:14:47.000]  將自己當作個小孩子一樣
[00:14:47.000 --> 00:14:52.000]  他真是在神的面前天真爛漫
[00:14:52.000 --> 00:14:54.000]  他被神的愛克服了
[00:14:54.000 --> 00:14:56.000]  充滿了
[00:14:56.000 --> 00:15:00.000]  讓他忘記了自己
[00:15:00.000 --> 00:15:05.000]  這是大衛對神的愛的表現
[00:15:05.000 --> 00:15:06.000]  第二方面
[00:15:06.000 --> 00:15:08.000]  第三方面
[00:15:08.000 --> 00:15:09.000]  大衛愛神
[00:15:09.000 --> 00:15:13.000]  所以他樂意親近神
[00:15:13.000 --> 00:15:17.000]  我們看到詩篇的一百二十二篇
[00:15:17.000 --> 00:15:22.000]  詩篇一百二十二篇
[00:15:22.000 --> 00:15:25.000]  第一節
[00:15:25.000 --> 00:15:27.000]  人對我說
[00:15:27.000 --> 00:15:29.000]  我們往耶和華的殿去
[00:15:29.000 --> 00:15:32.000]  我就歡喜
[00:15:32.000 --> 00:15:33.000]  有人對大衛說
[00:15:33.000 --> 00:15:35.000]  讓我們去敬拜神
[00:15:35.000 --> 00:15:37.000]  我們到神的殿去
[00:15:37.000 --> 00:15:38.000]  讚揚祂
[00:15:38.000 --> 00:15:39.000]  勇慢
[00:15:39.000 --> 00:15:40.000]  讚美祂
[00:15:40.000 --> 00:15:41.000]  敬拜祂
[00:15:41.000 --> 00:15:43.000]  他一聽見就歡喜
[00:15:43.000 --> 00:15:45.000]  為什麼歡喜
[00:15:45.000 --> 00:15:48.000]  因為鄭重下懷
[00:15:48.000 --> 00:15:55.000]  他感受到敬拜神是他的喜樂
[00:15:55.000 --> 00:15:57.000]  所以一聽見這個聲音
[00:15:57.000 --> 00:15:59.000]  他就回應了
[00:15:59.000 --> 00:16:02.000]  有許多的基督徒不是這樣
[00:16:02.000 --> 00:16:04.000]  明天又是主日了
[00:16:04.000 --> 00:16:06.000]  我不要做禮拜了
[00:16:06.000 --> 00:16:08.000]  我不去行不行啊
[00:16:08.000 --> 00:16:10.000]  一個月去一次
[00:16:10.000 --> 00:16:13.000]  已經不應該不錯了
[00:16:13.000 --> 00:16:16.000]  明天我告假了
[00:16:16.000 --> 00:16:17.000]  不去了
[00:16:17.000 --> 00:16:20.000]  有的基督徒是如此
[00:16:20.000 --> 00:16:23.000]  你就知道他的心對神是怎麼樣
[00:16:23.000 --> 00:16:26.000]  一個愛神的人不會這樣想
[00:16:26.000 --> 00:16:28.000]  不會這樣講價
[00:16:28.000 --> 00:16:30.000]  他覺得
[00:16:30.000 --> 00:16:34.000]  禮拜才有一次敬拜神太少了
[00:16:34.000 --> 00:16:36.000]  所以有許多愛神的人
[00:16:36.000 --> 00:16:39.000]  天天在自己的家裡
[00:16:39.000 --> 00:16:40.000]  有安靜的時間
[00:16:40.000 --> 00:16:41.000]  來讀經
[00:16:41.000 --> 00:16:42.000]  來禱告
[00:16:42.000 --> 00:16:43.000]  來敬拜
[00:16:43.000 --> 00:16:46.000]  來讚美
[00:16:46.000 --> 00:16:50.000]  覺得非常的甜蜜
[00:16:50.000 --> 00:16:54.000]  有的人因為一點點的事情
[00:16:54.000 --> 00:16:58.000]  就攔住他到禮拜堂去
[00:16:58.000 --> 00:16:59.000]  如果他歡喜做的事
[00:16:59.000 --> 00:17:01.000]  真的什麼都不能攔走他的
[00:17:01.000 --> 00:17:03.000]  但是
[00:17:03.000 --> 00:17:04.000]  做禮拜
[00:17:04.000 --> 00:17:05.000]  清淨神
[00:17:05.000 --> 00:17:07.000]  一點點的事情
[00:17:07.000 --> 00:17:09.000]  就可以攔走他
[00:17:09.000 --> 00:17:11.000]  我記得很久以前
[00:17:11.000 --> 00:17:13.000]  在香港的一份報紙上
[00:17:13.000 --> 00:17:19.000]  看見這樣的一個小評文
[00:17:19.000 --> 00:17:25.000]  有一個男子寫信給他的愛人
[00:17:25.000 --> 00:17:26.000]  這個信裡面說
[00:17:26.000 --> 00:17:31.000]  海枯石爛死心不變
[00:17:31.000 --> 00:17:33.000]  但是到了那封信末了的時候
[00:17:33.000 --> 00:17:34.000]  他說
[00:17:34.000 --> 00:17:36.000]  明天我來看你
[00:17:36.000 --> 00:17:42.000]  如果不下雨的話
[00:17:42.000 --> 00:17:44.000]  我想他那個女朋友呢
[00:17:44.000 --> 00:17:46.000]  讀了這封信呢
[00:17:46.000 --> 00:17:49.000]  真是不曉得怎麼想好了
[00:17:49.000 --> 00:17:52.000]  很難相信他愛她愛得多麼深
[00:17:52.000 --> 00:17:57.000]  一陣雨就把他的愛都沖掉了
[00:17:57.000 --> 00:18:01.000]  口裡說海枯石爛死心不變
[00:18:01.000 --> 00:18:03.000]  但是事實上
[00:18:03.000 --> 00:18:08.000]  一陣雨將他的愛都消失了
[00:18:08.000 --> 00:18:09.000]  有很多時候
[00:18:09.000 --> 00:18:13.000]  我們唱詩是一回事
[00:18:13.000 --> 00:18:15.000]  禱告是一回事
[00:18:15.000 --> 00:18:20.000]  但是我們勝過一切的攔阻來愛神
[00:18:20.000 --> 00:18:23.000]  感謝神是另外一件事
[00:18:23.000 --> 00:18:27.000]  感謝神實在有不少的俗神的人
[00:18:27.000 --> 00:18:30.000]  是勝過了一切的攔阻
[00:18:30.000 --> 00:18:35.000]  一切的困難來愛神
[00:18:35.000 --> 00:18:38.000]  剛才講到唱歌
[00:18:38.000 --> 00:18:39.000]  讚美神
[00:18:39.000 --> 00:18:42.000]  我想起一件事來
[00:18:42.000 --> 00:18:47.000]  有一次我參加一個聚會
[00:18:47.000 --> 00:18:48.000]  在唱詩的時候
[00:18:48.000 --> 00:18:51.000]  我忽然發現旁邊有點怪聲
[00:18:51.000 --> 00:18:53.000]  我就看看
[00:18:53.000 --> 00:18:55.000]  是一個弟兄
[00:18:55.000 --> 00:18:58.000]  他正在閉著眼睛
[00:18:58.000 --> 00:19:02.000]  來走調的聲音在那裡唱詩
[00:19:02.000 --> 00:19:04.000]  全身投入
[00:19:04.000 --> 00:19:06.000]  那我一看他呢
[00:19:06.000 --> 00:19:08.000]  那個怪聲就是從那裡出來的
[00:19:08.000 --> 00:19:11.000]  他走調的
[00:19:11.000 --> 00:19:13.000]  但是我一看見他那個樣子
[00:19:13.000 --> 00:19:15.000]  我很受感動
[00:19:15.000 --> 00:19:18.000]  他是全身關注的
[00:19:18.000 --> 00:19:21.000]  他也不管他唱的和調不和調了
[00:19:21.000 --> 00:19:23.000]  他就心裡充滿著愛
[00:19:23.000 --> 00:19:26.000]  要唱要感謝神要讚美神
[00:19:26.000 --> 00:19:28.000]  忘記了一切
[00:19:28.000 --> 00:19:32.000]  我看他他也不知道
[00:19:32.000 --> 00:19:35.000]  像這樣的一個敬拜神的人
[00:19:35.000 --> 00:19:38.000]  一個愛神的人
[00:19:38.000 --> 00:19:39.000]  聽了那個歌
[00:19:39.000 --> 00:19:42.000]  神一定覺得很美
[00:19:42.000 --> 00:19:48.000]  那是口唱心和的讚美神
[00:19:48.000 --> 00:19:51.000]  大衛是一個這樣
[00:19:51.000 --> 00:19:56.000]  因為愛神而樂於親近神的人
[00:19:56.000 --> 00:19:58.000]  第四方面
[00:19:58.000 --> 00:20:02.000]  大衛尊重神過於王位
[00:20:02.000 --> 00:20:06.000]  大家都很熟悉這個故事了
[00:20:06.000 --> 00:20:09.000]  大衛至少有三次
[00:20:09.000 --> 00:20:14.000]  可以輕而易舉的殺死韶羅
[00:20:14.000 --> 00:20:17.000]  他也知道如果殺死了韶羅
[00:20:17.000 --> 00:20:22.000]  很自然的他自己就做王了
[00:20:22.000 --> 00:20:26.000]  但是他沒有殺死韶羅
[00:20:26.000 --> 00:20:27.000]  為什麼呢
[00:20:27.000 --> 00:20:28.000]  他說了一句話
[00:20:28.000 --> 00:20:30.000]  表達他的心意
[00:20:30.000 --> 00:20:33.000]  那個原因何在
[00:20:33.000 --> 00:20:35.000]  他說我是誰
[00:20:35.000 --> 00:20:41.000]  怎麼可以伸手傷害耶和華的受告者呢
[00:20:41.000 --> 00:20:44.000]  韶羅是耶和華所高利的王
[00:20:44.000 --> 00:20:48.000]  我怎麼能夠傷害他呢
[00:20:48.000 --> 00:20:52.000]  你看在他的眼前兩件事擺著
[00:20:52.000 --> 00:20:56.000]  一件事是王位
[00:20:56.000 --> 00:21:00.000]  一件事是殺死韶羅
[00:21:00.000 --> 00:21:01.000]  如果他殺韶羅
[00:21:01.000 --> 00:21:04.000]  他自己就登上寶座
[00:21:04.000 --> 00:21:06.000]  如果不殺韶羅呢
[00:21:06.000 --> 00:21:08.000]  他繼續的受保羅
[00:21:08.000 --> 00:21:14.000]  是追索他的性命要殺他
[00:21:14.000 --> 00:21:17.000]  兩件事合在一起
[00:21:17.000 --> 00:21:20.000]  一件事殺了韶羅
[00:21:20.000 --> 00:21:22.000]  他自己就平安了
[00:21:22.000 --> 00:21:24.000]  不必逃難了
[00:21:24.000 --> 00:21:27.000]  生命的危險消除了
[00:21:27.000 --> 00:21:30.000]  你想這件事意義多麼重要
[00:21:30.000 --> 00:21:31.000]  第二件事
[00:21:31.000 --> 00:21:33.000]  如果他殺了韶羅
[00:21:33.000 --> 00:21:35.000]  他就做王了
[00:21:35.000 --> 00:21:39.000]  那個誘惑就多麼大
[00:21:39.000 --> 00:21:43.000]  你想這兩件事合在一起
[00:21:43.000 --> 00:21:46.000]  哪一個人在那樣的處境
[00:21:46.000 --> 00:21:50.000]  會不殺韶羅呢
[00:21:50.000 --> 00:21:54.000]  如果是你我在那個處境
[00:21:54.000 --> 00:21:58.000]  大概我們不會像大衛那樣做
[00:21:58.000 --> 00:22:00.000]  所以很清楚的
[00:22:00.000 --> 00:22:04.000]  大衛將神放在第一位
[00:22:04.000 --> 00:22:08.000]  王位可以寶座可以放下
[00:22:08.000 --> 00:22:11.000]  自己的生命危險可以放下
[00:22:11.000 --> 00:22:16.000]  但是神不可以不尊重
[00:22:16.000 --> 00:22:18.000]  一個人愛神到什麼地步
