
[00:00:00.000 --> 00:00:10.000]  在一個段落裏,其實耶穌是記載了耶穌醫治十個長大麻風的病人,行做一個神蹟。
[00:02:36.000 --> 00:02:41.000]  就是一個外邦的麻風病人得到醫治,
[00:02:41.000 --> 00:02:46.000]  在以色列當中有許多長大麻風的,但沒有一個得到潔症,
[00:02:46.000 --> 00:02:54.000]  在這裏可以說猶大人和撒瑪利亞人都同樣得到一個醫治,
[00:02:54.000 --> 00:02:59.000]  但只有撒瑪利亞人回到耶穌那裏去感謝他,
[00:02:59.000 --> 00:03:06.000]  在這段經文裏面記載,很重視撒瑪利亞人這個角色,
[00:03:06.000 --> 00:03:16.000]  在下面經文的記載裏面,再講到撒瑪利亞人去敬拜感謝耶穌,
[00:03:16.000 --> 00:03:22.000]  下面更預指到撒瑪利亞人,撒瑪利亞這個族群的重視,
[00:03:22.000 --> 00:03:27.000]  在末世的時候,因為在聖經裏面,
[00:03:27.000 --> 00:03:30.000]  在末世的時候有什麼情況出現呢?
[00:03:30.000 --> 00:03:34.000]  末世就是上帝差派來的那一個彌賽亞,
[00:03:34.000 --> 00:03:36.000]  在那時候有什麼情況出現呢?
[00:03:36.000 --> 00:03:45.000]  就是不同的人都會去到上帝的面前去敬拜這位創造天地的上帝,
[00:03:45.000 --> 00:03:55.000]  在這段經文第17章11至19節,基本上記載在路加福音第9章至19章,
[00:03:55.000 --> 00:04:00.000]  一個大的段落裏面,其中最後可以說是差不多結尾的一段,
[00:04:00.000 --> 00:04:08.000]  路加福音第9章至19章,基本上是講到耶穌去耶路撒冷的一段路程,
[00:04:08.000 --> 00:04:11.000]  究竟耶穌為什麼要去耶路撒冷呢?
[00:04:11.000 --> 00:04:13.000]  去耶路撒冷做什麼呢?
[00:04:13.000 --> 00:04:19.000]  十幾章的經文就記載耶穌上耶路撒冷的意義,
[00:04:19.000 --> 00:04:23.000]  在這裏再強調耶穌去耶路撒冷的使命,
[00:04:23.000 --> 00:04:28.000]  耶穌去耶路撒冷是要去到那裏去受苦,
[00:04:28.000 --> 00:04:33.000]  而這個行程也有另一個很重要的訊息,
[00:04:33.000 --> 00:04:35.000]  講到屬於上帝的子民,
[00:04:35.000 --> 00:04:41.000]  他是棄絕上帝所差派來的那一個救主,
[00:04:41.000 --> 00:04:44.000]  可以這樣說,屬於上帝的子民,
[00:04:44.000 --> 00:04:52.000]  不接受上帝為他們預備一個永恆救恩的計劃,
[00:04:52.000 --> 00:04:58.000]  在路加裏面沒有講到耶穌在哪一個地方,
[00:04:58.000 --> 00:05:01.000]  在哪一個城鎮裏面行神蹟,
[00:05:01.000 --> 00:05:06.000]  在這裏即是說,經過撒瑪利亞和加利利這個地方,
[00:05:06.000 --> 00:05:10.000]  在兩個地方的一個邊界,
[00:05:10.000 --> 00:05:13.000]  路加可能藉此顯明了,
[00:05:13.000 --> 00:05:17.000]  其實救恩已經進入了一個很重要的時期,
[00:05:17.000 --> 00:05:21.000]  從一個時期去到另一個時期的一個交匯點,
[00:05:21.000 --> 00:05:23.000]  而一個交匯點最重要的就是,
[00:05:23.000 --> 00:05:29.000]  上帝去呼召一班人去成為他的子民,
[00:05:29.000 --> 00:05:32.000]  哪一個才是上帝真正子民的身份呢?
[00:05:32.000 --> 00:05:38.000]  在這段經文裏面更加好得出這個重點,
[00:05:38.000 --> 00:05:43.000]  長大麻風的人是一個不潔淨的人,
[00:05:43.000 --> 00:05:46.000]  不潔淨不單止是他身體上的不潔淨,
[00:05:46.000 --> 00:05:52.000]  而且長大麻風的人是不可以和一般正常人去居住,
[00:05:52.000 --> 00:05:57.000]  一起去住,他們只能夠去一些城外面沒有人居住的地方,
[00:05:57.000 --> 00:06:01.000]  就是自己長大麻風的人一班人在一起,
[00:06:01.000 --> 00:06:05.000]  這班人基本上是一個等待死亡的一班人,
[00:06:05.000 --> 00:06:09.000]  被視為不潔淨的一班人,
[00:06:09.000 --> 00:06:15.000]  這班人在耶穌那裏遠遠的站著,
[00:06:15.000 --> 00:06:19.000]  亦表明了他們自己知道自己是一個不潔淨的人,
[00:06:19.000 --> 00:06:26.000]  在下文裏面提到這班麻風病人,
[00:06:26.000 --> 00:06:30.000]  一個撒瑪利亞人,他們被人嫌棄,
[00:06:30.000 --> 00:06:34.000]  被人不是讓他們同在一起居住,
[00:06:34.000 --> 00:06:41.000]  一班外邦人基本上已經被猶太人視為不潔,
[00:06:41.000 --> 00:06:44.000]  而這個外邦人當中有麻風病,
[00:06:44.000 --> 00:06:47.000]  更加視為不潔中的不潔,
[00:06:47.000 --> 00:06:52.000]  這十個長大麻風的病人高聲的向耶穌說,
[00:06:52.000 --> 00:06:59.000]  去求耶穌遠遠的站著去醫他們,
[00:06:59.000 --> 00:07:02.000]  在老家坊裏面只有耶穌的門徒,
[00:07:02.000 --> 00:07:05.000]  去稱呼耶穌為夫子,
[00:07:05.000 --> 00:07:07.000]  在這裏很明顯,
[00:07:07.000 --> 00:07:12.000]  這十個麻風病人都稱呼耶穌為夫子的原因,
[00:07:12.000 --> 00:07:16.000]  可能他們一早已經聽見耶穌所做的事,
[00:07:16.000 --> 00:07:18.000]  聽見耶穌很多的事蹟,
[00:07:18.000 --> 00:07:21.000]  所以他們都跟著一班門徒,
[00:07:21.000 --> 00:07:24.000]  稱呼耶穌為夫子,
[00:07:24.000 --> 00:07:28.000]  接著他們說可憐我爸,可憐我們,
[00:07:28.000 --> 00:07:34.000]  這個字代表著他們絕望當中的呼求,
[00:07:34.000 --> 00:07:38.000]  絕望當中的向耶穌,
[00:07:38.000 --> 00:07:41.000]  一個相當的呼喊,
[00:07:41.000 --> 00:07:43.000]  這個都不是很難理解,
[00:07:43.000 --> 00:07:45.000]  大家可以想像,
[00:07:45.000 --> 00:07:48.000]  一班人染了大麻風,
[00:07:48.000 --> 00:07:50.000]  不能在正常的生活,
[00:07:50.000 --> 00:07:53.000]  只能在沒有人住的地方,
[00:07:53.000 --> 00:07:55.000]  跟一班一起患大麻風的人,
[00:07:55.000 --> 00:07:59.000]  一起生活,等待死亡的來臨,
[00:07:59.000 --> 00:08:01.000]  他們聽見耶穌所人的神蹟,
[00:08:01.000 --> 00:08:04.000]  他們都說存在一線的希望,
[00:08:04.000 --> 00:08:06.000]  耶穌會不會可以醫好我們呢?
[00:08:06.000 --> 00:08:08.000]  可不可以幫助我們呢?
[00:08:08.000 --> 00:08:11.000]  所以就去到耶穌的面前,
[00:08:11.000 --> 00:08:15.000]  去祈求耶穌的幫助,
[00:08:15.000 --> 00:08:18.000]  在這裏耶穌跟著跟他們說,
[00:08:18.000 --> 00:08:22.000]  你們將你們的身體給祭司察看,
[00:08:22.000 --> 00:08:27.000]  在這裏耶穌沒有像之前去醫治一些麻風病人一樣,
[00:08:27.000 --> 00:08:29.000]  伸手去摸他們,
[00:08:29.000 --> 00:08:31.000]  路加在這裏記載,
[00:08:31.000 --> 00:08:33.000]  當他們離開的時候,
[00:08:33.000 --> 00:08:36.000]  他們就得到這個醫治,
[00:08:36.000 --> 00:08:40.000]  有時候耶穌伸手去摸一些麻風病人,
[00:08:40.000 --> 00:08:44.000]  去表示對這些麻風病人的一個接納,
[00:08:44.000 --> 00:08:46.000]  但在這裏,
[00:08:46.000 --> 00:08:49.000]  耶穌讓一班麻風病人離開,
[00:08:49.000 --> 00:08:52.000]  他們的病就得到醫治,
[00:08:52.000 --> 00:08:55.000]  是顯示他們藉著信心,
[00:08:55.000 --> 00:09:00.000]  以至他們的身體上經歷上帝所醫治的大能,
[00:09:00.000 --> 00:09:01.000]  另一方面,
[00:09:01.000 --> 00:09:02.000]  在舊約當中,
[00:09:02.000 --> 00:09:05.000]  這個醫治的過程,
[00:09:05.000 --> 00:09:08.000]  跟乃曼醫治的過程,
[00:09:08.000 --> 00:09:10.000]  可以說是很相似,
[00:09:10.000 --> 00:09:11.000]  乃曼也是一樣,
[00:09:11.000 --> 00:09:12.000]  先去打發他,
[00:09:12.000 --> 00:09:13.000]  你離開吧,
[00:09:13.000 --> 00:09:15.000]  不是當面馬上醫好他,
[00:09:15.000 --> 00:09:17.000]  而是當他離開的時候,
[00:09:17.000 --> 00:09:19.000]  在途中,
[00:09:19.000 --> 00:09:21.000]  他的病就醫好了,
[00:09:21.000 --> 00:09:28.000]  耶穌也去叫這班麻風病人離開,
[00:09:28.000 --> 00:09:30.000]  用藉著信心,
[00:09:30.000 --> 00:09:34.000]  上帝的工作已經在你們身上去彰顯,
[00:09:34.000 --> 00:09:35.000]  潔淨了,
[00:09:35.000 --> 00:09:37.000]  耶穌表明,
[00:09:37.000 --> 00:09:42.000]  你們不單止身體上得到潔淨,
[00:09:42.000 --> 00:09:44.000]  你們去祭司中檢驗,
[00:09:44.000 --> 00:09:48.000]  證明你們已經康復了,
[00:09:48.000 --> 00:09:50.000]  這也有舊約的傳統,
[00:09:50.000 --> 00:09:52.000]  在舊約的時代,
[00:09:52.000 --> 00:09:55.000]  當麻風病康復的時候,
[00:09:55.000 --> 00:09:57.000]  也是被祭司確認,
[00:09:57.000 --> 00:09:59.000]  你已經康復了,
[00:09:59.000 --> 00:10:05.000]  這個群體再一次去接納你們,
[00:10:05.000 --> 00:10:08.000]  成為我們這個群體當中的一員,
[00:10:08.000 --> 00:10:11.000]  整全的生命重新得著,
[00:10:11.000 --> 00:10:14.000]  不過在夏文裡面,
[00:10:14.000 --> 00:10:15.000]  他更指出,
[00:10:15.000 --> 00:10:17.000]  一個真正整全的生命,
[00:10:17.000 --> 00:10:21.000]  不單止是被群體去接納之後,
[00:10:21.000 --> 00:10:23.000]  就是一個整全的生命,
[00:10:23.000 --> 00:10:25.000]  而是一個在內心裡,
[00:10:25.000 --> 00:10:27.000]  真正敬拜上帝的人,
[00:10:27.000 --> 00:10:31.000]  才能夠得到這個整全的生命,
[00:10:31.000 --> 00:10:35.000]  在這件神蹟之後,
[00:10:35.000 --> 00:10:38.000]  在路加有一個記載,
[00:10:38.000 --> 00:10:41.000]  就是只有一個人回來,
[00:10:41.000 --> 00:10:44.000]  歸榮耀於上帝,
[00:10:44.000 --> 00:10:46.000]  代表著其他人,
[00:10:46.000 --> 00:10:49.000]  可以說不接納耶穌這個身份,
[00:10:49.000 --> 00:10:53.000]  不接納耶穌對自己的宣稱,
[00:10:53.000 --> 00:10:56.000]  祂就是上帝所差派來的救主,
[00:10:56.000 --> 00:10:58.000]  只有一個人,
[00:10:58.000 --> 00:11:01.000]  其餘九個沒有回來,
[00:11:01.000 --> 00:11:03.000]  歸榮耀於上帝,
[00:11:03.000 --> 00:11:07.000]  代表著某程度他們在抗拒上帝的工作,
[00:11:07.000 --> 00:11:10.000]  他們經歷了上帝給他們的幫助,
[00:11:10.000 --> 00:11:14.000]  但他們卻抗拒上帝在耶穌身上,
[00:11:14.000 --> 00:11:18.000]  所要成就這個救恩計劃的工作,
[00:11:18.000 --> 00:11:19.000]  只有一個人,
[00:11:19.000 --> 00:11:21.000]  而這個人就是外邦人,
[00:11:21.000 --> 00:11:23.000]  一個撒瑪利亞人,
[00:11:23.000 --> 00:11:26.000]  只有他來到耶穌的面前,
[00:11:26.000 --> 00:11:29.000]  俯伏感謝耶穌,
[00:11:29.000 --> 00:11:32.000]  在這裡路加都很巧妙地,
[00:11:32.000 --> 00:11:35.000]  將兩個說話放在一起,
[00:11:35.000 --> 00:11:38.000]  他回到歸榮耀於上帝,
[00:11:38.000 --> 00:11:43.000]  同時他俯伏在耶穌的腳前感謝祂,
[00:11:43.000 --> 00:11:46.000]  將上帝和耶穌這個關係,
[00:11:46.000 --> 00:11:53.000]  很巧妙地將他們獨特的關係放在一起,
[00:11:53.000 --> 00:11:57.000]  這個人將榮耀歸於上帝,
[00:11:57.000 --> 00:12:01.000]  也在耶穌的面前感謝祂,
[00:12:01.000 --> 00:12:04.000]  在這裡路加用了一個很特別的方法,
[00:12:04.000 --> 00:12:08.000]  去顯示耶穌的獨特身份,
[00:12:08.000 --> 00:12:15.000]  撒瑪利亞人是一個被猶太人鄙視和氣絕的群體,
[00:12:15.000 --> 00:12:17.000]  只有一個外族人,
[00:12:17.000 --> 00:12:20.000]  一個被猶太人視為外邦人,
[00:12:20.000 --> 00:12:23.000]  視為不能敬拜上帝的人,
[00:12:23.000 --> 00:12:26.000]  才認得出耶穌的身份,
[00:12:26.000 --> 00:12:31.000]  在這裡可以說再表明一個很重要的方向,
[00:12:31.000 --> 00:12:34.000]  路加在這裡強調,
[00:12:34.000 --> 00:12:40.000]  哪些人才是真正屬於上帝的子民呢?
[00:12:40.000 --> 00:12:43.000]  只有那些承認耶穌,
[00:12:43.000 --> 00:12:46.000]  接受耶穌身份的人,
[00:12:46.000 --> 00:12:50.000]  這個人才可以成為上帝真正的子民,
[00:12:50.000 --> 00:12:53.000]  耶穌在這裡用了幾個很羞恥性的疑問句,
[00:12:53.000 --> 00:12:56.000]  「醫好錯的不是只有十個人嗎?」
[00:12:56.000 --> 00:12:58.000]  「為什麼只有你回來?」
[00:12:58.000 --> 00:13:02.000]  所以耶穌不單稱讚撒瑪利亞人,
[00:13:02.000 --> 00:13:06.000]  而且還批評那些沒有回來的,
[00:13:06.000 --> 00:13:10.000]  應該是屬於猶太人的這一群人,
[00:13:10.000 --> 00:13:13.000]  外邦人在當時來說,
[00:13:13.000 --> 00:13:16.000]  這個字是用在聖殿那裡,
[00:13:16.000 --> 00:13:20.000]  聖殿可以分為內院和外院,
[00:13:20.000 --> 00:13:23.000]  在內院的門口有一個碑,
[00:13:23.000 --> 00:13:26.000]  這個碑寫著警告,
[00:13:26.000 --> 00:13:30.000]  外邦人不能進入聖殿的內院,
[00:13:30.000 --> 00:13:33.000]  否則就要面對死亡。
[00:13:33.000 --> 00:13:36.000]  在這段經文裡,
[00:13:36.000 --> 00:13:38.000]  我們看到有祭司,有潔淨,
[00:13:38.000 --> 00:13:40.000]  歸榮耀禹上帝,
[00:13:40.000 --> 00:13:44.000]  俯伏和感謝這些說話,
[00:13:44.000 --> 00:13:46.000]  表明路加很強調,
[00:13:46.000 --> 00:13:51.000]  藉著一段經文去說敬拜的問題,
[00:13:51.000 --> 00:13:56.000]  當時猶太人和撒瑪利亞人主要的紛爭,
[00:13:56.000 --> 00:13:59.000]  一個很重要的就是,
[00:13:59.000 --> 00:14:01.000]  我們在哪裡可以敬拜上帝呢?
[00:14:01.000 --> 00:14:04.000]  撒瑪利亞人說在這裡可以敬拜上帝,
[00:14:04.000 --> 00:14:06.000]  猶太人說在這裡可以敬拜上帝,
[00:14:06.000 --> 00:14:08.000]  我們在耶路撒冷可以敬拜上帝,
[00:14:08.000 --> 00:14:10.000]  我們在聖殿裡可以敬拜上帝,
[00:14:10.000 --> 00:14:12.000]  有些人說我們在山上,
[00:14:12.000 --> 00:14:14.000]  我們在那個山上可以敬拜上帝,
[00:14:14.000 --> 00:14:17.000]  耶穌在這段經文裡說出,
[00:14:17.000 --> 00:14:21.000]  敬拜上帝最重要的是什麼呢?
[00:14:21.000 --> 00:14:23.000]  不是在哪個地方,
[00:14:23.000 --> 00:14:27.000]  而是人只能夠藉著耶穌去敬拜上帝,
[00:14:27.000 --> 00:14:31.000]  在這裡路加已經強調,
[00:14:31.000 --> 00:14:35.000]  耶穌已經取代了聖殿的位置,
[00:14:35.000 --> 00:14:38.000]  成為上帝和人之間的中間人,
[00:14:38.000 --> 00:14:41.000]  人只能夠藉著耶穌去敬拜,
[00:14:41.000 --> 00:14:44.000]  這一位創造我們,愛我們的上帝,
[00:14:44.000 --> 00:14:49.000]  這是路加裡所強調的一個很重要的方向和思想,
[00:14:49.000 --> 00:14:53.000]  到最後,耶穌說你的信救了你,
[00:14:53.000 --> 00:14:56.000]  耶穌和撒瑪利亞人所說,
[00:14:56.000 --> 00:14:59.000]  你的信救了你,
[00:14:59.000 --> 00:15:01.000]  在這裡可以說一句話,
[00:15:01.000 --> 00:15:06.000]  將上下文的神蹟串在一起,
[00:15:06.000 --> 00:15:10.000]  撒瑪利亞人的信心在這裡,
[00:15:10.000 --> 00:15:13.000]  他不單只相信耶穌有醫治他的能力,
[00:15:13.000 --> 00:15:16.000]  他的信心就是藉著他的經歷,
[00:15:16.000 --> 00:15:18.000]  藉著他的身體得到醫治,
[00:15:18.000 --> 00:15:20.000]  去見到耶穌的身份,
[00:15:20.000 --> 00:15:23.000]  見到這一位行神跡的耶穌,
[00:15:23.000 --> 00:15:25.000]  究竟他是哪一個呢?
[00:15:25.000 --> 00:15:28.000]  所以在這裡可以說,
[00:15:28.000 --> 00:15:31.000]  這個麻瘋病人,
[00:15:31.000 --> 00:15:34.000]  他的信帶來他的拯救,
[00:15:34.000 --> 00:15:38.000]  和那九個得醫治的麻瘋病人,
[00:15:38.000 --> 00:15:40.000]  一個很不同的地方,
[00:15:40.000 --> 00:15:42.000]  在身體上他們同樣得到醫治,
[00:15:42.000 --> 00:15:45.000]  他們同樣經歷到神蹟,
[00:15:45.000 --> 00:15:50.000]  但只有他藉著神蹟產生了信心,
[00:15:50.000 --> 00:15:52.000]  認出了耶穌的身份,
[00:15:52.000 --> 00:15:57.000]  他才可以得到一個真正永恆的生命,
[00:15:57.000 --> 00:16:02.000]  所以這個神蹟其實指向一個很重要的方向,
[00:16:02.000 --> 00:16:05.000]  就是讓人見到上帝已經藉著耶穌,
[00:16:05.000 --> 00:16:09.000]  去成就這個永恆的救恩計劃,
[00:16:09.000 --> 00:16:12.000]  拯救人的工作。
[00:16:12.000 --> 00:16:15.000]  在這一段經文裡,
[00:16:15.000 --> 00:16:18.000]  我們都很詳細地看出,
[00:16:18.000 --> 00:16:20.000]  路加藉著一點一滴,
[00:16:20.000 --> 00:16:22.000]  可以說是很細微的地方,
[00:16:22.000 --> 00:16:25.000]  表達了一些很重要的信仰方向,
[00:16:25.000 --> 00:16:27.000]  和信仰的內容。
[00:16:27.000 --> 00:16:29.000]  在這段經文裡,
[00:16:29.000 --> 00:16:32.000]  我嘗試去看我們在三方面,
[00:16:32.000 --> 00:16:34.000]  可以學習的地方。
[00:16:34.000 --> 00:16:36.000]  第一方面就是,
[00:16:36.000 --> 00:16:38.000]  耶穌在神蹟,
[00:16:38.000 --> 00:16:41.000]  很強調的是他的身份,
[00:16:41.000 --> 00:16:42.000]  而不是神蹟。
[00:16:42.000 --> 00:16:45.000]  這個神蹟的意義是指向,
[00:16:45.000 --> 00:16:48.000]  讓人去認識他自己的身份,
[00:16:48.000 --> 00:16:51.000]  當人去認識他的時候,
[00:16:51.000 --> 00:16:54.000]  藉著上帝所賜給他的信心,
[00:16:54.000 --> 00:16:58.000]  以至能夠得到一個新的生命。
[00:16:58.000 --> 00:17:00.000]  在舊約當中,
[00:17:00.000 --> 00:17:03.000]  人只能夠在聖殿當中去敬拜神,
[00:17:03.000 --> 00:17:07.000]  猶太人覺得他們自己有一個獨特的權利,
[00:17:07.000 --> 00:17:11.000]  外邦人根本不能夠進入聖殿的內院,
[00:17:11.000 --> 00:17:13.000]  去敬拜上帝。
[00:17:13.000 --> 00:17:16.000]  他們只能夠遠遠地看著一群猶太人,
[00:17:16.000 --> 00:17:18.000]  如何去敬拜上帝。
[00:17:18.000 --> 00:17:19.000]  現在耶穌來到,
[00:17:19.000 --> 00:17:22.000]  已經取代了聖殿這個位置,
[00:17:22.000 --> 00:17:25.000]  人可以藉著耶穌去敬拜上帝,
[00:17:25.000 --> 00:17:28.000]  猶太人和外邦人一樣,
[00:17:28.000 --> 00:17:30.000]  同樣可以得到這個救恩,
[00:17:30.000 --> 00:17:33.000]  地上不同的人,
[00:17:33.000 --> 00:17:36.000]  都可以得到上帝所賜給我們的恩典。
[00:17:36.000 --> 00:17:38.000]  耶穌的醫治,
[00:17:38.000 --> 00:17:41.000]  可以說是醫治一個整全的生命,
[00:17:41.000 --> 00:17:45.000]  不單止要他們身體上得到醫治,
[00:17:45.000 --> 00:17:48.000]  可以說是他們的心靈裡同樣得到醫治。
[00:17:48.000 --> 00:17:50.000]  其他九個人,
[00:17:50.000 --> 00:17:52.000]  他們身體得醫治,
[00:17:52.000 --> 00:17:53.000]  他們醫治了,
[00:17:53.000 --> 00:17:54.000]  他們的病康復了,
[00:17:54.000 --> 00:17:56.000]  但是得不到永恆的生命。
[00:17:56.000 --> 00:17:58.000]  只有一個外邦人,
[00:17:58.000 --> 00:18:01.000]  他認出了耶穌這個身份,
[00:18:01.000 --> 00:18:05.000]  只有一個外邦的撒瑪利亞,
[00:18:05.000 --> 00:18:07.000]  這個人,
[00:18:07.000 --> 00:18:09.000]  因著經歷這個神蹟,
[00:18:09.000 --> 00:18:11.000]  產生了一個信心,
[00:18:11.000 --> 00:18:15.000]  以至認出耶穌這個獨特的,
[00:18:15.000 --> 00:18:19.000]  上帝差派尼塞亞的身份。
[00:18:19.000 --> 00:18:21.000]  他不單止見到神蹟,
[00:18:21.000 --> 00:18:23.000]  他不單止經歷到神蹟,
[00:18:23.000 --> 00:18:25.000]  而是看到,
[00:18:25.000 --> 00:18:28.000]  見到這個行神蹟的主。
[00:18:28.000 --> 00:18:30.000]  耶穌醫治我們,
[00:18:30.000 --> 00:18:31.000]  是醫治我們的身體,
[00:18:31.000 --> 00:18:34.000]  醫治我們的心靈的需要。
[00:18:34.000 --> 00:18:39.000]  在過去的教會歷史裏面,
[00:18:39.000 --> 00:18:41.000]  我們見到有兩個,
[00:18:41.000 --> 00:18:43.000]  其中有兩個方向,
[00:18:43.000 --> 00:18:45.000]  一個方向就是,
[00:18:45.000 --> 00:18:47.000]  有些我們叫做靈因派,
[00:18:47.000 --> 00:18:49.000]  大家聽聽,
[00:18:49.000 --> 00:18:51.000]  靈因派主要是,
[00:18:51.000 --> 00:18:52.000]  就是很強調,
[00:18:52.000 --> 00:18:54.000]  其中靈因派的一些人,
[00:18:54.000 --> 00:18:57.000]  很強調身體得醫治,
[00:18:57.000 --> 00:18:59.000]  如果你有信心,
[00:18:59.000 --> 00:19:00.000]  你祈禱,
[00:19:00.000 --> 00:19:01.000]  上帝一定醫你。
[00:19:01.000 --> 00:19:04.000]  這個是靈因派其中一些人,
[00:19:04.000 --> 00:19:07.000]  他們的算清。
[00:19:07.000 --> 00:19:09.000]  所以在這個方向裏面,
[00:19:09.000 --> 00:19:13.000]  就產生了一些叫做神蹟醫治大會,
[00:19:13.000 --> 00:19:14.000]  在香港,
[00:19:14.000 --> 00:19:18.000]  就是在八十年代末,
[00:19:18.000 --> 00:19:19.000]  九十年代初期,
[00:19:19.000 --> 00:19:21.000]  都有這樣的一個運動,
[00:19:21.000 --> 00:19:22.000]  在香港都有很多,
[00:19:22.000 --> 00:19:26.000]  就是來到神醫報道大會。
[00:19:26.000 --> 00:19:28.000]  另一個方向就是,
[00:19:28.000 --> 00:19:29.000]  我們一般,
[00:19:29.000 --> 00:19:30.000]  我們福音派,
[00:19:30.000 --> 00:19:32.000]  我們福音派的取向就是,
[00:19:32.000 --> 00:19:34.000]  就是我們心靈得到醫治,
[00:19:34.000 --> 00:19:36.000]  上帝去拯救我們的生命,
[00:19:36.000 --> 00:19:37.000]  我們藉著耶穌,
[00:19:37.000 --> 00:19:42.000]  可以和上帝建立一個真正正常的關係。
[00:19:42.000 --> 00:19:44.000]  我們都很少去說,
[00:19:44.000 --> 00:19:47.000]  怎樣去祈禱治病這一方面,
[00:19:47.000 --> 00:19:52.000]  也都受著靈因派神醫運動的影響,
[00:19:52.000 --> 00:19:56.000]  我們都有一個心理上的抗拒,
[00:19:56.000 --> 00:19:58.000]  就是會不會我們說一方面的時候,
[00:19:58.000 --> 00:20:01.000]  被人說我們是一個靈因派的人,
[00:20:01.000 --> 00:20:02.000]  就是有病了,
[00:20:02.000 --> 00:20:03.000]  祈禱治病,
[00:20:03.000 --> 00:20:07.000]  就是一個靈因派的取向。
[00:20:07.000 --> 00:20:10.000]  其實這兩個的方向,
[00:20:10.000 --> 00:20:18.000]  都不是一定最恰當,
[00:20:18.000 --> 00:20:19.000]  可以這樣說。
[00:20:19.000 --> 00:20:21.000]  已故的藤近輝牧師,
[00:20:21.000 --> 00:20:23.000]  我不知道大家有沒有聽過他的名字,
[00:20:23.000 --> 00:20:26.000]  藤近輝牧師在宣道會,
[00:20:26.000 --> 00:20:29.000]  是相當有很大的貢獻,
[00:20:29.000 --> 00:20:30.000]  在宣道會,
[00:20:30.000 --> 00:20:32.000]  涉獲了很多年的時間,
[00:20:32.000 --> 00:20:35.000]  他真的過世了幾年的時間,
[00:20:35.000 --> 00:20:37.000]  幾年前才去世。
[00:20:37.000 --> 00:20:41.000]  他曾經說過一段這樣的說話,
[00:20:41.000 --> 00:20:43.000]  藤牧師有這樣說,
[00:20:43.000 --> 00:20:47.000]  他說肯定神的對身體的醫治,
[00:20:47.000 --> 00:20:50.000]  是神救贖計劃的一部分,
[00:20:50.000 --> 00:20:53.000]  但將它置於次要的地位,
[00:20:53.000 --> 00:20:55.000]  就是說身體的醫治,
[00:20:55.000 --> 00:20:57.000]  和罪的救贖在比較之下,
[00:20:57.000 --> 00:21:01.000]  雖然它是屬於次等的地位,
[00:21:01.000 --> 00:21:03.000]  但卻是全被救贖的一部分,
[00:21:03.000 --> 00:21:07.000]  我們不應該輕視和忽略。
[00:21:07.000 --> 00:21:09.000]  所以今年我們的主題,
[00:21:09.000 --> 00:21:11.000]  全人醫治就是這個意思,
[00:21:11.000 --> 00:21:14.000]  我們希望透過40天,
